
[00:00:00.000 --> 00:00:08.000]  上個月初我就教一個課程
[00:03:28.100 --> 00:03:29.600]  為什麼會這樣試
[00:03:29.600 --> 00:03:30.500]  為什麼你沒試過
[00:03:30.500 --> 00:03:31.900]  你都敢試
[00:03:31.900 --> 00:03:34.900]  話說新約聖經裏面
[00:03:34.900 --> 00:03:36.700]  有一節章的聖經
[00:03:36.700 --> 00:03:39.100]  是我讀來讀去都讀不明白的
[00:03:39.100 --> 00:03:41.800]  就是哥林多前書十四章
[00:03:41.800 --> 00:03:42.900]  讀不明白
[00:03:42.900 --> 00:03:44.200]  讀完都不明白
[00:03:44.200 --> 00:03:46.300]  不要說十二章那些
[00:03:46.300 --> 00:03:47.300]  更加不明白
[00:03:47.300 --> 00:03:50.700]  就是看完都不知道
[00:03:50.700 --> 00:03:52.800]  他講的是什麼
[00:03:52.800 --> 00:03:59.700]  大概是1992年左右
[00:03:59.700 --> 00:04:01.800]  我在美國去一間教會聚會
[00:04:01.800 --> 00:04:03.500]  是一個晚堂聚會
[00:04:03.500 --> 00:04:05.600]  他們在一個大帳篷裏面聚會
[00:04:05.600 --> 00:04:07.600]  帳篷一點都不簡陋
[00:04:07.600 --> 00:04:08.800]  有空調
[00:04:08.800 --> 00:04:11.300]  是三千多人的聚會
[00:04:11.300 --> 00:04:12.800]  嘩
[00:04:12.800 --> 00:04:16.800]  原來在外國是這麼有趣
[00:04:16.800 --> 00:04:18.100]  你不用興建建築物
[00:04:18.100 --> 00:04:20.200]  你申請搞個帳篷就可以了
[00:04:20.200 --> 00:04:23.400]  還可以不停擴大
[00:04:23.400 --> 00:04:24.800]  嘩
[00:04:24.800 --> 00:04:27.000]  去那個大帳篷聚會
[00:04:27.000 --> 00:04:29.800]  那一晚的聚會令我很震撼
[00:04:29.800 --> 00:04:30.200]  我就說
[00:04:30.200 --> 00:04:31.500]  咦
[00:04:31.500 --> 00:04:33.700]  為什麼可以這樣聚會
[00:04:33.700 --> 00:04:34.900]  突然間
[00:04:34.900 --> 00:04:35.600]  突然間
[00:04:35.600 --> 00:04:36.900]  沒有人跟我說
[00:04:36.900 --> 00:04:39.100]  聚會完了
[00:04:39.100 --> 00:04:41.400]  我今晚來了
[00:04:41.400 --> 00:04:44.600]  哥林多前書十四章
[00:04:44.600 --> 00:04:47.000]  就是突然間整個聚會
[00:04:47.000 --> 00:04:49.100]  幫助我明白
[00:04:49.100 --> 00:04:51.800]  哥林多前書十四章
[00:04:51.800 --> 00:04:53.300]  是在講什麼
[00:04:53.300 --> 00:04:54.800]  然後突然間就覺得
[00:04:54.800 --> 00:04:56.000]  嘩
[00:04:56.000 --> 00:04:58.100]  那我們不就很蝕章了
[00:04:58.100 --> 00:04:59.300]  什麼意思
[00:04:59.300 --> 00:05:01.900]  就是我們的聚集
[00:05:01.900 --> 00:05:03.900]  太過什麼
[00:05:03.900 --> 00:05:05.700]  公式化了
[00:05:05.700 --> 00:05:07.500]  太過公式化了
[00:05:07.500 --> 00:05:09.800]  就是除了你每一個禮拜
[00:05:09.800 --> 00:05:12.000]  是選一些不同類型的歌
[00:05:12.000 --> 00:05:14.800]  或者詩班獻一個不同的詩歌
[00:05:14.800 --> 00:05:16.700]  或者講到有不同的內容
[00:05:16.700 --> 00:05:18.900]  其實你大概都知道
[00:05:18.900 --> 00:05:21.900]  站起來 坐下 坐下 站起來
[00:05:21.900 --> 00:05:23.600]  大概是這樣的
[00:05:23.600 --> 00:05:24.800]  有時候很好玩的
[00:05:24.800 --> 00:05:26.300]  你想玩一下回眾
[00:05:26.300 --> 00:05:27.800]  就是你唱第一首詩歌的時候
[00:05:27.800 --> 00:05:28.900]  你不請人站起來
[00:05:28.900 --> 00:05:31.200]  也有人自動站起來
[00:05:31.200 --> 00:05:31.700]  為什麼
[00:05:31.700 --> 00:05:33.800]  因為他裡面已經lock in了
[00:05:33.800 --> 00:05:35.700]  就是有個慣性在那裡
[00:05:35.700 --> 00:05:37.200]  就是那個習慣
[00:05:37.200 --> 00:05:38.700]  我心裡面就說
[00:05:38.700 --> 00:05:39.100]  不行
[00:05:39.100 --> 00:05:40.400]  我要回去
[00:05:40.400 --> 00:05:44.600]  就是回去馬上再看歌唔多全書十四章
[00:05:44.600 --> 00:05:46.300]  然後看完我就說
[00:05:46.300 --> 00:05:46.600]  不行
[00:05:46.600 --> 00:05:47.800]  我要回去香港
[00:05:47.800 --> 00:05:49.400]  就試一下在什麼
[00:05:49.400 --> 00:05:51.900]  在慈光堂那裡這樣做一下
[00:05:51.900 --> 00:05:53.800]  喂 大哥
[00:05:53.800 --> 00:05:56.800]  其實那時候是不可以做的
[00:05:56.800 --> 00:05:58.300]  一做就會出事的了
[00:05:58.300 --> 00:05:59.000]  是不是
[00:05:59.000 --> 00:06:01.600]  當然沒有做都出事了
[00:06:01.600 --> 00:06:02.500]  對不對
[00:06:02.500 --> 00:06:04.600]  直到事情搞定了
[00:06:04.600 --> 00:06:05.800]  完蛋了
[00:06:05.800 --> 00:06:10.800]  96年也是一個時間開始這樣做了
[00:06:10.800 --> 00:06:11.900]  開始這樣做
[00:06:11.900 --> 00:06:13.500]  所以我就要拿麥克風了
[00:06:13.500 --> 00:06:14.100]  為什麼
[00:06:14.100 --> 00:06:17.100]  因為講那些弟兄姊妹都不明白的
[00:06:17.100 --> 00:06:18.200]  弟兄姊妹
[00:06:18.200 --> 00:06:19.800]  正在敬拜的裡面
[00:06:19.800 --> 00:06:21.300]  你有什麼領袖
[00:06:21.300 --> 00:06:22.500]  或是祈禱
[00:06:22.500 --> 00:06:23.500]  或是經文
[00:06:23.500 --> 00:06:24.900]  或是看得見的圖畫
[00:06:24.900 --> 00:06:26.200]  或是一個意念
[00:06:26.200 --> 00:06:28.100]  請你出來分享吧
[00:06:28.100 --> 00:06:29.100]  有人舉手
[00:06:29.100 --> 00:06:30.000]  馬上舉
[00:06:30.000 --> 00:06:31.400]  當然馬上給他麥克風
[00:06:31.400 --> 00:06:34.800]  原來他站一個很長的圖
[00:06:34.800 --> 00:06:37.400]  由他爺爺祈禱什麼
[00:06:37.400 --> 00:06:38.900]  他爺爺的孫
[00:06:38.900 --> 00:06:40.200]  那些需要
[00:06:40.200 --> 00:06:41.600]  那個是不是
[00:06:41.600 --> 00:06:43.000]  不是
[00:06:43.000 --> 00:06:46.000]  那個不是代禱時間
[00:06:46.000 --> 00:06:48.300]  那要不要拿走麥克風
[00:06:48.300 --> 00:06:49.600]  要拿走麥克風
[00:06:49.600 --> 00:06:50.700]  不讓他站
[00:06:50.700 --> 00:06:52.700]  然後還要在耳邊小聲說
[00:06:52.700 --> 00:06:54.200]  不好意思
[00:06:54.200 --> 00:06:55.300]  我一會兒解釋給你聽
[00:06:55.300 --> 00:06:57.200]  為什麼不讓你繼續站下去
[00:06:57.200 --> 00:06:58.700]  要講一下
[00:06:58.700 --> 00:07:01.500]  我們是這樣練習回來的
[00:07:01.500 --> 00:07:05.100]  剛才出來分享的弟兄姊妹
[00:07:05.100 --> 00:07:06.500]  帶給我們的訊息
[00:07:06.500 --> 00:07:07.700]  是鼓勵到你的
[00:07:07.700 --> 00:07:09.600]  是啊 我真的被鼓勵的
[00:07:09.600 --> 00:07:10.500]  被鼓勵的
[00:07:10.500 --> 00:07:12.400]  請你舉手
[00:07:12.400 --> 00:07:14.800]  哦 感謝主
[00:07:14.800 --> 00:07:16.000]  其中有一個
[00:07:16.000 --> 00:07:20.500]  偉成做的這個
[00:07:20.500 --> 00:07:22.400]  焦點的這個訊息
[00:07:22.400 --> 00:07:23.700]  我是非常同意
[00:07:23.700 --> 00:07:24.900]  但其中有一個
[00:07:24.900 --> 00:07:26.800]  我想補充一點
[00:07:26.800 --> 00:07:31.600]  就是有關的很重要的訊息
[00:07:31.600 --> 00:07:34.900]  其中一個特性就是水
[00:07:34.900 --> 00:07:36.400]  有沒有留意到
[00:07:36.400 --> 00:07:39.200]  水有不同的形態出現
[00:07:39.200 --> 00:07:40.800]  有一個就是水喉
[00:07:40.800 --> 00:07:42.200]  很大的水
[00:07:42.200 --> 00:07:44.200]  你要拿桶去什麼
[00:07:44.200 --> 00:07:45.200]  載水
[00:07:45.200 --> 00:07:47.700]  就是說你需要有個主動
[00:07:47.700 --> 00:07:49.000]  那個水就出來了
[00:07:49.000 --> 00:07:50.400]  不過你需要有個主動
[00:07:50.400 --> 00:07:52.400]  你快點拿桶去什麼
[00:07:52.400 --> 00:07:53.000]  載水
[00:07:53.000 --> 00:07:54.000]  他這樣講的時候
[00:07:54.000 --> 00:07:55.600]  我就說不用了
[00:07:55.600 --> 00:07:57.600]  任由他淋都可以
[00:07:57.600 --> 00:07:58.200]  是不是
[00:07:58.200 --> 00:07:59.200]  但不是的
[00:07:59.200 --> 00:08:00.600]  你拿桶去載水
[00:08:00.600 --> 00:08:02.800]  然後你淋在那些乾旱的地
[00:08:02.800 --> 00:08:05.000]  就馬上會有結果
[00:08:05.000 --> 00:08:06.400]  開花結果
[00:08:06.400 --> 00:08:08.100]  弟兄姊妹你認為這是什麼
[00:08:08.100 --> 00:08:09.800]  就是你生命裡面
[00:08:09.800 --> 00:08:10.900]  有些什麼
[00:08:10.900 --> 00:08:12.400]  有些繞著的東西
[00:08:12.400 --> 00:08:14.200]  總是搞不定的
[00:08:14.200 --> 00:08:15.900]  你有沒有搞不定的東西
[00:08:15.900 --> 00:08:16.700]  不止搞不定
[00:08:16.700 --> 00:08:17.400]  還有什麼
[00:08:17.400 --> 00:08:18.700]  全都虧蝕了
[00:08:18.700 --> 00:08:19.900]  是不是
[00:08:19.900 --> 00:08:22.400]  你以為你自己可以搞定
[00:08:22.400 --> 00:08:24.100]  我舉手投降
[00:08:24.100 --> 00:08:25.900]  我生命裡面有些東西我搞不定
[00:08:25.900 --> 00:08:27.100]  我真的經常搞不定
[00:08:27.100 --> 00:08:28.300]  我剛才跟主講的
[00:08:28.300 --> 00:08:29.500]  我搞不定
[00:08:29.500 --> 00:08:30.500]  是不是
[00:08:30.500 --> 00:08:33.300]  那些原來我需要主的什麼
[00:08:33.300 --> 00:08:35.300]  主的因典
[00:08:35.300 --> 00:08:36.400]  主的活水
[00:08:36.400 --> 00:08:37.500]  來什麼
[00:08:37.500 --> 00:08:40.000]  你倒在我們的生命裡面
[00:08:40.000 --> 00:08:41.200]  讓什麼
[00:08:41.200 --> 00:08:43.500]  讓那裡有神跡出現
[00:08:43.500 --> 00:08:45.900]  因為馬上有結果
[00:08:45.900 --> 00:08:47.900]  你哪個耕種
[00:08:47.900 --> 00:08:49.800]  馬上會有結果
[00:08:49.800 --> 00:08:50.700]  有沒有
[00:08:50.700 --> 00:08:52.800]  是沒有這首歌唱的
[00:08:52.800 --> 00:08:56.000]  耕種當然有些時日才會有結果
[00:08:56.000 --> 00:08:56.900]  但現在它說
[00:08:56.900 --> 00:09:00.500]  你一淋下去就馬上有什麼
[00:09:00.500 --> 00:09:01.800]  有什麼
[00:09:01.800 --> 00:09:04.700]  你想不想要
[00:09:04.700 --> 00:09:06.600]  你不要在那裡很艱難的
[00:09:06.600 --> 00:09:07.700]  乾旱啊
[00:09:07.700 --> 00:09:08.800]  龜裂啊
[00:09:08.800 --> 00:09:10.500]  哎呀塗一下潤膚膏
[00:09:10.500 --> 00:09:11.100]  是不是
[00:09:11.100 --> 00:09:12.900]  是無用的
[00:09:12.900 --> 00:09:14.200]  是不是
[00:09:14.200 --> 00:09:16.200]  第二種水是什麼
[00:09:16.200 --> 00:09:17.200]  是
[00:09:17.200 --> 00:09:18.600]  你不去拿水
[00:09:18.600 --> 00:09:20.700]  它噴你
[00:09:20.700 --> 00:09:21.700]  它噴你
[00:09:21.700 --> 00:09:23.900]  你噴你
[00:09:23.900 --> 00:09:24.600]  哇
[00:09:24.600 --> 00:09:25.900]  你不動
[00:09:25.900 --> 00:09:27.100]  你躺在那裡
[00:09:27.100 --> 00:09:27.800]  死就死了
[00:09:27.800 --> 00:09:28.700]  反正都死了
[00:09:28.700 --> 00:09:31.200]  你有沒有試過發脾氣
[00:09:31.200 --> 00:09:32.100]  搞不定
[00:09:32.100 --> 00:09:33.200]  動都不動
[00:09:33.200 --> 00:09:34.300]  有沒有
[00:09:34.300 --> 00:09:34.900]  死就死了
[00:09:34.900 --> 00:09:35.800]  反正都這麼慘
[00:09:35.800 --> 00:09:37.500]  死掉吧
[00:09:37.500 --> 00:09:41.200]  其實絕大多數人死不是慘的
[00:09:41.200 --> 00:09:43.300]  是因為生氣
[00:09:43.300 --> 00:09:43.800]  你明白嗎
[00:09:43.800 --> 00:09:45.100]  那些人說反正都這麼慘
[00:09:45.100 --> 00:09:45.800]  不如死掉
[00:09:45.800 --> 00:09:46.900]  其實不是的
[00:09:46.900 --> 00:09:48.400]  慘是不會令人死的
[00:09:48.400 --> 00:09:49.900]  生氣才會令人死的
[00:09:49.900 --> 00:09:50.800]  是不是很生氣
[00:09:50.800 --> 00:09:51.900]  解決不了一些事情
[00:09:51.900 --> 00:09:53.100]  那就發脾氣
[00:09:53.100 --> 00:09:53.600]  是不是
[00:09:53.600 --> 00:09:55.300]  那就不如死掉吧
[00:09:55.300 --> 00:09:56.700]  就是這樣的
[00:09:56.700 --> 00:09:59.700]  但是你已經沒有一個動力
[00:09:59.700 --> 00:10:00.600]  去什麼
[00:10:00.600 --> 00:10:02.200]  去到主那裡了
[00:10:02.200 --> 00:10:03.400]  祂用什麼
[00:10:03.400 --> 00:10:05.600]  祂用溫柔的花灑水
[00:10:05.600 --> 00:10:06.900]  來什麼
[00:10:06.900 --> 00:10:09.100]  來灑你
[00:10:09.100 --> 00:10:09.900]  灑你
[00:10:09.900 --> 00:10:11.300]  灑你
[00:10:11.300 --> 00:10:13.500]  覺得怎麼樣
[00:10:13.500 --> 00:10:15.200]  覺得好不好
[00:10:15.200 --> 00:10:16.500]  哇
[00:10:16.500 --> 00:10:18.900]  真的好啊主
[00:10:18.900 --> 00:10:20.400]  可以主動
[00:10:20.400 --> 00:10:21.600]  可以什麼
[00:10:21.600 --> 00:10:23.700]  被動
[00:10:23.700 --> 00:10:25.200]  我們被愛
[00:10:25.200 --> 00:10:26.800]  這次經文很好
[00:10:26.800 --> 00:10:29.000]  上面有個Banner
[00:10:29.000 --> 00:10:32.700]  是神首先已經愛了我們
[00:10:32.700 --> 00:10:33.400]  過去式來的
[00:10:33.400 --> 00:10:34.600]  已經愛了我們
[00:10:34.600 --> 00:10:35.900]  愛了
[00:10:35.900 --> 00:10:36.600]  是不是
[00:10:36.600 --> 00:10:39.300]  然後我們才懂得什麼
[00:10:39.300 --> 00:10:40.300]  學習
[00:10:40.300 --> 00:10:41.200]  去愛一下自己
[00:10:41.200 --> 00:10:42.300]  愛一下別人
[00:10:42.300 --> 00:10:43.300]  行不行
[00:10:43.300 --> 00:10:44.200]  行不行
[00:10:44.200 --> 00:10:45.700]  都是需要什麼
[00:10:45.700 --> 00:10:46.700]  需要恩典
[00:10:46.700 --> 00:10:47.900]  需要滋潤
[00:10:47.900 --> 00:10:51.600]  鼎姐妹你說是不是
[00:10:51.600 --> 00:10:53.800]  不如鼓勵一下隔壁那個人
[00:10:53.800 --> 00:10:55.100]  我不生你的氣
[00:10:55.100 --> 00:10:57.900]  是因為主先愛了我
[00:10:57.900 --> 00:10:58.800]  鼓勵一下他
[00:10:58.800 --> 00:10:59.600]  我不生你的氣
[00:10:59.600 --> 00:11:01.000]  是因為主先愛了我
[00:11:01.000 --> 00:11:02.600]  要不然都很難頂的
[00:11:02.600 --> 00:11:03.200]  是不是
[00:11:03.200 --> 00:11:04.200]  都很難頂的
[00:11:04.200 --> 00:11:04.900]  是不是
[00:11:04.900 --> 00:11:05.800]  是不是
[00:11:05.800 --> 00:11:06.200]  哇
[00:11:06.200 --> 00:11:07.000]  真是
[00:11:07.000 --> 00:11:08.600]  真是激烈了
[00:11:08.600 --> 00:11:09.200]  是不是
[00:11:09.200 --> 00:11:11.200]  但是還有一個水還沒完
[00:11:11.200 --> 00:11:13.000]  還有一個水還沒完
[00:11:13.000 --> 00:11:14.900]  那個是什麼水
[00:11:14.900 --> 00:11:16.300]  他一說
[00:11:16.300 --> 00:11:17.600]  那個小小的浪
[00:11:17.600 --> 00:11:19.000]  我靈裡面的
[00:11:19.000 --> 00:11:21.500]  就是跟
[00:11:21.500 --> 00:11:22.200]  阿姑娘
[00:11:22.200 --> 00:11:23.200]  Echo就
[00:11:23.200 --> 00:11:25.600]  他不是一個小小的浪來的
[00:11:25.600 --> 00:11:26.300]  他是
[00:11:26.300 --> 00:11:27.500]  神國裡面
[00:11:27.500 --> 00:11:28.700]  屬靈的什麼
[00:11:28.700 --> 00:11:30.200]  海嘯
[00:11:30.200 --> 00:11:30.700]  是不是
[00:11:30.700 --> 00:11:31.100]  哇
[00:11:31.100 --> 00:11:33.400]  果然後來他也說是海嘯
[00:11:33.400 --> 00:11:36.200]  所以我們是互相有Echo的
[00:11:36.200 --> 00:11:37.300]  OK
[00:11:37.300 --> 00:11:38.200]  海嘯
[00:11:38.200 --> 00:11:40.500]  神國裡面的海嘯
[00:11:40.500 --> 00:11:42.000]  就是說
[00:11:42.000 --> 00:11:43.600]  那個神國那個什麼
[00:11:43.600 --> 00:11:45.500]  那個很大的
[00:11:45.500 --> 00:11:47.500]  很震撼性的東西
[00:11:47.500 --> 00:11:48.600]  要來到了
[00:11:48.600 --> 00:11:49.900]  那你怎麼樣
[00:11:49.900 --> 00:11:51.100]  你怎麼樣
[00:11:51.100 --> 00:11:54.000]  你歡迎還是不歡迎
[00:11:54.000 --> 00:11:55.400]  其實你可以歡迎
[00:11:55.400 --> 00:11:59.400]  而跟你沒有關係的
[00:11:59.400 --> 00:12:01.100]  那你說歡迎還不夠嗎
[00:12:01.100 --> 00:12:02.300]  不是
[00:12:02.300 --> 00:12:03.400]  還不夠
[00:12:03.400 --> 00:12:04.600]  是要大聲說
[00:12:04.600 --> 00:12:06.300]  我領受
[00:12:06.300 --> 00:12:07.600]  我領受
[00:12:07.600 --> 00:12:08.400]  不是歡迎
[00:12:08.400 --> 00:12:09.300]  歡迎
[00:12:09.300 --> 00:12:11.400]  這樣就過去了
[00:12:11.400 --> 00:12:12.400]  歡迎了你了
[00:12:12.400 --> 00:12:13.000]  是不是
[00:12:13.000 --> 00:12:13.500]  不是
[00:12:13.500 --> 00:12:15.200]  是我領受
[00:12:15.200 --> 00:12:16.400]  我領受的意思就是
[00:12:16.400 --> 00:12:17.700]  主啊 我要啊
[00:12:17.700 --> 00:12:18.300]  我要啊
[00:12:18.300 --> 00:12:19.800]  不只是歡迎
[00:12:19.800 --> 00:12:22.500]  你要不要神國的
[00:12:22.500 --> 00:12:24.100]  屬靈的海嘯
[00:12:24.100 --> 00:12:25.900]  臨到你
[00:12:25.900 --> 00:12:26.500]  要不要
[00:12:26.500 --> 00:12:27.300]  想清楚一點
[00:12:27.300 --> 00:12:29.300]  讓我形容一下海嘯
[00:12:29.300 --> 00:12:32.300]  海嘯來到通常都怎麼樣
[00:12:32.300 --> 00:12:34.700]  什麼都更新的
[00:12:34.700 --> 00:12:36.200]  什麼都不一樣了
[00:12:36.200 --> 00:12:37.700]  你肯不肯
[00:12:37.700 --> 00:12:40.400]  用不用這麼認真
[00:12:40.400 --> 00:12:42.900]  都是說一下就信
[00:12:42.900 --> 00:12:45.200]  耶穌是用來說的
[00:12:45.200 --> 00:12:47.200]  說一下就信的
[00:12:47.200 --> 00:12:49.100]  那不用信什麼
[00:12:49.100 --> 00:12:51.500]  這麼認真的
[00:12:51.500 --> 00:12:53.700]  我不知道
[00:12:53.700 --> 00:12:55.000]  有多少人聽完
[00:12:55.000 --> 00:12:56.300]  你說屬靈的海嘯
[00:12:56.300 --> 00:12:58.200]  我真的想要
[00:12:58.200 --> 00:13:00.100]  在我的生命裡發生
[00:13:00.100 --> 00:13:02.200]  在我的家庭裡發生
[00:13:02.200 --> 00:13:04.900]  在我居住的城市裡發生
[00:13:04.900 --> 00:13:06.800]  你很想是這樣
[00:13:06.800 --> 00:13:07.900]  在你生命裡發生
[00:13:07.900 --> 00:13:09.300]  在你的家庭裡發生
[00:13:09.300 --> 00:13:11.200]  在你所居住的城市裡發生
[00:13:11.200 --> 00:13:12.100]  我
[00:13:12.100 --> 00:13:13.000]  想要
[00:13:13.000 --> 00:13:17.700]  是不是想要 我要
[00:13:17.700 --> 00:13:21.300]  主啊 你看見這些手
[00:13:21.300 --> 00:13:22.300]  哇 這些手
[00:13:22.300 --> 00:13:23.500]  只是屬靈的海嘯
[00:13:23.500 --> 00:13:24.700]  臨到這些手
[00:13:24.700 --> 00:13:26.900]  都已經很不同了
[00:13:26.900 --> 00:13:29.000]  那你準備好不同了
[00:13:29.000 --> 00:13:29.900]  行不行
[00:13:29.900 --> 00:13:31.100]  你準備好
[00:13:31.100 --> 00:13:34.200]  神國的海嘯會捲起你
[00:13:34.200 --> 00:13:35.700]  那我告訴你
[00:13:35.700 --> 00:13:38.600]  你不讓神國的海嘯捲起
[00:13:38.600 --> 00:13:40.800]  有另外一個海嘯要來
[00:13:40.800 --> 00:13:42.600]  你覺不覺得世界
[00:13:42.600 --> 00:13:44.700]  是越來越趨向
[00:13:44.700 --> 00:13:47.900]  有災難性的海嘯嗎
[00:13:47.900 --> 00:13:49.800]  我現在整天在想
[00:13:49.800 --> 00:13:51.600]  啟示錄所說的
[00:13:51.600 --> 00:13:53.800]  一死就三分之一
[00:13:53.800 --> 00:13:55.600]  現在是正在發生的
[00:13:55.600 --> 00:13:57.400]  因為當時約翰看到的
[00:13:57.400 --> 00:13:59.000]  好像是全世界
[00:13:59.000 --> 00:14:00.700]  但可能是每一件事件
[00:14:00.700 --> 00:14:02.600]  都是死三分之一
[00:14:02.600 --> 00:14:03.600]  不知道你明不明白
[00:14:03.600 --> 00:14:06.100]  只是一艘船的三分之一
[00:14:06.100 --> 00:14:07.000]  一個什麼
[00:14:07.000 --> 00:14:09.700]  一個小城市的三分之一
[00:14:09.700 --> 00:14:10.900]  不知道有沒有可能是這樣
[00:14:10.900 --> 00:14:12.400]  我整天在思想
[00:14:12.400 --> 00:14:14.600]  因為聖經是這樣記載的
[00:14:14.600 --> 00:14:18.200]  但其實我們所知的有限
[00:14:18.200 --> 00:14:20.400]  其實那個真實
[00:14:20.400 --> 00:14:21.900]  在末後的日子裏面
