
[00:00:00.000 --> 00:00:04.000]  不知道大家小時候有沒有試過像我這樣做
[00:01:56.000 --> 00:01:58.000]  有一面沒有那麼理想的
[00:01:58.000 --> 00:02:00.000]  那麼
[00:02:00.000 --> 00:02:04.000]  大家沒有試過被警察查身分證嗎?
[00:02:04.000 --> 00:02:06.000]  有啊!為什麼?
[00:02:06.000 --> 00:02:08.000]  有什麼原因?
[00:02:08.000 --> 00:02:10.000]  有的有什麼原因?
[00:02:10.000 --> 00:02:12.000]  我後來找到一些原因
[00:02:12.000 --> 00:02:14.000]  我自己查過
[00:02:14.000 --> 00:02:16.000]  曾經被警察查過好幾次
[00:02:16.000 --> 00:02:20.000]  不知道有沒有做過警察
[00:02:20.000 --> 00:02:22.000]  專門找什麼人查
[00:02:22.000 --> 00:02:24.000]  我是之前的事情
[00:02:24.000 --> 00:02:26.000]  那麼
[00:02:26.000 --> 00:02:28.000]  我第一個情況就是發覺
[00:02:28.000 --> 00:02:32.000]  查我的日子
[00:02:32.000 --> 00:02:34.000]  都是每個禮拜的那一天
[00:02:34.000 --> 00:02:36.000]  你猜哪一天?
[00:02:36.000 --> 00:02:40.000]  你猜到哪一天?
[00:02:40.000 --> 00:02:42.000]  禮拜天當然不會
[00:02:42.000 --> 00:02:44.000]  禮拜天穿成這樣怎麼查身分證?
[00:02:44.000 --> 00:02:46.000]  禮拜一,為什麼?
[00:02:46.000 --> 00:02:48.000]  放假嘛
[00:02:48.000 --> 00:02:52.000]  放假我就這樣說
[00:02:52.000 --> 00:02:54.000]  可能不剃鬍子
[00:02:54.000 --> 00:02:58.000]  頭髮有點凌亂
[00:02:58.000 --> 00:03:00.000]  穿一些比較隨意的
[00:03:00.000 --> 00:03:02.000]  我不會穿拖鞋外出
[00:03:02.000 --> 00:03:04.000]  不過我會穿一些涼鞋外出
[00:03:04.000 --> 00:03:06.000]  穿鞋不穿襪子
[00:03:06.000 --> 00:03:08.000]  等等等等
[00:03:08.000 --> 00:03:10.000]  有時候穿黑衣服
[00:03:10.000 --> 00:03:12.000]  黑帽子之類
[00:03:12.000 --> 00:03:14.000]  又背著一個黑色的袋子
[00:03:14.000 --> 00:03:16.000]  像什麼?
[00:03:16.000 --> 00:03:18.000]  像修理
[00:03:18.000 --> 00:03:20.000]  像小偷
[00:03:20.000 --> 00:03:22.000]  兒子跟我說
[00:03:22.000 --> 00:03:24.000]  小偷是這樣的
[00:03:24.000 --> 00:03:26.000]  背著一個小袋子
[00:03:26.000 --> 00:03:30.000]  一次在家樓下
[00:03:30.000 --> 00:03:32.000]  一次在金鐘
[00:03:32.000 --> 00:03:34.000]  就是這樣的情況
[00:03:34.000 --> 00:03:36.000]  我留意到原來
[00:03:36.000 --> 00:03:38.000]  他會看到我的另一面
[00:03:38.000 --> 00:03:40.000]  警察
[00:03:40.000 --> 00:03:44.000]  所以人都會有這樣的情況
[00:03:44.000 --> 00:03:49.000]  有時候我們很忙
[00:03:49.000 --> 00:03:51.000]  趕著出門
[00:03:51.000 --> 00:03:53.000]  趕著出門的時候
[00:03:53.000 --> 00:03:55.000]  你很期望不會遲到
[00:03:55.000 --> 00:03:57.000]  你會被人覺得你是很準時的人
[00:03:57.000 --> 00:03:59.000]  但是你會發覺到
[00:03:59.000 --> 00:04:01.000]  你在那一刻裡面
[00:04:01.000 --> 00:04:03.000]  是特別焦慮
[00:04:03.000 --> 00:04:04.000]  特別心急
[00:04:04.000 --> 00:04:05.000]  特別生氣的
[00:04:05.000 --> 00:04:07.000]  我自己就會留意到
[00:04:07.000 --> 00:04:09.000]  如果家裡有人趕著出門
[00:04:09.000 --> 00:04:11.000]  我們都是盡量
[00:04:11.000 --> 00:04:12.000]  不要阻礙
[00:04:12.000 --> 00:04:14.000]  幫助
[00:04:14.000 --> 00:04:16.000]  協助
[00:04:16.000 --> 00:04:18.000]  有時候很心急
[00:04:18.000 --> 00:04:20.000]  很焦慮
[00:04:20.000 --> 00:04:22.000]  因為我們越是想
[00:04:22.000 --> 00:04:24.000]  把陰影拿走
[00:04:24.000 --> 00:04:26.000]  我們越容易發覺
[00:04:26.000 --> 00:04:28.000]  越困難
[00:04:28.000 --> 00:04:30.000]  越困難就像我剛才跳的影
[00:04:30.000 --> 00:04:32.000]  跳到身水身外
[00:04:32.000 --> 00:04:34.000]  都跳不過影子
[00:04:34.000 --> 00:04:36.000]  心靈裡面的陰影
[00:04:36.000 --> 00:04:38.000]  我用陰影這個字
[00:04:38.000 --> 00:04:40.000]  或者用影子
[00:04:40.000 --> 00:04:42.000]  這個情況下
[00:04:42.000 --> 00:04:44.000]  你會令到自己
[00:04:44.000 --> 00:04:46.000]  有很大的壓力
[00:04:46.000 --> 00:04:48.000]  令到自己很大的焦慮
[00:04:48.000 --> 00:04:50.000]  或者甚至會令到自己
[00:04:50.000 --> 00:04:52.000]  有抑鬱的情況
[00:04:52.000 --> 00:04:54.000]  因為實在我們覺得
[00:04:54.000 --> 00:04:56.000]  很艱難
[00:04:56.000 --> 00:04:58.000]  很吃力
[00:04:58.000 --> 00:05:00.000]  我跟大家提一個題目
[00:05:00.000 --> 00:05:02.000]  叫做心靈的陰影
[00:05:02.000 --> 00:05:04.000]  第一方面講到賜予良木
[00:05:04.000 --> 00:05:06.000]  就是剛才那句經文
[00:05:06.000 --> 00:05:08.000]  第二就是心靈的良木
[00:05:08.000 --> 00:05:10.000]  第三就是
[00:05:10.000 --> 00:05:12.000]  與自己的陰影和好
[00:05:12.000 --> 00:05:14.000]  三方面
[00:05:14.000 --> 00:05:16.000]  這段經文
[00:05:16.000 --> 00:05:18.000]  是耶穌基督的一個比喻
[00:05:18.000 --> 00:05:20.000]  簡單來講
[00:05:20.000 --> 00:05:22.000]  最開始就是說
[00:05:22.000 --> 00:05:24.000]  表面上你不要
[00:05:24.000 --> 00:05:26.000]  評論別人
[00:05:26.000 --> 00:05:28.000]  免得別人評論你
[00:05:28.000 --> 00:05:30.000]  這樣情況
[00:05:30.000 --> 00:05:32.000]  我特地用第三字一節
[00:05:32.000 --> 00:05:34.000]  為什麼看見你弟兄中
[00:05:34.000 --> 00:05:36.000]  眼中有刺
[00:05:36.000 --> 00:05:38.000]  想到自己眼中有良木呢
[00:05:38.000 --> 00:05:40.000]  這樣
[00:05:40.000 --> 00:05:42.000]  耶穌基督用這個比喻
[00:05:42.000 --> 00:05:44.000]  其實講起來就說
[00:05:44.000 --> 00:05:46.000]  那件事情其實
[00:05:46.000 --> 00:05:48.000]  很微細的事情
[00:05:48.000 --> 00:05:50.000]  只是一條刺
[00:05:50.000 --> 00:05:52.000]  很微細
[00:05:52.000 --> 00:05:54.000]  耶穌你知道祂的背景
[00:05:54.000 --> 00:05:56.000]  祂是一個木匠的家庭出身
[00:05:56.000 --> 00:05:58.000]  可能祂常常小時候
[00:05:58.000 --> 00:06:00.000]  剷身刺
[00:06:00.000 --> 00:06:02.000]  一條木刺這樣的情況
[00:06:02.000 --> 00:06:04.000]  但是同時間祂見過
[00:06:04.000 --> 00:06:06.000]  約瑟就拿了一根
[00:06:06.000 --> 00:06:08.000]  很大的木頭
[00:06:08.000 --> 00:06:10.000]  割出來有很多木碎
[00:06:10.000 --> 00:06:12.000]  祂就想到
[00:06:12.000 --> 00:06:14.000]  這個情境
[00:06:14.000 --> 00:06:16.000]  祂就說
[00:06:16.000 --> 00:06:18.000]  你見到弟兄中一根
[00:06:18.000 --> 00:06:20.000]  這樣的刺
[00:06:20.000 --> 00:06:22.000]  很小而已沒有東西
[00:06:22.000 --> 00:06:24.000]  你都不覺得
[00:06:24.000 --> 00:06:26.000]  但是為什麼搞得小題大做呢
[00:06:26.000 --> 00:06:28.000]  為什麼搞得
[00:06:28.000 --> 00:06:30.000]  你看到好像一根木頭
[00:06:30.000 --> 00:06:32.000]  那麼厲害呢
[00:06:32.000 --> 00:06:34.000]  對他這件事情
[00:06:34.000 --> 00:06:36.000]  對他這個表達
[00:06:36.000 --> 00:06:38.000]  對他這個行動
[00:06:38.000 --> 00:06:40.000]  或者對他的表現
[00:06:40.000 --> 00:06:42.000]  那麼誇大
[00:06:42.000 --> 00:06:44.000]  那麼小題大做
[00:06:44.000 --> 00:06:46.000]  好像搞得
[00:06:46.000 --> 00:06:48.000]  那麼大件事
[00:06:48.000 --> 00:06:50.000]  耶穌可能會這樣看
[00:06:50.000 --> 00:06:52.000]  當然
[00:06:52.000 --> 00:06:54.000]  如果你說
[00:06:54.000 --> 00:06:56.000]  他跟著向一班法律財人講
[00:06:56.000 --> 00:06:58.000]  這班假無為善的人
[00:06:58.000 --> 00:07:00.000]  你們這班是偽君子
[00:07:00.000 --> 00:07:02.000]  你們這班是偽善的人
[00:07:02.000 --> 00:07:04.000]  因為你們
[00:07:04.000 --> 00:07:06.000]  只是在
[00:07:06.000 --> 00:07:08.000]  投訴別人
[00:07:08.000 --> 00:07:10.000]  但是你知不知道你的投訴
[00:07:10.000 --> 00:07:12.000]  對別人沒有幫助
[00:07:12.000 --> 00:07:14.000]  反而傷害了雙方的關係
[00:07:14.000 --> 00:07:18.000]  這個就是聖經裡面的背景
[00:07:18.000 --> 00:07:20.000]  但是我覺得
[00:07:20.000 --> 00:07:22.000]  耶穌怎麼說呢
[00:07:22.000 --> 00:07:24.000]  今天我們都
[00:07:24.000 --> 00:07:26.000]  在心理輔導
[00:07:26.000 --> 00:07:28.000]  教目輔導都會採用
[00:07:28.000 --> 00:07:30.000]  很多心理學的原則
[00:07:30.000 --> 00:07:32.000]  原理
[00:07:32.000 --> 00:07:34.000]  但是我發覺
[00:07:34.000 --> 00:07:36.000]  耶穌幾通
[00:07:36.000 --> 00:07:38.000]  根本在人裡面
[00:07:38.000 --> 00:07:40.000]  很清楚人的心
[00:07:40.000 --> 00:07:42.000]  人的心理
[00:07:42.000 --> 00:07:44.000]  只不過我覺得心理學家
[00:07:44.000 --> 00:07:46.000]  是發現了這種現象
[00:07:46.000 --> 00:07:48.000]  跟著寫了很多
[00:07:48.000 --> 00:07:50.000]  不同的理論出來
[00:07:50.000 --> 00:07:52.000]  我想這樣講
[00:07:52.000 --> 00:07:54.000]  所以我今天講一個心靈的陰影
[00:07:54.000 --> 00:07:56.000]  本身的陰影
[00:07:56.000 --> 00:07:58.000]  可以說是心理學裡面的
[00:07:58.000 --> 00:08:00.000]  一個名詞
[00:08:00.000 --> 00:08:06.000]  也是其中一個
[00:08:06.000 --> 00:08:08.000]  研究的部分
[00:08:08.000 --> 00:08:10.000]  但是其實早就
[00:08:10.000 --> 00:08:12.000]  耶穌基督已經看到
[00:08:12.000 --> 00:08:14.000]  根本就知道人就是會這樣的情況
[00:08:14.000 --> 00:08:16.000]  所以用這個次於良莫裡面
[00:08:16.000 --> 00:08:18.000]  來看到
[00:08:18.000 --> 00:08:20.000]  我覺得都很厲害
[00:08:20.000 --> 00:08:22.000]  耶穌這樣去表達出來
[00:08:22.000 --> 00:08:24.000]  其實都是一個理論
[00:08:24.000 --> 00:08:26.000]  所以形成了一個理論
[00:08:26.000 --> 00:08:28.000]  就是人心裡面的陰影
[00:08:28.000 --> 00:08:30.000]  那個的因素
[00:08:30.000 --> 00:08:32.000]  因為現在
[00:08:32.000 --> 00:08:34.000]  祂是看到
[00:08:34.000 --> 00:08:36.000]  祂講了次和良莫
[00:08:36.000 --> 00:08:38.000]  是看到一個表達的出來
[00:08:38.000 --> 00:08:40.000]  這個人為什麼
[00:08:40.000 --> 00:08:42.000]  你都看到人家眼裡面的次這麼厲害
[00:08:42.000 --> 00:08:44.000]  這麼小的次你都看到
[00:08:44.000 --> 00:08:46.000]  其實原來是你心裡面
[00:08:46.000 --> 00:08:48.000]  有很大一塊木在裡面
[00:08:48.000 --> 00:08:50.000]  你自己眼中
[00:08:50.000 --> 00:08:52.000]  這個是一個心理的
[00:08:52.000 --> 00:08:54.000]  過程
[00:08:54.000 --> 00:08:56.000]  或者是人心裡面
[00:08:56.000 --> 00:08:58.000]  一些自身的問題
[00:08:58.000 --> 00:09:00.000]  耶穌基督是很清楚
[00:09:00.000 --> 00:09:02.000]  我們每個人
[00:09:02.000 --> 00:09:04.000]  我們的舉動都很理解
[00:09:04.000 --> 00:09:06.000]  但是耶穌不是想責備我們
[00:09:06.000 --> 00:09:08.000]  而是希望我們
[00:09:08.000 --> 00:09:10.000]  能夠去反省
[00:09:10.000 --> 00:09:12.000]  希望我們能夠去檢閱
[00:09:12.000 --> 00:09:14.000]  我們自己
[00:09:14.000 --> 00:09:16.000]  都有這部份的
[00:09:16.000 --> 00:09:18.000]  你不要只看到人家
[00:09:18.000 --> 00:09:20.000]  看到我們自己
[00:09:20.000 --> 00:09:22.000]  看到我們自己的問題
[00:09:22.000 --> 00:09:24.000]  我們很好的處理
[00:09:24.000 --> 00:09:26.000]  很好的去面對
[00:09:26.000 --> 00:09:28.000]  我們先
[00:09:28.000 --> 00:09:30.000]  開始去
[00:09:30.000 --> 00:09:32.000]  幫助對方
[00:09:32.000 --> 00:09:34.000]  提醒對方
[00:09:34.000 --> 00:09:36.000]  或者是我們怎樣去面對對方的不是
[00:09:36.000 --> 00:09:38.000]  我們都知道怎樣
[00:09:38.000 --> 00:09:40.000]  能夠去互相的勉勵
[00:09:40.000 --> 00:09:42.000]  所以呢
[00:09:42.000 --> 00:09:44.000]  這裡可以講
[00:09:44.000 --> 00:09:46.000]  一個
[00:09:46.000 --> 00:09:48.000]  當然講到這班法理錯人
[00:09:48.000 --> 00:09:50.000]  他們好像戴了面具一樣
[00:09:50.000 --> 00:09:52.000]  掩飾
[00:09:52.000 --> 00:09:54.000]  是自己另外一面
[00:09:54.000 --> 00:09:56.000]  或者是陰暗的一面
[00:09:56.000 --> 00:09:58.000]  戴了面具永遠是最美麗的
[00:09:58.000 --> 00:10:00.000]  永遠是看到
[00:10:00.000 --> 00:10:02.000]  是最正義的
[00:10:02.000 --> 00:10:04.000]  是最正氣的
[00:10:04.000 --> 00:10:06.000]  但其實在背後裡面
[00:10:06.000 --> 00:10:08.000]  他們充滿了
[00:10:08.000 --> 00:10:10.000]  充滿了
[00:10:10.000 --> 00:10:12.000]  很多自意的態度裡面
[00:10:12.000 --> 00:10:14.000]  看不起其他的人
[00:10:14.000 --> 00:10:16.000]  或者他們很喜歡
[00:10:16.000 --> 00:10:18.000]  甚至代替神
[00:10:18.000 --> 00:10:20.000]  定人的罪
[00:10:20.000 --> 00:10:22.000]  因為這樣的時候
[00:10:22.000 --> 00:10:24.000]  他們越發讓人表達到
[00:10:24.000 --> 00:10:26.000]  他們自己
[00:10:26.000 --> 00:10:28.000]  想讓人看到
[00:10:28.000 --> 00:10:30.000]  他們是一個
[00:10:30.000 --> 00:10:32.000]  這麼正直的人
[00:10:32.000 --> 00:10:34.000]  這麼愛神的人
[00:10:34.000 --> 00:10:36.000]  他們想讓人看到一方面
[00:10:36.000 --> 00:10:38.000]  但是耶穌是
[00:10:38.000 --> 00:10:40.000]  能夠
[00:10:40.000 --> 00:10:42.000]  這句話
[00:10:42.000 --> 00:10:44.000]  正正講中了
[00:10:44.000 --> 00:10:46.000]  人類的問題
[00:10:46.000 --> 00:10:48.000]  在裡面
[00:10:48.000 --> 00:10:50.000]  看到人的過失
[00:10:50.000 --> 00:10:52.000]  就是看到自己的
[00:10:52.000 --> 00:10:54.000]  過失
[00:10:54.000 --> 00:10:56.000]  就好像很艱難
[00:10:56.000 --> 00:10:58.000]  別人眼中的刺
[00:10:58.000 --> 00:11:00.000]  其實是反映我們
[00:11:00.000 --> 00:11:02.000]  眼中的良莫
[00:11:02.000 --> 00:11:04.000]  這個教訓很清楚
[00:11:04.000 --> 00:11:06.000]  當我們去糾正別人的時候
[00:11:06.000 --> 00:11:08.000]  首先要去檢查
[00:11:08.000 --> 00:11:10.000]  自己有沒有同樣
[00:11:10.000 --> 00:11:12.000]  犯了這些錯誤
[00:11:12.000 --> 00:11:14.000]  這個正正向這些
[00:11:14.000 --> 00:11:16.000]  法律賽人提出
[00:11:16.000 --> 00:11:18.000]  一些提醒
[00:11:18.000 --> 00:11:20.000]  要明白
[00:11:20.000 --> 00:11:22.000]  原來我們每個人自己都有
[00:11:22.000 --> 00:11:24.000]  一個黑暗面在裡面
[00:11:24.000 --> 00:11:30.000]  第二方面我想這個心靈的良莫
[00:11:30.000 --> 00:11:32.000]  這個就牽涉到
[00:11:32.000 --> 00:11:34.000]  一些理論的情況
[00:11:34.000 --> 00:11:36.000]  就是陰影
[00:11:36.000 --> 00:11:38.000]  陰影是怎樣來的呢
[00:11:38.000 --> 00:11:40.000]  可以說是耶穌講的良莫
[00:11:40.000 --> 00:11:42.000]  這個良莫是怎樣來的呢
[00:11:42.000 --> 00:11:44.000]  這個放在
[00:11:44.000 --> 00:11:46.000]  心裡面就比我們
[00:11:46.000 --> 00:11:48.000]  容易去理解多一點
[00:11:48.000 --> 00:11:50.000]  因為我覺得耶穌的比喻
[00:11:50.000 --> 00:11:52.000]  真的很好
[00:11:52.000 --> 00:11:54.000]  早幾年我曾經講了很多次
[00:11:54.000 --> 00:11:56.000]  耶穌的比喻
[00:11:56.000 --> 00:11:58.000]  耶穌的比喻放在自己身上套用
[00:11:58.000 --> 00:12:00.000]  甚至放在自己心裡面
[00:12:00.000 --> 00:12:02.000]  那個套用
[00:12:02.000 --> 00:12:04.000]  更加豐富
[00:12:04.000 --> 00:12:06.000]  更加看到比喻裡面
[00:12:06.000 --> 00:12:08.000]  原來真的每一次
[00:12:08.000 --> 00:12:10.000]  幫助我們調教我們的心靈
[00:12:10.000 --> 00:12:12.000]  每一次都是幫助我們
[00:12:12.000 --> 00:12:14.000]  醫治我們的內心
[00:12:14.000 --> 00:12:16.000]  同樣今次這個治癒良莫
[00:12:16.000 --> 00:12:18.000]  都是幫助我們
[00:12:18.000 --> 00:12:20.000]  調教我們的心靈
[00:12:20.000 --> 00:12:22.000]  都是幫助我們
[00:12:22.000 --> 00:12:24.000]  去醫治我們的內心
[00:12:24.000 --> 00:12:26.000]  心裡面有一塊良莫
[00:12:26.000 --> 00:12:28.000]  心裡面有一條木棍
[00:12:28.000 --> 00:12:30.000]  有一個樹枝什麼都好
[00:12:30.000 --> 00:12:32.000]  或者現在講的心裡面
[00:12:32.000 --> 00:12:34.000]  有一個很大的陰影在裡面
[00:12:34.000 --> 00:12:36.000]  一個shadow
[00:12:36.000 --> 00:12:38.000]  有一個影子在裡面
[00:12:38.000 --> 00:12:40.000]  可能這個是跟我們自己
[00:12:40.000 --> 00:12:42.000]  察覺一個相對性
[00:12:42.000 --> 00:12:44.000]  在那裡
[00:12:44.000 --> 00:12:46.000]  就是跟我自我認識
[00:12:46.000 --> 00:12:48.000]  有一個相對性
[00:12:48.000 --> 00:12:50.000]  一般來講
[00:12:50.000 --> 00:12:52.000]  我們心裡面都有一個
[00:12:52.000 --> 00:12:54.000]  理想的自己
[00:12:54.000 --> 00:12:56.000]  在一個心理學裡面
[00:12:56.000 --> 00:12:58.000]  經常會提到一個理想的自己
[00:12:58.000 --> 00:13:00.000]  這個理想的自己
[00:13:00.000 --> 00:13:02.000]  是好的
[00:13:02.000 --> 00:13:04.000]  因為每個人都想追求向上
[00:13:04.000 --> 00:13:06.000]  基本上是這樣
[00:13:06.000 --> 00:13:08.000]  每個人都追求向上
[00:13:08.000 --> 00:13:10.000]  向上是一個成長
[00:13:10.000 --> 00:13:12.000]  向上是一個進步
[00:13:12.000 --> 00:13:14.000]  這是好事
[00:13:14.000 --> 00:13:16.000]  於是一直成長
[00:13:16.000 --> 00:13:18.000]  都有一個理想的自己
[00:13:18.000 --> 00:13:20.000]  這個理想的自己
[00:13:20.000 --> 00:13:22.000]  慢慢活出來
[00:13:22.000 --> 00:13:24.000]  我會覺得我應該有什麼形象
[00:13:24.000 --> 00:13:26.000]  放在大家面前
[00:13:26.000 --> 00:13:28.000]  今天的理想的我
[00:13:28.000 --> 00:13:30.000]  放在星期日的港台裡面
[00:13:30.000 --> 00:13:32.000]  就要這樣
[00:13:32.000 --> 00:13:34.000]  如果我的T恤在這裡
[00:13:34.000 --> 00:13:36.000]  我沒事
[00:13:36.000 --> 00:13:38.000]  你怎樣
[00:13:38.000 --> 00:13:40.000]  你可能聽不到導的
[00:13:40.000 --> 00:13:42.000]  搞錯了
[00:13:42.000 --> 00:13:44.000]  T恤心裡一直
[00:13:44.000 --> 00:13:46.000]  怡惡惡
[00:13:46.000 --> 00:13:48.000]  你們明白我說什麼嗎
[00:13:48.000 --> 00:13:50.000]  有時候會這樣
[00:13:50.000 --> 00:13:52.000]  一看到你不妥當
[00:13:52.000 --> 00:13:54.000]  我免得聽你說任何東西
[00:13:54.000 --> 00:13:56.000]  你會有很多
[00:13:56.000 --> 00:13:58.000]  為什麼這樣表現
[00:13:58.000 --> 00:14:00.000]  為什麼這樣的情況
[00:14:00.000 --> 00:14:02.000]  會這樣
[00:14:02.000 --> 00:14:04.000]  這個正正是你裡面的陰影
[00:14:04.000 --> 00:14:06.000]  你的陰影
[00:14:06.000 --> 00:14:08.000]  投射到我身上
[00:14:08.000 --> 00:14:10.000]  我的陰影
[00:14:10.000 --> 00:14:12.000]  投射到你身上
[00:14:12.000 --> 00:14:14.000]  搞錯我執心正
[00:14:14.000 --> 00:14:16.000]  你穿T恤
[00:14:16.000 --> 00:14:18.000]  我都穿T恤了
[00:14:18.000 --> 00:14:20.000]  我們這班執事
[00:14:20.000 --> 00:14:22.000]  要這樣想
[00:14:22.000 --> 00:14:24.000]  當然
[00:14:24.000 --> 00:14:26.000]  我講的是一個笑話
[00:14:26.000 --> 00:14:28.000]  但其實在真正的內心裡
[00:14:28.000 --> 00:14:30.000]  我們仍然有些期望
[00:14:30.000 --> 00:14:32.000]  我們期望這樣
[00:14:32.000 --> 00:14:34.000]  我們都期望大家都彼此欣賞
[00:14:34.000 --> 00:14:36.000]  我們期望都能夠
[00:14:36.000 --> 00:14:38.000]  可以去
[00:14:38.000 --> 00:14:40.000]  接納我們
[00:14:40.000 --> 00:14:42.000]  一個美好的形象
[00:14:42.000 --> 00:14:44.000]  通常當然
[00:14:44.000 --> 00:14:46.000]  這些情況就是文化
[00:14:46.000 --> 00:14:48.000]  或者是
[00:14:48.000 --> 00:14:50.000]  如果教會尖陣文化是這樣的
[00:14:50.000 --> 00:14:52.000]  是穿得比較整齊的
[00:14:52.000 --> 00:14:54.000]  這樣OK的
[00:14:54.000 --> 00:14:56.000]  我們大家都
[00:14:56.000 --> 00:14:58.000]  可以自己彼此的接納
[00:14:58.000 --> 00:15:00.000]  當然
[00:15:00.000 --> 00:15:02.000]  在早前的家庭的經驗
[00:15:02.000 --> 00:15:04.000]  在文化
[00:15:04.000 --> 00:15:06.000]  小時候我們灌輸的經驗
[00:15:06.000 --> 00:15:08.000]  甚至我們讀聖經裡面
[00:15:08.000 --> 00:15:10.000]  一些想法
[00:15:10.000 --> 00:15:12.000]  於是我們就會慢慢形成
[00:15:12.000 --> 00:15:14.000]  一個價值標準
[00:15:14.000 --> 00:15:16.000]  標準就包括了好
[00:15:16.000 --> 00:15:18.000]  就包括了什麼
[00:15:18.000 --> 00:15:20.000]  不好的一面
[00:15:20.000 --> 00:15:22.000]  一定有的
[00:15:22.000 --> 00:15:24.000]  這個是好
[00:15:24.000 --> 00:15:26.000]  這是壞
[00:15:26.000 --> 00:15:28.000]  沒有最好只有更好
[00:15:28.000 --> 00:15:30.000]  這樣想
[00:15:30.000 --> 00:15:32.000]  但是你會想到
[00:15:32.000 --> 00:15:34.000]  同樣反過來
[00:15:34.000 --> 00:15:36.000]  沒有最壞只有更壞
[00:15:36.000 --> 00:15:38.000]  一樣是有好壞的
[00:15:38.000 --> 00:15:40.000]  相對在裡面
[00:15:40.000 --> 00:15:42.000]  就是說當我
[00:15:42.000 --> 00:15:44.000]  越是想表達出
[00:15:44.000 --> 00:15:46.000]  我美好的一面的時候
[00:15:46.000 --> 00:15:48.000]  但是我其實
[00:15:48.000 --> 00:15:50.000]  隱藏了裡面
[00:15:50.000 --> 00:15:52.000]  一些不好的東西
[00:15:52.000 --> 00:15:54.000]  我一定要壓抑那樣東西出來
[00:15:54.000 --> 00:15:56.000]  一定是
[00:15:56.000 --> 00:15:58.000]  蓋過它
[00:15:58.000 --> 00:16:00.000]  是會有這些情況
[00:16:00.000 --> 00:16:02.000]  一般的情況裡面
[00:16:02.000 --> 00:16:04.000]  我希望別人稱讚我
[00:16:04.000 --> 00:16:06.000]  於是我就做一個樂於助人的人
[00:16:06.000 --> 00:16:08.000]  是吧
[00:16:08.000 --> 00:16:10.000]  這個人真的好
[00:16:10.000 --> 00:16:12.000]  叫他都肯幫忙
[00:16:12.000 --> 00:16:14.000]  叫他都沒有托手撐
[00:16:14.000 --> 00:16:16.000]  這樣
[00:16:16.000 --> 00:16:18.000]  但是同時間
