
[00:00:00.000 --> 00:00:05.120]  今天我們分享的題目是「我當神是誰」
[00:10:00.800 --> 00:10:07.200]  但是為什麼有些弟兄姊妹沒有遵守聖經有關奉獻的教導呢?
[00:10:07.200 --> 00:10:12.080]  其中一個原因可能就是我們沒有當神是神,
[00:10:12.080 --> 00:10:14.240]  我們否定了祂的掌管,
[00:10:14.240 --> 00:10:15.840]  我們否定了祂的公認,
[00:10:15.840 --> 00:10:18.400]  因為我們覺得今天我有的東西,
[00:10:18.400 --> 00:10:20.720]  是我自己能力賺回來的。
[00:10:20.720 --> 00:10:23.440]  今天如果我有的東西是我自己能力賺回來的,
[00:10:23.440 --> 00:10:26.000]  是屬於我自己的,我喜歡的,
[00:10:26.000 --> 00:10:28.000]  我喜歡怎樣做就怎樣做。
[00:10:28.000 --> 00:10:30.000]  當我們這樣想的時候,
[00:10:30.000 --> 00:10:33.280]  其實我們是否定了神的掌管,
[00:10:33.280 --> 00:10:35.280]  以及神的公認。
[00:10:35.280 --> 00:10:37.280]  我曾經認識一位弟兄姊妹,
[00:10:37.280 --> 00:10:40.080]  她的生命很賣力地去上教會,
[00:10:40.080 --> 00:10:42.800]  她的生命也很賣力地去服侍,
[00:10:42.800 --> 00:10:45.040]  很賣力地去關心身邊的弟兄姊妹,
[00:10:45.040 --> 00:10:50.800]  但是她沒有遵守聖經有關奉獻的教導。
[00:10:50.800 --> 00:10:54.560]  但是如果我們知道原來這樣是藐視神,
[00:10:54.560 --> 00:10:58.080]  這樣是偷竊了屬於神的東西的時候,
[00:10:58.080 --> 00:11:02.240]  我們要反思究竟我們的生命是否以神為神。
[00:11:02.240 --> 00:11:04.560]  一個藐視神的生命,
[00:11:04.560 --> 00:11:08.080]  一個偷竊了屬於神的東西的生命,
[00:11:08.080 --> 00:11:13.440]  這個生命如何能夠繼續去侍奉和跟隨上帝呢?
[00:11:13.440 --> 00:11:16.480]  另一件事,這個經文給我們第二個提醒,
[00:11:16.480 --> 00:11:19.680]  就是我們有沒有藐視神的話。
[00:11:19.680 --> 00:11:21.680]  如果今天我們以神為神,
[00:11:21.680 --> 00:11:27.040]  我們的生命究竟如何去面對神的話呢?
[00:11:27.040 --> 00:11:31.040]  以利的兩個兒子跟她爸爸很不一樣,
[00:11:31.040 --> 00:11:34.480]  以利的兩個兒子為了自己的私慾,
[00:11:34.480 --> 00:11:36.800]  他不遵守神的吩咐。
[00:11:36.800 --> 00:11:38.880]  我曾經認識一位姿體,
[00:11:38.880 --> 00:11:41.680]  她沒有供養父母的,
[00:11:41.680 --> 00:11:43.920]  但是在報稅的時候,
[00:11:43.920 --> 00:11:47.600]  她就用了供養父母的免稅額。
[00:11:47.600 --> 00:11:49.520]  有人問她為什麼要這樣做呢?
[00:11:49.520 --> 00:11:51.680]  因為這樣做其實是違反法例的,
[00:11:51.680 --> 00:11:53.840]  是不是?主席,是違反法例的。
[00:11:53.840 --> 00:11:56.160]  也是違反了上帝的律法,
[00:11:56.160 --> 00:11:59.680]  因為這是一個不誠實和詭詐的行為。
[00:11:59.680 --> 00:12:02.960]  她這樣說,平時父親節,母親節,
[00:12:02.960 --> 00:12:04.960]  我都請他們吃飯的,是不是?
[00:12:04.960 --> 00:12:07.840]  政府有這樣的免稅額,
[00:12:07.840 --> 00:12:10.480]  為什麼不用呢?
[00:12:10.480 --> 00:12:12.240]  但是當我們回望生命,
[00:12:12.240 --> 00:12:15.280]  其實是我們為了自己的私慾,
[00:12:15.280 --> 00:12:17.840]  我們漠視了地上的律法,
[00:12:17.840 --> 00:12:20.800]  也漠視了神的律法。
[00:12:20.800 --> 00:12:22.160]  我們要問自己,
[00:12:22.160 --> 00:12:23.440]  今天我們的生命,
[00:12:23.440 --> 00:12:25.440]  我們會不會很選擇性呢?
[00:12:25.440 --> 00:12:26.320]  我們會不會覺得,
[00:12:26.320 --> 00:12:28.800]  我們喜歡遵守,我們就喜歡遵守,
[00:12:28.800 --> 00:12:31.440]  我們不喜歡遵守,我們就不喜歡遵守。
[00:12:31.440 --> 00:12:34.800]  究竟我們有沒有藐視神的話,
[00:12:34.800 --> 00:12:40.160]  抑或我們是謹守遵行神的話語呢?
[00:12:40.160 --> 00:12:43.760]  當我們問我們自己有沒有以神為神的時候,
[00:12:43.760 --> 00:12:47.200]  其實帶領我們去今天的第二個功課。
[00:12:47.200 --> 00:12:48.480]  今天的第二個功課,
[00:12:48.480 --> 00:12:52.000]  是究竟我們有沒有按神的真理,
[00:12:52.000 --> 00:12:53.520]  去對待其他人。
[00:12:53.520 --> 00:12:57.040]  我們一起去看第22到第25節,
[00:12:57.040 --> 00:12:58.000]  我們一起讀,
[00:12:58.000 --> 00:12:58.960]  1、2、3
[00:12:58.960 --> 00:13:01.200]  以利連甚老邁,
[00:13:01.200 --> 00:13:05.840]  聽見他兩個兒子代以色列眾人的事,
[00:13:05.840 --> 00:13:11.280]  又聽見他們與會莫門前事後的婦人糾合,
[00:13:11.280 --> 00:13:13.200]  他就對他們說,
[00:13:13.200 --> 00:13:16.160]  你們為何行這樣的事呢?
[00:13:16.160 --> 00:13:19.680]  我從這百姓聽見你們的惡行,
[00:13:19.680 --> 00:13:22.000]  我而不可這樣,
[00:13:22.000 --> 00:13:24.800]  我聽見你們的風聲不好,
[00:13:24.800 --> 00:13:28.080]  你們使耶和華的百姓犯了罪,
[00:13:28.080 --> 00:13:31.600]  人若得罪人,有時施審判他。
[00:13:31.600 --> 00:13:35.760]  人若得罪耶和華,誰能為他祈求呢?
[00:13:35.760 --> 00:13:39.280]  然而他們還是不聽父親的話,
[00:13:39.280 --> 00:13:42.320]  因為耶和華想要殺他們。
[00:13:42.320 --> 00:13:44.240]  這裡告訴我們,
[00:13:44.240 --> 00:13:46.880]  以利年紀很大了,
[00:13:46.880 --> 00:13:51.280]  他聽見他兩個兒子怎樣去對待以色列眾人,
[00:13:51.280 --> 00:13:55.440]  但他聽見的不單是剛才我們讀的經文,
[00:13:55.440 --> 00:14:00.480]  不是說他們獻祭時會找僕人用石叉叉他們的肉,
[00:14:00.480 --> 00:14:03.920]  或者未燒的時候就說你整塊肉給我吧,我要生的,
[00:14:03.920 --> 00:14:06.400]  甚至人家說不行,這樣是不對的時候,
[00:14:06.400 --> 00:14:08.880]  人家就說你交給我吧,不然我搶你的。
[00:14:08.880 --> 00:14:12.160]  他不單是這樣,他聽見更加恐怖的事,
[00:14:12.160 --> 00:14:15.120]  這裡告訴我們原來他兩個兒子
[00:14:15.120 --> 00:14:21.280]  與會幕門前事後的婦人糾合。
[00:14:21.280 --> 00:14:24.000]  如果我們這樣看的時候,
[00:14:24.000 --> 00:14:28.240]  究竟以利那兩個兒子身為祭司,
[00:14:28.240 --> 00:14:33.040]  他們有沒有按照神的真理去對待其他人呢?
[00:14:33.040 --> 00:14:36.720]  他們兩個兒子作為祭司,按照真理,
[00:14:36.720 --> 00:14:37.840]  他們應該怎樣?
[00:14:37.840 --> 00:14:40.560]  他們應該成為以色列民信仰的領袖,
[00:14:40.560 --> 00:14:42.400]  他們應該以身作則,
[00:14:42.400 --> 00:14:45.200]  他們應該過敬虔的生活,
[00:14:45.200 --> 00:14:48.240]  而那些在會幕侍奉的婦女,
[00:14:48.240 --> 00:14:51.840]  本來是奉獻守身侍奉的婦女,
[00:14:51.840 --> 00:14:56.080]  他們的職責應該是帶領他們過聖潔的生活,
[00:14:56.080 --> 00:15:00.560]  但是這兩個兒子竟然去勾引這些婦女,
[00:15:00.560 --> 00:15:04.640]  他們沒有按照聖經的真理去對待身邊的人,
[00:15:04.640 --> 00:15:08.160]  反而他將這些婦女變為神祭,
[00:15:08.160 --> 00:15:12.640]  就好像迦南地那些拜巴力那些人的風俗,
[00:15:12.640 --> 00:15:16.800]  他們將這些異教的祭祀的淫行,
[00:15:16.800 --> 00:15:19.680]  帶了到以色列的民族裏面,
[00:15:19.680 --> 00:15:22.880]  他們沒有按照聖經的真理,
[00:15:22.880 --> 00:15:27.680]  去對待這些人,反而將異教的價值觀帶了進來,
[00:15:27.680 --> 00:15:30.560]  但是另一方面我們要看以利,
[00:15:30.560 --> 00:15:34.640]  以利也沒有做好作為爸爸,
[00:15:34.640 --> 00:15:38.080]  以及作為大祭司的職責,
[00:15:38.080 --> 00:15:40.560]  因為如果我們看作為爸爸,
[00:15:40.560 --> 00:15:43.760]  以利見到兒子這樣,
[00:15:43.760 --> 00:15:46.800]  其實作為爸爸如果按照真理,
[00:15:46.800 --> 00:15:49.360]  你是應該將神的真理,
[00:15:49.360 --> 00:15:53.360]  以及屬神的價值觀去教導你的兒子,
[00:15:53.360 --> 00:15:56.800]  以利剛才我們說是一個神很重用的事實,
[00:15:56.800 --> 00:15:58.800]  但是我們看一段聖經,
[00:15:58.800 --> 00:16:00.800]  他是一個失敗的爸爸,
[00:16:00.800 --> 00:16:02.720]  因為他沒有按真理,
[00:16:02.720 --> 00:16:08.240]  將神的真理和屬神的價值觀去教導他的兒子,
[00:16:08.240 --> 00:16:11.760]  他見到他的兒子去搶別人的東西,
[00:16:11.760 --> 00:16:13.280]  去搶神的東西,
[00:16:13.280 --> 00:16:16.560]  甚至去跟那些婦女姦淫,
[00:16:16.560 --> 00:16:18.320]  他的回應是什麼呢?
[00:16:18.320 --> 00:16:20.000]  他的回應就是聖經所說,
[00:16:20.000 --> 00:16:22.240]  「我兒啊,不可這樣,
[00:16:22.240 --> 00:16:25.040]  我聽見你們的風聲不好,
[00:16:25.040 --> 00:16:28.480]  你們使耶和華的百姓犯了罪。」
[00:16:28.480 --> 00:16:30.560]  我最初看完聖經的時候,
[00:16:30.560 --> 00:16:34.080]  我記起有時候我們見到一些父母是這樣教兒子的,
[00:16:34.080 --> 00:16:36.080]  如果大家去飲茶,
[00:16:36.080 --> 00:16:38.640]  見到有些人的兒女很頑皮,
[00:16:38.640 --> 00:16:40.880]  有時候我去飲茶見到旁邊的兒女很頑皮,
[00:16:40.880 --> 00:16:43.680]  兒女又弄跌東西,弄壞人家的東西,
[00:16:43.680 --> 00:16:46.160]  但是那些父母就會怎樣呢?
[00:16:46.160 --> 00:16:48.960]  「聽話,要乖一點。」
[00:16:48.960 --> 00:16:50.320]  然後那些兒女不聽他的話,
[00:16:50.320 --> 00:16:51.520]  他就繼續弄壞那些東西,
[00:16:51.520 --> 00:16:54.480]  「要聽話,要乖一點。」
[00:16:54.480 --> 00:16:56.640]  我不知道你有沒有見過這樣的父母,
[00:16:56.640 --> 00:16:57.280]  然後我跟他說,
[00:16:57.280 --> 00:17:00.560]  「啊啊啊,不好意思先生,你的兒子弄壞我的東西了。」
[00:17:00.560 --> 00:17:03.520]  「要聽話,要乖一點。」
[00:17:03.520 --> 00:17:04.800]  我不知道以你是不是這樣,
[00:17:04.800 --> 00:17:06.720]  但是作為父親,
[00:17:06.720 --> 00:17:11.040]  他應該採取更加嚴厲的行動,
[00:17:11.040 --> 00:17:15.120]  去制止他兩個兒子的惡行,
[00:17:15.120 --> 00:17:18.880]  因為他兩個兒子的惡行不單止自己得罪耶和華,
[00:17:18.880 --> 00:17:23.920]  他更加將以色列民陷在罪裡面,
[00:17:23.920 --> 00:17:27.760]  他只是說「我聽到了,我警告一下你們。」
[00:17:27.760 --> 00:17:32.240]  另外一方面,以你作為大祭司,
[00:17:32.240 --> 00:17:36.080]  他應該怎樣按照真理去跟他的兒子,
[00:17:36.080 --> 00:17:39.120]  也是他們的祭司同行呢?
[00:17:39.120 --> 00:17:40.080]  作為大祭司,
[00:17:40.080 --> 00:17:44.240]  如果你見到祭司跟那些百姓一起犯罪,
[00:17:44.240 --> 00:17:49.360]  你最少應該做的是罷免了他們作為祭司的身份,
[00:17:49.360 --> 00:17:52.320]  因為如果你不敢做這些祭司,
[00:17:52.320 --> 00:17:56.800]  就跟耶和華的百姓一起陷在罪裡面,
[00:17:56.800 --> 00:17:58.400]  但是聖經告訴我們,
[00:17:58.400 --> 00:18:02.400]  以你沒有採取任何的行動去嚴厲,
[00:18:02.400 --> 00:18:06.560]  或者去阻止他兒子的行動,
[00:18:06.560 --> 00:18:11.280]  其實按照神的真理去對待其他人,
[00:18:11.280 --> 00:18:14.320]  是以神為神的一個延續,
[00:18:14.320 --> 00:18:17.600]  因為如果我們的生命以神為神,
[00:18:17.600 --> 00:18:18.560]  我們就會怎樣?
[00:18:18.560 --> 00:18:22.160]  按照神的真理去對待身邊的人,
[00:18:22.160 --> 00:18:26.320]  今天我們有沒有按照神的真理去對待身邊的人呢?
[00:18:26.320 --> 00:18:31.120]  因為我們按照這個世界的價值觀去對待身邊的人,
[00:18:31.120 --> 00:18:35.600]  我曾經認識一些組員,
[00:18:35.600 --> 00:18:39.440]  他們的小組裡面有一些比較難相處的人,
[00:18:39.440 --> 00:18:41.280]  我不知道大家有沒有試過,
[00:18:41.280 --> 00:18:42.960]  可能在你的群體裡面,
[00:18:42.960 --> 00:18:44.560]  或者在你的小組裡面,
[00:18:44.560 --> 00:18:47.200]  都有一些比較難搞的人,
[00:18:47.200 --> 00:18:50.800]  當然如果我們跟隨這個世界的價值觀,
[00:18:50.800 --> 00:18:54.000]  我就選擇跟自己喜歡的人做朋友,
[00:18:54.000 --> 00:18:58.640]  那些難搞的人就不要走近我,
[00:18:58.640 --> 00:19:02.480]  或者那些難搞的人我們不要理他,
[00:19:02.480 --> 00:19:07.280]  但是有一次我聽到他們中間有個弟兄這樣說,
[00:19:07.280 --> 00:19:12.720]  他說我們要學習用神的眼光去看待這位弟兄,
[00:19:12.720 --> 00:19:15.840]  因為他也是一位主來的弟兄,
[00:19:15.840 --> 00:19:18.400]  是他所愛的,
[00:19:18.400 --> 00:19:24.720]  我覺得很好,因為我們不是按照這個世界的價值觀去對待身邊的人,
[00:19:24.720 --> 00:19:30.080]  而是按照神的真理,用神的眼光去對待身邊的人,
[00:19:30.080 --> 00:19:33.920]  或者另外一件事,我們今天又怎樣按照神的真理,
[00:19:33.920 --> 00:19:36.880]  去對待我們身邊未信的人呢?
