
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹,平安,可以回到祖堂,感不感恩?
[00:02:01.000 --> 00:02:05.000]  猶大人和耶路撒冷的居民啊
[00:02:05.000 --> 00:02:07.000]  要聽我話
[00:02:07.000 --> 00:02:12.000]  信靠耶和華你們的神,就必站立得穩
[00:02:12.000 --> 00:02:17.000]  信賴他的先知,就必恨痛
[00:02:17.000 --> 00:02:20.000]  若沙發與百姓相宜
[00:02:20.000 --> 00:02:25.000]  就設立歌唱的人,眾讚耶和華
[00:02:25.000 --> 00:02:28.000]  使他們穿上聖潔的禮服
[00:02:28.000 --> 00:02:32.000]  走在軍隊前讚美耶和華
[00:02:32.000 --> 00:02:39.000]  當稱謝耶和華,因他的慈愛永遠長存
[00:02:39.000 --> 00:02:43.000]  他們開始唱歌讚美的時候
[00:02:43.000 --> 00:02:48.000]  耶和華派伏兵擊殺那來攻擊
[00:02:48.000 --> 00:02:53.000]  猶大的阿滿人、摩訶人、西爾山人
[00:02:53.000 --> 00:02:56.000]  他們就被打敗了
[00:02:56.000 --> 00:03:00.000]  剛才讀完經文之後,大家就開始有印象了
[00:03:00.000 --> 00:03:07.000]  當時是猶大王若沙發面對三個國家的圍剿
[00:03:07.000 --> 00:03:11.000]  阿滿、摩訶和以東
[00:03:11.000 --> 00:03:15.000]  當被圍困、圍剿的時候
[00:03:15.000 --> 00:03:19.000]  大家都知道,真的是大軍壓境
[00:03:19.000 --> 00:03:21.000]  兵臨城下的時候
[00:03:21.000 --> 00:03:26.000]  簡直是一個很大的危機、很大的慌張
[00:03:26.000 --> 00:03:28.000]  大家都可以意想到,對不對?
[00:03:28.000 --> 00:03:31.000]  說人數,不夠別人多
[00:03:31.000 --> 00:03:34.000]  說兵器,不夠別人先進
[00:03:34.000 --> 00:03:37.000]  說戰術可能更加的高超
[00:03:37.000 --> 00:03:38.000]  北京姐妹們
[00:03:38.000 --> 00:03:45.000]  若沙發怎樣可以面對這場必敗的戰爭呢?
[00:03:45.000 --> 00:03:49.000]  真的可以說是非常非常危險
[00:03:49.000 --> 00:03:51.000]  不過,感謝神
[00:03:51.000 --> 00:03:57.000]  若沙發做了幾項的選擇
[00:03:57.000 --> 00:04:00.000]  是一個正確的選擇
[00:04:00.000 --> 00:04:02.000]  當他做了之後
[00:04:02.000 --> 00:04:06.000]  他將整個局面扭轉了過來
[00:04:06.000 --> 00:04:10.000]  化險為夷,反敗為勝
[00:04:10.000 --> 00:04:14.000]  而且危機變為轉機
[00:04:14.000 --> 00:04:16.000]  所以我們今天去思想一下
[00:04:16.000 --> 00:04:21.000]  這一場是令你很難肺解
[00:04:21.000 --> 00:04:25.000]  是不可思議的戰爭是怎樣發生呢?
[00:04:25.000 --> 00:04:31.000]  第一,若沙發他有一個很正確的態度
[00:04:31.000 --> 00:04:33.000]  他的態度是甚麼呢?
[00:04:33.000 --> 00:04:38.000]  就是神啊,在這樣的情況之下
[00:04:38.000 --> 00:04:42.000]  他單單地去仰望神的幫助
[00:04:42.000 --> 00:04:44.000]  不單單是他自己
[00:04:44.000 --> 00:04:48.000]  他還叫所有猶大耶路撒冷的居民
[00:04:48.000 --> 00:04:51.000]  都一起仰望上帝
[00:04:51.000 --> 00:04:53.000]  向神禱告,向神呼求
[00:04:53.000 --> 00:04:55.000]  單單地仰望他
[00:04:55.000 --> 00:04:59.000]  因為這一場仗是不能打的
[00:04:59.000 --> 00:05:02.000]  唯一能夠化危為機是甚麼呢?
[00:05:02.000 --> 00:05:05.000]  就是求神親自幫助
[00:05:05.000 --> 00:05:11.000]  所以若沙發他做了一個很合宜的態度
[00:05:11.000 --> 00:05:16.000]  我記得前年
[00:05:16.000 --> 00:05:21.000]  我們新界西苑木舉行一個步行籌款
[00:05:21.000 --> 00:05:25.000]  大家都知道全香港的苑木
[00:05:25.000 --> 00:05:30.000]  在醫院當中都得到院方很大力的支持
[00:05:30.000 --> 00:05:34.000]  又有辦公室,又有電腦、桌子、椅子
[00:05:34.000 --> 00:05:35.000]  差不多甚麼都有了
[00:05:35.000 --> 00:05:37.000]  燈樓、火樓都給了你
[00:05:37.000 --> 00:05:40.000]  唯一就是沒有工資
[00:05:40.000 --> 00:05:44.000]  所以你工資就要自己籌款
[00:05:44.000 --> 00:05:46.000]  那一年新界西苑木時宮
[00:05:46.000 --> 00:05:49.000]  我們要舉行籌款的時候
[00:05:49.000 --> 00:05:54.000]  突然之間掛了八號風球
[00:05:54.000 --> 00:05:56.000]  有沒有空?沒有
[00:05:56.000 --> 00:06:00.000]  那天我記得我的心情都很沉重
[00:06:00.000 --> 00:06:03.000]  我就打電話給所有的童工
[00:06:03.000 --> 00:06:04.000]  告訴他們
[00:06:04.000 --> 00:06:07.000]  我說今天我們走不了
[00:06:07.000 --> 00:06:10.000]  但我們不要灰心,不要氣餒
[00:06:10.000 --> 00:06:14.000]  我們一起在神的面前禱告
[00:06:14.000 --> 00:06:16.000]  單單地仰望他
[00:06:16.000 --> 00:06:19.000]  也請你們通知那些義工
[00:06:19.000 --> 00:06:23.000]  你知道打風出不了街
[00:06:23.000 --> 00:06:28.000]  所以我們都在家裡跪下、祈禱、呼求上帝
[00:06:28.000 --> 00:06:30.000]  求神幫助我們
[00:06:30.000 --> 00:06:31.000]  弟兄姊妹們
[00:06:31.000 --> 00:06:35.000]  結果前年的暴行籌款
[00:06:35.000 --> 00:06:39.000]  你知道成績好不好嗎?
[00:06:39.000 --> 00:06:42.000]  你聽我這麼說當然知道是好的
[00:06:42.000 --> 00:06:44.000]  感謝神我們不單止達標
[00:06:44.000 --> 00:06:46.000]  而且是超標
[00:06:46.000 --> 00:06:49.000]  有沒有聽過暴行籌款沒有空
[00:06:49.000 --> 00:06:51.000]  還可以超標呢?
[00:06:51.000 --> 00:06:53.000]  這不是我們的工作
[00:06:53.000 --> 00:06:56.000]  是神親自動工
[00:06:56.000 --> 00:06:58.000]  第二個
[00:06:58.000 --> 00:07:02.000]  約瑟法不單止有個俠儀的態度
[00:07:02.000 --> 00:07:05.000]  約瑟法也有一個俠儀的選項
[00:07:05.000 --> 00:07:07.000]  他的選項是什麼呢?
[00:07:07.000 --> 00:07:09.000]  他不聽其他人
[00:07:09.000 --> 00:07:11.000]  其他人說話他都不聽
[00:07:11.000 --> 00:07:12.000]  他只聽一個
[00:07:12.000 --> 00:07:14.000]  就是神的先知
[00:07:14.000 --> 00:07:19.000]  神的先知親自跟他們說話
[00:07:19.000 --> 00:07:21.000]  就是告訴他們
[00:07:21.000 --> 00:07:26.000]  聖拜不在乎你們乃在乎神
[00:07:26.000 --> 00:07:33.000]  這番話是當日的先知親口跟約瑟法說的
[00:07:33.000 --> 00:07:35.000]  約瑟法聽到了
[00:07:35.000 --> 00:07:38.000]  知道原來聖拜不在乎我們
[00:07:38.000 --> 00:07:39.000]  是在乎神
[00:07:39.000 --> 00:07:45.000]  所以他就因為這番話大得激勵
[00:07:45.000 --> 00:07:46.000]  弟兄姊妹們
[00:07:46.000 --> 00:07:49.000]  這個真是我們一個很好的榜樣
[00:07:49.000 --> 00:07:51.000]  你知道我們生活在香港
[00:07:51.000 --> 00:07:55.000]  有時候遇到很多很多不同的處境
[00:07:55.000 --> 00:07:59.000]  當你又或者工作
[00:07:59.000 --> 00:08:01.000]  做著做著
[00:08:01.000 --> 00:08:03.000]  公司就倒閉了
[00:08:03.000 --> 00:08:04.000]  要轉工了
[00:08:04.000 --> 00:08:05.000]  你明白我的意思嗎?
[00:08:05.000 --> 00:08:07.000]  當你要轉工的時候
[00:08:07.000 --> 00:08:08.000]  各位弟兄姊妹們
[00:08:08.000 --> 00:08:10.000]  我們很多時候都會想一下
[00:08:10.000 --> 00:08:13.000]  我自己的方法
[00:08:13.000 --> 00:08:15.000]  自己的人物
[00:08:15.000 --> 00:08:18.000]  自己找一些人幫忙
[00:08:18.000 --> 00:08:22.000]  我們很多時候都會很快做這些動作
[00:08:22.000 --> 00:08:23.000]  不過
[00:08:23.000 --> 00:08:28.000]  有沒有忘記我們先去向神禱告呢?
[00:08:28.000 --> 00:08:31.000]  先去等候在讀經的當中
[00:08:31.000 --> 00:08:34.000]  神有什麼說話去指引我呢?
[00:08:34.000 --> 00:08:35.000]  各位弟兄姊妹們
[00:08:35.000 --> 00:08:37.000]  是很需要的
[00:08:37.000 --> 00:08:38.000]  又或者有時候
[00:08:38.000 --> 00:08:41.000]  當你侍奉很乏力的時候
[00:08:41.000 --> 00:08:42.000]  那一刻
[00:08:42.000 --> 00:08:46.000]  你是不是想著做多少都沒有那一刻
[00:08:46.000 --> 00:08:47.000]  算了
[00:08:47.000 --> 00:08:48.000]  放棄了
[00:08:48.000 --> 00:08:49.000]  讓其他人做
[00:08:49.000 --> 00:08:51.000]  可能我們都會有這樣的態度
[00:08:51.000 --> 00:08:52.000]  是不是?
[00:08:52.000 --> 00:08:53.000]  在那一刻
[00:08:53.000 --> 00:08:55.000]  我們有沒有在上帝的面前
[00:08:55.000 --> 00:08:57.000]  先去等候
[00:08:57.000 --> 00:08:58.000]  聆聽
[00:08:58.000 --> 00:09:01.000]  祂有什麼說話呢?
[00:09:01.000 --> 00:09:02.000]  弟兄姊妹們
[00:09:02.000 --> 00:09:04.000]  當有些人考慮要去移民
[00:09:04.000 --> 00:09:06.000]  去外國的時候
[00:09:06.000 --> 00:09:07.000]  第一個動作
[00:09:07.000 --> 00:09:09.000]  可能我們會找移民公司
[00:09:09.000 --> 00:09:11.000]  移民顧問
[00:09:11.000 --> 00:09:15.000]  但是你有沒有首先去到神的面前
[00:09:15.000 --> 00:09:16.000]  去禱告
[00:09:16.000 --> 00:09:17.000]  去讀經
[00:09:17.000 --> 00:09:18.000]  去等候
[00:09:18.000 --> 00:09:21.000]  到底神有什麼說話
[00:09:21.000 --> 00:09:23.000]  去跟我說呢?
[00:09:23.000 --> 00:09:25.000]  很重要
[00:09:25.000 --> 00:09:29.000]  這個是一個很重要的選項
[00:09:29.000 --> 00:09:31.000]  很多時候我們撞板
[00:09:31.000 --> 00:09:33.000]  很多時候我們失敗
[00:09:33.000 --> 00:09:35.000]  很多時候我們走冤枉的路
[00:09:35.000 --> 00:09:39.000]  都因為我們沒有在神的面前
[00:09:39.000 --> 00:09:41.000]  好像弱殺法
[00:09:41.000 --> 00:09:44.000]  來等候上帝
[00:09:44.000 --> 00:09:46.000]  聆聽先知的說話
[00:09:46.000 --> 00:09:49.000]  到底神有什麼說話要跟我說
[00:09:49.000 --> 00:09:55.000]  以致我能夠走在神的道路當中
[00:09:55.000 --> 00:09:59.000]  第三
[00:09:59.000 --> 00:10:01.000]  先知跟他們說
[00:10:01.000 --> 00:10:03.000]  然後告訴他們
[00:10:03.000 --> 00:10:05.000]  在這場仗裡面
[00:10:05.000 --> 00:10:08.000]  你們要有一個合宜的行動
[00:10:08.000 --> 00:10:10.000]  這個行動是什麼呢?
[00:10:10.000 --> 00:10:13.000]  是三不行動
[00:10:13.000 --> 00:10:14.000]  第一個不
[00:10:14.000 --> 00:10:16.000]  不要驚慌
[00:10:16.000 --> 00:10:17.000]  為什麼?
[00:10:17.000 --> 00:10:19.000]  因為我們一驚慌的時候
[00:10:19.000 --> 00:10:21.000]  慌張的時候
[00:10:21.000 --> 00:10:24.000]  我們就會失去我們的謊傳
[00:10:24.000 --> 00:10:25.000]  是不是?
[00:10:25.000 --> 00:10:26.000]  第二
[00:10:26.000 --> 00:10:27.000]  不要懼怕
[00:10:27.000 --> 00:10:29.000]  你一害怕的時候
[00:10:29.000 --> 00:10:31.000]  你就會被人打倒
[00:10:31.000 --> 00:10:34.000]  你的信心就會散了
[00:10:34.000 --> 00:10:35.000]  是不是?
[00:10:35.000 --> 00:10:37.000]  這兩點我們都很明白
[00:10:37.000 --> 00:10:38.000]  很贊成
[00:10:38.000 --> 00:10:39.000]  應該這樣做
[00:10:39.000 --> 00:10:41.000]  不過其中第三點
[00:10:41.000 --> 00:10:42.000]  先知說
[00:10:42.000 --> 00:10:46.000]  不要戰爭
[00:10:46.000 --> 00:10:48.000]  就是不要去打仗
[00:10:48.000 --> 00:10:50.000]  這一點就真的是什麼?
[00:10:50.000 --> 00:10:51.000]  很難肺解了
[00:10:51.000 --> 00:10:52.000]  是不是?
[00:10:52.000 --> 00:10:55.000]  敵人已經打到你了
[00:10:55.000 --> 00:10:57.000]  已經舉刀舉槍
[00:10:57.000 --> 00:10:59.000]  殺到你身上
[00:10:59.000 --> 00:11:01.000]  那一刻你有沒有打仗?
[00:11:01.000 --> 00:11:03.000]  有沒有還手?
[00:11:03.000 --> 00:11:05.000]  不要打仗
[00:11:05.000 --> 00:11:09.000]  這一點真的令我們十分之肺解
[00:11:09.000 --> 00:11:11.000]  為什麼上帝在我們最危險的時候
[00:11:11.000 --> 00:11:15.000]  叫我們不要出手呢?
[00:11:15.000 --> 00:11:19.000]  原來上帝要我們學習的是什麼呢?
[00:11:19.000 --> 00:11:23.000]  不要為自己去爭戰
[00:11:23.000 --> 00:11:24.000]  那你說
[00:11:24.000 --> 00:11:25.000]  牧師
[00:11:25.000 --> 00:11:26.000]  我不為自己爭戰
[00:11:26.000 --> 00:11:28.000]  我也要為國家去爭戰
[00:11:28.000 --> 00:11:29.000]  是不是?
[00:11:29.000 --> 00:11:32.000]  我也要為我的家人去爭戰
[00:11:32.000 --> 00:11:34.000]  沒理由眼白白給敵人什麼?
[00:11:34.000 --> 00:11:37.000]  就是俘虜我們的國家
[00:11:37.000 --> 00:11:38.000]  國民
[00:11:38.000 --> 00:11:39.000]  是不是?
[00:11:39.000 --> 00:11:40.000]  很有道理
[00:11:40.000 --> 00:11:42.000]  不過上帝仍然這樣說
[00:11:42.000 --> 00:11:44.000]  不要動手
[00:11:44.000 --> 00:11:46.000]  不要爭戰
[00:11:46.000 --> 00:11:47.000]  弟兄姊妹們
[00:11:47.000 --> 00:11:50.000]  這真是給我們一個很大的學習
[00:11:50.000 --> 00:11:52.000]  你有沒有想過
[00:11:52.000 --> 00:11:55.000]  上帝為什麼叫我們不要動手呢?
[00:11:55.000 --> 00:11:59.000]  不要爭戰呢?
[00:11:59.000 --> 00:12:03.000]  因為爭戰的不是我們
[00:12:03.000 --> 00:12:05.000]  帶領我們爭戰的是什麼?
[00:12:05.000 --> 00:12:07.000]  是上帝
[00:12:07.000 --> 00:12:10.000]  所以我們現在不要動手
[00:12:10.000 --> 00:12:11.000]  不要出手
[00:12:11.000 --> 00:12:13.000]  有點像什麼呢?
[00:12:13.000 --> 00:12:16.000]  有點像當你被人冤枉的時候
[00:12:16.000 --> 00:12:18.000]  有沒有試過被人冤枉?
[00:12:18.000 --> 00:12:19.000]  吃死雞
[00:12:19.000 --> 00:12:21.000]  被人冤枉
[00:12:21.000 --> 00:12:22.000]  辛苦嗎?
[00:12:22.000 --> 00:12:23.000]  很辛苦
[00:12:23.000 --> 00:12:24.000]  明明都不是我做
[00:12:24.000 --> 00:12:26.000]  是冤枉我是我做
[00:12:26.000 --> 00:12:27.000]  辛苦嗎?
[00:12:27.000 --> 00:12:28.000]  那一刻
[00:12:28.000 --> 00:12:31.000]  可能你會破口大罵
[00:12:31.000 --> 00:12:32.000]  是不是?
[00:12:32.000 --> 00:12:36.000]  可能你會打電話通知人們
[00:12:36.000 --> 00:12:37.000]  我被人冤枉
[00:12:37.000 --> 00:12:40.000]  可能你寫兩三張紙
[00:12:40.000 --> 00:12:42.000]  要去申訴
[00:12:42.000 --> 00:12:43.000]  不是我錯
[00:12:43.000 --> 00:12:45.000]  我是被人冤枉的
[00:12:45.000 --> 00:12:46.000]  各位弟兄姊妹們
[00:12:46.000 --> 00:12:48.000]  當你被人罵
[00:12:48.000 --> 00:12:49.000]  被人打的時候
[00:12:49.000 --> 00:12:51.000]  被人冤枉的時候
[00:12:51.000 --> 00:12:52.000]  上帝說什麼?
[00:12:52.000 --> 00:12:54.000]  不要反擊
[00:12:54.000 --> 00:12:57.000]  不要還手
[00:12:57.000 --> 00:12:59.000]  不要伸冤
[00:12:59.000 --> 00:13:01.000]  難不難受?
[00:13:01.000 --> 00:13:03.000]  很難受
[00:13:03.000 --> 00:13:07.000]  動都不准動
[00:13:07.000 --> 00:13:08.000]  弟兄姊妹們
[00:13:08.000 --> 00:13:10.000]  因為聖經說什麼?
[00:13:10.000 --> 00:13:13.000]  不要為自己伸冤
[00:13:13.000 --> 00:13:15.000]  伸冤在我
[00:13:15.000 --> 00:13:17.000]  我必報應
[00:13:17.000 --> 00:13:19.000]  聽過這次經文嗎?
[00:13:19.000 --> 00:13:21.000]  羅馬書說得很清楚
[00:13:21.000 --> 00:13:23.000]  伸冤在我
[00:13:23.000 --> 00:13:24.000]  我必報應
[00:13:24.000 --> 00:13:26.000]  各位弟兄姊妹們
[00:13:26.000 --> 00:13:28.000]  當你想到這番說話的時候
[00:13:28.000 --> 00:13:30.000]  你就開始明白
[00:13:30.000 --> 00:13:33.000]  上帝為什麼叫我們不要爭戰
[00:13:33.000 --> 00:13:35.000]  不要動手
[00:13:35.000 --> 00:13:37.000]  我們要學習
[00:13:37.000 --> 00:13:39.000]  忍耐
[00:13:39.000 --> 00:13:40.000]  等一等
[00:13:40.000 --> 00:13:43.000]  看看上帝有什麼吩咐
[00:13:43.000 --> 00:13:45.000]  不要衝動
[00:13:45.000 --> 00:13:46.000]  好
[00:13:46.000 --> 00:13:48.000]  我們再看
[00:13:48.000 --> 00:13:55.000]  上帝要藥殺法做的事情是什麼?
[00:13:55.000 --> 00:13:58.000]  雖然你們有三不政策
[00:13:58.000 --> 00:14:01.000]  但是有一樣事情你們必須要去做的
[00:14:01.000 --> 00:14:02.000]  是什麼呢?
[00:14:02.000 --> 00:14:04.000]  擺陣
[00:14:04.000 --> 00:14:06.000]  一定要擺陣
[00:14:06.000 --> 00:14:08.000]  你去跟別人打仗
[00:14:08.000 --> 00:14:09.000]  有沒有陣?
[00:14:09.000 --> 00:14:11.000]  要的
[00:14:11.000 --> 00:14:13.000]  有陣營在當中
[00:14:13.000 --> 00:14:15.000]  上帝叫你們不要動手
[00:14:15.000 --> 00:14:18.000]  沒有叫你們不要擺陣
[00:14:18.000 --> 00:14:20.000]  你要把陣放出來
[00:14:20.000 --> 00:14:22.000]  換句話說
[00:14:22.000 --> 00:14:24.000]  你面對敵人的時候
[00:14:24.000 --> 00:14:25.000]  你要什麼?
[00:14:25.000 --> 00:14:27.000]  同樣把陣放出來
[00:14:27.000 --> 00:14:29.000]  預備迎戰
[00:14:29.000 --> 00:14:30.000]  預備迎敵
[00:14:30.000 --> 00:14:32.000]  各位頂尖武門
[00:14:32.000 --> 00:14:33.000]  其實就是說
[00:14:33.000 --> 00:14:37.000]  擺陣是我們的責任
[00:14:37.000 --> 00:14:41.000]  擺陣是我們應做的功夫
[00:14:41.000 --> 00:14:43.000]  所以當你記得
[00:14:43.000 --> 00:14:48.000]  原來你只是在聽這一堂課的時候
[00:14:48.000 --> 00:14:50.000]  牧師說什麼都不要動
[00:14:50.000 --> 00:14:51.000]  什麼都不要做
[00:14:51.000 --> 00:14:52.000]  那我就什麼?
[00:14:52.000 --> 00:14:53.000]  翹起對手
[00:14:53.000 --> 00:14:55.000]  躺平在當中
[00:14:55.000 --> 00:14:57.000]  是不是這樣?
[00:14:57.000 --> 00:14:58.000]  不是
[00:14:58.000 --> 00:15:00.000]  上帝說你不要動手
[00:15:00.000 --> 00:15:02.000]  不是叫你不要擺陣
[00:15:02.000 --> 00:15:03.000]  你要擺陣
[00:15:03.000 --> 00:15:05.000]  你要當盡你的功夫
[00:15:05.000 --> 00:15:07.000]  當盡你的責任
[00:15:07.000 --> 00:15:08.000]  這是什麼?
[00:15:08.000 --> 00:15:10.000]  這是不能夠逃避的
[00:15:10.000 --> 00:15:12.000]  你要聽上帝的話
[00:15:12.000 --> 00:15:13.000]  結果
[00:15:13.000 --> 00:15:16.000]  若沙法就是跟他們的軍隊一樣
[00:15:16.000 --> 00:15:18.000]  擺一個戰陣
[00:15:18.000 --> 00:15:19.000]  迎戰
[00:15:19.000 --> 00:15:21.000]  但是不要動手
[00:15:21.000 --> 00:15:24.000]  各位頂尖武門
[00:15:24.000 --> 00:15:26.000]  有的時候
[00:15:26.000 --> 00:15:31.000]  我們都會忽略了自己的責任
[00:15:31.000 --> 00:15:34.000]  最近大家都知道
[00:15:34.000 --> 00:15:37.000]  羅省洛杉磯
[00:15:37.000 --> 00:15:39.000]  大火得很厲害
[00:15:39.000 --> 00:15:41.000]  都很擔心
[00:15:41.000 --> 00:15:45.000]  尤其是有家人在洛杉磯
[00:15:45.000 --> 00:15:47.000]  真的經常都什麼?
[00:15:47.000 --> 00:15:50.000]  看著WhatsApp
[00:15:50.000 --> 00:15:52.000]  經常用電話
[00:15:52.000 --> 00:15:54.000]  問我不安全
[00:15:54.000 --> 00:15:55.000]  燒到來沒有?
[00:15:55.000 --> 00:15:57.000]  走不走?
[00:15:57.000 --> 00:15:59.000]  有沒有什麼宣佈?
[00:15:59.000 --> 00:16:01.000]  帶齊什麼?
[00:16:01.000 --> 00:16:02.000]  預備走人?
[00:16:02.000 --> 00:16:03.000]  有沒有這些說話?
[00:16:03.000 --> 00:16:05.000]  各位頂尖武門
[00:16:05.000 --> 00:16:06.000]  是的
[00:16:06.000 --> 00:16:10.000]  那場大火殺過來的時候
[00:16:10.000 --> 00:16:13.000]  你看到那種可怕的程度
[00:16:13.000 --> 00:16:15.000]  好像人間地獄一樣
[00:16:15.000 --> 00:16:17.000]  你擁有的東西
[00:16:17.000 --> 00:16:18.000]  一場火
[00:16:18.000 --> 00:16:20.000]  跟你全部燒毀
[00:16:20.000 --> 00:16:22.000]  可不可怕?
[00:16:22.000 --> 00:16:24.000]  各位頂尖武門
[00:16:24.000 --> 00:16:29.000]  當我們面對這些天災的時候
[00:16:29.000 --> 00:16:31.000]  我們是很渺小
[00:16:31.000 --> 00:16:32.000]  真的很渺小
[00:16:32.000 --> 00:16:33.000]  不過
[00:16:33.000 --> 00:16:35.000]  我們有沒有責任?
[00:16:35.000 --> 00:16:36.000]  有
[00:16:36.000 --> 00:16:39.000]  我們有應做的功夫
[00:16:39.000 --> 00:16:42.000]  如果我們是一般的居民
[00:16:42.000 --> 00:16:44.000]  我們就應該要守望相助
[00:16:44.000 --> 00:16:45.000]  是不是?
[00:16:45.000 --> 00:16:47.000]  如果你是消防員
[00:16:47.000 --> 00:16:48.000]  你是警察
[00:16:48.000 --> 00:16:50.000]  你是軍隊的時候
[00:16:50.000 --> 00:16:52.000]  要不要去救火?
[00:16:52.000 --> 00:16:53.000]  要
[00:16:53.000 --> 00:16:56.000]  盡你所有的能力都要去救火
[00:16:56.000 --> 00:16:57.000]  自己不救人
[00:16:57.000 --> 00:16:59.000]  都要搬人回來
[00:16:59.000 --> 00:17:00.000]  其他的省份
[00:17:00.000 --> 00:17:02.000]  搬人回來救火
[00:17:02.000 --> 00:17:03.000]  要不要盡責任?
[00:17:03.000 --> 00:17:04.000]  要
[00:17:04.000 --> 00:17:07.000]  但有些事情我們做不到
[00:17:07.000 --> 00:17:12.000]  我們控制不了
[00:17:12.000 --> 00:17:14.000]  那場火
[00:17:14.000 --> 00:17:18.000]  面對強勁的大風
[00:17:18.000 --> 00:17:19.000]  是不是?
[00:17:19.000 --> 00:17:22.000]  我們掌握不了那些天氣
[00:17:22.000 --> 00:17:26.000]  掌握不了那些強風是怎樣吹
[00:17:26.000 --> 00:17:27.000]  是不是?
[00:17:27.000 --> 00:17:32.000]  我們掌握不了風向是吹向哪一邊
[00:17:32.000 --> 00:17:34.000]  我們掌握不了
[00:17:34.000 --> 00:17:37.000]  到底有沒有機會下一兩場雨
[00:17:37.000 --> 00:17:38.000]  頂尖武門
[00:17:38.000 --> 00:17:40.000]  這些都是你和我
[00:17:40.000 --> 00:17:44.000]  掌握不了的事情
[00:17:44.000 --> 00:17:45.000]  不過
[00:17:45.000 --> 00:17:48.000]  我們可以盡我們的本分
[00:17:48.000 --> 00:17:49.000]  我們祈禱
[00:17:49.000 --> 00:17:51.000]  我們關心別人
[00:17:51.000 --> 00:17:53.000]  我們守望相助
[00:17:53.000 --> 00:17:55.000]  各盡其職
[00:17:55.000 --> 00:17:56.000]  然之後
[00:17:56.000 --> 00:17:57.000]  等候什麼?
[00:17:57.000 --> 00:18:02.000]  上帝親自的動工
[00:18:02.000 --> 00:18:03.000]  好
[00:18:03.000 --> 00:18:09.000]  我們再看
[00:18:09.000 --> 00:18:11.000]  我們感覺到
[00:18:11.000 --> 00:18:15.000]  很不可思議的事情
[00:18:15.000 --> 00:18:17.000]  發生了
[00:18:17.000 --> 00:18:19.000]  大家剛才讀聖經的時候
[00:18:19.000 --> 00:18:22.000]  讀到
[00:18:22.000 --> 00:18:27.000]  約沙法和他的軍隊
[00:18:27.000 --> 00:18:29.000]  和他們的居民
[00:18:29.000 --> 00:18:31.000]  有沒有默契?
[00:18:31.000 --> 00:18:32.000]  有沒有默契?
[00:18:32.000 --> 00:18:33.000]  有
[00:18:33.000 --> 00:18:35.000]  當他們想想
[00:18:35.000 --> 00:18:37.000]  擺完陣之後
[00:18:37.000 --> 00:18:39.000]  打這場仗
[00:18:39.000 --> 00:18:41.000]  上帝就感動他們了
[00:18:41.000 --> 00:18:42.000]  因為之前
[00:18:42.000 --> 00:18:44.000]  約沙法都已經聽到什麼?
[00:18:44.000 --> 00:18:46.000]  利美人在歌唱
[00:18:46.000 --> 00:18:48.000]  你明白我的意思嗎?
[00:18:48.000 --> 00:18:52.000]  當先知講完那番訊息之後
[00:18:52.000 --> 00:18:56.000]  他們聽到利美人、歌客、可拉
[00:18:56.000 --> 00:18:59.000]  他們都是唱家班來的
[00:18:59.000 --> 00:19:01.000]  他們在歌唱的時候
[00:19:01.000 --> 00:19:02.000]  於是
