
[00:00:00.000 --> 00:00:05.240]  我們讀一串的聖經在彌加蘇第二章第十二到十三節
[00:06:24.360 --> 00:06:31.360]  今天作為一個神的百姓,我們要確信一件事情,就是我們的神永遠坐在寶座上。
[00:06:31.360 --> 00:06:34.360]  祂是一位掌權的君王。
[00:06:34.360 --> 00:06:38.360]  你要知道君王是代表權柄。
[00:06:38.360 --> 00:06:41.360]  君王是有權柄的。
[00:06:41.360 --> 00:06:50.360]  所以當主耶穌死裡復活之後,祂召集祂的門徒們聚集在一起,馬太福音28章18節。
[00:06:51.360 --> 00:06:54.360]  耶穌很清楚的對他們說什麼呢?
[00:06:54.360 --> 00:06:59.360]  天上地下所有的權柄都賜給我了。
[00:06:59.360 --> 00:07:01.360]  什麼是所有啊?
[00:07:01.360 --> 00:07:03.360]  就是一切嘛!
[00:07:03.360 --> 00:07:07.360]  一切的權柄都在祂手中了,Hallelujah!
[00:07:07.360 --> 00:07:10.360]  第二點,今天我們如果要經歷突破,
[00:07:10.360 --> 00:07:18.360]  我們一定要斷開那個過去在我們生命當中瑕疵我們的一切的權勢。
[00:07:19.360 --> 00:07:22.360]  這些權勢可能是罪惡的權勢。
[00:07:22.360 --> 00:07:27.360]  我們看見今天很多人就活在罪惡的捆綁當中。
[00:07:27.360 --> 00:07:30.360]  就像保羅在羅馬書裡面所說,
[00:07:30.360 --> 00:07:33.360]  我所願意做的,我不去做。
[00:07:33.360 --> 00:07:36.360]  我所不願意做的,我反倒去做。
[00:07:36.360 --> 00:07:39.360]  罪惡的權勢在瑕疵啊!
[00:07:39.360 --> 00:07:43.360]  這個權勢也可能是疾病的權勢。
[00:07:44.360 --> 00:07:49.360]  我們看見有很多人長期的生活在疾病的捆綁當中,
[00:07:49.360 --> 00:07:52.360]  特別在疫情的期間,
[00:07:52.360 --> 00:07:57.360]  很多人的身體也遭遇到仇敵很厲害的攻擊。
[00:07:57.360 --> 00:08:00.360]  這個權勢可能是黑暗的權勢。
[00:08:00.360 --> 00:08:06.360]  多少時候我們看見很多人就面對著邪惡勢力四面圍繞,
[00:08:06.360 --> 00:08:10.360]  好像在黑暗當中看不見任何的出路。
[00:08:11.360 --> 00:08:14.360]  這個權勢也可能是環境上的權勢,
[00:08:14.360 --> 00:08:20.360]  就像保羅所說的四面受敵、心理作難那種光景。
[00:08:20.360 --> 00:08:26.360]  今天無論在我們生命當中瑕疵我們的權勢是什麼,
[00:08:26.360 --> 00:08:31.360]  我們需要再一次來確信在這一切之上,
[00:08:31.360 --> 00:08:35.360]  唯有我們的神祂是坐在寶座上的君王。
[00:08:35.360 --> 00:08:39.360]  祂的權柄是勝過世界上一切的權柄。
[00:08:40.360 --> 00:08:43.360]  祂是那位能夠拆毀,
[00:08:43.360 --> 00:08:45.360]  祂是那位能夠建立,
[00:08:45.360 --> 00:08:47.360]  在祂的時候當中,
[00:08:47.360 --> 00:08:51.360]  祂說有就有,命利就利的那位神。
[00:08:51.360 --> 00:08:53.360]  第二點你要明白,
[00:08:53.360 --> 00:08:57.360]  突破絕對不是靠我們人的力量,
[00:08:57.360 --> 00:08:59.360]  不是靠我們的智慧,
[00:08:59.360 --> 00:09:02.360]  也不是靠我們的謀略。
[00:09:02.360 --> 00:09:08.360]  突破必須要是宣告神的寶座降臨在我們中間。
[00:09:10.360 --> 00:09:13.360]  我再一次說,突破不是靠人的能力,
[00:09:13.360 --> 00:09:20.360]  突破必須是要來宣告神的寶座降臨在我們中間。
[00:09:20.360 --> 00:09:24.360]  只有當我們降伏在神的主權之下,
[00:09:24.360 --> 00:09:27.360]  歡迎神的寶座降臨的時候,
[00:09:27.360 --> 00:09:30.360]  神的權柄就能夠彰顯在我們中間,
[00:09:30.360 --> 00:09:33.360]  能夠除去一切的黑暗,
[00:09:33.360 --> 00:09:35.360]  除去一切的罪惡,
[00:09:35.360 --> 00:09:37.360]  除去一切疾病的困所。
[00:09:37.360 --> 00:09:39.360]  Amen!
[00:09:40.360 --> 00:09:43.360]  第二,為什麼我們的神是突破者?
[00:09:43.360 --> 00:09:47.360]  因為祂的名字就是突破的主。
[00:09:47.360 --> 00:09:50.360]  祂的名字就是突破的主。
[00:09:50.360 --> 00:09:54.360]  在撒末爾記下第五章裡面,
[00:09:54.360 --> 00:09:58.360]  神啟示我們祂的名字就是突破的主。
[00:09:58.360 --> 00:10:03.360]  你知道當時菲律斯人聽見大衛做了以色列王,
[00:10:03.360 --> 00:10:06.360]  他們就要來攻打大衛。
[00:10:07.360 --> 00:10:10.360]  他就去告神說:神啊,我可以上去攻打菲律斯人嗎?
[00:10:10.360 --> 00:10:13.360]  祢會把他們交在我的手裡嗎?
[00:10:13.360 --> 00:10:17.360]  神就對他說:你可以上去。
[00:10:17.360 --> 00:10:19.360]  所以二十節怎麼說呢?
[00:10:19.360 --> 00:10:22.360]  二十節大衛來到巴黎的比拉辛,
[00:10:22.360 --> 00:10:25.360]  在那裡擊殺菲律斯人說:
[00:10:25.360 --> 00:10:31.360]  耶和華在我面前衝破敵人,如同水衝去一般。
[00:10:31.360 --> 00:10:35.360]  因此稱那地方叫巴黎比拉辛。
[00:10:36.360 --> 00:10:41.360]  這個巴黎比拉辛翻譯出來的意思就是突破的主。
[00:10:41.360 --> 00:10:46.360]  在這裡形容神的突破好像什麼呢?
[00:10:46.360 --> 00:10:52.360]  就好像洪水一般能夠驅逐一切黑暗的詮釋。
[00:10:52.360 --> 00:10:57.360]  你可以想像那種洪水衝來那種能力嗎?
[00:10:57.360 --> 00:10:59.360]  就好像水壩的水,
[00:10:59.360 --> 00:11:03.360]  當這個水壩必須要洩洪的時候,
[00:11:04.360 --> 00:11:06.360]  當神的閘門一打開,
[00:11:06.360 --> 00:11:11.360]  你看見那個水勢像千軍萬馬的湧來,
[00:11:11.360 --> 00:11:14.360]  沒有任何勢力能夠阻擋。
[00:11:14.360 --> 00:11:18.360]  我們的神祂就是突破的主。
[00:11:18.360 --> 00:11:21.360]  在祂沒有難成的事情。
[00:11:21.360 --> 00:11:26.360]  再一次我們看見突破不是依靠人自己的力量,
[00:11:26.360 --> 00:11:29.360]  不是依靠人自己的智慧,
[00:11:29.360 --> 00:11:33.360]  我們所預見的環境是我們無法掌握的,
[00:11:34.360 --> 00:11:35.360]  是我們無法去突破的。
[00:11:35.360 --> 00:11:38.360]  今天當我們面對一個未知的環境的時候,
[00:11:38.360 --> 00:11:41.360]  我們必須來到神裡面尋求神。
[00:11:41.360 --> 00:11:45.360]  就好像大衛來到神裡面求告神一樣,
[00:11:45.360 --> 00:11:49.360]  因為他知道不是依靠勢力跟才能,
[00:11:49.360 --> 00:11:53.360]  是依靠神的靈方能成事。
[00:11:53.360 --> 00:11:56.360]  什麼時候當我們來尋求神的心意,
[00:11:56.360 --> 00:12:01.360]  並且跟隨神的話語勇敢前行的時候,
[00:12:02.360 --> 00:12:04.360]  神就要彰顯祂的能力,
[00:12:04.360 --> 00:12:06.360]  衝破一切的詮釋,
[00:12:06.360 --> 00:12:10.360]  拯救我們脫離仇敵的捆綁。
[00:12:10.360 --> 00:12:16.360]  今天無論你面對怎麼樣的環境在你的生命當中,
[00:12:16.360 --> 00:12:18.360]  你要再一次確信,
[00:12:18.360 --> 00:12:23.360]  你的神祂的名字就是突破的主。
[00:12:23.360 --> 00:12:26.360]  祂不但能夠帶來突破,
[00:12:26.360 --> 00:12:28.360]  祂就是突破的主。
[00:12:29.360 --> 00:12:33.360]  而且祂住在你的裡面,祂永遠不離開。
[00:12:33.360 --> 00:12:38.360]  你所需要的不是要向外面求突破,
[00:12:38.360 --> 00:12:41.360]  你在你裡面就是個突破的主。
[00:12:41.360 --> 00:12:43.360]  祂住在你的裡面,
[00:12:43.360 --> 00:12:47.360]  要在你的生命當中親自為你開道路。
[00:12:47.360 --> 00:12:52.360]  第三個原因為什麼我們的神是突破者呢?
[00:12:52.360 --> 00:12:57.360]  是因為主耶穌的恩高就是突破者的恩高。
[00:12:58.360 --> 00:13:01.360]  主耶穌的恩高就是突破者的恩高。
[00:13:01.360 --> 00:13:04.360]  當主耶穌在地上服事的時候,
[00:13:04.360 --> 00:13:10.360]  祂一開始服事就宣告祂來到地上的使命跟託付。
[00:13:10.360 --> 00:13:13.360]  路加福音4章18節怎麼說呢?
[00:13:13.360 --> 00:13:15.360]  主的靈在我身上,
[00:13:15.360 --> 00:13:17.360]  因為祂用高高我,
[00:13:17.360 --> 00:13:20.360]  叫我傳福音給貧窮的人,
[00:13:20.360 --> 00:13:23.360]  差遣我報告被擄得得釋放,
[00:13:23.360 --> 00:13:25.360]  瞎眼的得看見,
[00:13:26.360 --> 00:13:29.360]  叫他受壓制的得自由。
[00:13:29.360 --> 00:13:32.360]  我們看當主耶穌開始在地上,
[00:13:32.360 --> 00:13:34.360]  在傳道的時候,
[00:13:34.360 --> 00:13:36.360]  聖靈就高摩他,
[00:13:36.360 --> 00:13:40.360]  而在他身上就有一個西年的恩高。
[00:13:40.360 --> 00:13:42.360]  19節特別講到說,
[00:13:42.360 --> 00:13:45.360]  叫我報告越那人的西年,
[00:13:45.360 --> 00:13:48.360]  這個西年的恩高就在他的身上。
[00:13:48.360 --> 00:13:50.360]  西年是什麼意思?
[00:13:50.360 --> 00:13:54.360]  西年就代表一種釋放的能力。
[00:13:55.360 --> 00:13:57.360]  那是怎麼樣一種釋放的能力呢?
[00:13:57.360 --> 00:14:00.360]  三方面,第一個是叫被擄得得釋放。
[00:14:00.360 --> 00:14:03.360]  那是指的靈魂的拯救,
[00:14:03.360 --> 00:14:05.360]  靈魂的救恩。
[00:14:05.360 --> 00:14:09.360]  我們人過去是活在罪惡的捆綁當中,
[00:14:09.360 --> 00:14:12.360]  是被魔鬼撒旦所擄掠的,
[00:14:12.360 --> 00:14:16.360]  但主耶穌的恩高顯明出來的時候,
[00:14:16.360 --> 00:14:20.360]  就要將我們從罪惡當中拯救出來。
[00:14:21.360 --> 00:14:25.360]  第二,是叫瞎眼的得看見,
[00:14:25.360 --> 00:14:28.360]  那指的身體的醫治。
[00:14:28.360 --> 00:14:31.360]  第二點,耶穌真的是來到這個世界,
[00:14:31.360 --> 00:14:33.360]  為我們成就這個救恩,
[00:14:33.360 --> 00:14:35.360]  這個救恩不但是靈魂的救恩,
[00:14:35.360 --> 00:14:39.360]  更是帶來一種身體的醫治。
[00:14:39.360 --> 00:14:41.360]  這為什麼主耶穌在地上,
[00:14:41.360 --> 00:14:43.360]  你看見祂工作的時候,
[00:14:43.360 --> 00:14:45.360]  無論祂到哪裡,祂一定做兩件事情。
[00:14:45.360 --> 00:14:47.360]  第一個祂傳天國的福音,
[00:14:47.360 --> 00:14:49.360]  第二個是什麼?醫治病人。
[00:14:50.360 --> 00:14:51.360]  而且祂不但是祂自己做,
[00:14:51.360 --> 00:14:53.360]  祂採取門徒出去,
[00:14:53.360 --> 00:14:55.360]  教他們做什麼?
[00:14:55.360 --> 00:14:57.360]  同樣傳天國的福音,
[00:14:57.360 --> 00:14:59.360]  並且醫治病人。
[00:14:59.360 --> 00:15:02.360]  我們看見第二個釋放,
[00:15:02.360 --> 00:15:05.360]  是身體疾病中得到釋放。
[00:15:05.360 --> 00:15:08.360]  第三個,受壓制的得自由。
[00:15:08.360 --> 00:15:10.360]  這指的心靈的釋放。
[00:15:10.360 --> 00:15:13.360]  今天很多人的疾病不是在身體上,
[00:15:13.360 --> 00:15:17.360]  而是在心靈上被捆鎖。
[00:15:18.360 --> 00:15:20.360]  我們看見以賽爾書說,
[00:15:20.360 --> 00:15:22.360]  當主耶穌在十字架上
[00:15:22.360 --> 00:15:25.360]  親自擔當我們一切的憂患跟痛苦,
[00:15:25.360 --> 00:15:28.360]  心靈裡面的憂患跟痛苦,
[00:15:28.360 --> 00:15:31.360]  當主耶穌的恩高彰顯出來的時候,
[00:15:31.360 --> 00:15:34.360]  就要斷開一切疾病的捆鎖,
[00:15:34.360 --> 00:15:36.360]  一切罪惡的捆鎖,
[00:15:36.360 --> 00:15:38.360]  一切心靈上的捆鎖,
[00:15:38.360 --> 00:15:41.360]  讓我們得到自由,得到釋放。
[00:15:41.360 --> 00:15:43.360]  這為什麼每一次
[00:15:43.360 --> 00:15:45.360]  當我們在聖餐的主日的時候,
[00:15:46.360 --> 00:15:50.360]  我們一定為有病痛的人做一字禱告。
[00:15:50.360 --> 00:15:52.360]  因為什麼時候,
[00:15:52.360 --> 00:15:55.360]  當我們紀念主耶穌基督的救恩的時候,
[00:15:55.360 --> 00:15:59.360]  主耶穌的恩高就要彰顯出來。
[00:15:59.360 --> 00:16:01.360]  我再一次說,
[00:16:01.360 --> 00:16:03.360]  每一次我們紀念主耶穌的救恩的時候,
[00:16:03.360 --> 00:16:06.360]  主耶穌的恩高就要彰顯出來。
[00:16:06.360 --> 00:16:08.360]  那是一字的恩高,
[00:16:08.360 --> 00:16:10.360]  那是釋放的恩高,
[00:16:10.360 --> 00:16:13.360]  那是個拯救的恩高。
[00:16:13.360 --> 00:16:15.360]  就算在你身體當中,
[00:16:16.360 --> 00:16:18.360]  你多年被疾病所捆綁的,
[00:16:18.360 --> 00:16:22.360]  我們看見神要在你身上做極大的釋放。
[00:16:22.360 --> 00:16:26.360]  主耶穌的恩高就是那個突破者的恩高。
[00:16:26.360 --> 00:16:29.360]  什麼時候,當主耶穌的恩高開始運行的時候,
[00:16:29.360 --> 00:16:32.360]  祂就要斷開頭底下帶一切的鎖鏈,
[00:16:32.360 --> 00:16:34.360]  釋放我們的心靈,
[00:16:34.360 --> 00:16:38.360]  並且帶我們進入神恢復的恩典當中。
[00:16:38.360 --> 00:16:43.360]  我們的神,祂是一位突破者。
[00:16:44.360 --> 00:16:48.360]  第二,我們看見神向祂的百姓,
[00:16:48.360 --> 00:16:51.360]  是有一個恢復的心意的。
[00:16:51.360 --> 00:16:53.360]  神向祂的百姓,
[00:16:53.360 --> 00:16:55.360]  是有一個恢復的心意的。
[00:16:55.360 --> 00:16:59.360]  剛才所讀的彌加蘇第二章十二節很有意思。
[00:16:59.360 --> 00:17:01.360]  在這裡說,
[00:17:01.360 --> 00:17:03.360]  雅各加,我必要聚集你們,
[00:17:03.360 --> 00:17:06.360]  必要召聚以色列剩餘的人,
[00:17:06.360 --> 00:17:10.360]  安置在一處,如波斯拉的羊。
[00:17:11.360 --> 00:17:14.360]  在草場上的羊群,因為人數眾多,
[00:17:14.360 --> 00:17:16.360]  就被大大喧嘩。
[00:17:16.360 --> 00:17:20.360]  你知道,在彌加做先知的時代,
[00:17:20.360 --> 00:17:24.360]  那是一個以色列百姓敬拜偶像,
[00:17:24.360 --> 00:17:26.360]  人心遠離神的時代。
[00:17:26.360 --> 00:17:31.360]  神就興起雅蘇帝國來攻打以色列人。
[00:17:31.360 --> 00:17:35.360]  當時北國以色列國即將要被雅蘇所攻佔,
[00:17:35.360 --> 00:17:39.360]  南國猶大也經歷多次戰亂。
[00:17:40.360 --> 00:17:43.360]  以色列人可以說是流離失所,
[00:17:43.360 --> 00:17:47.360]  所以神差遣彌加發出預言,
[00:17:47.360 --> 00:17:51.360]  一方面是警告以色列人要回歸真神,
[00:17:51.360 --> 00:17:54.360]  另一方面也是向以色列人宣告說,
[00:17:54.360 --> 00:17:57.360]  在這一切苦難的背後,
[00:17:57.360 --> 00:18:01.360]  其實神是有一個恢復的心意的。
[00:18:01.360 --> 00:18:06.360]  這裡說神要重新召聚以色列人在一起,
[00:18:07.360 --> 00:18:10.360]  特別講到那些剩下的人,
[00:18:10.360 --> 00:18:13.360]  也就是聖經所說的愚民,
[00:18:13.360 --> 00:18:15.360]  愚剩下來的愚民。
[00:18:15.360 --> 00:18:17.360]  愚民是什麼意思?
[00:18:17.360 --> 00:18:19.360]  廣義的來講,
[00:18:19.360 --> 00:18:24.360]  就是在每一次神所容許的苦難之後,
[00:18:24.360 --> 00:18:28.360]  神總是為他的民的緣故,
[00:18:28.360 --> 00:18:32.360]  保留下一批忠心跟隨神的人。
[00:18:32.360 --> 00:18:34.360]  這就是聖經所說的愚民,
[00:18:34.360 --> 00:18:36.360]  愚剩下來的民。
[00:18:37.360 --> 00:18:40.360]  就好像在先知以利亞的時代,
[00:18:40.360 --> 00:18:44.360]  你看見以利亞被耶錫別追殺的時候,
[00:18:44.360 --> 00:18:47.360]  他就逃到曠野,
[00:18:47.360 --> 00:18:50.360]  他躺在羅騰樹下求死,
[00:18:50.360 --> 00:18:52.360]  他就向神說,
[00:18:52.360 --> 00:18:55.360]  神啊,他把所有你的先知都殺光了,
[00:18:55.360 --> 00:18:57.360]  現在只剩下我一個人。
[00:18:57.360 --> 00:18:59.360]  結果神怎麼回答他?
[00:18:59.360 --> 00:19:01.360]  神回答說,
[00:19:01.360 --> 00:19:05.360]  其實我在以色列都為我自己民的緣故保留了七千位,
[00:19:06.360 --> 00:19:08.360]  沒有向巴黎屈膝的人。
[00:19:08.360 --> 00:19:11.360]  換句話說,在每一個不同的時代,
[00:19:11.360 --> 00:19:16.360]  雖然神的百姓都會面對不同的苦難,
[00:19:16.360 --> 00:19:20.360]  但神的心意總是在苦難之後,
[00:19:20.360 --> 00:19:24.360]  要重新招聚他的百姓在一起,
[00:19:24.360 --> 00:19:28.360]  好進入他所預備恢復的恩典當中。
[00:19:28.360 --> 00:19:30.360]  在這裡我們看見,
[00:19:30.360 --> 00:19:34.360]  神說他要招聚以色列的百姓在一處,
[00:19:35.360 --> 00:19:37.360]  叫做波斯拉的羊。
[00:19:37.360 --> 00:19:39.360]  什麼是波斯拉?
[00:19:39.360 --> 00:19:41.360]  是什麼地方?
[00:19:41.360 --> 00:19:45.360]  波斯拉其實是一個約旦的古城,
[00:19:45.360 --> 00:19:49.360]  是個自古以來羊群聚集的地方。
[00:19:49.360 --> 00:19:53.360]  換句話說,這個聚集不是少數人的聚集,
[00:19:53.360 --> 00:19:57.360]  而是一個大草原,大聚集。
[00:19:57.360 --> 00:20:01.360]  所以接下來才說人數眾多,大大喧嘩,
[00:20:02.360 --> 00:20:05.360]  發出極大的響聲來。
[00:20:05.360 --> 00:20:07.360]  我就想到,
[00:20:07.360 --> 00:20:15.360]  這不正是同樣是神今天對我們所有一個恢復的心意嗎?
[00:20:15.360 --> 00:20:18.360]  特別是我們今天,
[00:20:18.360 --> 00:20:22.360]  仍然處在一個居家隔離的情況當中。
[00:20:22.360 --> 00:20:24.360]  從一個角度來講,
[00:20:24.360 --> 00:20:27.360]  我們有點像當年的以色列人一樣,
[00:20:28.360 --> 00:20:32.360]  都是流離失所,聖殿空無一人。
[00:20:32.360 --> 00:20:35.360]  但神在這卻應許我們說,
[00:20:35.360 --> 00:20:39.360]  神要在我們生命當中是有一個恢復的心意。
[00:20:39.360 --> 00:20:43.360]  神說我要再一次招聚百姓在一起,
[00:20:43.360 --> 00:20:45.360]  而且不是少數人,
[00:20:45.360 --> 00:20:48.360]  是多數人的聚集,
[00:20:48.360 --> 00:20:51.360]  像草場的羊群一樣,
[00:20:51.360 --> 00:20:54.360]  而且要發出極大的響聲來。
[00:20:55.360 --> 00:20:59.360]  就像在耶利米蘇三十三章十節到十一節裡面所說的,
[00:20:59.360 --> 00:21:02.360]  我們看見在耶華如此說,
[00:21:02.360 --> 00:21:04.360]  你們論這地方,
[00:21:04.360 --> 00:21:07.360]  說是荒廢無人民無生畜的之地,
[00:21:07.360 --> 00:21:12.360]  但在這荒涼無人民無生畜的猶大城邑和耶路撒冷的街上,
[00:21:12.360 --> 00:21:14.360]  十一節說什麼?
[00:21:14.360 --> 00:21:18.360]  必在聽見有歡喜快樂的聲音,
[00:21:18.360 --> 00:21:20.360]  新郎和新婦的聲音,
[00:21:20.360 --> 00:21:23.360]  並聽見有人說要稱謝萬君之耶華,
[00:21:24.360 --> 00:21:27.360]  祂本為善,祂的慈愛永遠長存。
[00:21:27.360 --> 00:21:31.360]  神說我要再一次招聚我的百姓在一起,
[00:21:31.360 --> 00:21:35.360]  在神的殿中必有歡喜快樂的聲音,
[00:21:35.360 --> 00:21:37.360]  是怎麼樣的聲音呢?
[00:21:37.360 --> 00:21:39.360]  是新郎與新婦的聲音,
[00:21:39.360 --> 00:21:43.360]  換句話說,是基督與教會在一起,
[00:21:43.360 --> 00:21:47.360]  發出的歌頌讚美的響聲,
[00:21:47.360 --> 00:21:50.360]  而且是極大的響聲。
[00:21:51.360 --> 00:21:54.360]  你可要知道這個突破者的恩高,
[00:21:54.360 --> 00:21:58.360]  是跟這個極大的響聲是很有關係的。
[00:21:58.360 --> 00:22:02.360]  當神的百姓聚集在一起的時候,
[00:22:02.360 --> 00:22:04.360]  你知道光是聚集還是不夠,
[00:22:04.360 --> 00:22:07.360]  我們要在神面前發出響聲來,
[00:22:07.360 --> 00:22:10.360]  那是一個歡樂的響聲,
[00:22:10.360 --> 00:22:13.360]  那是一個敬拜讚美的響聲,
[00:22:13.360 --> 00:22:15.360]  那是一個得勝的響聲。
[00:22:15.360 --> 00:22:20.360]  我們來宣告說突破者已經降臨了,
[00:22:21.360 --> 00:22:24.360]  神榮耀的同在要充滿在我們中間,
[00:22:24.360 --> 00:22:29.360]  而當我們如此來讚美,如此來宣告的時候,
[00:22:29.360 --> 00:22:32.360]  詩篇二十二篇第三節怎麼說呢?
[00:22:32.360 --> 00:22:35.360]  這裡說我們的神是聖潔的,
[00:22:35.360 --> 00:22:40.360]  是用以色列的讚美為寶座的,
[00:22:40.360 --> 00:22:44.360]  當我們如此讚美,歡呼讚美的時候,
[00:22:44.360 --> 00:22:47.360]  神的寶座就要在我們中間設立,
[00:22:48.360 --> 00:22:52.360]  突破者的恩高就要顯明在我們中間。
[00:22:52.360 --> 00:22:57.360]  所以你千萬不要以為我們現在的敬拜已經夠大聲了,
