
[00:00:00.000 --> 00:00:02.000]  今日和大家講的題目是
[00:03:46.000 --> 00:03:48.000]  耶穌是道成肉身的人子
[00:03:48.000 --> 00:03:50.000]  但仍舊在天上的人子
[00:03:50.000 --> 00:03:52.000]  就是說耶穌是百分百人
[00:03:52.000 --> 00:03:54.000]  他有喜怒哀樂
[00:03:54.000 --> 00:03:56.000]  有人的感情
[00:03:56.000 --> 00:03:58.000]  耶穌哭了
[00:03:58.000 --> 00:04:00.000]  最短的一句就是
[00:04:00.000 --> 00:04:02.000]  耶穌哭了
[00:04:02.000 --> 00:04:04.000]  耶穌會哭
[00:04:04.000 --> 00:04:06.000]  耶穌會喜樂
[00:04:06.000 --> 00:04:08.000]  耶穌會憂傷
[00:04:08.000 --> 00:04:10.000]  耶穌會擔心
[00:04:10.000 --> 00:04:12.000]  他是百分百人
[00:04:12.000 --> 00:04:14.000]  雖然人子在地上
[00:04:14.000 --> 00:04:16.000]  但他仍舊在天上
[00:04:16.000 --> 00:04:18.000]  他百分百是神
[00:04:18.000 --> 00:04:20.000]  如果他用神的身份
[00:04:20.000 --> 00:04:22.000]  就擔心十字架不通
[00:04:22.000 --> 00:04:24.000]  我今天跟你研究
[00:04:24.000 --> 00:04:26.000]  究竟耶穌在十字架上是怎樣死的
[00:04:26.000 --> 00:04:28.000]  十字架補血
[00:04:28.000 --> 00:04:30.000]  耶穌未上
[00:04:30.000 --> 00:04:32.000]  十字架就流血
[00:04:32.000 --> 00:04:34.000]  那三十九邊
[00:04:34.000 --> 00:04:36.000]  皮開肉頂
[00:04:36.000 --> 00:04:38.000]  那四個尾有四個勾
[00:04:38.000 --> 00:04:40.000]  每個尾有個銅的波子
[00:04:40.000 --> 00:04:42.000]  那些銅的波子
[00:04:42.000 --> 00:04:44.000]  用來打碎脊髓骨
[00:04:44.000 --> 00:04:46.000]  然後勾在中樞神經
[00:04:46.000 --> 00:04:48.000]  我問你
[00:04:48.000 --> 00:04:50.000]  你有沒有想過這麼痛
[00:04:50.000 --> 00:04:52.000]  耶穌知不知道
[00:04:52.000 --> 00:04:54.000]  未上十字架之前已經知道這麼痛
[00:04:54.000 --> 00:04:56.000]  赫西瑪利園裏面
[00:04:56.000 --> 00:04:58.000]  一個極度憂傷的耶穌
[00:04:58.000 --> 00:05:00.000]  在約翰福音第十三章
[00:05:00.000 --> 00:05:02.000]  跟門徒說我要去一個地方
[00:05:02.000 --> 00:05:04.000]  你們是不能去的
[00:05:04.000 --> 00:05:06.000]  居然沒有人留意他去哪裏
[00:05:06.000 --> 00:05:08.000]  門徒只是擔心
[00:05:08.000 --> 00:05:10.000]  你去的地方我們不能去
[00:05:10.000 --> 00:05:12.000]  那我們生活怎樣
[00:05:12.000 --> 00:05:14.000]  然後耶穌不用怕沒有地方住
[00:05:14.000 --> 00:05:16.000]  不用怕沒有弟兄姊妹招呼
[00:05:16.000 --> 00:05:18.000]  不用怕沒有東西吃
[00:05:18.000 --> 00:05:20.000]  現在你去我們衣食住行就成了問題
[00:05:20.000 --> 00:05:22.000]  所以耶穌在約翰福音第十四章
[00:05:22.000 --> 00:05:24.000]  一開頭就說
[00:05:24.000 --> 00:05:26.000]  你們心裏不予憂愁
[00:05:26.000 --> 00:05:28.000]  你們信神也應當信我
[00:05:28.000 --> 00:05:30.000]  在我父家裏有很多住處
[00:05:30.000 --> 00:05:32.000]  若是沒有我早已告訴你們了
[00:05:32.000 --> 00:05:34.000]  一個主耶穌快要上十字架
[00:05:34.000 --> 00:05:36.000]  而他知道上十字架的痛苦是怎樣
[00:05:36.000 --> 00:05:38.000]  他居然告訴門徒
[00:05:38.000 --> 00:05:40.000]  門徒去想其他東西
[00:05:40.000 --> 00:05:42.000]  在我父家裏有很多住處
[00:05:42.000 --> 00:05:44.000]  耶穌為何無端端說起
[00:05:44.000 --> 00:05:46.000]  賣屋賣屋
[00:05:46.000 --> 00:05:48.000]  說起地產
[00:05:48.000 --> 00:05:50.000]  因為他知道門徒想的是衣食住行
[00:05:50.000 --> 00:05:54.000]  我去完事
[00:05:54.000 --> 00:05:56.000]  為你們預備地方
[00:05:56.000 --> 00:05:58.000]  然後約翰福音第十四章
[00:05:58.000 --> 00:06:00.000]  第六節
[00:06:00.000 --> 00:06:02.000]  我是道路真理生命
[00:06:02.000 --> 00:06:04.000]  若不藉助我沒有人能到乎那裏去
[00:06:04.000 --> 00:06:06.000]  將來是你要經過我
[00:06:06.000 --> 00:06:08.000]  然後才能到天父那裏
[00:06:08.000 --> 00:06:10.000]  如戰的晚餐
[00:06:10.000 --> 00:06:12.000]  在閣樓那裏
[00:06:12.000 --> 00:06:14.000]  那天很忙
[00:06:14.000 --> 00:06:16.000]  預備一個大節日
[00:06:16.000 --> 00:06:18.000]  預備飲食
[00:06:18.000 --> 00:06:20.000]  十二個門徒坐在那裏
[00:06:20.000 --> 00:06:22.000]  預備了一些無教餅
[00:06:22.000 --> 00:06:24.000]  在晚餐那裏
[00:06:24.000 --> 00:06:26.000]  吃完晚餐
[00:06:26.000 --> 00:06:28.000]  他就設立主餐
[00:06:28.000 --> 00:06:30.000]  其實那時他是設立教會
[00:06:32.000 --> 00:06:34.000]  過不多時
[00:06:34.000 --> 00:06:36.000]  書十一章保羅說
[00:06:36.000 --> 00:06:38.000]  我當日傳給你們的
[00:06:38.000 --> 00:06:40.000]  源自從主領受的
[00:06:40.000 --> 00:06:42.000]  就是主耶穌被賣的那一夜
[00:06:42.000 --> 00:06:44.000]  拿起餅來捉藉料
[00:06:44.000 --> 00:06:46.000]  抹開說藉成我的身體
[00:06:46.000 --> 00:06:48.000]  為你們捨的
[00:06:48.000 --> 00:06:50.000]  你們每逢吃的時候要如此行
[00:06:50.000 --> 00:06:52.000]  為的是紀念我
[00:06:52.000 --> 00:06:54.000]  將餅抹開
[00:06:54.000 --> 00:06:56.000]  飯後主耶穌照樣拿起杯來說藉
[00:06:56.000 --> 00:06:58.000]  杯是用我血與你們所納的新藥
[00:06:58.000 --> 00:07:00.000]  你們每逢喝的時候要如此行
[00:07:00.000 --> 00:07:02.000]  這件事是抹過餅
[00:07:02.000 --> 00:07:04.000]  所以有些教會叫做抹餅聚會
[00:07:04.000 --> 00:07:06.000]  抹餅很重要
[00:07:06.000 --> 00:07:08.000]  組織教會就是靠抹餅
[00:07:08.000 --> 00:07:10.000]  無教餅很小的
[00:07:10.000 --> 00:07:12.000]  無教餅是不會發的
[00:07:12.000 --> 00:07:14.000]  等於我們在澳門聚香園
[00:07:14.000 --> 00:07:16.000]  買一些杏仁餅
[00:07:16.000 --> 00:07:18.000]  十二個門徒加上耶穌十三個人
[00:07:18.000 --> 00:07:20.000]  十三個杏仁餅一隻碟裝了
[00:07:20.000 --> 00:07:22.000]  為什麼要門徒吃同一個餅呢
[00:07:22.000 --> 00:07:24.000]  耶穌的身體沒有抹開
[00:07:24.000 --> 00:07:26.000]  餅是抹開的
[00:07:26.000 --> 00:07:28.000]  門徒在十字架上
[00:07:28.000 --> 00:07:30.000]  把耶穌的屍體
[00:07:30.000 --> 00:07:32.000]  拿下來的時候是全屍
[00:07:32.000 --> 00:07:34.000]  抹開
[00:07:34.000 --> 00:07:36.000]  祝謝你就抹開
[00:07:36.000 --> 00:07:38.000]  說這是我的身體
[00:07:38.000 --> 00:07:40.000]  他組織的教會
[00:07:40.000 --> 00:07:42.000]  要所有新藥的聖徒
[00:07:42.000 --> 00:07:44.000]  就是教會
[00:07:44.000 --> 00:07:46.000]  吃同一個餅
[00:07:46.000 --> 00:07:48.000]  餅是代表耶穌的身體
[00:07:48.000 --> 00:07:50.000]  我們吃餅的某一部分
[00:07:50.000 --> 00:07:52.000]  我們每一個信徒就是教會的一份子
[00:07:52.000 --> 00:07:54.000]  一份子就是耶穌基督的主內肢體
[00:07:54.000 --> 00:07:56.000]  我們有不同的功能
[00:07:56.000 --> 00:07:58.000]  有眼有耳有鼻
[00:07:58.000 --> 00:08:00.000]  有手有腳
[00:08:00.000 --> 00:08:02.000]  各個位置不同
[00:08:02.000 --> 00:08:04.000]  各個恩賜不同
[00:08:04.000 --> 00:08:06.000]  人家有恩賜你未必有
[00:08:06.000 --> 00:08:08.000]  你可以求神
[00:08:08.000 --> 00:08:10.000]  主權在神那裡
[00:08:10.000 --> 00:08:12.000]  聖經說聖靈要給誰就給誰
[00:08:12.000 --> 00:08:14.000]  他不給你你也沒有
[00:08:14.000 --> 00:08:16.000]  你沒有就沒有有就有
[00:08:16.000 --> 00:08:18.000]  所以在鞭打的時候
[00:08:18.000 --> 00:08:20.000]  他不是叫彼得
[00:08:20.000 --> 00:08:22.000]  彼得已經三次不認主
[00:08:22.000 --> 00:08:24.000]  他都傻了
[00:08:24.000 --> 00:08:26.000]  被人家嚇傻了
[00:08:26.000 --> 00:08:28.000]  三次
[00:08:28.000 --> 00:08:30.000]  那三次真的體現他很緊張
[00:08:30.000 --> 00:08:32.000]  第一次
[00:08:32.000 --> 00:08:34.000]  有人問彼得的時候
[00:08:34.000 --> 00:08:36.000]  你和他一夥人你和他同聲同氣
[00:08:36.000 --> 00:08:38.000]  彼得說
[00:08:38.000 --> 00:08:40.000]  I don't know what you talking about
[00:08:40.000 --> 00:08:42.000]  中文聖經說我不知道你們在說什麼
[00:08:42.000 --> 00:08:44.000]  這個翻譯英文很容易
[00:08:44.000 --> 00:08:46.000]  直譯I don't know what you talking about
[00:08:46.000 --> 00:08:48.000]  第二次
[00:08:48.000 --> 00:08:50.000]  第二個侍女認得彼得
[00:08:50.000 --> 00:08:52.000]  你是和他一夥人
[00:08:52.000 --> 00:08:54.000]  彼得說我發誓我不認識耶穌
[00:08:54.000 --> 00:08:56.000]  第三次
[00:08:56.000 --> 00:08:58.000]  彼得發獨誓
[00:08:58.000 --> 00:09:00.000]  哈哈
[00:09:00.000 --> 00:09:02.000]  一個人進入試探
[00:09:02.000 --> 00:09:04.000]  若不是求天父
[00:09:04.000 --> 00:09:06.000]  把我們脫離凶惡
[00:09:06.000 --> 00:09:08.000]  不叫我們遇見試探
[00:09:08.000 --> 00:09:10.000]  請求我們脫離凶惡
[00:09:10.000 --> 00:09:12.000]  但耶穌不在
[00:09:12.000 --> 00:09:14.000]  之前他用刀
[00:09:14.000 --> 00:09:16.000]  斬了大齊斯部人的耳朵
[00:09:16.000 --> 00:09:18.000]  耶穌幫他治好
[00:09:18.000 --> 00:09:20.000]  行一個神蹟
[00:09:20.000 --> 00:09:22.000]  Deliver him out of evil
[00:09:22.000 --> 00:09:24.000]  但現在耶穌不在
[00:09:24.000 --> 00:09:26.000]  他越踩越深
[00:09:26.000 --> 00:09:28.000]  一個人進入試探
[00:09:28.000 --> 00:09:30.000]  越踩越深
[00:09:30.000 --> 00:09:32.000]  聽到雞啼
[00:09:32.000 --> 00:09:34.000]  請問各位耶穌有沒有deliver彼得out of evil
[00:09:34.000 --> 00:09:36.000]  有
[00:09:36.000 --> 00:09:38.000]  是事情未發生之前
[00:09:38.000 --> 00:09:40.000]  他和彼得說
[00:09:40.000 --> 00:09:42.000]  你為我做什麼都可以
[00:09:42.000 --> 00:09:44.000]  我告訴你
[00:09:44.000 --> 00:09:46.000]  在雞啼之前你要三次不認惡
[00:09:46.000 --> 00:09:48.000]  雞啼了
[00:09:48.000 --> 00:09:50.000]  你就是優秀
[00:09:50.000 --> 00:09:52.000]  他醒過來了
[00:09:52.000 --> 00:09:54.000]  他知道耶穌deliver him out of evil
[00:09:54.000 --> 00:09:56.000]  耶穌叫的時候
[00:09:56.000 --> 00:09:58.000]  痛的時候
[00:09:58.000 --> 00:10:00.000]  點地的時候
[00:10:00.000 --> 00:10:02.000]  他叫阿爸
[00:10:02.000 --> 00:10:04.000]  希伯來文叫阿爸父
[00:10:04.000 --> 00:10:06.000]  耶穌和阿爸父是很close
[00:10:06.000 --> 00:10:08.000]  耶穌曾經說過
[00:10:08.000 --> 00:10:10.000]  My father and I are one
[00:10:10.000 --> 00:10:12.000]  I am always in my father and my father is always in me
[00:10:12.000 --> 00:10:14.000]  這麼親密的relationship
[00:10:14.000 --> 00:10:16.000]  現在痛苦
[00:10:16.000 --> 00:10:18.000]  沒有一個靠得住
[00:10:18.000 --> 00:10:20.000]  十字架底下跟隨
[00:10:20.000 --> 00:10:22.000]  除了一班婦女之外
[00:10:22.000 --> 00:10:24.000]  只有一個門徒就是斯路約翰
[00:10:24.000 --> 00:10:26.000]  其他人都走了
[00:10:26.000 --> 00:10:28.000]  很多時候我們勸教弟兄姊妹
[00:10:28.000 --> 00:10:30.000]  特別是弟兄們
[00:10:30.000 --> 00:10:32.000]  自古以來
[00:10:32.000 --> 00:10:34.000]  愛主的
[00:10:34.000 --> 00:10:36.000]  是姐妹多過弟兄
[00:10:36.000 --> 00:10:38.000]  你看十字架底下跟隨
[00:10:38.000 --> 00:10:40.000]  你就知道
[00:10:40.000 --> 00:10:42.000]  那種鞭打
[00:10:42.000 --> 00:10:44.000]  是很難受的
[00:10:44.000 --> 00:10:46.000]  耶穌在地上的點
[00:10:46.000 --> 00:10:50.000]  醫學上
[00:10:50.000 --> 00:10:52.000]  有一個這樣的症狀
[00:10:52.000 --> 00:10:54.000]  耶穌經歷
[00:10:54.000 --> 00:10:56.000]  要忍受極大的精神
[00:10:56.000 --> 00:10:58.000]  耶穌還沒被拉的時候
[00:10:58.000 --> 00:11:00.000]  他已經知道那種痛苦
[00:11:00.000 --> 00:11:02.000]  而他那種憂傷
[00:11:02.000 --> 00:11:04.000]  那種anxiety
[00:11:04.000 --> 00:11:06.000]  令到微血管在汗腺附近破裂
[00:11:06.000 --> 00:11:08.000]  微血管爆了
[00:11:08.000 --> 00:11:10.000]  紅血球就進入汗腺
[00:11:10.000 --> 00:11:12.000]  所以耶穌流的汗是有血的
[00:11:12.000 --> 00:11:14.000]  四福音有四個作者
[00:11:14.000 --> 00:11:16.000]  除了路加一個在醫生之外
[00:11:16.000 --> 00:11:18.000]  其他三個作者沒有留意這件事
[00:11:18.000 --> 00:11:20.000]  只有路加福音記載
[00:11:20.000 --> 00:11:24.000]  在赫西瑪利園耶穌祈禱的時候
[00:11:24.000 --> 00:11:28.000]  那些汗是有血的
[00:11:28.000 --> 00:11:32.000]  生理上的解釋
[00:11:32.000 --> 00:11:34.000]  是有這件事
[00:11:34.000 --> 00:11:38.000]  那種精神那種壓力
[00:11:38.000 --> 00:11:40.000]  路加福音記載的
[00:11:40.000 --> 00:11:42.000]  若是愈弱
[00:11:42.000 --> 00:11:44.000]  就把這杯撤去
[00:11:44.000 --> 00:11:46.000]  耶穌三次祈禱
[00:11:46.000 --> 00:11:48.000]  每次祈禱都是說同一樣的說話
[00:11:48.000 --> 00:11:50.000]  但是耶穌教導我們祈禱
[00:11:50.000 --> 00:11:52.000]  祈禱不像外邦人一樣
[00:11:52.000 --> 00:11:54.000]  說話重重複複
[00:11:54.000 --> 00:11:56.000]  主要是求你幫助我
[00:11:56.000 --> 00:11:58.000]  說一百次是不是一百次靈一點
[00:11:58.000 --> 00:12:00.000]  基督徒不需要說那麼多次
[00:12:00.000 --> 00:12:02.000]  你還沒說神已經知道
[00:12:02.000 --> 00:12:04.000]  你說一次神已經知道
[00:12:04.000 --> 00:12:06.000]  清清楚楚
[00:12:06.000 --> 00:12:08.000]  我們不需要向神作報告
[00:12:08.000 --> 00:12:10.000]  因為我們不留意
[00:12:10.000 --> 00:12:12.000]  向神作報告
[00:12:12.000 --> 00:12:14.000]  神怎麼會不知道
[00:12:14.000 --> 00:12:16.000]  我們要提到這件事
[00:12:16.000 --> 00:12:18.000]  耶穌說你們祈禱不像外邦人一樣
[00:12:18.000 --> 00:12:20.000]  重重複複
[00:12:20.000 --> 00:12:22.000]  所以耶穌叫我們祈禱
[00:12:22.000 --> 00:12:24.000]  不要重複
[00:12:24.000 --> 00:12:26.000]  但是我們確是可以重複祈禱
[00:12:26.000 --> 00:12:28.000]  因為主耶穌三次
[00:12:28.000 --> 00:12:30.000]  在赫西瑪利園祈禱
[00:12:30.000 --> 00:12:32.000]  都是說同一樣的說話
[00:12:32.000 --> 00:12:34.000]  祂很擔心
[00:12:34.000 --> 00:12:36.000]  若是愈弱就把這杯撤去
[00:12:36.000 --> 00:12:38.000]  就你的意思
[00:12:38.000 --> 00:12:40.000]  天上顯現加添他的力量
[00:12:40.000 --> 00:12:42.000]  耶穌極其傷痛
[00:12:42.000 --> 00:12:44.000]  禱告更加恆切
[00:12:44.000 --> 00:12:48.000]  汗珠如大血點滴在地上
[00:12:48.000 --> 00:12:52.000]  讀醫的人留意這些
[00:12:52.000 --> 00:12:56.000]  當耶穌被鞭打
[00:12:56.000 --> 00:12:58.000]  三十九鞭或以上
[00:12:58.000 --> 00:13:00.000]  可能不止三十九鞭
[00:13:00.000 --> 00:13:02.000]  minimal
[00:13:02.000 --> 00:13:04.000]  不見了很多汗
[00:13:04.000 --> 00:13:06.000]  不見了很多血
[00:13:06.000 --> 00:13:08.000]  在醫學上有一個叫
[00:13:08.000 --> 00:13:10.000]  hypovolemic shock
[00:13:10.000 --> 00:13:14.000]  一個人身體有多少血
[00:13:14.000 --> 00:13:16.000]  你有個Honda Civic
[00:13:16.000 --> 00:13:18.000]  四個汽缸的Civic
[00:13:18.000 --> 00:13:20.000]  有五塊油
[00:13:20.000 --> 00:13:22.000]  一個成年人的身體
[00:13:22.000 --> 00:13:24.000]  平均是五塊的血
[00:13:24.000 --> 00:13:26.000]  當我們缺水
[00:13:26.000 --> 00:13:28.000]  缺血
[00:13:28.000 --> 00:13:30.000]  流很多水
[00:13:30.000 --> 00:13:32.000]  流很多血流很多汗
[00:13:32.000 --> 00:13:34.000]  dehydration
[00:13:34.000 --> 00:13:36.000]  下面有四個生理狀態
[00:13:36.000 --> 00:13:38.000]  第一
[00:13:38.000 --> 00:13:40.000]  當你的身體不夠volume的時候
[00:13:40.000 --> 00:13:42.000]  心跳加速
[00:13:42.000 --> 00:13:44.000]  平時的心是
[00:13:44.000 --> 00:13:46.000]  凹凸凹凸凹凸
[00:13:46.000 --> 00:13:48.000]  我們想的又是凹凸凹凸
[00:13:48.000 --> 00:13:50.000]  但當你
[00:13:50.000 --> 00:13:52.000]  缺了水
[00:13:52.000 --> 00:13:54.000]  心臟就開始
[00:13:54.000 --> 00:13:56.000]  compensate
[00:13:56.000 --> 00:13:58.000]  心臟加速
[00:13:58.000 --> 00:14:00.000]  但不能夠長遠
[00:14:00.000 --> 00:14:02.000]  長遠不能解決問題
[00:14:02.000 --> 00:14:04.000]  第二
[00:14:04.000 --> 00:14:06.000]  因為不夠血液 血壓下降
[00:14:06.000 --> 00:14:08.000]  犯人隨時可以虛脫
[00:14:08.000 --> 00:14:10.000]  隨時可以跌倒
[00:14:10.000 --> 00:14:12.000]  耶穌背著十字架
[00:14:12.000 --> 00:14:14.000]  在路上是不是跌倒過
[00:14:14.000 --> 00:14:16.000]  羅馬賓尹
[00:14:16.000 --> 00:14:18.000]  西來人 古來人
[00:14:18.000 --> 00:14:20.000]  西門 要他幫耶穌
[00:14:20.000 --> 00:14:22.000]  背著十字架 他就跌倒
[00:14:22.000 --> 00:14:24.000]  這個症狀就對了 血壓下降
[00:14:24.000 --> 00:14:26.000]  犯人隨時跌倒 第三
[00:14:26.000 --> 00:14:28.000]  腎功能停止
[00:14:28.000 --> 00:14:30.000]  不夠水份
[00:14:30.000 --> 00:14:32.000]  腎功能就停止
[00:14:32.000 --> 00:14:34.000]  就不會排尿
[00:14:34.000 --> 00:14:36.000]  第四
[00:14:36.000 --> 00:14:38.000]  犯人
[00:14:38.000 --> 00:14:40.000]  口會很乾
[00:14:40.000 --> 00:14:42.000]  耶穌十字架上說了七句話
[00:14:42.000 --> 00:14:44.000]  第五句說話就是
[00:14:44.000 --> 00:14:46.000]  我喝尿
[00:14:46.000 --> 00:14:48.000]  他逼不得已 他已經快死了
[00:14:48.000 --> 00:14:50.000]  還喝什麼水
[00:14:50.000 --> 00:14:52.000]  是很辛苦 逼不得已
[00:14:52.000 --> 00:14:54.000]  耶穌collapse
[00:14:54.000 --> 00:14:56.000]  西門 古來人
[00:14:56.000 --> 00:14:58.000]  西門
[00:14:58.000 --> 00:15:00.000]  跟他背著
[00:15:00.000 --> 00:15:02.000]  其實耶穌不是背著十字架
[00:15:02.000 --> 00:15:04.000]  我研究
[00:15:04.000 --> 00:15:06.000]  歷史裡
[00:15:06.000 --> 00:15:08.000]  十字架分兩部分
[00:15:08.000 --> 00:15:10.000]  橫的木叫horizontal bar
[00:15:10.000 --> 00:15:12.000]  直的木
[00:15:12.000 --> 00:15:14.000]  已經種在地上
[00:15:14.000 --> 00:15:16.000]  犯人就背著橫的木
[00:15:16.000 --> 00:15:18.000]  那塊木有多重
