
[00:00:00.000 --> 00:00:01.360]  我侍奉了這麼多年
[00:01:19.320 --> 00:01:23.040]  領事那些人不是隨便出一首歌的
[00:01:23.040 --> 00:01:25.040]  因為剛才《君尊濟私》
[00:01:25.040 --> 00:01:27.440]  我剛剛一開始的時候
[00:01:27.440 --> 00:01:30.120]  我就要說的第一段經文
[00:01:30.120 --> 00:01:35.840]  好 那就先分享經文
[00:01:35.840 --> 00:01:39.440]  這次跟大家分享的課題就是
[00:01:39.440 --> 00:01:41.440]  真情傾吐
[00:01:41.440 --> 00:01:42.960]  我們誠心去祈禱
[00:01:42.960 --> 00:01:43.840]  但是求什麼呢?
[00:01:43.840 --> 00:01:45.720]  原來要求災禍
[00:01:45.720 --> 00:01:47.160]  這樣都可以
[00:01:47.160 --> 00:01:48.600]  不要忘記
[00:01:48.600 --> 00:01:51.720]  我們是一個君尊濟私的身份
[00:01:51.720 --> 00:01:53.720]  好事我們記得我們是神的兒女
[00:01:53.720 --> 00:01:55.720]  我們要作鹽作光
[00:01:55.720 --> 00:01:58.400]  但是我們忽略了原來我們是濟私的身份
[00:01:58.400 --> 00:02:00.400]  好 這次這段經文是很重要的
[00:02:00.400 --> 00:02:02.400]  所以不單單是Samuel帶領我們讀
[00:02:02.400 --> 00:02:04.400]  我們是一齊讀出來的
[00:02:04.400 --> 00:02:06.400]  預備 1、2、3
[00:02:06.400 --> 00:02:12.200]  惟有君尊是被選擇的兒女
[00:02:12.200 --> 00:02:16.200]  是有君尊的濟私
[00:02:16.200 --> 00:02:19.680]  是聖經的國度
[00:02:19.680 --> 00:02:23.680]  是屬神的子民
[00:02:23.680 --> 00:02:31.400]  要叫你們宣揚那召你們出黑暗日奇妙光明者的美德
[00:02:31.400 --> 00:02:35.800]  原來今天我們每一個人都是被神所揀選
[00:02:35.800 --> 00:02:36.800]  但是你留意到
[00:02:36.800 --> 00:02:40.800]  是有君尊濟私的身份
[00:02:40.800 --> 00:02:42.080]  這是很重要的
[00:02:42.080 --> 00:02:44.400]  你留意到揀選族類
[00:02:44.400 --> 00:02:45.400]  聖結國度
[00:02:45.400 --> 00:02:47.400]  屬神的子民全部都是眾數
[00:02:47.400 --> 00:02:51.400]  但是君尊濟私是我們個人要承擔的
[00:02:51.400 --> 00:02:55.400]  我們原來不單單是普通的濟私
[00:02:55.400 --> 00:02:59.400]  而我們更加是一個很重要的身份
[00:02:59.400 --> 00:03:02.400]  是有君王尊貴榮耀的身份
[00:03:02.400 --> 00:03:05.400]  他特別強調濟私原來是做什麼的?
[00:03:05.400 --> 00:03:07.400]  濟私是站在神和人的中間的
[00:03:07.400 --> 00:03:11.400]  他可以教導子民關於神的事情
[00:03:11.400 --> 00:03:13.400]  讓子民認識神
[00:03:13.400 --> 00:03:17.400]  但是他又代表了子民向神獻祭
[00:03:17.400 --> 00:03:19.400]  特別是在舊約的年代裡面
[00:03:19.400 --> 00:03:24.400]  而我們又留意到原來當日特別是那個大濟私
[00:03:24.400 --> 00:03:30.400]  他在前面胸口前面掛著一個胸牌
[00:03:30.400 --> 00:03:33.400]  這個胸牌上面有12顆寶石
[00:03:33.400 --> 00:03:35.400]  代表什麼呢?
[00:03:35.400 --> 00:03:38.400]  就是他要將十二支派的人放在心裡面
[00:03:38.400 --> 00:03:40.400]  要記掛著他們
[00:03:40.400 --> 00:03:42.400]  要為他們禱告
[00:03:42.400 --> 00:03:46.400]  而最重要的一個君尊的濟私是誰呢?
[00:03:46.400 --> 00:03:47.400]  就是耶穌基督
[00:03:47.400 --> 00:03:49.400]  在《布萊書》第四章第四節
[00:03:49.400 --> 00:03:52.400]  我們既然有一位已經升入高天
[00:03:52.400 --> 00:03:54.400]  尊榮的大濟私
[00:03:54.400 --> 00:03:56.400]  就是神的兒子耶穌
[00:03:56.400 --> 00:03:59.400]  便當持定所承認的道
[00:03:59.400 --> 00:04:02.400]  所以原來我們是跟隨主耶穌
[00:04:02.400 --> 00:04:07.400]  主耶穌現在在天上不斷守望著我們
[00:04:07.400 --> 00:04:08.400]  在為我們祈禱
[00:04:08.400 --> 00:04:11.400]  所以我們都需要為人來禱告
[00:04:11.400 --> 00:04:14.400]  這個是君尊濟私應有的職責
[00:04:14.400 --> 00:04:17.400]  如果我們少了為人禱告
[00:04:17.400 --> 00:04:20.400]  某個程度我們是失職的
[00:04:20.400 --> 00:04:23.400]  我們越愛一個人
[00:04:23.400 --> 00:04:25.400]  我們就會越著緊他
[00:04:25.400 --> 00:04:27.400]  就越為他禱告
[00:04:27.400 --> 00:04:29.400]  我上一課都已經講了
[00:04:29.400 --> 00:04:32.400]  你想想你是最多最多為哪些人祈禱的呢?
[00:04:32.400 --> 00:04:35.400]  當然是你最愛最疼那些人
[00:04:35.400 --> 00:04:37.400]  或者你是最擔心那些人
[00:04:37.400 --> 00:04:38.400]  你才為他禱告的
[00:04:38.400 --> 00:04:41.400]  一些可能不是非常熟悉的
[00:04:41.400 --> 00:04:43.400]  或者不是很深交的
[00:04:43.400 --> 00:04:45.400]  他有困難你會為他祈禱
[00:04:45.400 --> 00:04:47.400]  但可能一次起兩次止
[00:04:47.400 --> 00:04:49.400]  那就可能會忘記了
[00:04:49.400 --> 00:04:50.400]  但你越愛的人
[00:04:50.400 --> 00:04:52.400]  你就要越為他禱告
[00:04:52.400 --> 00:04:54.400]  但不得不承認
[00:04:54.400 --> 00:04:57.400]  有時我們真是愛莫難助
[00:04:57.400 --> 00:04:59.400]  我們有時能力很有限
[00:04:59.400 --> 00:05:02.400]  我們被地域的限制
[00:05:02.400 --> 00:05:05.400]  我們自己能力的所限
[00:05:05.400 --> 00:05:07.400]  有時我們很想幫但幫不到
[00:05:07.400 --> 00:05:08.400]  但不要忘記
[00:05:08.400 --> 00:05:10.400]  我們是有一個很重要的方法
[00:05:10.400 --> 00:05:14.400]  就是將他帶到他完全無限制
[00:05:14.400 --> 00:05:18.400]  滿有力量榮耀權能的主的身前
[00:05:18.400 --> 00:05:20.400]  將他交給主
[00:05:20.400 --> 00:05:22.400]  讓主來他親自工作
[00:05:22.400 --> 00:05:25.400]  所以代禱是一個很重要的職責
[00:05:25.400 --> 00:05:27.400]  在上一課裏面我們看到
[00:05:27.400 --> 00:05:31.400]  尼熙米他很愛自己的國家
[00:05:31.400 --> 00:05:33.400]  很愛自己的同胞
[00:05:33.400 --> 00:05:37.400]  雖然他是生長在外邦之地
[00:05:37.400 --> 00:05:40.400]  他不是在猶大地裏面出生的
[00:05:40.400 --> 00:05:43.400]  他是在波斯王朝統治底下
[00:05:43.400 --> 00:05:45.400]  在外地裏面出生
[00:05:45.400 --> 00:05:47.400]  就好像今天可能在英國的
[00:05:47.400 --> 00:05:49.400]  美國的第二代
[00:05:49.400 --> 00:05:52.400]  來帶他出生的細蚊仔
[00:05:52.400 --> 00:05:57.400]  但他沒有忘記自己那個國家的需要
[00:05:57.400 --> 00:05:59.400]  當他聽到城門被銷毀
[00:05:59.400 --> 00:06:01.400]  城牆被拆
[00:06:01.400 --> 00:06:03.400]  他受大患難的時候
[00:06:03.400 --> 00:06:05.400]  他就坐下哭泣
[00:06:05.400 --> 00:06:07.400]  然後他悲哀
[00:06:07.400 --> 00:06:09.400]  然後向神禱告
[00:06:09.400 --> 00:06:11.400]  我們上一課就看到這些了
[00:06:11.400 --> 00:06:15.400]  他都是為了子民的好處去禱告
[00:06:15.400 --> 00:06:17.400]  我們為了我們的兒女
[00:06:17.400 --> 00:06:18.400]  為了我們的下一代
[00:06:18.400 --> 00:06:20.400]  我們為了他的學業
[00:06:20.400 --> 00:06:21.400]  為了他的感情
[00:06:21.400 --> 00:06:24.400]  為了他的家庭來禱告
[00:06:24.400 --> 00:06:25.400]  求神來祝福他
[00:06:25.400 --> 00:06:27.400]  希望他來到工作上
[00:06:27.400 --> 00:06:29.400]  能夠有好的見證
[00:06:29.400 --> 00:06:30.400]  能夠順利
[00:06:30.400 --> 00:06:32.400]  你會不會是為了他
[00:06:32.400 --> 00:06:34.400]  最好遇多點困難
[00:06:34.400 --> 00:06:36.400]  他搞不定就最好了
[00:06:36.400 --> 00:06:40.400]  我想我們很少會為這些事來禱告
[00:06:40.400 --> 00:06:45.400]  但有時候我們需要為了這樣的情況來祈禱
[00:06:45.400 --> 00:06:47.400]  為甚麼呢?
[00:06:47.400 --> 00:06:51.400]  我們從舊約裏面一個人物來探討
[00:06:51.400 --> 00:06:53.400]  我們上一課就看了尼西米
[00:06:53.400 --> 00:06:55.400]  這次我們看甚麼呢?
[00:06:55.400 --> 00:06:57.400]  我們就看
[00:06:57.400 --> 00:06:59.400]  叫做以利亞
[00:06:59.400 --> 00:07:01.400]  以利亞是一個很特別的人物
[00:07:01.400 --> 00:07:03.400]  我們不知道他的出身
[00:07:03.400 --> 00:07:04.400]  不知道他的背景
[00:07:04.400 --> 00:07:05.400]  一出現的時候
[00:07:05.400 --> 00:07:07.400]  神就去選照他
[00:07:07.400 --> 00:07:12.400]  但不要忘記原來不是單單當代的人
[00:07:12.400 --> 00:07:13.400]  很有趣的
[00:07:13.400 --> 00:07:16.400]  當代的人是不會尊敬以利亞的
[00:07:16.400 --> 00:07:18.400]  經常有時候那些人死了之後
[00:07:18.400 --> 00:07:20.400]  才被別人來重視
[00:07:20.400 --> 00:07:23.400]  但是在以利亞裏面
[00:07:23.400 --> 00:07:25.400]  他離開了世界之後
[00:07:25.400 --> 00:07:31.400]  那班子民對以利亞有一個很大的尊重
[00:07:31.400 --> 00:07:34.400]  甚至聖經最後的一卷書
[00:07:34.400 --> 00:07:38.400]  《瑪拉記書》都提到以利亞
[00:07:38.400 --> 00:07:40.400]  最後那一章的聖經
[00:07:40.400 --> 00:07:42.400]  我們請星域同學讀出
[00:07:53.400 --> 00:07:57.400]  最後一卷的《九曰聖經》都提到
[00:07:57.400 --> 00:07:59.400]  將來神大而可畏的日子
[00:07:59.400 --> 00:08:02.400]  未到以先知的神降臨的日子
[00:08:02.400 --> 00:08:03.400]  會拆遣一個先知
[00:08:03.400 --> 00:08:06.400]  就是以利亞到來那裏
[00:08:06.400 --> 00:08:08.400]  雖然以利沙行的神跡是比以利亞多
[00:08:08.400 --> 00:08:11.400]  比一個徒弟是厲害過一個老師
[00:08:11.400 --> 00:08:14.400]  但仍然以利亞作為代表
[00:08:14.400 --> 00:08:15.400]  好了
[00:08:15.400 --> 00:08:19.400]  耶穌臨離開世界之先
[00:08:19.400 --> 00:08:24.400]  他和門徒去到一個地方叫蓋撒利亞肥納比
[00:08:24.400 --> 00:08:27.400]  這個地方裏面耶穌就問門徒
[00:08:27.400 --> 00:08:29.400]  你說我是誰呢?
[00:08:29.400 --> 00:08:33.400]  其實耶穌是刻意在這個時候考驗門徒的
[00:08:33.400 --> 00:08:37.400]  但是耶穌擺自己在一個非常不利的環境裏面
[00:08:37.400 --> 00:08:39.400]  為什麼呢?
[00:08:39.400 --> 00:08:41.400]  蓋撒利亞肥納比
[00:08:41.400 --> 00:08:42.400]  其實這個地方叫肥納比
[00:08:42.400 --> 00:08:44.400]  但為什麼叫蓋撒利亞肥納比呢?
[00:08:44.400 --> 00:08:48.400]  在這個地方裏面有一間很大宏偉的廟宇
[00:08:48.400 --> 00:08:51.400]  就是來紀念當時的王蓋撒
[00:08:51.400 --> 00:08:54.400]  也有其他的偶像敬拜
[00:08:54.400 --> 00:09:02.400]  那些偶像敬拜的廟宇是非常宏偉的
[00:09:02.400 --> 00:09:04.400]  很簡單舉個例子
[00:09:04.400 --> 00:09:07.400]  香港有些教會可能只是在一個房間
[00:09:07.400 --> 00:09:10.400]  或者二樓三樓一些很小的地方
[00:09:10.400 --> 00:09:19.400]  比起那些王大仙廟宇在鑽石山那些志年靜院
[00:09:19.400 --> 00:09:21.400]  我們好像很卑微
[00:09:21.400 --> 00:09:23.400]  耶穌刻意在這些環境裏面問
[00:09:23.400 --> 00:09:25.400]  你說我是誰呢?
[00:09:25.400 --> 00:09:27.400]  你記不記得有門徒就說
[00:09:27.400 --> 00:09:31.400]  你就是以利亞是先知的一位
[00:09:31.400 --> 00:09:33.400]  以利亞是先知的代表
[00:09:33.400 --> 00:09:36.400]  甚至耶穌他臨離開世界之前
[00:09:36.400 --> 00:09:39.400]  特別帶了三個門徒上山
[00:09:39.400 --> 00:09:41.400]  登山變像
[00:09:41.400 --> 00:09:43.400]  那為什麼要登山變像呢?
[00:09:43.400 --> 00:09:44.400]  其實很簡單
[00:09:44.400 --> 00:09:45.400]  用現在的說法就是
[00:09:45.400 --> 00:09:46.400]  好像你看電影
[00:09:46.400 --> 00:09:47.400]  看預告
[00:09:47.400 --> 00:09:48.400]  預告片
[00:09:48.400 --> 00:09:50.400]  那張精彩的那一面是給你看的
[00:09:50.400 --> 00:09:52.400]  因為耶穌快要受死了
[00:09:52.400 --> 00:09:54.400]  他被門徒看到
[00:09:54.400 --> 00:09:57.400]  我不是只是受死的時候一個失敗
[00:09:57.400 --> 00:09:59.400]  他是在登山變像
[00:09:59.400 --> 00:10:02.400]  將將來的榮耀給你看到
[00:10:02.400 --> 00:10:04.400]  當耶穌登山變像的時候
[00:10:04.400 --> 00:10:06.400]  有兩個人出現了
[00:10:06.400 --> 00:10:08.400]  跟耶穌對話的
[00:10:08.400 --> 00:10:10.400]  大家記不記得
[00:10:10.400 --> 00:10:13.400]  摩西和以利亞
[00:10:13.400 --> 00:10:15.400]  那時候你就看到
[00:10:15.400 --> 00:10:17.400]  很寶貴
[00:10:17.400 --> 00:10:19.400]  摩西是律法的代表
[00:10:19.400 --> 00:10:23.400]  以利亞是先知的代表
[00:10:23.400 --> 00:10:24.400]  因為是培靈宮
[00:10:24.400 --> 00:10:27.400]  我想講多一點的聖經給大家知道
[00:10:27.400 --> 00:10:28.400]  你們都看到
[00:10:28.400 --> 00:10:29.400]  神是很有祝福的
[00:10:29.400 --> 00:10:30.400]  記不記得
[00:10:30.400 --> 00:10:34.400]  因為禮拜一那一堂
[00:10:34.400 --> 00:10:37.400]  我們會去探討
[00:10:37.400 --> 00:10:38.400]  不同的禱告
[00:10:38.400 --> 00:10:40.400]  我會提到摩西的祈禱
[00:10:40.400 --> 00:10:42.400]  記不記得摩西
[00:10:42.400 --> 00:10:44.400]  其實某個程度是很不幸的
[00:10:44.400 --> 00:10:47.400]  他做得非常好
[00:10:47.400 --> 00:10:50.400]  但他只是犯了一個小錯
[00:10:50.400 --> 00:10:52.400]  但刑罰就很不幸
[00:10:52.400 --> 00:10:54.400]  記得摩西犯了什麼小錯嗎?
[00:10:54.400 --> 00:10:56.400]  神叫他吩咐盆石出水
[00:10:56.400 --> 00:10:58.400]  他那次就很煩躁
[00:10:58.400 --> 00:10:59.400]  然後他就怎樣呢?
[00:10:59.400 --> 00:11:02.400]  找那個匠來打那個盆石
[00:11:02.400 --> 00:11:04.400]  但神又憐憫
[00:11:04.400 --> 00:11:06.400]  他這次打完也有水出
[00:11:06.400 --> 00:11:08.400]  打完沒有水出就很大件事
[00:11:08.400 --> 00:11:10.400]  打盆石就出水
[00:11:10.400 --> 00:11:12.400]  然後神就跟摩西說
[00:11:12.400 --> 00:11:14.400]  你沒有尊重我
[00:11:14.400 --> 00:11:17.400]  所以你不能夠進加南地
[00:11:17.400 --> 00:11:19.400]  是不是很痛苦?
[00:11:19.400 --> 00:11:21.400]  帶領著以色列人四十年
[00:11:21.400 --> 00:11:24.400]  但最後不能夠進加南地
[00:11:24.400 --> 00:11:28.400]  只可以在尼泊爾山那裡望去加南地
[00:11:28.400 --> 00:11:30.400]  我相信很多人都去過以色列
[00:11:30.400 --> 00:11:34.400]  我每三年都會帶一次隊去以色列
[00:11:34.400 --> 00:11:37.400]  日後有機會可能在英國那邊過去
[00:11:37.400 --> 00:11:39.400]  如果今年年底可以的話
[00:11:39.400 --> 00:11:41.400]  我都會帶隊去以色列
[00:11:41.400 --> 00:11:43.400]  尼泊爾山我去過很多次
[00:11:43.400 --> 00:11:47.400]  但很難很清楚看到以色列的地方
[00:11:47.400 --> 00:11:48.400]  有時候那些是霞霧
[00:11:48.400 --> 00:11:51.400]  但我相信神是被摩西看到的
[00:11:51.400 --> 00:11:53.400]  那不是很難過嗎?
[00:11:53.400 --> 00:11:56.400]  摩西沒有機會踏足加南地
[00:11:56.400 --> 00:12:00.400]  但其實摩西終於有機會踏足加南地
[00:12:00.400 --> 00:12:04.400]  因為摩西和以利亞同時出現和耶穌對話
[00:12:04.400 --> 00:12:07.400]  那時候是在加南地裏面
[00:12:07.400 --> 00:12:09.400]  所以是不是很寶貴呢?
[00:12:09.400 --> 00:12:10.400]  神是很有恩典的
[00:12:10.400 --> 00:12:12.400]  好了回到這裏
[00:12:12.400 --> 00:12:16.400]  以利亞是一個很特別的人物
[00:12:16.400 --> 00:12:19.400]  是以色列人很尊重的
[00:12:19.400 --> 00:12:22.400]  大家最熟悉的是甚麼呢?
[00:12:22.400 --> 00:12:27.400]  是在加密山上對抗那些假先知
[00:12:27.400 --> 00:12:30.400]  那誰的神是真的呢?
[00:12:30.400 --> 00:12:31.400]  如果巴黎的神是真的
[00:12:31.400 --> 00:12:33.400]  降火下來燒掉那些祭肉好嗎?
[00:12:33.400 --> 00:12:35.400]  好了又問問大家了
[00:12:35.400 --> 00:12:41.400]  以利亞對抗多少個先知
[00:12:41.400 --> 00:12:43.400]  假先知
[00:12:43.400 --> 00:12:45.400]  舉手指給我看好嗎?
[00:12:45.400 --> 00:12:50.400]  是的400
[00:12:50.400 --> 00:12:52.400]  400個先知是不是?
[00:12:52.400 --> 00:12:54.400]  很多人都以為是400個先知
[00:12:54.400 --> 00:12:56.400]  這個是錯的
[00:12:56.400 --> 00:13:01.400]  原來是對抗850個假先知
[00:13:01.400 --> 00:13:02.400]  不是呀
[00:13:02.400 --> 00:13:03.400]  一向都是400個先知
[00:13:03.400 --> 00:13:05.400]  我們一起看這段經文
[00:13:05.400 --> 00:13:07.400]  《既往既上》第18章第19節
[00:13:07.400 --> 00:13:10.400]  我們聽聽Samuel讀出
[00:13:10.400 --> 00:13:12.400]  現在你當差遣人
[00:13:12.400 --> 00:13:15.400]  昭聚以色列眾人
[00:13:15.400 --> 00:13:19.400]  和侍奉巴黎的那450個先知
[00:13:19.400 --> 00:13:25.400]  並耶洗別所供養侍奉亞瑟拉的那400個先知
[00:13:25.400 --> 00:13:30.400]  使他們都上加密山去見我
[00:13:30.400 --> 00:13:33.400]  好了現在看到聖經
[00:13:33.400 --> 00:13:36.400]  我經常都會覺得他們是有450個先知
[00:13:36.400 --> 00:13:40.400]  沒錯450個是拜巴黎的
[00:13:40.400 --> 00:13:43.400]  但還有亞瑟拉有400個
[00:13:43.400 --> 00:13:47.400]  加起來有一個是850個先知
[00:13:47.400 --> 00:13:50.400]  原來以利亞一個人對抗850個先知
[00:13:50.400 --> 00:13:53.400]  好了我們最深印象是怎樣呢?
[00:13:53.400 --> 00:13:55.400]  就是以利亞在這個時候祈禱
[00:13:55.400 --> 00:13:59.400]  後來求神降火下來燒了那些祭肉
[00:13:59.400 --> 00:14:01.400]  很厲害
[00:14:01.400 --> 00:14:04.400]  以利亞他們怎樣來求神降火呢?
[00:14:04.400 --> 00:14:06.400]  第一課我們講過
[00:14:06.400 --> 00:14:08.400]  引用過這段經文
[00:14:08.400 --> 00:14:12.400]  那些巴黎先知見到神沒有聽祂的禱告
[00:14:12.400 --> 00:14:15.400]  他們就按照他們的規矩
[00:14:15.400 --> 00:14:17.400]  用刀劃自己的身體
[00:14:17.400 --> 00:14:19.400]  令自己流血
[00:14:19.400 --> 00:14:22.400]  希望得到神的同情來幫助他
[00:14:22.400 --> 00:14:25.400]  我們說禁食祈禱絕對不是這個意念
[00:14:25.400 --> 00:14:28.400]  好了以利亞後來怎樣呢?
[00:14:28.400 --> 00:14:30.400]  等了那些祭肉還怕
[00:14:30.400 --> 00:14:31.400]  可能曬了一輪
[00:14:31.400 --> 00:14:34.400]  還要那些人用水淋上那些祭肉
[00:14:34.400 --> 00:14:37.400]  那些水還要變成遮蓋著那些肉
[00:14:37.400 --> 00:14:38.400]  變成牛肉湯
[00:14:38.400 --> 00:14:40.400]  跟著後來求神降火
[00:14:40.400 --> 00:14:42.400]  然後就燒了那些祭肉
[00:14:42.400 --> 00:14:44.400]  但那些火很厲害
[00:14:44.400 --> 00:14:45.400]  不單燒了那些祭肉
[00:14:45.400 --> 00:14:48.400]  連祭壇是用石頭來建成的
[00:14:48.400 --> 00:14:50.400]  都燒到爛了
[00:14:50.400 --> 00:14:53.400]  跟著後來以利亞就去祈禱了
[00:14:53.400 --> 00:14:55.400]  求神來帶我們去降雨
[00:14:55.400 --> 00:14:57.400]  祈禱了多少次?知不知道?
[00:14:57.400 --> 00:15:00.400]  這次應該不會答錯了
[00:15:00.400 --> 00:15:02.400]  是多少次?讓你猜
[00:15:02.400 --> 00:15:04.400]  五次、六次、七次
[00:15:04.400 --> 00:15:05.400]  五、六、七
[00:15:05.400 --> 00:15:06.400]  哪一個?
[00:15:06.400 --> 00:15:08.400]  舉手指
[00:15:08.400 --> 00:15:09.400]  這次
[00:15:09.400 --> 00:15:11.400]  你不是舉六隻手指就可以了
[00:15:11.400 --> 00:15:12.400]  是多少?
[00:15:12.400 --> 00:15:13.400]  是七次
[00:15:13.400 --> 00:15:16.400]  但是我發覺到以利亞
[00:15:16.400 --> 00:15:18.400]  因為在那幾年裡面都很辛苦
[00:15:18.400 --> 00:15:20.400]  所以以利亞應該很瘦
[00:15:20.400 --> 00:15:22.400]  我到現在都學不到
[00:15:22.400 --> 00:15:23.400]  以利亞的祈禱
[00:15:23.400 --> 00:15:24.400]  為什麼呢?
[00:15:24.400 --> 00:15:26.400]  聖經說到以利亞將他的頭
[00:15:26.400 --> 00:15:28.400]  是在雙膝中間
[00:15:28.400 --> 00:15:30.400]  即是頭壓在膝蓋那裡
[00:15:30.400 --> 00:15:31.400]  這樣來祈禱
[00:15:31.400 --> 00:15:32.400]  我一壓都壓不到
[00:15:32.400 --> 00:15:33.400]  雖然我已經瘦了20磅
[00:15:33.400 --> 00:15:35.400]  但是我的肚子都頂住了
[00:15:35.400 --> 00:15:36.400]  我的頭是壓不下去
[00:15:36.400 --> 00:15:38.400]  我的膝蓋那裡來祈禱的
[00:15:38.400 --> 00:15:40.400]  但是七次之後
[00:15:40.400 --> 00:15:44.400]  竟然他看到遠方有一隻
[00:15:44.400 --> 00:15:46.400]  他的手掌這麼大的雲飄過來的時候
[00:15:46.400 --> 00:15:48.400]  就說下雨了 走了
[00:15:48.400 --> 00:15:49.400]  這樣就走了
[00:15:49.400 --> 00:15:52.400]  大家都覺得以利亞很厲害
[00:15:52.400 --> 00:15:54.400]  原來以利亞的祈禱可以降火
[00:15:54.400 --> 00:15:56.400]  可以降雨
[00:15:56.400 --> 00:15:58.400]  但是我告訴大家
[00:15:58.400 --> 00:16:00.400]  以利亞最厲害的禱告不是這一次
[00:16:00.400 --> 00:16:03.400]  待會我們會詳細去講
[00:16:03.400 --> 00:16:05.400]  那我至少問一問
[00:16:05.400 --> 00:16:07.400]  你有沒有以利亞這樣的能耐?
[00:16:07.400 --> 00:16:10.400]  你可不可以好像以利亞那麼厲害呢?
[00:16:10.400 --> 00:16:12.400]  不行 哪有這樣
[00:16:12.400 --> 00:16:14.400]  如果你認為不行的話
[00:16:14.400 --> 00:16:18.400]  你就是否定了聖經的真實
[00:16:18.400 --> 00:16:20.400]  好 我們一起帶大家去看
[00:16:20.400 --> 00:16:24.400]  《泰國書》第五章17到第18節
[00:16:24.400 --> 00:16:26.400]  Samuel 給我們讀出來
[00:16:26.400 --> 00:16:30.400]  以利亞與我們是一樣盛情的人
[00:16:30.400 --> 00:16:34.400]  他懇切禱告求不要下雨
[00:16:34.400 --> 00:16:39.400]  雨就三年零六個月不下在地上
[00:16:39.400 --> 00:16:43.400]  他又禱告天就降下雨來
[00:16:43.400 --> 00:16:46.400]  第23出土產
[00:16:46.400 --> 00:16:51.400]  以利亞和我和你都一樣
[00:16:51.400 --> 00:16:53.400]  完全是同一樣盛情的人
[00:16:53.400 --> 00:16:55.400]  所以神可以用以利亞
[00:16:55.400 --> 00:16:57.400]  神同樣可以用你
[00:16:57.400 --> 00:16:59.400]  你不要覺得自己不行
[00:16:59.400 --> 00:17:01.400]  以利亞也有他的軟弱
[00:17:01.400 --> 00:17:03.400]  他也要顧自己的面子
[00:17:03.400 --> 00:17:05.400]  他也有很多不行的地方
[00:17:05.400 --> 00:17:07.400]  大家知道後來他也要自殺
[00:17:07.400 --> 00:17:09.400]  同神講的神 我不求我的列祖
[00:17:09.400 --> 00:17:11.400]  你取去我的性命
[00:17:11.400 --> 00:17:13.400]  日後有機會和大家分享這些經文
[00:17:13.400 --> 00:17:15.400]  以利亞也好 不行也曾經有失敗
[00:17:15.400 --> 00:17:17.400]  所以今天
[00:17:17.400 --> 00:17:19.400]  你不要覺得你自己不行
[00:17:19.400 --> 00:17:21.400]  你和我都和以利亞一樣盛情的人
[00:17:21.400 --> 00:17:23.400]  但是你留意這段經文
[00:17:23.400 --> 00:17:27.400]  他最長時間很懇切的祈禱是祈什麼
[00:17:27.400 --> 00:17:30.400]  他懇切禱告求不要下雨
[00:17:30.400 --> 00:17:33.400]  雨就三年零六個月不下在地上
[00:17:33.400 --> 00:17:35.400]  就是說他的祈禱不是祈一次
[00:17:35.400 --> 00:17:37.400]  他是不斷祈禱
[00:17:37.400 --> 00:17:39.400]  他用了三年半的時間去祈禱
[00:17:39.400 --> 00:17:41.400]  祈什麼 不要下雨
