
[00:00:00.000 --> 00:00:05.000]  陳雅婷,再一次感謝你,因為你能夠笑著歡迎我們回來
[00:03:36.000 --> 00:03:41.000]  所以他看到人都是蒙蒙蒙,他走來走去,他看到很多樹走來走去
[00:03:41.000 --> 00:03:46.000]  但到第二次耶穌按手,他就完全得著醫治
[00:03:47.000 --> 00:03:52.000]  但當然耶穌為什麼要有兩次的神蹟在同一個人身上
[00:03:52.000 --> 00:03:55.000]  而能夠先將他完全醫好
[00:03:55.000 --> 00:04:01.000]  上一次我就說,其實這段聖經的重要性就是他的承上啟下
[00:04:01.000 --> 00:04:04.000]  他的承上面那段聖經和連貫下面那段聖經
[00:04:04.000 --> 00:04:10.000]  這段聖經的上面那部分就說到耶穌基督和門徒坐船過海
[00:04:11.000 --> 00:04:18.000]  在當中傾談,他說我們要小心法利塞人的教導和希臘黨的教導
[00:04:18.000 --> 00:04:22.000]  他稱之為無教餅的教,他說我們要小心他們的教導
[00:04:22.000 --> 00:04:25.000]  因為他們的教導並不完全,我們要謹慎
[00:04:25.000 --> 00:04:30.000]  我們不要隨便聽別人的教導而自己不去反省
[00:04:30.000 --> 00:04:32.000]  所以我上一次說到,我們都要小心
[00:04:32.000 --> 00:04:38.000]  我都會擔心有一天耶穌基督責備我,說你是在用同福堂的教
[00:04:39.000 --> 00:04:42.000]  不是耶穌的教導,而是同福堂的教導
[00:04:42.000 --> 00:04:46.000]  所以換言之我們一定要很謹慎去研究,很謹慎去思考
[00:04:46.000 --> 00:04:50.000]  將上帝真正的意思來講解得明白
[00:04:50.000 --> 00:04:54.000]  所以我亦都是求主幫助我們每個同工去講道的時候
[00:04:54.000 --> 00:04:58.000]  我們都要很用心去按著正義來分解真理
[00:04:58.000 --> 00:05:02.000]  而同樣,那個神蹟亦都是提醒我們
[00:05:02.000 --> 00:05:05.000]  我們認識神有時是一個過程
[00:05:06.000 --> 00:05:10.000]  所以由舊約到新約,我上一次說了一個神學的名詞
[00:05:10.000 --> 00:05:15.000]  就叫做Progressive Revelation,就是漸進式的啟示
[00:05:15.000 --> 00:05:20.000]  即是由舊約到新約,就是聖經將神的觀點
[00:05:20.000 --> 00:05:26.000]  由一個影子變成一個實體,由一個預言變成一個應驗
[00:05:26.000 --> 00:05:30.000]  所以新舊約都很重要,我們不能夠只讀新約
[00:05:30.000 --> 00:05:34.000]  或者不能夠只讀舊約,我們一定要看完整部聖經
[00:05:35.000 --> 00:05:39.000]  才能夠將整個信仰交為全面的一個認識
[00:05:39.000 --> 00:05:42.000]  所以耶穌基督就提醒我們
[00:05:42.000 --> 00:05:46.000]  祂說我們的認識是由朦朦朧朧開始去到清楚
[00:05:46.000 --> 00:05:49.000]  對於那班門徒一樣,其實耶穌對那班門徒
[00:05:49.000 --> 00:05:54.000]  透過一個這樣的對話,其實祂是挑戰那班門徒
[00:05:54.000 --> 00:05:56.000]  究竟你們認識我有多少
[00:05:56.000 --> 00:05:59.000]  其實今天耶穌同樣是挑戰我們
[00:05:59.000 --> 00:06:02.000]  究竟我們認識耶穌有多少
[00:06:03.000 --> 00:06:06.000]  因此今天我們認識耶穌不單止只是認識耶穌
[00:06:06.000 --> 00:06:11.000]  甚至我們要明白認識耶穌要付出什麼代價
[00:06:11.000 --> 00:06:14.000]  所以今天啟後就是今天這段聖經
[00:06:14.000 --> 00:06:18.000]  今天這段聖經就是耶穌基督要提醒那班門徒
[00:06:18.000 --> 00:06:22.000]  當我們說要跟隨耶穌的腳蹤行
[00:06:22.000 --> 00:06:26.000]  我們有什麼要求,究竟上帝對我們有什麼要求
[00:06:26.000 --> 00:06:30.000]  就等於今天我們要跟一個人走一生的路
[00:06:31.000 --> 00:06:33.000]  我們夫婦很簡單,我們夫婦
[00:06:33.000 --> 00:06:37.000]  如果我們說夫唱婦隨,要跟著老公一世
[00:06:37.000 --> 00:06:39.000]  你也要先認識一下這個老公
[00:06:39.000 --> 00:06:41.000]  你今天也要先認識清楚他
[00:06:41.000 --> 00:06:44.000]  你才將你的一生交給他,大家明白我的意思嗎
[00:06:44.000 --> 00:06:46.000]  所以你要將你一生交給耶穌
[00:06:46.000 --> 00:06:50.000]  你必須要很清楚認識耶穌
[00:06:50.000 --> 00:06:52.000]  今天我們嘗試透過這段聖經
[00:06:52.000 --> 00:06:56.000]  我們怎樣去跟隨耶穌之前
[00:06:56.000 --> 00:06:58.000]  我們要怎樣去認識他
[00:06:59.000 --> 00:07:03.000]  我們真的要認清跟隨的耶穌是一個什麼耶穌
[00:07:03.000 --> 00:07:05.000]  我們先讀一讀這三段聖經
[00:07:05.000 --> 00:07:07.000]  準備,一二三
[00:07:07.000 --> 00:07:12.000]  耶穌和門徒出去往該撒尼亞肥納比的村莊去
[00:07:12.000 --> 00:07:16.000]  在路上問門徒說,人說我是誰
[00:07:16.000 --> 00:07:19.000]  他們說,有人說是施洗約翰
[00:07:19.000 --> 00:07:22.000]  有人說是以利亞
[00:07:22.000 --> 00:07:25.000]  又有人說是先知裡的一位
[00:07:25.000 --> 00:07:28.000]  又問他們說,你們說我是誰
[00:07:29.000 --> 00:07:31.000]  彼得回答說,你是基督
[00:07:31.000 --> 00:07:33.000]  很簡單,我們讀三四聖經
[00:07:33.000 --> 00:07:36.000]  當然在馬塔福音記載同一個事蹟
[00:07:36.000 --> 00:07:38.000]  它是較為詳細一點
[00:07:38.000 --> 00:07:43.000]  這裡他說,耶穌完成了巴塞大神蹟之後
[00:07:43.000 --> 00:07:48.000]  他就帶著門徒去到該撒尼亞肥納比
[00:07:48.000 --> 00:07:50.000]  如果看回地圖,下面有一幅地圖
[00:07:50.000 --> 00:07:54.000]  巴塞大就是大概這個地方
[00:07:54.000 --> 00:07:57.000]  而該撒尼亞肥納比就是這個地方
[00:07:58.000 --> 00:08:00.000]  上次我說到的時候
[00:08:00.000 --> 00:08:04.000]  巴塞大和該撒尼亞肥納比這兩個村莊
[00:08:04.000 --> 00:08:09.000]  都是由希律、肥力、王所建的兩個村莊
[00:08:09.000 --> 00:08:13.000]  換言之,這兩個村莊都有它的政治重要性
[00:08:13.000 --> 00:08:20.000]  但另一方面,該撒尼亞肥納比不單止在政治上有它的重要性
[00:08:20.000 --> 00:08:22.000]  同樣,如果看回背景
[00:08:22.000 --> 00:08:27.000]  它是一個很豐富,特別是水源上很豐富的一個城市
[00:08:28.000 --> 00:08:31.000]  甚至當時來說,他們的土壤很肥沃
[00:08:31.000 --> 00:08:36.000]  不過,這個村莊更加有一個特色
[00:08:36.000 --> 00:08:43.000]  就是村莊內有所有不同宗教的神廟
[00:08:43.000 --> 00:08:45.000]  包括希律的神廟
[00:08:45.000 --> 00:08:49.000]  包括羅馬人拜自己皇帝的一些廟
[00:08:49.000 --> 00:08:52.000]  都是集中在該撒尼亞肥納比
[00:08:52.000 --> 00:08:54.000]  如果今天大家有機會去以色列
[00:08:54.000 --> 00:08:56.000]  其中一個景點就是這個地方
[00:08:57.000 --> 00:08:58.000]  當然現在沒有這些廟了
[00:08:58.000 --> 00:09:02.000]  現在只有很多的曠野的感覺
[00:09:02.000 --> 00:09:04.000]  但導遊會跟你說
[00:09:04.000 --> 00:09:06.000]  這裡是什麼廟,這裡是什麼廟,這裡是什麼廟
[00:09:06.000 --> 00:09:08.000]  就是很多的廟
[00:09:08.000 --> 00:09:10.000]  耶穌很有趣
[00:09:10.000 --> 00:09:12.000]  祂是故意閒著沒事做
[00:09:12.000 --> 00:09:14.000]  我經常說耶穌是故意閒著沒事做
[00:09:14.000 --> 00:09:17.000]  由巴塞大走40公里
[00:09:17.000 --> 00:09:19.000]  故意走40公里
[00:09:19.000 --> 00:09:21.000]  在路上問門徒
[00:09:21.000 --> 00:09:23.000]  人說我是誰
[00:09:23.000 --> 00:09:26.000]  然後就說你們覺得我是誰
[00:09:27.000 --> 00:09:28.000]  今天如果問大家
[00:09:28.000 --> 00:09:30.000]  耶穌是誰,你會怎樣回答
[00:09:30.000 --> 00:09:32.000]  人家這樣說,人家這樣說
[00:09:32.000 --> 00:09:35.000]  耶穌會問你,你覺得我是誰
[00:09:35.000 --> 00:09:38.000]  他為什麼真的閒著沒事做
[00:09:38.000 --> 00:09:41.000]  為什麼真的要去到該撒尼亞肥的比
[00:09:41.000 --> 00:09:43.000]  才去問這個問題
[00:09:43.000 --> 00:09:45.000]  到底是什麼意思
[00:09:45.000 --> 00:09:47.000]  我覺得耶穌一定有一個意思
[00:09:47.000 --> 00:09:49.000]  耶穌做的事情完全不會沒有意思
[00:09:49.000 --> 00:09:51.000]  祂不是閒著沒事做
[00:09:51.000 --> 00:09:53.000]  不如走40多公里聊聊天
[00:09:53.000 --> 00:09:55.000]  我覺得耶穌不會這樣
[00:09:56.000 --> 00:09:57.000]  耶穌是一個僕人
[00:09:57.000 --> 00:09:59.000]  一個僕人不可能浪費時間
[00:09:59.000 --> 00:10:01.000]  一個僕人一定要不斷地去工作
[00:10:01.000 --> 00:10:05.000]  所以耶穌絕對不是沒有原因
[00:10:05.000 --> 00:10:09.000]  換言之,什麼原因要去到該撒尼亞肥的比
[00:10:09.000 --> 00:10:11.000]  如果我今天和大家聊聊天
[00:10:11.000 --> 00:10:14.000]  各位聽眾,你們是不是基督徒
[00:10:14.000 --> 00:10:17.000]  是不是基督徒
[00:10:17.000 --> 00:10:20.000]  你今天說自己是基督徒
[00:10:20.000 --> 00:10:22.000]  在這個地方容易嗎
[00:10:22.000 --> 00:10:24.000]  很容易吧
[00:10:25.000 --> 00:10:26.000]  這裡99%都是基督徒
[00:10:26.000 --> 00:10:28.000]  但如果有一天
[00:10:28.000 --> 00:10:30.000]  你去到一個地方
[00:10:30.000 --> 00:10:32.000]  只有你一個基督徒
[00:10:32.000 --> 00:10:34.000]  周圍是不同宗教的
[00:10:34.000 --> 00:10:36.000]  大家知道昨天土耳其發生了什麼事
[00:10:36.000 --> 00:10:40.000]  土耳其,你知不知道全個土耳其有多少基督徒
[00:10:40.000 --> 00:10:42.000]  全個土耳其
[00:10:42.000 --> 00:10:44.000]  根據一些研究
[00:10:44.000 --> 00:10:46.000]  只有4500個基督徒
[00:10:46.000 --> 00:10:48.000]  比同福堂還少
[00:10:48.000 --> 00:10:50.000]  4500個基督徒
[00:10:50.000 --> 00:10:52.000]  昨天有一個會計師幫我多讀
[00:10:53.000 --> 00:10:57.000]  原來在土耳其基督徒的百分比
[00:10:57.000 --> 00:11:01.000]  是0.0005%的基督徒
[00:11:01.000 --> 00:11:03.000]  只有4500個
[00:11:03.000 --> 00:11:06.000]  換言之,你要在土耳其
[00:11:06.000 --> 00:11:09.000]  一個這麼多不同的信仰那邊
[00:11:09.000 --> 00:11:11.000]  特別是充滿伊斯蘭教的那邊
[00:11:11.000 --> 00:11:13.000]  你說你自己是基督徒
[00:11:13.000 --> 00:11:15.000]  隨時被ISIS
[00:11:15.000 --> 00:11:18.000]  突然之間死了
[00:11:18.000 --> 00:11:20.000]  不容易的
[00:11:21.000 --> 00:11:23.000]  就等於今天你在教會
[00:11:23.000 --> 00:11:25.000]  借飯
[00:11:25.000 --> 00:11:27.000]  很容易
[00:11:27.000 --> 00:11:29.000]  今天你去到一個局面
[00:11:29.000 --> 00:11:31.000]  全部都不是基督徒
[00:11:31.000 --> 00:11:33.000]  只有你一個基督徒
[00:11:33.000 --> 00:11:36.000]  我相信我們借飯的時候都會張開眼睛
[00:11:36.000 --> 00:11:39.000]  沒有人知道你是基督徒
[00:11:39.000 --> 00:11:42.000]  當然了,基督徒一定要張開眼睛
[00:11:42.000 --> 00:11:44.000]  我沒有說過
[00:11:44.000 --> 00:11:46.000]  第一次會議
[00:11:46.000 --> 00:11:48.000]  耶穌問一個問題
[00:11:48.000 --> 00:11:50.000]  在這麼多宗教那邊
[00:11:51.000 --> 00:11:52.000]  特意問他
[00:11:52.000 --> 00:11:54.000]  人說我是誰
[00:11:54.000 --> 00:11:57.000]  然後說你們覺得我是誰
[00:11:57.000 --> 00:12:00.000]  在這麼多宗教群體那邊
[00:12:00.000 --> 00:12:03.000]  耶穌要他們清楚
[00:12:03.000 --> 00:12:05.000]  究竟什麼叫信耶穌
[00:12:05.000 --> 00:12:07.000]  用今天的術語
[00:12:07.000 --> 00:12:10.000]  當然,如果只是單單是宗教群體
[00:12:10.000 --> 00:12:12.000]  在土耳其,我仍然深信
[00:12:12.000 --> 00:12:14.000]  有很多人夠膽說我是基督徒
[00:12:14.000 --> 00:12:16.000]  頂多死,殉道
[00:12:16.000 --> 00:12:18.000]  我覺得殉道也不容易
[00:12:18.000 --> 00:12:20.000]  不過也有人殉道
[00:12:21.000 --> 00:12:22.000]  殉道有什麼意思
[00:12:22.000 --> 00:12:24.000]  死就死,我是基督徒
[00:12:24.000 --> 00:12:26.000]  然後死了
[00:12:26.000 --> 00:12:29.000]  但是我覺得耶穌不是單單要我們死
[00:12:29.000 --> 00:12:31.000]  他不是要我們殉道
[00:12:31.000 --> 00:12:33.000]  我們常常有一個錯覺
[00:12:33.000 --> 00:12:35.000]  就是以為耶穌很想我們死
[00:12:35.000 --> 00:12:38.000]  其實耶穌根本不想我們殉道
[00:12:38.000 --> 00:12:40.000]  殉道這麼容易嗎
[00:12:40.000 --> 00:12:42.000]  耶穌反而在這裡
[00:12:42.000 --> 00:12:44.000]  更加重要的原因
[00:12:44.000 --> 00:12:47.000]  他要我們想清楚我們信什麼
[00:12:47.000 --> 00:12:49.000]  他要門徒想清楚
[00:12:50.000 --> 00:12:51.000]  第一個問題是
[00:12:51.000 --> 00:12:53.000]  人說我是誰
[00:12:53.000 --> 00:12:55.000]  那些人說我是誰
[00:12:55.000 --> 00:12:57.000]  有人說我是施西約翰
[00:12:57.000 --> 00:12:59.000]  有人說他是以利亞
[00:12:59.000 --> 00:13:01.000]  有人說他是先知
[00:13:01.000 --> 00:13:03.000]  你說怎麼搞的
[00:13:03.000 --> 00:13:05.000]  這群人這樣說耶穌是先知這麼簡單嗎
[00:13:05.000 --> 00:13:07.000]  今天你和我這樣說
[00:13:07.000 --> 00:13:09.000]  但是對猶太人來說
[00:13:09.000 --> 00:13:11.000]  先知已經不簡單了
[00:13:11.000 --> 00:13:14.000]  先知的地位是代表神跟人說話
[00:13:14.000 --> 00:13:16.000]  今天你見到一個先知
[00:13:16.000 --> 00:13:18.000]  你也要肅然起敬
[00:13:19.000 --> 00:13:20.000]  先知也走過來
[00:13:20.000 --> 00:13:22.000]  十幾年前有一個先知
[00:13:22.000 --> 00:13:24.000]  他說自己是先知走過來
[00:13:24.000 --> 00:13:26.000]  見到師母跟師母說
[00:13:26.000 --> 00:13:28.000]  那時候是二月份
[00:13:28.000 --> 00:13:30.000]  我記得很清楚是二月份
[00:13:30.000 --> 00:13:32.000]  他走來跟師母說我是先知
[00:13:32.000 --> 00:13:34.000]  肅然起敬先知
[00:13:34.000 --> 00:13:36.000]  然後他跟師母說
[00:13:36.000 --> 00:13:38.000]  師母說神跟他說
[00:13:38.000 --> 00:13:40.000]  你知道神跟他說就是先知
[00:13:40.000 --> 00:13:42.000]  神跟他說話
[00:13:42.000 --> 00:13:44.000]  他說牧師過不了四月
[00:13:49.000 --> 00:13:50.000]  他說牧師過不了四月
[00:13:50.000 --> 00:13:52.000]  師母怎麼回答
[00:13:52.000 --> 00:13:54.000]  師母也不知道怎麼回答
[00:13:54.000 --> 00:13:56.000]  因為你不可以說他錯
[00:13:56.000 --> 00:13:58.000]  他說神跟他說
[00:13:58.000 --> 00:14:00.000]  有權柄
[00:14:00.000 --> 00:14:03.000]  師母說你應該幫牧師祈禱
[00:14:03.000 --> 00:14:07.000]  師母回來跟他說
[00:14:07.000 --> 00:14:09.000]  有個先知說你過不了四月
[00:14:09.000 --> 00:14:11.000]  我說是嗎
[00:14:11.000 --> 00:14:13.000]  我祈禱看看過不了四月
[00:14:13.000 --> 00:14:15.000]  感謝主現在還在
[00:14:15.000 --> 00:14:17.000]  大家明白嗎
[00:14:18.000 --> 00:14:19.000]  有它的重要性
[00:14:19.000 --> 00:14:21.000]  有被尊重
[00:14:21.000 --> 00:14:23.000]  所以當他們說耶穌是先知
[00:14:23.000 --> 00:14:25.000]  OK的猶太人
[00:14:25.000 --> 00:14:27.000]  但是馬克福第一章第一節很清楚
[00:14:27.000 --> 00:14:29.000]  耶穌基督絕對不只是先知
[00:14:29.000 --> 00:14:32.000]  聖經說他是神的兒子
[00:14:32.000 --> 00:14:34.000]  所以耶穌就說
[00:14:34.000 --> 00:14:36.000]  問第二個問題
[00:14:36.000 --> 00:14:38.000]  你們覺得我是誰
[00:14:38.000 --> 00:14:40.000]  彼得很喜歡說話
[00:14:40.000 --> 00:14:42.000]  彼得說話是不經大腦的
[00:14:42.000 --> 00:14:44.000]  有時對有時錯
[00:14:44.000 --> 00:14:46.000]  這次對
[00:14:47.000 --> 00:14:48.000]  基督說對100%
[00:14:48.000 --> 00:14:50.000]  他說你是基督
[00:14:50.000 --> 00:14:53.000]  但是馬太福音很好笑
[00:14:53.000 --> 00:14:55.000]  馬太福音記載多了一句說話
[00:14:55.000 --> 00:14:57.000]  就是耶穌說
[00:14:57.000 --> 00:14:59.000]  他是天上的父子是你的
[00:14:59.000 --> 00:15:02.000]  就是說彼得說得對答案
[00:15:02.000 --> 00:15:04.000]  也不是他自己覺得
[00:15:04.000 --> 00:15:06.000]  是誰叫他說的
[00:15:06.000 --> 00:15:08.000]  是天父叫他說的
[00:15:08.000 --> 00:15:10.000]  他剛好有彩數
[00:15:10.000 --> 00:15:12.000]  天父叫他說你是基督
[00:15:12.000 --> 00:15:14.000]  哇100分
[00:15:14.000 --> 00:15:16.000]  各位聽眾
[00:15:17.000 --> 00:15:18.000]  你們說耶穌是誰
[00:15:18.000 --> 00:15:20.000]  你們說耶穌是誰
[00:15:20.000 --> 00:15:22.000]  基督
[00:15:22.000 --> 00:15:24.000]  基督就是舊約的尼塞亞
[00:15:24.000 --> 00:15:26.000]  就是一個守高者
[00:15:26.000 --> 00:15:28.000]  就是一個君王
[00:15:28.000 --> 00:15:30.000]  一個將來是統治猶太的君王
[00:15:30.000 --> 00:15:32.000]  這個就是尼塞亞
[00:15:32.000 --> 00:15:34.000]  這個就是基督
[00:15:34.000 --> 00:15:36.000]  Christos這個希臘文
[00:15:36.000 --> 00:15:38.000]  和Messiah的希伯格文的意思是一樣
[00:15:38.000 --> 00:15:40.000]  所以舊約的人說
[00:15:40.000 --> 00:15:42.000]  哇你是基督
[00:15:42.000 --> 00:15:44.000]  對 全對
[00:15:44.000 --> 00:15:46.000]  但是耶穌有沒有滿意這個答案呢
[00:15:47.000 --> 00:15:49.000]  這個巴塞達的那個盲眼的人
[00:15:49.000 --> 00:15:51.000]  他第一次被醫治的時候
[00:15:51.000 --> 00:15:53.000]  他看到人
[00:15:53.000 --> 00:15:55.000]  不過好像樹
[00:15:55.000 --> 00:15:57.000]  他不是很清楚
[00:15:57.000 --> 00:15:59.000]  到第二次醫治他就清楚這個人
[00:15:59.000 --> 00:16:01.000]  所以一樣
[00:16:01.000 --> 00:16:03.000]  耶穌滿不滿意彼得說你是基督
[00:16:03.000 --> 00:16:06.000]  其實很明顯他不是滿意
[00:16:06.000 --> 00:16:08.000]  於是有第二點
[00:16:08.000 --> 00:16:10.000]  耶穌要我們認清
[00:16:10.000 --> 00:16:12.000]  耶穌賦償的代價
[00:16:12.000 --> 00:16:14.000]  他說你叫我是基督
[00:16:14.000 --> 00:16:16.000]  100分
[00:16:17.000 --> 00:16:18.000]  你認不認識耶穌
[00:16:18.000 --> 00:16:20.000]  要付什麼代價
[00:16:20.000 --> 00:16:22.000]  因為舊約的尼塞亞
[00:16:22.000 --> 00:16:24.000]  是不需要付代價的
[00:16:24.000 --> 00:16:26.000]  舊約的尼塞亞是一個榮耀的君王
[00:16:26.000 --> 00:16:28.000]  所以耶穌要教導這班人
[00:16:28.000 --> 00:16:31.000]  清楚今天你說我是基督
[00:16:31.000 --> 00:16:33.000]  對 但是你要知道
[00:16:33.000 --> 00:16:35.000]  你認識我是基督之餘
[00:16:35.000 --> 00:16:37.000]  你也要認識我要付什麼代價
[00:16:37.000 --> 00:16:39.000]  於是在第三十節到三十一節
[00:16:39.000 --> 00:16:41.000]  我們就讀一讀這兩節聖經
[00:16:41.000 --> 00:16:43.000]  準備 一二三
[00:16:43.000 --> 00:16:45.000]  耶穌就禁戒他們
[00:16:46.000 --> 00:16:47.000]  教訓他們說
[00:16:47.000 --> 00:16:49.000]  人子必須受許多的苦
[00:16:49.000 --> 00:16:53.000]  被長老濟斯和文氏氣絕
[00:16:53.000 --> 00:16:56.000]  並且被殺 過三日復活
[00:16:56.000 --> 00:16:59.000]  耶穌說我要付代價
[00:16:59.000 --> 00:17:01.000]  當然一開始的時候
[00:17:01.000 --> 00:17:03.000]  他跟那班門徒說不要出聲
[00:17:03.000 --> 00:17:05.000]  這也是神學的另一個名詞
[00:17:05.000 --> 00:17:07.000]  這叫做Messianic Secret
[00:17:07.000 --> 00:17:09.000]  就是尼塞亞的秘密
[00:17:09.000 --> 00:17:11.000]  這是什麼意思
[00:17:11.000 --> 00:17:13.000]  耶穌說我還沒有時間宣告我是基督
[00:17:13.000 --> 00:17:15.000]  你不要幫我宣告我是基督
[00:17:16.000 --> 00:17:17.000]  早宣告就死得愉快
[00:17:17.000 --> 00:17:20.000]  一說我是基督就馬上死
[00:17:20.000 --> 00:17:22.000]  所以他說先不要說
[00:17:22.000 --> 00:17:24.000]  接著他就說
[00:17:24.000 --> 00:17:26.000]  你知道我來做什麼嗎
[00:17:26.000 --> 00:17:28.000]  他說我們是要受苦
[00:17:28.000 --> 00:17:30.000]  而且受許多的苦
[00:17:30.000 --> 00:17:32.000]  我們是要被人氣絕
[00:17:32.000 --> 00:17:34.000]  被文氏和濟斯
[00:17:34.000 --> 00:17:36.000]  這些是當時的高官
[00:17:36.000 --> 00:17:38.000]  氣絕 甚至會死
[00:17:38.000 --> 00:17:40.000]  過三日復活
[00:17:40.000 --> 00:17:44.000]  耶穌說你知道我要付什麼代價嗎
[00:17:45.000 --> 00:17:46.000]  為什麼耶穌會這樣說
[00:17:46.000 --> 00:17:48.000]  我就要思考
[00:17:48.000 --> 00:17:50.000]  各位聽眾
[00:17:50.000 --> 00:17:52.000]  我們很多時候認識耶穌
[00:17:52.000 --> 00:17:54.000]  是按照我們的經驗認識耶穌
[00:17:54.000 --> 00:17:56.000]  我舉個例子
[00:17:56.000 --> 00:17:58.000]  如果我是重病
[00:17:58.000 --> 00:18:00.000]  我重病在醫院躺著
[00:18:00.000 --> 00:18:02.000]  然後有個牧師走過
[00:18:02.000 --> 00:18:04.000]  Peter Ho
[00:18:04.000 --> 00:18:06.000]  我幫你祈禱好不好
[00:18:06.000 --> 00:18:08.000]  你通常會被別人祈禱嗎
[00:18:08.000 --> 00:18:10.000]  因為已經是重病
[00:18:10.000 --> 00:18:12.000]  不要浪費 拼一拼
[00:18:12.000 --> 00:18:14.000]  你當時未必是基督
[00:18:15.000 --> 00:18:16.000]  但牧師說要幫你祈禱
[00:18:16.000 --> 00:18:18.000]  你當然願意
[00:18:18.000 --> 00:18:20.000]  你不會說對不起
[00:18:20.000 --> 00:18:22.000]  我不要你 不會的
[00:18:22.000 --> 00:18:24.000]  滿天神佛都無所謂
[00:18:24.000 --> 00:18:26.000]  拼一拼
[00:18:26.000 --> 00:18:28.000]  一定會祈禱
