
[00:00:00.000 --> 00:00:06.080]  今日剛才講到一條向來未走過的路
[00:01:55.120 --> 00:01:59.720]  今年或者上年應該都是有些
[00:01:59.720 --> 00:02:03.240]  原來沒有了這個太太
[00:02:03.240 --> 00:02:04.800]  未到
[00:02:04.800 --> 00:02:06.600]  先寫距離
[00:02:06.600 --> 00:02:08.840]  當我們說和人有寫距離
[00:02:08.840 --> 00:02:11.800]  我們應該要和雪櫃有寫距離
[00:02:11.800 --> 00:02:13.960]  因為我頭十個月我自己都是
[00:02:13.960 --> 00:02:15.840]  我總共肥了十磅
[00:02:15.840 --> 00:02:16.880]  頭十個月
[00:02:16.880 --> 00:02:19.080]  所以上年年尾開始的起心肝
[00:02:19.080 --> 00:02:21.520]  一次過減回十八磅
[00:02:21.520 --> 00:02:23.800]  因為有些儲存再肥過
[00:02:23.800 --> 00:02:25.800]  都不停
[00:02:25.800 --> 00:02:27.960]  有些女士說
[00:02:27.960 --> 00:02:29.680]  老公少陪我
[00:02:29.680 --> 00:02:33.280]  可能都應該有些進展
[00:02:33.280 --> 00:02:35.920]  又或者當我們在家工作
[00:02:35.920 --> 00:02:38.920]  你不知道有沒有想過別人在穿什麼衣服
[00:02:38.920 --> 00:02:40.960]  又或者你穿什麼衣服
[00:02:40.960 --> 00:02:43.400]  最多都是上面扮穿衣服
[00:02:43.400 --> 00:02:44.840]  是不是有穿衣服
[00:02:44.840 --> 00:02:46.480]  下面不知道穿什麼
[00:02:46.480 --> 00:02:49.320]  如果你想一想可能都好像這個男士
[00:02:49.320 --> 00:02:51.200]  一邊煮東西一邊開東西
[00:02:51.200 --> 00:02:53.040]  穿一件內衣都不停
[00:02:53.040 --> 00:02:56.360]  我不知道我們中間有沒有人喜歡喝酒
[00:02:56.360 --> 00:02:57.960]  如果你喜歡喝酒
[00:02:57.960 --> 00:03:01.520]  可能這一句就很適合你
[00:03:01.520 --> 00:03:04.320]  從來未想過你雙手
[00:03:04.320 --> 00:03:08.040]  會被你的肝臟消去更多的酒精
[00:03:08.040 --> 00:03:10.440]  我今早都消去了三次
[00:03:10.440 --> 00:03:11.760]  洗了三次手
[00:03:11.760 --> 00:03:13.200]  真的都很有趣
[00:03:13.200 --> 00:03:14.680]  當然一個新的常態
[00:03:14.680 --> 00:03:16.560]  不單止是社會
[00:03:16.560 --> 00:03:17.440]  中美角力
[00:03:17.440 --> 00:03:18.080]  疫情
[00:03:18.080 --> 00:03:18.720]  國安法
[00:03:18.720 --> 00:03:19.240]  口罩
[00:03:19.240 --> 00:03:19.840]  打疫苗
[00:03:19.840 --> 00:03:20.480]  移民
[00:03:20.480 --> 00:03:22.240]  其實我們自己的生命
[00:03:22.240 --> 00:03:23.360]  我們的家庭
[00:03:23.360 --> 00:03:24.240]  我們的工作
[00:03:24.240 --> 00:03:28.920]  可能常常都有一些東西我們在適應
[00:03:28.920 --> 00:03:29.960]  明白嗎
[00:03:29.960 --> 00:03:31.200]  真的
[00:03:31.200 --> 00:03:33.200]  Warren Buffet有一句說得很好
[00:03:33.200 --> 00:03:35.040]  這個是兩三年前說的
[00:03:35.040 --> 00:03:37.360]  他說潮退的時候就發現
[00:03:37.360 --> 00:03:40.880]  誰正在游泳
[00:03:40.880 --> 00:03:42.320]  就是說好的時候
[00:03:42.320 --> 00:03:45.000]  很多水沒有人看清楚你的根底
[00:03:45.000 --> 00:03:47.520]  你的根量有多少
[00:03:47.520 --> 00:03:50.200]  不過當有困難的時候
[00:03:50.200 --> 00:03:52.400]  你究竟可不可以抵禦
[00:03:52.400 --> 00:03:55.400]  究竟我們面對這麼多的事情
[00:03:55.400 --> 00:03:56.400]  我們可不可以抵禦
[00:03:56.400 --> 00:03:57.840]  其實就在說
[00:03:57.840 --> 00:04:00.040]  我們究竟有多少根量
[00:04:00.040 --> 00:04:01.680]  無論一個人裏面
[00:04:01.680 --> 00:04:02.640]  家庭裏面
[00:04:02.640 --> 00:04:03.560]  門徒
[00:04:03.560 --> 00:04:05.280]  教會裏面都是
[00:04:05.280 --> 00:04:06.240]  很多人都說
[00:04:06.240 --> 00:04:07.360]  在這些疫情裏面
[00:04:07.360 --> 00:04:10.520]  有些人是好像人間地獄的家
[00:04:10.520 --> 00:04:12.080]  有些人在這些疫情裏面
[00:04:12.080 --> 00:04:14.480]  就好像天堂一樣可以大家見面
[00:04:14.480 --> 00:04:16.440]  在社會的問題裏面
[00:04:16.440 --> 00:04:18.440]  有些家庭的根底
[00:04:18.440 --> 00:04:20.920]  就算不同的立場都可以繼續
[00:04:20.920 --> 00:04:23.440]  有些根底不好就顯露出來
[00:04:23.440 --> 00:04:24.760]  其實問題就是
[00:04:24.760 --> 00:04:26.520]  究竟你的核心是甚麼
[00:04:26.520 --> 00:04:28.280]  在轉換的環境中
[00:04:28.280 --> 00:04:30.240]  究竟怎樣可以前行
[00:04:30.240 --> 00:04:31.800]  約書亞記今天
[00:04:31.800 --> 00:04:32.600]  一開始
[00:04:32.600 --> 00:04:34.320]  他開始提醒我們
[00:04:34.320 --> 00:04:36.320]  在約書亞記第三章第一節
[00:04:36.320 --> 00:04:36.800]  他這樣說
[00:04:36.800 --> 00:04:37.400]  我們一起讀
[00:04:37.400 --> 00:04:38.320]  1、2、3
[00:04:38.320 --> 00:04:40.000]  約書亞清早起來
[00:04:40.000 --> 00:04:43.280]  和以色列人都離開集庭
[00:04:47.440 --> 00:04:49.440]  這條河你覺得不是很寬
[00:04:49.440 --> 00:04:50.280]  也不是很寬
[00:04:50.280 --> 00:04:52.040]  三十多四十米
[00:04:52.040 --> 00:04:53.160]  深度也不是很深
[00:04:53.160 --> 00:04:54.600]  大概三四米
[00:04:54.600 --> 00:04:57.640]  在水漲或者收割的時候
[00:04:57.640 --> 00:05:01.600]  不過這條河要過
[00:05:01.600 --> 00:05:03.800]  過了四十年
[00:05:03.800 --> 00:05:05.840]  大家都知道
[00:05:05.840 --> 00:05:08.200]  有些人生的關口好像
[00:05:08.200 --> 00:05:10.760]  看來易過
[00:05:10.760 --> 00:05:13.280]  但是難過
[00:05:13.280 --> 00:05:15.040]  Amen
[00:05:15.040 --> 00:05:16.840]  為甚麼去到第三第四章
[00:05:16.840 --> 00:05:19.120]  說到過河那麼重要
[00:05:19.120 --> 00:05:21.520]  我們數一數第三第四章出現過多少次
[00:05:21.520 --> 00:05:23.040]  這個過字
[00:05:23.040 --> 00:05:24.320]  Affar
[00:05:24.320 --> 00:05:25.280]  這個呢
[00:05:25.280 --> 00:05:26.680]  我們數一數
[00:05:26.680 --> 00:05:27.680]  我們一起看看
[00:05:27.680 --> 00:05:28.760]  考考你
[00:05:28.760 --> 00:05:30.080]  我們一次數
[00:05:30.080 --> 00:05:31.480]  第一、第三章一節
[00:05:31.480 --> 00:05:33.600]  三章四節有多少次過字出現
[00:05:33.600 --> 00:05:34.840]  兩次
[00:05:34.840 --> 00:05:35.800]  是不是兩次
[00:05:35.800 --> 00:05:36.760]  看一看你旁邊那個
[00:05:36.760 --> 00:05:38.440]  你聰明的
[00:05:38.440 --> 00:05:39.120]  不止
[00:05:39.120 --> 00:05:40.200]  繼續加下去
[00:05:40.200 --> 00:05:41.840]  還有多少次
[00:05:41.840 --> 00:05:43.000]  加了多少
[00:05:43.000 --> 00:05:44.280]  四次
[00:05:44.280 --> 00:05:46.480]  再加下去
[00:05:46.480 --> 00:05:47.360]  多少次
[00:05:47.360 --> 00:05:48.480]  六次
[00:05:48.480 --> 00:05:51.920]  再加下去
[00:05:51.920 --> 00:05:53.160]  九次
[00:05:53.160 --> 00:05:54.080]  聰明的
[00:05:54.080 --> 00:05:56.480]  再加下去
[00:05:56.480 --> 00:05:57.800]  十一次
[00:05:57.800 --> 00:06:00.960]  再加下去
[00:06:00.960 --> 00:06:02.240]  十三次
[00:06:02.240 --> 00:06:05.920]  再加下去
[00:06:05.920 --> 00:06:07.040]  十七次
[00:06:07.040 --> 00:06:10.680]  再加下去
[00:06:10.680 --> 00:06:12.240]  二十一次
[00:06:12.240 --> 00:06:13.200]  只是說過
[00:06:13.200 --> 00:06:14.360]  為甚麼
[00:06:14.360 --> 00:06:15.960]  因為過去幾十年
[00:06:15.960 --> 00:06:19.440]  怎麼過都過不了
[00:06:19.440 --> 00:06:21.600]  所以今天正正第三章第四章
[00:06:21.600 --> 00:06:24.800]  如果你正正很想過
[00:06:24.800 --> 00:06:27.480]  有些生命關口
[00:06:27.480 --> 00:06:31.160]  可能今天這邊就為你而設了
[00:06:31.160 --> 00:06:32.760]  二十一次
[00:06:32.760 --> 00:06:34.760]  很重要
[00:06:34.760 --> 00:06:36.200]  要過了
[00:06:36.200 --> 00:06:37.680]  要走了
[00:06:37.680 --> 00:06:39.400]  約旦河
[00:06:39.400 --> 00:06:41.480]  給大家拍照
[00:06:41.480 --> 00:06:43.320]  約旦河
[00:06:43.320 --> 00:06:47.800]  要過代表當日以色列民
[00:06:47.800 --> 00:06:50.800]  重要的關口
[00:06:50.800 --> 00:06:51.840]  越過了
[00:06:51.840 --> 00:06:54.880]  才可以繼續走下去
[00:06:54.880 --> 00:06:56.160]  越過不了
[00:06:56.160 --> 00:06:58.080]  繼續在這裡
[00:06:58.080 --> 00:07:00.600]  苦等
[00:07:00.600 --> 00:07:01.680]  一條
[00:07:01.680 --> 00:07:04.400]  你向來沒有走過的路
[00:07:04.400 --> 00:07:07.080]  三章四節提過
[00:07:07.080 --> 00:07:08.720]  它告訴我們
[00:07:08.720 --> 00:07:10.360]  在一個新的常態
[00:07:10.360 --> 00:07:12.400]  一切以往的經驗
[00:07:12.400 --> 00:07:14.040]  都要放下
[00:07:14.040 --> 00:07:15.600]  重新學習
[00:07:15.600 --> 00:07:17.640]  重新前進
[00:07:17.640 --> 00:07:21.320]  怎樣才可以越過人生的關口呢
[00:07:21.320 --> 00:07:23.560]  我們今天立刻進入
[00:07:23.560 --> 00:07:25.480]  會學三點
[00:07:25.480 --> 00:07:29.000]  跟隔壁說三點
[00:07:29.000 --> 00:07:31.280]  新來的朋友會慢慢認識
[00:07:31.280 --> 00:07:34.160]  我們很喜歡三點
[00:07:34.160 --> 00:07:35.480]  二三四節
[00:07:35.480 --> 00:07:36.480]  我們一起讀
[00:07:36.480 --> 00:07:38.000]  一起先學第一點
[00:07:38.000 --> 00:07:38.960]  預備起
[00:07:38.960 --> 00:07:40.000]  過了三天
[00:07:40.000 --> 00:07:42.040]  官長走遍營中
[00:07:42.040 --> 00:07:43.640]  吩咐百姓說
[00:07:43.640 --> 00:07:45.400]  你們看見耶和華
[00:07:45.400 --> 00:07:47.400]  你們神的約會
[00:07:47.400 --> 00:07:50.280]  又見祭司利美人抬著
[00:07:50.280 --> 00:07:52.960]  就要離開所住的地方
[00:07:52.960 --> 00:07:54.640]  跟著約會去
[00:07:54.640 --> 00:07:57.520]  指示你們和約會相離
[00:07:57.520 --> 00:07:59.600]  要量而千找
[00:07:59.600 --> 00:08:02.240]  不可與約會相近
[00:08:02.240 --> 00:08:05.240]  使你們知道所當走的路
[00:08:05.240 --> 00:08:06.560]  因為這條路
[00:08:06.560 --> 00:08:10.720]  你向來沒有走過
[00:08:10.720 --> 00:08:13.120]  當我們面對一個新的處境
[00:08:13.120 --> 00:08:14.880]  或者我們不習慣的處境
[00:08:14.880 --> 00:08:17.120]  我們常常會有個感覺
[00:08:17.120 --> 00:08:18.720]  我們要去了
[00:08:18.720 --> 00:08:19.600]  我們很辛苦
[00:08:19.600 --> 00:08:20.800]  要單打獨鬥
[00:08:20.800 --> 00:08:22.080]  我們要想怎樣走
[00:08:22.080 --> 00:08:23.600]  我們希望走完之後
[00:08:23.600 --> 00:08:26.280]  就求神在那個位置幫我們
[00:08:26.280 --> 00:08:28.400]  不過彷彿上帝這次很有趣
[00:08:28.400 --> 00:08:30.640]  過這條河
[00:08:30.640 --> 00:08:31.680]  很簡單
[00:08:31.680 --> 00:08:33.840]  人想的想法就是
[00:08:33.840 --> 00:08:35.480]  整條船就可以了
[00:08:35.480 --> 00:08:36.720]  不過二百多萬人坐船
[00:08:36.720 --> 00:08:38.160]  都要坐很多人
[00:08:38.160 --> 00:08:40.440]  或者在渡口裏面
[00:08:40.440 --> 00:08:42.040]  整條橋
[00:08:42.040 --> 00:08:43.080]  不過很奇怪
[00:08:43.080 --> 00:08:44.320]  上帝告訴我們
[00:08:44.320 --> 00:08:46.120]  在我們人生的關口
[00:08:46.120 --> 00:08:48.320]  不是人先過
[00:08:48.320 --> 00:08:50.520]  不是人想怎樣過
[00:08:50.520 --> 00:08:53.880]  是要跟著神的方法
[00:08:53.880 --> 00:08:56.040]  跟著神去過
[00:08:56.040 --> 00:08:57.680]  他用這個方法很奇怪
[00:08:57.680 --> 00:09:00.200]  他說有一個神的約會
[00:09:00.200 --> 00:09:01.520]  如果我們熟悉聖經就知道
[00:09:01.520 --> 00:09:02.760]  神的約會代表
[00:09:02.760 --> 00:09:06.840]  神的同在
[00:09:06.840 --> 00:09:07.880]  他說你要過河
[00:09:07.880 --> 00:09:10.240]  首先這班祭司
[00:09:10.240 --> 00:09:12.160]  你看見神的約會
[00:09:12.160 --> 00:09:13.680]  祭司你未人
[00:09:13.680 --> 00:09:16.600]  抬著約會先過
[00:09:16.600 --> 00:09:22.040]  而且你要跟約會的距離有二千爪
[00:09:22.040 --> 00:09:23.120]  從來未發生過
[00:09:23.120 --> 00:09:25.400]  甚麼叫二千爪呢
[00:09:25.400 --> 00:09:26.640]  我們先舉手
[00:09:26.640 --> 00:09:27.240]  告訴你
[00:09:27.240 --> 00:09:27.840]  舉手
[00:09:27.840 --> 00:09:29.200]  一起舉
[00:09:29.200 --> 00:09:30.320]  一爪是多少
[00:09:30.320 --> 00:09:31.160]  有人知道
[00:09:31.160 --> 00:09:32.920]  有十個百分比
[00:09:32.920 --> 00:09:34.840]  Jenny你也知道
[00:09:34.840 --> 00:09:36.680]  就是這裏和這裏
[00:09:36.680 --> 00:09:38.240]  大概尺半
[00:09:38.240 --> 00:09:41.160]  高一點的Brian叔叔可能兩尺
[00:09:41.160 --> 00:09:44.280]  我就應該一尺二寸
[00:09:44.280 --> 00:09:45.120]  大概尺半
[00:09:45.120 --> 00:09:48.720]  即是說三千尺
[00:09:48.720 --> 00:09:51.360]  祂要你距離神的同在
[00:09:51.360 --> 00:09:53.360]  神先行
[00:09:53.360 --> 00:09:54.560]  三千尺
[00:09:54.560 --> 00:09:55.360]  即是一千米
[00:09:55.360 --> 00:09:56.360]  即是多少呢
[00:09:56.360 --> 00:09:58.360]  當我幾個星期前準備在哪裏呢
[00:09:58.360 --> 00:10:00.280]  我家裏準備的時候
[00:10:00.280 --> 00:10:02.440]  我就開始想想幾個
[00:10:02.440 --> 00:10:04.960]  這個神聖的空間
[00:10:04.960 --> 00:10:05.840]  我們其中有一樣東西
[00:10:05.840 --> 00:10:07.240]  覺得耶穌很友善
[00:10:07.240 --> 00:10:08.800]  我們隨時打電話給祂
[00:10:08.800 --> 00:10:09.920]  不過又不是真實
[00:10:09.920 --> 00:10:15.440]  因為我們和上帝有一個敬畏的空間
[00:10:15.440 --> 00:10:16.720]  意思就是
[00:10:16.720 --> 00:10:17.720]  有多遠
[00:10:17.720 --> 00:10:18.320]  當日
[00:10:18.320 --> 00:10:20.360]  這個就是我的騎樓
[00:10:20.360 --> 00:10:21.520]  我住在家裏
[00:10:21.520 --> 00:10:23.520]  我走去火車站
[00:10:23.520 --> 00:10:25.400]  你見到那一點嗎
[00:10:25.400 --> 00:10:27.280]  即是橙色那一點
[00:10:27.280 --> 00:10:29.560]  距離大概八百米
[00:10:29.560 --> 00:10:31.880]  我們說神聖距離一千米
[00:10:31.880 --> 00:10:33.320]  即是說當日
[00:10:33.320 --> 00:10:37.280]  民眾望著藥櫃那麼遠
[00:10:37.280 --> 00:10:39.600]  看著一群祭司一路走
[00:10:39.600 --> 00:10:40.200]  祂不走
[00:10:40.200 --> 00:10:41.280]  你不走
[00:10:41.280 --> 00:10:42.320]  你明白嗎
[00:10:42.320 --> 00:10:43.280]  你神不走
[00:10:43.280 --> 00:10:44.680]  你不走
[00:10:44.680 --> 00:10:46.360]  祭司都在聽神怎樣走
[00:10:46.360 --> 00:10:48.160]  那種很不同
[00:10:48.160 --> 00:10:50.000]  而且在那一刻
[00:10:50.000 --> 00:10:52.160]  要有一個等候的時間
[00:10:52.160 --> 00:10:53.920]  等候的空間
[00:10:53.920 --> 00:10:55.440]  給神做事
[00:10:55.440 --> 00:10:57.200]  而去到三章五節
[00:10:57.200 --> 00:10:58.240]  祂更加說了一句
[00:10:58.240 --> 00:10:59.200]  我們一起讀
[00:10:59.200 --> 00:11:00.240]  一二三
[00:11:00.240 --> 00:11:03.560]  若孫雅吩咐百姓說
[00:11:03.560 --> 00:11:05.400]  你們要自潔
[00:11:05.400 --> 00:11:09.600]  (因為自潔必在你們中間行其事)
[00:11:09.600 --> 00:11:12.160]  祂說你們要自潔
[00:11:12.160 --> 00:11:17.680]  因為必在你們中間行其事
[00:11:17.680 --> 00:11:18.440]  很奇怪
[00:11:18.440 --> 00:11:20.000]  你很困難的時候
[00:11:20.000 --> 00:11:21.160]  自潔
[00:11:21.160 --> 00:11:22.960]  你困難不是解決問題
[00:11:22.960 --> 00:11:23.440]  是
[00:11:23.440 --> 00:11:24.120]  我們都想
[00:11:24.120 --> 00:11:25.320]  我們都做自己做
[00:11:25.320 --> 00:11:28.320]  不過說你自潔
[00:11:28.320 --> 00:11:31.360]  因為祂說除了我們的人生面對
[00:11:31.360 --> 00:11:33.360]  有一個更有力的
[00:11:33.360 --> 00:11:34.800]  神聖的
[00:11:34.800 --> 00:11:36.560]  一個Divine Power
[00:11:36.560 --> 00:11:38.960]  在等我們
[00:11:38.960 --> 00:11:41.120]  我們要安靜下來
[00:11:41.120 --> 00:11:42.560]  等候
[00:11:42.560 --> 00:11:43.960]  神話是
[00:11:43.960 --> 00:11:48.880]  人站在主的旁邊跟從
[00:11:48.880 --> 00:11:50.160]  所以我們要學習
[00:11:50.160 --> 00:11:52.320]  第一我們要學慕主的同在
[00:11:52.320 --> 00:11:55.080]  是否知道神在我們前面
[00:11:55.080 --> 00:11:56.160]  我們作一個決定
[00:11:56.160 --> 00:11:57.360]  不是我們去了那裡
[00:11:57.360 --> 00:11:58.560]  神你跟著我
[00:11:58.560 --> 00:11:59.800]  是神去了那裡
[00:11:59.800 --> 00:12:01.520]  我們跟著神
[00:12:01.520 --> 00:12:03.080]  在這個空間
[00:12:03.080 --> 00:12:03.920]  在這個時間
[00:12:03.920 --> 00:12:04.960]  我們要自潔
[00:12:04.960 --> 00:12:05.760]  等候
[00:12:05.760 --> 00:12:07.120]  什麼叫做其事
[00:12:07.120 --> 00:12:08.160]  其事的意思是
[00:12:08.160 --> 00:12:10.920]  以想不到
[00:12:10.920 --> 00:12:12.120]  我以前也分享過
[00:12:12.120 --> 00:12:13.200]  無論在教會
[00:12:13.200 --> 00:12:15.360]  我們很多人等候聆聽
[00:12:15.360 --> 00:12:16.440]  或者我在職場
[00:12:16.440 --> 00:12:17.760]  也有很多人等候聆聽
[00:12:17.760 --> 00:12:18.680]  家庭也是
[00:12:18.680 --> 00:12:19.440]  特別我在職場
[00:12:19.440 --> 00:12:21.000]  如果我有什麼困難
[00:12:21.000 --> 00:12:22.240]  我常常
[00:12:22.240 --> 00:12:26.240]  特別是快要簽合約
[00:12:26.240 --> 00:12:27.880]  我會去一間會議室
[00:12:27.880 --> 00:12:30.880]  真的祈禱主是否做
[00:12:30.880 --> 00:12:33.360]  我的祈禱不是要做了
[00:12:33.360 --> 00:12:34.760]  神祝福我
[00:12:34.760 --> 00:12:37.600]  我是問要不要做
[00:12:37.600 --> 00:12:38.800]  或者在過程裡面
[00:12:38.800 --> 00:12:40.440]  不是要成功
[00:12:40.440 --> 00:12:42.280]  是要神的方法
[00:12:42.280 --> 00:12:43.320]  因為我太軟弱
[00:12:43.320 --> 00:12:44.600]  我太貪婪
[00:12:44.600 --> 00:12:46.480]  我裡面太多不屬於主的東西
[00:12:46.480 --> 00:12:49.040]  我更加要自潔等候
[00:12:49.040 --> 00:12:50.760]  常常都去到當日
[00:12:50.760 --> 00:12:51.760]  無論在中環
[00:12:51.760 --> 00:12:53.920]  聖John Cathedral
[00:12:53.920 --> 00:12:55.840]  聖約翰座堂
[00:12:55.840 --> 00:12:57.080]  或者是廣福
[00:12:57.080 --> 00:12:59.240]  都是我常常去的地方
[00:12:59.240 --> 00:13:02.360]  因為那裡我安靜等候
[00:13:02.360 --> 00:13:03.320]  很奇妙
[00:13:03.320 --> 00:13:05.160]  我在上星期分享
[00:13:05.160 --> 00:13:05.840]  兩個星期前
[00:13:05.840 --> 00:13:09.720]  在4月4日的報道會
[00:13:09.720 --> 00:13:12.280]  我帶了幾十年的舊同學
[00:13:12.280 --> 00:13:13.960]  他很擅長做生意
[00:13:13.960 --> 00:13:16.240]  很富裕
[00:13:16.240 --> 00:13:17.720]  他信了主
[00:13:17.720 --> 00:13:20.560]  剛好昨天跟他吃午飯
[00:13:20.560 --> 00:13:23.000]  我就聽到他有一些很特別的經歷
[00:13:23.000 --> 00:13:25.880]  一個神聖的空間
[00:13:25.880 --> 00:13:27.840]  原來是一個初信的發現
[00:13:27.840 --> 00:13:30.160]  他說當他在工作的時候
[00:13:30.160 --> 00:13:31.960]  他記得當我們交通
[00:13:31.960 --> 00:13:32.680]  我們分享
[00:13:32.680 --> 00:13:33.800]  我說做工的時候
[00:13:33.800 --> 00:13:35.480]  你要怎樣仰望上帝
[00:13:35.480 --> 00:13:36.440]  不是靠你
[00:13:36.440 --> 00:13:38.280]  不是想著怎樣去更加
[00:13:38.280 --> 00:13:39.120]  只是彈得多
[00:13:39.120 --> 00:13:41.560]  或者用不同的計劃
[00:13:41.560 --> 00:13:42.920]  或者詭計
[00:13:42.920 --> 00:13:43.720]  他好像突然間
[00:13:43.720 --> 00:13:44.280]  他說做了
[00:13:44.280 --> 00:13:45.120]  突然間有一天
[00:13:45.120 --> 00:13:46.320]  就是這幾天
[00:13:46.320 --> 00:13:47.880]  他只住了一個月
[00:13:47.880 --> 00:13:49.600]  突然間整個人靜了
[00:13:49.600 --> 00:13:51.560]  好像只是他跟神
[00:13:51.560 --> 00:13:53.480]  在那裡完全十分鐘
[00:13:53.480 --> 00:13:55.640]  什麼都沒有動過
[00:13:55.640 --> 00:13:57.240]  你明白就明白了
[00:13:57.240 --> 00:14:00.080]  不明白就不明白了
[00:14:00.080 --> 00:14:00.880]  有一個空間
[00:14:00.880 --> 00:14:04.080]  你知不知道跟神最親密的時候
[00:14:04.080 --> 00:14:05.600]  是什麼呢
[00:14:05.600 --> 00:14:07.320]  不是見到聖經
[00:14:07.320 --> 00:14:09.560]  見到聖經背後的主
[00:14:09.560 --> 00:14:11.960]  這也是靈獨的一件事
[00:14:11.960 --> 00:14:13.240]  明白不明白就明白了
[00:14:13.240 --> 00:14:14.960]  說完這一點
[00:14:14.960 --> 00:14:16.840]  總之你要等候
[00:14:16.840 --> 00:14:18.320]  你要知道究竟神在哪裡
[00:14:18.320 --> 00:14:20.520]  用一個簡單的例子
[00:14:20.520 --> 00:14:22.080]  不是自己的想法
[00:14:22.080 --> 00:14:24.560]  有一個笑話很有趣
[00:14:24.560 --> 00:14:26.040]  有一個老公
[00:14:26.040 --> 00:14:27.840]  有一天知道他太太生日
[00:14:27.840 --> 00:14:29.960]  就買了一個禮物給他
[00:14:29.960 --> 00:14:30.600]  太太生日
[00:14:30.600 --> 00:14:31.720]  老公買禮物
[00:14:31.720 --> 00:14:34.480]  老公有一個死黨就問
[00:14:34.480 --> 00:14:37.520]  你今年買了什麼禮物給太太
[00:14:37.520 --> 00:14:38.680]  我買了一本書給他
[00:14:38.680 --> 00:14:39.800]  他說什麼書
[00:14:39.800 --> 00:14:45.280]  這本書是講解怎樣省錢
[00:14:45.280 --> 00:14:46.000]  他的朋友說
[00:14:46.000 --> 00:14:47.720]  你真是勇敢了
[00:14:47.720 --> 00:14:48.800]  結果怎樣
[00:14:48.800 --> 00:14:50.080]  有沒有果效
[00:14:50.080 --> 00:14:50.960]  這個老公說
[00:14:50.960 --> 00:14:52.160]  有呀有呀
[00:14:52.160 --> 00:14:53.040]  結果怎樣
[00:14:53.040 --> 00:14:53.920]  很有果效
[00:14:53.920 --> 00:14:54.800]  即是怎樣
[00:14:54.800 --> 00:14:56.040]  結果就是
[00:14:56.040 --> 00:15:00.480]  我要戒煙
[00:15:00.480 --> 00:15:01.840]  當我們等神也是
[00:15:01.840 --> 00:15:03.800]  我們可能帶著一些議程去
[00:15:03.800 --> 00:15:05.040]  不過最後
[00:15:05.040 --> 00:15:08.080]  等神告訴我們
[00:15:08.080 --> 00:15:09.680]  神聖的空間
[00:15:09.680 --> 00:15:11.240]  我不知道你見不見到
[00:15:11.240 --> 00:15:13.160]  上帝在你生命
[00:15:13.160 --> 00:15:16.240]  遠遠近近有計劃
[00:15:16.240 --> 00:15:18.960]  在裡面自結等候
[00:15:18.960 --> 00:15:20.120]  我們也不圓滿
[00:15:20.120 --> 00:15:21.560]  我們也是污穢的
[00:15:21.560 --> 00:15:23.360]  我們不安靜等候主
