
[00:00:00.000 --> 00:00:04.280]  眨眼間我們說「臉書傳奇」
[00:02:15.960 --> 00:02:16.760]  OK
[00:02:16.760 --> 00:02:20.240]  他說臉書可以告訴你一個人
[00:02:20.240 --> 00:02:22.400]  是不是值得你去僱傭
[00:02:22.400 --> 00:02:24.680]  值得你去聘用
[00:02:24.680 --> 00:02:26.520]  這個Don Klumper怎麼做這個研究
[00:02:26.520 --> 00:02:28.760]  首先他找了一班老闆
[00:02:28.760 --> 00:02:31.360]  或者是Hiring Manager
[00:02:31.360 --> 00:02:34.280]  他就跟這班老闆說
[00:02:34.280 --> 00:02:35.520]  Employer
[00:02:35.520 --> 00:02:40.200]  根據一個好員工應該有的
[00:02:40.200 --> 00:02:42.200]  幾個的質素
[00:02:42.200 --> 00:02:44.800]  你去看看這些認證者
[00:02:44.800 --> 00:02:46.520]  他們的臉書
[00:02:46.520 --> 00:02:47.520]  OK
[00:02:47.520 --> 00:02:49.600]  當然現在他在爭辯
[00:02:49.600 --> 00:02:51.760]  認證的人是不是給他的臉書帳號你呢
[00:02:51.760 --> 00:02:53.160]  現在在爭辯
[00:02:53.160 --> 00:02:55.160]  不過他就做了這樣的實驗
[00:02:55.160 --> 00:02:56.560]  按照你覺得
[00:02:56.560 --> 00:03:00.760]  大家認為一個好員工應該有什麼質素
[00:03:00.760 --> 00:03:03.400]  然後你看看認證者的臉書
[00:03:03.400 --> 00:03:05.000]  就去看幾分鐘
[00:03:05.000 --> 00:03:06.280]  就去分析一下
[00:03:06.280 --> 00:03:07.880]  這個人你覺得
[00:03:07.880 --> 00:03:09.280]  如果你聘用他的時候
[00:03:09.280 --> 00:03:10.960]  會不會是一個好的員工
[00:03:10.960 --> 00:03:13.280]  一個好的Employee
[00:03:13.280 --> 00:03:14.520]  他做完之後給了分數
[00:03:14.520 --> 00:03:16.160]  給了分數給那些認證者
[00:03:16.160 --> 00:03:17.200]  六個月之後
[00:03:17.200 --> 00:03:21.600]  這個研究員就再去訪問這些僱主
[00:03:21.600 --> 00:03:23.960]  Hiring manager
[00:03:23.960 --> 00:03:26.000]  我們就發覺
[00:03:26.000 --> 00:03:29.600]  這些僱主從臉書上所得到
[00:03:29.600 --> 00:03:32.280]  這些受僱員工的印象
[00:03:32.280 --> 00:03:34.640]  跟他們的工作表現
[00:03:34.640 --> 00:03:36.520]  有很密切的關係
[00:03:36.520 --> 00:03:37.720]  換句話說
[00:03:37.720 --> 00:03:39.000]  那些有經驗的僱主
[00:03:39.000 --> 00:03:41.320]  只要他有機會看一看你的臉書
[00:03:41.320 --> 00:03:42.240]  上面寫什麼
[00:03:42.240 --> 00:03:43.400]  擺什麼東西
[00:03:43.400 --> 00:03:44.880]  他大概可以知道
[00:03:44.880 --> 00:03:48.960]  你將來會不會是一個好的下屬
[00:03:48.960 --> 00:03:50.280]  嘩
[00:03:50.280 --> 00:03:52.920]  都蠻害怕的
[00:03:52.920 --> 00:03:58.640]  接著這個Don Klumperer
[00:03:58.640 --> 00:04:00.680]  他又做另一個研究
[00:04:00.680 --> 00:04:02.120]  這個研究是做學生
[00:04:02.120 --> 00:04:04.400]  他找了一群大學生
[00:04:04.400 --> 00:04:06.680]  當然要拿他們的permission
[00:04:06.680 --> 00:04:07.840]  上去看他們的臉書
[00:04:07.840 --> 00:04:09.400]  其實都不需要拿permission
[00:04:09.400 --> 00:04:11.600]  public access就可以了
[00:04:11.600 --> 00:04:13.960]  你用不著做friend都不要緊
[00:04:13.960 --> 00:04:16.920]  他就找了一大班的大學生
[00:04:16.920 --> 00:04:18.840]  上去看他們的臉書
[00:04:18.840 --> 00:04:22.120]  然後就叫這些大學生
[00:04:22.120 --> 00:04:24.040]  去做一些性格的測驗
[00:04:24.040 --> 00:04:26.920]  和一些智商的測驗
[00:04:26.920 --> 00:04:29.600]  然後之後再去估計一下
[00:04:29.600 --> 00:04:31.720]  到底這個學生將來讀書會不會好
[00:04:31.720 --> 00:04:34.840]  成績會不會好呢
[00:04:34.840 --> 00:04:36.920]  結果是怎麼樣呢
[00:04:36.920 --> 00:04:37.840]  結果是有一個結論
[00:04:37.840 --> 00:04:38.840]  結論就是說
[00:04:38.840 --> 00:04:42.760]  他發覺利用這些學生的臉書
[00:04:42.760 --> 00:04:45.080]  去預測這個學生
[00:04:45.080 --> 00:04:46.120]  是不是好學生
[00:04:46.120 --> 00:04:47.400]  他的成績怎麼樣呢
[00:04:47.400 --> 00:04:49.840]  比用性格測驗和智商測驗
[00:04:49.840 --> 00:04:53.360]  那個結果更加準確
[00:04:53.360 --> 00:04:56.160]  不信你上去看看這篇文章
[00:04:56.160 --> 00:04:57.280]  意思是什麼呢
[00:04:57.280 --> 00:05:00.040]  原來從一個人的臉書裡面
[00:05:00.040 --> 00:05:01.400]  去分享什麼呢
[00:05:01.400 --> 00:05:03.320]  我們就可以估計到
[00:05:03.320 --> 00:05:05.160]  可以知道一個人的性格傾向
[00:05:05.160 --> 00:05:06.040]  我們可以知道
[00:05:06.040 --> 00:05:07.800]  到底一個人在心裡面
[00:05:07.800 --> 00:05:12.000]  所想的 所著重的 所渴慕的
[00:05:12.000 --> 00:05:13.360]  是什麼
[00:05:13.360 --> 00:05:17.240]  從他上載在臉書上的圖文和近況當中
[00:05:17.240 --> 00:05:19.120]  可以一覽無遺
[00:05:19.120 --> 00:05:20.280]  只要你懂得去看
[00:05:20.280 --> 00:05:23.320]  幾分鐘你都可以看到
[00:05:23.320 --> 00:05:29.400]  當然這些是講一些有經驗的人
[00:05:29.400 --> 00:05:32.240]  今天我想和大家看什麼呢
[00:05:32.240 --> 00:05:33.480]  既然是這樣
[00:05:33.480 --> 00:05:36.360]  我們看一個人的臉書
[00:05:36.360 --> 00:05:39.320]  這個就是仕途若翰的臉書
[00:05:39.320 --> 00:05:42.040]  當然仕途若翰時代沒有臉書
[00:05:42.040 --> 00:05:43.440]  沒有互聯網
[00:05:43.440 --> 00:05:46.440]  沒有Facebook一樣的東西
[00:05:46.440 --> 00:05:48.520]  但是當時他寫信
[00:05:48.520 --> 00:05:51.200]  從若翰寫信的當中
[00:05:51.200 --> 00:05:52.920]  我們同樣可以看到
[00:05:52.920 --> 00:05:55.240]  到底在若翰的生命當中
[00:05:55.240 --> 00:05:57.640]  他所看重的 他所渴慕的
[00:05:57.640 --> 00:06:00.760]  他最想和別人分享的
[00:06:00.760 --> 00:06:02.200]  是什麼呢
[00:06:02.200 --> 00:06:04.200]  我們看一看
[00:06:04.200 --> 00:06:07.000]  若翰一書第一章第一到四節
[00:06:07.000 --> 00:06:09.920]  我想大家留心去聽我讀
[00:06:09.920 --> 00:06:11.400]  你嘗試了解一下
[00:06:11.400 --> 00:06:14.680]  到底從這一段的記載當中
[00:06:14.680 --> 00:06:17.080]  是一封書信來的
[00:06:17.080 --> 00:06:20.360]  我們可以看到若翰這個人
[00:06:20.360 --> 00:06:22.200]  他渴慕追求
[00:06:22.200 --> 00:06:26.040]  覺得什麼是重要呢
[00:06:26.040 --> 00:06:27.680]  若翰一書第一章第一節
[00:06:27.680 --> 00:06:31.240]  我們寫信給你們陳述
[00:06:31.240 --> 00:06:34.680]  那個從起初就存在的生命之道
[00:06:34.680 --> 00:06:36.000]  這個生命之道
[00:06:36.000 --> 00:06:37.160]  我們聽見了
[00:06:37.160 --> 00:06:38.920]  親眼看見了
[00:06:38.920 --> 00:06:40.960]  時的我們已經看見
[00:06:40.960 --> 00:06:42.800]  而且親手摸過
[00:06:42.800 --> 00:06:44.640]  這生命出現的時候
[00:06:44.640 --> 00:06:46.120]  我們見到了
[00:06:46.120 --> 00:06:49.240]  因此我們向你們見證
[00:06:49.240 --> 00:06:52.880]  並傳揚那原來與天父同在
[00:06:52.880 --> 00:06:56.880]  而且已經向我們顯現了的永恆生命
[00:06:56.880 --> 00:06:58.280]  我們不所看見
[00:06:58.280 --> 00:07:00.600]  所聽見的也傳給你們
[00:07:00.600 --> 00:07:05.040]  好使你們能跟我們共享團契
[00:07:05.040 --> 00:07:09.040]  這團契就是我們跟天父和他兒子
[00:07:09.040 --> 00:07:11.760]  耶穌基督所共有的
[00:07:11.760 --> 00:07:18.240]  我們寫這些是要讓大家的喜樂滿溢
[00:07:18.240 --> 00:07:19.560]  大家聽了我讀一次
[00:07:19.560 --> 00:07:21.640]  你又看了一次
[00:07:21.640 --> 00:07:25.160]  你覺得若翰最關心
[00:07:25.160 --> 00:07:26.600]  最看重
[00:07:26.600 --> 00:07:33.640]  最想與人分享的是什麼呢?
[00:07:33.640 --> 00:07:35.040]  很明顯是什麼呢?
[00:07:35.040 --> 00:07:39.800]  就是他曾經親身經歷過的那個生命之道
[00:07:39.800 --> 00:07:43.560]  就是他與耶穌基督之間的關係
[00:07:43.560 --> 00:07:47.880]  讓我們看看他如何分享他的經驗
[00:07:47.880 --> 00:07:49.760]  他如何分享呢?
[00:07:49.760 --> 00:07:52.800]  原來他分享經驗是很實在的
[00:07:52.800 --> 00:07:55.000]  我再讀一次給大家聽
[00:07:55.000 --> 00:07:57.160]  我寫這封信
[00:07:57.160 --> 00:08:00.480]  向你們陳述從起初就存在的生命之道
[00:08:00.480 --> 00:08:01.960]  這個生命之道
[00:08:01.960 --> 00:08:03.640]  我們聽到了
[00:08:03.640 --> 00:08:05.280]  親眼看見了
[00:08:05.280 --> 00:08:05.960]  沒錯
[00:08:05.960 --> 00:08:07.120]  我們已經看見了
[00:08:07.120 --> 00:08:08.960]  我們親手摸過
[00:08:08.960 --> 00:08:10.280]  這個生命出現的時候
[00:08:10.280 --> 00:08:11.480]  我們已經看見了
[00:08:11.480 --> 00:08:14.080]  因此我向你們見證
[00:08:14.080 --> 00:08:16.120]  並傳揚原來與天父同在
[00:08:16.120 --> 00:08:20.680]  而且已經向我們顯現的那一項生命
[00:08:20.680 --> 00:08:22.040]  大家有沒有留意到
[00:08:22.040 --> 00:08:23.440]  你讀的時候可能不察覺
[00:08:23.440 --> 00:08:26.560]  不過目的是嘗試dramatize
[00:08:26.560 --> 00:08:28.680]  如果用說話去講的時候
[00:08:28.680 --> 00:08:30.040]  它是徬徨徬徨徬徨
[00:08:30.040 --> 00:08:31.840]  你見到它很肉緊嗎?
[00:08:31.840 --> 00:08:33.960]  有時候廣東話的表達真是很棒
[00:08:33.960 --> 00:08:35.080]  國語我不知道怎麼說
[00:08:35.080 --> 00:08:35.840]  肉緊嗎?
[00:08:35.840 --> 00:08:37.600]  風箏很棒嗎?
[00:08:37.600 --> 00:08:38.640]  肉緊
[00:08:38.640 --> 00:08:40.400]  我真的見過
[00:08:40.400 --> 00:08:41.120]  我真的看過
[00:08:41.120 --> 00:08:42.320]  我真的見過
[00:08:42.320 --> 00:08:43.480]  我真的摸過
[00:08:43.480 --> 00:08:44.160]  我聽到
[00:08:44.160 --> 00:08:46.680]  我要告訴你們
[00:08:46.680 --> 00:08:47.480]  你感覺到了嗎?
[00:08:47.480 --> 00:08:48.720]  你明白我說什麼嗎?
[00:08:48.720 --> 00:08:50.120]  當你留心看的時候
[00:08:50.120 --> 00:08:50.920]  你會發覺
[00:08:50.920 --> 00:08:55.680]  這個約翰的經驗是很實在的
[00:08:55.680 --> 00:08:57.440]  他真的經歷過這些事情
[00:08:57.440 --> 00:08:58.720]  是他真實的經驗
[00:08:58.720 --> 00:09:02.360]  以致他沒有辦法收藏
[00:09:02.360 --> 00:09:07.400]  不將這些經驗和別人分享
[00:09:07.400 --> 00:09:08.960]  我相信我們在座裡
[00:09:08.960 --> 00:09:10.040]  每個人都相信耶穌
[00:09:10.040 --> 00:09:11.160]  或大部分
[00:09:11.160 --> 00:09:13.280]  你不相信我不知道
[00:09:13.280 --> 00:09:14.360]  我估計
[00:09:14.360 --> 00:09:15.840]  我們在座今天在這個房間裡
[00:09:15.840 --> 00:09:19.360]  絕大部分都是信耶穌的基督徒
[00:09:19.360 --> 00:09:21.360]  我的問題是什麼?
[00:09:21.360 --> 00:09:25.160]  我們有沒有這些真實的信仰經驗?
[00:09:25.160 --> 00:09:27.400]  你說你信耶穌
[00:09:27.400 --> 00:09:28.640]  如果你沒有信耶穌的經驗
[00:09:28.640 --> 00:09:31.960]  那就是
[00:09:31.960 --> 00:09:33.440]  應該有吧?
[00:09:33.440 --> 00:09:34.680]  有沒有?
[00:09:34.680 --> 00:09:37.440]  我希望有吧
[00:09:37.440 --> 00:09:39.480]  如果我們真的有這些真實的信仰經驗
[00:09:39.480 --> 00:09:41.800]  其實我們是收藏不了的
[00:09:41.800 --> 00:09:44.960]  是應該可以和別人分享
[00:09:44.960 --> 00:09:46.520]  在我們的生命當中
[00:09:46.520 --> 00:09:48.280]  顯露出來的
[00:09:48.280 --> 00:09:49.720]  我昨天也參加了一個
[00:09:49.720 --> 00:09:51.400]  一天的會議
[00:09:51.400 --> 00:09:53.320]  北加州華人浸信會聯會
[00:09:53.320 --> 00:09:55.400]  每年有一次的教會增長大會
[00:09:55.400 --> 00:09:57.840]  我相信我也有發電郵給我們的會點人
[00:09:57.840 --> 00:09:59.840]  鼓勵大家去參加
[00:09:59.840 --> 00:10:04.040]  這次的主題講完
[00:10:04.040 --> 00:10:05.440]  是梁德信牧師
[00:10:05.440 --> 00:10:10.280]  他說「是主喜樂樂無窮」
[00:10:10.280 --> 00:10:12.000]  這次的講道很特別
[00:10:12.000 --> 00:10:13.720]  通常是講聖經
[00:10:13.720 --> 00:10:15.880]  講了一大堆的東西
[00:10:15.880 --> 00:10:17.040]  這次不是
[00:10:17.040 --> 00:10:18.760]  這次他用了很多時間
[00:10:18.760 --> 00:10:20.080]  講了什麼呢?
[00:10:20.080 --> 00:10:22.120]  講他信耶穌的經過
[00:10:22.120 --> 00:10:23.360]  講他被蒙召
[00:10:23.360 --> 00:10:28.240]  被神呼召去做傳達人的經過
[00:10:28.240 --> 00:10:31.040]  印象很深刻
[00:10:31.040 --> 00:10:34.120]  他是馬來西亞來的牧師
[00:10:34.120 --> 00:10:36.080]  他十多歲信了耶穌
[00:10:36.080 --> 00:10:39.120]  家裡知道他信耶穌很不開心
[00:10:39.120 --> 00:10:40.720]  不過兒子信了
[00:10:40.720 --> 00:10:42.240]  是很不高興的
[00:10:42.240 --> 00:10:44.040]  不過是宅宅的
[00:10:44.040 --> 00:10:44.720]  有一天
[00:10:44.720 --> 00:10:45.880]  他不單是信耶穌
[00:10:45.880 --> 00:10:47.560]  他受浸回來的時候
[00:10:47.560 --> 00:10:50.080]  受完浸
[00:10:50.080 --> 00:10:51.040]  渾身濕透
[00:10:51.040 --> 00:10:51.880]  要不去游泳
[00:10:51.880 --> 00:10:53.320]  要不去受浸
[00:10:53.320 --> 00:10:56.720]  要不要告訴媽媽和爸爸呢?
[00:10:56.720 --> 00:10:58.600]  信耶穌當然要說
[00:10:58.600 --> 00:11:00.600]  那次告訴他的時候
[00:11:00.600 --> 00:11:02.000]  他媽媽馬上用竹竿
[00:11:02.000 --> 00:11:03.720]  你知道是晾衫竹
[00:11:03.720 --> 00:11:04.920]  馬上去扮他
[00:11:04.920 --> 00:11:06.120]  馬上趕他出街
[00:11:06.120 --> 00:11:07.920]  一連媽媽趕他出街
[00:11:07.920 --> 00:11:08.760]  真的趕他出街
[00:11:08.760 --> 00:11:10.160]  不是開玩笑的
[00:11:10.160 --> 00:11:13.880]  他說在街上流落了五六天
[00:11:13.880 --> 00:11:16.200]  在街上沒東西吃
[00:11:16.200 --> 00:11:18.800]  後來媽媽始終是自己的兒子
[00:11:18.800 --> 00:11:21.200]  就叫他回家
[00:11:21.200 --> 00:11:23.400]  後來信耶穌又受浸
[00:11:23.400 --> 00:11:24.880]  家裡很不開心
[00:11:24.880 --> 00:11:27.360]  後來他還被蒙召去做傳達人
[00:11:27.360 --> 00:11:27.960]  糟糕了
[00:11:27.960 --> 00:11:29.480]  家裡當然是發脾氣了
[00:11:29.480 --> 00:11:30.280]  更加不開心
[00:11:30.280 --> 00:11:31.720]  更加不高興
[00:11:31.720 --> 00:11:33.840]  在那裡呆不了
[00:11:33.840 --> 00:11:35.440]  結果他十七歲
[00:11:35.440 --> 00:11:39.200]  就從馬來西亞坐船去香港
[00:11:39.200 --> 00:11:42.240]  浸信會神學院讀神學
[00:11:42.240 --> 00:11:44.480]  在路途當中風大浪大
[00:11:44.480 --> 00:11:45.600]  好像船快要沉了
[00:11:45.600 --> 00:11:46.840]  但結果也去到
[00:11:46.840 --> 00:11:47.760]  去到之後
[00:11:47.760 --> 00:11:50.000]  那時候神學院的規矩很特別
[00:11:50.000 --> 00:11:51.840]  那些政策各樣的東西
[00:11:51.840 --> 00:11:53.520]  去入學很困難
[00:11:53.520 --> 00:11:55.400]  然後遇到很多的挫折
[00:11:55.400 --> 00:11:57.160]  上了課沒多久
[00:11:57.160 --> 00:12:00.080]  後來至終可以上課了
[00:12:00.080 --> 00:12:02.840]  忽然間發現他有急性肝炎
[00:12:02.840 --> 00:12:04.560]  在醫院住了五十天
[00:12:04.560 --> 00:12:05.720]  三個月沒有上學
[00:12:05.720 --> 00:12:07.720]  又重新有很多事情不行
[00:12:07.720 --> 00:12:09.000]  又再搞一次
[00:12:09.000 --> 00:12:11.000]  結果他一心想著
[00:12:11.000 --> 00:12:12.760]  去侍奉神信耶穌
[00:12:12.760 --> 00:12:13.680]  受訓練
[00:12:13.680 --> 00:12:16.440]  但是還沒出來做牧師
[00:12:16.440 --> 00:12:18.280]  就已經遇到很多的波折
[00:12:18.280 --> 00:12:20.240]  結果人家五年讀完的課程
[00:12:20.240 --> 00:12:22.640]  他用七年的時間才讀完
[00:12:22.640 --> 00:12:23.880]  他說不單如此
[00:12:23.880 --> 00:12:25.240]  臨畢業前一個星期
[00:12:25.240 --> 00:12:26.640]  那個主任才跟他說
[00:12:26.640 --> 00:12:28.960]  你讀中學的時候差一年沒畢業
[00:12:28.960 --> 00:12:30.200]  所以你只可以取文憑
[00:12:30.200 --> 00:12:31.760]  不可以取學位
[00:12:31.760 --> 00:12:34.120]  令他很沮喪
[00:12:34.120 --> 00:12:35.760]  很生氣 很氣憤
[00:12:35.760 --> 00:12:40.400]  他想為何服事處會遇到這麼多問題
[00:12:40.400 --> 00:12:42.560]  但是後來每一次
[00:12:42.560 --> 00:12:44.400]  當他面對這些挫折
[00:12:44.400 --> 00:12:45.280]  這些問題
[00:12:45.280 --> 00:12:46.640]  這些難處
[00:12:46.640 --> 00:12:50.160]  他都看到神自己的安排和供應
[00:12:50.160 --> 00:12:52.520]  神很祝福他
[00:12:52.520 --> 00:12:55.040]  後來出來服事教會的時候
[00:12:55.040 --> 00:12:57.720]  教會神很賜福他的侍奉
[00:12:57.720 --> 00:12:59.320]  又讓他的會友
[00:12:59.320 --> 00:13:01.040]  很支持牧師
[00:13:01.040 --> 00:13:03.320]  七年他有一年的學費
[00:13:03.320 --> 00:13:04.480]  一年
[00:13:04.480 --> 00:13:07.800]  然後教會還要不單給他一年的有薪假期
[00:13:07.800 --> 00:13:10.320]  還要跟他買兩張機票
[00:13:10.320 --> 00:13:12.320]  他跟師母去環遊世界
[00:13:12.320 --> 00:13:14.920]  回來之後
[00:13:14.920 --> 00:13:16.520]  二百人的教會而已
[00:13:16.520 --> 00:13:17.680]  不是很大的教會
[00:13:17.680 --> 00:13:18.600]  二百人的教會
[00:13:18.600 --> 00:13:19.960]  回來之後做了五年
[00:13:19.960 --> 00:13:20.640]  七年太長了
[00:13:20.640 --> 00:13:23.000]  牧師五年都可以放半年
[00:13:23.000 --> 00:13:25.680]  這些就是物質
[00:13:25.680 --> 00:13:27.320]  神給他的那種祝福
[00:13:27.320 --> 00:13:29.680]  但是在他的侍奉生涯當中
[00:13:29.680 --> 00:13:31.160]  他自己見證到
[00:13:31.160 --> 00:13:34.000]  神生命上
[00:13:34.000 --> 00:13:35.320]  怎樣去使用他
[00:13:35.320 --> 00:13:37.320]  改變很多人的生命
[00:13:37.320 --> 00:13:40.600]  這些經驗是很特別的
[00:13:40.600 --> 00:13:42.160]  有誰信耶穌會被人趕出街的?
[00:13:42.160 --> 00:13:43.920]  有沒有在這裡?
[00:13:43.920 --> 00:13:44.440]  沒有
[00:13:44.440 --> 00:13:46.360]  我信耶穌會被我祖母罵
[00:13:46.360 --> 00:13:47.160]  不過罵而已
[00:13:47.160 --> 00:13:49.760]  沒有趕出街
[00:13:49.760 --> 00:13:52.160]  我們沒有這樣的經驗
[00:13:52.160 --> 00:13:53.240]  事實上
[00:13:53.240 --> 00:13:57.160]  每個基督徒的信仰經驗都不同
[00:13:57.160 --> 00:13:59.040]  有些可能像梁牧師那樣
[00:13:59.040 --> 00:14:00.360]  比較戲劇化
[00:14:00.360 --> 00:14:01.320]  比較戲劇化
[00:14:01.320 --> 00:14:03.000]  比較特殊
[00:14:03.000 --> 00:14:05.600]  這些經驗終生難忘
[00:14:05.600 --> 00:14:07.640]  有些可能很平凡
[00:14:07.640 --> 00:14:09.680]  可能小時候在基督教學校
[00:14:09.680 --> 00:14:10.640]  父母信耶穌
[00:14:10.640 --> 00:14:11.920]  小時候在教堂主教學校
[00:14:11.920 --> 00:14:13.560]  我後來長大就信耶穌
[00:14:13.560 --> 00:14:14.560]  沒有什麼特別的
[00:14:14.560 --> 00:14:15.400]  就是這樣
[00:14:15.400 --> 00:14:18.280]  好像很平淡
[00:14:18.280 --> 00:14:22.360]  但是無論你的經驗是很戲劇化
[00:14:22.360 --> 00:14:23.320]  很特別
[00:14:23.320 --> 00:14:24.840]  或者是很平淡
[00:14:24.840 --> 00:14:27.240]  沒有什麼特別
[00:14:27.240 --> 00:14:29.320]  最重要的是什麼?
[00:14:29.320 --> 00:14:32.560]  最重要的是我們所累積到的經驗
[00:14:32.560 --> 00:14:36.520]  能不能夠令我們的信心更加堅定
[00:14:36.520 --> 00:14:41.160]  能不能夠令我們對神的愛更加堅信不移
[00:14:41.160 --> 00:14:43.080]  我希望你的信仰經驗
[00:14:43.080 --> 00:14:44.040]  應該每個人都有吧
[00:14:44.040 --> 00:14:44.520]  信耶穌
[00:14:44.520 --> 00:14:46.640]  不然怎麼會信耶穌?
[00:14:46.640 --> 00:14:47.240]  是不是?
[00:14:47.240 --> 00:14:48.120]  你沒有信仰經驗
[00:14:48.120 --> 00:14:48.960]  你怎麼會信耶穌?
[00:14:48.960 --> 00:14:50.760]  沒有那麼多神父照顧你
[00:14:50.760 --> 00:14:53.160]  你不會信耶穌的
[00:14:53.160 --> 00:14:55.240]  我希望你不是只有一種經驗
[00:14:55.240 --> 00:14:58.280]  但是你一直以來所經歷到
[00:14:58.280 --> 00:14:59.480]  感覺到這個神的工作
[00:14:59.480 --> 00:15:00.280]  這個神的恩典
[00:15:00.280 --> 00:15:03.440]  怎麼帶領去幫助你照顧你
[00:15:03.440 --> 00:15:05.680]  應該不止一次的經驗
[00:15:05.680 --> 00:15:07.400]  應該每天都有
[00:15:07.400 --> 00:15:10.720]  這些經驗能不能夠不斷加強你的信心
[00:15:10.720 --> 00:15:11.440]  我沒有信錯
[00:15:11.440 --> 00:15:12.840]  我越走越紮實
[00:15:12.840 --> 00:15:14.600]  我真的越來越感覺到神的恩典
[00:15:14.600 --> 00:15:16.240]  神的愛很多
[00:15:16.240 --> 00:15:19.320]  有沒有這樣?
[00:15:19.320 --> 00:15:20.080]  弟兄姊妹
[00:15:20.080 --> 00:15:21.880]  事實上我告訴你
[00:15:21.880 --> 00:15:25.720]  我們不需要有一些轟天動地的經驗
[00:15:25.720 --> 00:15:28.440]  我們也不需要有一個很特別的經驗
[00:15:28.440 --> 00:15:29.760]  為什麼呢?
[00:15:29.760 --> 00:15:30.640]  其實我做牧師這麼久
[00:15:30.640 --> 00:15:31.520]  我知道
[00:15:31.520 --> 00:15:32.800]  如果太特別
[00:15:32.800 --> 00:15:34.480]  太不可思議的
[00:15:34.480 --> 00:15:36.600]  令人難以置信的經驗
[00:15:36.600 --> 00:15:37.760]  會給人一個感覺
[00:15:37.760 --> 00:15:39.160]  只有你有
