
[00:00:00.000 --> 00:00:03.500]  今個月是我們教會的「猜傳月」
[00:03:15.000 --> 00:03:18.000]  我們來到猜險人
[00:03:18.000 --> 00:03:20.000]  離開這個香港
[00:03:20.000 --> 00:03:24.000]  去到海外的地方去做服事
[00:03:24.000 --> 00:03:27.000]  香港的猜傳工作是怎樣呢
[00:03:27.000 --> 00:03:31.000]  我們香港大概有四十多萬的基督徒
[00:03:31.000 --> 00:03:36.000]  但是香港所猜出去的宣教士
[00:03:36.000 --> 00:03:39.000]  在2013年的統計
[00:03:39.000 --> 00:03:41.000]  有大概五百人
[00:03:41.000 --> 00:03:45.000]  而其中女的比男的多
[00:03:45.000 --> 00:03:47.000]  差不多一倍那麼多
[00:03:47.000 --> 00:03:50.000]  女的多男的一倍
[00:03:50.000 --> 00:03:55.000]  並且這些宣教士平均的年齡是怎樣呢
[00:03:55.000 --> 00:03:56.000]  不是年輕的
[00:03:56.000 --> 00:03:58.000]  個個都中年的
[00:03:58.000 --> 00:03:59.000]  四十七歲
[00:03:59.000 --> 00:04:01.000]  和你和我差不多
[00:04:01.000 --> 00:04:03.000]  我當然大了他
[00:04:03.000 --> 00:04:05.000]  猜如果你是四十七歲
[00:04:05.000 --> 00:04:09.000]  剛剛是平均年齡被猜出去那班
[00:04:09.000 --> 00:04:14.000]  而很多的
[00:04:14.000 --> 00:04:16.000]  有四十個百分比
[00:04:16.000 --> 00:04:18.000]  是對華人
[00:04:18.000 --> 00:04:21.000]  對同文化的人來傳福音
[00:04:21.000 --> 00:04:24.000]  有三十八個百分比
[00:04:24.000 --> 00:04:28.000]  是同非華人來傳福音
[00:04:28.000 --> 00:04:32.000]  最多的統計
[00:04:32.000 --> 00:04:34.000]  告訴我們知道
[00:04:34.000 --> 00:04:36.000]  這五百人當中
[00:04:36.000 --> 00:04:39.000]  有六十八個百分比
[00:04:39.000 --> 00:04:42.000]  是在亞洲區來作服事
[00:04:42.000 --> 00:04:45.000]  而有十個百分比的宣教士
[00:04:45.000 --> 00:04:47.000]  香港的宣教士
[00:04:47.000 --> 00:04:50.000]  是去到非洲的地方來作服事
[00:04:50.000 --> 00:04:54.000]  而有八個百分比
[00:04:54.000 --> 00:04:56.000]  就去歐洲
[00:04:56.000 --> 00:04:58.000]  有三點五個百分比
[00:04:58.000 --> 00:04:59.000]  就在中東
[00:04:59.000 --> 00:05:00.000]  你想一想
[00:05:00.000 --> 00:05:02.000]  在亞洲的地方是怎樣
[00:05:02.000 --> 00:05:10.000]  這個是所謂恐怖主義的指數
[00:05:10.000 --> 00:05:14.000]  哪個地區最多恐怖主義呢
[00:05:14.000 --> 00:05:16.000]  你見深灰色的
[00:05:16.000 --> 00:05:19.000]  或者深紅色的
[00:05:19.000 --> 00:05:22.000]  我不知道是咖啡色還是深紅色
[00:05:22.000 --> 00:05:25.000]  最深色的地方
[00:05:25.000 --> 00:05:29.000]  那裡是最多恐怖主義
[00:05:29.000 --> 00:05:36.000]  你會發現在伊拉克
[00:05:36.000 --> 00:05:42.000]  是全球恐怖主義最高指數的地方
[00:05:42.000 --> 00:05:45.000]  十分去拿足十分
[00:05:45.000 --> 00:05:47.000]  巴基斯坦
[00:05:47.000 --> 00:05:50.000]  十分去拿九點三十分
[00:05:50.000 --> 00:05:53.000]  在亞洲有印度
[00:05:53.000 --> 00:05:55.000]  泰國
[00:05:55.000 --> 00:05:56.000]  菲律賓
[00:05:56.000 --> 00:05:59.000]  這些都是一些很危險的地區
[00:05:59.000 --> 00:06:07.000]  最近在泰國發生炸彈爆炸案
[00:06:07.000 --> 00:06:09.000]  雖然不是恐怖份子
[00:06:09.000 --> 00:06:13.000]  但是其實在菲律賓、泰國、馬來西亞、印尼
[00:06:13.000 --> 00:06:17.000]  這些都有很多恐怖的組織
[00:06:17.000 --> 00:06:22.000]  在這些地方來隱藏
[00:06:22.000 --> 00:06:26.000]  當我們想這些宣教士
[00:06:26.000 --> 00:06:29.000]  去到亞洲一些地方的時候
[00:06:29.000 --> 00:06:33.000]  其實都有很大的危機
[00:06:33.000 --> 00:06:35.000]  或者我們會看到
[00:06:35.000 --> 00:06:41.000]  有些宣教士去到非洲
[00:06:41.000 --> 00:06:43.000]  其實在2013年
[00:06:43.000 --> 00:06:47.000]  非洲都發生了很多恐怖的襲擊
[00:06:47.000 --> 00:06:48.000]  藍色那些點
[00:06:48.000 --> 00:06:53.000]  其實在2013年所發生的恐怖襲擊
[00:06:53.000 --> 00:06:56.000]  在非洲、巴基斯坦
[00:06:56.000 --> 00:06:59.000]  也都在中東的地方
[00:06:59.000 --> 00:07:02.000]  有10%在那個地方
[00:07:02.000 --> 00:07:04.000]  也是一個危險的地方
[00:07:04.000 --> 00:07:09.000]  當有8%在歐洲
[00:07:09.000 --> 00:07:13.000]  歐洲最近都有很多難民
[00:07:13.000 --> 00:07:16.000]  我有一個親戚去歐洲居住
[00:07:16.000 --> 00:07:21.000]  去歐洲找工作
[00:07:21.000 --> 00:07:23.000]  他爸爸就說
[00:07:23.000 --> 00:07:25.000]  在歐洲很危險的
[00:07:25.000 --> 00:07:27.000]  這麼多回教徒
[00:07:27.000 --> 00:07:32.000]  這麼多的難民湧去
[00:07:32.000 --> 00:07:35.000]  只是今年的7月
[00:07:35.000 --> 00:07:39.000]  已經有30多萬的難民湧入歐洲
[00:07:39.000 --> 00:07:43.000]  他們從非洲、敘利亞
[00:07:43.000 --> 00:07:47.000]  來逃亡去到歐洲
[00:07:47.000 --> 00:07:49.000]  我們經常說歐洲有一天
[00:07:49.000 --> 00:07:51.000]  都變為回教國家
[00:07:51.000 --> 00:07:55.000]  都變為伊斯蘭世界的國家
[00:07:55.000 --> 00:08:00.000]  本來是一個以基督教為主的
[00:08:00.000 --> 00:08:02.000]  竟然到了21世紀
[00:08:02.000 --> 00:08:07.000]  這個地區都有很大的變化
[00:08:07.000 --> 00:08:10.000]  當你想到中東
[00:08:10.000 --> 00:08:15.000]  更加你會看到很多的危險在那裏
[00:08:15.000 --> 00:08:18.000]  當我們來到猜拳
[00:08:18.000 --> 00:08:23.000]  從香港走出來服事
[00:08:23.000 --> 00:08:27.000]  其實就是相對走出一個安全的地方
[00:08:27.000 --> 00:08:32.000]  進入一個很不穩定危險的世界裏面
[00:08:32.000 --> 00:08:34.000]  來服事
[00:08:34.000 --> 00:08:37.000]  危險不單止恐怖襲擊
[00:08:37.000 --> 00:08:39.000]  危險還是基督徒
[00:08:39.000 --> 00:08:44.000]  來處身一個敵對基督徒的文化
[00:08:44.000 --> 00:08:48.000]  一個這樣的世界來服事
[00:08:48.000 --> 00:08:51.000]  其實香港的宣教士
[00:08:51.000 --> 00:08:53.000]  有三分一
[00:08:53.000 --> 00:08:59.000]  他們是投身在穆斯林的世界當中來服事
[00:08:59.000 --> 00:09:04.000]  在這些淺咖啡的地區
[00:09:04.000 --> 00:09:11.000]  有百分之六十以上的人是信奉伊斯蘭的
[00:09:11.000 --> 00:09:14.000]  是穆斯林的信徒
[00:09:14.000 --> 00:09:18.000]  他們有三分之一
[00:09:18.000 --> 00:09:23.000]  在這個敵對的文化當中來服事
[00:09:23.000 --> 00:09:26.000]  在前幾天大家看新聞
[00:09:26.000 --> 00:09:29.000]  美國發生槍擊事件
[00:09:29.000 --> 00:09:35.000]  持槍的人
[00:09:35.000 --> 00:09:42.000]  來對那些人質殺害的時候
[00:09:42.000 --> 00:09:45.000]  他問究竟你信什麼信仰
[00:09:45.000 --> 00:09:50.000]  如果你信基督教
[00:09:50.000 --> 00:09:55.000]  就當場在頭上開槍將你槍殺
[00:09:55.000 --> 00:09:59.000]  我們活在一個什麼社會
[00:09:59.000 --> 00:10:02.000]  我們活在一個什麼世界
[00:10:02.000 --> 00:10:05.000]  當我們思想猜拳的時候
[00:10:05.000 --> 00:10:08.000]  我們的弟兄姊妹被猜出去的時候
[00:10:08.000 --> 00:10:13.000]  他們在什麼群體當中去服事神呢
[00:10:13.000 --> 00:10:19.000]  他們不是在一些很願意來接受基督徒的群體
[00:10:19.000 --> 00:10:26.000]  很多時候他們去到一個敵對的群體當中來服事神
[00:10:26.000 --> 00:10:29.000]  在這個敵對的群體當中
[00:10:29.000 --> 00:10:32.000]  究竟我們怎樣來服事呢
[00:10:32.000 --> 00:10:37.000]  當我們去徹底做一個基督徒的時候
[00:10:37.000 --> 00:10:45.000]  同樣我們都會面對周圍群體對基督徒的不接納
[00:10:45.000 --> 00:10:48.000]  無論對基督徒的價值觀、做法不接納
[00:10:48.000 --> 00:10:52.000]  究竟我們作為基督徒面對這個逆境的時候
[00:10:52.000 --> 00:10:54.000]  我們可以做些什麼
[00:10:54.000 --> 00:10:57.000]  我們怎樣去處身在這個世界
[00:10:57.000 --> 00:11:02.000]  同樣我們可以去服事這個世界的人呢
[00:11:02.000 --> 00:11:05.000]  剛才我們所讀的聖經
[00:11:05.000 --> 00:11:08.000]  在這段聖經裡面
[00:11:08.000 --> 00:11:12.000]  講到教會
[00:11:12.000 --> 00:11:14.000]  在初期教會
[00:11:14.000 --> 00:11:19.000]  他們同樣面對當時的世界
[00:11:19.000 --> 00:11:22.000]  同樣不是歡迎基督徒
[00:11:22.000 --> 00:11:28.000]  也是他們面對很多敵對基督徒文化的人
[00:11:28.000 --> 00:11:36.000]  來阻礙基督徒服事的工作
[00:11:36.000 --> 00:11:39.000]  他們怎樣去預備自己
[00:11:39.000 --> 00:11:44.000]  面對這樣的社會、面對這樣的壓力呢
[00:11:44.000 --> 00:11:51.000]  在這段聖經我們可以看到有三方面
[00:11:51.000 --> 00:11:55.000]  來幫助我們面對逆境的時候
[00:11:55.000 --> 00:12:03.000]  面對一個敵對基督徒勢力的文化的時候
[00:12:03.000 --> 00:12:09.000]  甚至面對一個危險的世界
[00:12:09.000 --> 00:12:14.000]  而去服事我們應該有的態度是什麼呢
[00:12:14.000 --> 00:12:17.000]  我們怎樣可以繼續前行呢
[00:12:17.000 --> 00:12:19.000]  第一樣很重要的
[00:12:19.000 --> 00:12:22.000]  同路人的支持
[00:12:22.000 --> 00:12:25.000]  彼得和約翰
[00:12:25.000 --> 00:12:32.000]  他們奉耶穌的名去醫治了一個自出娘胎就跛的人
[00:12:32.000 --> 00:12:34.000]  在第三章裏面
[00:12:34.000 --> 00:12:36.000]  當他們醫治了之後
[00:12:36.000 --> 00:12:39.000]  群眾很雀躍
[00:12:39.000 --> 00:12:45.000]  他們想了解究竟他們所宣告的耶穌的名是什麼
[00:12:45.000 --> 00:12:48.000]  他們就來和他們傳福音
[00:12:48.000 --> 00:12:53.000]  但是當時的宗教領袖不開心他們這樣講
[00:12:53.000 --> 00:12:56.000]  也不喜歡他們這樣做
[00:12:56.000 --> 00:12:58.000]  他們就抓了他們來審問
[00:12:58.000 --> 00:13:03.000]  他們找不到什麼控告彼得和約翰
[00:13:03.000 --> 00:13:05.000]  因為他們講的都是事實
[00:13:05.000 --> 00:13:09.000]  最後他們就威嚇他們
[00:13:09.000 --> 00:13:12.000]  叫他們不要再傳耶穌
[00:13:12.000 --> 00:13:15.000]  如果不是就對他們不利
[00:13:15.000 --> 00:13:18.000]  然後就要釋放了他們
[00:13:18.000 --> 00:13:22.000]  他們來到釋放了他們的時候
[00:13:22.000 --> 00:13:24.000]  他們聖經這樣說
[00:13:24.000 --> 00:13:29.000]  兩人釋放後就前往自己人那裏
[00:13:29.000 --> 00:13:35.000]  把祭司獎和獎老鼠的話告訴他們
[00:13:35.000 --> 00:13:37.000]  這個自己人
[00:13:37.000 --> 00:13:40.000]  在剛才我們所讀的和合本裏面就說會有
[00:13:40.000 --> 00:13:46.000]  在新漢語聖經或者新日本都譯了做自己人
[00:13:46.000 --> 00:13:50.000]  自己的人就是指導可能信徒
[00:13:50.000 --> 00:13:53.000]  或者指導是使徒
[00:13:53.000 --> 00:13:55.000]  當我們遇到困難
[00:13:55.000 --> 00:13:57.000]  當我們遇到危機
[00:13:57.000 --> 00:13:59.000]  第一件事就是找自己人講
[00:13:59.000 --> 00:14:01.000]  自己人分享
[00:14:01.000 --> 00:14:04.000]  我不知道大家有沒有自己人
[00:14:04.000 --> 00:14:06.000]  當你有問題的時候
[00:14:06.000 --> 00:14:11.000]  有沒有人跟你分享你的需要
[00:14:11.000 --> 00:14:17.000]  當保羅和約翰和彼得
[00:14:17.000 --> 00:14:21.000]  他們當遇到這樣的危機的時候
[00:14:21.000 --> 00:14:25.000]  第一件事釋放的就是找自己人來分享
[00:14:25.000 --> 00:14:29.000]  然後分享之後他們就來到祈禱
[00:14:29.000 --> 00:14:32.000]  他們就是祈禱
[00:14:32.000 --> 00:14:39.000]  你遇上危機有沒有人分享呢
[00:14:39.000 --> 00:14:47.000]  最近我收到一對宣教士給我的WhatsApp
[00:14:47.000 --> 00:14:52.000]  他們身處在非洲裏面做服侍神的工作
[00:14:52.000 --> 00:14:57.000]  他們的辦公室有一天凌晨的時候
[00:14:57.000 --> 00:15:03.000]  就被人帶頭有劫匪來搶劫
[00:15:03.000 --> 00:15:05.000]  雖然他們有兩個守衛
[00:15:05.000 --> 00:15:06.000]  有保安
[00:15:06.000 --> 00:15:09.000]  不過守衛就被槍指下
[00:15:09.000 --> 00:15:11.000]  有守衛都不行
[00:15:11.000 --> 00:15:12.000]  雖然有圍牆
[00:15:12.000 --> 00:15:13.000]  有守衛
[00:15:13.000 --> 00:15:20.000]  他們辦公室的電腦全部被人搶掠
[00:15:20.000 --> 00:15:25.000]  當地的同工以為辦公室很安全
[00:15:25.000 --> 00:15:26.000]  因為有守衛
[00:15:26.000 --> 00:15:27.000]  有保安
[00:15:27.000 --> 00:15:30.000]  將所有自己的錢
[00:15:30.000 --> 00:15:32.000]  全部積蓄
[00:15:32.000 --> 00:15:35.000]  所有的東西都放在辦公室
[00:15:35.000 --> 00:15:36.000]  以為安全
[00:15:36.000 --> 00:15:41.000]  結果全部都被人拿走
[00:15:41.000 --> 00:15:46.000]  他們就身處一個這樣的環境
[00:15:46.000 --> 00:15:49.000]  這麼政治動盪
[00:15:49.000 --> 00:15:52.000]  治安這麼差的環境來做服侍神
[00:15:52.000 --> 00:15:56.000]  同樣這位宣教士跟我分享
[00:15:56.000 --> 00:16:00.000]  有一晚有一個宣教士去一個茶經班
[00:16:00.000 --> 00:16:03.000]  在路裏面就被人打劫
[00:16:03.000 --> 00:16:07.000]  他們就在這樣的生活
[00:16:07.000 --> 00:16:13.000]  一個這樣的環境來服侍
[00:16:13.000 --> 00:16:15.000]  當他們面對危機
[00:16:15.000 --> 00:16:17.000]  他們想做什麼
[00:16:17.000 --> 00:16:20.000]  第一通知自己人
[00:16:20.000 --> 00:16:22.000]  有沒有一些弟兄姊妹
[00:16:22.000 --> 00:16:23.000]  是自己人
[00:16:23.000 --> 00:16:27.000]  可以跟他們分享他們的需要
[00:16:27.000 --> 00:16:30.000]  他們就來分享
[00:16:30.000 --> 00:16:31.000]  神未必
[00:16:31.000 --> 00:16:36.000]  神沒有派我們所有人成為宣教士
[00:16:36.000 --> 00:16:42.000]  但是我們都可以參與在宣教的那個行列裏面
[00:16:42.000 --> 00:16:44.000]  我們可以來支持
[00:16:44.000 --> 00:16:45.000]  在禱告
[00:16:45.000 --> 00:16:46.000]  在金錢
[00:16:46.000 --> 00:16:49.000]  在各方面來支持他們
[00:16:49.000 --> 00:16:53.000]  如果宣教沒有了支持
[00:16:53.000 --> 00:16:56.000]  宣教的工作也都很難維持
[00:16:56.000 --> 00:16:59.000]  宣教士沒有人跟他們分擔
[00:16:59.000 --> 00:17:02.000]  他們很快就耗盡
[00:17:02.000 --> 00:17:05.000]  就要回到自己的地方
[00:17:05.000 --> 00:17:07.000]  所以弟兄姊妹
[00:17:07.000 --> 00:17:10.000]  你有沒有自己人
[00:17:10.000 --> 00:17:13.000]  可以跟你分擔
[00:17:13.000 --> 00:17:15.000]  當我們面對逆境
[00:17:15.000 --> 00:17:18.000]  很重要就是有沒有自己人
[00:17:18.000 --> 00:17:20.000]  可以成為你的支持
[00:17:20.000 --> 00:17:24.000]  成為你可以分擔你的重擔的人
[00:17:24.000 --> 00:17:29.000]  這些人不是能夠立即可以解決你的問題
[00:17:29.000 --> 00:17:31.000]  但是他們的代討
[00:17:31.000 --> 00:17:33.000]  他們的關懷
[00:17:33.000 --> 00:17:37.000]  能夠幫助我們繼續向前走
[00:17:37.000 --> 00:17:41.000]  不單止很重要有同路人的支持
[00:17:41.000 --> 00:17:44.000]  更加他們認定
[00:17:44.000 --> 00:17:48.000]  神來掌管一切
[00:17:48.000 --> 00:17:55.000]  禱告是士徒行傳一個很重要的主題
[00:17:55.000 --> 00:18:01.000]  這張聖經記載了士徒行傳一個很長的禱文
[00:18:01.000 --> 00:18:04.000]  當他們在危機的裏面
[00:18:04.000 --> 00:18:12.000]  他們怎樣來體會上帝是一位甚麼的上帝
[00:18:12.000 --> 00:18:14.000]  你所相信的神
[00:18:14.000 --> 00:18:18.000]  你知不知道祂是一位怎樣的神
[00:18:18.000 --> 00:18:24.000]  他們肯定神是掌管萬有
[00:18:24.000 --> 00:18:27.000]  所以當他們開始祈禱的時候
[00:18:27.000 --> 00:18:35.000]  「主啊,祢就是那位造天、造地、造海洋和其中萬物的那一位」
[00:18:35.000 --> 00:18:39.000]  他們不是單單來描述神就是那位創造者
[00:18:39.000 --> 00:18:44.000]  在這段聖經整個上下文我們可以了解為
[00:18:44.000 --> 00:18:47.000]  他們這樣來宣告
[00:18:47.000 --> 00:18:49.000]  這樣來禱告
[00:18:49.000 --> 00:18:54.000]  去知道這位神單指創造萬有
[00:18:54.000 --> 00:18:57.000]  並且這位神比萬有都大
[00:18:57.000 --> 00:19:01.000]  去管理萬有
[00:19:01.000 --> 00:19:06.000]  然後他們就引用了詩篇第二章
[00:19:06.000 --> 00:19:10.000]  為甚麼他們在這個時間引用詩篇第二章
[00:19:10.000 --> 00:19:14.000]  詩篇第二篇只是配合那個背景
[00:19:14.000 --> 00:19:17.000]  配合當時的狀況
[00:19:17.000 --> 00:19:19.000]  在詩篇第二篇
[00:19:19.000 --> 00:19:24.000]  講到聖經說「神感動大衛」
[00:19:24.000 --> 00:19:30.000]  可能正是大衛來建立他那個王朝的時候
[00:19:30.000 --> 00:19:32.000]  但當他來登位
[00:19:32.000 --> 00:19:37.000]  但正是很多的國家虎視眈眈
[00:19:37.000 --> 00:19:41.000]  正是希望在他登位的時間
[00:19:41.000 --> 00:19:44.000]  就來將他消滅
[00:19:44.000 --> 00:19:49.000]  所以大衛來到在這段聖經講
[00:19:49.000 --> 00:19:55.000]  為甚麼列國他們為甚麼自鳴得意
[00:19:55.000 --> 00:19:58.000]  萬民正是圖謀虛謀的事
[00:19:58.000 --> 00:20:06.000]  地上的君王正是一齊列陣準備來消滅以色列的君王
[00:20:06.000 --> 00:20:08.000]  結果是怎樣呢?
[00:20:08.000 --> 00:20:10.000]  結果是怎樣呢?
[00:20:10.000 --> 00:20:14.000]  他們不單止是引用這段聖經
[00:20:14.000 --> 00:20:17.000]  去指導耶穌基督的身上
[00:20:17.000 --> 00:20:19.000]  所以在二十七節
[00:20:19.000 --> 00:20:22.000]  他就說希律和本雕比拉多和外族
[00:20:22.000 --> 00:20:24.000]  以色列的民眾
[00:20:24.000 --> 00:20:26.000]  果然聚集在這裏
[00:20:26.000 --> 00:20:34.000]  來攻擊聖僕受告者耶穌基督
[00:20:34.000 --> 00:20:36.000]  詩篇的第二篇
[00:20:36.000 --> 00:20:41.000]  形容當時列國對待以色列的皇帝
[00:20:41.000 --> 00:20:44.000]  同樣這篇詩篇正是預言
[00:20:44.000 --> 00:20:50.000]  耶穌基督都是被外面的人
[00:20:50.000 --> 00:20:55.000]  自己的人來攻擊
[00:20:55.000 --> 00:20:57.000]  怎樣呢?
[00:20:57.000 --> 00:21:00.000]  耶穌被釘在十字架上
[00:21:00.000 --> 00:21:04.000]  在人來看好像神的計劃失敗
[00:21:04.000 --> 00:21:07.000]  但是神的旨意
[00:21:07.000 --> 00:21:10.000]  卻叫耶穌從死人中復活
[00:21:10.000 --> 00:21:12.000]  戰勝了死亡
[00:21:12.000 --> 00:21:15.000]  能夠建立到救恩
[00:21:15.000 --> 00:21:20.000]  所以這班禱告的人
[00:21:20.000 --> 00:21:23.000]  他們再一次來肯定
[00:21:23.000 --> 00:21:26.000]  昔日神是這樣
[00:21:26.000 --> 00:21:30.000]  今日的神仍然掌管了歷史
[00:21:30.000 --> 00:21:33.000]  在危難的時候
[00:21:33.000 --> 00:21:35.000]  什麼叫我們安心呢?
[00:21:35.000 --> 00:21:39.000]  如果我們知道神是掌管的
[00:21:39.000 --> 00:21:42.000]  無論我們所面對的是有權有勢的人
[00:21:42.000 --> 00:21:44.000]  你覺得他掌管大陸
[00:21:44.000 --> 00:21:48.000]  甚至可以控制你生死
[00:21:48.000 --> 00:21:55.000]  但是這班人卻是認定神是掌權的
[00:21:55.000 --> 00:21:57.000]  沒錯!
[00:21:57.000 --> 00:22:02.000]  耶穌基督好像被釘在十字架上
[00:22:02.000 --> 00:22:07.000]  但是神卻成就了他的計劃
[00:22:07.000 --> 00:22:11.000]  將神的救恩建立起來
[00:22:11.000 --> 00:22:14.000]  叫他們從死裡復活
[00:22:14.000 --> 00:22:17.000]  從以色列的歷史
[00:22:17.000 --> 00:22:20.000]  我們看到神仍然掌管
[00:22:20.000 --> 00:22:23.000]  聖經講了很多以色列人
[00:22:23.000 --> 00:22:26.000]  他們怎樣面對外敵入侵
[00:22:26.000 --> 00:22:29.000]  神怎樣去保護他們
[00:22:29.000 --> 00:22:32.000]  在公元前586年
[00:22:32.000 --> 00:22:36.000]  以色列被巴比倫消滅
[00:22:36.000 --> 00:22:39.000]  70年後他們回歸
[00:22:39.000 --> 00:22:47.000]  但是回歸不等於他們可以建立以色列國
[00:22:47.000 --> 00:22:49.000]  在耶穌的時代
[00:22:49.000 --> 00:22:51.000]  主後70年
[00:22:51.000 --> 00:22:55.000]  羅馬的政權也入侵耶路撒冷
[00:22:55.000 --> 00:22:58.000]  將所有猶太人趕出去
[00:22:58.000 --> 00:23:03.000]  他們就去漂泊四海
[00:23:03.000 --> 00:23:11.000]  離開這個地方
[00:23:11.000 --> 00:23:13.000]  如果我們說
[00:23:13.000 --> 00:23:18.000]  今天能夠有以色列這個國家在地上
[00:23:18.000 --> 00:23:23.000]  這就證明神仍然掌權
[00:23:23.000 --> 00:23:27.000]  神怎樣介入以色列人的歷史
[00:23:27.000 --> 00:23:31.000]  為何一個國家亡國二千年
[00:23:31.000 --> 00:23:33.000]  怎樣恢復呢
[00:23:33.000 --> 00:23:36.000]  大家看看這個地圖
[00:23:36.000 --> 00:23:41.000]  大家的右手邊
[00:23:41.000 --> 00:23:43.000]  大家的右手邊
[00:23:43.000 --> 00:23:46.000]  最右手邊的地圖
[00:23:46.000 --> 00:23:47.000]  全個黃色的
[00:23:47.000 --> 00:23:52.000]  這幅地圖是1917年的時間
[00:23:52.000 --> 00:23:57.000]  告訴我們那個地其實沒有以色列
[00:23:57.000 --> 00:23:59.000]  沒有猶太人
[00:23:59.000 --> 00:24:02.000]  全部都是阿拉伯人
[00:24:02.000 --> 00:24:04.000]  巴勒斯坦人
[00:24:04.000 --> 00:24:09.000]  在那個地方被巴勒斯坦人所佔領
[00:24:09.000 --> 00:24:11.000]  即是所居住
[00:24:11.000 --> 00:24:16.000]  為何有一個黃色的地圖
[00:24:16.000 --> 00:24:20.000]  變成黃色少而綠色多
[00:24:20.000 --> 00:24:25.000]  即是猶太人多
[00:24:25.000 --> 00:24:28.000]  這個過程怎樣產生
[00:24:28.000 --> 00:24:30.000]  神怎樣介入這個
[00:24:30.000 --> 00:24:33.000]  祂自己子民的歷史當中呢
[00:24:33.000 --> 00:24:36.000]  在第一次世界大戰
[00:24:36.000 --> 00:24:40.000]  有一個英國的猶太人
[00:24:40.000 --> 00:24:43.000]  叫Kane Wiseman
[00:24:43.000 --> 00:24:47.000]  這個英國人
[00:24:47.000 --> 00:24:49.000]  英籍的猶太人
[00:24:49.000 --> 00:24:51.000]  幫英國政府
[00:24:51.000 --> 00:24:54.000]  研製了一個新型的炸藥
[00:24:54.000 --> 00:24:56.000]  叫英國政府在第一次世界大戰
[00:24:56.000 --> 00:24:59.000]  在劣勢那裡反敗為勝
