
[00:00:00.000 --> 00:00:28.000]  上次會議後發出的資料文件
[00:06:37.000 --> 00:06:43.000]  以至開始有人把祂當成明星來看
[00:06:44.000 --> 00:06:47.000]  所以當祂在賈尼撒勒湖邊
[00:06:47.000 --> 00:06:49.000]  也就是加利利湖邊走過的時候
[00:06:49.000 --> 00:06:52.000]  就有人群湧上來
[00:06:52.000 --> 00:06:55.000]  不是找祂簽名拍照
[00:06:55.000 --> 00:06:59.000]  而是要聽祂宣講上帝的話
[00:06:59.000 --> 00:07:04.000]  耶穌很樂意跟人講解上帝的話
[00:07:04.000 --> 00:07:06.000]  但由於人多
[00:07:06.000 --> 00:07:08.000]  祂就上了西門
[00:07:08.000 --> 00:07:11.000]  然後吩咐祂把船離開一點
[00:07:12.000 --> 00:07:15.000]  然後在船上開始講道
[00:07:15.000 --> 00:07:19.000]  我們留意到第三節提到耶穌坐下
[00:07:19.000 --> 00:07:21.000]  特別提到耶穌坐下來
[00:07:21.000 --> 00:07:24.000]  我們就開始看到當日的習慣
[00:07:24.000 --> 00:07:26.000]  不像我們今天的習慣
[00:07:26.000 --> 00:07:29.000]  今天講完是站著的
[00:07:29.000 --> 00:07:31.000]  你們聽就坐著舒舒服服
[00:07:31.000 --> 00:07:33.000]  但當日不是的
[00:07:33.000 --> 00:07:35.000]  是反過來的
[00:07:35.000 --> 00:07:37.000]  講完是坐著的
[00:07:37.000 --> 00:07:39.000]  聽的人是站著的
[00:07:41.000 --> 00:07:46.000]  耶穌認得並且上了西門的船
[00:07:46.000 --> 00:07:49.000]  表明耶穌不是第一次見西門
[00:07:49.000 --> 00:07:53.000]  事實上如果我們聽第一段經文的時候
[00:07:53.000 --> 00:07:56.000]  在4138-39節我們已經看見
[00:07:56.000 --> 00:08:00.000]  耶穌其實去過西門的家
[00:08:00.000 --> 00:08:03.000]  並且治好了他的惡毛
[00:08:03.000 --> 00:08:06.000]  而根據其他福音書的記載
[00:08:06.000 --> 00:08:09.000]  耶穌剛剛開始出來傳道的時候
[00:08:10.000 --> 00:08:14.000]  其實祂曾經呼召過西門和他的弟弟跟從祂
[00:08:14.000 --> 00:08:17.000]  我們看看《馬可福音》的記載
[00:08:17.000 --> 00:08:21.000]  《馬可福音》一章十六節至十八節說
[00:08:21.000 --> 00:08:23.000]  耶穌沿著加利利湖邊走
[00:08:23.000 --> 00:08:28.000]  看見兩個打魚的西門和他的弟弟安德烈
[00:08:28.000 --> 00:08:30.000]  在湖上散網打魚
[00:08:30.000 --> 00:08:32.000]  耶穌對他們說:來跟從我
[00:08:32.000 --> 00:08:35.000]  我要使你們成為得人的漁夫
[00:08:35.000 --> 00:08:39.000]  他們立刻掉下漁網跟從了他
[00:08:40.000 --> 00:08:43.000]  《馬可福音》的記載和《馬可福音》差不多
[00:08:43.000 --> 00:08:48.000]  我們要問為什麼路加的記載似乎有點不同
[00:08:48.000 --> 00:08:53.000]  這段記載好像西門沒有跟從耶穌
[00:08:53.000 --> 00:08:55.000]  還在那裡打魚
[00:08:55.000 --> 00:08:58.000]  我相信這段記載的呼召
[00:08:58.000 --> 00:09:03.000]  和《馬可福音》的記載的確是兩件不同的事件
[00:09:03.000 --> 00:09:06.000]  耶穌起初收門徒的時候
[00:09:07.000 --> 00:09:10.000]  西門的兩兄弟可能也跟從了耶穌
[00:09:10.000 --> 00:09:12.000]  正如《馬可福音》那裡有記載
[00:09:12.000 --> 00:09:15.000]  但是那時候他們不知道
[00:09:15.000 --> 00:09:17.000]  耶穌呼召他們跟從他
[00:09:17.000 --> 00:09:19.000]  是要做全時間的信徒
[00:09:19.000 --> 00:09:22.000]  是要和主耶穌一起起居生活
[00:09:22.000 --> 00:09:25.000]  耶穌出來傳道之前
[00:09:25.000 --> 00:09:27.000]  就有施洗約翰
[00:09:27.000 --> 00:09:31.000]  施洗約翰住在曠野
[00:09:31.000 --> 00:09:35.000]  西門和他的弟弟可能也跟從過約翰
[00:09:36.000 --> 00:09:39.000]  也不是全時間跟著約翰一起生活
[00:09:39.000 --> 00:09:43.000]  只不過當約翰從曠野出來
[00:09:43.000 --> 00:09:45.000]  到市鎮傳道的時候
[00:09:45.000 --> 00:09:49.000]  他就跟著他幫忙維持秩序
[00:09:49.000 --> 00:09:51.000]  聽他講道
[00:09:51.000 --> 00:09:53.000]  所以他們根本沒有一個
[00:09:53.000 --> 00:09:56.000]  全時間跟隨主耶穌的概念
[00:09:56.000 --> 00:09:59.000]  況且他們打魚是夜馬出去打
[00:09:59.000 --> 00:10:02.000]  這段經文我看到他們是夜馬出去打魚的
[00:10:03.000 --> 00:10:06.000]  夜馬多數做什麼呢?
[00:10:06.000 --> 00:10:08.000]  多數是祈禱
[00:10:08.000 --> 00:10:12.000]  他們很可能在早上耶穌出來
[00:10:12.000 --> 00:10:14.000]  講道的時候就跟隨主
[00:10:14.000 --> 00:10:18.000]  晚上就營操故業去打魚
[00:10:18.000 --> 00:10:25.000]  這一次耶穌碰見打了一晚魚的西門
[00:10:25.000 --> 00:10:27.000]  上了他的船
[00:10:27.000 --> 00:10:29.000]  然後向群眾講道
[00:10:29.000 --> 00:10:31.000]  講了什麼我們不知道
[00:10:32.000 --> 00:10:33.000]  沒有記載
[00:10:33.000 --> 00:10:36.000]  但是如果西門沒有閉眼的話
[00:10:36.000 --> 00:10:38.000]  他就應該聽得最清楚
[00:10:38.000 --> 00:10:40.000]  講完道之後
[00:10:40.000 --> 00:10:43.000]  西門突然聽到主耶穌對他說
[00:10:43.000 --> 00:10:46.000]  把船挖到水深的地方去
[00:10:46.000 --> 00:10:50.000]  然後你跟你的夥伴撒網打魚
[00:10:50.000 --> 00:10:54.000]  其實西門當時的心情
[00:10:54.000 --> 00:10:57.000]  可能已經很煩躁
[00:10:57.000 --> 00:11:00.000]  他做了一整晚的事情
[00:11:02.000 --> 00:11:04.000]  並且一無所獲
[00:11:04.000 --> 00:11:07.000]  已經夠累了
[00:11:07.000 --> 00:11:11.000]  很多其他的漁夫已經上岸洗網了
[00:11:11.000 --> 00:11:14.000]  洗完網之後回家睡覺
[00:11:14.000 --> 00:11:18.000]  但是由於耶穌上了西門那條船
[00:11:18.000 --> 00:11:21.000]  洗著洗著網都沒得洗了
[00:11:21.000 --> 00:11:26.000]  上船就載耶穌去開一點
[00:11:26.000 --> 00:11:29.000]  然後等他講道
[00:11:30.000 --> 00:11:32.000]  他可能一邊聽耶穌講道一邊心想
[00:11:32.000 --> 00:11:34.000]  快點講吧快點講完
[00:11:34.000 --> 00:11:37.000]  我回去洗網回家睡覺
[00:11:37.000 --> 00:11:39.000]  很睏
[00:11:39.000 --> 00:11:43.000]  忽然之間耶穌講完道
[00:11:43.000 --> 00:11:46.000]  他可能馬上預備撐船回岸邊
[00:11:46.000 --> 00:11:49.000]  不過耶穌就跟他說
[00:11:49.000 --> 00:11:51.000]  你不是回岸邊
[00:11:51.000 --> 00:11:54.000]  你把船開出去水深的地方
[00:11:54.000 --> 00:11:56.000]  再撒網打魚
[00:11:57.000 --> 00:12:00.000]  他心裡一個很煩躁的人又不是很服氣
[00:12:00.000 --> 00:12:02.000]  他對耶穌說
[00:12:02.000 --> 00:12:04.000]  老師我們整夜生路
[00:12:04.000 --> 00:12:06.000]  什麼都沒有打仗
[00:12:06.000 --> 00:12:09.000]  既然你整了船我就撒網吧
[00:12:09.000 --> 00:12:11.000]  這裡呢
[00:12:11.000 --> 00:12:13.000]  老師
[00:12:13.000 --> 00:12:16.000]  我們翻譯為老師
[00:12:16.000 --> 00:12:20.000]  不是拉比這個字
[00:12:20.000 --> 00:12:24.000]  我們知道猶太人一般尊稱聖經老師
[00:12:24.000 --> 00:12:26.000]  做拉比
[00:12:27.000 --> 00:12:29.000]  用希臘文這個字就不是拉比
[00:12:29.000 --> 00:12:32.000]  英文就不是翻譯做teacher
[00:12:32.000 --> 00:12:34.000]  翻譯做master
[00:12:34.000 --> 00:12:37.000]  其實可以翻譯做船長
[00:12:37.000 --> 00:12:39.000]  或者是主人
[00:12:39.000 --> 00:12:43.000]  不過彼得可能口稱耶穌為master
[00:12:43.000 --> 00:12:48.000]  但他是有些譏諷耶穌的意思
[00:12:48.000 --> 00:12:52.000]  西門對耶穌的說話
[00:12:52.000 --> 00:12:55.000]  如果我用廣東話翻譯的話
[00:12:56.000 --> 00:12:59.000]  阿sir我做了一整晚都打不到魚
[00:12:59.000 --> 00:13:02.000]  既然你上岸我就出去撒網吧
[00:13:02.000 --> 00:13:06.000]  西門的心可能想著
[00:13:06.000 --> 00:13:08.000]  既然讓你上了我的船
[00:13:08.000 --> 00:13:10.000]  你救過我岳母沒辦法
[00:13:10.000 --> 00:13:12.000]  讓你作主吧
[00:13:12.000 --> 00:13:15.000]  另外一個可能性是他心裡想
[00:13:15.000 --> 00:13:17.000]  老師你說得很厲害
[00:13:17.000 --> 00:13:20.000]  打魚應該是我的專業
[00:13:20.000 --> 00:13:22.000]  我打了一整晚魚
[00:13:22.000 --> 00:13:25.000]  都打不到你還叫我出去打魚
[00:13:26.000 --> 00:13:29.000]  連在加利利湖打魚的漁夫都知道
[00:13:29.000 --> 00:13:32.000]  其實不應該在水深的地方打魚
[00:13:32.000 --> 00:13:35.000]  應該在近岸邊水淺的地方撒網
[00:13:35.000 --> 00:13:38.000]  你竟然叫我去深水的地方打魚
[00:13:38.000 --> 00:13:40.000]  我聽你說
[00:13:40.000 --> 00:13:42.000]  等我出去打不到魚的時候
[00:13:42.000 --> 00:13:44.000]  你就知道自己真是外行
[00:13:44.000 --> 00:13:46.000]  對打魚一竅不通
[00:13:46.000 --> 00:13:49.000]  於是就出去撒網打魚
[00:13:49.000 --> 00:13:53.000]  用漁網捉魚不是釣魚
[00:13:53.000 --> 00:13:55.000]  一個人撒不到網
[00:13:56.000 --> 00:13:59.000]  所以在第四節都特別記載
[00:13:59.000 --> 00:14:02.000]  跟夥伴撒網打魚
[00:14:02.000 --> 00:14:07.000]  在西門的船上應該還有其他夥伴
[00:14:07.000 --> 00:14:10.000]  甚至是他的故宮都不一定
[00:14:10.000 --> 00:14:12.000]  幫他一起撒網
[00:14:12.000 --> 00:14:15.000]  第六節都再提到他們撒網
[00:14:15.000 --> 00:14:17.000]  他們是眾數待命字
[00:14:17.000 --> 00:14:21.000]  在這條船上不止西門一個人撒網
[00:14:21.000 --> 00:14:24.000]  有他的同伴一起撒網
[00:14:25.000 --> 00:14:26.000]  結果
[00:14:26.000 --> 00:14:28.000]  這一網
[00:14:28.000 --> 00:14:31.000]  是西門撒到他人生中
[00:14:31.000 --> 00:14:34.000]  從未撒過這麼多的魚
[00:14:34.000 --> 00:14:39.000]  多到漁網差點爛了
[00:14:39.000 --> 00:14:42.000]  撒不完都不知道
[00:14:42.000 --> 00:14:44.000]  他還要找另外一隻船的人
[00:14:44.000 --> 00:14:46.000]  一起來撈魚
[00:14:46.000 --> 00:14:48.000]  第七節告訴我們
[00:14:48.000 --> 00:14:51.000]  魚是多到再滿了兩隻船
[00:14:51.000 --> 00:14:53.000]  兩隻船都再滿
[00:14:54.000 --> 00:14:55.000]  魚都不止
[00:14:55.000 --> 00:14:59.000]  還幾乎沉下去
[00:14:59.000 --> 00:15:02.000]  這個時候
[00:15:02.000 --> 00:15:04.000]  西門彼得
[00:15:04.000 --> 00:15:07.000]  真的感到非常震撼
[00:15:07.000 --> 00:15:10.000]  他似乎突然間領悟到
[00:15:10.000 --> 00:15:15.000]  耶穌不是一般的宗教老師
[00:15:15.000 --> 00:15:19.000]  起初他還帶著一些諷刺口吻
[00:15:19.000 --> 00:15:21.000]  稱呼他為老師
[00:15:22.000 --> 00:15:24.000]  說他本來是夫子
[00:15:24.000 --> 00:15:26.000]  但是在第八節的時候
[00:15:26.000 --> 00:15:28.000]  他轉了口
[00:15:28.000 --> 00:15:30.000]  他說主啊
[00:15:30.000 --> 00:15:32.000]  主啊
[00:15:32.000 --> 00:15:34.000]  請你離開我吧
[00:15:34.000 --> 00:15:36.000]  我是個罪人
[00:15:36.000 --> 00:15:43.000]  主就是承認耶穌是生命的主
[00:15:43.000 --> 00:15:47.000]  當時羅馬時代的人
[00:15:47.000 --> 00:15:50.000]  稱海薩皇帝為主
[00:15:51.000 --> 00:15:53.000]  西門改口稱耶穌為主
[00:15:53.000 --> 00:15:55.000]  就是承認耶穌是生命的主
[00:15:55.000 --> 00:15:57.000]  西門也同時意識到
[00:15:57.000 --> 00:15:59.000]  他自己是一個罪人
[00:15:59.000 --> 00:16:02.000]  我們知道西門彼得
[00:16:02.000 --> 00:16:04.000]  一向都是
[00:16:04.000 --> 00:16:06.000]  聖經記載了很多關於他的事
[00:16:06.000 --> 00:16:08.000]  他是一個心直口快的人
[00:16:08.000 --> 00:16:10.000]  我估計他的反應是
[00:16:10.000 --> 00:16:12.000]  由於上一節他曾經見過耶穌
[00:16:12.000 --> 00:16:15.000]  為他的岳母斥責熱病
[00:16:15.000 --> 00:16:17.000]  而認識耶穌的權力
[00:16:17.000 --> 00:16:19.000]  以為耶穌是先知
[00:16:20.000 --> 00:16:22.000]  想到耶穌那麼厲害
[00:16:22.000 --> 00:16:25.000]  開始認識的是上帝的兒子
[00:16:25.000 --> 00:16:28.000]  先前他還用諷刺的口吻
[00:16:28.000 --> 00:16:30.000]  跟耶穌說話
[00:16:30.000 --> 00:16:32.000]  所以他覺得自己有罪
[00:16:32.000 --> 00:16:34.000]  在這個時刻
[00:16:34.000 --> 00:16:37.000]  他感覺到自己真的是一個罪人
[00:16:37.000 --> 00:16:41.000]  完全不配跟隨耶穌
[00:16:41.000 --> 00:16:44.000]  這位上帝的聖者
[00:16:44.000 --> 00:16:46.000]  於是他請耶穌離開他
[00:16:46.000 --> 00:16:48.000]  因為在耶穌面前
[00:16:49.000 --> 00:16:50.000]  他覺得無地自容
[00:16:50.000 --> 00:16:54.000]  但是耶穌沒有放棄他
[00:16:54.000 --> 00:16:56.000]  耶穌沒有放棄他
[00:16:56.000 --> 00:16:58.000]  還安慰他說
[00:16:58.000 --> 00:17:00.000]  不要怕
[00:17:00.000 --> 00:17:03.000]  從今以後你要得人了
[00:17:03.000 --> 00:17:06.000]  然後西門做了一個
[00:17:06.000 --> 00:17:08.000]  改變他一生的決定
[00:17:08.000 --> 00:17:10.000]  十一節說
[00:17:10.000 --> 00:17:12.000]  他們把船靠岸
[00:17:12.000 --> 00:17:14.000]  就撇下所有的
[00:17:14.000 --> 00:17:16.000]  跟從了耶穌
[00:17:17.000 --> 00:17:19.000]  很戲劇化
[00:17:19.000 --> 00:17:22.000]  很多基督徒連十一奉獻都做不到
[00:17:22.000 --> 00:17:25.000]  不要說要撇下所有
[00:17:25.000 --> 00:17:27.000]  跟從耶穌
[00:17:27.000 --> 00:17:31.000]  頂主會讓我們從彼得的反應
[00:17:31.000 --> 00:17:35.000]  去思想一下人生的意義
[00:17:35.000 --> 00:17:39.000]  事實上西門彼得和他的老友
[00:17:39.000 --> 00:17:41.000]  雅各和約翰
[00:17:41.000 --> 00:17:43.000]  雖然是漁夫
[00:17:44.000 --> 00:17:48.000]  但他們都一定會思想人生的意義
[00:17:48.000 --> 00:17:51.000]  以至他們曾經跟隨過施洗約翰
[00:17:51.000 --> 00:17:55.000]  也曾經回應過耶穌的呼召
[00:17:55.000 --> 00:17:58.000]  半心半意地跟隨耶穌
[00:17:58.000 --> 00:18:01.000]  他們從前可能未曾
[00:18:01.000 --> 00:18:04.000]  全面認識耶穌是誰
[00:18:04.000 --> 00:18:09.000]  以至他們沒有全心全意地跟隨主
[00:18:10.000 --> 00:18:15.000]  今天很多人從聽到福音到決志洗禮
[00:18:15.000 --> 00:18:17.000]  然後到傳人奉獻
[00:18:17.000 --> 00:18:19.000]  都是要經過一段時間
[00:18:19.000 --> 00:18:21.000]  一步一步來的
[00:18:21.000 --> 00:18:26.000]  或者當我們越思想人生的意義的時候
[00:18:26.000 --> 00:18:28.000]  我們就越明白
[00:18:28.000 --> 00:18:30.000]  耶穌要給我們的
[00:18:30.000 --> 00:18:33.000]  不只是永恆的生命
[00:18:33.000 --> 00:18:36.000]  而是豐豐富富的生命
[00:18:36.000 --> 00:18:39.000]  彼得是猶太人
[00:18:40.000 --> 00:18:41.000]  他接受的教育
[00:18:41.000 --> 00:18:43.000]  是通過節期
[00:18:43.000 --> 00:18:46.000]  到耶路撒冷敬拜的時候
[00:18:46.000 --> 00:18:51.000]  聽舊約的宣讀和講解
[00:18:51.000 --> 00:18:53.000]  在節期的時候
[00:18:53.000 --> 00:18:55.000]  除了摩西的律法
[00:18:55.000 --> 00:18:59.000]  他們也會聽智慧文學的書卷
[00:18:59.000 --> 00:19:03.000]  對於願意思想人生意義的人來說
[00:19:03.000 --> 00:19:06.000]  可能會比較喜歡聽傳道書
[00:19:06.000 --> 00:19:09.000]  彼得經過了一晚的辛勞
[00:19:10.000 --> 00:19:11.000]  我不知道他會不會想起
[00:19:11.000 --> 00:19:15.000]  傳道書一章三至五節的話
[00:19:15.000 --> 00:19:19.000]  人在太陽底下終生操作勞碌
[00:19:19.000 --> 00:19:21.000]  究竟有什麼益處
[00:19:21.000 --> 00:19:23.000]  一代過去一代又來
[00:19:23.000 --> 00:19:25.000]  世界老是一樣
[00:19:25.000 --> 00:19:28.000]  太陽上升太陽下沉
[00:19:28.000 --> 00:19:30.000]  匆匆地趕回原處
[00:19:30.000 --> 00:19:32.000]  再從那裡出來
[00:19:32.000 --> 00:19:35.000]  彼得從小到大
[00:19:35.000 --> 00:19:38.000]  都是在加利利湖邊打魚
[00:19:39.000 --> 00:19:42.000]  小時候跟爸爸出去學打魚
[00:19:42.000 --> 00:19:47.000]  長大了就自己和朋友一起去打魚
[00:19:47.000 --> 00:19:51.000]  在太陽西下黃昏的時候
[00:19:51.000 --> 00:19:53.000]  開始出去打魚
[00:19:53.000 --> 00:19:55.000]  到太陽上升了
[00:19:55.000 --> 00:19:58.000]  他什麼都打不到
[00:19:58.000 --> 00:20:00.000]  在那個時候
[00:20:00.000 --> 00:20:02.000]  他會不會真的在感慨
[00:20:02.000 --> 00:20:04.000]  生命有什麼益處呢
[00:20:04.000 --> 00:20:06.000]  有什麼意義呢
[00:20:07.000 --> 00:20:09.000]  不過當他聽耶穌的話
[00:20:09.000 --> 00:20:11.000]  把船開出去
[00:20:11.000 --> 00:20:13.000]  挖到水深的地方的時候
[00:20:13.000 --> 00:20:18.000]  他卻是打到兩隻船才載得到的魚
[00:20:18.000 --> 00:20:20.000]  這就象徵了
[00:20:20.000 --> 00:20:23.000]  當一個人願意順服
[00:20:23.000 --> 00:20:25.000]  聽從耶穌的話的時候
[00:20:25.000 --> 00:20:29.000]  生命就會變得豐富和有意義
[00:20:29.000 --> 00:20:32.000]  雖然彼得自覺不配跟隨耶穌
[00:20:32.000 --> 00:20:34.000]  還要求耶穌離開他
[00:20:35.000 --> 00:20:37.000]  但是耶穌卻是發出了呼召
[00:20:37.000 --> 00:20:41.000]  不要怕,從今以後你要得人了
[00:20:41.000 --> 00:20:45.000]  這個呼召有什麼涵義呢
[00:20:45.000 --> 00:20:48.000]  我想分享三方面的涵義
[00:20:48.000 --> 00:20:52.000]  第一方面是身份的轉變
[00:20:52.000 --> 00:20:56.000]  彼得的職業只是一位普通的漁夫
