
[00:00:00.000 --> 00:00:01.640]  我們做一個簡短的禱告
[00:03:05.320 --> 00:03:07.320]  因為當我在
[00:03:07.320 --> 00:03:10.440]  在準備這個獎章的時候
[00:03:10.440 --> 00:03:13.600]  第一題就是要全心投入
[00:03:13.600 --> 00:03:15.720]  我發現真的
[00:03:15.720 --> 00:03:18.280]  有時候面對愛人的時候
[00:03:18.280 --> 00:03:22.920]  我的心發現真的不在他身上
[00:03:23.400 --> 00:03:25.200]  雖然每一天與他相處
[00:03:25.200 --> 00:03:27.680]  每一天 現在
[00:03:27.680 --> 00:03:30.120]  他花很多 還是一個學生
[00:03:30.120 --> 00:03:32.800]  每一天花很多的時間都與他相處
[00:03:32.800 --> 00:03:34.440]  但是你會發現
[00:03:34.440 --> 00:03:37.000]  很多時候心不在他身上
[00:03:37.000 --> 00:03:39.000]  很多的時候心在想著什麼
[00:03:39.000 --> 00:03:41.120]  即使和他說話的時候
[00:03:41.120 --> 00:03:42.480]  即使和他說下來
[00:03:42.480 --> 00:03:44.160]  一起談未來的時候
[00:03:44.160 --> 00:03:47.160]  我的心依然在想著
[00:03:47.160 --> 00:03:52.240]  我將來要達到什麼樣的一個結果
[00:03:52.240 --> 00:03:55.160]  我的心完全不在他身上
[00:03:55.160 --> 00:03:56.480]  也就是他很多的時候
[00:03:56.480 --> 00:03:59.480]  他反過來回應我的一句話就是說
[00:03:59.480 --> 00:04:02.480]  其實你不懂我
[00:04:02.480 --> 00:04:05.840]  我們來到神的面前的時候
[00:04:05.840 --> 00:04:07.480]  我在想
[00:04:07.480 --> 00:04:10.280]  就用這個生活的例子的時候
[00:04:10.280 --> 00:04:13.280]  我來反映我的信仰
[00:04:13.280 --> 00:04:17.960]  我真的在反映我的信仰
[00:04:17.960 --> 00:04:19.400]  反思我的信仰
[00:04:19.400 --> 00:04:21.320]  當我每次做到這個時候
[00:04:21.320 --> 00:04:24.160]  我的心是不是在敬拜神
[00:04:24.160 --> 00:04:27.160]  我的心是不是在神那裡
[00:04:27.160 --> 00:04:31.960]  你會發現今天這個時候
[00:04:31.960 --> 00:04:34.360]  你會發現我們很多的人
[00:04:34.360 --> 00:04:36.440]  特別是今天到處都是什麼
[00:04:36.440 --> 00:04:38.480]  iPad iPhone
[00:04:38.480 --> 00:04:39.640]  你會發現
[00:04:39.640 --> 00:04:41.320]  牧師在下面不管講什麼
[00:04:41.320 --> 00:04:42.240]  你會發現
[00:04:42.240 --> 00:04:43.600]  只要點出一個信息
[00:04:43.600 --> 00:04:46.280]  下面的人都可能會從iPad iPhone上
[00:04:46.280 --> 00:04:48.600]  去查到很多的東西 是不是
[00:04:48.600 --> 00:04:50.640]  有的人甚至在靠他
[00:04:50.640 --> 00:04:52.440]  這牧師到底講的對不對
[00:04:52.440 --> 00:04:55.120]  完全不完全
[00:04:55.120 --> 00:04:56.480]  有的人呢
[00:04:56.480 --> 00:04:59.080]  或者說還在敬拜的時候
[00:04:59.080 --> 00:05:02.080]  你會發現我們還是在拿著很多的iPhone iPad
[00:05:02.080 --> 00:05:02.960]  還是什麼
[00:05:02.960 --> 00:05:04.280]  關到靜音的狀態
[00:05:04.280 --> 00:05:06.400]  然後仍然在看新聞
[00:05:06.400 --> 00:05:07.560]  看很多東西
[00:05:07.560 --> 00:05:10.040]  WeChat或者說Facebook
[00:05:10.040 --> 00:05:13.040]  還在朋友在聊天
[00:05:13.040 --> 00:05:18.760]  難怪
[00:05:18.760 --> 00:05:23.560]  弟兄姊妹 難怪我們總覺得神離我們什麼
[00:05:23.560 --> 00:05:26.520]  很遠
[00:05:26.520 --> 00:05:29.000]  難怪我們在敬拜的時候
[00:05:29.000 --> 00:05:32.800]  我們不能真的感受到神就在這裡
[00:05:32.800 --> 00:05:35.800]  與我同在
[00:05:35.800 --> 00:05:40.960]  你會發現我們的心
[00:05:40.960 --> 00:05:44.840]  其實不在神那裡
[00:05:44.840 --> 00:05:46.080]  對不對 弟兄姊妹
[00:05:46.080 --> 00:05:47.880]  很多時候我們來到這個時候
[00:05:47.880 --> 00:05:52.240]  我們心不在神那裡
[00:05:52.240 --> 00:05:53.920]  我們要不 或者說
[00:05:53.920 --> 00:05:57.680]  在敬拜 有的時候我們來聽個讚美
[00:05:57.680 --> 00:06:00.920]  或者說我們衝著某個有名的講道
[00:06:00.920 --> 00:06:04.160]  但是你會發現我們的心不在誰那裡啊
[00:06:04.160 --> 00:06:05.640]  不在神那裡
[00:06:05.640 --> 00:06:07.640]  即使有時候你會發現我們
[00:06:07.640 --> 00:06:11.760]  我們整個人被一個讚美感動得一塌糊塗
[00:06:11.760 --> 00:06:14.920]  但是你會發現走出去
[00:06:14.920 --> 00:06:15.880]  什麼都忘了
[00:06:15.880 --> 00:06:18.760]  因為我們的心不在什麼
[00:06:18.760 --> 00:06:21.760]  神那裡
[00:06:21.760 --> 00:06:26.960]  這是個非常重要 非常關鍵的問題
[00:06:26.960 --> 00:06:30.400]  我們都熟悉這句話
[00:06:30.400 --> 00:06:32.160]  約翰福音第四章
[00:06:32.160 --> 00:06:34.840]  耶穌和撒瑪利亞夫人談到的時候
[00:06:34.840 --> 00:06:36.600]  說了很經典的一句話
[00:06:36.600 --> 00:06:39.240]  敬拜如今就是時候了
[00:06:39.240 --> 00:06:39.960]  時候將到
[00:06:39.960 --> 00:06:41.200]  如今拜佛的
[00:06:41.200 --> 00:06:42.200]  不在耶路撒冷
[00:06:42.200 --> 00:06:46.640]  也不在這山上那些什麼
[00:06:46.640 --> 00:06:51.720]  哪有心靈和什麼誠實
[00:06:51.720 --> 00:06:54.160]  反觀我們今天
[00:06:54.160 --> 00:06:57.560]  我們很多方面很優越
[00:06:57.560 --> 00:06:59.800]  很發達
[00:06:59.800 --> 00:07:02.160]  我們的資訊很豐富
[00:07:02.160 --> 00:07:06.120]  但是唯可可惜的
[00:07:06.120 --> 00:07:07.880]  而且是最關鍵的
[00:07:07.880 --> 00:07:13.880]  你會發現我們的心卻不能專注在神身上
[00:07:13.880 --> 00:07:18.800]  是不是
[00:07:18.800 --> 00:07:21.480]  弟兄姊妹想想
[00:07:21.480 --> 00:07:23.240]  我們每個禮拜六
[00:07:23.240 --> 00:07:24.240]  甚至很多弟兄
[00:07:24.240 --> 00:07:25.360]  我們在座的
[00:07:25.360 --> 00:07:27.360]  我相信還有一些弟兄姊妹
[00:07:27.360 --> 00:07:30.800]  禮拜天照樣去聚會
[00:07:30.800 --> 00:07:32.040]  我們想想
[00:07:32.040 --> 00:07:33.760]  我們多少的時候
[00:07:33.760 --> 00:07:37.960]  我們帶著心去投入去敬拜神
[00:07:37.960 --> 00:07:39.200]  我帶著心
[00:07:39.200 --> 00:07:42.120]  我今天我真的要去遇見神
[00:07:42.120 --> 00:07:48.760]  面見神
[00:07:48.760 --> 00:07:53.680]  很慚愧
[00:07:53.680 --> 00:07:55.880]  真的很慚愧
[00:07:55.880 --> 00:07:57.080]  我發現慚愧的
[00:07:57.080 --> 00:07:58.480]  我不是說大家
[00:07:58.480 --> 00:08:03.160]  我發現我雖然口頭上是說要服侍神的
[00:08:03.160 --> 00:08:05.640]  但是
[00:08:05.640 --> 00:08:06.800]  每次敬拜的時候
[00:08:06.800 --> 00:08:07.400]  你會發現
[00:08:07.400 --> 00:08:15.120]  我發現我自己真的心不是完全的對著神
[00:08:15.120 --> 00:08:21.880]  我常把我的心放在我侍奉的效果上面
[00:08:21.880 --> 00:08:29.360]  常把我的心放在我準備的這些東西方面
[00:08:29.360 --> 00:08:33.840]  我自己並不是一個真正的全心來敬拜
[00:08:33.840 --> 00:08:43.360]  來用心來面見神的這樣一個人
[00:08:43.360 --> 00:08:44.280]  就像二人舞
[00:08:44.280 --> 00:08:47.360]  就像一曲舞一樣
[00:08:47.360 --> 00:08:50.000]  一個雙人舞一樣
[00:08:50.000 --> 00:08:50.800]  實際上你會發現
[00:08:50.800 --> 00:08:53.400]  我們都知道神是永遠不改變的
[00:08:53.400 --> 00:08:54.000]  是不是
[00:08:54.000 --> 00:08:58.720]  神永遠都在那裡
[00:08:58.720 --> 00:09:02.280]  神的舞姿舞步永遠不會變亂
[00:09:02.280 --> 00:09:03.080]  但是你會發現
[00:09:03.080 --> 00:09:06.440]  我們始終在與神共舞的時候
[00:09:06.440 --> 00:09:08.360]  我們卻找不到節奏
[00:09:08.360 --> 00:09:09.040]  因為什麼
[00:09:09.040 --> 00:09:14.040]  因為我們常常三心二意
[00:09:14.040 --> 00:09:14.880]  因為什麼
[00:09:14.880 --> 00:09:18.520]  因為我們常常心不在焉
[00:09:18.520 --> 00:09:19.320]  因為我們什麼
[00:09:19.320 --> 00:09:21.040]  因為我們來到
[00:09:21.040 --> 00:09:22.960]  即使一周很忙了
[00:09:22.960 --> 00:09:25.480]  即使來到教會這麼短暫的
[00:09:25.480 --> 00:09:27.760]  不到半個小時的聽道時間
[00:09:27.760 --> 00:09:29.000]  敬拜的時間裡面
[00:09:29.000 --> 00:09:35.360]  我們的心依然不能面對神
[00:09:35.360 --> 00:09:36.680]  即使再好的音樂
[00:09:36.680 --> 00:09:38.280]  再好的設施
[00:09:38.280 --> 00:09:40.640]  再好的燈光
[00:09:40.640 --> 00:09:47.280]  你會發現都是沒有效果的
[00:09:47.280 --> 00:09:50.120]  問題出在哪裡
[00:09:50.120 --> 00:09:51.760]  是我們的什麼
[00:09:51.760 --> 00:09:58.000]  是我們的心
[00:09:58.000 --> 00:10:05.080]  敬拜真的是與神有一個甜蜜的時光
[00:10:05.080 --> 00:10:09.720]  敬拜是來享受神的同在
[00:10:09.720 --> 00:10:10.680]  敬拜
[00:10:10.680 --> 00:10:11.440]  丁子妹
[00:10:11.440 --> 00:10:12.880]  我們千萬不要認為
[00:10:12.880 --> 00:10:15.520]  我們來敬拜是被什麼
[00:10:15.520 --> 00:10:17.880]  是被傳道人牧師來教導來了
[00:10:17.880 --> 00:10:19.480]  那我們就很痛苦
[00:10:19.480 --> 00:10:20.040]  我們真的
[00:10:20.040 --> 00:10:22.480]  我們真的會很痛苦
[00:10:22.480 --> 00:10:24.560]  敬拜是來什麼
[00:10:24.560 --> 00:10:30.720]  面見我們這位最愛最愛的神
[00:10:30.720 --> 00:10:32.840]  唯有耶穌
[00:10:32.840 --> 00:10:35.120]  唯有祂配得
[00:10:35.120 --> 00:10:39.360]  祂是無價之寶
[00:10:39.360 --> 00:10:40.280]  是不是
[00:10:40.280 --> 00:10:42.360]  一個我們整天都在說
[00:10:42.360 --> 00:10:44.480]  我的所有都在祂那裡
[00:10:44.480 --> 00:10:46.000]  都在神那裡
[00:10:46.000 --> 00:10:48.680]  我們每天都在做這樣的宣告
[00:10:48.680 --> 00:10:52.440]  這樣一個美好的完美的一個神
[00:10:52.440 --> 00:10:54.360]  可是我們坐下來的時候
[00:10:54.360 --> 00:11:00.520]  發現我們心常常就不能對準祂
[00:11:00.520 --> 00:11:03.120]  是不是很可惜
[00:11:03.120 --> 00:11:08.680]  我們怎麼能和這位至愛有一個溝通呢
[00:11:08.680 --> 00:11:13.000]  心不在那怎麼會溝通呢
[00:11:13.000 --> 00:11:16.360]  就像我常常我太太
[00:11:16.360 --> 00:11:17.880]  有事沒事的時候
[00:11:17.880 --> 00:11:19.000]  我等她寫作業的
[00:11:19.000 --> 00:11:22.600]  她都會突然轉過來問我一句話
[00:11:22.600 --> 00:11:24.920]  你愛我嗎
[00:11:24.920 --> 00:11:26.040]  我說
[00:11:26.040 --> 00:11:28.240]  以後說我常常能拿到頭
[00:11:28.240 --> 00:11:29.320]  她說
[00:11:29.320 --> 00:11:31.520]  你怎麼問這樣的話
[00:11:31.520 --> 00:11:39.440]  你覺得我不愛你嗎
[00:11:39.440 --> 00:11:41.720]  像我靜下心來的時候
[00:11:41.720 --> 00:11:43.360]  真的想想
[00:11:43.360 --> 00:11:44.960]  啊真的慚愧
[00:11:44.960 --> 00:11:51.200]  心很多的時候不在她身上
[00:11:51.200 --> 00:11:55.640]  這個女人用一生來陪伴我的女人
[00:11:55.640 --> 00:11:59.160]  你會發現我常常心不在她身上
[00:11:59.160 --> 00:12:05.800]  我們同樣反觀我們的神
[00:12:05.800 --> 00:12:09.000]  這個為我們背頂著在十字架上
[00:12:09.000 --> 00:12:10.840]  天天有維護我們
[00:12:10.840 --> 00:12:12.800]  看顧我們的神
[00:12:12.800 --> 00:12:14.680]  你會發現我們心什麼呀
[00:12:14.680 --> 00:12:18.080]  就是在一周七天之中
[00:12:18.080 --> 00:12:19.600]  就這麼一段時間放在這
[00:12:19.600 --> 00:12:25.280]  我們心不在她那裡
[00:12:25.280 --> 00:12:26.320]  真的
[00:12:26.320 --> 00:12:28.320]  我們要與神共舞
[00:12:28.320 --> 00:12:31.040]  我們要與神要有一個美好的相處
[00:12:31.040 --> 00:12:32.640]  我們要時時感受到
[00:12:32.640 --> 00:12:35.920]  神在我們生命中的步伐
[00:12:35.920 --> 00:12:40.240]  我們要與神跳出一個美好的一支圓舞曲
[00:12:40.240 --> 00:12:41.960]  需要用什麼
[00:12:41.960 --> 00:12:47.720]  心 全心投入
[00:12:47.720 --> 00:12:51.720]  弟子們
[00:12:51.720 --> 00:12:52.720]  來到神面前
[00:12:52.720 --> 00:12:57.280]  我們真的學會要用心
[00:12:57.280 --> 00:12:58.880]  來到神的面前
[00:12:58.880 --> 00:13:04.880]  我們需要學會去準備我們的心
[00:13:04.880 --> 00:13:05.680]  第二
[00:13:05.680 --> 00:13:10.400]  敬拜神要全情投入
[00:13:10.400 --> 00:13:12.320]  在灣區我們今天
[00:13:12.320 --> 00:13:13.640]  你會發現大部分
[00:13:13.640 --> 00:13:15.440]  我們都是engineer
[00:13:15.440 --> 00:13:17.200]  都是工程師
[00:13:17.200 --> 00:13:20.400]  你會發現我們很善於用頭腦
[00:13:20.400 --> 00:13:25.120]  用數字來分析問題
[00:13:25.120 --> 00:13:27.280]  今天我去過很多的教會
[00:13:27.280 --> 00:13:28.280]  在灣區也去過
[00:13:28.280 --> 00:13:29.440]  差不多有十來家
[00:13:29.440 --> 00:13:33.040]  去過很多教會參加他們敬拜
[00:13:33.040 --> 00:13:38.080]  你會發現今天三十五歲以上的engineer
[00:13:38.080 --> 00:13:40.160]  你會發現他們來到神面前
[00:13:40.160 --> 00:13:42.280]  都是一臉的木人
[00:13:42.280 --> 00:13:43.560]  不管這個音樂多好
[00:13:43.560 --> 00:13:47.320]  你會發現他臉上始終沒有表情
[00:13:47.320 --> 00:13:55.240]  嘴始終都是
[00:13:55.240 --> 00:13:56.640]  這樣的話
[00:13:56.640 --> 00:14:01.120]  情感如何來表達呢
[00:14:01.120 --> 00:14:02.080]  詩篇
[00:14:02.080 --> 00:14:03.760]  我們看到詩篇
[00:14:03.760 --> 00:14:04.120]  弟子們
[00:14:04.120 --> 00:14:05.600]  我們看很多詩篇的時候
[00:14:05.600 --> 00:14:07.240]  詩篇都在告訴我們說
[00:14:07.240 --> 00:14:07.960]  來呀
[00:14:07.960 --> 00:14:11.320]  我們向耶和華歌唱
[00:14:11.320 --> 00:14:16.560]  向拯救我們的磐石歡呼
[00:14:16.560 --> 00:14:22.360]  這種情感是多麼的自然的流露
[00:14:22.360 --> 00:14:28.400]  多麼的敞開
[00:14:28.400 --> 00:14:30.120]  你會發現我們今天很多時候
[00:14:30.120 --> 00:14:33.640]  我們總是在有情或者有意無意當中
[00:14:33.640 --> 00:14:36.400]  在約束自己的情感
[00:14:36.400 --> 00:14:38.560]  當然我們需要有一定約束
[00:14:38.560 --> 00:14:40.760]  我們不可能隨便
[00:14:40.760 --> 00:14:42.320]  毫無這樣的亂調
[00:14:42.320 --> 00:14:44.760]  但是我們也需要什麼
[00:14:44.760 --> 00:14:45.960]  放鬆
[00:14:45.960 --> 00:14:47.640]  是不是
[00:14:47.640 --> 00:14:49.960]  需要放鬆跟著音樂
[00:14:49.960 --> 00:14:52.280]  跟著這美好的歌詞
[00:14:52.280 --> 00:14:53.680]  然後唱
[00:14:53.680 --> 00:15:01.040]  放聲來唱
[00:15:01.040 --> 00:15:04.640]  也許我們真的有太多的東西
[00:15:04.640 --> 00:15:06.040]  還沒有處理掉
[00:15:06.040 --> 00:15:09.200]  就是第一步還沒有準備好
[00:15:09.200 --> 00:15:11.240]  心沒有在什麼
[00:15:11.240 --> 00:15:13.040]  心沒有在神面前
[00:15:13.040 --> 00:15:15.400]  自然情就沒有什麼
[00:15:15.400 --> 00:15:17.280]  沒有表達
[00:15:17.280 --> 00:15:18.800]  就像我的太太問我
[00:15:18.800 --> 00:15:20.080]  你還愛我嗎
[00:15:20.080 --> 00:15:22.360]  你會發現我的回答是冷冰冰的
[00:15:22.360 --> 00:15:25.360]  我常常坐在那兒翹著二郎腿
[00:15:25.360 --> 00:15:28.000]  然後兩手一插插在我的口袋裡
[00:15:28.000 --> 00:15:28.600]  問她一句話
[00:15:28.600 --> 00:15:29.840]  很冷冰冰的
[00:15:29.840 --> 00:15:30.960]  就是剛才說的
[00:15:30.960 --> 00:15:33.280]  你怎麼問我這樣的問題
[00:15:33.280 --> 00:15:34.960]  我的太太在問我
[00:15:34.960 --> 00:15:40.640]  你愛我嗎
[00:15:40.640 --> 00:15:42.760]  我的回答就是冷冰冰的
[00:15:42.760 --> 00:15:43.640]  反問了一句
[00:15:43.640 --> 00:15:51.160]  你怎麼問這樣一個問題
[00:15:51.160 --> 00:15:52.680]  就像這個神
[00:15:52.680 --> 00:15:55.360]  我們每天都說神好愛我們
[00:15:55.360 --> 00:15:56.680]  是不是
[00:15:56.680 --> 00:15:59.760]  神好愛我們
[00:15:59.760 --> 00:16:03.480]  全部為我們捨了
[00:16:03.480 --> 00:16:05.760]  你會發現我們常常站在神面前的時候
[00:16:05.760 --> 00:16:12.200]  也是常常什麼冷冰冰的
[00:16:12.200 --> 00:16:15.280]  沒有反應
[00:16:15.280 --> 00:16:17.680]  有時候不管這個音樂多好
[00:16:17.680 --> 00:16:23.360]  你會發現我們沒有反應
[00:16:23.360 --> 00:16:25.440]  有時候神都著急了
[00:16:25.440 --> 00:16:26.040]  是不是
[00:16:26.040 --> 00:16:26.800]  我們想一想
[00:16:26.800 --> 00:16:29.920]  神都替我們著急了
[00:16:29.920 --> 00:16:41.000]  你到底愛我還是不愛我呢
[00:16:41.000 --> 00:16:42.640]  詩篇告訴我們說
[00:16:42.640 --> 00:16:45.880]  我要歌唱慈愛和公平
[00:16:45.880 --> 00:16:49.440]  耶和華我要向你歌唱
[00:16:49.440 --> 00:16:52.240]  詩篇96篇第一節告訴說
[00:16:52.240 --> 00:16:55.200]  你們要向耶和華唱新歌
[00:16:55.200 --> 00:16:58.720]  全力向耶和華歌唱
[00:16:58.720 --> 00:17:00.400]  詩篇100篇第一節說
[00:17:00.400 --> 00:17:03.280]  普天當向耶和華歡呼
[00:17:03.280 --> 00:17:05.320]  你會發現詩篇
[00:17:05.320 --> 00:17:06.960]  當我們看的時候
[00:17:06.960 --> 00:17:09.760]  作者不僅自己要什麼
[00:17:09.760 --> 00:17:12.840]  自己要全然的投入來讚美
[00:17:12.840 --> 00:17:14.680]  他要對他身邊的人說
[00:17:14.680 --> 00:17:17.600]  你們要一起來讚美
[00:17:17.600 --> 00:17:21.560]  然後在他的情感在湧現的時候
[00:17:21.560 --> 00:17:22.760]  湧流的時候說
[00:17:22.760 --> 00:17:32.000]  普天下都要向耶和華讚美
[00:17:32.000 --> 00:17:33.600]  然後你會發現
[00:17:33.600 --> 00:17:38.840]  有時候我們很怕的
[00:17:38.840 --> 00:17:41.600]  或者說羞於表達的
[00:17:41.600 --> 00:17:44.680]  不希望別人看到我在敬拜的時候
[00:17:44.680 --> 00:17:46.920]  或者說不希望別人在
[00:17:46.920 --> 00:17:48.520]  聽到我在敬拜的時候
[00:17:48.520 --> 00:17:55.000]  那種唱歌的歌聲
[00:17:55.000 --> 00:17:59.680]  釋放自己
[00:17:59.680 --> 00:18:02.000]  用心投入
[00:18:02.000 --> 00:18:05.360]  用情回應
[00:18:05.360 --> 00:18:09.720]  在神面前不要偽裝
[00:18:09.720 --> 00:18:13.520]  不要過於的修飾
[00:18:13.520 --> 00:18:16.000]  自然的
[00:18:16.000 --> 00:18:17.560]  想到這是我的神
[00:18:17.560 --> 00:18:19.200]  這是我的摯愛
[00:18:19.200 --> 00:18:20.840]  用你的情感
[00:18:20.840 --> 00:18:24.560]  用你最真摯的情感流露出來
[00:18:24.560 --> 00:18:25.880]  回應
[00:18:25.880 --> 00:18:27.640]  像詩篇的作者那樣
[00:18:27.640 --> 00:18:29.720]  我要唱
[00:18:29.720 --> 00:18:31.520]  我要歡呼
[00:18:31.520 --> 00:18:34.040]  我要和我周圍的人連起來
[00:18:34.040 --> 00:18:38.200]  一起來向神歡呼
[00:18:38.200 --> 00:18:40.040]  像詩篇的作者一樣
[00:18:40.040 --> 00:18:42.240]  我不僅要歡呼要歌唱
[00:18:42.240 --> 00:18:43.360]  還有什麼
[00:18:43.360 --> 00:18:44.440]  彈琴歌唱
[00:18:44.440 --> 00:18:46.280]  鼓瑟歌唱
[00:18:46.280 --> 00:18:49.960]  今天已經有人給我們鼓瑟彈琴了
[00:18:49.960 --> 00:18:56.520]  那我們更應該響應著來歌唱
[00:18:56.520 --> 00:18:58.080]  有時候你會發現
[00:18:58.080 --> 00:19:00.200]  這種情感的流露
[00:19:00.200 --> 00:19:02.400]  這種情感的歌唱
[00:19:02.400 --> 00:19:05.000]  真的會幫助我們釋放
[00:19:05.000 --> 00:19:07.720]  會幫助我們卸下重擔
[00:19:07.720 --> 00:19:09.440]  當我們越是拘束的時候
[00:19:09.440 --> 00:19:11.960]  或者越是想著我們的問題的時候
[00:19:11.960 --> 00:19:13.400]  你會發現
[00:19:13.400 --> 00:19:14.680]  唱完歌
[00:19:14.680 --> 00:19:17.960]  不管下面的道不管下面講得再好
[00:19:17.960 --> 00:19:20.680]  也無法達到你的心底去
[00:19:20.680 --> 00:19:23.360]  因為你沒有釋然
[00:19:23.360 --> 00:19:32.920]  你沒有釋懷
[00:19:32.920 --> 00:19:34.600]  與神共舞
[00:19:34.600 --> 00:19:37.640]  敬拜是與神共舞
[00:19:37.640 --> 00:19:40.400]  用心投入者
[00:19:40.400 --> 00:19:44.680]  請讓你的情自然流露
[00:19:44.680 --> 00:19:46.720]  你會發現神的愛
[00:19:46.720 --> 00:19:49.520]  也就會溫暖了你的心間
[00:19:49.520 --> 00:19:50.920]  神透過聖靈
[00:19:50.920 --> 00:19:54.680]  也依然會在我們心中來工作
[00:19:54.680 --> 00:19:59.840]  神你就不再會那麼感覺到神是遙不可及
[00:19:59.840 --> 00:20:05.320]  你真的會感到神就在這裡
[00:20:05.320 --> 00:20:07.720]  神就在你身邊
[00:20:07.720 --> 00:20:10.680]  體會你所有的感受
[00:20:10.680 --> 00:20:18.080]  體會到你人生的酸甜苦辣
[00:20:18.080 --> 00:20:20.440]  用情不光是好的
[00:20:20.440 --> 00:20:23.200]  包括你有時候在禱告的時候
[00:20:23.200 --> 00:20:25.240]  你把最近的不如意
[00:20:25.240 --> 00:20:27.880]  你也可以向神訴說
[00:20:27.880 --> 00:20:30.440]  像約伯一樣
[00:20:30.440 --> 00:20:31.040]  是不是
[00:20:31.040 --> 00:20:33.440]  你會發現約伯受了那麼多的委屈
[00:20:33.440 --> 00:20:36.720]  但是你會發現他沒有掩飾自己的情感
[00:20:36.720 --> 00:20:39.600]  他沒有掩飾自己內心對神的不滿
[00:20:39.600 --> 00:20:40.720]  他依然對神說
[00:20:40.720 --> 00:20:47.240]  神啊 為什麼 為什麼 為什麼
[00:20:47.240 --> 00:20:54.880]  神最怕我們在他面前麻木
[00:20:54.880 --> 00:20:58.280]  所以說神的啟示錄告訴我們說
[00:20:58.280 --> 00:21:02.720]  你或冷或熱 是不是
[00:21:02.720 --> 00:21:03.920]  不要像一個溫水
[00:21:03.920 --> 00:21:10.000]  否則我就把你吐出去
[00:21:10.000 --> 00:21:12.400]  神希望我們敞開
[00:21:12.400 --> 00:21:17.960]  在他面前表達我們的情感
