
[00:00:00.000 --> 00:00:02.000]  先問下大家一個問題
[00:04:26.000 --> 00:04:28.000]  我哋唔好作惡
[00:04:28.000 --> 00:04:31.000]  我哋唔好跟住對方作惡
[00:04:31.000 --> 00:04:35.000]  我哋應該盡力持守美善嘅事
[00:04:35.000 --> 00:04:38.000]  效法耶穌基督嘅聖潔
[00:04:39.000 --> 00:04:43.000]  呢一個原則,就係彼得前書裏面
[00:04:43.000 --> 00:04:45.000]  彼得所講嘅恆善
[00:04:45.000 --> 00:04:48.000]  我哋應該學習
[00:04:48.000 --> 00:04:53.000]  但係彼得前書三章十三節
[00:04:53.000 --> 00:04:57.000]  彼得問咗一個好奇怪嘅問題
[00:04:57.000 --> 00:05:01.000]  十三節,你門若熱心恆善
[00:05:01.000 --> 00:05:04.000]  有誰會害你門呢?
[00:05:06.000 --> 00:05:09.000]  就算三歲細佬哥都知
[00:05:09.000 --> 00:05:13.000]  恆善同迫害係冇必然關係嘅
[00:05:13.000 --> 00:05:16.000]  有一次我問我個仔
[00:05:16.000 --> 00:05:20.000]  呢排暑假,你又做暑期作業
[00:05:20.000 --> 00:05:24.000]  又幫手擦枱,又幫手擦地,咁乖
[00:05:24.000 --> 00:05:27.000]  你覺得我會唔會整蠱少啲你呀?
[00:05:27.000 --> 00:05:30.000]  我個仔答咗我三個字啫
[00:05:30.000 --> 00:05:32.000]  吓,唔會
[00:05:32.000 --> 00:05:35.000]  然之後佢就繼續食早餐
[00:05:36.000 --> 00:05:39.000]  我個仔小學,一個小學生都知
[00:05:39.000 --> 00:05:43.000]  恆善同迫害,冇必然關係嘅喎
[00:05:43.000 --> 00:05:48.000]  大概彼得幾廿歲人都應該明白㗎
[00:05:48.000 --> 00:05:53.000]  咁點解彼得仍然提出呢一個問題呢?
[00:05:53.000 --> 00:05:57.000]  比較合理嘅解釋係
[00:05:57.000 --> 00:06:00.000]  彼得係明知故問
[00:06:00.000 --> 00:06:05.000]  彼得書寫彼得前書嘅時候
[00:06:06.000 --> 00:06:08.000]  馬帝國嘅皇帝叫做彌彩
[00:06:08.000 --> 00:06:11.000]  彌彩係好出名嘅
[00:06:11.000 --> 00:06:14.000]  簡單講佢三樣出名嘅地方先
[00:06:14.000 --> 00:06:18.000]  第一,彌祿係出名變態
[00:06:18.000 --> 00:06:22.000]  第二,彌祿係出名迫害基督徒
[00:06:22.000 --> 00:06:29.000]  第三,彌祿係出名好變態咁樣迫害基督徒
[00:06:29.000 --> 00:06:34.000]  亦都隨便舉三個例子就係
[00:06:35.000 --> 00:06:37.000]  如果我哋去羅馬觀光
[00:06:37.000 --> 00:06:41.000]  我哋應該會去嗰個羅馬鬥獸場
[00:06:41.000 --> 00:06:44.000]  又或者叫做競技場
[00:06:44.000 --> 00:06:46.000]  競技場裏面呢
[00:06:46.000 --> 00:06:51.000]  彌祿會強迫基督徒披掛一啲動物嘅毛皮
[00:06:51.000 --> 00:06:55.000]  然之後逼佢哋去同野獸搏鬥
[00:06:55.000 --> 00:07:00.000]  呢個係個賽果大家應該都唔難猜測到
[00:07:01.000 --> 00:07:05.000]  野獸係會活活咁樣肢解嗰啲基督徒
[00:07:05.000 --> 00:07:08.000]  撕開佢哋,咬死佢哋
[00:07:08.000 --> 00:07:10.000]  相當血淋淋
[00:07:10.000 --> 00:07:12.000]  當佢哋係食物
[00:07:12.000 --> 00:07:14.000]  而彌祿皇帝呢
[00:07:14.000 --> 00:07:17.000]  就會喺旁邊觀賞
[00:07:17.000 --> 00:07:20.000]  另外一個係十字架
[00:07:20.000 --> 00:07:24.000]  係耶穌基督果種釘十字架
[00:07:24.000 --> 00:07:28.000]  不過耶穌基督釘十字架呢
[00:07:29.000 --> 00:07:35.000]  即係彌祿嗰陣時就命令人捆綁啲基督徒
[00:07:35.000 --> 00:07:37.000]  上去十字架嗰度
[00:07:37.000 --> 00:07:39.000]  或者一條大木柱嗰度
[00:07:39.000 --> 00:07:42.000]  然之後囂貫燃油
[00:07:42.000 --> 00:07:46.000]  活活咁樣點燃嗰啲基督徒
[00:07:46.000 --> 00:07:49.000]  當作黑夜裏面嘅火炬
[00:07:49.000 --> 00:07:53.000]  彌祿皇帝喺旁邊觀賞
[00:07:53.000 --> 00:07:57.000]  仲有彼得同保羅
[00:07:58.000 --> 00:08:03.000]  兩個新約時代非常之重要嘅仕途
[00:08:03.000 --> 00:08:07.000]  亦都係喺彌祿皇帝嘅任內信道
[00:08:07.000 --> 00:08:10.000]  對於彼得
[00:08:10.000 --> 00:08:14.000]  行善同迫害嘅關係係
[00:08:14.000 --> 00:08:17.000]  縱然面對迫害嘅環境
[00:08:17.000 --> 00:08:22.000]  佢仍然書寫勸勉行善嘅書信
[00:08:22.000 --> 00:08:26.000]  雖然因為彼得冇講明
[00:08:27.000 --> 00:08:28.000]  我哋唔肯定
[00:08:28.000 --> 00:08:32.000]  邊個迫害彼得前書嘅讀者
[00:08:32.000 --> 00:08:38.000]  係制度 君王 官員 主人
[00:08:38.000 --> 00:08:44.000]  還是妻子 丈夫 甚至係D 以上皆是
[00:08:44.000 --> 00:08:48.000]  但係或許我哋可以相信
[00:08:48.000 --> 00:08:51.000]  因為彼得唔方便說明
[00:08:51.000 --> 00:08:56.000]  所以佢暗示有人迫害彼得前書嘅讀者
[00:08:57.000 --> 00:08:59.000]  佢哋正遭受迫害
[00:08:59.000 --> 00:09:03.000]  迫害 然之後呢
[00:09:03.000 --> 00:09:07.000]  三章十四至十六節佢咁樣話
[00:09:07.000 --> 00:09:11.000]  即使你們為義受苦
[00:09:11.000 --> 00:09:13.000]  也是有福的
[00:09:13.000 --> 00:09:15.000]  不要怕人的威嚇
[00:09:15.000 --> 00:09:17.000]  也不要驚慌
[00:09:17.000 --> 00:09:20.000]  只要心裡奉主基督為聖
[00:09:20.000 --> 00:09:22.000]  尊他為主
[00:09:22.000 --> 00:09:25.000]  有人問你們心中盼望的原由 理由
[00:09:26.000 --> 00:09:28.000]  要隨時準備答覆
[00:09:28.000 --> 00:09:33.000]  不過 要以溫柔敬畏的心回答
[00:09:33.000 --> 00:09:36.000]  要存無虧的良心
[00:09:36.000 --> 00:09:39.000]  使你們在何事上被毀謗
[00:09:39.000 --> 00:09:43.000]  就在何事上使那些凌辱你們
[00:09:43.000 --> 00:09:47.000]  在基督裡有好品行的人
[00:09:47.000 --> 00:09:49.000]  自覺羞愧
[00:09:49.000 --> 00:09:52.000]  彼得間接說明了
[00:09:53.000 --> 00:09:58.000]  行善可能被威嚇 被毀謗 被凌辱
[00:09:58.000 --> 00:10:02.000]  甚至基督被致死
[00:10:02.000 --> 00:10:06.000]  原來行善之後
[00:10:06.000 --> 00:10:10.000]  可能受害 可能受苦
[00:10:10.000 --> 00:10:14.000]  這樣 受苦之後呢
[00:10:14.000 --> 00:10:19.000]  捱餓是不是一種受苦
[00:10:21.000 --> 00:10:24.000]  二次大戰接近尾聲的時候
[00:10:24.000 --> 00:10:26.000]  一九四四年
[00:10:26.000 --> 00:10:30.000]  當時飽受戰火郵輪的國家
[00:10:30.000 --> 00:10:35.000]  裡面很多人長期處身在捱餓的狀態
[00:10:35.000 --> 00:10:39.000]  捱餓對於他們的生理
[00:10:39.000 --> 00:10:43.000]  和心理造成什麼樣的影響
[00:10:43.000 --> 00:10:45.000]  要治療他們的話
[00:10:45.000 --> 00:10:48.000]  最好的方法又是什麼
[00:10:50.000 --> 00:10:52.000]  明尼蘇達飢餓實驗
[00:10:52.000 --> 00:10:55.000]  就是這樣應運而生
[00:10:55.000 --> 00:10:57.000]  在美國
[00:10:57.000 --> 00:11:00.000]  一個叫做基斯的營養學家
[00:11:00.000 --> 00:11:04.000]  帶領明尼蘇達大學的研究人員
[00:11:04.000 --> 00:11:09.000]  借助這個明尼蘇達飢餓實驗
[00:11:09.000 --> 00:11:12.000]  打算回答這些問題
[00:11:12.000 --> 00:11:16.000]  三十六個和平主義傾向的
[00:11:16.000 --> 00:11:18.000]  單身男性志願者
[00:11:19.000 --> 00:11:21.000]  聚集在明尼蘇達大學
[00:11:21.000 --> 00:11:25.000]  面對一個有如地獄一般的實驗
[00:11:25.000 --> 00:11:28.000]  實驗分開三個階段
[00:11:28.000 --> 00:11:30.000]  第一階段
[00:11:30.000 --> 00:11:37.000]  每人每日進食三千二百卡路里的美味飲食
[00:11:37.000 --> 00:11:39.000]  每日散散步
[00:11:39.000 --> 00:11:41.000]  維持三個月
[00:11:41.000 --> 00:11:44.000]  天堂一樣
[00:11:44.000 --> 00:11:47.000]  但是第二階段
[00:11:48.000 --> 00:11:54.000]  每人每日進食一千五百卡路里的戰區飲食
[00:11:54.000 --> 00:11:59.000]  早餐是吃大頭菜牛奶
[00:11:59.000 --> 00:12:04.000]  晚餐是吃黑麥麵包豆
[00:12:04.000 --> 00:12:07.000]  只有兩餐
[00:12:07.000 --> 00:12:11.000]  而且每日要不停行走
[00:12:11.000 --> 00:12:16.000]  總之必須每日消耗二千五百卡路里
[00:12:17.000 --> 00:12:18.000]  維持六個月
[00:12:18.000 --> 00:12:21.000]  第三階段
[00:12:21.000 --> 00:12:23.000]  志願者要分組
[00:12:23.000 --> 00:12:27.000]  每日進食不同程度的卡路里
[00:12:27.000 --> 00:12:29.000]  和不同成分的飲食
[00:12:29.000 --> 00:12:31.000]  持續三個月
[00:12:31.000 --> 00:12:37.000]  讓研究人員觀察他們不同分組的恢復狀況
[00:12:37.000 --> 00:12:42.000]  反映哪一個進食方式的成效最好
[00:12:44.000 --> 00:12:47.000]  這個實驗值得我們注意的是
[00:12:47.000 --> 00:12:49.000]  第二階段裡面
[00:12:49.000 --> 00:12:51.000]  志願者有什麼變化
[00:12:51.000 --> 00:12:54.000]  生理方面
[00:12:54.000 --> 00:12:58.000]  很多人體重減少了四分之一
[00:12:58.000 --> 00:13:02.000]  噴血關節腫脹
[00:13:02.000 --> 00:13:05.000]  力量和反應顯著下降
[00:13:05.000 --> 00:13:10.000]  心跳體溫脈搏也都下降
[00:13:12.000 --> 00:13:14.000]  更加特別的是心理方面
[00:13:14.000 --> 00:13:25.000]  很多人浮躁焦慮沮喪內疚抑鬱歇斯底里
[00:13:25.000 --> 00:13:30.000]  容易動怒不在意其他人的看法
[00:13:30.000 --> 00:13:36.000]  本來一班和平主義傾向的志願者
[00:13:36.000 --> 00:13:40.000]  竟然很多都懷有敵意
[00:13:41.000 --> 00:13:44.000]  甚至個別威脅殺死其他人
[00:13:44.000 --> 00:13:50.000]  甚至個別出現想吃人的妄想症
[00:13:50.000 --> 00:13:57.000]  受苦之後可能不是傾向行善
[00:13:57.000 --> 00:14:00.000]  可能是傾向作惡
[00:14:00.000 --> 00:14:05.000]  彼得前書三章九節說
[00:14:05.000 --> 00:14:07.000]  不要以惡報惡
[00:14:08.000 --> 00:14:11.000]  以辱罵還辱罵倒要祝福
[00:14:11.000 --> 00:14:14.000]  三章十六節
[00:14:14.000 --> 00:14:17.000]  要以溫柔敬畏的心回答
[00:14:17.000 --> 00:14:23.000]  要全無虧的良心使你們在何事上被委旁
[00:14:23.000 --> 00:14:27.000]  就在何事上使那些凌辱你們
[00:14:27.000 --> 00:14:32.000]  在基督裡有好稟幸的人自覺羞愧
[00:14:34.000 --> 00:14:38.000]  彼得不想讀者行善受苦之後作惡
[00:14:38.000 --> 00:14:45.000]  彼得是勸勉讀者行善受苦之後再行善
[00:14:45.000 --> 00:14:52.000]  甚至因為再行善從而感化其他人
[00:14:52.000 --> 00:15:01.000]  行善受苦再行善已經不容易了
[00:15:02.000 --> 00:15:04.000]  還要感化其他人
[00:15:04.000 --> 00:15:06.000]  誇不誇張一點
[00:15:06.000 --> 00:15:08.000]  有沒有可能
[00:15:08.000 --> 00:15:14.000]  我們試一下回想一下四卷福音書裡面
[00:15:14.000 --> 00:15:16.000]  彼得的經歷
[00:15:16.000 --> 00:15:21.000]  我們試一下留意一下一個什麼經歷的作者
[00:15:21.000 --> 00:15:27.000]  能夠書寫這樣一段勸勉行善的書信
[00:15:27.000 --> 00:15:31.000]  彼得的經歷可以分開四個階段
[00:15:32.000 --> 00:15:34.000]  第一 跟從耶穌
[00:15:34.000 --> 00:15:38.000]  第二 還未認清耶穌
[00:15:38.000 --> 00:15:41.000]  第三 悔改
[00:15:41.000 --> 00:15:44.000]  第四 重新跟從耶穌
[00:15:44.000 --> 00:15:50.000]  第一階段 彼得跟從耶穌
[00:15:50.000 --> 00:15:53.000]  起初 加利利的海邊
[00:15:53.000 --> 00:15:58.000]  耶穌對他們說 來跟從我
[00:15:58.000 --> 00:16:01.000]  我要叫你們得人如得魚一樣
[00:16:02.000 --> 00:16:06.000]  他們 即是西門彼得和安德烈
[00:16:06.000 --> 00:16:09.000]  立刻寫了網 跟從他
[00:16:09.000 --> 00:16:15.000]  起初 雖然彼得跟從耶穌
[00:16:15.000 --> 00:16:20.000]  但是 我們不容易否定到
[00:16:20.000 --> 00:16:27.000]  彼得是包藏著想得人如得魚的功利計算
[00:16:29.000 --> 00:16:33.000]  第二階段 彼得還未認清耶穌
[00:16:33.000 --> 00:16:38.000]  之後 耶穌跟門徒出去
[00:16:38.000 --> 00:16:41.000]  在路上 他問門徒
[00:16:41.000 --> 00:16:44.000]  人們說 我是誰
[00:16:44.000 --> 00:16:49.000]  他又問他們 你們說 我是誰
[00:16:49.000 --> 00:16:54.000]  彼得回答他 你是基督
[00:16:55.000 --> 00:16:59.000]  彼得認得耶穌是基督
[00:16:59.000 --> 00:17:04.000]  隨後 耶穌預言受難和復活
[00:17:04.000 --> 00:17:07.000]  耶穌明白地說了這話
[00:17:07.000 --> 00:17:11.000]  彼得就拉著他 責備他
[00:17:11.000 --> 00:17:16.000]  耶穌轉過來看著門徒斥責彼得說
[00:17:16.000 --> 00:17:20.000]  撒旦 退我後邊去
[00:17:21.000 --> 00:17:25.000]  因為你不體會上帝的心意
[00:17:25.000 --> 00:17:28.000]  而是體會人的意思
[00:17:28.000 --> 00:17:31.000]  你是基督
[00:17:31.000 --> 00:17:35.000]  彼得認得耶穌是基督
[00:17:35.000 --> 00:17:41.000]  但是 他還未認清什麼是耶穌基督
[00:17:41.000 --> 00:17:46.000]  第三階段 彼得悔改
[00:17:47.000 --> 00:17:51.000]  之後 耶穌預言門徒跌倒
[00:17:51.000 --> 00:17:54.000]  包括彼得
[00:17:54.000 --> 00:17:59.000]  隨後 彼得三次不認主
[00:17:59.000 --> 00:18:03.000]  彼得想起耶穌對他所說的話
[00:18:03.000 --> 00:18:06.000]  雞叫兩遍以前
[00:18:06.000 --> 00:18:09.000]  你要三次不認我
[00:18:09.000 --> 00:18:13.000]  他就忍不住哭了
[00:18:14.000 --> 00:18:19.000]  彼得忍不住後悔和看錯的眼淚
[00:18:19.000 --> 00:18:26.000]  而第四階段 彼得重新跟從耶穌
[00:18:26.000 --> 00:18:30.000]  最後 約翰福音的最後
[00:18:30.000 --> 00:18:33.000]  提給里亞的海邊
[00:18:33.000 --> 00:18:41.000]  耶穌三次 你愛我嗎 你愛我嗎 你愛我嗎
[00:18:42.000 --> 00:18:47.000]  耶穌正是確認彼得你愛這一個我嗎
[00:18:47.000 --> 00:18:52.000]  你現在知道我是怎樣的了
[00:18:52.000 --> 00:18:58.000]  最後 耶穌對他說 你跟從我吧
[00:18:58.000 --> 00:19:02.000]  又回到最初的起點
[00:19:02.000 --> 00:19:06.000]  彼得重新跟從耶穌
[00:19:06.000 --> 00:19:09.000]  經歷四個階段之後
[00:19:10.000 --> 00:19:13.000]  彼得深深的體驗和反思
[00:19:13.000 --> 00:19:16.000]  什麼是耶穌基督
[00:19:16.000 --> 00:19:20.000]  彼得深深地認清
[00:19:20.000 --> 00:19:25.000]  耶穌就是 就算彼得功利的計算
[00:19:25.000 --> 00:19:28.000]  甚至三次不認主
[00:19:28.000 --> 00:19:34.000]  耶穌仍然行善 受苦 再行善
[00:19:35.000 --> 00:19:41.000]  彼得 你愛我嗎 你跟從我吧
[00:19:41.000 --> 00:19:44.000]  如此一段勸勉的書信
[00:19:44.000 --> 00:19:49.000]  源自一個如此經歷的作者
[00:19:49.000 --> 00:19:55.000]  我不會否定大家質疑感化的可能性
[00:19:55.000 --> 00:19:59.000]  但是我肯定不會質疑
[00:19:59.000 --> 00:20:03.000]  彼得深深地被耶穌感化
[00:20:04.000 --> 00:20:08.000]  主啊 是的 你知道我愛你
[00:20:08.000 --> 00:20:12.000]  因為基督也曾一次為罪受苦
[00:20:12.000 --> 00:20:15.000]  就是義的代替不義的
[00:20:15.000 --> 00:20:20.000]  為要引領我們到上帝面前
[00:20:20.000 --> 00:20:25.000]  曾經 我們因行善而受苦嗎
[00:20:25.000 --> 00:20:31.000]  當中 我們有什麼委屈嗎
[00:20:32.000 --> 00:20:36.000]  往後 我們繼續行善嗎
[00:20:36.000 --> 00:20:42.000]  彼得勸勉讀者行善 受苦之後再行善
[00:20:42.000 --> 00:20:44.000]  彼得的行善
[00:20:44.000 --> 00:20:49.000]  就是對方作惡也好 耶穌沒有作惡
[00:20:49.000 --> 00:20:52.000]  耶穌沒有跟著對方作惡
[00:20:52.000 --> 00:20:56.000]  我們應該盡力持守美善的事
[00:20:56.000 --> 00:21:01.000]  效法耶穌基督的聖潔 感化他人
[00:21:02.000 --> 00:21:05.000]  我們蒙召就是為此
[00:21:05.000 --> 00:21:09.000]  因為基督也為我們受過苦
[00:21:09.000 --> 00:21:12.000]  給我們留下榜樣
[00:21:12.000 --> 00:21:16.000]  為要使我們跟隨他的腳蹤
[00:21:16.000 --> 00:21:22.000]  願平安歸給所有在基督裡的人
[00:21:22.000 --> 00:21:24.000]  誠心所願
