
[00:00:00.000 --> 00:00:03.580]  大衛傳的第十五講
[00:05:59.060 --> 00:06:01.980]  羅底巴希伯來文的意思就是
[00:06:01.980 --> 00:06:05.820]  沒有草原的地方 是荒廢的地方
[00:06:05.820 --> 00:06:08.780]  透過這個名字我們就能夠明白
[00:06:08.780 --> 00:06:12.820]  米菲波切當時的處境是怎樣的
[00:06:12.820 --> 00:06:17.580]  其實蘇羅還有另外一個兒子伊斯波切
[00:06:17.580 --> 00:06:19.940]  和大衛對立了一段時間
[00:06:19.940 --> 00:06:24.900]  他就在這個附近的地方來統治以色列
[00:06:24.900 --> 00:06:28.580]  當在公元前的1010年
[00:06:28.580 --> 00:06:31.500]  約拿丹戰死沙場的時候
[00:06:31.500 --> 00:06:35.540]  有一個叫馬吉的人 是一個附庸
[00:06:35.540 --> 00:06:41.060]  他就將米菲波切接回自己的家
[00:06:41.060 --> 00:06:44.460]  來侍奉他
[00:06:44.460 --> 00:06:49.740]  米菲波切現在被大衛召到他面前
[00:06:49.740 --> 00:06:52.020]  不知道他有什麼感想呢
[00:06:52.020 --> 00:06:56.340]  如果他相信他的祖父蘇羅跟他說的話
[00:06:56.340 --> 00:06:58.100]  他可能會很害怕
[00:06:58.100 --> 00:07:00.580]  害怕自己性命不保
[00:07:00.580 --> 00:07:04.260]  但如果他相信他父親約拿丹的話
[00:07:04.260 --> 00:07:05.980]  我相信他會很開心
[00:07:05.980 --> 00:07:13.740]  因為約拿丹和大衛是很好的朋友
[00:07:13.740 --> 00:07:20.580]  有人將米菲波切扶到大衛的皇宮
[00:07:20.580 --> 00:07:24.420]  米菲波切就跪在大衛的面前
[00:07:24.420 --> 00:07:28.140]  稱自己為大衛的僕人
[00:07:28.140 --> 00:07:31.140]  大衛可能見到他緊張
[00:07:31.140 --> 00:07:33.340]  叫他不用懼怕
[00:07:33.340 --> 00:07:35.740]  大衛對米菲波切
[00:07:35.740 --> 00:07:38.740]  是因為可以分為兩個部分
[00:07:38.740 --> 00:07:41.260]  第一個部分就是將所有蘇羅
[00:07:41.260 --> 00:07:43.820]  屬於蘇羅的財產、田地
[00:07:43.820 --> 00:07:46.140]  都歸給米菲波切
[00:07:46.140 --> 00:07:47.860]  還有第二點
[00:07:47.860 --> 00:07:51.820]  他是接了米菲波切到他的皇宮居住
[00:07:51.820 --> 00:07:55.060]  和自己同桌吃飯
[00:07:55.060 --> 00:08:00.300]  蘇羅曾經也叫大衛和他同桌吃飯
[00:08:00.300 --> 00:08:03.260]  但差點就要了大衛的性命
[00:08:03.260 --> 00:08:05.980]  在《撒姆異常》第十九章
[00:08:05.980 --> 00:08:10.100]  現在大衛以善報惡
[00:08:10.100 --> 00:08:13.220]  和米菲波切同桌吃飯
[00:08:13.220 --> 00:08:16.980]  但是答應保護米菲波切
[00:08:16.980 --> 00:08:20.780]  其實能夠和皇在同一張桌吃飯
[00:08:20.780 --> 00:08:23.260]  是一個很大的恩典
[00:08:23.260 --> 00:08:28.540]  遠遠超過能得到所有財富和產業
[00:08:28.540 --> 00:08:34.140]  這就是大衛以善報惡
[00:08:34.140 --> 00:08:39.820]  大衛於是再一次召見蘇羅的僕人洗巴
[00:08:39.820 --> 00:08:42.020]  大衛告訴他
[00:08:42.020 --> 00:08:47.100]  我已經將蘇羅所有財產給了米菲波切
[00:08:47.100 --> 00:08:52.820]  他還任命洗巴成為大衛的管家
[00:08:52.820 --> 00:08:55.740]  現在的術語就是
[00:08:55.740 --> 00:08:59.180]  財地產和房地產的經理人
[00:08:59.180 --> 00:09:05.540]  就是叫洗巴來做米菲波切的房地產經理人
[00:09:05.540 --> 00:09:08.140]  從經文來看
[00:09:08.140 --> 00:09:13.620]  其實當時洗巴已經佔有所有米菲波切的田地
[00:09:13.620 --> 00:09:17.500]  但現在大衛要他吐出來
[00:09:17.500 --> 00:09:19.700]  要給米菲波切
[00:09:19.700 --> 00:09:22.020]  以前納粹是納給大衛
[00:09:22.020 --> 00:09:25.900]  現在所有的莊稼都要給米菲波切
[00:09:25.900 --> 00:09:28.460]  米菲波切的地位被提高了
[00:09:28.460 --> 00:09:30.500]  我相信這就是原因
[00:09:30.500 --> 00:09:35.180]  日後會造成米菲波切和洗巴的牙齒印
[00:09:35.180 --> 00:09:37.500]  在於《撒姆》以下的十六章
[00:09:37.500 --> 00:09:41.340]  我們遲些會回來看這件事
[00:09:41.340 --> 00:09:44.340]  大衛所說
[00:09:44.340 --> 00:09:47.980]  大衛說我要你和我同桌吃飯
[00:09:47.980 --> 00:09:52.220]  在聖經裡面一共出現了四次
[00:09:52.220 --> 00:09:57.980]  表明大衛真的把米菲波切當作自己的兒子一樣
[00:09:57.980 --> 00:10:00.620]  這是一個很感人的故事
[00:10:00.620 --> 00:10:02.020]  遲些我們會回來看
[00:10:02.020 --> 00:10:05.220]  其實這裡有一個屬靈的意思在裡面
[00:10:05.220 --> 00:10:06.820]  有一個屬靈的教導
[00:10:06.820 --> 00:10:08.740]  我們遲些會回來看
[00:10:08.740 --> 00:10:12.100]  但我們看到大衛真是一個合神心意的人
[00:10:12.100 --> 00:10:14.340]  他是一個好牧羊人
[00:10:14.340 --> 00:10:19.220]  他尤其是對有殘疾的羊特別的關心
[00:10:19.220 --> 00:10:21.740]  特別的照顧
[00:10:21.740 --> 00:10:24.580]  說完了第九章
[00:10:24.580 --> 00:10:28.700]  大衛向故人來施慈愛
[00:10:28.700 --> 00:10:33.940]  但第十章說到他要向敵人施慈愛
[00:10:33.940 --> 00:10:37.580]  這個希伯來文又再出現
[00:10:37.580 --> 00:10:42.380]  讓我們看到第九章和第十章真的有連帶的關係
[00:10:42.380 --> 00:10:46.260]  這次他要向阿門人施慈愛
[00:10:46.260 --> 00:10:48.940]  他要向阿門人納藥
[00:10:48.940 --> 00:10:50.180]  為什麼?
[00:10:50.180 --> 00:10:51.820]  經文告訴我們
[00:10:51.820 --> 00:10:58.220]  因為阿門人以前的首領拿核曾經厚待大衛
[00:10:58.220 --> 00:11:01.980]  經文沒有告訴我們他如何厚待大衛
[00:11:01.980 --> 00:11:04.540]  但相信是大衛逃亡
[00:11:04.540 --> 00:11:06.780]  想避開掃羅的時候
[00:11:06.780 --> 00:11:08.020]  他走投無路
[00:11:08.020 --> 00:11:12.140]  於是他去找阿門人的首領拿核
[00:11:12.140 --> 00:11:14.140]  而拿核厚待他
[00:11:14.140 --> 00:11:18.700]  所以現在他說我要厚待拿核的後人
[00:11:18.700 --> 00:11:20.940]  就是哈嫩
[00:11:20.940 --> 00:11:25.580]  肯定阿門人非常憎恨掃羅
[00:11:25.580 --> 00:11:27.180]  大家記不記得
[00:11:27.180 --> 00:11:31.660]  其實掃羅第一場戰爭的勝利
[00:11:31.660 --> 00:11:34.460]  就是建立在阿門人身上
[00:11:34.460 --> 00:11:38.860]  當時阿門人來攻擊基列亞比
[00:11:38.860 --> 00:11:43.500]  就是掃羅將阿門人打敗救回基列亞比
[00:11:43.500 --> 00:11:48.380]  這也是基列亞比人冒著生命危險
[00:11:48.380 --> 00:11:54.700]  都要將掃羅和他兒子的屍體搶回來厚葬
[00:11:54.700 --> 00:11:56.460]  也讓我們看到
[00:11:56.460 --> 00:11:59.020]  拿核可能是很憎恨掃羅
[00:11:59.020 --> 00:12:01.740]  因為掃羅打敗他
[00:12:01.740 --> 00:12:05.900]  所以他才會向大衛施恩惠
[00:12:05.900 --> 00:12:11.900]  其實阿門人和摩訶人都是羅德的後人
[00:12:11.900 --> 00:12:15.740]  在《創世紀》的十九章告訴我們
[00:12:15.740 --> 00:12:25.020]  所以他們也可以說是猶太人的遠房親戚
[00:12:25.020 --> 00:12:29.900]  於是大衛派了他的代表團
[00:12:29.900 --> 00:12:34.860]  就是外交高級人員去安慰哈嫩
[00:12:34.860 --> 00:12:36.620]  為什麼要安慰他
[00:12:36.620 --> 00:12:40.620]  因為哈嫩的父親拿核剛剛去世
[00:12:40.620 --> 00:12:45.660]  所以他一方面是安慰哈嫩
[00:12:45.660 --> 00:12:49.660]  另一方面也是表示同情
[00:12:49.660 --> 00:12:56.140]  因為他的父親拿核去世了
[00:12:56.140 --> 00:12:59.020]  哈嫩可能是非常不成熟
[00:12:59.020 --> 00:13:00.540]  也是無知
[00:13:00.540 --> 00:13:05.340]  所以他就聽了他身旁的謀士說的話
[00:13:05.340 --> 00:13:10.940]  對大衛差派來的使者當他們是間諜一樣
[00:13:10.940 --> 00:13:12.780]  很多年後
[00:13:12.780 --> 00:13:17.180]  所羅門的兒子羅波安也會重蹈覆轍
[00:13:17.180 --> 00:13:19.500]  就是聽了謀士的話
[00:13:19.500 --> 00:13:20.940]  不聽人民的話
[00:13:20.940 --> 00:13:26.140]  以致帶來國家分裂成為南北國
[00:13:26.140 --> 00:13:29.980]  阿門人的謀士和哈嫩說了什麼
[00:13:29.980 --> 00:13:31.500]  說了兩點
[00:13:31.500 --> 00:13:32.860]  第一點他說
[00:13:32.860 --> 00:13:37.660]  你以為大衛真心尊敬你的父親嗎
[00:13:37.660 --> 00:13:39.980]  這是第一點
[00:13:39.980 --> 00:13:41.260]  第二點呢
[00:13:41.260 --> 00:13:43.980]  他說他差派他的神父來
[00:13:43.980 --> 00:13:46.540]  是窺探你城內的情形
[00:13:46.540 --> 00:13:48.860]  是要傾覆這個城
[00:13:48.860 --> 00:13:51.020]  這個城是哪個城
[00:13:51.020 --> 00:13:55.500]  這個城是拉巴城
[00:13:55.500 --> 00:13:59.180]  拉巴就是阿門人的首都
[00:13:59.180 --> 00:14:02.780]  為什麼那些阿門人那麼忌大衛
[00:14:02.780 --> 00:14:07.260]  因為大衛當時的權力已經日益增強
[00:14:07.260 --> 00:14:09.180]  越來越強大
[00:14:09.180 --> 00:14:14.700]  而且他最近才很嚴厲地對待了摩訶人
[00:14:14.700 --> 00:14:17.740]  記不記得我剛才說摩訶和阿門人
[00:14:17.740 --> 00:14:19.180]  都是羅德的後人
[00:14:19.180 --> 00:14:21.740]  都是同氣連枝
[00:14:21.740 --> 00:14:25.100]  於是哈嫩就相信了他的謀士
[00:14:25.100 --> 00:14:28.140]  抓了大衛的使者
[00:14:28.140 --> 00:14:30.940]  把他們的鬍子割了一半
[00:14:30.940 --> 00:14:33.900]  對這些使者是很大的侮辱
[00:14:33.900 --> 00:14:37.100]  也是對以色列國很大的侮辱
[00:14:37.100 --> 00:14:38.380]  以色列人
[00:14:38.380 --> 00:14:41.900]  男人都喜歡長鬍子
[00:14:41.900 --> 00:14:45.420]  完美的鬍子代表他有男子氣概
[00:14:45.420 --> 00:14:48.460]  現在你斬了他一半的鬍子
[00:14:48.460 --> 00:14:50.860]  不是一半的長度
[00:14:50.860 --> 00:14:53.740]  而是剃了他半邊臉
[00:14:53.740 --> 00:14:55.980]  這樣就糟糕了
[00:14:55.980 --> 00:14:59.100]  就好像我們廣東人說的
[00:14:59.100 --> 00:15:01.260]  老貓燒鬍子
[00:15:01.260 --> 00:15:04.940]  或者是被人剃了眼眉
[00:15:04.940 --> 00:15:10.460]  簡直就是一些侮辱
[00:15:10.460 --> 00:15:12.620]  還不止這樣
[00:15:12.620 --> 00:15:14.460]  剃了他們一半的鬍子之後
[00:15:14.460 --> 00:15:17.740]  還要割了他們一半的衣服
[00:15:17.740 --> 00:15:20.300]  在撒姆爾夏的十章四節
[00:15:20.300 --> 00:15:22.620]  說是下半截的衣服
[00:15:22.620 --> 00:15:25.100]  露出他們的下體
[00:15:25.100 --> 00:15:26.780]  經文沒有說得很清楚
[00:15:26.780 --> 00:15:29.180]  怎樣來割他們的衣服
[00:15:29.180 --> 00:15:32.060]  但露出下體就很清楚了
[00:15:32.060 --> 00:15:36.780]  其實這是對待戰俘的一個方式
[00:15:36.780 --> 00:15:39.900]  有打仗而來的俘虜
[00:15:39.900 --> 00:15:42.540]  你就會這樣來對待他們
[00:15:42.540 --> 00:15:43.820]  另外
[00:15:43.820 --> 00:15:47.020]  猶太人如果被割了衣襟
[00:15:47.020 --> 00:15:51.100]  這對他們來說是很大的侮辱
[00:15:51.100 --> 00:15:54.620]  記不記得大衛割了蘇羅的衣襟
[00:15:54.620 --> 00:15:57.980]  後來他很後悔
[00:15:57.980 --> 00:16:00.860]  其實這對以色列人來說
[00:16:00.860 --> 00:16:04.140]  也是一個奇恥大辱
[00:16:04.140 --> 00:16:11.020]  於是哈嫩將這些侍者送回大衛那裡
[00:16:11.020 --> 00:16:14.780]  意圖侮辱大衛
[00:16:14.780 --> 00:16:17.980]  大衛知道了這件事之後
[00:16:17.980 --> 00:16:19.420]  就跟他們說
[00:16:19.420 --> 00:16:21.180]  你們留在耶利哥城
[00:16:21.180 --> 00:16:22.780]  你們不要回來了
[00:16:22.780 --> 00:16:24.780]  你們先把鬍子梳好
[00:16:24.780 --> 00:16:28.300]  不要回來的時候沒有鬍子讓人笑
[00:16:28.300 --> 00:16:33.420]  耶利哥城其實已經被約書亞毀滅了
[00:16:33.420 --> 00:16:35.580]  記不記得在約書亞記裡面
[00:16:35.580 --> 00:16:37.580]  神也許下諾言
[00:16:37.580 --> 00:16:42.620]  任何人重建約書亞城都會得到詛咒
[00:16:42.620 --> 00:16:46.220]  在《術士司記》的一章和三章
[00:16:46.220 --> 00:16:52.380]  都叫耶利哥城做「忠樹城」
[00:16:52.380 --> 00:16:57.500]  相信在耶利哥城裡面有很多忠樹
[00:16:57.500 --> 00:17:00.300]  其實我說
[00:17:00.300 --> 00:17:02.860]  阿門人侮辱了那些侍者
[00:17:02.860 --> 00:17:05.260]  將他們送回大衛那裡
[00:17:05.260 --> 00:17:09.340]  其實是向大衛向以色列人宣戰
[00:17:09.340 --> 00:17:12.060]  但是他們也沒有準備好
[00:17:12.060 --> 00:17:14.300]  跟以色列人來征戰
[00:17:14.300 --> 00:17:20.380]  他們也不能面對約納這麼有經驗的將軍
[00:17:20.380 --> 00:17:23.500]  我們怎樣看到他們沒有做好準備
[00:17:23.500 --> 00:17:26.940]  因為他們寧願用重價
[00:17:26.940 --> 00:17:31.260]  一千他年得的銀子
[00:17:31.260 --> 00:17:35.020]  來僱請軍隊幫助他們
[00:17:35.020 --> 00:17:37.980]  在撒姆爾夏的十章六節怎麼說
[00:17:37.980 --> 00:17:40.700]  招募伯利俠的阿蘭人
[00:17:40.700 --> 00:17:42.860]  和索巴的阿蘭人
[00:17:42.860 --> 00:17:44.540]  步兵二萬
[00:17:44.540 --> 00:17:47.420]  和馬加王的一千人
[00:17:47.420 --> 00:17:51.580]  和陀柏的一萬二千軍隊
[00:17:51.580 --> 00:17:53.180]  馬加在哪裡
[00:17:53.180 --> 00:17:56.700]  馬加在黑門山南邊的一個小國
[00:17:56.700 --> 00:17:58.860]  是屬於阿蘭國的
[00:17:58.860 --> 00:18:01.900]  陀柏在東北面
[00:18:01.900 --> 00:18:10.140]  在敘利亞和阿蘭國的中間
[00:18:10.140 --> 00:18:13.260]  敘利亞和阿門國之間
[00:18:13.260 --> 00:18:16.220]  所以這些都是敘利亞的人
[00:18:16.220 --> 00:18:18.460]  一共有多少個士兵
[00:18:18.460 --> 00:18:20.540]  三萬三千個士兵
[00:18:20.540 --> 00:18:23.180]  來和以色列人對敵
[00:18:23.180 --> 00:18:25.500]  所以情勢很清楚
[00:18:25.500 --> 00:18:28.780]  有敘利亞和阿蘭人在北邊
[00:18:28.780 --> 00:18:31.020]  阿門人在南邊
[00:18:31.020 --> 00:18:33.100]  準備南北夾攻
[00:18:33.100 --> 00:18:37.660]  擊敗以色列人
[00:18:37.660 --> 00:18:42.060]  於是在聖經裡面
[00:18:42.060 --> 00:18:44.460]  在撒姆爾夏的第八章
[00:18:44.460 --> 00:18:47.020]  和十章和十二章
[00:18:47.020 --> 00:18:50.620]  兩次講到和阿門人來征戰
[00:18:50.620 --> 00:18:53.180]  很多學者都爭論不休
[00:18:53.180 --> 00:18:54.620]  他們說這一場的征戰
[00:18:54.620 --> 00:18:57.420]  現在大衛和阿門人的征戰
[00:18:57.420 --> 00:19:00.140]  究竟是在講撒姆爾夏的第八章
[00:19:00.140 --> 00:19:02.700]  還是撒姆爾夏的十至十二章
[00:19:02.700 --> 00:19:04.940]  他們都爭論不休
[00:19:04.940 --> 00:19:09.500]  但是作者對於以色列人和阿門人的征戰
[00:19:09.500 --> 00:19:11.980]  是非常體重
[00:19:11.980 --> 00:19:13.660]  為什麼這麼體重
[00:19:13.660 --> 00:19:15.020]  有兩個原因
[00:19:15.020 --> 00:19:17.340]  因為在大衛的統治之下
[00:19:17.340 --> 00:19:20.220]  和阿門人的征戰非常激烈
[00:19:20.220 --> 00:19:21.900]  這是第一個原因
[00:19:21.900 --> 00:19:23.900]  第二個原因是什麼
[00:19:23.900 --> 00:19:29.020]  記不記得大衛遲些會和拔士巴來犯姦淫
[00:19:29.020 --> 00:19:31.100]  弱鴨就去征戰
[00:19:31.100 --> 00:19:35.260]  大衛就躲在宮殿和拔士巴犯姦淫
[00:19:35.260 --> 00:19:37.180]  弱鴨和誰征戰
[00:19:37.180 --> 00:19:39.340]  就是和阿門人
[00:19:39.340 --> 00:19:44.060]  所以作者對這件事是看得這麼重
[00:19:44.060 --> 00:19:47.340]  在撒姆爾夏的十章七節
[00:19:47.340 --> 00:19:49.900]  經文說大衛聽見了
[00:19:49.900 --> 00:19:55.420]  就差派弱鴨統帶勇猛的全軍出去
[00:19:55.420 --> 00:19:58.140]  這節的經文可以有兩個解釋
[00:19:58.140 --> 00:20:02.140]  就是大衛所有的軍隊都是勇猛的
[00:20:02.140 --> 00:20:03.660]  都是精銳的
[00:20:03.660 --> 00:20:05.260]  但是另外一個解釋
[00:20:05.260 --> 00:20:12.620]  就是弱鴨只帶了勇猛精銳的士兵
[00:20:12.620 --> 00:20:15.900]  來和阿門人征戰
[00:20:15.900 --> 00:20:18.700]  弱鴨去到米底巴這個地方
[00:20:18.700 --> 00:20:23.500]  見到阿門人在城門口擺陣
[00:20:23.500 --> 00:20:24.300]  很奇怪
[00:20:24.300 --> 00:20:26.620]  等一下我們就知道為什麼
[00:20:26.620 --> 00:20:28.860]  這個米底巴是哪裡
[00:20:28.860 --> 00:20:33.020]  是阿門人的首都
[00:20:33.020 --> 00:20:37.500]  是拉巴西南面大概二十里的地方
[00:20:37.500 --> 00:20:40.540]  當時當以色列人進入迦南地
[00:20:40.540 --> 00:20:44.060]  他們是佔據了米底巴這個地方
[00:20:44.060 --> 00:20:47.900]  然後將這個地方給了留便的支派
[00:20:47.900 --> 00:20:50.380]  所以一直都是屬於以色列人
[00:20:50.380 --> 00:20:55.500]  當那些阿門人侮辱了大衛的使者之後
[00:20:55.500 --> 00:20:57.500]  他們立刻入侵以色列
[00:20:57.500 --> 00:21:00.220]  就是佔據了米底巴這個地方
[00:21:00.220 --> 00:21:02.620]  阿門人在城門口擺陣
[00:21:02.620 --> 00:21:04.060]  為什麼?
[00:21:04.060 --> 00:21:10.540]  是引誘敵人來攻擊他們
[00:21:10.540 --> 00:21:14.060]  其實他們阿蘭人
[00:21:14.060 --> 00:21:17.900]  陀伯人和瑪迦人的軍隊
[00:21:17.900 --> 00:21:20.220]  躲在曠野裡
[00:21:20.220 --> 00:21:22.780]  當弱鴨的軍隊來到
[00:21:22.780 --> 00:21:24.620]  前面對著阿門人
[00:21:24.620 --> 00:21:25.900]  後面又怎樣?
[00:21:25.900 --> 00:21:29.420]  就是那些敘利亞人和阿蘭人
[00:21:29.420 --> 00:21:33.500]  他們就希望弱鴨會腹背受敵
[00:21:33.500 --> 00:21:35.180]  攻擊他出其不意
[00:21:35.180 --> 00:21:37.020]  攻其無避
[00:21:37.020 --> 00:21:41.020]  結果弱鴨來到真的踏入了陷阱
[00:21:41.020 --> 00:21:42.860]  前後受到攻擊
[00:21:42.860 --> 00:21:44.700]  但是弱鴨很聰明
[00:21:44.700 --> 00:21:46.700]  他立刻跟他的弟弟說
[00:21:46.700 --> 00:21:49.980]  你就是攻打阿門人
[00:21:49.980 --> 00:21:54.620]  我就攻打比較強的阿蘭人和敘利亞人
[00:21:54.620 --> 00:21:57.260]  如果你不夠打我就來幫你
[00:21:57.260 --> 00:22:00.220]  如果我不夠打你就來幫我
