
[00:00:00.000 --> 00:00:01.080]  丁子妹早晨
[00:01:58.260 --> 00:02:00.860]  面對著警察的詢問
[00:02:00.860 --> 00:02:03.160]  這個姐妹就說
[00:02:03.160 --> 00:02:04.660]  她說我是基督徒
[00:02:04.660 --> 00:02:05.660]  我相信了耶穌
[00:02:05.660 --> 00:02:06.960]  不過我沒有跟別人說
[00:02:06.960 --> 00:02:09.260]  而我也不會放棄這個信仰
[00:02:09.260 --> 00:02:12.060]  很多時候我們聽到的
[00:02:12.060 --> 00:02:14.760]  都是一些回教徒信了主之後
[00:02:14.760 --> 00:02:16.360]  面對外人的逼迫
[00:02:16.360 --> 00:02:17.460]  家人的拒絕
[00:02:17.460 --> 00:02:18.360]  很多問題
[00:02:18.360 --> 00:02:19.660]  但是很奇怪
[00:02:19.660 --> 00:02:20.460]  這個姐妹說
[00:02:20.460 --> 00:02:22.760]  她的家人對她信了主
[00:02:22.760 --> 00:02:24.860]  當然不高興
[00:02:24.860 --> 00:02:26.360]  心裡面也有些不安
[00:02:26.360 --> 00:02:28.160]  因為覺得一個回教徒
[00:02:28.960 --> 00:02:30.860]  在這個國家轉了信仰
[00:02:30.860 --> 00:02:31.660]  是一件事
[00:02:31.660 --> 00:02:32.860]  是一件很大的事
[00:02:32.860 --> 00:02:34.460]  但是很奇怪
[00:02:34.460 --> 00:02:35.360]  不知道為什麼
[00:02:35.360 --> 00:02:37.660]  這家人和其他家庭有些不同
[00:02:37.660 --> 00:02:39.560]  他們聊完天之後
[00:02:39.560 --> 00:02:40.360]  他們覺得
[00:02:40.360 --> 00:02:43.360]  不如我們一起為我們的妹妹也好
[00:02:43.360 --> 00:02:43.960]  女兒也好
[00:02:43.960 --> 00:02:45.160]  我們為她辯護
[00:02:45.160 --> 00:02:49.760]  於是她爸爸就告訴這些審訊的警察
[00:02:49.760 --> 00:02:50.360]  他說
[00:02:50.360 --> 00:02:51.760]  我自己的女兒
[00:02:51.760 --> 00:02:53.160]  信什麼宗教
[00:02:53.160 --> 00:02:54.160]  與你無關
[00:02:56.460 --> 00:02:58.860]  而他作為爸爸
[00:02:58.860 --> 00:03:01.060]  也不需要外人教我
[00:03:01.060 --> 00:03:02.060]  怎麼教我的女兒
[00:03:02.060 --> 00:03:03.360]  因為可能有人問他
[00:03:03.360 --> 00:03:04.460]  為什麼你的女兒信耶穌
[00:03:04.460 --> 00:03:04.960]  你不知道的
[00:03:04.960 --> 00:03:05.660]  你作為回教徒
[00:03:05.660 --> 00:03:07.060]  他說我怎麼教女兒與你無關
[00:03:07.060 --> 00:03:08.060]  她是我的女兒
[00:03:08.060 --> 00:03:13.560]  然後他爺爺就去找他的舊上司
[00:03:13.560 --> 00:03:16.060]  就是當時的警察總長
[00:03:16.060 --> 00:03:18.060]  他就告訴他的舊上司
[00:03:18.060 --> 00:03:18.560]  他說
[00:03:18.560 --> 00:03:21.160]  如果我的孫女受到什麼傷害
[00:03:21.160 --> 00:03:22.060]  你要負責
[00:03:24.760 --> 00:03:27.360]  然後姐妹的哥哥就跟人說
[00:03:27.360 --> 00:03:29.360]  誰敢傷害我妹妹
[00:03:29.360 --> 00:03:30.360]  我跟他拼了
[00:03:30.360 --> 00:03:34.760]  本來爸爸愛護自己的女兒
[00:03:34.760 --> 00:03:36.060]  爺爺愛護自己的孫女
[00:03:36.060 --> 00:03:37.160]  哥哥愛護自己的妹妹
[00:03:37.160 --> 00:03:38.060]  一點也不奇怪
[00:03:38.060 --> 00:03:40.160]  我想我們當中很多人都會這麼做
[00:03:40.160 --> 00:03:42.160]  不過奇怪的就是
[00:03:42.160 --> 00:03:43.560]  整家人都是回教徒
[00:03:43.560 --> 00:03:47.760]  一群回教徒為一個信仰基督教的家人
[00:03:47.760 --> 00:03:48.660]  去辯護
[00:03:48.660 --> 00:03:49.360]  去保護
[00:03:49.360 --> 00:03:50.760]  這件事是很奇怪的事情
[00:03:50.760 --> 00:03:53.760]  另外有一個
[00:03:54.760 --> 00:03:56.060]  在原教旨主義
[00:03:56.060 --> 00:04:00.760]  就是很飢餓的一個回教家庭長大的女孩
[00:04:00.760 --> 00:04:03.260]  爸爸是一個伊斯蘭教的領袖
[00:04:03.260 --> 00:04:05.460]  有一天他
[00:04:05.460 --> 00:04:06.960]  發夢
[00:04:06.960 --> 00:04:08.560]  原來在回教
[00:04:08.560 --> 00:04:09.760]  很多信主的
[00:04:09.760 --> 00:04:13.360]  很多回教徒在他們的信仰中經常有夷夢
[00:04:13.360 --> 00:04:14.560]  這個女孩一天發夢
[00:04:14.560 --> 00:04:16.860]  她看到有一個十字架
[00:04:16.860 --> 00:04:18.160]  這個十字架很有趣的
[00:04:18.160 --> 00:04:19.860]  就有她的枕頭
[00:04:19.860 --> 00:04:22.560]  一直就像一條路一樣
[00:04:22.560 --> 00:04:24.660]  帶著她走到天堂
[00:04:25.760 --> 00:04:27.760]  然後她就看到這個十字架
[00:04:27.760 --> 00:04:29.460]  有一道白色的大江
[00:04:29.460 --> 00:04:30.860]  在盡頭
[00:04:30.860 --> 00:04:32.160]  吸引著很多人
[00:04:32.160 --> 00:04:34.860]  就循著這個十字架一直向前走
[00:04:34.860 --> 00:04:37.660]  這個女孩
[00:04:37.660 --> 00:04:40.460]  她就好像看著一場戲一樣
[00:04:40.460 --> 00:04:43.360]  她看著自己身處一個黑暗的地方
[00:04:43.360 --> 00:04:44.760]  不過前面有一個十字架
[00:04:44.760 --> 00:04:46.960]  她好像站在她枕頭的前面
[00:04:46.960 --> 00:04:48.560]  前面有一個十字架
[00:04:48.560 --> 00:04:51.260]  去到盡頭有一個大江
[00:04:51.260 --> 00:04:53.260]  但是她在黑暗裏面
[00:04:54.260 --> 00:04:57.760]  但是她希望盡頭裏面有一本很大的書打開
[00:04:57.760 --> 00:04:58.960]  有些字大到她看得到
[00:04:58.960 --> 00:05:00.260]  是用阿拉伯文寫的
[00:05:00.260 --> 00:05:02.160]  她在家裏就這樣說
[00:05:02.160 --> 00:05:04.160]  耶穌是神的兒子
[00:05:04.160 --> 00:05:05.960]  你當敬拜祂
[00:05:05.960 --> 00:05:08.860]  耶穌是誰
[00:05:08.860 --> 00:05:10.160]  這個女孩也聽過
[00:05:10.160 --> 00:05:11.760]  是一個回教的先知
[00:05:11.760 --> 00:05:13.560]  但是她說這句話
[00:05:13.560 --> 00:05:14.760]  耶穌是神的兒子
[00:05:14.760 --> 00:05:16.160]  你要去敬拜祂
[00:05:16.160 --> 00:05:18.360]  這個女孩睡醒之後
[00:05:18.360 --> 00:05:20.160]  她心裏面因為這個夢
[00:05:20.160 --> 00:05:23.560]  她既怕又奇怪
[00:05:23.960 --> 00:05:25.960]  她心裏一直看著它停下來
[00:05:25.960 --> 00:05:29.560]  於是她想要解開這個謎團
[00:05:29.560 --> 00:05:32.760]  她知道耶穌是神
[00:05:32.760 --> 00:05:33.760]  只有一個宗教
[00:05:33.760 --> 00:05:34.760]  就是基督教
[00:05:34.760 --> 00:05:35.760]  或者天主教
[00:05:35.760 --> 00:05:37.760]  於是她就問在她的學校裏面
[00:05:37.760 --> 00:05:41.060]  有幾個信耶穌的女孩
[00:05:41.060 --> 00:05:43.060]  她就借了一本新約的聖經
[00:05:43.060 --> 00:05:45.560]  然後她就偷偷地讀
[00:05:45.560 --> 00:05:48.060]  然後她就明白
[00:05:48.060 --> 00:05:49.460]  神就向她啟示
[00:05:49.460 --> 00:05:51.260]  基督是主的真理
[00:05:51.260 --> 00:05:53.060]  最後她就邀請耶穌到她家裏
[00:05:53.060 --> 00:05:55.760]  她就邀請耶穌進入她的生命裏面
[00:05:55.760 --> 00:05:59.360]  這個女孩和之前那個不同
[00:05:59.360 --> 00:06:00.460]  她上耶穌之後
[00:06:00.460 --> 00:06:01.860]  她就覺得要告訴別人
[00:06:01.860 --> 00:06:03.560]  於是她就告訴她的家人
[00:06:03.560 --> 00:06:06.260]  這個家庭就不同了
[00:06:06.260 --> 00:06:07.360]  這個家庭就覺得
[00:06:07.360 --> 00:06:09.660]  我們家裏出了一個
[00:06:09.660 --> 00:06:10.460]  攝族神
[00:06:10.460 --> 00:06:12.360]  攝族阿拉的一個人
[00:06:12.360 --> 00:06:14.760]  會令到我們整個家庭蒙羞
[00:06:14.760 --> 00:06:17.860]  於是她的兄弟姐妹就串通對她說
[00:06:17.860 --> 00:06:20.260]  姐姐你不要找這些事來搞
[00:06:20.260 --> 00:06:22.260]  我們是回教徒來的
[00:06:22.260 --> 00:06:25.060]  而且我們是很機要的
[00:06:25.060 --> 00:06:27.060]  很傳統的回教徒
[00:06:27.060 --> 00:06:28.360]  我們不可以做這些事的
[00:06:28.360 --> 00:06:33.660]  但是他們最壞的姐姐和妹妹
[00:06:33.660 --> 00:06:35.760]  都不肯回頭的時候
[00:06:35.760 --> 00:06:36.360]  有一天
[00:06:36.360 --> 00:06:39.860]  這個姐妹的妹妹
[00:06:39.860 --> 00:06:41.760]  就趁著姐姐睡了覺
[00:06:41.760 --> 00:06:44.460]  她就打算過去看看
[00:06:44.460 --> 00:06:46.660]  看看姐姐是不是真的睡著了
[00:06:46.660 --> 00:06:48.160]  因為她心裏面就在想
[00:06:48.160 --> 00:06:50.160]  我不可以讓這個姐姐繼續影響我們
[00:06:50.160 --> 00:06:51.660]  如果她真的睡著了
[00:06:51.660 --> 00:06:52.760]  我就出去叫我的兄弟進來
[00:06:52.760 --> 00:06:53.760]  今晚就殺了她
[00:06:53.760 --> 00:06:57.060]  避免她成為我們這一家人的羞辱
[00:06:57.060 --> 00:06:59.860]  不過這個妹妹說
[00:06:59.860 --> 00:07:03.860]  當她正要走近姐姐的床的時候
[00:07:03.860 --> 00:07:06.260]  突然在她面前有一個很強烈的光
[00:07:06.260 --> 00:07:07.460]  擋住了她
[00:07:07.460 --> 00:07:09.460]  讓她沒有辦法向前走
[00:07:09.460 --> 00:07:12.460]  她說她想過轉其他路
[00:07:12.460 --> 00:07:13.860]  但是她發現唯一的就是
[00:07:13.860 --> 00:07:14.760]  她只能夠向後退
[00:07:14.760 --> 00:07:15.960]  退回自己的床
[00:07:15.960 --> 00:07:17.060]  然後上床睡覺
[00:07:17.060 --> 00:07:19.260]  然後第二天她睡醒
[00:07:19.260 --> 00:07:21.260]  她就告訴她的兄弟
[00:07:21.260 --> 00:07:25.560]  她說我們以後都不要想傷害姐姐
[00:07:25.560 --> 00:07:27.360]  她用了這樣的一句話
[00:07:27.360 --> 00:07:31.560]  她說因為她受到大能的靈的保護
[00:07:31.560 --> 00:07:36.860]  當耶穌受難離世之後
[00:07:36.860 --> 00:07:38.060]  門徒四散
[00:07:38.060 --> 00:07:41.160]  因為他們都很怕羅馬政府的迫害
[00:07:41.160 --> 00:07:44.360]  一直到耶穌復活向他們顯現
[00:07:44.360 --> 00:07:46.360]  他們心裏面感到很雀躍
[00:07:46.360 --> 00:07:47.860]  因為見到耶穌
[00:07:47.860 --> 00:07:50.360]  但是他們覺得雀躍
[00:07:50.560 --> 00:07:52.560]  但是心靈裏面仍然有些迷惘
[00:07:52.560 --> 00:07:53.860]  那前途如何呢?
[00:07:53.860 --> 00:07:55.960]  耶穌在世的時候帶著我們
[00:07:55.960 --> 00:07:58.060]  醫病、趕鬼、宣講神的訊息
[00:07:58.060 --> 00:07:58.960]  但是耶穌已經死了
[00:07:58.960 --> 00:07:59.660]  雖然現在復活了
[00:07:59.660 --> 00:08:02.260]  那要走回以前的路還是怎麼樣呢?
[00:08:02.260 --> 00:08:04.660]  有耶穌對他們說
[00:08:04.660 --> 00:08:06.160]  「不要離開耶路撒冷
[00:08:06.160 --> 00:08:07.760]  要等候父的應許
[00:08:07.760 --> 00:08:09.360]  就是你們聽見我說過的
[00:08:09.360 --> 00:08:11.160]  約翰是用水施洗
[00:08:11.160 --> 00:08:12.560]  但過不了幾天
[00:08:12.560 --> 00:08:14.860]  你們要在聖靈裏受洗
[00:08:14.860 --> 00:08:16.860]  聖靈降臨在你們身上
[00:08:16.860 --> 00:08:18.360]  你們就必得著能力
[00:08:18.360 --> 00:08:19.460]  並要在耶路撒冷
[00:08:19.460 --> 00:08:20.860]  猶太傳遞和撒瑪利亞
[00:08:20.860 --> 00:08:22.060]  直到地擊
[00:08:22.060 --> 00:08:23.360]  作我的見證」
[00:08:23.360 --> 00:08:25.160]  耶穌說你們在這裡等
[00:08:25.160 --> 00:08:27.860]  聖靈會來的
[00:08:27.860 --> 00:08:30.260]  我知道大家聽了這段經文
[00:08:30.260 --> 00:08:31.360]  上個星期也說過了
[00:08:31.360 --> 00:08:34.160]  「終於到了五重節那一天
[00:08:34.160 --> 00:08:35.460]  門徒聚集在一起
[00:08:35.460 --> 00:08:37.060]  聖靈降臨在他們身上
[00:08:37.060 --> 00:08:38.760]  彼得就公開講道」
[00:08:38.760 --> 00:08:41.260]  聖靈降臨的確是一個很特殊的情況
[00:08:41.260 --> 00:08:43.060]  有一個很退縮很害怕的人
[00:08:43.060 --> 00:08:46.860]  突然站出來面對群眾宣講
[00:08:46.860 --> 00:08:48.460]  耶穌基督是各位的救主
[00:08:48.460 --> 00:08:49.760]  帶了很多人信奉耶穌
[00:08:49.760 --> 00:08:51.660]  在過程裏面
[00:08:51.660 --> 00:08:54.660]  門徒從恐懼、畏縮、四散
[00:08:54.660 --> 00:08:57.460]  到雀躍、迷惘、又期盼
[00:08:57.460 --> 00:08:59.660]  最後聖靈降臨之後
[00:08:59.660 --> 00:09:02.360]  他們變成勇敢、堅定而無懼
[00:09:02.360 --> 00:09:07.160]  原因是因為神國的權能
[00:09:07.160 --> 00:09:09.660]  已經運行在他們當中
[00:09:09.660 --> 00:09:11.060]  他們得著的
[00:09:11.060 --> 00:09:15.060]  不是地上賦予他們的勇氣和權柄
[00:09:15.360 --> 00:09:18.960]  而是得到神從天賦予他們的權能
[00:09:18.960 --> 00:09:22.760]  是促使他們勇敢地為神的國去毀身
[00:09:22.760 --> 00:09:25.560]  不再躲在牢房裏面鎖上獨門
[00:09:25.560 --> 00:09:27.160]  不敢讓人知道他們在這裏
[00:09:27.160 --> 00:09:29.760]  因為他們覺得耶穌已經死了
[00:09:29.760 --> 00:09:31.360]  這位主好像無無能力
[00:09:31.360 --> 00:09:32.960]  他們很害怕外面的人的傷害
[00:09:32.960 --> 00:09:34.760]  但今天當聖靈在他們的生命裏面
[00:09:34.760 --> 00:09:37.160]  他們無懼走出來面對
[00:09:37.160 --> 00:09:38.760]  仍然迫迫他們的社會
[00:09:38.760 --> 00:09:41.860]  但是他們卻是宣講耶穌基督是他們的主
[00:09:41.860 --> 00:09:43.460]  他們需要悔改歸向神
[00:09:44.960 --> 00:09:45.960]  今天我們看的經文
[00:09:45.960 --> 00:09:47.360]  《使徒行傳》第三章一到十節
[00:09:47.360 --> 00:09:49.360]  講述神國權能的顯現
[00:09:49.360 --> 00:09:52.160]  今天我們看到這段經文
[00:09:52.160 --> 00:09:53.760]  是神的教會成立之後
[00:09:53.760 --> 00:09:56.160]  使徒所行的第一個神蹟
[00:09:56.160 --> 00:09:57.360]  使徒之前行過的
[00:09:57.360 --> 00:09:57.960]  記得嗎?
[00:09:57.960 --> 00:09:59.160]  耶穌猜他們出去的時候
[00:09:59.160 --> 00:10:00.560]  他們曾經醫病趕鬼
[00:10:00.560 --> 00:10:03.560]  不是他們所行的第一個神蹟
[00:10:03.560 --> 00:10:05.560]  但這卻是教會成立之後
[00:10:05.560 --> 00:10:07.760]  使徒公開地行的第一個神蹟
[00:10:07.760 --> 00:10:09.360]  故事很簡單
[00:10:09.360 --> 00:10:11.560]  有一個生靈是殘疾的人
[00:10:11.560 --> 00:10:12.560]  他是瘸腿的
[00:10:12.560 --> 00:10:13.560]  不能走路的
[00:10:13.960 --> 00:10:15.560]  但是每一天都有人幫助他
[00:10:15.560 --> 00:10:18.960]  就是在猶太人每天第三次祈禱的時間
[00:10:18.960 --> 00:10:21.560]  原來猶太人在七十年秘魯歸國之後
[00:10:21.560 --> 00:10:24.560]  他們的祈禱是每天三次增加到每天五次
[00:10:24.560 --> 00:10:25.560]  就是早上六點
[00:10:25.560 --> 00:10:26.560]  下午十二點
[00:10:26.560 --> 00:10:27.760]  下午三點
[00:10:27.760 --> 00:10:29.760]  日落的時間大約六點
[00:10:29.760 --> 00:10:31.960]  和日落之後的兩個小時
[00:10:31.960 --> 00:10:33.160]  他們有五次的祈禱
[00:10:33.160 --> 00:10:35.360]  三點鐘是他們每天第三次的祈禱
[00:10:35.360 --> 00:10:36.760]  這個瘸腿的人
[00:10:36.760 --> 00:10:39.160]  每天差不多三點鐘的時候
[00:10:39.160 --> 00:10:41.760]  有朋友或者一些憐憫他的人
[00:10:41.760 --> 00:10:44.360]  就將他抬到聖殿的其中一個入口
[00:10:44.360 --> 00:10:45.360]  叫美門
[00:10:45.360 --> 00:10:49.160]  那個入口就是從外邦人院通入婦女院
[00:10:49.160 --> 00:10:52.560]  因為聖殿裡面最初那一層是外邦人可以進去的
[00:10:52.560 --> 00:10:54.160]  然後再進去一層是給婦女的
[00:10:54.160 --> 00:10:56.360]  再進去就是給猶太的男人的
[00:10:56.360 --> 00:10:57.760]  他就在美門這裡
[00:10:57.760 --> 00:10:59.360]  抬他來這個目的很簡單
[00:10:59.360 --> 00:11:01.160]  就是希望在三點鐘
[00:11:01.160 --> 00:11:02.960]  就是預備人們進入聖殿祈禱的時候
[00:11:02.960 --> 00:11:03.960]  很多人會來的
[00:11:03.960 --> 00:11:04.560]  人流很多
[00:11:04.560 --> 00:11:05.760]  希望在這個時間
[00:11:05.760 --> 00:11:08.760]  讓這個瘸子可以得到一些金錢上的幫助
[00:11:08.760 --> 00:11:10.760]  就是人們經過看到一個這麼慘的人
[00:11:10.760 --> 00:11:11.760]  希望給他一些錢
[00:11:11.760 --> 00:11:13.360]  讓他繼續可以來到生活
[00:11:13.360 --> 00:11:15.960]  如常地
[00:11:15.960 --> 00:11:17.560]  今天這一天下午三點
[00:11:17.560 --> 00:11:18.760]  他被抬到美門
[00:11:18.760 --> 00:11:21.360]  開始下午對他來說是一個工作
[00:11:21.360 --> 00:11:22.560]  就是乞討金錢
[00:11:22.560 --> 00:11:27.160]  但這一天他遇上了來到聖殿祈禱的兩個耶穌的門徒
[00:11:27.160 --> 00:11:28.160]  彼得和約翰
[00:11:28.160 --> 00:11:32.160]  這位殘疾人士從來沒有想過
[00:11:32.160 --> 00:11:34.560]  遇上彼得和約翰
[00:11:34.560 --> 00:11:38.360]  為他的人生帶來了一個百分之一百的轉變
[00:11:38.760 --> 00:11:41.960]  他每天來到他只是想我怎麼可以從人的手上
[00:11:41.960 --> 00:11:43.360]  得到一些金錢
[00:11:43.360 --> 00:11:44.960]  然後繼續我的養生
[00:11:44.960 --> 00:11:48.960]  所以他如同其他的時間一樣
[00:11:48.960 --> 00:11:50.960]  或者如同其他的乞丐一樣
[00:11:50.960 --> 00:11:54.560]  是用盼望的眼睛來看著彼得和約翰
[00:11:54.560 --> 00:11:57.360]  期望這兩個來聖殿祈禱的好人
[00:11:57.360 --> 00:11:59.960]  因為他覺得來聖殿祈禱應該是好人的
[00:11:59.960 --> 00:12:02.560]  就是應該被其他人願意給錢的
[00:12:02.560 --> 00:12:03.760]  我也有這樣的經驗
[00:12:03.760 --> 00:12:05.360]  微信主持人小時候
[00:12:05.360 --> 00:12:09.960]  年初一就要去某個廟裡拜祭
[00:12:09.960 --> 00:12:13.160]  我記得那時候祖母還在世
[00:12:13.160 --> 00:12:14.760]  她給了我一些鈴錢
[00:12:14.760 --> 00:12:17.960]  她說那裡有很多人
[00:12:17.960 --> 00:12:19.760]  她說到時候她伸出手來
[00:12:19.760 --> 00:12:21.360]  你就每人給她一個就行了
[00:12:21.360 --> 00:12:24.160]  第一次她不懂
[00:12:24.160 --> 00:12:25.160]  拿出來之後
[00:12:25.160 --> 00:12:26.560]  結果那些人就在我的手上拿
[00:12:26.560 --> 00:12:27.560]  下次就不是了
[00:12:27.560 --> 00:12:29.360]  就在袋子裡拿一個給她
[00:12:29.360 --> 00:12:30.960]  可能很多人都去這些地方
[00:12:30.960 --> 00:12:33.960]  因為他覺得來這些宗教地方的人應該是好人
[00:12:33.960 --> 00:12:35.160]  會施以憐憫的
[00:12:35.160 --> 00:12:36.160]  是會給錢的
[00:12:36.160 --> 00:12:39.760]  於是這個騎士就想想
[00:12:39.760 --> 00:12:41.960]  這兩個好人應該也有錢給我
[00:12:41.960 --> 00:12:43.560]  讓我支撐我的生活
[00:12:43.560 --> 00:12:48.160]  但是很快這個殘疾人士就有點失望了
[00:12:48.160 --> 00:12:49.360]  因為他看著彼得
[00:12:49.360 --> 00:12:50.760]  彼得是知道他想怎樣的
[00:12:50.760 --> 00:12:51.560]  但是彼得就說了
[00:12:51.560 --> 00:12:52.960]  他說金銀我都沒有
[00:12:52.960 --> 00:12:55.160]  你真是很邪氣
[00:12:55.160 --> 00:12:57.760]  我在這裡就想你給我一些金銀
[00:12:57.760 --> 00:12:58.560]  你金銀都沒有
[00:12:58.560 --> 00:12:59.960]  那現在是怎樣呢?
[00:12:59.960 --> 00:13:04.160]  不過說真的
[00:13:04.960 --> 00:13:07.160]  並不是每一個進了聖殿的人
[00:13:07.160 --> 00:13:09.160]  都會施捨金錢的
[00:13:09.160 --> 00:13:11.760]  要不然我們也會放下我們的工作
[00:13:11.760 --> 00:13:14.560]  十二點、三點就可以坐在家裡
[00:13:14.560 --> 00:13:15.760]  然後就應該不錯了
[00:13:15.760 --> 00:13:17.760]  富裕過做運工
[00:13:17.760 --> 00:13:20.560]  沒錯,他有點失望
[00:13:20.560 --> 00:13:21.960]  但是接著彼得就說了
[00:13:21.960 --> 00:13:23.760]  彼得說我將我所有的都給你
[00:13:23.760 --> 00:13:27.160]  我猜如果我是那個殘疾人
[00:13:27.160 --> 00:13:30.160]  我就會看看彼得身上有什麼值錢的東西
[00:13:30.160 --> 00:13:31.960]  因為你說金銀你都沒有
[00:13:31.960 --> 00:13:33.160]  可能有些首飾
[00:13:34.360 --> 00:13:35.960]  有些銀不知道是什麼
[00:13:35.960 --> 00:13:37.760]  總之可能鑽石
[00:13:37.760 --> 00:13:38.760]  沒有金銀
[00:13:38.760 --> 00:13:39.360]  好吧
[00:13:39.360 --> 00:13:39.960]  然後
[00:13:39.960 --> 00:13:42.160]  接著耶穌就說了
[00:13:42.160 --> 00:13:43.960]  接著彼得就說了
[00:13:43.960 --> 00:13:47.760]  他說我奉拿撒勒人耶穌基督的名
[00:13:47.760 --> 00:13:50.160]  叫你起來行走
[00:13:50.160 --> 00:13:56.760]  我猜這個殘疾人士心裡面
[00:13:56.760 --> 00:13:57.360]  可能這麼想
[00:13:57.360 --> 00:13:58.160]  聖經沒有說
[00:13:58.160 --> 00:13:59.360]  什麼來的?
[00:14:02.560 --> 00:14:04.760]  我來想你給我一些值錢的東西
[00:14:04.760 --> 00:14:05.960]  麵包也好
[00:14:05.960 --> 00:14:06.560]  飯盒也好
[00:14:06.560 --> 00:14:07.560]  叉燒飯也好
[00:14:07.560 --> 00:14:08.960]  起碼有飽餐
[00:14:08.960 --> 00:14:11.560]  奉耶穌基督的名叫我起來行走
[00:14:11.560 --> 00:14:14.360]  如果他認識
[00:14:14.360 --> 00:14:15.360]  他沒有聽過耶穌
[00:14:15.360 --> 00:14:16.360]  就什麼水來的?
[00:14:16.360 --> 00:14:19.760]  你只是嘲笑我而已
[00:14:19.760 --> 00:14:20.960]  我是瘸腿的
[00:14:20.960 --> 00:14:22.560]  我走不動的
[00:14:22.560 --> 00:14:24.560]  如果他聽過耶穌
[00:14:24.560 --> 00:14:25.960]  就死了
[00:14:25.960 --> 00:14:28.960]  你奉一個死了的人叫我起來行走
[00:14:28.960 --> 00:14:29.760]  什麼來的?
[00:14:29.760 --> 00:14:32.360]  不過聖經就說
[00:14:32.360 --> 00:14:34.160]  這個人不是想得太多
[00:14:34.160 --> 00:14:35.960]  所以聖經沒有記錯他在想什麼
[00:14:35.960 --> 00:14:37.160]  他想什麼真的不要緊
[00:14:37.160 --> 00:14:39.760]  他沒有想多久
[00:14:39.760 --> 00:14:41.360]  這個眼前的陌生人
[00:14:41.360 --> 00:14:42.360]  他不知道這個人叫彼得
[00:14:42.360 --> 00:14:43.160]  我們只知道而已
[00:14:43.160 --> 00:14:44.960]  因為聖經說彼得約翰到了那裡
[00:14:44.960 --> 00:14:47.360]  聖經說彼得說完了
