
[00:00:00.000 --> 00:00:05.320]  今天我們回來教會講壇系列《使徒行傳》
[00:02:57.720 --> 00:03:03.600]  記得他在第十章的四十二和四十三節
[00:03:03.600 --> 00:03:04.600]  他有這樣說
[00:03:04.600 --> 00:03:07.160]  請大家一起讀出
[00:03:07.160 --> 00:03:10.440]  他吩咐我們全道給眾人
[00:03:10.440 --> 00:03:13.360]  證明他是神所立定的
[00:03:13.360 --> 00:03:17.000]  要作審判活人死人的主
[00:03:17.000 --> 00:03:20.320]  眾仙之也為他作見證說
[00:03:20.320 --> 00:03:25.520]  凡信他的人必因他的名得蒙赦罪
[00:03:25.520 --> 00:03:30.920]  凡信他的人必因他的名得蒙赦罪
[00:03:30.920 --> 00:03:34.040]  請問這個「他」是誰呢?
[00:03:34.040 --> 00:03:37.120]  這個「他」就是耶穌
[00:03:37.120 --> 00:03:43.520]  上帝的恩典就是藉著耶穌賜給全世界的人
[00:03:43.520 --> 00:03:47.920]  彼得就將耶穌死而復活這個福音
[00:03:47.920 --> 00:03:55.200]  對哥利留和當時在他家裡所有的人再說一次
[00:03:55.200 --> 00:03:58.360]  究竟什麼是「恩典」呢?
[00:03:58.360 --> 00:04:01.920]  有人說「恩典」就是
[00:04:01.920 --> 00:04:06.480]  God's riches at Christ's expense
[00:04:06.480 --> 00:04:07.480]  意思是什麼呢?
[00:04:07.480 --> 00:04:08.680]  意思就是說
[00:04:08.680 --> 00:04:11.680]  上帝藉著耶穌基督的犧牲
[00:04:11.680 --> 00:04:16.640]  將這個豐盛賜給世人
[00:04:16.640 --> 00:04:18.840]  這個就是「恩典」
[00:04:18.840 --> 00:04:23.440]  請問今天你領受了這個「恩典」了嗎?
[00:04:23.440 --> 00:04:25.280]  領受了「恩典」之後
[00:04:25.280 --> 00:04:29.440]  你又是不是一個感恩的人呢?
[00:04:29.440 --> 00:04:32.680]  因著上帝救贖的「恩典」
[00:04:32.680 --> 00:04:34.480]  要臨到全世界的人
[00:04:34.480 --> 00:04:39.160]  彼得和哥利留都從上帝那裡領受了「義仗」
[00:04:39.160 --> 00:04:43.440]  上個星期陳牧師跟大家分享過
[00:04:43.440 --> 00:04:46.560]  他們兩個的「義仗」
[00:04:46.560 --> 00:04:50.080]  當彼得和哥利留領受「義仗」的時候
[00:04:50.080 --> 00:04:54.240]  其實他們都不明白「義仗」的意思
[00:04:54.240 --> 00:04:59.640]  就好像一個在砌一幅拼圖的人
[00:04:59.640 --> 00:05:03.440]  他手握著一塊拼圖
[00:05:03.440 --> 00:05:10.800]  但是他卻未能看得出整幅圖的圖畫
[00:05:10.800 --> 00:05:15.280]  但是當上帝將一塊一塊的拼圖
[00:05:15.280 --> 00:05:17.320]  放在一起的時候
[00:05:17.320 --> 00:05:21.760]  就拼出了「福音要臨到外邦人」
[00:05:21.760 --> 00:05:24.080]  這一幅美麗的圖畫
[00:05:24.080 --> 00:05:29.960]  也為教會踏上實踐大使命
[00:05:29.960 --> 00:05:32.480]  這個關鍵的一步
[00:05:32.480 --> 00:05:34.560]  在這個過程當中
[00:05:34.560 --> 00:05:39.320]  「恩典」和「義仗」就是從上帝那裡而來
[00:05:39.320 --> 00:05:41.800]  但是人仍然需要配合
[00:05:41.800 --> 00:05:43.240]  人怎樣配合呢?
[00:05:43.240 --> 00:05:46.400]  就是人要信服
[00:05:46.400 --> 00:05:50.000]  今天我和大家分享
[00:05:50.000 --> 00:05:56.360]  經文第十章三十四至十一章十八節
[00:05:56.360 --> 00:06:02.720]  我希望從這一段經文找出一些重要的原則
[00:06:02.720 --> 00:06:08.560]  以及我們怎樣去應用這些原則
[00:06:08.560 --> 00:06:15.480]  讓我們再一次同心低頭禱告
[00:06:15.480 --> 00:06:17.200]  親愛的天父 我們感謝你
[00:06:17.200 --> 00:06:20.640]  因為你的「恩典」實在是豐富
[00:06:20.640 --> 00:06:22.560]  我們今天成為何等樣的人
[00:06:22.560 --> 00:06:25.280]  都是蒙主你的「恩」而成
[00:06:25.280 --> 00:06:29.560]  我們也感謝你將「義仗」賜下給教會
[00:06:29.560 --> 00:06:37.240]  將「義仗」賜下給我們每一個有心尋求你的人
[00:06:37.240 --> 00:06:40.840]  你在我們每一個人的生命裡都有奇妙的計劃
[00:06:40.840 --> 00:06:43.560]  主求你教導我們去信服
[00:06:43.560 --> 00:06:45.280]  我們去跟從你
[00:06:45.280 --> 00:06:48.360]  一生都是跟從你
[00:06:48.360 --> 00:06:50.960]  當我們要打開你的話語的時候
[00:06:50.960 --> 00:06:54.640]  願主你也同時打開我們的心
[00:06:54.640 --> 00:06:57.640]  讓我們真的有預備好的心田
[00:06:57.640 --> 00:07:01.960]  去盛載主你寶貴的話語
[00:07:01.960 --> 00:07:03.320]  多謝你聽我們的祈禱
[00:07:03.320 --> 00:07:05.440]  奉耶穌基督的聖命祈求
[00:07:05.440 --> 00:07:06.880]  阿門
[00:07:06.880 --> 00:07:08.880]  第一個的原則
[00:07:08.880 --> 00:07:11.920]  就是我們信的上帝
[00:07:11.920 --> 00:07:15.560]  是一個令人驚訝的上帝
[00:07:15.560 --> 00:07:19.560]  他是一個驚訝的上帝
[00:07:19.560 --> 00:07:24.000]  我們沒有辦法想得透上帝的作為
[00:07:24.000 --> 00:07:26.760]  有些時候他會打破傳統
[00:07:26.760 --> 00:07:30.120]  有些時候他會衝破文化的隔膜
[00:07:30.120 --> 00:07:33.160]  有些時候他會讓我們
[00:07:33.160 --> 00:07:37.680]  去面對一些我們想都沒想過的事情
[00:07:37.680 --> 00:07:43.160]  為了的就是要成就他的心意
[00:07:43.160 --> 00:07:47.680]  記得當年我在澳洲
[00:07:47.680 --> 00:07:51.600]  公司要將我調職到英國的時候
[00:07:51.600 --> 00:07:56.280]  澳洲的教會為我們安排了一個寬送會
[00:07:56.280 --> 00:08:00.560]  在寬送會裡面有一位姊妹分享
[00:08:00.560 --> 00:08:05.800]  她說我將來是可以想像到
[00:08:05.800 --> 00:08:10.600]  Ben站在講壇那裡講道
[00:08:10.600 --> 00:08:13.480]  我不知道她是不是講預言
[00:08:13.480 --> 00:08:15.200]  但是我聽見的時候
[00:08:15.200 --> 00:08:18.600]  我的心裡面暗笑
[00:08:18.600 --> 00:08:21.640]  因為我覺得沒可能
[00:08:21.640 --> 00:08:24.440]  當時我很喜歡我的工作
[00:08:24.440 --> 00:08:25.960]  而那次的調職
[00:08:25.960 --> 00:08:29.760]  也代表我是成為了國際部的員工
[00:08:29.760 --> 00:08:34.600]  就是說我將會在一個國家工作若干年之後
[00:08:34.600 --> 00:08:38.200]  我又會調到去另一個國家的工作
[00:08:38.200 --> 00:08:41.600]  這個是我一直所嚮往的
[00:08:41.600 --> 00:08:45.200]  因為我希望能夠得到多一點國際經驗
[00:08:45.200 --> 00:08:49.560]  我希望能夠生活在不同文化的地方
[00:08:49.560 --> 00:08:51.760]  所以在這樣的背景之下
[00:08:51.760 --> 00:08:57.560]  我怎會站在講壇那裡講道
[00:08:57.560 --> 00:09:01.560]  但是這一位令人驚訝的上帝
[00:09:01.560 --> 00:09:04.600]  祂的意念高過我的意念
[00:09:04.600 --> 00:09:07.760]  祂的道路高過我的道路
[00:09:07.760 --> 00:09:11.680]  在過去這十多年的時間
[00:09:11.680 --> 00:09:18.200]  講道就成為了我主要的侍奉之一
[00:09:18.200 --> 00:09:21.480]  有些事情它發生
[00:09:21.480 --> 00:09:24.680]  是我們完全沒有想過的
[00:09:24.680 --> 00:09:26.600]  完全想像不到的
[00:09:26.600 --> 00:09:30.200]  但是只要這些事情是在神的計劃裡面
[00:09:30.200 --> 00:09:33.400]  它們就一定會發生
[00:09:33.400 --> 00:09:37.400]  驚訝也一定會臨到
[00:09:37.400 --> 00:09:40.200]  驚訝
[00:09:40.200 --> 00:09:45.200]  可以是一些令人很開心很興奮的事情
[00:09:45.200 --> 00:09:51.600]  但是驚訝也都可能是一些令到人很不舒服
[00:09:51.600 --> 00:09:56.400]  甚至是很傷心的事情
[00:09:56.400 --> 00:09:59.800]  那份工作明明是做得很好的
[00:09:59.800 --> 00:10:03.200]  為什麼突然之間公司裁員
[00:10:03.200 --> 00:10:06.800]  我就被他裁了出來
[00:10:06.800 --> 00:10:12.000]  那個家本來是很健康很幸福
[00:10:12.000 --> 00:10:18.200]  為什麼突然之間有第三者介入了
[00:10:18.200 --> 00:10:22.000]  那些子女明明是聽教聽話
[00:10:22.000 --> 00:10:30.600]  為什麼突然之間變成一個反叛的暴風少年
[00:10:30.600 --> 00:10:34.800]  事情發生的時候我們是會不明白
[00:10:34.800 --> 00:10:39.600]  這個是很正常正如彼得他都不明白
[00:10:39.600 --> 00:10:43.200]  上帝給他的意象一樣
[00:10:43.200 --> 00:10:50.400]  因為我們只是看到拼圖其中的一塊
[00:10:50.400 --> 00:10:53.600]  我們要憑信心去相信
[00:10:53.600 --> 00:10:57.600]  神是有祂的心意在當中
[00:10:57.600 --> 00:11:00.800]  是我知道是不容易
[00:11:00.800 --> 00:11:04.200]  特別是當我們處在逆境當中
[00:11:04.200 --> 00:11:07.800]  我們又看不到出路的時候
[00:11:07.800 --> 00:11:10.000]  但是我鼓勵大家
[00:11:10.000 --> 00:11:12.600]  你信靠神
[00:11:12.600 --> 00:11:16.600]  神有時候就是藉著一些令我們驚訝的事情
[00:11:16.600 --> 00:11:20.200]  去鍛鍊我們的信心
[00:11:20.200 --> 00:11:22.400]  彼得所遇到的驚訝
[00:11:22.400 --> 00:11:26.400]  可能比你比我更加大
[00:11:26.400 --> 00:11:28.200]  因為他所遇到的
[00:11:28.200 --> 00:11:31.200]  是跟他的傳統他的文化
[00:11:31.200 --> 00:11:36.400]  他自小所受的教導是完全相反的
[00:11:36.400 --> 00:11:39.200]  我想你想像一下
[00:11:39.200 --> 00:11:43.200]  有朝一日你去到天堂的門口
[00:11:43.200 --> 00:11:45.600]  有個天使迎接你
[00:11:45.600 --> 00:11:52.000]  他說耶穌已經為你預備了一隻很豐富的筵席
[00:11:52.000 --> 00:11:56.200]  他還說他知道你喜歡吃天婦羅
[00:11:56.200 --> 00:11:59.400]  喜歡吃沙嗲和醉雞
[00:11:59.400 --> 00:12:01.200]  完全猜中了
[00:12:01.200 --> 00:12:06.400]  於是你就懷著一個很期待的心在等
[00:12:06.400 --> 00:12:09.800]  第一道菜捧到來的時候
[00:12:09.800 --> 00:12:11.800]  真的是天婦羅
[00:12:11.800 --> 00:12:14.600]  不過裡面不是蝦
[00:12:14.600 --> 00:12:18.600]  裡面是炸蟑螂和炸蜘蛛
[00:12:18.600 --> 00:12:20.200]  你跟天使說
[00:12:20.200 --> 00:12:22.200]  不是的,怎麼搞的
[00:12:22.200 --> 00:12:25.400]  我不能吃這些東西的
[00:12:25.400 --> 00:12:26.600]  天使說不要緊
[00:12:26.600 --> 00:12:29.600]  我帶第二道菜給你
[00:12:29.600 --> 00:12:32.600]  第二道菜捧到來的時候
[00:12:32.600 --> 00:12:34.800]  的確是沙嗲
[00:12:34.800 --> 00:12:36.400]  不過就不是沙嗲牛肉
[00:12:36.400 --> 00:12:39.000]  也不是沙嗲雞肉
[00:12:39.000 --> 00:12:41.000]  是沙嗲鹽蛇
[00:12:41.000 --> 00:12:43.400]  並且那條鹽蛇很大條的
[00:12:43.400 --> 00:12:47.800]  用一支木枝刺著的時候
[00:12:47.800 --> 00:12:49.600]  你說不行的
[00:12:49.600 --> 00:12:51.000]  你跟天使說不行的
[00:12:51.000 --> 00:12:52.600]  我不能夠吃這些東西的
[00:12:52.600 --> 00:12:58.400]  這個是跟我的傳統文化完全相反的
[00:12:58.400 --> 00:13:00.800]  天使就說這些都是前菜而已
[00:13:00.800 --> 00:13:01.800]  不要緊
[00:13:01.800 --> 00:13:04.600]  我現在將主菜捧出來
[00:13:04.600 --> 00:13:05.800]  主菜捧出來的時候
[00:13:05.800 --> 00:13:11.200]  果然是有一陣很香的酒味
[00:13:11.200 --> 00:13:14.200]  不過裡面的就不是醉雞
[00:13:14.200 --> 00:13:19.400]  裡面的就是酒煮蠍子
[00:13:19.400 --> 00:13:21.800]  是醉蠍子
[00:13:21.800 --> 00:13:27.000]  如果你覺得這些菜令你覺得反胃的話
[00:13:27.000 --> 00:13:29.800]  你就明白彼得
[00:13:29.800 --> 00:13:33.000]  當他領受上帝意象的時候
[00:13:33.000 --> 00:13:35.600]  他那種的心情
[00:13:35.600 --> 00:13:39.200]  彼得即時的反應是什麼呢?
[00:13:39.200 --> 00:13:41.600]  在十一章的第八和第九節
[00:13:41.600 --> 00:13:44.600]  彼得就說主下者是不可的
[00:13:44.600 --> 00:13:46.600]  凡俗而不潔淨的物
[00:13:46.600 --> 00:13:50.000]  從來沒有入過我的口
[00:13:50.000 --> 00:13:52.000]  上帝怎樣回應?
[00:13:52.000 --> 00:13:55.000]  他說:神所潔淨的
[00:13:55.000 --> 00:14:01.600]  你不可當作俗物
[00:14:01.600 --> 00:14:04.200]  從彼得所說的話
[00:14:04.200 --> 00:14:07.200]  主下者是不可的
[00:14:07.200 --> 00:14:09.800]  我想大家留意一件事
[00:14:09.800 --> 00:14:16.000]  就是彼得的口是叫上帝是主
[00:14:16.000 --> 00:14:20.600]  但是他卻是按著自己的心意去做決定
[00:14:20.600 --> 00:14:22.400]  他跟上帝說:不行的
[00:14:22.400 --> 00:14:24.800]  我是不能夠吃這些東西的
[00:14:24.800 --> 00:14:33.400]  這個會不會都是我們當中一些人的寫照呢?
[00:14:33.400 --> 00:14:38.000]  我們的口叫耶穌為主
[00:14:38.000 --> 00:14:47.000]  但是我們卻緊緊抓住我們生命的話事權
[00:14:47.000 --> 00:14:51.000]  我們會跟耶穌說:主啊!主啊!
[00:14:51.000 --> 00:14:54.400]  我現在很享受我的生活
[00:14:54.400 --> 00:14:57.600]  請祢千萬不要介入我的生活裡面
[00:14:57.600 --> 00:15:00.000]  祢不要改變我的生活
[00:15:00.000 --> 00:15:03.600]  不要呼召我為祢做些什麼
[00:15:03.600 --> 00:15:05.400]  我答應你
[00:15:05.400 --> 00:15:07.800]  當我享受完我的生活之後
[00:15:07.800 --> 00:15:12.400]  我一定會侍奉你
[00:15:12.400 --> 00:15:16.800]  我希望大家不會有這樣的心態
[00:15:16.800 --> 00:15:20.200]  因為如果我們是耶穌的門徒的話
[00:15:20.200 --> 00:15:25.000]  我們就要明白我們的身份只不過是一個僕人
[00:15:25.000 --> 00:15:30.400]  而僕人是會將他的生命主權交出來
[00:15:30.400 --> 00:15:33.200]  是會信服耶穌
[00:15:33.200 --> 00:15:40.000]  這個就是作主門徒一個基本的態度
[00:15:40.000 --> 00:15:41.600]  弟兄姊妹
[00:15:41.600 --> 00:15:45.200]  上帝今天都有可能
[00:15:45.200 --> 00:15:50.600]  是要有一些令到你驚訝的事要你面對
[00:15:50.600 --> 00:15:53.600]  你有沒有準備好呢?
[00:15:53.600 --> 00:15:55.600]  或者有些人會問
[00:15:55.600 --> 00:15:57.800]  既然是突然之間發生的
[00:15:57.800 --> 00:15:59.600]  既然是意想不到的
[00:15:59.600 --> 00:16:02.200]  那怎麼會有得準備呢?
[00:16:02.200 --> 00:16:04.200]  但是我想跟你說
[00:16:04.200 --> 00:16:06.600]  是有得準備
[00:16:06.600 --> 00:16:10.000]  因為這些驚訝
[00:16:10.000 --> 00:16:13.400]  其實就是信心的操練
[00:16:13.400 --> 00:16:15.600]  就是價值觀的考驗
[00:16:15.600 --> 00:16:22.800]  就是我們和上帝的關係的經歷
[00:16:22.800 --> 00:16:27.000]  如果你時刻是有神的話在你的心裡面
[00:16:27.000 --> 00:16:32.200]  如果你時常是敏感聖靈的感動和安慰
[00:16:32.200 --> 00:16:34.600]  如果你恆常的
[00:16:34.600 --> 00:16:40.000]  和一些靈明穩定的弟兄姊妹是有團契的生活的話
[00:16:40.000 --> 00:16:47.400]  那你會對突如其來的情況是有更好的準備
[00:16:47.400 --> 00:16:52.000]  這個也是為什麼有人在逆境當中跌倒
[00:16:52.000 --> 00:16:53.600]  甚至是離開神
[00:16:53.600 --> 00:17:00.400]  但是也有人在逆境當中對神的信心是更加堅定
[00:17:00.400 --> 00:17:03.800]  生命是更加成長
[00:17:03.800 --> 00:17:05.600]  分別在哪裡呢?
[00:17:05.600 --> 00:17:11.000]  分別就是看你有沒有一個永恆的價值觀
[00:17:11.000 --> 00:17:15.800]  和你是不是願意去信服神
[00:17:15.800 --> 00:17:19.200]  第二個原則就是做門徒的
[00:17:19.200 --> 00:17:21.000]  是要信服主
[00:17:21.000 --> 00:17:24.400]  當彼得他明白了異象的意思
[00:17:24.400 --> 00:17:28.800]  原來神的恩典就是要臨到外邦人的時候
[00:17:28.800 --> 00:17:31.800]  彼得就信服
[00:17:31.800 --> 00:17:36.800]  在第十章的三十四和三十五節
[00:17:36.800 --> 00:17:38.000]  彼得這樣說的
[00:17:38.000 --> 00:17:40.000]  請大家一起讀出
[00:17:40.000 --> 00:17:43.400]  「我真看出神是不偏待人」
[00:17:43.400 --> 00:17:51.600]  「原來各國中那敬畏主行義的人都為主所越立」
[00:17:51.600 --> 00:17:54.000]  敬畏是一種心態
[00:17:54.000 --> 00:17:56.400]  是我們裡面的
[00:17:56.400 --> 00:18:02.600]  而行義卻是一種外在的行為
[00:18:02.600 --> 00:18:04.600]  所以我們一定要問
[00:18:04.600 --> 00:18:09.000]  究竟哥尼流他做了什麼公義的事
[00:18:09.000 --> 00:18:11.000]  他行了什麼義
[00:18:11.000 --> 00:18:14.600]  以致他是被上帝去紀念
[00:18:14.600 --> 00:18:17.200]  被上帝去越立的呢?
[00:18:17.200 --> 00:18:22.400]  答案就在第十章的第四節
[00:18:22.400 --> 00:18:24.000]  天使和哥尼流說
[00:18:24.000 --> 00:18:29.800]  「你的禱告和你的州祭達到神面前」
[00:18:29.800 --> 00:18:32.600]  「已蒙紀念了」
[00:18:32.600 --> 00:18:35.800]  原來最低限度有兩樣東西
[00:18:35.800 --> 00:18:38.000]  是神會紀念
[00:18:38.000 --> 00:18:40.000]  是神會越立的
[00:18:40.000 --> 00:18:45.000]  無論你是信了主或者未信主的人
[00:18:45.000 --> 00:18:48.200]  神都會紀念這兩樣東西
[00:18:48.200 --> 00:18:49.800]  第一樣東西就是祈禱
[00:18:49.800 --> 00:18:52.200]  第二樣東西就是州祭
[00:18:52.200 --> 00:18:58.000]  州祭就是用金錢去幫助那些有需要的人
[00:18:58.000 --> 00:19:05.000]  用實際的行動去幫助那些有需要的人
[00:19:05.000 --> 00:19:09.600]  我們怎樣去管理我們的金錢
[00:19:09.600 --> 00:19:12.000]  我們奉獻的態度
[00:19:12.000 --> 00:19:15.800]  原來都會是蒙神紀念
[00:19:15.800 --> 00:19:18.800]  蒙神越立的
[00:19:18.800 --> 00:19:23.600]  對某一些信徒來說
[00:19:23.600 --> 00:19:30.000]  在金錢管理上去信服神
[00:19:30.000 --> 00:19:34.000]  是一件不容易的事
[00:19:34.000 --> 00:19:38.000]  今天當你看到貧窮人的需要
[00:19:38.000 --> 00:19:43.200]  當你看到香港那種貧富懸殊的現象
[00:19:43.200 --> 00:19:48.000]  堅尼系數即是計算貧富懸殊的指標
[00:19:48.000 --> 00:19:51.400]  香港是全世界的城市佔第一位
[00:19:51.400 --> 00:19:56.200]  即是說香港的貧富懸殊是最厲害的
[00:19:56.200 --> 00:19:58.200]  當你看到這樣的現象
[00:19:58.200 --> 00:20:01.200]  當你看到你身邊的人的需要的時候
[00:20:01.200 --> 00:20:08.200]  神又有沒有感動你去做一些回應
[00:20:08.200 --> 00:20:14.800]  有一個牧師他為了要裝修他很破舊的房子
[00:20:14.800 --> 00:20:16.800]  他就開始存錢
[00:20:16.800 --> 00:20:19.200]  裝修費大約是二十萬
[00:20:19.200 --> 00:20:21.200]  當他存到一半的時候
[00:20:21.200 --> 00:20:24.000]  即是說當他存了十萬的時候
[00:20:24.000 --> 00:20:27.600]  他聽到神的聲音
[00:20:27.600 --> 00:20:33.600]  要他將四萬元奉獻給一個宣教士
[00:20:33.600 --> 00:20:38.800]  即是說是他當時存了的錢的百分之四十
[00:20:38.800 --> 00:20:42.600]  那個時候他已經簽了裝修的合約
[00:20:42.600 --> 00:20:45.200]  而就快要開工了
[00:20:45.200 --> 00:20:48.200]  所以他有很大的掙扎
[00:20:48.200 --> 00:20:52.200]  最後他就決定去信服
[00:20:52.200 --> 00:20:56.600]  奉獻了四萬元給那個宣教士
[00:20:56.600 --> 00:21:00.200]  當裝修工程完成之後
[00:21:00.200 --> 00:21:06.000]  他發覺他的戶口是有足夠的錢去結帳
[00:21:06.000 --> 00:21:10.600]  並且那個裝修的過程是非常之順利
[00:21:10.600 --> 00:21:13.800]  他懷著一個感恩的心去講這個見證
[00:21:13.800 --> 00:21:22.200]  他說神一定是恩待那些願意信服他的人
[00:21:22.200 --> 00:21:27.200]  好像這個牧師那樣在金錢緊缺的時候
[00:21:27.200 --> 00:21:34.200]  仍然是願意按著聖靈的感動去信服去奉獻
[00:21:34.200 --> 00:21:39.200]  實在是一件不容易的事
[00:21:39.200 --> 00:21:42.200]  或者我也懷著一個感恩的心
[00:21:42.200 --> 00:21:46.600]  去講一個剛剛發生了不久的見證
[00:21:46.600 --> 00:21:49.200]  我們教會有一對夫婦
[00:21:49.200 --> 00:21:53.000]  他們的家境不是很富裕
[00:21:53.000 --> 00:21:57.600]  並且他們有兩個是年幼的兒子
[00:21:57.600 --> 00:22:01.000]  太太剛剛出了花紅
[00:22:01.000 --> 00:22:03.200]  神就感動她
[00:22:03.200 --> 00:22:05.400]  見到教會的需要
[00:22:05.400 --> 00:22:12.400]  就將全部的花紅奉獻了給教會
[00:22:12.400 --> 00:22:16.000]  到她丈夫要填稅單的時候
[00:22:16.000 --> 00:22:22.400]  他就發現原來他們沒有遇到那個花紅是需要交稅的
[00:22:22.400 --> 00:22:25.600]  他已經全部奉獻了
[00:22:25.600 --> 00:22:32.800]  而他們每個月的收支是很繃緊的
[00:22:32.800 --> 00:22:36.000]  丈夫就問太太怎麼辦
[00:22:36.000 --> 00:22:38.800]  太太說不要緊
[00:22:38.800 --> 00:22:41.400]  我相信我有信心
[00:22:41.400 --> 00:22:44.400]  神一定會幫我們搞定
[00:22:44.400 --> 00:22:50.600]  結果就是當他們填好那份稅單
[00:22:50.600 --> 00:22:56.400]  計算好他們能夠扣稅的項目的時候
[00:22:56.400 --> 00:23:05.000]  他們真的在戶口有足夠的錢去交稅
[00:23:05.000 --> 00:23:06.000]  這次的假期
[00:23:06.000 --> 00:23:11.600]  我在多倫多買了幾本英文的述靈書籍
[00:23:11.600 --> 00:23:15.800]  其中一本就是這本叫做《Deep and Wide》
[00:23:15.800 --> 00:23:21.400]  就是Andy Stanley這個牧師所寫的
[00:23:21.400 --> 00:23:29.200]  Andy Stanley就是美國一間三萬多人教會的主任牧師
[00:23:29.200 --> 00:23:30.800]  在他的書裡面
[00:23:30.800 --> 00:23:36.200]  他就說到他怎樣幫助會眾去實踐
[00:23:36.200 --> 00:23:41.000]  聖經的十一奉獻的教導
[00:23:41.000 --> 00:23:44.400]  他說對大部分的信徒來說
[00:23:44.400 --> 00:23:50.200]  要立刻實踐十一奉獻是一件非常困難的事
[00:23:50.200 --> 00:23:56.000]  所以他鼓勵會眾每個月都按著一個百分比
[00:23:56.000 --> 00:23:59.000]  一個百分比來奉獻
[00:23:59.000 --> 00:24:01.800]  可能是3%可能是4%
[00:24:01.800 --> 00:24:03.800]  不要緊是一個開始
[00:24:03.800 --> 00:24:07.800]  但是開始了就要持久的去做
[00:24:07.800 --> 00:24:11.200]  每個月都是這樣做
[00:24:11.200 --> 00:24:18.000]  然後每年就將這個百分比去增加
[00:24:18.000 --> 00:24:22.200]  可能是3%加到5%或者等等
[00:24:22.200 --> 00:24:25.200]  經過了一段時間
[00:24:25.200 --> 00:24:31.600]  就能夠達到十一奉獻的目標
[00:24:31.600 --> 00:24:35.600]  如果你對十一奉獻沒有掙扎的話
[00:24:35.600 --> 00:24:38.000]  我為你感恩
[00:24:38.000 --> 00:24:42.000]  但如果你是未做得到十一奉獻的
[00:24:42.000 --> 00:24:47.000]  我都鼓勵你用這個方法去開始
[00:24:47.000 --> 00:24:51.800]  按部就班的持久的這樣去做
[00:24:51.800 --> 00:24:58.800]  以致你能夠實踐聖經對奉獻的教導
[00:24:58.800 --> 00:25:03.800]  其實能夠有奉獻的能力是恩典
[00:25:03.800 --> 00:25:07.600]  能夠按著聖靈的感動去奉獻
[00:25:07.600 --> 00:25:10.200]  更加是一個祝福
[00:25:10.200 --> 00:25:14.200]  就好像《馬拉基書》第三章所說
