
[00:00:00.000 --> 00:00:03.680]  我聽說 Billy Graham 郭培利博士
[00:02:19.200 --> 00:02:20.880]  祂沒有說當你祈禱的時候
[00:02:20.880 --> 00:02:21.920]  第一句你叫
[00:02:21.920 --> 00:02:24.320]  Eloham 耶和華
[00:02:24.320 --> 00:02:25.600]  祂說
[00:02:25.600 --> 00:02:27.760]  當你祈禱的時候
[00:02:27.760 --> 00:02:29.640]  第一句話你叫
[00:02:29.640 --> 00:02:36.320]  Alphardus 我的爸爸
[00:02:36.320 --> 00:02:38.560]  因為你跟這個爸爸的關係
[00:02:38.560 --> 00:02:41.120]  是很特別的
[00:02:41.120 --> 00:02:45.160]  是跟其他創造的人裡面有區別
[00:02:45.160 --> 00:02:47.080]  你跟他有一個程度的關係
[00:02:47.080 --> 00:02:50.880]  表示你跟他之間的密切
[00:02:50.880 --> 00:02:53.720]  我希望我們今天每一個人都知道
[00:02:53.720 --> 00:02:56.280]  這個宇宙的統治者
[00:02:56.280 --> 00:02:58.360]  這個天堂的 CEO
[00:02:58.360 --> 00:03:00.160]  這個萬王之王
[00:03:00.160 --> 00:03:01.600]  萬主之主
[00:03:01.600 --> 00:03:04.040]  這個和平之君
[00:03:04.040 --> 00:03:10.040]  是你跟我的爸爸
[00:03:10.040 --> 00:03:11.960]  你的爸爸是一個老闆
[00:03:11.960 --> 00:03:13.400]  他負責一切
[00:03:13.400 --> 00:03:16.120]  全部東西在他的掌權裡面
[00:03:16.120 --> 00:03:17.440]  如果你生了病
[00:03:17.440 --> 00:03:19.240]  他是你的醫治者
[00:03:19.240 --> 00:03:20.520]  如果你迷路
[00:03:20.520 --> 00:03:22.360]  他是你的引路者
[00:03:22.360 --> 00:03:24.320]  你遇到困難的時候
[00:03:24.320 --> 00:03:28.920]  他是你跨越這個困難的橋樑
[00:03:28.920 --> 00:03:31.560]  這個是你的爸爸
[00:03:31.560 --> 00:03:33.880]  坐在宇宙之上
[00:03:33.880 --> 00:03:35.480]  這位天父
[00:03:35.480 --> 00:03:37.720]  以天為祂的寶座
[00:03:37.720 --> 00:03:39.920]  以地為祂的腳凳
[00:03:39.920 --> 00:03:41.560]  祂創造了日頭
[00:03:41.560 --> 00:03:43.120]  祂創造了夜晚
[00:03:43.120 --> 00:03:46.960]  祂控制所有的海洋
[00:03:46.960 --> 00:03:52.600]  祂是你跟我的爸爸
[00:03:52.600 --> 00:03:53.840]  你去見祂的時候
[00:03:53.840 --> 00:03:55.280]  不用預約見面
[00:03:55.280 --> 00:03:57.240]  不用像見律師那樣
[00:03:57.240 --> 00:03:59.320]  要先打電話預約
[00:03:59.320 --> 00:04:01.880]  你從來沒有預約去見你天上的爸爸
[00:04:01.880 --> 00:04:03.680]  我想你跟我都沒有
[00:04:03.680 --> 00:04:05.440]  突然間有什麼事就叫一聲
[00:04:05.440 --> 00:04:08.960]  哇 上帝幫我
[00:04:08.960 --> 00:04:10.120]  你不用敲門
[00:04:10.120 --> 00:04:12.800]  看看今天爸爸有沒有心情見見我
[00:04:12.800 --> 00:04:15.280]  看看這個爸爸今天想不想跟我聊天
[00:04:15.280 --> 00:04:16.360]  沒有
[00:04:16.360 --> 00:04:19.120]  因為祂是你的爸爸
[00:04:19.120 --> 00:04:20.040]  所以今天
[00:04:20.040 --> 00:04:22.320]  如果你跟我在父親節的時候
[00:04:22.320 --> 00:04:29.040]  沒有利用我們這個做天上爸爸的子女的身份
[00:04:29.040 --> 00:04:31.360]  這個就太可惜了 是不是
[00:04:31.360 --> 00:04:34.920]  因為祂看你跟我都是祂的弟弟
[00:04:34.920 --> 00:04:39.040]  所以我們可以勇敢地來到祂的私恩寶座面前
[00:04:39.040 --> 00:04:42.680]  能夠將我們任何的事情跟祂說
[00:04:42.680 --> 00:04:45.000]  所以今天
[00:04:45.000 --> 00:04:46.520]  感謝天上的爸爸
[00:04:46.520 --> 00:04:49.680]  你跟我能夠一起來這個父親節裡面
[00:04:49.680 --> 00:04:53.000]  今天我要跟你分享的訊息
[00:04:53.000 --> 00:04:55.680]  是一個很特別的爸爸
[00:04:55.680 --> 00:04:58.680]  不是一個無份的爸爸
[00:04:58.680 --> 00:05:00.200]  因為從祂的生命裡面
[00:05:00.200 --> 00:05:02.640]  我看到我自己
[00:05:02.640 --> 00:05:04.680]  也很可能是從祂的生命裡面
[00:05:04.680 --> 00:05:06.200]  今天很多的爸爸
[00:05:06.200 --> 00:05:08.240]  你看到你自己
[00:05:08.240 --> 00:05:10.080]  今天我要跟大家分享的一個
[00:05:10.080 --> 00:05:11.600]  是天子
[00:05:11.600 --> 00:05:15.840]  又是王子
[00:05:15.840 --> 00:05:19.760]  祂叫什麼名字呢
[00:05:19.760 --> 00:05:23.080]  祂叫做「雅各」
[00:05:23.080 --> 00:05:28.800]  「雅各」的名字翻出來就是「騙子」
[00:05:28.800 --> 00:05:29.840]  你知道嗎
[00:05:29.840 --> 00:05:31.560]  「雅各」的名字翻出來就是「騙子」
[00:05:31.560 --> 00:05:33.720]  今天我們看時間
[00:05:33.720 --> 00:05:34.640]  我確認一下
[00:05:34.640 --> 00:05:36.960]  因為穆斯林跟我說了四十五分鐘
[00:05:36.960 --> 00:05:40.360]  我要看清楚我的時間
[00:05:40.360 --> 00:05:44.160]  「雅各」的名字翻出來就是「騙子」
[00:05:44.160 --> 00:05:45.760]  但是你要明白
[00:05:45.760 --> 00:05:47.160]  我們做爸爸
[00:05:47.160 --> 00:05:50.040]  我太太經常教親子課程
[00:05:50.040 --> 00:05:53.000]  她說小孩子不是聽你叫他做什麼
[00:05:53.000 --> 00:05:54.520]  他是看你怎麼做
[00:05:54.520 --> 00:05:56.920]  學你怎麼做
[00:05:56.920 --> 00:05:58.720]  所以今天我們做爸爸
[00:05:58.720 --> 00:06:01.160]  我們怎麼做很重要
[00:06:01.160 --> 00:06:05.160]  這個「雅各」的名字是「騙子」
[00:06:05.160 --> 00:06:06.680]  我們想想
[00:06:06.680 --> 00:06:10.920]  其實祂有一個遺傳
[00:06:10.920 --> 00:06:14.680]  有一個「騙子」的遺傳在祂的生命裏面
[00:06:14.680 --> 00:06:17.400]  大家記不記得祂的祖父
[00:06:17.400 --> 00:06:19.760]  亞伯拉罕記不記得
[00:06:19.760 --> 00:06:23.360]  你看回《創世紀》十二章十節
[00:06:23.360 --> 00:06:26.520]  亞伯拉罕有一次因為饑荒
[00:06:26.520 --> 00:06:28.960]  就要逃難去到埃及
[00:06:28.960 --> 00:06:32.280]  亞伯拉罕的老婆很漂亮
[00:06:32.280 --> 00:06:36.000]  如果這些人看到
[00:06:36.000 --> 00:06:38.080]  我的太太這麼漂亮
[00:06:38.080 --> 00:06:39.240]  他為什麼殺了我
[00:06:39.240 --> 00:06:40.960]  拿了我的太太去
[00:06:40.960 --> 00:06:42.600]  所以他就叫太太來
[00:06:42.600 --> 00:06:45.240]  他說「太太,幫幫忙吧」
[00:06:45.240 --> 00:06:49.920]  「這樣吧,不如我出賣你吧」
[00:06:49.920 --> 00:06:52.720]  「為了保我自己的性命,OK?」
[00:06:52.720 --> 00:06:55.760]  「我就跟別人說你是我的妹妹好了」
[00:06:55.760 --> 00:06:58.520]  「因為我說我是妹妹」
[00:06:58.520 --> 00:07:00.200]  「別人不當我是你的丈夫」
[00:07:00.200 --> 00:07:02.680]  「就不會殺死我,對不對?」
[00:07:02.680 --> 00:07:05.960]  所以他就騙了
[00:07:05.960 --> 00:07:09.200]  當時人們看到他妹妹這麼漂亮
[00:07:09.200 --> 00:07:11.680]  當時的皇帝就把很多牛羊
[00:07:11.680 --> 00:07:13.120]  聖經說得很清楚,對吧
[00:07:13.120 --> 00:07:14.280]  又牛又羊
[00:07:14.280 --> 00:07:16.520]  很多東西都給了亞伯拉罕
[00:07:16.520 --> 00:07:18.160]  所以他還騙了很多錢回來
[00:07:18.160 --> 00:07:19.520]  你知道嗎?
[00:07:19.520 --> 00:07:20.680]  OK?
[00:07:20.680 --> 00:07:23.400]  說到出賣太太
[00:07:23.400 --> 00:07:24.840]  今天我說我很像
[00:07:24.840 --> 00:07:26.480]  有時候我也會出賣太太的
[00:07:26.480 --> 00:07:28.440]  老實說
[00:07:28.440 --> 00:07:30.680]  你知道我們有時牧師
[00:07:30.680 --> 00:07:33.600]  有些事情不是很順暢
[00:07:33.600 --> 00:07:35.320]  所以後來我等了不久
[00:07:35.320 --> 00:07:37.720]  不想說的事情就找老婆說就最好了
[00:07:37.720 --> 00:07:41.480]  因為我不會跟她爭吵
[00:07:41.480 --> 00:07:42.800]  那跟我的私樓
[00:07:42.800 --> 00:07:44.520]  跟我的顧客不想說的事情
[00:07:44.520 --> 00:07:46.160]  找誰說呢?
[00:07:46.160 --> 00:07:49.440]  找Everlyn說,對不對
[00:07:49.440 --> 00:07:50.320]  所以Everlyn
[00:07:50.320 --> 00:07:53.520]  我不想跟我的顧客說的事情
[00:07:53.520 --> 00:07:55.760]  就叫Everlyn你跟她說,對不對
[00:07:55.760 --> 00:07:57.040]  所以你明白
[00:07:57.040 --> 00:07:59.440]  這個就是亞伯拉罕
[00:07:59.440 --> 00:08:04.240]  有這樣的DNA
[00:08:04.240 --> 00:08:05.240]  你不要笑
[00:08:05.240 --> 00:08:08.920]  接著這個DNA傳給她的兒子以薩
[00:08:08.920 --> 00:08:10.800]  你們可能不少聽過
[00:08:10.800 --> 00:08:13.480]  但是你看回創世紀二十六章
[00:08:13.480 --> 00:08:15.120]  六至十七節
[00:08:15.120 --> 00:08:17.160]  同樣的事情發生
[00:08:17.160 --> 00:08:19.600]  又是饑荒
[00:08:19.600 --> 00:08:21.200]  很多年之後
[00:08:21.200 --> 00:08:24.960]  以薩又是要去到另一個地方
[00:08:24.960 --> 00:08:26.800]  又是一個事情
[00:08:26.800 --> 00:08:29.440]  誇我的太太這麼漂亮
[00:08:29.440 --> 00:08:31.560]  如果讓人們知道她是我太太
[00:08:31.560 --> 00:08:32.800]  一定殺了我
[00:08:32.800 --> 00:08:34.720]  全部重複
[00:08:34.720 --> 00:08:36.920]  於是她就跟當地的人說
[00:08:36.920 --> 00:08:40.440]  這個是我的妹妹
[00:08:40.440 --> 00:08:41.920]  於是這個妹妹
[00:08:41.920 --> 00:08:42.800]  這個人
[00:08:42.800 --> 00:08:46.520]  後來這些領袖發覺不是之後
[00:08:46.520 --> 00:08:48.800]  又是罵以薩
[00:08:48.800 --> 00:08:49.680]  為什麼你欺負我
[00:08:49.680 --> 00:08:54.000]  差點我被神賊罰我
[00:08:54.000 --> 00:08:57.640]  一代一代傳下去
[00:08:57.640 --> 00:08:59.960]  傳到去雅閣
[00:08:59.960 --> 00:09:02.680]  不僅是她爸爸那邊傳
[00:09:02.680 --> 00:09:04.760]  雅閣還有她媽媽那邊傳
[00:09:04.760 --> 00:09:06.760]  對不對
[00:09:06.760 --> 00:09:09.320]  媽媽和利伯家
[00:09:09.320 --> 00:09:13.080]  自己去欺騙自己的大兒子以薩
[00:09:13.080 --> 00:09:17.880]  為了幫雅閣爭奪長子的名分和祝福
[00:09:17.880 --> 00:09:21.680]  你想想利伯家的家庭的傳統
[00:09:21.680 --> 00:09:24.360]  利伯家的哥哥
[00:09:24.360 --> 00:09:26.080]  是不是被抓了
[00:09:26.080 --> 00:09:28.560]  又是這樣又是去騙雅閣
[00:09:28.560 --> 00:09:33.560]  騙了他七年
[00:09:33.560 --> 00:09:35.080]  所以我們做爸爸的
[00:09:35.080 --> 00:09:36.800]  我們看看
[00:09:36.800 --> 00:09:40.600]  今天我們很多事情真的傳下去
[00:09:40.600 --> 00:09:42.000]  所以有時候我們問問今天
[00:09:42.000 --> 00:09:44.880]  什麼是你和我的遺產
[00:09:44.880 --> 00:09:46.920]  很可惜很多時候
[00:09:46.920 --> 00:09:50.880]  我們的遺產傳下去
[00:09:50.880 --> 00:09:54.920]  是弟弟看到我們所做的事
[00:09:54.920 --> 00:09:57.160]  他不是聽我們怎麼教他
[00:09:57.160 --> 00:09:58.800]  他是看我們怎麼做
[00:09:58.800 --> 00:10:02.040]  所以雅閣無論是天生也好
[00:10:02.040 --> 00:10:03.440]  天性也好
[00:10:03.440 --> 00:10:07.840]  他們綜合了她爸爸的血統
[00:10:07.840 --> 00:10:09.720]  媽媽的血統
[00:10:09.720 --> 00:10:15.000]  給我們看到整個雅閣的專長
[00:10:15.000 --> 00:10:18.760]  所以雅閣在她的生命裏面寫著
[00:10:18.760 --> 00:10:22.440]  你就是什麼You are the black sheep of the family
[00:10:22.440 --> 00:10:24.840]  你就是家裏面那隻黑羊
[00:10:24.840 --> 00:10:26.240]  是不是
[00:10:26.240 --> 00:10:27.440]  為什麼我這麼灰雅閣呢
[00:10:27.440 --> 00:10:29.080]  因為我家裏的七個兄弟姐妹
[00:10:29.080 --> 00:10:30.280]  我最小的
[00:10:30.280 --> 00:10:31.480]  每一個都比我乖
[00:10:31.480 --> 00:10:33.240]  最壞的是我
[00:10:33.240 --> 00:10:35.400]  在人生裏面最多失敗的
[00:10:35.400 --> 00:10:37.480]  是我經常撞板的
[00:10:37.480 --> 00:10:42.440]  我就是家裏的那個黑羊
[00:10:42.440 --> 00:10:46.680]  你沒有你祖父阿伯拉罕的信心
[00:10:46.680 --> 00:10:51.880]  你沒有你爸爸以薩的那種毅力
[00:10:51.880 --> 00:10:54.680]  雅閣 你是一個不合適的人選
[00:10:54.680 --> 00:10:57.000]  你是一個騙子
[00:10:57.000 --> 00:11:00.000]  但是上帝伸出手來說
[00:11:00.000 --> 00:11:02.200]  我要你
[00:11:02.200 --> 00:11:06.560]  我要你來建立整個民眾
[00:11:06.560 --> 00:11:09.200]  當一個聖潔的上帝
[00:11:09.200 --> 00:11:10.680]  拿著一個騙子
[00:11:10.680 --> 00:11:11.560]  而且說
[00:11:11.560 --> 00:11:14.480]  我在你的生命裏面有美好的計劃
[00:11:14.480 --> 00:11:17.280]  我對你的生命有一個命定
[00:11:17.280 --> 00:11:18.080]  你要怎麼做
[00:11:18.080 --> 00:11:19.200]  你沒什麼可以做
[00:11:19.200 --> 00:11:20.960]  如果上帝要你
[00:11:20.960 --> 00:11:23.000]  如果這個天上的父
[00:11:23.000 --> 00:11:25.760]  所以今天各位的爸爸
[00:11:25.760 --> 00:11:29.080]  上帝可能在這裏跟你說
[00:11:29.080 --> 00:11:31.600]  我知道你曾經失敗過
[00:11:31.600 --> 00:11:33.600]  可能你做爸爸失敗過
[00:11:33.600 --> 00:11:35.960]  可能在你的生意上面失敗過
[00:11:35.960 --> 00:11:38.240]  可能在你的婚姻裏面失敗過
[00:11:38.240 --> 00:11:41.480]  甚至可能你是虐待你的太太
[00:11:41.480 --> 00:11:45.200]  或者甚至你很多時候醉酒
[00:11:45.200 --> 00:11:46.960]  但是我在你的生命裏面
[00:11:46.960 --> 00:11:48.560]  有一個美好的計劃
[00:11:48.560 --> 00:11:50.360]  這個天上的爸爸說
[00:11:50.360 --> 00:11:52.520]  我要將你從你的背景裏面
[00:11:52.520 --> 00:11:55.080]  從這些背景當中解救出來
[00:11:55.080 --> 00:11:56.080]  讓你進入
[00:11:56.080 --> 00:11:59.960]  我在你生命美好的命定當中
[00:11:59.960 --> 00:12:02.360]  所以今天我們說的這個人
[00:12:02.360 --> 00:12:05.160]  雅閣
[00:12:05.160 --> 00:12:08.280]  雅閣不知道他自己真正的名
[00:12:08.280 --> 00:12:10.680]  他只是知道別人怎樣叫他
[00:12:10.680 --> 00:12:15.320]  他知道他生活的周圍塑造了他
[00:12:15.320 --> 00:12:18.480]  他知道他生命裏面發生了什麼
[00:12:18.480 --> 00:12:20.640]  所以差不多二十年裏面
[00:12:20.640 --> 00:12:24.520]  雅閣的生命是一場混亂
[00:12:24.520 --> 00:12:27.120]  是一個糟糕的生命
[00:12:27.120 --> 00:12:28.800]  直到有一天
[00:12:28.800 --> 00:12:34.800]  他去到這個山上
[00:12:34.800 --> 00:12:37.920]  在這個疲勞依勒的地方
[00:12:37.920 --> 00:12:39.840]  遇見了上帝
[00:12:39.840 --> 00:12:40.880]  所以在這裏
[00:12:40.880 --> 00:12:44.640]  我們說他要跟他的哥哥和好
[00:12:44.640 --> 00:12:46.000]  就去到這裏
[00:12:46.000 --> 00:12:48.320]  打發弟弟的家人
[00:12:48.320 --> 00:12:49.560]  他自己一個人
[00:12:49.560 --> 00:12:52.200]  就去到一個地方的山上
[00:12:52.200 --> 00:12:53.360]  就在那裏做什麼?
[00:12:53.360 --> 00:12:56.880]  跟上帝摔跤
[00:12:56.880 --> 00:12:59.160]  說到摔跤這個詞
[00:12:59.160 --> 00:13:00.440]  你知不知道摔跤
[00:13:00.440 --> 00:13:04.840]  普通話是甚麼意思?
[00:13:04.840 --> 00:13:07.240]  有沒有懂得說?
[00:13:07.240 --> 00:13:12.360]  摔跤 不是打跤 什麼打跤?
[00:13:12.360 --> 00:13:14.560]  你知我這麼多年來
[00:13:14.560 --> 00:13:18.640]  我的國語就進步神速
[00:13:18.640 --> 00:13:20.800]  你知不知道神速到怎樣?
[00:13:20.800 --> 00:13:24.480]  幾年前我在溫哥華教會做培訓
[00:13:24.480 --> 00:13:29.000]  我都說我所有講的人都是國語普通話
[00:13:29.000 --> 00:13:33.880]  我就講到雅閣和天使摔跤
[00:13:33.880 --> 00:13:36.840]  講到有個姊妹突然舉手
[00:13:36.840 --> 00:13:38.120]  你知不知道嗎?
[00:13:38.120 --> 00:13:39.520]  她說徐牧師
[00:13:39.520 --> 00:13:49.280]  為何雅閣要和天使摔跤?
[00:13:49.280 --> 00:13:50.480]  所以你看到我的國語
[00:13:50.480 --> 00:13:53.880]  進步得多神速
[00:13:53.880 --> 00:13:58.760]  所以在那裏就與神相見
[00:13:58.760 --> 00:14:02.120]  當然他差不多打贏了
[00:14:02.120 --> 00:14:04.320]  但最後的時候
[00:14:04.320 --> 00:14:08.120]  就被上帝 天使的天使
[00:14:08.120 --> 00:14:09.720]  跨了她一個腿
[00:14:09.720 --> 00:14:13.280]  然後給她改了名字
[00:14:13.280 --> 00:14:16.040]  當她預備的時候
[00:14:16.040 --> 00:14:19.800]  上帝說你覺得你很靈活嗎?
[00:14:19.800 --> 00:14:21.320]  很誘惑嗎?
[00:14:21.320 --> 00:14:23.320]  你以為你是騙子嗎?
[00:14:23.320 --> 00:14:25.440]  但我現在要改你的名字
[00:14:25.440 --> 00:14:27.720]  你要叫做以色列
[00:14:27.720 --> 00:14:30.120]  如果你看以色列的字根
[00:14:30.120 --> 00:14:32.440]  我們在研究神學有些叫字根
[00:14:32.440 --> 00:14:33.920]  你知不知道是甚麼?
[00:14:33.920 --> 00:14:41.200]  以色列的字根是 the prince 王子
[00:14:41.200 --> 00:14:46.880]  你的名字要從騙子改為王子
[00:14:46.880 --> 00:14:48.480]  你可能知道
[00:14:48.480 --> 00:14:51.080]  各位的弟兄 各位的爸爸
[00:14:51.080 --> 00:14:55.200]  在你裏面有這個王子的身份
[00:14:55.200 --> 00:14:59.200]  在你裏面
[00:14:59.200 --> 00:15:03.800]  雅閣全晚和神速打
[00:15:03.800 --> 00:15:06.280]  到早上
[00:15:06.280 --> 00:15:08.880]  她要上帝給她一個祝福
[00:15:08.880 --> 00:15:10.600]  這個祝福就是改了她的名字
[00:15:10.600 --> 00:15:13.920]  從騙子到王子
[00:15:13.920 --> 00:15:16.880]  今天做爸爸的
[00:15:16.880 --> 00:15:18.080]  有沒有那些時候
[00:15:18.080 --> 00:15:23.200]  上帝要真的扭一扭你的腿
[00:15:23.200 --> 00:15:26.640]  令你跛一跛
[00:15:26.640 --> 00:15:29.040]  能夠得到你的心
[00:15:29.040 --> 00:15:30.960]  有沒有在你的生命裏面
[00:15:30.960 --> 00:15:36.680]  在可能透過你的生意的一些挫折裏面
[00:15:36.680 --> 00:15:39.760]  扭一扭你的腿
[00:15:39.760 --> 00:15:42.800]  讓你從騙子變回王子
[00:15:42.800 --> 00:15:43.600]  有沒有那些時候
[00:15:43.600 --> 00:15:47.480]  可能是股票市場的大跌
[00:15:47.480 --> 00:15:50.840]  你蝕很多的錢
[00:15:50.840 --> 00:15:52.120]  上帝在那裏遇見你
[00:15:52.120 --> 00:15:54.760]  在那裏遇見上帝
[00:15:54.760 --> 00:15:57.560]  再一次重拾你的生命
[00:15:57.560 --> 00:16:01.320]  可能甚至你投資其他的東西失敗
[00:16:01.320 --> 00:16:02.400]  或者你的事業
[00:16:02.400 --> 00:16:03.680]  本來你的夢想
[00:16:03.680 --> 00:16:04.760]  這個事業的職位
[00:16:04.760 --> 00:16:09.240]  但突然間被人取消了
[00:16:09.240 --> 00:16:13.680]  被上帝扭一扭你的腿
[00:16:13.680 --> 00:16:15.080]  今天在我們生命裏面
[00:16:15.080 --> 00:16:17.800]  我發覺幾十年
[00:16:17.800 --> 00:16:19.160]  其中一個象徵
[00:16:19.160 --> 00:16:23.080]  我們曾經遇見過神
[00:16:23.080 --> 00:16:27.360]  就是當我們開始卑鄙地走的時候
[00:16:27.360 --> 00:16:32.200]  所以當雅閣被上帝扭一扭你的大腿之後
[00:16:32.200 --> 00:16:35.280]  它就劈劈地落山
[00:16:35.280 --> 00:16:36.880]  這個騙子
[00:16:36.880 --> 00:16:38.880]  和上帝相遇之後
[00:16:38.880 --> 00:16:40.960]  改變了他的生活
[00:16:40.960 --> 00:16:43.600]  他現在進入了一個什麼生活裏面呢
[00:16:43.600 --> 00:16:46.080]  兩個名的生活
[00:16:46.080 --> 00:16:47.920]  又是雅閣
[00:16:47.920 --> 00:16:49.760]  又是隱姓
[00:16:49.760 --> 00:16:51.520]  又是騙子
[00:16:51.520 --> 00:16:53.040]  又是王子
[00:16:53.040 --> 00:16:57.200]  進入了一個朦朧的地帶裏面
[00:16:57.200 --> 00:16:58.360]  你會很奇怪
[00:16:58.360 --> 00:17:01.120]  今天很多我們的男人在這間房裏面
[00:17:01.120 --> 00:17:02.680]  包括我自己
[00:17:02.680 --> 00:17:06.880]  我們很多時候都活在一個模糊的地帶
[00:17:06.880 --> 00:17:09.520]  活在我們的雅閣
[00:17:09.520 --> 00:17:12.640]  又同時活在我們的耳朵
[00:17:12.640 --> 00:17:15.760]  活在我們的騙子的身份
[00:17:15.760 --> 00:17:19.680]  又活在我們的王子的身份裏面
[00:17:19.680 --> 00:17:21.440]  我怎知道
[00:17:21.440 --> 00:17:26.240]  因為就算經過這次的事故以後
[00:17:26.240 --> 00:17:30.120]  聖經沒有一直用以色列這個名字
[00:17:30.120 --> 00:17:32.040]  有時用下雅閣的名字
[00:17:32.040 --> 00:17:33.840]  有時用下以色列的名字
[00:17:33.840 --> 00:17:35.480]  有時用下雅閣的名字
[00:17:35.480 --> 00:17:37.440]  有時用下以色列的名字
[00:17:37.440 --> 00:17:39.360]  甚至後來
[00:17:39.360 --> 00:17:40.640]  所以讓我們看到
[00:17:40.640 --> 00:17:44.040]  雅閣並沒有完全消失
[00:17:44.040 --> 00:17:46.720]  並沒有完全死去
[00:17:46.720 --> 00:17:48.280]  甚至聖經告訴我們
[00:17:48.280 --> 00:17:52.880]  當雅閣差不多要過世的時候
[00:17:52.880 --> 00:17:55.840]  又說到雅閣躺在床上
[00:17:55.840 --> 00:18:01.920]  又說到以色列能夠站起來跟弟弟們說話
[00:18:01.920 --> 00:18:03.960]  所以今天很多時候
[00:18:03.960 --> 00:18:08.440]  我們活在這個掙扎裏面
[00:18:08.440 --> 00:18:12.360]  我們活在這個雅閣和以色列的掙扎裏面
[00:18:12.360 --> 00:18:14.840]  有時候我們想活一個
[00:18:14.840 --> 00:18:17.720]  能夠好好照顧家庭
[00:18:17.720 --> 00:18:18.880]  但在另一方面
[00:18:18.880 --> 00:18:21.040]  我們也要照顧我們的事業
[00:18:21.040 --> 00:18:22.360]  我們的產業
[00:18:22.360 --> 00:18:26.280]  有時候我們想活一個很神聖的生命
[00:18:26.280 --> 00:18:29.600]  但有時候我們又要怎樣想想方法
[00:18:29.600 --> 00:18:31.440]  來騙騙我們報稅
[00:18:31.440 --> 00:18:36.240]  能夠報少一點稅
[00:18:36.240 --> 00:18:39.240]  有時候我們要讀聖經
[00:18:39.240 --> 00:18:41.120]  但另外一些時候
[00:18:41.120 --> 00:18:45.960]  我們又想上網看一些色情的電影
[00:18:45.960 --> 00:18:48.160]  你說為甚麼有可能
[00:18:48.160 --> 00:18:49.800]  我們不是基督徒嗎
[00:18:49.800 --> 00:18:52.720]  是 我們是以色列
[00:18:52.720 --> 00:18:57.880]  但同時我們還是有雅閣
[00:18:57.880 --> 00:19:02.400]  所以那天雅閣跛跛腳
[00:19:02.400 --> 00:19:06.120]  就走到這個山上
