
[00:00:00.000 --> 00:00:03.620]  我們今天要來看詩篇三十四篇
[00:04:36.640 --> 00:04:41.000]  海邊的什麼
[00:04:41.000 --> 00:04:45.160]  哇 那個什麼樣子的
[00:04:45.160 --> 00:04:46.760]  美麗的翅蚤都可以說出來
[00:04:46.760 --> 00:04:49.240]  這個叫讚美 是不是
[00:04:49.240 --> 00:04:52.120]  所以讚美
[00:04:52.120 --> 00:04:55.520]  其實可以說
[00:04:55.520 --> 00:04:57.040]  這一個字啊
[00:04:57.040 --> 00:05:00.640]  在聖經裏面 希伯來文
[00:05:00.640 --> 00:05:04.200]  它的意思就是praise
[00:05:04.200 --> 00:05:05.400]  我們常常講的一句話叫
[00:05:05.400 --> 00:05:07.720]  哈雷路亞 有沒有
[00:05:07.720 --> 00:05:09.720]  哈雷路亞是什麼意思呢
[00:05:09.720 --> 00:05:12.000]  其實哈雷路亞是
[00:05:12.000 --> 00:05:13.520]  哈雷
[00:05:13.520 --> 00:05:14.760]  哈雷路
[00:05:14.760 --> 00:05:18.120]  然後亞 合在一起
[00:05:18.120 --> 00:05:20.200]  那這個亞剛纔你們聽那個
[00:05:20.200 --> 00:05:22.080]  喜樂團慶唱歌 有沒有
[00:05:22.080 --> 00:05:24.160]  他把它改成什麼
[00:05:24.160 --> 00:05:26.000]  亞威
[00:05:26.000 --> 00:05:27.600]  那就是
[00:05:27.600 --> 00:05:29.680]  耶和華的名字
[00:05:29.680 --> 00:05:32.080]  所以亞就是耶和華
[00:05:32.080 --> 00:05:34.080]  那麼哈雷路是什麼意思呢
[00:05:34.080 --> 00:05:35.720]  就是讚美
[00:05:35.720 --> 00:05:38.080]  或者你如果加上這個
[00:05:38.080 --> 00:05:39.400]  這個主詞的話就是
[00:05:39.400 --> 00:05:42.360]  我們讚美耶和華
[00:05:43.480 --> 00:05:44.800]  所以當我們在這裏說
[00:05:44.800 --> 00:05:46.120]  哈雷路亞的時候
[00:05:46.120 --> 00:05:46.920]  我在這邊說
[00:05:46.920 --> 00:05:48.560]  讓我們來讚美耶和華
[00:05:48.560 --> 00:05:50.240]  那你們要說什麼
[00:05:50.240 --> 00:05:52.240]  Amen
[00:05:52.240 --> 00:05:58.000]  詩篇145篇一直到後面
[00:05:58.000 --> 00:06:01.800]  叫做這個哈雷路亞詩篇
[00:06:01.800 --> 00:06:03.280]  它一開始就是說
[00:06:03.280 --> 00:06:07.120]  你們要讚美耶和華
[00:06:07.120 --> 00:06:10.320]  就是哈雷路亞的意思
[00:06:10.320 --> 00:06:12.320]  所以詩篇裏面告訴我們說
[00:06:12.320 --> 00:06:16.560]  要讚美耶和華 讚美神
[00:06:16.560 --> 00:06:18.560]  讚美這個字
[00:06:18.560 --> 00:06:20.560]  剛纔我們講了
[00:06:20.560 --> 00:06:22.560]  其實
[00:06:22.560 --> 00:06:33.800]  可以說就是說好話
[00:06:33.800 --> 00:06:34.960]  高舉它的好處
[00:06:34.960 --> 00:06:37.680]  我們來看看剛纔的這段詩篇好不好
[00:06:37.680 --> 00:06:38.960]  我們一起來看
[00:06:38.960 --> 00:06:42.160]  第二節 第三節
[00:06:42.160 --> 00:06:43.120]  第二節 第三節
[00:06:43.120 --> 00:06:45.640]  我們一起再來練
[00:06:45.640 --> 00:06:46.960]  第二節 預備 請
[00:06:46.960 --> 00:06:50.680]  我的心必因耶和華誇耀
[00:06:50.680 --> 00:06:54.040]  千輩人聽見就要喜樂
[00:06:54.040 --> 00:06:57.320]  你們和我當稱耶和華偉大
[00:06:57.320 --> 00:06:59.920]  一同高舉它的名
[00:06:59.920 --> 00:07:02.360]  所以這裏說我的心必因
[00:07:02.360 --> 00:07:04.280]  耶和華怎麼樣
[00:07:04.280 --> 00:07:06.480]  誇耀
[00:07:06.480 --> 00:07:10.320]  我的心要因着主來誇口
[00:07:10.320 --> 00:07:13.200]  來誇耀
[00:07:13.200 --> 00:07:15.360]  聖經裏面耶律米蘇也告訴我們說
[00:07:15.360 --> 00:07:18.080]  我們不要因爲我們自己的智慧而誇口
[00:07:18.080 --> 00:07:19.840]  我們不要因爲我們自己勇士
[00:07:19.840 --> 00:07:22.760]  不要因爲他自己的勇力而誇口
[00:07:22.760 --> 00:07:25.240]  我們有這些有財務的人
[00:07:25.240 --> 00:07:28.040]  我們不要因爲自己的財務來誇口
[00:07:28.040 --> 00:07:30.000]  要因爲耶和華
[00:07:30.000 --> 00:07:35.240]  因爲我們認識耶和華來誇口
[00:07:35.240 --> 00:07:37.920]  保羅在格林多侯書第十章第十七也說
[00:07:37.920 --> 00:07:42.120]  誇口的當指着誰誇口
[00:07:42.120 --> 00:07:43.640]  指着誰
[00:07:43.640 --> 00:07:45.400]  誇口
[00:07:45.400 --> 00:07:48.520]  指着主誇口
[00:07:48.520 --> 00:07:51.480]  所以什麼是讚美呢
[00:07:51.480 --> 00:07:53.880]  就是我們來靠着主
[00:07:53.880 --> 00:07:55.320]  我們誇主
[00:07:55.320 --> 00:07:57.160]  我們說主的好話
[00:07:57.160 --> 00:07:59.200]  高舉他的好處
[00:07:59.200 --> 00:08:03.240]  所以這裏說高舉耶和華的名
[00:08:03.240 --> 00:08:04.200]  是不是
[00:08:04.200 --> 00:08:07.520]  我們第三節這邊說
[00:08:07.520 --> 00:08:12.000]  你和我當稱耶和華偉大
[00:08:12.000 --> 00:08:14.880]  高舉他的名
[00:08:14.880 --> 00:08:15.720]  所以親愛的同志們
[00:08:15.720 --> 00:08:17.720]  當我們在這裏讚美的時候
[00:08:17.720 --> 00:08:20.760]  我們在高舉誰的名
[00:08:20.760 --> 00:08:23.240]  耶和華的名
[00:08:23.240 --> 00:08:25.560]  當我們在這裏唱詩歌的時候
[00:08:25.560 --> 00:08:26.800]  我們讚美誰的時候
[00:08:26.800 --> 00:08:31.800]  我們在這裏稱耶和華偉大
[00:08:31.800 --> 00:08:37.480]  稱耶和華偉大的意思就是尊崇他
[00:08:37.480 --> 00:08:40.520]  尊崇他
[00:08:40.520 --> 00:08:42.800]  不過在我們的
[00:08:42.800 --> 00:08:45.840]  在我們中國文化裏面我們不太
[00:08:45.840 --> 00:08:49.960]  我們不太會去誇讚人
[00:08:49.960 --> 00:08:54.960]  我們也不太習慣讚美是不是
[00:08:54.960 --> 00:08:57.800]  有一次有一個
[00:08:57.800 --> 00:08:59.480]  有一個丈夫
[00:08:59.480 --> 00:09:02.120]  回家之後
[00:09:02.120 --> 00:09:03.920]  他就跟他太太說
[00:09:03.920 --> 00:09:06.800]  太太你好漂亮
[00:09:06.800 --> 00:09:10.440]  你的頭髮做得真好
[00:09:10.440 --> 00:09:11.720]  太太就回答他說
[00:09:11.720 --> 00:09:15.640]  你發神經病
[00:09:15.640 --> 00:09:16.800]  接着她說
[00:09:16.800 --> 00:09:19.800]  她說哎呀你炒的菜真好喫啊
[00:09:19.800 --> 00:09:26.240]  太太說你到今天才知道
[00:09:26.240 --> 00:09:29.560]  這個丈夫好不容易學習要讚美他
[00:09:29.560 --> 00:09:34.840]  結果太太怎麼回答
[00:09:34.840 --> 00:09:37.160]  所以你會發現很多時候我們不太懂得讚美
[00:09:37.160 --> 00:09:38.360]  我們也不太學習
[00:09:38.360 --> 00:09:41.040]  也不太習慣讚美是不是
[00:09:41.040 --> 00:09:41.640]  聽不明白
[00:09:41.640 --> 00:09:45.120]  讚美不是我們天生就會的
[00:09:45.120 --> 00:09:48.720]  讚美這個功課是神的命令
[00:09:48.720 --> 00:09:51.000]  讚美
[00:09:51.000 --> 00:09:54.760]  使得我們能夠在一切的難處當中能夠得勝
[00:09:54.760 --> 00:09:56.840]  大衛在患難的中間
[00:09:56.840 --> 00:10:00.560]  他在這個地方要來讚美神
[00:10:00.560 --> 00:10:03.040]  那麼
[00:10:03.040 --> 00:10:06.360]  當我們講到讚美的時候我們就要特別注意
[00:10:06.360 --> 00:10:08.320]  讚美
[00:10:08.320 --> 00:10:10.720]  這個字
[00:10:10.720 --> 00:10:13.200]  在聖經裏面你可以看見
[00:10:13.200 --> 00:10:16.640]  讚美是一定要出聲音的
[00:10:16.640 --> 00:10:22.480]  如果沒有出聲音不叫讚美
[00:10:22.480 --> 00:10:23.960]  所以我記得我從小的時候
[00:10:23.960 --> 00:10:26.960]  我不知道你過去的教會背景
[00:10:26.960 --> 00:10:31.400]  我從小在一個教會長大
[00:10:31.400 --> 00:10:34.160]  每一次主日崇拜之前
[00:10:34.160 --> 00:10:36.080]  我們都要唱一首歌
[00:10:36.080 --> 00:10:38.560]  這個首歌叫做主在聖殿中
[00:10:38.560 --> 00:10:40.520]  聽過嗎
[00:10:40.520 --> 00:10:44.840]  主在聖殿中
[00:10:44.840 --> 00:10:48.320]  主在聖殿中
[00:10:48.320 --> 00:10:50.960]  普天下的人
[00:10:50.960 --> 00:10:54.720]  在主面前都應當
[00:10:54.720 --> 00:10:57.280]  肅敬
[00:10:57.280 --> 00:10:59.240]  肅敬
[00:10:59.240 --> 00:11:01.080]  肅敬
[00:11:01.080 --> 00:11:03.680]  肅敬
[00:11:03.680 --> 00:11:05.560]  有沒有聽過
[00:11:05.560 --> 00:11:08.440]  有多少人以前小時候也是在這個
[00:11:08.440 --> 00:11:10.120]  這樣教會長大的 有沒有
[00:11:10.120 --> 00:11:12.760]  哎呀 所以我們每一次到主日崇拜來的時候
[00:11:12.760 --> 00:11:15.240]  聽了一開始師班先唱這首歌
[00:11:15.240 --> 00:11:20.600]  大家就肅敬 肅敬 肅敬
[00:11:20.600 --> 00:11:22.080]  哎呀 結果來了力量堂
[00:11:22.080 --> 00:11:24.680]  大家一來聚會的時候大家就開始
[00:11:24.680 --> 00:11:25.840]  就講話了
[00:11:25.840 --> 00:11:27.720]  哎呀 聚會之前大家講話
[00:11:27.720 --> 00:11:29.360]  所以主席上臺之前說
[00:11:29.360 --> 00:11:33.000]  大家安靜
[00:11:33.000 --> 00:11:35.320]  那邊還沒有安靜
[00:11:35.320 --> 00:11:38.920]  好
[00:11:38.920 --> 00:11:40.840]  所以我想
[00:11:40.840 --> 00:11:43.720]  唱這首歌
[00:11:43.720 --> 00:11:46.520]  幫助弟兄姊妹在聚會之前安靜
[00:11:46.520 --> 00:11:48.720]  這是好的
[00:11:48.720 --> 00:11:51.400]  但是你要了解這一段經文
[00:11:51.400 --> 00:11:53.920]  這個是從哈巴古書第二十二十節
[00:11:53.920 --> 00:11:54.800]  我們來唸一下好不好
[00:11:54.800 --> 00:11:56.040]  來 預備 請
[00:11:56.040 --> 00:12:04.920]  維耶和華
[00:12:04.920 --> 00:12:09.320]  你如果去看哈巴古書第二章的上下文
[00:12:09.320 --> 00:12:14.280]  這是上帝要審判的時候
[00:12:14.280 --> 00:12:16.880]  所以他說你們在我的面前
[00:12:16.880 --> 00:12:18.240]  在聖殿當中
[00:12:18.240 --> 00:12:24.240]  你要肅敬寂寞
[00:12:24.240 --> 00:12:26.480]  所以這一個經節這首歌
[00:12:26.480 --> 00:12:29.200]  不應該拿在主日崇拜的時候來唱了
[00:12:29.200 --> 00:12:31.320]  你懂我意思嗎
[00:12:31.320 --> 00:12:34.440]  主日崇拜是紀念
[00:12:34.440 --> 00:12:36.680]  慶祝耶穌基督的復活
[00:12:36.680 --> 00:12:38.280]  七日的頭一日
[00:12:38.280 --> 00:12:41.560]  門徒們聚集在一起敬拜神 是不是
[00:12:41.560 --> 00:12:43.880]  所以這是耶和華所定的日子
[00:12:43.880 --> 00:12:49.560]  我們在其中要高興歡喜
[00:12:49.560 --> 00:12:53.720]  所以我們爲什麼前面唱詩歌讚美神
[00:12:53.720 --> 00:12:55.760]  因爲主復活了
[00:12:55.760 --> 00:12:57.200]  因爲我們主是活的
[00:12:57.200 --> 00:12:58.680]  因爲我們神是活的
[00:12:58.680 --> 00:13:01.520]  所以我們要讚美祂
[00:13:01.520 --> 00:13:02.960]  所以每一個主日來到這裏
[00:13:02.960 --> 00:13:04.600]  不是參加追思禮拜
[00:13:04.600 --> 00:13:06.280]  每一個人的臉不應該是長臉
[00:13:06.280 --> 00:13:07.240]  應該是圓臉
[00:13:07.240 --> 00:13:14.200]  現在看看你旁邊你是什麼臉
[00:13:14.200 --> 00:13:15.120]  丟子妹
[00:13:15.120 --> 00:13:19.280]  所以我們每一次來到主崇拜聚會的時候
[00:13:19.280 --> 00:13:19.840]  丟子妹
[00:13:19.840 --> 00:13:24.120]  是的 聚會之前你應該要安靜
[00:13:24.120 --> 00:13:25.480]  對不對
[00:13:25.480 --> 00:13:30.280]  也不要讓人家感覺到這地方像菜市場一樣
[00:13:30.280 --> 00:13:33.120]  可是用這首歌來叫你們安靜
[00:13:33.120 --> 00:13:35.640]  這個就不太對了
[00:13:35.640 --> 00:13:39.280]  不太符合聖經的原則
[00:13:39.280 --> 00:13:45.040]  所以我們很多時候對這些
[00:13:45.040 --> 00:13:49.120]  對神的這種觀念或者崇拜的觀念
[00:13:49.120 --> 00:13:52.760]  跟我們過去的背景很有關係
[00:13:52.760 --> 00:13:55.320]  那今天我們要提醒大家就是
[00:13:55.320 --> 00:13:59.200]  讚美不是不出聲的
[00:13:59.200 --> 00:14:02.760]  讚美是一定要出聲的
[00:14:02.760 --> 00:14:05.280]  有沒有
[00:14:05.280 --> 00:14:07.960]  耶穌是不是有講過
[00:14:07.960 --> 00:14:11.480]  若是你們不讚美的話要怎麼樣
[00:14:11.480 --> 00:14:13.840]  連石頭怎麼樣
[00:14:13.840 --> 00:14:17.440]  石頭怎麼讚美神 請你告訴我
[00:14:17.440 --> 00:14:20.400]  石頭會不會發出聲音來
[00:14:20.400 --> 00:14:23.440]  會不會
[00:14:23.440 --> 00:14:24.520]  耶穌的意思是什麼
[00:14:24.520 --> 00:14:28.440]  耶穌的意思是說不會發聲的都要開口來讚美神
[00:14:28.440 --> 00:14:31.040]  Amen
[00:14:31.040 --> 00:14:32.880]  你比石頭還不如嗎
[00:14:32.880 --> 00:14:35.360]  沒有
[00:14:35.360 --> 00:14:37.480]  我們是神受造的
[00:14:37.480 --> 00:14:39.200]  是尊貴的
[00:14:39.200 --> 00:14:41.200]  神受造我們的口
[00:14:41.200 --> 00:14:43.200]  就是要我們來頌讚神的
[00:14:43.200 --> 00:14:43.600]  是不是
[00:14:43.600 --> 00:14:45.440]  所以雅各說什麼
[00:14:45.440 --> 00:14:49.720]  他說頌讚跟作祖出自同一個口
[00:14:49.720 --> 00:14:52.840]  是不應該的
[00:14:52.840 --> 00:14:56.280]  我們受造這個口就是要來頌讚神
[00:14:56.280 --> 00:14:57.080]  Amen
[00:14:57.080 --> 00:15:02.440]  跟你旁邊說你要來頌讚神
[00:15:02.440 --> 00:15:06.960]  你說我個性比較憂鬱 多愁善感
[00:15:06.960 --> 00:15:08.160]  我的個性就這樣子
[00:15:08.160 --> 00:15:11.840]  對不讚美
[00:15:11.840 --> 00:15:15.200]  不是你個性不個性的問題
[00:15:15.200 --> 00:15:17.720]  不是你是哪一國的人問題
[00:15:17.720 --> 00:15:19.960]  有人說我們中國人
[00:15:19.960 --> 00:15:22.040]  不君子不縱
[00:15:22.040 --> 00:15:24.040]  則不威
[00:15:24.040 --> 00:15:25.400]  是嗎
[00:15:25.400 --> 00:15:26.600]  哎呀我們不是非洲人
[00:15:26.600 --> 00:15:34.400]  你看非洲人每次讚美的時候怎麼讚美啊
[00:15:34.400 --> 00:15:35.720]  聽不出來
[00:15:35.720 --> 00:15:38.920]  聖經的人是什麼樣一個人
[00:15:38.920 --> 00:15:44.320]  請問大衛讚美神怎麼讚美神
[00:15:44.320 --> 00:15:45.520]  聖經上裏面形容他
[00:15:45.520 --> 00:15:47.960]  甚至有一次他在那邊極力的跳舞
[00:15:47.960 --> 00:15:50.400]  什麼叫極力的跳舞
[00:15:50.400 --> 00:15:53.960]  你們有極力跳舞過
[00:15:53.960 --> 00:15:56.720]  我們都說我們要學習大衛王
[00:15:56.720 --> 00:15:58.720]  大衛是合成心意的人
[00:15:58.720 --> 00:16:00.840]  是不是他這樣會讚美神
[00:16:00.840 --> 00:16:02.440]  那學習他試試看啊
[00:16:02.440 --> 00:16:03.720]  來讚美啊
[00:16:03.720 --> 00:16:04.720]  是不是
[00:16:04.720 --> 00:16:06.640]  跳舞啊
[00:16:06.640 --> 00:16:09.200]  會跳舞嗎
[00:16:09.200 --> 00:16:11.440]  不會啊
[00:16:11.440 --> 00:16:12.600]  不會跳
[00:16:12.600 --> 00:16:16.200]  你不會跳舞會不會跳
[00:16:16.200 --> 00:16:18.760]  會不會跳
[00:16:18.760 --> 00:16:20.640]  會不會跳
[00:16:20.640 --> 00:16:24.360]  會不會跳
[00:16:24.360 --> 00:16:27.200]  所以這樣子可不可以
[00:16:27.200 --> 00:16:29.840]  這樣子可不可以
[00:16:29.840 --> 00:16:31.960]  哎這樣可不可以
[00:16:31.960 --> 00:16:37.240]  這樣子我是不是林恩派
[00:16:37.240 --> 00:16:39.400]  所以你懂我的意思嗎
[00:16:39.400 --> 00:16:43.000]  兄弟妹 上帝沒有說你要跳哪一種舞
[00:16:43.000 --> 00:16:44.760]  哪個形式的舞
[00:16:44.760 --> 00:16:48.840]  要恰恰還是什麼
[00:16:48.840 --> 00:16:52.840]  上帝說你要用騎骨跳舞來讚美他
[00:16:52.840 --> 00:16:54.760]  Amen
[00:16:54.760 --> 00:16:57.200]  要用大響的拔
[00:16:57.200 --> 00:16:59.480]  高聲來讚美他
[00:16:59.480 --> 00:17:01.480]  所以原文裏面講到讚美的時候
[00:17:01.480 --> 00:17:04.320]  一定是出聲音的
[00:17:04.320 --> 00:17:06.760]  你如果閉口不開的時候
[00:17:06.760 --> 00:17:09.200]  那是認罪的時候
[00:17:09.200 --> 00:17:13.040]  連認罪都應該要開口啊
[00:17:13.040 --> 00:17:14.000]  所以兄弟妹
[00:17:14.000 --> 00:17:20.080]  讚美是要大聲的
[00:17:20.080 --> 00:17:22.040]  我們每一次去看
[00:17:22.040 --> 00:17:24.400]  我還記得以前那個
[00:17:24.400 --> 00:17:28.440]  我們小時候是在看那個什麼棒球
[00:17:28.440 --> 00:17:32.760]  長大之後就沒有這麼樣的熱忱了
[00:17:32.760 --> 00:17:34.800]  每次看那個
[00:17:34.800 --> 00:17:36.960]  那個棒球賽啊
[00:17:36.960 --> 00:17:41.600]  那個紅葉 我還記得是紅葉棒球隊是不是
[00:17:41.600 --> 00:17:45.240]  哇 打到世界冠軍的時候啊
[00:17:45.240 --> 00:17:46.720]  那時候已經是深夜了
[00:17:46.720 --> 00:17:49.800]  你發現發生什麼事情
[00:17:49.800 --> 00:17:51.320]  你會發現
[00:17:51.320 --> 00:17:53.200]  隔壁鄰居啊
[00:17:53.200 --> 00:17:55.560]  哇 幾乎在整個屋子啊
[00:17:55.560 --> 00:17:56.560]  家裏面啊
[00:17:56.560 --> 00:17:59.400]  全部都發出什麼聲音來啊
[00:17:59.400 --> 00:18:01.560]  啊 呀
[00:18:01.560 --> 00:18:03.000]  是不是
[00:18:03.000 --> 00:18:04.720]  誒 試試看丟什麼你跟我一起來
[00:18:04.720 --> 00:18:12.880]  呀
[00:18:12.880 --> 00:18:13.880]  兄弟妹
[00:18:13.880 --> 00:18:18.000]  我們讚美神可不可以這樣子啊
[00:18:18.000 --> 00:18:19.080]  可以
[00:18:19.080 --> 00:18:22.480]  那你爲什麼不做
[00:18:22.480 --> 00:18:23.680]  有些美國教會啊
[00:18:23.680 --> 00:18:25.040]  他們在敬拜神的時候
[00:18:25.040 --> 00:18:26.440]  哇 這真是
[00:18:26.440 --> 00:18:28.640]  唱到那個很喜樂的時候
[00:18:28.640 --> 00:18:30.720]  就怎麼樣
[00:18:30.720 --> 00:18:32.840]  吹口哨啊
[00:18:32.840 --> 00:18:34.520]  剛來的時候覺得說怎麼
[00:18:34.520 --> 00:18:37.160]  在教堂還這樣吹口哨啊
[00:18:37.160 --> 00:18:38.760]  後來我發現說 誒
[00:18:38.760 --> 00:18:42.440]  神許願我們就是很真誠的 是不是
[00:18:42.440 --> 00:18:43.480]  對不對
[00:18:43.480 --> 00:18:46.080]  你看到一個漂亮女孩的時候你會怎麼樣
[00:18:46.080 --> 00:18:48.080]  弟兄們
[00:18:48.080 --> 00:18:49.680]  會怎麼樣
[00:18:49.680 --> 00:18:51.160]  會吹口哨啊
[00:18:51.160 --> 00:18:52.920]  是不是啊 爲什麼
[00:18:52.920 --> 00:18:56.080]  如果你看到一個很臭的你會不會吹
[00:18:56.080 --> 00:19:01.480]  也會吹
[00:19:01.480 --> 00:19:03.960]  所以你爲什麼看到漂亮的你會吹口哨
[00:19:03.960 --> 00:19:06.800]  吹口哨代表什麼
[00:19:06.800 --> 00:19:09.240]  讚美
[00:19:09.240 --> 00:19:10.240]  所以親愛的弟兄姊妹
[00:19:10.240 --> 00:19:13.960]  讚美是要有聲音的
[00:19:13.960 --> 00:19:17.000]  死人沒有辦法讚美神的
[00:19:17.000 --> 00:19:20.720]  所以只有活的人才能夠讚美神的
[00:19:20.720 --> 00:19:23.400]  甚至那些啞巴不會說話的人
[00:19:23.400 --> 00:19:26.840]  現在他們懂得用手語讚美神
[00:19:26.840 --> 00:19:28.280]  有那個手語隊啊
[00:19:28.280 --> 00:19:32.000]  專門學習手語怎麼讚美神的
[00:19:32.000 --> 00:19:34.480]  弟兄姊妹 所以我們還有聲音的時候
[00:19:34.480 --> 00:19:36.720]  要來讚美神 Amen
[00:19:36.720 --> 00:19:40.360]  詩人說 凡有氣息的都要來讚美他
[00:19:40.360 --> 00:19:43.240]  凡有氣息的 包括就是凡有聲音的
[00:19:43.240 --> 00:19:47.160]  都要來讚美他 Amen
[00:19:47.160 --> 00:19:50.080]  所以讚美一定是出聲音的
