
[00:00:00.000 --> 00:00:02.800]  特別是今早在訊息之前
[00:04:50.800 --> 00:04:52.000]  按祂的旨意
[00:04:52.000 --> 00:04:56.800]  在不同的生活範圍進行祂的心意
[00:04:56.800 --> 00:04:59.000]  因為我們是被祂呼召
[00:04:59.000 --> 00:05:02.400]  進入祂自己的國度裏面
[00:05:02.400 --> 00:05:05.200]  成為祂的聖徒
[00:05:05.200 --> 00:05:08.200]  大家如果留意我們今次提及
[00:05:08.200 --> 00:05:11.800]  這個月份這個季度有的各個講題
[00:05:11.800 --> 00:05:15.000]  你會發覺提了有五方面的蒙照
[00:05:15.000 --> 00:05:20.000]  第一是蒙照進入神的家 神的教會
[00:05:20.000 --> 00:05:24.400]  第二蒙照進入世界作祂的見證
[00:05:24.400 --> 00:05:29.200]  第三蒙照進入工作來見證主
[00:05:29.200 --> 00:05:32.000]  第四蒙照進入家庭
[00:05:32.000 --> 00:05:37.000]  第五蒙照進入安息裏面
[00:05:37.000 --> 00:05:40.600]  當我們思想生活的各個層面的時候
[00:05:40.600 --> 00:05:44.200]  很清楚記得我們是蒙照的
[00:05:44.200 --> 00:05:48.200]  不是好像被命運控制隨意來生活
[00:05:48.200 --> 00:05:50.000]  而是有神給我們的引導
[00:05:50.000 --> 00:05:55.400]  在當中完成神對我們的託付或使命
[00:05:55.400 --> 00:05:56.600]  而今天當我們思想到
[00:05:56.600 --> 00:06:00.000]  蒙照進入到工作的崗位
[00:06:00.000 --> 00:06:04.400]  聖經同時給我們一個很清楚的引導
[00:06:04.400 --> 00:06:07.000]  蒙照進入不同的崗位
[00:06:07.000 --> 00:06:10.200]  或者一些受薪的職業
[00:06:10.200 --> 00:06:13.600]  或者一些非職業性的崗位
[00:06:13.600 --> 00:06:15.600]  或者義務性的崗位
[00:06:15.600 --> 00:06:18.000]  無論怎樣這些崗位
[00:06:18.000 --> 00:06:20.800]  是有神對我們的分派
[00:06:20.800 --> 00:06:23.200]  有神對我們的心意
[00:06:23.200 --> 00:06:26.200]  不單單是為了叫我們能夠謀生活
[00:06:26.200 --> 00:06:27.800]  可以有生活費用
[00:06:27.800 --> 00:06:31.800]  可以自己或者得到某一些社會的地位
[00:06:31.800 --> 00:06:35.600]  更加重要的是有神給我們的呼召
[00:06:35.600 --> 00:06:37.800]  進入某一些崗位當中
[00:06:37.800 --> 00:06:40.600]  按著祂的指引來生活
[00:06:40.600 --> 00:06:43.600]  也可以去榮耀上帝
[00:06:43.600 --> 00:06:45.400]  因此今天當我們看到工作的時候
[00:06:45.400 --> 00:06:51.800]  我們就會問神帶領我們進入哪一個崗位呢?
[00:06:51.800 --> 00:06:54.600]  神對我們的呼召是什麼呢?
[00:06:54.600 --> 00:06:56.600]  祂喜悅我們在工作崗位當中
[00:06:56.600 --> 00:06:59.000]  怎樣能夠去見證祂呢?
[00:06:59.000 --> 00:07:02.000]  我們一起來思想聖經的說話
[00:07:02.000 --> 00:07:07.400]  大家一起看看聖經第七章第十七節
[00:07:07.400 --> 00:07:08.400]  聖經就說
[00:07:08.400 --> 00:07:11.400]  「不過主怎樣分級各人
[00:07:11.400 --> 00:07:13.800]  神怎樣呼召各人
[00:07:13.800 --> 00:07:17.200]  各人就要照著去行事為人
[00:07:17.200 --> 00:07:21.200]  我也是這樣吩咐各教會」
[00:07:21.200 --> 00:07:24.000]  上帝給我們不同的工作崗位
[00:07:24.000 --> 00:07:27.800]  但是聖經給我們的指導就是
[00:07:27.800 --> 00:07:34.000]  這些崗位不會產生了我們在神面前地位的不同
[00:07:34.000 --> 00:07:38.200]  神仍然是同樣地來重視我們
[00:07:38.200 --> 00:07:41.800]  不因為崗位不同而有所改變
[00:07:41.800 --> 00:07:45.600]  當時在哥倫多教會裏面有很多初信的弟兄姊妹
[00:07:45.600 --> 00:07:46.800]  他們進了主之後
[00:07:46.800 --> 00:07:50.600]  就對自己的身份或者說自己的社會地位
[00:07:50.600 --> 00:07:56.800]  有很多覺得好像很不安很迷惑的一種狀況
[00:07:56.800 --> 00:07:58.200]  他們問了好幾個問題
[00:07:58.200 --> 00:08:01.600]  如果大家留意第七章前面的經文就會留意到
[00:08:01.600 --> 00:08:03.400]  他們問了三個問題
[00:08:03.400 --> 00:08:04.400]  第一
[00:08:04.400 --> 00:08:06.400]  就是如果我已經信了主
[00:08:06.400 --> 00:08:08.600]  我配偶未信主
[00:08:08.600 --> 00:08:11.400]  我應不應該和他離婚
[00:08:11.400 --> 00:08:14.800]  應不應該改變現在的婚姻狀況呢?
[00:08:14.800 --> 00:08:15.800]  第二
[00:08:15.800 --> 00:08:18.800]  就是如果我已經是一個猶太人
[00:08:18.800 --> 00:08:21.600]  是有葛禮在我身上
[00:08:21.600 --> 00:08:25.200]  應不應該要遮掩著我的葛禮
[00:08:25.200 --> 00:08:29.400]  葛禮是否和我的信仰有抵觸呢?
[00:08:29.400 --> 00:08:30.400]  第三
[00:08:30.400 --> 00:08:33.400]  就是如果我是一個奴僕
[00:08:33.400 --> 00:08:35.000]  信了耶穌
[00:08:35.000 --> 00:08:39.400]  那這個奴僕的身份和我的信仰是否有矛盾呢?
[00:08:39.400 --> 00:08:41.400]  是否應該盡一切的力量
[00:08:41.400 --> 00:08:44.800]  要脫離這個奴隸的身份呢?
[00:08:44.800 --> 00:08:47.400]  這些都是當時一些信了主的
[00:08:47.400 --> 00:08:49.400]  一些當時哥倫多的人
[00:08:49.400 --> 00:08:51.600]  他們發出的問題
[00:08:51.600 --> 00:08:54.400]  當保羅聽見他們這些問題的時候
[00:08:54.400 --> 00:08:56.400]  在第十七節他就說
[00:08:56.400 --> 00:08:57.400]  剛才讀過
[00:08:57.400 --> 00:09:00.000]  就是主怎樣分級各人
[00:09:00.000 --> 00:09:02.400]  或者說分派級各人的
[00:09:02.400 --> 00:09:05.200]  和神怎樣呼召我們各人
[00:09:05.200 --> 00:09:10.800]  我們就照著這個身份去行事為人
[00:09:10.800 --> 00:09:12.200]  保羅提及
[00:09:12.200 --> 00:09:16.200]  神會分配給各人有不同的崗位
[00:09:16.200 --> 00:09:19.000]  呼召我們進入那個崗位當中
[00:09:19.000 --> 00:09:20.000]  在那個崗位裏面
[00:09:20.000 --> 00:09:25.800]  我們可以安心的在當中去行事去生活
[00:09:25.800 --> 00:09:27.800]  當保羅提到他們的身份
[00:09:27.800 --> 00:09:30.200]  譬如在一些猶太人的身份
[00:09:30.200 --> 00:09:32.200]  他們接受了割禮
[00:09:32.200 --> 00:09:32.800]  大家知道
[00:09:32.800 --> 00:09:34.400]  舊的聖經告訴我們知道
[00:09:34.400 --> 00:09:39.200]  猶太人他們在出生之後第八天就接受割禮
[00:09:39.200 --> 00:09:42.600]  這個是一個很明顯的宗教的記號
[00:09:42.600 --> 00:09:45.800]  但是這個記號同時在說
[00:09:45.800 --> 00:09:49.800]  他們有猶太人那種的特殊的生活的方式
[00:09:49.800 --> 00:09:53.200]  或者說他們的特別的文化的特徵
[00:09:53.200 --> 00:09:58.400]  但這些事情不影響他們在神面前的地位
[00:09:58.400 --> 00:09:59.600]  所以保羅就說
[00:09:59.600 --> 00:10:02.000]  滿是割禮或者未受割禮的
[00:10:02.000 --> 00:10:04.200]  這個無關重要
[00:10:04.200 --> 00:10:08.200]  你再看第十八節
[00:10:08.200 --> 00:10:11.400]  有人受了割禮而蒙召的媽
[00:10:11.400 --> 00:10:14.400]  她就不要遮掩割禮的記號
[00:10:14.400 --> 00:10:17.000]  有人未受割禮而蒙召的媽
[00:10:17.000 --> 00:10:20.200]  就不要受割禮
[00:10:20.200 --> 00:10:22.400]  割禮算不得什麼
[00:10:22.400 --> 00:10:25.600]  沒有割禮也都算不得什麼
[00:10:25.600 --> 00:10:27.000]  最要緊的是
[00:10:27.000 --> 00:10:28.000]  大家看到
[00:10:28.000 --> 00:10:31.600]  遵守神的命令
[00:10:31.600 --> 00:10:32.800]  無論受了割禮
[00:10:32.800 --> 00:10:34.000]  未受割禮
[00:10:34.000 --> 00:10:35.400]  當信了主之後
[00:10:35.400 --> 00:10:38.800]  你就安然在這種的狀況裡面
[00:10:38.800 --> 00:10:40.200]  不需要遮掩他
[00:10:40.200 --> 00:10:43.600]  或者不需要刻意去尋求割禮
[00:10:43.600 --> 00:10:47.000]  無論是猶太人或者外邦人
[00:10:47.000 --> 00:10:49.600]  無論有沒有這種割禮的背景
[00:10:49.600 --> 00:10:51.600]  但是在神的面前
[00:10:51.600 --> 00:10:54.600]  地位是一樣的
[00:10:54.600 --> 00:10:56.200]  這個是保羅對他們的
[00:10:56.200 --> 00:10:59.200]  一種很特別的提醒
[00:10:59.200 --> 00:11:02.000]  不因為你的身份地位
[00:11:02.000 --> 00:11:04.400]  或者你的崗位
[00:11:04.400 --> 00:11:05.800]  你知道這些一切
[00:11:05.800 --> 00:11:08.400]  有神對你的掌管
[00:11:08.400 --> 00:11:10.400]  神對你的分派
[00:11:10.400 --> 00:11:12.400]  不需要覺得很無奈
[00:11:12.400 --> 00:11:15.200]  在一種命運的控制之下
[00:11:15.200 --> 00:11:18.800]  所以無可奈何地接受
[00:11:18.800 --> 00:11:21.400]  當聖經再講到一種身份之後
[00:11:21.400 --> 00:11:24.000]  就直接再講到另一種
[00:11:24.000 --> 00:11:27.000]  我們比較能夠再體會多一點的
[00:11:27.000 --> 00:11:29.600]  就是奴僕的一種身份
[00:11:29.600 --> 00:11:32.400]  所以你再讀一讀下面
[00:11:32.400 --> 00:11:36.400]  在聖經下面的第二十節
[00:11:36.400 --> 00:11:39.400]  「各人蒙照的時候怎樣
[00:11:39.400 --> 00:11:43.400]  他就應當保持原來的情況」
[00:11:43.400 --> 00:11:44.400]  第二十一節講
[00:11:44.400 --> 00:11:47.400]  「你蒙照的時候是作奴僕的嗎
[00:11:47.400 --> 00:11:51.400]  不要為此煩惱」
[00:11:51.400 --> 00:11:52.800]  同樣的意思就是
[00:11:52.800 --> 00:11:54.800]  無論你是作奴隸的
[00:11:54.800 --> 00:11:56.600]  或者你是自由的人
[00:11:56.600 --> 00:11:59.400]  上帝不因為你這些身份的不同
[00:11:59.400 --> 00:12:04.000]  而因此你在祂面前的地位有所不同
[00:12:04.000 --> 00:12:06.200]  不影響你在神面前的地位
[00:12:06.200 --> 00:12:11.000]  也知道神不會因為你是奴隸或自由人
[00:12:11.000 --> 00:12:15.800]  因此祂就會定我們的高低
[00:12:15.800 --> 00:12:19.600]  或者因此確定你是尊貴或卑賤
[00:12:19.600 --> 00:12:21.000]  沒有
[00:12:21.000 --> 00:12:24.000]  神不因為這些外在的身份
[00:12:24.000 --> 00:12:28.600]  而影響了你在祂面前的地位
[00:12:28.600 --> 00:12:31.200]  因此如果是作奴僕的時候
[00:12:31.200 --> 00:12:32.400]  信了主
[00:12:32.400 --> 00:12:34.800]  不需要去勉強自己
[00:12:34.800 --> 00:12:37.600]  脫離這種的身份
[00:12:37.600 --> 00:12:38.600]  而重要的
[00:12:38.600 --> 00:12:39.600]  聖經就說
[00:12:39.600 --> 00:12:42.600]  「你們不需要為此煩惱
[00:12:42.600 --> 00:12:47.600]  最重要的就是遵從神的命令
[00:12:47.600 --> 00:12:52.600]  遵從主對你的心意」
[00:12:52.600 --> 00:12:55.000]  當我們講到工作的時候
[00:12:55.000 --> 00:12:58.200]  當然我們大家都會知道
[00:12:58.200 --> 00:13:01.200]  上帝聖經清楚告訴我們
[00:13:01.200 --> 00:13:03.800]  我們是光明之子
[00:13:03.800 --> 00:13:07.000]  我們不要與惡人同火
[00:13:07.000 --> 00:13:08.600]  因此你不可以說
[00:13:08.600 --> 00:13:10.200]  哦 聖經這樣說
[00:13:10.200 --> 00:13:12.600]  大概我都可以考慮一下
[00:13:12.600 --> 00:13:14.200]  加入了黑社會
[00:13:14.200 --> 00:13:17.400]  在裡面做一些工作
[00:13:17.400 --> 00:13:19.000]  並不是說所有工作
[00:13:19.000 --> 00:13:21.800]  你自己選擇進入去
[00:13:21.800 --> 00:13:23.400]  都是神所分派
[00:13:23.400 --> 00:13:27.200]  或者說神所呼召的工作
[00:13:27.200 --> 00:13:28.200]  聖經明顯講到
[00:13:28.200 --> 00:13:33.000]  有某一些事情是我們不應當進入的
[00:13:33.000 --> 00:13:34.000]  但亦有很多時候
[00:13:34.000 --> 00:13:37.400]  因為某一種特別的背景
[00:13:37.400 --> 00:13:39.600]  或者家庭成長的背景
[00:13:39.600 --> 00:13:42.400]  或者你個人有的特別的限制
[00:13:42.400 --> 00:13:46.000]  因此你會進入到某一些崗位裡面
[00:13:46.000 --> 00:13:47.200]  這些崗位裡面
[00:13:47.200 --> 00:13:49.400]  或者你會感覺好像在社會上
[00:13:49.400 --> 00:13:52.200]  好像被人輕視一些
[00:13:52.200 --> 00:13:53.400]  但是某種情況
[00:13:53.400 --> 00:13:54.600]  聖經就提及
[00:13:54.600 --> 00:13:58.000]  有神自己在當中的掌權
[00:13:58.000 --> 00:14:00.600]  是分派給各人
[00:14:00.600 --> 00:14:02.200]  而在過程當中
[00:14:02.200 --> 00:14:03.600]  不需要覺得這些崗位
[00:14:03.600 --> 00:14:06.800]  叫我自己好像因此
[00:14:06.800 --> 00:14:11.600]  就會比別人低或者卑微
[00:14:11.600 --> 00:14:12.600]  當聖經這樣說的時候
[00:14:12.600 --> 00:14:15.200]  關於這些不需要煩惱
[00:14:15.200 --> 00:14:16.400]  在當中
[00:14:16.400 --> 00:14:20.400]  重要的就是遵守神的命令
[00:14:20.400 --> 00:14:25.800]  是做神喜悅你在崗位當中要做的事情
[00:14:25.800 --> 00:14:27.600]  一件你法國聖經提及的
[00:14:27.600 --> 00:14:30.200]  你是向神負責的
[00:14:30.200 --> 00:14:32.600]  大家再看看下面這一段
[00:14:32.600 --> 00:14:36.400]  最後一節二十四節
[00:14:36.400 --> 00:14:39.000]  它說弟兄們你們各人夢照的時候
[00:14:39.000 --> 00:14:42.800]  怎樣就應當在誰面前
[00:14:42.800 --> 00:14:47.000]  神面前保持著原來的狀況
[00:14:47.000 --> 00:14:49.600]  也意味著你是面向神的
[00:14:49.600 --> 00:14:51.800]  你是向神交代的
[00:14:51.800 --> 00:14:53.800]  你是向祂負責的
[00:14:53.800 --> 00:14:55.400]  因此你在過程當中
[00:14:55.400 --> 00:14:59.000]  不需要煩惱這種崗位的情況
[00:14:59.000 --> 00:15:01.800]  而是重要的是怎樣留心在裏面
[00:15:01.800 --> 00:15:06.400]  聽從主給你的吩咐
[00:15:06.400 --> 00:15:10.400]  一位姐妹分享她自己的經歷
[00:15:10.400 --> 00:15:14.200]  她自己在監教的學校做中學的老師
[00:15:14.200 --> 00:15:16.000]  最初一直都做得很開心
[00:15:16.000 --> 00:15:19.200]  但後來轉了一個新校長
[00:15:19.200 --> 00:15:21.800]  新校長來到的時候很明顯的改變
[00:15:21.800 --> 00:15:23.600]  整間學校的方向
[00:15:23.600 --> 00:15:29.400]  就是要提高學生的一個成績的水平
[00:15:29.400 --> 00:15:33.600]  整個的目標都是要得到更好的成績
[00:15:33.600 --> 00:15:38.000]  因此整個學校的一種的環境改變了
[00:15:38.000 --> 00:15:41.800]  這位校長調動很多老師的職位
[00:15:41.800 --> 00:15:44.200]  亦都要求學校各人
[00:15:44.200 --> 00:15:48.400]  都要盡量幫助這個學生有更好的成績
[00:15:48.400 --> 00:15:50.200]  在過程當中有一些的老師
[00:15:50.200 --> 00:15:53.000]  贊成學校校長的新方向
[00:15:53.000 --> 00:15:55.000]  有一些不同意
[00:15:55.000 --> 00:15:59.000]  因此不期然產生一些老師之間的小圈子
[00:15:59.000 --> 00:16:01.000]  之間有很多批評
[00:16:01.000 --> 00:16:04.200]  整個學校的氣氛好像改變了
[00:16:04.200 --> 00:16:07.400]  有些同事因此就離開這間學校
[00:16:07.400 --> 00:16:08.600]  這位姐妹就說
[00:16:08.600 --> 00:16:10.200]  她說我很掙扎
[00:16:10.200 --> 00:16:14.000]  是不是我都應該要離開這個環境呢?
[00:16:14.000 --> 00:16:17.800]  慢慢她發覺自己都開始變得很根根計較
[00:16:17.800 --> 00:16:21.600]  心裏面很多時候有一種苦澀的感受
[00:16:21.600 --> 00:16:24.000]  我這麼多年的年資
[00:16:24.000 --> 00:16:26.400]  竟然學校不重視我
[00:16:26.400 --> 00:16:29.200]  得到的薪酬或者說是欣賞
[00:16:29.200 --> 00:16:32.400]  和我的年資不相稱
[00:16:32.400 --> 00:16:34.400]  突然間都發覺自己好像很計較
[00:16:34.400 --> 00:16:39.200]  很多自己對工作的一種反面的感受
[00:16:39.200 --> 00:16:40.800]  直至有一天
[00:16:40.800 --> 00:16:43.400]  她再回想自己最開始的時候
[00:16:43.400 --> 00:16:47.400]  為什麼會來到這間學校來教書
[00:16:47.400 --> 00:16:50.200]  她記得很清楚神給她一種的感動
[00:16:50.200 --> 00:16:54.200]  要去陪伴少年人的成長
[00:16:54.200 --> 00:16:56.600]  見到很多少年人的問題
[00:16:56.600 --> 00:16:58.200]  因此她的心裏面很清楚
[00:16:58.200 --> 00:17:02.000]  神給她的感動或者說呼召
[00:17:02.000 --> 00:17:03.800]  去到和學生一起
[00:17:03.800 --> 00:17:06.400]  去栽培他們成長
[00:17:06.400 --> 00:17:08.600]  亦都因為入到一間基督教學校
[00:17:08.600 --> 00:17:12.800]  她很願意來和學生分享信仰
[00:17:12.800 --> 00:17:14.200]  她帶著這個動機
[00:17:14.200 --> 00:17:18.000]  來參加這間學校的工作
[00:17:18.000 --> 00:17:21.600]  直至她回想最初入哪間學校的動機的時候
[00:17:21.600 --> 00:17:27.000]  她才再次有一種新鮮的一種對自己的提醒
[00:17:27.000 --> 00:17:32.600]  就是她很願意繼續堅持最初神給她的呼召
[00:17:32.600 --> 00:17:34.800]  沒錯工作環境改變了
[00:17:34.800 --> 00:17:38.600]  但她仍然可以做她當做的事情
[00:17:38.600 --> 00:17:42.800]  仍然可以讓自己不要改變
[00:17:42.800 --> 00:17:44.600]  環境可以改變
[00:17:44.600 --> 00:17:48.200]  但在基督裏面她可以不改變
[00:17:48.200 --> 00:17:51.400]  繼續做她要做的事情
[00:17:51.400 --> 00:17:55.200]  這正是她內心裏面有很多的時候
[00:17:55.200 --> 00:17:59.000]  當她回想神給她的呼召的時候有的回應
[00:17:59.000 --> 00:18:02.000]  各位聽眾在不同的工作崗位
[00:18:02.000 --> 00:18:06.600]  你會發覺很多環境的因素不是你能夠控制到的
[00:18:06.600 --> 00:18:10.200]  但重要的無論你的環境是多少的限制
[00:18:10.200 --> 00:18:13.800]  或者是很多自由的發揮機會
[00:18:13.800 --> 00:18:15.800]  無論在哪個環境裏面
[00:18:15.800 --> 00:18:21.000]  當你知道你是按主的心意行美善的事情
[00:18:21.000 --> 00:18:25.600]  同樣得到神給你的賞賜
[00:18:25.600 --> 00:18:31.400]  我想大家去看一看後面的二弗所書第六章
[00:18:31.400 --> 00:18:39.000]  你看多一次經文
[00:18:39.000 --> 00:18:47.200]  二弗所書第六章第八節
[00:18:47.200 --> 00:18:51.600]  這段經文提到同樣講到僕人的本分
[00:18:51.600 --> 00:18:56.200]  二弗所書第六章第八節和合本這樣說
[00:18:56.200 --> 00:19:00.400]  因為曉得各人所行的善事
[00:19:00.400 --> 00:19:04.000]  不論是為奴的是自主的
[00:19:04.000 --> 00:19:09.200]  都必按所行的得主的賞賜
[00:19:09.200 --> 00:19:12.800]  無論你的崗位好像一個奴隸的狀況
[00:19:12.800 --> 00:19:16.600]  很多限制很多的捆綁
[00:19:16.600 --> 00:19:21.800]  又或者你的崗位很自由可以發揮各樣的事
[00:19:21.800 --> 00:19:25.000]  但是只要你知道你所做的事情
[00:19:25.000 --> 00:19:29.000]  是按著神的心意行美善的事
[00:19:29.000 --> 00:19:34.400]  同樣是神面前得到主的賞賜
[00:19:34.400 --> 00:19:37.400]  主的悅拿
[00:19:37.400 --> 00:19:38.400]  而聖經再講
[00:19:38.400 --> 00:19:39.800]  它說在過程當中
[00:19:39.800 --> 00:19:43.200]  你的心裏面所要服侍的
[00:19:43.200 --> 00:19:47.200]  不是你眼前那個的老闆
[00:19:47.200 --> 00:19:49.400]  第六節前面所講
[00:19:49.400 --> 00:19:52.000]  不要只在眼前侍奉
[00:19:52.000 --> 00:19:54.600]  像是土人喜歡的
[00:19:54.600 --> 00:19:56.800]  要像基督的僕人
[00:19:56.800 --> 00:20:01.000]  從心裏遵行神的旨意
[00:20:01.000 --> 00:20:03.000]  沒錯是服侍人
[00:20:03.000 --> 00:20:04.600]  但是更重要的就是
[00:20:04.600 --> 00:20:09.600]  裏面知道他是在服侍那位的主
[00:20:09.600 --> 00:20:13.000]  或者這位的上司
[00:20:13.000 --> 00:20:16.800]  他不配得這些服侍
[00:20:16.800 --> 00:20:20.000]  但是在崗位上仍然帶著一個忠誠的心
[00:20:20.000 --> 00:20:22.600]  一種良善的工作
[00:20:22.600 --> 00:20:25.400]  知道所服侍的最終的對象
[00:20:25.400 --> 00:20:27.600]  是這位耶穌基督
[00:20:27.600 --> 00:20:29.200]  因此在過程當中
[00:20:29.200 --> 00:20:33.600]  甘心樂意地服侍
[00:20:33.600 --> 00:20:35.800]  但是同樣對於作主人來說
[00:20:35.800 --> 00:20:40.200]  這些主人要同時要記憶一件事
[00:20:40.200 --> 00:20:42.000]  第九節
[00:20:42.000 --> 00:20:45.600]  它說你們作主人的待僕人也是一理
[00:20:45.600 --> 00:20:47.400]  不要威嚇他們
[00:20:47.400 --> 00:20:52.000]  因為知道他們和你們同有一位主在天上
[00:20:52.000 --> 00:20:56.600]  他會怎樣?並不偏待人
[00:20:56.600 --> 00:20:58.000]  那些作主人的
[00:20:58.000 --> 00:21:01.000]  或者今天所說的那些作上司的
