
[00:00:00.000 --> 00:00:02.320]  事實上在人生裏到某個時段
[00:05:15.960 --> 00:05:19.200]  但是他有一次神經腦炎還是急性的
[00:05:19.200 --> 00:05:20.600]  在醫院昏迷了七天
[00:05:20.600 --> 00:05:23.280]  是昏死了七天
[00:05:23.280 --> 00:05:24.040]  在七天裡面
[00:05:24.040 --> 00:05:25.840]  醫生覺得他沒得救了
[00:05:25.840 --> 00:05:28.480]  就是用一些衛生儀器吊著他的命
[00:05:28.480 --> 00:05:31.000]  看看怎樣弄死他
[00:05:31.000 --> 00:05:33.560]  為什麼在七天之後他竟然翻身
[00:05:33.560 --> 00:05:36.240]  在昏死裡面慢慢復蘇變成康復
[00:05:36.240 --> 00:05:37.520]  所以是一個醫學界裡面
[00:05:37.520 --> 00:05:39.160]  一個很奇特的案例
[00:05:39.160 --> 00:05:40.840]  他不是有醫藥幫他
[00:05:40.840 --> 00:05:42.240]  而是自己蘇醒的
[00:05:42.240 --> 00:05:43.240]  但是他醒了之後
[00:05:43.240 --> 00:05:46.200]  他說經歷了一個七天裡面的天堂之旅
[00:05:46.200 --> 00:05:47.840]  就寫了一本書
[00:05:47.840 --> 00:05:50.880]  接受訪問就寫了一本書
[00:05:50.880 --> 00:05:53.560]  這個訪問寫了一本書
[00:05:53.560 --> 00:05:56.440]  他整個人的人生經過這一次天堂之旅之後
[00:05:56.440 --> 00:05:57.720]  完全扭轉了
[00:05:57.720 --> 00:05:59.720]  他以往以為人只是物理
[00:05:59.720 --> 00:06:02.120]  只有一些物理 只有一些物質
[00:06:02.120 --> 00:06:05.080]  但是他經歷過這一次七天天堂之旅之後
[00:06:05.080 --> 00:06:07.320]  整個人扭轉了
[00:06:07.320 --> 00:06:10.840]  仿佛還看到天堂裡面有一些很漂亮的生命
[00:06:10.840 --> 00:06:12.000]  一組的生命
[00:06:12.000 --> 00:06:13.120]  劃天而過
[00:06:13.120 --> 00:06:18.120]  好像排隊飛天的天使群
[00:06:18.120 --> 00:06:20.440]  看見一些私人飛機在天上坐飛機
[00:06:20.440 --> 00:06:22.000]  專門噴些煙
[00:06:22.000 --> 00:06:23.680]  白條很長的線
[00:06:23.680 --> 00:06:26.560]  有些寫英文 有些寫中文
[00:06:26.560 --> 00:06:30.280]  他說在天堂裡面看到一組這樣榮美的天使
[00:06:30.280 --> 00:06:31.680]  榮美的生命
[00:06:31.680 --> 00:06:33.440]  一組這樣排隊飛
[00:06:33.440 --> 00:06:36.320]  在靈界裡面
[00:06:36.320 --> 00:06:41.720]  閃完之後 有些很漂亮的閃光在後面的尾巴
[00:06:41.720 --> 00:06:43.440]  他看得很清晰
[00:06:43.440 --> 00:06:45.080]  很清楚
[00:06:45.080 --> 00:06:46.920]  印象很深刻
[00:06:46.920 --> 00:06:50.440]  所以當他翻生之後
[00:06:50.440 --> 00:06:52.400]  被訪問和寫了一本書
[00:06:52.400 --> 00:06:53.600]  和同事說
[00:06:53.600 --> 00:06:57.520]  最重要的是他整個人的人生態度
[00:06:57.520 --> 00:07:01.200]  大部分扭轉了
[00:07:01.200 --> 00:07:03.200]  這個才最重要
[00:07:03.200 --> 00:07:05.400]  他以前覺得只是看今生
[00:07:05.400 --> 00:07:06.440]  現在他相信
[00:07:06.440 --> 00:07:11.880]  來世才是真正生命的開始
[00:07:11.880 --> 00:07:14.000]  好 今天下集
[00:07:14.000 --> 00:07:17.680]  第六個講題
[00:07:17.680 --> 00:07:19.720]  十六章二十七至三十節
[00:07:19.720 --> 00:07:21.120]  就是台主他說
[00:07:21.120 --> 00:07:23.480]  台主他和他的祖先阿伯拉罕說
[00:07:23.480 --> 00:07:25.160]  既是者也
[00:07:25.160 --> 00:07:27.600]  就是提過他有個建議
[00:07:27.600 --> 00:07:30.680]  求你打法拉撒路去我家
[00:07:30.680 --> 00:07:33.440]  去我父家 就是爸爸家
[00:07:33.440 --> 00:07:36.000]  這個是父系社會裡面的一個稱呼
[00:07:36.000 --> 00:07:39.680]  你見到台主仍然是吩咐慣人做事的
[00:07:39.680 --> 00:07:46.200]  在之前二十四節他又怎樣吩咐呢
[00:07:46.200 --> 00:07:47.120]  就哭著說
[00:07:47.120 --> 00:07:50.440]  我祖阿伯拉罕叫拉撒路
[00:07:50.440 --> 00:07:53.000]  來拿些水來浸浸我的舌頭
[00:07:53.000 --> 00:07:54.000]  又是吩咐的
[00:07:54.000 --> 00:07:55.640]  死了之後都吩咐慣了
[00:07:55.640 --> 00:08:00.840]  就是說你生前的習慣是死後還在的
[00:08:00.840 --> 00:08:04.160]  死火了如果是
[00:08:04.160 --> 00:08:07.000]  阿四 沒有阿四在那裡怎麼辦
[00:08:07.000 --> 00:08:08.440]  只有你一個人
[00:08:08.440 --> 00:08:10.560]  原來沒有阿四幫你的了
[00:08:10.560 --> 00:08:13.040]  在這裡又是
[00:08:13.040 --> 00:08:15.760]  他同樣都是好像吩咐
[00:08:15.760 --> 00:08:16.960]  建議 建議得來
[00:08:16.960 --> 00:08:20.320]  好像命令他的祖先阿伯拉罕
[00:08:20.320 --> 00:08:22.040]  上去陽間
[00:08:22.040 --> 00:08:23.680]  吩咐拉撒路上去陽間
[00:08:23.680 --> 00:08:27.240]  叫他五個兄弟不要下來
[00:08:27.240 --> 00:08:29.800]  在這裡你要發現
[00:08:29.800 --> 00:08:32.880]  阿伯拉罕沒有說不行
[00:08:32.880 --> 00:08:37.760]  你留意一下他的語氣
[00:08:37.760 --> 00:08:40.520]  他只是說沒用而已
[00:08:40.520 --> 00:08:42.240]  沒用的
[00:08:42.240 --> 00:08:45.040]  他沒有說不行
[00:08:45.040 --> 00:08:47.200]  就是說死人是可以復活的
[00:08:47.200 --> 00:08:49.800]  還有第二個point
[00:08:49.800 --> 00:08:51.720]  這個財主
[00:08:51.720 --> 00:08:54.200]  他是說阿伯拉罕那邊可以
[00:08:54.200 --> 00:08:57.880]  沒有說我這邊可以
[00:08:57.880 --> 00:09:00.480]  就是說在陰間裡面分二人的陰間
[00:09:00.480 --> 00:09:01.920]  和我人的陰間
[00:09:01.920 --> 00:09:06.240]  二人的陰間似乎好像多一點福利
[00:09:06.240 --> 00:09:08.840]  而我人陰間這邊有很多限制
[00:09:08.840 --> 00:09:10.360]  限制多到一個地步
[00:09:10.360 --> 00:09:13.000]  他要向那邊求助
[00:09:13.000 --> 00:09:14.600]  我們講到這裡就算了
[00:09:14.600 --> 00:09:16.920]  因為太細緻的東西我就不適宜在這裡講
[00:09:16.920 --> 00:09:17.800]  因為不知道
[00:09:17.800 --> 00:09:19.200]  就不要講那麼多了
[00:09:19.200 --> 00:09:20.560]  就是告訴你
[00:09:20.560 --> 00:09:24.120]  在陰間裡面分二人的陰間和我人的陰間
[00:09:24.120 --> 00:09:26.960]  而我人陰間的限制又多過二人的陰間
[00:09:26.960 --> 00:09:29.320]  我人的陰間就向二人的陰間求助
[00:09:29.320 --> 00:09:33.160]  可不可以找這些人上去死人瀑布
[00:09:33.160 --> 00:09:35.080]  叫他們不要來我這邊
[00:09:35.080 --> 00:09:36.760]  這邊很慘
[00:09:36.760 --> 00:09:41.680]  場面就是這樣
[00:09:41.680 --> 00:09:43.560]  所以死人可以復活
[00:09:43.560 --> 00:09:44.640]  在歷史歷代裡面
[00:09:44.640 --> 00:09:47.040]  由舊約到新約到今時今日
[00:09:47.040 --> 00:09:49.680]  仍然有很多死人復活的經歷
[00:09:49.680 --> 00:09:50.520]  所以死人復活
[00:09:50.520 --> 00:09:52.920]  我們嘗試又將它分開
[00:09:52.920 --> 00:09:57.480]  第六個講題裡面
[00:09:57.480 --> 00:09:58.960]  在你的碌書裡面也有講的
[00:09:58.960 --> 00:10:00.800]  就是兩類三種
[00:10:00.800 --> 00:10:02.720]  哪兩類哪三種呢
[00:10:02.720 --> 00:10:03.560]  記不住不要緊
[00:10:03.560 --> 00:10:04.360]  看回你的碌書
[00:10:04.360 --> 00:10:07.840]  今天的碌書很整齊
[00:10:07.840 --> 00:10:08.960]  第一類的翻生
[00:10:08.960 --> 00:10:10.600]  它是真的用翻生
[00:10:10.600 --> 00:10:12.800]  它是會再死過的
[00:10:12.800 --> 00:10:14.960]  無論你是曾經
[00:10:14.960 --> 00:10:16.880]  耶穌叫馬大瑪利亞
[00:10:16.880 --> 00:10:18.440]  他的弟弟拉撒路復活
[00:10:18.440 --> 00:10:19.880]  那個拉撒路死了四天
[00:10:19.880 --> 00:10:21.440]  臭了的了
[00:10:21.440 --> 00:10:23.520]  翻生
[00:10:23.520 --> 00:10:25.320]  但是它又會再死的
[00:10:25.320 --> 00:10:27.440]  這個叫翻生
[00:10:27.440 --> 00:10:29.440]  第二類就是復活
[00:10:29.440 --> 00:10:31.080]  就是它的身體有個質地
[00:10:31.080 --> 00:10:33.000]  好像耶穌基督的質地一樣
[00:10:33.000 --> 00:10:37.400]  這個復活是不會再死過的
[00:10:37.400 --> 00:10:38.640]  這個叫復活
[00:10:38.640 --> 00:10:42.760]  我嘗試將翻生和復活分成兩類
[00:10:42.760 --> 00:10:44.440]  變成三種
[00:10:44.440 --> 00:10:47.640]  原來在第二類這個復活裡面
[00:10:47.640 --> 00:10:50.200]  有些是復活得生命
[00:10:50.200 --> 00:10:52.960]  有些是復活掉下去流亡火湖的
[00:10:52.960 --> 00:10:55.240]  凡是生命冊裡面沒有名的那些
[00:10:55.240 --> 00:10:57.120]  復活都有肉身質地
[00:10:57.120 --> 00:10:58.200]  是不會再死的
[00:10:58.200 --> 00:11:00.080]  變化了質地
[00:11:00.080 --> 00:11:01.800]  都是復活的
[00:11:01.800 --> 00:11:04.120]  但是活掉下去流亡火湖
[00:11:04.120 --> 00:11:06.520]  流亡火湖是什麼質地的次元呢
[00:11:06.520 --> 00:11:07.800]  不知道的
[00:11:07.800 --> 00:11:09.880]  聖經沒有很具體講到
[00:11:09.880 --> 00:11:13.200]  到底流亡火湖是什麼質地
[00:11:13.200 --> 00:11:14.160]  是不是神創造
[00:11:14.160 --> 00:11:15.600]  完全沒有提過的
[00:11:15.600 --> 00:11:19.200]  只是說會有一個終極站
[00:11:19.200 --> 00:11:26.400]  就是流亡火湖而已
[00:11:26.400 --> 00:11:30.040]  這本書有些許提示
[00:11:30.040 --> 00:11:32.120]  它說所謂流亡和火湖
[00:11:32.120 --> 00:11:35.800]  全部是一些象徵性的形容
[00:11:35.800 --> 00:11:38.520]  火就顯示著他們的罪孽
[00:11:38.520 --> 00:11:40.920]  他們的生命的質地
[00:11:40.920 --> 00:11:43.160]  因為邪惡因為犯罪而衍生出來
[00:11:43.160 --> 00:11:46.400]  好像火一樣來人受痛苦
[00:11:46.400 --> 00:11:49.040]  是用這個這樣的去形容
[00:11:49.040 --> 00:11:51.200]  所以流亡火湖會不會就好像
[00:11:51.200 --> 00:11:53.560]  我所形容的陰間的質地一樣
[00:11:53.560 --> 00:11:55.280]  或者地獄的質地一樣
[00:11:55.280 --> 00:11:57.320]  是因為人的醜陋生命
[00:11:57.320 --> 00:11:59.840]  而形成一種這樣的痛苦
[00:11:59.840 --> 00:12:03.560]  而嘗試用我們人世間用火來去描述
[00:12:03.560 --> 00:12:08.160]  用那些不死的蟲來去形容呢
[00:12:08.160 --> 00:12:11.200]  所以這個就是象徵性
[00:12:11.200 --> 00:12:12.520]  不是真的有些火
[00:12:12.520 --> 00:12:14.720]  放些流亡下去醃它
[00:12:14.720 --> 00:12:17.840]  就不是一些物質上的名詞
[00:12:17.840 --> 00:12:19.920]  不是,是一種象徵的表達
[00:12:19.920 --> 00:12:23.400]  所以流亡火湖極有可能就是
[00:12:23.400 --> 00:12:26.680]  最後終結由魔鬼、犯罪天使
[00:12:26.680 --> 00:12:28.120]  所有惡人共業一爐
[00:12:28.120 --> 00:12:30.440]  所以就用流亡火湖去形容
[00:12:30.440 --> 00:12:33.600]  那種的痛苦狀況
[00:12:33.600 --> 00:12:35.640]  OK,就講到這裡了
[00:12:35.640 --> 00:12:40.720]  希伯來書第九章二十七節
[00:12:40.720 --> 00:12:43.000]  按著定命,人人都有得死
[00:12:43.000 --> 00:12:44.880]  死後捨有審判
[00:12:44.880 --> 00:12:50.800]  這個我作為在第六個講題裡面的結論
[00:12:50.800 --> 00:12:53.560]  就算你好像馬吐沙拉九百六十九歲
[00:12:53.560 --> 00:12:55.560]  我們仍然要面對死亡
[00:12:55.560 --> 00:12:58.760]  他用長命奧他的祖宗亞當
[00:12:58.760 --> 00:13:00.640]  依然要面對死亡
[00:13:00.640 --> 00:13:05.280]  所以死亡似乎是人世間在世的一個終點站
[00:13:05.280 --> 00:13:06.800]  而轉而推開了門
[00:13:06.800 --> 00:13:10.920]  去到一個永恆的生命線
[00:13:10.920 --> 00:13:14.480]  好像講到那個哈佛大學的講師講
[00:13:14.480 --> 00:13:18.760]  他說真正的生命原來死了之後才開始的
[00:13:18.760 --> 00:13:20.560]  死了之後才開始的
[00:13:20.560 --> 00:13:23.080]  這一點我們要珍惜
[00:13:23.080 --> 00:13:25.080]  好了,我們跳到第七點了
[00:13:25.080 --> 00:13:32.920]  第七個講題就是神蹟騎士不能夠令生命轉變
[00:13:32.920 --> 00:13:35.800]  我們人有時候有一個猜想
[00:13:35.800 --> 00:13:37.520]  哇,神蹟是這麼厲害的
[00:13:37.520 --> 00:13:39.000]  有沒有神蹟看看
[00:13:39.000 --> 00:13:41.600]  有時候我們都會這樣想的
[00:13:41.600 --> 00:13:46.040]  我相信神蹟騎士不會說完全無效的
[00:13:46.040 --> 00:13:47.840]  真的會有些人
[00:13:47.840 --> 00:13:49.720]  他因為經歷了神蹟
[00:13:49.720 --> 00:13:50.920]  他有些動搖
[00:13:50.920 --> 00:13:51.720]  有些轉變
[00:13:51.720 --> 00:13:53.520]  這個是真的有的我認為
[00:13:53.520 --> 00:13:55.320]  不會像阿巴拉恩所形容
[00:13:55.320 --> 00:13:56.760]  是沒用的
[00:13:56.760 --> 00:13:58.440]  我認為是有些用的
[00:13:58.440 --> 00:13:59.920]  為什麼呢?
[00:13:59.920 --> 00:14:02.440]  因為《伊朗福音》裡面講到
[00:14:02.440 --> 00:14:05.080]  就是當馬大
[00:14:05.080 --> 00:14:07.360]  馬尼亞他的弟弟拉薩諾復活之後
[00:14:07.360 --> 00:14:11.320]  是有人因為他的弟弟死了四天而翻生
[00:14:11.320 --> 00:14:14.080]  而相信了上帝的
[00:14:14.080 --> 00:14:16.440]  《伊朗福音》合十二章
[00:14:16.440 --> 00:14:19.880]  但同時呢
[00:14:19.880 --> 00:14:23.160]  那幫法利賽人又想弄死他
[00:14:23.160 --> 00:14:24.120]  很奇怪的
[00:14:24.120 --> 00:14:27.440]  因為在社會上的政治理由和利益關係
[00:14:27.440 --> 00:14:31.040]  他又想再弄死他
[00:14:31.040 --> 00:14:32.720]  有人因為他
[00:14:32.720 --> 00:14:35.000]  這個拉薩諾死了四天翻生
[00:14:35.000 --> 00:14:36.000]  而改變
[00:14:36.000 --> 00:14:38.640]  哇,原來死了四天會翻生
[00:14:38.640 --> 00:14:39.720]  這麼神奇
[00:14:39.720 --> 00:14:42.200]  哇,上帝很厲害,上帝很憎恨
[00:14:42.200 --> 00:14:44.640]  但同時也有一幫法利賽人
[00:14:44.640 --> 00:14:47.440]  哇,那個人死了翻生這麼厲害
[00:14:47.440 --> 00:14:49.000]  還是耶穌叫他復活的
[00:14:49.000 --> 00:14:49.960]  弄死他
[00:14:49.960 --> 00:14:51.400]  弄死耶穌
[00:14:51.400 --> 00:14:54.520]  用那種行政手段、政治手段
[00:14:54.520 --> 00:14:59.200]  去處理這些神蹟
[00:14:59.200 --> 00:15:01.480]  那你見到人心
[00:15:01.480 --> 00:15:06.000]  是有沒有很複雜呢?
[00:15:06.000 --> 00:15:08.000]  當你跟別人講到牙血都飆了
[00:15:08.000 --> 00:15:09.360]  哇,上帝很厲害
[00:15:09.360 --> 00:15:11.440]  有多厲害?
[00:15:11.440 --> 00:15:15.520]  你看看牙齒,樣子
[00:15:15.520 --> 00:15:18.440]  人心是很複雜的
[00:15:18.440 --> 00:15:20.960]  有時候你經歷過一個神蹟也好
[00:15:20.960 --> 00:15:21.960]  還有沒有?
[00:15:21.960 --> 00:15:23.960]  我想再經歷
[00:15:23.960 --> 00:15:24.760]  是吧?
[00:15:24.760 --> 00:15:26.160]  當你信心動搖的時候
[00:15:26.160 --> 00:15:28.360]  上帝就給我看十次
[00:15:28.360 --> 00:15:32.440]  人是很複雜的
[00:15:32.440 --> 00:15:38.080]  但在這裡你會見到亞伯拉罕
[00:15:38.080 --> 00:15:42.640]  他是講到摩西和先知的說話
[00:15:42.640 --> 00:15:47.560]  又再講到是耶穌講這個例子的時候
[00:15:47.560 --> 00:15:50.200]  說亞伯拉罕
[00:15:50.200 --> 00:15:55.120]  他引述有摩西和先知的話給他聽
[00:15:55.120 --> 00:15:58.880]  那就是說這個陰間的故事
[00:15:58.880 --> 00:16:02.640]  不會在摩西之前發生的
[00:16:02.640 --> 00:16:04.600]  一定是摩西之後發生的
[00:16:04.600 --> 00:16:11.520]  並且還有先知出現的時段
[00:16:11.520 --> 00:16:14.520]  對於法利塞人和當時耶穌那幫人來說
[00:16:14.520 --> 00:16:16.160]  他們很熟悉
[00:16:16.160 --> 00:16:19.240]  除非他們是撒都該黨派的人
[00:16:19.240 --> 00:16:21.800]  因為撒都該黨派的人
[00:16:21.800 --> 00:16:26.000]  他只是持守摩西五經而已
[00:16:26.000 --> 00:16:27.840]  他們是傳統的保守派
[00:16:27.840 --> 00:16:28.920]  死捏著摩西五經
[00:16:28.920 --> 00:16:31.520]  其他已經不理的
[00:16:31.520 --> 00:16:34.120]  但在這裡耶穌很清楚講到
[00:16:34.120 --> 00:16:37.840]  有摩西和先知的話他們要聽
[00:16:37.840 --> 00:16:40.200]  所以不單止摩西五經
[00:16:40.200 --> 00:16:42.640]  先知的說話都很重要
[00:16:42.640 --> 00:16:44.560]  以當時來說
[00:16:44.560 --> 00:16:47.480]  這個就是耶穌要肯定的
[00:16:47.480 --> 00:16:48.600]  不單止摩西的說話
[00:16:48.600 --> 00:16:50.680]  先知的說話我們都要聽的
[00:16:50.680 --> 00:16:51.480]  是講什麼呢?
[00:16:51.480 --> 00:16:52.880]  原來先知的說話
[00:16:52.880 --> 00:16:56.360]  就是將摩西五經和上帝的心意展示出來
[00:16:56.360 --> 00:16:57.960]  講給人聽我們要悔改
[00:16:57.960 --> 00:16:59.760]  並且帶出一個出路
[00:16:59.760 --> 00:17:01.120]  上帝給我們一個出路
[00:17:01.120 --> 00:17:04.800]  我們必須要悔改之餘走回正路
[00:17:04.800 --> 00:17:09.320]  這是先知教訓的重點
[00:17:09.320 --> 00:17:14.560]  但可惜人的心是因為複雜的緣故
[00:17:14.560 --> 00:17:16.360]  他以為看神蹟
[00:17:16.360 --> 00:17:20.160]  就是傳統的摩西
[00:17:20.160 --> 00:17:21.080]  意大利埃及人
[00:17:21.080 --> 00:17:22.920]  不是 以色列人出埃及的時候
[00:17:22.920 --> 00:17:24.320]  有很多的神蹟
[00:17:24.320 --> 00:17:25.920]  因為那些神蹟太厲害了
[00:17:25.920 --> 00:17:28.920]  太磅礴了
[00:17:28.920 --> 00:17:30.120]  你想想
