
[00:00:00.000 --> 00:00:04.000]  中國的首富誰相信你沒有人脈關係
[00:02:13.000 --> 00:02:15.000]  就是到底神存不存在
[00:02:15.000 --> 00:02:17.000]  最後我們的結論是
[00:02:17.000 --> 00:02:19.000]  其實要知道神存不存在
[00:02:19.000 --> 00:02:20.000]  其實很簡單的事情
[00:02:20.000 --> 00:02:22.000]  不難了解
[00:02:22.000 --> 00:02:25.000]  就像羅馬蘇所說的
[00:02:25.000 --> 00:02:27.000]  你們沒有人見過神
[00:02:27.000 --> 00:02:29.000]  但是你們看到神所創造的
[00:02:29.000 --> 00:02:31.000]  大概想到背後有一位神
[00:02:31.000 --> 00:02:33.000]  你去一個森林沒有看到人
[00:02:33.000 --> 00:02:35.000]  看到一支筆或者一支手錶
[00:02:35.000 --> 00:02:36.000]  你知道有人來過
[00:02:36.000 --> 00:02:39.000]  因爲手錶不會是你把銅啊鐵放在一起
[00:02:39.000 --> 00:02:41.000]  搖一搖幾萬年就出來一支表
[00:02:41.000 --> 00:02:44.000]  手錶筆都是經過有智慧的生物
[00:02:44.000 --> 00:02:46.000]  發明設計出來的
[00:02:46.000 --> 00:02:48.000]  所以你見到一支手錶
[00:02:48.000 --> 00:02:49.000]  你知道有人來過這裏
[00:02:49.000 --> 00:02:50.000]  雖然我看不到人
[00:02:50.000 --> 00:02:52.000]  但我知道有人在
[00:02:52.000 --> 00:02:53.000]  你看到神創造的宇宙萬物
[00:02:53.000 --> 00:02:54.000]  就知道說
[00:02:54.000 --> 00:02:56.000]  背後有一位智慧的生物
[00:02:56.000 --> 00:02:57.000]  有一位神創造
[00:02:57.000 --> 00:02:58.000]  最難的是
[00:02:58.000 --> 00:03:00.000]  如果他有這麼大的power
[00:03:00.000 --> 00:03:02.000]  他能夠創造宇宙萬物
[00:03:02.000 --> 00:03:04.000]  那他到底是誰呢
[00:03:04.000 --> 00:03:05.000]  這些經文告訴我們說
[00:03:05.000 --> 00:03:08.000]  原來這些這麼豐盛的資源
[00:03:08.000 --> 00:03:10.000]  背後這個主宰
[00:03:10.000 --> 00:03:12.000]  就是主耶穌基督
[00:03:12.000 --> 00:03:14.000]  就是那位創造天地的神
[00:03:14.000 --> 00:03:16.000]  他所有一切的資源
[00:03:16.000 --> 00:03:17.000]  豐盛的東西
[00:03:17.000 --> 00:03:21.000]  都有形有體的居住在耶穌基督裏面
[00:03:21.000 --> 00:03:22.000]  你們在他裏面
[00:03:22.000 --> 00:03:24.000]  就是凡是你信主
[00:03:24.000 --> 00:03:26.000]  你跟主耶穌掛鉤了
[00:03:26.000 --> 00:03:27.000]  那些資源
[00:03:27.000 --> 00:03:30.000]  你也得着那些的豐盛
[00:03:30.000 --> 00:03:33.000]  他是各樣執政掌權者的元首
[00:03:33.000 --> 00:03:34.000]  最後加一句就是
[00:03:34.000 --> 00:03:35.000]  你在俗世的
[00:03:35.000 --> 00:03:37.000]  當時的人最厲害的
[00:03:37.000 --> 00:03:38.000]  他所認識最厲害的
[00:03:38.000 --> 00:03:43.000]  可能是羅馬的皇帝凱撒
[00:03:43.000 --> 00:03:44.000]  他這句話就告訴你
[00:03:44.000 --> 00:03:47.000]  連凱撒背後掌管他的
[00:03:47.000 --> 00:03:48.000]  就是他
[00:03:48.000 --> 00:03:49.000]  比他更厲害
[00:03:49.000 --> 00:03:51.000]  當時如果你認識凱撒不得了
[00:03:51.000 --> 00:03:52.000]  就像今天
[00:03:52.000 --> 00:03:53.000]  如果我認識習近平
[00:03:53.000 --> 00:03:54.000]  跟着很好的朋友
[00:03:54.000 --> 00:03:55.000]  可想而知
[00:03:55.000 --> 00:03:56.000]  我資源一定很多
[00:03:56.000 --> 00:03:57.000]  我要拿什麼project
[00:03:57.000 --> 00:03:58.000]  我只要開個口
[00:03:58.000 --> 00:03:59.000]  我就拿得到
[00:03:59.000 --> 00:04:00.000]  但是問題是
[00:04:00.000 --> 00:04:03.000]  這裏他介紹有一個更厲害的
[00:04:03.000 --> 00:04:06.000]  他是各樣執政掌權者
[00:04:06.000 --> 00:04:09.000]  連習近平奧巴馬
[00:04:09.000 --> 00:04:11.000]  在世管理的權柄
[00:04:11.000 --> 00:04:13.000]  都是由他給他
[00:04:13.000 --> 00:04:15.000]  他纔會有的那一位
[00:04:15.000 --> 00:04:17.000]  這邊是介紹給我們
[00:04:17.000 --> 00:04:19.000]  所以我們今天就從這一段
[00:04:19.000 --> 00:04:21.000]  哥羅西蘇的經文來看一下
[00:04:21.000 --> 00:04:22.000]  我們怎麼能夠
[00:04:22.000 --> 00:04:23.000]  拿取這些的資源
[00:04:23.000 --> 00:04:25.000]  使我們的信仰生活
[00:04:25.000 --> 00:04:27.000]  能夠變得很有資源
[00:04:27.000 --> 00:04:28.000]  不至於說
[00:04:28.000 --> 00:04:29.000]  每天都缺這個缺那個
[00:04:29.000 --> 00:04:30.000]  雖然有時候
[00:04:30.000 --> 00:04:32.000]  我們基督徒知道說
[00:04:32.000 --> 00:04:34.000]  神是讓我們生命變得很豐盛
[00:04:34.000 --> 00:04:35.000]  可是很多人
[00:04:35.000 --> 00:04:36.000]  信了主很久
[00:04:36.000 --> 00:04:38.000]  都覺得很貧乏
[00:04:38.000 --> 00:04:40.000]  都好像覺得沒力
[00:04:40.000 --> 00:04:42.000]  一天醒來就很憂鬱
[00:04:42.000 --> 00:04:44.000]  然後做這個事情又沒力
[00:04:44.000 --> 00:04:45.000]  又不覺得豐盛
[00:04:45.000 --> 00:04:47.000]  那今天我們來看一下
[00:04:47.000 --> 00:04:48.000]  這段經文怎麼幫助我們
[00:04:48.000 --> 00:04:50.000]  能夠活得很豐盛
[00:04:50.000 --> 00:04:52.000]  那我想分享三樣
[00:04:52.000 --> 00:04:53.000]  在耶穌基督裏面
[00:04:53.000 --> 00:04:54.000]  所講到的資源
[00:04:54.000 --> 00:04:56.000]  是可以夠我們用的
[00:04:56.000 --> 00:04:57.000]  那第一個資源
[00:04:57.000 --> 00:04:59.000]  我想跟大家分享的是
[00:04:59.000 --> 00:05:01.000]  在主耶穌基督裏面
[00:05:01.000 --> 00:05:02.000]  第一個很重要的資源
[00:05:02.000 --> 00:05:04.000]  是一個真理的資源
[00:05:04.000 --> 00:05:05.000]  有一個真理的資源
[00:05:05.000 --> 00:05:07.000]  所以在哥羅西蘇二章八節
[00:05:07.000 --> 00:05:09.000]  那邊講到一段的話
[00:05:09.000 --> 00:05:10.000]  保羅說
[00:05:10.000 --> 00:05:11.000]  你們要謹慎
[00:05:11.000 --> 00:05:13.000]  恐怕有人用他理學
[00:05:13.000 --> 00:05:16.000]  和虛空的妄言
[00:05:16.000 --> 00:05:18.000]  不造這基督
[00:05:18.000 --> 00:05:20.000]  乃造人間的遺傳
[00:05:20.000 --> 00:05:22.000]  和世上的小學
[00:05:22.000 --> 00:05:25.000]  就把你們擄去
[00:05:25.000 --> 00:05:26.000]  所以第一個資源
[00:05:26.000 --> 00:05:27.000]  我們知道是
[00:05:27.000 --> 00:05:29.000]  耶穌基督的資源
[00:05:29.000 --> 00:05:30.000]  保羅寫信給
[00:05:30.000 --> 00:05:33.000]  哥羅西教會的弟兄姐妹
[00:05:33.000 --> 00:05:35.000]  是因爲他們面臨的一些
[00:05:35.000 --> 00:05:38.000]  奇奇怪怪的理論的衝擊
[00:05:38.000 --> 00:05:39.000]  使他們原本
[00:05:39.000 --> 00:05:41.000]  他們知道原來耶穌基督很好
[00:05:41.000 --> 00:05:42.000]  到後來發現
[00:05:42.000 --> 00:05:43.000]  有人告訴他們說
[00:05:43.000 --> 00:05:44.000]  其實除了耶穌基督以外
[00:05:44.000 --> 00:05:46.000]  還有很多神祕的力量
[00:05:46.000 --> 00:05:47.000]  如果你知道的話
[00:05:47.000 --> 00:05:49.000]  你就可以領受這些資源
[00:05:49.000 --> 00:05:51.000]  那保羅特別告訴他們說
[00:05:51.000 --> 00:05:52.000]  不是
[00:05:52.000 --> 00:05:54.000]  神所有一切的資源
[00:05:54.000 --> 00:05:55.000]  你能夠想象到的
[00:05:55.000 --> 00:05:58.000]  都在耶穌基督裏面
[00:05:58.000 --> 00:06:00.000]  除了他就沒有其他的了
[00:06:00.000 --> 00:06:01.000]  所以這邊說
[00:06:01.000 --> 00:06:02.000]  如果有些人
[00:06:02.000 --> 00:06:03.000]  恐怕有些人
[00:06:03.000 --> 00:06:05.000]  用他一些的理學
[00:06:05.000 --> 00:06:06.000]  或者理論
[00:06:06.000 --> 00:06:08.000]  比較清楚
[00:06:08.000 --> 00:06:11.000]  這種妄言是指philosophy
[00:06:11.000 --> 00:06:13.000]  就是一些很虛無的philosophy
[00:06:13.000 --> 00:06:15.000]  一些哲學的觀念
[00:06:15.000 --> 00:06:16.000]  不照着基督
[00:06:16.000 --> 00:06:18.000]  照着人間的遺傳
[00:06:18.000 --> 00:06:19.000]  人間的遺傳
[00:06:19.000 --> 00:06:21.000]  不是指那種遺傳因子那種
[00:06:21.000 --> 00:06:22.000]  不是
[00:06:22.000 --> 00:06:23.000]  遺傳的意思
[00:06:23.000 --> 00:06:24.000]  其實我用一個
[00:06:24.000 --> 00:06:25.000]  比較簡單的解釋
[00:06:25.000 --> 00:06:27.000]  是口傳你瞭解嗎
[00:06:27.000 --> 00:06:29.000]  以前還沒有到
[00:06:29.000 --> 00:06:31.000]  印刷術還沒發明之前
[00:06:31.000 --> 00:06:33.000]  以前的教學方法
[00:06:33.000 --> 00:06:34.000]  所有的理論
[00:06:34.000 --> 00:06:35.000]  所有的宗教觀念
[00:06:35.000 --> 00:06:37.000]  都是透過口傳下來的
[00:06:37.000 --> 00:06:38.000]  就是我領受了
[00:06:38.000 --> 00:06:40.000]  我用口告訴你
[00:06:40.000 --> 00:06:41.000]  然後你領受了
[00:06:41.000 --> 00:06:42.000]  用口告訴他
[00:06:42.000 --> 00:06:43.000]  是口傳
[00:06:43.000 --> 00:06:46.000]  所以是照着人間的口傳
[00:06:46.000 --> 00:06:47.000]  就是一個傳一個
[00:06:47.000 --> 00:06:49.000]  一個傳一個
[00:06:49.000 --> 00:06:50.000]  和世上的小學
[00:06:50.000 --> 00:06:51.000]  把你們擄去
[00:06:51.000 --> 00:06:52.000]  世上的小學
[00:06:52.000 --> 00:06:53.000]  指兩樣東西
[00:06:53.000 --> 00:06:54.000]  第一樣
[00:06:54.000 --> 00:06:55.000]  小學這個字
[00:06:55.000 --> 00:06:57.000]  在希臘文指的是
[00:06:57.000 --> 00:06:58.000]  把一些東西排列出來
[00:06:58.000 --> 00:06:59.000]  比方說
[00:06:59.000 --> 00:07:00.000]  當你學英文
[00:07:00.000 --> 00:07:02.000]  先學ABCD排出來
[00:07:02.000 --> 00:07:04.000]  先學拼音排出來
[00:07:04.000 --> 00:07:05.000]  數學的時候
[00:07:05.000 --> 00:07:07.000]  數學35,6,7,8,9,10排出來
[00:07:07.000 --> 00:07:08.000]  所以因爲
[00:07:08.000 --> 00:07:09.000]  把東西排列出來
[00:07:09.000 --> 00:07:11.000]  是任何一種學術的初步
[00:07:11.000 --> 00:07:12.000]  你學的東西
[00:07:12.000 --> 00:07:14.000]  第一步先學排列
[00:07:14.000 --> 00:07:16.000]  所以是因爲排列的緣故
[00:07:16.000 --> 00:07:17.000]  它就翻成小學
[00:07:17.000 --> 00:07:19.000]  因爲小學是Elementary School
[00:07:19.000 --> 00:07:21.000]  所有的學問的起步
[00:07:21.000 --> 00:07:22.000]  所以說小學
[00:07:22.000 --> 00:07:23.000]  這是第一個
[00:07:23.000 --> 00:07:24.000]  第二個
[00:07:24.000 --> 00:07:25.000]  它指的是
[00:07:25.000 --> 00:07:27.000]  大自然的能力
[00:07:27.000 --> 00:07:29.000]  這也可以說
[00:07:29.000 --> 00:07:30.000]  刺傷一些
[00:07:30.000 --> 00:07:32.000]  覺得大自然的能力
[00:07:32.000 --> 00:07:35.000]  在哥羅西的年代
[00:07:35.000 --> 00:07:37.000]  那時候在羅馬的文化當中
[00:07:37.000 --> 00:07:39.000]  其中最流行的一個文化
[00:07:39.000 --> 00:07:41.000]  就是占星的文化
[00:07:41.000 --> 00:07:43.000]  所以你們看一個圖
[00:07:43.000 --> 00:07:44.000]  占星
[00:07:44.000 --> 00:07:47.000]  以前的羅馬皇帝
[00:07:47.000 --> 00:07:50.000]  包括最出名的
[00:07:50.000 --> 00:07:51.000]  其實很出名
[00:07:51.000 --> 00:07:53.000]  他的哲學很厲害
[00:07:53.000 --> 00:07:54.000]  很理性
[00:07:54.000 --> 00:07:55.000]  很能幹的皇帝
[00:07:55.000 --> 00:07:57.000]  其實都有占星的習慣
[00:07:57.000 --> 00:07:58.000]  他們在做一些
[00:07:58.000 --> 00:08:00.000]  重大的決定的時候
[00:08:00.000 --> 00:08:01.000]  都要問過說
[00:08:01.000 --> 00:08:03.000]  請一些占星師幫他們佔過
[00:08:03.000 --> 00:08:05.000]  說最近的星座運行
[00:08:05.000 --> 00:08:07.000]  好像蠻適合做這件事
[00:08:07.000 --> 00:08:08.000]  他要攻打別的國家
[00:08:08.000 --> 00:08:11.000]  覺得這個是一個right timing嗎
[00:08:11.000 --> 00:08:12.000]  就詢問一下
[00:08:12.000 --> 00:08:15.000]  那麼包括還有一個很厲害的人
[00:08:15.000 --> 00:08:16.000]  就是下面一個
[00:08:16.000 --> 00:08:18.000]  就是亞歷山大大帝
[00:08:18.000 --> 00:08:19.000]  這是其中一個我很佩服的人
[00:08:19.000 --> 00:08:24.000]  因爲他一手建立了希臘的帝國
[00:08:24.000 --> 00:08:26.000]  他33歲就統治了全世界
[00:08:26.000 --> 00:08:28.000]  歐亞非三州
[00:08:28.000 --> 00:08:29.000]  當時還沒有發明美洲
[00:08:29.000 --> 00:08:31.000]  歐亞非三州就等於全世界
[00:08:31.000 --> 00:08:34.000]  所以33歲他征服了全世界
[00:08:34.000 --> 00:08:36.000]  包括一個這麼厲害的人
[00:08:36.000 --> 00:08:37.000]  亞歷山大大帝
[00:08:37.000 --> 00:08:39.000]  他在任何打仗之前
[00:08:39.000 --> 00:08:41.000]  重要的決定
[00:08:41.000 --> 00:08:43.000]  都要請占星師來佔過
[00:08:43.000 --> 00:08:45.000]  說這OK
[00:08:45.000 --> 00:08:48.000]  明天是good for fighting
[00:08:48.000 --> 00:08:49.000]  good for battle
[00:08:49.000 --> 00:08:50.000]  他才做這樣的事情
[00:08:50.000 --> 00:08:52.000]  所以哥羅西當時的社會
[00:08:52.000 --> 00:08:55.000]  是很流行這個觀念
[00:08:55.000 --> 00:08:56.000]  大家都覺得說
[00:08:56.000 --> 00:08:59.000]  星座會有一股很神祕的力量
[00:08:59.000 --> 00:09:01.000]  它能夠影響人
[00:09:01.000 --> 00:09:03.000]  影響我們的決定
[00:09:03.000 --> 00:09:04.000]  影響我們的
[00:09:04.000 --> 00:09:06.000]  做事情的順利或倒黴
[00:09:06.000 --> 00:09:08.000]  影響我們的性格
[00:09:08.000 --> 00:09:10.000]  所以照着世上的小學
[00:09:10.000 --> 00:09:13.000]  除了說照着一些很初步的學問
[00:09:13.000 --> 00:09:15.000]  也可以說是照着以前
[00:09:15.000 --> 00:09:18.000]  那些的很奇怪的占星的觀念
[00:09:18.000 --> 00:09:20.000]  可能也慢慢傳到了哥羅西
[00:09:20.000 --> 00:09:22.000]  他們覺得你信耶穌很好
[00:09:22.000 --> 00:09:23.000]  但是除了耶穌以外
[00:09:23.000 --> 00:09:25.000]  其實還有其他的力量
[00:09:25.000 --> 00:09:27.000]  你接着可以得到一些資源
[00:09:27.000 --> 00:09:29.000]  就包括其實我知道很多
[00:09:29.000 --> 00:09:32.000]  我認識很多的基督徒
[00:09:32.000 --> 00:09:33.000]  信了很久
[00:09:33.000 --> 00:09:36.000]  都還是有那個看風水的習慣
[00:09:36.000 --> 00:09:38.000]  就是什麼家裏啊
[00:09:38.000 --> 00:09:39.000]  看風水啊
[00:09:39.000 --> 00:09:40.000]  或者做個生意
[00:09:40.000 --> 00:09:42.000]  覺得最近生意不太好
[00:09:42.000 --> 00:09:43.000]  就請個風水師看看
[00:09:43.000 --> 00:09:44.000]  是不是還有一些什麼
[00:09:44.000 --> 00:09:46.000]  特別神祕的力量
[00:09:46.000 --> 00:09:47.000]  如果我掌控了
[00:09:47.000 --> 00:09:49.000]  搞不好我更多資源
[00:09:49.000 --> 00:09:51.000]  其實當時就有這個觀念
[00:09:51.000 --> 00:09:53.000]  所以保羅特別告訴他們說
[00:09:53.000 --> 00:09:56.000]  不要被那些東西把你騙走了
[00:09:56.000 --> 00:09:58.000]  你所認識的耶穌基督
[00:09:58.000 --> 00:10:01.000]  所有一切的豐盛資源
[00:10:01.000 --> 00:10:03.000]  都在祂裏面
[00:10:03.000 --> 00:10:06.000]  你只要focus在祂裏面
[00:10:06.000 --> 00:10:09.000]  你就能夠得到這些資源
[00:10:09.000 --> 00:10:10.000]  我們今天其實
[00:10:10.000 --> 00:10:11.000]  有時候也蠻留心星座
[00:10:11.000 --> 00:10:13.000]  很多人都是找女朋友
[00:10:13.000 --> 00:10:15.000]  先看看星座配不配啊
[00:10:15.000 --> 00:10:17.000]  今天適不適合追她啊
[00:10:17.000 --> 00:10:19.000]  我自己是金牛座
[00:10:19.000 --> 00:10:23.000]  有些人說金牛座是一個
[00:10:23.000 --> 00:10:24.000]  很現實的星座
[00:10:24.000 --> 00:10:26.000]  人家說金牛座都很愛錢
[00:10:26.000 --> 00:10:28.000]  很現實
[00:10:28.000 --> 00:10:29.000]  所以有個很經典的
[00:10:29.000 --> 00:10:30.000]  金牛座的笑話說
[00:10:30.000 --> 00:10:32.000]  有個賣西瓜的老闆說
[00:10:32.000 --> 00:10:33.000]  來啊來啊喫西瓜
[00:10:33.000 --> 00:10:35.000]  不甜不收錢
[00:10:35.000 --> 00:10:36.000]  然後金牛座聽了就樂了
[00:10:36.000 --> 00:10:37.000]  就跟那個老闆說
[00:10:37.000 --> 00:10:39.000]  老闆來個不甜的
[00:10:39.000 --> 00:10:41.000]  我聽到這個笑話就覺得
[00:10:41.000 --> 00:10:43.000]  這金牛座也沒那麼摳啊
[00:10:43.000 --> 00:10:44.000]  你認識我知道
[00:10:44.000 --> 00:10:45.000]  我是很大方的
[00:10:45.000 --> 00:10:46.000]  我很大方
[00:10:46.000 --> 00:10:47.000]  所以可見有時候星座
[00:10:47.000 --> 00:10:49.000]  不一定準
[00:10:49.000 --> 00:10:51.000]  但是在當時
[00:10:51.000 --> 00:10:52.000]  他們就有這個觀念
[00:10:52.000 --> 00:10:54.000]  傳到去哥羅西
[00:10:54.000 --> 00:10:56.000]  所以保羅特別告訴他們說
[00:10:56.000 --> 00:10:58.000]  不要信那些
[00:10:58.000 --> 00:11:01.000]  不要信那些亂七八糟的理論
[00:11:01.000 --> 00:11:02.000]  要照着
[00:11:02.000 --> 00:11:04.000]  不要照着人間的口傳
[00:11:04.000 --> 00:11:07.000]  這裏有一個觀念很重要
[00:11:07.000 --> 00:11:09.000]  就是口傳的觀念
[00:11:09.000 --> 00:11:10.000]  因爲當時是
[00:11:10.000 --> 00:11:12.000]  還沒有新月聖經
[00:11:12.000 --> 00:11:13.000]  你要回到當時
[00:11:13.000 --> 00:11:15.000]  就是當時你怎麼知道
[00:11:15.000 --> 00:11:17.000]  判斷說
[00:11:17.000 --> 00:11:19.000]  這個人講的話
[00:11:19.000 --> 00:11:20.000]  就大家都是口傳
[00:11:20.000 --> 00:11:21.000]  就大家都是遺傳
[00:11:21.000 --> 00:11:22.000]  你怎麼知道
[00:11:22.000 --> 00:11:23.000]  這個遺傳
[00:11:23.000 --> 00:11:24.000]  這個口傳
[00:11:24.000 --> 00:11:26.000]  一個一個傳下去
[00:11:26.000 --> 00:11:28.000]  是真的從耶穌基督傳下來的
[00:11:28.000 --> 00:11:30.000]  有什麼理論是
[00:11:30.000 --> 00:11:32.000]  不是照着耶穌基督口傳下來
[00:11:32.000 --> 00:11:35.000]  是照着其他亂七八糟的人傳下來的
[00:11:35.000 --> 00:11:37.000]  所以當時有個觀念
[00:11:37.000 --> 00:11:38.000]  這個觀念就叫做
[00:11:38.000 --> 00:11:40.000]  使徒的權並
[00:11:40.000 --> 00:11:41.000]  什麼意思呢
[00:11:41.000 --> 00:11:42.000]  就是說
[00:11:42.000 --> 00:11:45.000]  如果我所講的東西
[00:11:45.000 --> 00:11:48.000]  他們先認定了一批人
[00:11:48.000 --> 00:11:50.000]  就這批人叫使徒
[00:11:50.000 --> 00:11:53.000]  因爲這批人他親眼見過耶穌
[00:11:53.000 --> 00:11:55.000]  他親自跟過耶穌
[00:11:55.000 --> 00:11:57.000]  所以他親自聽過耶穌
[00:11:57.000 --> 00:11:59.000]  用口傳的方式告訴他們
[00:11:59.000 --> 00:12:01.000]  真理應該是怎麼樣的
[00:12:01.000 --> 00:12:03.000]  所以除非是這羣人
[00:12:03.000 --> 00:12:04.000]  說給我聽
[00:12:04.000 --> 00:12:07.000]  我才覺得他講的有那個權威
[00:12:07.000 --> 00:12:08.000]  那其他人
[00:12:08.000 --> 00:12:10.000]  凡是他沒見過耶穌基督的
[00:12:10.000 --> 00:12:11.000]  他沒跟過他
[00:12:11.000 --> 00:12:13.000]  親耳聽過耶穌基督講話的
[00:12:13.000 --> 00:12:15.000]  那些人就沒有權威
[00:12:15.000 --> 00:12:17.000]  使徒的權並就是
[00:12:17.000 --> 00:12:20.000]  那時候口傳的文化建立起來
[00:12:20.000 --> 00:12:21.000]  所以爲什麼
[00:12:21.000 --> 00:12:23.000]  當我們前一陣子
[00:12:23.000 --> 00:12:26.000]  以前看的什麼達文西密麻那些電影
[00:12:26.000 --> 00:12:29.000]  爲什麼我們說那些文件不可靠
[00:12:29.000 --> 00:12:32.000]  是因爲那些文件是後期的那些人寫的
[00:12:32.000 --> 00:12:35.000]  就是那些寫的作者
[00:12:35.000 --> 00:12:37.000]  是根本是第二世紀
[00:12:37.000 --> 00:12:39.000]  甚至第三世紀以後的人
[00:12:39.000 --> 00:12:42.000]  他們那些人從來沒有親眼見過耶穌
[00:12:42.000 --> 00:12:44.000]  沒有親身跟過耶穌
[00:12:44.000 --> 00:12:47.000]  也沒有親耳聽過耶穌說任何東西
[00:12:47.000 --> 00:12:48.000]  所以他們寫的東西
[00:12:48.000 --> 00:12:51.000]  我們覺得沒有權威
[00:12:51.000 --> 00:12:54.000]  不能夠擺在聖經裏面
[00:12:54.000 --> 00:12:57.000]  所以聖經真理的權威的建立
[00:12:57.000 --> 00:13:01.000]  就跟使徒口傳文化是掛鉤
[00:13:01.000 --> 00:13:04.000]  我們當時保羅就告訴他們說
[00:13:04.000 --> 00:13:06.000]  除非你所聽到的
[00:13:06.000 --> 00:13:09.000]  是耶穌基督透過使徒口傳下來的
[00:13:09.000 --> 00:13:11.000]  這些真理纔是真理
[00:13:11.000 --> 00:13:12.000]  那如果不是這個
[00:13:12.000 --> 00:13:15.000]  你是照着其他的亂七八糟的
[00:13:15.000 --> 00:13:17.000]  不論是誰誰誰也好
[00:13:17.000 --> 00:13:18.000]  就算他很出名也好
[00:13:18.000 --> 00:13:20.000]  他是很出名的老師也好
[00:13:20.000 --> 00:13:21.000]  但是他是不是使徒
[00:13:21.000 --> 00:13:22.000]  他沒有跟過耶穌基督
[00:13:22.000 --> 00:13:24.000]  沒有聽過耶穌基督
[00:13:24.000 --> 00:13:28.000]  他所口傳出來給你的東西就不是權威
[00:13:28.000 --> 00:13:30.000]  你就不用信他
[00:13:30.000 --> 00:13:32.000]  所以後來就形成了這樣一個權威
[00:13:32.000 --> 00:13:35.000]  所以這就是真理而來的權威
[00:13:35.000 --> 00:13:39.000]  那麼現在問題就出現在
[00:13:39.000 --> 00:13:41.000]  在哥羅西的時代
[00:13:41.000 --> 00:13:43.000]  如果你要講一些東西
[00:13:43.000 --> 00:13:45.000]  是跟耶穌基督不一樣的
