
[00:00:00.000 --> 00:00:02.000]  這段聖經提到
[00:03:09.360 --> 00:03:11.360]  只是祂們知道就好了
[00:03:11.360 --> 00:03:13.360]  我想想為甚麼呢
[00:03:13.360 --> 00:03:15.360]  大家有沒有想過為甚麼呢
[00:03:15.360 --> 00:03:20.240]  我估計耶穌是很想祂很親近的人知道
[00:03:20.240 --> 00:03:22.960]  還有當時的訊息也很多 太亂了
[00:03:22.960 --> 00:03:24.960]  有些人說這個是那個
[00:03:24.960 --> 00:03:26.960]  一會兒還說他是誰 是基督
[00:03:26.960 --> 00:03:28.560]  又建立些甚麼
[00:03:28.560 --> 00:03:30.560]  所以都可能會很亂
[00:03:30.560 --> 00:03:34.000]  但耶穌就很想很親近祂的人
[00:03:34.000 --> 00:03:35.600]  跟了祂一段時間的人
[00:03:35.600 --> 00:03:39.920]  是很知道耶穌心裏面想做些甚麼
[00:03:39.920 --> 00:03:43.040]  在地上很想建立的是甚麼
[00:03:43.040 --> 00:03:46.000]  還有建立了之後
[00:03:46.000 --> 00:03:50.720]  是甚麼人繼續在地上建立
[00:03:50.720 --> 00:03:53.920]  門徒又好像很理解
[00:03:53.920 --> 00:03:55.520]  然後我們看到聖經
[00:03:55.520 --> 00:03:58.640]  耶穌又再講多些東西給門徒聽
[00:03:58.640 --> 00:04:00.400]  接著講的是甚麼呢
[00:04:00.400 --> 00:04:04.240]  就說我會死的
[00:04:04.240 --> 00:04:08.080]  會受苦 會被殺 會復活
[00:04:08.080 --> 00:04:13.360]  其實耶穌是在講如何建立地上的教會
[00:04:13.360 --> 00:04:14.960]  這個天國的國度
[00:04:14.960 --> 00:04:18.480]  祂是要藉著受苦 被殺 復活
[00:04:18.480 --> 00:04:20.480]  然後才可以
[00:04:20.480 --> 00:04:23.200]  所以在這段聖經裏面我們體會
[00:04:23.200 --> 00:04:27.600]  耶穌是不斷的講一些祂心裏面
[00:04:27.600 --> 00:04:30.880]  是很想講的祂的想法
[00:04:30.880 --> 00:04:32.880]  祂要在地上所做的事
[00:04:32.880 --> 00:04:35.600]  是給一班門徒來聽
[00:04:35.600 --> 00:04:38.160]  是很想知道祂真是救主
[00:04:38.160 --> 00:04:42.000]  在教會裏面是很多人可以釋放的
[00:04:42.000 --> 00:04:44.720]  你們就是要釋放人的人
[00:04:44.720 --> 00:04:45.840]  帶領人的人
[00:04:45.840 --> 00:04:47.760]  而我如何建立這個教會呢
[00:04:47.760 --> 00:04:49.760]  就是要去受苦 受死
[00:04:49.760 --> 00:04:50.800]  然後復活升天
[00:04:50.800 --> 00:04:52.800]  建立這個永恆的國度
[00:04:52.800 --> 00:04:57.040]  是耶穌是很想那班門徒明白
[00:04:57.040 --> 00:05:03.200]  剛才我們講耶穌是很想告訴我們
[00:05:03.200 --> 00:05:08.960]  直到現在 耶穌是很想將祂的心意告訴我們
[00:05:08.960 --> 00:05:12.160]  我們從其他各方面都聽到
[00:05:12.160 --> 00:05:15.200]  但問題是我們聽到之後
[00:05:15.200 --> 00:05:16.960]  我們會如何揣摩呢
[00:05:16.960 --> 00:05:18.240]  我們會如何呢
[00:05:18.240 --> 00:05:22.400]  其實很多人都想聽聽主的說話
[00:05:22.400 --> 00:05:25.200]  在我們教會裏面有位姊妹
[00:05:25.200 --> 00:05:28.800]  她是很想聽主的聲音
[00:05:28.800 --> 00:05:30.320]  她跟我們說
[00:05:30.320 --> 00:05:33.520]  經常聽到在敬拜裏面有圖畫
[00:05:33.520 --> 00:05:36.960]  有聽到耶穌的聲音
[00:05:36.960 --> 00:05:41.520]  她信了主這麼久都沒有聽過
[00:05:41.520 --> 00:05:43.760]  當中有沒有人有這樣想的
[00:05:43.760 --> 00:05:45.920]  有嗎
[00:05:45.920 --> 00:05:47.040]  真的很想
[00:05:47.040 --> 00:05:49.040]  很想走出來打個咪講一下
[00:05:49.040 --> 00:05:51.600]  這位姊妹真的很想
[00:05:51.600 --> 00:05:54.400]  而她自己生活裏面遇到難處
[00:05:54.400 --> 00:05:57.520]  所以她找我們一起祈禱
[00:05:57.520 --> 00:06:00.800]  在祈禱裏面講出她的嚮往
[00:06:00.800 --> 00:06:02.000]  講出難處
[00:06:02.000 --> 00:06:03.600]  我們在祈禱裏面說
[00:06:03.600 --> 00:06:05.520]  既然你這麼渴求
[00:06:05.520 --> 00:06:09.360]  在祈禱裏面求主來告訴你
[00:06:09.360 --> 00:06:14.160]  在祈禱裏面她真的見到一些圖畫
[00:06:14.160 --> 00:06:16.240]  因為在祈禱裏面她自己說
[00:06:16.240 --> 00:06:18.160]  我見到花
[00:06:18.160 --> 00:06:19.600]  很多花很漂亮
[00:06:19.600 --> 00:06:23.280]  這些花你見到之後你會覺得怎樣呢
[00:06:23.280 --> 00:06:26.000]  她會覺得很開心
[00:06:26.000 --> 00:06:28.000]  這個人很輕鬆
[00:06:28.000 --> 00:06:29.920]  見到很漂亮的花
[00:06:29.920 --> 00:06:31.120]  接著她說
[00:06:31.120 --> 00:06:32.880]  我又見到光
[00:06:32.880 --> 00:06:34.080]  很光
[00:06:34.080 --> 00:06:36.880]  那些光你見到之後你會覺得怎樣呢
[00:06:36.880 --> 00:06:39.440]  她突然覺得好像對主很有信心
[00:06:39.440 --> 00:06:41.680]  而且越見到光多
[00:06:41.680 --> 00:06:43.280]  越好像有信心
[00:06:43.280 --> 00:06:47.520]  甚至覺得整個人好像升起一樣
[00:06:47.520 --> 00:06:49.040]  不過她的人坐在那裏
[00:06:49.040 --> 00:06:50.880]  她覺得自己好像很輕
[00:06:50.880 --> 00:06:51.840]  很開心
[00:06:51.840 --> 00:06:53.040]  很有信心
[00:06:53.040 --> 00:06:54.400]  在心裏面想
[00:06:54.400 --> 00:06:55.840]  主真的向她說話
[00:06:55.840 --> 00:06:56.640]  接著她說
[00:06:56.640 --> 00:06:58.560]  我聽到主的聲音
[00:06:58.560 --> 00:06:59.760]  大概的說話就是
[00:06:59.760 --> 00:07:00.960]  你不用擔心
[00:07:00.960 --> 00:07:02.960]  我會幫你的
[00:07:02.960 --> 00:07:04.560]  她真的在祈禱裏面這樣說
[00:07:04.560 --> 00:07:07.120]  我第一次聽到主跟我說話
[00:07:07.120 --> 00:07:08.640]  很開心
[00:07:08.640 --> 00:07:10.240]  祈禱之後
[00:07:10.240 --> 00:07:12.160]  其實難處也在
[00:07:12.160 --> 00:07:13.280]  還未解決
[00:07:13.280 --> 00:07:16.400]  不過她已經很不同
[00:07:16.400 --> 00:07:17.600]  我們又發現
[00:07:17.600 --> 00:07:21.040]  原來主真的很想將她的心意
[00:07:21.040 --> 00:07:22.880]  告訴別人
[00:07:22.880 --> 00:07:26.640]  只要我們很想主
[00:07:26.640 --> 00:07:28.640]  你繼續說
[00:07:28.640 --> 00:07:30.880]  讓我去明白
[00:07:30.880 --> 00:07:33.840]  主很想眾人都知道
[00:07:33.840 --> 00:07:37.920]  她在地上究竟在做甚麼
[00:07:37.920 --> 00:07:40.160]  回看聖經
[00:07:40.160 --> 00:07:43.040]  繼續聖經的說話很特別
[00:07:43.040 --> 00:07:47.040]  當彼得認識到耶穌基督是基督
[00:07:47.040 --> 00:07:51.360]  他聽到耶穌基督要他們聽的說話
[00:07:51.360 --> 00:07:55.440]  但他突然之間有一個很大的轉變
[00:07:55.440 --> 00:07:58.800]  這個轉變是怎樣的呢
[00:07:58.800 --> 00:08:00.720]  彼得拉著耶穌
[00:08:00.720 --> 00:08:01.680]  聖經這樣說的
[00:08:01.680 --> 00:08:03.360]  拉著耶穌
[00:08:03.360 --> 00:08:05.200]  其實意思是甚麼呢
[00:08:05.200 --> 00:08:07.200]  拉著耶穌一邊一點
[00:08:07.200 --> 00:08:09.040]  然後跟祂說
[00:08:09.040 --> 00:08:11.520]  跟祂說甚麼
[00:08:11.520 --> 00:08:13.360]  祂說你不可以
[00:08:13.360 --> 00:08:16.400]  你不要去死
[00:08:16.400 --> 00:08:17.840]  你不能死
[00:08:17.840 --> 00:08:20.160]  為甚麼彼得這樣說
[00:08:20.160 --> 00:08:22.880]  因為在彼得他們的眼光
[00:08:22.880 --> 00:08:24.160]  門徒的眼中
[00:08:24.160 --> 00:08:26.720]  其實耶穌來是怎樣
[00:08:26.720 --> 00:08:31.680]  要帶領他們脫離羅馬政府的統治
[00:08:31.680 --> 00:08:34.640]  在地上要建立一個
[00:08:34.640 --> 00:08:38.080]  屬猶太以色列民的角度
[00:08:38.080 --> 00:08:40.960]  這是他們當時這樣想的
[00:08:40.960 --> 00:08:43.360]  所以聽到耶穌說要死
[00:08:43.360 --> 00:08:45.520]  所以彼得馬上
[00:08:45.520 --> 00:08:46.400]  怎樣說
[00:08:46.400 --> 00:08:48.400]  耶穌你不能死
[00:08:48.400 --> 00:08:51.280]  你的角度還沒有建立
[00:08:51.280 --> 00:08:52.640]  這麼多人我們跟著你
[00:08:52.640 --> 00:08:54.160]  其實也是這樣
[00:08:54.160 --> 00:08:57.040]  你這麼快死是不行的
[00:08:57.040 --> 00:08:59.600]  耶穌的舉動也挺特別的
[00:08:59.600 --> 00:09:01.840]  耶穌轉身過來
[00:09:01.840 --> 00:09:04.960]  看一看門徒
[00:09:04.960 --> 00:09:07.200]  然後再看彼得
[00:09:07.200 --> 00:09:09.440]  然後罵彼得
[00:09:09.440 --> 00:09:11.680]  為甚麼要看門徒
[00:09:11.680 --> 00:09:13.680]  讀經的時候可以想一下
[00:09:13.680 --> 00:09:16.160]  為甚麼要看門徒呢
[00:09:16.160 --> 00:09:19.280]  我自己想其實這個意見
[00:09:19.280 --> 00:09:21.200]  也不只是給一個人
[00:09:21.200 --> 00:09:24.800]  其實那些門徒也是這樣想的
[00:09:24.800 --> 00:09:26.560]  其實跟耶穌當時
[00:09:26.560 --> 00:09:29.280]  他們心裡也有很大機會想
[00:09:29.280 --> 00:09:31.680]  這個耶穌是我們的救世主
[00:09:31.680 --> 00:09:33.440]  所謂救世主
[00:09:33.440 --> 00:09:37.040]  是在地上要建立一個
[00:09:37.040 --> 00:09:39.520]  猶太王國的救世主
[00:09:39.520 --> 00:09:41.200]  他們的思想
[00:09:41.200 --> 00:09:43.200]  跟耶穌的思想
[00:09:43.200 --> 00:09:45.120]  其實是很不同的
[00:09:45.120 --> 00:09:48.320]  縱使他們也認出這是基督
[00:09:48.320 --> 00:09:51.600]  但是根據他們認識的基督
[00:09:51.600 --> 00:09:55.840]  跟基督本身想要來世上的基督
[00:09:55.840 --> 00:09:58.080]  是不同的
[00:09:58.080 --> 00:10:00.800]  所以耶穌就馬上看著那些門徒
[00:10:00.800 --> 00:10:01.440]  看一看
[00:10:01.440 --> 00:10:03.200]  然後再看著彼得
[00:10:03.200 --> 00:10:04.800]  然後就說
[00:10:04.800 --> 00:10:06.080]  撒旦
[00:10:06.080 --> 00:10:08.400]  退我後面去
[00:10:08.400 --> 00:10:13.920]  這是一個很嚴厲的罵法
[00:10:13.920 --> 00:10:16.960]  大家有沒有試過被人罵是撒旦
[00:10:16.960 --> 00:10:20.720]  怎麼也不會被罵
[00:10:20.720 --> 00:10:22.320]  所以這是很嚴厲的
[00:10:22.320 --> 00:10:24.400]  為什麼耶穌這麼嚴厲呢
[00:10:24.400 --> 00:10:28.640]  原來彼得的說話也影響了耶穌
[00:10:28.640 --> 00:10:29.920]  在聖經裡面提到
[00:10:29.920 --> 00:10:32.080]  耶穌是之前經歷過
[00:10:32.080 --> 00:10:35.440]  四十晝夜的禱告
[00:10:35.440 --> 00:10:37.280]  在這個曠野
[00:10:37.280 --> 00:10:39.760]  是誰去試探祂
[00:10:39.760 --> 00:10:42.080]  是魔鬼去試探祂
[00:10:42.080 --> 00:10:44.640]  叫祂變麵包吃
[00:10:44.640 --> 00:10:46.320]  叫祂跳下來
[00:10:46.320 --> 00:10:49.040]  叫祂榮華富貴給你
[00:10:49.040 --> 00:10:50.560]  你拜我就可以了等等
[00:10:50.560 --> 00:10:52.720]  其實最終都是很想耶穌
[00:10:52.720 --> 00:10:55.360]  不去受苦
[00:10:55.360 --> 00:10:56.880]  不上十字架
[00:10:56.880 --> 00:11:00.160]  這個救恩就做不成了
[00:11:00.160 --> 00:11:01.920]  所以這個撒旦的目的
[00:11:01.920 --> 00:11:04.320]  是叫祂不要死的
[00:11:04.320 --> 00:11:06.720]  而彼得所說的話
[00:11:06.720 --> 00:11:11.280]  其實就是勾起耶穌的心情
[00:11:11.280 --> 00:11:14.480]  所以在《馬太福音》還加一句
[00:11:14.480 --> 00:11:16.720]  祂說你是伴到我的
[00:11:16.720 --> 00:11:19.440]  原來耶穌是可以伴到祂的
[00:11:19.440 --> 00:11:22.000]  彼得的說話是說你是伴我的
[00:11:22.000 --> 00:11:23.840]  所以耶穌要說祂
[00:11:23.840 --> 00:11:27.760]  因為彼得和那些門徒
[00:11:27.760 --> 00:11:32.560]  是很不明白耶穌的心意
[00:11:32.560 --> 00:11:36.720]  神的心意是要基督來做什麼的
[00:11:36.720 --> 00:11:39.520]  就是要為人的罪而死
[00:11:39.520 --> 00:11:43.200]  要流的血才能夠赦罪
[00:11:43.200 --> 00:11:46.800]  然後才在地上建立一個國度
[00:11:46.800 --> 00:11:50.960]  直至基督的復活擊敗死權
[00:11:50.960 --> 00:11:53.840]  所以他的國度可以去到永遠
[00:11:53.840 --> 00:11:58.080]  而將來人可以去到天堂等等
[00:11:58.080 --> 00:12:00.480]  這個是基督
[00:12:00.480 --> 00:12:05.680]  是承認基督背後一個很重要的信念和意思
[00:12:05.680 --> 00:12:10.000]  所以耶穌就說這是神的意思
[00:12:10.000 --> 00:12:11.280]  基督是這樣
[00:12:11.280 --> 00:12:15.200]  但是那些門徒只體貼人的意思
[00:12:15.200 --> 00:12:19.280]  人的意思就是他們自己的想法
[00:12:19.280 --> 00:12:23.040]  自己解讀過往對彌賽亞的想法
[00:12:23.040 --> 00:12:28.880]  自己喜好跟隨耶穌之後的想法
[00:12:28.880 --> 00:12:31.920]  所以耶穌就這樣責備他
[00:12:31.920 --> 00:12:34.000]  從這段聖經你會看到
[00:12:34.000 --> 00:12:39.120]  彼得之前才被耶穌讚賞
[00:12:39.120 --> 00:12:43.360]  他的認信是被神的靈感動他
[00:12:43.360 --> 00:12:46.640]  然後認出耶穌是救主
[00:12:46.640 --> 00:12:49.760]  但是很快之後
[00:12:49.760 --> 00:12:56.000]  他就在自己的意思裡繼續認信跟隨著
[00:12:56.000 --> 00:12:58.800]  我覺得這個也很像我們
[00:12:58.800 --> 00:13:02.080]  我們也認信跟隨耶穌基督
[00:13:02.080 --> 00:13:04.800]  不過很多時候我們的想法
[00:13:04.800 --> 00:13:10.640]  是我們自己的心思意念和喜好
[00:13:10.640 --> 00:13:14.000]  在人際關係裡也體會這一點
[00:13:14.000 --> 00:13:18.320]  我近期跟一個人慶祝生日
[00:13:18.320 --> 00:13:20.320]  這個人是很重要的
[00:13:20.320 --> 00:13:23.280]  就是我太太
[00:13:23.280 --> 00:13:24.800]  要跟她慶祝生日
[00:13:24.800 --> 00:13:27.360]  這次慶祝生日很特別
[00:13:27.360 --> 00:13:30.400]  因為是過去的年尾
[00:13:30.400 --> 00:13:32.640]  不是年尾,是九月十月
[00:13:32.640 --> 00:13:37.600]  我們剛好這三個小孩不在我們身邊
[00:13:37.600 --> 00:13:39.920]  過往的慶祝生日都是怎樣
[00:13:39.920 --> 00:13:42.800]  盡量一家人
[00:13:42.800 --> 00:13:44.160]  這次很特別
[00:13:44.160 --> 00:13:47.200]  我就問我太太紅珠
[00:13:47.200 --> 00:13:50.720]  怎樣跟你慶祝生日,怎樣好呢
[00:13:50.720 --> 00:13:52.480]  她吃甚麼呢
[00:13:52.480 --> 00:13:57.600]  你說吧,說得出就有了
[00:13:57.600 --> 00:14:00.960]  她說沒甚麼特別
[00:14:00.960 --> 00:14:06.240]  我只是很想吃蒸魚和炒菜
[00:14:06.240 --> 00:14:11.840]  她還說要說菜心
[00:14:11.840 --> 00:14:15.440]  她說要吃蒸魚和菜心
[00:14:15.440 --> 00:14:17.040]  我聽了之後心裡想
[00:14:17.040 --> 00:14:18.800]  有沒有搞錯
[00:14:18.800 --> 00:14:23.280]  不是吧
[00:14:23.280 --> 00:14:24.960]  雖然我時常煮東西
[00:14:24.960 --> 00:14:27.440]  我都會煮魚和菜心給她吃
[00:14:27.440 --> 00:14:29.680]  不過這次特別的日子
[00:14:29.680 --> 00:14:31.920]  只有我們兩個人,二人世界
[00:14:31.920 --> 00:14:36.720]  可不可以吃些更好的呢
[00:14:36.720 --> 00:14:39.120]  為甚麼你要這樣選擇呢
[00:14:39.120 --> 00:14:41.280]  爭拗了一段時間
[00:14:41.280 --> 00:14:47.440]  不如那些吧
[00:14:47.440 --> 00:14:49.760]  不過因為要怎樣
[00:14:49.760 --> 00:14:51.440]  是她的生日
[00:14:51.440 --> 00:14:53.840]  所以她要吃這些
[00:14:53.840 --> 00:14:55.840]  就煮這些
[00:14:55.840 --> 00:14:59.200]  於是我就很趕時間
[00:14:59.200 --> 00:15:00.960]  在教會放工
[00:15:00.960 --> 00:15:03.760]  就去街市買菜
[00:15:03.760 --> 00:15:04.640]  很簡單
[00:15:04.640 --> 00:15:09.680]  買了一塊玩魚
[00:15:09.680 --> 00:15:12.960]  她是喜歡吃的
[00:15:12.960 --> 00:15:16.640]  不是生半鉤的那種
[00:15:16.640 --> 00:15:20.880]  玩魚是喜歡吃的
[00:15:20.880 --> 00:15:22.720]  一塊玩魚
[00:15:22.720 --> 00:15:25.920]  然後就買了一斤菜心
[00:15:25.920 --> 00:15:30.880]  十幾元的菜心都很貴
[00:15:30.880 --> 00:15:33.600]  土瓜灣有些十元兩三斤都有
[00:15:33.600 --> 00:15:35.520]  放工買的
[00:15:35.520 --> 00:15:38.480]  買些很好的
[00:15:38.480 --> 00:15:40.800]  回去就蒸魚
[00:15:40.800 --> 00:15:43.040]  雪櫃有些冬菜
[00:15:43.040 --> 00:15:45.360]  其實蒸魚很簡單
[00:15:45.360 --> 00:15:48.960]  將冬菜斬碎蔥
[00:15:48.960 --> 00:15:50.240]  然後斬碎薑
[00:15:50.240 --> 00:15:51.760]  拌在一起
[00:15:51.760 --> 00:15:53.760]  然後就塞進去
[00:15:53.760 --> 00:15:55.280]  封住
[00:15:55.280 --> 00:15:56.800]  這樣就可以蒸了
[00:15:56.800 --> 00:15:58.240]  鹽也不用放
[00:15:58.240 --> 00:15:59.120]  放鑊
[00:15:59.120 --> 00:15:59.840]  不是什麼鑊
[00:15:59.840 --> 00:16:02.480]  放鑊就會很好吃
[00:16:02.480 --> 00:16:04.800]  菜心
[00:16:04.800 --> 00:16:08.000]  專門買一些很大粒的
[00:16:08.000 --> 00:16:09.120]  為什麼呢
[00:16:09.120 --> 00:16:11.520]  因為你撕掉菜葉可以吃
[00:16:11.520 --> 00:16:14.720]  然後你用刀削皮
[00:16:14.720 --> 00:16:16.400]  削了後的皮
[00:16:16.400 --> 00:16:18.800]  然後再炒或煮
[00:16:18.800 --> 00:16:20.560]  很軟很好吃
[00:16:20.560 --> 00:16:24.160]  我就用心思做了這兩道菜
[00:16:24.160 --> 00:16:26.640]  真的
[00:16:26.640 --> 00:16:29.840]  很有心思
[00:16:29.840 --> 00:16:35.680]  那晚生日在家吃飯
[00:16:35.680 --> 00:16:38.240]  我們就兩個人吃飯
[00:16:38.240 --> 00:16:40.560]  湯都沒時間煲
[00:16:40.560 --> 00:16:42.160]  吃飯
[00:16:42.160 --> 00:16:44.000]  我心裡在煮的時候
[00:16:44.000 --> 00:16:46.560]  我仍然在想
[00:16:46.560 --> 00:16:49.120]  你叫我煮些厲害的
[00:16:49.120 --> 00:16:52.400]  我都比較雀躍
[00:16:52.400 --> 00:16:57.680]  讓我發揮多點煮飯的能力
[00:16:57.680 --> 00:16:59.680]  這些太簡單了
[00:16:59.680 --> 00:17:03.840]  我和他吃飯的時候
[00:17:03.840 --> 00:17:09.040]  我覺得他真的吃得很開心
[00:17:09.040 --> 00:17:11.680]  他真的吃得很開心
[00:17:11.680 --> 00:17:13.200]  他可以怎樣
[00:17:13.200 --> 00:17:15.280]  原來我發覺他真的很喜歡吃
[00:17:15.280 --> 00:17:16.960]  吃這東西
[00:17:16.960 --> 00:17:20.720]  他又笑著吃
[00:17:20.720 --> 00:17:23.360]  然後和他聊天
[00:17:23.360 --> 00:17:25.360]  他很開心
[00:17:25.360 --> 00:17:29.280]  他又願意多說些話
[00:17:29.280 --> 00:17:31.360]  我就發現
[00:17:31.360 --> 00:17:34.960]  如果你聽得懂他說話
[00:17:34.960 --> 00:17:37.280]  他會多說些話
[00:17:37.280 --> 00:17:39.440]  是不是
[00:17:39.440 --> 00:17:40.960]  聽得懂他說話
[00:17:40.960 --> 00:17:42.720]  他會多說些話
[00:17:42.720 --> 00:17:43.920]  一邊吃的時候
[00:17:43.920 --> 00:17:45.840]  我就發現
[00:17:45.840 --> 00:17:47.120]  他講了一些話
[00:17:47.120 --> 00:17:48.240]  雖然以前講過
[00:17:48.240 --> 00:17:49.360]  不過很模糊
[00:17:49.360 --> 00:17:52.000]  但這次講得很清楚
[00:17:52.000 --> 00:17:54.320]  就在講關於他想繼續發展
[00:17:54.320 --> 00:17:56.640]  怎樣他的事業工作那些
[00:17:56.640 --> 00:17:58.480]  講得清楚一點
[00:17:58.480 --> 00:18:01.120]  我又好像聽得清楚一點
[00:18:01.120 --> 00:18:03.280]  當然他期望回應
[00:18:03.280 --> 00:18:04.800]  但都聽
[00:18:04.800 --> 00:18:05.920]  我發覺
[00:18:05.920 --> 00:18:08.240]  原來他真的吃得開心
[00:18:08.240 --> 00:18:11.120]  我就在想一個問題
[00:18:11.120 --> 00:18:12.560]  我真的好像不太認識他
[00:18:12.560 --> 00:18:14.480]  在這方面
[00:18:14.480 --> 00:18:19.520]  我們已結婚超過30年
[00:18:19.520 --> 00:18:22.880]  但在食物方面
[00:18:22.880 --> 00:18:25.680]  我都知道他喜歡吃這些菜
[00:18:25.680 --> 00:18:28.800]  但我真的估不到他生日的時刻
[00:18:28.800 --> 00:18:31.920]  他都要求這東西
[00:18:31.920 --> 00:18:33.600]  我心裏就想
[00:18:33.600 --> 00:18:35.920]  和他結婚這麼多年
[00:18:35.920 --> 00:18:38.960]  其實真的好像聽了他講了這東西很久
[00:18:38.960 --> 00:18:39.920]  很多次
[00:18:39.920 --> 00:18:42.960]  但其實都好像不是聽得很明白
[00:18:42.960 --> 00:18:45.600]  他真的很想吃這些菜
[00:18:45.600 --> 00:18:48.240]  而原來當明白他的時候
[00:18:48.240 --> 00:18:49.760]  很簡單 明白他
[00:18:49.760 --> 00:18:51.040]  你煮了菜給他吃
[00:18:51.040 --> 00:18:52.240]  明白他
[00:18:52.240 --> 00:18:54.400]  他會講多一點給你聽
[00:18:54.400 --> 00:18:56.000]  而且是講一些
[00:18:56.000 --> 00:18:58.640]  他心裏面的說話
[00:18:58.640 --> 00:19:00.480]  是講多一點的
[00:19:00.480 --> 00:19:02.720]  我就發現
[00:19:02.720 --> 00:19:04.800]  為什麼結婚這麼久
[00:19:04.800 --> 00:19:08.960]  都好像不是很明白
[00:19:08.960 --> 00:19:12.160]  我心裏就在想
[00:19:12.160 --> 00:19:16.080]  什麼令我不太明白
[00:19:16.080 --> 00:19:18.800]  他這樣的抉擇
[00:19:18.800 --> 00:19:21.120]  我就想有幾個原因
[00:19:21.120 --> 00:19:24.960]  第一個原因就是我自己
[00:19:24.960 --> 00:19:31.680]  我生日很希望吃一餐好的
[00:19:31.680 --> 00:19:36.960]  吃一些高價一點的
[00:19:36.960 --> 00:19:42.400]  或者等等好一點的
[00:19:42.400 --> 00:19:44.000]  他生日
