
[00:00:00.000 --> 00:00:01.800]  在臨近聖誕的時候
[00:05:48.500 --> 00:05:52.000]  他知道停留的地方就是那個救世主在那裡
[00:05:52.000 --> 00:05:54.400]  他們就歡喜快樂
[00:05:54.400 --> 00:05:59.500]  原來這顆星是帶給他們人生一個真正的喜悅
[00:05:59.500 --> 00:06:02.700]  所以當我們說我們要得著基督
[00:06:02.700 --> 00:06:06.700]  其實你必須要有一個舉動
[00:06:06.700 --> 00:06:08.300]  就是要肯來
[00:06:08.300 --> 00:06:11.200]  肯來到這顆明星的面前
[00:06:11.200 --> 00:06:14.300]  就是耶穌基督的面前
[00:06:14.300 --> 00:06:20.100]  你會發覺人世間很多的事會是改變
[00:06:20.100 --> 00:06:23.500]  我剛才是經過柴灣工業村大廈
[00:06:23.500 --> 00:06:27.000]  我自己其實是小時候在柴灣長大
[00:06:27.000 --> 00:06:29.400]  很熟悉這一區
[00:06:29.400 --> 00:06:32.800]  活化 看著它仍然存在
[00:06:32.800 --> 00:06:34.500]  但是已經很在幣一樣
[00:06:34.500 --> 00:06:35.800]  不再做工廠大廈
[00:06:35.800 --> 00:06:37.000]  而是做了一個住宅
[00:06:37.000 --> 00:06:38.500]  很美的住宅
[00:06:38.500 --> 00:06:41.600]  人世間很多的事物會轉移
[00:06:41.600 --> 00:06:43.800]  人情會變
[00:06:43.800 --> 00:06:48.900]  但是耶穌說我是人類的明星
[00:06:48.900 --> 00:06:51.900]  我是人類的世上的光
[00:06:51.900 --> 00:06:55.500]  只要你是跟著這個光去走的時候
[00:06:55.500 --> 00:06:56.900]  必得著光
[00:06:56.900 --> 00:07:00.000]  不再在黑暗裡面走
[00:07:00.000 --> 00:07:01.700]  所以求主幫助我們
[00:07:01.700 --> 00:07:04.400]  當我們要去得著光的時候
[00:07:04.400 --> 00:07:07.000]  必須要肯來
[00:07:07.000 --> 00:07:13.400]  第二就是當這幾位博士
[00:07:13.400 --> 00:07:18.600]  來到耶路撒冷的時候
[00:07:18.600 --> 00:07:19.700]  第二節那裡說
[00:07:19.700 --> 00:07:21.600]  他們就開始去問
[00:07:21.600 --> 00:07:22.800]  問什麼呢?
[00:07:22.800 --> 00:07:24.600]  那個生下來的猶太人王
[00:07:24.600 --> 00:07:27.900]  王在哪裡呢?
[00:07:27.900 --> 00:07:29.900]  所以你看到那幾位博士
[00:07:29.900 --> 00:07:31.200]  不單止來
[00:07:31.200 --> 00:07:33.800]  他們也去尋問
[00:07:33.800 --> 00:07:35.500]  他們去訪問
[00:07:35.500 --> 00:07:36.700]  他們很想訪問
[00:07:36.700 --> 00:07:41.900]  究竟那個猶太人王會在哪裡出生呢?
[00:07:41.900 --> 00:07:43.000]  他們一直問
[00:07:43.000 --> 00:07:45.000]  問到誰呢?
[00:07:45.000 --> 00:07:45.800]  順便告訴你
[00:07:45.800 --> 00:07:47.900]  他們來到這裡的時候
[00:07:47.900 --> 00:07:52.100]  問到希律王
[00:07:52.100 --> 00:07:54.000]  希律王也聽見
[00:07:54.000 --> 00:07:55.600]  他們也來尋問
[00:07:55.600 --> 00:07:58.600]  於是希律王也一樣去問
[00:07:58.600 --> 00:08:00.000]  歷史告訴你
[00:08:00.000 --> 00:08:02.600]  這個希律王是大希律
[00:08:02.600 --> 00:08:05.600]  這個希律王其實在主前三十七年
[00:08:05.600 --> 00:08:07.400]  受封為王
[00:08:07.400 --> 00:08:11.600]  他是一個很有權柄威榮的皇帝
[00:08:11.600 --> 00:08:12.700]  在位期間
[00:08:12.700 --> 00:08:17.700]  他大肆興建耶路撒冷
[00:08:17.700 --> 00:08:21.000]  因為當時耶路撒冷也很衰敗
[00:08:21.000 --> 00:08:23.100]  將它再興建
[00:08:23.100 --> 00:08:25.300]  令它漂亮
[00:08:25.300 --> 00:08:27.100]  也重建聖殿
[00:08:27.100 --> 00:08:31.700]  但是他的為人非常兇狠和殘忍
[00:08:31.700 --> 00:08:35.200]  在馬太封二章十六節曾經說過
[00:08:35.200 --> 00:08:39.300]  他說他為了猶太人的王出生
[00:08:39.300 --> 00:08:43.000]  他以為這個王來是要立了他的權
[00:08:43.000 --> 00:08:49.200]  來掌管政治上的一個君王
[00:08:49.200 --> 00:08:50.500]  心虛的緣故
[00:08:50.500 --> 00:08:52.100]  權力的緣故
[00:08:52.100 --> 00:08:56.400]  他殘忍到下令將兩歲以下的孩子都殺掉
[00:08:56.400 --> 00:08:58.000]  可想而知
[00:08:58.000 --> 00:09:01.400]  這個王是很大毒
[00:09:01.400 --> 00:09:06.100]  很殘酷的一個王
[00:09:06.100 --> 00:09:09.500]  同樣希律王也去問
[00:09:09.500 --> 00:09:12.400]  究竟猶太人的王出生在哪裡
[00:09:12.400 --> 00:09:14.100]  於是他就開始問
[00:09:14.100 --> 00:09:17.900]  召齊他所有的聖殿裡的祭司
[00:09:17.900 --> 00:09:19.600]  來問
[00:09:19.600 --> 00:09:21.900]  也叫齊民間的
[00:09:21.900 --> 00:09:23.100]  懂聖經的
[00:09:23.100 --> 00:09:24.700]  熟悉聖經的人
[00:09:24.700 --> 00:09:26.200]  來問清楚
[00:09:26.200 --> 00:09:29.100]  究竟猶太人的王出生在哪裡
[00:09:29.100 --> 00:09:31.700]  你會發覺希律他自己也答不出
[00:09:31.700 --> 00:09:35.600]  究竟這個君王在哪裡出生
[00:09:35.600 --> 00:09:37.600]  而你會看到
[00:09:37.600 --> 00:09:41.400]  誰可以回答到這條問題
[00:09:41.400 --> 00:09:44.300]  第五第六節
[00:09:44.300 --> 00:09:46.800]  那些民事很熟悉聖經的人
[00:09:46.800 --> 00:09:50.700]  是不是他們自己拿答案給希律王
[00:09:50.700 --> 00:09:52.500]  也不是
[00:09:52.500 --> 00:09:55.900]  原來他們只不過可以引述
[00:09:55.900 --> 00:09:59.100]  他們讀的舊約聖經
[00:09:59.100 --> 00:10:01.000]  告訴希律王
[00:10:01.000 --> 00:10:02.100]  我們知道
[00:10:02.100 --> 00:10:05.700]  這個猶太君王出生在伯里衡
[00:10:05.700 --> 00:10:07.400]  所以可想而知
[00:10:07.400 --> 00:10:10.500]  其實讓我們看到一件事
[00:10:10.500 --> 00:10:14.100]  就算你多麼有權勢的人
[00:10:14.100 --> 00:10:17.100]  原來你也會發覺
[00:10:17.100 --> 00:10:19.800]  沒有辦法給到你
[00:10:19.800 --> 00:10:22.000]  真正明確的答案
[00:10:22.000 --> 00:10:24.300]  就算你有多學問的人
[00:10:24.300 --> 00:10:27.900]  也未必解釋得最清楚明白
[00:10:27.900 --> 00:10:31.100]  真正的真理道
[00:10:31.100 --> 00:10:33.100]  你可以在哪裡找到
[00:10:33.100 --> 00:10:34.700]  而真正可以找到的道
[00:10:34.700 --> 00:10:35.900]  在哪裡找到
[00:10:35.900 --> 00:10:39.500]  原來要回到聖經
[00:10:39.500 --> 00:10:41.800]  回到聖經
[00:10:41.800 --> 00:10:44.300]  回到今天我們打開的聖經
[00:10:44.300 --> 00:10:46.000]  新舊約裏面
[00:10:46.000 --> 00:10:49.300]  你就會找到耶穌基督
[00:10:49.300 --> 00:10:52.500]  所以耶穌基督說過一句話
[00:10:52.500 --> 00:10:56.100]  祂說你們很想找永生嗎?
[00:10:56.100 --> 00:10:57.100]  如果你要找永生
[00:10:57.100 --> 00:11:02.500]  你就必須打開聖經去查考
[00:11:02.500 --> 00:11:05.900]  因為聖經能夠見證
[00:11:05.900 --> 00:11:08.700]  耶穌我自己的真實
[00:11:08.700 --> 00:11:11.100]  你回來你就會明白
[00:11:11.100 --> 00:11:13.300]  所以今天很多時候
[00:11:13.300 --> 00:11:16.700]  我們看到弟兄姊妹信耶穌
[00:11:16.700 --> 00:11:21.100]  是必須回去看看聖經
[00:11:21.100 --> 00:11:23.300]  怎麼說耶穌
[00:11:23.300 --> 00:11:26.700]  信道是從聽道而來的
[00:11:26.700 --> 00:11:28.100]  你聽道
[00:11:28.100 --> 00:11:29.500]  能夠去明白道
[00:11:29.500 --> 00:11:30.500]  明白真理
[00:11:30.500 --> 00:11:31.500]  耶穌的事
[00:11:31.500 --> 00:11:35.100]  必須是要打開聖經
[00:11:35.100 --> 00:11:37.100]  去有人告訴你
[00:11:37.100 --> 00:11:38.500]  可能是透過講道
[00:11:38.500 --> 00:11:40.900]  可能你是查經小組
[00:11:40.900 --> 00:11:44.300]  所以很多弟兄姊妹信主的歷程
[00:11:44.300 --> 00:11:45.300]  都是這樣
[00:11:45.300 --> 00:11:47.500]  都是透過一回來教會
[00:11:47.500 --> 00:11:51.900]  第一步,好好進入福音班
[00:11:51.900 --> 00:11:54.300]  認識一下耶穌是誰
[00:11:54.300 --> 00:11:56.100]  不是要信的
[00:11:56.100 --> 00:11:59.100]  耶穌也不鼓勵我們要迷信
[00:11:59.100 --> 00:12:01.900]  不要一知半解就走來缺志信耶穌
[00:12:01.900 --> 00:12:05.300]  耶穌也很樂意打開祂自己
[00:12:05.300 --> 00:12:07.300]  就是祂自己
[00:12:07.300 --> 00:12:09.500]  你來研究一下我
[00:12:09.500 --> 00:12:13.300]  看我的真實、美善、慈愛、公義
[00:12:13.300 --> 00:12:14.900]  你覺得OK
[00:12:14.900 --> 00:12:16.900]  你想得通
[00:12:16.900 --> 00:12:19.100]  你問得透徹
[00:12:19.100 --> 00:12:21.500]  你才能夠缺志信耶穌
[00:12:21.500 --> 00:12:23.700]  是最有基礎的
[00:12:23.700 --> 00:12:25.100]  所以今天
[00:12:25.100 --> 00:12:26.700]  耶穌說
[00:12:26.700 --> 00:12:27.700]  是的
[00:12:27.700 --> 00:12:29.500]  要信靠主的人
[00:12:29.500 --> 00:12:34.100]  你要用謙卑的心來尋問
[00:12:34.100 --> 00:12:37.100]  聖經裡說過
[00:12:37.100 --> 00:12:37.900]  很特別
[00:12:37.900 --> 00:12:38.900]  祂說
[00:12:38.900 --> 00:12:39.900]  你知道嗎
[00:12:39.900 --> 00:12:42.100]  你要信主的道
[00:12:42.100 --> 00:12:44.300]  很多時候是這麼微妙
[00:12:44.300 --> 00:12:47.700]  神的道反而會向那些
[00:12:47.700 --> 00:12:51.900]  自以為聰明通達的人收藏起來
[00:12:51.900 --> 00:12:55.300]  向那些鷹孩的人顯露出來
[00:12:55.300 --> 00:12:56.500]  為什麼?
[00:12:56.500 --> 00:12:58.300]  因為神的大能
[00:12:58.300 --> 00:12:59.700]  神的奧秘
[00:12:59.700 --> 00:13:01.100]  天國的奧秘
[00:13:01.100 --> 00:13:03.700]  只是樂意讓那些像細蚊子一樣
[00:13:03.700 --> 00:13:05.500]  那種單純
[00:13:05.500 --> 00:13:07.100]  祂就能夠明白
[00:13:07.100 --> 00:13:09.700]  不是說叫你細蚊子好像蠢蠢的
[00:13:09.700 --> 00:13:14.500]  而是只有細蚊子有一份屬靈的敏銳和觸覺
[00:13:14.500 --> 00:13:15.700]  你會領悟到
[00:13:15.700 --> 00:13:18.100]  真的是神的事
[00:13:18.100 --> 00:13:19.300]  無論在生活的經歷
[00:13:19.300 --> 00:13:21.700]  或者在神的聖經裡
[00:13:21.700 --> 00:13:25.300]  所以我們內心有一份真正的謙卑
[00:13:25.300 --> 00:13:27.100]  肯去尋問的時候
[00:13:27.100 --> 00:13:29.300]  我們一定會尋得著
[00:13:29.300 --> 00:13:30.500]  而相反
[00:13:30.500 --> 00:13:32.100]  你看到希律
[00:13:32.100 --> 00:13:34.300]  他都是細問這條問題
[00:13:34.300 --> 00:13:36.900]  好像那幾位博士
[00:13:36.900 --> 00:13:39.900]  但希律的態度就是
[00:13:39.900 --> 00:13:41.300]  為了自保
[00:13:41.300 --> 00:13:42.900]  為了自私
[00:13:42.900 --> 00:13:47.100]  他的動機就是為了要去殺機
[00:13:47.100 --> 00:13:51.300]  為了要去保住自己的利益
[00:13:51.300 --> 00:13:56.100]  所以他永遠是不能夠尋找到主耶穌基督
[00:13:56.100 --> 00:13:57.300]  相反
[00:13:57.300 --> 00:13:59.100]  這幾位博士
[00:13:59.100 --> 00:14:00.900]  他們帶著一個
[00:14:00.900 --> 00:14:03.900]  放下他們自己的尊榮能力
[00:14:03.900 --> 00:14:06.500]  他們就尋找得到
[00:14:06.500 --> 00:14:07.900]  第三方面
[00:14:07.900 --> 00:14:11.900]  我們看另外一張
[00:14:11.900 --> 00:14:14.700]  當你看到
[00:14:14.700 --> 00:14:17.100]  第十一節那裡
[00:14:17.100 --> 00:14:21.500]  當博士來到伯利行的時候
[00:14:21.500 --> 00:14:23.900]  他看到那顆星停留在房子裡
[00:14:23.900 --> 00:14:25.700]  他們就怎樣
[00:14:25.700 --> 00:14:28.100]  他就知道那顆星停下來了
[00:14:28.100 --> 00:14:29.100]  最終都停下來了
[00:14:29.100 --> 00:14:32.100]  就是說那個君王在這個地方
[00:14:32.100 --> 00:14:34.100]  他們就進入那個小屋
[00:14:34.100 --> 00:14:35.900]  進去看到一個媽媽
[00:14:35.900 --> 00:14:38.900]  帶著一個小孩
[00:14:38.900 --> 00:14:39.900]  他們就馬上
[00:14:39.900 --> 00:14:43.700]  俯伏下拜這個新恩仔
[00:14:43.700 --> 00:14:44.900]  下拜
[00:14:44.900 --> 00:14:45.900]  你可以說
[00:14:45.900 --> 00:14:47.300]  是一個人
[00:14:47.300 --> 00:14:50.100]  是一種很大的謙卑
[00:14:50.100 --> 00:14:51.900]  他自己的身份地位
[00:14:51.900 --> 00:14:56.500]  來尊崇對方的一個舉動
[00:14:56.500 --> 00:14:59.100]  以前有一個雕塑家
[00:14:59.100 --> 00:15:02.300]  他就將一個耶穌的像
[00:15:02.300 --> 00:15:03.500]  雕塑了出來
[00:15:03.500 --> 00:15:05.300]  但很特別的
[00:15:05.300 --> 00:15:07.700]  他將耶穌的臉
[00:15:07.700 --> 00:15:12.300]  做到凹低了
[00:15:12.300 --> 00:15:14.900]  而且雕塑家刻意
[00:15:14.900 --> 00:15:16.900]  將這個基督的像
[00:15:16.900 --> 00:15:20.100]  放在一個比較低的位置
[00:15:20.100 --> 00:15:23.700]  當時如果有人要去看這個
[00:15:23.700 --> 00:15:27.500]  基督像的面貌的時候
[00:15:27.500 --> 00:15:28.700]  是沒有辦法看到
[00:15:28.700 --> 00:15:30.900]  因為放在一個較低的位置
[00:15:30.900 --> 00:15:32.500]  他要看就必須要
[00:15:32.500 --> 00:15:35.100]  來到那個基督像的下面
[00:15:35.100 --> 00:15:36.700]  來到跪下
[00:15:36.700 --> 00:15:37.900]  仰頭
[00:15:37.900 --> 00:15:41.500]  才看到基督的容顏笑臉出來
[00:15:41.500 --> 00:15:42.900]  其實這個設計
[00:15:42.900 --> 00:15:46.700]  是很有意思的一個雕塑設計
[00:15:46.700 --> 00:15:48.100]  是告訴他
[00:15:48.100 --> 00:15:50.900]  當我們來到這個自取卑微
[00:15:50.900 --> 00:15:53.300]  降生成人的基督面前的時候
[00:15:53.300 --> 00:15:55.900]  所需要具備的態度
[00:15:55.900 --> 00:15:57.300]  而東方博士
[00:15:57.300 --> 00:15:58.900]  他們尋找基督
[00:15:58.900 --> 00:16:03.100]  他們最終就是與主相遇
[00:16:03.100 --> 00:16:07.100]  他們真正面對面看到
[00:16:07.100 --> 00:16:10.300]  這個小小的主耶穌
[00:16:10.300 --> 00:16:12.300]  興奮 觸動他們的心
[00:16:12.300 --> 00:16:14.900]  來到是俯伏的下拜基督
[00:16:14.900 --> 00:16:17.900]  因為他們親見這個猶太人的王
[00:16:17.900 --> 00:16:21.100]  他們親眼目睹這個天國的國君
[00:16:21.100 --> 00:16:25.100]  他們真的看到這個人類的救主
[00:16:25.100 --> 00:16:28.500]  面對面看得到
[00:16:28.500 --> 00:16:34.100]  今天當我們要去尋找基督的過程
[00:16:34.100 --> 00:16:35.700]  尋道的過程
[00:16:35.700 --> 00:16:38.300]  原來神都何等願意我們
[00:16:38.300 --> 00:16:41.700]  與祂有相遇的經歷
[00:16:41.700 --> 00:16:44.300]  什麼意思?
[00:16:44.300 --> 00:16:46.300]  祂很期望你
[00:16:46.300 --> 00:16:49.100]  來到是可以
[00:16:49.100 --> 00:16:52.700]  因為與祂直接面對面的相遇
[00:16:52.700 --> 00:16:57.100]  以致你的心靈真的懂得去敬拜
[00:16:57.100 --> 00:17:01.500]  很多時候可能你會崇拜的時候
[00:17:01.500 --> 00:17:05.700]  或者你是自己讀聖經的時候
[00:17:05.700 --> 00:17:07.900]  你會很避神
[00:17:07.900 --> 00:17:10.300]  你也是觸動你的內心
[00:17:10.300 --> 00:17:12.100]  與祂相遇
[00:17:12.100 --> 00:17:15.700]  可能是因為你看到神的威榮
[00:17:15.700 --> 00:17:17.100]  神的慈愛
[00:17:17.100 --> 00:17:19.300]  神的聖潔與公義
[00:17:19.300 --> 00:17:22.100]  你不得不擺下你自己
[00:17:22.100 --> 00:17:27.700]  神啊 我真的需要順服跟隨你
[00:17:27.700 --> 00:17:29.500]  愛你更多
[00:17:29.500 --> 00:17:34.300]  正如格拉森被鬼附的人
[00:17:34.300 --> 00:17:38.700]  當他的生活很混亂很瘋癲的時候
[00:17:38.700 --> 00:17:40.900]  很困苦的時候
[00:17:40.900 --> 00:17:43.900]  耶穌基督與他見面
[00:17:43.900 --> 00:17:45.900]  他遇上了基督
[00:17:45.900 --> 00:17:47.300]  遇上了之後
[00:17:47.300 --> 00:17:49.500]  耶穌說我要醫治你
[00:17:49.500 --> 00:17:53.700]  讓他全身精神狀態
[00:17:53.700 --> 00:17:57.300]  鬼再不在他身上捆綁他的時候
[00:17:57.300 --> 00:17:58.900]  他痊癒了
[00:17:58.900 --> 00:18:01.500]  耶穌說我可不可以跟著你
[00:18:01.500 --> 00:18:02.700]  耶穌說什麼
[00:18:02.700 --> 00:18:04.300]  不可以
[00:18:04.300 --> 00:18:09.500]  請你回家
[00:18:09.500 --> 00:18:11.700]  所以你看到他與主相遇的時候
[00:18:11.700 --> 00:18:13.300]  他的心裡只是說
[00:18:13.300 --> 00:18:18.700]  很想去跟著主耶穌
[00:18:18.700 --> 00:18:21.300]  彼得也試過這樣的經歷
[00:18:21.300 --> 00:18:24.300]  彼得跟隨過一個老師
[00:18:24.300 --> 00:18:29.300]  彼得也彷彿跟隨耶穌老師也挺厲害的
[00:18:29.300 --> 00:18:31.500]  挺有能力的
[00:18:31.500 --> 00:18:33.100]  跟著他也不錯的
[00:18:33.100 --> 00:18:35.700]  也威風的
[00:18:35.700 --> 00:18:37.700]  但他真的沒有去到最透徹
[00:18:37.700 --> 00:18:39.700]  認識耶穌是誰
[00:18:39.700 --> 00:18:41.900]  直至有一次
[00:18:41.900 --> 00:18:44.900]  在加利利海
[00:18:44.900 --> 00:18:46.900]  跟耶穌一起在船上面
[00:18:46.900 --> 00:18:48.900]  面對很大風浪的時候
[00:18:48.900 --> 00:18:50.900]  耶穌竟然可以出手說
[00:18:50.900 --> 00:18:53.900]  風止住 浪平息
[00:18:53.900 --> 00:18:56.300]  彼得當時的反應是什麼
[00:18:56.300 --> 00:18:57.900]  記不記得
[00:18:57.900 --> 00:19:00.300]  馬上說
[00:19:00.300 --> 00:19:02.100]  我這個老師耶穌
[00:19:02.100 --> 00:19:03.100]  我真的不配
[00:19:03.100 --> 00:19:05.500]  馬上下敗
[00:19:05.500 --> 00:19:06.500]  他說
[00:19:06.500 --> 00:19:09.100]  怎麼可能原來我一直跟著耶穌
[00:19:09.100 --> 00:19:10.300]  是那麼厲害
[00:19:10.300 --> 00:19:15.100]  我是一個罪人
[00:19:15.100 --> 00:19:17.100]  所以你看到原來一個人
[00:19:17.100 --> 00:19:20.100]  他能夠面對面
[00:19:20.100 --> 00:19:22.500]  跟耶穌接近相遇的時候
[00:19:22.500 --> 00:19:26.700]  原來那種心被神本身的本性屬性
[00:19:26.700 --> 00:19:27.700]  所攝服的時候
[00:19:27.700 --> 00:19:29.900]  我們就懂得下敗
[00:19:29.900 --> 00:19:31.100]  我們懂得下敗的時候
[00:19:31.100 --> 00:19:32.300]  我們就會說
[00:19:32.300 --> 00:19:33.700]  神啊
[00:19:33.700 --> 00:19:34.900]  我是不配的
[00:19:34.900 --> 00:19:38.300]  神啊 我樂意以祢做我的中心
[00:19:38.300 --> 00:19:40.900]  神啊 我願意順服祢
[00:19:40.900 --> 00:19:46.300]  甚至隨時被祢使用
[00:19:46.300 --> 00:19:52.100]  過去那星期洗禮的見證
[00:19:52.100 --> 00:19:54.900]  正正我看到同樣這一幕
