
[00:00:00.000 --> 00:00:03.000]  請接我們一起同心再祈禱
[00:10:51.000 --> 00:10:55.000]  但是以得著神的榮耀為榮
[00:10:55.000 --> 00:10:59.000]  為他最大的滿足和快樂
[00:10:59.000 --> 00:11:01.000]  聖經講述到
[00:11:01.000 --> 00:11:02.000]  神賜給我們救恩
[00:11:02.000 --> 00:11:03.000]  與神和好
[00:11:03.000 --> 00:11:05.000]  因此站在恩典當中
[00:11:05.000 --> 00:11:08.000]  並且以盼望得享神的榮耀
[00:11:08.000 --> 00:11:10.000]  為祂的喜樂
[00:11:10.000 --> 00:11:12.000]  為祂的榮耀
[00:11:12.000 --> 00:11:14.000]  各位靈智會
[00:11:14.000 --> 00:11:19.000]  常常想起神要給你的榮耀
[00:11:19.000 --> 00:11:22.000]  或者你未必三日離世
[00:11:22.000 --> 00:11:24.000]  就算你有三十年
[00:11:24.000 --> 00:11:26.000]  六十年你才離開
[00:11:26.000 --> 00:11:30.000]  但其實你與一位長者的方向一樣
[00:11:30.000 --> 00:11:36.000]  你仍然是領受著神給你的榮耀的應許
[00:11:36.000 --> 00:11:38.000]  而你今天仍然可以快樂
[00:11:38.000 --> 00:11:41.000]  可以壯膽地去生活
[00:11:41.000 --> 00:11:42.000]  因為你知道
[00:11:42.000 --> 00:11:47.000]  你已經得著神要給你的榮耀的永恆
[00:11:47.000 --> 00:11:49.000]  當聖經再講及的時候
[00:11:49.000 --> 00:11:51.000]  聖經再講到第二種的
[00:11:51.000 --> 00:11:53.000]  以此為榮的事情
[00:11:53.000 --> 00:11:55.000]  在下面的第三節說
[00:11:55.000 --> 00:12:00.000]  不但這樣我們更以患難為榮
[00:12:00.000 --> 00:12:02.000]  知道患難產生忍耐
[00:12:02.000 --> 00:12:03.000]  忍耐產生毅力
[00:12:03.000 --> 00:12:06.000]  毅力產生盼望
[00:12:06.000 --> 00:12:07.000]  聖經提到
[00:12:07.000 --> 00:12:08.000]  以患難為榮
[00:12:08.000 --> 00:12:10.000]  我本同樣的意思講到
[00:12:10.000 --> 00:12:13.000]  在患難的時候也是歡歡喜喜的
[00:12:13.000 --> 00:12:15.000]  聖經講到不但如此
[00:12:15.000 --> 00:12:17.000]  不單止之前所講的快樂
[00:12:17.000 --> 00:12:20.000]  更加進一步講述我們有的快樂
[00:12:20.000 --> 00:12:24.000]  就是患難當中仍然可以快樂
[00:12:24.000 --> 00:12:29.000]  或者你會覺得好像很不合理
[00:12:29.000 --> 00:12:32.000]  在患難當中當然是難過
[00:12:32.000 --> 00:12:33.000]  當然是悲哀
[00:12:33.000 --> 00:12:35.000]  怎會快樂
[00:12:35.000 --> 00:12:36.000]  聖經解釋
[00:12:36.000 --> 00:12:39.000]  因為知道在患難當中會生忍耐
[00:12:39.000 --> 00:12:43.000]  忍耐生到一種叫勞煉或者說毅力
[00:12:43.000 --> 00:12:45.000]  一種內心生命的品格
[00:12:45.000 --> 00:12:48.000]  或者是你自己生命的一部份
[00:12:48.000 --> 00:12:51.000]  成為了你裏面本質的一部份
[00:12:51.000 --> 00:12:55.000]  以帶給你一種確定對永恆的盼望
[00:12:55.000 --> 00:12:58.000]  聖經講述到神的奇妙的恩典
[00:12:58.000 --> 00:13:02.000]  將你所面對的患難或者是困難
[00:13:02.000 --> 00:13:06.000]  轉化成為一種生命的祝福
[00:13:06.000 --> 00:13:08.000]  各位弟兄姊妹
[00:13:08.000 --> 00:13:11.000]  一般未認識聖經的人
[00:13:11.000 --> 00:13:15.000]  或者會覺得這個講法自欺欺人
[00:13:15.000 --> 00:13:18.000]  但是很多的教徒都不斷的經歷
[00:13:18.000 --> 00:13:21.000]  就是神在一切的患難當中
[00:13:21.000 --> 00:13:26.000]  怎樣將患難轉變成為你和我生命的祝福
[00:13:26.000 --> 00:13:28.000]  我想到很多不同的見證
[00:13:28.000 --> 00:13:30.000]  很多頂尖的經歷
[00:13:30.000 --> 00:13:32.000]  但是我想反而講另一件事情
[00:13:32.000 --> 00:13:34.000]  我想起一次
[00:13:34.000 --> 00:13:38.000]  我自己有機會去到一些大樹林
[00:13:38.000 --> 00:13:41.000]  大家知道我過去都有講述
[00:13:41.000 --> 00:13:44.000]  在那次我去到一些紅木樹林
[00:13:44.000 --> 00:13:46.000]  全世界最高的大樹
[00:13:46.000 --> 00:13:49.000]  後面一路驚嘆神的創造
[00:13:49.000 --> 00:13:52.000]  突然間我留意到一個介紹
[00:13:52.000 --> 00:13:55.000]  他說英國樹林有山火
[00:13:55.000 --> 00:13:57.000]  山火出現的時候
[00:13:57.000 --> 00:13:59.000]  我們不會撲熄的
[00:13:59.000 --> 00:14:01.000]  我很奇怪
[00:14:01.000 --> 00:14:03.000]  接著他解釋用英文說
[00:14:03.000 --> 00:14:05.000]  Unforged fire
[00:14:05.000 --> 00:14:07.000]  不會撲熄的一些火
[00:14:07.000 --> 00:14:08.000]  為什麼呢
[00:14:08.000 --> 00:14:11.000]  當他們後來慢慢發現一個情況
[00:14:11.000 --> 00:14:12.000]  當一些山火出現
[00:14:12.000 --> 00:14:15.000]  譬如閃電或者某些火種出現
[00:14:15.000 --> 00:14:17.000]  在樹林的底部
[00:14:17.000 --> 00:14:21.000]  很多的植物就會被燒光
[00:14:21.000 --> 00:14:24.000]  而且又發現這些樹燒了之後
[00:14:24.000 --> 00:14:28.000]  產生的灰燼成為了一些營養素
[00:14:28.000 --> 00:14:31.000]  令到整個土地很肥沃
[00:14:31.000 --> 00:14:34.000]  本來那些種子掉下來的時候
[00:14:34.000 --> 00:14:36.000]  是沒有地方可以生長的
[00:14:36.000 --> 00:14:40.000]  但是經過這些適當的山火之後
[00:14:40.000 --> 00:14:42.000]  竟然發覺一片的空間出現
[00:14:42.000 --> 00:14:44.000]  種子掉下去的時候
[00:14:44.000 --> 00:14:47.000]  可以很蓬勃地生長
[00:14:47.000 --> 00:14:49.000]  而更多的大樹
[00:14:49.000 --> 00:14:53.000]  一步一步地來長大
[00:14:53.000 --> 00:14:55.000]  當我想起這些自然界的事情
[00:14:55.000 --> 00:14:57.000]  就體會到上帝很多時候
[00:14:57.000 --> 00:14:59.000]  是容許很多不同的艱難
[00:14:59.000 --> 00:15:01.000]  淋到我們身上
[00:15:01.000 --> 00:15:04.000]  但是我們站在恩典的地步中
[00:15:04.000 --> 00:15:06.000]  也意味著上帝的恩典
[00:15:06.000 --> 00:15:08.000]  將一些轉變了
[00:15:08.000 --> 00:15:11.000]  成為了我們生命的祝福
[00:15:11.000 --> 00:15:12.000]  不單止這樣
[00:15:12.000 --> 00:15:13.000]  在過程當中
[00:15:13.000 --> 00:15:15.000]  因為聖靈在我們心裏面
[00:15:15.000 --> 00:15:16.000]  讓我們仍然知道
[00:15:16.000 --> 00:15:17.000]  在患難裏面
[00:15:17.000 --> 00:15:19.000]  神仍然愛我們
[00:15:19.000 --> 00:15:20.000]  所以在讀聖經的時候
[00:15:20.000 --> 00:15:22.000]  聖經就說到
[00:15:22.000 --> 00:15:24.000]  因為神的愛
[00:15:24.000 --> 00:15:27.000]  祂是藉著在我們裏面的聖靈
[00:15:27.000 --> 00:15:31.000]  將神的愛囂貫在我們的心裏面
[00:15:31.000 --> 00:15:37.000]  囂貫是說一種很豐富的傾注的意思
[00:15:37.000 --> 00:15:38.000]  我們裏面的聖靈
[00:15:38.000 --> 00:15:41.000]  叫我們體會到上帝的愛
[00:15:41.000 --> 00:15:43.000]  在上帝的愛裏面
[00:15:43.000 --> 00:15:44.000]  我們知道
[00:15:44.000 --> 00:15:45.000]  這些患難
[00:15:45.000 --> 00:15:48.000]  始終會帶給我們祝福
[00:15:48.000 --> 00:15:49.000]  因此在裏面
[00:15:49.000 --> 00:15:54.000]  可以仍然很平安喜樂地面對
[00:15:54.000 --> 00:15:56.000]  我有一次跟頂姐妹分享一本書
[00:15:56.000 --> 00:15:59.000]  提及一些故事
[00:15:59.000 --> 00:16:00.000]  其中一個故事說到
[00:16:00.000 --> 00:16:04.000]  一位姐妹她經歷很多工作的困難
[00:16:04.000 --> 00:16:08.000]  公司將一個很大又沉重的責任交給她
[00:16:08.000 --> 00:16:10.000]  有一隊人交給她管理
[00:16:10.000 --> 00:16:13.000]  而她要直接向大老闆交代
[00:16:13.000 --> 00:16:16.000]  大老闆要求很高
[00:16:16.000 --> 00:16:17.000]  因此每天回去做工的時候
[00:16:17.000 --> 00:16:19.000]  都覺得很大的壓力
[00:16:19.000 --> 00:16:21.000]  再加上這隊的隊工
[00:16:21.000 --> 00:16:24.000]  大家之間不是很咬緣
[00:16:24.000 --> 00:16:26.000]  很多不同的意見經常爭吵
[00:16:26.000 --> 00:16:30.000]  這些事情一直拖著做不到
[00:16:30.000 --> 00:16:33.000]  有一次她說她忍不住自己的情緒
[00:16:33.000 --> 00:16:35.000]  簡直很想大哭
[00:16:35.000 --> 00:16:38.000]  她就馬上找一個安全的地方
[00:16:38.000 --> 00:16:41.000]  因為她的隊工全部都是男同事
[00:16:41.000 --> 00:16:43.000]  是她一個女性
[00:16:43.000 --> 00:16:44.000]  她說最安全的地方
[00:16:44.000 --> 00:16:46.000]  藏在女廁裏
[00:16:46.000 --> 00:16:49.000]  在裏面一直哭
[00:16:49.000 --> 00:16:50.000]  一直哭的時候
[00:16:50.000 --> 00:16:53.000]  哭得自己都控制不了
[00:16:53.000 --> 00:16:55.000]  突然在她耳邊
[00:16:55.000 --> 00:16:58.000]  很清楚的聲音
[00:16:58.000 --> 00:17:00.000]  跟她說
[00:17:00.000 --> 00:17:02.000]  安靜
[00:17:02.000 --> 00:17:03.000]  要知道
[00:17:03.000 --> 00:17:06.000]  我是神
[00:17:06.000 --> 00:17:08.000]  當她在疑惑是什麼事情的時候
[00:17:08.000 --> 00:17:10.000]  第二次再出現
[00:17:10.000 --> 00:17:12.000]  安靜
[00:17:12.000 --> 00:17:13.000]  要知道
[00:17:13.000 --> 00:17:16.000]  我是神
[00:17:16.000 --> 00:17:19.000]  突然她發覺自己眼淚收了
[00:17:19.000 --> 00:17:20.000]  突然她體會到
[00:17:20.000 --> 00:17:22.000]  上帝告訴她
[00:17:22.000 --> 00:17:24.000]  在我裏面
[00:17:24.000 --> 00:17:26.000]  有足夠的力量
[00:17:26.000 --> 00:17:28.000]  你放心
[00:17:28.000 --> 00:17:30.000]  然後這位姊妹就說
[00:17:30.000 --> 00:17:31.000]  她後來
[00:17:31.000 --> 00:17:33.000]  她領受了一種很大的平安
[00:17:33.000 --> 00:17:36.000]  繼續來帶領這個工作
[00:17:36.000 --> 00:17:39.000]  然後後來一步步的完成了
[00:17:39.000 --> 00:17:40.000]  但是過程裏面
[00:17:40.000 --> 00:17:41.000]  她沒有再哭
[00:17:41.000 --> 00:17:44.000]  她說每次當我覺得有壓力的時候
[00:17:44.000 --> 00:17:47.000]  我回到那個安靜的核心
[00:17:47.000 --> 00:17:49.000]  就是神自己
[00:17:49.000 --> 00:17:52.000]  要領受力量去面對
[00:17:52.000 --> 00:17:53.000]  第一姊妹
[00:17:53.000 --> 00:17:54.000]  你要知道
[00:17:54.000 --> 00:17:56.000]  在你裏面有聖靈
[00:17:56.000 --> 00:17:57.000]  神的靈
[00:17:57.000 --> 00:18:00.000]  要將神的愛囂貫在你的心裏面
[00:18:00.000 --> 00:18:02.000]  特別我們面對著難處的時候
[00:18:02.000 --> 00:18:04.000]  我們雖然意識到
[00:18:04.000 --> 00:18:05.000]  或者理性上明白
[00:18:05.000 --> 00:18:07.000]  這些一切會帶給我們
[00:18:07.000 --> 00:18:09.000]  有恩惠
[00:18:09.000 --> 00:18:10.000]  但你仍然會很多時候
[00:18:10.000 --> 00:18:12.000]  會感受到那種壓力
[00:18:12.000 --> 00:18:13.000]  那種不安
[00:18:13.000 --> 00:18:16.000]  但轉眼留心聖靈
[00:18:16.000 --> 00:18:18.000]  在你心中給你的感動
[00:18:18.000 --> 00:18:21.000]  你會經歷上帝給你的愛
[00:18:21.000 --> 00:18:23.000]  以致你可以繼續安然地
[00:18:23.000 --> 00:18:25.000]  來面對這些患難
[00:18:25.000 --> 00:18:26.000]  而始終得著
[00:18:26.000 --> 00:18:29.000]  患難要帶給你的喜樂
[00:18:29.000 --> 00:18:30.000]  因為正如說
[00:18:30.000 --> 00:18:32.000]  不但這樣
[00:18:32.000 --> 00:18:35.000]  我們可以以患難為榮
[00:18:35.000 --> 00:18:37.000]  甚至有些聖經的翻譯
[00:18:37.000 --> 00:18:39.000]  以患難誇口
[00:18:39.000 --> 00:18:40.000]  因為在這時刻
[00:18:40.000 --> 00:18:45.000]  正是我們可以領受上帝恩典的時刻
[00:18:45.000 --> 00:18:48.000]  最後你看完聖經在第十一節
[00:18:48.000 --> 00:18:50.000]  聖經第三節說到
[00:18:50.000 --> 00:18:52.000]  以甚麼為榮
[00:18:52.000 --> 00:18:53.000]  第十一節
[00:18:53.000 --> 00:18:54.000]  不但這樣
