
[00:00:00.000 --> 00:00:04.000]  我今日想同大家睇約白第一章至第二章
[00:01:17.000 --> 00:01:20.000]  多幾分嘅安慰啦或者舒服啦
[00:01:20.000 --> 00:01:23.000]  但仍然呢都會係痛
[00:01:23.000 --> 00:01:26.000]  一般人呢人性都係咁㗎啦
[00:01:26.000 --> 00:01:30.000]  鍾意呢都係催樂避苦嘅係咪
[00:01:30.000 --> 00:01:32.000]  你鍾唔鍾意苦㗎唔好㗎嘛唔鍾意苦嘅
[00:01:32.000 --> 00:01:34.000]  有咩苦嘅最好就唔好發生
[00:01:34.000 --> 00:01:37.000]  有苦呢覺得係啲嘅好討厭嘅好抗拒嘅
[00:01:37.000 --> 00:01:40.000]  除咗啲唔計嗰啲被虐狂嗰啲啦
[00:01:40.000 --> 00:01:43.000]  一般都係認為受苦嘅就唔好㗎啦咁樣
[00:01:43.000 --> 00:01:45.000]  咁呢面對苦嘅時候呢我點去理解呢
[00:01:45.000 --> 00:01:48.000]  我哋作為中國人呢好有一個咁樣嘅觀念嘅
[00:01:48.000 --> 00:01:50.000]  就係嗰個因果報應嘅思維
[00:01:50.000 --> 00:01:53.000]  善有善報惡有惡報無我受苦呀
[00:01:53.000 --> 00:01:56.000]  因為我之前做咗啲唔好嘢囉
[00:01:56.000 --> 00:01:59.000]  惡囉我意思呢有一個咁樣嘅苦嘅結果
[00:01:59.000 --> 00:02:02.000]  咁呢個呢都係好常用呢一般中國人呢
[00:02:02.000 --> 00:02:04.000]  係咁樣樣嚟講嘅
[00:02:04.000 --> 00:02:06.000]  當你覺得點解我身體呢個肝有問題呀
[00:02:06.000 --> 00:02:09.000]  咁你按因果報應嘅思維呢
[00:02:09.000 --> 00:02:13.000]  你諗下你之前有冇做咗啲唔好嘢對你身體呀
[00:02:13.000 --> 00:02:15.000]  原來你又煙又酒嘅
[00:02:15.000 --> 00:02:18.000]  你個肝你個肺痠咗冇病
[00:02:18.000 --> 00:02:20.000]  就係咁樣喎如果你發覺呢
[00:02:20.000 --> 00:02:23.000]  財政出現咗問題你會產生咗可能呢
[00:02:23.000 --> 00:02:26.000]  又借貸於是你被人追債受嗰種辛苦影響到屋企人嘅
[00:02:26.000 --> 00:02:31.000]  咁你要知道呢個就係咩因果報應嘅思維囉
[00:02:31.000 --> 00:02:36.000]  但當你日子耐得滯日子耐咗嘅時候
[00:02:36.000 --> 00:02:39.000]  你睇嘢就多咗啲你發覺其實唔係㗎喎
[00:02:39.000 --> 00:02:41.000]  有啲人好健康㗎喎
[00:02:41.000 --> 00:02:44.000]  有啲人係好行善㗎喎好好人喎
[00:02:44.000 --> 00:02:49.000]  但佢呢都有咁樣嘅唔好嘅結果發生喺身上嘅
[00:02:49.000 --> 00:02:53.000]  咁你會覺得呢個因果報應嘅思維呢係有問題嘅
[00:02:53.000 --> 00:02:55.000]  係唔合理嘅
[00:02:55.000 --> 00:02:57.000]  但仍然有啲人呢佢堅持喎
[00:02:57.000 --> 00:03:01.000]  唔係都係有呢個合理嘅因為因果報應思維都喺當中嘅
[00:03:01.000 --> 00:03:03.000]  咁點理解呢種情況呀
[00:03:03.000 --> 00:03:07.000]  佢就理解呢就一定呢一個人呢背後
[00:03:07.000 --> 00:03:10.000]  後面係犯咗啲隱藏嘅罪呀係咪
[00:03:10.000 --> 00:03:13.000]  咁就可以保住呢個因果思維呀嘛
[00:03:13.000 --> 00:03:16.000]  佢後面犯咗啲罪呀而家天收佢啦
[00:03:16.000 --> 00:03:20.000]  又或者係上帝追究佢認罰佢啦咁樣
[00:03:20.000 --> 00:03:22.000]  因為佢隱藏嘅罪
[00:03:22.000 --> 00:03:25.000]  其實有時我哋信徒都會有呢種咁樣嘅思想出現
[00:03:25.000 --> 00:03:28.000]  我記得有一次我探病探佢嘅長者
[00:03:28.000 --> 00:03:32.000]  因為佢入咗醫院都好耐但身體上呢真係好多痛
[00:03:32.000 --> 00:03:35.000]  好多嘅方式都唔係好減到痛
[00:03:35.000 --> 00:03:39.000]  同埋呢就企咗肚之後呢覺得好似又冇減到痛
[00:03:39.000 --> 00:03:41.000]  於是呢佢都浮現咗個問題同我講
[00:03:41.000 --> 00:03:46.000]  牧師呀係咪我真係以前做錯咗上帝而家追究我呢罰我呢
[00:03:46.000 --> 00:03:48.000]  都會咁諗喎
[00:03:48.000 --> 00:03:50.000]  都係一種因果報應嘅思維
[00:03:50.000 --> 00:03:54.000]  不過係以前做咗啲嘢而家有咁樣嘅情況出現
[00:03:54.000 --> 00:03:59.000]  但如果你仲有一種呢
[00:03:59.000 --> 00:04:02.000]  如果你仲有一種呢
[00:04:02.000 --> 00:04:05.000]  好似我哋中國人有啲人身上有輪迴有前世嘅時候呢
[00:04:05.000 --> 00:04:09.000]  你就會將嗰個因果報應嘅思維就咁諗㗎啦
[00:04:09.000 --> 00:04:11.000]  唉呀梗係我前世啦
[00:04:11.000 --> 00:04:13.000]  做錯咗啲乜嘢啦
[00:04:13.000 --> 00:04:15.000]  前世做咗啲罪孽
[00:04:15.000 --> 00:04:19.000]  我今世呢即係今日呢就遭遇咗咁樣嘅果報啦咁樣
[00:04:19.000 --> 00:04:22.000]  咁呢個呢就係咁樣嘅講法
[00:04:22.000 --> 00:04:25.000]  咁呢如果前世相耕耐嘅時候呢佢就會
[00:04:25.000 --> 00:04:27.000]  唉我都唔知前世嘅嘢啦
[00:04:27.000 --> 00:04:30.000]  咁總之今世啲嘢就係發生咗所以乜都賴晒前世
[00:04:30.000 --> 00:04:32.000]  如果你信呢樣嘢就真係前世啦
[00:04:32.000 --> 00:04:35.000]  咁樣就乜都決定晒
[00:04:35.000 --> 00:04:38.000]  前世做咗囉咁我而家受苦就係前世因咁我又唔知喎
[00:04:38.000 --> 00:04:40.000]  因為好消極地去接受囉
[00:04:40.000 --> 00:04:42.000]  係一種好宿命論嘅味道
[00:04:42.000 --> 00:04:46.000]  仲有一種唔係幾好嘅情況呢一種嘅情況就係呢
[00:04:46.000 --> 00:04:48.000]  可能有啲問題係客觀因素㗎嘛
[00:04:48.000 --> 00:04:50.000]  係可能社會問題人為問題導致
[00:04:50.000 --> 00:04:52.000]  但係你話因為係我前世嘅因囉
[00:04:52.000 --> 00:04:54.000]  所以我今日做呢個股囉
[00:04:54.000 --> 00:04:55.000]  譬如我今日點解買唔到樓呀
[00:04:55.000 --> 00:04:58.000]  我今日供樓供得咁辛苦呀咁多問題呀咁樣
[00:04:58.000 --> 00:05:00.000]  唉你前世嘅因囉
[00:05:00.000 --> 00:05:02.000]  所以我今日你供樓供得苦囉
[00:05:02.000 --> 00:05:06.000]  咁你就唔會針對返客觀社會嘅制度嘅問題
[00:05:06.000 --> 00:05:08.000]  同一個人為導致嘅問題
[00:05:08.000 --> 00:05:16.000]  咁呢個呢係一個前世嘅因果報應率呢帶嚟咗一個好消極嘅想法
[00:05:16.000 --> 00:05:22.000]  但假若人拋開咗呢一個呢因果報應嘅思維
[00:05:22.000 --> 00:05:25.000]  你睇返呢啲事嘅時候呢其實你可以係發現到
[00:05:25.000 --> 00:05:29.000]  其實係喺生活環境裏面你會留意到其實啲好客觀嘅原因
[00:05:29.000 --> 00:05:36.000]  點解你會有呢種嘅苦嘅遭遇
[00:05:36.000 --> 00:05:41.000]  譬如有啲人呢佢自己做得好好無端無故受苦
[00:05:41.000 --> 00:05:46.000]  譬如有時一單新聞有個女士畀架車撞到斷咗雙腳
[00:05:46.000 --> 00:05:48.000]  佢冇做錯佢冇做錯
[00:05:48.000 --> 00:05:51.000]  不過錯係邊個錯係個司機身上
[00:05:51.000 --> 00:05:56.000]  別人嘅犯錯導致我受苦係好無辜
[00:05:56.000 --> 00:05:59.000]  但呢個社會的確係會出現無辜嘅情況
[00:05:59.000 --> 00:06:04.000]  因為我哋生活係一個嘅人際互相依持嘅網絡裏面
[00:06:04.000 --> 00:06:06.000]  有人做好會造福咗你
[00:06:06.000 --> 00:06:09.000]  有人做壞亦都會影響咗你或者令你受傷
[00:06:09.000 --> 00:06:12.000]  呢個就係嗰個咁嘅網絡嘅世界生活裏面
[00:06:12.000 --> 00:06:14.000]  你係避唔到㗎喎
[00:06:14.000 --> 00:06:21.000]  上個月2月嗰時候我哋大埔公路赤麗坪有車禍
[00:06:21.000 --> 00:06:28.000]  就導致19人嘅死傷19人死亡就好多人傷
[00:06:28.000 --> 00:06:32.000]  咁最終到底就同個司機嘅情緒有關
[00:06:32.000 --> 00:06:38.000]  但係啲人話唔單止應該仲有呢就係嗰個斜路嘅設計裏面有問題
[00:06:38.000 --> 00:06:42.000]  另外就話嗰個撞欄裏面應該鞏固啲
[00:06:42.000 --> 00:06:46.000]  你終於搵到其他原因嚟解釋返點解呢樣嘢
[00:06:46.000 --> 00:06:50.000]  你覺得又係合理唔應該關前世嘅事
[00:06:50.000 --> 00:06:54.000]  但係你話唔係喎有啲人行善受苦
[00:06:54.000 --> 00:06:57.000]  咁亦都係㗎喎有啲人做得好好嘅
[00:06:57.000 --> 00:07:02.000]  不過佢可能損及咗別人嘅利益或者引致其他人嘅妒忌
[00:07:02.000 --> 00:07:04.000]  於是嗰啲人唔睇得理
[00:07:04.000 --> 00:07:08.000]  咪開始施加一啲嘅毀謗或者問題喺你身上
[00:07:08.000 --> 00:07:13.000]  咁你覺得好痛苦我做得咁好點解有咁嘅結果呢
[00:07:13.000 --> 00:07:20.000]  有啲人呢佢呢好有正義感嘅喎為義為社會公義嚟出出頭
[00:07:20.000 --> 00:07:22.000]  早前有個98個女司機
[00:07:22.000 --> 00:07:26.000]  佢想成立工會呢就為咗啲98司機爭取啲福利
[00:07:26.000 --> 00:07:30.000]  後來好不幸呀就呢就未成立工會畀人解僱咗啦
[00:07:30.000 --> 00:07:34.000]  不過後尾就再畀佢申訴啦咁暫時冇炒到佢
[00:07:34.000 --> 00:07:37.000]  我為正義喎點解我遭遇咁樣嘅結果呀咁樣
[00:07:37.000 --> 00:07:42.000]  係呀當你為義嘅時候係會受到逼迫呢個社會係咁
[00:07:42.000 --> 00:07:49.000]  仲有啲情況如果你生活喺一個係一個對信仰對立嘅
[00:07:49.000 --> 00:07:53.000]  或者敵視信仰嘅環境嘅時候其實你會因信仰而受苦
[00:07:53.000 --> 00:07:58.000]  就好似啟示錄裏面當時嘅羅馬帝國係敵對基督信仰
[00:07:58.000 --> 00:08:02.000]  當你信仰要堅守嘅時候你就要面對咩被迫害嘅情況
[00:08:02.000 --> 00:08:06.000]  但係同信仰冇關我呢係一個好有良心嘅人
[00:08:06.000 --> 00:08:10.000]  不過假如你生活喺你嗰個環境裏面嗰班人呢好冇道德嘅
[00:08:10.000 --> 00:08:19.000]  做事唔道德嘅你會唔會痛苦你都會好痛苦係當中
[00:08:19.000 --> 00:08:25.000]  然而的確會係有一啲嘅情況你覺得好莫名奇妙
[00:08:25.000 --> 00:08:30.000]  一個人好好嘅又健康竟然會患癌病
[00:08:30.000 --> 00:08:38.000]  仲有時都話點解佢突然間就過咗身㗎好無奈點解
[00:08:38.000 --> 00:08:42.000]  但如果稍為往後追究一下啲原因嘅時候
[00:08:42.000 --> 00:08:47.000]  你會搵到一啲可能嘅原因點解佢會咁樣發生
[00:08:47.000 --> 00:08:52.000]  有啲病呢而家先知道叫做基因突變
[00:08:52.000 --> 00:08:56.000]  你基因突變咁你基因係應該有啲缺陷有啲問題
[00:08:56.000 --> 00:09:00.000]  不過你唔知道而家就發現發生咗呢個情況
[00:09:00.000 --> 00:09:02.000]  咁就導致cancer
[00:09:02.000 --> 00:09:06.000]  當你問醫生點解你會點解有基因會突變
[00:09:06.000 --> 00:09:09.000]  佢又唔係好答到你好綜合嘅原因
[00:09:09.000 --> 00:09:14.000]  好多方面壓力食水健康衛生或者先天性嘅情況
[00:09:14.000 --> 00:09:16.000]  其實講咗又唔係好有答案
[00:09:16.000 --> 00:09:19.000]  但你又知道多少少答案係裏面
[00:09:19.000 --> 00:09:23.000]  有啲人一出世就濕疹
[00:09:23.000 --> 00:09:25.000]  我最近喺幼稚園裏面識咗個家長
[00:09:25.000 --> 00:09:28.000]  佢個細路仔兩個小朋友細細個
[00:09:28.000 --> 00:09:30.000]  濕疹成身面都生埋
[00:09:30.000 --> 00:09:34.000]  個細路仔經常都要唔挖唔得
[00:09:34.000 --> 00:09:36.000]  影響到佢讀書
[00:09:36.000 --> 00:09:39.000]  要挖得好辛苦嘅時候根本集中唔到精神
[00:09:39.000 --> 00:09:41.000]  要媽咪你接佢返屋企
[00:09:41.000 --> 00:09:43.000]  根本讀唔到書專注唔到
[00:09:43.000 --> 00:09:45.000]  好辛苦呀點解呀
[00:09:45.000 --> 00:09:50.000]  咁你追究啲原因就原來遺傳有關
[00:09:50.000 --> 00:09:52.000]  咁點解佢母親就有呀
[00:09:52.000 --> 00:09:54.000]  有時好難答你
[00:09:54.000 --> 00:09:57.000]  有啲緣故就話因為佢個免疫系統有問題
[00:09:57.000 --> 00:09:59.000]  咁點解免疫系統有問題呀
[00:09:59.000 --> 00:10:04.000]  一出世就咁個免疫系統
[00:10:04.000 --> 00:10:09.000]  我以前有個同事有個姊妹
[00:10:09.000 --> 00:10:11.000]  有一次佢爸爸突然間過身
[00:10:11.000 --> 00:10:13.000]  了解返個緣故就係下晝嘅時候
[00:10:13.000 --> 00:10:16.000]  佢爸爸收到個電話叫佢另一個女聽
[00:10:16.000 --> 00:10:20.000]  畀個女佢推嘅時候佢喺個梳化坐低一陣就瞓低咗
[00:10:20.000 --> 00:10:21.000]  過身
[00:10:21.000 --> 00:10:22.000]  咩事呀
[00:10:22.000 --> 00:10:27.000]  後來了解咗個緣故就係隱性心臟病發生
[00:10:27.000 --> 00:10:29.000]  即係佢都唔知自己有隱性心臟病
[00:10:29.000 --> 00:10:31.000]  你知唔知有冇隱性心臟病呀
[00:10:31.000 --> 00:10:32.000]  我都唔知嘅
[00:10:32.000 --> 00:10:34.000]  突然間死咗之後可能會知
[00:10:34.000 --> 00:10:35.000]  有隱性心臟病
[00:10:35.000 --> 00:10:39.000]  就好似睇新聞有時睇啲體育嘅新聞呢
[00:10:39.000 --> 00:10:42.000]  有一個叫克羅地亞嘅丙組球員
[00:10:42.000 --> 00:10:44.000]  畀個波射中咗之後
[00:10:44.000 --> 00:10:46.000]  唔係即刻死喎
[00:10:46.000 --> 00:10:48.000]  佢都起返身行幾步之後就跌低咗
[00:10:48.000 --> 00:10:49.000]  咁就死咗喎
[00:10:49.000 --> 00:10:51.000]  真係震驚呀
[00:10:51.000 --> 00:10:53.000]  咁後來了解之後咩嘢呢
[00:10:53.000 --> 00:10:55.000]  心肌緊實
[00:10:55.000 --> 00:10:57.000]  係一個球員喎
[00:10:57.000 --> 00:10:58.000]  好健壯呀
[00:10:58.000 --> 00:11:01.000]  點會有心肌緊實嘅呢
[00:11:01.000 --> 00:11:02.000]  我都唔明
[00:11:02.000 --> 00:11:05.000]  因為我哋唔好知道我身體內在裏面嘅情況
[00:11:05.000 --> 00:11:06.000]  你知唔知你基因嘅情況
[00:11:06.000 --> 00:11:08.000]  你知唔知你免疫系統嘅情況
[00:11:08.000 --> 00:11:09.000]  你知唔知仲有啲乜嘢隱藏
[00:11:09.000 --> 00:11:13.000]  而家做咗咁多年你裏面嘅器官會唔會白身就變化
[00:11:13.000 --> 00:11:14.000]  知唔知呀
[00:11:14.000 --> 00:11:15.000]  真係唔係好知嘅
[00:11:15.000 --> 00:11:17.000]  到咁上一時間發生咗
[00:11:17.000 --> 00:11:19.000]  我就好問點解呢
[00:11:19.000 --> 00:11:21.000]  真係咁樣
[00:11:21.000 --> 00:11:23.000]  當然發生咗嘅時候係好悲痛嘅
[00:11:23.000 --> 00:11:24.000]  好莫名嘅
[00:11:24.000 --> 00:11:28.000]  但追究嘅原因你都會搵到一啲嘅原因
[00:11:28.000 --> 00:11:30.000]  不過知道咗原因係幫我哋呢
[00:11:30.000 --> 00:11:33.000]  能夠減下幾分嘅辛苦嘅啫
[00:11:33.000 --> 00:11:35.000]  但仍然都係辛苦
[00:11:35.000 --> 00:11:39.000]  所以面對病或者面對嗰件事情
[00:11:39.000 --> 00:11:40.000]  不過人生裏面
[00:11:40.000 --> 00:11:42.000]  有時遇到一啲情況呢
[00:11:42.000 --> 00:11:45.000]  好似上述嘅任何原因都解釋唔到
[00:11:45.000 --> 00:11:46.000]  有
[00:11:46.000 --> 00:11:48.000]  就好似我今日所睇嗰個經文
[00:11:48.000 --> 00:11:49.000]  若白嘅一樣
[00:11:49.000 --> 00:11:54.000]  若白呢根本就唔好知道點解會有咁樣嘅情況遭遇發生
[00:11:54.000 --> 00:11:55.000]  喺裏面
[00:11:55.000 --> 00:11:57.000]  但然而透過若白記
[00:11:57.000 --> 00:12:00.000]  佢就俾我睇到一個好獨特嘅
[00:12:00.000 --> 00:12:02.000]  屬靈上一個嘅原因
[00:12:02.000 --> 00:12:03.000]  係當中
[00:12:03.000 --> 00:12:07.000]  就係撒旦喺神面前對你嘅挑戰
[00:12:07.000 --> 00:12:09.000]  又或者可能對你嘅挑剔
[00:12:09.000 --> 00:12:11.000]  或者可以叫佢對你嘅攻擊
[00:12:11.000 --> 00:12:12.000]  喺裏面
[00:12:12.000 --> 00:12:15.000]  就喺二章第三節呢就道明咗呢個原因就係呢
[00:12:15.000 --> 00:12:17.000]  撒旦呢要挑剔
[00:12:17.000 --> 00:12:18.000]  嗰個人
[00:12:18.000 --> 00:12:21.000]  佢嘅信仰係咪純正
[00:12:21.000 --> 00:12:24.000]  喺神面前挑剔你嘅信仰係咪純正
[00:12:24.000 --> 00:12:25.000]  呢時呢
[00:12:25.000 --> 00:12:26.000]  神呢
[00:12:26.000 --> 00:12:28.000]  就結果容讓撒旦
[00:12:28.000 --> 00:12:30.000]  嚟到佢呢
[00:12:30.000 --> 00:12:32.000]  嘅挑剔呢
[00:12:32.000 --> 00:12:33.000]  臨到因為
[00:12:33.000 --> 00:12:34.000]  上帝
[00:12:34.000 --> 00:12:36.000]  信任若白
[00:12:36.000 --> 00:12:37.000]  佢信任若白
[00:12:37.000 --> 00:12:38.000]  係完全嘅
[00:12:38.000 --> 00:12:39.000]  係正直
[00:12:39.000 --> 00:12:41.000]  對佢係好專心一意
[00:12:41.000 --> 00:12:42.000]  別無他意嘅
[00:12:42.000 --> 00:12:44.000]  跟隨佢
[00:12:44.000 --> 00:12:47.000]  或者呢樣我哋呢睇一睇一段嘅聖經
[00:12:47.000 --> 00:12:50.000]  喺若白記第一章第一至第五節
[00:12:50.000 --> 00:12:54.000]  呢度講到呢聖經容若白一個好完全正直
[00:12:54.000 --> 00:12:56.000]  敬畏神遠離惡事
[00:12:56.000 --> 00:12:57.000]  並且佢有七個仔
[00:12:57.000 --> 00:13:00.000]  三個女好多財產嘅
[00:13:00.000 --> 00:13:02.000]  佢呢每日都敬拜主獻祭
[00:13:02.000 --> 00:13:04.000]  甚至為埋啲仔女獻祭
[00:13:04.000 --> 00:13:06.000]  因為恐怕佢哋做錯咗事得罪咗神
[00:13:06.000 --> 00:13:08.000]  咁樣佢常常都係咁樣做
[00:13:08.000 --> 00:13:10.000]  一個好敬虔嘅人
[00:13:10.000 --> 00:13:12.000]  有一日呢
[00:13:12.000 --> 00:13:15.000]  撒旦呢嚟到挑剔呢一個嘅
[00:13:15.000 --> 00:13:18.000]  喺神面前挑剔呢一個嘅若白
[00:13:18.000 --> 00:13:20.000]  我哋一齊讀第九第十節
[00:13:20.000 --> 00:13:21.000]  預備起
[00:13:21.000 --> 00:13:24.000]  撒旦回答耶和華說
[00:13:24.000 --> 00:13:26.000]  敬畏神
[00:13:26.000 --> 00:13:28.000]  豈是無故呢
[00:13:28.000 --> 00:13:31.000]  你豈不是四圍圈賞尼巴
[00:13:31.000 --> 00:13:33.000]  維護他和他的家
[00:13:33.000 --> 00:13:35.000]  並他一切所有的嗎
[00:13:35.000 --> 00:13:39.000]  他所做的都蒙你賜福
[00:13:39.000 --> 00:13:42.000]  他的家產也在地上增多
[00:13:42.000 --> 00:13:46.000]  你且伸手為他一切所有的
[00:13:46.000 --> 00:13:50.000]  他必當免棄掉你
[00:13:50.000 --> 00:13:53.000]  撒旦挑剔若白點解敬畏神
[00:13:53.000 --> 00:13:54.000]  梗係啦
[00:13:54.000 --> 00:13:56.000]  神呢周圍裏面有啲尼巴
[00:13:56.000 --> 00:13:58.000]  即係保守住佢保護佢嘛
[00:13:58.000 --> 00:14:00.000]  有咩事你都擋咗佢
[00:14:00.000 --> 00:14:02.000]  無災無難我梗係信你啦
[00:14:02.000 --> 00:14:04.000]  你又賜福畀佢
[00:14:04.000 --> 00:14:06.000]  又得佢家產咁多
[00:14:06.000 --> 00:14:07.000]  係人都信你啦
[00:14:07.000 --> 00:14:09.000]  你試下拎走哂呢啲嘢嘅時候
[00:14:09.000 --> 00:14:10.000]  睇佢會唔會信你
[00:14:10.000 --> 00:14:12.000]  其實多免棄掉你
[00:14:12.000 --> 00:14:14.000]  講得幾準呀
[00:14:14.000 --> 00:14:15.000]  講得幾實呀
[00:14:15.000 --> 00:14:17.000]  這個魔鬼撒旦
[00:14:17.000 --> 00:14:22.000]  於是苦難就臨到若白身上
[00:14:22.000 --> 00:14:24.000]  第十三至第十九呢
[00:14:24.000 --> 00:14:25.000]  有咩苦難呢
[00:14:25.000 --> 00:14:27.000]  突然間有士巴人嚟到
[00:14:27.000 --> 00:14:28.000]  殺哂佢啲僕人
[00:14:28.000 --> 00:14:29.000]  無幾耐時候呢
[00:14:29.000 --> 00:14:31.000]  天上有火降臨
[00:14:31.000 --> 00:14:34.000]  又將佢啲群羊同埋僕人都消滅
[00:14:34.000 --> 00:14:35.000]  無幾耐嘅時候
[00:14:35.000 --> 00:14:37.000]  迦勒底人有三隊人嚟到
[00:14:37.000 --> 00:14:39.000]  突然嚟到去
[00:14:39.000 --> 00:14:41.000]  擄哂啲駱駝
[00:14:41.000 --> 00:14:43.000]  同埋殺哂啲僕人
[00:14:43.000 --> 00:14:45.000]  無幾耐有一個事發生
[00:14:45.000 --> 00:14:47.000]  就係突然間有狂風
[00:14:47.000 --> 00:14:51.000]  將佢屋企嘅牆角打爛咗
[00:14:51.000 --> 00:14:53.000]  於是屋企冧咗
[00:14:53.000 --> 00:14:55.000]  就砸死哂啲仔女
[00:14:55.000 --> 00:14:58.000]  突然間失去哂所有家財
[00:14:58.000 --> 00:15:00.000]  連啲仔女都冇咗
[00:15:00.000 --> 00:15:03.000]  若白嘅回應係點樣
[00:15:03.000 --> 00:15:04.000]  二十至二十一節
[00:15:04.000 --> 00:15:05.000]  我哋一齊讀呀
[00:15:05.000 --> 00:15:06.000]  預備起
[00:15:06.000 --> 00:15:07.000]  若白便起來
[00:15:07.000 --> 00:15:09.000]  撕裂外袍
[00:15:09.000 --> 00:15:10.000]  剃了頭
[00:15:10.000 --> 00:15:13.000]  伏在地上下拜說
[00:15:13.000 --> 00:15:15.000]  我赤身出於無態
[00:15:15.000 --> 00:15:17.000]  也必卓身歸回
[00:15:17.000 --> 00:15:19.000]  賞賜的是耶和華
[00:15:19.000 --> 00:15:21.000]  收取亦也是耶和華
[00:15:21.000 --> 00:15:25.000]  耶和華的名是應當稱重的
[00:15:25.000 --> 00:15:27.000]  一章廿二節有個結論就話
[00:15:27.000 --> 00:15:28.000]  在這一切事上
[00:15:28.000 --> 00:15:29.000]  若白並不犯罪
[00:15:29.000 --> 00:15:31.000]  也不以甚為愚妄
[00:15:31.000 --> 00:15:33.000]  若白嘅反應係非常人
[00:15:33.000 --> 00:15:34.000]  係咪
[00:15:34.000 --> 00:15:36.000]  我仔女財產冇哂嘅時候
[00:15:36.000 --> 00:15:37.000]  佢竟然話
[00:15:37.000 --> 00:15:38.000]  賞賜係耶華
[00:15:38.000 --> 00:15:39.000]  收取係耶華
[00:15:39.000 --> 00:15:42.000]  耶華的名是應當稱重的
[00:15:42.000 --> 00:15:44.000]  前一句我諗我一般人都做得到
[00:15:44.000 --> 00:15:45.000]  上帝賞賜畀我哋
[00:15:45.000 --> 00:15:46.000]  稱唔稱謝佢呀
[00:15:46.000 --> 00:15:47.000]  稱謝你啦
[00:15:47.000 --> 00:15:48.000]  稱謝上帝啦
[00:15:48.000 --> 00:15:49.000]  讚美上帝
[00:15:49.000 --> 00:15:50.000]  但有苦臨到嘅時候
[00:15:50.000 --> 00:15:53.000]  你稱唔稱謝上帝呀
[00:15:53.000 --> 00:15:54.000]  你會稱謝㗎
[00:15:54.000 --> 00:15:56.000]  畀我就唔得
[00:15:56.000 --> 00:15:57.000]  我真係做唔出喎
[00:15:57.000 --> 00:15:58.000]  真係㗎
[00:15:58.000 --> 00:16:00.000]  我好老實話我都做唔出
[00:16:00.000 --> 00:16:03.000]  當我太太師母過身嘅時候
[00:16:03.000 --> 00:16:06.000]  你問我賞賜耶華
[00:16:06.000 --> 00:16:08.000]  我會稱謝到
[00:16:08.000 --> 00:16:09.000]  但佢離開嘅時候
[00:16:09.000 --> 00:16:11.000]  我點樣稱謝佢呢
[00:16:11.000 --> 00:16:12.000]  我出唔到口呀
[00:16:12.000 --> 00:16:14.000]  我最多只能夠講話
[00:16:14.000 --> 00:16:15.000]  我好接納
[00:16:15.000 --> 00:16:17.000]  我冇埋怨
[00:16:17.000 --> 00:16:19.000]  但我稱謝唔到
[00:16:19.000 --> 00:16:20.000]  如果我稱謝
[00:16:20.000 --> 00:16:22.000]  我都覺得呃我自己呀
[00:16:22.000 --> 00:16:23.000]  係好難嘅
[00:16:23.000 --> 00:16:24.000]  但我見到若白呢
[00:16:24.000 --> 00:16:26.000]  佢竟然可以話賞賜係耶華
[00:16:26.000 --> 00:16:27.000]  收取係耶華
[00:16:27.000 --> 00:16:28.000]  佢嗰種嘅靈命
[00:16:28.000 --> 00:16:30.000]  對上帝嗰種嘅信靠
