
[00:00:00.000 --> 00:00:01.340]  大家卿卿 平安
[00:06:13.900 --> 00:06:15.200]  其實以色列人
[00:06:15.200 --> 00:06:17.100]  他是試過沒有水喝的
[00:06:17.100 --> 00:06:19.100]  如果你看第十五章的時候
[00:06:19.100 --> 00:06:20.900]  他去到馬拉的時候
[00:06:20.900 --> 00:06:22.600]  那些水是苦的
[00:06:22.600 --> 00:06:24.900]  以色列人同樣埋怨摩西
[00:06:24.900 --> 00:06:26.300]  為什麼水是苦的?
[00:06:26.300 --> 00:06:27.900]  不是沒有水喝是苦的
[00:06:27.900 --> 00:06:29.300]  於是摩西就去問神
[00:06:29.300 --> 00:06:30.100]  哎呀 怎麼辦?
[00:06:30.100 --> 00:06:31.100]  神呀 水是苦的
[00:06:31.100 --> 00:06:32.500]  沒有水喝
[00:06:32.500 --> 00:06:33.500]  於是神就說
[00:06:33.500 --> 00:06:37.000]  你不如把樹放進水裡
[00:06:37.000 --> 00:06:39.200]  於是那些水是甜的
[00:06:39.200 --> 00:06:40.500]  弟兄姊妹
[00:06:40.500 --> 00:06:41.900]  我們的屬靈生命
[00:06:41.900 --> 00:06:44.000]  除非你今天是第一天信主
[00:06:44.000 --> 00:06:45.200]  那就不要說
[00:06:45.200 --> 00:06:47.000]  不過如果你的屬靈生命
[00:06:47.000 --> 00:06:48.700]  是信了主的時候
[00:06:48.700 --> 00:06:50.100]  以色列人他同樣
[00:06:50.100 --> 00:06:52.300]  他不是今天第一次沒有水喝
[00:06:52.300 --> 00:06:54.300]  他是第二次沒有水喝
[00:06:54.300 --> 00:06:58.000]  所以他為什麼會對神沒有信心呢?
[00:06:58.000 --> 00:06:59.000]  他有沒有想一想
[00:06:59.000 --> 00:07:00.400]  不用怕
[00:07:00.400 --> 00:07:04.500]  想起前幾天那些水都是苦的
[00:07:04.500 --> 00:07:06.400]  神就給我們有水喝
[00:07:06.400 --> 00:07:08.200]  他沒有想到
[00:07:08.200 --> 00:07:09.300]  他只是看到墓前
[00:07:09.300 --> 00:07:11.400]  哎呀 沒水喝
[00:07:11.400 --> 00:07:14.200]  所以當以色列人一直向前走的時候
[00:07:14.200 --> 00:07:16.300]  他的環境是變了
[00:07:16.300 --> 00:07:17.800]  他的人又變了
[00:07:17.800 --> 00:07:20.000]  那個形勢又變了的時候
[00:07:20.000 --> 00:07:23.000]  他對神的信心去哪裡呢?
[00:07:23.000 --> 00:07:24.400]  如果我們說得坦白一點
[00:07:24.400 --> 00:07:25.900]  當我們去經歷的時候
[00:07:25.900 --> 00:07:27.500]  人和事都是會變的
[00:07:27.500 --> 00:07:29.200]  是不會不變的
[00:07:29.200 --> 00:07:31.200]  今天你可能二十歲
[00:07:31.200 --> 00:07:33.000]  明天你二十歲多一天
[00:07:33.000 --> 00:07:34.000]  你會變的
[00:07:34.000 --> 00:07:35.600]  你三十歲的時候
[00:07:35.600 --> 00:07:38.900]  你的思想隨著你的年紀是會變的
[00:07:38.900 --> 00:07:41.500]  所以當你看這段經文的時候
[00:07:41.500 --> 00:07:42.800]  我們會學習
[00:07:42.800 --> 00:07:45.700]  就是說神是一位掌管歷史的神
[00:07:45.700 --> 00:07:48.000]  祂會帶領這班以色列人
[00:07:48.000 --> 00:07:49.600]  不過這班人
[00:07:49.600 --> 00:07:51.700]  祂知道神帶領
[00:07:51.700 --> 00:07:53.300]  不過祂還會投訴
[00:07:53.300 --> 00:07:55.100]  祂一直投訴神
[00:07:55.100 --> 00:07:56.500]  但是神的恩典
[00:07:56.500 --> 00:07:58.100]  那個豐盛的恩典
[00:07:58.100 --> 00:08:01.500]  仍然都是與這班以色列人同在
[00:08:01.500 --> 00:08:02.200]  如果不是的話
[00:08:02.200 --> 00:08:04.500]  你看看他第二次沒有水的時候
[00:08:04.500 --> 00:08:06.200]  神怎麼去教摩西
[00:08:06.200 --> 00:08:09.700]  讓這班以色列人是有水的
[00:08:09.700 --> 00:08:10.300]  第二
[00:08:10.300 --> 00:08:13.100]  讓我們看看這班以色列人
[00:08:13.100 --> 00:08:14.900]  這班群體
[00:08:14.900 --> 00:08:16.100]  很多人的
[00:08:16.100 --> 00:08:17.200]  不是一兩個
[00:08:17.200 --> 00:08:19.000]  是超過幾十萬人
[00:08:19.000 --> 00:08:20.900]  在一個群體的時候
[00:08:20.900 --> 00:08:22.000]  祂一直去
[00:08:22.000 --> 00:08:23.200]  祂去做什麼呢?
[00:08:23.200 --> 00:08:23.700]  等一下
[00:08:23.700 --> 00:08:24.400]  你想一下
[00:08:24.400 --> 00:08:28.100]  原來神從埃及幫他們的時候
[00:08:28.100 --> 00:08:30.900]  就是我們今天的拯救
[00:08:30.900 --> 00:08:33.300]  神要拯救這班以色列人
[00:08:33.300 --> 00:08:34.900]  他們聽到祂的慘訪
[00:08:34.900 --> 00:08:36.900]  「神啊,我們很慘啊,在埃及啊」
[00:08:36.900 --> 00:08:39.100]  「又做奴隸啊,又被人欺負啊」
[00:08:39.100 --> 00:08:40.900]  神就聽到他們的時候
[00:08:40.900 --> 00:08:43.600]  於是就將這個救恩
[00:08:43.600 --> 00:08:45.800]  親自去帶領他們
[00:08:45.800 --> 00:08:48.300]  答應他們去到流瀨與物之地
[00:08:48.300 --> 00:08:51.300]  不過如果不是以色列人犯錯的時候
[00:08:51.300 --> 00:08:54.500]  根據舊約的學者研究
[00:08:54.500 --> 00:08:55.500]  兩個星期之內
[00:08:55.500 --> 00:08:57.600]  一定會去到流瀨與物之地
[00:08:57.600 --> 00:08:59.200]  就因為他們錯了的時候
[00:08:59.200 --> 00:09:01.400]  所以神就讓他們四十年
[00:09:01.400 --> 00:09:02.900]  在這個曠野裡面
[00:09:02.900 --> 00:09:06.200]  去經歷神那種豐盛的恩典
[00:09:06.200 --> 00:09:07.300]  所以你看看
[00:09:07.300 --> 00:09:10.800]  如果我們是時光倒流
[00:09:10.800 --> 00:09:12.200]  回到當日
[00:09:12.200 --> 00:09:16.100]  如果我們是一班以色列群體的時候
[00:09:16.100 --> 00:09:17.100]  你想一下
[00:09:17.100 --> 00:09:18.200]  神的應許
[00:09:18.200 --> 00:09:20.300]  我們去流瀨與物之地
[00:09:20.300 --> 00:09:23.200]  不過還沒有達到
[00:09:23.200 --> 00:09:25.100]  是因為我們還要每一天
[00:09:25.100 --> 00:09:27.100]  擦帳膜,又要起床
[00:09:27.100 --> 00:09:28.700]  然後摩西走
[00:09:28.700 --> 00:09:30.900]  晚上睡覺又要抹
[00:09:30.900 --> 00:09:31.900]  一直這樣
[00:09:31.900 --> 00:09:33.100]  神的應許
[00:09:33.100 --> 00:09:35.100]  如果是時光倒流的時候
[00:09:35.100 --> 00:09:36.700]  是還沒有實現的
[00:09:36.700 --> 00:09:39.900]  不過這班人是憑著神給他的信心
[00:09:39.900 --> 00:09:41.100]  一直這樣
[00:09:41.100 --> 00:09:42.600]  好啦,接著摩西去吧
[00:09:42.600 --> 00:09:44.500]  既然神說給我們這塊地的時候
[00:09:44.500 --> 00:09:46.200]  我們就去吧
[00:09:46.200 --> 00:09:47.100]  不過很可惜
[00:09:47.100 --> 00:09:48.200]  我們會看到
[00:09:48.200 --> 00:09:49.600]  原來這一班人
[00:09:49.600 --> 00:09:52.600]  是很容易對神失了信心
[00:09:52.600 --> 00:09:55.000]  所以無論在曠野裡面
[00:09:55.000 --> 00:09:56.200]  對他們來說
[00:09:56.200 --> 00:09:58.800]  都是他令到他的生命
[00:09:58.800 --> 00:10:00.800]  這個屬靈的生命
[00:10:00.800 --> 00:10:03.000]  一去到沒有什麼的時候
[00:10:03.000 --> 00:10:05.100]  他就嘈吵得很厲害
[00:10:05.100 --> 00:10:06.800]  如果我們再看十六章的時候
[00:10:06.800 --> 00:10:08.000]  他們是沒有食物
[00:10:08.000 --> 00:10:09.300]  他就嘈吵得很厲害
[00:10:09.300 --> 00:10:13.200]  神又找了鵪鶉和瑪拿去幫助他們
[00:10:13.200 --> 00:10:15.000]  所以你看看第十七章
[00:10:15.000 --> 00:10:17.000]  當他沒有水喝之前
[00:10:17.000 --> 00:10:18.300]  他那段的歷史
[00:10:18.300 --> 00:10:20.800]  他其實是知道神是幫他
[00:10:20.800 --> 00:10:21.900]  不過很可惜
[00:10:21.900 --> 00:10:24.300]  他是沒有忘記了
[00:10:24.300 --> 00:10:27.600]  他是忘記了神這個豐盛的恩典
[00:10:27.600 --> 00:10:29.700]  以後去到每一處的地方
[00:10:29.700 --> 00:10:31.700]  沒有什麼事他就嘈吵
[00:10:31.700 --> 00:10:32.600]  又罵了摩西
[00:10:32.600 --> 00:10:34.100]  你為什麼帶我們出來
[00:10:34.100 --> 00:10:37.300]  我們埃及不是很好嗎
[00:10:37.300 --> 00:10:39.000]  所以你看看
[00:10:39.000 --> 00:10:40.700]  當這個群體
[00:10:40.700 --> 00:10:43.400]  是由那位創造天地萬物的主
[00:10:43.400 --> 00:10:45.100]  去帶領他們的時候
[00:10:45.100 --> 00:10:47.300]  他差派了他自己的僕人
[00:10:47.300 --> 00:10:50.700]  摩西成為他們的一個僕人
[00:10:50.700 --> 00:10:52.900]  我就不太喜歡用領袖這個字
[00:10:52.900 --> 00:10:56.000]  因為耶穌基督也不是做我們的領袖
[00:10:56.000 --> 00:10:58.600]  他是做我們的僕人去服侍
[00:10:58.600 --> 00:10:59.500]  同樣摩西
[00:10:59.500 --> 00:11:01.100]  他是這一群人的僕人
[00:11:01.100 --> 00:11:02.900]  去服侍這一群人
[00:11:02.900 --> 00:11:05.100]  神就透過他自己的僕人
[00:11:05.100 --> 00:11:07.500]  去帶領這一群人
[00:11:07.500 --> 00:11:08.900]  這一群群體
[00:11:08.900 --> 00:11:13.200]  去到他所應許流奶與物之地
[00:11:13.200 --> 00:11:15.700]  所以在整段的四十年
[00:11:15.700 --> 00:11:18.300]  如果我們都是時光倒流的時候
[00:11:18.300 --> 00:11:20.200]  我們去跟從他的時候
[00:11:20.200 --> 00:11:21.700]  跟從神的時候
[00:11:21.700 --> 00:11:26.200]  神並沒有應許我們全部都是綠洲
[00:11:26.200 --> 00:11:28.400]  神應許一些東西
[00:11:28.400 --> 00:11:29.800]  不是說你很平安
[00:11:29.800 --> 00:11:31.500]  沒有問題的
[00:11:31.500 --> 00:11:33.000]  蛇也不會咬一條
[00:11:33.000 --> 00:11:35.300]  小鳥也不會來吃你等等
[00:11:35.300 --> 00:11:39.200]  而是神是有豐盛的恩典去帶領他們
[00:11:39.200 --> 00:11:44.600]  不過他要經歷神這個豐盛的恩典
[00:11:44.600 --> 00:11:45.300]  弟兄姊妹
[00:11:45.300 --> 00:11:46.100]  當我們想一下
[00:11:46.100 --> 00:11:49.000]  我不知道你幾多歲信耶穌
[00:11:49.000 --> 00:11:51.900]  不如我打個比喻
[00:11:51.900 --> 00:11:54.400]  如果你二十歲信耶穌
[00:11:54.400 --> 00:11:57.600]  那你說:摩西我有幾多歲就安息主懷呢?
[00:11:57.600 --> 00:11:59.600]  聖經就說
[00:11:59.600 --> 00:12:02.200]  如果你強壯就七十
[00:12:02.200 --> 00:12:07.100]  如果你更加強壯就八十
[00:12:07.100 --> 00:12:08.800]  莫生就有恩典
[00:12:08.800 --> 00:12:10.700]  給你九十
[00:12:10.700 --> 00:12:12.500]  你想一下你的生命
[00:12:12.500 --> 00:12:14.600]  如果你二十歲信耶穌的時候
[00:12:14.600 --> 00:12:16.100]  你九十歲安息主懷
[00:12:16.100 --> 00:12:17.500]  這是舉例
[00:12:17.500 --> 00:12:19.600]  我沒有決定你什麼時候
[00:12:19.600 --> 00:12:21.300]  是神決定你的
[00:12:21.300 --> 00:12:23.500]  那你還有七十年
[00:12:23.500 --> 00:12:24.700]  去走這條道路
[00:12:24.700 --> 00:12:26.100]  你想一下是不是
[00:12:26.100 --> 00:12:27.600]  你七十年的時候
[00:12:27.600 --> 00:12:29.200]  神沒有應許過你
[00:12:29.200 --> 00:12:32.100]  你七十年是很平安的
[00:12:32.100 --> 00:12:33.900]  你沒有病沒有痛
[00:12:33.900 --> 00:12:37.000]  你的家庭兒孫滿堂
[00:12:37.000 --> 00:12:39.200]  神沒有應許過你
[00:12:39.200 --> 00:12:42.000]  神給我們的應許是什麼呢?
[00:12:42.000 --> 00:12:43.300]  有一段經文
[00:12:43.300 --> 00:12:44.600]  大家都很熟
[00:12:44.600 --> 00:12:47.000]  這段經文就是神給我們的應許
[00:12:47.000 --> 00:12:50.900]  不過仍然都沒有滿足
[00:12:50.900 --> 00:12:53.600]  就是在約翰福音三章十六節
[00:12:53.600 --> 00:12:55.100]  不知道大家會不會背
[00:12:55.100 --> 00:12:58.500]  約翰福音三章十六節
[00:12:58.500 --> 00:13:02.000]  我們上次在二馬內利
[00:13:02.000 --> 00:13:04.300]  讓他們考這些經文
[00:13:04.300 --> 00:13:07.000]  每個人都說很難
[00:13:07.000 --> 00:13:10.000]  知道約翰福音三章十六節是什麼嗎?
[00:13:10.000 --> 00:13:11.600]  如果你回去有空
[00:13:11.600 --> 00:13:12.800]  你六十六卷聖經
[00:13:12.800 --> 00:13:14.400]  找完每一卷
[00:13:14.400 --> 00:13:16.000]  三章十六節是什麼
[00:13:16.000 --> 00:13:18.700]  你會發現一個很好的
[00:13:18.700 --> 00:13:20.700]  做過這個功課沒有?
[00:13:20.700 --> 00:13:22.700]  好,既然大家都看著我
[00:13:22.700 --> 00:13:25.200]  肯定不知道約翰福音三章十六節是什麼
[00:13:25.200 --> 00:13:26.500]  給第一個字
[00:13:26.500 --> 00:13:28.900]  神什麼?
[00:13:28.900 --> 00:13:32.600]  跟著呢
[00:13:32.600 --> 00:13:34.900]  越來越沒有聲音
[00:13:34.900 --> 00:13:36.600]  快點上主教學
[00:13:36.600 --> 00:13:38.100]  要背一金句
[00:13:38.100 --> 00:13:39.400]  神愛世人
[00:13:39.400 --> 00:13:42.600]  甚至將他的獨生子賜給他們
[00:13:42.600 --> 00:13:45.100]  叫一切信他的
[00:13:45.100 --> 00:13:46.300]  不致滅亡
[00:13:46.300 --> 00:13:47.900]  反得永生
[00:13:47.900 --> 00:13:49.300]  弟兄姊妹
[00:13:49.300 --> 00:13:50.400]  這一句話
[00:13:50.400 --> 00:13:52.800]  就是神給我們的應許 Promise
[00:13:52.800 --> 00:13:54.500]  我們的 Promise 是什麼?
[00:13:54.500 --> 00:13:55.700]  就是不致滅亡
[00:13:55.700 --> 00:13:57.100]  反得永生
[00:13:57.100 --> 00:13:58.400]  不過將我們在世上
[00:13:58.400 --> 00:14:00.200]  我們走這條道路的時候
[00:14:00.200 --> 00:14:02.000]  或者你還有四十年要走
[00:14:02.000 --> 00:14:03.700]  或者你還有三十年要走
[00:14:03.700 --> 00:14:05.300]  或者你還有二十年要走
[00:14:05.300 --> 00:14:07.200]  或者你還有五十年要走
[00:14:07.200 --> 00:14:10.700]  你對神的信心去到哪裡呢?
