
[00:00:00.000 --> 00:00:03.420]  各位電影節目的早晨
[00:04:32.100 --> 00:04:35.900]  就是羅曼華博士
[00:04:35.900 --> 00:04:41.420]  他在世界華福中心做過童工
[00:04:41.420 --> 00:04:44.580]  他編了一套很重要的書
[00:04:44.580 --> 00:04:50.900]  就是世界華人教會普查的研究報告
[00:04:50.900 --> 00:04:53.340]  有五冊這麼多
[00:04:53.340 --> 00:04:56.940]  全世界所有國家的華人教會
[00:04:56.940 --> 00:04:59.300]  他寫了一個報告出來
[00:04:59.300 --> 00:05:02.580]  他當年飛了很多個國家
[00:05:02.580 --> 00:05:04.060]  去拿資料
[00:05:04.060 --> 00:05:05.940]  然後編了一套書
[00:05:05.940 --> 00:05:09.220]  那時候是黃永信牧師
[00:05:09.220 --> 00:05:11.980]  仍然是第一屆華福總幹事
[00:05:11.980 --> 00:05:14.860]  就是開頭那十年出的
[00:05:14.860 --> 00:05:16.660]  這套書出了之後
[00:05:16.660 --> 00:05:18.620]  沒有人再出過
[00:05:18.620 --> 00:05:19.940]  所以這套書很寶貴
[00:05:19.940 --> 00:05:22.540]  在我們教會圖書館都有
[00:05:22.540 --> 00:05:26.260]  後來他去了美國呼樂神學院
[00:05:26.260 --> 00:05:28.540]  拿他的博士學位
[00:05:28.540 --> 00:05:31.300]  於是在呼樂讀完博士之後
[00:05:31.300 --> 00:05:35.500]  回來在忠臣教宣教學
[00:05:35.500 --> 00:05:37.380]  最近這十幾年
[00:05:37.380 --> 00:05:42.140]  他改變方向去做跨文化宣教
[00:05:42.140 --> 00:05:46.300]  他支持很多跨文化的宣教士工
[00:05:46.300 --> 00:05:49.580]  我們教會的宣教策進委員會
[00:05:49.580 --> 00:05:52.060]  在我們的宣教基金裡面
[00:05:52.060 --> 00:05:55.340]  我們都支持羅曼華的工作
[00:05:55.340 --> 00:05:57.860]  由於他是研究宣教
[00:05:57.860 --> 00:06:00.340]  所以他將他博士的論文
[00:06:00.340 --> 00:06:03.380]  出了一套教材
[00:06:03.380 --> 00:06:05.700]  我們教會圖書館也有
[00:06:05.700 --> 00:06:08.260]  當年我們宣教策進委員會
[00:06:08.260 --> 00:06:10.260]  都準備用這套教材
[00:06:10.260 --> 00:06:12.060]  我們去開主學班
[00:06:12.060 --> 00:06:14.980]  教大家對宣教的認識
[00:06:14.980 --> 00:06:19.100]  所以羅曼華博士是很出名的
[00:06:19.100 --> 00:06:22.340]  他今年五月就離開世界
[00:06:22.340 --> 00:06:24.460]  舉行了一個安息禮拜
[00:06:24.460 --> 00:06:26.220]  這個安息禮拜叫做
[00:06:26.220 --> 00:06:28.980]  光榮歸家安息禮
[00:06:28.980 --> 00:06:31.020]  五月二十一日
[00:06:31.020 --> 00:06:35.260]  那天請了七個他的好朋友講話
[00:06:35.260 --> 00:06:37.860]  其中一個就是蔡元文醫生
[00:06:37.860 --> 00:06:40.620]  因為原來他和蔡醫生和蔡太太
[00:06:40.620 --> 00:06:45.260]  都是加拿大Winnipeg大學的校友
[00:06:45.260 --> 00:06:48.100]  大家一起在Winnipeg生活
[00:06:48.100 --> 00:06:51.540]  當年他們做很多文字工作
[00:06:51.540 --> 00:06:55.420]  出版了一本刊物叫做《全員》
[00:06:55.420 --> 00:06:57.420]  我在香港這麼遠
[00:06:57.420 --> 00:06:59.700]  都收到這本《全員》
[00:06:59.700 --> 00:07:03.300]  所以蔡醫生、羅曼華這些
[00:07:03.300 --> 00:07:07.100]  是做文字工作做了幾十年
[00:07:07.100 --> 00:07:09.900]  譬如蘇恩配
[00:07:09.900 --> 00:07:11.900]  即是突破的創辦人
[00:07:11.900 --> 00:07:18.100]  是負責台灣校園團契的雜誌
[00:07:18.100 --> 00:07:22.660]  所以所有這些都是搞文字工作出身
[00:07:22.660 --> 00:07:26.060]  我們感謝神給我們有這麼好的前輩
[00:07:26.060 --> 00:07:30.380]  這張就是他那天安息禮的秩序表
[00:07:30.380 --> 00:07:33.780]  封面寫了一節《聖經》
[00:07:33.780 --> 00:07:37.460]  就是剛才黎傳道讀出來的
[00:07:37.460 --> 00:07:40.740]  美好的將我打過
[00:07:40.740 --> 00:07:43.700]  當跑的路我跑過
[00:07:43.700 --> 00:07:47.500]  所信的道我守住了
[00:07:47.500 --> 00:07:48.780]  我不知道你有沒有想過
[00:07:48.780 --> 00:07:51.180]  如果你安息禮拜
[00:07:51.180 --> 00:07:53.820]  會不會用這節金句
[00:07:53.820 --> 00:07:55.860]  你夠不夠膽說
[00:07:55.860 --> 00:07:58.500]  你長將打了
[00:07:58.500 --> 00:08:01.140]  你跑的路你跑好
[00:08:01.140 --> 00:08:05.900]  你所信的道你守住了
[00:08:05.900 --> 00:08:10.140]  我的安息禮拜一定有機會
[00:08:10.140 --> 00:08:11.740]  我的安息禮拜
[00:08:11.740 --> 00:08:14.300]  我都未決定用哪句金句
[00:08:14.300 --> 00:08:16.820]  我都不夠膽用這句
[00:08:16.820 --> 00:08:18.940]  因為你竟然告訴人
[00:08:18.940 --> 00:08:20.740]  將你打過
[00:08:20.740 --> 00:08:22.580]  美好的將
[00:08:22.580 --> 00:08:25.020]  當跑的路我跑完
[00:08:25.020 --> 00:08:27.740]  所信的道我守住了
[00:08:27.740 --> 00:08:29.260]  是真是假
[00:08:29.260 --> 00:08:31.740]  騙人不要騙人
[00:08:31.740 --> 00:08:34.820]  所以不要胡亂用這三句
[00:08:34.820 --> 00:08:38.180]  首先你要明白這三句是甚麼意思
[00:08:38.180 --> 00:08:41.980]  你不要說人家每個安息禮都讀這節《聖經》
[00:08:41.980 --> 00:08:43.220]  那你就學人讀
[00:08:43.220 --> 00:08:47.420]  所以今天我想和大家研究這幾節《聖經》
[00:08:47.420 --> 00:08:50.580]  希望大家明白《聖經》是甚麼意思
[00:08:50.580 --> 00:08:52.340]  很多時候我們說
[00:08:52.340 --> 00:08:57.500]  在保羅書信
[00:08:57.500 --> 00:08:59.620]  最後一卷書
[00:08:59.620 --> 00:09:03.060]  就是提摩泰侯書
[00:09:03.060 --> 00:09:06.580]  保羅一共寫了十三封信
[00:09:06.580 --> 00:09:10.020]  所有研究《聖經》的學者都說
[00:09:10.020 --> 00:09:11.860]  最後一卷書
[00:09:11.860 --> 00:09:14.700]  一定是提摩泰侯書
[00:09:14.700 --> 00:09:16.020]  因為在這卷書裏
[00:09:16.020 --> 00:09:18.380]  他很清楚地說
[00:09:18.380 --> 00:09:21.700]  我離世的時候到了
[00:09:21.700 --> 00:09:25.020]  所以這卷書說得這麼白
[00:09:25.020 --> 00:09:28.700]  但沒有人知道他寫完這卷書之後還有多久
[00:09:28.700 --> 00:09:30.820]  他就離開世界了
[00:09:30.820 --> 00:09:34.100]  但這卷書肯定是最後作的
[00:09:34.100 --> 00:09:35.820]  通常我們說
[00:09:35.820 --> 00:09:40.700]  他吩咐他的學生提摩泰一些東西
[00:09:40.700 --> 00:09:43.500]  語重心長
[00:09:43.500 --> 00:09:46.380]  一些祝福、一些叮嚀
[00:09:46.380 --> 00:09:49.660]  我介紹幾位很出名的作家
[00:09:49.660 --> 00:09:54.660]  他們寫提摩泰前後書的注釋
[00:09:54.660 --> 00:09:59.780]  這本書是建道神學院一位很出名的講師
[00:09:59.780 --> 00:10:01.580]  曾立華博士
[00:10:01.580 --> 00:10:03.500]  曾立華牧師作的
[00:10:03.500 --> 00:10:08.140]  就叫做《給你後現代的提摩泰》
[00:10:08.140 --> 00:10:16.180]  就提候對於新一代的領袖的一些吩咐
[00:10:16.180 --> 00:10:19.340]  寫給後現代的提摩泰
[00:10:19.340 --> 00:10:20.740]  這本書
[00:10:20.740 --> 00:10:23.820]  我想應該十年左右
[00:10:23.820 --> 00:10:26.060]  曾立華博士作的
[00:10:26.060 --> 00:10:29.660]  第二本書是張永信牧師
[00:10:29.660 --> 00:10:32.620]  也是張永信博士作的
[00:10:32.620 --> 00:10:34.740]  提摩泰前後書
[00:10:34.740 --> 00:10:40.020]  給新一代領袖的叮嚀
[00:10:40.020 --> 00:10:43.380]  所有解提前提後的書
[00:10:43.380 --> 00:10:47.420]  一定是寫給一些教會領袖的
[00:10:47.420 --> 00:10:50.300]  一些語重心長的說話
[00:10:50.300 --> 00:10:52.420]  所以叮嚀
[00:10:52.420 --> 00:10:55.540]  張永信牧師曾經是
[00:10:55.540 --> 00:10:59.620]  潘咸道禮賢會的主任牧師
[00:10:59.620 --> 00:11:00.900]  所以我們的街坊
[00:11:00.900 --> 00:11:03.580]  我認識他,他也認識我
[00:11:03.580 --> 00:11:05.460]  還有兩本書
[00:11:05.460 --> 00:11:08.060]  兩本都是博士、牧師寫的
[00:11:08.060 --> 00:11:10.820]  一本是楊牧谷博士
[00:11:10.820 --> 00:11:13.460]  也是楊牧谷牧師寫的
[00:11:13.460 --> 00:11:20.180]  《你是貴重的器皿,教牧書信的情懷》
[00:11:20.180 --> 00:11:22.380]  這本書寫得非常之好
[00:11:22.380 --> 00:11:25.260]  另外一本最新出的
[00:11:25.260 --> 00:11:28.180]  是鮑維坤博士
[00:11:28.180 --> 00:11:30.380]  鮑維坤牧師寫的
[00:11:30.380 --> 00:11:34.100]  《逐世洪流當中的堅信》
[00:11:34.100 --> 00:11:41.180]  從教牧書信看顛覆現實的基督信仰
[00:11:41.180 --> 00:11:45.500]  我不知道你的信仰有沒有顛覆你的世界
[00:11:45.500 --> 00:11:47.700]  你因為信了耶穌
[00:11:47.700 --> 00:11:49.580]  你的價值觀
[00:11:49.580 --> 00:11:51.380]  你的世界觀
[00:11:51.380 --> 00:11:54.420]  你所有的觀念應該不一樣
[00:11:54.420 --> 00:11:56.660]  這本是很新的
[00:11:56.660 --> 00:11:58.980]  應該是去年才出的
[00:11:58.980 --> 00:12:01.420]  鮑維坤博士作
[00:12:01.420 --> 00:12:04.300]  大家都知道我們教會的培靈會
[00:12:04.300 --> 00:12:08.140]  曾經請過鮑維坤博士來主講
[00:12:08.140 --> 00:12:11.220]  很多時候講九培靈研經會
[00:12:11.220 --> 00:12:13.420]  每年八月一日到十日
[00:12:13.420 --> 00:12:18.340]  鮑維坤博士很多時候都是大會的講員
[00:12:18.340 --> 00:12:25.620]  他是在美國芝加哥的三一神學院教新約
[00:12:25.620 --> 00:12:29.100]  Trinity Seminary
[00:12:29.100 --> 00:12:31.940]  很出名的三一神學院
[00:12:31.940 --> 00:12:34.540]  在芝加哥
[00:12:34.540 --> 00:12:36.540]  我講這麼多卷書
[00:12:36.540 --> 00:12:38.020]  就想大家明白
[00:12:38.020 --> 00:12:41.060]  保羅寫提摩太后書
[00:12:41.060 --> 00:12:43.380]  是語重心長
[00:12:43.380 --> 00:12:45.260]  今天我們要查的
[00:12:45.260 --> 00:12:48.340]  是最後一章 第四章
[00:12:48.340 --> 00:12:51.060]  你知不知道我們讀提摩太前書
[00:12:51.060 --> 00:12:52.100]  提摩太后書
[00:12:52.100 --> 00:12:56.860]  讀了半年以上
[00:12:56.860 --> 00:12:59.940]  所以今天我應該考試
[00:12:59.940 --> 00:13:01.180]  不如我不要講了
[00:13:01.180 --> 00:13:02.620]  我考大家
[00:13:02.620 --> 00:13:05.300]  提前第一、二章講甚麼
[00:13:05.300 --> 00:13:07.020]  全部都忘記了
[00:13:07.020 --> 00:13:08.540]  楊牧師來考
[00:13:08.540 --> 00:13:11.420]  不如我請楊牧師下來考大家
[00:13:11.420 --> 00:13:13.580]  我們這麼辛苦講給大家聽
[00:13:13.580 --> 00:13:15.380]  原來你們全部是水過鴨背
[00:13:15.380 --> 00:13:16.900]  是否忘記了
[00:13:16.900 --> 00:13:18.060]  提前提後
[00:13:18.060 --> 00:13:20.100]  你讀了半年
[00:13:20.100 --> 00:13:22.420]  今天才捱到
[00:13:22.420 --> 00:13:25.860]  來到最後一章 第四章
[00:13:25.860 --> 00:13:28.340]  所以稍後不如我派一張試卷給大家
[00:13:28.340 --> 00:13:30.100]  答不到試卷留堂
[00:13:30.100 --> 00:13:31.460]  今天沒得吃午飯
[00:13:31.460 --> 00:13:33.540]  留堂答
[00:13:33.540 --> 00:13:34.900]  好
[00:13:34.900 --> 00:13:37.740]  所以不如請大家打開聖經
[00:13:37.740 --> 00:13:40.220]  我們一起讀第六節
[00:13:40.220 --> 00:13:41.860]  請大家揭開聖經
[00:13:41.860 --> 00:13:44.140]  提摩太后書第四章
[00:13:44.140 --> 00:13:46.660]  我們一起讀第六節
[00:13:46.660 --> 00:13:49.700]  「我現在被囂墊」
[00:13:49.700 --> 00:13:53.780]  「我離世的時候到了」
[00:13:53.780 --> 00:13:56.580]  第六節而已
[00:13:56.580 --> 00:13:58.900]  這裡講了兩件事
[00:13:58.900 --> 00:14:01.380]  第一叫做「囂墊」
[00:14:01.380 --> 00:14:03.380]  我們中國人都是這樣的
[00:14:03.380 --> 00:14:06.180]  第二中間那裡
[00:14:06.180 --> 00:14:09.460]  「現代中文修訂版」
[00:14:09.460 --> 00:14:14.500]  「至於我,我犧牲自己的時候到了」
[00:14:14.500 --> 00:14:16.580]  請你千萬不要誤會
[00:14:16.580 --> 00:14:18.060]  保羅不是自殺
[00:14:18.060 --> 00:14:19.660]  不是犧牲自己
[00:14:19.660 --> 00:14:21.820]  就是說我時候到了
[00:14:21.820 --> 00:14:25.260]  我sacrifice的時候到了
[00:14:25.260 --> 00:14:27.700]  下面新普及譯本
[00:14:27.700 --> 00:14:34.260]  「至於我,我的生命已經傾倒而出」
[00:14:34.260 --> 00:14:38.380]  「就像獻給上帝的祭物」
[00:14:38.380 --> 00:14:40.180]  什麼叫囂墊呢?
[00:14:40.180 --> 00:14:42.900]  就是你拿著酒杯
[00:14:42.900 --> 00:14:46.620]  你將酒倒在地上
[00:14:46.620 --> 00:14:48.740]  就叫做囂墊
[00:14:48.740 --> 00:14:54.380]  如果你去一些佛教、道教的喪禮
[00:14:54.380 --> 00:15:00.100]  主持的人會將酒倒在地上
[00:15:00.100 --> 00:15:02.500]  是他們的儀式之一
[00:15:02.500 --> 00:15:06.980]  保羅不是佛教、不是道教
[00:15:06.980 --> 00:15:08.500]  但他的意思就是說
[00:15:08.500 --> 00:15:13.020]  我的生命已經囂墊出來
[00:15:13.020 --> 00:15:15.220]  傾倒而出
[00:15:15.220 --> 00:15:19.820]  就好像獻給上帝的一個祭一樣
[00:15:19.820 --> 00:15:22.020]  所以明明什麼叫囂墊
[00:15:22.020 --> 00:15:24.020]  就是杯酒倒了出來
[00:15:24.020 --> 00:15:25.460]  即是保羅說
[00:15:25.460 --> 00:15:28.420]  我都快離開世界了
[00:15:28.420 --> 00:15:31.300]  就好像已經傾盡了
[00:15:31.300 --> 00:15:34.260]  我的生命獻給上帝
[00:15:34.260 --> 00:15:38.940]  第二個字就是「我離世的時候到了」
[00:15:38.940 --> 00:15:41.540]  我們先看看翻譯
[00:15:41.540 --> 00:15:43.620]  中間那裡
[00:15:43.620 --> 00:15:48.340]  「現在就是我離開人世的時候」
[00:15:48.340 --> 00:15:50.620]  離世就是離開人世
[00:15:50.620 --> 00:15:52.060]  就是這麼簡單
[00:15:52.060 --> 00:15:55.340]  下面呂鎮忠譯本
[00:15:55.340 --> 00:15:56.740]  請大家留意
[00:15:56.740 --> 00:15:59.380]  呂鎮忠是一位長者
[00:15:59.380 --> 00:16:01.700]  應該都八十多歲了
[00:16:01.700 --> 00:16:06.860]  他一個人翻譯了整本聖經
[00:16:06.860 --> 00:16:09.180]  我們連聖經都還沒看明白
[00:16:09.180 --> 00:16:10.460]  怎麼翻譯呢?
[00:16:10.460 --> 00:16:12.220]  一個人由《創世紀》
[00:16:12.220 --> 00:16:14.060]  一直翻譯到《啟示錄》
[00:16:14.060 --> 00:16:19.420]  從頭跟著原文翻譯出來
[00:16:19.420 --> 00:16:21.460]  在我辦公室有這本聖經
[00:16:21.460 --> 00:16:23.260]  整個磚頭這麼厚
[00:16:23.260 --> 00:16:25.180]  這麼厚一半
[00:16:25.180 --> 00:16:28.260]  呂鎮忠這位長者翻譯的
[00:16:28.260 --> 00:16:29.500]  他怎麼翻譯呢?
[00:16:29.500 --> 00:16:33.140]  「我撤離世間的時候到」
[00:16:33.140 --> 00:16:34.540]  很生動
[00:16:34.540 --> 00:16:35.860]  我現在撤退了
[00:16:35.860 --> 00:16:37.180]  我不玩了
[00:16:37.180 --> 00:16:39.140]  我上天了
[00:16:39.140 --> 00:16:41.140]  我撤離世間的時候
[00:16:41.140 --> 00:16:42.980]  不就叫「離世」了
[00:16:42.980 --> 00:16:44.740]  其實「離世」這個字
[00:16:44.740 --> 00:16:47.580]  真的有解脫的意思
[00:16:47.580 --> 00:16:48.820]  有三個解釋
[00:16:48.820 --> 00:16:49.700]  第一
[00:16:49.700 --> 00:16:52.780]  囚犯如果被釋放
[00:16:52.780 --> 00:16:54.020]  你不用坐牢了
[00:16:54.020 --> 00:16:55.420]  囚犯被釋放
[00:16:55.420 --> 00:16:57.580]  你本來有手銬扣著
[00:16:57.580 --> 00:16:59.140]  現在要解了
[00:16:59.140 --> 00:17:01.140]  你本來有腳鐐鎖著
[00:17:01.140 --> 00:17:02.500]  現在要解了
[00:17:02.500 --> 00:17:04.860]  這個囚犯可以解脫了
[00:17:04.860 --> 00:17:06.700]  就開鎖
[00:17:06.700 --> 00:17:08.100]  這就是解脫了
[00:17:08.100 --> 00:17:09.260]  第一個解釋
[00:17:09.260 --> 00:17:10.660]  第二個解釋
[00:17:10.660 --> 00:17:12.660]  這個解脫是什麼?
[00:17:12.660 --> 00:17:15.300]  那些牛要耕田
[00:17:15.300 --> 00:17:20.620]  那些驢要拉磨
[00:17:20.620 --> 00:17:24.220]  磨橄欖之類的
[00:17:24.220 --> 00:17:26.900]  那隻驢為什麼肯拉磨
[00:17:26.900 --> 00:17:28.900]  在磨磨蹭蹭轉呢?
[00:17:28.900 --> 00:17:32.660]  因為前面有紅蘿蔔
[00:17:32.660 --> 00:17:34.060]  引路
[00:17:34.060 --> 00:17:36.420]  於是那隻驢一路追著紅蘿蔔
[00:17:36.420 --> 00:17:40.100]  一路拖著磨磨橄欖
[00:17:40.100 --> 00:17:41.620]  那隻牛為什麼會行呢?
[00:17:41.620 --> 00:17:42.980]  因為你鞭牠
[00:17:42.980 --> 00:17:47.260]  在牠的頸和肩膀上加了一個枷鎖
[00:17:47.260 --> 00:17:50.860]  於是牽著泥巴向前走
[00:17:50.860 --> 00:17:54.980]  於是整塊田有兩條坑
[00:17:54.980 --> 00:17:56.620]  你就可以殺種
[00:17:56.620 --> 00:17:57.340]  明白嗎?
[00:17:57.340 --> 00:17:59.340]  我們中國人也是這樣的
[00:17:59.340 --> 00:18:00.380]  趕那隻牛
[00:18:00.380 --> 00:18:02.220]  那隻牛就爬那些田
[00:18:02.220 --> 00:18:04.220]  這樣就可以殺種
[00:18:04.220 --> 00:18:07.020]  到你收工不用耕田了
[00:18:07.020 --> 00:18:07.980]  那怎麼辦呢?
[00:18:07.980 --> 00:18:09.820]  放開那隻牛
[00:18:09.820 --> 00:18:11.340]  放開那隻驢
[00:18:11.340 --> 00:18:14.260]  那個枷鎖脫落
[00:18:14.260 --> 00:18:15.660]  這就是解脫了
[00:18:15.660 --> 00:18:17.340]  「離世」這個字
[00:18:17.340 --> 00:18:18.140]  就是這樣用
[00:18:18.140 --> 00:18:20.420]  第三個用法
[00:18:20.420 --> 00:18:24.180]  就是船解艦
[00:18:24.180 --> 00:18:26.780]  你現在還有沒有坐天星小輪的?
[00:18:26.780 --> 00:18:28.180]  還有的
[00:18:28.180 --> 00:18:31.420]  不過搬了碼頭而已
[00:18:31.420 --> 00:18:33.700]  你坐天星小輪
[00:18:33.700 --> 00:18:36.300]  臨開船之前要做什麼?
[00:18:36.300 --> 00:18:38.540]  解艦,對嗎?
[00:18:38.540 --> 00:18:43.020]  有條艦綁在岸邊的柱子上
[00:18:43.020 --> 00:18:45.700]  那些水手要解開
[00:18:45.700 --> 00:18:49.100]  然後他就把那條艦繞到船上
[00:18:49.100 --> 00:18:50.980]  於是「噗」一聲
[00:18:50.980 --> 00:18:52.580]  那艘船就開了
[00:18:52.580 --> 00:18:55.180]  如果你不解艦能不能開呢?
[00:18:55.180 --> 00:18:57.900]  綁在碼頭上怎麼開呢?
[00:18:57.900 --> 00:18:59.340]  不僅解艦
[00:18:59.340 --> 00:19:02.900]  我們的少年軍很喜歡去露營
[00:19:02.900 --> 00:19:04.860]  露營的導師說
[00:19:04.860 --> 00:19:05.940]  現在收營
[00:19:05.940 --> 00:19:07.020]  我們走吧
[00:19:07.020 --> 00:19:09.220]  撿了沙煲罐頓
[00:19:09.220 --> 00:19:11.140]  撿了你的皮袋
[00:19:11.140 --> 00:19:12.100]  走
[00:19:12.100 --> 00:19:15.220]  你要「拔」了營釘
[00:19:15.220 --> 00:19:18.500]  去摺好帳幕
[00:19:18.500 --> 00:19:21.340]  「拔營釘解艦」
[00:19:21.340 --> 00:19:25.140]  就是「離世」這個字的用法
[00:19:25.140 --> 00:19:27.340]  考試我講了三個用法
[00:19:27.340 --> 00:19:28.020]  第一
[00:19:28.020 --> 00:19:30.140]  囚犯得釋放
[00:19:30.140 --> 00:19:30.700]  第二
[00:19:30.700 --> 00:19:33.220]  牛羊的枷鎖脫落
[00:19:33.220 --> 00:19:34.340]  第三
[00:19:34.340 --> 00:19:35.420]  解艦
[00:19:35.420 --> 00:19:38.620]  或者是拔除營釘
[00:19:38.620 --> 00:19:40.700]  在希臘文裡面
[00:19:40.700 --> 00:19:43.460]  都是「離世」這個字
[00:19:43.460 --> 00:19:46.180]  所以當保羅用這個字的時候
[00:19:46.180 --> 00:19:48.740]  就是他離開世界
[00:19:48.740 --> 00:19:51.060]  現在去另一個地方
[00:19:51.060 --> 00:19:53.060]  啟航
[00:19:53.060 --> 00:19:57.140]  所以當你有長者、老人家離開世界
[00:19:57.140 --> 00:19:58.940]  你不要太難過
