
[00:00:00.000 --> 00:00:02.000]  領子妹,早安
[00:02:10.000 --> 00:02:12.000]  但是這個廣告最主要的
[00:02:12.000 --> 00:02:14.000]  想法就是展示
[00:02:14.000 --> 00:02:16.000]  前後的分別
[00:02:16.000 --> 00:02:18.000]  剛才我們讀的
[00:02:18.000 --> 00:02:20.000]  經文,十二到十七節
[00:02:20.000 --> 00:02:22.000]  提摩太前書這封信的開頭
[00:02:22.000 --> 00:02:24.000]  保羅就是想
[00:02:24.000 --> 00:02:26.000]  做一件很類似的事
[00:02:26.000 --> 00:02:28.000]  當然他不是想賣廣告
[00:02:28.000 --> 00:02:30.000]  但他同樣是很想展示一種
[00:02:30.000 --> 00:02:32.000]  前後的分別
[00:02:32.000 --> 00:02:34.000]  我們知道他這裡說的前後
[00:02:34.000 --> 00:02:36.000]  就是在說他遇見耶穌之前
[00:02:36.000 --> 00:02:38.000]  和之後的分別
[00:02:38.000 --> 00:02:40.000]  我們或者都覺得
[00:02:40.000 --> 00:02:42.000]  我們都很熟悉保羅的
[00:02:42.000 --> 00:02:44.000]  生平,知道他在大馬士革
[00:02:44.000 --> 00:02:46.000]  路上的經歷,知道他之前
[00:02:46.000 --> 00:02:48.000]  是怎樣的人,遇見主之後
[00:02:48.000 --> 00:02:50.000]  變成怎樣
[00:02:50.000 --> 00:02:52.000]  但正如我們自己都是
[00:02:52.000 --> 00:02:54.000]  即使我們重述同一件往事
[00:02:54.000 --> 00:02:56.000]  我們跟不同的人說
[00:02:56.000 --> 00:02:58.000]  我們不同時候說
[00:02:58.000 --> 00:03:00.000]  我們都會有不同的質重點
[00:03:00.000 --> 00:03:02.000]  我們有不同想表達的東西
[00:03:02.000 --> 00:03:04.000]  所以當保羅這次在
[00:03:04.000 --> 00:03:06.000]  提摩太前書這裡
[00:03:06.000 --> 00:03:08.000]  重述他自己經歷的時候
[00:03:08.000 --> 00:03:10.000]  我們就集中看看他這裡的描述
[00:03:10.000 --> 00:03:12.000]  是有什麼重點
[00:03:12.000 --> 00:03:14.000]  而這些重點又為我們帶來什麼提醒
[00:03:14.000 --> 00:03:16.000]  在今天這段經文裡面
[00:03:16.000 --> 00:03:18.000]  保羅的描述我們可以簡單
[00:03:18.000 --> 00:03:20.000]  歸納到三個重點
[00:03:20.000 --> 00:03:22.000]  這三個重點帶來
[00:03:22.000 --> 00:03:24.000]  我們今天要學習的功課
[00:03:24.000 --> 00:03:26.000]  讓我們逐點去細心思考
[00:03:26.000 --> 00:03:30.000]  第一點,我們先不是說保羅
[00:03:30.000 --> 00:03:32.000]  我們先說那個
[00:03:32.000 --> 00:03:34.000]  讓保羅去改變的上帝
[00:03:34.000 --> 00:03:36.000]  在經文十三節
[00:03:36.000 --> 00:03:38.000]  保羅說到他以前是
[00:03:38.000 --> 00:03:40.000]  褻瀆迫害武漫上帝的人
[00:03:40.000 --> 00:03:42.000]  但他仍然蒙憐憫
[00:03:42.000 --> 00:03:44.000]  因為他在
[00:03:44.000 --> 00:03:46.000]  最不信不明白的時候做
[00:03:46.000 --> 00:03:48.000]  在保羅最不信
[00:03:48.000 --> 00:03:50.000]  最不明白最遠離神的時候
[00:03:50.000 --> 00:03:52.000]  神仍然去憐憫他
[00:03:52.000 --> 00:03:54.000]  我們知道
[00:03:54.000 --> 00:03:56.000]  神憐憫保羅不是因為
[00:03:56.000 --> 00:03:58.000]  想讓他繼續可以做他自己
[00:03:58.000 --> 00:04:00.000]  繼續在他的罪
[00:04:00.000 --> 00:04:02.000]  繼續在他的自意裡面
[00:04:02.000 --> 00:04:04.000]  不是,神憐憫保羅是
[00:04:04.000 --> 00:04:06.000]  想讓他改變
[00:04:06.000 --> 00:04:08.000]  想讓他扭轉
[00:04:08.000 --> 00:04:10.000]  神去這樣做是因為
[00:04:10.000 --> 00:04:12.000]  他這份憐憫後面有一份
[00:04:12.000 --> 00:04:14.000]  神的目光
[00:04:14.000 --> 00:04:16.000]  就是一份圖像的眼光
[00:04:16.000 --> 00:04:18.000]  一個圖像的眼光
[00:04:18.000 --> 00:04:20.000]  是甚麼?
[00:04:20.000 --> 00:04:22.000]  就是你看到一塊泥
[00:04:22.000 --> 00:04:24.000]  你不會看到是一堆的泥
[00:04:24.000 --> 00:04:26.000]  你會看到的
[00:04:26.000 --> 00:04:28.000]  是這堆泥在你手裡面
[00:04:28.000 --> 00:04:30.000]  能夠變成的形狀
[00:04:30.000 --> 00:04:32.000]  這個是我們今天
[00:04:32.000 --> 00:04:34.000]  要學習的第一個功課
[00:04:34.000 --> 00:04:36.000]  神看我們
[00:04:36.000 --> 00:04:38.000]  不像我們自己看我們自己
[00:04:38.000 --> 00:04:40.000]  我們看我們自己
[00:04:40.000 --> 00:04:42.000]  我們自己很習慣的是
[00:04:42.000 --> 00:04:44.000]  我們看到當刻的自己
[00:04:44.000 --> 00:04:46.000]  我們經常會跟自己說
[00:04:46.000 --> 00:04:48.000]  我是一個怎樣怎樣的人
[00:04:48.000 --> 00:04:50.000]  我是一個怎樣怎樣性格的人
[00:04:50.000 --> 00:04:52.000]  我是一個擅長甚麼不擅長甚麼的人
[00:04:52.000 --> 00:04:54.000]  我們經常對自己
[00:04:54.000 --> 00:04:56.000]  有很多這些固定的印象
[00:04:56.000 --> 00:04:58.000]  我們會說
[00:04:58.000 --> 00:05:00.000]  我就是一個這樣的人
[00:05:00.000 --> 00:05:02.000]  但是神看我們的眼光
[00:05:02.000 --> 00:05:04.000]  從來不是停留在
[00:05:04.000 --> 00:05:06.000]  你現在是一個怎樣的人
[00:05:06.000 --> 00:05:08.000]  他看到的是
[00:05:08.000 --> 00:05:10.000]  你將來可以成為一個怎樣的人
[00:05:10.000 --> 00:05:12.000]  他看到的是
[00:05:12.000 --> 00:05:14.000]  他的手可以成就一個怎樣的你
[00:05:14.000 --> 00:05:18.000]  我們或者經常有個印象
[00:05:18.000 --> 00:05:20.000]  覺得自己到了某個年紀
[00:05:20.000 --> 00:05:22.000]  就不會再怎樣變
[00:05:22.000 --> 00:05:24.000]  但是其實我們覺得自己會不會變
[00:05:24.000 --> 00:05:26.000]  跟我們實際會不會變
[00:05:26.000 --> 00:05:28.000]  是兩回事
[00:05:28.000 --> 00:05:30.000]  其實每過一天我們總是不斷的改變
[00:05:30.000 --> 00:05:32.000]  有時大一點有時小一點
[00:05:32.000 --> 00:05:34.000]  問題只是你承不承認
[00:05:34.000 --> 00:05:36.000]  你有改變
[00:05:36.000 --> 00:05:38.000]  以及到底
[00:05:38.000 --> 00:05:42.000]  你是向著神喜悅的方向去改變
[00:05:42.000 --> 00:05:46.000]  還是向著他不喜悅的方向去改變
[00:05:46.000 --> 00:05:48.000]  就好像一些教會
[00:05:48.000 --> 00:05:50.000]  或者巨型教會的牧者
[00:05:50.000 --> 00:05:52.000]  時有醜聞
[00:05:52.000 --> 00:05:54.000]  我相信這些牧者不是
[00:05:54.000 --> 00:05:56.000]  第一天出來牧會 Day 1
[00:05:56.000 --> 00:05:58.000]  就覺得我要做這些壞事
[00:05:58.000 --> 00:06:00.000]  所以問題是
[00:06:00.000 --> 00:06:02.000]  他們這麼多年以來
[00:06:02.000 --> 00:06:04.000]  他們有沒有保守他們的心
[00:06:04.000 --> 00:06:06.000]  有沒有向著神喜悅的方向去改變
[00:06:06.000 --> 00:06:08.000]  如果不是
[00:06:08.000 --> 00:06:10.000]  他們就是向著另一邊
[00:06:10.000 --> 00:06:12.000]  神不喜悅的方向去改變
[00:06:12.000 --> 00:06:14.000]  同樣我們每個人
[00:06:14.000 --> 00:06:16.000]  每一天
[00:06:16.000 --> 00:06:18.000]  都是這樣去改變
[00:06:18.000 --> 00:06:22.000]  神是一個圖像
[00:06:22.000 --> 00:06:24.000]  祂對我們每一次的捉摸
[00:06:24.000 --> 00:06:26.000]  祂對我們每一次的無數
[00:06:26.000 --> 00:06:28.000]  往往就是要拉闊
[00:06:28.000 --> 00:06:30.000]  我們設給我們自己的限制
[00:06:30.000 --> 00:06:32.000]  祂跟我們說
[00:06:32.000 --> 00:06:34.000]  我們還沒有變硬
[00:06:34.000 --> 00:06:36.000]  我們還沒有成形
[00:06:36.000 --> 00:06:38.000]  我們還可以改變
[00:06:38.000 --> 00:06:40.000]  祂將我們改變
[00:06:40.000 --> 00:06:42.000]  將我們向著祂喜悅的方向去改變
[00:06:42.000 --> 00:06:44.000]  神就是用這份眼光去看保羅
[00:06:44.000 --> 00:06:46.000]  去看我們
[00:06:46.000 --> 00:06:48.000]  丁姐妹
[00:06:48.000 --> 00:06:50.000]  我們願不願意
[00:06:50.000 --> 00:06:52.000]  都用這份眼光去看自己
[00:06:52.000 --> 00:06:54.000]  讓自己願意去配合神
[00:06:54.000 --> 00:06:56.000]  對我們的塑造
[00:06:56.000 --> 00:07:00.000]  我們再延伸一下這個問題
[00:07:00.000 --> 00:07:02.000]  這份圖像的眼光
[00:07:02.000 --> 00:07:04.000]  除了可以用來看我們自己
[00:07:04.000 --> 00:07:06.000]  我們更加可以
[00:07:06.000 --> 00:07:08.000]  也更加需要
[00:07:08.000 --> 00:07:10.000]  用它來看我們身邊的人
[00:07:10.000 --> 00:07:12.000]  因為我們對其他人的認識
[00:07:12.000 --> 00:07:14.000]  比起我們對自己
[00:07:14.000 --> 00:07:16.000]  在更加表面
[00:07:16.000 --> 00:07:18.000]  更加刻板 更加簡單
[00:07:18.000 --> 00:07:20.000]  特別是那些我們不喜歡的人
[00:07:20.000 --> 00:07:22.000]  更加是這樣
[00:07:22.000 --> 00:07:24.000]  可能你現在腦海
[00:07:24.000 --> 00:07:26.000]  馬上想到一些你不喜歡的人
[00:07:26.000 --> 00:07:28.000]  或者跟你有過節的人
[00:07:30.000 --> 00:07:32.000]  當一個人惹怒我們
[00:07:32.000 --> 00:07:34.000]  或者令我們不喜歡他
[00:07:34.000 --> 00:07:36.000]  我們經常說一句話
[00:07:36.000 --> 00:07:40.000]  他就是這樣
[00:07:40.000 --> 00:07:42.000]  他就是這樣不負責任
[00:07:42.000 --> 00:07:44.000]  他的態度就是這樣差
[00:07:44.000 --> 00:07:46.000]  他就是這樣
[00:07:46.000 --> 00:07:48.000]  我們很容易將一個人的缺點
[00:07:48.000 --> 00:07:50.000]  一個人的不是
[00:07:50.000 --> 00:07:52.000]  好像跟他是
[00:07:52.000 --> 00:07:54.000]  一個人一定有的一部份
[00:07:54.000 --> 00:07:56.000]  好像那些缺點
[00:07:56.000 --> 00:07:58.000]  永遠跟那個人是不會分割的
[00:08:00.000 --> 00:08:02.000]  但正如神用那個圖像的眼光
[00:08:02.000 --> 00:08:04.000]  來看我們
[00:08:04.000 --> 00:08:06.000]  來看那個可以成為使徒的保羅
[00:08:06.000 --> 00:08:08.000]  我們又可不可以同樣
[00:08:08.000 --> 00:08:10.000]  用這份恩典的眼光
[00:08:10.000 --> 00:08:12.000]  看我們身邊的人呢
[00:08:12.000 --> 00:08:14.000]  尤其是那些我們不喜歡的人
[00:08:14.000 --> 00:08:16.000]  跟我們有過節的人
[00:08:16.000 --> 00:08:18.000]  我們有一份眼光看到
[00:08:18.000 --> 00:08:20.000]  他們是有改變的可能呢
[00:08:20.000 --> 00:08:24.000]  這個眼光的改變聽起來
[00:08:24.000 --> 00:08:26.000]  只是一個簡單的改變
[00:08:26.000 --> 00:08:28.000]  但當我們都用這份圖像的眼光
[00:08:28.000 --> 00:08:30.000]  去看其他人
[00:08:30.000 --> 00:08:32.000]  我們的視野會不同了
[00:08:32.000 --> 00:08:34.000]  我們的態度會不同了
[00:08:34.000 --> 00:08:36.000]  我們的行動都會不同了
[00:08:36.000 --> 00:08:40.000]  這份圖像的眼光背後
[00:08:40.000 --> 00:08:42.000]  是一個挑戰
[00:08:42.000 --> 00:08:44.000]  是我們到底願不願意
[00:08:44.000 --> 00:08:46.000]  將神給我們的恩典延伸出去
[00:08:46.000 --> 00:08:48.000]  特別是去到那些我們不喜歡的人那裡
[00:08:48.000 --> 00:08:50.000]  這個挑戰是問我們
[00:08:50.000 --> 00:08:52.000]  當主人免去了
[00:08:52.000 --> 00:08:54.000]  我們一萬他連得的債的時候
[00:08:54.000 --> 00:08:56.000]  我們願不願意免去那個
[00:08:56.000 --> 00:08:58.000]  一百個銀幣的僕人
[00:08:58.000 --> 00:09:02.000]  這是第一個重點
[00:09:02.000 --> 00:09:04.000]  今天的第二個重點
[00:09:04.000 --> 00:09:06.000]  是我們所信的福音
[00:09:06.000 --> 00:09:08.000]  他所擁有的
[00:09:08.000 --> 00:09:10.000]  真正的力量
[00:09:10.000 --> 00:09:12.000]  從保羅的知識
[00:09:12.000 --> 00:09:14.000]  我們可以肯定一件事
[00:09:14.000 --> 00:09:16.000]  就是一個真正接觸福音的人
[00:09:16.000 --> 00:09:18.000]  沒有可能
[00:09:18.000 --> 00:09:20.000]  可以絲毫
[00:09:20.000 --> 00:09:22.000]  不改變
[00:09:22.000 --> 00:09:24.000]  剛才我們提到保羅在數他以前
[00:09:24.000 --> 00:09:26.000]  是個很差的人
[00:09:26.000 --> 00:09:28.000]  但是今天的經文同樣提到
[00:09:28.000 --> 00:09:30.000]  保羅現在被主耶穌
[00:09:30.000 --> 00:09:32.000]  看為一個可信任的人
[00:09:32.000 --> 00:09:34.000]  去委派他服侍他自己
[00:09:34.000 --> 00:09:36.000]  這個反差定定
[00:09:36.000 --> 00:09:38.000]  展示著保羅
[00:09:38.000 --> 00:09:40.000]  是被上帝塑造去改變
[00:09:40.000 --> 00:09:42.000]  保羅追溯他改變的原因
[00:09:42.000 --> 00:09:44.000]  是在於主的恩典
[00:09:44.000 --> 00:09:46.000]  讓他可以在基督裡面
[00:09:46.000 --> 00:09:48.000]  有信心有愛心
[00:09:48.000 --> 00:09:50.000]  有這個轉化
[00:09:50.000 --> 00:09:52.000]  這份就是福音的力量
[00:09:52.000 --> 00:09:54.000]  改變人心的力量
[00:09:54.000 --> 00:09:56.000]  有時候
[00:09:56.000 --> 00:09:58.000]  我們會將福音
[00:09:58.000 --> 00:10:00.000]  簡化成三言兩語
[00:10:00.000 --> 00:10:02.000]  特別是報導全福音的時候
[00:10:02.000 --> 00:10:04.000]  我們有三福
[00:10:04.000 --> 00:10:06.000]  四律 不識諸
[00:10:06.000 --> 00:10:08.000]  乃弟兄姊妹 我們知道
[00:10:08.000 --> 00:10:10.000]  福音從來不是一堆
[00:10:10.000 --> 00:10:12.000]  事實的歸納
[00:10:12.000 --> 00:10:14.000]  更加不是一堆基督教的教義
[00:10:14.000 --> 00:10:16.000]  福音真正的力量
[00:10:16.000 --> 00:10:18.000]  是在於他改變
[00:10:18.000 --> 00:10:20.000]  轉化人心的力量
[00:10:20.000 --> 00:10:22.000]  就像我們剛才中毒的仕途信經
[00:10:22.000 --> 00:10:24.000]  信經的原意
[00:10:24.000 --> 00:10:26.000]  是要押耀地清楚表達
[00:10:26.000 --> 00:10:28.000]  信仰的核心
[00:10:28.000 --> 00:10:30.000]  但信經的這些文字
[00:10:30.000 --> 00:10:32.000]  本身是死的
[00:10:32.000 --> 00:10:34.000]  它要勝在的那個福音
[00:10:34.000 --> 00:10:36.000]  那個轉變人心的福音
[00:10:36.000 --> 00:10:38.000]  才是活的
[00:10:38.000 --> 00:10:40.000]  就好像約翰福音也是這樣
[00:10:40.000 --> 00:10:42.000]  他最後講到他記載整卷福音書
[00:10:42.000 --> 00:10:44.000]  為了做什麼
[00:10:44.000 --> 00:10:46.000]  是要讓人相信耶穌是基督
[00:10:46.000 --> 00:10:48.000]  是神的兒子
[00:10:48.000 --> 00:10:50.000]  讓人能夠因住祂
[00:10:50.000 --> 00:10:52.000]  得生命
[00:10:52.000 --> 00:10:54.000]  約翰福音不是為了滿足人
[00:10:54.000 --> 00:10:56.000]  對耶穌這個歷史人物的好奇心而寫
[00:10:56.000 --> 00:10:58.000]  他是為了讓人
[00:10:58.000 --> 00:11:00.000]  能夠被耶穌的福音去觸摸
[00:11:00.000 --> 00:11:02.000]  能夠得到真正的生命而寫
[00:11:02.000 --> 00:11:04.000]  所以弟兄姊妹
[00:11:04.000 --> 00:11:06.000]  縱使我們很厲害
[00:11:06.000 --> 00:11:08.000]  能夠背進耶穌的家譜
[00:11:08.000 --> 00:11:10.000]  甚至福音書的整個人物關係圖
[00:11:10.000 --> 00:11:12.000]  卻沒有一顆願意被福音
[00:11:12.000 --> 00:11:14.000]  改變的心
[00:11:14.000 --> 00:11:16.000]  那我們只是一個
[00:11:16.000 --> 00:11:18.000]  自我欺騙的
[00:11:18.000 --> 00:11:20.000]  沉渡者
[00:11:20.000 --> 00:11:22.000]  即使我們
[00:11:22.000 --> 00:11:24.000]  可以將耶穌口中的
[00:11:24.000 --> 00:11:26.000]  所有金句我們倒背如流
[00:11:26.000 --> 00:11:28.000]  但我們沒有讓福音
[00:11:28.000 --> 00:11:30.000]  那份改變的力量
[00:11:30.000 --> 00:11:32.000]  在我們生命發揮作用
[00:11:32.000 --> 00:11:34.000]  這些金句
[00:11:34.000 --> 00:11:36.000]  依然對我無益
[00:11:36.000 --> 00:11:38.000]  因為真正的福音
[00:11:38.000 --> 00:11:40.000]  沒有言語
[00:11:40.000 --> 00:11:42.000]  沒有書本沒有文字
[00:11:42.000 --> 00:11:44.000]  可以將它完全的抓住
[00:11:44.000 --> 00:11:46.000]  必須用我們的生命去回應
[00:11:46.000 --> 00:11:48.000]  去經歷去共鳴
[00:11:48.000 --> 00:11:50.000]  真正的福音
[00:11:50.000 --> 00:11:52.000]  必定會在我們的心
[00:11:52.000 --> 00:11:54.000]  發揮作用
[00:11:54.000 --> 00:11:56.000]  保羅正正就是用他的生命
[00:11:56.000 --> 00:11:58.000]  去經歷福音
[00:11:58.000 --> 00:12:00.000]  他形容他以前是一個罪魁
[00:12:00.000 --> 00:12:02.000]  意思是他在罪人之中
[00:12:02.000 --> 00:12:04.000]  排在第一
[00:12:04.000 --> 00:12:06.000]  他敢認第一
[00:12:06.000 --> 00:12:08.000]  沒有人可以認第二
[00:12:08.000 --> 00:12:10.000]  但是神仍然去憐憫他
[00:12:10.000 --> 00:12:12.000]  改變他
[00:12:12.000 --> 00:12:14.000]  更加是為了
[00:12:14.000 --> 00:12:16.000]  讓他這個改變
[00:12:16.000 --> 00:12:18.000]  可以成為一個例子成為一個榜樣
[00:12:18.000 --> 00:12:20.000]  讓其他人看到
[00:12:20.000 --> 00:12:22.000]  耶穌基督對著人
[00:12:22.000 --> 00:12:24.000]  那份完美的耐性
[00:12:24.000 --> 00:12:26.000]  這個原理就好像
[00:12:26.000 --> 00:12:28.000]  學校那些最佳進步獎
[00:12:28.000 --> 00:12:30.000]  我們知道這個獎
[00:12:30.000 --> 00:12:32.000]  設立的目的是什麼
[00:12:32.000 --> 00:12:34.000]  就是為了去加獎那些
[00:12:34.000 --> 00:12:36.000]  很有進步的學生
[00:12:36.000 --> 00:12:38.000]  這個獎說的就是
[00:12:38.000 --> 00:12:40.000]  你一開始做得沒有
[00:12:40.000 --> 00:12:42.000]  超級好不要緊
[00:12:42.000 --> 00:12:44.000]  最緊要你又繼續努力
[00:12:44.000 --> 00:12:46.000]  你又去進步
[00:12:46.000 --> 00:12:48.000]  因為你的努力你的進步
[00:12:48.000 --> 00:12:50.000]  是會被見到被欣賞
[00:12:50.000 --> 00:12:52.000]  保羅就是有這樣的進步
[00:12:52.000 --> 00:12:54.000]  保羅有這樣的改變
[00:12:54.000 --> 00:12:56.000]  保羅的改變除了讓他
[00:12:56.000 --> 00:12:58.000]  自己的生命被祝福之外
[00:12:58.000 --> 00:13:00.000]  也讓他身邊的人得到祝福
[00:13:00.000 --> 00:13:02.000]  因為其他人能夠看到
[00:13:02.000 --> 00:13:04.000]  他的轉變見證到一個這樣的人
[00:13:04.000 --> 00:13:06.000]  都能夠被神去重新塑造
[00:13:06.000 --> 00:13:08.000]  其他人能夠見證到神
[00:13:08.000 --> 00:13:12.000]  確實是一個奇妙的圖像
[00:13:12.000 --> 00:13:16.000]  我聽過一句說話是這樣說
[00:13:16.000 --> 00:13:20.000]  在一百個人裡面
[00:13:20.000 --> 00:13:22.000]  只有一個人會看聖經
[00:13:22.000 --> 00:13:24.000]  另外的九十九個人
[00:13:24.000 --> 00:13:28.000]  會在基督徒身上面看聖經
[00:13:28.000 --> 00:13:30.000]  弟兄姊妹
[00:13:30.000 --> 00:13:32.000]  你想別人在你身上面
[00:13:32.000 --> 00:13:34.000]  看一本怎樣的聖經
[00:13:34.000 --> 00:13:36.000]  你想別人在你身上面
[00:13:36.000 --> 00:13:38.000]  看一本怎樣的福音
[00:13:38.000 --> 00:13:40.000]  保羅的改變是一個例子
[00:13:40.000 --> 00:13:42.000]  是一個榜樣
[00:13:42.000 --> 00:13:44.000]  讓其他人見到神的大能
[00:13:44.000 --> 00:13:46.000]  弟兄姊妹
[00:13:46.000 --> 00:13:48.000]  你有沒有都成為一個這樣的例子
[00:13:48.000 --> 00:13:50.000]  這樣的榜樣
[00:13:50.000 --> 00:13:52.000]  你可能會說
[00:13:52.000 --> 00:13:54.000]  雖然我都是一個罪人
[00:13:54.000 --> 00:13:56.000]  但我又沒有保羅那麼誇張
[00:13:56.000 --> 00:13:58.000]  我又不會說到自己好像保羅那樣
[00:13:58.000 --> 00:14:00.000]  是個罪魁
[00:14:00.000 --> 00:14:02.000]  我很難會很明顯地轉變
[00:14:02.000 --> 00:14:04.000]  我想我們這些
[00:14:04.000 --> 00:14:06.000]  回教會的人
[00:14:06.000 --> 00:14:08.000]  有這樣的想法並不奇怪
[00:14:08.000 --> 00:14:10.000]  因為回教會一段時間的人
[00:14:10.000 --> 00:14:12.000]  你的行為舉止通常不會太差
[00:14:12.000 --> 00:14:14.000]  甚至好像我這些
[00:14:14.000 --> 00:14:16.000]  從小到大回教會的信義代
[00:14:16.000 --> 00:14:18.000]  更加可能會這樣想
[00:14:18.000 --> 00:14:20.000]  因為家裡本身
[00:14:20.000 --> 00:14:22.000]  通常已經教導你
[00:14:22.000 --> 00:14:24.000]  事事正正、大方得體
[00:14:24.000 --> 00:14:26.000]  都是好人一個
[00:14:26.000 --> 00:14:28.000]  但弟兄姊妹你走出來
[00:14:28.000 --> 00:14:30.000]  是否大方得體、事事正正
[00:14:30.000 --> 00:14:32.000]  和你是否罪人是兩回事
[00:14:34.000 --> 00:14:36.000]  這就帶到我們今天的第三點
[00:14:36.000 --> 00:14:38.000]  在平日的社交生活
[00:14:38.000 --> 00:14:40.000]  我們一般對自己的要求
[00:14:40.000 --> 00:14:42.000]  就是你看下去
[00:14:42.000 --> 00:14:44.000]  事事正正
[00:14:44.000 --> 00:14:46.000]  就是你presentable
[00:14:46.000 --> 00:14:48.000]  或者可以見得下人
[00:14:48.000 --> 00:14:50.000]  我們很少會想
[00:14:50.000 --> 00:14:52.000]  我們自己是不是一個罪人
[00:14:52.000 --> 00:14:54.000]  或者自己是一個頗有罪的罪人
[00:14:54.000 --> 00:14:56.000]  甚至我們有時混為一談
[00:14:56.000 --> 00:14:58.000]  罪人就是那些
[00:14:58.000 --> 00:15:00.000]  做明顯傷天害理的事的人
[00:15:00.000 --> 00:15:02.000]  就是那些傷害人的人
[00:15:02.000 --> 00:15:04.000]  雖然我們基督徒的嘴
[00:15:04.000 --> 00:15:06.000]  我們的嘴
[00:15:06.000 --> 00:15:08.000]  無論如何都會承認我們是罪人
[00:15:08.000 --> 00:15:10.000]  因為始終聖經說的
[00:15:10.000 --> 00:15:12.000]  世人都犯了罪
[00:15:12.000 --> 00:15:14.000]  規決神的榮耀
[00:15:14.000 --> 00:15:16.000]  但弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  心底
[00:15:18.000 --> 00:15:20.000]  你覺得你自己
[00:15:20.000 --> 00:15:22.000]  和罪的距離
[00:15:22.000 --> 00:15:24.000]  有多近
