
[00:00:00.000 --> 00:00:08.000]  平安,在今天,我相信是我在短期內最後一次跟大家講到,
[00:03:40.000 --> 00:03:43.000]  我是一個蒙福的人。為什麼呢?
[00:03:43.000 --> 00:03:48.000]  因為神為我預備了一個,我可以投身的教會。
[00:03:48.000 --> 00:03:51.000]  投身的教會不是代表我在這裡做做做。
[00:03:51.000 --> 00:03:57.000]  我反而覺得,可以讓我在這裡投身,有那份歸屬感。
[00:03:57.000 --> 00:04:01.000]  我經常形容這是我的家,真是家來的。
[00:04:01.000 --> 00:04:07.000]  所以我會感受到,可以在窩福裡面有機會成長,
[00:04:07.000 --> 00:04:10.000]  學習侍奉,踐行信仰。
[00:04:10.000 --> 00:04:14.000]  其實這一切都是上主給我美善的恩賜來的。
[00:04:14.000 --> 00:04:21.000]  後來,我蒙照,回應上帝的呼召,
[00:04:21.000 --> 00:04:24.000]  真是走了進去神學院受裝備。
[00:04:24.000 --> 00:04:33.000]  我會形容整個教會的生活歷程,我會體會到上帝的祝福。
[00:04:33.000 --> 00:04:38.000]  窩福,悉心的栽培,以致我進入神學院受裝備,
[00:04:38.000 --> 00:04:44.000]  不倒葉了,接著蒙神的大令,又可以回到窩福去服侍。
[00:04:44.000 --> 00:04:48.000]  沒有偶然,完全是上帝的預備、供應。
[00:04:48.000 --> 00:04:50.000]  這個是恩典,這個是祝福。
[00:04:50.000 --> 00:04:53.000]  苦心自慢,經過這麼多年,
[00:04:53.000 --> 00:04:58.000]  無論是未進入神學院的教會生活,
[00:04:58.000 --> 00:05:02.000]  去到我現在做教牧童工,這麼多年的教會經歷,
[00:05:02.000 --> 00:05:10.000]  自己仍然覺得自己有很多不足,甚至覺得自己不配。
[00:05:10.000 --> 00:05:13.000]  不過感謝天父,讓我有這個家庭,
[00:05:13.000 --> 00:05:17.000]  讓我在這裡認識到你們的每一個。
[00:05:17.000 --> 00:05:20.000]  有些當然適於微時,
[00:05:20.000 --> 00:05:25.000]  剛才中堂有幾個我年輕時認識的團友,現在還在。
[00:05:25.000 --> 00:05:28.000]  當然有些就日子短一點了,
[00:05:28.000 --> 00:05:32.000]  可能跟你們無關,你們年輕而已,
[00:05:32.000 --> 00:05:36.000]  我年紀大一點而已,所以沒那麼多時間和你們相約。
[00:05:36.000 --> 00:05:40.000]  又或者我有機會認識的教牧童工,
[00:05:40.000 --> 00:05:42.000]  他們很好的,
[00:05:42.000 --> 00:05:45.000]  個個都是上帝給我的美善的賞賜來的,
[00:05:45.000 --> 00:05:49.000]  可以和他們一起侍奉,是一件樂事,我會形容是。
[00:05:49.000 --> 00:05:53.000]  另外我有機會做執事,不過我要事先聲明,
[00:05:53.000 --> 00:05:56.000]  我已經很久沒有做過執事了,
[00:05:56.000 --> 00:06:00.000]  我曾經做過執事,不過我有幸做過執事,
[00:06:00.000 --> 00:06:05.000]  也都有機會現在和執事有侍奉一起的合作,
[00:06:05.000 --> 00:06:08.000]  這個都是上帝的恩典,我感謝天父。
[00:06:08.000 --> 00:06:12.000]  今天我來到起鍋福的最後一講,
[00:06:12.000 --> 00:06:15.000]  我很希望藉著今天,
[00:06:15.000 --> 00:06:18.000]  名字可能有點太大,臨別陣營,
[00:06:18.000 --> 00:06:25.000]  但我又不可以說寫那幾句跟你聊聊天,
[00:06:25.000 --> 00:06:30.000]  和你分享那不行的,所以就臨別陣營。
[00:06:30.000 --> 00:06:34.000]  沒什麼特別的,我只是想和你們分享一下,
[00:06:34.000 --> 00:06:39.000]  我過往一段這樣的服侍的時間,
[00:06:39.000 --> 00:06:43.000]  八年多的侍奉經歷,教會的生活的體驗,
[00:06:43.000 --> 00:06:46.000]  希望共享,共享那些美好時光。
[00:06:46.000 --> 00:06:50.000]  在準備信息的期間,其實我不斷在想,
[00:06:50.000 --> 00:06:52.000]  思前想後,想什麼?
[00:06:52.000 --> 00:06:55.000]  就是在這段時間,特別在我將會離開,
[00:06:55.000 --> 00:07:00.000]  離別的時候,究竟有什麼跟你們分享呢?
[00:07:00.000 --> 00:07:04.000]  我不知道你們,我經常都有這個感覺,
[00:07:04.000 --> 00:07:08.000]  要找些東西來講,其實挺辛苦的,
[00:07:08.000 --> 00:07:13.000]  不知道說什麼好,不過如果有事我想跟你講的話,
[00:07:13.000 --> 00:07:17.000]  那就差很遠了,禿禿不絕。
[00:07:17.000 --> 00:07:20.000]  不過我也要小心,因為真的可能很長氣,
[00:07:20.000 --> 00:07:23.000]  所以還是不要講那麼多。
[00:07:23.000 --> 00:07:26.000]  我們進入經文了。
[00:07:26.000 --> 00:07:29.000]  在這段經文,我很相信上帝就是在這段時間,
[00:07:29.000 --> 00:07:32.000]  給我的領受,給我的體會。
[00:07:32.000 --> 00:07:37.000]  特別,我就像剛才講的,就是因為我有話要講,
[00:07:37.000 --> 00:07:40.000]  所以我預備了這段經文和你們分享。
[00:07:40.000 --> 00:07:43.000]  那我們就去看一下今天這段經文,
[00:07:43.000 --> 00:07:47.000]  上主想給我們一些什麼鼓勵,
[00:07:47.000 --> 00:07:51.000]  有些什麼提醒。我們進入經文了。
[00:07:51.000 --> 00:07:55.000]  今天的經文是傳道書三章一至到十五節。
[00:07:55.000 --> 00:08:00.000]  我們先看第一部份,我會將今天的那段經文分做三部份。
[00:08:00.000 --> 00:08:02.000]  先看第一部份,一至九節。
[00:08:02.000 --> 00:08:09.000]  一至九節這個段落,其實傳道者帶我們進入一個,
[00:08:09.000 --> 00:08:14.000]  我會形容為一個很遼闊,很寬闊的世界。
[00:08:14.000 --> 00:08:17.000]  它不像我們平時看聖經的時候,
[00:08:17.000 --> 00:08:20.000]  可能你在其他聖經的經文裡面,
[00:08:20.000 --> 00:08:23.000]  你看到那個陳述,那個表達,
[00:08:23.000 --> 00:08:28.000]  就不像在傳道書這裡所形容的那個景象。
[00:08:28.000 --> 00:08:34.000]  因為這裡經文提到,其實有很多東西是相對的。
[00:08:34.000 --> 00:08:40.000]  也提到那個情況好像不是永遠都是這樣。
[00:08:40.000 --> 00:08:42.000]  就是會有轉變。
[00:08:42.000 --> 00:08:48.000]  譬如說裡面提到有生,又有死。
[00:08:48.000 --> 00:08:53.000]  他那裡又會提到有災眾的時候,又有修成的時候。
[00:08:53.000 --> 00:08:56.000]  哭有時,笑有時。
[00:08:56.000 --> 00:09:01.000]  總之有很多東西都是由一樣又有那樣。
[00:09:01.000 --> 00:09:07.000]  最後他還提到有戰爭,也有和平。
[00:09:07.000 --> 00:09:09.000]  在世上發生的事,
[00:09:09.000 --> 00:09:13.000]  真的沒有什麼絕對永遠存在的狀況。
[00:09:13.000 --> 00:09:17.000]  其實很多東西,我們所面對的生活的處境,
[00:09:17.000 --> 00:09:21.000]  人與事都好,其實都在轉變。
[00:09:21.000 --> 00:09:25.000]  經常都在轉變。
[00:09:25.000 --> 00:09:27.000]  我不知道你的感覺是怎樣?
[00:09:27.000 --> 00:09:29.000]  是否容易適應?
[00:09:29.000 --> 00:09:32.000]  再看看經文。
[00:09:32.000 --> 00:09:34.000]  經文裡面第一字、九字。
[00:09:34.000 --> 00:09:36.000]  其實你看一看經文,你會看到,
[00:09:36.000 --> 00:09:38.000]  其實那個傳道者都有心思的。
[00:09:38.000 --> 00:09:44.000]  他在陳述或者在列舉一系列的對比。
[00:09:44.000 --> 00:09:46.000]  如果你細心數一數的話,
[00:09:46.000 --> 00:09:49.000]  你應該看到裡面有14個對比。
[00:09:49.000 --> 00:09:51.000]  都相當多。
[00:09:51.000 --> 00:09:55.000]  14個對比裡面,你再細心去細分的時候,
[00:09:55.000 --> 00:09:57.000]  你會看到有一半是好的東西,
[00:09:57.000 --> 00:10:00.000]  有一半是不好的東西。
[00:10:00.000 --> 00:10:02.000]  很明顯吧?
[00:10:02.000 --> 00:10:04.000]  生,我們很多時候都覺得是好的。
[00:10:04.000 --> 00:10:06.000]  死,我們又覺得是不好的。
[00:10:06.000 --> 00:10:09.000]  戰爭一定不好,是吧?
[00:10:09.000 --> 00:10:11.000]  沒有人想戰爭。
[00:10:11.000 --> 00:10:13.000]  大家很想的就是和平。
[00:10:13.000 --> 00:10:15.000]  這些的好,這些的不好,
[00:10:15.000 --> 00:10:18.000]  剛剛好是一對一對。
[00:10:18.000 --> 00:10:21.000]  我以前讀書是讀數的,
[00:10:21.000 --> 00:10:24.000]  所以很快我就會聯想,
[00:10:24.000 --> 00:10:29.000]  這些的對比,這兩類的東西加在一起,
[00:10:29.000 --> 00:10:30.000]  會是怎樣的呢?
[00:10:30.000 --> 00:10:32.000]  結果是甚麼?
[00:10:32.000 --> 00:10:34.000]  很簡單的加減數,是吧?
[00:10:34.000 --> 00:10:38.000]  加起來就等於零。
[00:10:38.000 --> 00:10:42.000]  如果用傳道書的作者的表達就是
[00:10:42.000 --> 00:10:45.000]  開空,暴風。
[00:10:45.000 --> 00:10:48.000]  沒甚麼意思,沒甚麼價值。
[00:10:48.000 --> 00:10:51.000]  難怪傳道者去到第九節,
[00:10:51.000 --> 00:10:53.000]  他有這樣的說話。
[00:10:53.000 --> 00:10:55.000]  你看看,第九節他怎麼說?
[00:10:55.000 --> 00:10:57.000]  這樣做事的人,
[00:10:57.000 --> 00:11:00.000]  在他所勞碌的事上,
[00:11:00.000 --> 00:11:02.000]  得到甚麼益處呢?
[00:11:02.000 --> 00:11:06.000]  是囉,這麼辛苦,這麼勞累,
[00:11:06.000 --> 00:11:08.000]  唯物者。
[00:11:08.000 --> 00:11:11.000]  經文有時候,我當他預備的時候,
[00:11:11.000 --> 00:11:13.000]  看的時候,那種感覺就是,
[00:11:13.000 --> 00:11:15.000]  我真的有時候真的,
[00:11:15.000 --> 00:11:17.000]  有那種不是很明白,不是很理解,
[00:11:17.000 --> 00:11:20.000]  甚至有時候會覺得很難接受。
[00:11:20.000 --> 00:11:22.000]  雖然狀況是這樣,
[00:11:22.000 --> 00:11:24.000]  常常都是這樣,
[00:11:24.000 --> 00:11:26.000]  我們週不時都會遇到,
[00:11:26.000 --> 00:11:29.000]  傳道者所表達的那些處境。
[00:11:29.000 --> 00:11:32.000]  但總是有那種不理解,不明白。
[00:11:32.000 --> 00:11:34.000]  為甚麼要這樣呢?
[00:11:34.000 --> 00:11:36.000]  遠的不說,
[00:11:36.000 --> 00:11:38.000]  只是說這幾年,
[00:11:38.000 --> 00:11:40.000]  在疫情裏面,大家過得好嗎?
[00:11:40.000 --> 00:11:42.000]  感受好嗎?
[00:11:42.000 --> 00:11:44.000]  我想最多時候他形容的感受,
[00:11:44.000 --> 00:11:46.000]  可能是傳道者的表達,
[00:11:46.000 --> 00:11:48.000]  給我感受到那種就是,
[00:11:48.000 --> 00:11:50.000]  很難接受。
[00:11:50.000 --> 00:11:52.000]  為甚麼要搞成這樣呢?
[00:11:52.000 --> 00:11:54.000]  很難理解。
[00:11:54.000 --> 00:11:56.000]  我們常常都問上帝為甚麼?
[00:11:56.000 --> 00:11:58.000]  為甚麼要這樣呢?
[00:11:58.000 --> 00:12:00.000]  其實歸根究底,
[00:12:00.000 --> 00:12:02.000]  在那些困難,
[00:12:02.000 --> 00:12:04.000]  在這些我們接受不到的處境裏面,
[00:12:04.000 --> 00:12:08.000]  可能最終其實我們是接受不到那個結果,
[00:12:08.000 --> 00:12:10.000]  接受不到那個得失成敗。
[00:12:10.000 --> 00:12:13.000]  所以當我們遇到那些不如意的事,
[00:12:13.000 --> 00:12:16.000]  來到的時候,最自然的反應就是,
[00:12:16.000 --> 00:12:18.000]  接受不到。
[00:12:18.000 --> 00:12:20.000]  回想一下自己,
[00:12:20.000 --> 00:12:23.000]  拉近自己去想,
[00:12:23.000 --> 00:12:26.000]  其實我在福士奉了這幾年,
[00:12:26.000 --> 00:12:28.000]  是的,八年多了。
[00:12:28.000 --> 00:12:30.000]  在那個過程裏面,
[00:12:30.000 --> 00:12:34.000]  我所侍奉的侍公,
[00:12:34.000 --> 00:12:36.000]  或者我所牧養的人,
[00:12:36.000 --> 00:12:38.000]  其實我做的事或者人,
[00:12:38.000 --> 00:12:41.000]  其實那個目標,
[00:12:41.000 --> 00:12:45.000]  很想自己就是全心全意,
[00:12:45.000 --> 00:12:49.000]  用盡我的努力,
[00:12:49.000 --> 00:12:51.000]  就去做好它。
[00:12:51.000 --> 00:12:54.000]  但是有時候都會感覺到那種無奈,
[00:12:54.000 --> 00:12:56.000]  有時候都會有些乏力,
[00:12:56.000 --> 00:12:58.000]  事與願違,
[00:12:58.000 --> 00:13:00.000]  你就算很努力,
[00:13:00.000 --> 00:13:02.000]  但發覺那個結果,
[00:13:02.000 --> 00:13:04.000]  不持如期,
[00:13:04.000 --> 00:13:07.000]  未必是真是一加一等於二,
[00:13:07.000 --> 00:13:10.000]  或者可能就好像他這裏那個,
[00:13:10.000 --> 00:13:12.000]  那個呈現的那個加數,
[00:13:12.000 --> 00:13:14.000]  可能是只有個零,
[00:13:14.000 --> 00:13:16.000]  那是真的有點慘的,
[00:13:16.000 --> 00:13:18.000]  有點沮喪的。
[00:13:18.000 --> 00:13:21.000]  不過傳道者在這裏就提醒我,
[00:13:21.000 --> 00:13:24.000]  或者帶我們去看一下,
[00:13:24.000 --> 00:13:26.000]  不要只是看著那一點,
[00:13:26.000 --> 00:13:28.000]  很勞苦很勞碌,
[00:13:28.000 --> 00:13:30.000]  為了什麼呢?
[00:13:30.000 --> 00:13:32.000]  其實他想我們看得一點,
[00:13:32.000 --> 00:13:34.000]  所謂寬闊一點,
[00:13:34.000 --> 00:13:37.000]  看遠一點,闊一點那個圖像,
[00:13:37.000 --> 00:13:39.000]  給我們看到的就是,
[00:13:39.000 --> 00:13:42.000]  上帝所創造的那個遼闊的世界,
[00:13:42.000 --> 00:13:43.000]  在你生活裏面,
[00:13:43.000 --> 00:13:45.000]  在你的工作裏面,
[00:13:45.000 --> 00:13:47.000]  甚至在你的侍奉裏面,
[00:13:47.000 --> 00:13:49.000]  不只是這些東西,
[00:13:49.000 --> 00:13:51.000]  其實在這些東西的外面,
[00:13:51.000 --> 00:13:53.000]  四周圍還有很多東西,
[00:13:53.000 --> 00:13:55.000]  是上帝所創造的,
[00:13:55.000 --> 00:13:57.000]  是美好的,
[00:13:57.000 --> 00:14:00.000]  所以叫我們留意,
[00:14:00.000 --> 00:14:02.000]  給我們有提醒,
[00:14:02.000 --> 00:14:04.000]  你有沒有留意到,
[00:14:04.000 --> 00:14:07.000]  上帝創造了不只是你的生活工作,
[00:14:07.000 --> 00:14:09.000]  原來他創造了你,
[00:14:09.000 --> 00:14:12.000]  創造了很多你身邊的人,
[00:14:12.000 --> 00:14:14.000]  就是你的家庭,
[00:14:14.000 --> 00:14:15.000]  你的家人,
[00:14:15.000 --> 00:14:17.000]  你的弟兄姊妹,
[00:14:17.000 --> 00:14:19.000]  你珍不珍惜,
[00:14:19.000 --> 00:14:21.000]  享不享受可以跟他們在一起,
[00:14:21.000 --> 00:14:25.000]  這些是上帝美好的預備,
[00:14:25.000 --> 00:14:28.000]  傳道者在這裏跟我們講,
[00:14:28.000 --> 00:14:30.000]  介紹給我們這個遼闊的世界,
[00:14:30.000 --> 00:14:32.000]  就是想提醒我們,
[00:14:32.000 --> 00:14:34.000]  不要這麼執著,
[00:14:34.000 --> 00:14:36.000]  不要只是看著那一點,
[00:14:36.000 --> 00:14:38.000]  只是低著頭,
[00:14:38.000 --> 00:14:40.000]  不停地做,
[00:14:40.000 --> 00:14:42.000]  有時就這樣生活,
[00:14:42.000 --> 00:14:44.000]  有些乏力勞累,
[00:14:44.000 --> 00:14:47.000]  就因為我們只看到那一點,
[00:14:47.000 --> 00:14:50.000]  他提醒我們有些寬闊的視野,
[00:14:50.000 --> 00:14:53.000]  以致我們可能有機會去享受到,
[00:14:53.000 --> 00:14:55.000]  上帝的美好的預備,
[00:14:55.000 --> 00:14:56.000]  如果,
[00:14:56.000 --> 00:14:58.000]  如果在這段時間,
[00:14:58.000 --> 00:15:00.000]  你有些勞累,
[00:15:00.000 --> 00:15:03.000]  有些疲乏,
[00:15:03.000 --> 00:15:05.000]  我就會鼓勵你,
[00:15:05.000 --> 00:15:07.000]  姑且給自己,
[00:15:07.000 --> 00:15:09.000]  放過自己,
[00:15:09.000 --> 00:15:10.000]  疼愛自己,
[00:15:10.000 --> 00:15:13.000]  暫且放下你的忙碌,
[00:15:13.000 --> 00:15:14.000]  勞累,
[00:15:14.000 --> 00:15:16.000]  放下你手頭的工作,
[00:15:16.000 --> 00:15:19.000]  甚至乎停一停你手上的侍奉,
[00:15:19.000 --> 00:15:21.000]  回到上帝那裏,
[00:15:21.000 --> 00:15:24.000]  用現在年輕人的說話就是,
[00:15:24.000 --> 00:15:25.000]  去歇一下,
[00:15:25.000 --> 00:15:27.000]  都未必歇的,
[00:15:27.000 --> 00:15:30.000]  回到上帝那裏都可以很積極的,
[00:15:30.000 --> 00:15:34.000]  去享受跟上帝那個獨處,
[00:15:34.000 --> 00:15:36.000]  其實挺美好的,
[00:15:36.000 --> 00:15:37.000]  那是不是什麼都不做,
[00:15:37.000 --> 00:15:38.000]  就這樣坐著,
[00:15:38.000 --> 00:15:39.000]  坐著在那裏,
[00:15:39.000 --> 00:15:41.000]  什麼都不想呢,
[00:15:41.000 --> 00:15:43.000]  我又說未必是,
[00:15:43.000 --> 00:15:44.000]  我以前,
[00:15:44.000 --> 00:15:45.000]  偶爾都會試,
[00:15:45.000 --> 00:15:46.000]  當我很累的時候,
[00:15:46.000 --> 00:15:47.000]  很忙的時候,
[00:15:47.000 --> 00:15:50.000]  我會為自己去預備一些東西,
[00:15:50.000 --> 00:15:51.000]  不是很簡單,
[00:15:51.000 --> 00:15:53.000]  可能沖一杯,
[00:15:53.000 --> 00:15:55.000]  我平時都會喝咖啡,
[00:15:55.000 --> 00:15:57.000]  沖一杯熱的咖啡,
[00:15:57.000 --> 00:15:58.000]  都未洗喝,
[00:15:58.000 --> 00:16:00.000]  沖那一下,
[00:16:00.000 --> 00:16:02.000]  那陣味已經很舒服,
[00:16:02.000 --> 00:16:04.000]  很療癒,
[00:16:04.000 --> 00:16:05.000]  可以享受,
[00:16:05.000 --> 00:16:07.000]  原來上帝所創造的,
[00:16:07.000 --> 00:16:09.000]  只是很簡單咖啡,
[00:16:09.000 --> 00:16:12.000]  已經給了我有那份安舒,
[00:16:12.000 --> 00:16:13.000]  當然,
[00:16:13.000 --> 00:16:15.000]  對你來講未必是咖啡,
[00:16:15.000 --> 00:16:17.000]  我不知道對你來講是什麼,
[00:16:17.000 --> 00:16:19.000]  總之是可以令到你心靈,
[00:16:19.000 --> 00:16:21.000]  可以安舒,
[00:16:21.000 --> 00:16:25.000]  有那種Relax的Comfort Drink,
[00:16:25.000 --> 00:16:27.000]  每個人都有的,
[00:16:27.000 --> 00:16:30.000]  不過當然你找你那份,
[00:16:30.000 --> 00:16:32.000]  找到之後好好去享受其中,
[00:16:32.000 --> 00:16:34.000]  跟著我們看第二個部份,
[00:16:34.000 --> 00:16:36.000]  十節到十三節,
[00:16:36.000 --> 00:16:38.000]  十節到十三節這個部份,
[00:16:38.000 --> 00:16:41.000]  傳道者其實是在反思,
[00:16:41.000 --> 00:16:43.000]  他之前第一節到九節,
[00:16:43.000 --> 00:16:45.000]  他看到那些常變,
[00:16:45.000 --> 00:16:48.000]  那些轉變的現象的裏面,
[00:16:48.000 --> 00:16:50.000]  在那麽療富,
[00:16:50.000 --> 00:16:52.000]  那麽不定的世界裏面,
[00:16:52.000 --> 00:16:54.000]  究竟他可以怎樣自處呢?
[00:16:54.000 --> 00:16:55.000]  在那種,
[00:16:55.000 --> 00:16:57.000]  只是看到那一點的時候,
[00:16:57.000 --> 00:16:58.000]  就很無奈了,
[00:16:58.000 --> 00:17:00.000]  那怎樣搞?
[00:17:00.000 --> 00:17:01.000]  出路是什麼?
[00:17:01.000 --> 00:17:04.000]  他的反思裏面,
[00:17:04.000 --> 00:17:05.000]  他看到有兩樣東西,
[00:17:05.000 --> 00:17:06.000]  他可以肯定的,
[00:17:06.000 --> 00:17:08.000]  哪兩樣呢?
[00:17:08.000 --> 00:17:10.000]  第一樣我會體會的就是,
[00:17:10.000 --> 00:17:12.000]  他首先肯定的就是,
[00:17:12.000 --> 00:17:14.000]  上帝的創造一定是好,
[00:17:14.000 --> 00:17:16.000]  一定是完美,
[00:17:16.000 --> 00:17:18.000]  這兩樣東西很重要的,
[00:17:18.000 --> 00:17:19.000]  因為有時候,
[00:17:19.000 --> 00:17:20.000]  當我們只是看到,
[00:17:20.000 --> 00:17:22.000]  我們眼前那些不好,
[00:17:22.000 --> 00:17:26.000]  那些所謂的困難,
[00:17:26.000 --> 00:17:28.000]  你會可能有時候不覺,
[00:17:28.000 --> 00:17:31.000]  不記得了上帝在那裏,
[00:17:31.000 --> 00:17:33.000]  不記得了原來他還創造了,
[00:17:33.000 --> 00:17:35.000]  很多其他好的東西,
[00:17:35.000 --> 00:17:38.000]  你只是看到那個不好,
[00:17:38.000 --> 00:17:40.000]  另外他的肯定就是,
[00:17:40.000 --> 00:17:42.000]  第二樣就是他看到,
[00:17:42.000 --> 00:17:44.000]  這個完美,
[00:17:44.000 --> 00:17:46.000]  其實不關我們的事,
[00:17:46.000 --> 00:17:48.000]  就算我們多麼努力,
[00:17:48.000 --> 00:17:50.000]  其實都不太知道,
[00:17:50.000 --> 00:17:54.000]  不太明白上帝怎樣去做事,
[00:17:54.000 --> 00:17:56.000]  他的創造的運作,
[00:17:56.000 --> 00:18:00.000]  其實我們可以知道的很有限,
[00:18:00.000 --> 00:18:01.000]  事實上,
[00:18:01.000 --> 00:18:03.000]  我們現在所身處的世界,
[00:18:03.000 --> 00:18:04.000]  我們遇到很多的問題,
[00:18:04.000 --> 00:18:05.000]  我們常常,
[00:18:05.000 --> 00:18:07.000]  其實可能腦裏面出來的,
[00:18:07.000 --> 00:18:09.000]  那個就是一個問號,
[00:18:09.000 --> 00:18:11.000]  為什麼會發生這些事情呢?
[00:18:11.000 --> 00:18:13.000]  特別是如果那些事情是貼身,
[00:18:13.000 --> 00:18:16.000]  如果你碰到是你家人有事,
[00:18:16.000 --> 00:18:22.000]  碰到你認識的人有身體的問題,
[00:18:22.000 --> 00:18:23.000]  你就會問的,
[00:18:23.000 --> 00:18:25.000]  為什麼會是這樣呢?
[00:18:25.000 --> 00:18:30.000]  就算你是最厲害的神學家,
[00:18:30.000 --> 00:18:31.000]  或者科學家,
[00:18:31.000 --> 00:18:32.000]  其實你都沒有辦法解決,
[00:18:32.000 --> 00:18:35.000]  你現在面對的那些遭遇,
[00:18:35.000 --> 00:18:37.000]  其實你都知道,
[00:18:37.000 --> 00:18:41.000]  你的能力掌控不到這些事情的發生,
[00:18:41.000 --> 00:18:43.000]  那怎麼辦呢?
[00:18:43.000 --> 00:18:45.000]  可以怎麼辦呢?
[00:18:45.000 --> 00:18:47.000]  我會說最重要的就是,
[00:18:47.000 --> 00:18:50.000]  我們要認真地去明白,
[00:18:50.000 --> 00:18:53.000]  去面對我們人生所遇到的種種事,
[00:18:53.000 --> 00:18:55.000]  那種得失成敗,
[00:18:55.000 --> 00:18:57.000]  那種罪與善也好,
[00:18:57.000 --> 00:19:03.000]  那種一字九字講,
[00:19:03.000 --> 00:19:06.000]  我們總會遇到那些情況,
[00:19:06.000 --> 00:19:08.000]  出路在哪裏呢?
[00:19:08.000 --> 00:19:11.000]  聖經作者其實有一些發現,
[00:19:11.000 --> 00:19:12.000]  我們值得留意,
[00:19:12.000 --> 00:19:14.000]  十一節,
[00:19:14.000 --> 00:19:17.000]  十一節的上半部分,
[00:19:17.000 --> 00:19:19.000]  上帝造萬物,
[00:19:19.000 --> 00:19:21.000]  國安其事,
[00:19:21.000 --> 00:19:23.000]  成為美好,
[00:19:23.000 --> 00:19:27.000]  但如果今天你什麼都聽不到都不要緊,
[00:19:27.000 --> 00:19:30.000]  起碼背了這句,
[00:19:30.000 --> 00:19:32.000]  上帝造萬物,
[00:19:32.000 --> 00:19:34.000]  國安其事,
[00:19:34.000 --> 00:19:36.000]  成為美好,
[00:19:36.000 --> 00:19:38.000]  這個就是我們的確信,
[00:19:38.000 --> 00:19:39.000]  在上禮裏面,
[00:19:39.000 --> 00:19:41.000]  祂做的每一樣事情,
[00:19:41.000 --> 00:19:43.000]  是按著祂的定義,
[00:19:43.000 --> 00:19:45.000]  在祂的時間裏面,
[00:19:45.000 --> 00:19:47.000]  是美好,
