
[00:00:00.000 --> 00:00:07.000]  上次我說很難得在聖誕日是主日
[00:07:43.000 --> 00:07:45.000]  我們所想所求的事
[00:07:45.000 --> 00:07:52.000]  就是我們渴想從神得到聰明智慧
[00:07:54.000 --> 00:07:57.000]  這是我們第一樣所想所求的事
[00:07:57.000 --> 00:08:01.000]  第二樣我們看一百七十節
[00:08:01.000 --> 00:08:06.000]  「願我的懇求達到你面前
[00:08:06.000 --> 00:08:09.000]  照你的話求你答救我」
[00:08:09.000 --> 00:08:14.000]  這一節和上一節的聖經鋪排是很相似的
[00:08:14.000 --> 00:08:18.000]  我們可以也當這兩節經文是互相配合
[00:08:18.000 --> 00:08:26.000]  這樣可以令讀者對這節經文的意思會更加深刻
[00:08:26.000 --> 00:08:32.000]  這一節同樣是有一個「渴想」和「渴求」兩個動詞在裡面
[00:08:32.000 --> 00:08:37.000]  「渴想」的「是」和上一節一樣
[00:08:37.000 --> 00:08:40.000]  就是希望我們的禱告能夠去到神面前
[00:08:40.000 --> 00:08:49.000]  而「渴求」的「是」就是求神按照祂的應許來救我們
[00:08:49.000 --> 00:08:53.000]  這個「救」不只是指救恩
[00:08:53.000 --> 00:08:56.000]  是在任何場合裡面去救我們
[00:08:56.000 --> 00:08:59.000]  大家想想
[00:08:59.000 --> 00:09:03.000]  縱使我們總會有行差踏錯
[00:09:03.000 --> 00:09:06.000]  但是人總是人
[00:09:06.000 --> 00:09:08.000]  有限制、有軟弱
[00:09:08.000 --> 00:09:11.000]  總會有行差踏錯
[00:09:11.000 --> 00:09:18.000]  或者會遇到有突如其來的困難、危險
[00:09:18.000 --> 00:09:22.000]  前幾天聽弟兄姊妹的分享
[00:09:22.000 --> 00:09:27.000]  說現在大雪天裡面開車真的很危險
[00:09:27.000 --> 00:09:30.000]  突然間有車撞過來
[00:09:30.000 --> 00:09:33.000]  你都不懂得思考
[00:09:33.000 --> 00:09:39.000]  有姐妹說大雪天不知為何後面的車突然撞過來
[00:09:39.000 --> 00:09:42.000]  有時這些意外你猜都猜不到
[00:09:42.000 --> 00:09:45.000]  但幸好都是感謝神
[00:09:45.000 --> 00:09:50.000]  神救了他們、答救了他們
[00:09:50.000 --> 00:09:59.000]  雖然我們有神給我們的各種恩典
[00:09:59.000 --> 00:10:01.000]  或者聰明智慧
[00:10:01.000 --> 00:10:08.000]  神的答救仍然是我們在日常裡面所需要的一個渴求
[00:10:08.000 --> 00:10:16.000]  第三樣
[00:10:16.000 --> 00:10:18.000]  我們看171節
[00:10:18.000 --> 00:10:21.000]  願我的嘴發出讚美的話
[00:10:21.000 --> 00:10:25.000]  因為你將律例教訓我
[00:10:27.000 --> 00:10:37.000]  第三個渴想的動詞就是「發出」
[00:10:37.000 --> 00:10:46.000]  這個字也可以解釋為「滿日滿社湧出來」
[00:10:46.000 --> 00:10:49.000]  湧出甚麼呢?
[00:10:49.000 --> 00:10:54.000]  是湧出讚美神的說話或詩歌
[00:10:54.000 --> 00:10:58.000]  為何會湧出讚美神的說話或詩歌呢?
[00:10:58.000 --> 00:11:04.000]  是因為整個人裡面裝滿了神美好的說話
[00:11:04.000 --> 00:11:06.000]  滿到寫滿了
[00:11:06.000 --> 00:11:11.000]  所以很自然流露出來、湧出來
[00:11:11.000 --> 00:11:14.000]  很多弟兄姊妹都會分享說
[00:11:14.000 --> 00:11:18.000]  那一排靈修好的
[00:11:18.000 --> 00:11:22.000]  那一排說的說話都會好聽一點
[00:11:22.000 --> 00:11:24.000]  大家同意嗎?
[00:11:24.000 --> 00:11:29.000]  當我們要祈禱,特別是要領土的時候
[00:11:29.000 --> 00:11:33.000]  那一排如果我們的靈修是好的
[00:11:33.000 --> 00:11:35.000]  我們領土的時候、祈禱的時候
[00:11:35.000 --> 00:11:41.000]  很自然就會湧出合適的說話來祈禱
[00:11:41.000 --> 00:11:46.000]  這一個渴想就是
[00:11:46.000 --> 00:11:51.000]  渴想能夠滿足在神的教訓裡面
[00:11:53.000 --> 00:11:57.000]  第四個心願
[00:11:57.000 --> 00:12:00.000]  172節
[00:12:00.000 --> 00:12:03.000]  「願我的舌頭歌唱你的話
[00:12:03.000 --> 00:12:07.000]  因你一切的命令盡都公義」
[00:12:07.000 --> 00:12:13.000]  這一節好像跟上一節的鋪排差不多
[00:12:13.000 --> 00:12:17.000]  可以當它是一個互相配對的經文
[00:12:17.000 --> 00:12:25.000]  都是在強調對神的話語有回應、有反應
[00:12:25.000 --> 00:12:34.000]  在這裡「歌唱」這個字也可以解作「回答」或者「回應」
[00:12:34.000 --> 00:12:36.000]  Response
[00:12:36.000 --> 00:12:40.000]  整句的意思就是說
[00:12:40.000 --> 00:12:47.000]  我是經過實踐去證明神的、吩咐神的教訓
[00:12:47.000 --> 00:12:49.000]  是公義的、是好的
[00:12:49.000 --> 00:12:53.000]  所以我忍不住要唱出來
[00:12:53.000 --> 00:12:57.000]  要告訴大家,或者唱出我的心聲去回應神
[00:12:57.000 --> 00:13:05.000]  我們要勒住我們自己的舌頭
[00:13:05.000 --> 00:13:07.000]  不要去說是非
[00:13:07.000 --> 00:13:10.000]  這一點我們常常都會這樣教導
[00:13:10.000 --> 00:13:17.000]  但是千萬不要按著我們的舌頭不去稱頌神
[00:13:17.000 --> 00:13:21.000]  當我們裡面有很多神的話語很感動的時候
[00:13:21.000 --> 00:13:27.000]  我們要放膽去回應神的教訓
[00:13:27.000 --> 00:13:31.000]  心裡面滿滿神的話
[00:13:31.000 --> 00:13:35.000]  口裡面自然就會湧出美詞
[00:13:35.000 --> 00:13:44.000]  最近我在YouTube看到一位教人家唱詩、領詩的牧師
[00:13:44.000 --> 00:13:46.000]  他說得很好
[00:13:46.000 --> 00:13:52.000]  領詩或者是領唱的人要有好的靈性
[00:13:52.000 --> 00:13:56.000]  當心裡面充滿神的話語的時候
[00:13:56.000 --> 00:14:01.000]  他口裡就會唱出合宜的讚美詩歌
[00:14:03.000 --> 00:14:07.000]  他舉例說,正如在哥羅西書三章十六節
[00:14:07.000 --> 00:14:09.000]  我們看看哥羅西書三章十六節
[00:14:09.000 --> 00:14:12.000]  他那裡說,當用各樣的智慧
[00:14:12.000 --> 00:14:18.000]  把基督的道理豐豐富富地存在心裡
[00:14:18.000 --> 00:14:21.000]  然後用詩章、頌詞、領歌
[00:14:21.000 --> 00:14:24.000]  彼此教導、彼此勸誡
[00:14:24.000 --> 00:14:28.000]  然後心被恩感、有感動
[00:14:28.000 --> 00:14:30.000]  歌頌神
[00:14:32.000 --> 00:14:34.000]  盼望我們的弟兄姊妹
[00:14:34.000 --> 00:14:36.000]  唱詩的時候都能夠記住
[00:14:36.000 --> 00:14:40.000]  心被感動、恩感、歌頌神
[00:14:40.000 --> 00:14:45.000]  所以這個渴想就是
[00:14:45.000 --> 00:14:49.000]  渴想我們能夠回應神的教導
[00:14:49.000 --> 00:14:56.000]  我們看回詩篇一百一十九篇
[00:14:56.000 --> 00:14:58.000]  一百七十三節
[00:15:00.000 --> 00:15:02.000]  願你用手幫助我
[00:15:02.000 --> 00:15:05.000]  因我揀選了你的訓詞
[00:15:05.000 --> 00:15:09.000]  願你用手幫助我
[00:15:09.000 --> 00:15:13.000]  這一句中文翻譯的經文裡面
[00:15:13.000 --> 00:15:18.000]  我們看不到有渴想心意的動詞在裡面
[00:15:18.000 --> 00:15:20.000]  不知道為什麼翻譯不出來
[00:15:20.000 --> 00:15:24.000]  那個字不是用手
[00:15:24.000 --> 00:15:26.000]  我們以為動詞是用手
[00:15:26.000 --> 00:15:28.000]  當然以為那個字不是那個字
[00:15:28.000 --> 00:15:30.000]  又以為是幫助那個字
[00:15:30.000 --> 00:15:31.000]  不是幫助那個字
[00:15:31.000 --> 00:15:34.000]  而是準備好那個字
[00:15:34.000 --> 00:15:37.000]  這個字沒有出現在經文裡面
[00:15:37.000 --> 00:15:40.000]  英文NIV就翻譯了出來
[00:15:40.000 --> 00:15:41.000]  Be Ready
[00:15:41.000 --> 00:15:44.000]  意思就是說準備好那個意思
[00:15:44.000 --> 00:15:49.000]  這句經文的意思就是說
[00:15:49.000 --> 00:15:53.000]  神啊,我很想你的手準備好
[00:15:53.000 --> 00:15:55.000]  隨時幫助我
[00:15:55.000 --> 00:15:59.000]  因為我已經決定了聽完你的教訓
[00:15:59.000 --> 00:16:01.000]  就是說我已經準備好了
[00:16:01.000 --> 00:16:02.000]  看神你準備好了沒有
[00:16:02.000 --> 00:16:04.000]  我希望你也準備好
[00:16:04.000 --> 00:16:06.000]  我已經準備好聽你的說話了
[00:16:06.000 --> 00:16:08.000]  拜託你準備好隨時救我
[00:16:08.000 --> 00:16:15.000]  這個渴想就是說
[00:16:15.000 --> 00:16:19.000]  我們渴想神成為我們隨時的幫助
[00:16:19.000 --> 00:16:21.000]  這個很重要
[00:16:21.000 --> 00:16:25.000]  有時候我們自己都想不到,趕不及
[00:16:25.000 --> 00:16:28.000]  希望神都不用我們說
[00:16:28.000 --> 00:16:30.000]  祂就幫了我們
[00:16:30.000 --> 00:16:32.000]  事實上很多時候我們經歷都是這樣
[00:16:32.000 --> 00:16:35.000]  都不懂得求神已經幫了我們
[00:16:35.000 --> 00:16:41.000]  第六樣,我們看174節
[00:16:41.000 --> 00:16:44.000]  耶和說我
[00:16:44.000 --> 00:16:46.000]  我切勿你的救恩
[00:16:46.000 --> 00:16:49.000]  你的律法也是我所喜愛的
[00:16:52.000 --> 00:16:54.000]  這句聖經是說
[00:16:54.000 --> 00:16:58.000]  我們不單只是愛慕神的救恩
[00:16:58.000 --> 00:17:02.000]  我們也愛慕神的話語
[00:17:02.000 --> 00:17:04.000]  意思就是說
[00:17:04.000 --> 00:17:08.000]  我們是想得到一個全被的救恩
[00:17:08.000 --> 00:17:14.000]  我們想要的不只是在知識上或頭腦上知道我們已經得救
[00:17:14.000 --> 00:17:20.000]  而是我們也想要經歷到救恩所帶來的各種福氣和生命的改變
[00:17:21.000 --> 00:17:28.000]  救恩不單是有了保證上天堂就沒事了
[00:17:28.000 --> 00:17:33.000]  我們還要有救恩所帶來的生活裡的改變
[00:17:33.000 --> 00:17:35.000]  生命的改變
[00:17:35.000 --> 00:17:37.000]  那種福氣
[00:17:37.000 --> 00:17:43.000]  另一方面我們也渴想
[00:17:43.000 --> 00:17:47.000]  有更多其他的人都得到這種救恩的好處
[00:17:47.000 --> 00:17:49.000]  得到這種全被的救恩
[00:17:49.000 --> 00:17:53.000]  所以我們也渴望全福音
[00:17:53.000 --> 00:17:56.000]  有位姐妹也說
[00:17:56.000 --> 00:17:59.000]  立了今年的心願
[00:17:59.000 --> 00:18:03.000]  就是希望今年能夠另一個人信主
[00:18:03.000 --> 00:18:06.000]  大家不要小看一個人這麼少
[00:18:06.000 --> 00:18:08.000]  大家想想
[00:18:08.000 --> 00:18:10.000]  我希望大家都有這樣的心志
[00:18:10.000 --> 00:18:14.000]  如果我們有一百個人立這個心志
[00:18:14.000 --> 00:18:17.000]  今年另一個人信主
[00:18:17.000 --> 00:18:21.000]  或者今年我邀請到一個人回來教會聽
[00:18:21.000 --> 00:18:23.000]  總之回來聚會
[00:18:23.000 --> 00:18:25.000]  一百個人
[00:18:25.000 --> 00:18:29.000]  就算如果成功機會只有一成
[00:18:29.000 --> 00:18:31.000]  有多少?
[00:18:31.000 --> 00:18:33.000]  也有十個
[00:18:33.000 --> 00:18:35.000]  如果我們今年能夠令到十個人信主
[00:18:35.000 --> 00:18:37.000]  也不錯
[00:18:37.000 --> 00:18:44.000]  我們嘗試每一個人都立這個心志
[00:18:44.000 --> 00:18:47.000]  今年另一個人信主
[00:18:47.000 --> 00:18:49.000]  向一個人傳福音
[00:18:49.000 --> 00:18:51.000]  邀請一個人回來教會
[00:18:51.000 --> 00:18:53.000]  好不好?
[00:18:53.000 --> 00:19:01.000]  這個心志就是我們渴想為自己
[00:19:01.000 --> 00:19:05.000]  為別人能夠得到一個全被的救恩
[00:19:05.000 --> 00:19:09.000]  第七樣
[00:19:09.000 --> 00:19:11.000]  我們看一百七十五節
[00:19:11.000 --> 00:19:14.000]  願我的性命存活
[00:19:14.000 --> 00:19:15.000]  我多加一個願
[00:19:15.000 --> 00:19:17.000]  願得以讚美你
[00:19:17.000 --> 00:19:20.000]  願你的典章幫助我
[00:19:20.000 --> 00:19:22.000]  相信大家都意會到
[00:19:22.000 --> 00:19:24.000]  在這節裏面有三個
[00:19:24.000 --> 00:19:26.000]  這些表達有意義
[00:19:26.000 --> 00:19:31.000]  很強烈的渴望的動詞在裏面
[00:19:31.000 --> 00:19:37.000]  就是我們渴想存活
[00:19:37.000 --> 00:19:39.000]  渴想讚美
[00:19:39.000 --> 00:19:42.000]  我們渴想神的幫助
[00:19:42.000 --> 00:19:43.000]  意思就是說
[00:19:43.000 --> 00:19:49.000]  我們很渴望能夠活得久一點
[00:19:49.000 --> 00:19:55.000]  因為我們很渴想能夠不斷去讚美神
[00:19:55.000 --> 00:19:57.000]  因此我們很渴想
[00:19:57.000 --> 00:20:02.000]  神用祂的話語來維持我們的生命
[00:20:02.000 --> 00:20:08.000]  然後用祂的話語來幫助我們去讚美祂
[00:20:10.000 --> 00:20:14.000]  我們知道
[00:20:14.000 --> 00:20:17.000]  人的生命不是靠食物
[00:20:17.000 --> 00:20:20.000]  是靠神的話語
[00:20:20.000 --> 00:20:24.000]  正如馬太福音四章四節裏說
[00:20:24.000 --> 00:20:26.000]  耶穌說
[00:20:26.000 --> 00:20:29.000]  經上記著說
[00:20:29.000 --> 00:20:31.000]  人活著不是單靠食物
[00:20:31.000 --> 00:20:34.000]  乃是靠神口裏所出的一切
[00:20:36.000 --> 00:20:40.000]  我們需要神的話語來維持我們的生命
[00:20:40.000 --> 00:20:44.000]  我們求神賜給我們長壽
[00:20:44.000 --> 00:20:46.000]  賜給我們健康
[00:20:46.000 --> 00:20:48.000]  目的不是為了生活好過一點
[00:20:48.000 --> 00:20:50.000]  或者舒服一點
[00:20:50.000 --> 00:20:52.000]  或者不只是為了開心一點
[00:20:52.000 --> 00:20:55.000]  而是為了能夠更多去敬拜神
[00:20:55.000 --> 00:20:56.000]  去讚美神
[00:20:56.000 --> 00:20:58.000]  去傳福音
[00:20:58.000 --> 00:21:02.000]  所以這個渴想是
[00:21:02.000 --> 00:21:06.000]  有一個能夠榮耀神的生命和生活
[00:21:06.000 --> 00:21:11.000]  第八樣
[00:21:11.000 --> 00:21:16.000]  我們看一百七十六節
[00:21:16.000 --> 00:21:19.000]  我如茫然走迷了路
[00:21:19.000 --> 00:21:21.000]  求祢尋找僕人
[00:21:21.000 --> 00:21:24.000]  因我不忘記祢的命令
[00:21:24.000 --> 00:21:26.000]  大家想想
[00:21:26.000 --> 00:21:29.000]  這聖經說什麼呢?
[00:21:31.000 --> 00:21:33.000]  為什麼前面一直說這麼多
[00:21:33.000 --> 00:21:35.000]  都是很好的東西
[00:21:35.000 --> 00:21:36.000]  為什麼到後來突然間
[00:21:36.000 --> 00:21:39.000]  尤其是一百七十六節
[00:21:39.000 --> 00:21:41.000]  這麼長的經文裏面
[00:21:41.000 --> 00:21:43.000]  最後這一節為什麼會放進去
[00:21:43.000 --> 00:21:46.000]  為什麼我如茫然走迷了路
[00:21:46.000 --> 00:21:49.000]  突然間這句話這樣殺出來
[00:21:49.000 --> 00:21:54.000]  大家想想
[00:21:54.000 --> 00:21:57.000]  我們雖然得到救恩
[00:21:57.000 --> 00:22:00.000]  我們雖然有神賜給我們聰明智慧
[00:22:00.000 --> 00:22:04.000]  我們雖然在神的話語上得到滿足
[00:22:04.000 --> 00:22:07.000]  我們雖然曉得歌頌神
[00:22:07.000 --> 00:22:10.000]  但是人始終是人
[00:22:10.000 --> 00:22:12.000]  有他的軟弱
[00:22:12.000 --> 00:22:13.000]  有他的限制
[00:22:13.000 --> 00:22:15.000]  說完這麼多好的說話
[00:22:15.000 --> 00:22:17.000]  我們不要忘記
[00:22:17.000 --> 00:22:19.000]  我們是一個軟弱的人
[00:22:19.000 --> 00:22:23.000]  我們很多時候或者偶爾
[00:22:23.000 --> 00:22:25.000]  會為過犯所性
[00:22:25.000 --> 00:22:30.000]  很多時候會抗拒不了事態引誘而犯罪
[00:22:30.000 --> 00:22:35.000]  犯罪就好像一隻將亡的羊
[00:22:35.000 --> 00:22:38.000]  走在一條走迷了路
[00:22:38.000 --> 00:22:40.000]  走向滅亡
[00:22:40.000 --> 00:22:44.000]  走迷路的羊
[00:22:44.000 --> 00:22:48.000]  是絕對需要牧羊人去找牠回來
[00:22:48.000 --> 00:22:50.000]  否則牠就會死掉
[00:22:50.000 --> 00:22:52.000]  被野獸吞噬
[00:22:54.000 --> 00:22:55.000]  犯了罪的人
[00:22:55.000 --> 00:22:59.000]  也絕對需要神來找我們
[00:22:59.000 --> 00:23:02.000]  讓我們可以認罪悔改
[00:23:02.000 --> 00:23:09.000]  讓我們可以和神恢復和好親密的關係
[00:23:09.000 --> 00:23:12.000]  犯罪就是離開神
[00:23:12.000 --> 00:23:16.000]  所以我們需要和神復和
[00:23:16.000 --> 00:23:19.000]  維持一個親密的關係
[00:23:22.000 --> 00:23:25.000]  所以求神千萬不要忘記我們
[00:23:25.000 --> 00:23:27.000]  千萬不要放棄我們
[00:23:27.000 --> 00:23:30.000]  千萬要記得來找我們
[00:23:30.000 --> 00:23:34.000]  因為我們也立志不會忘記神的教訓
[00:23:34.000 --> 00:23:40.000]  最後這個渴求
[00:23:40.000 --> 00:23:43.000]  就是渴求能夠上上同神
[00:23:43.000 --> 00:23:46.000]  保持一個和諧親密的關係
[00:23:48.000 --> 00:23:53.000]  這也是最終這首詩想告訴我們
[00:23:53.000 --> 00:23:56.000]  說了這麼多神的話要怎麼好
[00:23:56.000 --> 00:24:01.000]  最後就是我們要上上同神
[00:24:01.000 --> 00:24:03.000]  保持一個親密的關係
[00:24:03.000 --> 00:24:10.000]  現在我和大家重覆一下
[00:24:10.000 --> 00:24:14.000]  這八樣東西值得我們所求的
[00:24:16.000 --> 00:24:21.000]  第一就是我們需要渴求得到神賜的聰明智慧
[00:24:21.000 --> 00:24:25.000]  神的聰明智慧在神的話語裡面
[00:24:25.000 --> 00:24:30.000]  第二我們要渴求神的答救
[00:24:30.000 --> 00:24:32.000]  我們更加希望神說
[00:24:32.000 --> 00:24:35.000]  「神啊,你見到我們有什麼要求都不用問我們了」
[00:24:35.000 --> 00:24:37.000]  「救了我們再說吧」
[00:24:37.000 --> 00:24:40.000]  這是我們最想神這樣做的
[00:24:43.000 --> 00:24:47.000]  第三我們渴求能夠滿足在神的教訓裡面
[00:24:47.000 --> 00:24:51.000]  滿足在神的教訓裡面來生活
[00:24:51.000 --> 00:24:53.000]  這是歸最大的榮耀給神
[00:24:53.000 --> 00:24:56.000]  是人能夠歸給神最大的榮耀
[00:24:56.000 --> 00:24:58.000]  你滿足在神的教訓裡面
[00:24:58.000 --> 00:25:06.000]  第四我們渴求能夠喜樂地回應神的吩咐
[00:25:06.000 --> 00:25:10.000]  不要猜拳去進行神的吩咐
[00:25:10.000 --> 00:25:13.000]  是很喜樂地去回應神的吩咐
[00:25:13.000 --> 00:25:18.000]  第五我們渴求神是我們隨時的幫助
[00:25:18.000 --> 00:25:26.000]  第六我們渴求全被的救恩
[00:25:26.000 --> 00:25:27.000]  不單止為我們自己
[00:25:27.000 --> 00:25:31.000]  也為我們身邊的人、其他的人
[00:25:31.000 --> 00:25:33.000]  全被的救恩
[00:25:33.000 --> 00:25:39.000]  第七我們渴求有一個能夠榮耀神的生命和生活
[00:25:40.000 --> 00:25:46.000]  第八我們渴求和神有一個和諧親密的關係
[00:25:46.000 --> 00:25:48.000]  這八樣東西
[00:25:48.000 --> 00:25:56.000]  我們希望這八樣東西不單止是我們今年的心願
[00:25:56.000 --> 00:26:01.000]  也能夠成為我們一生所想所求的事
[00:26:05.000 --> 00:26:12.000]  最後我想請大家和我一起去讀今天印在秩序表的回應經文
[00:26:12.000 --> 00:26:15.000]  是《已忽所書》三章二十節
[00:26:15.000 --> 00:26:18.000]  我們一起讀
[00:26:18.000 --> 00:26:23.000]  神能照著運行在我們心裡的大能大力
[00:26:23.000 --> 00:26:28.000]  充充足足的成就一切
[00:26:28.000 --> 00:26:31.000]  超過我們所求所想的
[00:26:33.000 --> 00:26:35.000]  願以神的福氣
[00:26:35.000 --> 00:26:39.000]  是超過我們所想所求
