
[00:00:00.000 --> 00:00:01.740]  今天早上選讀的經文
[00:02:53.440 --> 00:02:54.640]  聖經裡面這樣說
[00:02:54.640 --> 00:02:58.940]  「人休妻可以不可以」
[00:02:58.940 --> 00:03:02.740]  這句話是在問一個可不可以的問題
[00:03:02.740 --> 00:03:04.740]  但是其實原來的意思
[00:03:04.740 --> 00:03:06.940]  那個法律的味道是很重的
[00:03:06.940 --> 00:03:08.540]  如果你要翻譯的話
[00:03:08.540 --> 00:03:09.640]  我會是這樣說的
[00:03:09.640 --> 00:03:12.440]  男人休妻合法嗎
[00:03:12.440 --> 00:03:16.740]  男人不愛他的太太
[00:03:16.740 --> 00:03:17.940]  合不合法呢
[00:03:17.940 --> 00:03:22.040]  他們關心的是一個合法性的問題
[00:03:23.340 --> 00:03:26.640]  因為法利賽人都是一些尊嚴法律的人
[00:03:26.640 --> 00:03:29.040]  也是摩西律法的專家
[00:03:29.040 --> 00:03:32.840]  對律法的要求可謂「滾瓜爛熟」
[00:03:32.840 --> 00:03:34.940]  其實他們一定會知道
[00:03:34.940 --> 00:03:38.440]  摩西的律法在某些情況之下
[00:03:38.440 --> 00:03:41.040]  譬如配偶通姦
[00:03:41.040 --> 00:03:43.840]  它是容許休妻的
[00:03:43.840 --> 00:03:45.940]  就是說在這些情況之下
[00:03:45.940 --> 00:03:47.840]  休妻是合法的
[00:03:49.540 --> 00:03:53.540]  而這些法利賽人不單止是猶太文化的專家
[00:03:53.540 --> 00:03:55.340]  其實也是社會的領袖
[00:03:55.340 --> 00:03:58.340]  可以說是見多識廣
[00:03:58.340 --> 00:04:01.940]  所以他們對於外邦人的法例和做法
[00:04:01.940 --> 00:04:03.940]  也都應該有一定的認識
[00:04:03.940 --> 00:04:05.940]  他們應該知道
[00:04:05.940 --> 00:04:09.740]  外邦人在這方面的法律是更加的寬鬆
[00:04:09.740 --> 00:04:14.940]  不單止容許男人和女人離婚
[00:04:15.340 --> 00:04:21.340]  也都容許女方和男方離婚
[00:04:21.340 --> 00:04:26.740]  事實上我們如果有讀馬可福音的人都會知道
[00:04:26.740 --> 00:04:28.340]  在第六章
[00:04:28.340 --> 00:04:30.740]  即是這段經文之前很久了
[00:04:30.740 --> 00:04:34.940]  第六章第十七節下面就有一個現成的例子
[00:04:34.940 --> 00:04:39.540]  就說到當地一個土皇帝希律
[00:04:39.540 --> 00:04:44.940]  他娶了他的兄弟的妻子希羅底
[00:04:45.140 --> 00:04:46.040]  做太太
[00:04:46.040 --> 00:04:48.940]  在另一方面
[00:04:48.940 --> 00:04:52.840]  希羅底為了和希律王結婚
[00:04:52.840 --> 00:04:59.140]  他也都和他自己的前夫肥力離婚
[00:04:59.140 --> 00:05:05.240]  這些事情法利賽人應該是知道的
[00:05:05.240 --> 00:05:08.240]  也都應該有自己的定見
[00:05:08.240 --> 00:05:10.040]  如果是這樣的話
[00:05:10.040 --> 00:05:12.440]  為什麼他們還要走來問耶穌
[00:05:12.440 --> 00:05:15.040]  合不合法呢?
[00:05:16.140 --> 00:05:19.040]  聖經其實就說得很簡單很清楚
[00:05:19.040 --> 00:05:23.040]  他們來找耶穌不是為了要知道
[00:05:23.040 --> 00:05:25.040]  耶穌的立場是什麼
[00:05:25.040 --> 00:05:27.040]  好叫他們能夠照著去做
[00:05:27.040 --> 00:05:31.040]  或者去推敲真相應該是怎麼樣
[00:05:31.040 --> 00:05:36.040]  他們去找耶穌問是因為要試探耶穌
[00:05:36.040 --> 00:05:40.040]  要找一個藉口來陷害耶穌
[00:05:40.040 --> 00:05:45.040]  如果耶穌說離婚不合法
[00:05:45.140 --> 00:05:48.040]  他就會得罪很多的人
[00:05:48.040 --> 00:05:50.040]  首先他會得罪自己的同胞
[00:05:50.040 --> 00:05:52.040]  因為耶穌這樣說
[00:05:52.040 --> 00:05:57.040]  好像是違背了摩西的吩咐
[00:05:57.040 --> 00:05:59.040]  如果耶穌說不合法
[00:05:59.040 --> 00:06:01.040]  他不單止得罪自己的同胞
[00:06:01.040 --> 00:06:03.040]  他還會得罪外國人
[00:06:03.040 --> 00:06:04.040]  特別是這些權貴
[00:06:04.040 --> 00:06:08.040]  因為他們以耶穌這句話
[00:06:08.040 --> 00:06:12.040]  有批評皇家行為的嫌疑
[00:06:12.140 --> 00:06:18.040]  兩個情況的結果都可以很嚴重
[00:06:18.040 --> 00:06:23.040]  事實上比耶穌先行一步的施浸約翰
[00:06:23.040 --> 00:06:25.040]  就是因為批評希律王
[00:06:25.040 --> 00:06:30.040]  說他不應該和這個離過婚的女士結婚
[00:06:30.040 --> 00:06:33.040]  而被收監
[00:06:33.040 --> 00:06:36.040]  最後被殺
[00:06:36.040 --> 00:06:39.040]  所以如果耶穌說不合法
[00:06:39.140 --> 00:06:44.040]  他可以成為一條被攻擊的罪
[00:06:44.040 --> 00:06:47.040]  但是如果耶穌說合法
[00:06:47.040 --> 00:06:52.040]  他可能又會變成一個討人喜悅的人
[00:06:52.040 --> 00:06:55.040]  因為耶穌接著說
[00:06:55.040 --> 00:07:01.040]  這個做法是違背了神做人的時候的心意
[00:07:01.040 --> 00:07:03.040]  神做男做女
[00:07:03.140 --> 00:07:09.040]  為的就是希望一男一女彼此貼近結成一體
[00:07:09.040 --> 00:07:14.040]  不再分離
[00:07:14.040 --> 00:07:17.040]  這是神的心意
[00:07:17.040 --> 00:07:21.040]  那麼耶穌有沒有中了賽人的圈套呢?
[00:07:21.040 --> 00:07:24.040]  我們繼續看下去
[00:07:24.040 --> 00:07:25.040]  耶穌問法利賽人
[00:07:25.040 --> 00:07:29.040]  摩西有什麼吩咐呢?
[00:07:29.140 --> 00:07:35.040]  法利賽人說寫了休書就可以了
[00:07:35.040 --> 00:07:37.040]  有沒有留意這句話
[00:07:37.040 --> 00:07:40.040]  寫了休書就可以了
[00:07:40.040 --> 00:07:43.040]  法利賽人只是提出一個程序
[00:07:43.040 --> 00:07:45.040]  當做的手續
[00:07:45.040 --> 00:07:49.040]  寫了休書就可以把他甩掉了
[00:07:49.040 --> 00:07:53.040]  其實他沒有提出任何的原因
[00:07:53.040 --> 00:07:55.040]  為什麼可以寫休書就可以了
[00:07:55.040 --> 00:07:58.040]  法利賽人關心的是程序的問題
[00:07:58.140 --> 00:08:00.040]  合法的寫了休書就可以了
[00:08:00.040 --> 00:08:02.040]  摩西是這樣說的
[00:08:02.040 --> 00:08:04.040]  所以法利賽人其實是有底線的
[00:08:04.040 --> 00:08:06.040]  他是有答案的
[00:08:06.040 --> 00:08:10.040]  他們不是真的要知道耶穌怎麼看
[00:08:10.040 --> 00:08:15.040]  他們只是想耶穌跌落他們的圈套
[00:08:15.040 --> 00:08:18.040]  聽到法利賽人這個說法
[00:08:18.040 --> 00:08:21.040]  主耶穌沒有直接的說
[00:08:21.040 --> 00:08:25.040]  男人休妻是不是合法
[00:08:25.140 --> 00:08:32.040]  主耶穌把問題一轉引導他們去問另外一個問題
[00:08:32.040 --> 00:08:41.040]  休妻或者離婚是不是合乎神的心意
[00:08:41.040 --> 00:08:44.040]  主耶穌這樣問其實是提醒聽他說話的人
[00:08:44.040 --> 00:08:47.040]  包括法利賽人
[00:08:47.040 --> 00:08:51.040]  我們做事不要單單是為了得人的認同
[00:08:51.140 --> 00:08:57.040]  更加要符合神的心意
[00:08:57.040 --> 00:08:59.040]  我相信耶穌也知道
[00:08:59.040 --> 00:09:04.040]  摩西的律法是容許男人休妻
[00:09:04.040 --> 00:09:07.040]  但這種安排主耶穌說
[00:09:07.040 --> 00:09:10.040]  絕不是神很想見到的
[00:09:10.040 --> 00:09:19.040]  只是摩西為了遷就人的硬心而有的結果
[00:09:19.140 --> 00:09:22.040]  神的願意其實是要人
[00:09:22.040 --> 00:09:25.040]  要一男一女結成一體
[00:09:25.040 --> 00:09:31.040]  不再分離直到身故
[00:09:31.040 --> 00:09:36.040]  情況就好像兩個人玩一個遊戲
[00:09:36.040 --> 00:09:39.040]  二人三足
[00:09:39.040 --> 00:09:42.040]  當我們兩個玩遊戲的人
[00:09:42.040 --> 00:09:44.040]  他願意一起玩的時候
[00:09:44.140 --> 00:09:49.040]  他把兩個人其中一隻腳綁在一起的時候
[00:09:49.040 --> 00:09:55.040]  他就一生一世不會再分開
[00:09:55.040 --> 00:09:59.040]  當然我們知道在現實裏面有很多的艱難
[00:09:59.040 --> 00:10:04.040]  所以在人的安排上我們會做少少妥協
[00:10:04.140 --> 00:10:14.040]  但神的心意其實還是希望我們能夠從一而終
[00:10:14.040 --> 00:10:18.040]  或者說只有這樣
[00:10:18.040 --> 00:10:24.040]  人才可以在困難裏面慢慢學會怎樣相處
[00:10:24.040 --> 00:10:27.040]  最後享受暢快的生活
[00:10:27.040 --> 00:10:32.040]  神的心意不只是給猶太人
[00:10:32.140 --> 00:10:38.040]  這個心意其實是包括非猶太人
[00:10:38.040 --> 00:10:44.040]  因為一男一女連結一生是沒有分甚麼種族
[00:10:44.040 --> 00:10:48.040]  所以在與門徒私下傾談的時候
[00:10:48.040 --> 00:10:51.040]  耶穌進一步指出
[00:10:51.040 --> 00:10:54.040]  不單男人不可以有妻
[00:10:54.040 --> 00:10:59.040]  就是女人也不可以與丈夫離婚
[00:10:59.140 --> 00:11:06.040]  這個其實是指著外邦人這個更加寬鬆的做法
[00:11:06.040 --> 00:11:09.040]  從這裏我們看得到
[00:11:09.040 --> 00:11:13.040]  人無論是神的選民還是不是神的選民
[00:11:13.040 --> 00:11:16.040]  所做的事可以是合法的
[00:11:16.040 --> 00:11:19.040]  男人可以有妻
[00:11:19.040 --> 00:11:22.040]  在猶太教裏面是合法的
[00:11:22.040 --> 00:11:25.040]  在外邦的文化裏面是合法的
[00:11:25.040 --> 00:11:28.040]  是符合人間的遊戲規則的
[00:11:28.140 --> 00:11:32.040]  或者我們換一個說法
[00:11:32.040 --> 00:11:36.040]  是符合人間的潮流
[00:11:36.040 --> 00:11:38.040]  這個是潮流
[00:11:38.040 --> 00:11:41.040]  不一定是大家覺得最好的
[00:11:41.040 --> 00:11:48.040]  但是合法並不等於符合神的心意
[00:11:48.040 --> 00:11:52.040]  所以對於信服上帝的人
[00:11:52.040 --> 00:11:56.040]  或者我們相信上帝的安排是最好的人
[00:11:56.140 --> 00:11:59.040]  我們是要留意
[00:11:59.040 --> 00:12:01.040]  當我們去看問題的時候
[00:12:01.040 --> 00:12:03.040]  除了問是否合法之外
[00:12:03.040 --> 00:12:07.040]  其實我們都需要看一下神的心意
[00:12:07.040 --> 00:12:10.040]  我們當然不要去犯法
[00:12:10.040 --> 00:12:14.040]  但是我們也不會因為合法就覺得滿足
[00:12:14.040 --> 00:12:20.040]  我們更加需要明白並遵行神的心意
[00:12:20.040 --> 00:12:25.040]  這個態度對於有權去決定
[00:12:25.140 --> 00:12:27.040]  什麼叫合法
[00:12:27.040 --> 00:12:29.040]  什麼叫不合法的人來說
[00:12:29.040 --> 00:12:33.040]  就更加要慎重
[00:12:33.040 --> 00:12:38.040]  免得我們把我們的意思當作是上主的意思
[00:12:38.040 --> 00:12:44.040]  就好像主身邊一班的人一樣
[00:12:44.040 --> 00:12:46.040]  什麼意思呢
[00:12:46.040 --> 00:12:49.040]  我們看下去就會知道
[00:12:49.040 --> 00:12:51.040]  耶穌身邊一班的門徒
[00:12:51.040 --> 00:12:53.040]  在一定程度上是
[00:12:53.140 --> 00:12:57.040]  耶穌和周圍人的中間人
[00:12:57.040 --> 00:13:00.040]  他們曾經幫忙執行耶穌基督的吩咐
[00:13:00.040 --> 00:13:04.040]  比如在耶穌基督用五個餅兩條魚
[00:13:04.040 --> 00:13:07.040]  餵飽幾千人的過程裏面
[00:13:07.040 --> 00:13:10.040]  他們幫忙安排群眾坐好
[00:13:10.040 --> 00:13:12.040]  然後將餅分發給他們
[00:13:12.040 --> 00:13:18.040]  吃完之後又將這些零碎收拾
[00:13:18.040 --> 00:13:20.040]  在另外一些場合我們又看到
[00:13:20.140 --> 00:13:25.040]  這些門徒將其他人介紹給耶穌認識
[00:13:25.040 --> 00:13:27.040]  或者另一個說法就是
[00:13:27.040 --> 00:13:31.040]  將耶穌介紹給這些人認識
[00:13:31.040 --> 00:13:35.040]  使這些人又成為門徒
[00:13:35.040 --> 00:13:38.040]  因為門徒地位的特殊
[00:13:38.040 --> 00:13:43.040]  儘管他們在社會上沒有什麼特別的地位和影響力
[00:13:43.040 --> 00:13:45.040]  但是在耶穌的社群裏面
[00:13:45.140 --> 00:13:51.040]  他們仍然有一定的地位和影響力
[00:13:51.040 --> 00:13:55.040]  在哪裏看到呢?在下面就看到了
[00:13:55.040 --> 00:13:59.040]  這個時候有人將小孩子帶來耶穌面前
[00:13:59.040 --> 00:14:06.040]  他們的意思是想耶穌去祝福這些小朋友
[00:14:06.040 --> 00:14:12.040]  但是這些門徒做了一個反應
[00:14:12.040 --> 00:14:14.040]  就是他罵這些人
[00:14:14.140 --> 00:14:18.040]  為什麼要帶這麼多小孩子來耶穌面前
[00:14:18.040 --> 00:14:22.040]  好像是在打擾耶穌
[00:14:22.040 --> 00:14:23.040]  從這裏我們看到
[00:14:23.040 --> 00:14:28.040]  門徒是可以擋住一些人去耶穌那裏
[00:14:28.040 --> 00:14:33.040]  這裏我們看到他們是有實質的影響力
[00:14:33.040 --> 00:14:35.040]  或者用另一個說法就是
[00:14:35.040 --> 00:14:39.040]  他們是有權的
[00:14:39.040 --> 00:14:41.040]  在群體生活裏面
[00:14:41.140 --> 00:14:45.040]  我們是需要授權給人
[00:14:45.040 --> 00:14:48.040]  授權給不同的人做不同的事
[00:14:48.040 --> 00:14:52.040]  這個是很自然也是很應該的
[00:14:52.040 --> 00:14:56.040]  但是權是一個很微妙的事
[00:14:56.040 --> 00:15:00.040]  我們必須要小心
[00:15:00.040 --> 00:15:01.040]  或者這樣說
[00:15:01.040 --> 00:15:03.040]  我們要留意就是
[00:15:03.040 --> 00:15:08.040]  當我們手中有行使權力的能力的時候
[00:15:08.140 --> 00:15:15.040]  我們要小心我們為了什麼來行使我們手中的權力
[00:15:15.040 --> 00:15:17.040]  是為了滿足自己
[00:15:17.040 --> 00:15:20.040]  是為了建立別人
[00:15:20.040 --> 00:15:23.040]  還是為了信服上帝
[00:15:23.040 --> 00:15:26.040]  來到這裏我們又回到基本的問題
[00:15:26.040 --> 00:15:28.040]  神的心意是什麼呢
[00:15:28.040 --> 00:15:30.040]  當這些門徒不讓小朋友來的時候
[00:15:30.040 --> 00:15:33.040]  神的心意是什麼呢
[00:15:33.140 --> 00:15:40.040]  我們回到看耶穌的表現
[00:15:40.040 --> 00:15:43.040]  門徒不讓小朋友去耶穌面前
[00:15:43.040 --> 00:15:46.040]  這個是門徒的意思
[00:15:46.040 --> 00:15:48.040]  可能因為耶穌事先沒有說過
[00:15:48.040 --> 00:15:50.040]  如果有這樣的情況應該怎麼做
[00:15:50.040 --> 00:15:53.040]  所以門徒就按他們一般的做法
[00:15:53.040 --> 00:15:56.040]  他們自己心的想法做出一個反應
[00:15:56.040 --> 00:16:01.040]  而這個反應其實也配合當時社會的情況
[00:16:01.140 --> 00:16:05.040]  或者我們可以這樣說是合法的
[00:16:05.040 --> 00:16:07.040]  當時的社會是怎麼樣的呢
[00:16:07.040 --> 00:16:10.040]  其實有點像我們小時候的社會
[00:16:10.040 --> 00:16:12.040]  我們小時候的社會
[00:16:12.040 --> 00:16:14.040]  神的心意是沒有地位的
[00:16:14.040 --> 00:16:15.040]  你還記得當我們小時候
[00:16:15.040 --> 00:16:17.040]  聽到大人在那裏說話
[00:16:17.040 --> 00:16:18.040]  我們想加把勁進去
[00:16:18.040 --> 00:16:20.040]  馬上就會被大人責罵
[00:16:20.040 --> 00:16:21.040]  神的心意說那麼多話
[00:16:21.040 --> 00:16:22.040]  閉嘴
[00:16:22.040 --> 00:16:23.040]  是不是
[00:16:23.040 --> 00:16:25.040]  我們是沒有地位的
[00:16:25.040 --> 00:16:28.040]  事實上在當時的社會
[00:16:28.140 --> 00:16:32.040]  小孩不是一個獨立的個體
[00:16:32.040 --> 00:16:34.040]  只是父親的附屬
[00:16:34.040 --> 00:16:37.040]  是父親的產業
[00:16:37.040 --> 00:16:41.040]  這個當然是人的想法
[00:16:41.040 --> 00:16:44.040]  但是耶穌不是這樣看
[00:16:44.040 --> 00:16:47.040]  來到他面前的小朋友
[00:16:47.040 --> 00:16:50.040]  所以當耶穌見到門徒的舉動的時候
[00:16:50.040 --> 00:16:53.040]  聖經說他就怒怒
[00:16:53.040 --> 00:16:55.040]  耶穌很生氣
[00:16:55.040 --> 00:16:57.040]  其實耶穌是很激動
[00:16:57.140 --> 00:16:59.040]  然後他就說
[00:16:59.040 --> 00:17:03.040]  讓這些小孩到我這裡來
[00:17:03.040 --> 00:17:06.040]  不要禁止他們
[00:17:06.040 --> 00:17:10.040]  因為神的國是屬於人的
[00:17:10.040 --> 00:17:12.040]  事實上人如果不像小朋友一樣
[00:17:12.040 --> 00:17:14.040]  去接受神的國
[00:17:14.040 --> 00:17:19.040]  就斷不能進去
[00:17:19.040 --> 00:17:22.040]  之後我們就看見
[00:17:22.040 --> 00:17:24.040]  主耶穌將這些小朋友
[00:17:24.140 --> 00:17:27.040]  逐個抱入他的懷裡面
[00:17:27.040 --> 00:17:30.040]  不停地按手在他們的身上
[00:17:30.040 --> 00:17:34.040]  為他們祝福
[00:17:34.040 --> 00:17:37.040]  這個片段再一次讓我們看見
[00:17:37.040 --> 00:17:44.040]  人的意思不一定是神的意思
[00:17:44.040 --> 00:17:47.040]  而跟隨了耶穌已經一段時間的人
[00:17:47.140 --> 00:17:55.040]  也有可能是不認識神的意思
[00:17:55.040 --> 00:17:57.040]  由耶穌迎接小孩
[00:17:57.040 --> 00:17:59.040]  祝福小孩的舉動來看
[00:17:59.040 --> 00:18:02.040]  我們看到神的意思是要人
[00:18:02.040 --> 00:18:05.040]  所有的人
[00:18:05.040 --> 00:18:09.040]  特別是那些像小朋友一樣
[00:18:09.040 --> 00:18:11.040]  沒有地位
[00:18:11.040 --> 00:18:13.040]  或者應該這樣說
[00:18:13.040 --> 00:18:16.040]  是被人當做隱形的人
[00:18:16.140 --> 00:18:18.040]  都去到他們那裡
[00:18:18.040 --> 00:18:20.040]  神歡迎這些人
[00:18:20.040 --> 00:18:23.040]  神歡迎他們去到他們那裡
[00:18:23.040 --> 00:18:30.040]  神要賜福給這些人
[00:18:30.040 --> 00:18:35.040]  如果神的心意是這樣
[00:18:35.040 --> 00:18:37.040]  一群門徒
[00:18:37.040 --> 00:18:41.040]  禁止無權無勢的小孩去耶穌那裡
[00:18:41.040 --> 00:18:44.040]  即使是合法的
[00:18:44.140 --> 00:18:51.040]  也不一定是神喜歡看到的
[00:18:51.040 --> 00:18:53.040]  神要的
[00:18:53.040 --> 00:18:56.040]  原來不只是有利用價值的人
[00:18:56.040 --> 00:18:58.040]  有貢獻的人
[00:18:58.040 --> 00:19:02.040]  神要的是人
[00:19:02.040 --> 00:19:08.040]  包括世人認為可以不利的人
[00:19:08.040 --> 00:19:10.040]  其實我們每一個
[00:19:10.040 --> 00:19:12.040]  之所以能夠進入神的國
[00:19:12.140 --> 00:19:18.040]  又豈是因為我們有什麼特別之處
[00:19:18.040 --> 00:19:21.040]  我們能夠進入神的國
[00:19:21.040 --> 00:19:24.040]  又豈是因為我們在地上
[00:19:24.040 --> 00:19:29.040]  有什麼驕人的成就
[00:19:29.040 --> 00:19:31.040]  當然不是
[00:19:31.040 --> 00:19:33.040]  我們只能夠進入神的國
[00:19:33.040 --> 00:19:37.040]  純粹是神的恩典
[00:19:37.040 --> 00:19:39.040]  是神的憐憫
[00:19:39.140 --> 00:19:43.040]  主動的來尋找我們呼喚我們
[00:19:43.040 --> 00:19:46.040]  擁抱我們
[00:19:46.040 --> 00:19:48.040]  我們能夠做的
[00:19:48.040 --> 00:19:52.040]  就好像小孩一樣
[00:19:52.040 --> 00:19:55.040]  讓上帝來擁抱我們
[00:19:55.040 --> 00:19:59.040]  帶領我們進入祂的國
[00:19:59.040 --> 00:20:01.040]  因為進入祂的國
[00:20:01.040 --> 00:20:05.040]  靠的是神的恩典
[00:20:05.140 --> 00:20:10.040]  不是我們的成就
[00:20:10.040 --> 00:20:15.040]  一時間我們就要同吃主的餐
[00:20:15.040 --> 00:20:23.040]  我覺得主的餐最能夠把神的心意具體的呈現出來
[00:20:23.040 --> 00:20:27.040]  在主的餐桌前面
[00:20:27.040 --> 00:20:31.040]  不管你的出身是貴是賤
[00:20:31.040 --> 00:20:34.040]  你有很多的學識
[00:20:34.140 --> 00:20:37.040]  抑或你沒有讀過書
[00:20:37.040 --> 00:20:40.040]  你有多少的錢抑或你沒有錢
[00:20:40.040 --> 00:20:44.040]  你有什麼的地位抑或沒有什麼地位
[00:20:44.040 --> 00:20:47.040]  在主的餐桌前面
[00:20:47.040 --> 00:20:50.040]  這一切人間的分類
[00:20:50.040 --> 00:20:53.040]  全無價值
[00:20:53.040 --> 00:20:58.040]  我們都是同樣需要上帝憐憫
[00:20:58.140 --> 00:21:05.040]  我們都是同樣一同領受上帝憐憫的人
[00:21:05.040 --> 00:21:07.040]  我們每一個人
[00:21:07.040 --> 00:21:12.040]  都是領同一塊餅同一個杯
[00:21:12.040 --> 00:21:16.040]  不會有人因為地位高些拿杯子大些
[00:21:16.040 --> 00:21:20.040]  因為地位低些拿餅細些
[00:21:20.040 --> 00:21:23.040]  每一個人都是一樣
[00:21:23.040 --> 00:21:26.040]  因為我們在神的面前
[00:21:26.140 --> 00:21:30.040]  都是一樣的人
[00:21:30.040 --> 00:21:32.040]  讓我們記得
[00:21:32.040 --> 00:21:35.040]  我們都是蒙主憐憫的人
[00:21:35.040 --> 00:21:38.040]  所以我們歡迎所有的人
[00:21:38.040 --> 00:21:41.040]  來得主的憐憫
[00:21:41.040 --> 00:21:43.040]  神閲立孩童
[00:21:43.040 --> 00:21:45.040]  祝福孩童
[00:21:45.040 --> 00:21:48.040]  在我們中間的孩童
[00:21:48.040 --> 00:21:51.040]  在哪裡呢?
[00:21:51.040 --> 00:21:56.040]  孩童才能夠進入神的國
[00:21:56.140 --> 00:21:59.040]  神閲立孩童
[00:21:59.040 --> 00:22:02.040]  神祝福孩童
[00:22:02.040 --> 00:22:08.040]  蒙神閲立但遭人忽略的人在哪裡呢?
[00:22:08.040 --> 00:22:10.040]  讓我們歡迎這些人
[00:22:10.040 --> 00:22:14.040]  使我們的教會更加整全
[00:22:14.040 --> 00:22:19.040]  更加彰顯神的榮耀
[00:22:19.040 --> 00:22:22.040]  最後讓我再說一次
[00:22:22.040 --> 00:22:24.040]  合法是好的
[00:22:24.140 --> 00:22:28.040]  但是放下自己的意思
[00:22:28.040 --> 00:22:31.040]  遵行上主的旨意
[00:22:31.040 --> 00:22:33.040]  更加的好
[00:22:33.040 --> 00:22:38.040]  願主賜福我們每一個
[00:22:38.040 --> 00:22:40.040]  阿們
