
[00:00:00.000 --> 00:00:04.280]  有人說人生如電影,做人如演戲
[00:08:21.240 --> 00:08:23.240]  《希伯來書》這裡所說
[00:08:23.240 --> 00:08:26.980]  不僅是一個女性
[00:08:26.980 --> 00:08:29.560]  而且甚至是唯一一個女性
[00:08:29.560 --> 00:08:34.320]  跟外邦人被列在信心的英雄榜上
[00:08:34.320 --> 00:08:38.700]  是第一個影響以色列歷史的外邦人
[00:08:38.700 --> 00:08:41.700]  她所做過的事情
[00:08:41.700 --> 00:08:43.300]  給過以色列人的影響
[00:08:43.300 --> 00:08:44.340]  不僅是短暫
[00:08:44.340 --> 00:08:46.140]  是長遠的
[00:08:46.140 --> 00:08:48.140]  在《雅各書》那裡
[00:08:48.140 --> 00:08:51.340]  《雅各》就是讚揚她的行為
[00:08:51.340 --> 00:08:53.080]  是由於她的信心
[00:08:53.080 --> 00:08:54.240]  不僅如此
[00:08:54.240 --> 00:08:56.640]  如果我們看《馬太福音》記載
[00:08:56.640 --> 00:08:59.140]  耶穌基督的家譜的時候
[00:08:59.140 --> 00:09:00.980]  大家有沒有留意?
[00:09:00.980 --> 00:09:03.980]  是有拉合的名字在上面的
[00:09:03.980 --> 00:09:05.020]  大衛王
[00:09:05.020 --> 00:09:06.260]  大家都知道大衛王
[00:09:06.260 --> 00:09:10.900]  大衛王就是拉合的曾孫
[00:09:10.900 --> 00:09:15.060]  是神所應許彌賽亞的祖先
[00:09:15.060 --> 00:09:15.840]  聽到嗎?
[00:09:15.840 --> 00:09:19.360]  如果我們單是從拉合的身份
[00:09:19.360 --> 00:09:20.200]  她的性別
[00:09:20.200 --> 00:09:22.240]  她的過去
[00:09:22.240 --> 00:09:24.380]  她的背景
[00:09:24.380 --> 00:09:27.240]  絕對是一個不光彩
[00:09:27.240 --> 00:09:28.480]  但是很奇怪
[00:09:28.480 --> 00:09:31.240]  卻是成為了以色列歷史裡
[00:09:31.240 --> 00:09:37.660]  一個很受尊重的人物
[00:09:37.660 --> 00:09:38.360]  好了
[00:09:38.360 --> 00:09:39.860]  我們要問的就是
[00:09:39.860 --> 00:09:43.160]  既然一個這麼不光彩的過去
[00:09:43.160 --> 00:09:46.900]  為什麼在聖經裡得到這麼高的榮耀呢?
[00:09:46.900 --> 00:09:48.500]  究竟發生過什麼事情呢?
[00:09:48.500 --> 00:09:50.660]  究竟拉合做過什麼事情呢?
[00:09:50.660 --> 00:09:53.800]  我想大家想象一下
[00:09:53.800 --> 00:09:56.400]  你一出生的時候
[00:09:56.400 --> 00:09:59.740]  從你出生到你成長
[00:09:59.740 --> 00:10:02.780]  你都在一個罪惡的城市裡面
[00:10:02.780 --> 00:10:05.140]  你都是去生活
[00:10:05.140 --> 00:10:09.680]  你所敬拜你的神的方式
[00:10:09.680 --> 00:10:12.860]  都是一些極為邪惡的方式
[00:10:12.860 --> 00:10:13.780]  而同一個時間
[00:10:13.780 --> 00:10:15.260]  從你出生開始
[00:10:15.260 --> 00:10:16.860]  你在這裡聽著一個故事
[00:10:16.860 --> 00:10:18.420]  那個故事講到
[00:10:18.420 --> 00:10:19.560]  有一個神
[00:10:19.560 --> 00:10:22.120]  帶領著祂的子民
[00:10:22.120 --> 00:10:24.900]  神蹟地從埃及地一路出來
[00:10:24.900 --> 00:10:27.600]  在曠野裡兜兜轉轉
[00:10:27.600 --> 00:10:29.940]  最終要來到這個嘉南
[00:10:29.940 --> 00:10:32.400]  你住的城市那裡
[00:10:32.400 --> 00:10:33.000]  你可以說
[00:10:33.000 --> 00:10:35.280]  這一幫將要進入你城市裡面
[00:10:35.280 --> 00:10:39.440]  來侵佔你的地方的那些民族
[00:10:39.440 --> 00:10:42.120]  很明顯是你的敵人
[00:10:42.120 --> 00:10:45.080]  現在就紮營在不是很遠的地方
[00:10:45.080 --> 00:10:47.680]  隔了一條河在那邊紮營
[00:10:47.680 --> 00:10:49.020]  我相信在那個時候
[00:10:49.020 --> 00:10:50.760]  你整個城市裡面的人
[00:10:50.760 --> 00:10:52.160]  都在說這件事情
[00:10:52.160 --> 00:10:54.620]  都非常害怕
[00:10:54.620 --> 00:10:57.960]  而今天竟然有兩個
[00:10:57.960 --> 00:11:00.360]  這個民族所派來的探子
[00:11:00.360 --> 00:11:04.000]  來到你家
[00:11:04.000 --> 00:11:05.640]  不僅如此
[00:11:05.640 --> 00:11:06.980]  他進來你家之後
[00:11:06.980 --> 00:11:09.140]  你再看出去門口外面
[00:11:09.140 --> 00:11:12.480]  皇帝也派了一些他的人
[00:11:12.480 --> 00:11:15.040]  走來你家拿人
[00:11:15.040 --> 00:11:17.820]  在那一剎那你會做些什麼?
[00:11:17.820 --> 00:11:20.380]  在那一剎那你會做些什麼?
[00:11:20.380 --> 00:11:21.120]  也許
[00:11:21.120 --> 00:11:24.260]  這個真是千載難逢的機會
[00:11:24.260 --> 00:11:26.400]  你想一想
[00:11:26.400 --> 00:11:29.460]  如果將這個探子在你家的消息
[00:11:29.460 --> 00:11:31.800]  告訴皇帝所派來的人
[00:11:31.800 --> 00:11:37.640]  我相信很大機會有很豐厚的獎金
[00:11:37.640 --> 00:11:40.040]  不僅可以拿到錢
[00:11:40.040 --> 00:11:44.940]  你還可以立刻成為你城鎮裡面的英雄
[00:11:44.940 --> 00:11:48.620]  拯救了你整個城鎮的人
[00:11:48.620 --> 00:11:49.940]  不過聖經告訴我
[00:11:49.940 --> 00:11:52.460]  這個喇叭卻是選擇
[00:11:52.460 --> 00:11:56.960]  將這兩個探子隱藏起來
[00:11:56.960 --> 00:12:00.720]  你也是在說謊去瞞騙皇帝派來的人
[00:12:00.720 --> 00:12:04.200]  說他們已經走了
[00:12:04.200 --> 00:12:09.660]  當我讀到這個故事的時候
[00:12:09.660 --> 00:12:10.800]  我們不禁要問
[00:12:10.800 --> 00:12:12.200]  什麼意思?
[00:12:12.200 --> 00:12:17.180]  喇叭是說謊去騙皇帝所派來的人
[00:12:17.180 --> 00:12:19.380]  既然是說謊的時候
[00:12:19.380 --> 00:12:25.360]  神為什麼仍然會喜悅這個婦人呢?
[00:12:25.360 --> 00:12:26.560]  說謊
[00:12:26.560 --> 00:12:28.160]  謊言
[00:12:28.160 --> 00:12:31.760]  《謊言聖經》裡面不是說神也是喜悅的嗎?
[00:12:31.760 --> 00:12:34.360]  為什麼?
[00:12:34.360 --> 00:12:35.460]  我們不要忘記
[00:12:35.460 --> 00:12:37.260]  剛才我們也提過
[00:12:37.260 --> 00:12:40.060]  喇叭由出生到成長
[00:12:40.060 --> 00:12:42.940]  一直都是在一個罪惡的城市裡面
[00:12:42.940 --> 00:12:44.300]  來生活
[00:12:44.300 --> 00:12:47.700]  所以在那個重要的時刻
[00:12:47.700 --> 00:12:49.840]  生死關頭的時刻
[00:12:49.840 --> 00:12:51.220]  我相信
[00:12:51.220 --> 00:12:52.180]  說真話
[00:12:52.180 --> 00:12:53.540]  或者說謊
[00:12:53.540 --> 00:12:58.380]  絕對不是喇叭當時要考慮的事情
[00:12:58.380 --> 00:13:01.460]  而且大家想清楚了
[00:13:01.460 --> 00:13:02.420]  在那一刻裡面
[00:13:02.420 --> 00:13:05.200]  如果喇叭選擇去說謊的時候
[00:13:05.200 --> 00:13:09.800]  其實他冒了一個很大的危險
[00:13:09.800 --> 00:13:10.940]  沒什麼危險
[00:13:10.940 --> 00:13:13.940]  你說這兩個被收藏的探子
[00:13:13.940 --> 00:13:16.900]  突然之間發出什麼聲音
[00:13:16.900 --> 00:13:19.080]  打個黑癡
[00:13:19.080 --> 00:13:21.780]  又或者那個皇帝派來的人
[00:13:21.780 --> 00:13:24.180]  堅持要搜屋
[00:13:24.180 --> 00:13:26.580]  又或者這兩個探子
[00:13:26.580 --> 00:13:29.420]  說過話不算數
[00:13:29.420 --> 00:13:31.880]  甚至要殺人滅口
[00:13:31.880 --> 00:13:33.180]  是不是?
[00:13:33.180 --> 00:13:36.060]  很多很多會出錯的機會
[00:13:36.060 --> 00:13:38.420]  很大很大的風險
[00:13:38.420 --> 00:13:40.600]  任何一個錯誤
[00:13:40.600 --> 00:13:44.160]  都可以帶來這個喇叭
[00:13:44.160 --> 00:13:45.660]  很嚴重的後果
[00:13:45.660 --> 00:13:48.200]  甚至連命都沒有
[00:13:48.200 --> 00:13:49.700]  更加不要說
[00:13:49.700 --> 00:13:51.140]  當他這麼做的時候
[00:13:51.140 --> 00:13:54.940]  其實他在出賣城鎮裡面的人
[00:13:54.940 --> 00:13:55.780]  是不是?
[00:13:55.780 --> 00:13:57.440]  所以我們要問一個問題
[00:13:57.440 --> 00:13:59.380]  為什麼沒有這麼大的風險
[00:13:59.380 --> 00:14:01.820]  他仍然要這麼做呢?
[00:14:01.820 --> 00:14:04.680]  我相信答案是在第十一節
[00:14:04.680 --> 00:14:06.420]  第十一節
[00:14:06.420 --> 00:14:07.680]  那裡說
[00:14:07.680 --> 00:14:09.360]  我們整個城鎮裡面的人
[00:14:09.360 --> 00:14:10.860]  一聽到這件事情
[00:14:10.860 --> 00:14:12.900]  心都消化了
[00:14:12.900 --> 00:14:14.560]  因為你們以色列人的緣故
[00:14:14.560 --> 00:14:18.560]  我們沒有一個人能夠有膽氣
[00:14:18.560 --> 00:14:19.960]  為什麼?
[00:14:19.960 --> 00:14:21.300]  因為耶和華
[00:14:21.300 --> 00:14:22.740]  你們的神
[00:14:22.740 --> 00:14:26.840]  本是上天下地的神
[00:14:26.840 --> 00:14:28.700]  雖然這個喇叭從小到大
[00:14:28.700 --> 00:14:31.980]  都是活在一個假神敬拜的國家裡面
[00:14:31.980 --> 00:14:32.440]  是不是?
[00:14:32.440 --> 00:14:36.280]  雖然他的子民都是一幫邪惡的人
[00:14:36.280 --> 00:14:37.820]  但是
[00:14:37.820 --> 00:14:42.460]  他雖然只不過是聽過耶和華的故事
[00:14:42.460 --> 00:14:45.720]  從來沒有親身經驗過這個神
[00:14:45.720 --> 00:14:47.200]  不過
[00:14:47.200 --> 00:14:48.500]  他認定
[00:14:48.500 --> 00:14:51.260]  這個以色列人的神
[00:14:51.260 --> 00:14:53.900]  就是上天下地的神
[00:14:53.900 --> 00:14:56.240]  這個世界沒有其他的神
[00:14:56.240 --> 00:14:58.600]  可以跟這個神比較
[00:14:58.600 --> 00:14:59.540]  告訴大家
[00:14:59.540 --> 00:15:02.840]  這是一個非常不平凡的信心
[00:15:02.840 --> 00:15:05.040]  正如主耶穌跟多瑪
[00:15:05.040 --> 00:15:06.780]  記得上個星期說的
[00:15:06.780 --> 00:15:07.780]  主耶穌跟多瑪說
[00:15:07.780 --> 00:15:09.480]  你因看見了我才信
[00:15:09.480 --> 00:15:12.220]  那沒有看見就信的
[00:15:12.220 --> 00:15:13.860]  有福了
[00:15:13.860 --> 00:15:20.860]  信心不一定要親眼看到才叫做信心
[00:15:20.860 --> 00:15:26.240]  希伯來書的作者告訴我們
[00:15:26.240 --> 00:15:28.200]  人非有信
[00:15:28.200 --> 00:15:30.240]  不能得神的喜悅
[00:15:30.240 --> 00:15:32.200]  因為到神面前的人
[00:15:32.200 --> 00:15:33.700]  我們必須要有信心
[00:15:33.700 --> 00:15:38.820]  而且信這個神能夠上次那尋求他的人
[00:15:38.820 --> 00:15:40.420]  就是這個信心
[00:15:40.420 --> 00:15:45.620]  讓拉合成為了信心的英雄
[00:15:45.620 --> 00:15:46.780]  我想大家想想
[00:15:46.780 --> 00:15:48.260]  其實拉合的故事
[00:15:48.260 --> 00:15:50.860]  也可以是我們的故事
[00:15:50.860 --> 00:15:51.720]  有沒有想過
[00:15:51.720 --> 00:15:52.700]  其實我們很多人
[00:15:52.700 --> 00:15:54.400]  當我們信耶穌的時候
[00:15:54.400 --> 00:15:55.800]  很多時候
[00:15:55.800 --> 00:15:58.300]  我們都要付一些代價
[00:15:58.300 --> 00:16:02.500]  特別你看一些在無神論的國家裡面
[00:16:02.500 --> 00:16:06.100]  或者一些無神論的老闆
[00:16:06.100 --> 00:16:07.740]  打他們供的時候
[00:16:07.740 --> 00:16:10.700]  突然間信耶穌
[00:16:10.700 --> 00:16:12.840]  會不會連工作都沒有了
[00:16:12.840 --> 00:16:16.720]  或者一直以來都是他裝箱拜祭你的祖先
[00:16:16.720 --> 00:16:18.780]  突然間成為基督徒的時候
[00:16:18.780 --> 00:16:22.860]  現在不可以再裝箱了
[00:16:22.860 --> 00:16:26.020]  會不會跟家人引起很大的衝突
[00:16:26.020 --> 00:16:28.220]  我記得有一次跟一個信徒來聊天
[00:16:28.220 --> 00:16:31.260]  他告訴我他的父親信耶穌的經過
[00:16:31.260 --> 00:16:33.660]  他說他離世之前沒多久
[00:16:33.660 --> 00:16:37.740]  在病床裡家人的信徒給他傳呼音
[00:16:37.740 --> 00:16:39.340]  牧師給他傳呼音
[00:16:39.340 --> 00:16:40.380]  聽到之後
[00:16:40.380 --> 00:16:41.380]  他說信耶穌這麼好
[00:16:41.380 --> 00:16:42.880]  我當然要信了
[00:16:42.880 --> 00:16:43.380]  好了
[00:16:43.380 --> 00:16:44.080]  信了耶穌
[00:16:44.080 --> 00:16:45.140]  成為基督徒
[00:16:45.140 --> 00:16:47.940]  以前裝箱拜祭的那些
[00:16:47.940 --> 00:16:49.340]  沒得再拜的了
[00:16:49.340 --> 00:16:50.740]  就跟太太說
[00:16:50.740 --> 00:16:52.220]  我現在信了耶穌
[00:16:52.220 --> 00:16:53.820]  麻煩你幫我把家裡那些
[00:16:53.820 --> 00:16:57.180]  假承偶像裝箱的全部拿走
[00:16:57.180 --> 00:16:58.860]  這個做太太的當然不開心
[00:16:58.860 --> 00:16:59.660]  我拜了這麼久
[00:16:59.660 --> 00:17:01.520]  你現在叫我拿走它
[00:17:01.520 --> 00:17:04.160]  是一個很大的家庭糾紛與衝突
[00:17:04.160 --> 00:17:05.460]  不過很感恩
[00:17:05.460 --> 00:17:11.600]  在父親離世以後沒多久
[00:17:11.600 --> 00:17:13.600]  他的太太也成為基督徒
[00:17:13.600 --> 00:17:16.380]  我很感恩
[00:17:16.380 --> 00:17:18.940]  我也記得我一次跟一個長者來傳呼音
[00:17:18.940 --> 00:17:20.580]  傳了一段時間
[00:17:20.580 --> 00:17:22.040]  他不是很多話說
[00:17:22.040 --> 00:17:24.340]  他偶爾問一些問題而已
[00:17:24.340 --> 00:17:28.280]  我就知道他在想什麼
[00:17:28.280 --> 00:17:33.360]  我就說你也可以現在在一段掙扎之中
[00:17:33.360 --> 00:17:34.520]  有些東西
[00:17:34.520 --> 00:17:35.360]  有些什麼
[00:17:35.360 --> 00:17:38.360]  我就問你有些什麼你放不下的呢
[00:17:38.360 --> 00:17:40.500]  他就跟我說
[00:17:40.500 --> 00:17:43.860]  他說我如果信耶穌的時候
[00:17:43.860 --> 00:17:47.440]  我就不可以再裝箱給我的祖先
[00:17:47.440 --> 00:17:49.580]  很多東西放不下
[00:17:49.580 --> 00:17:50.580]  大家知道嗎
[00:17:50.580 --> 00:17:54.640]  如果我們選擇相信這個獨一的真誠的時候
[00:17:54.640 --> 00:17:57.920]  有一些我們過去不必要執著
[00:17:57.920 --> 00:18:00.040]  我們需要放手的
[00:18:00.040 --> 00:18:02.480]  特別那些是神所不喜悅的執著
