
[00:00:00.000 --> 00:00:01.540]  靜慈媒 午安
[00:06:13.000 --> 00:06:19.000]  「他在耶和華面前生長如嫩芽,橡根出於乾地
[00:06:19.000 --> 00:06:24.000]  他無佳形美容,我們看見他的時候也無美貌
[00:06:24.000 --> 00:06:27.000]  使我們羨慕他」
[00:06:28.000 --> 00:06:37.000]  作者用了植物的成長狀態來形容這個神的僕人
[00:06:37.000 --> 00:06:39.000]  有兩個描述
[00:06:39.000 --> 00:06:43.000]  第一,嫩芽,很幼嫩,很脆弱
[00:06:43.000 --> 00:06:52.000]  接著說到乾地,即是說這棵植物在那裏缺水的狀態
[00:06:53.000 --> 00:06:58.000]  大家想到了,這樣的植物其實不方會生長得好
[00:06:58.000 --> 00:07:04.000]  接著到下半節就開始批評他的相貌
[00:07:04.000 --> 00:07:09.000]  「無佳形美容,也無美貌」
[00:07:09.000 --> 00:07:14.000]  即是無論是體態,無論是外表,無論是相貌
[00:07:14.000 --> 00:07:18.000]  全部都毫不起眼,不會有人跟隨他
[00:07:19.000 --> 00:07:24.000]  今年開始說以賽亞書的時候
[00:07:24.000 --> 00:07:28.000]  其實也有提及過這本書的背景
[00:07:28.000 --> 00:07:32.000]  以色列民在面對一個很艱難的時間
[00:07:32.000 --> 00:07:36.000]  他們渴望的尼賽亞是怎樣的?
[00:07:36.000 --> 00:07:40.000]  應該是一個偉大的政治解放者
[00:07:40.000 --> 00:07:47.000]  令到當時他們這一群人民可以免受外族壓迫
[00:07:48.000 --> 00:07:51.000]  但是這裏所說的神的僕人
[00:07:51.000 --> 00:07:55.000]  實在離開他們的想像太遠了
[00:07:55.000 --> 00:08:02.000]  理想的一個尼賽亞,一個神的僕人不是這樣的
[00:08:02.000 --> 00:08:08.000]  智德限度都應該像素羅那樣高大威猛
[00:08:08.000 --> 00:08:13.000]  才能夠符合他們期待的君王形象
[00:08:14.000 --> 00:08:18.000]  這個神的僕人不單外觀不行
[00:08:18.000 --> 00:08:22.000]  去到53章第三節就說
[00:08:22.000 --> 00:08:28.000]  「他被藐視,被人厭棄,多受痛苦,常經憂患
[00:08:28.000 --> 00:08:33.000]  他被藐視,好像被人掩面不看的一樣
[00:08:33.000 --> 00:08:36.000]  我們也不尊重他」
[00:08:36.000 --> 00:08:39.000]  你看到黃色的字
[00:08:39.000 --> 00:08:43.000]  「他被藐視」其實是重覆了兩次
[00:08:44.000 --> 00:08:47.000]  在原本希伯來文的原文裏
[00:08:47.000 --> 00:08:54.000]  「他被藐視」是在第三節的開頭和第三節的拉尾
[00:08:54.000 --> 00:08:56.000]  一頭一尾
[00:08:56.000 --> 00:09:00.000]  這個其實首尾呼應的寫法
[00:09:00.000 --> 00:09:05.000]  就是要突出告訴我們所有人都看不起他
[00:09:05.000 --> 00:09:09.000]  因著他所面對的痛苦和患難
[00:09:10.000 --> 00:09:17.000]  我們全部人齊齊排斥這個神的僕人
[00:09:17.000 --> 00:09:22.000]  這個我稱之為「集體霸凌」
[00:09:22.000 --> 00:09:25.000]  就是現代的說法「Bully」
[00:09:25.000 --> 00:09:30.000]  這樣去霸凌這個神的僕人
[00:09:30.000 --> 00:09:32.000]  他怎麼回應呢?
[00:09:32.000 --> 00:09:37.000]  我們跳到B派另外那三節
[00:09:38.000 --> 00:09:42.000]  第五十三章七至九節來看一看
[00:09:42.000 --> 00:09:45.000]  第七節是這樣說的
[00:09:45.000 --> 00:09:49.000]  「他被欺壓,在受苦的時候卻不開口
[00:09:49.000 --> 00:09:52.000]  他像羊羔被牽到宰殺之地
[00:09:52.000 --> 00:09:56.000]  又像羊在剪毛的人手下無聲
[00:09:56.000 --> 00:09:59.000]  他也是這樣不開口」
[00:09:59.000 --> 00:10:05.000]  你看到我把「欺壓」兩個字變成黃色
[00:10:06.000 --> 00:10:11.000]  原來我們再看看約伯記三十九章第七節
[00:10:11.000 --> 00:10:14.000]  「欺壓」這個字的動詞
[00:10:14.000 --> 00:10:19.000]  其實是用來描述呼喝驅趕那些動物的
[00:10:19.000 --> 00:10:23.000]  這個神的僕人竟然搞成這樣
[00:10:23.000 --> 00:10:25.000]  落到這樣的田地
[00:10:25.000 --> 00:10:32.000]  這裡也是用了將要被宰殺的羊羔
[00:10:33.000 --> 00:10:36.000]  剪毛的羊作為一個比喻
[00:10:36.000 --> 00:10:41.000]  你試想想當一隻羊要被宰殺
[00:10:41.000 --> 00:10:46.000]  甚至被人劫殺、禁殺他剪羊毛的時候
[00:10:46.000 --> 00:10:49.000]  你猜他知不知道呢?
[00:10:49.000 --> 00:10:51.000]  怎麼會不知道呢?
[00:10:51.000 --> 00:10:56.000]  但是這位像羊的神的僕人
[00:10:56.000 --> 00:10:58.000]  這裡說他不開口
[00:10:58.000 --> 00:11:00.000]  重複了兩次
[00:11:01.000 --> 00:11:07.000]  作者要強調其實他在知情的情況下
[00:11:07.000 --> 00:11:10.000]  他不是自憐「哎呀我很慘」
[00:11:10.000 --> 00:11:12.000]  他不是抗爭
[00:11:12.000 --> 00:11:15.000]  他沒有用這些方式去回應
[00:11:15.000 --> 00:11:20.000]  反而是沉默地接納他這個苦況
[00:11:20.000 --> 00:11:23.000]  五十三章第八節
[00:11:23.000 --> 00:11:27.000]  「因他受欺壓和審判他被奪去
[00:11:28.000 --> 00:11:31.000]  其他同世的人誰想他受鞭打
[00:11:31.000 --> 00:11:33.000]  從活人之地被剪除
[00:11:33.000 --> 00:11:36.000]  是因我百姓的罪過呢?」
[00:11:36.000 --> 00:11:40.000]  這裡再次說到欺壓
[00:11:40.000 --> 00:11:45.000]  然後還要加上審判和剪除
[00:11:45.000 --> 00:11:52.000]  表示他將會被抓去審判審訊
[00:11:52.000 --> 00:11:54.000]  然後被處死
[00:11:55.000 --> 00:11:58.000]  五十三章第九節
[00:11:58.000 --> 00:12:01.000]  「他雖然未行強暴
[00:12:01.000 --> 00:12:03.000]  口中也沒有詭詐
[00:12:03.000 --> 00:12:06.000]  人還使他與惡人同埋
[00:12:06.000 --> 00:12:10.000]  誰知死的時候與財主同葬」
[00:12:10.000 --> 00:12:12.000]  這位神的僕人這裡說
[00:12:12.000 --> 00:12:15.000]  他沒有做過任何強暴的事
[00:12:15.000 --> 00:12:17.000]  也沒有行詭詐
[00:12:17.000 --> 00:12:22.000]  這裡說財主和上一句的惡人
[00:12:23.000 --> 00:12:27.000]  有沒有留意?其實是互相對應的
[00:12:27.000 --> 00:12:32.000]  所以你不要想與財主同葬就好了
[00:12:32.000 --> 00:12:37.000]  不是的 是完全沒有讚譽的意思
[00:12:37.000 --> 00:12:41.000]  當我們將這幾節的經文
[00:12:41.000 --> 00:12:45.000]  和新約聖經馬太方二十七章五十七至六十節
[00:12:45.000 --> 00:12:49.000]  和司徒行傳八章三十二至三十三節
[00:12:49.000 --> 00:12:51.000]  對照一下的時候
[00:12:52.000 --> 00:12:53.000]  司徒行傳第八章
[00:12:53.000 --> 00:12:55.000]  記不記得那裡說了什麼?
[00:12:55.000 --> 00:12:58.000]  「肥利是引述耿爾塞亞書」
[00:12:58.000 --> 00:13:00.000]  這一段的經文
[00:13:00.000 --> 00:13:06.000]  向埃提亞伯的太監說福音
[00:13:06.000 --> 00:13:08.000]  所以我們很清楚
[00:13:08.000 --> 00:13:11.000]  其實這一段說到神的僕人
[00:13:11.000 --> 00:13:13.000]  即是指耶穌
[00:13:13.000 --> 00:13:17.000]  而這一切都好像五十三章第八節
[00:13:17.000 --> 00:13:19.000]  最後那一句那樣說
[00:13:20.000 --> 00:13:22.000]  「這是百姓的罪過」
[00:13:22.000 --> 00:13:24.000]  簡單來說
[00:13:24.000 --> 00:13:28.000]  五十三章七至九節的段落
[00:13:28.000 --> 00:13:34.000]  是在反映一個令人非常之慨嘆
[00:13:34.000 --> 00:13:37.000]  和被顛覆了的真理
[00:13:37.000 --> 00:13:42.000]  即是好人不會有好報
[00:13:42.000 --> 00:13:47.000]  一個舊約聖經學者布魯格曼
[00:13:48.000 --> 00:13:52.000]  他解釋這段經文的時候
[00:13:52.000 --> 00:13:55.000]  他說昔日的我們
[00:13:55.000 --> 00:14:04.000]  雖然是在說先知和當中的上帝子民
[00:14:04.000 --> 00:14:07.000]  但是其實直到今天的社會
[00:14:07.000 --> 00:14:10.000]  這個我們都是這樣的
[00:14:10.000 --> 00:14:16.000]  我們會用一個很負面的眼光來看受苦
[00:14:17.000 --> 00:14:18.000]  這些人是可以的
[00:14:18.000 --> 00:14:23.000]  受苦的人會被視為沒有希望
[00:14:23.000 --> 00:14:26.000]  被標籤為失敗者
[00:14:26.000 --> 00:14:28.000]  因為你受苦
[00:14:28.000 --> 00:14:30.000]  你不可以
[00:14:30.000 --> 00:14:32.000]  你不用想了
[00:14:32.000 --> 00:14:34.000]  不能回頭的
[00:14:34.000 --> 00:14:36.000]  死定了
[00:14:36.000 --> 00:14:42.000]  最近我在網上看到一條熱爆的TED片
[00:14:42.000 --> 00:14:45.000]  Technology Entertainment Design
[00:14:46.000 --> 00:14:48.000]  有部份的弟兄姊妹都喜歡看
[00:14:48.000 --> 00:14:50.000]  這條片叫做
[00:14:50.000 --> 00:14:53.000]  What Really Matters at the End of Life
[00:14:53.000 --> 00:14:55.000]  BJ Miller
[00:14:55.000 --> 00:15:00.000]  到生命終結的時候
[00:15:00.000 --> 00:15:02.000]  你猜什麼是最重要的
[00:15:02.000 --> 00:15:04.000]  聽聽他怎麼說
[00:15:04.000 --> 00:15:06.000]  這條片也挺厲害的
[00:15:06.000 --> 00:15:09.000]  一千三百多萬個點擊
[00:15:09.000 --> 00:15:13.000]  不知道大家有沒有看過
[00:15:14.000 --> 00:15:16.000]  其中一個1300多萬
[00:15:16.000 --> 00:15:19.000]  我之後再去找找
[00:15:19.000 --> 00:15:21.000]  這個BJ Miller
[00:15:21.000 --> 00:15:24.000]  他的信仰背景是什麼呢
[00:15:24.000 --> 00:15:27.000]  他說他自己是一個不可知論者
[00:15:27.000 --> 00:15:30.000]  他不知道上帝是誰
[00:15:30.000 --> 00:15:34.000]  不過其實他對於生命的體會
[00:15:34.000 --> 00:15:37.000]  也很值得我們反思
[00:15:37.000 --> 00:15:39.000]  他的故事是這樣的
[00:15:39.000 --> 00:15:42.000]  他在讀大學二年級的時候
[00:15:43.000 --> 00:15:44.000]  有一個晚上
[00:15:44.000 --> 00:15:48.000]  當時這個年輕人只不過是19歲
[00:15:48.000 --> 00:15:53.000]  因為他和幾個外國人朋友出去喝酒
[00:15:53.000 --> 00:15:55.000]  很喜歡喝酒
[00:15:55.000 --> 00:15:57.000]  消遣得意忘形
[00:15:57.000 --> 00:16:02.000]  路邊看到火車軌
[00:16:02.000 --> 00:16:05.000]  有火車停在那裡
[00:16:05.000 --> 00:16:09.000]  不是正在開的火車
[00:16:10.000 --> 00:16:13.000]  於是他們興起
[00:16:13.000 --> 00:16:17.000]  不如爬上火車頂
[00:16:17.000 --> 00:16:21.000]  誰知道他爬上去的時候
[00:16:21.000 --> 00:16:26.000]  不小心觸碰到高壓電纜
[00:16:26.000 --> 00:16:30.000]  結果一萬一千個伏特
[00:16:30.000 --> 00:16:38.000]  高壓電流通過他手上的錶
[00:16:39.000 --> 00:16:41.000]  結果流過他的全身
[00:16:41.000 --> 00:16:45.000]  到他的朋友知道大件事
[00:16:45.000 --> 00:16:47.000]  出現意外
[00:16:47.000 --> 00:16:53.000]  這位米勒的雙腳已經在冒煙
[00:16:53.000 --> 00:16:55.000]  醫生為了救他
[00:16:55.000 --> 00:16:59.000]  結果一次過將他雙腳
[00:16:59.000 --> 00:17:06.000]  由膝蓋以下連同他的左前臂切走
[00:17:07.000 --> 00:17:09.000]  可以看到照片
[00:17:09.000 --> 00:17:14.000]  他原本是在一間非常著名的大學
[00:17:14.000 --> 00:17:21.000]  美國普林斯頓大學主修國際關係
[00:17:21.000 --> 00:17:26.000]  結果他去了加州讀醫
[00:17:26.000 --> 00:17:31.000]  開始對於舒緩治療很有興趣
[00:17:31.000 --> 00:17:33.000]  認不認識這個人?
[00:17:33.000 --> 00:17:35.000]  當然認識
[00:17:36.000 --> 00:17:40.000]  其實成為了一個專科醫生
[00:17:40.000 --> 00:17:46.000]  要走過生命突如其來的衝擊
[00:17:46.000 --> 00:17:48.000]  很不容易
[00:17:48.000 --> 00:17:54.000]  被一萬一千伏特的電流電過
[00:17:54.000 --> 00:17:59.000]  當然住醫院都住了一段時間
[00:17:59.000 --> 00:18:01.000]  不死也算笑
[00:18:01.000 --> 00:18:05.000]  他當然會思考死亡
[00:18:06.000 --> 00:18:08.000]  但他說其實很多人
[00:18:08.000 --> 00:18:13.000]  就算你因為什麼信念不怕死
[00:18:13.000 --> 00:18:20.000]  更加難的是要面對漫長治療的過程
[00:18:20.000 --> 00:18:24.000]  當中的苦是很艱難的
[00:18:24.000 --> 00:18:27.000]  即使自己不能死
[00:18:27.000 --> 00:18:30.000]  沒有了下肢
[00:18:30.000 --> 00:18:34.000]  沒有了左前臂的生活
[00:18:35.000 --> 00:18:37.000]  究竟會是怎樣呢?
[00:18:37.000 --> 00:18:39.000]  很難想像
[00:18:39.000 --> 00:18:42.000]  一方面失去
[00:18:42.000 --> 00:18:45.000]  令人很難過
[00:18:45.000 --> 00:18:47.000]  但另外一件事
[00:18:47.000 --> 00:18:49.000]  悔不當初
[00:18:49.000 --> 00:18:54.000]  為什麼當日會爬上火車頂
[00:18:54.000 --> 00:18:57.000]  弄到自己這樣
[00:18:57.000 --> 00:18:59.000]  非常難受
[00:18:59.000 --> 00:19:02.000]  不過有一天轉機來了
[00:19:03.000 --> 00:19:08.000]  話說她在燒傷病房接受治療期間
[00:19:08.000 --> 00:19:11.000]  外面正在下大雪
[00:19:11.000 --> 00:19:17.000]  她聽到護士站的護士在聊天
[00:19:17.000 --> 00:19:20.000]  外面這麼大雪
[00:19:20.000 --> 00:19:24.000]  其實開車上班都很麻煩
[00:19:24.000 --> 00:19:26.000]  這是真的
[00:19:26.000 --> 00:19:28.000]  是危險的
[00:19:29.000 --> 00:19:33.000]  住的房間看不到外面
[00:19:33.000 --> 00:19:35.000]  沒有窗戶
[00:19:35.000 --> 00:19:38.000]  看不到外面
[00:19:38.000 --> 00:19:43.000]  她唯有想像一下外面大雪是怎樣的
[00:19:43.000 --> 00:19:47.000]  第二天有一個護士來到她的床邊
[00:19:47.000 --> 00:19:52.000]  不過不是因為要做護理的程序
[00:19:52.000 --> 00:19:55.000]  原來她是故意在外面
[00:19:55.000 --> 00:19:57.000]  正在下大雪
[00:19:58.000 --> 00:20:00.000]  然後進病房
[00:20:00.000 --> 00:20:07.000]  把雪球放在米辣剩下來的右手上
[00:20:07.000 --> 00:20:10.000]  這個米辣開心得不得了
[00:20:10.000 --> 00:20:12.000]  為什麼?
[00:20:12.000 --> 00:20:16.000]  因為她感受到自己的手的熱力
[00:20:16.000 --> 00:20:20.000]  慢慢把雪球融化
[00:20:20.000 --> 00:20:23.000]  然後水滴下來
[00:20:23.000 --> 00:20:27.000]  她覺得自己沒有被遺忘
[00:20:28.000 --> 00:20:29.000]  原來我還在
[00:20:29.000 --> 00:20:32.000]  她感受到自己還是一個人
[00:20:32.000 --> 00:20:35.000]  仍然是屬於這個世界的一部分
[00:20:35.000 --> 00:20:40.000]  這件事好像很微小
[00:20:40.000 --> 00:20:43.000]  但是絕不微小
[00:20:43.000 --> 00:20:46.000]  就是這個小小的雪球
[00:20:46.000 --> 00:20:51.000]  改變了米辣對生命的看法
[00:20:51.000 --> 00:20:57.000]  米辣的生命雖然改變不了的限制
[00:20:58.000 --> 00:20:59.000]  沒有了下肢
[00:20:59.000 --> 00:21:03.000]  然後沒有了左邊前臂
[00:21:03.000 --> 00:21:07.000]  對不起 生不出來了
[00:21:07.000 --> 00:21:11.000]  不過她仍然認定自己有個角色
[00:21:11.000 --> 00:21:17.000]  就是因為這個角色激勵了她努力
[00:21:17.000 --> 00:21:19.000]  繼續生活下去
[00:21:19.000 --> 00:21:25.000]  結果成為了一個全球知名的舒緩科專家
[00:21:27.000 --> 00:21:30.000]  還有另一個聖經學者Katie
[00:21:30.000 --> 00:21:33.000]  她提到這段經文
[00:21:33.000 --> 00:21:38.000]  其實一直都是在說觀看這個主題
[00:21:38.000 --> 00:21:40.000]  你怎麼看呢?
[00:21:40.000 --> 00:21:44.000]  歷世歷代的人 包括我們
[00:21:44.000 --> 00:21:46.000]  坐在這裡的每一個人
[00:21:46.000 --> 00:21:48.000]  我們都曾經看錯了
[00:21:48.000 --> 00:21:52.000]  我們對於上帝這個僕人
[00:21:53.000 --> 00:21:58.000]  在我們身上施行的救贖計劃不屑一顧
[00:21:58.000 --> 00:22:00.000]  關我們什麼事?
[00:22:00.000 --> 00:22:02.000]  為什麼要信耶穌?
[00:22:02.000 --> 00:22:05.000]  我們每一個人都曾經經歷過
[00:22:05.000 --> 00:22:08.000]  未信主這個階段
[00:22:08.000 --> 00:22:10.000]  直到現在
[00:22:10.000 --> 00:22:16.000]  我們仍然可能以很負面的眼光來看受苦
[00:22:16.000 --> 00:22:20.000]  在受苦的當中
[00:22:21.000 --> 00:22:25.000]  我們看不到神的恩典和美意
[00:22:25.000 --> 00:22:33.000]  若然我們正面對著生命裡不同的難處
[00:22:33.000 --> 00:22:35.000]  求主幫助我們
[00:22:35.000 --> 00:22:37.000]  調教我們的眼光
[00:22:37.000 --> 00:22:39.000]  打開我們的心
[00:22:39.000 --> 00:22:43.000]  讓我們面對生命裡的限制和破碎
[00:22:43.000 --> 00:22:45.000]  這些是真實的
[00:22:45.000 --> 00:22:48.000]  我們沒有辦法抹走它
[00:22:49.000 --> 00:22:51.000]  就是在這裡
[00:22:51.000 --> 00:22:56.000]  但是我們仍然可以看到神的作為
[00:22:56.000 --> 00:23:01.000]  接著我們去到外面
[00:23:01.000 --> 00:23:05.000]  更出兩個括號
[00:23:05.000 --> 00:23:08.000]  就是A和Aπ
[00:23:08.000 --> 00:23:11.000]  剛才告訴大家的兩個括號
[00:23:11.000 --> 00:23:15.000]  即是52章13至15節
[00:23:16.000 --> 00:23:19.000]  和53章10至12節
[00:23:19.000 --> 00:23:21.000]  在我繼續分享之前
[00:23:21.000 --> 00:23:25.000]  我想請大家跟我一起讀這六節聖經
[00:23:25.000 --> 00:23:27.000]  預備起
[00:23:27.000 --> 00:23:29.000]  我的僕人行事必有智慧
[00:23:29.000 --> 00:23:31.000]  必被高舉上升
[00:23:31.000 --> 00:23:33.000]  且成為至高
[00:23:33.000 --> 00:23:35.000]  許多人因他驚奇
[00:23:35.000 --> 00:23:37.000]  他的面貌比別人憔悴
[00:23:37.000 --> 00:23:40.000]  他的形容比世人孤高
[00:23:40.000 --> 00:23:43.000]  這樣他必洗淨許多國民
[00:23:43.000 --> 00:23:45.000]  君王要向他閉口
[00:23:46.000 --> 00:23:48.000]  神所未曾傳語他們的
[00:23:48.000 --> 00:23:50.000]  他們必看見
[00:23:50.000 --> 00:23:53.000]  未曾聽見的他們要明白
[00:23:53.000 --> 00:23:56.000]  耶和華卻定義將他押上
[00:23:56.000 --> 00:23:58.000]  使他受痛苦
[00:23:58.000 --> 00:24:00.000]  耶和華以他為贖罪制
[00:24:00.000 --> 00:24:02.000]  他必看見後裔
[00:24:02.000 --> 00:24:04.000]  並且延長年日
[00:24:04.000 --> 00:24:06.000]  耶和華所喜悅的事
[00:24:06.000 --> 00:24:08.000]  必在他手中亨通
[00:24:08.000 --> 00:24:11.000]  他必看見自己勞苦的功效
[00:24:11.000 --> 00:24:13.000]  便心滿意足
[00:24:14.000 --> 00:24:16.000]  許多人因認識我的義僕
[00:24:16.000 --> 00:24:18.000]  得稱為義
[00:24:18.000 --> 00:24:21.000]  並且他要擔當他們的罪業
[00:24:21.000 --> 00:24:24.000]  所以我要使他與偉大的同份
[00:24:24.000 --> 00:24:27.000]  與強盛的均分老勿
[00:24:27.000 --> 00:24:29.000]  因他將病傾倒
[00:24:29.000 --> 00:24:31.000]  以至於死
[00:24:31.000 --> 00:24:33.000]  他也被列在罪犯之中
[00:24:33.000 --> 00:24:36.000]  他卻擔當多人的罪
[00:24:36.000 --> 00:24:38.000]  又為罪犯代求
[00:24:38.000 --> 00:24:42.000]  我們先跳過52章13節
[00:24:43.000 --> 00:24:46.000]  看看52章14節
[00:24:46.000 --> 00:24:52.000]  這裡又回到神的僕人的描述
[00:24:52.000 --> 00:24:54.000]  英文這樣說
[00:24:54.000 --> 00:24:56.000]  許多人因他驚奇
[00:24:56.000 --> 00:24:58.000]  他的面貌比別人憔悴
[00:24:58.000 --> 00:25:01.000]  他的形容比世人孤狗
[00:25:01.000 --> 00:25:03.000]  許多人
[00:25:03.000 --> 00:25:09.000]  其實在第四首僕人之歌
[00:25:09.000 --> 00:25:11.000]  不同的地方都有出現
[00:25:12.000 --> 00:25:13.000]  這裏就給你了
[00:25:13.000 --> 00:25:15.000]  經文說
[00:25:15.000 --> 00:25:21.000]  當日很多人見到這個僕人
[00:25:21.000 --> 00:25:23.000]  便覺得驚奇
[00:25:23.000 --> 00:25:25.000]  廣東話叫打過突
[00:25:25.000 --> 00:25:28.000]  突然之間
[00:25:28.000 --> 00:25:32.000]  這個反應必然是負面的
[00:25:32.000 --> 00:25:35.000]  因為經文說
[00:25:35.000 --> 00:25:37.000]  他的面貌比別人憔悴
[00:25:37.000 --> 00:25:39.000]  他的形容比世人孤狗
[00:25:39.000 --> 00:25:41.000]  所以一定是負面
[00:25:42.000 --> 00:25:43.000]  所以打過突
[00:25:43.000 --> 00:25:48.000]  潮水其實不單是說他的樣子很頹
[00:25:48.000 --> 00:25:52.000]  英文聖經NLT將他的翻譯成
[00:25:52.000 --> 00:25:54.000]  Disfigured
[00:25:54.000 --> 00:25:57.000]  即是說好像毀容的樣子
[00:25:57.000 --> 00:26:01.000]  比所有人都不如
[00:26:01.000 --> 00:26:03.000]  但是雖然是這樣
[00:26:03.000 --> 00:26:08.000]  接著52章15節好像不風一轉
[00:26:08.000 --> 00:26:10.000]  突然間就這樣說
[00:26:11.000 --> 00:26:14.000]  這樣他必洗淨許多國民
[00:26:14.000 --> 00:26:16.000]  君王要向他閉口
[00:26:16.000 --> 00:26:20.000]  因所未曾傳語他們的
[00:26:20.000 --> 00:26:23.000]  他們必看見未曾聽見的
[00:26:23.000 --> 00:26:25.000]  他們要明白
[00:26:25.000 --> 00:26:29.000]  雖然14節就說到這個神的僕人
[00:26:29.000 --> 00:26:32.000]  比許多人
[00:26:32.000 --> 00:26:37.000]  這麼負面的印象
[00:26:38.000 --> 00:26:41.000]  但15節有一個很大的落差
[00:26:41.000 --> 00:26:46.000]  他必定會洗淨許多國民
[00:26:46.000 --> 00:26:49.000]  洗淨是什麼意思
[00:26:49.000 --> 00:26:51.000]  即是彈
