
[00:00:00.000 --> 00:00:03.080]  第一次會平安的先一齊祈禱
[00:06:52.080 --> 00:06:55.080]  是媚菜呀,是王
[00:06:55.080 --> 00:06:59.080]  首先他這樣做也要應驗
[00:06:59.080 --> 00:07:02.080]  先知撒加利亞的預言
[00:07:02.080 --> 00:07:05.080]  我們看看撒加利亞書九章九節
[00:07:05.080 --> 00:07:07.080]  是這樣說的
[00:07:07.080 --> 00:07:09.080]  「舍安的居民要歡喜快樂
[00:07:09.080 --> 00:07:12.080]  耶路撒冷的人民要歡呼
[00:07:12.080 --> 00:07:15.080]  看!你們的君王來了
[00:07:15.080 --> 00:07:17.080]  他得勝海船而來
[00:07:17.080 --> 00:07:20.080]  卻謙虛地騎著一匹驢
[00:07:20.080 --> 00:07:23.080]  騎著一匹小驢」
[00:07:23.080 --> 00:07:28.080]  另一方面主耶穌要騎驢進入耶路撒冷
[00:07:28.080 --> 00:07:35.080]  也是要表明他是繼承大衛王朝的大衛兒子
[00:07:35.080 --> 00:07:38.080]  如果我們看列王紀上第一章
[00:07:38.080 --> 00:07:42.080]  當大衛決定將王位傳給所羅門之後
[00:07:42.080 --> 00:07:47.080]  他就吩咐所羅門要騎著那匹驢
[00:07:47.080 --> 00:07:53.080]  到水泉旁邊接受大祭司的稿立
[00:07:53.080 --> 00:07:58.080]  羅馬皇帝要騎馬才顯出他的威勢
[00:07:58.080 --> 00:08:02.080]  但是猶太人的王卻要騎驢
[00:08:02.080 --> 00:08:07.080]  表示他們在上主面前謙虛
[00:08:07.080 --> 00:08:11.080]  當群眾看到耶穌騎驢進入耶路撒冷的時候
[00:08:11.080 --> 00:08:14.080]  他們也明白這個意思
[00:08:14.080 --> 00:08:17.080]  於是他們大哭
[00:08:17.080 --> 00:08:19.080]  「眾讚歸於大衛之子
[00:08:19.080 --> 00:08:20.080]  願上帝賜福
[00:08:20.080 --> 00:08:22.080]  給奉主明來的那位
[00:08:22.080 --> 00:08:25.080]  眾讚歸於至高的上帝」
[00:08:25.080 --> 00:08:31.080]  這幾句話引自詩篇118篇26節
[00:08:31.080 --> 00:08:34.080]  大家的耳熟人士都很熟
[00:08:34.080 --> 00:08:37.080]  可以一起大哭
[00:08:37.080 --> 00:08:39.080]  主耶穌做這件事
[00:08:39.080 --> 00:08:42.080]  固然是遵行上帝的旨意
[00:08:42.080 --> 00:08:44.080]  應驗先知的預言
[00:08:44.080 --> 00:08:46.080]  也同時教導門徒
[00:08:46.080 --> 00:08:48.080]  要學習謙虛
[00:08:48.080 --> 00:08:51.080]  不要爭權奪利
[00:08:51.080 --> 00:08:54.080]  當主耶穌被比拉多判死刑之後
[00:08:54.080 --> 00:08:57.080]  我想門徒一定會反省到這件事
[00:08:57.080 --> 00:09:01.080]  才將它寄入福音書
[00:09:01.080 --> 00:09:04.080]  他們很可能會學到
[00:09:04.080 --> 00:09:05.080]  當他們出來侍奉的時候
[00:09:05.080 --> 00:09:08.080]  不要追求群眾的擁戴
[00:09:08.080 --> 00:09:13.080]  因為這些曾經呼喊眾讚歸於大衛之子的群眾
[00:09:13.080 --> 00:09:17.080]  幾天之後都可能一起參加高聲叫喊
[00:09:17.080 --> 00:09:22.080]  「把他釘十字架」
[00:09:22.080 --> 00:09:23.080]  做天國的僕人
[00:09:23.080 --> 00:09:26.080]  如果我們追求人群的擁戴的話
[00:09:26.080 --> 00:09:29.080]  我們很可能會失望
[00:09:29.080 --> 00:09:32.080]  群眾有時很無知
[00:09:32.080 --> 00:09:35.080]  很容易被人煽動
[00:09:35.080 --> 00:09:38.080]  我們看下一段經文
[00:09:38.080 --> 00:09:39.080]  十二節至十四節
[00:09:39.080 --> 00:09:41.080]  以及二十節至二十六節
[00:09:41.080 --> 00:09:44.080]  有關就坐無花果樹的神蹟
[00:09:44.080 --> 00:09:47.080]  馬太夫人也有記載這件事
[00:09:47.080 --> 00:09:49.080]  但她不分兩段
[00:09:49.080 --> 00:09:51.080]  是一氣呵成的
[00:09:51.080 --> 00:09:54.080]  不過馬可夫人就將它分為兩段
[00:09:54.080 --> 00:09:59.080]  是要突顯出主耶穌潔淨聖殿的事
[00:09:59.080 --> 00:10:03.080]  主耶穌一般所行的神蹟
[00:10:03.080 --> 00:10:07.080]  都是幫助人的
[00:10:07.080 --> 00:10:10.080]  但是就坐無花果樹的神蹟
[00:10:10.080 --> 00:10:13.080]  卻是有點不同
[00:10:13.080 --> 00:10:16.080]  它並沒有幫助到任何人
[00:10:16.080 --> 00:10:19.080]  其實更加可能令到後來那些人
[00:10:19.080 --> 00:10:21.080]  少了一棵無花果樹
[00:10:21.080 --> 00:10:23.080]  沒有無花果樹吃了
[00:10:23.080 --> 00:10:25.080]  沒有無花果吃了
[00:10:25.080 --> 00:10:26.080]  為什麼這樣說呢?
[00:10:26.080 --> 00:10:31.080]  因為耶穌是接近逾越節的時候
[00:10:31.080 --> 00:10:33.080]  去耶路撒冷
[00:10:33.080 --> 00:10:34.080]  經文也有說
[00:10:34.080 --> 00:10:38.080]  那個時間不是收無花果的季節
[00:10:38.080 --> 00:10:42.080]  而是無花果慢慢趨向成熟的時候
[00:10:42.080 --> 00:10:47.080]  耶穌想在樹上找一些未熟透的果子
[00:10:47.080 --> 00:10:49.080]  但是他找不到
[00:10:49.080 --> 00:10:53.080]  他就用這棵樹作為一個實物教材
[00:10:53.080 --> 00:10:55.080]  就坐那棵樹
[00:10:55.080 --> 00:11:02.080]  這個神蹟一方面是指責當時以色列的宗教領袖
[00:11:02.080 --> 00:11:07.080]  他們沒有真正按照上帝的心意去帶領人民
[00:11:07.080 --> 00:11:10.080]  去成為世界的光
[00:11:10.080 --> 00:11:13.080]  反而他們是用很多的方法
[00:11:13.080 --> 00:11:16.080]  是不去進行上帝的教訓
[00:11:16.080 --> 00:11:19.080]  比如說他們將愛倫如己的
[00:11:19.080 --> 00:11:22.080]  解明的應用範圍就收窄了
[00:11:22.080 --> 00:11:28.080]  使他們可以很合理地去歧視那些撒瑪利亞人
[00:11:28.080 --> 00:11:30.080]  他們又教導人
[00:11:30.080 --> 00:11:34.080]  只要你承諾將錢奉獻給上帝
[00:11:34.080 --> 00:11:37.080]  就可以不用供養父母了
[00:11:37.080 --> 00:11:41.080]  又有一些宗教老師就教導人
[00:11:41.080 --> 00:11:43.080]  是可以隨意休妻的
[00:11:43.080 --> 00:11:47.080]  太太煮焦了一頓飯就休了她
[00:11:47.080 --> 00:11:53.080]  這些教導都曾經被耶穌指責過
[00:11:53.080 --> 00:11:58.080]  另一方面當門徒看到耶穌就坐無花果樹
[00:11:58.080 --> 00:12:00.080]  竟然枯死了
[00:12:00.080 --> 00:12:03.080]  隔了一天就枯死了的時候
[00:12:03.080 --> 00:12:05.080]  他們感到很詫異
[00:12:05.080 --> 00:12:07.080]  特別是指給耶穌看
[00:12:07.080 --> 00:12:10.080]  耶穌也藉著這個機會
[00:12:10.080 --> 00:12:15.080]  教導他們一個有關禱告的功課
[00:12:15.080 --> 00:12:17.080]  在二十三節
[00:12:17.080 --> 00:12:20.080]  我相信耶穌是用了誇張法
[00:12:20.080 --> 00:12:24.080]  來鼓勵門徒對禱告要有信心
[00:12:24.080 --> 00:12:26.080]  有些神學家說
[00:12:26.080 --> 00:12:27.080]  在那個時代
[00:12:27.080 --> 00:12:29.080]  其實有很多猶太教老師都會說
[00:12:29.080 --> 00:12:31.080]  你對這座山說起來
[00:12:31.080 --> 00:12:33.080]  頭到海裡去
[00:12:33.080 --> 00:12:35.080]  所以其實這句說話
[00:12:35.080 --> 00:12:39.080]  很可能是當時流行的誇張說話
[00:12:39.080 --> 00:12:43.080]  因為在撒加利亞書第十四章
[00:12:43.080 --> 00:12:45.080]  都提過將來
[00:12:45.080 --> 00:12:49.080]  橄欖山會分開做兩部分
[00:12:49.080 --> 00:12:52.080]  一半移向北一半移向南
[00:12:52.080 --> 00:12:56.080]  這句話的意思是指一些不可能的事
[00:12:56.080 --> 00:12:59.080]  藉著禱告會發生
[00:12:59.080 --> 00:13:02.080]  事實上在主耶穌的教導裡面
[00:13:02.080 --> 00:13:05.080]  祂很多時候都使用誇張法
[00:13:05.080 --> 00:13:07.080]  來幫助門徒
[00:13:07.080 --> 00:13:11.080]  更加容易記住祂的教導
[00:13:11.080 --> 00:13:14.080]  例如耶穌曾經說過
[00:13:14.080 --> 00:13:16.080]  你施捨的時候
[00:13:16.080 --> 00:13:19.080]  別讓左手知道右手所做的
[00:13:19.080 --> 00:13:21.080]  在《馬太福音》六章三節
[00:13:21.080 --> 00:13:24.080]  曾經有一位醫生說
[00:13:24.080 --> 00:13:25.080]  那不是
[00:13:25.080 --> 00:13:27.080]  是不可能的
[00:13:27.080 --> 00:13:30.080]  如果我們不相信這件事
[00:13:30.080 --> 00:13:32.080]  不可能你自己可以試一試
[00:13:32.080 --> 00:13:36.080]  就知道你左手做的事
[00:13:36.080 --> 00:13:37.080]  不讓右手知道
[00:13:37.080 --> 00:13:39.080]  確實是不可能的
[00:13:39.080 --> 00:13:42.080]  你猜耶穌知不知道呢?
[00:13:42.080 --> 00:13:46.080]  耶穌都肯定知道那是不可能的事
[00:13:46.080 --> 00:13:48.080]  但是用誇張法去表達
[00:13:48.080 --> 00:13:51.080]  就會使人容易記得
[00:13:51.080 --> 00:13:54.080]  和思想裡面的含義
[00:13:54.080 --> 00:13:55.080]  其實我們中文
[00:13:55.080 --> 00:13:59.080]  中國人都很多時候用誇張法去用詞
[00:13:59.080 --> 00:14:02.080]  例如瘋狂搶購
[00:14:02.080 --> 00:14:05.080]  華人比豬還要蠢
[00:14:05.080 --> 00:14:07.080]  有時候我們聽到一句話
[00:14:07.080 --> 00:14:09.080]  真的把人氣死
[00:14:09.080 --> 00:14:11.080]  死了沒有?還沒有
[00:14:11.080 --> 00:14:13.080]  所以這些是誇張法
[00:14:13.080 --> 00:14:15.080]  普通話有時候
[00:14:15.080 --> 00:14:17.080]  我聽過有人問
[00:14:17.080 --> 00:14:19.080]  你的腦袋是否進水了?
[00:14:19.080 --> 00:14:22.080]  這些全部都是誇張法的用法
[00:14:22.080 --> 00:14:25.080]  腦袋不會進水
[00:14:25.080 --> 00:14:30.080]  故此耶穌只是用這種誇張法的比喻
[00:14:30.080 --> 00:14:31.080]  是教導門徒
[00:14:31.080 --> 00:14:35.080]  祈禱的時候一定要有信心
[00:14:35.080 --> 00:14:37.080]  信心是什麼呢?
[00:14:37.080 --> 00:14:40.080]  首先信心我們要有對象
[00:14:40.080 --> 00:14:43.080]  祈禱的時候的信心對象
[00:14:43.080 --> 00:14:45.080]  自然是上帝
[00:14:45.080 --> 00:14:47.080]  我們不是對著空氣說話
[00:14:47.080 --> 00:14:51.080]  我們是有對象是上帝
[00:14:51.080 --> 00:14:53.080]  因此祈禱的時候的信心
[00:14:53.080 --> 00:14:55.080]  就是心裡不疑惑
[00:14:55.080 --> 00:14:57.080]  上帝的能力
[00:14:57.080 --> 00:14:58.080]  上帝的存在
[00:14:58.080 --> 00:15:00.080]  上帝的能力
[00:15:00.080 --> 00:15:01.080]  二十四字
[00:15:01.080 --> 00:15:02.080]  耶穌說你們禱告
[00:15:02.080 --> 00:15:05.080]  無論求什麼,相信是得著了
[00:15:05.080 --> 00:15:08.080]  就會得到你們所求的
[00:15:08.080 --> 00:15:10.080]  我們很容易斷章取義
[00:15:10.080 --> 00:15:14.080]  以為只要我們有足夠的信心
[00:15:14.080 --> 00:15:18.080]  上帝就一定會答應我們的祈禱
[00:15:18.080 --> 00:15:23.080]  耶穌說的,真是這樣說的
[00:15:23.080 --> 00:15:26.080]  事實上我們要看上文下理
[00:15:26.080 --> 00:15:28.080]  如果我們看清楚上文下理的話
[00:15:28.080 --> 00:15:31.080]  就知道無論求什麼
[00:15:31.080 --> 00:15:32.080]  其實有一個涵義
[00:15:32.080 --> 00:15:36.080]  就是要按著上帝的旨意求
[00:15:36.080 --> 00:15:38.080]  在上文二十二節提到
[00:15:38.080 --> 00:15:40.080]  對上帝要有信心
[00:15:40.080 --> 00:15:42.080]  什麼意思呢?
[00:15:42.080 --> 00:15:45.080]  我相信是要對上帝的能力
[00:15:45.080 --> 00:15:48.080]  和對上帝所說過的話
[00:15:48.080 --> 00:15:50.080]  所答應過的事
[00:15:50.080 --> 00:15:52.080]  是要有信心
[00:15:52.080 --> 00:15:55.080]  《創世紀》記載了阿布拉罕
[00:15:55.080 --> 00:15:57.080]  對上帝的應許有信心
[00:15:57.080 --> 00:16:03.080]  上帝就算他為二人了
[00:16:03.080 --> 00:16:05.080]  接著二十五節說
[00:16:05.080 --> 00:16:07.080]  你們暫著禱告的時候
[00:16:07.080 --> 00:16:10.080]  先要饒恕得罪你們的人
[00:16:10.080 --> 00:16:13.080]  似乎如果我們想我們的禱告
[00:16:13.080 --> 00:16:15.080]  得到上帝的應運
[00:16:15.080 --> 00:16:18.080]  我們不單要對上帝有信心
[00:16:18.080 --> 00:16:20.080]  還要饒恕人
[00:16:20.080 --> 00:16:22.080]  為什麼好像突然間
[00:16:22.080 --> 00:16:26.080]  加多一個條件呢?
[00:16:26.080 --> 00:16:28.080]  說著說著有信心
[00:16:28.080 --> 00:16:29.080]  突然間加多一個條件
[00:16:29.080 --> 00:16:31.080]  又說要饒恕人呢?
[00:16:31.080 --> 00:16:35.080]  我相信其實當時門徒之間
[00:16:35.080 --> 00:16:38.080]  由於彼此爭權
[00:16:38.080 --> 00:16:42.080]  加上雅各和約翰又去找耶穌
[00:16:42.080 --> 00:16:44.080]  要求坐在耶穌的兩邊
[00:16:44.080 --> 00:16:46.080]  在十章四十一節
[00:16:46.080 --> 00:16:50.080]  描寫門徒對雅各和約翰
[00:16:50.080 --> 00:16:53.080]  很不滿
[00:16:53.080 --> 00:16:55.080]  他們之間其實可能
[00:16:55.080 --> 00:16:57.080]  雖然站在一起
[00:16:57.080 --> 00:16:59.080]  但是彼此是面黑黑
[00:16:59.080 --> 00:17:02.080]  很多身體語言都是
[00:17:02.080 --> 00:17:05.080]  指出他們之間是很不和
[00:17:05.080 --> 00:17:09.080]  大家好像敵人一樣
[00:17:09.080 --> 00:17:11.080]  主耶穌看得出來
[00:17:11.080 --> 00:17:13.080]  故事在這裡特別提出
[00:17:13.080 --> 00:17:17.080]  你禱告的時候要饒恕別人
[00:17:17.080 --> 00:17:18.080]  如果不是的話
[00:17:18.080 --> 00:17:22.080]  你的禱告是不會得到上主的應運
[00:17:22.080 --> 00:17:26.080]  事實上禱告如果要得到上主的應運
[00:17:26.080 --> 00:17:29.080]  其實還有一個很重要的條件
[00:17:29.080 --> 00:17:31.080]  那就是合乎上主的旨意
[00:17:31.080 --> 00:17:35.080]  或者說我們沒有違反上主的旨意
[00:17:35.080 --> 00:17:38.080]  才會得到應運
[00:17:38.080 --> 00:17:39.080]  舉個例子
[00:17:39.080 --> 00:17:44.080]  我想大多數人都做過別人的父母
[00:17:44.080 --> 00:17:46.080]  如果你沒做過父母
[00:17:46.080 --> 00:17:49.080]  一定做過別人的子女
[00:17:49.080 --> 00:17:52.080]  當子女向父母有所要求的時候
[00:17:52.080 --> 00:17:57.080]  我們是不是每一件事都會答應呢?
[00:17:57.080 --> 00:18:02.080]  我相信所有父母都會說不一定
[00:18:02.080 --> 00:18:05.080]  不會的
[00:18:05.080 --> 00:18:08.080]  假如子女向父母要求的那件事
[00:18:08.080 --> 00:18:10.080]  是對子女沒有益處的話
[00:18:10.080 --> 00:18:14.080]  我們就不會答應了
[00:18:14.080 --> 00:18:15.080]  舉個例子
[00:18:15.080 --> 00:18:19.080]  有些年輕的子女每餐吃飯的時候
[00:18:19.080 --> 00:18:24.080]  「我不吃了,我想吃冰淇淋」
[00:18:24.080 --> 00:18:25.080]  父母會不會說
[00:18:25.080 --> 00:18:27.080]  「好吧,隨你吧,給你吃冰淇淋吧」
[00:18:27.080 --> 00:18:28.080]  「不用吃飯了」
[00:18:28.080 --> 00:18:31.080]  會不會這樣做呢?
[00:18:31.080 --> 00:18:35.080]  不會吧
[00:18:35.080 --> 00:18:37.080]  上帝也是一樣
[00:18:37.080 --> 00:18:39.080]  如果我們充滿信心
[00:18:39.080 --> 00:18:41.080]  很大的信心
[00:18:41.080 --> 00:18:43.080]  真的是很大的信心
[00:18:43.080 --> 00:18:46.080]  「求上帝,不如給我們一對翅膀」
[00:18:46.080 --> 00:18:49.080]  「讓我們可以飛一飛吧」
[00:18:49.080 --> 00:18:52.080]  「好啊,省下很多汽油錢」
[00:18:52.080 --> 00:18:54.080]  「又不會污染環境」
[00:18:54.080 --> 00:18:59.080]  「又省時間,不用塞車,多好啊」
[00:18:59.080 --> 00:19:04.080]  你猜上帝會不會答應呢?
[00:19:04.080 --> 00:19:05.080]  這個一定不會答應
[00:19:05.080 --> 00:19:08.080]  因為這個不是上帝的旨意
[00:19:08.080 --> 00:19:09.080]  在創世紀裡面
[00:19:09.080 --> 00:19:11.080]  我們知道上帝的旨意
[00:19:11.080 --> 00:19:14.080]  是要飛鳥會飛
[00:19:14.080 --> 00:19:17.080]  空間是給飛鳥活動的範圍
[00:19:17.080 --> 00:19:19.080]  而人就要在地上活動
[00:19:19.080 --> 00:19:23.080]  是走路的
[00:19:23.080 --> 00:19:26.080]  主耶穌為什麼突然間教導門徒
[00:19:26.080 --> 00:19:29.080]  有關禱告的事呢?
[00:19:29.080 --> 00:19:31.080]  我相信是要門徒學習
[00:19:31.080 --> 00:19:34.080]  做一個天國的僕人
[00:19:34.080 --> 00:19:36.080]  最大的權柄
[00:19:36.080 --> 00:19:39.080]  不是去管轄人、支配人
[00:19:39.080 --> 00:19:44.080]  而是要按著上主的旨意去禱告
[00:19:44.080 --> 00:19:47.080]  禱告可以有非常大的能力
[00:19:47.080 --> 00:19:50.080]  耶穌已經是藉著咒咒無花果樹
[00:19:50.080 --> 00:19:55.080]  顯出了禱告的能力
