
[00:00:00.000 --> 00:00:01.760]  但我們今天要講道的時候
[00:03:23.160 --> 00:03:25.280]  是個稅吏長
[00:03:25.280 --> 00:03:26.520]  是個財主
[00:03:26.520 --> 00:03:28.720]  這幾個這樣的稱呼就很明顯了
[00:03:28.720 --> 00:03:33.600]  因為剛才講到那個地理環境的時候
[00:03:33.600 --> 00:03:36.080]  是約旦過來這一邊
[00:03:36.080 --> 00:03:37.960]  以色列是必經之路來的
[00:03:37.960 --> 00:03:44.520]  即是這條是一個很豐富的運輸的中樞來的
[00:03:44.520 --> 00:03:49.440]  那你說那裏做稅官發不發達
[00:03:49.440 --> 00:03:51.080]  還是做關長
[00:03:51.080 --> 00:03:52.600]  是不是很發達
[00:03:52.600 --> 00:03:55.320]  所以這個薩蓋做了一個關長
[00:03:55.320 --> 00:03:56.800]  做了一個稅吏長的時候
[00:03:56.800 --> 00:04:00.200]  他是管所有耶利哥裏面其他的稅吏
[00:04:00.200 --> 00:04:03.600]  即是這個是很高的一個職位來的
[00:04:03.600 --> 00:04:05.200]  是一個很有錢的人來的
[00:04:05.200 --> 00:04:08.320]  但在當時的猶太文化來講
[00:04:08.320 --> 00:04:11.400]  做稅吏是不受歡迎的
[00:04:11.400 --> 00:04:14.080]  因為當時以色列是被羅馬統治
[00:04:14.080 --> 00:04:16.080]  你所有的納稅是納給誰
[00:04:16.080 --> 00:04:17.480]  納給上級領導
[00:04:17.480 --> 00:04:19.000]  納給羅馬
[00:04:19.000 --> 00:04:19.840]  所以在猶太人來講
[00:04:19.840 --> 00:04:22.520]  覺得你的稅吏是賣國賊來的
[00:04:22.520 --> 00:04:24.720]  是我們那些的叛徒來的
[00:04:24.720 --> 00:04:27.160]  還有當時的稅制來講是怎樣的呢
[00:04:27.160 --> 00:04:29.040]  就是誰想做稅吏
[00:04:29.040 --> 00:04:30.560]  誰想做關長
[00:04:30.560 --> 00:04:31.800]  你就開標
[00:04:31.800 --> 00:04:32.640]  投標
[00:04:32.640 --> 00:04:34.240]  你就承包到這個地區裏面
[00:04:34.240 --> 00:04:36.040]  你可以上繳多少
[00:04:36.040 --> 00:04:38.920]  那你只要你的價高者得
[00:04:38.920 --> 00:04:40.400]  那你說這些多少的圍標
[00:04:40.400 --> 00:04:43.840]  多少的既得利益者在裏面中間做事呢
[00:04:43.840 --> 00:04:48.600]  但薩戈是一個很有能力或者智慧的人來的
[00:04:48.600 --> 00:04:50.720]  他是做到這個稅吏長
[00:04:50.720 --> 00:04:55.000]  管理整個耶利哥的所有的稅務
[00:04:55.000 --> 00:04:56.320]  所以這個人來講
[00:04:56.320 --> 00:04:57.200]  在同胞來講
[00:04:57.200 --> 00:04:59.560]  就覺得這個人是最討人厭的了
[00:04:59.560 --> 00:05:03.760]  討人厭到相當討厭的了
[00:05:03.760 --> 00:05:04.480]  行不行啊
[00:05:04.480 --> 00:05:05.320]  我們現在的老人家
[00:05:05.320 --> 00:05:05.760]  我們知道的
[00:05:05.760 --> 00:05:09.160]  老人家最近要交醫療保險那些
[00:05:09.160 --> 00:05:10.440]  看醫生又貴了那些
[00:05:10.440 --> 00:05:12.280]  我當然罵那個了
[00:05:12.280 --> 00:05:14.800]  搞到我們現在的看醫生那麼貴
[00:05:14.800 --> 00:05:16.320]  還要給藥錢
[00:05:16.320 --> 00:05:20.040]  就是當我們要有一些負擔的時候
[00:05:20.040 --> 00:05:21.640]  我們當然覺得不公道的
[00:05:21.640 --> 00:05:22.440]  是不是啊
[00:05:22.440 --> 00:05:23.240]  同意嗎
[00:05:23.240 --> 00:05:27.560]  很多時候做這個稅吏或者稅吏長的時候
[00:05:27.560 --> 00:05:30.480]  因為他要去交稅給上面的話
[00:05:30.480 --> 00:05:34.160]  有時他都要做一些不光彩的手段
[00:05:34.160 --> 00:05:38.800]  他才能夠令到那些下面的百姓去服
[00:05:38.800 --> 00:05:43.920]  無論是欺詐也好,訛詐也好,威逼也好,利誘也好
[00:05:43.920 --> 00:05:46.320]  都是做一些不是很光彩的事情
[00:05:46.320 --> 00:05:47.520]  所以基本來講
[00:05:47.520 --> 00:05:49.880]  就是說做得稅吏,做得稅吏長
[00:05:49.880 --> 00:05:51.960]  是會斷綠親的
[00:05:51.960 --> 00:05:52.800]  同意嗎
[00:05:52.800 --> 00:05:54.200]  人生就是這樣
[00:05:54.200 --> 00:05:57.200]  可能你職位上是很高
[00:05:57.200 --> 00:06:00.960]  但是品格上別人覺得你很低
[00:06:00.960 --> 00:06:02.200]  很低俗
[00:06:02.200 --> 00:06:03.200]  明白我的意思嗎
[00:06:03.200 --> 00:06:04.160]  我們都是一樣的
[00:06:04.160 --> 00:06:04.960]  有時我們
[00:06:04.960 --> 00:06:08.640]  就好像文森剛才講的那些故事那樣
[00:06:08.640 --> 00:06:10.160]  他以前做銀行的
[00:06:10.160 --> 00:06:12.240]  我們覺得都是受人尊重的
[00:06:12.240 --> 00:06:13.200]  但是我們背後知道
[00:06:13.200 --> 00:06:16.040]  那些銀行裡面很多的生活習慣都是很萎靡的
[00:06:16.040 --> 00:06:16.640]  是不是
[00:06:16.640 --> 00:06:17.840]  很腐敗的
[00:06:17.840 --> 00:06:21.160]  就是兩種不同的那個落差當中
[00:06:21.160 --> 00:06:22.400]  人生就是這樣
[00:06:22.400 --> 00:06:23.120]  在這個時候他說
[00:06:23.120 --> 00:06:25.920]  這個薩埃很想去見耶穌
[00:06:25.920 --> 00:06:27.480]  很想去見耶穌
[00:06:27.480 --> 00:06:28.320]  為什麼呢
[00:06:28.320 --> 00:06:30.960]  其實他不是第一次聽到耶穌的故事
[00:06:30.960 --> 00:06:32.880]  做得稅吏長的
[00:06:32.880 --> 00:06:34.720]  不可能沒有那些情報機構
[00:06:34.720 --> 00:06:37.240]  跟他報那些附近發生的事情
[00:06:37.240 --> 00:06:37.920]  是不是
[00:06:37.920 --> 00:06:39.560]  耶穌剛剛經過耶利哥
[00:06:39.560 --> 00:06:42.240]  就醫了一個盲仔
[00:06:42.240 --> 00:06:43.880]  那個盲仔就說病得醫治
[00:06:43.880 --> 00:06:45.200]  是不是很神奇
[00:06:45.200 --> 00:06:46.720]  當時就說這是神蹟來的
[00:06:46.720 --> 00:06:49.520]  如果不是上帝與這個耶穌同在的話
[00:06:49.520 --> 00:06:52.400]  不可能這個盲仔可以得醫治
[00:06:52.400 --> 00:06:54.960]  還有過程當中也醫了很多其他人
[00:06:54.960 --> 00:06:56.240]  全都趕鬼治病
[00:06:56.240 --> 00:07:01.320]  耶穌的工作對薩埃來說是鳥語紙掌的
[00:07:01.320 --> 00:07:03.320]  但是他就真的很想知道
[00:07:03.320 --> 00:07:04.360]  這個是什麼人來呢
[00:07:04.360 --> 00:07:05.640]  他就很想見耶穌
[00:07:05.640 --> 00:07:07.400]  看看耶穌是誰
[00:07:07.400 --> 00:07:09.040]  還有另一個可能性就是
[00:07:09.040 --> 00:07:11.480]  因為耶穌的門徒當中
[00:07:11.480 --> 00:07:13.880]  也有一個叫做馬太
[00:07:13.880 --> 00:07:16.280]  馬太就是利美
[00:07:16.280 --> 00:07:22.480]  以前也是做加拔隆的稅務的稅吏
[00:07:22.480 --> 00:07:26.000]  同行當中也有一個是跟耶穌的
[00:07:26.000 --> 00:07:27.720]  會不會有些消息傳給他
[00:07:27.720 --> 00:07:31.240]  是呀 你以前的拍檔也曾經有一個跟了耶穌
[00:07:31.240 --> 00:07:32.480]  所以我們也知道
[00:07:32.480 --> 00:07:33.960]  每一個人來想見耶穌
[00:07:33.960 --> 00:07:35.440]  也有些人介紹的
[00:07:35.440 --> 00:07:36.640]  會不會突然之間
[00:07:36.640 --> 00:07:37.720]  今天來這裡當中
[00:07:37.720 --> 00:07:39.320]  有沒有人介紹你來的
[00:07:39.320 --> 00:07:41.240]  誰介紹人來這裡的
[00:07:41.240 --> 00:07:43.520]  有誰 你有介紹誰來
[00:07:43.520 --> 00:07:44.840]  你旁邊那個
[00:07:44.840 --> 00:07:45.840]  是呀 是呀
[00:07:45.840 --> 00:07:47.040]  他也是去介紹你來的
[00:07:47.040 --> 00:07:48.800]  為什麼他信耶穌這麼開心
[00:07:48.800 --> 00:07:50.160]  這樣來看看
[00:07:50.160 --> 00:07:52.880]  我們今天信耶穌的人開心嗎
[00:07:52.880 --> 00:07:53.800]  當然開心
[00:07:53.800 --> 00:07:56.520]  這裡有平安有喜樂
[00:07:56.520 --> 00:07:58.280]  所以很多時候
[00:07:58.280 --> 00:08:00.080]  有些人是做了預公的
[00:08:00.080 --> 00:08:04.280]  我們都相信薩埃能夠想見耶穌
[00:08:04.280 --> 00:08:05.480]  不是一件偶然的事情
[00:08:05.480 --> 00:08:07.520]  也是他想了很久
[00:08:07.520 --> 00:08:08.920]  還這麼近
[00:08:08.920 --> 00:08:10.440]  耶穌專程來到耶利哥
[00:08:10.440 --> 00:08:12.120]  當然想見他
[00:08:12.120 --> 00:08:14.440]  但經文講到很有趣的地方
[00:08:14.440 --> 00:08:16.000]  只因為他人多
[00:08:16.000 --> 00:08:17.480]  他又是身材矮小
[00:08:17.480 --> 00:08:19.160]  所以見不到耶穌
[00:08:19.160 --> 00:08:20.360]  人矮是沒有辦法的
[00:08:20.360 --> 00:08:21.880]  前面有人擋著你
[00:08:21.880 --> 00:08:22.960]  我們看放煙花
[00:08:22.960 --> 00:08:24.720]  看其他的表演
[00:08:24.720 --> 00:08:27.240]  人矮就要騎駁馬
[00:08:27.240 --> 00:08:28.920]  如果有人疼愛你
[00:08:28.920 --> 00:08:30.720]  就揹你上膊頭
[00:08:30.720 --> 00:08:33.200]  我跟孫子去看表演也是這樣
[00:08:33.200 --> 00:08:33.840]  我就揹他
[00:08:33.840 --> 00:08:35.280]  是不是很開心
[00:08:35.280 --> 00:08:38.960]  但這個矮的薩埃竟然怎樣
[00:08:38.960 --> 00:08:41.840]  他很努力很努力的希望見耶穌
[00:08:41.840 --> 00:08:43.360]  但卻是不能
[00:08:43.360 --> 00:08:44.800]  是沒有能力見耶穌
[00:08:44.800 --> 00:08:46.960]  不是他想見就見
[00:08:46.960 --> 00:08:50.920]  因為前面太多人擋著他
[00:08:50.920 --> 00:08:53.320]  人們見到他不想讓位給他
[00:08:53.320 --> 00:08:55.200]  你可以想像當中
[00:08:55.200 --> 00:08:56.960]  他被人排斥
[00:08:56.960 --> 00:08:57.880]  那種無力感
[00:08:57.880 --> 00:09:00.240]  那種心酸
[00:09:00.240 --> 00:09:01.440]  你明白我的意思嗎
[00:09:01.440 --> 00:09:02.600]  江湖地位你有
[00:09:02.600 --> 00:09:05.560]  但去到這些場合沒有人給你面子
[00:09:05.560 --> 00:09:06.760]  慘不慘
[00:09:06.760 --> 00:09:07.400]  都很慘
[00:09:07.400 --> 00:09:09.160]  剛才我在街口已經見到弟兄姊妹
[00:09:09.160 --> 00:09:10.360]  姊妹跟我打招呼
[00:09:10.360 --> 00:09:11.320]  然後他問你認識他們嗎
[00:09:11.320 --> 00:09:12.920]  我說是的我認識他們
[00:09:12.920 --> 00:09:14.000]  很多年了
[00:09:14.000 --> 00:09:15.880]  我們合作了十年
[00:09:15.880 --> 00:09:16.840]  八九年了
[00:09:16.840 --> 00:09:18.840]  都見得了認得了
[00:09:18.840 --> 00:09:20.240]  你明白我弟兄姊妹嗎
[00:09:20.240 --> 00:09:24.920]  但竟然因為他的身份
[00:09:24.920 --> 00:09:26.640]  因為做稅吏稅吏長
[00:09:26.640 --> 00:09:27.880]  而人們排斥他
[00:09:27.880 --> 00:09:30.520]  甚至不讓他走到前面
[00:09:30.520 --> 00:09:34.080]  其實那種被排斥的感覺很強烈
[00:09:34.080 --> 00:09:35.160]  正如文森所說
[00:09:35.160 --> 00:09:37.880]  他做到一些囚犯的時候
[00:09:37.880 --> 00:09:41.080]  已經沒有社會的關係
[00:09:41.080 --> 00:09:42.400]  那些社交網絡
[00:09:42.400 --> 00:09:46.080]  那些朋輩不跟你接觸了
[00:09:46.080 --> 00:09:47.880]  甚至不會讓你
[00:09:47.880 --> 00:09:50.480]  是一個無力感很強的
[00:09:50.480 --> 00:09:51.800]  無論他的身形
[00:09:51.800 --> 00:09:53.000]  或者他的工作
[00:09:53.000 --> 00:09:56.760]  或者他違反了上一代對他的期望
[00:09:56.760 --> 00:09:58.600]  最終他只剩下錢
[00:09:58.600 --> 00:10:01.640]  聖經形容他財主有錢
[00:10:01.640 --> 00:10:04.120]  但在這時候他矮仔多計
[00:10:04.120 --> 00:10:05.960]  他說我命由我不由天
[00:10:05.960 --> 00:10:08.000]  雖然你們擋著我不讓我走
[00:10:08.000 --> 00:10:11.200]  但我可以急步走上前面
[00:10:11.200 --> 00:10:13.120]  走上前面對一個成年人來說
[00:10:13.120 --> 00:10:15.520]  是一個很失禮的行動
[00:10:15.520 --> 00:10:17.920]  我們經常都覺得要穩定
[00:10:17.920 --> 00:10:19.800]  自由淡定
[00:10:19.800 --> 00:10:21.760]  爺爺在大廳大家不用怕
[00:10:21.760 --> 00:10:23.240]  有什麼可能你跑的呢
[00:10:23.240 --> 00:10:25.120]  一跑就證明你沒有實力
[00:10:25.120 --> 00:10:27.080]  你一是奴隸才會走來走去
[00:10:27.080 --> 00:10:29.400]  一是你沒有信心
[00:10:29.400 --> 00:10:32.600]  沒有那種道行才會走來走去
[00:10:32.600 --> 00:10:35.400]  應該是剩餘生
[00:10:35.400 --> 00:10:36.520]  但這時候他沒有辦法
[00:10:36.520 --> 00:10:38.520]  他都願意走去前面
[00:10:38.520 --> 00:10:39.600]  不單止走去前面
[00:10:39.600 --> 00:10:41.800]  他還知道走去前面別人都會擋你
[00:10:41.800 --> 00:10:42.680]  還怎樣
[00:10:42.680 --> 00:10:45.240]  他爬上一棵桑樹
[00:10:45.240 --> 00:10:47.800]  一些矮的樹木能夠爬上去
[00:10:47.800 --> 00:10:49.000]  摘一些梳果來
[00:10:49.000 --> 00:10:52.040]  那些是桑子果的樹木
[00:10:52.040 --> 00:10:54.520]  他說去到那棵樹上面
[00:10:54.520 --> 00:10:57.600]  就可以看見耶穌要見耶穌
[00:10:57.600 --> 00:11:00.960]  因為這是耶穌必經之路
[00:11:00.960 --> 00:11:02.880]  他違反了人的常態
[00:11:02.880 --> 00:11:05.280]  違反了他們的禮儀
[00:11:05.280 --> 00:11:08.760]  違反了那些人對他的期望
[00:11:08.760 --> 00:11:10.680]  他甚至要冒一些風險
[00:11:10.680 --> 00:11:13.960]  爬樹裡面可能會勾到衣服褲
[00:11:13.960 --> 00:11:16.520]  弄傷手腳
[00:11:16.520 --> 00:11:17.520]  會不會啊
[00:11:17.520 --> 00:11:18.720]  我們都見到小朋友爬樹
[00:11:18.720 --> 00:11:20.000]  我們都害怕
[00:11:20.000 --> 00:11:21.320]  行不行啊
[00:11:21.320 --> 00:11:23.120]  你讓不讓他爬啊你
[00:11:23.120 --> 00:11:24.600]  當然叫他不要爬
[00:11:24.600 --> 00:11:27.280]  但是這個撒該就是這樣
[00:11:27.280 --> 00:11:28.320]  不怕羞恥
[00:11:28.320 --> 00:11:29.840]  不怕被人辱罵
[00:11:29.840 --> 00:11:33.640]  因為反正都是乳慣了
[00:11:33.640 --> 00:11:34.960]  於是他爬上去
[00:11:34.960 --> 00:11:35.680]  爬上去的時候
[00:11:35.680 --> 00:11:37.920]  很有趣的是
[00:11:37.920 --> 00:11:40.480]  他很想去見耶穌
[00:11:40.480 --> 00:11:41.880]  剛才說的
[00:11:41.880 --> 00:11:45.000]  他的心態是想見耶穌
[00:11:45.000 --> 00:11:47.560]  誰不知當他見到耶穌的時候
[00:11:47.560 --> 00:11:49.280]  是耶穌到了那裡
[00:11:49.280 --> 00:11:50.560]  然後耶穌是怎樣
[00:11:50.560 --> 00:11:52.680]  抬頭一看
[00:11:52.680 --> 00:11:53.400]  兩個動作
[00:11:53.400 --> 00:11:55.680]  耶穌是突然停在那裡
[00:11:55.680 --> 00:11:58.800]  掃描上去上面
[00:11:58.800 --> 00:12:01.280]  然後就找到撒該
[00:12:01.280 --> 00:12:02.920]  你想見耶穌嗎
[00:12:02.920 --> 00:12:05.880]  原來是耶穌來見你
[00:12:05.880 --> 00:12:06.760]  行不行啊
[00:12:06.760 --> 00:12:08.960]  我們都想來找耶穌
[00:12:08.960 --> 00:12:09.800]  其實你沒進來之前
[00:12:09.800 --> 00:12:12.000]  耶穌都見到你了
[00:12:12.000 --> 00:12:16.360]  這個就是動與被動的關係
[00:12:16.360 --> 00:12:17.560]  你想見耶穌嗎
[00:12:17.560 --> 00:12:19.560]  你們尋找的必然是尋見
[00:12:19.560 --> 00:12:21.520]  因為神就會讓我們被尋見
[00:12:21.520 --> 00:12:24.160]  並且神是主動來尋見他
[00:12:24.160 --> 00:12:25.240]  耶穌到那裡見到
[00:12:25.240 --> 00:12:25.840]  抬頭一看
[00:12:25.840 --> 00:12:26.760]  就跟他說
[00:12:26.760 --> 00:12:28.320]  撒該快下來
[00:12:28.320 --> 00:12:31.280]  今天我必須住在你家裡
[00:12:31.280 --> 00:12:34.160]  沒有人介紹撒該給耶穌認識
[00:12:34.160 --> 00:12:35.680]  但原來耶穌一早就知道
[00:12:35.680 --> 00:12:36.600]  誰是撒該
[00:12:36.600 --> 00:12:38.000]  也知道他的樣子是怎樣
[00:12:38.000 --> 00:12:39.520]  也知道他多高多矮
[00:12:39.520 --> 00:12:40.840]  多肥多瘦
[00:12:40.840 --> 00:12:43.360]  他能夠叫得出撒該這個名
[00:12:43.360 --> 00:12:44.480]  Amen
[00:12:44.480 --> 00:12:47.720]  等於我們每一個人的名字
[00:12:47.720 --> 00:12:49.160]  上帝都知道
[00:12:49.160 --> 00:12:51.760]  祂記掛著我們每一個人
[00:12:51.760 --> 00:12:52.360]  然後祂說
[00:12:52.360 --> 00:12:53.200]  你下來吧
[00:12:53.200 --> 00:12:54.640]  你不用在上面
[00:12:54.640 --> 00:12:55.480]  下來之後
[00:12:55.480 --> 00:12:58.360]  祂說今天我必須住在你的家裡
[00:12:58.360 --> 00:13:00.440]  我今天要跟你一起生活
[00:13:00.440 --> 00:13:02.160]  這個住在你家裡
[00:13:02.160 --> 00:13:05.080]  有一句相似的經文出現過
[00:13:05.080 --> 00:13:07.680]  就是在耶穌最後的十字架上
[00:13:07.680 --> 00:13:09.120]  跟囚犯說
[00:13:09.120 --> 00:13:12.880]  今天我要和你在樂園裡
[00:13:12.880 --> 00:13:16.320]  是同一個寫法
[00:13:16.320 --> 00:13:18.840]  就是說能夠和耶穌一起生活的話
[00:13:18.840 --> 00:13:21.800]  就是樂園
[00:13:21.800 --> 00:13:22.680]  Amen
[00:13:22.680 --> 00:13:23.960]  剛才文心說到
[00:13:23.960 --> 00:13:24.760]  在裡面的時候
[00:13:24.760 --> 00:13:26.960]  竟然可以和上帝對話
[00:13:26.960 --> 00:13:28.120]  就算坐牢
[00:13:28.120 --> 00:13:30.840]  心裡竟然得到自由
[00:13:30.840 --> 00:13:33.160]  因為耶穌說我要和你一起
[00:13:33.160 --> 00:13:34.880]  你就在樂園當中
[00:13:34.880 --> 00:13:37.920]  而耶穌說我要在你家裡住下來
[00:13:37.920 --> 00:13:38.680]  即是怎樣
[00:13:38.680 --> 00:13:41.440]  我要去你家裡作客
[00:13:41.440 --> 00:13:44.120]  作客是一件什麼事情
[00:13:44.120 --> 00:13:46.640]  今天我們經常北上旅遊
[00:13:46.640 --> 00:13:48.960]  我們洗兩口水已經是住五星級酒店
[00:13:48.960 --> 00:13:52.440]  吃一些豪華的自助餐
[00:13:52.440 --> 00:13:53.640]  很便宜的
[00:13:53.640 --> 00:13:56.040]  九十八元都可以做
[00:13:56.040 --> 00:13:58.240]  但是在以前二千年前的時候
[00:13:58.240 --> 00:13:59.640]  作客
[00:13:59.640 --> 00:14:00.840]  即是那些旅館
[00:14:00.840 --> 00:14:03.920]  條件是沒有現在那麼高級的
[00:14:03.920 --> 00:14:04.800]  行不行
[00:14:04.800 --> 00:14:06.720]  作客的原文來說
[00:14:06.720 --> 00:14:08.840]  就是說我要屈就
[00:14:08.840 --> 00:14:09.760]  即是去到別人家裡
[00:14:09.760 --> 00:14:11.920]  你會不會住別人的主人房
[00:14:11.920 --> 00:14:13.520]  你會不會住別人的套房
[00:14:13.520 --> 00:14:14.680]  你說隨便吧
[00:14:14.680 --> 00:14:17.520]  綠架床我們那時是帆布床
[00:14:17.520 --> 00:14:20.040]  或者摺床
[00:14:20.040 --> 00:14:21.440]  或者打地鋪都不一定
[00:14:21.440 --> 00:14:22.360]  我們那時很多時候
[00:14:22.360 --> 00:14:24.040]  鄉下來的人都是這樣
[00:14:24.040 --> 00:14:25.240]  有什麼就住什麼
[00:14:25.240 --> 00:14:26.280]  你明白我的意思嗎
[00:14:26.280 --> 00:14:29.080]  耶穌說我要去你家裡居住
[00:14:29.080 --> 00:14:33.320]  其實說到耶穌是要來到你家裡屈就
[00:14:33.320 --> 00:14:36.000]  耶穌是很願意來到我們人的當中
[00:14:36.000 --> 00:14:38.840]  耶穌來到是尋找拯救失常的人
[00:14:38.840 --> 00:14:41.280]  祂道成肉身來到我們的世界裡
[00:14:41.280 --> 00:14:43.560]  祂不介意和我們一起生活
[00:14:43.560 --> 00:14:44.960]  屈不屈就
[00:14:44.960 --> 00:14:45.920]  頗屈就的
[00:14:45.920 --> 00:14:48.920]  並且祂說要用另一個方法
[00:14:48.920 --> 00:14:50.400]  就是聖靈要住在什麼
[00:14:50.400 --> 00:14:53.120]  住在門徒的身體裡
[00:14:53.120 --> 00:14:55.360]  豈不知我們的身體就是聖靈的電
[00:14:55.360 --> 00:14:57.920]  你想想如果上帝住在我這個身體裡
[00:14:57.920 --> 00:14:59.120]  屈不屈就
[00:14:59.120 --> 00:15:03.440]  又三高又糖尿又血壓高
[00:15:03.440 --> 00:15:04.240]  你明白我的意思嗎
[00:15:04.240 --> 00:15:06.400]  其實上帝住在我們當中是很屈就的
[00:15:06.400 --> 00:15:08.840]  不過祂很樂意和我們一起生活
