
[00:00:00.000 --> 00:00:01.600]  詩篇九十九篇
[00:08:09.200 --> 00:08:10.760]  他們回轉向上帝
[00:08:10.760 --> 00:08:14.120]  他就對這句話產生了一個很奇妙的功效
[00:08:14.120 --> 00:08:16.320]  《十五紀》第七章第四節都會這樣說
[00:08:16.320 --> 00:08:19.240]  他說伊斯利人就除掉諸巴力
[00:08:19.240 --> 00:08:23.560]  並且阿斯塔羅單單侍奉耶和華
[00:08:23.560 --> 00:08:26.320]  他們很明白
[00:08:26.320 --> 00:08:29.520]  他們需要伏興
[00:08:29.520 --> 00:08:33.040]  伏興的浪是從認罪
[00:08:33.040 --> 00:08:36.800]  從欺詐那些不屬於上帝的偶像開始
[00:08:37.840 --> 00:08:40.480]  歷史年代有很多場伏興
[00:08:40.480 --> 00:08:43.680]  無論在外國 在中國 在很多不同的地方
[00:08:43.680 --> 00:08:46.400]  都是從我們徹底去悔改
[00:08:46.400 --> 00:08:48.040]  自己所行或者所作的東西
[00:08:48.040 --> 00:08:50.640]  或者在心靈裡面做一些偶像開始
[00:08:50.640 --> 00:08:53.680]  伊斯利文要除掉諸巴力
[00:08:53.680 --> 00:08:56.040]  其實這個巴力的神
[00:08:56.040 --> 00:08:58.640]  在歷史裡面是常常出現
[00:08:58.640 --> 00:09:00.240]  諸巴力是一個什麼神
[00:09:00.240 --> 00:09:01.520]  是一個男的神
[00:09:01.520 --> 00:09:03.720]  原來祂是掌管大自然
[00:09:03.720 --> 00:09:09.320]  掌管生育或者掌管很多孵育狀況的一個男神
[00:09:09.320 --> 00:09:13.240]  所以當人去敬拜諸巴力
[00:09:13.240 --> 00:09:16.080]  就是表示祂很想借著這個假的神
[00:09:16.080 --> 00:09:17.400]  去賜福他們的地圖
[00:09:17.400 --> 00:09:19.880]  讓他們的財富能夠去維持
[00:09:19.880 --> 00:09:23.360]  而這個女神阿斯塔羅
[00:09:23.360 --> 00:09:25.040]  就代表很多情慾
[00:09:25.040 --> 00:09:27.920]  很多這些事情
[00:09:27.920 --> 00:09:29.400]  而且祂的廟裡面
[00:09:29.400 --> 00:09:32.800]  或者敬拜這個假神的廟裡面
[00:09:32.800 --> 00:09:35.560]  時時都有很多行淫的事情出現
[00:09:35.560 --> 00:09:39.960]  甚至用兒童作為祭物獻上給這個假神
[00:09:39.960 --> 00:09:44.040]  巴力 阿斯塔羅
[00:09:44.040 --> 00:09:45.640]  代表那種情慾
[00:09:45.640 --> 00:09:47.320]  代表那種財富
[00:09:47.320 --> 00:09:48.720]  那種權勢
[00:09:48.720 --> 00:09:53.600]  所以當人敬拜巴力 敬拜阿斯塔羅
[00:09:53.600 --> 00:09:56.320]  就是代表人對各式各樣的慾望
[00:09:56.320 --> 00:09:58.440]  很想操控 很想奪得
[00:09:58.440 --> 00:10:00.960]  很想掌握的那種欲念
[00:10:02.840 --> 00:10:05.120]  所以當我們
[00:10:05.120 --> 00:10:08.360]  我們在當中未必會拜這些珠巴力
[00:10:08.360 --> 00:10:10.920]  但如果我們裡面有一種對權力
[00:10:10.920 --> 00:10:12.360]  對情慾
[00:10:12.360 --> 00:10:16.400]  或者對財富
[00:10:16.400 --> 00:10:19.360]  是過於對上帝那種敬拜
[00:10:19.360 --> 00:10:20.480]  其實那個時候
[00:10:20.480 --> 00:10:22.440]  我們就好像伊斯文一樣犯了
[00:10:22.440 --> 00:10:24.920]  敬拜這些偶像的罪
[00:10:24.920 --> 00:10:27.040]  我們要經歷上帝那種復興的浪
[00:10:27.040 --> 00:10:29.520]  我們就需要去戲絕這些一切
[00:10:29.520 --> 00:10:33.360]  戲絕 除掉我們當中的珠巴力和阿斯塔羅
[00:10:33.360 --> 00:10:36.440]  讓上帝那種大能能夠在我們當中去經過
[00:10:36.440 --> 00:10:39.440]  我們要在心靈裡面再一次去調整我們
[00:10:39.440 --> 00:10:40.840]  究竟我們裡面有沒有
[00:10:40.840 --> 00:10:43.640]  為什麼我會為那些事有很多的爭戰
[00:10:43.640 --> 00:10:45.200]  我們為什麼在裡面
[00:10:45.200 --> 00:10:47.840]  我會時時慾望升過
[00:10:47.840 --> 00:10:49.840]  我對上帝那種的愛呢
[00:10:49.840 --> 00:10:51.440]  如果我們有
[00:10:51.440 --> 00:10:53.640]  我們需要去戲絕這些一切
[00:10:53.640 --> 00:10:55.440]  在基督的救恩裡面要宣告
[00:10:55.440 --> 00:10:57.760]  和這些一切去斷絕
[00:10:57.760 --> 00:11:00.520]  我記得我以前認識過一位姐妹
[00:11:00.520 --> 00:11:01.240]  她信任耶穌
[00:11:01.240 --> 00:11:02.680]  但是她裡面有很多的爭戰
[00:11:02.680 --> 00:11:05.040]  因為原來後來我們發現
[00:11:05.040 --> 00:11:07.280]  在她以前
[00:11:07.280 --> 00:11:09.040]  在她信任耶穌之前
[00:11:09.040 --> 00:11:11.360]  她會看面相 看掌相
[00:11:11.360 --> 00:11:12.160]  但信了主之後
[00:11:12.160 --> 00:11:14.080]  她仍然沒有放棄這種能力
[00:11:14.080 --> 00:11:16.880]  她覺得這些東西給她有好處
[00:11:16.880 --> 00:11:18.000]  但也因為這樣
[00:11:18.000 --> 00:11:19.040]  她在信任裡面
[00:11:19.040 --> 00:11:20.280]  她一邊拜上帝
[00:11:20.280 --> 00:11:22.040]  也一邊拜珠巴力
[00:11:22.040 --> 00:11:23.840]  她裡面那種心靈裡面
[00:11:23.840 --> 00:11:25.640]  是得不到真正的平安
[00:11:25.640 --> 00:11:27.800]  在她的信仰裡面有很多的崎嶇
[00:11:27.800 --> 00:11:31.480]  因為她沒有真真正正以耶和華為她的神
[00:11:31.480 --> 00:11:34.120]  單單侍奉祂
[00:11:34.120 --> 00:11:36.320]  唯獨我們將這些一切
[00:11:36.320 --> 00:11:38.240]  不屬於我們的
[00:11:38.240 --> 00:11:39.880]  不屬於上帝的這些東西
[00:11:39.880 --> 00:11:41.080]  我們拿開
[00:11:41.080 --> 00:11:44.000]  神的恩典才能夠領悟到
[00:11:44.000 --> 00:11:48.360]  神母要看見這群以色列民全家的轉向耶和華
[00:11:48.360 --> 00:11:50.000]  但祂提醒他們
[00:11:50.000 --> 00:11:52.800]  還需要丟掉那些偶像
[00:11:52.800 --> 00:11:54.680]  以致單單去侍奉神
[00:11:54.680 --> 00:11:56.920]  但這個復興浪不是停留在這裡
[00:11:56.920 --> 00:11:58.680]  上帝仍然有祂的作為
[00:11:58.680 --> 00:12:00.720]  所以撒慕爾子烏序那群人
[00:12:00.720 --> 00:12:03.600]  在撒慕爾紀上第七章五至六節裡面怎麼說
[00:12:03.600 --> 00:12:05.400]  頂智妹請讀出這段經文
[00:12:05.400 --> 00:12:06.520]  請讀
[00:12:06.520 --> 00:12:07.640]  撒慕爾說
[00:12:07.640 --> 00:12:11.560]  (撒慕爾語)
[00:12:11.560 --> 00:12:14.200]  (撒慕爾語)
[00:12:14.200 --> 00:12:16.640]  (撒慕爾語)
[00:12:16.640 --> 00:12:19.200]  (撒慕爾語)
[00:12:19.200 --> 00:12:20.760]  (撒慕爾語)
[00:12:20.760 --> 00:12:22.760]  (撒慕爾語)
[00:12:22.760 --> 00:12:26.560]  (撒慕爾語)
[00:12:26.560 --> 00:12:28.680]  撒慕爾這個復興的浪
[00:12:28.680 --> 00:12:29.800]  因為他是一個禱告的人
[00:12:29.800 --> 00:12:32.040]  他知道還沒去到終點
[00:12:32.040 --> 00:12:34.040]  原來復興除了揭幕之外
[00:12:34.040 --> 00:12:37.520]  我們還需要一直將這個復興浪去蔓延開去
[00:12:37.520 --> 00:12:38.800]  復興的浪的蔓延
[00:12:38.800 --> 00:12:40.920]  我們見到上帝的作為
[00:12:40.920 --> 00:12:42.440]  不僅令我們棄著偶像
[00:12:42.440 --> 00:12:45.000]  我們更加需要消水在耶和華裡面
[00:12:45.000 --> 00:12:46.960]  消水在耶和華面前的意思
[00:12:46.960 --> 00:12:50.920]  就好像表示水泊出去之後是收不回來
[00:12:50.920 --> 00:12:54.440]  我們要決心去離棄這些偶像
[00:12:54.440 --> 00:12:57.000]  決心地去單單侍奉耶和華
[00:12:57.000 --> 00:12:58.320]  這種決心
[00:12:58.320 --> 00:13:01.080]  就好像張伯斯在他的書裡面所說
[00:13:01.080 --> 00:13:01.960]  除了神之外
[00:13:01.960 --> 00:13:03.600]  我們有沒有一種的省察
[00:13:03.600 --> 00:13:04.760]  有沒有一種的發現
[00:13:04.760 --> 00:13:06.040]  我們會不會有其他的東西
[00:13:06.040 --> 00:13:07.640]  在我們時時倚靠
[00:13:07.640 --> 00:13:09.040]  我們有沒有一種決心
[00:13:09.040 --> 00:13:11.320]  是單單要侍奉耶和華
[00:13:11.320 --> 00:13:13.400]  這個Trampers就說到
[00:13:13.400 --> 00:13:16.240]  一個仍有所持 仍有所靠的人
[00:13:16.240 --> 00:13:20.640]  是不會說出一定要侍奉耶和華
[00:13:20.640 --> 00:13:22.480]  所以這群以色列民
[00:13:22.480 --> 00:13:24.640]  他們在上帝的面前
[00:13:24.640 --> 00:13:26.960]  他們一起去禁食
[00:13:26.960 --> 00:13:31.520]  一起禁食不是在於禁食有什麼奇妙的功效
[00:13:31.520 --> 00:13:32.120]  我再說
[00:13:32.120 --> 00:13:34.280]  實際上都不是因為那個行動
[00:13:34.280 --> 00:13:37.600]  是怎樣能夠有什麼神奇的功效
[00:13:37.600 --> 00:13:39.760]  行動背後是我們能夠經歷
[00:13:39.760 --> 00:13:42.440]  我們的心能夠單一向著上帝
[00:13:42.440 --> 00:13:45.360]  禁食裡面我們就放下很多世俗的事
[00:13:45.360 --> 00:13:48.320]  然後我們專心去尋求神的面
[00:13:48.320 --> 00:13:50.880]  當我們要認定我們侍奉耶和華
[00:13:50.880 --> 00:13:53.000]  原來我們還需要有一種清潔的心
[00:13:53.000 --> 00:13:54.960]  我們要有一些省略的空間
[00:13:54.960 --> 00:13:56.920]  我們要省略我們的生命裡面
[00:13:56.920 --> 00:13:58.480]  有沒有靠賴其他的東西
[00:13:58.480 --> 00:14:01.120]  比起靠賴上帝更多呢
[00:14:01.120 --> 00:14:03.000]  我們是不斷去抓那些事物
[00:14:03.000 --> 00:14:05.520]  我們要操控那個環境
[00:14:05.520 --> 00:14:09.120]  而沒有相信上帝能夠掌管一切
[00:14:09.120 --> 00:14:12.040]  Everything is in his control
[00:14:12.040 --> 00:14:14.240]  神幫助我們
[00:14:14.240 --> 00:14:15.480]  以色列民不單止這樣
[00:14:15.480 --> 00:14:18.000]  他們更加去認罪
[00:14:18.000 --> 00:14:19.920]  原來全心歸向耶和華的時候
[00:14:19.920 --> 00:14:21.720]  當我們醒察
[00:14:21.720 --> 00:14:23.520]  有時真的很奇妙
[00:14:23.520 --> 00:14:24.600]  有很多復興的浪
[00:14:24.600 --> 00:14:25.880]  我們見到
[00:14:25.880 --> 00:14:28.800]  一個在上帝面前的人仍然會說
[00:14:28.800 --> 00:14:31.480]  我得罪了耶和華
[00:14:31.480 --> 00:14:33.800]  認罪是我們在主的面前
[00:14:33.800 --> 00:14:37.480]  去徹底將自己得罪上帝的地方拿出來
[00:14:37.480 --> 00:14:39.280]  然後經歷上帝十字架的補血
[00:14:39.280 --> 00:14:43.920]  那種遮蓋 那種埋慫
[00:14:43.920 --> 00:14:46.000]  我以前聽很多屬靈的長輩
[00:14:46.000 --> 00:14:48.280]  他講到中國的那種復興
[00:14:48.280 --> 00:14:51.000]  其中復興有很多書都會記錄
[00:14:51.000 --> 00:14:53.080]  這個叫山東大復興
[00:14:53.080 --> 00:14:55.280]  在1930年代的時候
[00:14:55.280 --> 00:14:58.000]  一段長時間的復興
[00:14:58.000 --> 00:14:59.240]  復興的浪
[00:14:59.240 --> 00:15:01.160]  曾經有一個牧者
[00:15:01.160 --> 00:15:02.240]  叫做於律公牧師
[00:15:02.240 --> 00:15:03.720]  他有一個記錄
[00:15:03.720 --> 00:15:05.520]  他說當時他很小
[00:15:05.520 --> 00:15:07.040]  三十年代
[00:15:07.040 --> 00:15:09.160]  他現在剛剛離開了世界
[00:15:09.160 --> 00:15:11.320]  但他說到他當時
[00:15:11.320 --> 00:15:14.320]  有人帶他去那個教會當中
[00:15:14.320 --> 00:15:17.520]  他說一開始他們就一起去敬拜
[00:15:17.520 --> 00:15:20.560]  那個牧師一唱就唱了一個小時
[00:15:20.560 --> 00:15:22.360]  但大家不是停在那裡
[00:15:22.360 --> 00:15:23.160]  唱完詩歌之後
[00:15:23.160 --> 00:15:26.560]  然後同心的一起去禱告
[00:15:26.560 --> 00:15:28.920]  禱告的聲音的浪是很大
[00:15:28.920 --> 00:15:32.880]  然後牧師就講了兩個多三個小時
[00:15:32.880 --> 00:15:34.520]  我想四五個小時
[00:15:34.520 --> 00:15:36.920]  我不知道我們今天能否撐得住
[00:15:36.920 --> 00:15:39.840]  不過我相信如果真的有這麼大的復興的浪
[00:15:39.840 --> 00:15:42.880]  我想我們每一個人都樂意去參加
[00:15:42.880 --> 00:15:44.840]  四五個小時之後
[00:15:44.840 --> 00:15:47.920]  於律公牧師當時是一個很小很年輕的人
[00:15:47.920 --> 00:15:49.600]  他就說我們要走了
[00:15:49.600 --> 00:15:52.280]  城門都關了我們怎麼辦
[00:15:52.280 --> 00:15:55.160]  他的朋友就說我們繼續留在教會
[00:15:55.160 --> 00:15:57.320]  他說教會這麼多人這麼擠
[00:15:57.320 --> 00:15:58.560]  怎麼睡
[00:15:58.560 --> 00:16:00.440]  他說我們不是睡覺
[00:16:00.440 --> 00:16:04.000]  我們要通宵祈禱
[00:16:04.000 --> 00:16:06.760]  當時於牧師就是這樣和他們一起禱告
[00:16:06.760 --> 00:16:11.160]  禱告的浪一直看到很多神跡奇事去發生
[00:16:11.160 --> 00:16:13.240]  上帝光照了很多人
[00:16:13.240 --> 00:16:16.160]  那些人的心很被扎庇
[00:16:16.160 --> 00:16:19.320]  所以他說在這個復興的浪裡面
[00:16:19.320 --> 00:16:21.400]  曾經見過有很多很奇妙的事
[00:16:21.400 --> 00:16:24.040]  在整個大復興的記錄裡面
[00:16:24.040 --> 00:16:25.600]  曾經記錄了很多人
[00:16:25.600 --> 00:16:28.360]  有些人為了他小時候做過的一些錯事
[00:16:28.360 --> 00:16:31.120]  他來到主的面前求主赦免
[00:16:31.120 --> 00:16:33.160]  有些人為了他自己
[00:16:33.160 --> 00:16:34.560]  曾經在上帝面前犯過的罪
[00:16:34.560 --> 00:16:35.560]  一樣一樣記下
[00:16:35.560 --> 00:16:38.120]  有一個牧師他記下了有六十多條的罪
[00:16:38.120 --> 00:16:39.920]  他要在上帝面前認
[00:16:39.920 --> 00:16:43.040]  當這個牧師認了自己的罪之後
[00:16:43.040 --> 00:16:45.360]  他就願意邀請聖靈充滿他
[00:16:45.360 --> 00:16:48.640]  後來他帶著十八個學生為學校禱告
