
[00:00:00.000 --> 00:00:05.340]  大家好,今天這篇可能是我們講了這麼久
[00:01:46.400 --> 00:01:51.280]  我就是生命活水再加世界的光
[00:01:51.280 --> 00:01:54.040]  這兩個宣告其實是二合一的宣告
[00:01:54.040 --> 00:01:58.360]  都是在駐彭捷最後一天裏面所宣布的
[00:01:58.360 --> 00:02:01.440]  不過約翰在這裏在後面又加了一句
[00:02:01.440 --> 00:02:05.760]  他說耶穌這話是指信他的人要受聖靈所說的
[00:02:05.760 --> 00:02:07.520]  那時還沒有賜下聖靈
[00:02:07.520 --> 00:02:11.320]  因為耶穌還沒有得到榮耀
[00:02:11.320 --> 00:02:14.680]  所以這件事未有辦法發生
[00:02:14.680 --> 00:02:17.520]  因為耶穌必須要先上十字架
[00:02:17.520 --> 00:02:18.480]  聖靈降臨
[00:02:18.480 --> 00:02:23.720]  那他才可以成為生命活水才可以成為世界的光
[00:02:23.720 --> 00:02:29.560]  於是真正的福音大能是源於耶穌基督的榮耀十架
[00:02:29.560 --> 00:02:32.720]  和聖靈的洗禮
[00:02:32.720 --> 00:02:37.040]  一個月前我們來到約翰福音第九章
[00:02:37.040 --> 00:02:39.200]  是耶穌
[00:02:39.200 --> 00:02:40.560]  約翰福音第九章
[00:02:40.560 --> 00:02:45.560]  是耶穌醫示了一個生來失明人的故事
[00:02:45.560 --> 00:02:50.200]  有趣的是生命的活水和世界的光
[00:02:50.200 --> 00:02:53.560]  仍然是這個故事的中心思想
[00:02:53.560 --> 00:02:55.880]  第一 耶穌是世界的光
[00:02:55.880 --> 00:03:02.560]  唯有世界的光才可以照亮這個核子和它黑暗的世界
[00:03:02.560 --> 00:03:07.160]  但若要這個核子被創造新的眼睛
[00:03:07.160 --> 00:03:09.800]  就必須要有生命的活水
[00:03:09.800 --> 00:03:12.440]  所以你仍然離不開生命的活水
[00:03:12.440 --> 00:03:16.240]  如果耶穌只是世界的光是沒有辦法醫治的
[00:03:16.240 --> 00:03:23.080]  這個核子需要是西羅亞池水裏面的生命活水
[00:03:23.080 --> 00:03:29.120]  聖經學者告訴我們約翰福音第九章是一個精心編排的故事
[00:03:29.120 --> 00:03:35.800]  他呈現一個ABCDCDBA前後呼應的架構
[00:03:35.800 --> 00:03:40.240]  故事當中眾人重複又重複詢問一個問題
[00:03:40.240 --> 00:03:45.000]  就是這個核子的眼睛是怎樣開的
[00:03:45.000 --> 00:03:50.000]  答案是耶穌要醫治創造眼睛有三個步驟
[00:03:50.000 --> 00:03:53.000]  第一個是唾沫和泥
[00:03:53.000 --> 00:03:57.320]  第二個是需要派他去西羅亞池那裏
[00:03:57.320 --> 00:03:59.720]  西羅亞是奉差遣的意思
[00:03:59.720 --> 00:04:01.800]  接著那個人要聽命
[00:04:01.800 --> 00:04:03.800]  去到那裏洗了眼
[00:04:03.800 --> 00:04:08.920]  用西羅亞池的活水去洗眼就可以看見
[00:04:08.920 --> 00:04:11.200]  如果你早幾個星期和我們一起
[00:04:11.200 --> 00:04:16.120]  你知道所有的一切都是指向耶穌祂自己
[00:04:16.120 --> 00:04:21.520]  我們問生來失明活在死陰黑暗中的大罪人
[00:04:21.520 --> 00:04:23.520]  這個核子就是一個這樣的人
[00:04:23.520 --> 00:04:26.200]  如何可以重生得潔淨
[00:04:26.200 --> 00:04:28.600]  如何可以看見上帝的國
[00:04:28.600 --> 00:04:31.960]  如何可以進入上帝的安息
[00:04:31.960 --> 00:04:35.160]  因為這個是一個安息的記號
[00:04:35.160 --> 00:04:39.320]  答案是創造萬物上帝的兒子
[00:04:39.320 --> 00:04:41.320]  奉副差遣
[00:04:41.320 --> 00:04:42.440]  他就是西羅亞
[00:04:42.440 --> 00:04:44.720]  耶穌的名字叫西羅亞
[00:04:44.720 --> 00:04:46.320]  他要到城要肉身
[00:04:46.320 --> 00:04:51.560]  接著他要被釘在十字架上流出補血和活水
[00:04:51.560 --> 00:04:54.200]  西羅亞才可以變成西羅亞池
[00:04:54.200 --> 00:04:56.400]  耶穌本來就是叫西羅亞
[00:04:56.400 --> 00:04:58.200]  但是他要在十字架上
[00:04:58.200 --> 00:05:01.240]  當他掛在木頭上面
[00:05:01.240 --> 00:05:06.040]  冰冰插他立旁的時候就有水和血流出來
[00:05:06.040 --> 00:05:07.720]  變成了西羅亞池
[00:05:07.720 --> 00:05:12.600]  西羅亞池造成了最終的聖靈的洗禮
[00:05:12.600 --> 00:05:16.200]  而當一個罪人他聽見上帝的話
[00:05:16.200 --> 00:05:18.200]  他願意服從上帝的話
[00:05:18.200 --> 00:05:20.200]  他迴轉悔改
[00:05:20.200 --> 00:05:22.200]  順靠跟隨耶穌基督
[00:05:22.200 --> 00:05:26.520]  他去領受西羅亞池裏面的補血和活水
[00:05:26.520 --> 00:05:27.960]  聖靈的洗禮
[00:05:27.960 --> 00:05:30.440]  於是他罪得赦免
[00:05:30.440 --> 00:05:32.440]  他重新得潔淨
[00:05:32.440 --> 00:05:34.920]  於是他可以看見上帝的國
[00:05:34.920 --> 00:05:37.480]  進入上帝永恆的安息
[00:05:37.480 --> 00:05:38.760]  一輪嘴
[00:05:38.760 --> 00:05:41.880]  我希望你還記得我們上幾個禮拜
[00:05:41.880 --> 00:05:45.640]  我們努力耕耘的結果就在前面那裏
[00:05:45.640 --> 00:05:49.800]  ABCD CD部分完結之後
[00:05:49.800 --> 00:05:53.080]  最後引來前後呼應的BA
[00:05:53.080 --> 00:05:56.040]  耶穌和核子再次相遇
[00:05:56.040 --> 00:05:59.000]  這次要開他屬靈的眼睛
[00:05:59.000 --> 00:06:02.040]  最後一段是整個故事的總結
[00:06:02.040 --> 00:06:04.040]  就是耶穌和法理塞人
[00:06:04.040 --> 00:06:09.080]  又去對談罪孽與核眼的故事
[00:06:09.080 --> 00:06:13.400]  《讓福音》第九章的上半部的主旨是
[00:06:13.400 --> 00:06:17.240]  核子開眼睛看見安息
[00:06:17.240 --> 00:06:22.520]  下半部的主旨是核子開眼睛看見人子
[00:06:22.520 --> 00:06:27.720]  這是我們上個禮拜說了人子的重要性
[00:06:27.720 --> 00:06:32.280]  說完之後我們說我們可以將一個名掛在核子的身上
[00:06:32.280 --> 00:06:34.520]  我們叫他做尼哥德姆
[00:06:34.520 --> 00:06:39.800]  因為尼哥德姆的人生其實就是平衡於核子
[00:06:39.800 --> 00:06:43.560]  尼哥德姆從前是一個大核子
[00:06:43.560 --> 00:06:46.280]  他來到見耶穌和他談天國時
[00:06:46.280 --> 00:06:49.720]  耶穌說除非你重生你不能看見
[00:06:49.720 --> 00:06:51.720]  他看不到上帝的國
[00:06:51.720 --> 00:06:54.760]  後來他蒙耶穌的醫治救贖
[00:06:54.760 --> 00:06:56.360]  他看見天國
[00:06:56.360 --> 00:06:57.640]  看見人子
[00:06:57.640 --> 00:06:58.920]  他進入安息
[00:06:58.920 --> 00:07:00.920]  他得享永生
[00:07:00.920 --> 00:07:04.920]  在第九章最後一個部份裏面
[00:07:04.920 --> 00:07:07.400]  第39至41節裏面
[00:07:07.400 --> 00:07:11.400]  耶穌為我們這樣總結第九章
[00:07:11.400 --> 00:07:15.320]  耶穌說我為審判到這世上來
[00:07:15.320 --> 00:07:17.000]  使不能看見的看見
[00:07:17.000 --> 00:07:20.280]  使能看見的反而失明
[00:07:20.280 --> 00:07:23.960]  巴里賽人問難道我們也失明了嗎
[00:07:23.960 --> 00:07:27.560]  耶穌說你們若是失明的就沒有罪了
[00:07:27.560 --> 00:07:30.200]  但現在你們說我們能看見
[00:07:30.200 --> 00:07:31.400]  我們沒有失明
[00:07:31.400 --> 00:07:32.200]  你們
[00:07:32.200 --> 00:07:33.400]  這個你們指誰
[00:07:33.400 --> 00:07:34.360]  巴里賽人
[00:07:34.360 --> 00:07:36.680]  你們的罪還在
[00:07:36.680 --> 00:07:41.080]  耶穌的降生啟動了天國的審判
[00:07:41.080 --> 00:07:42.600]  信人子的有永生
[00:07:42.600 --> 00:07:45.880]  不信人子的得不到永生
[00:07:45.880 --> 00:07:47.000]  耶穌是真光
[00:07:47.000 --> 00:07:48.200]  他來到這個世界
[00:07:48.200 --> 00:07:50.200]  他照亮了所有的人
[00:07:50.200 --> 00:07:52.280]  他將這個世界的人分為兩半
[00:07:52.280 --> 00:07:55.320]  第一半是承認自己是黑眼的
[00:07:55.320 --> 00:07:58.120]  承認自己有罪的
[00:07:58.120 --> 00:08:01.000]  這種人他可以因耶穌而看見
[00:08:01.000 --> 00:08:03.080]  可以因為十誡的懸殃
[00:08:03.080 --> 00:08:05.480]  得到罪得赦免的禮物
[00:08:05.480 --> 00:08:08.520]  另外一種是自以為自己看見
[00:08:08.520 --> 00:08:09.640]  我沒有罪的
[00:08:09.640 --> 00:08:11.240]  自以為意的人
[00:08:11.240 --> 00:08:14.840]  這種人因為他拒絕了真光耶穌
[00:08:14.840 --> 00:08:18.840]  他會陷入一個更深層的失明
[00:08:18.840 --> 00:08:26.120]  這個是耶穌給法里賽人非常嚴重的警告
[00:08:26.120 --> 00:08:28.040]  你們的罪還在
[00:08:28.040 --> 00:08:28.760]  最後那句
[00:08:28.760 --> 00:08:29.640]  你們的罪
[00:08:29.640 --> 00:08:30.520]  你們是誰
[00:08:30.520 --> 00:08:31.160]  是法里賽人
[00:08:31.160 --> 00:08:32.680]  你們的罪還在
[00:08:32.680 --> 00:08:34.600]  因為上帝的憤怒
[00:08:34.600 --> 00:08:37.000]  還在你們的身上
[00:08:37.000 --> 00:08:38.600]  接著到這裡
[00:08:38.600 --> 00:08:40.600]  第九章就完結了
[00:08:40.600 --> 00:08:44.760]  由第九章轉入第十章的時候
[00:08:44.760 --> 00:08:47.320]  討論的內容完全改變了
[00:08:47.320 --> 00:08:51.400]  之前第九章說的是黑眼看見
[00:08:51.400 --> 00:08:55.640]  現在轉為牧人和羊群的故事
[00:08:55.640 --> 00:08:57.560]  第十章第一節
[00:08:57.560 --> 00:08:58.760]  耶穌這樣說
[00:08:58.760 --> 00:09:01.000]  我實實在在的告訴你們
[00:09:01.000 --> 00:09:06.280]  那不從門進羊圈
[00:09:06.280 --> 00:09:10.600]  倒從別處爬進去的是賊就是強盜
[00:09:10.600 --> 00:09:14.840]  第十章第二十一節
[00:09:14.840 --> 00:09:19.480]  突然彈回去第九章裡面的故事
[00:09:19.480 --> 00:09:21.160]  如果有人說
[00:09:21.160 --> 00:09:23.800]  如果他是鬼父的人
[00:09:23.800 --> 00:09:26.200]  豈能開盲人的眼睛
[00:09:26.200 --> 00:09:27.960]  這是很奇怪的一件事
[00:09:27.960 --> 00:09:30.360]  你說的是羊
[00:09:30.360 --> 00:09:31.800]  說的是羊圈
[00:09:31.800 --> 00:09:33.400]  說的是牧羊人
[00:09:33.400 --> 00:09:35.560]  突然間第二十一節
[00:09:35.560 --> 00:09:39.640]  又說回第九章盲人開眼的問題
[00:09:39.640 --> 00:09:41.400]  接著第二十二節
[00:09:41.400 --> 00:09:46.520]  那時是冬天在耶路撒冷有獻殿節
[00:09:46.520 --> 00:09:53.240]  接著又繼續說羊和牧人的問題
[00:09:53.240 --> 00:09:54.120]  第二十六節
[00:09:54.120 --> 00:09:55.880]  但是你們不信
[00:09:55.880 --> 00:09:57.320]  因為你們不是我的羊
[00:09:57.320 --> 00:09:59.000]  我的羊聽我的聲音
[00:09:59.000 --> 00:10:00.120]  之前已經出現了
[00:10:00.120 --> 00:10:02.920]  所以整段由頭到尾都是在說羊
[00:10:02.920 --> 00:10:04.440]  但中間不知道為什麼
[00:10:04.440 --> 00:10:10.600]  第二十一節又彈回一個關於黑眼看見的東西
[00:10:10.600 --> 00:10:12.600]  於是驟眼看來
[00:10:12.600 --> 00:10:15.320]  第十章是一個全新的故事
[00:10:15.320 --> 00:10:19.560]  而且它有一個全新的節期作為背景
[00:10:19.560 --> 00:10:22.760]  之前幾章都是駐棚節
[00:10:22.760 --> 00:10:26.280]  現在有一個新的獻殿節
[00:10:26.280 --> 00:10:29.080]  獻殿節是大約駐棚節之後
[00:10:29.080 --> 00:10:32.680]  大約三個月的一個節期
[00:10:32.680 --> 00:10:33.800]  但正如我所說
[00:10:33.800 --> 00:10:36.120]  第十章第二十一節
[00:10:36.120 --> 00:10:38.120]  突然間說回開眼症
[00:10:38.120 --> 00:10:41.640]  好像這個問題又將我們拉回第九章
[00:10:41.640 --> 00:10:44.200]  另外還有一樣特別的地方
[00:10:44.200 --> 00:10:45.960]  就是第十章一開始
[00:10:45.960 --> 00:10:47.960]  耶穌就說那句話
[00:10:47.960 --> 00:10:50.280]  我實實在在地告訴你們
[00:10:50.280 --> 00:10:53.000]  在約翰福音裏面
[00:10:53.000 --> 00:10:55.880]  這句話我實實在在地告訴你們
[00:10:55.880 --> 00:10:57.960]  在新約裏面是約翰獨有的
[00:10:57.960 --> 00:10:59.560]  在約翰福音裏面
[00:10:59.560 --> 00:11:01.480]  這句話我實實在在地告訴你們
[00:11:01.480 --> 00:11:02.920]  一共出現過二十五次
[00:11:02.920 --> 00:11:08.520]  二十五次每次都是在一個持續對話裏面出現的
[00:11:08.520 --> 00:11:12.760]  從來沒有故事一開始就我實實在在告訴你們
[00:11:12.760 --> 00:11:16.200]  於是當你這樣讀的時候
[00:11:16.200 --> 00:11:21.240]  你開始懷疑第十章其實不是一個新段落的開始
[00:11:21.240 --> 00:11:24.760]  是前面故事的延續
[00:11:24.760 --> 00:11:27.080]  你會不期然地去問這個問題
[00:11:27.080 --> 00:11:31.240]  我實實在在告訴你們的你們到底是誰
[00:11:31.240 --> 00:11:33.560]  因為之前沒有解釋
[00:11:33.560 --> 00:11:35.720]  沒有告訴你們是誰
[00:11:35.720 --> 00:11:40.840]  你們究竟是在說門徒還是群眾
[00:11:40.840 --> 00:11:46.280]  還是前面第九章尾聲裏面的法利賽人
[00:11:46.280 --> 00:11:48.680]  其實你想想你會發現
[00:11:48.680 --> 00:11:54.440]  第十章第一節其實你們很有可能是法利賽人
[00:11:54.440 --> 00:11:55.880]  如果是這樣的話
[00:11:55.880 --> 00:11:58.280]  第十章不是一個全新的故事
[00:11:58.280 --> 00:12:02.120]  而是第九章的延續
[00:12:02.120 --> 00:12:05.720]  如果你問我你怎樣看林牧師
[00:12:05.720 --> 00:12:13.400]  我想約翰是想邀請我們作為他的讀者
[00:12:13.400 --> 00:12:16.840]  將第十章一至二十一節
[00:12:16.840 --> 00:12:22.280]  看為第九章和第十章二十二節之後的連接
[00:12:22.280 --> 00:12:23.880]  好像一條橋一樣
[00:12:23.880 --> 00:12:25.560]  他將兩個故事連在一起
[00:12:25.560 --> 00:12:27.640]  其實兩個是真的分開了的故事
[00:12:27.640 --> 00:12:31.560]  但是他故意要將這兩件事連起來
[00:12:31.560 --> 00:12:34.360]  一方面他連接第九章的尾聲
[00:12:34.360 --> 00:12:36.040]  一開始我實實在在告訴你們
[00:12:36.040 --> 00:12:37.560]  沒有說你們是誰
[00:12:37.560 --> 00:12:38.680]  你們是誰
[00:12:38.680 --> 00:12:40.760]  你們應該是前面的法利賽人
[00:12:40.760 --> 00:12:41.880]  於是連了
[00:12:41.880 --> 00:12:43.880]  但是他開始說羊
[00:12:43.880 --> 00:12:45.640]  接著第二十六第二十七節
[00:12:45.640 --> 00:12:47.880]  仍然在說羊和牧人的關係
[00:12:47.880 --> 00:12:52.760]  於是你發現他將兩件事連在一起
[00:12:52.760 --> 00:12:55.160]  另一方面很特別的
[00:12:55.160 --> 00:13:00.920]  約翰要我們開始想獻殿節
[00:13:00.920 --> 00:13:07.800]  他要我們用獻殿節的歷史背景和屬靈的意義
[00:13:07.800 --> 00:13:11.480]  在獻殿節屬靈意義的光照下
[00:13:11.480 --> 00:13:14.040]  去明白前面那二十一節
[00:13:14.040 --> 00:13:17.560]  就是牧人和羊群的教導
[00:13:17.560 --> 00:13:18.840]  簡單來說
[00:13:18.840 --> 00:13:22.760]  約翰可以一開始就跟你說獻殿節
[00:13:22.760 --> 00:13:25.640]  但是他等到第二十二節才跟你說獻殿節
[00:13:25.640 --> 00:13:28.040]  因為他想前面二十一節
[00:13:28.040 --> 00:13:30.040]  和之前第九章
[00:13:30.040 --> 00:13:32.760]  耶穌和法利賽人對話連接
[00:13:32.760 --> 00:13:35.560]  但是去到第二十二節的時候
[00:13:35.560 --> 00:13:37.480]  他告訴你其實是獻殿節
[00:13:37.480 --> 00:13:41.320]  就是說你現在要用獻殿節的眼光
[00:13:41.320 --> 00:13:44.440]  去讀回前面的二十一節
[00:13:44.440 --> 00:13:50.280]  你用獻殿節去明白前面二十一節究竟在說什麼
[00:13:50.280 --> 00:13:54.760]  於是在我們還沒開始讀我們今天的經文
[00:13:54.760 --> 00:13:59.000]  就是《讓福音》第十章一至十節之前
[00:13:59.000 --> 00:14:02.440]  我們先要明白什麼是獻殿節
[00:14:02.440 --> 00:14:05.880]  獻殿節的由來是什麼
[00:14:05.880 --> 00:14:09.560]  說真的與其你聽我說
[00:14:09.560 --> 00:14:12.360]  我倒不如介紹一個專家給你認識
[00:14:12.360 --> 00:14:16.920]  今天我們就直接去找新約學者D.A. Carson
[00:14:16.920 --> 00:14:21.240]  讓D.A. Carson去介紹獻殿節
[00:14:21.240 --> 00:14:25.000]  希伯來文是Hanukkah
[00:14:25.000 --> 00:14:29.400]  其實是一個很有名的猶太人節日
[00:14:29.400 --> 00:14:32.120]  今天你在美國大家一聽到Hanukkah
[00:14:32.120 --> 00:14:34.120]  因為它接近聖誕節
[00:14:34.120 --> 00:14:36.120]  所以大家都很熟悉的
[00:14:36.120 --> 00:14:42.760]  但是你一定要明白Hanukkah究竟的重要性在哪裡
[00:14:42.760 --> 00:14:45.000]  這個我需要D.A. Carson去介紹
[00:14:45.000 --> 00:14:48.760]  它的原因是因為這個節日在舊約聖經裡面是沒有出現過的
[00:14:48.760 --> 00:14:53.160]  沒有出現過的原因是因為這個節日是出現在
[00:14:53.160 --> 00:14:57.480]  新舊約之間四百年中間的沉默歲月
[00:14:57.480 --> 00:14:58.760]  大家知道了
[00:14:58.760 --> 00:15:01.240]  你教的最後那本書叫馬拉基書
[00:15:01.240 --> 00:15:03.240]  新約那本一開播就是《馬太福音》
[00:15:03.240 --> 00:15:04.680]  中間隔了四百年
[00:15:04.680 --> 00:15:06.680]  有四百年是沒有書的
[00:15:06.680 --> 00:15:08.680]  有四百年是沒有先知的
[00:15:08.680 --> 00:15:13.400]  Hanukkah就是出現在那四百年的中間
[00:15:13.400 --> 00:15:17.240]  所以舊約聖經裡面是從來沒有提過有Hanukkah這件事的
[00:15:17.240 --> 00:15:19.800]  但是你去到新約就提了一次
[00:15:19.800 --> 00:15:22.120]  我們知道提了一次
[00:15:22.120 --> 00:15:24.520]  因為這個是一個很出名的節日
[00:15:24.520 --> 00:15:25.240]  發生在哪裡?
[00:15:25.240 --> 00:15:27.240]  四百年之間的事情
[00:15:27.240 --> 00:15:29.960]  我有做了兩頁的筆記給你
[00:15:29.960 --> 00:15:31.960]  我們一起去看
[00:15:31.960 --> 00:15:34.280]  這個是D.A. Carson所說的
[00:15:34.280 --> 00:15:35.720]  他說
[00:15:35.720 --> 00:15:40.440]  憲典節並未出現在希伯來聖經
[00:15:40.440 --> 00:15:42.680]  而是一個較新的節期
[00:15:42.680 --> 00:15:43.880]  多新呢?
[00:15:43.880 --> 00:15:45.880]  公元前167年
[00:15:45.880 --> 00:15:47.880]  就是耶穌還沒有出生之前
[00:15:47.880 --> 00:15:49.400]  你倒數回去167年
[00:15:49.400 --> 00:15:52.920]  就是那段四百年的黑暗期
[00:15:52.920 --> 00:15:56.760]  沒有上帝啟示的期
[00:15:56.760 --> 00:15:59.560]  公元前167年
[00:15:59.560 --> 00:16:03.000]  敘利亞王Antiochus
[00:16:03.000 --> 00:16:05.000]  攻佔耶路撒冷
[00:16:05.000 --> 00:16:07.800]  其實當時以色列人已經亡國了
[00:16:07.800 --> 00:16:09.800]  不過他仍然有自己的土地
[00:16:09.800 --> 00:16:11.800]  耶路撒冷仍然是聖城
[00:16:11.800 --> 00:16:14.600]  他們仍然有自己的聖殿
[00:16:14.600 --> 00:16:16.600]  但是那一年
[00:16:16.600 --> 00:16:19.800]  敘利亞王攻佔了耶路撒冷
[00:16:19.800 --> 00:16:21.800]  攝逐了聖靈
[00:16:21.800 --> 00:16:24.200]  並設立異教祭壇
[00:16:24.200 --> 00:16:27.240]  取代以色列上帝的祭壇
[00:16:27.240 --> 00:16:27.880]  OK
[00:16:27.880 --> 00:16:32.040]  你可以想想這個是不可想像的東西
[00:16:32.040 --> 00:16:34.040]  你最神聖的聖殿
[00:16:34.040 --> 00:16:37.640]  現在被人用異邦的祭壇取代了
[00:16:37.640 --> 00:16:42.760]  於是當時很多猶太人奮起反抗
[00:16:42.760 --> 00:16:46.200]  在當時頗有名的領導
[00:16:46.200 --> 00:16:49.800]  叫做Judas Maccabeus的領導之下
[00:16:49.800 --> 00:16:51.800]  在公元前164年
[00:16:51.800 --> 00:16:53.080]  就是三年之後
[00:16:53.080 --> 00:16:55.800]  在基斯留月的25號
[00:16:55.800 --> 00:16:57.800]  重奪聖殿
[00:16:57.800 --> 00:17:01.960]  然後把這個聖殿重奪了之後
[00:17:01.960 --> 00:17:04.360]  獻給上帝
[00:17:04.360 --> 00:17:06.360]  這個叫獻殿節
[00:17:06.360 --> 00:17:07.880]  原來獻殿節
[00:17:07.880 --> 00:17:08.920]  說真的
[00:17:08.920 --> 00:17:09.960]  如果你不知道的時候
[00:17:09.960 --> 00:17:13.000]  你以為獻殿節就是所羅門獻殿
[00:17:13.000 --> 00:17:15.000]  原來和所羅門是沒有關係的
[00:17:15.000 --> 00:17:17.000]  所羅門已經死了多久
[00:17:17.000 --> 00:17:21.720]  這個獻殿節是從敵人手中重奪聖殿
[00:17:21.720 --> 00:17:23.720]  然後再獻給上帝
[00:17:23.720 --> 00:17:25.720]  於是從那時候開始
[00:17:25.720 --> 00:17:31.160]  人們慶祝聖殿重新奉獻八天
[00:17:31.160 --> 00:17:33.160]  解釋為什麼是八天
[00:17:33.160 --> 00:17:38.760]  之後每年的基斯留月25日舉行八天的奉獻禮
[00:17:38.760 --> 00:17:42.520]  他也都同時稱為光明節
[00:17:42.520 --> 00:17:48.280]  因為猶太人家中會點亮油燈和蠟燭來慶祝
[00:17:48.280 --> 00:17:50.280]  燈光的使用
[00:17:50.280 --> 00:17:51.320]  節期
[00:17:51.320 --> 00:17:53.880]  喜慶的氣氛
[00:17:53.880 --> 00:17:57.560]  使他與駐彭節相提並論
[00:17:57.560 --> 00:18:00.680]  駐彭節就是三個月前的大節日
[00:18:00.680 --> 00:18:01.720]  OK
[00:18:01.720 --> 00:18:05.880]  他還被稱為基斯留月的駐彭節
[00:18:05.880 --> 00:18:07.400]  一年過兩次駐彭節
[00:18:07.400 --> 00:18:08.840]  第一個是在耶路撒冷過
[00:18:08.840 --> 00:18:10.440]  第二個不用回耶路撒冷
[00:18:10.440 --> 00:18:11.800]  與駐彭節不同的
[00:18:11.800 --> 00:18:13.800]  他可以在家中慶祝
[00:18:13.800 --> 00:18:18.360]  三個月之後又再慶祝駐彭節
[00:18:18.360 --> 00:18:22.200]  我想你看看這個獻殿節
[00:18:22.200 --> 00:18:31.160]  他的代表的記號就是光明節
[00:18:31.160 --> 00:18:33.720]  這個獻殿節裡面的燈台
[00:18:33.720 --> 00:18:36.920]  這個燈台在美國全世界都知道
[00:18:36.920 --> 00:18:38.440]  每年去到那個時候
[00:18:38.440 --> 00:18:40.120]  你到處都能看到
[00:18:40.120 --> 00:18:41.400]  是在點亮什麼呢
[00:18:41.400 --> 00:18:45.240]  你看這個燈台上面其實有八個蠟燭點
[00:18:45.240 --> 00:18:46.760]  中間有一支大蠟燭
[00:18:46.760 --> 00:18:48.840]  大蠟燭是用來點其他蠟燭的
[00:18:48.840 --> 00:18:51.640]  每天點一個就點亮八天
[00:18:51.640 --> 00:18:53.240]  因為他慶祝八天
[00:18:53.240 --> 00:18:54.440]  為什麼慶祝八天呢
[00:18:54.440 --> 00:18:58.680]  就是因為猶太人當年戰勝敵人之後發現
[00:18:58.680 --> 00:19:02.840]  聖殿裡面剩下來純正的橄欖油
[00:19:02.840 --> 00:19:07.400]  只可以足夠燈台點一天
[00:19:07.400 --> 00:19:09.160]  那時候馬上慌了
[00:19:09.160 --> 00:19:10.840]  沒有橄欖油
[00:19:10.840 --> 00:19:12.280]  橄欖油要去做
[00:19:12.280 --> 00:19:13.400]  需要時間
[00:19:13.400 --> 00:19:15.560]  誰知道那個橄欖油
[00:19:15.560 --> 00:19:18.120]  剩下的橄欖油應該只是點一天而已
[00:19:18.120 --> 00:19:21.320]  足足神奇地消足了八天
[00:19:21.320 --> 00:19:23.880]  他覺得是上帝的神蹟
[00:19:23.880 --> 00:19:25.400]  把電獻給上帝
[00:19:25.400 --> 00:19:27.000]  一點點了八天
[00:19:27.000 --> 00:19:31.480]  接著八天之後就有新橄欖油來供應了
[00:19:31.480 --> 00:19:35.320]  於是這個是獻殿節
[00:19:35.320 --> 00:19:36.520]  但是你聽我說
[00:19:36.520 --> 00:19:38.600]  你聽DA Carson說
[00:19:38.600 --> 00:19:44.280]  獻殿節是基斯留月的鑄鵬節
[00:19:44.280 --> 00:19:45.080]  OK
[00:19:45.080 --> 00:19:46.520]  就是獻殿節
[00:19:46.520 --> 00:19:48.920]  讓你想起三個月前
[00:19:48.920 --> 00:19:53.560]  就是三個月前可能你上了耶路撒冷的鑄鵬節
[00:19:53.560 --> 00:19:56.120]  鑄鵬節裡面有很大的光明
[00:19:56.120 --> 00:19:57.480]  他也叫光明節
