
[00:00:00.000 --> 00:00:02.560]  我們今天就是思想聖經裏面的
[00:05:58.680 --> 00:06:01.920]  當然他人生在這個階段很悲哀
[00:06:01.920 --> 00:06:05.400]  甚至逃跑被人追殺
[00:06:05.400 --> 00:06:07.560]  但是在這個過程當中
[00:06:07.560 --> 00:06:09.560]  他很清楚知道其實自己裡面
[00:06:09.560 --> 00:06:11.200]  是有很多的缺乏
[00:06:11.200 --> 00:06:12.480]  很多的需要
[00:06:12.920 --> 00:06:17.240]  以至他內心會很迫切地尋求神的幫助
[00:06:17.240 --> 00:06:19.640]  聖經提醒我們
[00:06:19.640 --> 00:06:21.680]  第一節每天你們要熱切地
[00:06:21.680 --> 00:06:23.880]  恆切地向神禱告
[00:06:23.880 --> 00:06:25.720]  恆久熱切
[00:06:25.720 --> 00:06:27.680]  有些時候我們禱告的時候
[00:06:27.680 --> 00:06:30.200]  或者會感覺好像都很冷
[00:06:30.200 --> 00:06:33.800]  心好像提不起那種力量
[00:06:33.800 --> 00:06:35.960]  但是每當你去祈禱的時候
[00:06:35.960 --> 00:06:37.240]  你首先向神祈禱
[00:06:37.240 --> 00:06:39.520]  讓我看到自己的需要
[00:06:39.520 --> 00:06:42.200]  看到自己真實的狀況
[00:06:42.920 --> 00:06:44.760]  你記得神在啟示錄
[00:06:44.760 --> 00:06:47.520]  曾經提醒老弟家的教會
[00:06:47.520 --> 00:06:49.440]  老弟家的教會
[00:06:49.440 --> 00:06:50.880]  聖經說他們當時
[00:06:50.880 --> 00:06:53.480]  他們覺得自己是很富足的
[00:06:53.480 --> 00:06:54.720]  一無所缺
[00:06:54.720 --> 00:06:56.960]  然後神就告訴他們
[00:06:56.960 --> 00:07:00.240]  你們要向我求拿眼藥
[00:07:00.240 --> 00:07:04.520]  求拿眼藥可以擦亮你的眼睛
[00:07:04.520 --> 00:07:07.400]  當然聖經所說的是心靈的眼睛
[00:07:07.400 --> 00:07:10.360]  以至你看到自己其實是貧窮的
[00:07:10.360 --> 00:07:12.720]  是赤身露體的
[00:07:13.280 --> 00:07:14.920]  以至你會向我求
[00:07:14.920 --> 00:07:18.040]  我就將真正的富足賜給你們
[00:07:18.040 --> 00:07:20.040]  在禱告的時候
[00:07:20.040 --> 00:07:23.320]  神讓我們知道自己真實的需要
[00:07:23.320 --> 00:07:26.160]  真實的那種不足
[00:07:26.160 --> 00:07:28.720]  以至我們裡面真的去渴求祂
[00:07:28.720 --> 00:07:31.600]  我想分析當聖經提及到
[00:07:31.600 --> 00:07:34.640]  那位闔了眼的那位乞丐
[00:07:34.640 --> 00:07:37.120]  在耶路哥的路上
[00:07:37.120 --> 00:07:39.760]  人家都擁擠著耶穌
[00:07:40.160 --> 00:07:43.200]  但是當時沒有人向耶穌提出什麼祈求
[00:07:43.200 --> 00:07:46.960]  但是這位乞丐聽見耶穌走近就大聲喊
[00:07:46.960 --> 00:07:48.320]  你記得他喊什麼嗎?
[00:07:48.320 --> 00:07:51.160]  大衛的子孫可憐我吧
[00:07:51.160 --> 00:07:54.200]  人家就說你不要出聲
[00:07:54.200 --> 00:07:55.520]  不要吵了
[00:07:55.520 --> 00:07:56.960]  叫他不要出聲
[00:07:56.960 --> 00:07:59.080]  但是他不單沒有出聲
[00:07:59.080 --> 00:08:01.880]  他更加大聲一點
[00:08:01.880 --> 00:08:05.400]  大聲地向神求神你可憐我
[00:08:05.400 --> 00:08:09.560]  然後主耶穌就請他過來
[00:08:09.840 --> 00:08:10.880]  就問他
[00:08:10.880 --> 00:08:13.360]  耶穌難道不知道他有什麼需要
[00:08:13.360 --> 00:08:15.360]  但是耶穌很清楚
[00:08:15.360 --> 00:08:18.800]  讓他表達出他真正的需要
[00:08:18.800 --> 00:08:21.000]  你要我為你做什麼
[00:08:21.000 --> 00:08:24.000]  你記得這位乞丐說什麼嗎?
[00:08:24.000 --> 00:08:25.800]  一句話
[00:08:25.800 --> 00:08:26.840]  很清楚
[00:08:26.840 --> 00:08:28.800]  我要能看見
[00:08:28.800 --> 00:08:32.320]  就是這樣向主來表達他的需要
[00:08:32.320 --> 00:08:34.400]  然後主就告訴他
[00:08:34.400 --> 00:08:36.400]  你的信心夠了你
[00:08:36.400 --> 00:08:39.120]  然後他立時得到醫治
[00:08:39.960 --> 00:08:41.720]  很多弟兄姊妹都經歷到
[00:08:41.720 --> 00:08:42.720]  在一些時候
[00:08:42.720 --> 00:08:44.720]  一直祈禱都發覺
[00:08:44.720 --> 00:08:46.480]  神好像沒有回應
[00:08:46.480 --> 00:08:47.800]  直到有一刻
[00:08:47.800 --> 00:08:50.640]  深刻地清楚知道自己的需要
[00:08:50.640 --> 00:08:53.360]  而很誠實地
[00:08:53.360 --> 00:08:54.880]  不去隱瞞地
[00:08:54.880 --> 00:08:58.160]  來向神尋求的時候
[00:08:58.160 --> 00:09:00.480]  就經歷了神的那種恩惠
[00:09:00.480 --> 00:09:03.440]  你看到使人向神祈禱
[00:09:03.440 --> 00:09:06.080]  因為我是困苦貧窮的
[00:09:06.360 --> 00:09:10.400]  一直向神求求祢來拯救我
[00:09:10.400 --> 00:09:11.760]  求祢幫助我
[00:09:11.760 --> 00:09:13.640]  在求的過程當中
[00:09:13.640 --> 00:09:14.720]  你留意到他
[00:09:14.720 --> 00:09:18.320]  一直將他的心專注在主的身上
[00:09:18.320 --> 00:09:20.000]  你看看第三節
[00:09:20.000 --> 00:09:23.400]  主啊 求祢恩待我
[00:09:23.400 --> 00:09:26.800]  因為我終日向祢呼求
[00:09:26.800 --> 00:09:29.640]  他說:求祢恩待我
[00:09:29.640 --> 00:09:30.120]  為什麼?
[00:09:30.120 --> 00:09:33.520]  因為我終日向祢呼求
[00:09:33.520 --> 00:09:35.400]  很喜歡英文的翻譯
[00:09:35.600 --> 00:09:38.720]  他說:我一整天都向祢呼求
[00:09:38.720 --> 00:09:42.440]  不一定他全日在祈禱
[00:09:42.440 --> 00:09:46.680]  但他是常常向神表達出
[00:09:46.680 --> 00:09:48.160]  他裡面的需要
[00:09:48.160 --> 00:09:49.720]  來向神尋求
[00:09:49.720 --> 00:09:52.160]  有些時候當我們祈禱的時候
[00:09:52.160 --> 00:09:53.520]  可能祈禱一兩次
[00:09:53.520 --> 00:09:55.680]  覺得都沒有馬上的反應
[00:09:55.680 --> 00:09:58.000]  就覺得都不知道行不行
[00:09:58.000 --> 00:10:01.320]  心可能都冷了或者灰心了
[00:10:01.320 --> 00:10:04.640]  你記得聖經福音書裡面說到
[00:10:04.640 --> 00:10:06.120]  主耶穌一個比喻
[00:10:06.120 --> 00:10:07.640]  祂提醒我們
[00:10:07.640 --> 00:10:11.280]  你們要常常禱告不可灰心
[00:10:11.280 --> 00:10:14.480]  聖經《路加福音》十八章說到這件事情
[00:10:14.480 --> 00:10:19.880]  一個寡婦向一個官求他幫助伸冤
[00:10:19.880 --> 00:10:22.760]  但這個官是不義的官
[00:10:22.760 --> 00:10:24.760]  不會理會別人的需要
[00:10:24.760 --> 00:10:26.960]  但後來他答應幫助她
[00:10:26.960 --> 00:10:27.560]  為什麼?
[00:10:27.560 --> 00:10:31.440]  因為這個寡婦晝夜去纏磨她
[00:10:31.440 --> 00:10:33.400]  聖經用的字眼很特別
[00:10:34.760 --> 00:10:35.720]  這個官就說
[00:10:35.720 --> 00:10:38.080]  我雖然是不理會別人的需要
[00:10:38.080 --> 00:10:40.520]  不過為了避免她再亂搞我
[00:10:40.520 --> 00:10:41.720]  就幫她吧
[00:10:41.720 --> 00:10:45.560]  聖經在那裡突然間就轉一個話題
[00:10:45.560 --> 00:10:51.240]  不義的官竟然這樣來幫助人
[00:10:51.240 --> 00:10:53.800]  何況慈愛的上帝
[00:10:53.800 --> 00:10:58.640]  神的子民、祂的選民晝夜呼籲祂
[00:10:58.640 --> 00:11:03.080]  豈不是會快快地來幫助他們嗎?
[00:11:04.200 --> 00:11:06.640]  神的子民是晝夜的呼籲
[00:11:06.640 --> 00:11:08.120]  不會灰心
[00:11:08.120 --> 00:11:11.920]  繼續向準這位上帝不斷尋求
[00:11:11.920 --> 00:11:14.360]  祂怎會來擔言呢?
[00:11:14.360 --> 00:11:16.520]  祂怎會來拖延呢?
[00:11:16.520 --> 00:11:21.320]  在最適當的時間快快地來幫助祂
[00:11:21.320 --> 00:11:24.200]  但聖經就說
[00:11:24.200 --> 00:11:27.560]  當神來到的時候
[00:11:27.560 --> 00:11:31.480]  世上還尋找得有順德的嗎?
[00:11:32.600 --> 00:11:35.080]  當神開始來到工作的時候
[00:11:35.080 --> 00:11:37.040]  這個禱告的人
[00:11:37.040 --> 00:11:39.640]  是否還在等待呢?
[00:11:39.640 --> 00:11:41.520]  為何已經離開了呢?
[00:11:41.520 --> 00:11:46.240]  聖經裡面勉勵禱告的人要留心
[00:11:46.240 --> 00:11:49.840]  在過程當中留心、專心地
[00:11:49.840 --> 00:11:53.880]  來禱告祂、尋求祂、等候祂
[00:11:53.880 --> 00:11:55.800]  因此你會發覺這個詩人
[00:11:55.800 --> 00:11:58.640]  他內心有一個很清楚的自覺的需要
[00:11:58.640 --> 00:12:02.000]  然後他向神的呼求就是第三節剛才說的
[00:12:02.280 --> 00:12:04.200]  「主呀!求祢恩待我
[00:12:04.200 --> 00:12:06.560]  因為我終日向祢呼求
[00:12:06.560 --> 00:12:09.320]  主呀!求祢使祢的僕人心裡快樂
[00:12:09.320 --> 00:12:10.600]  在患難當中
[00:12:10.600 --> 00:12:13.320]  仍然放膽求神給他心裡快樂
[00:12:13.320 --> 00:12:16.240]  因為我的心仰望」
[00:12:16.240 --> 00:12:17.240]  是誰呢?
[00:12:17.240 --> 00:12:18.960]  「仰望祢
[00:12:18.960 --> 00:12:20.360]  仰望祢
[00:12:20.360 --> 00:12:23.680]  因為知道這位上帝是偉大的上帝
[00:12:23.680 --> 00:12:25.560]  是奇妙的上帝」
[00:12:25.560 --> 00:12:28.440]  我記得一件事情
[00:12:28.440 --> 00:12:31.520]  在我們很多弟兄姊妹的成長裡面
[00:12:31.520 --> 00:12:33.440]  我們都會體會一些情況
[00:12:33.440 --> 00:12:36.440]  有時候都會在禱告的過程裡面
[00:12:36.440 --> 00:12:38.160]  失去一份信心
[00:12:38.160 --> 00:12:41.080]  我在很多年前有一次
[00:12:41.080 --> 00:12:42.560]  有一個安息年假
[00:12:42.560 --> 00:12:44.560]  去到北美進修
[00:12:44.560 --> 00:12:46.200]  當時我自己去到
[00:12:46.200 --> 00:12:48.600]  就是一段比較長的時間
[00:12:48.600 --> 00:12:50.760]  自己去學習、讀書
[00:12:50.760 --> 00:12:52.240]  最後一個月的時間
[00:12:52.240 --> 00:12:54.720]  一家人就來一起陪伴我
[00:12:54.720 --> 00:12:56.720]  有些休息的機會
[00:12:56.720 --> 00:13:01.080]  在我自己知道他們快要來到
[00:13:01.240 --> 00:13:04.800]  我就一直和一些當地熟悉的牧者聊天
[00:13:04.800 --> 00:13:06.760]  牧者就告訴我
[00:13:06.760 --> 00:13:07.640]  「你放心
[00:13:07.640 --> 00:13:10.280]  我們很多弟兄姊妹有些空的地方
[00:13:10.280 --> 00:13:12.600]  可以給你們一家住一個月的」
[00:13:12.600 --> 00:13:14.920]  他們很多都告訴我
[00:13:14.920 --> 00:13:16.560]  「沒問題的 你們放心」
[00:13:16.560 --> 00:13:20.080]  而我當時也未必有一種經濟力量
[00:13:20.080 --> 00:13:22.240]  可以住酒店一個月
[00:13:22.240 --> 00:13:23.400]  四個人
[00:13:23.400 --> 00:13:25.680]  所以我就全心想著沒問題
[00:13:25.680 --> 00:13:27.680]  他們幫我可以安排得到
[00:13:27.680 --> 00:13:29.960]  但是時間越來越慢
[00:13:30.360 --> 00:13:32.200]  我稍微問一問他們
[00:13:32.200 --> 00:13:33.720]  不好意思追問
[00:13:33.720 --> 00:13:34.920]  他們就告訴我
[00:13:34.920 --> 00:13:35.880]  「哎呀 不知道為什麼
[00:13:35.880 --> 00:13:38.240]  今年好像每個地方都沒有空
[00:13:38.240 --> 00:13:40.720]  每個地方都有人住」
[00:13:40.720 --> 00:13:44.160]  一直到差不多剩下一個星期
[00:13:44.160 --> 00:13:45.640]  家人就來到
[00:13:45.640 --> 00:13:47.840]  我也不知道安排他們住在哪裏
[00:13:47.840 --> 00:13:49.960]  在那個時候
[00:13:49.960 --> 00:13:50.880]  在那一晚
[00:13:50.880 --> 00:13:52.040]  我就自己知道
[00:13:52.040 --> 00:13:54.720]  真的要很小心祈禱
[00:13:54.720 --> 00:13:56.440]  在祈禱的時候
[00:13:56.440 --> 00:13:58.120]  我知道
[00:13:58.600 --> 00:14:02.280]  我是要全心地向神求寬恕
[00:14:02.280 --> 00:14:04.840]  因為好像我倚靠人的幫助
[00:14:04.840 --> 00:14:06.120]  多過倚靠神
[00:14:06.120 --> 00:14:08.600]  然後我就求神寬恕
[00:14:08.600 --> 00:14:12.000]  也再次全心地倚靠神來安排
[00:14:12.000 --> 00:14:13.720]  隔了一天
[00:14:13.720 --> 00:14:15.320]  仍然沒有什麼消息
[00:14:15.320 --> 00:14:17.280]  在那個晚上
[00:14:17.280 --> 00:14:18.920]  我突然間有些焦慮
[00:14:18.920 --> 00:14:21.200]  那怎麼辦呢?
[00:14:21.200 --> 00:14:24.600]  突然間發覺不要管那麼多了
[00:14:24.600 --> 00:14:25.800]  拿個電腦出來
[00:14:26.320 --> 00:14:28.840]  然後就不斷地在網上
[00:14:28.840 --> 00:14:30.920]  做很多的尋索
[00:14:30.920 --> 00:14:33.040]  一直尋索有沒有什麼地方
[00:14:33.040 --> 00:14:34.960]  有沒有什麼比較經濟的
[00:14:34.960 --> 00:14:36.240]  可以有的地方
[00:14:36.240 --> 00:14:38.720]  突然間在尋索過程當中
[00:14:38.720 --> 00:14:39.680]  有電話打來
[00:14:39.680 --> 00:14:41.600]  那個電話是一位
[00:14:41.600 --> 00:14:43.280]  我認識的香港的姐妹
[00:14:43.280 --> 00:14:47.440]  去到當地有一間自己的房屋
[00:14:47.440 --> 00:14:51.160]  他們只是通常暑假來到度假
[00:14:51.160 --> 00:14:53.120]  突然間她打電話來
[00:14:53.120 --> 00:14:54.440]  「施牧師 你有空嗎?
[00:14:54.440 --> 00:14:56.440]  過來我們家坐下聊聊天
[00:14:56.440 --> 00:14:58.000]  我們請你吃飯」
[00:14:58.000 --> 00:15:02.160]  當時時間都許可
[00:15:02.160 --> 00:15:03.160]  我就答應了
[00:15:03.160 --> 00:15:04.520]  放下電話之後
[00:15:04.520 --> 00:15:05.480]  我突然間想
[00:15:05.480 --> 00:15:06.840]  為什麼這麼巧合
[00:15:06.840 --> 00:15:11.000]  我不敢再搜尋資料
[00:15:11.000 --> 00:15:12.680]  我就關掉電腦
[00:15:12.680 --> 00:15:14.080]  我再次告訴神
[00:15:14.080 --> 00:15:17.120]  我知道不是我自己怎樣去努力
[00:15:17.120 --> 00:15:18.560]  而是祢的恩典
[00:15:18.560 --> 00:15:20.920]  然後我心裡就想
[00:15:20.920 --> 00:15:22.960]  天父說如果是祢的預備
[00:15:23.560 --> 00:15:27.320]  我不想好像要佔一些別人的便宜
[00:15:27.320 --> 00:15:30.960]  特別對方姐妹的先生未曾信主
[00:15:30.960 --> 00:15:32.880]  不想有任何誤會的地方
[00:15:32.880 --> 00:15:34.360]  所以我就打算
[00:15:34.360 --> 00:15:35.520]  如果是祢預備的
[00:15:35.520 --> 00:15:36.880]  讓他們主動
[00:15:36.880 --> 00:15:39.240]  我後來都有些後悔
[00:15:39.240 --> 00:15:40.240]  是不是應該這樣說
[00:15:40.240 --> 00:15:43.880]  但的確整個見面的時間
[00:15:43.880 --> 00:15:46.520]  我完全沒有去說自己的需要
[00:15:46.520 --> 00:15:48.280]  但是他們每次問我
[00:15:48.280 --> 00:15:49.520]  我都會說出來
[00:15:49.520 --> 00:15:51.800]  說我家人來到
[00:15:51.800 --> 00:15:55.040]  不過暫時沒有地方安排
[00:15:55.040 --> 00:15:58.200]  但是我沒有跟他們提
[00:15:58.200 --> 00:16:00.480]  因為我知道他們住幾天就回香港了
[00:16:00.480 --> 00:16:03.240]  然後我就回家
[00:16:03.240 --> 00:16:04.680]  回家之後
[00:16:04.680 --> 00:16:05.680]  我都問這個問題
[00:16:05.680 --> 00:16:06.840]  是不是剛才我應該
[00:16:06.840 --> 00:16:08.800]  主動一點
[00:16:08.800 --> 00:16:09.880]  放膽一點告訴別人
[00:16:09.880 --> 00:16:12.640]  你方不方便讓我們住你的地方
[00:16:12.640 --> 00:16:14.200]  後來都沒有
[00:16:14.200 --> 00:16:16.080]  第二天
[00:16:16.080 --> 00:16:19.120]  我在那個地方一直祈禱
[00:16:19.120 --> 00:16:19.920]  繼續交託
[00:16:20.920 --> 00:16:22.720]  突然間這位姐妹打電話來
[00:16:22.720 --> 00:16:24.720]  她說施牧師
[00:16:24.720 --> 00:16:26.760]  你們家人來
[00:16:26.760 --> 00:16:28.160]  但是沒有地方住
[00:16:28.160 --> 00:16:30.520]  我先生今早跟我說
[00:16:30.520 --> 00:16:32.760]  他說施牧師沒有地方住
[00:16:32.760 --> 00:16:34.600]  不如叫他們來我們家住吧
[00:16:34.600 --> 00:16:37.920]  這個姐妹當然很高興
[00:16:37.920 --> 00:16:40.040]  她打電話跟我聯絡
[00:16:40.040 --> 00:16:41.720]  我聽見的時候
[00:16:41.720 --> 00:16:43.520]  我心裏面很感恩
[00:16:43.520 --> 00:16:45.560]  放下電話之後
[00:16:45.560 --> 00:16:49.440]  我心裏面也有一種很特別的提醒
[00:16:50.160 --> 00:16:52.880]  我知道神在裏面告訴我
[00:16:52.880 --> 00:16:54.360]  你放心
[00:16:54.360 --> 00:16:56.280]  我會為你安排
[00:16:56.280 --> 00:16:59.320]  然後後來我們就
[00:16:59.320 --> 00:17:01.040]  因為他們很快就搬走了
[00:17:01.040 --> 00:17:03.240]  我們一家人在那個地方
[00:17:03.240 --> 00:17:04.520]  很快樂地來到那裏
[00:17:04.520 --> 00:17:06.320]  住了一個月的時間
[00:17:06.320 --> 00:17:09.160]  在裏面經歷了神給我們的很多祝福
[00:17:09.160 --> 00:17:11.920]  這次當我再讀一段聖經的時候
[00:17:11.920 --> 00:17:12.920]  我又再看
[00:17:12.920 --> 00:17:16.120]  有太多時候我們容易在禱告當中
[00:17:16.120 --> 00:17:19.840]  會轉移了我們依靠的方向
[00:17:20.640 --> 00:17:24.080]  忘記了這位是我們的上帝
[00:17:24.080 --> 00:17:26.440]  忘記祂是我們的神
[00:17:26.440 --> 00:17:28.960]  當你再讀聖經的時候
[00:17:28.960 --> 00:17:31.440]  詩人其實同樣是這樣來講述
[00:17:31.440 --> 00:17:32.880]  你再讀下去的時候
[00:17:32.880 --> 00:17:35.000]  你會發覺祂不斷去承認
[00:17:35.000 --> 00:17:38.520]  祂信的上帝是大有能力的上帝
[00:17:38.520 --> 00:17:40.160]  大家看看低第八節
[00:17:40.160 --> 00:17:46.160]  「主也在眾神之中沒有能和你相比的
[00:17:46.160 --> 00:17:49.160]  你的作為也是無可比擬的
[00:17:49.440 --> 00:17:51.880]  主說你所做的萬國都要來
[00:17:51.880 --> 00:17:53.840]  在你面前下拜
