
[00:00:00.000 --> 00:00:06.000]  好了 今天我們的社會都是相當強調身體健康的
[00:02:09.000 --> 00:02:11.000]  到那個地步呢
[00:02:11.000 --> 00:02:12.000]  都幾搞笑
[00:02:12.000 --> 00:02:13.000]  那些小朋友幾歲了
[00:02:13.000 --> 00:02:15.000]  滿口都是英文的
[00:02:15.000 --> 00:02:18.000]  因為要贏再起跑線
[00:02:18.000 --> 00:02:21.000]  究竟我們的家庭的健康
[00:02:21.000 --> 00:02:24.000]  有沒有做到恰當的重視
[00:02:24.000 --> 00:02:27.000]  成經裡面講一個健康的家庭
[00:02:27.000 --> 00:02:30.000]  基督派的家庭是怎樣的呢
[00:02:30.000 --> 00:02:32.000]  我們深信這個健康的家庭
[00:02:32.000 --> 00:02:34.000]  一定必須是一個基督派的家庭
[00:02:34.000 --> 00:02:38.000]  究竟基督派的家庭又是怎樣一回事呢
[00:02:38.000 --> 00:02:40.000]  有什麼支柱來承托著
[00:02:40.000 --> 00:02:43.000]  所以它不會倒下呢
[00:02:43.000 --> 00:02:45.000]  我們知道雖然你看不到柱
[00:02:45.000 --> 00:02:48.000]  但是其實有的
[00:02:48.000 --> 00:02:50.000]  很多的柱你看不到
[00:02:50.000 --> 00:02:53.000]  因為需要撐著才不會倒下來
[00:02:53.000 --> 00:02:54.000]  這些支柱是什麼呢
[00:02:54.000 --> 00:02:57.000]  天父今天有五條支柱給我們來認識
[00:02:57.000 --> 00:02:58.000]  第一條的
[00:02:58.000 --> 00:03:00.000]  大家可以看這個大綱
[00:03:00.000 --> 00:03:03.000]  就是建立合乎做物主
[00:03:03.000 --> 00:03:06.000]  創立原意的婚姻
[00:03:06.000 --> 00:03:08.000]  好像很笨拙
[00:03:08.000 --> 00:03:10.000]  但是我很小心地寫
[00:03:10.000 --> 00:03:12.000]  每一個的重點
[00:03:12.000 --> 00:03:15.000]  每一個字是高度配合經文的內容
[00:03:15.000 --> 00:03:16.000]  就是配合
[00:03:16.000 --> 00:03:17.000]  符合
[00:03:17.000 --> 00:03:18.000]  做物主
[00:03:18.000 --> 00:03:21.000]  建立什麼樣的家庭的第一條支柱呢
[00:03:21.000 --> 00:03:23.000]  就是符合做物主
[00:03:23.000 --> 00:03:25.000]  創立原意的婚姻
[00:03:25.000 --> 00:03:26.000]  符合做物主
[00:03:26.000 --> 00:03:28.000]  創立原意的婚姻
[00:03:28.000 --> 00:03:31.000]  在聖經這裡開始的時候就跟我們講
[00:03:31.000 --> 00:03:33.000]  這個經文大家好像很熟悉
[00:03:33.000 --> 00:03:35.000]  很熟悉的是什麼呢
[00:03:35.000 --> 00:03:36.000]  創世的二章二十四節
[00:03:36.000 --> 00:03:37.000]  人要離開父母
[00:03:37.000 --> 00:03:38.000]  要妻子連樓
[00:03:38.000 --> 00:03:40.000]  而人成為一體
[00:03:40.000 --> 00:03:42.000]  很熟悉的各個婚姻裡面
[00:03:42.000 --> 00:03:43.000]  都會有一些經文
[00:03:43.000 --> 00:03:44.000]  但是我們要想一想
[00:03:44.000 --> 00:03:45.000]  究竟那些新人
[00:03:45.000 --> 00:03:48.000]  真的知不知道那些經文說什麼呢
[00:03:48.000 --> 00:03:50.000]  這些經文是一個總結
[00:03:50.000 --> 00:03:52.000]  什麼叫做總結呢
[00:03:52.000 --> 00:03:54.000]  總結就是有上文的
[00:03:54.000 --> 00:03:55.000]  告訴你
[00:03:55.000 --> 00:03:57.000]  所以
[00:03:57.000 --> 00:03:59.000]  然後一出來的字就告訴你
[00:03:59.000 --> 00:04:00.000]  二十四節就說
[00:04:00.000 --> 00:04:02.000]  為者怨故
[00:04:02.000 --> 00:04:03.000]  就這樣講下去
[00:04:03.000 --> 00:04:04.000]  讓我們了解
[00:04:04.000 --> 00:04:06.000]  五經是摩西所寫的
[00:04:06.000 --> 00:04:08.000]  摩西對婚姻的結論
[00:04:08.000 --> 00:04:10.000]  結論意思是你要知道說什麼才可以
[00:04:10.000 --> 00:04:13.000]  究竟神的婚姻的原意是什麼呢
[00:04:13.000 --> 00:04:16.000]  首先第一章二十六到二十八節
[00:04:16.000 --> 00:04:17.000]  時間的緣故
[00:04:17.000 --> 00:04:18.000]  我們不會重複了
[00:04:18.000 --> 00:04:20.000]  但是剛才多謝姐妹已經讀了出來
[00:04:20.000 --> 00:04:21.000]  這裡就告訴你
[00:04:21.000 --> 00:04:23.000]  神為什麼做男做女呢
[00:04:23.000 --> 00:04:25.000]  因為神做男做女
[00:04:25.000 --> 00:04:27.000]  是要他們管理大地
[00:04:27.000 --> 00:04:29.000]  海裡面的魚
[00:04:29.000 --> 00:04:30.000]  空中的鳥
[00:04:30.000 --> 00:04:31.000]  地上的牲畜
[00:04:31.000 --> 00:04:33.000]  和全地裡面
[00:04:33.000 --> 00:04:36.000]  和地上爬行的一切的昆蟲
[00:04:36.000 --> 00:04:37.000]  海陸空
[00:04:37.000 --> 00:04:39.000]  所有的動物
[00:04:39.000 --> 00:04:41.000]  都是給人
[00:04:41.000 --> 00:04:42.000]  男女來管理
[00:04:42.000 --> 00:04:44.000]  就因為這個緣故
[00:04:44.000 --> 00:04:46.000]  神說是按照自己的形象
[00:04:46.000 --> 00:04:48.000]  樣式來做人
[00:04:48.000 --> 00:04:51.000]  換言之在整個世界這麼多的動物當中
[00:04:51.000 --> 00:04:52.000]  唯有你和我
[00:04:52.000 --> 00:04:54.000]  才有神的形象和樣式
[00:04:54.000 --> 00:04:56.000]  如果講到大力
[00:04:56.000 --> 00:04:58.000]  我們夠不夠大象
[00:04:58.000 --> 00:04:59.000]  當然不夠
[00:04:59.000 --> 00:05:02.000]  但是我們今天是管理大象的
[00:05:02.000 --> 00:05:04.000]  我們這麼小的人
[00:05:04.000 --> 00:05:06.000]  能夠管理這麼大的大象
[00:05:06.000 --> 00:05:08.000]  世界上所有的鐵石生物
[00:05:08.000 --> 00:05:10.000]  都被我們抓進
[00:05:10.000 --> 00:05:12.000]  耶穌和我當中一樣
[00:05:12.000 --> 00:05:14.000]  因為我們管理著他們
[00:05:14.000 --> 00:05:16.000]  因為我們有神的男和女
[00:05:16.000 --> 00:05:19.000]  賦予我們一個重要的使命
[00:05:19.000 --> 00:05:21.000]  就是來管理大地
[00:05:21.000 --> 00:05:24.000]  這個就是神創造人
[00:05:24.000 --> 00:05:26.000]  甚至創造婚姻
[00:05:26.000 --> 00:05:28.000]  男女的出發點
[00:05:28.000 --> 00:05:30.000]  和意義就在這裡
[00:05:30.000 --> 00:05:32.000]  然後告訴我們
[00:05:32.000 --> 00:05:36.000]  第一章接著第二章
[00:05:36.000 --> 00:05:39.000]  第十五節究竟是怎樣來管理大地呢?
[00:05:39.000 --> 00:05:41.000]  麻煩打下去
[00:05:41.000 --> 00:05:43.000]  麻煩打下去
[00:05:43.000 --> 00:05:46.000]  弟兄經常等到我們開口才打下去
[00:05:46.000 --> 00:05:47.000]  早一點也不要緊
[00:05:47.000 --> 00:05:49.000]  十五節
[00:05:49.000 --> 00:05:50.000]  跳了
[00:05:50.000 --> 00:05:53.000]  耶和華神將乃人安置在伊甸園
[00:05:53.000 --> 00:05:56.000]  使他修理看守
[00:05:56.000 --> 00:05:58.000]  修理看守是什麼呢?
[00:05:58.000 --> 00:06:00.000]  就是說人去管理大地的時候
[00:06:00.000 --> 00:06:02.000]  這個男人
[00:06:02.000 --> 00:06:03.000]  神做了他
[00:06:03.000 --> 00:06:04.000]  就做這件事
[00:06:04.000 --> 00:06:06.000]  就來管理大地
[00:06:06.000 --> 00:06:10.000]  看守和修理著這個工作
[00:06:10.000 --> 00:06:11.000]  還有的
[00:06:11.000 --> 00:06:12.000]  做得好不好呢?
[00:06:12.000 --> 00:06:13.000]  十八節告訴我們
[00:06:13.000 --> 00:06:15.000]  做得不是很好
[00:06:15.000 --> 00:06:18.000]  耶和華說乃人獨自不好
[00:06:18.000 --> 00:06:20.000]  和本就叫獨居
[00:06:20.000 --> 00:06:23.000]  其實意思是獨自
[00:06:23.000 --> 00:06:27.000]  更加不會說他很孤單
[00:06:27.000 --> 00:06:31.000]  這是我們二十世紀的人心理學化的一個世代
[00:06:31.000 --> 00:06:34.000]  當時人人都獨處
[00:06:34.000 --> 00:06:35.000]  他們不會孤單
[00:06:35.000 --> 00:06:38.000]  所以我為了他做一個配偶
[00:06:38.000 --> 00:06:39.000]  幫助他
[00:06:39.000 --> 00:06:41.000]  有一個很重要的問題
[00:06:41.000 --> 00:06:43.000]  我們問了二千年了
[00:06:43.000 --> 00:06:45.000]  為什麼幫什麼呢?
[00:06:45.000 --> 00:06:46.000]  你自然會問
[00:06:46.000 --> 00:06:48.000]  生小孩吧
[00:06:48.000 --> 00:06:49.000]  這個必然是
[00:06:49.000 --> 00:06:50.000]  總之一言而已
[00:06:50.000 --> 00:06:51.000]  但最重要的是
[00:06:51.000 --> 00:06:56.000]  岳經文一直給我們的了解
[00:06:56.000 --> 00:06:59.000]  就是神做男做女
[00:06:59.000 --> 00:07:02.000]  是來管理大地的
[00:07:02.000 --> 00:07:04.000]  所以做男的時候
[00:07:04.000 --> 00:07:05.000]  神說不好
[00:07:05.000 --> 00:07:07.000]  是因為都未曾做女
[00:07:07.000 --> 00:07:09.000]  未曾有一個配偶
[00:07:09.000 --> 00:07:10.000]  未曾有一個助手
[00:07:10.000 --> 00:07:12.000]  來和他一齊管理大地
[00:07:12.000 --> 00:07:13.000]  所以神
[00:07:13.000 --> 00:07:15.000]  不知道跟著說什麼
[00:07:15.000 --> 00:07:16.000]  夏丹睡覺
[00:07:16.000 --> 00:07:18.000]  接著就同質同源
[00:07:18.000 --> 00:07:21.000]  創造了夏娃
[00:07:21.000 --> 00:07:23.000]  於是做男做女
[00:07:23.000 --> 00:07:25.000]  就是好的
[00:07:25.000 --> 00:07:28.000]  來一齊管理大地
[00:07:28.000 --> 00:07:29.000]  各位聽到了嗎?
[00:07:29.000 --> 00:07:31.000]  神做人的心意就是這樣
[00:07:31.000 --> 00:07:34.000]  當我們男女結合的時候
[00:07:34.000 --> 00:07:36.000]  是一齊去
[00:07:36.000 --> 00:07:38.000]  不是為了輕輕我我
[00:07:38.000 --> 00:07:40.000]  兩個人滿足自己的感情世界
[00:07:40.000 --> 00:07:43.000]  或者生小孩出來玩玩
[00:07:43.000 --> 00:07:45.000]  滿足爸爸媽媽的要求
[00:07:45.000 --> 00:07:46.000]  我們老人家
[00:07:46.000 --> 00:07:47.000]  祖母祖母
[00:07:47.000 --> 00:07:48.000]  什麼時候催我們
[00:07:48.000 --> 00:07:49.000]  快點生吧
[00:07:49.000 --> 00:07:50.000]  快點生吧
[00:07:50.000 --> 00:07:52.000]  這時候才安心
[00:07:52.000 --> 00:07:54.000]  來完成人生任何一件事
[00:07:54.000 --> 00:07:56.000]  其實原來神做我們
[00:07:56.000 --> 00:07:58.000]  是一個這樣的意思
[00:07:58.000 --> 00:08:00.000]  就是說
[00:08:00.000 --> 00:08:02.000]  這樣的了解
[00:08:02.000 --> 00:08:04.000]  對神創造了解的意義
[00:08:04.000 --> 00:08:06.000]  很多時候我們聽不到
[00:08:06.000 --> 00:08:08.000]  分析上更加聽不到
[00:08:08.000 --> 00:08:10.000]  但按照聖經
[00:08:10.000 --> 00:08:12.000]  而產生的了解
[00:08:12.000 --> 00:08:13.000]  是很合理的
[00:08:13.000 --> 00:08:15.000]  因為創世紀裏
[00:08:15.000 --> 00:08:18.000]  神頒佈給整個人類
[00:08:18.000 --> 00:08:20.000]  使命男女
[00:08:20.000 --> 00:08:23.000]  來管理神創造的世界
[00:08:23.000 --> 00:08:25.000]  好像你剛才問
[00:08:25.000 --> 00:08:26.000]  我那個小人物
[00:08:26.000 --> 00:08:27.000]  香港人很喜歡說
[00:08:27.000 --> 00:08:29.000]  我的小馬鈴薯
[00:08:29.000 --> 00:08:31.000]  小馬鈴薯
[00:08:31.000 --> 00:08:33.000]  我怎樣能夠管理這個世界呢
[00:08:33.000 --> 00:08:36.000]  神是向整個人類
[00:08:36.000 --> 00:08:38.000]  要對著咪先
[00:08:38.000 --> 00:08:39.000]  試試這個
[00:08:39.000 --> 00:08:41.000]  走歪一點的時候都沒有聲音
[00:08:41.000 --> 00:08:42.000]  試試這個
[00:08:42.000 --> 00:08:44.000]  神是向整個人類
[00:08:44.000 --> 00:08:48.000]  來頒佈這樣的命令
[00:08:48.000 --> 00:08:50.000]  叫每一個
[00:08:50.000 --> 00:08:52.000]  每一對的夫妻
[00:08:52.000 --> 00:08:56.000]  集體地整體的角色
[00:08:56.000 --> 00:08:58.000]  雖然我們每一個都很重要
[00:08:58.000 --> 00:08:59.000]  一點一滴
[00:08:59.000 --> 00:09:01.000]  但這一點一滴
[00:09:01.000 --> 00:09:04.000]  就是構成整個人類的婚姻
[00:09:04.000 --> 00:09:06.000]  整體性
[00:09:06.000 --> 00:09:07.000]  所以這個很重要
[00:09:07.000 --> 00:09:09.000]  所以有句話說
[00:09:09.000 --> 00:09:12.000]  The hand that rocks the cradle
[00:09:12.000 --> 00:09:14.000]  rules the world
[00:09:14.000 --> 00:09:15.000]  中文的意思就是說
[00:09:15.000 --> 00:09:16.000]  我用中文講
[00:09:16.000 --> 00:09:17.000]  因為有時候不講英文
[00:09:17.000 --> 00:09:19.000]  就不得原汁原味
[00:09:19.000 --> 00:09:23.000]  來搖動搖籃的手
[00:09:23.000 --> 00:09:25.000]  就是管理這個世界
[00:09:25.000 --> 00:09:27.000]  The hand that rocks the cradle
[00:09:27.000 --> 00:09:28.000]  rules the world
[00:09:28.000 --> 00:09:29.000]  所以你看到
[00:09:29.000 --> 00:09:31.000]  父母親多重要
[00:09:31.000 --> 00:09:34.000]  看到我們當中的祖父祖母多重要
[00:09:34.000 --> 00:09:36.000]  因為他們小的時候
[00:09:36.000 --> 00:09:39.000]  就是搖動搖籃照顧孫兒的時候
[00:09:39.000 --> 00:09:42.000]  將來他們就是統治世界的人
[00:09:42.000 --> 00:09:44.000]  所以今天有一個很淑齡的
[00:09:44.000 --> 00:09:46.000]  下一代的延伸
[00:09:46.000 --> 00:09:48.000]  就靠你們了
[00:09:48.000 --> 00:09:51.000]  所以管理大地都是這個角色
[00:09:51.000 --> 00:09:54.000]  如果你是做任何工作的
[00:09:54.000 --> 00:09:56.000]  有沒有人做清潔的
[00:09:56.000 --> 00:09:57.000]  那你很偉大啊各位
[00:09:57.000 --> 00:10:01.000]  因為你是令到保守環保
[00:10:01.000 --> 00:10:02.000]  有沒有人做會計的
[00:10:02.000 --> 00:10:04.000]  不用你舉手的
[00:10:04.000 --> 00:10:05.000]  你都很偉大
[00:10:05.000 --> 00:10:11.000]  為了整個香港大地的經濟體系當中
[00:10:11.000 --> 00:10:12.000]  你是一點一滴的管理
[00:10:12.000 --> 00:10:14.000]  不過這個很重要的一點一滴
[00:10:14.000 --> 00:10:16.000]  有沒有人做先生的
[00:10:16.000 --> 00:10:18.000]  有沒有人做什麼什麼的
[00:10:18.000 --> 00:10:20.000]  這些都是有沒有人做會計的
[00:10:20.000 --> 00:10:23.000]  每一個都是有按著神的角色
[00:10:23.000 --> 00:10:25.000]  來管理這個大地
[00:10:25.000 --> 00:10:26.000]  今天不是講職場上學
[00:10:26.000 --> 00:10:28.000]  我帶了一本書來送給大家
[00:10:28.000 --> 00:10:30.000]  先不要浪費時間
[00:10:30.000 --> 00:10:32.000]  今天講的就是大家認識
[00:10:32.000 --> 00:10:35.000]  第一個如果家庭能夠健康和基督化
[00:10:35.000 --> 00:10:36.000]  第一條的支柱
[00:10:36.000 --> 00:10:38.000]  就是今天神的子民
[00:10:38.000 --> 00:10:40.000]  能夠認識到今天神
[00:10:40.000 --> 00:10:42.000]  給我們的婚姻
[00:10:42.000 --> 00:10:43.000]  做男做女
[00:10:43.000 --> 00:10:46.000]  是不是什麼的緣故我們要怎樣的生活
[00:10:46.000 --> 00:10:48.000]  牧師說這裡很抽象
[00:10:48.000 --> 00:10:49.000]  其實很具體
[00:10:49.000 --> 00:10:50.000]  上一天的時候
[00:10:50.000 --> 00:10:56.000]  我在1980年在美國開方教會
[00:10:56.000 --> 00:10:57.000]  正在開一個浸信會
[00:10:57.000 --> 00:10:58.000]  自己一個地方
[00:10:58.000 --> 00:10:59.000]  有機會和你分享
[00:10:59.000 --> 00:11:01.000]  但是今天時間不夠
[00:11:01.000 --> 00:11:02.000]  開這個教會的時候
[00:11:02.000 --> 00:11:04.000]  我有一個同工
[00:11:04.000 --> 00:11:06.000]  這個同工今天是我太太
[00:11:06.000 --> 00:11:08.000]  今天我們當年的時候
[00:11:08.000 --> 00:11:10.000]  兩個人牛郎織女
[00:11:10.000 --> 00:11:12.000]  開方牛
[00:11:12.000 --> 00:11:14.000]  天父近恩代我們後來成婚
[00:11:14.000 --> 00:11:16.000]  我們真的很體會到
[00:11:16.000 --> 00:11:17.000]  我們的心
[00:11:17.000 --> 00:11:19.000]  為什麼我選擇這個女人
[00:11:19.000 --> 00:11:20.000]  為什麼這個女人選擇我呢
[00:11:20.000 --> 00:11:22.000]  就是因為我們
[00:11:22.000 --> 00:11:26.000]  要做的就是要按著神的心意
[00:11:26.000 --> 00:11:28.000]  來服侍神和服侍人
[00:11:28.000 --> 00:11:30.000]  所以在我們的婚禮上
[00:11:30.000 --> 00:11:35.000]  我是在1982年9月18號結婚的
[00:11:35.000 --> 00:11:37.000]  你到時不用送禮物了
[00:11:37.000 --> 00:11:39.000]  結婚的時候
[00:11:39.000 --> 00:11:40.000]  在我們的請帖
[00:11:40.000 --> 00:11:44.000]  在我們的場刊封面上
[00:11:44.000 --> 00:11:45.000]  我們都印有了
[00:11:45.000 --> 00:11:48.000]  馬太第六章33節
[00:11:48.000 --> 00:11:49.000]  結婚是什麼
[00:11:49.000 --> 00:11:50.000]  我們就告訴他
[00:11:50.000 --> 00:11:53.000]  先求神的國和神的義
[00:11:53.000 --> 00:11:54.000]  尤其是一切都交給我們
[00:11:54.000 --> 00:11:55.000]  這個就是承載了
[00:11:55.000 --> 00:11:57.000]  我們三十多年的婚姻
[00:11:57.000 --> 00:11:59.000]  到今天的緣故
[00:11:59.000 --> 00:12:01.000]  我們都是一切的侍奉主
[00:12:01.000 --> 00:12:03.000]  我們兩個都是正主的同工
[00:12:03.000 --> 00:12:06.000]  很多時候我們都能夠交流
[00:12:06.000 --> 00:12:08.000]  所以到現在為止
[00:12:08.000 --> 00:12:12.000]  我們從香港打到美國
[00:12:12.000 --> 00:12:13.000]  從香港打到美國
[00:12:13.000 --> 00:12:14.000]  由美國打到香港
[00:12:14.000 --> 00:12:17.000]  都是能夠一路做神的工作
[00:12:17.000 --> 00:12:19.000]  和大家一起去幫助家庭
[00:12:19.000 --> 00:12:23.000]  和大家一起去做天倫樂的侍工
[00:12:23.000 --> 00:12:26.000]  和其他來裝備傳道人的侍工
[00:12:26.000 --> 00:12:28.000]  我明天就教傳道人了
[00:12:28.000 --> 00:12:29.000]  我明天就教傳道人了
[00:12:29.000 --> 00:12:32.000]  那時候就一起努力去侍奉
[00:12:32.000 --> 00:12:35.000]  因為先求神的國和神的義
[00:12:35.000 --> 00:12:39.000]  天會給我一點點的恩賜
[00:12:39.000 --> 00:12:44.000]  來去牧羊台管理
[00:12:44.000 --> 00:12:45.000]  我經常太興奮
[00:12:45.000 --> 00:12:46.000]  聲音差一點
[00:12:46.000 --> 00:12:47.000]  一會兒就沒事了
[00:12:47.000 --> 00:12:48.000]  你不用理我的聲音
[00:12:48.000 --> 00:12:49.000]  我說著說著就沒事了
[00:12:49.000 --> 00:12:52.000]  最重要是專心聽神的話語
[00:12:52.000 --> 00:12:54.000]  現在就好一點了
[00:12:54.000 --> 00:12:56.000]  那時候同樣的
[00:12:56.000 --> 00:12:58.000]  我兒子他現在在拍拖了
[00:12:58.000 --> 00:13:00.000]  拍了半年拖了
[00:13:00.000 --> 00:13:02.000]  我經常都提醒兒子
[00:13:02.000 --> 00:13:05.000]  不要只和你的女友卿卿我我
[00:13:05.000 --> 00:13:08.000]  這個賣神唯一的心意
[00:13:08.000 --> 00:13:10.000]  神更加做你的就是
[00:13:10.000 --> 00:13:15.000]  和你將來的太太一起去管理大地
[00:13:15.000 --> 00:13:17.000]  你做男的就做女的
[00:13:17.000 --> 00:13:19.000]  就要領導你將來的太太
[00:13:19.000 --> 00:13:22.000]  來討論一下如何祝福這個世界
[00:13:22.000 --> 00:13:25.000]  因為天父是要我們去管理這個世界的
[00:13:25.000 --> 00:13:26.000]  我真的覺得很好
[00:13:26.000 --> 00:13:28.000]  神真的將我們小人物
[00:13:28.000 --> 00:13:31.000]  兩個這麼小的人的一個小小的感情世界
[00:13:31.000 --> 00:13:34.000]  是給我們一個很偉大的使命
[00:13:34.000 --> 00:13:36.000]  就是來管理這個世界
[00:13:36.000 --> 00:13:38.000]  一切的兩個人拍硬檔
[00:13:38.000 --> 00:13:40.000]  兩個人不單是卿卿我我
[00:13:40.000 --> 00:13:42.000]  兩人感情的世界
[00:13:42.000 --> 00:13:44.000]  或者照顧兩個小小的BB仔
[00:13:44.000 --> 00:13:47.000]  今天有一個管理大地的偉大的使命
[00:13:47.000 --> 00:13:49.000]  而我們就參與在其中
[00:13:49.000 --> 00:13:51.000]  這個就是神的心意
[00:13:51.000 --> 00:13:53.000]  我們首先一定要好好地去支持
[00:13:53.000 --> 00:13:55.000]  讓我們能夠建立一個符合
[00:13:55.000 --> 00:13:58.000]  做物主創造原意的婚姻
[00:13:58.000 --> 00:14:01.000]  這本書本身已經在這裏了
[00:14:01.000 --> 00:14:02.000]  不過今天不分享
[00:14:02.000 --> 00:14:04.000]  第二條的資訊我要和大家分享
[00:14:04.000 --> 00:14:06.000]  天父要對我們說話的
[00:14:06.000 --> 00:14:12.000]  就是讓子女圓那配合上主賦予他特質的夢
[00:14:12.000 --> 00:14:14.000]  這張文好像很笨拙
[00:14:14.000 --> 00:14:16.000]  但經文是這樣的意思
[00:14:16.000 --> 00:14:22.000]  讓子女圓那配合上主賦予他特質的夢
[00:14:22.000 --> 00:14:23.000]  有時你想想
[00:14:23.000 --> 00:14:26.000]  我們要小朋友圓什麼的夢
[00:14:26.000 --> 00:14:28.000]  圓誰的夢
[00:14:28.000 --> 00:14:31.000]  有時我們小時候沒機會彈琴
[00:14:31.000 --> 00:14:33.000]  沒機會跳芭蕾舞
[00:14:33.000 --> 00:14:35.000]  我們那時候很窮
[00:14:35.000 --> 00:14:38.000]  那時我們都去玩牛踢牛奶蜜
[00:14:38.000 --> 00:14:39.000]  玩石仔
[00:14:39.000 --> 00:14:41.000]  我們那時你們好一點也不好一點
[00:14:41.000 --> 00:14:42.000]  牧師你懂得笑
[00:14:42.000 --> 00:14:43.000]  你老過我嗎
[00:14:43.000 --> 00:14:45.000]  你都跟別人差不多
[00:14:45.000 --> 00:14:46.000]  你頭髮跟我差不多
[00:14:46.000 --> 00:14:48.000]  你應該年輕過我很多
[00:14:48.000 --> 00:14:49.000]  那時候就是說
[00:14:49.000 --> 00:14:51.000]  但這一代的時候
[00:14:51.000 --> 00:14:54.000]  我們未圓的夢
[00:14:54.000 --> 00:14:57.000]  就是希望在子女身上圓夢
[00:14:57.000 --> 00:15:00.000]  那要圓的是誰的夢呢
[00:15:00.000 --> 00:15:08.000]  我就說聖經教導我們圓天父賦予子女特質的夢
[00:15:08.000 --> 00:15:10.000]  在《針研二十二章》第六節這樣說
[00:15:10.000 --> 00:15:15.000]  教養孩童使他走當行的路
[00:15:15.000 --> 00:15:18.000]  就是道路他人不偏離
[00:15:18.000 --> 00:15:19.000]  這裡說什麼
[00:15:19.000 --> 00:15:20.000]  這裡說
[00:15:20.000 --> 00:15:21.000]  英文會清楚一點
[00:15:21.000 --> 00:15:26.000]  Train up a child in the way
[00:15:26.000 --> 00:15:30.000]  Till old he doesn't depart
[00:15:30.000 --> 00:15:32.000]  中文的意思就是說
[00:15:32.000 --> 00:15:35.000]  你教養孩子要走the way
[00:15:35.000 --> 00:15:37.000]  那個當行的路
[00:15:37.000 --> 00:15:38.000]  什麼叫做the way
[00:15:38.000 --> 00:15:40.000]  很自然就會想
[00:15:40.000 --> 00:15:42.000]  學聖經
[00:15:42.000 --> 00:15:44.000]  這裡的經文的意思
[00:15:44.000 --> 00:15:46.000]  當然不是要學聖經
[00:15:46.000 --> 00:15:48.000]  但這個意思不是這樣
[00:15:48.000 --> 00:15:54.000]  是按照孩子獨有的天性
