
[00:00:00.000 --> 00:00:03.360]  弟兄姊妹,今天和大家分享的題目是
[00:04:23.120 --> 00:04:25.760]  是一場瘟疫隨著戰爭而來
[00:04:25.760 --> 00:04:29.840]  我們大多數的弟兄表達了很極度的仁愛
[00:04:29.840 --> 00:04:32.000]  他們互相的鼓勵
[00:04:32.000 --> 00:04:34.560]  勇敢無懼的探望病者
[00:04:34.560 --> 00:04:36.440]  照顧服侍他們
[00:04:36.440 --> 00:04:39.800]  他們甘心染上淪陷的疫病
[00:04:39.800 --> 00:04:42.200]  受他們所受的痛苦
[00:04:42.200 --> 00:04:45.040]  有些弟兄在照顧病者的時候
[00:04:45.040 --> 00:04:47.560]  得病而死去
[00:04:47.560 --> 00:04:51.560]  你看到當時基督徒面對疫症的時候
[00:04:51.560 --> 00:04:53.400]  他們不是反應激烈
[00:04:53.400 --> 00:04:54.800]  反應激烈就走人
[00:04:54.800 --> 00:04:56.240]  不要被他傳染
[00:04:56.240 --> 00:04:57.640]  他們很勇敢
[00:04:57.640 --> 00:05:02.560]  願意來服侍那幫人
[00:05:02.560 --> 00:05:05.200]  為什麼一幫早期的信徒
[00:05:05.200 --> 00:05:07.480]  竟然有這麼大無謂的表現
[00:05:07.480 --> 00:05:11.040]  這麼有勇敢的愛在當中呢?
[00:05:11.040 --> 00:05:13.960]  我相信就是在這段聖經裡面
[00:05:13.960 --> 00:05:16.720]  約翰一書四章十三至十八節
[00:05:16.720 --> 00:05:18.360]  我們一起來讀
[00:05:18.360 --> 00:05:19.640]  預備起
[00:05:19.640 --> 00:05:22.120]  「神將他的靈賜給我們
[00:05:22.120 --> 00:05:26.080]  從此就知道我們是住在他裡面
[00:05:26.080 --> 00:05:28.440]  他也住在我們裡面
[00:05:28.440 --> 00:05:30.960]  父差子作世人的救主
[00:05:30.960 --> 00:05:35.240]  這是我們所看見且作見證的
[00:05:35.240 --> 00:05:37.440]  凡認耶穌為神而子的
[00:05:37.440 --> 00:05:39.600]  神就住在他裡面
[00:05:39.600 --> 00:05:42.080]  他也住在神裡面
[00:05:42.080 --> 00:05:43.760]  神愛我們的心
[00:05:43.760 --> 00:05:45.960]  我們也知道也信
[00:05:45.960 --> 00:05:47.560]  神就是愛
[00:05:47.560 --> 00:05:49.320]  住在愛裡面的
[00:05:49.320 --> 00:05:51.840]  就是住在神裡面
[00:05:51.840 --> 00:05:53.960]  神也住在他裡面
[00:05:53.960 --> 00:05:57.480]  這樣愛在我們裡面得以完全
[00:05:57.480 --> 00:06:00.760]  我們就可以在審判的日子
[00:06:00.760 --> 00:06:02.360]  坦然無懼
[00:06:02.360 --> 00:06:03.840]  因為他如何
[00:06:03.840 --> 00:06:06.680]  我們在世上也如何
[00:06:06.680 --> 00:06:08.480]  愛裡沒有懼怕
[00:06:08.480 --> 00:06:12.080]  愛的完全就把懼怕除去
[00:06:12.080 --> 00:06:14.880]  因為懼怕裡陷著刑罰
[00:06:14.880 --> 00:06:18.880]  懼怕的人在愛裡未得完全
[00:06:18.880 --> 00:06:20.600]  這段聖經
[00:06:20.600 --> 00:06:23.520]  十三至十五節是這樣說的
[00:06:23.520 --> 00:06:25.000]  當我們承認接受耶穌
[00:06:25.000 --> 00:06:27.120]  基督為神的兒子的時候
[00:06:27.120 --> 00:06:30.440]  神就住在我們裡面
[00:06:30.440 --> 00:06:32.560]  我們也住在神裡面
[00:06:32.560 --> 00:06:34.920]  並且神又將聖靈賜給我們
[00:06:34.920 --> 00:06:36.360]  住在我們內心
[00:06:36.360 --> 00:06:38.320]  所以我們當中每一位弟兄姊妹
[00:06:38.320 --> 00:06:40.440]  當你認識接受耶穌的時候
[00:06:40.440 --> 00:06:42.720]  神就在你裡面
[00:06:42.720 --> 00:06:44.680]  聖靈也在我們裡面
[00:06:44.680 --> 00:06:45.440]  聖經說
[00:06:45.440 --> 00:06:47.120]  第十六至第十八節
[00:06:47.120 --> 00:06:48.800]  神就是愛
[00:06:48.800 --> 00:06:49.960]  既然神在裡面
[00:06:49.960 --> 00:06:51.280]  神是愛的時候
[00:06:51.280 --> 00:06:53.120]  我們就在愛裡面
[00:06:53.120 --> 00:06:54.680]  在神的愛裡面
[00:06:54.680 --> 00:06:57.120]  神的愛也充滿著我們
[00:06:57.120 --> 00:06:58.280]  第十八節這樣說
[00:06:58.280 --> 00:06:59.800]  既然神的愛充滿愛的時候
[00:06:59.800 --> 00:07:01.880]  愛裡面就沒有懼怕
[00:07:01.880 --> 00:07:05.320]  愛的完全就把懼怕除去
[00:07:05.320 --> 00:07:07.080]  當我們在神的愛裡面的時候
[00:07:07.080 --> 00:07:08.840]  我們心裡面是沒有懼怕
[00:07:08.840 --> 00:07:10.760]  懼怕是被拿走的
[00:07:10.760 --> 00:07:13.520]  但如果你心裡面仍然有懼怕的時候
[00:07:13.520 --> 00:07:14.200]  即是告訴你
[00:07:14.200 --> 00:07:15.680]  你的愛未夠完全
[00:07:15.680 --> 00:07:18.200]  你未能夠有100%的愛
[00:07:18.200 --> 00:07:19.440]  神的愛在心裡面
[00:07:19.440 --> 00:07:20.360]  所以你懼怕
[00:07:20.360 --> 00:07:22.000]  可能只有50%
[00:07:22.000 --> 00:07:22.960]  那你就會害怕
[00:07:22.960 --> 00:07:24.640]  是惶恐
[00:07:24.640 --> 00:07:27.120]  今天疫症流行時
[00:07:27.120 --> 00:07:29.600]  很多人都惶恐、懼怕
[00:07:29.600 --> 00:07:31.200]  心裡面很不平安
[00:07:31.200 --> 00:07:33.400]  為了安全感或者保障健康
[00:07:33.400 --> 00:07:36.240]  我們會搶購口罩、清潔用品等等
[00:07:36.240 --> 00:07:38.720]  加上社會裡面有時有些誤傳的招式
[00:07:38.720 --> 00:07:41.080]  說米不夠、廁紙不夠
[00:07:41.080 --> 00:07:42.800]  於是大批人去搶
[00:07:42.800 --> 00:07:44.760]  甚至有些去打劫廁紙
[00:07:44.760 --> 00:07:46.680]  或者騙口罩回來
[00:07:46.680 --> 00:07:47.840]  可能我們覺得
[00:07:47.840 --> 00:07:49.880]  這班人是沒有什麼知識
[00:07:49.880 --> 00:07:51.520]  沒有理性、沒有智商
[00:07:51.520 --> 00:07:53.120]  這樣也可以誤信的
[00:07:53.120 --> 00:07:54.880]  這樣盲目相信的
[00:07:54.880 --> 00:07:56.000]  但有時
[00:07:56.000 --> 00:07:59.720]  當人的心裡面惶恐、不平安的時候
[00:07:59.720 --> 00:08:01.480]  都會相信
[00:08:01.480 --> 00:08:04.480]  中國裡面有一個詞語
[00:08:04.480 --> 00:08:08.760]  叫做「三人成虎」
[00:08:08.760 --> 00:08:11.040]  故事是記載在戰國的時代
[00:08:11.040 --> 00:08:13.600]  因為各與各為了要保持和平的時候
[00:08:13.600 --> 00:08:15.680]  他們之間有一個做法
[00:08:15.680 --> 00:08:17.960]  就是將自己國家裡面的太子
[00:08:17.960 --> 00:08:19.680]  送過給另一個國家
[00:08:19.680 --> 00:08:20.720]  以至立了一個約
[00:08:20.720 --> 00:08:23.080]  來維持之間的和平
[00:08:23.080 --> 00:08:24.560]  《戰國策》裡面記載
[00:08:24.560 --> 00:08:26.280]  魏國的大臣龐沖
[00:08:26.280 --> 00:08:29.160]  他有一天要陪太子
[00:08:29.160 --> 00:08:31.520]  去趙國作人質
[00:08:31.520 --> 00:08:32.720]  他臨離開的時候
[00:08:32.720 --> 00:08:34.720]  就跟他的魏王這樣說
[00:08:34.720 --> 00:08:36.920]  他說現在市面上有一個人走出來
[00:08:36.920 --> 00:08:37.720]  上來皇宮
[00:08:37.720 --> 00:08:39.720]  跟皇帝這樣說
[00:08:39.720 --> 00:08:41.960]  他說街市上出現了老虎
[00:08:41.960 --> 00:08:43.720]  大王你信不信?
[00:08:43.720 --> 00:08:46.040]  大王說不信
[00:08:46.040 --> 00:08:48.080]  如果有第二個人走出來
[00:08:48.080 --> 00:08:49.480]  跟大王說
[00:08:49.480 --> 00:08:51.200]  街市上有老虎
[00:08:51.200 --> 00:08:52.240]  大王你信不信?
[00:08:52.240 --> 00:08:53.160]  大王說
[00:08:53.160 --> 00:08:55.440]  怎麼可能不信
[00:08:55.440 --> 00:08:56.200]  不知道呢
[00:08:56.200 --> 00:08:57.200]  魏春又這樣說
[00:08:57.200 --> 00:08:58.680]  如果有第三個人上來
[00:08:58.680 --> 00:08:59.440]  又跟他們說
[00:08:59.440 --> 00:09:00.360]  街市上有老虎
[00:09:00.360 --> 00:09:01.800]  大王你信不信?
[00:09:01.800 --> 00:09:03.080]  大王就猶豫
[00:09:03.080 --> 00:09:04.000]  可能真是真的
[00:09:04.000 --> 00:09:06.720]  節二連三是這樣的說法
[00:09:06.720 --> 00:09:08.000]  龐沖就這樣說
[00:09:08.000 --> 00:09:09.800]  他街市上是沒有老虎
[00:09:09.800 --> 00:09:11.560]  這個是很明顯的事實
[00:09:11.560 --> 00:09:13.200]  不過經過幾個人
[00:09:13.200 --> 00:09:14.680]  這樣說的時候
[00:09:14.680 --> 00:09:17.280]  我們就會很容易信以為真
[00:09:17.280 --> 00:09:18.960]  現在我去趙國裡面
[00:09:18.960 --> 00:09:20.800]  陪太子做人質
[00:09:20.800 --> 00:09:22.080]  在這段時間裡面
[00:09:22.080 --> 00:09:23.160]  可能會出現很多人
[00:09:23.160 --> 00:09:25.240]  議論我會背叛皇帝
[00:09:25.240 --> 00:09:28.360]  大王你要明察秋毫
[00:09:28.360 --> 00:09:29.320]  大王說知道
[00:09:29.320 --> 00:09:31.560]  我知道我一定會明察的
[00:09:31.560 --> 00:09:33.720]  日子過去多年之後
[00:09:33.720 --> 00:09:40.040]  龐沖也跟太子回到趙魏國裡面
[00:09:40.040 --> 00:09:46.920]  但是魏王從此也沒有接見龐沖
[00:09:46.920 --> 00:09:49.120]  因為很多人說他的閒言閒語
[00:09:49.120 --> 00:09:51.200]  於是不再用他
[00:09:51.200 --> 00:09:55.040]  這個三人成虎的故事
[00:09:55.040 --> 00:09:56.600]  語言的故事我們聽到
[00:09:56.600 --> 00:09:58.840]  原來當謠傳下來的時候
[00:09:58.840 --> 00:10:00.040]  當人這樣說的時候
[00:10:00.040 --> 00:10:02.000]  人就信以為真
[00:10:02.000 --> 00:10:05.360]  加上你有一點點惶恐不安的時候
[00:10:05.360 --> 00:10:07.560]  你更加會相信
[00:10:07.560 --> 00:10:10.040]  當然我們也不會像那些人
[00:10:10.040 --> 00:10:15.200]  真的走去搶購廁紙、米的情況
[00:10:15.200 --> 00:10:16.600]  可能我們會取笑他
[00:10:16.600 --> 00:10:18.200]  但其實可能我心裡面
[00:10:18.200 --> 00:10:20.840]  若果有惶恐不安的時候
[00:10:20.840 --> 00:10:24.560]  有時候我們也會有一些行徑表現出來
[00:10:24.560 --> 00:10:27.120]  主導我們一些行徑表現
[00:10:27.120 --> 00:10:29.560]  有時候也不太平安
[00:10:29.560 --> 00:10:31.160]  譬如我真的不出街了
[00:10:31.160 --> 00:10:33.160]  有朋友叫我也不出來了
[00:10:33.160 --> 00:10:35.880]  或者社會上有很多隱形病人
[00:10:35.880 --> 00:10:38.200]  我都不要去搭火車、搭巴士了
[00:10:38.200 --> 00:10:40.080]  周圍有些人坐在一起附近
[00:10:40.080 --> 00:10:41.560]  會傳染我的
[00:10:41.560 --> 00:10:45.000]  於是主導了我的行為也不出去了
[00:10:45.000 --> 00:10:48.200]  因為心裡面被惶恐
[00:10:48.200 --> 00:10:51.640]  被這些恐懼充滿了的時候
[00:10:51.640 --> 00:10:53.440]  主導了我們這些行徑
[00:10:53.440 --> 00:10:55.320]  我們就懼怕
[00:10:55.320 --> 00:11:01.040]  不敢做一些比較合理的行為在當中
[00:11:01.040 --> 00:11:02.880]  聖經告訴我們
[00:11:02.880 --> 00:11:05.600]  基督徒心裡面有神
[00:11:05.600 --> 00:11:06.880]  神是愛
[00:11:06.880 --> 00:11:09.480]  所以我心裡面被神充滿的時候
[00:11:09.480 --> 00:11:10.840]  被愛充滿的時候
[00:11:10.840 --> 00:11:12.960]  愛佔領了我們心的時候
[00:11:12.960 --> 00:11:16.680]  愛是帶給我們
[00:11:16.680 --> 00:11:18.920]  因為聖經說愛是積極的
[00:11:18.920 --> 00:11:20.440]  是逆流而上的
[00:11:20.440 --> 00:11:23.280]  不是跟隨社會的環境而去的
[00:11:23.280 --> 00:11:27.040]  愛能夠產生了一些行徑出來
[00:11:27.040 --> 00:11:30.240]  令我們有一個勇氣去服侍其他人
[00:11:30.240 --> 00:11:34.480]  不畏懼眼前的環境
[00:11:34.480 --> 00:11:36.240]  令我們去懼怕
[00:11:36.240 --> 00:11:38.680]  我們反而在疫症的環境裡面
[00:11:38.680 --> 00:11:40.800]  更加來到去彰顯愛
[00:11:40.800 --> 00:11:41.800]  事實上在社會裡面
[00:11:41.800 --> 00:11:43.720]  我見到很多人都彰顯愛
[00:11:43.720 --> 00:11:45.880]  不懼怕
[00:11:45.880 --> 00:11:47.840]  你看到有些人派口罩
[00:11:47.840 --> 00:11:50.120]  其實派口罩有些人聚集了好幾百人的手
[00:11:50.120 --> 00:11:52.240]  你怕不怕會交叉傳染
[00:11:52.240 --> 00:11:53.480]  可能他也會想到
[00:11:53.480 --> 00:11:54.800]  不過他們不懼怕
[00:11:54.800 --> 00:11:56.640]  因為他愛社區裡面的人
[00:11:56.640 --> 00:12:00.760]  他願意出來派口罩來服侍
[00:12:00.760 --> 00:12:03.600]  社企繼續如常的來派發盒
[00:12:03.600 --> 00:12:05.840]  再加口罩送給那些人
[00:12:05.840 --> 00:12:09.320]  但你說如果不怕傳染交叉傳染呢?
[00:12:09.320 --> 00:12:10.040]  不怕
[00:12:10.040 --> 00:12:12.600]  因為心裡面有愛在的時候
[00:12:12.600 --> 00:12:16.080]  愛就將懼怕除去了
[00:12:16.080 --> 00:12:19.880]  疫症期間裡面有人過身了
[00:12:19.880 --> 00:12:21.120]  有安息一星期
[00:12:21.120 --> 00:12:25.120]  但這些人會不會都去參加?
[00:12:25.120 --> 00:12:25.760]  會的
[00:12:25.760 --> 00:12:27.800]  在過去一個月裡面
[00:12:27.800 --> 00:12:29.320]  我參加了兩個安息一星期
[00:12:29.320 --> 00:12:31.640]  有一百多二百人出席
[00:12:31.640 --> 00:12:34.120]  但這些人心裡面有愛
[00:12:34.120 --> 00:12:36.280]  很愛這個主人家的家庭
[00:12:36.280 --> 00:12:42.000]  我願意出席這個聚會來支持他們
[00:12:42.000 --> 00:12:45.520]  所以這個愛將懼怕除去
[00:12:45.520 --> 00:12:46.880]  不會爛了的痕跡
[00:12:46.880 --> 00:12:48.360]  說我不出來了
[00:12:48.360 --> 00:12:52.960]  他們反而被愛產生了個poetic的行動
[00:12:52.960 --> 00:12:56.160]  來參加表示支持
[00:12:56.160 --> 00:12:58.440]  有很多教會崇拜又停
[00:12:58.440 --> 00:12:59.720]  或者很多聚會都停
[00:12:59.720 --> 00:13:01.400]  但他很多時候都不會停
[00:13:01.400 --> 00:13:03.800]  就是為香港來祈禱
[00:13:03.800 --> 00:13:05.480]  這個祈禱會
[00:13:05.480 --> 00:13:06.560]  來出席
[00:13:06.560 --> 00:13:08.520]  參加的人回到祈禱會裡面
[00:13:08.520 --> 00:13:09.640]  都會接觸其他人
[00:13:09.640 --> 00:13:10.480]  會不會怕?
[00:13:10.480 --> 00:13:13.520]  會不會有交叉傳染?
[00:13:13.520 --> 00:13:15.200]  因為他們愛香港
[00:13:15.200 --> 00:13:18.720]  他覺得我們基督徒為香港祈禱是一個很重要的時刻
[00:13:18.720 --> 00:13:21.760]  他們就不懼怕和其他人一起
[00:13:21.760 --> 00:13:24.400]  當然我們都會做出很多檢疫
[00:13:24.400 --> 00:13:28.120]  以致不讓這些菌在當中來回傳
[00:13:28.120 --> 00:13:30.280]  但他們願意走出來
[00:13:30.280 --> 00:13:32.400]  因為心裡面有神的愛
[00:13:32.400 --> 00:13:34.880]  愛裡面驅使他們不懼怕的
[00:13:34.880 --> 00:13:37.160]  來到教會當中
[00:13:37.160 --> 00:13:39.840]  和其他人一起為香港來圖公
[00:13:39.840 --> 00:13:41.760]  甚至我們見到醫護人員
[00:13:41.760 --> 00:13:44.000]  有些人自動曾經加入了一些團隊
[00:13:44.000 --> 00:13:45.640]  就是因為愛
[00:13:45.640 --> 00:13:47.840]  但你說他們心裡面會不會有驚
[00:13:47.840 --> 00:13:49.080]  都會有些害怕
[00:13:49.080 --> 00:13:51.080]  但愛在裡面的時候
[00:13:51.080 --> 00:13:53.680]  驅使他們放下這些懼怕
[00:13:53.680 --> 00:13:56.960]  前來去服侍其他人
[00:13:56.960 --> 00:13:59.920]  其實我們每一個人都有這份愛的能力
[00:13:59.920 --> 00:14:00.800]  假如你有家人
[00:14:00.800 --> 00:14:01.840]  有些長者
[00:14:01.840 --> 00:14:03.760]  在疫症這個月期間裡面
[00:14:03.760 --> 00:14:05.320]  要去到醫院裡面
[00:14:05.320 --> 00:14:07.920]  來拿藥看醫生的時候
[00:14:07.920 --> 00:14:09.840]  你會不會陪他去呢?
[00:14:09.840 --> 00:14:11.880]  又或者我不用他去了
[00:14:11.880 --> 00:14:12.640]  不用去看醫生
[00:14:12.640 --> 00:14:16.400]  或者去拿其他藥
[00:14:16.400 --> 00:14:18.640]  但當你這樣做的時候
[00:14:18.640 --> 00:14:20.920]  就因為你愛這個長者
[00:14:20.920 --> 00:14:22.240]  愛你這個家人
[00:14:22.240 --> 00:14:23.760]  不想他冒風險
[00:14:23.760 --> 00:14:25.200]  所以叫他不用去
[00:14:25.200 --> 00:14:27.360]  你代替他去
[00:14:27.360 --> 00:14:29.520]  你去的時候可能都會有些惶恐
[00:14:29.520 --> 00:14:31.680]  有些擔心
[00:14:31.680 --> 00:14:33.480]  但因為愛在裡面的時候
[00:14:33.480 --> 00:14:38.680]  就把這份懼怕也都除去
[00:14:38.680 --> 00:14:42.120]  愛是一種正面的力量
[00:14:42.120 --> 00:14:43.840]  愛裡面是沒有懼怕
[00:14:43.840 --> 00:14:47.760]  因為愛既完全就把懼怕除去
[00:14:47.760 --> 00:14:50.200]  當愛是完全的
[00:14:50.200 --> 00:14:51.520]  在我們內心裡面的時候
[00:14:51.520 --> 00:14:53.080]  我們會產生勇氣
[00:14:53.080 --> 00:14:54.320]  勇者無懼
[00:14:54.320 --> 00:14:56.480]  心裡面就一定會平安
[00:14:56.480 --> 00:14:58.840]  而這份平安令我們沒有懼怕的時候
[00:14:58.840 --> 00:15:00.800]  甚至去服侍其他人
[00:15:00.800 --> 00:15:05.440]  所以平安不是源自於愛在環境的提供
[00:15:05.440 --> 00:15:07.440]  不是因為我有很多的口罩
[00:15:07.440 --> 00:15:09.680]  很多的物品
[00:15:09.680 --> 00:15:12.160]  供應我所需要的私事我很平安
[00:15:12.160 --> 00:15:13.000]  不是的
[00:15:13.000 --> 00:15:15.560]  也不是我不去坐車
[00:15:15.560 --> 00:15:16.640]  不去接觸其他人
[00:15:16.640 --> 00:15:17.800]  不參加任何聚會
[00:15:17.800 --> 00:15:19.200]  所以我很平安
[00:15:19.200 --> 00:15:21.520]  也不是這樣
[00:15:21.520 --> 00:15:26.160]  平安是源自於內心裡面有神同在
[00:15:26.160 --> 00:15:28.760]  神的愛充滿的時候
[00:15:28.760 --> 00:15:30.560]  你住在神的愛裡面
[00:15:30.560 --> 00:15:32.520]  就沒有懼怕
[00:15:32.520 --> 00:15:33.880]  聖經這樣說
[00:15:33.880 --> 00:15:37.840]  懼怕的人在愛裡未得完全
[00:15:37.840 --> 00:15:39.960]  假若你仍然有懼怕的時候
[00:15:39.960 --> 00:15:40.840]  就顯示告訴你
