
[00:00:00.000 --> 00:00:03.540]  我們再一次祈求聖靈幫助我們
[00:06:43.000 --> 00:06:46.300]  但是他們到什麼時候才真的相信耶穌說的話呢?
[00:06:46.300 --> 00:06:50.300]  是要等到耶穌完成了祂最大的使命
[00:06:50.300 --> 00:06:53.800]  真正見證到祂死而復活
[00:06:53.800 --> 00:06:54.600]  其實我想告訴你
[00:06:54.600 --> 00:06:56.300]  這裡有一個奧秘在裡面
[00:06:56.300 --> 00:06:59.000]  其實不只是見到
[00:06:59.000 --> 00:07:01.000]  如果祂只見到死而復活這件事
[00:07:01.000 --> 00:07:03.700]  可能祂也好像看見水變走的神蹟
[00:07:03.700 --> 00:07:05.600]  祂會停在那裡
[00:07:05.600 --> 00:07:07.000]  但是為什麼這裡發生什麼事呢?
[00:07:07.000 --> 00:07:08.100]  其實這個暗中
[00:07:08.100 --> 00:07:10.100]  如果有機會看回最後一封在後面
[00:07:10.600 --> 00:07:13.600]  耶穌臨離世之前是求過一個禱告
[00:07:13.600 --> 00:07:15.100]  是很重要的禱告
[00:07:15.100 --> 00:07:17.200]  如果我現在離開了
[00:07:17.200 --> 00:07:19.300]  但是這群門徒怎麼辦呢?
[00:07:19.300 --> 00:07:21.100]  祂就求了一樣東西
[00:07:21.100 --> 00:07:21.900]  是什麼呢?
[00:07:21.900 --> 00:07:23.200]  就是求聖靈來
[00:07:23.200 --> 00:07:25.500]  是另外一位保衛師
[00:07:25.500 --> 00:07:27.500]  如果用另外一位保衛師
[00:07:27.500 --> 00:07:30.300]  其實耶穌也有保衛師的工作
[00:07:30.300 --> 00:07:32.500]  其實祂一直與人同在
[00:07:32.500 --> 00:07:34.200]  但是祂暫時離開
[00:07:34.200 --> 00:07:35.400]  要去完成這件事
[00:07:35.400 --> 00:07:38.100]  祂再去天上我們預備地方的同時
[00:07:38.400 --> 00:07:40.800]  祂就願意附和你猜聖靈來
[00:07:40.800 --> 00:07:43.300]  而聖靈是在延續耶穌的工作
[00:07:43.300 --> 00:07:45.000]  所以這裡我想說
[00:07:45.000 --> 00:07:46.700]  為什麼這群門徒這麼聰明呢?
[00:07:46.700 --> 00:07:49.700]  突然間好像180度改變
[00:07:49.700 --> 00:07:52.400]  是因為聖靈揭開了神的話
[00:07:52.400 --> 00:07:54.600]  是讓他們開始去信
[00:07:54.600 --> 00:07:56.600]  不是信神蹟的表面
[00:07:56.600 --> 00:07:58.700]  不是只是看見神蹟
[00:07:58.700 --> 00:08:00.100]  是不斷說我奇
[00:08:00.100 --> 00:08:01.000]  錢包不見了
[00:08:01.000 --> 00:08:01.600]  見了
[00:08:01.600 --> 00:08:02.300]  感謝主
[00:08:02.300 --> 00:08:03.000]  信耶穌
[00:08:03.000 --> 00:08:04.000]  接著我奇
[00:08:04.000 --> 00:08:04.700]  我沒有飯吃
[00:08:04.700 --> 00:08:05.300]  有飯吃
[00:08:05.300 --> 00:08:06.000]  我感謝主
[00:08:06.000 --> 00:08:06.800]  我信耶穌
[00:08:06.800 --> 00:08:08.200]  或者我腰痛
[00:08:08.300 --> 00:08:09.300]  我求主
[00:08:09.300 --> 00:08:09.900]  求了很久
[00:08:09.900 --> 00:08:10.600]  接著康復
[00:08:10.600 --> 00:08:11.700]  我又感謝主
[00:08:11.700 --> 00:08:12.500]  我信耶穌
[00:08:12.500 --> 00:08:14.500]  如果只是停在這個部分
[00:08:14.500 --> 00:08:15.500]  耶穌說
[00:08:15.500 --> 00:08:17.700]  祂不會教託
[00:08:17.700 --> 00:08:19.800]  祂的生命在這些人的手裡
[00:08:19.800 --> 00:08:22.600]  因為心裡所存著的
[00:08:22.600 --> 00:08:24.300]  只是滿足著
[00:08:24.300 --> 00:08:26.600]  自己需要的一個群體
[00:08:26.600 --> 00:08:28.100]  弟兄姊妹
[00:08:28.100 --> 00:08:29.800]  我想說耶穌所要的
[00:08:29.800 --> 00:08:32.600]  是那群門徒後來發生的事
[00:08:32.600 --> 00:08:35.400]  就是聖靈存在人心裡
[00:08:36.200 --> 00:08:39.500]  是打開我們心中那份信心
[00:08:39.500 --> 00:08:41.600]  是信耶穌所說的話
[00:08:41.600 --> 00:08:42.700]  就是真的
[00:08:42.700 --> 00:08:45.400]  是每一個耶穌所說的話
[00:08:45.400 --> 00:08:46.600]  都不要懷疑
[00:08:46.600 --> 00:08:48.500]  都要信下去
[00:08:48.500 --> 00:08:50.300]  就算有多艱難
[00:08:50.300 --> 00:08:53.900]  就算和你現在的環境很違背
[00:08:53.900 --> 00:08:56.700]  都透過聖靈的帶來
[00:08:56.700 --> 00:08:58.900]  去幫助我們那份信心
[00:08:58.900 --> 00:09:03.200]  是要信聖經和耶穌所說的話
[00:09:04.200 --> 00:09:07.900]  耶穌要的是這個繼續盡心的信仰
[00:09:07.900 --> 00:09:10.000]  所以這個背景
[00:09:10.000 --> 00:09:10.500]  弟兄姊妹
[00:09:10.500 --> 00:09:11.600]  我們都要反思
[00:09:11.600 --> 00:09:14.000]  今天我們是否仍然在求
[00:09:14.000 --> 00:09:16.000]  不行的
[00:09:16.000 --> 00:09:17.600]  就求神去成就一些事情
[00:09:17.600 --> 00:09:19.000]  讓我看見
[00:09:19.000 --> 00:09:20.900]  好叫我信下去
[00:09:20.900 --> 00:09:22.300]  很坦白
[00:09:22.300 --> 00:09:24.300]  我想還有一些資深的信徒
[00:09:24.300 --> 00:09:25.200]  你會經歷到
[00:09:25.200 --> 00:09:28.200]  初信真的什麼都好像靈靈地
[00:09:28.200 --> 00:09:29.300]  初信那些人
[00:09:29.300 --> 00:09:30.000]  所以我們就說
[00:09:30.000 --> 00:09:31.300]  我很喜歡初信
[00:09:31.300 --> 00:09:32.900]  所以我永遠都是初信好了
[00:09:33.400 --> 00:09:35.600]  因為初信的時候好像不懂得求
[00:09:35.600 --> 00:09:36.800]  但是神都會給的
[00:09:36.800 --> 00:09:37.700]  甚至沒有求
[00:09:37.700 --> 00:09:38.800]  神也會給的
[00:09:38.800 --> 00:09:40.900]  但是現在很懂得聖經
[00:09:40.900 --> 00:09:42.300]  很懂得應許
[00:09:42.300 --> 00:09:43.500]  簡直全部拿著
[00:09:43.500 --> 00:09:44.500]  全部站著
[00:09:44.500 --> 00:09:45.500]  都沒有事情發生
[00:09:45.500 --> 00:09:47.400]  弟兄姊妹
[00:09:47.400 --> 00:09:49.200]  因為耶穌盡心
[00:09:49.200 --> 00:09:50.400]  邀請
[00:09:50.400 --> 00:09:52.200]  做門徒的
[00:09:52.200 --> 00:09:53.800]  不是信
[00:09:53.800 --> 00:09:55.200]  看得到的那些
[00:09:55.200 --> 00:09:57.400]  是信耶穌
[00:09:57.400 --> 00:09:59.500]  說過的任何話
[00:09:59.500 --> 00:10:01.000]  是必然成就
[00:10:01.700 --> 00:10:03.400]  我很喜歡剛才那首歌是
[00:10:03.400 --> 00:10:04.700]  他能夠成就
[00:10:04.700 --> 00:10:06.200]  當你看見今天的世代
[00:10:06.200 --> 00:10:08.200]  這麼烏天黑地的時候
[00:10:08.200 --> 00:10:10.700]  好像很多的反對反對反對
[00:10:10.700 --> 00:10:12.400]  就是倒塌的香港
[00:10:12.400 --> 00:10:14.100]  你信不信有一個
[00:10:14.100 --> 00:10:15.400]  不能震動的國呢
[00:10:15.400 --> 00:10:17.700]  你信不信我們基督的國
[00:10:17.700 --> 00:10:18.800]  是永遠的國呢
[00:10:18.800 --> 00:10:21.000]  你信不信在這麼混亂的地方
[00:10:21.000 --> 00:10:22.100]  我們的基督
[00:10:22.100 --> 00:10:25.100]  已經榮耀地坐在寶座上作王呢
[00:10:25.100 --> 00:10:26.500]  這些是聖經所說
[00:10:26.500 --> 00:10:28.000]  是耶穌所說的
[00:10:28.000 --> 00:10:29.900]  如果我們信不到呢
[00:10:30.000 --> 00:10:32.500]  我想說就算無限個神蹟給你看到呢
[00:10:32.500 --> 00:10:33.800]  其實我們的信
[00:10:33.800 --> 00:10:35.200]  仍然很淺
[00:10:35.200 --> 00:10:38.000]  一小小的發生
[00:10:38.000 --> 00:10:38.900]  就動到我們
[00:10:38.900 --> 00:10:41.300]  小小的不如意
[00:10:41.300 --> 00:10:42.500]  就動到我們
[00:10:42.500 --> 00:10:45.100]  不要說背十字架
[00:10:45.100 --> 00:10:47.500]  不要說有小小挫折
[00:10:47.500 --> 00:10:49.400]  是不能走下去
[00:10:49.400 --> 00:10:51.200]  弟兄姊妹這個背景
[00:10:51.200 --> 00:10:51.900]  這個根基
[00:10:51.900 --> 00:10:52.800]  我們拿著好嗎
[00:10:52.800 --> 00:10:54.600]  讓我們呼籲
[00:10:54.600 --> 00:10:57.500]  願意是耶穌的話吸引我們
[00:10:57.500 --> 00:10:59.800]  是耶穌的話使我們信
[00:11:00.500 --> 00:11:01.600]  不是再是那些
[00:11:01.600 --> 00:11:04.500]  滿足我們生命很多肉體需要的
[00:11:04.500 --> 00:11:05.800]  那些禱告的英文
[00:11:05.800 --> 00:11:07.600]  不是那些不要
[00:11:07.600 --> 00:11:09.200]  不是那些神不給
[00:11:09.200 --> 00:11:11.000]  但如果神給得越多
[00:11:11.000 --> 00:11:12.900]  我們只會停在
[00:11:12.900 --> 00:11:14.400]  永遠的肉體裏
[00:11:14.400 --> 00:11:17.300]  我們和世人可能沒有分別
[00:11:17.300 --> 00:11:20.800]  和信其他拜偶像的人沒有分別
[00:11:20.800 --> 00:11:23.800]  因為有求必應
[00:11:23.800 --> 00:11:25.100]  我們願進入
[00:11:25.100 --> 00:11:25.400]  好嗎
[00:11:25.400 --> 00:11:27.200]  我們一起進入耶穌的心儀裏面
[00:11:27.200 --> 00:11:28.000]  第三章
[00:11:29.100 --> 00:11:30.900]  第三章有一個
[00:11:30.900 --> 00:11:35.400]  你相信這個人也是見到神蹟而找耶穌的
[00:11:35.400 --> 00:11:36.500]  為什麼這樣說呢
[00:11:36.500 --> 00:11:38.000]  因為他有提到神蹟
[00:11:38.000 --> 00:11:40.500]  第一節有一個法利塞人
[00:11:40.500 --> 00:11:42.600]  他叫做尼哥底姆
[00:11:42.600 --> 00:11:44.300]  或者有些翻譯叫尼哥德姆
[00:11:44.300 --> 00:11:46.200]  他是一個猶太人的官
[00:11:46.200 --> 00:11:47.800]  講得很清楚的背景
[00:11:47.800 --> 00:11:50.800]  這個人晚上才來找耶穌
[00:11:50.800 --> 00:11:52.200]  然後就叫
[00:11:52.200 --> 00:11:54.700]  你看到他怎樣認識耶穌的這個部分
[00:11:54.700 --> 00:11:56.300]  他叫耶穌做什麼
[00:11:56.300 --> 00:11:57.500]  拉彼
[00:11:58.000 --> 00:11:59.700]  拉彼有沒有人知道是什麼意思
[00:11:59.700 --> 00:12:01.100]  就是老師
[00:12:01.100 --> 00:12:03.100]  就是教導我律法的
[00:12:03.100 --> 00:12:05.300]  教導我關於神的事的人
[00:12:05.300 --> 00:12:06.900]  都是尊重的一個稱呼
[00:12:06.900 --> 00:12:09.900]  他認識耶穌應該是一個師父拉彼
[00:12:09.900 --> 00:12:10.300]  OK
[00:12:10.300 --> 00:12:10.800]  第一
[00:12:10.800 --> 00:12:12.200]  另外他說
[00:12:12.200 --> 00:12:13.100]  我知道
[00:12:13.100 --> 00:12:14.500]  他也很大膽
[00:12:14.500 --> 00:12:15.600]  也很勇敢
[00:12:15.600 --> 00:12:18.200]  我想說其實他已經超過了一些法利塞人
[00:12:18.200 --> 00:12:20.400]  因為當時有些法利塞人和猶太人
[00:12:20.400 --> 00:12:21.600]  只會懂得怎樣
[00:12:21.600 --> 00:12:23.700]  是挑戰耶穌的位置
[00:12:23.700 --> 00:12:25.400]  他不會說你是從神來的
[00:12:25.400 --> 00:12:26.400]  他不敢說
[00:12:26.600 --> 00:12:28.200]  不過這個人晚上來
[00:12:28.200 --> 00:12:30.500]  有很多的說法
[00:12:30.500 --> 00:12:33.500]  晚上來可能暗中一點
[00:12:33.500 --> 00:12:35.900]  又怕怕地讓人知道
[00:12:35.900 --> 00:12:37.900]  我今天在這裡不詳細討論了
[00:12:37.900 --> 00:12:39.900]  你有機會自己回去再思考
[00:12:39.900 --> 00:12:42.100]  或者看一些其他背景的資料
[00:12:42.100 --> 00:12:43.500]  但起碼在這裡你要知道
[00:12:43.500 --> 00:12:45.400]  尼哥底姆對耶穌的認識是拉彼
[00:12:45.400 --> 00:12:47.000]  第二
[00:12:47.000 --> 00:12:49.800]  他是知道你是從神那裡來
[00:12:49.800 --> 00:12:51.600]  不過我想加多一樣東西
[00:12:51.600 --> 00:12:53.500]  他說他從神那裡來
[00:12:53.500 --> 00:12:55.200]  不是作救主
[00:12:55.800 --> 00:12:57.600]  他說他從神那裡來是作什麼?
[00:12:57.600 --> 00:12:58.800]  師父
[00:12:58.800 --> 00:13:00.200]  是有分別的
[00:13:00.200 --> 00:13:02.800]  他沒有說你是從神來的兒子
[00:13:02.800 --> 00:13:03.800]  你有沒有留意?
[00:13:03.800 --> 00:13:06.100]  和前面我們讀過的
[00:13:06.100 --> 00:13:07.500]  門徒是看到的
[00:13:07.500 --> 00:13:09.100]  從神而來的羔羊
[00:13:09.100 --> 00:13:09.900]  他有沒有這樣說?
[00:13:09.900 --> 00:13:10.400]  沒有
[00:13:10.400 --> 00:13:11.200]  是不是?
[00:13:11.200 --> 00:13:13.200]  他有沒有說從神而來的口酒?
[00:13:13.200 --> 00:13:13.700]  沒有
[00:13:13.700 --> 00:13:16.300]  他有沒有說從神而來死而復活的兒子?
[00:13:16.300 --> 00:13:16.800]  沒有
[00:13:16.800 --> 00:13:18.600]  他說是從神而來作師父
[00:13:18.600 --> 00:13:19.700]  為什麼呢?
[00:13:19.700 --> 00:13:22.300]  我想說尼哥底姆心裡面充滿的是什麼呢?
[00:13:22.300 --> 00:13:23.400]  律法
[00:13:23.400 --> 00:13:25.000]  舊約的東西
[00:13:25.600 --> 00:13:27.000]  因為他做了猶太人的官
[00:13:27.000 --> 00:13:27.700]  他是法利賽人
[00:13:27.700 --> 00:13:28.700]  很擅長這件事
[00:13:28.700 --> 00:13:30.700]  所以可能他仍然在尋找的
[00:13:30.700 --> 00:13:32.400]  都是一些
[00:13:32.400 --> 00:13:35.400]  他有知之地的東西
[00:13:35.400 --> 00:13:36.400]  但有些是可能不知道的
[00:13:36.400 --> 00:13:38.100]  他又想有人再教多一點
[00:13:38.100 --> 00:13:39.300]  律法的東西
[00:13:39.300 --> 00:13:42.300]  教多一點舊約裡面還是解不通的東西
[00:13:42.300 --> 00:13:43.600]  甚至關於尼塞亞
[00:13:43.600 --> 00:13:45.100]  究竟尼塞亞會怎麼來呢?
[00:13:45.100 --> 00:13:46.600]  可能他有很多這些的尋問
[00:13:46.600 --> 00:13:47.800]  他來找耶穌
[00:13:47.800 --> 00:13:48.800]  好
[00:13:48.800 --> 00:13:50.700]  並且他又知道一些東西
[00:13:50.700 --> 00:13:51.600]  他又不是完全
[00:13:51.600 --> 00:13:52.700]  不知不覺的
[00:13:52.700 --> 00:13:53.200]  因為他說
[00:13:53.500 --> 00:13:56.000]  為什麼他知道他是從神而來的師父呢?
[00:13:56.000 --> 00:13:56.900]  因為什麼呢?
[00:13:56.900 --> 00:13:58.800]  因為
[00:13:58.800 --> 00:14:00.000]  他看到什麼呢?
[00:14:00.000 --> 00:14:01.600]  耶穌所人的神蹟
[00:14:01.600 --> 00:14:02.400]  你留意
[00:14:02.400 --> 00:14:05.800]  他是因為神蹟而來找耶穌
[00:14:05.800 --> 00:14:07.700]  但是他信了沒有呢?
[00:14:07.700 --> 00:14:10.800]  你留意這裡是沒有提及的
[00:14:10.800 --> 00:14:13.400]  你當這個人信了沒有?
[00:14:13.400 --> 00:14:15.600]  我想說不是我們當他信不信
[00:14:15.600 --> 00:14:17.500]  是耶穌認為他信了沒有
[00:14:17.500 --> 00:14:18.600]  你繼續看下去
[00:14:18.600 --> 00:14:21.400]  你就會慢慢看到耶穌的重點在哪裡
[00:14:21.400 --> 00:14:23.000]  接著他說
[00:14:23.200 --> 00:14:24.700]  因為如果你行的神蹟
[00:14:24.700 --> 00:14:26.900]  沒有神同在是不能行的
[00:14:26.900 --> 00:14:27.400]  行不行?
[00:14:27.400 --> 00:14:29.300]  如果你這樣思想
[00:14:29.300 --> 00:14:30.400]  第一點我們就要留意
[00:14:30.400 --> 00:14:30.900]  第一點
[00:14:30.900 --> 00:14:32.300]  我們要思想
[00:14:32.300 --> 00:14:34.900]  尼哥底姆的信仰停留在一個部分
[00:14:34.900 --> 00:14:38.400]  我們不可以說他完全沒有信心
[00:14:38.400 --> 00:14:40.700]  我們不可以完全說他不認識耶穌
[00:14:40.700 --> 00:14:42.600]  不過有些位置是偏差的
[00:14:42.600 --> 00:14:44.100]  行不行?
[00:14:44.100 --> 00:14:45.200]  就是他呢
[00:14:45.200 --> 00:14:46.900]  看到這個是從神來的
[00:14:46.900 --> 00:14:47.500]  對的
[00:14:47.500 --> 00:14:49.500]  不過你如果看回一二章
[00:14:49.500 --> 00:14:51.100]  你知道耶穌的重點
[00:14:51.100 --> 00:14:52.600]  他是來做羔羊
[00:14:53.000 --> 00:14:54.800]  他是來成為神義者
[00:14:54.800 --> 00:14:56.400]  他是從天降下來
[00:14:56.400 --> 00:14:57.900]  要拯救世界的一個
[00:14:57.900 --> 00:14:59.900]  他暫時尼哥底姆還沒有看到
[00:14:59.900 --> 00:15:02.300]  待會兒你會發現為什麼還沒有看到
[00:15:02.300 --> 00:15:03.300]  另外
