
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹 平安
[00:02:33.000 --> 00:02:36.000]  耶穌基督是一個信服上帝、信服父神
[00:02:36.000 --> 00:02:40.000]  勤勞作工的一個僕人
[00:02:42.000 --> 00:02:48.000]  不過耶穌基督做的工作雖然很有果效
[00:02:48.000 --> 00:02:50.000]  趕鬼,鬼就走
[00:02:50.000 --> 00:02:52.000]  醫病,病就好
[00:02:52.000 --> 00:02:54.000]  受到很多人的愛
[00:02:54.000 --> 00:02:56.000]  但是人們蜂擁而至
[00:02:56.000 --> 00:02:59.000]  不過耶穌基督很清楚
[00:02:59.000 --> 00:03:01.000]  祂不是來做明星
[00:03:01.000 --> 00:03:06.000]  耶穌基督很清楚地告訴人們
[00:03:06.000 --> 00:03:08.000]  在一章三十八節對他們說
[00:03:08.000 --> 00:03:10.000]  我們可以去別處的
[00:03:10.000 --> 00:03:13.000]  去到鄰近的鄉村
[00:03:13.000 --> 00:03:16.000]  我也好在哪裡傳道
[00:03:16.000 --> 00:03:20.000]  因為我是為傳道這件事來的
[00:03:20.000 --> 00:03:23.000]  耶穌基督講得很清楚
[00:03:23.000 --> 00:03:27.000]  那傳道好端端傳什麼道呢?
[00:03:27.000 --> 00:03:29.000]  守律法不是很好嗎?
[00:03:29.000 --> 00:03:32.000]  摩西班堡的律法嘛
[00:03:32.000 --> 00:03:36.000]  不過當代的人心知肚明
[00:03:36.000 --> 00:03:39.000]  守律法可以的
[00:03:39.000 --> 00:03:42.000]  遲早就不用被逐出伊甸園了
[00:03:42.000 --> 00:03:45.000]  不是呀,那時候還沒有頒布律法,當然有了
[00:03:45.000 --> 00:03:48.000]  是不是呀?很清楚的嘛
[00:03:48.000 --> 00:03:51.000]  哪棵樹給的東西不能吃,就是律法,很清楚的
[00:03:51.000 --> 00:03:54.000]  有沒有即時,很清楚的
[00:03:54.000 --> 00:03:57.000]  修理看管,很清楚的
[00:03:57.000 --> 00:04:01.000]  整個以色列的民族,摩西律法很清楚
[00:04:01.000 --> 00:04:03.000]  各樣的律法都很清楚,不過守不住
[00:04:03.000 --> 00:04:07.000]  連他們很尊崇的大衛和所羅門
[00:04:07.000 --> 00:04:10.000]  也是觸犯了很多的律法
[00:04:10.000 --> 00:04:12.000]  其他的皇帝更加不要說了
[00:04:12.000 --> 00:04:14.000]  否則,何必淪落到
[00:04:14.000 --> 00:04:20.000]  以色列猶大先後亡國被擄
[00:04:20.000 --> 00:04:22.000]  此時此刻
[00:04:22.000 --> 00:04:26.000]  他們還在羅馬政府的統治底下
[00:04:26.000 --> 00:04:31.000]  他們怎麼會不知道守不住律法呢?
[00:04:31.000 --> 00:04:34.000]  所以耶穌基督的傳道對象
[00:04:34.000 --> 00:04:37.000]  當然就是為了沒有人守得住律法
[00:04:37.000 --> 00:04:39.000]  人人都是罪人
[00:04:39.000 --> 00:04:44.000]  所以他不是來召義人,而是召罪人
[00:04:44.000 --> 00:04:46.000]  既然人人都是罪人
[00:04:46.000 --> 00:04:48.000]  耶穌基督傳道的對象
[00:04:48.000 --> 00:04:53.000]  當然就是世上所有的人
[00:04:53.000 --> 00:04:57.000]  馬克福音,雖然不是一卷很長的書卷
[00:04:57.000 --> 00:04:59.000]  但也有十幾章
[00:04:59.000 --> 00:05:03.000]  如果我們很慨略性,很簡單地將它歸納
[00:05:03.000 --> 00:05:05.000]  我們說可以用四個段落
[00:05:05.000 --> 00:05:09.000]  我們就歸納了全本馬克福音
[00:05:09.000 --> 00:05:12.000]  是講到簡介耶穌基督來臨
[00:05:12.000 --> 00:05:17.000]  是應驗舊約,關於福音的一切寓言
[00:05:17.000 --> 00:05:19.000]  第二個段落就是說
[00:05:19.000 --> 00:05:23.000]  耶穌基督的言行是彰顯了他基督的身份
[00:05:23.000 --> 00:05:27.000]  不過周圍很多人盲的,看不到
[00:05:27.000 --> 00:05:30.000]  耶穌基督做門徒訓練
[00:05:30.000 --> 00:05:33.000]  向門徒顯露他基督的身份
[00:05:33.000 --> 00:05:37.000]  近來發現原來那些門徒都是盲的
[00:05:37.000 --> 00:05:40.000]  最終局的一個彰顯行動
[00:05:40.000 --> 00:05:44.000]  就是十加的苦難和復活
[00:05:44.000 --> 00:05:47.000]  充分表達了成就救恩
[00:05:47.000 --> 00:05:50.000]  顯露基督的身份
[00:05:50.000 --> 00:05:54.000]  那顯露基督的身份來做什麼呢?
[00:05:54.000 --> 00:05:57.000]  傳道的目的又是什麼呢?
[00:05:57.000 --> 00:06:00.000]  馬克福音的長述
[00:06:00.000 --> 00:06:03.000]  耶穌基督親自展開福音工作
[00:06:03.000 --> 00:06:08.000]  是彰顯神權和宣講天國的奧秘
[00:06:08.000 --> 00:06:10.000]  如果你看這本書的時候
[00:06:10.000 --> 00:06:13.000]  你會發覺有很多的文字
[00:06:13.000 --> 00:06:18.000]  甚至乎在三分二的篇幅
[00:06:18.000 --> 00:06:20.000]  竟然是描寫耶穌基督
[00:06:20.000 --> 00:06:24.000]  在世上所遭受的逼迫、患難
[00:06:24.000 --> 00:06:27.000]  最終的禮拜
[00:06:27.000 --> 00:06:29.000]  有很詳盡的描述
[00:06:29.000 --> 00:06:31.000]  受難
[00:06:31.000 --> 00:06:37.000]  所凸顯的不是一個高高在上
[00:06:37.000 --> 00:06:39.000]  珠寶玉石,很多的
[00:06:39.000 --> 00:06:41.000]  不是,不是一個這樣的君王
[00:06:41.000 --> 00:06:44.000]  卻是一個信服上帝
[00:06:44.000 --> 00:06:46.000]  受苦的僕人
[00:06:46.000 --> 00:06:51.000]  卻是榮耀的彌賽亞
[00:06:51.000 --> 00:06:54.000]  唯有那些是跟從基督
[00:06:54.000 --> 00:06:56.000]  學校他受苦
[00:06:56.000 --> 00:06:58.000]  學校他服侍
[00:06:58.000 --> 00:07:01.000]  唯有跟從基督的人
[00:07:01.000 --> 00:07:06.000]  才能夠經歷到神國的能力和奧秘
[00:07:06.000 --> 00:07:09.000]  我今天要和馬克福音第一至第三章
[00:07:09.000 --> 00:07:12.000]  分享的講題就是宣講神國
[00:07:12.000 --> 00:07:14.000]  盼望直接去看
[00:07:14.000 --> 00:07:18.000]  耶穌基督所展開的傳道工作
[00:07:18.000 --> 00:07:21.000]  也幫助我們重新認清
[00:07:21.000 --> 00:07:24.000]  耶穌基督的身份和傳道的目的
[00:07:24.000 --> 00:07:27.000]  也幫助我們願意改變我們的價值觀
[00:07:27.000 --> 00:07:31.000]  信服和服從主的呼召
[00:07:31.000 --> 00:07:34.000]  當我們打開馬克福音第一章的時候
[00:07:34.000 --> 00:07:37.000]  我們看到第一章第一節的簡介
[00:07:37.000 --> 00:07:39.000]  很簡單的一個簡介
[00:07:39.000 --> 00:07:42.000]  神的兒子耶穌基督福音的起頭
[00:07:42.000 --> 00:07:45.000]  馬可沒有逐個字解釋
[00:07:45.000 --> 00:07:50.000]  不過他只是宣告了三個讀者需要知道的事實
[00:07:50.000 --> 00:07:52.000]  第一 耶穌是神的兒子
[00:07:52.000 --> 00:07:54.000]  第二 耶穌是基督
[00:07:54.000 --> 00:07:56.000]  第三 耶穌基督是福音的起頭
[00:07:56.000 --> 00:07:59.000]  講完不解釋什麼叫福音
[00:07:59.000 --> 00:08:01.000]  什麼叫起頭 沒有解釋
[00:08:01.000 --> 00:08:05.000]  不過他提出了三個很有力的見證
[00:08:05.000 --> 00:08:06.000]  你先聽完
[00:08:06.000 --> 00:08:10.000]  三個有力的見證證明我說的話是真的
[00:08:10.000 --> 00:08:12.000]  首先在第二至三節
[00:08:12.000 --> 00:08:17.000]  引述猶太人非常熟悉的舊約先知書的書卷
[00:08:17.000 --> 00:08:19.000]  瑪利基書三章一節
[00:08:19.000 --> 00:08:21.000]  以賽亞書四十章三節
[00:08:21.000 --> 00:08:25.000]  同樣的先知書是預告了神的使者
[00:08:25.000 --> 00:08:31.000]  就是猶太人期望神高立的拯救者
[00:08:31.000 --> 00:08:33.000]  當然要拯救者
[00:08:33.000 --> 00:08:36.000]  他還在羅馬政府的極權統治之下
[00:08:36.000 --> 00:08:38.000]  聖殿被毀
[00:08:38.000 --> 00:08:42.000]  雖然重建了 但不及當日的光彩
[00:08:42.000 --> 00:08:46.000]  以色列企也沒有定企 亡了國
[00:08:46.000 --> 00:08:47.000]  當然要拯救者
[00:08:47.000 --> 00:08:50.000]  他等待利賽亞降臨
[00:08:50.000 --> 00:08:53.000]  先知書預告利賽亞降臨之前
[00:08:53.000 --> 00:08:57.000]  必定有一個使者預備到來
[00:08:57.000 --> 00:08:59.000]  一個先鋒
[00:08:59.000 --> 00:09:02.000]  第四至第八節
[00:09:02.000 --> 00:09:06.000]  就是指出當時受廣泛認同的這一位
[00:09:06.000 --> 00:09:10.000]  在約旦河施行悔罪的使者
[00:09:10.000 --> 00:09:11.000]  施洗約翰
[00:09:11.000 --> 00:09:14.000]  指出他就是先鋒
[00:09:14.000 --> 00:09:18.000]  他就是應驗了舊約先知書所說的
[00:09:18.000 --> 00:09:19.000]  先鋒
[00:09:19.000 --> 00:09:23.000]  因為這個先鋒他自己也說過話
[00:09:23.000 --> 00:09:25.000]  他也作見證
[00:09:25.000 --> 00:09:27.000]  一章七節
[00:09:27.000 --> 00:09:29.000]  施洗約翰曾經說
[00:09:29.000 --> 00:09:32.000]  我不是基督 我不是利賽
[00:09:32.000 --> 00:09:35.000]  我連玩鞋帶都沒有資格
[00:09:35.000 --> 00:09:39.000]  稍後會有一位是用聖靈替人施洗的
[00:09:39.000 --> 00:09:41.000]  他才是
[00:09:41.000 --> 00:09:42.000]  今天我們當然知道
[00:09:42.000 --> 00:09:46.000]  稍後那位是指耶穌
[00:09:46.000 --> 00:09:48.000]  第九節第十二節
[00:09:48.000 --> 00:09:50.000]  又提供第二個見證
[00:09:50.000 --> 00:09:52.000]  記述耶穌受洗的時候
[00:09:52.000 --> 00:09:54.000]  天裂開了
[00:09:54.000 --> 00:09:57.000]  聖靈彷彿甲子降在他身上
[00:09:57.000 --> 00:09:59.000]  又有聲音從天上來說
[00:09:59.000 --> 00:10:01.000]  你是我的愛子
[00:10:01.000 --> 00:10:03.000]  我喜悅你
[00:10:03.000 --> 00:10:06.000]  第二個見證就是聖靈和天父的聲音
[00:10:06.000 --> 00:10:11.000]  確認了耶穌的確是天父的愛子
[00:10:11.000 --> 00:10:13.000]  是他的差派
[00:10:13.000 --> 00:10:15.000]  第三個見證
[00:10:15.000 --> 00:10:17.000]  更加要命
[00:10:17.000 --> 00:10:19.000]  自伊甸以來
[00:10:19.000 --> 00:10:22.000]  從來都沒有人勝過罪惡的試探
[00:10:22.000 --> 00:10:25.000]  否則就不用被逐出伊甸
[00:10:25.000 --> 00:10:27.000]  又不用亡國
[00:10:27.000 --> 00:10:30.000]  不用等到神的恩典無端端回歸
[00:10:30.000 --> 00:10:34.000]  回歸之後又不用忍受挪威政府的統治
[00:10:34.000 --> 00:10:36.000]  每個人都知道
[00:10:36.000 --> 00:10:38.000]  勝過罪
[00:10:38.000 --> 00:10:40.000]  但是耶穌在曠野四十天
[00:10:40.000 --> 00:10:43.000]  受撒旦的試探
[00:10:43.000 --> 00:10:48.000]  驗證了耶穌的確能夠勝過罪
[00:10:48.000 --> 00:10:50.000]  耶穌就是神的兒子
[00:10:50.000 --> 00:10:53.000]  就是神差派的尼徹
[00:10:53.000 --> 00:10:56.000]  就是希臘人所說的基督
[00:10:56.000 --> 00:11:00.000]  馬可簡介完基督的身份之後
[00:11:00.000 --> 00:11:02.000]  十四節就開工了
[00:11:02.000 --> 00:11:05.000]  就是要做他整卷書卷的目的
[00:11:05.000 --> 00:11:08.000]  就是開始記述福音的源頭
[00:11:08.000 --> 00:11:12.000]  耶穌基督開始繁忙的公開傳福音
[00:11:12.000 --> 00:11:14.000]  傳道的侍奉
[00:11:14.000 --> 00:11:19.000]  去彰顯彌賽亞基督救世主的榮耀
[00:11:19.000 --> 00:11:23.000]  目的就是呼召人去跟從
[00:11:23.000 --> 00:11:26.000]  所以全卷書我們會看到
[00:11:26.000 --> 00:11:28.000]  核心的訊息
[00:11:28.000 --> 00:11:31.000]  就是說耶穌基督的福音工作
[00:11:31.000 --> 00:11:34.000]  和人的回應
[00:11:34.000 --> 00:11:39.000]  所以首先分享的
[00:11:39.000 --> 00:11:42.000]  就是基督宣告神國將臨
[00:11:42.000 --> 00:11:45.000]  人應有的回應
[00:11:45.000 --> 00:11:50.000]  有一次我和太太去外地旅行
[00:11:50.000 --> 00:11:54.000]  中途忘了在哪個機場轉機
[00:11:54.000 --> 00:11:57.000]  我們是例牌早到的
[00:11:57.000 --> 00:12:00.000]  去到登機站口望望
[00:12:00.000 --> 00:12:02.000]  還有四十分鐘才登機
[00:12:02.000 --> 00:12:05.000]  你知道外出旅行音訊隔絕
[00:12:05.000 --> 00:12:07.000]  去到機場難得可以上網
[00:12:07.000 --> 00:12:09.000]  有免費的電腦服務
[00:12:09.000 --> 00:12:13.000]  就趕快去檢查電郵、回電郵
[00:12:13.000 --> 00:12:16.000]  正在忙於檢查電郵的時候
[00:12:16.000 --> 00:12:19.000]  突然間發覺起了一陣騷動
[00:12:19.000 --> 00:12:23.000]  身邊很多人突然拿著行李箱
[00:12:23.000 --> 00:12:25.000]  匆匆忙忙向同一個方向走
[00:12:25.000 --> 00:12:27.000]  看一看有沒有警察
[00:12:27.000 --> 00:12:29.000]  有沒有爆炸、有沒有火災
[00:12:29.000 --> 00:12:31.000]  跑去哪裡呢?
[00:12:31.000 --> 00:12:34.000]  隱隱約約聽到經過的一兩個外籍人
[00:12:34.000 --> 00:12:37.000]  不停地說髒話、罵
[00:12:37.000 --> 00:12:40.000]  改什麼登機時間、改什麼登機站口呢?
[00:12:40.000 --> 00:12:42.000]  改登機站口?
[00:12:42.000 --> 00:12:43.000]  看一看登機站口
[00:12:43.000 --> 00:12:45.000]  仍然打著我的班機號碼
[00:12:45.000 --> 00:12:47.000]  仍然寫著入閘時間
[00:12:47.000 --> 00:12:50.000]  對著登機證
[00:12:50.000 --> 00:12:53.000]  沒錯,他們改了,與我無關
[00:12:53.000 --> 00:12:56.000]  跟太太繼續做我們常做的事
[00:12:56.000 --> 00:12:58.000]  隔了一陣子
[00:12:58.000 --> 00:13:02.000]  有一個穿著航空公司制服的職員
[00:13:02.000 --> 00:13:05.000]  拿著一張告示牌
[00:13:05.000 --> 00:13:07.000]  真是太過份了
[00:13:07.000 --> 00:13:09.000]  是手寫的告示牌
[00:13:09.000 --> 00:13:10.000]  筆跡很難看
[00:13:10.000 --> 00:13:12.000]  不過也看得到有一個班機號碼
[00:13:12.000 --> 00:13:14.000]  是我的班機號碼
[00:13:14.000 --> 00:13:15.000]  有一個登機站口
[00:13:15.000 --> 00:13:17.000]  是不同的,又有一個登機入閘時間
[00:13:17.000 --> 00:13:19.000]  又是不同的
[00:13:19.000 --> 00:13:21.000]  正在打個嗝之際
[00:13:21.000 --> 00:13:23.000]  他就在那裡說話
[00:13:23.000 --> 00:13:26.000]  他用他的當地口音說英文
[00:13:26.000 --> 00:13:28.000]  基本上我是聽不明白他說什麼的
[00:13:28.000 --> 00:13:30.000]  只聽到一些號碼
[00:13:30.000 --> 00:13:32.000]  總之就是聽到那個號碼
[00:13:32.000 --> 00:13:33.000]  就是我的班機號碼
[00:13:33.000 --> 00:13:35.000]  入閘號碼、時間
[00:13:35.000 --> 00:13:37.000]  聽到就是說
[00:13:37.000 --> 00:13:39.000]  最後召集
[00:13:39.000 --> 00:13:42.000]  嘩,我整個醒了,毛管都刺了
[00:13:42.000 --> 00:13:44.000]  不管了,還check email?
[00:13:44.000 --> 00:13:46.000]  沒理由的
[00:13:46.000 --> 00:13:49.000]  左手拿起手提行李
[00:13:49.000 --> 00:13:51.000]  左手就拿著老婆的手
[00:13:51.000 --> 00:13:52.000]  都不跟我說那麼多了
[00:13:52.000 --> 00:13:53.000]  幹什麼?
[00:13:53.000 --> 00:13:55.000]  趕去入閘吧
[00:13:55.000 --> 00:13:57.000]  新入閘嘛
[00:13:57.000 --> 00:14:02.000]  這個正正是馬可福音
[00:14:02.000 --> 00:14:05.000]  在第一章所鋪設給我們看到的局面
[00:14:05.000 --> 00:14:07.000]  為什麼?
[00:14:07.000 --> 00:14:10.000]  因為當先鋒施勢約翰被捕之後
[00:14:10.000 --> 00:14:14.000]  預告福音工作的先鋒的工作
[00:14:14.000 --> 00:14:16.000]  被逼告一段落
[00:14:16.000 --> 00:14:20.000]  神子耶穌基督就宣告一個很重要的消息
[00:14:20.000 --> 00:14:22.000]  一章十四節
[00:14:22.000 --> 00:14:24.000]  基督說
[00:14:24.000 --> 00:14:27.000]  日期滿了,神的鑊近了
[00:14:27.000 --> 00:14:31.000]  你們當悔改,信福音
[00:14:31.000 --> 00:14:34.000]  字字鏗鏘,不過不解釋
[00:14:34.000 --> 00:14:37.000]  有些人,或者像我
[00:14:37.000 --> 00:14:40.000]  在後機室,在登機閘口一樣
[00:14:40.000 --> 00:14:42.000]  不太明白
[00:14:42.000 --> 00:14:46.000]  不過,當他知道宣告者的身份
[00:14:46.000 --> 00:14:50.000]  當他若莫明白內容的重要性
[00:14:50.000 --> 00:14:52.000]  的急切性
[00:14:52.000 --> 00:14:56.000]  我雖然不太知道他在說什麼
[00:14:56.000 --> 00:14:59.000]  我雖然也看不清楚那些字跡
[00:14:59.000 --> 00:15:01.000]  但是我明白了那個訊息
[00:15:01.000 --> 00:15:05.000]  說改班的時候,最後召集了
[00:15:05.000 --> 00:15:10.000]  我也扔下手上的東西,趕快上機
[00:15:10.000 --> 00:15:14.000]  馬克福音一章十六節至二十節
[00:15:14.000 --> 00:15:16.000]  就是讓讀者看到
[00:15:16.000 --> 00:15:19.000]  當人認識基督的身份
[00:15:19.000 --> 00:15:22.000]  聽到基督這個重要消息
[00:15:22.000 --> 00:15:26.000]  就應該馬上作出以下的回應
[00:15:26.000 --> 00:15:28.000]  就是透過兩對兄弟
[00:15:28.000 --> 00:15:32.000]  西門、安德烈、瓦國和約翰
[00:15:32.000 --> 00:15:35.000]  這四個人只是打魚
[00:15:35.000 --> 00:15:37.000]  他們不認識耶穌
[00:15:37.000 --> 00:15:41.000]  耶穌沒有跟他們預約,沒有訂座
[00:15:41.000 --> 00:15:44.000]  突然之間主動出現在他們眼前
[00:15:44.000 --> 00:15:47.000]  就呼召他們來跟從
[00:15:47.000 --> 00:15:50.000]  又應該他們會成為
[00:15:50.000 --> 00:15:54.000]  得人如得魚,領人進神國的漁夫
[00:15:54.000 --> 00:15:58.000]  他們習慣了,每天時間到了就起來
[00:15:58.000 --> 00:16:01.000]  不知道當時有沒有刷牙洗臉,我不知道
[00:16:01.000 --> 00:16:03.000]  總之習慣了
[00:16:03.000 --> 00:16:06.000]  按時候餐廳出海,扔個網出去
[00:16:06.000 --> 00:16:10.000]  拿回來,有就有,沒有就再來,習慣了
[00:16:10.000 --> 00:16:13.000]  他們也有家庭,有爸爸媽媽
[00:16:13.000 --> 00:16:17.000]  他們也有要照顧家庭生活的擔子
[00:16:17.000 --> 00:16:19.000]  他們也很繁忙的生活
[00:16:19.000 --> 00:16:23.000]  但是一聽到神子耶穌基督的呼召
[00:16:23.000 --> 00:16:27.000]  宣告,他們就馬上撇下所有東西
[00:16:27.000 --> 00:16:30.000]  踏出他們的安書區
[00:16:30.000 --> 00:16:33.000]  他們改變生活方式
[00:16:33.000 --> 00:16:36.000]  即時回應呼召
[00:16:36.000 --> 00:16:40.000]  很多東西他都不知道,很多東西他都不明白
[00:16:40.000 --> 00:16:44.000]  他根本都不明白什麼叫跟從主教
[00:16:44.000 --> 00:16:47.000]  更加不知道怎樣得人如得魚
[00:16:47.000 --> 00:16:51.000]  找個網債人回來,沒理由的,不明白的
[00:16:51.000 --> 00:16:55.000]  坦白說,聖經可能跟我們差不多
[00:16:55.000 --> 00:16:58.000]  他不太明白,很多東西都不知道
[00:16:58.000 --> 00:17:01.000]  往後的經文就看到了
[00:17:01.000 --> 00:17:05.000]  很多東西他都不明白,好像我們一樣
[00:17:05.000 --> 00:17:07.000]  他們更加不知道
[00:17:07.000 --> 00:17:11.000]  跟從耶穌,日後竟然能夠成為耶穌的門徒
[00:17:11.000 --> 00:17:14.000]  還要至親密的門徒
[00:17:14.000 --> 00:17:17.000]  竟然能夠參與在赫西瑪利園
[00:17:17.000 --> 00:17:21.000]  最緊張的關頭,耶穌就是同與這幾個門徒
[00:17:21.000 --> 00:17:26.000]  在這裡要求他們為他守望,一起禱告
[00:17:26.000 --> 00:17:30.000]  不過,他們雖然不明白,很多東西不知道
[00:17:30.000 --> 00:17:34.000]  他們相信的是我三個強而有力的見證
[00:17:34.000 --> 00:17:37.000]  他們信的是基督的身份
[00:17:37.000 --> 00:17:42.000]  所以他們信基督的呼召,信基督的應許
[00:17:42.000 --> 00:17:46.000]  各位弟兄姊妹,各位朋友
[00:17:46.000 --> 00:17:51.000]  如果不信的,我們怎會坐在這裡
[00:17:51.000 --> 00:17:55.000]  不信的,我們怎會決志信耶穌
[00:17:55.000 --> 00:18:02.000]  不過,當我們重新看馬可福音的時候
[00:18:02.000 --> 00:18:05.000]  我們可能要看清楚
[00:18:05.000 --> 00:18:10.000]  他的呼召是叫你信耶穌,你回教會嗎?
[00:18:10.000 --> 00:18:12.000]  看清楚他的呼召是什麼
[00:18:12.000 --> 00:18:17.000]  悔改,信基督,來跟從我
[00:18:17.000 --> 00:18:22.000]  我們會不會繼續徘徊在我們的安書區
[00:18:22.000 --> 00:18:26.000]  我可以選擇的,繼續坐在班機後
[00:18:26.000 --> 00:18:29.000]  繼續檢查電郵,還未到時間
[00:18:29.000 --> 00:18:33.000]  當看不到,當聽不到,是不是這樣呢?
[00:18:33.000 --> 00:18:36.000]  抑或,好像這四個門徒的典範
[00:18:36.000 --> 00:18:42.000]  是回應神的遺旨,來跟從我的呼召
[00:18:42.000 --> 00:18:49.000]  第二點,基督彰顯權能宣講神國的回應
[00:18:49.000 --> 00:18:53.000]  那其他人又如何回應呢?
[00:18:53.000 --> 00:18:57.000]  馬可福音記載,耶穌呼籲召喚四個門徒後
[00:18:57.000 --> 00:19:01.000]  二十一節起,一章二十一節至三章第五節
[00:19:01.000 --> 00:19:05.000]  記述耶穌基督一連串的行事
[00:19:05.000 --> 00:19:10.000]  展示了基督超越的權柄,看得一清二楚
[00:19:10.000 --> 00:19:16.000]  一章二十一節,基督在會堂以權柄教導人
[00:19:16.000 --> 00:19:22.000]  當然了,在會堂中,民事律法師教聖經
[00:19:22.000 --> 00:19:29.000]  教聖經,誰說,誰說,誰說,神當日這樣說
[00:19:29.000 --> 00:19:35.000]  是引述二手三手,可能甚至是三十手,一百三十手的資料
[00:19:35.000 --> 00:19:40.000]  是講別人的事,耶穌基督是講自己的事
[00:19:40.000 --> 00:19:46.000]  他就是道,他就是word,他講的是講自己的事
[00:19:46.000 --> 00:19:50.000]  是以權柄宣講,不是像民事律法師
[00:19:50.000 --> 00:19:54.000]  他更加以權柄,他做什麼呢?
[00:19:54.000 --> 00:19:59.000]  他驅除了一個纏繞著人的污鬼
[00:19:59.000 --> 00:20:05.000]  當日,他們習慣了看別人說鬼話,不是新聞
[00:20:05.000 --> 00:20:10.000]  不過說鬼話,嘭哩巴啦,嘈圈巴閉,打鑼打鼓
[00:20:10.000 --> 00:20:15.000]  用刀砍自己,像個瘋子一樣,騰騰震
[00:20:15.000 --> 00:20:18.000]  不過那些鬼隨時會打你一頓
[00:20:18.000 --> 00:20:24.000]  但耶穌不是,一句話,出來!污鬼認識耶穌基督的身份
[00:20:24.000 --> 00:20:32.000]  污鬼是信服聽從耶穌基督的權柄
[00:20:32.000 --> 00:20:36.000]  馬上離開,不再纏繞著人,一章二十九節
[00:20:36.000 --> 00:20:41.000]  基督以權柄驅除病患,聽都沒聽過
[00:20:41.000 --> 00:20:48.000]  西門的惡母,熱病,躺在床上,軟瀨瀨,沒辦法起來
[00:20:48.000 --> 00:20:51.000]  人不像人,好像死人一樣
[00:20:51.000 --> 00:20:56.000]  但耶穌基督摸一摸她,馬上復原
[00:20:56.000 --> 00:21:04.000]  復原了的這個人,馬上起來服侍侍奉主
[00:21:04.000 --> 00:21:06.000]  一章三十二節
[00:21:06.000 --> 00:21:12.000]  基督接二連三,以權柄驅除病患和趕鬼
[00:21:12.000 --> 00:21:18.000]  再三顯現他的權柄不是一次過,不是碰運氣
[00:21:18.000 --> 00:21:21.000]  而是實實在在的
[00:21:21.000 --> 00:21:27.000]  而被趕出來的鬼,也有同一個表現,是信服主的權柄
[00:21:27.000 --> 00:21:29.000]  說出來就出來
