
[00:00:00.000 --> 00:00:08.000]  這段經文我給了它一個題目叫「神最大,神的話最正確」
[00:05:37.000 --> 00:05:39.000]  就是他們覺得自己可以像
[00:05:39.000 --> 00:05:43.000]  保羅和阿波羅那麼高那麼大
[00:05:43.000 --> 00:05:45.000]  保羅和阿波羅是建立教會
[00:05:45.000 --> 00:05:48.000]  最開始的使徒那班人
[00:05:48.000 --> 00:05:51.000]  所以他們覺得自己都成長得差不多
[00:05:51.000 --> 00:05:54.000]  都和保羅阿波羅差不多地位
[00:05:54.000 --> 00:05:57.000]  所以保羅就形容他們自己想作王
[00:05:57.000 --> 00:05:59.000]  但保羅的回應很有趣
[00:05:59.000 --> 00:06:01.000]  他說我真的很想你們作王
[00:06:01.000 --> 00:06:02.000]  如果你們真的作王
[00:06:02.000 --> 00:06:04.000]  就不如人人都作王
[00:06:04.000 --> 00:06:05.000]  這個人人作王
[00:06:05.000 --> 00:06:07.000]  其實不是他們真的可以作王
[00:06:07.000 --> 00:06:09.000]  其實我相信保羅帶出更加
[00:06:09.000 --> 00:06:11.000]  另外一個提醒就是
[00:06:11.000 --> 00:06:13.000]  去到哥倫多前書的第十二章
[00:06:13.000 --> 00:06:14.000]  如果我們回去可以看
[00:06:14.000 --> 00:06:15.000]  第十二章講到
[00:06:15.000 --> 00:06:17.000]  保羅說教會就是基督的身體
[00:06:17.000 --> 00:06:19.000]  基督是教會的頭
[00:06:19.000 --> 00:06:20.000]  我們互為肢體
[00:06:20.000 --> 00:06:22.000]  所以沒有一個人是
[00:06:22.000 --> 00:06:24.000]  全部不是
[00:06:24.000 --> 00:06:26.000]  教會的肢體不是所有都是手
[00:06:26.000 --> 00:06:27.000]  不是所有都是眼
[00:06:27.000 --> 00:06:29.000]  教會是每個都有些不同的
[00:06:29.000 --> 00:06:32.000]  各按不同的恩賜功能
[00:06:32.000 --> 00:06:33.000]  但教會最重要的是什麼呢
[00:06:33.000 --> 00:06:36.000]  當我們一個肢體受苦的時候
[00:06:36.000 --> 00:06:37.000]  其他肢體會怎樣
[00:06:37.000 --> 00:06:39.000]  一同受苦
[00:06:39.000 --> 00:06:41.000]  一個肢體得榮耀的時候
[00:06:41.000 --> 00:06:44.000]  其他肢體就會一同得榮耀
[00:06:44.000 --> 00:06:45.000]  如果你說保羅要
[00:06:45.000 --> 00:06:46.000]  好像有少少講到
[00:06:46.000 --> 00:06:48.000]  不如我們一起作王
[00:06:48.000 --> 00:06:50.000]  我相信他更加重要的提醒
[00:06:50.000 --> 00:06:52.000]  其實我們應該就好像一同受苦
[00:06:52.000 --> 00:06:53.000]  一同得榮耀
[00:06:53.000 --> 00:06:55.000]  這個這樣的作王
[00:06:55.000 --> 00:07:00.000]  但其實很多人想作王的心態是怎樣
[00:07:00.000 --> 00:07:03.000]  其實就是很想我最大
[00:07:03.000 --> 00:07:05.000]  很想做最大那個
[00:07:05.000 --> 00:07:08.000]  這個在哥倫多教會都一樣
[00:07:08.000 --> 00:07:11.000]  都有這樣的事情發生
[00:07:11.000 --> 00:07:12.000]  所以我們盼望
[00:07:12.000 --> 00:07:15.000]  以哥倫多教會作為我們一個警戒
[00:07:15.000 --> 00:07:16.000]  我們都要很小心
[00:07:16.000 --> 00:07:18.000]  我們會不會都帶著這種心態
[00:07:18.000 --> 00:07:20.000]  回到教會的侍奉
[00:07:20.000 --> 00:07:23.000]  回到教會的生活呢
[00:07:23.000 --> 00:07:25.000]  這個提醒我們另外一個
[00:07:25.000 --> 00:07:27.000]  和我上一次都講
[00:07:27.000 --> 00:07:28.000]  有一些的關係
[00:07:28.000 --> 00:07:30.000]  他說我們成了一台戲
[00:07:30.000 --> 00:07:32.000]  所以我上一次講
[00:07:32.000 --> 00:07:34.000]  一章一到十一節的時候
[00:07:34.000 --> 00:07:35.000]  我鼓勵大家去拿獎
[00:07:35.000 --> 00:07:36.000]  不知道大家還有沒有想一下
[00:07:36.000 --> 00:07:38.000]  你是不是可以拿獎呢
[00:07:38.000 --> 00:07:40.000]  大家有沒有想的
[00:07:40.000 --> 00:07:45.000]  將來你神頒個最佳的獎給你
[00:07:45.000 --> 00:07:46.000]  男配角
[00:07:46.000 --> 00:07:48.000]  或者最佳女配角獎
[00:07:48.000 --> 00:07:49.000]  我們怎樣來好好做一個
[00:07:49.000 --> 00:07:52.000]  配合神的一個信徒
[00:07:52.000 --> 00:07:54.000]  所以這裏告訴我們
[00:07:54.000 --> 00:07:55.000]  我們成了一台戲
[00:07:55.000 --> 00:07:59.000]  其實我們都是在神的裏面
[00:07:59.000 --> 00:08:01.000]  有這樣的角色
[00:08:01.000 --> 00:08:02.000]  但這裏成了一台戲
[00:08:02.000 --> 00:08:03.000]  我想提醒大家
[00:08:03.000 --> 00:08:05.000]  原來我都要修正一下
[00:08:05.000 --> 00:08:08.000]  原來我們都可以做主角
[00:08:08.000 --> 00:08:09.000]  不只做配角
[00:08:09.000 --> 00:08:11.000]  這一台戲其實是提醒我們
[00:08:11.000 --> 00:08:12.000]  我們每個人都可能成為
[00:08:12.000 --> 00:08:14.000]  這一台戲的主角
[00:08:14.000 --> 00:08:16.000]  但這一台戲的場景是甚麼
[00:08:16.000 --> 00:08:20.000]  是特別提到我們要在最後的時候
[00:08:20.000 --> 00:08:23.000]  我們來到一個審判的場景
[00:08:23.000 --> 00:08:27.000]  我們都要來到主的審判台前
[00:08:27.000 --> 00:08:28.000]  我們都是主角
[00:08:28.000 --> 00:08:30.000]  每個人都是主角
[00:08:30.000 --> 00:08:31.000]  你不需要做配角了
[00:08:31.000 --> 00:08:33.000]  如果你真的很想做主角的話
[00:08:33.000 --> 00:08:34.000]  但這個做主角就是
[00:08:34.000 --> 00:08:35.000]  我們要在審判台前
[00:08:35.000 --> 00:08:37.000]  來向神交仗
[00:08:37.000 --> 00:08:39.000]  我們要成為那個
[00:08:39.000 --> 00:08:40.000]  在神面前
[00:08:40.000 --> 00:08:44.000]  神要和我們一起去結帳的時候
[00:08:44.000 --> 00:08:46.000]  所以這個我們真的可以做主角
[00:08:46.000 --> 00:08:48.000]  但這個做主角的提醒就是
[00:08:48.000 --> 00:08:51.000]  我們要警醒
[00:08:51.000 --> 00:08:52.000]  我們要想一下
[00:08:52.000 --> 00:08:53.000]  如果我們真的成為一個
[00:08:53.000 --> 00:08:55.000]  受託的管家的時候
[00:08:55.000 --> 00:08:57.000]  我們將來要向神交仗
[00:08:57.000 --> 00:08:59.000]  我可以在神面前
[00:08:59.000 --> 00:09:03.000]  神怎樣來稱呼我是一個怎樣的人呢
[00:09:03.000 --> 00:09:04.000]  是不是就好像剛才
[00:09:04.000 --> 00:09:05.000]  我和大家一起祈禱
[00:09:05.000 --> 00:09:06.000]  我們盼望
[00:09:06.000 --> 00:09:08.000]  我們成為一個神所稱許
[00:09:08.000 --> 00:09:11.000]  我們忠心良善的僕人
[00:09:11.000 --> 00:09:13.000]  所以其實如果是的話
[00:09:13.000 --> 00:09:16.000]  我們都要一起警醒
[00:09:16.000 --> 00:09:18.000]  我們成為一台戲
[00:09:18.000 --> 00:09:20.000]  我很盼望我們都真的可以
[00:09:20.000 --> 00:09:21.000]  成為一個可以
[00:09:21.000 --> 00:09:22.000]  在神裡面
[00:09:22.000 --> 00:09:24.000]  我們做神的配角
[00:09:24.000 --> 00:09:25.000]  怎樣去配合神
[00:09:25.000 --> 00:09:27.000]  以致當我們成為
[00:09:27.000 --> 00:09:29.000]  一台戲的主角的時候
[00:09:29.000 --> 00:09:31.000]  我相信神對你對我
[00:09:31.000 --> 00:09:33.000]  都會稱許我們就是
[00:09:33.000 --> 00:09:38.000]  那個忠心良善的僕人
[00:09:38.000 --> 00:09:42.000]  我們不單單以哥倫多教會
[00:09:42.000 --> 00:09:45.000]  成為我們的提醒
[00:09:45.000 --> 00:09:47.000]  其實我們可以從耶穌的身上
[00:09:47.000 --> 00:09:48.000]  就是今天我們要看
[00:09:48.000 --> 00:09:50.000]  馬克福音第一章這段經文
[00:09:50.000 --> 00:09:52.000]  我們可以看到一個
[00:09:52.000 --> 00:09:53.000]  就是從耶穌身上
[00:09:53.000 --> 00:09:55.000]  看我們一個正確的
[00:09:55.000 --> 00:09:57.000]  基督徒的心態
[00:09:57.000 --> 00:09:58.000]  哥倫多教會可能給我們
[00:09:58.000 --> 00:10:00.000]  一些很好的反面教材
[00:10:00.000 --> 00:10:01.000]  但是從耶穌的身上
[00:10:01.000 --> 00:10:03.000]  我們可以學到的正確心態
[00:10:03.000 --> 00:10:04.000]  其實有兩方面
[00:10:04.000 --> 00:10:05.000]  第一個就是
[00:10:05.000 --> 00:10:08.000]  我們要聽從神的說話
[00:10:08.000 --> 00:10:10.000]  因為神的說話就是最正確的
[00:10:10.000 --> 00:10:13.000]  然後我們要彰顯神的權柄
[00:10:13.000 --> 00:10:15.000]  就是我們作為基督徒
[00:10:15.000 --> 00:10:17.000]  我們要讓神在我們的生命
[00:10:17.000 --> 00:10:19.000]  在我們的見證裡面顯為大
[00:10:19.000 --> 00:10:23.000]  讓人見到神就是那位最大的神
[00:10:23.000 --> 00:10:25.000]  這段經文有三個重點
[00:10:25.000 --> 00:10:27.000]  今天我會和大家講到第一、第二點
[00:10:27.000 --> 00:10:32.000]  第三點我會在下一個禮拜講完
[00:10:32.000 --> 00:10:33.000]  第一個就是講到
[00:10:33.000 --> 00:10:36.000]  耶穌禁止人和鬼來到的說話
[00:10:36.000 --> 00:10:37.000]  其實這段經文是講到
[00:10:37.000 --> 00:10:41.000]  有很多人對耶穌有不同的認識
[00:10:41.000 --> 00:10:42.000]  但是耶穌很特別
[00:10:42.000 --> 00:10:45.000]  祂就禁止人和鬼說話
[00:10:45.000 --> 00:10:49.000]  人對耶穌其實有不同程度的認識
[00:10:49.000 --> 00:10:51.000]  我想先和大家講一下
[00:10:51.000 --> 00:10:53.000]  一個人對耶穌的認識
[00:10:53.000 --> 00:10:57.000]  這個就是在去年聖誕音樂崇拜
[00:10:57.000 --> 00:11:00.000]  我們有一個主題叫做「求主居我心」
[00:11:00.000 --> 00:11:02.000]  在當中我們用的經文
[00:11:02.000 --> 00:11:05.000]  就是馬太福音的二章一到十一節
[00:11:05.000 --> 00:11:06.000]  我和大家去看
[00:11:06.000 --> 00:11:09.000]  這三批人或者三個人
[00:11:09.000 --> 00:11:12.000]  他們怎樣去對耶穌的認識
[00:11:12.000 --> 00:11:16.000]  然後人又有些什麼的回應
[00:11:16.000 --> 00:11:18.000]  這個提醒我們
[00:11:18.000 --> 00:11:20.000]  同樣就是讓我們知道
[00:11:20.000 --> 00:11:24.000]  到底我們將耶穌放在哪一處
[00:11:24.000 --> 00:11:28.000]  這段經文是這樣的
[00:11:28.000 --> 00:11:30.000]  當聖誕的時候
[00:11:30.000 --> 00:11:32.000]  我們比較多有機會看過這段經文
[00:11:32.000 --> 00:11:35.000]  講到希臘王的時代
[00:11:35.000 --> 00:11:36.000]  有幾個博士
[00:11:36.000 --> 00:11:42.000]  來找那位猶太人要降生出世的王
[00:11:42.000 --> 00:11:45.000]  所以他們就老遠從東方來
[00:11:45.000 --> 00:11:47.000]  他們去到耶路撒冷找到這個希臘王
[00:11:47.000 --> 00:11:48.000]  然後就問他
[00:11:48.000 --> 00:11:52.000]  這個當要生下來做猶太人的王
[00:11:52.000 --> 00:11:54.000]  他在哪一處呢
[00:11:54.000 --> 00:11:55.000]  他們見到一顆星就來
[00:11:55.000 --> 00:11:58.000]  特意要來拜祂
[00:11:58.000 --> 00:12:00.000]  希臘王聽見就很不安心
[00:12:00.000 --> 00:12:02.000]  耶路撒冷的人都不安心
[00:12:02.000 --> 00:12:05.000]  他們就找了一些祭司長
[00:12:05.000 --> 00:12:07.000]  最重要其實是找了一些文士
[00:12:07.000 --> 00:12:08.000]  就問他們
[00:12:08.000 --> 00:12:11.000]  基督當生在何處
[00:12:11.000 --> 00:12:13.000]  耶穌基督應該在哪裏呢
[00:12:13.000 --> 00:12:14.000]  他們的回答就告訴他們
[00:12:14.000 --> 00:12:16.000]  在先知書記載
[00:12:16.000 --> 00:12:18.000]  這裡就是一到六節
[00:12:18.000 --> 00:12:20.000]  這段經文其實提醒我們
[00:12:20.000 --> 00:12:21.000]  有三種人
[00:12:21.000 --> 00:12:24.000]  他們對耶穌都有不同程度的認識
[00:12:24.000 --> 00:12:26.000]  大家又猜一猜
[00:12:26.000 --> 00:12:28.000]  你猜這三類人
[00:12:28.000 --> 00:12:32.000]  希律、博士、文士
[00:12:32.000 --> 00:12:35.000]  你猜誰認識耶穌最多
[00:12:35.000 --> 00:12:38.000]  文士吧
[00:12:38.000 --> 00:12:40.000]  文士可以回答他們的問題
[00:12:40.000 --> 00:12:43.000]  告訴他們耶穌將會在伯利恆出世
[00:12:43.000 --> 00:12:45.000]  誰認識耶穌最少
[00:12:45.000 --> 00:12:49.000]  應該是博士
[00:12:49.000 --> 00:12:51.000]  博士他們是一些外邦人
[00:12:51.000 --> 00:12:54.000]  但他們見到一顆星就來找
[00:12:54.000 --> 00:12:56.000]  所以他們要叩門去問
[00:12:56.000 --> 00:12:59.000]  到底這個猶太人的王在哪裏
[00:12:59.000 --> 00:13:00.000]  其實他們不是很認識
[00:13:00.000 --> 00:13:02.000]  他們認識得最少
[00:13:02.000 --> 00:13:04.000]  希律其實是在中間
[00:13:04.000 --> 00:13:06.000]  其實希律的家族
[00:13:06.000 --> 00:13:08.000]  如果大家有機會去看小行傳的時候
[00:13:08.000 --> 00:13:11.000]  提到希律王的家族
[00:13:11.000 --> 00:13:14.000]  其實對猶太人的背景文化歷史
[00:13:14.000 --> 00:13:15.000]  都有一定的認識
[00:13:15.000 --> 00:13:16.000]  所以三個人當中
[00:13:16.000 --> 00:13:17.000]  博士認識最少
[00:13:17.000 --> 00:13:19.000]  希律就在中間
[00:13:19.000 --> 00:13:20.000]  文士認識最多
[00:13:20.000 --> 00:13:24.000]  但誰最有心呢
[00:13:24.000 --> 00:13:26.000]  博士最有心
[00:13:26.000 --> 00:13:28.000]  其他兩個沒有什麼心
[00:13:28.000 --> 00:13:30.000]  所以我想問
[00:13:30.000 --> 00:13:32.000]  當他們的回應
[00:13:32.000 --> 00:13:35.000]  他們認識耶穌有不同的程度
[00:13:35.000 --> 00:13:38.000]  但他們對這個回應是怎樣呢
[00:13:38.000 --> 00:13:40.000]  這個回應就是會問
[00:13:40.000 --> 00:13:43.000]  他們將耶穌放在哪裏
[00:13:43.000 --> 00:13:45.000]  基督當生在何處
[00:13:45.000 --> 00:13:47.000]  其實可以提醒我們
[00:13:47.000 --> 00:13:51.000]  人將耶穌放在哪裏呢
[00:13:51.000 --> 00:13:54.000]  博士怎樣去看耶穌
[00:13:54.000 --> 00:13:56.000]  或博士將耶穌放在哪裏呢
[00:13:56.000 --> 00:13:58.000]  其實另外一個問題可以這樣問
[00:13:58.000 --> 00:14:02.000]  誰會尊耶穌為王呢
[00:14:02.000 --> 00:14:05.000]  為王是指最大的一個
[00:14:05.000 --> 00:14:08.000]  誰尊耶穌為最大的一個呢
[00:14:08.000 --> 00:14:11.000]  是誰呢
[00:14:11.000 --> 00:14:12.000]  博士吧
[00:14:12.000 --> 00:14:17.000]  博士故意從東方不遠千里而來
[00:14:17.000 --> 00:14:20.000]  去拜尼賽亞君王
[00:14:20.000 --> 00:14:23.000]  他們更加將最貴重的禮物送給他
[00:14:23.000 --> 00:14:26.000]  所以博士是將耶穌
[00:14:26.000 --> 00:14:29.000]  放在一個最高最大的位置
[00:14:29.000 --> 00:14:32.000]  尊耶穌為王
[00:14:32.000 --> 00:14:34.000]  但希律呢
[00:14:34.000 --> 00:14:36.000]  希律是怎樣呢
[00:14:36.000 --> 00:14:37.000]  希律其實
[00:14:37.000 --> 00:14:39.000]  如果要將耶穌放在什麼位置呢
[00:14:39.000 --> 00:14:40.000]  我可以告訴大家
[00:14:40.000 --> 00:14:41.000]  希律是將耶穌
[00:14:41.000 --> 00:14:44.000]  放在一個眼中釘的位置
[00:14:44.000 --> 00:14:47.000]  去將耶穌看為他的敵人
[00:14:47.000 --> 00:14:49.000]  所以後來
[00:14:49.000 --> 00:14:51.000]  馬太福音的第二章下半部提到
[00:14:51.000 --> 00:14:56.000]  希律將兩歲以下的嬰孩都殺了
[00:14:56.000 --> 00:15:00.000]  他要除去耶穌為快
[00:15:00.000 --> 00:15:04.000]  他將耶穌放在敵人的位置
[00:15:04.000 --> 00:15:07.000]  文士放在哪裡呢
[00:15:07.000 --> 00:15:09.000]  文士雖然有很好的聖經知識
[00:15:09.000 --> 00:15:11.000]  知道耶穌在哪裡降生
[00:15:11.000 --> 00:15:15.000]  但文士將耶穌放在圖書館
[00:15:15.000 --> 00:15:18.000]  文士將耶穌放在資料庫裡
[00:15:18.000 --> 00:15:21.000]  他們得頭腦的知識
[00:15:21.000 --> 00:15:25.000]  他們不是很將耶穌看為他們的王
[00:15:25.000 --> 00:15:29.000]  不是將耶穌放在最大最高的位置
[00:15:29.000 --> 00:15:31.000]  今天我們作為基督徒
[00:15:31.000 --> 00:15:33.000]  你對耶穌認識多少呢
[00:15:33.000 --> 00:15:35.000]  無論你對耶穌認識多少
[00:15:35.000 --> 00:15:37.000]  可能最重要的問題就是
[00:15:37.000 --> 00:15:39.000]  你將耶穌放在什麼位置
[00:15:39.000 --> 00:15:40.000]  放在哪裡呢
[00:15:40.000 --> 00:15:42.000]  會不會今天你好像
[00:15:42.000 --> 00:15:44.000]  有時將耶穌只是放在你的手機裡
[00:15:44.000 --> 00:15:47.000]  你手機上有不同的聖經版本
[00:15:47.000 --> 00:15:48.000]  你要找耶穌的時候
[00:15:48.000 --> 00:15:50.000]  可能就打開手機看看聖經
[00:15:50.000 --> 00:15:51.000]  我不知道你到底將耶穌
[00:15:51.000 --> 00:15:53.000]  放在你的生命裡
[00:15:53.000 --> 00:15:55.000]  在你的心裡放在什麼位置
[00:15:55.000 --> 00:15:56.000]  上一次我就提到
[00:15:56.000 --> 00:15:58.000]  會不會你有時將耶穌
[00:15:58.000 --> 00:16:00.000]  給一間劏房去住
[00:16:00.000 --> 00:16:02.000]  而你自己就管理你自己人生裡
[00:16:02.000 --> 00:16:05.000]  其他的地方 其他的部分
[00:16:05.000 --> 00:16:07.000]  我們有沒有真的尊耶穌為主
[00:16:07.000 --> 00:16:10.000]  為大 為王呢
[00:16:10.000 --> 00:16:12.000]  雖然人對耶穌有不同的認識
[00:16:12.000 --> 00:16:14.000]  但人的回應其實要反思就是
[00:16:14.000 --> 00:16:17.000]  我們到底將耶穌放在哪裡
[00:16:17.000 --> 00:16:19.000]  耶穌真的是否成為
[00:16:19.000 --> 00:16:21.000]  你生命裡最大的一位
[00:16:21.000 --> 00:16:23.000]  這是在馬達科姆的時候
[00:16:23.000 --> 00:16:25.000]  給我們的一個反思
[00:16:25.000 --> 00:16:27.000]  今天這段經文
[00:16:27.000 --> 00:16:30.000]  是講到耶穌有不同的認識
[00:16:30.000 --> 00:16:33.000]  但是從會眾 污鬼 瞞徒
[00:16:33.000 --> 00:16:35.000]  以至一個被醫治好的人
[00:16:35.000 --> 00:16:37.000]  他們對耶穌都有不同的認識
[00:16:37.000 --> 00:16:40.000]  但今天不是講這些人的回應
[00:16:40.000 --> 00:16:42.000]  今天是會講耶穌的回應
[00:16:42.000 --> 00:16:44.000]  這些人對耶穌有不同的認識
[00:16:44.000 --> 00:16:46.000]  但耶穌的回應很特別
[00:16:46.000 --> 00:16:48.000]  除了剛剛主題是
[00:16:48.000 --> 00:16:50.000]  禁止他們說話的時候
[00:16:50.000 --> 00:16:51.000]  其實最重要
[00:16:51.000 --> 00:16:53.000]  另外一個意思就是
[00:16:53.000 --> 00:16:56.000]  耶穌的回應是要彰顯神的權柄
[00:16:56.000 --> 00:16:59.000]  是要傳揚神的真理
[00:16:59.000 --> 00:17:02.000]  耶穌禁止人和鬼亂說話
