
[00:00:00.000 --> 00:00:03.400]  神的工作是不會停止的
[00:05:43.100 --> 00:05:44.100]  當我們完了之後
[00:05:44.100 --> 00:05:45.400]  出到街上
[00:05:45.400 --> 00:05:47.600]  在吉直街那裏一撞
[00:05:47.600 --> 00:05:49.700]  被人撞到
[00:05:49.700 --> 00:05:52.700]  你會怎樣
[00:05:52.700 --> 00:05:53.600]  你會怎樣
[00:05:53.600 --> 00:05:55.000]  我是牧師我都說
[00:05:55.000 --> 00:05:56.400]  因此我即刻看
[00:05:56.400 --> 00:05:57.400]  是不是
[00:05:57.400 --> 00:05:59.100]  一瞬間轉過頭
[00:05:59.100 --> 00:06:01.500]  有沒有搞錯
[00:06:01.500 --> 00:06:02.600]  有沒有搞錯
[00:06:02.600 --> 00:06:03.900]  我們就會這樣
[00:06:03.900 --> 00:06:06.500]  我們的生命是裝不住的
[00:06:06.500 --> 00:06:07.200]  是不是
[00:06:07.200 --> 00:06:08.700]  我們的生命是裝不住的
[00:06:08.700 --> 00:06:10.100]  你裏面是這樣
[00:06:10.100 --> 00:06:12.200]  你就是這樣
[00:06:12.200 --> 00:06:14.500]  所以我們會維護我們的利益
[00:06:14.500 --> 00:06:15.700]  我覺得
[00:06:15.700 --> 00:06:16.200]  是不是
[00:06:16.200 --> 00:06:21.100]  你撞到我
[00:06:21.100 --> 00:06:24.100]  這個就是在說我們的生命
[00:06:24.100 --> 00:06:26.200]  我們是世界的光
[00:06:26.200 --> 00:06:29.700]  光是不能夠隱藏的
[00:06:29.700 --> 00:06:31.000]  沒辦法隱藏的
[00:06:31.000 --> 00:06:31.800]  你是這樣
[00:06:31.800 --> 00:06:33.200]  就是這樣
[00:06:33.200 --> 00:06:34.300]  You are who you are
[00:06:34.300 --> 00:06:36.200]  You are what you are
[00:06:36.200 --> 00:06:36.700]  是不是
[00:06:36.700 --> 00:06:37.900]  你是什麼就是什麼
[00:06:37.900 --> 00:06:41.900]  沒辦法改變的
[00:06:41.900 --> 00:06:42.900]  今天
[00:06:42.900 --> 00:06:47.500]  當你說我們是世上的光的時候
[00:06:47.500 --> 00:06:50.900]  其實給我們一個很大的挑戰在那裏
[00:06:50.900 --> 00:06:52.400]  第一
[00:06:52.400 --> 00:06:54.900]  光是不能夠隱藏的
[00:06:54.900 --> 00:06:57.300]  我們很多時候想隱藏
[00:06:57.300 --> 00:06:59.000]  想隱藏我們自己
[00:06:59.000 --> 00:07:02.100]  想隱藏我一些不好的東西
[00:07:02.100 --> 00:07:05.100]  但是
[00:07:05.100 --> 00:07:07.200]  你忍不了多久
[00:07:07.200 --> 00:07:09.000]  在這裏挑戰我們的就是說
[00:07:09.000 --> 00:07:10.400]  其實我在神面前
[00:07:10.400 --> 00:07:13.200]  我的生命是怎樣的呢
[00:07:13.200 --> 00:07:14.700]  我作為一個基督徒
[00:07:14.700 --> 00:07:18.800]  我流露出來的
[00:07:18.800 --> 00:07:21.300]  我顯露在人面前的
[00:07:21.300 --> 00:07:26.300]  究竟是什麼呢
[00:07:26.300 --> 00:07:29.100]  是世上的光
[00:07:29.100 --> 00:07:36.000]  他說光就是燈
[00:07:36.000 --> 00:07:39.500]  人點燈不會將它蓋住的
[00:07:39.500 --> 00:07:42.300]  不會將它放在一個
[00:07:42.300 --> 00:07:45.400]  和合本就是梁斗底下
[00:07:45.400 --> 00:07:46.900]  有些翻譯就說
[00:07:46.900 --> 00:07:48.800]  一個梁器的底下
[00:07:48.800 --> 00:07:50.700]  或者用我們今天的說法就是
[00:07:50.700 --> 00:07:52.000]  你不會將它蓋住的
[00:07:52.000 --> 00:07:52.500]  是不是
[00:07:52.500 --> 00:07:54.400]  你點燈你怎會蓋住它呢
[00:07:54.400 --> 00:07:55.600]  早期的時候
[00:07:55.600 --> 00:08:00.100]  我講到因為很多和我差不多年紀的人
[00:08:00.100 --> 00:08:01.400]  我們大家明白
[00:08:01.400 --> 00:08:04.900]  當時我們香港的環境不是那麼好
[00:08:04.900 --> 00:08:06.900]  總之我們還點火水燈的
[00:08:06.900 --> 00:08:09.200]  大家有沒有聽過火水燈這回事
[00:08:09.200 --> 00:08:10.200]  是不是
[00:08:10.200 --> 00:08:11.600]  就是下點火水
[00:08:11.600 --> 00:08:12.500]  弄一條燈芯
[00:08:12.500 --> 00:08:13.500]  點著它
[00:08:13.500 --> 00:08:15.200]  這樣就照明
[00:08:15.200 --> 00:08:16.600]  你想它更光一點
[00:08:16.600 --> 00:08:19.100]  你就要燈高一點
[00:08:19.100 --> 00:08:20.600]  所以燈在燈台上面
[00:08:20.600 --> 00:08:21.500]  這樣照得遠一點
[00:08:21.500 --> 00:08:24.700]  其實遠極都有個譜
[00:08:24.700 --> 00:08:27.200]  今天我們是
[00:08:27.200 --> 00:08:28.300]  光的時候
[00:08:28.300 --> 00:08:29.700]  神期望我們什麼
[00:08:29.700 --> 00:08:30.800]  你是照明的
[00:08:30.800 --> 00:08:32.400]  他是照亮一家的
[00:08:32.400 --> 00:08:34.400]  今天我們的生命應該是要
[00:08:34.400 --> 00:08:34.900]  怎麼樣
[00:08:34.900 --> 00:08:38.700]  是要可以使到別人有所影響的
[00:08:38.700 --> 00:08:40.100]  有所感受的
[00:08:40.100 --> 00:08:43.500]  今天別人和我們在一起的時候
[00:08:43.500 --> 00:08:46.300]  有沒有那種感覺呢
[00:08:46.300 --> 00:08:48.300]  今天早上
[00:08:48.300 --> 00:08:50.000]  奉獻教導的時候
[00:08:50.000 --> 00:08:51.800]  提到
[00:08:51.800 --> 00:08:55.400]  最初是咀咬咬跟你去旅行
[00:08:55.400 --> 00:08:56.900]  行山
[00:08:56.900 --> 00:08:58.400]  這麼短時間
[00:08:58.400 --> 00:08:59.400]  見到敬拜
[00:08:59.400 --> 00:09:00.000]  見到吃
[00:09:00.000 --> 00:09:01.600]  咀咬咬
[00:09:01.600 --> 00:09:03.200]  之後怎麼樣
[00:09:03.200 --> 00:09:05.300]  沒多久
[00:09:05.300 --> 00:09:07.300]  就可以跟你聊天
[00:09:07.300 --> 00:09:09.700]  各樣的
[00:09:09.700 --> 00:09:10.700]  我相信是
[00:09:10.700 --> 00:09:14.600]  感受到基督徒的不同
[00:09:14.600 --> 00:09:16.200]  感受到
[00:09:16.200 --> 00:09:16.800]  嘩
[00:09:16.800 --> 00:09:18.100]  這班人都
[00:09:18.100 --> 00:09:19.700]  可以接觸的
[00:09:19.700 --> 00:09:21.300]  可以接觸的
[00:09:21.300 --> 00:09:23.400]  挺lovable的
[00:09:23.400 --> 00:09:24.800]  可以親熱
[00:09:24.800 --> 00:09:26.900]  親熱就是大家
[00:09:26.900 --> 00:09:28.100]  接觸一下
[00:09:28.100 --> 00:09:29.100]  傾談一下
[00:09:29.100 --> 00:09:31.200]  是一些這樣的人
[00:09:31.200 --> 00:09:33.300]  應該我們基督徒的生命
[00:09:33.300 --> 00:09:37.400]  是有這樣的一個作用在那裡的
[00:09:37.400 --> 00:09:40.500]  今天當我們說我們是基督徒的時候
[00:09:40.500 --> 00:09:43.200]  可能這個是我們需要
[00:09:43.200 --> 00:09:44.800]  去
[00:09:44.800 --> 00:09:48.800]  省察的一個地方
[00:09:48.800 --> 00:09:52.400]  你們是世上的光
[00:09:52.400 --> 00:09:53.600]  或者
[00:09:53.600 --> 00:09:54.600]  轉一轉
[00:09:54.600 --> 00:09:58.900]  你們就是世上的一盞燈
[00:09:58.900 --> 00:10:01.200]  燈怎麼發光
[00:10:01.200 --> 00:10:02.800]  燈怎麼能夠發光
[00:10:02.800 --> 00:10:06.900]  你看看這裡的燈
[00:10:06.900 --> 00:10:08.400]  當你按了按鈕
[00:10:08.400 --> 00:10:11.300]  通了電流就行了
[00:10:11.300 --> 00:10:14.300]  今天我們想我們的生命
[00:10:14.300 --> 00:10:15.800]  成為一盞燈
[00:10:15.800 --> 00:10:17.400]  能夠發光
[00:10:17.400 --> 00:10:20.400]  我們都需要通電的
[00:10:20.400 --> 00:10:21.800]  我們的電是什麼
[00:10:21.800 --> 00:10:26.300]  我們的電就是神自己
[00:10:26.300 --> 00:10:27.600]  我們
[00:10:27.600 --> 00:10:30.000]  怎麼能夠發出這個光
[00:10:30.000 --> 00:10:32.900]  我們的生命怎麼能夠顯出有耶穌基督
[00:10:32.900 --> 00:10:36.200]  我們就要讓耶穌基督在我們的生命裡面
[00:10:36.200 --> 00:10:36.800]  是不是
[00:10:36.800 --> 00:10:39.300]  我們要讓耶穌基督成為我們生命的王
[00:10:39.300 --> 00:10:42.000]  生命的主
[00:10:42.000 --> 00:10:44.400]  於是就願祢的旨意
[00:10:44.400 --> 00:10:45.700]  成就在地上
[00:10:45.700 --> 00:10:48.300]  而祢的旨意和成就在天上
[00:10:48.300 --> 00:10:53.500]  我們每一件事都要請耶穌先行
[00:10:53.500 --> 00:10:55.400]  每一件事都要讓祂有preference
[00:10:55.400 --> 00:10:59.500]  讓祂可以作主
[00:10:59.500 --> 00:11:02.800]  那麼我們的生命就活出耶穌基督
[00:11:02.800 --> 00:11:05.600]  你要有耶穌基督在裡面
[00:11:05.600 --> 00:11:07.600]  你就能夠顯出耶穌基督
[00:11:07.600 --> 00:11:09.100]  我們的電從何來
[00:11:09.100 --> 00:11:13.100]  我們的power(力量)是怎麼來的
[00:11:13.100 --> 00:11:16.100]  我們和神有一個接觸
[00:11:16.100 --> 00:11:20.900]  我們連接到神那裡
[00:11:20.900 --> 00:11:23.500]  我們如果和神多的溝通
[00:11:23.500 --> 00:11:25.800]  我們和神多的有來往
[00:11:25.800 --> 00:11:29.000]  我們經常想著神的時候
[00:11:29.000 --> 00:11:30.900]  你想一下
[00:11:30.900 --> 00:11:35.600]  我們就自然會有神的樣子
[00:11:35.600 --> 00:11:40.100]  很多人都說老夫老妻有夫妻相
[00:11:40.100 --> 00:11:43.200]  老夫老妻越來越像對方
[00:11:43.200 --> 00:11:44.500]  是不是就不知道了
[00:11:44.500 --> 00:11:46.300]  我想我也很難像師母
[00:11:46.300 --> 00:11:50.100]  師母也很難像我
[00:11:50.100 --> 00:11:51.800]  我想那個意思是
[00:11:51.800 --> 00:11:55.000]  可能在性情上大家會越來越接近
[00:11:55.000 --> 00:11:58.900]  因為幾十年了
[00:11:58.900 --> 00:12:00.000]  大家相處
[00:12:00.000 --> 00:12:02.500]  大家在一起生活幾十年
[00:12:02.500 --> 00:12:05.900]  當然是慢慢被對方感染了
[00:12:05.900 --> 00:12:07.800]  對方也逃避了
[00:12:07.800 --> 00:12:10.100]  同樣的我們和神都是一樣
[00:12:10.100 --> 00:12:17.400]  如果我們和神經常在一起的話
[00:12:17.400 --> 00:12:19.800]  怎麼說有句話
[00:12:19.800 --> 00:12:22.700]  熟讀唐詩三百首
[00:12:22.700 --> 00:12:24.600]  不懂淫
[00:12:24.600 --> 00:12:26.100]  也懂得偷
[00:12:26.100 --> 00:12:27.100]  意思是什麼呢
[00:12:27.100 --> 00:12:32.300]  如果你把這些經常熟讀到不得了的時候
[00:12:32.300 --> 00:12:35.200]  無時無刻都會有一句半句浮上來的
[00:12:35.200 --> 00:12:37.500]  你也可以說得出來
[00:12:37.500 --> 00:12:38.500]  同樣的
[00:12:38.500 --> 00:12:42.900]  如果我們經常想著神的時候
[00:12:42.900 --> 00:12:44.600]  拍拖那些你就明白了
[00:12:44.600 --> 00:12:46.800]  經常想著祂的時候
[00:12:46.800 --> 00:12:49.600]  你就會什麼都提到祂
[00:12:49.600 --> 00:12:50.800]  什麼都想著祂
[00:12:50.800 --> 00:12:54.000]  吃飯都記住祂
[00:12:54.000 --> 00:12:56.100]  見到祂真的喜歡吃的
[00:12:56.100 --> 00:12:57.300]  你就會想到祂
[00:12:57.300 --> 00:12:59.200]  你就很自然流露出來
[00:12:59.200 --> 00:13:00.100]  同樣的
[00:13:00.100 --> 00:13:04.900]  我們如果和神保持緊密的接觸
[00:13:04.900 --> 00:13:11.000]  我們常常把自己放在神的裡面
[00:13:11.000 --> 00:13:12.000]  兄弟姐妹
[00:13:12.000 --> 00:13:17.000]  這是我們可以發光的原因
[00:13:17.000 --> 00:13:22.600]  這是我們可以發光的助力
[00:13:22.600 --> 00:13:24.100]  為什麼神要我們發光
[00:13:24.100 --> 00:13:27.500]  為什麼神要我們做世上的光
[00:13:27.500 --> 00:13:29.200]  光可以照明
[00:13:29.200 --> 00:13:33.000]  光可以指引人的道路
[00:13:33.000 --> 00:13:37.500]  所以我們有燈塔
[00:13:37.500 --> 00:13:42.600]  晚上在大海航行的船
[00:13:42.600 --> 00:13:43.700]  不需要靠舵手
[00:13:43.700 --> 00:13:45.700]  靠燈塔就可以了
[00:13:45.700 --> 00:13:47.500]  以前我們西環對出那裡
[00:13:47.500 --> 00:13:49.200]  青州有個燈塔
[00:13:49.200 --> 00:13:51.400]  我相信現在還有用
[00:13:51.400 --> 00:13:53.200]  你們是不是老西環
[00:13:53.200 --> 00:13:54.400]  你老西環就知道了
[00:13:54.400 --> 00:13:56.800]  在摩聖嶺對出那裡
[00:13:56.800 --> 00:13:57.700]  有個燈塔
[00:13:57.700 --> 00:13:58.700]  晚上照明
[00:13:58.700 --> 00:14:04.000]  大家就知道這裡怎麼走
[00:14:04.000 --> 00:14:05.500]  現在我們沒有燈塔
[00:14:05.500 --> 00:14:07.200]  我們不是走船
[00:14:07.200 --> 00:14:08.000]  是開車的
[00:14:08.000 --> 00:14:09.000]  坐車的
[00:14:09.000 --> 00:14:09.900]  我們經常
[00:14:09.900 --> 00:14:11.100]  就算走路
[00:14:11.100 --> 00:14:14.100]  我們經常會看到交通燈
[00:14:14.100 --> 00:14:16.600]  交通燈不是點紅點綠的
[00:14:16.600 --> 00:14:20.000]  交通燈是告訴你方向
[00:14:20.000 --> 00:14:23.300]  交通燈是告訴你應該做的事情
[00:14:23.300 --> 00:14:26.500]  今天我們是世上的光
[00:14:26.500 --> 00:14:28.400]  其實我們就是有這個照明
[00:14:28.400 --> 00:14:32.200]  我們有一個指示方向的作用
[00:14:32.200 --> 00:14:34.700]  我們怎麼指示方向
[00:14:34.700 --> 00:14:36.800]  其實跟光
[00:14:36.800 --> 00:14:42.200]  跟燈是有關係的
[00:14:42.200 --> 00:14:44.400]  光是令人
[00:14:44.400 --> 00:14:46.000]  其實有時候不是那麼好受的
[00:14:46.000 --> 00:14:48.400]  雖然你沒有光就不行
[00:14:48.400 --> 00:14:50.200]  但如果光得太多
[00:14:50.200 --> 00:14:52.800]  很刺眼的
[00:14:52.800 --> 00:14:54.600]  我今早說到的時候
[00:14:54.600 --> 00:14:57.400]  嘩!那盞燈很刺眼
[00:14:57.400 --> 00:14:59.600]  在上面控制那些燈
[00:14:59.600 --> 00:15:00.400]  不知道是第幾個字
[00:15:00.400 --> 00:15:03.300]  會馬上關掉
[00:15:03.300 --> 00:15:04.200]  是的
[00:15:04.200 --> 00:15:08.300]  光是令你很刺眼的
[00:15:08.300 --> 00:15:09.600]  意思是什麼
[00:15:09.600 --> 00:15:11.700]  當我說我們的光
[00:15:11.700 --> 00:15:14.000]  是令人刺眼的時候
[00:15:14.000 --> 00:15:15.900]  就是說
[00:15:15.900 --> 00:15:17.500]  是可以影響到人的
[00:15:17.500 --> 00:15:19.300]  是人有感受的
[00:15:19.300 --> 00:15:20.700]  當人跟你接觸的時候
[00:15:20.700 --> 00:15:23.600]  他是有感受的
[00:15:23.600 --> 00:15:24.300]  在《聖經》裡面
[00:15:24.300 --> 00:15:27.900]  有一個很出名的光的故事
[00:15:27.900 --> 00:15:31.700]  不是耶穌說我就是世界的光
[00:15:31.700 --> 00:15:32.800]  就是光注在黑暗裡
[00:15:32.800 --> 00:15:33.500]  不是
[00:15:33.500 --> 00:15:35.700]  是說
[00:15:35.700 --> 00:15:38.600]  未曾悔改之前的掃羅
[00:15:38.600 --> 00:15:43.400]  在大馬骰路上遇到的光
[00:15:43.400 --> 00:15:48.100]  當他準備拿著手令
[00:15:48.100 --> 00:15:50.900]  要去捉拿基督徒的時候
[00:15:50.900 --> 00:15:54.200]  他騎著馬在大馬骰路上
[00:15:54.200 --> 00:15:55.200]  忽然之間
[00:15:55.200 --> 00:15:55.800]  《聖經》說
[00:15:55.800 --> 00:15:58.100]  忽然天上有大光
[00:15:58.100 --> 00:16:00.000]  落在他們的四周
[00:16:00.000 --> 00:16:02.400]  然後怎麼樣
[00:16:02.400 --> 00:16:05.000]  掃羅看不到東西
[00:16:05.000 --> 00:16:09.600]  被那些光刺到他看不到東西
[00:16:09.600 --> 00:16:11.600]  然後
[00:16:11.600 --> 00:16:14.300]  《聖經》就說
[00:16:14.300 --> 00:16:16.800]  他好像聽到有聲音
[00:16:16.800 --> 00:16:18.000]  掃羅啊掃羅啊
[00:16:18.000 --> 00:16:20.100]  你為什麼逼迫我
[00:16:20.100 --> 00:16:20.900]  有些人說
[00:16:20.900 --> 00:16:23.200]  你為什麼逼迫我的教會
[00:16:23.200 --> 00:16:24.500]  無論怎麼樣
[00:16:24.500 --> 00:16:26.700]  可能這裡有很多不同的解釋
[00:16:26.700 --> 00:16:27.900]  但是
[00:16:27.900 --> 00:16:29.000]  我覺得就是說
[00:16:29.000 --> 00:16:30.900]  當神工作的時候
[00:16:30.900 --> 00:16:33.800]  當這個光顯露出來的時候
[00:16:33.800 --> 00:16:36.900]  對於掃羅來說
[00:16:36.900 --> 00:16:40.300]  是起了一個頓悟的作用
[00:16:40.300 --> 00:16:42.600]  一種Enlightenment在那裡
[00:16:42.600 --> 00:16:43.800]  忽然之間
[00:16:43.800 --> 00:16:46.600]  他醒了
[00:16:46.600 --> 00:16:48.000]  他覺得
[00:16:48.000 --> 00:16:48.800]  What am I doing?
[00:16:48.800 --> 00:16:50.400]  我現在在做什麼?
[00:16:50.400 --> 00:16:52.700]  我正在逼迫教會
[00:16:52.700 --> 00:16:56.000]  我原來在逼迫一些
[00:16:56.000 --> 00:16:57.700]  他信耶穌的人
[00:16:57.700 --> 00:16:59.500]  或者用今天的說話來說
[00:16:59.500 --> 00:17:01.000]  為什麼我要做到這麼絕
[00:17:01.000 --> 00:17:02.200]  為什麼我要這樣
[00:17:02.200 --> 00:17:07.200]  他在那裡有所反省
[00:17:07.200 --> 00:17:08.000]  弟兄姊妹
[00:17:08.000 --> 00:17:08.700]  今天
[00:17:08.700 --> 00:17:11.500]  當我們的生命是光的時候
[00:17:11.500 --> 00:17:12.700]  當我們作為基督徒
[00:17:12.700 --> 00:17:13.800]  我們是光的時候
[00:17:13.800 --> 00:17:15.000]  我們應該
[00:17:15.000 --> 00:17:17.200]  在和別人接觸的當中
[00:17:17.200 --> 00:17:18.600]  人是感受到
[00:17:18.600 --> 00:17:20.900]  人是因為我們的言行
[00:17:20.900 --> 00:17:22.400]  因為我們的舉止
[00:17:22.400 --> 00:17:25.000]  因為我們的思想
[00:17:25.000 --> 00:17:26.500]  因為我們所表達的
[00:17:26.500 --> 00:17:29.100]  我們那種信念
[00:17:29.100 --> 00:17:31.900]  應該是要
