
[00:00:00.000 --> 00:00:04.800]  我們一起來到主的面前,求主對我們說話。
[00:05:36.500 --> 00:05:40.500]  所以整個國家都要悔改,
[00:05:40.500 --> 00:05:43.500]  那在悔改的面前,
[00:05:43.500 --> 00:05:46.500]  在審判的面前,
[00:05:46.500 --> 00:05:49.500]  我們該怎麼做,
[00:05:49.500 --> 00:05:52.500]  所以耶穌就講這個故事,
[00:05:52.500 --> 00:05:56.500]  說你們本來是無花果樹,
[00:05:56.500 --> 00:06:05.500]  是葡萄園,
[00:06:05.500 --> 00:06:08.500]  你們應該結果子的,
[00:06:08.500 --> 00:06:11.500]  不過這麼多年都不結果子,
[00:06:11.500 --> 00:06:15.500]  主人來找,找不到果子的時候,
[00:06:15.500 --> 00:06:18.500]  就要把這個樹砍掉,
[00:06:18.500 --> 00:06:21.500]  但是這個園丁,
[00:06:21.500 --> 00:06:23.500]  這個主人的僕人,
[00:06:23.500 --> 00:06:26.500]  就為這個樹來代求,
[00:06:26.500 --> 00:06:29.500]  他就跟主人說,
[00:06:29.500 --> 00:06:35.500]  主啊,今年鐵留著,
[00:06:35.500 --> 00:06:37.500]  主啊,把它留著吧,
[00:06:37.500 --> 00:06:41.500]  讓我再沖一沖土,
[00:06:41.500 --> 00:06:44.500]  然後加上肥料,
[00:06:44.500 --> 00:06:47.500]  希望它可以再結果子,
[00:06:47.500 --> 00:06:52.500]  那麼我們可以從這個故事學到什麼呢,
[00:06:52.500 --> 00:06:55.500]  其實教會是新以色列,
[00:06:55.500 --> 00:06:58.500]  是聯於耶穌基督的葡萄樹,
[00:06:58.500 --> 00:07:02.500]  那麼我們在耶穌基督裡面,
[00:07:02.500 --> 00:07:05.500]  也要結果子,
[00:07:05.500 --> 00:07:07.500]  結什麼果子呢,
[00:07:07.500 --> 00:07:10.500]  第一個要結出敬拜的果子,
[00:07:10.500 --> 00:07:15.500]  當我們每個禮拜天聚集在這裡的時候,
[00:07:15.500 --> 00:07:20.500]  被上帝的恩典充滿,
[00:07:20.500 --> 00:07:23.500]  當聖靈打開我們的眼睛,
[00:07:23.500 --> 00:07:27.500]  看到上帝的榮耀的時候,
[00:07:27.500 --> 00:07:29.500]  我們用嘴唇來送贈,
[00:07:29.500 --> 00:07:38.500]  我們用嘴唇來送贈,
[00:07:38.500 --> 00:07:41.500]  這個就是送贈的果子,
[00:07:41.500 --> 00:07:44.500]  所以希伯來書說,
[00:07:44.500 --> 00:07:46.500]  你們要靠著耶穌,
[00:07:46.500 --> 00:07:51.500]  常常以送贈為極限給神,
[00:07:51.500 --> 00:07:55.500]  這是承認主名之人送贈的嘴唇的果子,
[00:07:55.500 --> 00:08:00.500]  這個就是重贊上帝的所需要的果子,
[00:08:00.500 --> 00:08:06.500]  所以敬拜的果子結出嘴唇的果子來,
[00:08:06.500 --> 00:08:14.500]  但是嘴唇的果子不單單是講話而已,
[00:08:14.500 --> 00:08:18.500]  嘴唇能夠結果子,
[00:08:18.500 --> 00:08:21.500]  因為我們生命裡面,
[00:08:21.500 --> 00:08:23.500]  充滿對上帝的感恩,
[00:08:23.500 --> 00:08:26.500]  因為我們的生命經歷了上帝的道和榮耀,
[00:08:26.500 --> 00:08:32.500]  所以第二個方面的果子,
[00:08:32.500 --> 00:08:35.500]  就是我們要接觸生命品格的果子,
[00:08:35.500 --> 00:08:40.500]  我們因為信上帝,
[00:08:40.500 --> 00:08:43.500]  因為在上帝的愛裡面,
[00:08:43.500 --> 00:08:47.500]  常常領受上帝的道,
[00:08:47.500 --> 00:08:51.500]  有聖靈活水的澆灌,
[00:08:51.500 --> 00:08:55.500]  我們的生命會被改變和轉化,
[00:08:55.500 --> 00:09:03.500]  我們的生命品格會顯出來上帝的聖潔和謙卑,
[00:09:03.500 --> 00:09:05.500]  有聖靈的果子,
[00:09:05.500 --> 00:09:08.500]  就是品格的果子,
[00:09:08.500 --> 00:09:13.500]  當我們品格顯露出來的果子的時候,
[00:09:13.500 --> 00:09:16.500]  人家就會看見,
[00:09:16.500 --> 00:09:21.500]  人家看見的時候,就把榮耀歸給上帝,
[00:09:21.500 --> 00:09:26.500]  所以一個基督徒生命要是有果子的時候,
[00:09:26.500 --> 00:09:29.500]  周圍的人會很開心,
[00:09:29.500 --> 00:09:32.500]  使徒行傳說,
[00:09:32.500 --> 00:09:35.500]  說出席的那些基督徒,
[00:09:35.500 --> 00:09:40.500]  得眾人的喜愛,
[00:09:40.500 --> 00:09:43.500]  為什麼得眾人的喜愛呢?
[00:09:43.500 --> 00:09:46.500]  因為他們的生命品格不一樣,
[00:09:46.500 --> 00:09:50.500]  因為他們的生命品格是可喜愛的,
[00:09:50.500 --> 00:09:55.500]  當我們生命品格改變的時候,
[00:09:55.500 --> 00:09:58.500]  我們的行為也會改變,
[00:09:58.500 --> 00:10:00.500]  什麼行為?
[00:10:00.500 --> 00:10:03.500]  我們行為正直,
[00:10:03.500 --> 00:10:06.500]  我們行為充滿愛,
[00:10:06.500 --> 00:10:09.500]  我們行為可以傳遞愛,
[00:10:09.500 --> 00:10:13.500]  就像我們現在所說的,
[00:10:13.500 --> 00:10:16.500]  要行公義好憐憫,
[00:10:16.500 --> 00:10:20.500]  我們在工作的地方做一個正直的人,
[00:10:20.500 --> 00:10:23.500]  做一個公義的人,
[00:10:23.500 --> 00:10:26.500]  我們傳揚上帝的愛,
[00:10:26.500 --> 00:10:29.500]  用愛心去待人,
[00:10:29.500 --> 00:10:33.500]  行公義好憐憫就是我們行為的果子,
[00:10:33.500 --> 00:10:38.500]  當我們有敬拜的果子,品格的果子,行為的果子的時候,
[00:10:38.500 --> 00:10:41.500]  我們就使萬民得福,
[00:10:41.500 --> 00:10:44.500]  我們就能夠見證上帝的榮耀,
[00:10:44.500 --> 00:10:46.500]  這樣的時候,
[00:10:46.500 --> 00:10:49.500]  傳福音就有果子了,
[00:10:49.500 --> 00:10:52.500]  就像早期的教會,
[00:10:52.500 --> 00:10:55.500]  他們得眾人的喜愛的時候,
[00:10:55.500 --> 00:10:57.500]  主就將得救的人數天天加給他們,
[00:10:57.500 --> 00:11:04.500]  果子是生命的結果,
[00:11:04.500 --> 00:11:08.500]  不是像我們聖誕節擺聖誕樹的時候,
[00:11:08.500 --> 00:11:13.500]  掛上各種各樣的果子,
[00:11:13.500 --> 00:11:17.500]  生命樹的果子是要從裏面結出來的,
[00:11:17.500 --> 00:11:21.500]  不是掛上去的,
[00:11:21.500 --> 00:11:24.500]  基督徒的生命,
[00:11:24.500 --> 00:11:26.500]  怎樣結果子呢?
[00:11:26.500 --> 00:11:29.500]  一個教會怎樣結出來敬拜的果子呢?
[00:11:29.500 --> 00:11:34.500]  結出品格的果子來,
[00:11:34.500 --> 00:11:36.500]  結出行為的果子來,
[00:11:36.500 --> 00:11:39.500]  然後結出福音的果子來,
[00:11:39.500 --> 00:11:41.500]  這個故事,
[00:11:41.500 --> 00:11:43.500]  耶穌剛才講的故事,
[00:11:43.500 --> 00:11:46.500]  提醒我們有三個方面,
[00:11:46.500 --> 00:11:54.500]  首先我們要有一個迫切的心,
[00:11:54.500 --> 00:11:59.500]  要迫切的追求結果子,
[00:11:59.500 --> 00:12:06.500]  同時這個結果子是因為生命的結果,
[00:12:06.500 --> 00:12:12.500]  所以生命的成長需要時間,
[00:12:12.500 --> 00:12:17.500]  所以我們要耐心的去追求生命的成長,
[00:12:17.500 --> 00:12:23.500]  最後這個生命怎樣能夠成長呢?
[00:12:23.500 --> 00:12:26.500]  我們在教會裏面,
[00:12:26.500 --> 00:12:28.500]  教會的領袖,
[00:12:28.500 --> 00:12:33.500]  要用心的來培育生命,
[00:12:33.500 --> 00:12:38.500]  就好像這個果樹要結果子的時候要鬆土,
[00:12:38.500 --> 00:12:40.500]  要施肥,
[00:12:40.500 --> 00:12:43.500]  我們要做園丁的工作,
[00:12:43.500 --> 00:12:45.500]  首先我們要全心的切求,
[00:12:45.500 --> 00:12:51.500]  迫切的追求結果子,
[00:12:51.500 --> 00:12:56.500]  人生看起來好像一天一天很長,
[00:12:56.500 --> 00:13:01.500]  有很多例行的事情,
[00:13:01.500 --> 00:13:06.500]  這個教會一年有52個禮拜,
[00:13:06.500 --> 00:13:09.500]  有52個星期天,
[00:13:09.500 --> 00:13:14.500]  我們一個禮拜一個禮拜來崇拜,
[00:13:14.500 --> 00:13:19.500]  很多時候就容易變成例行的公事,
[00:13:19.500 --> 00:13:22.500]  我們每一天的生活裏面,
[00:13:22.500 --> 00:13:25.500]  常常有很多緊急的事情發生,
[00:13:25.500 --> 00:13:28.500]  好像要重於應付,
[00:13:28.500 --> 00:13:31.500]  比如說這個冬天那麼長,
[00:13:31.500 --> 00:13:33.500]  這個冬天那麼冷,
[00:13:33.500 --> 00:13:37.500]  什麼時候就有人生病了,
[00:13:37.500 --> 00:13:40.500]  前兩天我的太太就生病了,
[00:13:40.500 --> 00:13:44.500]  週末莫斯嘉裏都最忙的,
[00:13:44.500 --> 00:13:47.500]  我昨天早上有禱告會,
[00:13:47.500 --> 00:13:51.500]  晚上家裏有小組聚會,
[00:13:51.500 --> 00:13:54.500]  今天還有敬拜,
[00:13:54.500 --> 00:13:58.500]  下午我們要開始第二堂的崇拜,
[00:13:58.500 --> 00:14:01.500]  下午又有第二堂的敬拜,
[00:14:01.500 --> 00:14:02.500]  又要去籌備了,
[00:14:02.500 --> 00:14:03.500]  這麼忙,
[00:14:03.500 --> 00:14:07.500]  我太太突然之間倒下了,
[00:14:07.500 --> 00:14:11.500]  很多她做的事情我就要去安排,
[00:14:11.500 --> 00:14:19.500]  常常重於應付緊急的事情,
[00:14:19.500 --> 00:14:21.500]  也有很多時候,
[00:14:21.500 --> 00:14:23.500]  上帝愛我們,
[00:14:23.500 --> 00:14:27.500]  給我們很豐盛的祝福,
[00:14:27.500 --> 00:14:29.500]  生活很豐富,
[00:14:29.500 --> 00:14:32.500]  有很多可以去享受的,
[00:14:32.500 --> 00:14:36.500]  但是常常在這些例行的事情裏面,
[00:14:36.500 --> 00:14:40.500]  當我們應付緊急的需要的時候,
[00:14:40.500 --> 00:14:46.500]  在我們享受上帝給我們物質上豐富的祝福的時候,
[00:14:46.500 --> 00:14:52.500]  常常就會忘記我們活著為什麼,
[00:14:52.500 --> 00:14:58.500]  所以要真的是一生結出果子來,
[00:14:58.500 --> 00:15:01.500]  常常要有一個迫切的心,
[00:15:01.500 --> 00:15:08.500]  這個迫切的心就是要常常敬畏上帝,
[00:15:08.500 --> 00:15:12.500]  記得上帝給我們人生的使命,
[00:15:12.500 --> 00:15:19.500]  怎麼樣子能夠常常記得上帝給我們人生的使命呢?
[00:15:19.500 --> 00:15:21.500]  一個就是要敬畏上帝,
[00:15:21.500 --> 00:15:25.500]  一個就是要常常感謝上帝,
[00:15:25.500 --> 00:15:28.500]  為什麼要敬畏上帝?
[00:15:28.500 --> 00:15:33.500]  因為我們受造奇妙可畏,
[00:15:33.500 --> 00:15:37.500]  我們照著上帝的榮耀被造,
[00:15:37.500 --> 00:15:44.500]  也就是說他照著他的形象和樣子造了我們,
[00:15:44.500 --> 00:15:47.500]  我們看我們自己生命的時候,
[00:15:47.500 --> 00:15:50.500]  要有一個敬畏的心,
[00:15:50.500 --> 00:15:52.500]  你很了不起,
[00:15:52.500 --> 00:15:55.500]  要很看重自己,
[00:15:55.500 --> 00:16:00.500]  上帝造了你不是只是要你來吃喝玩樂的,
[00:16:00.500 --> 00:16:03.500]  那是豬的人生,
[00:16:03.500 --> 00:16:07.500]  上帝不單單造了我們,
[00:16:07.500 --> 00:16:10.500]  照他的形象和樣子造了我們,
[00:16:10.500 --> 00:16:14.500]  我們悖逆他,
[00:16:14.500 --> 00:16:26.500]  我們遠離上帝,
[00:16:26.500 --> 00:16:34.500]  但是上帝參加耶穌基督來,
[00:16:34.500 --> 00:16:37.500]  在十字架上為我們死,
[00:16:37.500 --> 00:16:43.500]  用耶穌基督的生命來贖回我們的生命,
[00:16:43.500 --> 00:16:46.500]  保羅告訴我們說,
[00:16:46.500 --> 00:16:50.500]  我們是用重價買贖回來的,
[00:16:50.500 --> 00:16:53.500]  所以我們要常存一個感恩的心,
[00:16:53.500 --> 00:16:56.500]  知道耶穌基督為了救贖我們,
[00:16:56.500 --> 00:16:59.500]  祂在十字架上付上捨命的代價,
[00:16:59.500 --> 00:17:04.500]  當我們在上帝的面前敬畏祂感恩的時候,
[00:17:04.500 --> 00:17:09.500]  我們就知道我們一生要為主而活,
[00:17:09.500 --> 00:17:13.500]  不再為自己而活,
[00:17:13.500 --> 00:17:16.500]  為什麼叫做不再為自己而活呢?
[00:17:16.500 --> 00:17:18.500]  聖經告訴我們,
[00:17:18.500 --> 00:17:22.500]  人生的目的就是要榮耀上帝,
[00:17:22.500 --> 00:17:24.500]  並且以上帝為樂,
[00:17:24.500 --> 00:17:27.500]  那怎麼樣能夠榮耀上帝,
[00:17:27.500 --> 00:17:30.500]  以上帝為樂呢?
[00:17:30.500 --> 00:17:32.500]  首先呢,
[00:17:32.500 --> 00:17:37.500]  我們要改變我們生命的追求,
[00:17:37.500 --> 00:17:41.500]  世人通常追求什麼呢?
[00:17:41.500 --> 00:17:43.500]  很簡單,
[00:17:43.500 --> 00:17:45.500]  每個人都一樣,
[00:17:45.500 --> 00:17:47.500]  發財,
[00:17:47.500 --> 00:17:49.500]  要有錢,
[00:17:49.500 --> 00:17:52.500]  當我兩個兒子長大的時候,
[00:17:52.500 --> 00:17:54.500]  我有時候問他們,
[00:17:54.500 --> 00:17:57.500]  我說你長大要幹嘛?
[00:17:57.500 --> 00:17:59.500]  我的兒子跟我說,
[00:17:59.500 --> 00:18:01.500]  我要發財,
[00:18:01.500 --> 00:18:03.500]  我要賺很多錢,
[00:18:03.500 --> 00:18:05.500]  我說你怎麼賺錢呢?
[00:18:05.500 --> 00:18:10.500]  我要找一個賺很多錢的工作,
[00:18:10.500 --> 00:18:13.500]  我很奇怪,
[00:18:13.500 --> 00:18:18.500]  我們夫妻兩個並不是那麼看重錢,
[00:18:18.500 --> 00:18:21.500]  我們也不是很努力的追求財富,
[00:18:21.500 --> 00:18:24.500]  我們也不是很窮,
[00:18:24.500 --> 00:18:27.500]  我們也不是常常需要錢,
[00:18:27.500 --> 00:18:29.500]  我常常很奇怪說,
[00:18:29.500 --> 00:18:32.500]  他為什麼就想著要賺錢呢?
[00:18:32.500 --> 00:18:33.500]  我後來想,
[00:18:33.500 --> 00:18:34.500]  沒有,
[00:18:34.500 --> 00:18:36.500]  這個人都是一樣的,
[00:18:36.500 --> 00:18:38.500]  住在這個世界的裡面,
[00:18:38.500 --> 00:18:42.500]  我們常常被這麼豐富的物質來迷惑,
[00:18:42.500 --> 00:18:43.500]  吸引,
[00:18:43.500 --> 00:18:44.500]  吸引,
[00:18:44.500 --> 00:18:45.500]  所以呢,
[00:18:45.500 --> 00:18:46.500]  年輕人,
[00:18:46.500 --> 00:18:48.500]  長大的時候,
[00:18:48.500 --> 00:18:50.500]  就想要更多的錢,
[00:18:50.500 --> 00:18:52.500]  就想要買他可以想要買的東西,
[00:18:52.500 --> 00:18:54.500]  就要買要買到的東西,
[00:18:54.500 --> 00:19:03.500]  我們人都是把追求錢財財富當作人生的目標,
[00:19:03.500 --> 00:19:08.500]  當我們追求錢財當作人生的目標的時候,
[00:19:08.500 --> 00:19:10.500]  我們就不能夠榮耀上帝,
[00:19:10.500 --> 00:19:13.500]  就不能夠以上帝為樂,
[00:19:13.500 --> 00:19:16.500]  不但不能夠以上帝為樂,
[00:19:16.500 --> 00:19:20.500]  人生常常生活在擔憂、焦慮、愁苦的裡面,
[00:19:20.500 --> 00:19:25.500]  所以我們常常要記得耶穌跟我們說的,
[00:19:25.500 --> 00:19:29.500]  人就是賺得全世界,
[00:19:29.500 --> 00:19:31.500]  世上的生命有什麼益處呢?
[00:19:31.500 --> 00:19:35.500]  所以我們要追求生命,
[00:19:35.500 --> 00:19:37.500]  什麼是生命?
[00:19:37.500 --> 00:19:40.500]  生命就是上帝的生命,
[00:19:40.500 --> 00:19:42.500]  我們追求上帝的時候,
[00:19:42.500 --> 00:19:45.500]  我們就得到生命,
[00:19:45.500 --> 00:19:47.500]  耶穌還說,
[00:19:47.500 --> 00:19:51.500]  要先求神的國和神的義,
[00:19:51.500 --> 00:19:54.500]  這些東西都要加給我們了,
[00:19:54.500 --> 00:19:56.500]  什麼是上帝的國?
[00:19:56.500 --> 00:20:00.500]  上帝的國就是上帝的掌管,
[00:20:00.500 --> 00:20:03.500]  我們屬於上帝的人,
[00:20:03.500 --> 00:20:06.500]  不是被這個世界掌管,
[00:20:06.500 --> 00:20:09.500]  是上帝的能力掌管我們,
[00:20:09.500 --> 00:20:13.500]  我們是在神的恩典和能力之下,
[00:20:13.500 --> 00:20:15.500]  什麼是上帝的義?
[00:20:15.500 --> 00:20:20.500]  上帝的義就是靠著耶穌基督成為義人,
[00:20:20.500 --> 00:20:23.500]  當我們跟隨耶穌的時候,
[00:20:23.500 --> 00:20:28.500]  當我們要耶穌的生命在我們裡面活出來的時候,
[00:20:28.500 --> 00:20:30.500]  我們就成為了義,
[00:20:30.500 --> 00:20:33.500]  所以我們人生的目標,
[00:20:33.500 --> 00:20:37.500]  要從追求這些東西,
[00:20:37.500 --> 00:20:40.500]  要從擔憂這些東西,
[00:20:40.500 --> 00:20:44.500]  追求讓上帝來掌管我們的生命,
[00:20:44.500 --> 00:20:48.500]  追求跟耶穌基督聯合,
[00:20:48.500 --> 00:20:51.500]  追求活在耶穌基督裡面,
[00:20:51.500 --> 00:20:55.500]  讓耶穌把我們變成祂的樣子,
[00:20:55.500 --> 00:20:59.500]  當我們生命目標在改變的時候,
[00:20:59.500 --> 00:21:03.500]  生活的優先次序就要改變,
[00:21:03.500 --> 00:21:07.500]  生活的態度就要改變,
[00:21:07.500 --> 00:21:10.500]  首先就是要愛惜光陰,
[00:21:10.500 --> 00:21:14.500]  每個人的時間都是很有限的,
[00:21:14.500 --> 00:21:16.500]  你一天二十個小時,
[00:21:16.500 --> 00:21:19.500]  我一天也是二十四個小時,
[00:21:19.500 --> 00:21:21.500]  你一個禮拜七天,
[00:21:21.500 --> 00:21:23.500]  我一個禮拜也是七天,
[00:21:23.500 --> 00:21:25.500]  很多時候,
[00:21:25.500 --> 00:21:29.500]  我們說我知道要去敬拜,
[00:21:29.500 --> 00:21:33.500]  但是我星期天很忙,
[00:21:33.500 --> 00:21:35.500]  很多時候我們知道要讀聖經,
[00:21:35.500 --> 00:21:36.500]  要禱告,
[00:21:36.500 --> 00:21:39.500]  要親近上帝,
[00:21:39.500 --> 00:21:41.500]  但是我好忙,
[00:21:41.500 --> 00:21:44.500]  我每天睡覺的時間都不夠,
[00:21:44.500 --> 00:21:47.500]  怎麼樣子有時間去讀聖經,
[00:21:47.500 --> 00:21:49.500]  怎麼有時間去禱告,
[00:21:49.500 --> 00:21:54.500]  怎麼有時間去服事,
[00:21:54.500 --> 00:21:57.500]  時間大家都一樣,
[00:21:57.500 --> 00:21:59.500]  真正的問題是,
[00:21:59.500 --> 00:22:02.500]  我們怎麼樣子選擇使用時間,
[00:22:02.500 --> 00:22:05.500]  你把真正看重的事情,
[00:22:05.500 --> 00:22:08.500]  你就會去花時間,
[00:22:08.500 --> 00:22:10.500]  所以問題是,
[00:22:10.500 --> 00:22:12.500]  我們是不是真的把追求上帝,
[00:22:12.500 --> 00:22:15.500]  看作首要的事情,
[00:22:15.500 --> 00:22:20.500]  我們要是把敬拜看作重要的話,
[00:22:20.500 --> 00:22:21.500]  我們如果把讀經,
[00:22:21.500 --> 00:22:23.500]  禱告看作重要的話,
[00:22:23.500 --> 00:22:26.500]  我們渴望親近上帝的時候,
[00:22:26.500 --> 00:22:30.500]  我們知道身體要吃東西,
[00:22:30.500 --> 00:22:32.500]  身體要鍛煉,
[00:22:32.500 --> 00:22:35.500]  但是人裡面的生命,
[00:22:35.500 --> 00:22:37.500]  也要吃東西,
[00:22:37.500 --> 00:22:40.500]  也要鍛煉,
[00:22:40.500 --> 00:22:43.500]  你知道看重身體,
[00:22:43.500 --> 00:22:45.500]  那你知道看重生命嗎?
[00:22:45.500 --> 00:22:48.500]  生命比身體更重要,
[00:22:48.500 --> 00:22:51.500]  很多時候不開心,
[00:22:51.500 --> 00:22:53.500]  不是因為你生病,
[00:22:53.500 --> 00:22:55.500]  是因為你裡面,
[00:22:55.500 --> 00:22:57.500]  沒有力量,
[00:22:57.500 --> 00:22:59.500]  沒有信心,
[00:22:59.500 --> 00:23:01.500]  沒有光明,
[00:23:01.500 --> 00:23:03.500]  你裡面不健康,
[00:23:03.500 --> 00:23:04.500]  所以呢,
[00:23:04.500 --> 00:23:06.500]  你就不高興,
[00:23:06.500 --> 00:23:09.500]  我們要餵養我們的生命,
[00:23:09.500 --> 00:23:13.500]  但是我用不用時間來餵養你的生命,
[00:23:13.500 --> 00:23:16.500]  所以保羅說,
[00:23:16.500 --> 00:23:18.500]  你們要愛惜光陰,
[00:23:18.500 --> 00:23:21.500]  因為現今的世代邪惡,
[00:23:21.500 --> 00:23:25.500]  這個世代有什麼邪惡呢?
[00:23:25.500 --> 00:23:27.500]  這個邪惡你是看不出來的,
[00:23:27.500 --> 00:23:30.500]  因為邪惡都是用好東西的面貌出現,
[00:23:30.500 --> 00:23:34.500]  因為邪惡都是用好東西的面貌出現,
[00:23:34.500 --> 00:23:38.500]  比如說電子遊戲,
[00:23:38.500 --> 00:23:40.500]  玩起來好開心啊,
[00:23:40.500 --> 00:23:42.500]  好興奮啊,
[00:23:42.500 --> 00:23:44.500]  但是,
[00:23:44.500 --> 00:23:46.500]  你的時間就被偷走了,
[00:23:46.500 --> 00:23:48.500]  一會兒幾個小時就過去了,
[00:23:48.500 --> 00:23:52.500]  各種各樣的都是看起來是美好的東西,
[00:23:52.500 --> 00:23:55.500]  引誘你,
[00:23:55.500 --> 00:23:57.500]  浪費自己的生命,
[00:23:57.500 --> 00:24:00.500]  浪費時間,
[00:24:00.500 --> 00:24:04.500]  我們追求錢財,
[00:24:04.500 --> 00:24:06.500]  物質豐富,
[00:24:06.500 --> 00:24:09.500]  這些東西看上去都很美好,
[00:24:09.500 --> 00:24:12.500]  你用一生去追求的時候,
[00:24:12.500 --> 00:24:15.500]  人生就沒了,
[00:24:15.500 --> 00:24:18.500]  很多時候我覺得很可惜,
[00:24:18.500 --> 00:24:20.500]  移民到這邊來,
[00:24:20.500 --> 00:24:22.500]  移民到這裡,
