
[00:00:00.000 --> 00:00:02.000]  大興姐妹早上好
[00:02:09.000 --> 00:02:11.000]  政府統計處最新發表的
[00:02:11.000 --> 00:02:15.000]  2022至2046年的人口推算
[00:02:15.000 --> 00:02:18.000]  65歲和以上的長者
[00:02:18.000 --> 00:02:20.000]  會逐年遞增
[00:02:20.000 --> 00:02:25.000]  至2046年將會有274萬
[00:02:25.000 --> 00:02:29.000]  佔總人口的比例36%
[00:02:29.000 --> 00:02:32.000]  就是每三名港人當中
[00:02:32.000 --> 00:02:36.000]  就會有多於一位的長者
[00:02:36.000 --> 00:02:40.000]  在這個講求效率的社會
[00:02:40.000 --> 00:02:42.000]  長者似乎不容易
[00:02:42.000 --> 00:02:44.000]  跟得上時代的步伐
[00:02:44.000 --> 00:02:47.000]  就例如很多茶餐廳
[00:02:47.000 --> 00:02:50.000]  都要求QR code點餐
[00:02:50.000 --> 00:02:54.000]  也有很多商舖要求電子支付
[00:02:54.000 --> 00:02:56.000]  真的要有個電話在這裡
[00:02:56.000 --> 00:02:57.000]  才有飯吃
[00:02:57.000 --> 00:03:00.000]  所以我們不時都會聽到
[00:03:00.000 --> 00:03:02.000]  一些長者他慨嘆
[00:03:02.000 --> 00:03:04.000]  他說老了沒用了
[00:03:04.000 --> 00:03:08.000]  什麼都不懂又怕連累人
[00:03:08.000 --> 00:03:10.000]  哪裡都不要去了
[00:03:10.000 --> 00:03:12.000]  什麼都不要做了
[00:03:12.000 --> 00:03:15.000]  也有很多人想在自己的歲月
[00:03:15.000 --> 00:03:17.000]  逐漸流逝
[00:03:17.000 --> 00:03:19.000]  都有一點成王成孔
[00:03:19.000 --> 00:03:23.000]  只是你內心的感受
[00:03:23.000 --> 00:03:25.000]  是會好像李商隱所說的
[00:03:25.000 --> 00:03:27.000]  夕陽無限好
[00:03:27.000 --> 00:03:29.000]  只是近黃昏
[00:03:29.000 --> 00:03:32.000]  還是好像劉宇錫
[00:03:32.000 --> 00:03:35.000]  很積極正面地說
[00:03:35.000 --> 00:03:37.000]  莫道桑如萬
[00:03:37.000 --> 00:03:39.000]  惟下常滿天呢
[00:03:39.000 --> 00:03:43.000]  私人的意思
[00:03:43.000 --> 00:03:46.000]  說不要慨嘆自己年紀大了
[00:03:46.000 --> 00:03:49.000]  連老都要堅信
[00:03:49.000 --> 00:03:51.000]  內心所懷的信念
[00:03:51.000 --> 00:03:53.000]  是並未衰殘的
[00:03:53.000 --> 00:03:55.000]  就好像漫天的紅霞
[00:03:55.000 --> 00:03:57.000]  雖然時盡黃昏
[00:03:57.000 --> 00:04:00.000]  卻卻是額外的遜麗燦爛
[00:04:00.000 --> 00:04:04.000]  所以老年並不可怕
[00:04:04.000 --> 00:04:06.000]  是在乎於我們
[00:04:06.000 --> 00:04:08.000]  以怎樣的心境
[00:04:08.000 --> 00:04:10.000]  以及依靠什麼
[00:04:10.000 --> 00:04:12.000]  去過我們面前的日子
[00:04:12.000 --> 00:04:14.000]  生命是可以選擇的
[00:04:14.000 --> 00:04:17.000]  在分享信息之前
[00:04:17.000 --> 00:04:19.000]  我們同心祈禱
[00:04:19.000 --> 00:04:23.000]  天父上帝感謝你
[00:04:23.000 --> 00:04:25.000]  時常的看顧與同行
[00:04:25.000 --> 00:04:27.000]  因著你愛的呼召
[00:04:27.000 --> 00:04:30.000]  我們再次返回你的殿當中
[00:04:30.000 --> 00:04:32.000]  我們一起去敬拜你
[00:04:32.000 --> 00:04:34.000]  一起去侍奉你
[00:04:34.000 --> 00:04:36.000]  讓我們可以再次
[00:04:36.000 --> 00:04:38.000]  得著新心靈的滿足
[00:04:38.000 --> 00:04:40.000]  求聖靈幫助我們
[00:04:40.000 --> 00:04:42.000]  去明白你話語的教導
[00:04:42.000 --> 00:04:44.000]  聽在耳裡
[00:04:44.000 --> 00:04:46.000]  記在心上
[00:04:46.000 --> 00:04:48.000]  讓我們的生命上進
[00:04:48.000 --> 00:04:50.000]  更體貼你的心意
[00:04:50.000 --> 00:04:52.000]  懂得敬老扶幼
[00:04:52.000 --> 00:04:54.000]  為主結果
[00:04:54.000 --> 00:04:56.000]  我們同心合意的禱告
[00:04:56.000 --> 00:04:58.000]  是奉耶穌基督命求
[00:04:58.000 --> 00:05:00.000]  阿們
[00:05:00.000 --> 00:05:05.000]  詩篇九十二篇是一首
[00:05:05.000 --> 00:05:07.000]  在安息日敬拜上帝時
[00:05:07.000 --> 00:05:10.000]  還唱的詩歌
[00:05:10.000 --> 00:05:12.000]  以宣揚和稱謝耶和華
[00:05:12.000 --> 00:05:16.000]  這位至高者的慈愛和信實
[00:05:16.000 --> 00:05:18.000]  以色列人透過日夜
[00:05:18.000 --> 00:05:20.000]  還唱這首詩歌
[00:05:20.000 --> 00:05:22.000]  除了紀念神對他們
[00:05:22.000 --> 00:05:24.000]  那份無條件的恩慈
[00:05:24.000 --> 00:05:26.000]  也提醒將這一天
[00:05:26.000 --> 00:05:28.000]  分別為聖
[00:05:28.000 --> 00:05:30.000]  在例行的工作當中
[00:05:30.000 --> 00:05:33.000]  學習放下重擔
[00:05:33.000 --> 00:05:36.000]  進入上帝所賜的安息之中
[00:05:36.000 --> 00:05:38.000]  去榮耀神
[00:05:38.000 --> 00:05:40.000]  去享受神
[00:05:40.000 --> 00:05:43.000]  因為這樣才是應該做的美事
[00:05:43.000 --> 00:05:46.000]  這樣做是理所當然的事
[00:05:46.000 --> 00:05:50.000]  接著詩人講述到
[00:05:50.000 --> 00:05:52.000]  在耶和華至高者的
[00:05:52.000 --> 00:05:54.000]  管治之下
[00:05:54.000 --> 00:05:56.000]  分析了惡人和義人
[00:05:56.000 --> 00:05:59.000]  這兩類人不同的命徒
[00:05:59.000 --> 00:06:01.000]  惡人就是指那些
[00:06:01.000 --> 00:06:05.000]  拒絕上帝驕傲自大的愚昧人
[00:06:05.000 --> 00:06:07.000]  雖然有些時我們看起來
[00:06:07.000 --> 00:06:09.000]  他們好像很風光
[00:06:09.000 --> 00:06:11.000]  甚至乎被稱讚
[00:06:11.000 --> 00:06:14.000]  但是我們不需要羨慕他們
[00:06:14.000 --> 00:06:17.000]  更加不要被他們誘惑
[00:06:17.000 --> 00:06:20.000]  因為我們所信靠的神
[00:06:20.000 --> 00:06:22.000]  是公義正直的神
[00:06:22.000 --> 00:06:24.000]  惡人縱然表面
[00:06:24.000 --> 00:06:27.000]  好像花草般的繁盛
[00:06:27.000 --> 00:06:30.000]  卻卻只是剎那的光輝
[00:06:30.000 --> 00:06:32.000]  當時候到了
[00:06:32.000 --> 00:06:34.000]  當神的審判到了
[00:06:34.000 --> 00:06:37.000]  會被消失滅亡
[00:06:37.000 --> 00:06:40.000]  然而十二節
[00:06:40.000 --> 00:06:42.000]  詩人提及到義人
[00:06:42.000 --> 00:06:45.000]  義人就是依靠上帝的百姓
[00:06:45.000 --> 00:06:48.000]  遵守上帝誡命的指紋
[00:06:48.000 --> 00:06:50.000]  這些與神和好的人
[00:06:50.000 --> 00:06:53.000]  會被神保守和祝福
[00:06:53.000 --> 00:06:55.000]  充滿生機
[00:06:55.000 --> 00:06:57.000]  發旺如棕樹
[00:06:57.000 --> 00:07:01.000]  生長如黎巴嫩的香柏樹
[00:07:03.000 --> 00:07:07.000]  棕樹是中東地很重要的果樹
[00:07:07.000 --> 00:07:10.000]  是挺拔美麗的象徵
[00:07:10.000 --> 00:07:12.000]  既有觀賞的效用
[00:07:12.000 --> 00:07:14.000]  又有經濟效益
[00:07:14.000 --> 00:07:17.000]  棕樹所結的椰棗
[00:07:17.000 --> 00:07:20.000]  更加兼具有醫療的價值
[00:07:20.000 --> 00:07:23.000]  耶利哥城繁榮的原因之一
[00:07:23.000 --> 00:07:25.000]  就是它盛產棕樹
[00:07:25.000 --> 00:07:28.000]  所以又叫做棕樹城
[00:07:28.000 --> 00:07:29.000]  而且棕樹枝
[00:07:29.000 --> 00:07:33.000]  也被拿來在崇拜的禮儀中使用
[00:07:33.000 --> 00:07:36.000]  例如我們在《利美記》二十三章
[00:07:36.000 --> 00:07:39.000]  耶和華就跟摩西說
[00:07:39.000 --> 00:07:41.000]  在鑄盤節的第一日
[00:07:41.000 --> 00:07:44.000]  就要拿美好樹上的果子
[00:07:44.000 --> 00:07:46.000]  和棕樹上的枝子
[00:07:46.000 --> 00:07:48.000]  和繁密樹的枝條
[00:07:48.000 --> 00:07:50.000]  並河旁的柳枝
[00:07:50.000 --> 00:07:53.000]  在耶和華你們的神面前
[00:07:53.000 --> 00:07:55.000]  歡樂七日
[00:07:55.000 --> 00:07:57.000]  而香柏樹
[00:07:57.000 --> 00:07:59.000]  是一種很長壽的植物
[00:07:59.000 --> 00:08:02.000]  總是用來表達一些力量
[00:08:02.000 --> 00:08:04.000]  穩固和威嚴
[00:08:04.000 --> 00:08:07.000]  這些樹木不直高大
[00:08:07.000 --> 00:08:10.000]  可以達到三十公尺以上
[00:08:10.000 --> 00:08:12.000]  它的樹官很寬闊
[00:08:12.000 --> 00:08:15.000]  是上好的建築材料
[00:08:15.000 --> 00:08:17.000]  在《聖經》當中
[00:08:17.000 --> 00:08:20.000]  最早跟建築相關的記載
[00:08:20.000 --> 00:08:22.000]  可見於公元前一千年
[00:08:22.000 --> 00:08:25.000]  以色列君王的時代
[00:08:25.000 --> 00:08:27.000]  我們在《實務意記》
[00:08:27.000 --> 00:08:29.000]  下的第七章
[00:08:29.000 --> 00:08:32.000]  王對先知拿丹說
[00:08:32.000 --> 00:08:34.000]  你看看
[00:08:34.000 --> 00:08:38.000]  我就是住在香柏木的宮裡面
[00:08:38.000 --> 00:08:41.000]  所以私人形容異人
[00:08:41.000 --> 00:08:43.000]  好像棕樹那麼興旺
[00:08:43.000 --> 00:08:45.000]  那麼有價值
[00:08:45.000 --> 00:08:47.000]  又好像香柏樹那麼茂盛
[00:08:47.000 --> 00:08:49.000]  那麼有威嚴
[00:08:49.000 --> 00:08:50.000]  這兩種樹木
[00:08:50.000 --> 00:08:53.000]  都是不斷地向上發展
[00:08:53.000 --> 00:08:56.000]  從頭到尾都不會呼和乾別
[00:08:56.000 --> 00:08:59.000]  流露出豐盛的生命力
[00:08:59.000 --> 00:09:04.000]  這些如此珍貴的樹木
[00:09:04.000 --> 00:09:07.000]  會被栽種於耶和華的殿當中
[00:09:07.000 --> 00:09:11.000]  在上帝的保守看顧之下
[00:09:11.000 --> 00:09:13.000]  得著活力
[00:09:13.000 --> 00:09:15.000]  法王長稱
[00:09:15.000 --> 00:09:17.000]  結果累累
[00:09:17.000 --> 00:09:19.000]  表明了異人的生命
[00:09:19.000 --> 00:09:23.000]  最重要的是跟上帝有結連的關係
[00:09:23.000 --> 00:09:25.000]  因為與神聯合
[00:09:25.000 --> 00:09:26.000]  他們的根
[00:09:26.000 --> 00:09:30.000]  就可以深深地紮穩在神的真理裡面
[00:09:30.000 --> 00:09:33.000]  一直得著滋養
[00:09:33.000 --> 00:09:36.000]  他們的身段在神的恩典當中
[00:09:36.000 --> 00:09:38.000]  長久興旺
[00:09:38.000 --> 00:09:39.000]  充滿活力
[00:09:39.000 --> 00:09:41.000]  對人的影響
[00:09:41.000 --> 00:09:43.000]  對群體的貢獻
[00:09:43.000 --> 00:09:45.000]  都不會停止
[00:09:45.000 --> 00:09:49.000]  即使他們在年老的時候
[00:09:49.000 --> 00:09:53.000]  仍然會結出豐盛的果子
[00:09:53.000 --> 00:09:56.000]  而人因為與神聯合
[00:09:56.000 --> 00:10:00.000]  所以他們的生命就是不一樣
[00:10:00.000 --> 00:10:04.000]  這首詩歌讓以色列人學習
[00:10:04.000 --> 00:10:06.000]  用一個更加廣闊的視角
[00:10:06.000 --> 00:10:07.000]  去看世事
[00:10:07.000 --> 00:10:10.000]  去看神的作為
[00:10:10.000 --> 00:10:11.000]  同樣地
[00:10:11.000 --> 00:10:13.000]  我們也可以藉著這首詩歌的內容
[00:10:13.000 --> 00:10:18.000]  去看今天發生在我們周遭的狀況
[00:10:18.000 --> 00:10:19.000]  俗語有說
[00:10:19.000 --> 00:10:21.000]  家有一老
[00:10:21.000 --> 00:10:23.000]  如有一寶
[00:10:23.000 --> 00:10:25.000]  你知不知道
[00:10:25.000 --> 00:10:29.000]  尖陣有多少寶
[00:10:29.000 --> 00:10:32.000]  今天是敬老主日
[00:10:32.000 --> 00:10:35.000]  首先祝福在座每一位哥哥姐姐
[00:10:35.000 --> 00:10:37.000]  身心看待
[00:10:37.000 --> 00:10:39.000]  恩典滿日
[00:10:39.000 --> 00:10:42.000]  聖經將敬老的教誨
[00:10:42.000 --> 00:10:45.000]  放在一個很廣闊的範疇當中
[00:10:45.000 --> 00:10:48.000]  使之成為信仰實踐的部分
[00:10:48.000 --> 00:10:51.000]  律例當中最明顯的教導
[00:10:51.000 --> 00:10:54.000]  就是剛才大家在啟應經文
[00:10:54.000 --> 00:11:01.000]  都有讀到的利美記十九章三十二節
[00:11:01.000 --> 00:11:03.000]  在白髮的人面前
[00:11:03.000 --> 00:11:05.000]  你要站起來
[00:11:05.000 --> 00:11:07.000]  要尊敬老人
[00:11:07.000 --> 00:11:09.000]  要敬畏你的上帝
[00:11:09.000 --> 00:11:12.000]  我視日和華
[00:11:12.000 --> 00:11:14.000]  敬文當中除了吩咐我們
[00:11:14.000 --> 00:11:18.000]  遵守一些外在的道德規範之外
[00:11:18.000 --> 00:11:21.000]  還要教導我們從我們的內心
[00:11:21.000 --> 00:11:24.000]  真誠地尊敬連長者
[00:11:24.000 --> 00:11:30.000]  那怎樣才能夠做到呢
[00:11:30.000 --> 00:11:33.000]  教會為著敬重連長的兄子
[00:11:33.000 --> 00:11:35.000]  向他們表達關愛
[00:11:35.000 --> 00:11:39.000]  履行敬老愛老的精神
[00:11:39.000 --> 00:11:41.000]  以實踐聖經的教導
[00:11:41.000 --> 00:11:44.000]  每年都會舉辦長青郊遊
[00:11:44.000 --> 00:11:46.000]  邀請六十五歲以上的會友
[00:11:46.000 --> 00:11:48.000]  享受愛熱
[00:11:48.000 --> 00:11:49.000]  郊遊拍照
[00:11:49.000 --> 00:11:51.000]  一起聊聊天
[00:11:51.000 --> 00:11:53.000]  輕鬆一下
[00:11:53.000 --> 00:11:55.000]  今年被邀請的長者
[00:11:55.000 --> 00:11:59.000]  知不知道有多少
[00:11:59.000 --> 00:12:01.000]  三百
[00:12:01.000 --> 00:12:03.000]  五百
[00:12:03.000 --> 00:12:06.000]  是超過八百位
[00:12:06.000 --> 00:12:08.000]  原來教會這個家
[00:12:08.000 --> 00:12:12.000]  是有這麼多寶的
[00:12:12.000 --> 00:12:14.000]  不知道稍後有多少位
[00:12:14.000 --> 00:12:17.000]  會參加郊遊的
[00:12:17.000 --> 00:12:19.000]  是不是都有很多位
[00:12:19.000 --> 00:12:21.000]  原來真的有很多的
[00:12:21.000 --> 00:12:22.000]  他們稍後都會
[00:12:22.000 --> 00:12:25.000]  和我們一起出去吃飯的
[00:12:25.000 --> 00:12:27.000]  長者們過去為社會
[00:12:27.000 --> 00:12:29.000]  和家庭勞碌
[00:12:29.000 --> 00:12:31.000]  服務了上一代
[00:12:31.000 --> 00:12:34.000]  他們也累積了不少的人生經驗
[00:12:34.000 --> 00:12:36.000]  和生活智慧
[00:12:36.000 --> 00:12:39.000]  只要我們多從欣賞的角度出發
[00:12:39.000 --> 00:12:41.000]  由心去敬重他們
[00:12:41.000 --> 00:12:44.000]  其實並不太為難
[00:12:44.000 --> 00:12:46.000]  經文章
[00:12:46.000 --> 00:12:49.000]  尊敬老人和敬畏上帝
[00:12:49.000 --> 00:12:51.000]  是連在一起
[00:12:51.000 --> 00:12:55.000]  使敬老的範疇得以更廣闊
[00:12:55.000 --> 00:12:57.000]  尊敬老人成為了
[00:12:57.000 --> 00:13:00.000]  敬畏上帝的一種表現
[00:13:00.000 --> 00:13:02.000]  所以信仰群體
[00:13:02.000 --> 00:13:07.000]  必須要承擔敬老愛侶這個責任
[00:13:07.000 --> 00:13:09.000]  我們才能夠實踐
[00:13:09.000 --> 00:13:13.000]  敬畏上帝尊敬老人的誡命
[00:13:13.000 --> 00:13:15.000]  將溫情關愛
[00:13:15.000 --> 00:13:19.000]  送到親愛的長者心裡面
[00:13:19.000 --> 00:13:21.000]  今年的郊遊名單
[00:13:21.000 --> 00:13:23.000]  和去年比較起來
[00:13:23.000 --> 00:13:27.000]  少了幾位每年都會參與的名字
[00:13:27.000 --> 00:13:30.000]  他們已經走在我們的前頭
[00:13:30.000 --> 00:13:32.000]  去了見主面
[00:13:32.000 --> 00:13:37.000]  二人會在主裡面得著真正的安息
[00:13:37.000 --> 00:13:40.000]  地上的人生就是這樣的了
[00:13:40.000 --> 00:13:42.000]  只是寄居的
[00:13:42.000 --> 00:13:44.000]  重要的是
[00:13:44.000 --> 00:13:47.000]  我們怎樣在當下活出
[00:13:47.000 --> 00:13:50.000]  好像棕樹那樣的生命
[00:13:50.000 --> 00:13:53.000]  好像柏樹那樣的興香
[00:13:53.000 --> 00:13:58.000]  我們從哪裡能夠得到這份能力呢
[00:13:58.000 --> 00:14:03.000]  在這個星期探訪了幾位年長的姊妹
[00:14:03.000 --> 00:14:06.000]  他們雖然因病住在醫院
[00:14:06.000 --> 00:14:08.000]  卻是很健談
[00:14:08.000 --> 00:14:11.000]  仍然紀念很多團友
[00:14:11.000 --> 00:14:15.000]  更加為了教會各大小事情禱告
[00:14:15.000 --> 00:14:18.000]  他們真的拿著周刊後面列著
[00:14:18.000 --> 00:14:23.000]  那些教務同工的名字來提名禱告
[00:14:23.000 --> 00:14:27.000]  他們講了很多年輕時候的故事給我們聽
[00:14:27.000 --> 00:14:29.000]  還邊講邊笑
[00:14:29.000 --> 00:14:32.000]  講到停不了口
[00:14:32.000 --> 00:14:36.000]  老人家的性情就好像小朋友一樣
[00:14:36.000 --> 00:14:39.000]  靜靜地聽長輩講自己的故事
[00:14:39.000 --> 00:14:42.000]  其實是一件很有趣的事情
[00:14:42.000 --> 00:14:44.000]  是生命的交流
[00:14:44.000 --> 00:14:48.000]  是上帝恩典的作為
[00:14:48.000 --> 00:14:50.000]  人年紀大了
[00:14:50.000 --> 00:14:53.000]  必然是會面對體力大不如前
[00:14:53.000 --> 00:14:57.000]  怎樣調整身心好好地生活
[00:14:57.000 --> 00:15:00.000]  是每個人都必須修的功課
[00:15:00.000 --> 00:15:03.000]  然而人活著就有盼望
[00:15:03.000 --> 00:15:06.000]  仍然可以被主使用
[00:15:06.000 --> 00:15:09.000]  發揮自己所長
[00:15:09.000 --> 00:15:14.000]  上帝應許護佑每一位信靠祂的人
[00:15:14.000 --> 00:15:18.000]  跟隨祂的人從年幼至年長
[00:15:18.000 --> 00:15:22.000]  眾說要發旺就必須向著陽光
[00:15:22.000 --> 00:15:25.000]  才能夠生長不直
[00:15:25.000 --> 00:15:27.000]  基督門徒的生命
[00:15:27.000 --> 00:15:30.000]  也都必須時常向著真理的光
[00:15:30.000 --> 00:15:32.000]  才能夠生長得好
[00:15:32.000 --> 00:15:35.000]  生命才能夠豐富
[00:15:35.000 --> 00:15:38.000]  耶穌基督就是公義的日頭
[00:15:38.000 --> 00:15:41.000]  祂能夠除去我們心裏的幽暗
[00:15:41.000 --> 00:15:44.000]  照亮我們人生的腳步
[00:15:44.000 --> 00:15:48.000]  經文提到的棕樹和香柏樹
[00:15:48.000 --> 00:15:50.000]  都是生命力強
[00:15:50.000 --> 00:15:52.000]  枝葉茂盛
[00:15:52.000 --> 00:15:53.000]  四季長春
[00:15:53.000 --> 00:15:56.000]  以高齡著稱的樹木
[00:15:56.000 --> 00:15:58.000]  各位年長者
[00:15:58.000 --> 00:16:02.000]  你們就好像私人所說的義人一樣
[00:16:02.000 --> 00:16:05.000]  在上帝的庇護底下
[00:16:05.000 --> 00:16:08.000]  枝葉茂盛、長春
[00:16:08.000 --> 00:16:10.000]  就像棕樹
[00:16:10.000 --> 00:16:13.000]  雖然經歷不少的寒冬
[00:16:13.000 --> 00:16:15.000]  也不至於凋零
[00:16:15.000 --> 00:16:18.000]  你們的信心高聳入雲
[00:16:18.000 --> 00:16:20.000]  就像香柏樹
[00:16:20.000 --> 00:16:22.000]  經年累月
[00:16:22.000 --> 00:16:26.000]  扎根站穩在盆石之上
[00:16:26.000 --> 00:16:30.000]  雖然曾經狂風暴雨的試煉
[00:16:30.000 --> 00:16:35.000]  但是仍然堅守對神的初心
[00:16:35.000 --> 00:16:39.000]  有人說退了休的長者
[00:16:39.000 --> 00:16:42.000]  是三等老人
[00:16:42.000 --> 00:16:45.000]  等什麼?
[00:16:45.000 --> 00:16:51.000]  等食、等睡、等見主面
[00:16:51.000 --> 00:16:53.000]  然而私人確確說
[00:16:53.000 --> 00:16:56.000]  長者並不是一無是處的
[00:16:56.000 --> 00:16:59.000]  長者不是躺平生活的
[00:16:59.000 --> 00:17:01.000]  不是三等
[00:17:01.000 --> 00:17:03.000]  而是三要
[00:17:03.000 --> 00:17:07.000]  上帝是要年長者做三要子民
[00:17:07.000 --> 00:17:09.000]  要結果子
[00:17:09.000 --> 00:17:11.000]  要滿了執仗
[00:17:11.000 --> 00:17:14.000]  以及要常法清
[00:17:14.000 --> 00:17:19.000]  年長的人仍然可以在上帝裡面扎根
[00:17:19.000 --> 00:17:22.000]  得著活力結出果子
[00:17:22.000 --> 00:17:25.000]  絕對是不會太遲的
[00:17:25.000 --> 00:17:28.000]  我知道在座的長者
[00:17:28.000 --> 00:17:30.000]  很多的哥哥姐姐
[00:17:30.000 --> 00:17:34.000]  你們都有很多精彩的故事
[00:17:34.000 --> 00:17:39.000]  但是請你們不要只是停留在那些回憶當中
[00:17:39.000 --> 00:17:42.000]  先知若然不是說過
[00:17:42.000 --> 00:17:46.000]  你們的老年人要法而夢嗎?
[00:17:46.000 --> 00:17:48.000]  今天的年長者
[00:17:48.000 --> 00:17:50.000]  仍然可以有夢想
[00:17:50.000 --> 00:17:53.000]  仍然可以為主做大事
[00:17:53.000 --> 00:17:56.000]  老仍有所謂
[00:17:56.000 --> 00:18:00.000]  聖經談到上帝的幾位僕人
[00:18:00.000 --> 00:18:04.000]  在年老的時候就成了偉大的事
[00:18:04.000 --> 00:18:08.000]  摩西和亞倫帶領以色列人出埃及的時候
[00:18:08.000 --> 00:18:12.000]  記不記得他們是多少歲?
[00:18:12.000 --> 00:18:16.000]  分別是八十歲和八十三歲
[00:18:16.000 --> 00:18:19.000]  約書亞征服迦南的時候
[00:18:19.000 --> 00:18:22.000]  都將近八十歲
[00:18:22.000 --> 00:18:25.000]  當迦勒八十三歲的時候
[00:18:25.000 --> 00:18:32.000]  他熱情滿滿地宣稱自己在迦南的承繼權
[00:18:32.000 --> 00:18:35.000]  老年人是大有所謂
[00:18:35.000 --> 00:18:41.000]  老年人仍然會被主使用
[00:18:41.000 --> 00:18:44.000]  年長者雖然身體大不如前
[00:18:44.000 --> 00:18:46.000]  這是事實
[00:18:46.000 --> 00:18:50.000]  但是幾十年累積下來的人生知識
[00:18:50.000 --> 00:18:52.000]  技能和經驗
[00:18:52.000 --> 00:18:56.000]  不論成敗都顯得十分寶貴
[00:18:56.000 --> 00:18:59.000]  這些都是年青一代可以參考
[00:18:59.000 --> 00:19:01.000]  可以學習
[00:19:01.000 --> 00:19:03.000]  甚至乎互相補足
[00:19:03.000 --> 00:19:06.000]  互相建立的好東西
[00:19:06.000 --> 00:19:09.000]  此外長者仍然可以為神作見證
[00:19:09.000 --> 00:19:11.000]  傳福音
[00:19:11.000 --> 00:19:12.000]  禱告
[00:19:12.000 --> 00:19:13.000]  奉獻
[00:19:13.000 --> 00:19:14.000]  招待
[00:19:14.000 --> 00:19:15.000]  探訪
[00:19:15.000 --> 00:19:17.000]  獻詩等等等等
[00:19:17.000 --> 00:19:22.000]  我知道在座很多哥哥姐姐都在做
[00:19:22.000 --> 00:19:27.000]  長者的生命仍然可以繼續為主發熱發光
[00:19:27.000 --> 00:19:32.000]  為擴展神角出一分力
[00:19:32.000 --> 00:19:35.000]  所以長者並不是弱者
[00:19:35.000 --> 00:19:38.000]  長者仍然會被神使用
[00:19:38.000 --> 00:19:42.000]  仍然可以為主多結果子
[00:19:42.000 --> 00:19:45.000]  有能力以生命來榮耀上帝
[00:19:45.000 --> 00:19:48.000]  使別人蒙恩得福
[00:19:48.000 --> 00:19:50.000]  結論來說
[00:19:50.000 --> 00:19:53.000]  信仰群體當中的年長者
[00:19:53.000 --> 00:19:56.000]  就是以異人這樣的身份
[00:19:56.000 --> 00:19:59.000]  建立在上帝的聖殿裡面
[00:19:59.000 --> 00:20:01.000]  得著上帝的恩典
[00:20:01.000 --> 00:20:04.000]  去過平安而滿足的生活
[00:20:04.000 --> 00:20:07.000]  我們和上帝結連的關係
[00:20:07.000 --> 00:20:10.000]  是出於耶和華恩賜的作為
[00:20:10.000 --> 00:20:13.000]  是正直的屬性
[00:20:13.000 --> 00:20:17.000]  願各位兄子可以成為大大受祝福的人
[00:20:17.000 --> 00:20:20.000]  也大大去祝福我們的後輩
