
[00:00:00.000 --> 00:00:02.120]  好 我們做一個簡短的禱告
[00:05:51.440 --> 00:05:54.200]  不知道大家有沒有聽說過錄像廳
[00:05:54.200 --> 00:05:56.520]  我去錄像廳裏面看了一夜的錄像
[00:05:56.520 --> 00:05:57.920]  就坐在那
[00:05:57.920 --> 00:06:00.920]  一動不動看了一夜的錄像
[00:06:00.920 --> 00:06:04.400]  第二天
[00:06:04.400 --> 00:06:07.480]  還是一個人腦子很清醒
[00:06:07.480 --> 00:06:08.760]  一不覺困
[00:06:08.760 --> 00:06:10.000]  因爲你看了一夜了
[00:06:10.000 --> 00:06:11.600]  到凌晨你該出去了
[00:06:11.600 --> 00:06:13.240]  你不可能一天
[00:06:13.240 --> 00:06:14.320]  然後出去了
[00:06:14.320 --> 00:06:16.320]  凌晨一個人
[00:06:16.320 --> 00:06:18.240]  就這樣漫無目的地走在街上
[00:06:18.240 --> 00:06:20.240]  也不知道幹什麼
[00:06:20.240 --> 00:06:25.680]  但是突然一個很小的聲音
[00:06:25.680 --> 00:06:27.680]  對我說 哎
[00:06:27.680 --> 00:06:29.680]  去上神學
[00:06:29.680 --> 00:06:34.120]  我不知道那時候我從來沒聽過神學是什麼
[00:06:34.120 --> 00:06:36.120]  我從來不知道神學是什麼
[00:06:36.120 --> 00:06:39.120]  我也從來沒聽過神學
[00:06:39.120 --> 00:06:41.120]  但是我有個下意識地知道
[00:06:41.120 --> 00:06:44.280]  這個神學是什麼
[00:06:44.280 --> 00:06:48.840]  一定是和我的信仰有關係
[00:06:48.840 --> 00:06:51.000]  我回到家之後
[00:06:51.000 --> 00:06:56.280]  我媽媽幫我給教會聯繫了
[00:06:56.280 --> 00:06:59.160]  教會幫我聯繫什麼
[00:06:59.160 --> 00:07:01.280]  去個聖經班 我去了聖經班
[00:07:01.280 --> 00:07:03.040]  我以爲那是神學院呢
[00:07:03.040 --> 00:07:04.840]  因爲在我的心裏是什麼
[00:07:04.840 --> 00:07:07.360]  就是爲自己找一個退路
[00:07:07.360 --> 00:07:10.760]  我以爲那個神學院也是一個像別的大學一樣
[00:07:10.760 --> 00:07:14.760]  我以爲自己沒有考大學找一個退路
[00:07:14.760 --> 00:07:17.720]  找另外一個選擇 另外一個出路
[00:07:17.720 --> 00:07:19.480]  實際上是一個聖經班
[00:07:19.480 --> 00:07:24.360]  在一個很偏僻很偏僻的一個農村裏面
[00:07:24.360 --> 00:07:26.360]  一個聖經班
[00:07:26.360 --> 00:07:29.880]  但是在那裏
[00:07:29.880 --> 00:07:32.880]  我明白了我的信仰
[00:07:32.880 --> 00:07:35.880]  我明白了我信的是什麼
[00:07:39.080 --> 00:07:44.960]  然後從此我的人生軌跡開始改變
[00:07:44.960 --> 00:07:51.760]  從此我一生開始改變
[00:07:51.760 --> 00:07:53.280]  我從那裏
[00:07:53.280 --> 00:07:54.760]  我知道我塑性的是什麼
[00:07:54.760 --> 00:07:57.360]  然後我知道了神學院
[00:07:57.360 --> 00:08:02.560]  在短短的不到半年的時間裏
[00:08:02.560 --> 00:08:04.560]  我被感動了
[00:08:04.560 --> 00:08:09.560]  可以說我被感動了超過哭過7次
[00:08:09.560 --> 00:08:13.560]  我不知道爲什麼
[00:08:13.560 --> 00:08:16.360]  反正就是哭 就是哭 就是哭
[00:08:16.360 --> 00:08:18.960]  我對我自己以前
[00:08:18.960 --> 00:08:23.760]  所有年輕人青少年一樣所做的事情都感到後悔
[00:08:23.760 --> 00:08:27.160]  反正就是哭
[00:08:27.160 --> 00:08:29.560]  從那以後我也沒有這樣哭過
[00:08:29.560 --> 00:08:32.760]  在那之前我也沒有這樣哭過
[00:08:32.760 --> 00:08:34.960]  就是在那裏
[00:08:34.960 --> 00:08:38.960]  並且在那裏我立下了一個心結說
[00:08:38.960 --> 00:08:40.960]  我要奉獻給你
[00:08:40.960 --> 00:08:46.160]  我要奉獻給你
[00:08:46.160 --> 00:08:51.160]  從那開始我說我要做一個傳道人
[00:08:51.160 --> 00:08:57.360]  我上神學是教會制式的
[00:08:57.360 --> 00:08:59.360]  連我最貧困的時候
[00:08:59.360 --> 00:09:00.760]  身上沒有一分錢的時候
[00:09:00.760 --> 00:09:03.360]  我也不願意跟別人說我沒有錢的時候
[00:09:03.360 --> 00:09:05.560]  突然有人幫助我 找到我
[00:09:05.560 --> 00:09:09.160]  說 聽說你最近很困難了
[00:09:09.160 --> 00:09:11.160]  我們這兒有人幫助你
[00:09:11.160 --> 00:09:14.160]  有一筆錢然後給你
[00:09:14.160 --> 00:09:19.960]  我說的這些
[00:09:19.960 --> 00:09:21.160]  都是因爲什麼
[00:09:21.160 --> 00:09:26.560]  因基督而來的寶貴恩典
[00:09:26.560 --> 00:09:29.960]  我說我的經歷並不是說鼓勵大家
[00:09:29.960 --> 00:09:31.760]  都來奉獻做傳道人
[00:09:31.760 --> 00:09:33.560]  No
[00:09:33.560 --> 00:09:37.960]  我是說因着耶穌基督
[00:09:37.960 --> 00:09:41.760]  我的人生被轉變
[00:09:41.760 --> 00:09:43.960]  被改變
[00:09:43.960 --> 00:09:52.360]  因爲在那個時代
[00:09:52.360 --> 00:09:55.960]  我的人生走入了最低谷最低谷
[00:09:55.960 --> 00:10:00.760]  我極度地想改變 想改變 想改變
[00:10:00.760 --> 00:10:06.760]  我周圍的人認爲我可以考上大學
[00:10:06.760 --> 00:10:10.160]  我的鄰居從小到大看着我長大
[00:10:10.160 --> 00:10:11.760]  都認爲我可以考上大學
[00:10:11.760 --> 00:10:13.960]  我自己也認爲我可以考上大學
[00:10:13.960 --> 00:10:18.960]  但最後我發現我連三本分數卷都夠不着
[00:10:26.960 --> 00:10:31.960]  但是耶穌基督給我預備了一條路
[00:10:31.960 --> 00:10:35.960]  預備了一條很不一樣的路
[00:10:35.960 --> 00:10:41.960]  讓我的人生慢慢地發生了改變
[00:10:41.960 --> 00:10:46.960]  當我們看這段經文的時候
[00:10:46.960 --> 00:10:49.960]  羅馬書五章六節
[00:10:49.960 --> 00:10:51.960]  這段經文提供的經文
[00:10:51.960 --> 00:10:54.960]  一開始就告訴我們說
[00:10:54.960 --> 00:10:57.960]  因我們還軟弱的時候
[00:10:57.960 --> 00:11:02.960]  基督就按鎖定的日期爲罪人死
[00:11:02.960 --> 00:11:04.960]  爲一人死是少有的
[00:11:04.960 --> 00:11:07.960]  爲人人死或者有感做的
[00:11:07.960 --> 00:11:10.960]  唯有基督在我們還做罪人的時候
[00:11:10.960 --> 00:11:11.960]  爲我們死
[00:11:11.960 --> 00:11:16.960]  神的愛就在此向我們顯明瞭
[00:11:16.960 --> 00:11:19.960]  當我們突然
[00:11:19.960 --> 00:11:21.960]  可能大家提到這段
[00:11:21.960 --> 00:11:26.960]  哎喲 基督爲我們死很遠很遠
[00:11:26.960 --> 00:11:33.960]  可是對於我來說
[00:11:33.960 --> 00:11:34.960]  透過這段經歷
[00:11:34.960 --> 00:11:38.960]  每次到我回想這段經歷的時候
[00:11:38.960 --> 00:11:39.960]  我明白
[00:11:39.960 --> 00:11:41.960]  我能真的感受到
[00:11:41.960 --> 00:11:47.960]  耶穌爲我死是很真實的一件事情
[00:11:50.960 --> 00:11:54.960]  因爲耶穌爲我死這件事情
[00:11:54.960 --> 00:11:59.960]  不僅是讓我的命運得到了一次改變
[00:11:59.960 --> 00:12:02.960]  更重要的是
[00:12:02.960 --> 00:12:05.960]  他對我改變的同時
[00:12:05.960 --> 00:12:08.960]  在我人生走過的每一條路
[00:12:08.960 --> 00:12:09.960]  每一個時刻
[00:12:09.960 --> 00:12:10.960]  遇到困難的時候
[00:12:10.960 --> 00:12:12.960]  他都有預備
[00:12:12.960 --> 00:12:20.960]  你想想一個爲你而獻上生命的
[00:12:20.960 --> 00:12:24.960]  一個爲你而獻上生命的
[00:12:24.960 --> 00:12:26.960]  還有什麼好處
[00:12:26.960 --> 00:12:29.960]  不會給你呢
[00:12:29.960 --> 00:12:36.960]  但是這段經文告訴我們的是
[00:12:36.960 --> 00:12:38.960]  耶穌爲我們死
[00:12:38.960 --> 00:12:41.960]  最重要帶來的恩典是
[00:12:41.960 --> 00:12:47.960]  讓我們與神和好
[00:12:47.960 --> 00:12:52.960]  與神和好
[00:12:52.960 --> 00:12:56.960]  而我當我開始上神學的時候
[00:12:56.960 --> 00:12:57.960]  我不明白
[00:12:57.960 --> 00:13:00.960]  我覺得不錯
[00:13:00.960 --> 00:13:01.960]  你看
[00:13:01.960 --> 00:13:04.960]  我知道我確定了我的信仰
[00:13:04.960 --> 00:13:07.960]  我真實的確定我的信仰
[00:13:07.960 --> 00:13:08.960]  但是我還不明白
[00:13:08.960 --> 00:13:12.960]  基督帶給我的這樣的恩典的目的是什麼
[00:13:12.960 --> 00:13:15.960]  我在我意識下來覺得不錯
[00:13:15.960 --> 00:13:17.960]  我有了另外一條出路
[00:13:17.960 --> 00:13:18.960]  我信了耶穌
[00:13:18.960 --> 00:13:20.960]  這個耶穌對我真的很好
[00:13:20.960 --> 00:13:21.960]  我知道他爲我死
[00:13:21.960 --> 00:13:24.960]  但是給我人生帶來另外一條出路
[00:13:24.960 --> 00:13:25.960]  這條出路上
[00:13:25.960 --> 00:13:29.960]  你會發現很多好心人可以幫助我
[00:13:29.960 --> 00:13:30.960]  缺衣服的時候
[00:13:30.960 --> 00:13:32.960]  有人給我奉獻衣服穿
[00:13:32.960 --> 00:13:33.960]  缺錢的時候
[00:13:33.960 --> 00:13:35.960]  突然有人自動找到我
[00:13:35.960 --> 00:13:38.960]  奉獻給我錢用
[00:13:38.960 --> 00:13:47.960]  但我從慢慢我纔開始明白
[00:13:47.960 --> 00:13:49.960]  耶穌給我所做的一切
[00:13:49.960 --> 00:13:52.960]  最終的目的是最大的恩典
[00:13:52.960 --> 00:13:53.960]  不是這些
[00:13:53.960 --> 00:13:58.960]  是讓我與神和好
[00:13:58.960 --> 00:14:02.960]  我們這當中有些基督徒
[00:14:02.960 --> 00:14:05.960]  我不知道你能有沒有一種感受
[00:14:05.960 --> 00:14:10.960]  什麼感受
[00:14:10.960 --> 00:14:14.960]  你能禱告
[00:14:14.960 --> 00:14:18.960]  是非常大的一種幸運和恩典
[00:14:18.960 --> 00:14:23.960]  不論什麼時候你都可以去禱告
[00:14:23.960 --> 00:14:25.960]  是非常大的恩典
[00:14:31.960 --> 00:14:34.960]  可能我們很多時候沒有感觸
[00:14:34.960 --> 00:14:37.960]  但是我有感觸
[00:14:37.960 --> 00:14:43.960]  因爲我是一個非常非常驕傲的人
[00:14:43.960 --> 00:14:48.960]  非常驕傲的人
[00:14:48.960 --> 00:14:53.960]  雖然感動去上神學院了
[00:14:53.960 --> 00:14:56.960]  我在神學院的時候
[00:14:56.960 --> 00:14:57.960]  看着別人
[00:14:57.960 --> 00:15:00.960]  很多從教會來的這些弟兄姐妹
[00:15:00.960 --> 00:15:02.960]  有很長的信仰背景
[00:15:02.960 --> 00:15:07.960]  教會天天很努力很努力地禱告
[00:15:07.960 --> 00:15:10.960]  我覺得你來學習了
[00:15:10.960 --> 00:15:13.960]  不好好花點時間去讀些書籍
[00:15:13.960 --> 00:15:15.960]  光禱告有什麼用
[00:15:15.960 --> 00:15:20.960]  我對他們這樣長時間禱告
[00:15:20.960 --> 00:15:23.960]  我腦子裏一開始真的比較反感
[00:15:23.960 --> 00:15:25.960]  你來學習上神學了嗎
[00:15:25.960 --> 00:15:26.960]  是不是
[00:15:26.960 --> 00:15:29.960]  你上神學你不多花點時間
[00:15:29.960 --> 00:15:32.960]  你開始複習了你是禱告
[00:15:32.960 --> 00:15:35.960]  開始要你寫作業了你也是禱告
[00:15:35.960 --> 00:15:40.960]  我對禱告真的一開始根本沒有任何的感覺
[00:15:40.960 --> 00:15:42.960]  我不喜歡禱告
[00:15:42.960 --> 00:15:47.960]  我覺得人就是要自己努力
[00:15:47.960 --> 00:15:48.960]  當然神是需要的
[00:15:48.960 --> 00:15:49.960]  我們需要神
[00:15:49.960 --> 00:15:52.960]  但是更重要的是需要自己努力
[00:15:55.960 --> 00:15:59.960]  就是我剛纔我發現的那一點
[00:15:59.960 --> 00:16:04.960]  我在中國上過四年的神學院
[00:16:04.960 --> 00:16:08.960]  其中對我最困難的實現的時候
[00:16:08.960 --> 00:16:11.960]  就是我真的那段時間
[00:16:11.960 --> 00:16:18.960]  我真的連買一頓飯的錢都沒有了
[00:16:18.960 --> 00:16:21.960]  買一頓飯的錢都沒有了
[00:16:21.960 --> 00:16:23.960]  對於我的臉子來說
[00:16:23.960 --> 00:16:25.960]  我不喜歡對別人說
[00:16:25.960 --> 00:16:26.960]  哎呀我很窮了
[00:16:26.960 --> 00:16:28.960]  你給我一點錢吧
[00:16:28.960 --> 00:16:31.960]  那時候我真的很
[00:16:31.960 --> 00:16:33.960]  雖然我上神學了
[00:16:33.960 --> 00:16:35.960]  除了上課禱告
[00:16:35.960 --> 00:16:37.960]  下課禱告之後
[00:16:37.960 --> 00:16:38.960]  上課老師禱告
[00:16:38.960 --> 00:16:40.960]  下課老師跟着帶着一起禱告
[00:16:40.960 --> 00:16:43.960]  喫飯的時候同學們一起攻島禱告
[00:16:43.960 --> 00:16:48.960]  其他時間說實在我真的很少禱告
[00:16:51.960 --> 00:16:53.960]  那次逼着我一個人
[00:16:53.960 --> 00:16:55.960]  跑到天
[00:16:55.960 --> 00:16:56.960]  我們有六樓
[00:16:56.960 --> 00:16:57.960]  一個六層樓
[00:16:57.960 --> 00:16:59.960]  我跑到一個人跑到那兒
[00:16:59.960 --> 00:17:00.960]  我捶着地
[00:17:00.960 --> 00:17:03.960]  我就這樣喊着
[00:17:03.960 --> 00:17:04.960]  神啊
[00:17:04.960 --> 00:17:06.960]  你讓我來讀神學了
[00:17:06.960 --> 00:17:09.960]  我連一碗飯都買不到了
[00:17:09.960 --> 00:17:13.960]  我讀什麼神學啊
[00:17:13.960 --> 00:17:18.960]  我就這樣跪在那
[00:17:18.960 --> 00:17:20.960]  這樣捶着地在那禱告
[00:17:22.960 --> 00:17:24.960]  就是那一次
[00:17:24.960 --> 00:17:26.960]  我下去第二天
[00:17:26.960 --> 00:17:30.960]  一個人走過來對我說
[00:17:30.960 --> 00:17:32.960]  聽說你最近很困難
[00:17:32.960 --> 00:17:33.960]  我真的沒有給別人
[00:17:33.960 --> 00:17:35.960]  任何一個人去分享
[00:17:35.960 --> 00:17:41.960]  那次讓我深深地感覺到了
[00:17:41.960 --> 00:17:44.960]  不是我禱告多麼有力量
[00:17:44.960 --> 00:17:45.960]  No
[00:17:45.960 --> 00:17:47.960]  我感覺到了
[00:17:47.960 --> 00:17:49.960]  我與神什麼呀
[00:17:49.960 --> 00:17:51.960]  和好
[00:17:51.960 --> 00:17:52.960]  我和他
[00:17:52.960 --> 00:17:55.960]  我和我的神有一個美好的關係
[00:17:55.960 --> 00:17:56.960]  我的禱告
[00:17:56.960 --> 00:17:58.960]  他實在在聽
[00:17:58.960 --> 00:18:00.960]  不光是我禱告他在聽
[00:18:00.960 --> 00:18:02.960]  而我所經歷的一切
[00:18:02.960 --> 00:18:04.960]  他都在觀察着
[00:18:04.960 --> 00:18:07.960]  他都在默默地觀察着
[00:18:07.960 --> 00:18:11.960]  透過這件事
[00:18:11.960 --> 00:18:13.960]  我真的不真的明白了
[00:18:13.960 --> 00:18:15.960]  我的神是什麼
[00:18:15.960 --> 00:18:16.960]  愛我的
[00:18:16.960 --> 00:18:18.960]  真的是愛我的
[00:18:19.960 --> 00:18:22.960]  我才慢慢地開始瞭解到
[00:18:22.960 --> 00:18:24.960]  基督帶給我們的恩典
[00:18:24.960 --> 00:18:27.960]  很重要的是與神什麼呀
[00:18:27.960 --> 00:18:29.960]  和好
[00:18:29.960 --> 00:18:35.960]  而這位神不是抽象的
[00:18:35.960 --> 00:18:38.960]  我那時候才真的有體會到
[00:18:38.960 --> 00:18:40.960]  這位神是實實在在地
[00:18:40.960 --> 00:18:43.960]  活在我的生命當中的
[00:18:43.960 --> 00:18:46.960]  每天在看着我的生活的
[00:18:46.960 --> 00:18:48.960]  看着我的表現的
[00:18:49.960 --> 00:18:50.960]  雖然我表現不好
[00:18:50.960 --> 00:18:53.960]  但是當我跪下來
[00:18:53.960 --> 00:18:56.960]  謙卑地去求問他的時候
[00:18:56.960 --> 00:19:01.960]  他替我解決問題
[00:19:01.960 --> 00:19:06.960]  他沒有說指着我
[00:19:06.960 --> 00:19:08.960]  你不是說禱告不管用嗎
[00:19:08.960 --> 00:19:10.960]  你不是整天笑話別人禱告
[00:19:10.960 --> 00:19:12.960]  禱告的時間多嗎
[00:19:12.960 --> 00:19:18.960]  讓我感觸到了
[00:19:18.960 --> 00:19:21.960]  這位神是實實在在存在
[00:19:21.960 --> 00:19:23.960]  這位神不僅是存在
[00:19:23.960 --> 00:19:25.960]  因着我信基督
[00:19:25.960 --> 00:19:28.960]  我和他有美好的關係
[00:19:28.960 --> 00:19:31.960]  這個關係體現在
[00:19:31.960 --> 00:19:33.960]  不是一種大道理
[00:19:33.960 --> 00:19:34.960]  說他高高在上
[00:19:34.960 --> 00:19:36.960]  他猜不猜他的兒子
[00:19:36.960 --> 00:19:38.960]  兩千多年前爲我死了
[00:19:38.960 --> 00:19:40.960]  No 就在今天
[00:19:40.960 --> 00:19:41.960]  就在今天
[00:19:41.960 --> 00:19:42.960]  就在此時此刻
[00:19:42.960 --> 00:19:44.960]  就在我生活的每一天
[00:19:44.960 --> 00:19:47.960]  他都在觀察着我
[00:19:47.960 --> 00:19:49.960]  都在瞭解着我
[00:19:49.960 --> 00:19:51.960]  他都在體恤着我
[00:19:51.960 --> 00:19:56.960]  而這一切的根源是什麼
[00:19:56.960 --> 00:19:59.960]  根源乃在於
[00:19:59.960 --> 00:20:02.960]  他的兒子爲我死了
[00:20:02.960 --> 00:20:06.960]  他猜派他的兒子爲我死了
[00:20:06.960 --> 00:20:10.960]  我纔能有這樣的機會
[00:20:15.960 --> 00:20:17.960]  因此親愛的弟兄妹
[00:20:17.960 --> 00:20:19.960]  當我講這些的時候
[00:20:19.960 --> 00:20:20.960]  當我分享
[00:20:20.960 --> 00:20:22.960]  因爲我要跟你分享這段經文
[00:20:22.960 --> 00:20:24.960]  到底是什麼意思的時候
[00:20:24.960 --> 00:20:25.960]  可能我講了
[00:20:25.960 --> 00:20:26.960]  不僅你們睡着了
[00:20:26.960 --> 00:20:29.960]  可能連我都睡着了
[00:20:29.960 --> 00:20:31.960]  我一直在想
[00:20:31.960 --> 00:20:34.960]  與神和好到底是什麼
[00:20:34.960 --> 00:20:37.960]  到底是與神和好什麼
[00:20:37.960 --> 00:20:40.960]  真的希望我的這個見證
[00:20:40.960 --> 00:20:44.960]  給你們能夠有一點點的啓發
[00:20:45.960 --> 00:20:46.960]  希望我們知道
[00:20:46.960 --> 00:20:50.960]  我們信耶穌基督
[00:20:50.960 --> 00:20:52.960]  所帶來的寶貴恩典是
[00:20:52.960 --> 00:20:54.960]  與神
[00:20:54.960 --> 00:21:00.960]  這位創造宇宙萬物的神和好
[00:21:00.960 --> 00:21:01.960]  美好的關係
[00:21:01.960 --> 00:21:04.960]  有一個美好的關係
[00:21:04.960 --> 00:21:10.960]  我們因信耶穌基督
