
[00:00:00.000 --> 00:00:02.000]  早晨,弟兄姐妹
[00:01:30.000 --> 00:01:32.000]  奉主耶穌基督聖命祈求
[00:01:32.000 --> 00:01:36.000]  第三講《生命的刺,自力愛》
[00:01:36.000 --> 00:01:39.000]  在《羅馬書》十二章九至二十一節
[00:01:39.000 --> 00:01:41.000]  不如我們先一起讀
[00:01:41.000 --> 00:01:43.000]  第九節
[00:01:43.000 --> 00:01:45.000]  愛不要虛假
[00:01:45.000 --> 00:01:47.000]  惡要厭惡
[00:01:47.000 --> 00:01:49.000]  善要持守
[00:01:49.000 --> 00:01:51.000]  愛弟兄要彼此相親相愛
[00:01:51.000 --> 00:01:53.000]  尊重人
[00:01:53.000 --> 00:01:55.000]  要彼此爭先
[00:01:55.000 --> 00:01:57.000]  不可凱陀
[00:01:57.000 --> 00:01:59.000]  要凌女火熱
[00:01:59.000 --> 00:02:01.000]  常常服侍主
[00:02:01.000 --> 00:02:03.000]  在盼望中要喜樂
[00:02:03.000 --> 00:02:05.000]  在患難中要忍耐
[00:02:05.000 --> 00:02:07.000]  禱告要專心自治
[00:02:07.000 --> 00:02:09.000]  聖徒有需要
[00:02:09.000 --> 00:02:11.000]  要供給他們
[00:02:11.000 --> 00:02:13.000]  要結成接待旅客
[00:02:13.000 --> 00:02:15.000]  要祝福那些迫害你們的人
[00:02:15.000 --> 00:02:17.000]  要祝福
[00:02:17.000 --> 00:02:19.000]  不要驟坐
[00:02:19.000 --> 00:02:21.000]  要與喜樂的人一同喜樂
[00:02:21.000 --> 00:02:23.000]  與哀哭的人一同哀哭
[00:02:23.000 --> 00:02:25.000]  要彼此同心
[00:02:25.000 --> 00:02:27.000]  不要心高氣傲
[00:02:27.000 --> 00:02:29.000]  倒要苦就卑微的人
[00:02:29.000 --> 00:02:31.000]  不要自以為聰明
[00:02:31.000 --> 00:02:33.000]  對任何人都不要
[00:02:33.000 --> 00:02:35.000]  以惡報惡
[00:02:35.000 --> 00:02:37.000]  眾人看為美好的事
[00:02:37.000 --> 00:02:39.000]  要留心思想
[00:02:39.000 --> 00:02:41.000]  可能的話
[00:02:41.000 --> 00:02:43.000]  要盡你們所能與眾人
[00:02:43.000 --> 00:02:45.000]  和睦相處
[00:02:45.000 --> 00:02:47.000]  親愛的弟兄們
[00:02:47.000 --> 00:02:49.000]  不要自己報復
[00:02:49.000 --> 00:02:51.000]  寧可給神的憤怒留地步
[00:02:51.000 --> 00:02:53.000]  因為經上記著
[00:02:53.000 --> 00:02:55.000]  主說報復在我
[00:02:55.000 --> 00:02:57.000]  我必報應
[00:02:57.000 --> 00:02:59.000]  不但如此
[00:02:59.000 --> 00:03:01.000]  如果你的仇敵惡了
[00:03:01.000 --> 00:03:03.000]  就給他吃
[00:03:03.000 --> 00:03:05.000]  如果喝了就給他喝
[00:03:05.000 --> 00:03:07.000]  因為這樣做
[00:03:07.000 --> 00:03:09.000]  就是把炭火堆在他的頭上
[00:03:09.000 --> 00:03:11.000]  不要為惡所成
[00:03:11.000 --> 00:03:13.000]  反而要以善成惡
[00:03:13.000 --> 00:03:17.000]  看看羅馬書十二章
[00:03:17.000 --> 00:03:19.000]  九至十三節
[00:03:21.000 --> 00:03:23.000]  這五節經文
[00:03:23.000 --> 00:03:25.000]  當中有十三個提醒
[00:03:25.000 --> 00:03:29.000]  提醒我們要去愛
[00:03:29.000 --> 00:03:31.000]  但不只是去愛
[00:03:31.000 --> 00:03:33.000]  是不虛假的愛
[00:03:33.000 --> 00:03:35.000]  不要虛假的愛
[00:03:35.000 --> 00:03:37.000]  Be without hypocrisy
[00:03:37.000 --> 00:03:39.000]  惡要厭惡
[00:03:39.000 --> 00:03:43.000]  善要持守
[00:03:43.000 --> 00:03:47.000]  我們要彼此相親相愛
[00:03:49.000 --> 00:03:51.000]  雙親相愛
[00:03:51.000 --> 00:03:53.000]  不只是相愛這麼簡單
[00:03:53.000 --> 00:03:55.000]  是兄弟如手足
[00:03:55.000 --> 00:03:57.000]  弟兄姊妹那種愛
[00:03:57.000 --> 00:03:59.000]  尊重而彼此爭先
[00:03:59.000 --> 00:04:01.000]  爭先的意思是
[00:04:01.000 --> 00:04:03.000]  我們跟對方比賽
[00:04:03.000 --> 00:04:05.000]  誰比較快
[00:04:05.000 --> 00:04:07.000]  才尊重對方
[00:04:07.000 --> 00:04:09.000]  恩勤
[00:04:09.000 --> 00:04:11.000]  不可下唐
[00:04:11.000 --> 00:04:13.000]  要火熱
[00:04:13.000 --> 00:04:15.000]  在靈裡面要火熱
[00:04:15.000 --> 00:04:17.000]  我們要服侍主
[00:04:17.000 --> 00:04:19.000]  要有喜樂
[00:04:19.000 --> 00:04:21.000]  特別在盼望的裡面
[00:04:21.000 --> 00:04:23.000]  在等候的裡面
[00:04:23.000 --> 00:04:25.000]  我們要有盼望
[00:04:25.000 --> 00:04:27.000]  要忍耐
[00:04:27.000 --> 00:04:29.000]  特別在患難的時候
[00:04:29.000 --> 00:04:31.000]  遇到困難的時候
[00:04:31.000 --> 00:04:33.000]  我們要有忍耐
[00:04:33.000 --> 00:04:35.000]  禱告要專心
[00:04:35.000 --> 00:04:37.000]  聖徒有需要
[00:04:37.000 --> 00:04:39.000]  要供給他們
[00:04:39.000 --> 00:04:41.000]  最尾那個說
[00:04:41.000 --> 00:04:43.000]  要竭誠
[00:04:43.000 --> 00:04:45.000]  接待旅客
[00:04:45.000 --> 00:04:47.000]  來到羅馬書十二章的
[00:04:47.000 --> 00:04:49.000]  這個段落
[00:04:49.000 --> 00:04:51.000]  第九節一開始
[00:04:51.000 --> 00:04:53.000]  它說到愛
[00:04:53.000 --> 00:04:55.000]  不要虛假
[00:04:55.000 --> 00:04:57.000]  和合本修訂版
[00:04:57.000 --> 00:04:59.000]  它說愛不要虛偽
[00:04:59.000 --> 00:05:01.000]  NASB說
[00:05:01.000 --> 00:05:03.000]  Love must be free of hypocrisy
[00:05:03.000 --> 00:05:05.000]  ESV就很直接
[00:05:05.000 --> 00:05:07.000]  直接說
[00:05:07.000 --> 00:05:09.000]  Let love be genuine
[00:05:09.000 --> 00:05:11.000]  是真誠的
[00:05:11.000 --> 00:05:13.000]  什麼是虛偽
[00:05:13.000 --> 00:05:15.000]  什麼是 hypocrite
[00:05:15.000 --> 00:05:17.000]  意思是說
[00:05:17.000 --> 00:05:19.000]  無論我裡面是怎麼樣
[00:05:19.000 --> 00:05:21.000]  最重要是我外表
[00:05:21.000 --> 00:05:23.000]  那個表現
[00:05:23.000 --> 00:05:25.000]  是怎麼樣給你看
[00:05:25.000 --> 00:05:27.000]  簡單一點來說
[00:05:27.000 --> 00:05:29.000]  就是表裡不一致
[00:05:29.000 --> 00:05:31.000]  基本上
[00:05:31.000 --> 00:05:33.000]  我們每個人都很渴望
[00:05:33.000 --> 00:05:35.000]  有人的讚賞
[00:05:35.000 --> 00:05:37.000]  欣賞和接納
[00:05:37.000 --> 00:05:39.000]  我們都很希望
[00:05:39.000 --> 00:05:41.000]  別人對我們有好的印象
[00:05:41.000 --> 00:05:43.000]  所以很多時候
[00:05:43.000 --> 00:05:45.000]  我們經意也好不經意也好
[00:05:45.000 --> 00:05:47.000]  都會在這裡思考
[00:05:47.000 --> 00:05:49.000]  我走出來的時候
[00:05:49.000 --> 00:05:51.000]  我是要怎樣表現
[00:05:51.000 --> 00:05:53.000]  怎樣present我自己
[00:05:53.000 --> 00:05:55.000]  怎樣去carry我自己
[00:05:55.000 --> 00:05:57.000]  另一方面
[00:05:57.000 --> 00:05:59.000]  我亦都會很小心
[00:05:59.000 --> 00:06:01.000]  不想讓你看到我一些噁心的東西
[00:06:01.000 --> 00:06:03.000]  一些不好的東西
[00:06:03.000 --> 00:06:05.000]  因為我不想有負面的批評
[00:06:05.000 --> 00:06:07.000]  我不可以給你機會小看我
[00:06:07.000 --> 00:06:09.000]  你每次見到我
[00:06:09.000 --> 00:06:11.000]  走出來都是齊齊整整
[00:06:11.000 --> 00:06:13.000]  好好看看
[00:06:13.000 --> 00:06:15.000]  甚至可能令你
[00:06:15.000 --> 00:06:17.000]  有點羨慕
[00:06:17.000 --> 00:06:19.000]  哥林多前書十三章三節
[00:06:19.000 --> 00:06:21.000]  我若將所有的
[00:06:21.000 --> 00:06:23.000]  財產救濟窮人
[00:06:23.000 --> 00:06:25.000]  又犧牲自己的身體
[00:06:25.000 --> 00:06:27.000]  讓人誇讚卻沒有愛
[00:06:27.000 --> 00:06:29.000]  仍然對我
[00:06:29.000 --> 00:06:31.000]  沒有益處
[00:06:31.000 --> 00:06:33.000]  阿婆過馬路
[00:06:33.000 --> 00:06:35.000]  你拖她過馬路
[00:06:35.000 --> 00:06:37.000]  你朋友經濟有困難
[00:06:37.000 --> 00:06:39.000]  你去幫她
[00:06:39.000 --> 00:06:41.000]  你被人欺負
[00:06:41.000 --> 00:06:43.000]  我兩挾插刀
[00:06:43.000 --> 00:06:45.000]  在所不辭
[00:06:45.000 --> 00:06:47.000]  但是
[00:06:47.000 --> 00:06:49.000]  最重要有人看到
[00:06:49.000 --> 00:06:51.000]  最重要有人知道
[00:06:51.000 --> 00:06:55.000]  表面我是為了你
[00:06:55.000 --> 00:06:57.000]  但其實是為了我自己
[00:06:57.000 --> 00:06:59.000]  動機
[00:06:59.000 --> 00:07:01.000]  一點都不純正
[00:07:01.000 --> 00:07:03.000]  保羅在這裡說
[00:07:03.000 --> 00:07:05.000]  如果我們的動機不純正
[00:07:05.000 --> 00:07:07.000]  愛人不是
[00:07:07.000 --> 00:07:09.000]  出於真誠
[00:07:09.000 --> 00:07:11.000]  genuine love from the inside
[00:07:11.000 --> 00:07:13.000]  其實一點益處都沒有
[00:07:13.000 --> 00:07:17.000]  馬太福音十五章八至九節
[00:07:17.000 --> 00:07:19.000]  這百聲用嘴唇尊敬我
[00:07:19.000 --> 00:07:21.000]  他們的心卻遠離我
[00:07:21.000 --> 00:07:23.000]  他們把人的
[00:07:23.000 --> 00:07:25.000]  規條當作教義教導人
[00:07:25.000 --> 00:07:27.000]  他們拜我也是枉然
[00:07:27.000 --> 00:07:29.000]  耶穌斥責
[00:07:29.000 --> 00:07:31.000]  法理賽人和民事
[00:07:31.000 --> 00:07:33.000]  因為他們是
[00:07:33.000 --> 00:07:35.000]  假冒為善的人
[00:07:35.000 --> 00:07:37.000]  表面做足了
[00:07:37.000 --> 00:07:39.000]  其實只有嘴唇
[00:07:39.000 --> 00:07:43.000]  我們繼續看下面的經文
[00:07:43.000 --> 00:07:45.000]  十四節十六節
[00:07:45.000 --> 00:07:47.000]  要祝福那些迫害你們的人
[00:07:47.000 --> 00:07:49.000]  要祝福不要就座
[00:07:49.000 --> 00:07:51.000]  要與喜樂的人一同喜樂
[00:07:51.000 --> 00:07:53.000]  與哀哭的人一同哀哭
[00:07:53.000 --> 00:07:55.000]  要彼此同心
[00:07:55.000 --> 00:07:57.000]  不要心高氣傲
[00:07:57.000 --> 00:07:59.000]  倒要苦就卑微的人
[00:07:59.000 --> 00:08:01.000]  不要自以為聰明
[00:08:03.000 --> 00:08:05.000]  祝福你的敵人
[00:08:05.000 --> 00:08:07.000]  不要詛咒他們
[00:08:07.000 --> 00:08:09.000]  當身邊的人開心的時候
[00:08:09.000 --> 00:08:11.000]  你同他一齊去開心
[00:08:11.000 --> 00:08:13.000]  當他傷心失意的時候
[00:08:13.000 --> 00:08:15.000]  你要陪伴他
[00:08:15.000 --> 00:08:17.000]  甚至同他一齊哭
[00:08:17.000 --> 00:08:19.000]  我們要有團隊的精神
[00:08:19.000 --> 00:08:21.000]  要互相扶持
[00:08:21.000 --> 00:08:23.000]  接著十七至十九節
[00:08:23.000 --> 00:08:25.000]  對任何人都不要
[00:08:25.000 --> 00:08:27.000]  以惡報惡
[00:08:27.000 --> 00:08:29.000]  眾人捍衛美好的事
[00:08:29.000 --> 00:08:31.000]  要留心思想
[00:08:31.000 --> 00:08:33.000]  你們所能與眾人和睦相處
[00:08:33.000 --> 00:08:35.000]  親愛的弟兄們
[00:08:35.000 --> 00:08:37.000]  不要自己報復
[00:08:37.000 --> 00:08:39.000]  寧可給神的憤怒留地步
[00:08:39.000 --> 00:08:41.000]  因為經上記著
[00:08:41.000 --> 00:08:43.000]  主說報復在我
[00:08:43.000 --> 00:08:45.000]  我必報應
[00:08:45.000 --> 00:08:47.000]  被傷害被陷害
[00:08:47.000 --> 00:08:51.000]  不要想辦法去報復
[00:08:51.000 --> 00:08:53.000]  我們多些留心
[00:08:53.000 --> 00:08:55.000]  欣賞好那方面
[00:08:55.000 --> 00:08:57.000]  若果在你範圍以內
[00:08:57.000 --> 00:08:59.000]  有能力的話
[00:08:59.000 --> 00:09:01.000]  盡量與人和睦相處
[00:09:01.000 --> 00:09:03.000]  不要整天想著
[00:09:03.000 --> 00:09:05.000]  人家對你不好
[00:09:05.000 --> 00:09:07.000]  整天要想著
[00:09:07.000 --> 00:09:09.000]  究竟我要做些什麼
[00:09:09.000 --> 00:09:11.000]  去修復它
[00:09:11.000 --> 00:09:15.000]  因為在神的裡面
[00:09:15.000 --> 00:09:17.000]  這件事與你無關
[00:09:17.000 --> 00:09:19.000]  因為上帝說
[00:09:19.000 --> 00:09:21.000]  我會做出判斷
[00:09:21.000 --> 00:09:23.000]  我會處理
[00:09:23.000 --> 00:09:25.000]  又要說說
[00:09:25.000 --> 00:09:27.000]  我們姐妹正正經經查查經
[00:09:27.000 --> 00:09:29.000]  最近我們查經
[00:09:29.000 --> 00:09:31.000]  查到馬可福音十五章
[00:09:31.000 --> 00:09:33.000]  說到耶穌
[00:09:33.000 --> 00:09:35.000]  被兵丁打他的頭
[00:09:35.000 --> 00:09:37.000]  吐口水
[00:09:37.000 --> 00:09:39.000]  玩他
[00:09:39.000 --> 00:09:41.000]  跪下拜他
[00:09:41.000 --> 00:09:43.000]  耶穌不單止沒有
[00:09:43.000 --> 00:09:45.000]  駁嘴
[00:09:45.000 --> 00:09:47.000]  也沒有還手
[00:09:47.000 --> 00:09:49.000]  有位太太說
[00:09:49.000 --> 00:09:51.000]  我就不會了
[00:09:51.000 --> 00:09:53.000]  誰動手打我
[00:09:53.000 --> 00:09:55.000]  我一定還手
[00:09:55.000 --> 00:09:57.000]  今天這個太太
[00:09:57.000 --> 00:09:59.000]  都在我們當中
[00:09:59.000 --> 00:10:01.000]  我不是想把她擺上台
[00:10:01.000 --> 00:10:03.000]  而是
[00:10:03.000 --> 00:10:05.000]  她說完之後我想想
[00:10:05.000 --> 00:10:07.000]  這是我們很正常的反應
[00:10:07.000 --> 00:10:09.000]  我沒有做錯
[00:10:09.000 --> 00:10:11.000]  你幹嘛打我
[00:10:11.000 --> 00:10:13.000]  不關我的事
[00:10:13.000 --> 00:10:15.000]  你冤枉我
[00:10:15.000 --> 00:10:17.000]  你煽我
[00:10:17.000 --> 00:10:19.000]  我要為自己平反
[00:10:19.000 --> 00:10:21.000]  二十二一節
[00:10:21.000 --> 00:10:23.000]  不但如此
[00:10:23.000 --> 00:10:25.000]  牛的餓了就給他吃
[00:10:25.000 --> 00:10:27.000]  如果喝了就給他喝
[00:10:27.000 --> 00:10:29.000]  因為這樣做就是
[00:10:29.000 --> 00:10:31.000]  把炭火堆在他的頭上
[00:10:31.000 --> 00:10:33.000]  不要為惡所剩
[00:10:33.000 --> 00:10:35.000]  反而以善勝惡
[00:10:35.000 --> 00:10:37.000]  聖經這裡告訴我們
[00:10:37.000 --> 00:10:39.000]  如果
[00:10:39.000 --> 00:10:41.000]  你的仇家
[00:10:41.000 --> 00:10:43.000]  你的敵人肚子餓
[00:10:43.000 --> 00:10:45.000]  你要請他吃東西
[00:10:45.000 --> 00:10:47.000]  他口渴你最好給他
[00:10:47.000 --> 00:10:49.000]  一杯水去喝
[00:10:49.000 --> 00:10:51.000]  你這個慷慨的行為
[00:10:51.000 --> 00:10:53.000]  是會嚇到他
[00:10:53.000 --> 00:10:55.000]  因為你比他強
[00:10:55.000 --> 00:10:57.000]  你殺他一個措手不及
[00:10:57.000 --> 00:11:01.000]  不是在他不行的時候
[00:11:01.000 --> 00:11:03.000]  你多踩一腳
[00:11:03.000 --> 00:11:05.000]  反而是在他不行的時候
[00:11:05.000 --> 00:11:07.000]  你幫他一把
[00:11:07.000 --> 00:11:09.000]  心言二五章二十一至二二節
[00:11:09.000 --> 00:11:11.000]  你的仇的藥餓了
[00:11:11.000 --> 00:11:13.000]  就給他飯吃
[00:11:13.000 --> 00:11:15.000]  喝了就給他水喝
[00:11:15.000 --> 00:11:17.000]  因為你這樣做就是
[00:11:17.000 --> 00:11:19.000]  把炭火堆在他的頭上
[00:11:19.000 --> 00:11:21.000]  耶和華必回報你
[00:11:21.000 --> 00:11:25.000]  這句經文也有這句
[00:11:25.000 --> 00:11:27.000]  就是把炭火堆在他的頭上
[00:11:27.000 --> 00:11:31.000]  什麼意思呢
[00:11:31.000 --> 00:11:33.000]  在我查考這段經文的時候
[00:11:33.000 --> 00:11:35.000]  我找到一些解釋
[00:11:35.000 --> 00:11:37.000]  我覺得是很有趣的
[00:11:37.000 --> 00:11:39.000]  他說把炭火堆在他的頭上
[00:11:39.000 --> 00:11:41.000]  意思是
[00:11:41.000 --> 00:11:43.000]  你用善良去殺死你的敵人
[00:11:43.000 --> 00:11:47.000]  英文是叫
[00:11:47.000 --> 00:11:49.000]  (英文)
[00:11:49.000 --> 00:11:51.000]  (英文)
[00:11:51.000 --> 00:11:53.000]  (英文)
[00:11:53.000 --> 00:11:55.000]  (英文)
[00:11:55.000 --> 00:11:57.000]  (英文)
[00:11:57.000 --> 00:11:59.000]  (英文)
[00:11:59.000 --> 00:12:01.000]  (英文)
[00:12:01.000 --> 00:12:03.000]  (英文)
[00:12:03.000 --> 00:12:05.000]  (英文)
[00:12:05.000 --> 00:12:07.000]  (英文)
[00:12:07.000 --> 00:12:09.000]  意思是
[00:12:09.000 --> 00:12:11.000]  這個將會是最好的懲罰
[00:12:11.000 --> 00:12:15.000]  想想羅馬書
[00:12:15.000 --> 00:12:17.000]  三九至十一節
[00:12:17.000 --> 00:12:19.000]  這裡說的提醒
[00:12:19.000 --> 00:12:21.000]  勸告 勸勉
[00:12:21.000 --> 00:12:25.000]  你會不會覺得
[00:12:25.000 --> 00:12:27.000]  其實有沒有可能做得到呢
[00:12:27.000 --> 00:12:29.000]  不知道你會不會覺得
[00:12:29.000 --> 00:12:31.000]  有時候做基督徒
[00:12:31.000 --> 00:12:33.000]  都不是那麼容易
[00:12:33.000 --> 00:12:35.000]  好像很難一樣
[00:12:35.000 --> 00:12:37.000]  我相信我們
[00:12:37.000 --> 00:12:39.000]  每一個人都是很想
[00:12:39.000 --> 00:12:41.000]  討神喜悅的
[00:12:41.000 --> 00:12:43.000]  我們都不是想效法
[00:12:43.000 --> 00:12:45.000]  這個世界
[00:12:45.000 --> 00:12:47.000]  但是在真實社會裏面
[00:12:47.000 --> 00:12:49.000]  其實真的很難
[00:12:49.000 --> 00:12:51.000]  我們不得不承認
[00:12:51.000 --> 00:12:53.000]  其實很多時候我們都做不到
[00:12:53.000 --> 00:12:57.000]  所以保羅在羅馬書十二章的
[00:12:57.000 --> 00:12:59.000]  開頭一至二節勸勉信徒
[00:12:59.000 --> 00:13:01.000]  要將身體獻上
[00:13:01.000 --> 00:13:03.000]  當作活祭
[00:13:03.000 --> 00:13:05.000]  是說你要將你
[00:13:05.000 --> 00:13:07.000]  每一天的生活
[00:13:07.000 --> 00:13:09.000]  睡覺 吃飯 上班
[00:13:09.000 --> 00:13:11.000]  和人相處
[00:13:11.000 --> 00:13:13.000]  像一個祭物一樣
[00:13:13.000 --> 00:13:15.000]  帶到主的台前
[00:13:15.000 --> 00:13:17.000]  擁抱神
[00:13:17.000 --> 00:13:19.000]  讓神幫助你不要效法這個世界
[00:13:19.000 --> 00:13:23.000]  求神幫助你
[00:13:23.000 --> 00:13:25.000]  心意更新而變化
[00:13:25.000 --> 00:13:27.000]  以致我們的生命
[00:13:27.000 --> 00:13:29.000]  是從內到外
[00:13:29.000 --> 00:13:31.000]  發生改變
[00:13:31.000 --> 00:13:33.000]  叫我們有屬靈的眼光
[00:13:33.000 --> 00:13:35.000]  能夠去分辨到
[00:13:35.000 --> 00:13:37.000]  在神眼中看為善惡的事
[00:13:37.000 --> 00:13:39.000]  來去過生活
[00:13:39.000 --> 00:13:41.000]  成就神的心意
[00:13:41.000 --> 00:13:43.000]  不要忘記
[00:13:43.000 --> 00:13:45.000]  我們每個人都是活在
[00:13:45.000 --> 00:13:47.000]  神的恩典當中
[00:13:47.000 --> 00:13:49.000]  我們這樣追求過生活
[00:13:49.000 --> 00:13:51.000]  是神喜悅的
[00:13:51.000 --> 00:13:53.000]  亦都是對我們所領受的
[00:13:53.000 --> 00:13:55.000]  這個救恩
[00:13:55.000 --> 00:13:57.000]  最理所當然 感恩
[00:13:57.000 --> 00:13:59.000]  合乎
[00:13:59.000 --> 00:14:01.000]  情理的回應
[00:14:01.000 --> 00:14:03.000]  回到
[00:14:03.000 --> 00:14:05.000]  這段經文的第一節
[00:14:07.000 --> 00:14:09.000]  其實後面很多節
[00:14:09.000 --> 00:14:11.000]  從這一節開始
[00:14:11.000 --> 00:14:13.000]  就像我之前說過
[00:14:13.000 --> 00:14:15.000]  就像一個地基一樣
[00:14:15.000 --> 00:14:19.000]  愛不要虛假
[00:14:19.000 --> 00:14:21.000]  Love be without hypocrisy
[00:14:21.000 --> 00:14:25.000]  平時我和我老公
[00:14:25.000 --> 00:14:27.000]  我們很喜歡互相稱讚
[00:14:27.000 --> 00:14:29.000]  玩的那種
[00:14:29.000 --> 00:14:31.000]  九五搭八
[00:14:31.000 --> 00:14:33.000]  他在開車扔彎的時候
[00:14:33.000 --> 00:14:35.000]  我就會稱讚他說
[00:14:35.000 --> 00:14:37.000]  這個彎你扔得實在很漂亮
[00:14:37.000 --> 00:14:43.000]  或者當他投訴我
[00:14:43.000 --> 00:14:45.000]  做一些事情做得不好的時候
[00:14:45.000 --> 00:14:47.000]  我就會說
[00:14:47.000 --> 00:14:49.000]  是的 你的確做得比較好
[00:14:49.000 --> 00:14:51.000]  你的方法實在
[00:14:51.000 --> 00:14:53.000]  非常之好
[00:14:53.000 --> 00:14:55.000]  我真的要向你學習學習
[00:14:55.000 --> 00:14:57.000]  我老公的回覆
[00:14:57.000 --> 00:14:59.000]  通常都是說
[00:14:59.000 --> 00:15:01.000]  你很假
[00:15:01.000 --> 00:15:03.000]  You are so fake
[00:15:03.000 --> 00:15:05.000]  感謝神
[00:15:05.000 --> 00:15:07.000]  我不是一個很會說謊的人
[00:15:07.000 --> 00:15:09.000]  我不是說
[00:15:09.000 --> 00:15:11.000]  我不說謊
[00:15:11.000 --> 00:15:13.000]  我是說我不是很會說謊
[00:15:13.000 --> 00:15:15.000]  莫說
[00:15:15.000 --> 00:15:17.000]  我自己對我是有要求的
[00:15:17.000 --> 00:15:19.000]  對著別人
[00:15:19.000 --> 00:15:21.000]  我希望我是一個很真誠
[00:15:21.000 --> 00:15:23.000]  我是real的
[00:15:23.000 --> 00:15:25.000]  我是genuine的
[00:15:25.000 --> 00:15:27.000]  我不想是一個fake的人
[00:15:27.000 --> 00:15:29.000]  有一次我老公沒空
[00:15:29.000 --> 00:15:31.000]  所以
[00:15:31.000 --> 00:15:33.000]  由我拿車去換油
[00:15:33.000 --> 00:15:35.000]  去做all change
[00:15:35.000 --> 00:15:37.000]  我已經很久沒有做這個動作
[00:15:37.000 --> 00:15:39.000]  因為通常是他做
[00:15:39.000 --> 00:15:41.000]  當銷售員告訴我
[00:15:41.000 --> 00:15:43.000]  換油要三十七塊錢的時候
[00:15:43.000 --> 00:15:45.000]  我其實嚇一嚇
[00:15:45.000 --> 00:15:47.000]  我常常承認只是二十多塊
[00:15:47.000 --> 00:15:49.000]  三十七塊這麼貴
[00:15:49.000 --> 00:15:51.000]  搞定那些文件
[00:15:51.000 --> 00:15:53.000]  就要去他的waiting room
[00:15:53.000 --> 00:15:55.000]  我是帶著心有不甘的心情
[00:15:55.000 --> 00:15:57.000]  走去這個waiting room
[00:15:57.000 --> 00:15:59.000]  我心裡不斷在想
[00:15:59.000 --> 00:16:01.000]  什麼時候加價的
[00:16:01.000 --> 00:16:03.000]  為什麼現在換油這麼貴
[00:16:03.000 --> 00:16:05.000]  在想的時候
[00:16:05.000 --> 00:16:07.000]  我望向前面
[00:16:07.000 --> 00:16:09.000]  就有個snack table
[00:16:09.000 --> 00:16:11.000]  有一堆零食
[00:16:11.000 --> 00:16:13.000]  和飲品
[00:16:13.000 --> 00:16:15.000]  我決定要拿幾包
[00:16:15.000 --> 00:16:17.000]  和一支飲品
[00:16:17.000 --> 00:16:19.000]  去平復我的心情
[00:16:19.000 --> 00:16:21.000]  拿下一包
[00:16:21.000 --> 00:16:23.000]  拿下一包
[00:16:23.000 --> 00:16:25.000]  我突然心裡出現一個
[00:16:25.000 --> 00:16:27.000]  出現一個意念
[00:16:27.000 --> 00:16:29.000]  我要拿夠七塊錢
[00:16:29.000 --> 00:16:31.000]  因為我覺得
[00:16:31.000 --> 00:16:33.000]  二十多塊錢和三十塊錢
[00:16:33.000 --> 00:16:35.000]  每包東西當你一塊錢
[00:16:35.000 --> 00:16:37.000]  我應該要拿七包才夠
[00:16:37.000 --> 00:16:39.000]  我就拿了
[00:16:39.000 --> 00:16:41.000]  拿下一包 拿下一包
[00:16:41.000 --> 00:16:43.000]  拿夠七包
