
[00:00:00.000 --> 00:00:02.260]  不如我們一起先有禱告,好嗎?
[00:02:31.480 --> 00:02:33.480]  還叫大家來吃早餐
[00:02:33.480 --> 00:02:37.660]  又很自然地將餅和魚派給門徒吃
[00:02:37.660 --> 00:02:41.400]  沒有一個人敢問這個陌生人是誰
[00:02:41.400 --> 00:02:43.780]  沒有一個人敢問你是誰
[00:02:43.780 --> 00:02:47.120]  因為大家都知道那個就是他們的主
[00:02:47.860 --> 00:02:51.700]  然後經文記載的焦點就放在
[00:02:51.700 --> 00:02:54.440]  大家都知道的這位陌生人
[00:02:54.440 --> 00:03:00.240]  和彼得尷尬的彼得之間的對話
[00:03:00.240 --> 00:03:03.780]  吃完早餐之後,耶穌就問了彼得三次
[00:03:03.780 --> 00:03:06.820]  「你愛我嗎?」彼得就回答了三次
[00:03:06.820 --> 00:03:07.780]  「我愛你」
[00:03:07.780 --> 00:03:11.740]  最後耶穌就呼叫彼得「你跟從我吧」
[00:03:11.740 --> 00:03:14.240]  經文還有下文的
[00:03:14.240 --> 00:03:20.740]  彼得就問主所愛的門徒的下場是甚麼
[00:03:20.740 --> 00:03:21.740]  結局是怎樣的
[00:03:21.740 --> 00:03:23.740]  這裡經課就沒有記載
[00:03:23.740 --> 00:03:25.740]  大家回家可以再看看
[00:03:25.740 --> 00:03:29.540]  大家回到教會一段時間
[00:03:29.540 --> 00:03:33.040]  可能對這段經文都很熟悉的,是嗎?
[00:03:33.040 --> 00:03:36.620]  是嗎?聽過很多次,或者聽過幾次
[00:03:36.620 --> 00:03:42.040]  也可能聽過傳道人牧師說過的敘事
[00:03:42.860 --> 00:03:45.860]  但是,約翰福音的最後一章
[00:03:45.860 --> 00:03:47.860]  約翰福音第二十一章
[00:03:47.860 --> 00:03:52.860]  也是學者十分關注的研究對象
[00:03:52.860 --> 00:03:58.860]  一來,明明在約翰福音二十章三十至三十一節
[00:03:58.860 --> 00:04:00.860]  就已經有一個結尾了
[00:04:00.860 --> 00:04:03.860]  耶穌在門徒面前另外行了許多神蹟
[00:04:03.860 --> 00:04:05.360]  會有記載者書上
[00:04:05.360 --> 00:04:08.860]  但記者則是叫你們信耶穌是基督是神的兒子
[00:04:08.860 --> 00:04:13.860]  並且叫你們信了他,就可以因他的名得生命
[00:04:13.860 --> 00:04:18.860]  這一段說話已經清清楚楚就說這本書結束了
[00:04:18.860 --> 00:04:20.860]  但是不知為甚麼
[00:04:20.860 --> 00:04:24.860]  約翰福音又會加入了第二十一章
[00:04:24.860 --> 00:04:28.860]  其次,整晚打魚打不到
[00:04:28.860 --> 00:04:32.860]  接著,聽耶穌吩咐下網打魚
[00:04:32.860 --> 00:04:34.860]  就打到很多魚上來
[00:04:34.860 --> 00:04:37.860]  我想大家都會有印象
[00:04:37.860 --> 00:04:41.860]  其實在幾個星期前,或者上個月,是我講到的
[00:04:41.860 --> 00:04:43.860]  就是講到路加福音的第五章
[00:04:43.860 --> 00:04:46.860]  都有類似的記載,對不對?
[00:04:46.860 --> 00:04:50.860]  因為耶穌的說話而獲得特別的餘獲
[00:04:50.860 --> 00:04:54.860]  這種耶穌和彼得相遇的記載
[00:04:54.860 --> 00:05:00.860]  在路加福音就記載著類似的情節
[00:05:00.860 --> 00:05:06.860]  究竟路加福音和約翰福音這兩個記載有甚麼關係呢?
[00:05:06.860 --> 00:05:11.860]  這些都是學者用了很多筆墨去討論的
[00:05:11.860 --> 00:05:15.860]  不過講到就不是研究報告
[00:05:15.860 --> 00:05:17.860]  雖然這是神學院的聖堂
[00:05:17.860 --> 00:05:20.860]  不過我們又不會講這些的
[00:05:20.860 --> 00:05:23.860]  講到又不是教書
[00:05:23.860 --> 00:05:26.860]  所以我就不跟大家討論這麼多這些問題
[00:05:26.860 --> 00:05:29.860]  如果有興趣的話,遲些再來找我
[00:05:29.860 --> 00:05:31.860]  或者進神學院讀個課程
[00:05:31.860 --> 00:05:36.860]  所以我只會把我看過又認為合理的東西
[00:05:36.860 --> 00:05:40.860]  跟大家去討論或者分享
[00:05:40.860 --> 00:05:44.860]  而且講到就不是教書
[00:05:44.860 --> 00:05:49.860]  所以今天我會用一個比較特別的形式跟大家分享
[00:05:49.860 --> 00:05:54.860]  就是用一個類似廣播劇一種對話的形式
[00:05:54.860 --> 00:05:56.860]  來跟大家分享
[00:05:56.860 --> 00:06:04.860]  所以教訓的道理就不會很明明白白地畫公仔畫出腸
[00:06:04.860 --> 00:06:07.860]  不會告訴你這個故事的教訓是甚麼
[00:06:07.860 --> 00:06:10.860]  所以大家就發揮一下想像力
[00:06:10.860 --> 00:06:12.860]  你們有甚麼得著呢?
[00:06:12.860 --> 00:06:16.860]  可能有很不同的領袖
[00:06:16.860 --> 00:06:22.860]  以下的一段是關於一個年老的耶穌所愛的門徒
[00:06:22.860 --> 00:06:24.860]  他站在這邊,好嗎?
[00:06:24.860 --> 00:06:27.860]  我一個人扮兩個角色,大家要留意一下
[00:06:27.860 --> 00:06:31.860]  時間關係,因為創作很倉促
[00:06:31.860 --> 00:06:34.860]  我昨天晚上寫完這段對話
[00:06:34.860 --> 00:06:38.860]  如果不是的話,我找白師兄來跟我打對台,好嗎?
[00:06:38.860 --> 00:06:46.860]  這一段是關於年老的主所愛的門徒
[00:06:46.860 --> 00:06:50.860]  以及年老門徒的一位門徒
[00:06:50.860 --> 00:06:57.860]  他也叫做若翰,在對話裡面就叫他小若翰
[00:06:57.860 --> 00:07:00.860]  他站在這邊,或者叫若翰仔
[00:07:00.860 --> 00:07:03.860]  若翰仔的聲音比較高音,比較快的說話
[00:07:03.860 --> 00:07:08.860]  年老的主所愛的門徒說話比較慢,比較沉
[00:07:08.860 --> 00:07:11.860]  希望大家可以分辨出誰打誰
[00:07:11.860 --> 00:07:15.860]  以下就是一段設計的對白
[00:07:15.860 --> 00:07:21.860]  是用現代的廣東話模擬一段推斷出來的對話
[00:07:21.860 --> 00:07:24.860]  所以就不要問為什麼他會說這些東西
[00:07:24.860 --> 00:07:26.860]  其實是讓大家去想像一下
[00:07:26.860 --> 00:07:32.860]  關於若翰福音二十一章寫作的情形
[00:07:32.860 --> 00:07:36.860]  大家可以閉上眼當作是廣播劇聽也可以
[00:07:36.860 --> 00:07:40.860]  不過閉上眼睡覺就另當別論
[00:07:40.860 --> 00:07:42.860]  大家知道發生什麼事了吧
[00:07:42.860 --> 00:07:49.860]  老使徒就跟他的徒弟仔說
[00:07:49.860 --> 00:07:58.860]  若翰仔,你們之前幫我記錄我們主基督事蹟的福音書
[00:07:58.860 --> 00:08:02.860]  你寫完了我就看完了,寫得很好
[00:08:02.860 --> 00:08:08.860]  但是我想加一段關於主復活之後
[00:08:08.860 --> 00:08:11.860]  另一次向我們顯現的事情
[00:08:11.860 --> 00:08:13.860]  好的,老師
[00:08:13.860 --> 00:08:16.860]  不過主復活除了向婦女顯現
[00:08:16.860 --> 00:08:19.860]  還有那次向多瑪老師顯現之外
[00:08:19.860 --> 00:08:21.860]  還有一次向你們顯現嗎?
[00:08:21.860 --> 00:08:26.860]  是的,你這樣說
[00:08:26.860 --> 00:08:30.860]  加上這次我想跟你說的應該是第三次了
[00:08:30.860 --> 00:08:40.860]  你有沒有讀過保羅老師宣教拍檔路加醫生寫的福音書?
[00:08:40.860 --> 00:08:44.860]  他記載了一件事
[00:08:44.860 --> 00:08:48.860]  就是彼得和我們這幫做漁夫的門徒
[00:08:48.860 --> 00:08:51.860]  有一次整晚打魚打不到
[00:08:51.860 --> 00:08:55.860]  後來主上了彼得的船上講道
[00:08:55.860 --> 00:08:58.860]  講完道之後再叫他打魚
[00:08:58.860 --> 00:09:00.860]  還打了很多魚那次
[00:09:00.860 --> 00:09:02.860]  你有沒有印象?
[00:09:02.860 --> 00:09:04.860]  當然有
[00:09:04.860 --> 00:09:10.860]  陸加醫生說那次的漁網差一點破爛
[00:09:10.860 --> 00:09:12.860]  其實那網魚雖然多
[00:09:12.860 --> 00:09:16.860]  但是那網一點都沒有破爛
[00:09:16.860 --> 00:09:19.860]  緣好無缺
[00:09:19.860 --> 00:09:24.860]  我還記得後來我們數過的那網魚
[00:09:24.860 --> 00:09:28.860]  有153條魚那麼多
[00:09:28.860 --> 00:09:32.860]  老師你怎麼會記得那麼清楚?
[00:09:32.860 --> 00:09:34.860]  因為153呢
[00:09:34.860 --> 00:09:39.860]  剛好是由1+2+3一直加到17
[00:09:39.860 --> 00:09:44.860]  一個希臘數學家所說的三角形數
[00:09:44.860 --> 00:09:46.860]  你自己算一下
[00:09:46.860 --> 00:09:49.860]  你們一向都對這些算術問題很有興趣
[00:09:49.860 --> 00:09:52.860]  是不是?
[00:09:52.860 --> 00:09:57.860]  是的,真的挺有趣
[00:09:57.860 --> 00:09:59.860]  我就不覺得有趣
[00:09:59.860 --> 00:10:04.860]  不過我認為當中一定是有意思的
[00:10:04.860 --> 00:10:08.860]  不過你自己慢慢再參詳吧
[00:10:08.860 --> 00:10:10.860]  我想跟你說的是
[00:10:10.860 --> 00:10:18.860]  陸加醫生應該在另一個門徒聽到這件事
[00:10:18.860 --> 00:10:24.860]  接著他就把這件事加進他的福音書裡
[00:10:24.860 --> 00:10:28.860]  我想是等那些粗希臘語的猶太信徒
[00:10:28.860 --> 00:10:32.860]  又或者他們傳福音的那些外邦信徒
[00:10:32.860 --> 00:10:39.860]  明白到大宗徒彼得最初是怎麼蒙照的
[00:10:39.860 --> 00:10:45.860]  不過整件事其實是主復活之後才發生的
[00:10:45.860 --> 00:10:47.860]  我還記得那天
[00:10:47.860 --> 00:10:51.860]  我和彼得見到主的胸墳墓之後
[00:10:51.860 --> 00:10:56.860]  又聽到那些婦女說主耶穌復活了
[00:10:56.860 --> 00:10:59.860]  我們其實都不是那麼相信
[00:10:59.860 --> 00:11:01.860]  半信半疑
[00:11:01.860 --> 00:11:07.860]  我想就是主以前經常說我們信得太遲
[00:11:07.860 --> 00:11:14.860]  之後我們這群原本住在加利利的門徒就回到加利利
[00:11:14.860 --> 00:11:17.860]  所以當主顯然給了細媽
[00:11:17.860 --> 00:11:19.860]  即是多瑪
[00:11:19.860 --> 00:11:21.860]  我們叫她細媽
[00:11:21.860 --> 00:11:24.860]  即是那些希臘語底土瑪
[00:11:24.860 --> 00:11:32.860]  細媽在耶路撒冷顯然給了多瑪
[00:11:32.860 --> 00:11:36.860]  其實那時候我們不在耶路撒冷
[00:11:36.860 --> 00:11:39.860]  所以當你寫到第二十章
[00:11:39.860 --> 00:11:43.860]  之後記載那些婦女和細媽見到復活的主
[00:11:43.860 --> 00:11:49.860]  其實就沒有交代到我和彼得見完胸墳墓之後
[00:11:49.860 --> 00:11:52.860]  我們有什麼心情有什麼結局
[00:11:52.860 --> 00:11:56.860]  究竟我和彼得有沒有遇到復活的主
[00:11:56.860 --> 00:11:58.860]  你們又沒有寫到
[00:11:58.860 --> 00:12:00.860]  就完成了整本書
[00:12:00.860 --> 00:12:03.860]  我覺得應該補充一下
[00:12:03.860 --> 00:12:07.860]  於是乎我想你加回這件事下去
[00:12:07.860 --> 00:12:14.860]  順便讓人知道盧家醫生記載的那件事其實有另一個版本
[00:12:14.860 --> 00:12:20.860]  我想盧家醫生為了他教會記載主耶穌的事蹟
[00:12:20.860 --> 00:12:27.860]  和我們為了你創立的教會寫這本福音書的目的很不同
[00:12:27.860 --> 00:12:29.860]  是
[00:12:29.860 --> 00:12:32.860]  彼得信主之後
[00:12:32.860 --> 00:12:41.860]  我就叫你們幫我寫這本福音書
[00:12:41.860 --> 00:12:45.860]  為的就是讓我回去見主的時候
[00:12:45.860 --> 00:12:50.860]  可以說所有同主生活過的使徒都不在了
[00:12:50.860 --> 00:12:54.860]  那對於像你這樣沒有見過主
[00:12:54.860 --> 00:12:58.860]  但是因為我們的見證而信主的人
[00:12:58.860 --> 00:13:03.860]  就可以透過看這個福音書去領受上主的道
[00:13:03.860 --> 00:13:07.860]  又明白跟從主是什麼意思
[00:13:07.860 --> 00:13:09.860]  我們明白
[00:13:09.860 --> 00:13:12.860]  所以我們這幫第二代信主的人
[00:13:12.860 --> 00:13:14.860]  雖然沒有親眼見過主
[00:13:14.860 --> 00:13:20.860]  我們看了你叫我們寫的那些書信的內容之後
[00:13:20.860 --> 00:13:22.860]  我就明白了很多
[00:13:22.860 --> 00:13:24.860]  不過沒有親眼見過主
[00:13:24.860 --> 00:13:27.860]  但是又要相信他其實真的有點難
[00:13:27.860 --> 00:13:31.860]  所以你有沒有留意在二十章裡
[00:13:31.860 --> 00:13:34.860]  我們加了主和多瑪老師說的那一句話
[00:13:34.860 --> 00:13:37.860]  你因為看見才相信
[00:13:37.860 --> 00:13:40.860]  但是那些沒有看見就回覆了
[00:13:40.860 --> 00:13:43.860]  所以我們其實還有回覆過多瑪老師
[00:13:43.860 --> 00:13:47.860]  你還用很多篇幅去寫
[00:13:47.860 --> 00:13:51.860]  主和我們最後晚餐那些東西
[00:13:51.860 --> 00:13:56.860]  我記得應該由第十三章寫到第十七章
[00:13:56.860 --> 00:13:59.860]  其實都是讓大家
[00:13:59.860 --> 00:14:03.860]  雖然看不到我們這幫同主生活的門徒
[00:14:03.860 --> 00:14:07.860]  但是仍然能夠相親相愛
[00:14:07.860 --> 00:14:10.860]  仍然能夠經歷大家看不到的主
[00:14:10.860 --> 00:14:14.860]  因為主留下平安給我們
[00:14:14.860 --> 00:14:17.860]  其實也代表他留下平安給你們的
[00:14:17.860 --> 00:14:22.860]  說到最後那一頓
[00:14:22.860 --> 00:14:25.860]  說到我們和主最後那一頓
[00:14:25.860 --> 00:14:30.860]  讓我想起我和你說的這件事
[00:14:30.860 --> 00:14:33.860]  當初我們打完魚之後
[00:14:33.860 --> 00:14:37.860]  主就好像當天晚餐那樣
[00:14:37.860 --> 00:14:40.860]  和我們一起吃早餐
[00:14:40.860 --> 00:14:43.860]  他還敲一些魚和餅給我們吃
[00:14:43.860 --> 00:14:45.860]  我們有聊有說
[00:14:45.860 --> 00:14:49.860]  好像以前那三年多的時間那樣
[00:14:49.860 --> 00:14:56.860]  其實為什麼那天你們會去打魚呢
[00:14:56.860 --> 00:14:58.860]  你們不是跟從主之後
[00:14:58.860 --> 00:15:01.860]  放下那些打魚的生意了嗎
[00:15:01.860 --> 00:15:05.860]  那些打魚的船和那些器材
[00:15:05.860 --> 00:15:08.860]  那些器材是我父親的
[00:15:08.860 --> 00:15:10.860]  寫西比泰
[00:15:10.860 --> 00:15:12.860]  說回來
[00:15:12.860 --> 00:15:14.860]  我們離開了耶路撒冷
[00:15:14.860 --> 00:15:17.860]  打算回到加利利
[00:15:17.860 --> 00:15:19.860]  回到自己的鄉下
[00:15:19.860 --> 00:15:21.860]  因為我們覺得耶穌死了
[00:15:21.860 --> 00:15:23.860]  也沒有什麼可以做了
[00:15:23.860 --> 00:15:26.860]  但是在加利利那段時間
[00:15:26.860 --> 00:15:29.860]  不知道是太傷心
[00:15:29.860 --> 00:15:32.860]  還是太無聊
[00:15:32.860 --> 00:15:36.860]  還是因為太傷心所以覺得無聊
[00:15:36.860 --> 00:15:39.860]  彼得突然間有一天就說
[00:15:39.860 --> 00:15:41.860]  我要去打魚
[00:15:41.860 --> 00:15:47.860]  好像想放棄跟從主做門徒那樣
[00:15:47.860 --> 00:15:50.860]  我們一幫原本做漁夫的門徒
[00:15:50.860 --> 00:15:52.860]  他說打我們就去
[00:15:52.860 --> 00:15:55.860]  我們一向都跟著彼得
[00:15:55.860 --> 00:15:58.860]  我還記得除了彼得之外
[00:15:58.860 --> 00:15:59.860]  我啊
[00:15:59.860 --> 00:16:01.860]  我哥哥
[00:16:01.860 --> 00:16:04.860]  還有你們寫的那篇福音書
[00:16:04.860 --> 00:16:08.860]  一開始的時候說的那個拿彈葉
[00:16:08.860 --> 00:16:12.860]  還有剛剛在耶路撒冷趕回來
[00:16:12.860 --> 00:16:14.860]  加利利的細媽
[00:16:14.860 --> 00:16:18.860]  就是你們口中那個多瑪老師
[00:16:18.860 --> 00:16:21.860]  還有兩個門徒
[00:16:21.860 --> 00:16:24.860]  忘記了是誰
[00:16:24.860 --> 00:16:27.860]  總之我就記得我們七個人
[00:16:27.860 --> 00:16:30.860]  分了兩艘船
[00:16:30.860 --> 00:16:33.860]  在那裡整晚打魚
[00:16:33.860 --> 00:16:35.860]  整晚在那裡打
[00:16:35.860 --> 00:16:36.860]  誰知道打了一整晚
[00:16:36.860 --> 00:16:39.860]  連魚毛都撈不到一條
[00:16:39.860 --> 00:16:43.860]  我們那時候就真的很灰心
[00:16:43.860 --> 00:16:45.860]  就是是不是不應該回去打魚呢
[00:16:45.860 --> 00:16:48.860]  我們其實在想很多事情
[00:16:48.860 --> 00:16:51.860]  那時候天光
[00:16:51.860 --> 00:16:54.860]  天色還是有點黑的
[00:16:54.860 --> 00:16:57.860]  我還記得還有點霧
[00:16:57.860 --> 00:17:01.860]  在外面突然間就有個人問我們
[00:17:01.860 --> 00:17:05.860]  小孩你們有沒有東西可以吃的
[00:17:05.860 --> 00:17:07.860]  我們初時以為
[00:17:07.860 --> 00:17:11.860]  是出來找早餐那些鄉親父老
[00:17:11.860 --> 00:17:14.860]  他們可能就趁早
[00:17:14.860 --> 00:17:15.860]  看到我們打魚
[00:17:15.860 --> 00:17:19.860]  就拿幾條新鮮的魚來敲來吃
[00:17:19.860 --> 00:17:23.860]  誰知道我們其實整晚都沒有收穫
[00:17:23.860 --> 00:17:24.860]  我不聽
[00:17:24.860 --> 00:17:28.860]  聽到不知道誰生氣就說沒有
[00:17:28.860 --> 00:17:31.860]  誰知道這個岸邊那個陌生人
[00:17:31.860 --> 00:17:34.860]  反而好聲好氣地跟我們說
[00:17:34.860 --> 00:17:38.860]  你把網撒向船的右邊就會有的了
[00:17:38.860 --> 00:17:42.860]  於是乎我們見打了整晚
[00:17:42.860 --> 00:17:45.860]  算是最後一次落網
[00:17:45.860 --> 00:17:49.860]  於是乎就轉向船的右邊落網
[00:17:49.860 --> 00:17:55.860]  誰知道那一刻嚇得我們都呆了
[00:17:55.860 --> 00:17:57.860]  發生了什麼事
[00:17:57.860 --> 00:17:59.860]  因為我們怎樣拉
[00:17:59.860 --> 00:18:03.860]  我們怎樣拉都拉不上網上船
[00:18:03.860 --> 00:18:05.860]  我開初以為
[00:18:05.860 --> 00:18:07.860]  我們打了整晚又沒有吃早餐
[00:18:07.860 --> 00:18:11.860]  所以手軟腳軟拉不起網
[00:18:11.860 --> 00:18:15.860]  後來才發現網裡面原來充滿樹魚
[00:18:15.860 --> 00:18:19.860]  我們打這麼久都沒見過這樣的情況
[00:18:19.860 --> 00:18:23.860]  於是乎我就覺得這件事不是很簡單
[00:18:23.860 --> 00:18:27.860]  我就向岸上的陌生人再望一眼
[00:18:27.860 --> 00:18:29.860]  我就發覺原來他就是主
[00:18:29.860 --> 00:18:31.860]  於是我就跟彼得很大聲地說
[00:18:31.860 --> 00:18:33.860]  是主啊
[00:18:33.860 --> 00:18:37.860]  彼得那時候的衣服是綁在身上的
[00:18:37.860 --> 00:18:39.860]  他一聽見我說是主
[00:18:39.860 --> 00:18:41.860]  他就解了衣服穿回身上
[00:18:41.860 --> 00:18:47.860]  然後跳下水又上岸那裡
[00:18:47.860 --> 00:18:50.860]  我們其實離岸也不是很遠
[00:18:50.860 --> 00:18:53.860]  約兩三百尺左右
[00:18:53.860 --> 00:18:58.860]  於是乎我們既然都把網魚拉不上船
[00:18:58.860 --> 00:19:06.860]  於是乎就連船帶網拖到岸邊
[00:19:06.860 --> 00:19:11.860]  後來我們發現網一點都沒有爛
[00:19:11.860 --> 00:19:13.860]  毫無損傷
[00:19:13.860 --> 00:19:17.860]  後來我跟彼得聊天
[00:19:17.860 --> 00:19:22.860]  我就說這個就好像我們教會一樣
[00:19:22.860 --> 00:19:25.860]  相親相愛合二為一
[00:19:25.860 --> 00:19:30.860]  不像老家醫生常常都說要爛啊要爛啊要爛啊
[00:19:30.860 --> 00:19:33.860]  他們可能在說他們的教會
[00:19:33.860 --> 00:19:36.860]  他們那些外邦信徒言語不通
[00:19:36.860 --> 00:19:39.860]  所以常常搞分裂亂七八糟
[00:19:39.860 --> 00:19:43.860]  讓他們還說德人如德魚
[00:19:43.860 --> 00:19:45.860]  老師你又來了
[00:19:45.860 --> 00:19:49.860]  保羅老師和老家醫生向外邦人傳福音
[00:19:49.860 --> 00:19:52.860]  你則多些向猶太人傳福音
[00:19:52.860 --> 00:19:57.860]  不過你也常常說那些猶太人比外邦人還煩
[00:19:57.860 --> 00:19:59.860]  我知道
[00:19:59.860 --> 00:20:07.860]  你們寫的那篇福音書都說那些猶太人很不明白我們的主講的那些東西
[00:20:07.860 --> 00:20:08.860]  那也是的
[00:20:08.860 --> 00:20:10.860]  不同的使徒
[00:20:10.860 --> 00:20:15.860]  甚至乎你們每一個人都有不同的照明
[00:20:15.860 --> 00:20:17.860]  那麼彼得老師呢
[00:20:17.860 --> 00:20:21.860]  雖然他就已經信了主導
[00:20:21.860 --> 00:20:27.860]  但是老家醫生說得好像彼得老師因為見到那些誇張的餘獲
[00:20:27.860 --> 00:20:29.860]  說自己是罪人
[00:20:29.860 --> 00:20:31.860]  又說某某某
[00:20:31.860 --> 00:20:34.860]  然後主就跟他說去跟從他
[00:20:34.860 --> 00:20:39.860]  那麼你說的那次事件又是不是這樣的呢
[00:20:39.860 --> 00:20:51.860]  老師你睡著了嗎
[00:20:51.860 --> 00:20:52.860]  我不是
[00:20:52.860 --> 00:20:55.860]  我老而已不是這麼快就睡著的
[00:20:55.860 --> 00:20:57.860]  我在想彼得
[00:20:57.860 --> 00:21:01.860]  其實我跟彼得是很老友的
[00:21:01.860 --> 00:21:04.860]  我又想起你們寫的那篇書
[00:21:04.860 --> 00:21:07.860]  你們寫了很多關於彼得的東西
[00:21:07.860 --> 00:21:10.860]  特別是由第十三章到第二十章
[00:21:10.860 --> 00:21:13.860]  寫的都是關於彼得的
[00:21:13.860 --> 00:21:15.860]  又說他三次不認主
[00:21:15.860 --> 00:21:18.860]  又說我不會不認你的那些
[00:21:18.860 --> 00:21:20.860]  你記不記得
[00:21:20.860 --> 00:21:26.860]  你們寫書寫得好像說彼得經常做事都不經大腦
[00:21:26.860 --> 00:21:28.860]  說話不經大腦那樣
[00:21:28.860 --> 00:21:32.860]  其實他這個人不是這樣的
[00:21:32.860 --> 00:21:35.860]  老師你有沒有發覺
[00:21:35.860 --> 00:21:38.860]  我們每次寫彼得老師出場的時候
[00:21:38.860 --> 00:21:40.860]  你會同場出現的
[00:21:40.860 --> 00:21:42.860]  你有沒有留意到
[00:21:42.860 --> 00:21:46.860]  而且我們很尊敬大宗徒彼得的
[00:21:46.860 --> 00:21:48.860]  我們這樣寫彼得
[00:21:48.860 --> 00:21:50.860]  原來是因為我們經常聽你說
[00:21:50.860 --> 00:21:54.860]  他是這樣真誠直爽的人物
[00:21:54.860 --> 00:21:56.860]  另一方面提醒一下我們這些人
[00:21:56.860 --> 00:21:58.860]  第二代的信徒
[00:21:58.860 --> 00:22:01.860]  其實在教會位處無論是高是低
[00:22:01.860 --> 00:22:05.860]  都可以用真性情去見我們的主的嘛
[00:22:05.860 --> 00:22:08.860]  沒錯
[00:22:08.860 --> 00:22:09.860]  沒錯
[00:22:09.860 --> 00:22:13.860]  彼得這個人心直口快
[00:22:13.860 --> 00:22:17.860]  是一個很直率的人
[00:22:17.860 --> 00:22:21.860]  彼得還是我們的領袖
[00:22:21.860 --> 00:22:24.860]  他做我們的領袖
[00:22:24.860 --> 00:22:27.860]  並不是因為他耍了什麼手段
[00:22:27.860 --> 00:22:30.860]  搞什麼政治
[00:22:30.860 --> 00:22:32.860]  而是他對主的真誠
[00:22:32.860 --> 00:22:35.860]  是多麼真實多麼直率
[00:22:35.860 --> 00:22:38.860]  這些東西感動了我們
[00:22:38.860 --> 00:22:41.860]  反而他有時隨心而發
[00:22:41.860 --> 00:22:42.860]  直腸直肚
[00:22:42.860 --> 00:22:45.860]  我們覺得他更加能夠代表我們
[00:22:45.860 --> 00:22:48.860]  去做我們的發言人
[00:22:48.860 --> 00:22:51.860]  我們就覺得他個人沒什麼心機
[00:22:51.860 --> 00:22:54.860]  可以代表我們
[00:22:54.860 --> 00:22:57.860]  反而那個家略人猶大
[00:22:57.860 --> 00:22:59.860]  不要提他了
[00:22:59.860 --> 00:23:01.860]  這些陳年老舌
[00:23:01.860 --> 00:23:06.860]  說回我和你說的主向我們顯現的事情
[00:23:06.860 --> 00:23:09.860]  我就覺得復活的主
[00:23:09.860 --> 00:23:12.860]  是特別為了彼得
[00:23:12.860 --> 00:23:17.860]  就在岸邊向我們顯現的
[00:23:17.860 --> 00:23:20.860]  我常常在想
[00:23:20.860 --> 00:23:23.860]  主其實復活了之後
