
[00:00:00.000 --> 00:00:03.640]  很感謝這群以雄運的歌星
[00:03:19.760 --> 00:03:21.360]  耶穌對他們說:
[00:03:21.360 --> 00:03:24.960]  「新郎和陪伴之人同在的時候,
[00:03:24.960 --> 00:03:27.960]  豈能叫陪伴之人禁食呢?
[00:03:27.960 --> 00:03:31.960]  但日子將到,新郎要離開他們,
[00:03:31.960 --> 00:03:34.960]  那一天他們就要禁食了。」
[00:03:34.960 --> 00:03:38.360]  耶穌設一個比喻對他們說:
[00:03:38.360 --> 00:03:43.960]  「沒有人把新衣服撕下一塊,
[00:03:43.960 --> 00:03:47.760]  若是這樣,就把新的撕破了,
[00:03:47.760 --> 00:03:53.560]  並且所撕下來的那塊新的和舊的並不相稱。
[00:03:53.560 --> 00:03:57.560]  也沒有人把新酒裝在舊皮袋裡,
[00:03:57.560 --> 00:04:01.760]  若是這樣,新酒必將皮袋裂開,
[00:04:01.760 --> 00:04:05.760]  酒便流出來,皮袋也就壞了,
[00:04:05.760 --> 00:04:09.760]  但新酒必須裝在新皮袋裡,
[00:04:09.760 --> 00:04:13.760]  沒有人喝了陳酒又想喝新的,
[00:04:13.760 --> 00:04:16.760]  但總說陳的好。」
[00:04:16.760 --> 00:04:21.960]  讓我們一起禱告:
[00:04:21.960 --> 00:04:24.360]  「親愛的主,
[00:04:24.360 --> 00:04:28.560]  我們再一次將自己的心帶到祢的面前,
[00:04:28.560 --> 00:04:31.760]  求祢幫助我們除去雜念,
[00:04:31.760 --> 00:04:37.960]  並且用禱告的心聆聽祢自己的話,
[00:04:37.960 --> 00:04:43.360]  求聖靈在我們當中幫助我們進入真理,
[00:04:43.360 --> 00:04:46.760]  經歷釋放,經歷明白,
[00:04:46.760 --> 00:04:52.360]  好叫我們能夠切切實實活出一個門徒應該有的樣式,
[00:04:52.360 --> 00:04:56.160]  求聖靈陪伴我們走過這堂道,
[00:04:56.160 --> 00:05:02.760]  叫我們一起打開心窗,聆聽主言,我們禱告:
[00:05:02.760 --> 00:05:10.160]  是奉群揚大牧者,主耶穌基督的名求,阿們。」
[00:05:10.160 --> 00:05:17.560]  當耶穌一同坐直的時候,會發生什麼呢?
[00:05:17.560 --> 00:05:22.560]  在多年前,當我是一個神學生,在神學院進修的時候,
[00:05:22.560 --> 00:05:28.360]  記得每一個星期五,我都要坐一些大眼雞或者一些小艇,
[00:05:28.360 --> 00:05:34.960]  由長洲去到大嶼山,接著要坐巴士,追巴士,
[00:05:34.960 --> 00:05:43.160]  去到監獄裡面和一群囚友聊天,打開天窗說亮話。
[00:05:43.160 --> 00:05:46.560]  有些朋友他們就不是那麼好老皮的,
[00:05:46.560 --> 00:05:49.760]  他們認為自己生活太過無聊了,
[00:05:49.760 --> 00:05:54.360]  所以能夠有一個宗教班,阿sir進來給我們玩,
[00:05:54.360 --> 00:05:55.960]  真是開心的。
[00:05:55.960 --> 00:06:01.760]  所以我都要很走著頭皮,和他們有聊有說,
[00:06:01.760 --> 00:06:06.560]  被他笑完之後,我才可以爭取那三分鐘說耶穌。
[00:06:06.560 --> 00:06:11.960]  但是有一段日子,我認識了一個年輕人,他很好,
[00:06:11.960 --> 00:06:18.160]  因為他告訴我,他說我人生走錯了路,我進來了,
[00:06:18.160 --> 00:06:24.760]  但是在這裡我重遇了耶穌,所以他就帶著眼淚地相信了。
[00:06:24.760 --> 00:06:27.960]  我也很開心,因為作為一個神學生,
[00:06:27.960 --> 00:06:32.560]  這麼有果效,因為進監獄、進賊,
[00:06:32.560 --> 00:06:36.560]  不是那麼容易去帶動人的心仰望神的,
[00:06:36.560 --> 00:06:40.160]  他居然改變了,好像為我預備一樣。
[00:06:40.160 --> 00:06:44.760]  所以我就很興奮,以致在他出獄那幾個星期,
[00:06:44.760 --> 00:06:48.560]  我就馬上聯絡他,我要帶他回教會。
[00:06:48.560 --> 00:06:50.960]  因為我相信一個人信了耶穌之後,
[00:06:50.960 --> 00:06:54.560]  他不是一個孤獨,no man is an island,
[00:06:54.560 --> 00:07:00.160]  他一定要由一個群體所屬,以致成為他的支持、同行。
[00:07:00.160 --> 00:07:03.760]  因為畢竟耶穌基督不是召一個人,
[00:07:03.760 --> 00:07:06.960]  是召我們進入一個群體。
[00:07:06.960 --> 00:07:10.760]  所以我就帶他去他家附近的一些教會,
[00:07:10.760 --> 00:07:14.160]  那間教會我還記得是一百多人左右,
[00:07:14.160 --> 00:07:17.960]  在那天早上,當我帶他進去的時候,
[00:07:17.960 --> 00:07:21.960]  教會知道有這個新朋友來,非常開心,
[00:07:21.960 --> 00:07:24.960]  手掌都拍爛了,在歡迎的時候,
[00:07:24.960 --> 00:07:27.760]  而且隔壁的人又握手。
[00:07:27.760 --> 00:07:33.760]  完了之後,有兩個弟兄陪伴這位年輕人一起聊天,
[00:07:33.760 --> 00:07:38.160]  我坐在旁邊,我見到他們兩位都很熱情的,
[00:07:38.160 --> 00:07:41.560]  一論嘴的介紹,很有愛心的,
[00:07:41.560 --> 00:07:46.760]  講起教會是怎樣的,我們教會很著重什麼的,
[00:07:46.760 --> 00:07:48.960]  我們教會又有福音聖禪經班的,
[00:07:48.960 --> 00:07:53.360]  我們教會又有團契的,有四個,你可以選擇其中一個去。
[00:07:53.360 --> 00:07:59.560]  講到這麼上下,我那位弟兄他就不期然講真心話了,
[00:07:59.560 --> 00:08:02.160]  講白一點,他說其實不要介意,
[00:08:02.160 --> 00:08:06.160]  我也想事先聲明,我曾經是一個進過監獄,
[00:08:06.160 --> 00:08:08.160]  坐過監,犯過罪的人,
[00:08:08.160 --> 00:08:12.960]  不過我很感謝耶穌能夠今天回到教會,
[00:08:12.960 --> 00:08:14.960]  不講也是自可。
[00:08:14.960 --> 00:08:19.160]  一講完之後,那兩個弟兄就你眼望我眼,
[00:08:19.160 --> 00:08:22.960]  停了我想都有十幾秒,沒話說,
[00:08:22.960 --> 00:08:26.160]  突然間好像想一論嘴那些東西全部收起來,
[00:08:26.160 --> 00:08:29.360]  然後有一個比較成熟一點的年長的弟兄,
[00:08:29.360 --> 00:08:31.360]  他就講這句話了,
[00:08:31.360 --> 00:08:35.360]  他說弟兄,我們都很歡迎你的,沒問題的,沒問題的,
[00:08:35.360 --> 00:08:43.360]  不過我們想過,你還是應該暫時回崇拜才會好一點。
[00:08:43.360 --> 00:08:48.960]  在我裡面,我經常都去問一個人信了耶穌,他進了一個群體,
[00:08:48.960 --> 00:08:53.760]  最重要就是他能夠被信任和被接納,
[00:08:53.760 --> 00:08:56.160]  他有破碎的,正如你和我,
[00:08:56.160 --> 00:08:59.560]  過去的生命都應該有些不同的破碎,
[00:08:59.560 --> 00:09:03.560]  我們也都因為耶穌的緣故,他改變我們,
[00:09:03.560 --> 00:09:06.560]  所以我們願意不介意自己的破碎,
[00:09:06.560 --> 00:09:10.560]  進入教會,或者進到神的裡面,
[00:09:10.560 --> 00:09:13.560]  神就命定我們一定有一個群體的了,
[00:09:13.560 --> 00:09:17.560]  不會一個人孤高自艾地去做一個基督徒,
[00:09:17.560 --> 00:09:19.960]  但當進入一個群體的時候,
[00:09:19.960 --> 00:09:24.360]  我們的信任,我們的接納就慢。
[00:09:24.360 --> 00:09:27.760]  在那天,我覺得我讀的教會觀,
[00:09:27.760 --> 00:09:30.760]  和我覺得所謂什麼叫做耶穌的改變,
[00:09:30.760 --> 00:09:34.160]  對我來說成為很多的存疑。
[00:09:34.160 --> 00:09:38.760]  當然在今天,我已經侍奉了主很多年,
[00:09:38.760 --> 00:09:42.360]  我見到也都有同樣的情況會發生,
[00:09:42.360 --> 00:09:44.560]  不過我很感謝神,
[00:09:44.560 --> 00:09:46.560]  這些是很少數。
[00:09:46.560 --> 00:09:48.960]  我才更加感受到一個群體,
[00:09:48.960 --> 00:09:51.160]  互相能夠走在一起,
[00:09:51.160 --> 00:09:55.360]  有耶穌在我們當中,是何等的可貴。
[00:09:55.360 --> 00:09:57.760]  求主就幫助我們今天早上,
[00:09:57.760 --> 00:10:00.960]  一起思想,在一個利微,
[00:10:00.960 --> 00:10:03.560]  一個被黑人憎恨,
[00:10:03.560 --> 00:10:07.160]  或者被人拒絕的瑞利的身上,
[00:10:07.160 --> 00:10:11.560]  他怎樣領受到耶穌基督的接納,
[00:10:11.560 --> 00:10:16.160]  領受到耶穌基督那種信任。
[00:10:16.160 --> 00:10:17.760]  聖經說,這時以後,
[00:10:17.760 --> 00:10:20.360]  耶穌出去看見這個瑞利,
[00:10:20.360 --> 00:10:21.760]  叫做利微,
[00:10:21.760 --> 00:10:24.960]  坐在瑞關上面,就對他說,
[00:10:24.960 --> 00:10:30.960]  你跟從我,他就撇下所有的一切來跟從耶穌。
[00:10:30.960 --> 00:10:33.160]  在經文一開始的時候,
[00:10:33.160 --> 00:10:35.960]  他告訴我們,這時以後,
[00:10:35.960 --> 00:10:37.560]  如果我們揭聖經,
[00:10:37.560 --> 00:10:40.360]  看回路加福音第五章,
[00:10:40.360 --> 00:10:41.960]  原來在十二節那裡,
[00:10:41.960 --> 00:10:44.360]  有一回,耶穌在一個城,
[00:10:44.360 --> 00:10:48.560]  幫助了一個長大麻風的人得潔淨。
[00:10:48.560 --> 00:10:49.760]  另外有一天,
[00:10:49.760 --> 00:10:51.960]  耶穌基督在這個第十七節,
[00:10:51.960 --> 00:10:53.960]  耶穌就教訓眾人的時候,
[00:10:53.960 --> 00:10:56.360]  就遇到有人用一個玉紙,
[00:10:56.360 --> 00:10:58.360]  抬著一個毯子。
[00:10:58.360 --> 00:11:01.560]  這些都是我們上幾次聽到的裡面,
[00:11:01.560 --> 00:11:06.160]  都聽到耶穌基督醫治了麻風病人,
[00:11:06.160 --> 00:11:11.560]  耶穌基督醫治了一個被抬來的毯子的病人。
[00:11:11.560 --> 00:11:14.160]  然後他說,這時以後,
[00:11:14.160 --> 00:11:16.560]  路加醫生似乎將他銜接了,
[00:11:16.560 --> 00:11:17.960]  就是在這些事之後,
[00:11:17.960 --> 00:11:20.160]  耶穌就做多了一件事,
[00:11:20.160 --> 00:11:22.160]  做了一件事,就是他出去,
[00:11:22.160 --> 00:11:24.160]  見到一個瑞麗,
[00:11:24.160 --> 00:11:25.960]  叫做利美。
[00:11:25.960 --> 00:11:28.960]  於是乎耶穌很直接地走過去,
[00:11:28.960 --> 00:11:32.160]  跟他說,你跟從我。
[00:11:32.160 --> 00:11:34.160]  研究路加文獻的人,
[00:11:34.160 --> 00:11:35.560]  他們告訴我,
[00:11:35.560 --> 00:11:38.760]  路加帶出了耶穌一個經典的,
[00:11:38.760 --> 00:11:41.360]  傳統的呼召的格式,
[00:11:41.360 --> 00:11:43.160]  或者呼召的記載,
[00:11:43.160 --> 00:11:44.760]  因為有一個pattern的。
[00:11:44.760 --> 00:11:47.560]  這個pattern就是,這個格式就是,
[00:11:47.560 --> 00:11:50.360]  耶穌出去見到,
[00:11:50.360 --> 00:11:53.160]  然後祂就挑戰,
[00:11:53.160 --> 00:11:54.760]  你跟從我。
[00:11:54.760 --> 00:11:56.360]  即是祂mark到誰,
[00:11:56.360 --> 00:11:58.560]  祂就mark到這個就是祂的目標了,
[00:11:58.560 --> 00:12:00.160]  然後祂就過去跟他說,
[00:12:00.160 --> 00:12:01.960]  你跟從我。
[00:12:01.960 --> 00:12:04.560]  然後聖經往往有第三個,
[00:12:04.560 --> 00:12:07.360]  在這個格式裏面有第三樣東西,
[00:12:07.360 --> 00:12:09.360]  就是那個人的回應,
[00:12:09.360 --> 00:12:10.760]  祂就必須,
[00:12:10.760 --> 00:12:14.560]  也都會撇下所有,跟從著。
[00:12:14.560 --> 00:12:15.960]  你跟從我,
[00:12:15.960 --> 00:12:18.960]  然後我就放下一切,跟從著。
[00:12:18.960 --> 00:12:21.360]  這個格式,在初期教會也好,
[00:12:21.360 --> 00:12:23.360]  在今天的世界裏面也好,
[00:12:23.360 --> 00:12:25.760]  我們仍然都經歷到的。
[00:12:25.760 --> 00:12:27.160]  有的時候我們信耶穌,
[00:12:27.160 --> 00:12:29.760]  我們說,都不是耶穌直接找我,
[00:12:29.760 --> 00:12:31.560]  是的,其實是耶穌,
[00:12:31.560 --> 00:12:33.360]  因為祂通過你的好友,
[00:12:33.360 --> 00:12:34.560]  通過你的同事,
[00:12:34.560 --> 00:12:35.960]  通過你的家人,
[00:12:35.960 --> 00:12:38.760]  祂鼓勵你回到教會,
[00:12:38.760 --> 00:12:42.160]  聽道,查經,或者團契。
[00:12:42.160 --> 00:12:44.960]  當你在這個過程當中的時候,
[00:12:44.960 --> 00:12:47.360]  人家查聖經,看不到那一句,
[00:12:47.360 --> 00:12:48.560]  聽不到那一句,
[00:12:48.560 --> 00:12:52.360]  你就感受到耶穌基督好像敲問著你的生命,
[00:12:52.360 --> 00:12:55.760]  你願意放下一切,跟從我嗎?
[00:12:55.760 --> 00:12:59.160]  原來信耶穌,是真的要有代價的。
[00:12:59.160 --> 00:13:00.960]  所以有時候我們會反省,
[00:13:00.960 --> 00:13:03.560]  在一些不同的報道場合裏面,
[00:13:03.560 --> 00:13:06.160]  我們不能夠說些不說些,
[00:13:06.160 --> 00:13:09.160]  我們不能夠在個人陪談裏面,
[00:13:09.160 --> 00:13:11.160]  當跟祂說得差不多的時候,
[00:13:11.160 --> 00:13:14.160]  我們就只說好的一面,
[00:13:14.160 --> 00:13:15.960]  耶穌信了祂,
[00:13:15.960 --> 00:13:17.760]  你就萬事無憂。
[00:13:17.760 --> 00:13:19.160]  耶穌信了祂,
[00:13:19.160 --> 00:13:21.360]  你的事情就會改變,
[00:13:21.360 --> 00:13:22.560]  耶穌信了祂,
[00:13:22.560 --> 00:13:25.160]  你就會經歷到很不同。
[00:13:25.160 --> 00:13:28.160]  其實,我想我會多說一件事,
[00:13:28.160 --> 00:13:29.960]  你信耶穌,
[00:13:29.960 --> 00:13:31.960]  你要很徹底的,
[00:13:31.960 --> 00:13:34.160]  你要拋下你以前一些,
[00:13:34.160 --> 00:13:35.760]  拖累你的事情,
[00:13:35.760 --> 00:13:38.360]  甚至乎你覺得那些壞習慣,
[00:13:38.360 --> 00:13:40.960]  脾氣,哎呀,我打牌的,
[00:13:40.960 --> 00:13:43.160]  你叫我不打牌怎麼行?
[00:13:43.160 --> 00:13:45.760]  我不打牌會死的。
[00:13:45.760 --> 00:13:48.360]  你今天就好像沒有了,你來聽道的時候,
[00:13:48.360 --> 00:13:50.160]  你都沒有死,
[00:13:50.160 --> 00:13:52.360]  我破解它,
[00:13:52.360 --> 00:13:57.160]  但我說其實耶穌不會馬上要你斷了,
[00:13:57.160 --> 00:14:00.360]  不過你一定要慢慢經歷到耶穌基督,
[00:14:00.360 --> 00:14:01.760]  祂越改變你,
[00:14:01.760 --> 00:14:04.560]  你就會越放下一切。
[00:14:04.560 --> 00:14:08.160]  啊?捨棄一切,他講到,
[00:14:08.160 --> 00:14:09.160]  是的,
[00:14:09.160 --> 00:14:10.760]  原來一個潘霍華,
[00:14:10.760 --> 00:14:12.760]  當他寫他的書的時候,
[00:14:12.760 --> 00:14:15.360]  一位德國的神學家牧者,
[00:14:15.360 --> 00:14:18.560]  他說當耶穌基督呼召一個人來的時候,
[00:14:18.560 --> 00:14:21.960]  他是呼召一個人可以去到為他死,
[00:14:21.960 --> 00:14:23.560]  殉道的。
[00:14:23.560 --> 00:14:25.560]  他說如果你有這樣的經歷,
[00:14:25.560 --> 00:14:27.360]  你就真的信主了。
[00:14:27.360 --> 00:14:29.760]  當然我不是叫大家今天一信耶穌,
[00:14:29.760 --> 00:14:31.360]  就準備枉死,
[00:14:31.360 --> 00:14:33.160]  橫死,碰死這樣,
[00:14:33.160 --> 00:14:34.760]  其實意思就是說,
[00:14:34.760 --> 00:14:36.560]  我有著這個決心,
[00:14:36.560 --> 00:14:38.960]  我有著這種意志的動力,
[00:14:38.960 --> 00:14:41.360]  就是說神啊,只要是你,
[00:14:41.360 --> 00:14:44.560]  我信你,我就跟從你。
[00:14:44.560 --> 00:14:45.960]  所以我知道,
[00:14:45.960 --> 00:14:48.560]  當利未他信了耶穌之後,
[00:14:48.560 --> 00:14:50.360]  或者他跟從耶穌之後,
[00:14:50.360 --> 00:14:54.560]  利未就在自己的家裡面大擺筵席,
[00:14:54.560 --> 00:14:56.960]  與他們一同坐直的
[00:14:56.960 --> 00:14:59.960]  還有瑞利和別人。
[00:14:59.960 --> 00:15:01.560]  利未這種動作,
[00:15:01.560 --> 00:15:03.360]  令人有一種感覺就是,
[00:15:03.360 --> 00:15:05.760]  他是不是在炫耀自己呢?
[00:15:05.760 --> 00:15:09.760]  他是不是在金盆洗手呢?有人說,
[00:15:09.760 --> 00:15:13.560]  我現在不做那份工作了,
[00:15:13.560 --> 00:15:15.360]  我不再做黑人憎的事情,
[00:15:15.360 --> 00:15:16.760]  因為瑞利是什麼人呢?
[00:15:16.760 --> 00:15:20.760]  瑞利就是羅馬人的走狗和賣國賊,
[00:15:20.760 --> 00:15:23.760]  他們專門幫羅馬人打工,
[00:15:23.760 --> 00:15:26.560]  然後夾著羅馬人的權威,
[00:15:26.560 --> 00:15:28.760]  他就向人也文也武,
[00:15:28.760 --> 00:15:31.160]  威逼你有,去哄人,
[00:15:31.160 --> 00:15:33.360]  去逼人去交稅,
[00:15:33.360 --> 00:15:34.960]  交多了那些才行,
[00:15:34.960 --> 00:15:36.960]  那些叫中飽私囊,
[00:15:36.960 --> 00:15:38.760]  所以他們是很黑人憎的,
[00:15:38.760 --> 00:15:40.160]  他們是沒有朋友的,
[00:15:40.160 --> 00:15:42.360]  他們有的只是同類瑞利,
[00:15:42.360 --> 00:15:44.760]  其他大飲大食而已,
[00:15:44.760 --> 00:15:46.160]  但是利未這一天,
[00:15:46.160 --> 00:15:48.360]  他在家裡有很多現實,
[00:15:48.360 --> 00:15:50.360]  他不一定是炫耀,
[00:15:50.360 --> 00:15:53.760]  他不一定是一個叫做金盆洗手,
[00:15:53.760 --> 00:15:55.560]  但是他會知道,
[00:15:55.560 --> 00:15:57.760]  他是一個很大的喜樂,
[00:15:57.760 --> 00:15:58.760]  因為他生命裡面,
[00:15:58.760 --> 00:16:01.160]  他有耶穌接納他,
[00:16:01.160 --> 00:16:03.160]  試問一個麻風病人,
[00:16:03.160 --> 00:16:05.160]  試問一個的癱子,
[00:16:05.160 --> 00:16:06.360]  他最大的缺乏,
[00:16:06.360 --> 00:16:09.160]  不是他馬上醫得好不好,
[00:16:09.160 --> 00:16:11.760]  而是在他病痛的時候,
[00:16:11.760 --> 00:16:13.360]  有人肯陪他,
[00:16:13.360 --> 00:16:15.760]  在他有麻風病的時候,
[00:16:15.760 --> 00:16:18.560]  有人肯仍然冒險接觸他,
[00:16:18.560 --> 00:16:21.360]  表示了人而已,
[00:16:21.360 --> 00:16:23.360]  怎麼會沒有軟弱,
[00:16:23.360 --> 00:16:26.160]  我們需要的是接納,
[00:16:26.160 --> 00:16:27.560]  今天大概這個世界,
[00:16:27.560 --> 00:16:29.560]  仍然都是需要這樣東西,
[00:16:29.560 --> 00:16:30.560]  所以我無論見到,
[00:16:30.560 --> 00:16:32.560]  我們的社會多發達,
[00:16:32.560 --> 00:16:34.360]  多繁榮也好,
[00:16:34.360 --> 00:16:36.160]  但是人有一種差距,
[00:16:36.160 --> 00:16:37.960]  或者叫做落差,
[00:16:37.960 --> 00:16:39.960]  就是人變得很空洞,
[00:16:39.960 --> 00:16:41.360]  很空虛,
[00:16:41.360 --> 00:16:42.760]  充塞,
[00:16:42.760 --> 00:16:44.960]  不是充實,
[00:16:44.960 --> 00:16:46.160]  所以我們會見到,
[00:16:46.160 --> 00:16:47.960]  當利未在他人生裡面,
[00:16:47.960 --> 00:16:49.960]  他不是沒有錢的,我相信,
[00:16:49.960 --> 00:16:52.160]  不過他經歷到的是一個很大的喜樂,
[00:16:52.160 --> 00:16:55.760]  令到他可以在這裡大擺筵席,
[00:16:55.760 --> 00:16:56.960]  不過民事呢,
[00:16:56.960 --> 00:16:58.360]  就發怨言了,
[00:16:58.360 --> 00:16:59.560]  法利塞人呢,
[00:16:59.560 --> 00:17:01.160]  就講問題了,
[00:17:01.160 --> 00:17:02.960]  他們抓住耶穌的門徒,
[00:17:02.960 --> 00:17:04.360]  不停地嘮叨他,
[00:17:04.360 --> 00:17:05.960]  他說為什麼,
[00:17:05.960 --> 00:17:06.960]  為什麼,
[00:17:06.960 --> 00:17:09.360]  你們為什麼和稅利,
[00:17:09.360 --> 00:17:11.960]  而且他加多了一個形容詞,
[00:17:11.960 --> 00:17:13.160]  不單只是稅利,
[00:17:13.160 --> 00:17:14.760]  這班是稅利,
[00:17:14.760 --> 00:17:16.160]  是一班黑人真的稅利,
[00:17:16.160 --> 00:17:17.760]  還是在我們眼中,
[00:17:17.760 --> 00:17:19.160]  是罪人的,
[00:17:19.160 --> 00:17:21.560]  一同吃喝,
[00:17:21.560 --> 00:17:22.960]  當你會看見了,
[00:17:22.960 --> 00:17:24.760]  耶穌在二十九節,
[00:17:24.760 --> 00:17:26.360]  他接受利未,
[00:17:26.360 --> 00:17:28.360]  去到這個大筵席,
[00:17:28.360 --> 00:17:30.160]  而且聖經就說了,
[00:17:30.160 --> 00:17:31.760]  有很多的稅利和別人,
[00:17:31.760 --> 00:17:33.960]  與他們一同坐席,
[00:17:33.960 --> 00:17:35.160]  一同的,
[00:17:35.160 --> 00:17:36.560]  然後法利塞人,
[00:17:36.560 --> 00:17:38.760]  都標示出這種的情況,
[00:17:38.760 --> 00:17:40.960]  一同吃喝,
[00:17:40.960 --> 00:17:43.160]  就是他們一同,
[00:17:43.160 --> 00:17:45.160]  其實,
[00:17:45.160 --> 00:17:46.960]  耶穌回答他,
[00:17:46.960 --> 00:17:48.160]  是有意思的,
[00:17:48.160 --> 00:17:50.960]  他說沒有病的人用不著醫生,
[00:17:50.960 --> 00:17:53.760]  有病的人才用得著,
[00:17:53.760 --> 00:17:58.360]  我來本不是召人悔改,
[00:17:58.360 --> 00:18:00.960]  是召罪人悔改,
[00:18:00.960 --> 00:18:02.560]  耶穌還有一個比喻這樣說,
[00:18:02.560 --> 00:18:04.560]  他說如果一個人,
[00:18:04.560 --> 00:18:06.560]  他有病,
[00:18:06.560 --> 00:18:08.960]  但他不感覺自己有需要,
[00:18:08.960 --> 00:18:11.360]  正如我們很多的男士,
[00:18:11.360 --> 00:18:13.360]  我自己很明白自己,
[00:18:13.360 --> 00:18:15.360]  太太說你弄傷腰,
[00:18:15.360 --> 00:18:17.160]  你去看醫生,你跌打吧,
[00:18:17.160 --> 00:18:18.960]  是很煩的,輪隊,
[00:18:18.960 --> 00:18:20.960]  一會又要給錢,
[00:18:20.960 --> 00:18:22.760]  看醫生不用給錢嗎?
[00:18:22.760 --> 00:18:23.760]  我說我知道,
[00:18:23.760 --> 00:18:27.960]  不過我不想給他賺,
[00:18:27.960 --> 00:18:29.760]  所以你發覺你自己有病,
[00:18:29.760 --> 00:18:31.160]  但你不承認自己有病,
[00:18:31.160 --> 00:18:33.360]  你就永遠看不到醫生,
[00:18:33.360 --> 00:18:34.560]  聖經就說了,
[00:18:34.560 --> 00:18:36.760]  你有病你要看醫生,
[00:18:36.760 --> 00:18:37.760]  所以有病,
[00:18:37.760 --> 00:18:40.360]  弟兄,我經常對弟兄說,
[00:18:40.360 --> 00:18:42.360]  我們有病感覺到自己不舒服,
[00:18:42.360 --> 00:18:44.960]  最怕是避諱忌醫,
[00:18:44.960 --> 00:18:47.960]  被他驗出我有事就糟糕了,
[00:18:47.960 --> 00:18:49.160]  其實有事是真的有事,
[00:18:49.160 --> 00:18:50.560]  這就要知道,
