
[00:00:00.000 --> 00:00:05.000]  讀一段聖經在約蘇亞紀第三章第四節
[00:01:46.000 --> 00:01:49.000]  但要怎麼進去法呢
[00:01:49.000 --> 00:01:51.000]  道路在哪裏呢
[00:01:51.000 --> 00:01:53.000]  方法是什麼呢
[00:01:53.000 --> 00:01:56.000]  神卻沒有告訴他們
[00:01:56.000 --> 00:01:58.000]  神只對約瑟瑤說
[00:01:58.000 --> 00:02:04.000]  這一條道路你們向來沒有走過
[00:02:04.000 --> 00:02:05.000]  換句話說
[00:02:05.000 --> 00:02:09.000]  以色列人只能夠憑着信心
[00:02:09.000 --> 00:02:13.000]  跟隨神一步一步的帶領
[00:02:13.000 --> 00:02:16.000]  這些人當我回頭看生命和的成長
[00:02:16.000 --> 00:02:22.000]  我真的看見這就是神一直帶領我們的方法
[00:02:22.000 --> 00:02:23.000]  如果你問我
[00:02:23.000 --> 00:02:26.000]  生命和是一羣怎麼樣的人
[00:02:26.000 --> 00:02:27.000]  我可以告訴你
[00:02:27.000 --> 00:02:30.000]  生命和是一羣敢於夢想
[00:02:30.000 --> 00:02:33.000]  也敢於跟隨的人
[00:02:33.000 --> 00:02:35.000]  跟你媽說敢於夢想也敢於跟隨
[00:02:35.000 --> 00:02:38.000]  跟她說
[00:02:38.000 --> 00:02:41.000]  你說夢想是不是一種冒險
[00:02:41.000 --> 00:02:43.000]  當然是一種冒險
[00:02:43.000 --> 00:02:47.000]  因爲這是一個未知的將來
[00:02:47.000 --> 00:02:49.000]  你說跟隨是不是一種冒險
[00:02:49.000 --> 00:02:51.000]  當然是冒險
[00:02:51.000 --> 00:02:55.000]  因爲這是一條向來沒走過的道路
[00:02:55.000 --> 00:02:56.000]  但這些年
[00:02:56.000 --> 00:02:59.000]  當我看見教會的成長的時候
[00:02:59.000 --> 00:03:00.000]  我就越來越明白
[00:03:00.000 --> 00:03:03.000]  在這個跟隨的背後
[00:03:03.000 --> 00:03:08.000]  somehow是有一個信心在支撐我們
[00:03:08.000 --> 00:03:13.000]  這種信心就是帶領我們走過各樣的關口
[00:03:13.000 --> 00:03:18.000]  始終能夠進入神應許的祝福當中
[00:03:18.000 --> 00:03:22.000]  那麼這種信心是怎麼樣一種信心呢
[00:03:22.000 --> 00:03:27.000]  怎麼樣的信心能夠幫助我們走過人生各樣的艱難
[00:03:27.000 --> 00:03:31.000]  能夠經歷神的信實呢
[00:03:31.000 --> 00:03:33.000]  今天早上從三方面來講
[00:03:33.000 --> 00:03:37.000]  一種幫助我們經歷神信實的信心
[00:03:37.000 --> 00:03:40.000]  第一個你要確信神的同在
[00:03:40.000 --> 00:03:44.000]  跟你們說確信神的同在
[00:03:44.000 --> 00:03:45.000]  第二點作爲一個基督徒
[00:03:45.000 --> 00:03:47.000]  無論你環境是如何
[00:03:47.000 --> 00:03:50.000]  有一件事情你是必須要確信的
[00:03:50.000 --> 00:03:55.000]  那就是神必要與你同在
[00:03:55.000 --> 00:03:57.000]  約翰福音十四章十六節
[00:03:57.000 --> 00:03:59.000]  主耶穌在離開世界以前
[00:03:59.000 --> 00:04:00.000]  他這樣說我要求父
[00:04:00.000 --> 00:04:03.000]  父就另外賜給你一位寶慧師
[00:04:03.000 --> 00:04:07.000]  叫他永遠與你們同在
[00:04:07.000 --> 00:04:10.000]  今天當你我接受耶穌做我們個人救主的時候
[00:04:10.000 --> 00:04:12.000]  神就拆遣聖靈
[00:04:12.000 --> 00:04:16.000]  內住在每一個信他人生命當中
[00:04:16.000 --> 00:04:18.000]  聖靈不但與我們同在
[00:04:18.000 --> 00:04:22.000]  而且這裏說永遠不離開
[00:04:22.000 --> 00:04:24.000]  什麼叫永遠不離開
[00:04:24.000 --> 00:04:26.000]  有人解釋說
[00:04:26.000 --> 00:04:29.000]  就是你想趕也趕不走
[00:04:29.000 --> 00:04:32.000]  你想甩也甩不掉
[00:04:32.000 --> 00:04:35.000]  這就叫永遠不離開
[00:04:35.000 --> 00:04:38.000]  聖靈隨時與你在一起
[00:04:38.000 --> 00:04:39.000]  換句話說
[00:04:39.000 --> 00:04:43.000]  你永遠不會孤單的
[00:04:43.000 --> 00:04:47.000]  你知道有時候當我們走在人生的道路上
[00:04:47.000 --> 00:04:51.000]  雖然每天都有很多人在你眼前出現
[00:04:51.000 --> 00:04:54.000]  在你身旁經過
[00:04:54.000 --> 00:04:59.000]  但你還是常常覺得是你一個人不是嗎
[00:04:59.000 --> 00:05:04.000]  孤單的要面對人生各樣的困境
[00:05:04.000 --> 00:05:08.000]  孤單的要面對生活上一切的抉擇
[00:05:08.000 --> 00:05:10.000]  但事實上做一個基督徒
[00:05:10.000 --> 00:05:14.000]  你需要知道你永遠不是孤單的
[00:05:14.000 --> 00:05:17.000]  跟你說你永遠不是孤單的
[00:05:17.000 --> 00:05:21.000]  因爲你的神永遠與你同在
[00:05:21.000 --> 00:05:24.000]  但是我卻發現有很多的基督徒
[00:05:24.000 --> 00:05:29.000]  卻是活在一種屬靈單身的光景裏面
[00:05:29.000 --> 00:05:31.000]  什麼意思呢
[00:05:31.000 --> 00:05:34.000]  我請問你單身跟結婚的人有什麼不同
[00:05:34.000 --> 00:05:37.000]  我不說哪個比較好
[00:05:37.000 --> 00:05:42.000]  我是問你單身跟結婚最大的不同是什麼
[00:05:42.000 --> 00:05:46.000]  單身的人想去哪裏就去哪裏
[00:05:46.000 --> 00:05:50.000]  想做什麼就做什麼
[00:05:50.000 --> 00:05:54.000]  結婚的人請問這樣可以嗎
[00:05:54.000 --> 00:05:55.000]  可以嗎
[00:05:55.000 --> 00:05:58.000]  絕對不可以
[00:05:58.000 --> 00:06:00.000]  結了婚的人
[00:06:00.000 --> 00:06:04.000]  你就要學習去問一下嘛
[00:06:04.000 --> 00:06:06.000]  親愛的
[00:06:06.000 --> 00:06:10.000]  我們可不可以一起去做這件事情呢
[00:06:10.000 --> 00:06:11.000]  親愛的
[00:06:11.000 --> 00:06:14.000]  我們可不可以一起去那個地方呢
[00:06:14.000 --> 00:06:16.000]  如果你不問
[00:06:16.000 --> 00:06:20.000]  難怪婚姻充滿各樣衝突跟危機嘛
[00:06:20.000 --> 00:06:22.000]  Amen
[00:06:22.000 --> 00:06:24.000]  可是今天我卻看見
[00:06:24.000 --> 00:06:29.000]  很多的基督徒卻從來不去問聖靈一下耶
[00:06:29.000 --> 00:06:31.000]  從來不問的耶
[00:06:31.000 --> 00:06:34.000]  好像你是單身的
[00:06:34.000 --> 00:06:36.000]  我們從來沒有問聖靈啊
[00:06:36.000 --> 00:06:39.000]  你覺得我們可以一起去這裏嗎
[00:06:39.000 --> 00:06:40.000]  聖靈啊
[00:06:40.000 --> 00:06:44.000]  你覺得我們可以一起去做那件事情嗎
[00:06:44.000 --> 00:06:47.000]  很多的基督徒我們雖然頭腦知道神同在
[00:06:47.000 --> 00:06:51.000]  可是我們實際的生活好像是個單身的生活
[00:06:51.000 --> 00:06:53.000]  是個單身的人士
[00:06:53.000 --> 00:06:56.000]  一切事情是獨來獨往
[00:06:56.000 --> 00:06:57.000]  有福自享
[00:06:57.000 --> 00:06:59.000]  有難自當
[00:06:59.000 --> 00:07:01.000]  讓我再次提醒你了
[00:07:01.000 --> 00:07:03.000]  在屬靈的生命上
[00:07:03.000 --> 00:07:05.000]  你已經不再是單身了
[00:07:05.000 --> 00:07:06.000]  Hello
[00:07:06.000 --> 00:07:08.000]  你不再是單身了
[00:07:08.000 --> 00:07:10.000]  聖靈永遠與你同在
[00:07:10.000 --> 00:07:12.000]  Amen
[00:07:12.000 --> 00:07:17.000]  我還記得有一次一位非洲宣教士回到我們中間來分享
[00:07:17.000 --> 00:07:22.000]  他說有一次當他開車在非洲鄉村的道路上
[00:07:22.000 --> 00:07:26.000]  你知道當你有機會在非洲的鄉村道路上開車
[00:07:26.000 --> 00:07:31.000]  有時候甚至一兩個鐘頭不會有另外一架車出現的
[00:07:31.000 --> 00:07:35.000]  他說那天當他在非洲鄉下道路開車的時候
[00:07:35.000 --> 00:07:38.000]  忽然間車子拋錨
[00:07:38.000 --> 00:07:40.000]  他就走下車來
[00:07:40.000 --> 00:07:43.000]  他舉頭向神禱告說
[00:07:43.000 --> 00:07:48.000]  神啊我們的車子壞了
[00:07:48.000 --> 00:07:50.000]  你知道那天當我聽他分享
[00:07:50.000 --> 00:07:52.000]  我心中很震撼
[00:07:52.000 --> 00:07:55.000]  他沒有說主我的車子壞了
[00:07:55.000 --> 00:07:59.000]  他說主啊我們的車子壞了
[00:07:59.000 --> 00:08:02.000]  在那一個時刻我忽然明白一個真理
[00:08:02.000 --> 00:08:05.000]  那就是弟兄姐妹今天做一個基督徒
[00:08:05.000 --> 00:08:08.000]  我們要過得勝生活的祕訣
[00:08:08.000 --> 00:08:13.000]  就是一定要學習從我進入到我們
[00:08:13.000 --> 00:08:16.000]  主您與我我們
[00:08:16.000 --> 00:08:20.000]  今天我們所面對的問題不再是我的問題
[00:08:20.000 --> 00:08:23.000]  而是主啊這是我們的問題
[00:08:23.000 --> 00:08:26.000]  不再是主啊這是我的家庭幫幫我
[00:08:26.000 --> 00:08:29.000]  這是我們的家庭
[00:08:29.000 --> 00:08:32.000]  不再是主啊我的財務有危機
[00:08:32.000 --> 00:08:35.000]  主啊我們的財務面對危機
[00:08:35.000 --> 00:08:37.000]  不再是主我的選擇
[00:08:37.000 --> 00:08:40.000]  而是主啊這是我們的選擇
[00:08:40.000 --> 00:08:45.000]  你的生命一定要學習從我獨自擔當
[00:08:45.000 --> 00:08:49.000]  一直進到主不是我是我們
[00:08:49.000 --> 00:08:52.000]  不是你一個人孤單在面對
[00:08:52.000 --> 00:08:55.000]  是主與你一起來面對
[00:08:55.000 --> 00:08:59.000]  弟兄姐妹想想如果今天你車子包毛
[00:08:59.000 --> 00:09:02.000]  你對主說主啊我的車子壞了
[00:09:02.000 --> 00:09:03.000]  那主最多看看
[00:09:03.000 --> 00:09:08.000]  OK你車子壞你趕快就修吧
[00:09:08.000 --> 00:09:11.000]  但如果你說主我們的車子壞了
[00:09:11.000 --> 00:09:12.000]  然後我的車子也壞了
[00:09:12.000 --> 00:09:15.000]  趕快就修一下
[00:09:15.000 --> 00:09:17.000]  弟兄姐妹我不是在開玩笑
[00:09:17.000 --> 00:09:20.000]  你真的要知道在你生命當中
[00:09:20.000 --> 00:09:22.000]  主是與你同在的
[00:09:22.000 --> 00:09:24.000]  你爲什麼一天到晚一個人
[00:09:24.000 --> 00:09:27.000]  獨自面對你生活各樣的危機
[00:09:27.000 --> 00:09:30.000]  你卻不知道主就在你旁邊呢
[00:09:30.000 --> 00:09:33.000]  你真的明白主與你同在嗎
[00:09:33.000 --> 00:09:34.000]  我再一次說
[00:09:34.000 --> 00:09:36.000]  你真的明白主與你同在
[00:09:36.000 --> 00:09:37.000]  那你爲什麼一天到晚
[00:09:37.000 --> 00:09:39.000]  在過單身的生活呢
[00:09:39.000 --> 00:09:41.000]  你從來不問一下呢
[00:09:41.000 --> 00:09:43.000]  聖靈就在你旁邊
[00:09:43.000 --> 00:09:46.000]  你爲什麼不尋求一下呢
[00:09:46.000 --> 00:09:47.000]  當然你會說
[00:09:47.000 --> 00:09:49.000]  那牧師後來宣教是怎麼樣的
[00:09:49.000 --> 00:09:53.000]  很多人都想問這個問題
[00:09:53.000 --> 00:09:56.000]  雖然不久之後
[00:09:56.000 --> 00:09:59.000]  有一輛車子經過他的地方
[00:09:59.000 --> 00:10:01.000]  就把他帶到城裏
[00:10:01.000 --> 00:10:03.000]  他就找人再去幫他來修着
[00:10:03.000 --> 00:10:05.000]  Hallelujah
[00:10:05.000 --> 00:10:09.000]  上帝知道怎麼解決你的難處的了
[00:10:09.000 --> 00:10:10.000]  弟兄姐妹
[00:10:10.000 --> 00:10:11.000]  神的同在
[00:10:11.000 --> 00:10:14.000]  我再說不是頭腦的知識了
[00:10:14.000 --> 00:10:17.000]  你以爲你明白我向你挑戰
[00:10:17.000 --> 00:10:19.000]  你並不真正的明白神的同在
[00:10:19.000 --> 00:10:20.000]  我告訴你
[00:10:20.000 --> 00:10:23.000]  神的同在不是一種知識
[00:10:23.000 --> 00:10:27.000]  神的同在是生活可以經歷的經驗
[00:10:27.000 --> 00:10:30.000]  無論你在生活上遇到怎麼樣的難處
[00:10:30.000 --> 00:10:33.000]  你都可以來求告聖靈
[00:10:33.000 --> 00:10:38.000]  聖靈就在凡事上給你安慰跟指引
[00:10:38.000 --> 00:10:41.000]  聖上在你人生當中就最需要這兩件事情
[00:10:41.000 --> 00:10:43.000]  不是嗎
[00:10:43.000 --> 00:10:46.000]  我們在生活的道路就需要安慰
[00:10:46.000 --> 00:10:47.000]  誰能夠給你安慰
[00:10:47.000 --> 00:10:49.000]  我請問你
[00:10:49.000 --> 00:10:53.000]  沒有任何人能夠給你安慰
[00:10:53.000 --> 00:10:55.000]  只有聖靈
[00:10:55.000 --> 00:10:58.000]  他的名字是Comforter
[00:10:58.000 --> 00:11:00.000]  他就是安慰師
[00:11:00.000 --> 00:11:02.000]  他就住在你裏面
[00:11:02.000 --> 00:11:04.000]  有誰能夠給你指引
[00:11:04.000 --> 00:11:06.000]  我請問你
[00:11:06.000 --> 00:11:08.000]  在這樣人生茫茫當中
[00:11:08.000 --> 00:11:10.000]  誰能夠給你指引
[00:11:10.000 --> 00:11:14.000]  人只能給你建議
[00:11:14.000 --> 00:11:16.000]  多少人建議在你旁邊
[00:11:16.000 --> 00:11:18.000]  你聽多少的聲音
[00:11:18.000 --> 00:11:20.000]  你還是不知道該怎麼辦
[00:11:20.000 --> 00:11:21.000]  不是嗎
[00:11:21.000 --> 00:11:23.000]  誰能夠給你指引
[00:11:23.000 --> 00:11:25.000]  Nobody
[00:11:25.000 --> 00:11:27.000]  只有聖靈
[00:11:27.000 --> 00:11:30.000]  他的名字是Counselor
[00:11:30.000 --> 00:11:31.000]  他就是那個輔導者
[00:11:31.000 --> 00:11:33.000]  他就住在那邊
[00:11:33.000 --> 00:11:36.000]  當你在生命中最需要安慰指引
[00:11:36.000 --> 00:11:38.000]  而這位聖靈就是Comforter
[00:11:38.000 --> 00:11:40.000]  他就是Counselor
[00:11:40.000 --> 00:11:41.000]  他就住在你裏面
[00:11:41.000 --> 00:11:44.000]  你爲什麼不來求告他呢
[00:11:44.000 --> 00:11:46.000]  Come on
[00:11:46.000 --> 00:11:48.000]  他與你同在
[00:11:48.000 --> 00:11:50.000]  他自下安慰跟指引
[00:11:50.000 --> 00:11:53.000]  你爲什麼不來求告
[00:11:53.000 --> 00:11:55.000]  你真的明白神的同在嗎
[00:11:55.000 --> 00:11:58.000]  你真的明白神的同在嗎
[00:11:58.000 --> 00:11:59.000]  我記得歐永亮牧師
[00:11:59.000 --> 00:12:02.000]  我們臺北林亮堂主任牧師
[00:12:02.000 --> 00:12:03.000]  有一次他在這裏
[00:12:03.000 --> 00:12:04.000]  跟我們分享一個見證
[00:12:04.000 --> 00:12:06.000]  他說甚至他到
[00:12:06.000 --> 00:12:08.000]  去買領帶的時候
[00:12:08.000 --> 00:12:10.000]  到領帶店裏面都問神
[00:12:10.000 --> 00:12:11.000]  說聖靈啊
[00:12:11.000 --> 00:12:12.000]  這個顏色你覺得如何
[00:12:12.000 --> 00:12:16.000]  哇 crazy 我說
[00:12:16.000 --> 00:12:20.000]  但是我真的知道他明白神的同在
[00:12:20.000 --> 00:12:22.000]  他知道神就與他同在
[00:12:22.000 --> 00:12:25.000]  他知道神隨時跟他在一起
[00:12:25.000 --> 00:12:29.000]  所以他會問這個問題
[00:12:29.000 --> 00:12:30.000]  第二條讓我告訴你
[00:12:30.000 --> 00:12:32.000]  神不但與他同在
[00:12:32.000 --> 00:12:35.000]  神也與你同在
[00:12:35.000 --> 00:12:37.000]  無論在任何難關
[00:12:37.000 --> 00:12:40.000]  你以爲神不跟你在一起嗎
[00:12:40.000 --> 00:12:43.000]  神與你同在
[00:12:43.000 --> 00:12:46.000]  你去ask
[00:12:46.000 --> 00:12:50.000]  聖靈樂意賜下安慰與指引
[00:12:50.000 --> 00:12:53.000]  在你生命當中
[00:12:53.000 --> 00:12:55.000]  第一個確信神的同在
[00:12:55.000 --> 00:12:57.000]  第二你要確信神的供應
[00:12:57.000 --> 00:13:00.000]  跟你說要確信神的供應
[00:13:00.000 --> 00:13:02.000]  今天藍珠我們來跟隨神
[00:13:02.000 --> 00:13:04.000]  最主要的原因
[00:13:04.000 --> 00:13:06.000]  其實就是我們的憂慮
[00:13:06.000 --> 00:13:08.000]  很簡單
[00:13:08.000 --> 00:13:09.000]  爲什麼憂慮呢
[00:13:09.000 --> 00:13:11.000]  因爲你看不見
[00:13:11.000 --> 00:13:14.000]  你看不見前面的道路會如何
[00:13:14.000 --> 00:13:15.000]  這個看不見
[00:13:15.000 --> 00:13:18.000]  常常攔阻我們在神的道路上
[00:13:18.000 --> 00:13:20.000]  我們跟隨神
[00:13:20.000 --> 00:13:23.000]  但事實上你需要明白一件事情
[00:13:23.000 --> 00:13:24.000]  在你一生當中
[00:13:24.000 --> 00:13:27.000]  神就是你的大慕者
[00:13:27.000 --> 00:13:30.000]  詩篇二十三篇你背得滾瓜爛熟
[00:13:30.000 --> 00:13:31.000]  神是煙花是我的慕者
[00:13:31.000 --> 00:13:36.000]  我必不自什麼缺乏
[00:13:36.000 --> 00:13:38.000]  不要只是背得很熟
[00:13:38.000 --> 00:13:44.000]  你一定要確信你的神是你的慕者
[00:13:44.000 --> 00:13:48.000]  他必要供應你一切的需要
[00:13:48.000 --> 00:13:52.000]  在聖經當中我們看見亞伯拉罕是有信心的人
[00:13:52.000 --> 00:13:54.000]  我們看見他不但是有信心
[00:13:54.000 --> 00:13:58.000]  而且他是一個憑信心跟隨神的人
[00:13:58.000 --> 00:14:03.000]  當神要吩咐他離開他的家鄉烏爾的時候
[00:14:03.000 --> 00:14:06.000]  聖經說他連往哪裏去都不知道
[00:14:06.000 --> 00:14:08.000]  他就走出去了
[00:14:08.000 --> 00:14:10.000]  你說冒不冒險啊
[00:14:10.000 --> 00:14:14.000]  連去哪裏都不知道你去哪走到哪裏
[00:14:14.000 --> 00:14:17.000]  但是我們看見亞伯拉罕憑了信心
[00:14:17.000 --> 00:14:19.000]  雖然不知道往哪裏去
[00:14:19.000 --> 00:14:22.000]  他心中確信神要帶領他
[00:14:22.000 --> 00:14:25.000]  神要供應他
[00:14:25.000 --> 00:14:28.000]  你還記得當神賜給他一個兒子以薩之後
[00:14:28.000 --> 00:14:35.000]  神要他把以薩到摩利亞山上獻祭給神嗎
[00:14:35.000 --> 00:14:38.000]  我們看見創世紀二十二章第三節跟第四節
[00:14:38.000 --> 00:14:40.000]  這裏怎麼說呢
[00:14:40.000 --> 00:14:41.000]  亞伯拉罕就清早起來了
[00:14:41.000 --> 00:14:44.000]  背上履帶着兩個僕人和他兒子以薩
[00:14:44.000 --> 00:14:49.000]  也披好了繁祭的裁就起身往神所指示的地方去了
[00:14:49.000 --> 00:14:55.000]  到了第三日亞伯拉罕舉目遠遠看到那地方
[00:14:55.000 --> 00:14:57.000]  那地方是什麼地方
[00:14:57.000 --> 00:15:01.000]  是要獻祭的地方
[00:15:01.000 --> 00:15:03.000]  想想看這句話真的很有意思
[00:15:03.000 --> 00:15:05.000]  遠遠看到那地方
[00:15:05.000 --> 00:15:08.000]  如果你是亞伯拉你心中作何感想
[00:15:08.000 --> 00:15:09.000]  真的
[00:15:09.000 --> 00:15:12.000]  那個地方是要獻祭
[00:15:12.000 --> 00:15:15.000]  他兒子在那邊獻給神
[00:15:15.000 --> 00:15:19.000]  難道他心中沒有很多的掙扎嗎
[00:15:19.000 --> 00:15:23.000]  難道不是一生最大的冒險嗎
[00:15:23.000 --> 00:15:26.000]  雖然他相信神是供應
[00:15:26.000 --> 00:15:29.000]  他相信神的帶領一定是完美
[00:15:29.000 --> 00:15:33.000]  但他還是不知道這件事情結果會是如何
[00:15:33.000 --> 00:15:35.000]  他不知道
[00:15:35.000 --> 00:15:37.000]  他雖然相信神必定會預備
[00:15:37.000 --> 00:15:38.000]  一定有辦法
[00:15:38.000 --> 00:15:41.000]  但是什麼辦法呢
[00:15:41.000 --> 00:15:43.000]  不知道
[00:15:43.000 --> 00:15:47.000]  我相信當亞伯拉罕看着那地方的時候
[00:15:47.000 --> 00:15:50.000]  心中充滿了各樣的掙扎
[00:15:50.000 --> 00:15:52.000]  你要不要走啊
[00:15:52.000 --> 00:15:54.000]  你要不要跟啊
[00:15:54.000 --> 00:15:57.000]  但無論心中多少的掙扎
[00:15:57.000 --> 00:15:59.000]  感謝神亞伯拉罕
[00:15:59.000 --> 00:16:02.000]  最後還是選擇順服神
[00:16:02.000 --> 00:16:05.000]  跟從神
[00:16:05.000 --> 00:16:08.000]  結果他把孩子綁在祭壇上
[00:16:08.000 --> 00:16:10.000]  正準備殺那個孩子的時候
[00:16:10.000 --> 00:16:13.000]  天使忽然向他顯現說
[00:16:13.000 --> 00:16:15.000]  你一點不可傷害這個孩子
[00:16:15.000 --> 00:16:19.000]  神就讓他看見在樹叢裏有個公羊夾在那裏
[00:16:19.000 --> 00:16:21.000]  神就說把公羊取來
[00:16:21.000 --> 00:16:24.000]  取代你的兒子獻祭給我
[00:16:24.000 --> 00:16:27.000]  所以十四節我們看見
[00:16:27.000 --> 00:16:31.000]  亞伯拉罕就在給那地方起名叫耶和華
[00:16:31.000 --> 00:16:35.000]  以樂意思是耶和華山上必有預備
[00:16:35.000 --> 00:16:38.000]  再一次看到那地方
[00:16:38.000 --> 00:16:42.000]  第四節他看見那地方的時候
[00:16:42.000 --> 00:16:43.000]  那個是什麼地方呢
[00:16:43.000 --> 00:16:45.000]  那是個獻祭的地方
[00:16:45.000 --> 00:16:47.000]  那是他擺上的地方
[00:16:47.000 --> 00:16:51.000]  可是十四節他要給那地方取一個名字
[00:16:51.000 --> 00:16:54.000]  他卻沒有把那個地方取名爲獻祭的地方
[00:16:54.000 --> 00:16:57.000]  沒有把那個地方取名爲擺上的地方
[00:16:57.000 --> 00:16:59.000]  他爲了取名叫什麼
[00:16:59.000 --> 00:17:01.000]  耶和華以樂
[00:17:01.000 --> 00:17:02.000]  什麼意思
[00:17:02.000 --> 00:17:04.000]  耶和華必要供應我一切的需要
[00:17:04.000 --> 00:17:06.000]  Hallelujah
[00:17:06.000 --> 00:17:09.000]  做一個基督徒你一定要明白這個真理
[00:17:09.000 --> 00:17:12.000]  非常重要一個真理
[00:17:12.000 --> 00:17:17.000]  就是在你一生當中上帝必要供應你
[00:17:17.000 --> 00:17:19.000]  一方面你要確信神必供應
[00:17:19.000 --> 00:17:24.000]  另一方面你也需要明白神供應的原則
[00:17:24.000 --> 00:17:27.000]  神供應你的地方是什麼地方
[00:17:27.000 --> 00:17:30.000]  就是你擺上給神的地方
[00:17:30.000 --> 00:17:33.000]  在你獻祭的地方
[00:17:33.000 --> 00:17:36.000]  你要看見上帝的供應
[00:17:36.000 --> 00:17:40.000]  跟你們說在你獻祭的地方看見神的供應
[00:17:40.000 --> 00:17:45.000]  那地方是他擺上的地方獻祭的地方
[00:17:45.000 --> 00:17:50.000]  那地方也成爲耶和華必要預備的地方
[00:17:50.000 --> 00:17:53.000]  所以聖經上說你越多給神
[00:17:53.000 --> 00:17:56.000]  神就越多給你
[00:17:56.000 --> 00:17:58.000]  我們看見在我們生命當中
[00:17:58.000 --> 00:18:00.000]  我們看見神是信使的
[00:18:00.000 --> 00:18:03.000]  神的應許也是可靠的
[00:18:03.000 --> 00:18:05.000]  我們越多奉獻給主
[00:18:05.000 --> 00:18:08.000]  主越多賞賜給我們
[00:18:08.000 --> 00:18:10.000]  在上禮拜我們牧者領導會里面
[00:18:10.000 --> 00:18:14.000]  有一件事情讓我非常受感動
[00:18:14.000 --> 00:18:17.000]  我們有三間很小的分堂你從來沒聽過
[00:18:17.000 --> 00:18:19.000]  一個是檀香山分堂
[00:18:19.000 --> 00:18:21.000]  一個是薩摩亞分堂
[00:18:21.000 --> 00:18:23.000]  薩摩亞在哪裏呢
[00:18:23.000 --> 00:18:25.000]  是在美屬薩摩亞
[00:18:25.000 --> 00:18:28.000]  從這裏飛到檀香山要五個鐘頭
[00:18:28.000 --> 00:18:32.000]  從檀香山再飛還有五個鐘頭纔到美屬薩摩亞
[00:18:32.000 --> 00:18:36.000]  等於我們飛十個鐘頭已經靠近澳洲了
[00:18:36.000 --> 00:18:39.000]  那還是美國最遠的一個地方
[00:18:39.000 --> 00:18:40.000]  我們在那裏有一個分堂
[00:18:40.000 --> 00:18:43.000]  人數大概五六十人
[00:18:43.000 --> 00:18:45.000]  另外一個分堂在
[00:18:45.000 --> 00:18:47.000]  以馬列尼分堂在洛杉磯
[00:18:47.000 --> 00:18:50.000]  三間分堂都是很小不是人很多
[00:18:50.000 --> 00:18:54.000]  是由孫新明牧師跟杜威威牧師所帶領
[00:18:54.000 --> 00:18:56.000]  他們在去年六月的時候
[00:18:56.000 --> 00:19:01.000]  就聽見我們教會要開始Shakina Glory建電計劃
[00:19:01.000 --> 00:19:05.000]  他們就迫切爲我們的建電計劃禱告
[00:19:05.000 --> 00:19:07.000]  他們就感動
[00:19:07.000 --> 00:19:11.000]  他們一定要在我們建電計劃裏面有份
[00:19:11.000 --> 00:19:14.000]  他們相信他們爲建電計劃擺設的時候
[00:19:14.000 --> 00:19:19.000]  Shakina Glory的恩典會永留在他們中間
