
[00:00:00.000 --> 00:00:02.000]  第一節我們一起禱告
[00:01:30.000 --> 00:01:34.000]  甚至可以說比較學歷豐富一點
[00:01:34.000 --> 00:01:36.000]  更加具體的說
[00:01:36.000 --> 00:01:38.000]  現今的世代要有創意
[00:01:38.000 --> 00:01:40.000]  培訓那些能力
[00:01:40.000 --> 00:01:44.000]  甚至說最重要是懂得保護自己
[00:01:44.000 --> 00:01:47.000]  又可以獨立自主生活
[00:01:47.000 --> 00:01:50.000]  可能這些說話大家都聽得多
[00:01:50.000 --> 00:01:53.000]  但如果做一個基督徒來說
[00:01:53.000 --> 00:01:56.000]  我們又信不信得過
[00:01:56.000 --> 00:01:57.000]  我又信不信得過這個字呢
[00:01:57.000 --> 00:02:01.000]  是包括了問我問你
[00:02:01.000 --> 00:02:04.000]  人是神所造的
[00:02:04.000 --> 00:02:07.000]  人的生命是從神而來的
[00:02:07.000 --> 00:02:08.000]  你的兒女
[00:02:08.000 --> 00:02:10.000]  你下一代的生命
[00:02:10.000 --> 00:02:12.000]  都是神所給的
[00:02:12.000 --> 00:02:15.000]  如果我們知道這一點之後
[00:02:15.000 --> 00:02:18.000]  我們會不會在剛才所講這麼多點考慮
[00:02:18.000 --> 00:02:20.000]  去帶領下一代的時候
[00:02:20.000 --> 00:02:22.000]  多少一點的考慮
[00:02:22.000 --> 00:02:28.000]  到底這個賜生命給每一個人的神
[00:02:28.000 --> 00:02:31.000]  祂要求你或者要求我
[00:02:31.000 --> 00:02:33.000]  為人父母
[00:02:33.000 --> 00:02:35.000]  為人家長輩
[00:02:35.000 --> 00:02:38.000]  為人家老師的
[00:02:38.000 --> 00:02:42.000]  應該怎樣去影響下一代呢
[00:02:42.000 --> 00:02:44.000]  或者說
[00:02:44.000 --> 00:02:48.000]  在我們的教導和養育過程裡面
[00:02:48.000 --> 00:02:51.000]  我們應該注意些什麼呢
[00:02:51.000 --> 00:02:55.000]  如果我們沒有了以神為主的觀念
[00:02:55.000 --> 00:03:00.000]  沒有了生命是神所賜的這個概念的話
[00:03:00.000 --> 00:03:03.000]  和世人一樣沒有問題
[00:03:03.000 --> 00:03:05.000]  你怎樣培訓你的小孩
[00:03:05.000 --> 00:03:07.000]  你怎樣給他供書教學
[00:03:07.000 --> 00:03:09.000]  你怎樣出人頭地沒有問題
[00:03:09.000 --> 00:03:11.000]  但如果你認定了
[00:03:11.000 --> 00:03:12.000]  這個下一代
[00:03:12.000 --> 00:03:14.000]  都是神所給的生命
[00:03:14.000 --> 00:03:17.000]  而有機會你去管理
[00:03:17.000 --> 00:03:20.000]  會去養育他的時候
[00:03:20.000 --> 00:03:23.000]  你就不可以單單照你的方法去做
[00:03:23.000 --> 00:03:26.000]  因為你是一個管家
[00:03:26.000 --> 00:03:28.000]  你不是一個主人
[00:03:28.000 --> 00:03:31.000]  如果我們每個人的主人都是這位神的話
[00:03:31.000 --> 00:03:33.000]  那我想我們要搞清楚
[00:03:33.000 --> 00:03:37.000]  到底神要我們怎樣去影響我們下一代
[00:03:37.000 --> 00:03:39.000]  所以剛才所讀的聖經
[00:03:39.000 --> 00:03:41.000]  生命紀第六章一到九節
[00:03:41.000 --> 00:03:45.000]  其實在這九節的聖經裡面
[00:03:45.000 --> 00:03:47.000]  你可以看到一樣東西
[00:03:47.000 --> 00:03:50.000]  就是耶和華神
[00:03:50.000 --> 00:03:53.000]  當祂將這一班以色列百姓
[00:03:53.000 --> 00:03:55.000]  帶出埃及地之後
[00:03:55.000 --> 00:03:59.000]  未踏入流瓦宇物之地
[00:03:59.000 --> 00:04:01.000]  未踏進英雄之地
[00:04:01.000 --> 00:04:02.000]  留心
[00:04:02.000 --> 00:04:03.000]  這個英雄之地
[00:04:03.000 --> 00:04:05.000]  這個蒙福之地
[00:04:05.000 --> 00:04:07.000]  不是這一班以色列人
[00:04:07.000 --> 00:04:09.000]  是佩德人
[00:04:09.000 --> 00:04:11.000]  不是
[00:04:11.000 --> 00:04:14.000]  如果照過在曠野的那種生活
[00:04:14.000 --> 00:04:16.000]  扔在一邊
[00:04:16.000 --> 00:04:18.000]  上帝也發過怒的
[00:04:18.000 --> 00:04:20.000]  對摩西說
[00:04:20.000 --> 00:04:21.000]  摩西你不要出聲
[00:04:21.000 --> 00:04:23.000]  讓我將它掃了
[00:04:23.000 --> 00:04:26.000]  然後輕起你的後袋
[00:04:26.000 --> 00:04:29.000]  是不佩德的
[00:04:29.000 --> 00:04:32.000]  今天每個基督徒不要以為你今天得罪救恩
[00:04:32.000 --> 00:04:34.000]  是你佩德的
[00:04:34.000 --> 00:04:36.000]  你不佩德的
[00:04:36.000 --> 00:04:37.000]  不過
[00:04:37.000 --> 00:04:42.000]  因為上帝應許了阿伯拉罕以撒瓦國
[00:04:42.000 --> 00:04:46.000]  應許了他的手約
[00:04:46.000 --> 00:04:48.000]  真的可以說迫於無奈
[00:04:48.000 --> 00:04:50.000]  他的約他真誠
[00:04:50.000 --> 00:04:54.000]  所以他怎樣也要將你帶到應許之地
[00:04:54.000 --> 00:04:57.000]  今天你和我蒙恩
[00:04:57.000 --> 00:04:59.000]  不是因為你是好人
[00:04:59.000 --> 00:05:02.000]  不是因為你心地良善
[00:05:02.000 --> 00:05:05.000]  不是因為你的好行為
[00:05:05.000 --> 00:05:08.000]  一切都是因於天文
[00:05:08.000 --> 00:05:10.000]  你不接受這一點
[00:05:10.000 --> 00:05:14.000]  救恩願你沒份
[00:05:14.000 --> 00:05:17.000]  所以當這群以色列人
[00:05:17.000 --> 00:05:19.000]  在西奈山下的時候
[00:05:19.000 --> 00:05:23.000]  耶和華在山頂上向摩西吩咐倫特誡命
[00:05:23.000 --> 00:05:26.000]  然後跟著在《新明紀大律章》告訴你
[00:05:26.000 --> 00:05:27.000]  那個曾經這樣
[00:05:27.000 --> 00:05:28.000]  我很快再說一次
[00:05:28.000 --> 00:05:30.000]  耶和華你們的神
[00:05:30.000 --> 00:05:33.000]  所吩咐教訓你們的誡命律例典章
[00:05:33.000 --> 00:05:38.000]  使你們在所要去德為義的地上進行
[00:05:38.000 --> 00:05:43.000]  要你在蒙福的路上去進行
[00:05:43.000 --> 00:05:45.000]  如果你不蒙福不用進行
[00:05:45.000 --> 00:05:47.000]  你想蒙福一定要進行
[00:05:47.000 --> 00:05:48.000]  進行什麼呢?
[00:05:48.000 --> 00:05:52.000]  好叫你和你的子子孫孫一生敬畏耶和華
[00:05:52.000 --> 00:05:53.000]  你的神
[00:05:53.000 --> 00:05:55.000]  謹守他一切律例誡命
[00:05:55.000 --> 00:05:57.000]  這個就是我所吩咐的
[00:05:57.000 --> 00:06:02.000]  使你的日子得以長久
[00:06:02.000 --> 00:06:03.000]  很清楚
[00:06:03.000 --> 00:06:04.000]  字面就很清楚了
[00:06:04.000 --> 00:06:05.000]  跟著第三節說
[00:06:05.000 --> 00:06:07.000]  以色列你要聽
[00:06:07.000 --> 00:06:09.000]  要謹守進行
[00:06:09.000 --> 00:06:10.000]  留心
[00:06:10.000 --> 00:06:14.000]  要聽
[00:06:14.000 --> 00:06:16.000]  造神的兒女蒙福
[00:06:16.000 --> 00:06:18.000]  不是要你先求
[00:06:18.000 --> 00:06:20.000]  你求什麼呢?
[00:06:20.000 --> 00:06:23.000]  你求親是自己的事
[00:06:23.000 --> 00:06:25.000]  你會為別人求
[00:06:25.000 --> 00:06:26.000]  你會認罪
[00:06:26.000 --> 00:06:28.000]  你不會的
[00:06:28.000 --> 00:06:30.000]  你要聽
[00:06:30.000 --> 00:06:31.000]  然後
[00:06:31.000 --> 00:06:33.000]  要進行
[00:06:33.000 --> 00:06:36.000]  使你可以去到流浪野蜜之地享福
[00:06:36.000 --> 00:06:37.000]  人數極中多
[00:06:37.000 --> 00:06:39.000]  正是耶和華你的神
[00:06:39.000 --> 00:06:41.000]  你列祖的神所應許你的
[00:06:41.000 --> 00:06:43.000]  第四節又說了
[00:06:43.000 --> 00:06:45.000]  以色列你要聽
[00:06:45.000 --> 00:06:47.000]  耶和華你的神是獨一個主
[00:06:47.000 --> 00:06:48.000]  跟著說
[00:06:48.000 --> 00:06:50.000]  盡心盡性盡力
[00:06:50.000 --> 00:06:52.000]  愛耶和華你的神
[00:06:52.000 --> 00:06:53.000]  第六節
[00:06:53.000 --> 00:06:56.000]  我今天所吩咐你的話
[00:06:56.000 --> 00:06:59.000]  要記在心上
[00:06:59.000 --> 00:07:01.000]  殷勤教訓你的兒女
[00:07:01.000 --> 00:07:03.000]  留心
[00:07:03.000 --> 00:07:05.000]  這裡沒有說到其他東西
[00:07:05.000 --> 00:07:06.000]  就是我今天說的話
[00:07:06.000 --> 00:07:08.000]  耶和華所吩咐的說話
[00:07:08.000 --> 00:07:10.000]  律例典章誡命
[00:07:10.000 --> 00:07:12.000]  你要記住
[00:07:12.000 --> 00:07:13.000]  然後
[00:07:13.000 --> 00:07:15.000]  殷勤教訓
[00:07:15.000 --> 00:07:17.000]  什麼叫殷勤教訓?
[00:07:17.000 --> 00:07:19.000]  不是對她說讀書吧
[00:07:19.000 --> 00:07:20.000]  找書吧
[00:07:20.000 --> 00:07:21.000]  不是的
[00:07:21.000 --> 00:07:23.000]  你要告訴她讀聖經吧
[00:07:23.000 --> 00:07:25.000]  背聖經吧
[00:07:25.000 --> 00:07:27.000]  牧師你說什麼?
[00:07:27.000 --> 00:07:28.000]  她不用考試嗎?
[00:07:28.000 --> 00:07:30.000]  告訴你
[00:07:30.000 --> 00:07:32.000]  她肯讀聖經
[00:07:32.000 --> 00:07:34.000]  肯記聖經的時候
[00:07:34.000 --> 00:07:37.000]  你不用擔心她不會溫書
[00:07:37.000 --> 00:07:39.000]  最怕
[00:07:39.000 --> 00:07:41.000]  她聖經又不要
[00:07:41.000 --> 00:07:43.000]  神的話又不要的時候
[00:07:43.000 --> 00:07:46.000]  她一定有其他時間阻止她
[00:07:46.000 --> 00:07:48.000]  殷勤教訓你的兒女
[00:07:48.000 --> 00:07:49.000]  無論坐在家裡
[00:07:49.000 --> 00:07:50.000]  行在路上
[00:07:50.000 --> 00:07:51.000]  躺下起來
[00:07:51.000 --> 00:07:52.000]  都要談論
[00:07:52.000 --> 00:07:53.000]  留心
[00:07:53.000 --> 00:07:54.000]  都要談論
[00:07:54.000 --> 00:07:55.000]  嘩
[00:07:55.000 --> 00:07:58.000]  說得都很煩的
[00:07:58.000 --> 00:07:59.000]  是不是?
[00:07:59.000 --> 00:08:01.000]  她不喜歡聽的
[00:08:01.000 --> 00:08:04.000]  我不知道如果這個孩子
[00:08:04.000 --> 00:08:05.000]  被你說上帝的說話
[00:08:05.000 --> 00:08:07.000]  她很煩不想聽的時候
[00:08:07.000 --> 00:08:11.000]  到底是她的問題還是你的問題?
[00:08:11.000 --> 00:08:16.000]  在我自己過去的經驗中間
[00:08:16.000 --> 00:08:17.000]  我很少遇到
[00:08:17.000 --> 00:08:19.000]  我跟兒女說這些問題的時候
[00:08:19.000 --> 00:08:21.000]  她說不想聽
[00:08:21.000 --> 00:08:23.000]  她長大了沒辦法聽你的話
[00:08:23.000 --> 00:08:25.000]  現在就算我跟孫子
[00:08:25.000 --> 00:08:28.000]  一樣是這樣
[00:08:28.000 --> 00:08:31.000]  我女兒有時候擔心我不懂得教她
[00:08:31.000 --> 00:08:33.000]  其實我跟她說
[00:08:33.000 --> 00:08:35.000]  你請校長幫你兒子補習
[00:08:35.000 --> 00:08:42.000]  你還想怎樣?
[00:08:42.000 --> 00:08:43.000]  她說她吃飯吃得慢
[00:08:43.000 --> 00:08:45.000]  要上學趕不及
[00:08:45.000 --> 00:08:47.000]  說要吃一個小時
[00:08:47.000 --> 00:08:49.000]  我告訴她我20分鐘就吃完她的飯
[00:08:49.000 --> 00:08:50.000]  我不是塞進去
[00:08:50.000 --> 00:08:53.000]  我跟她說故事給她聽
[00:08:53.000 --> 00:08:55.000]  我寄一個公仔示範給她看
[00:08:55.000 --> 00:08:56.000]  說不吃飯那隻
[00:08:56.000 --> 00:08:58.000]  一會兒回到學校就肚餓了
[00:08:58.000 --> 00:09:00.000]  聽不到書
[00:09:00.000 --> 00:09:01.000]  聽的?
[00:09:01.000 --> 00:09:03.000]  談論什麼?
[00:09:03.000 --> 00:09:04.000]  將上帝的說話告訴她
[00:09:04.000 --> 00:09:05.000]  還有
[00:09:05.000 --> 00:09:09.000]  戴在手上為記號
[00:09:09.000 --> 00:09:11.000]  我現在見到很多男人女人都好
[00:09:11.000 --> 00:09:12.000]  很多條繩子在人家手上
[00:09:12.000 --> 00:09:14.000]  不知道是什麼來的
[00:09:14.000 --> 00:09:18.000]  莫名其妙
[00:09:18.000 --> 00:09:19.000]  對不起
[00:09:19.000 --> 00:09:20.000]  如果我說錯了
[00:09:20.000 --> 00:09:21.000]  說話得罪你
[00:09:21.000 --> 00:09:22.000]  不要見怪
[00:09:22.000 --> 00:09:26.000]  那繩子綁著什麼?
[00:09:26.000 --> 00:09:27.000]  還有
[00:09:27.000 --> 00:09:30.000]  戴在額上為經文
[00:09:30.000 --> 00:09:32.000]  我們很少見到
[00:09:32.000 --> 00:09:34.000]  你去中東地方會見到
[00:09:34.000 --> 00:09:38.000]  要寫在王門的門坑上
[00:09:38.000 --> 00:09:42.000]  並在你的城門上
[00:09:42.000 --> 00:09:44.000]  不要只是家裡
[00:09:44.000 --> 00:09:46.000]  新年才唸幾張輝春
[00:09:46.000 --> 00:09:48.000]  牧師寫那幾個字
[00:09:48.000 --> 00:09:52.000]  紅紙過了可以唸其他字上去
[00:09:52.000 --> 00:09:54.000]  上上提升他們
[00:09:54.000 --> 00:09:55.000]  頂著門
[00:09:55.000 --> 00:09:57.000]  使他們在氣氛環境裡面
[00:09:57.000 --> 00:09:59.000]  有上帝的話教導
[00:09:59.000 --> 00:10:02.000]  耶穌基督地上生存的時候
[00:10:02.000 --> 00:10:03.000]  我用生存的字
[00:10:03.000 --> 00:10:04.000]  聖經這麼記載
[00:10:04.000 --> 00:10:06.000]  耶穌基督的智慧和新量
[00:10:06.000 --> 00:10:09.000]  並神和人喜愛的心一同增長
[00:10:09.000 --> 00:10:11.000]  你想不想你下一代
[00:10:11.000 --> 00:10:13.000]  在這中間
[00:10:13.000 --> 00:10:14.000]  或許你說
[00:10:14.000 --> 00:10:15.000]  牧師
[00:10:15.000 --> 00:10:16.000]  我沒有子女
[00:10:16.000 --> 00:10:19.000]  其實你的下一代
[00:10:19.000 --> 00:10:21.000]  包括和你有血緣關係也好
[00:10:21.000 --> 00:10:22.000]  無緣血緣關係也好
[00:10:22.000 --> 00:10:25.000]  你希望他們都能夠無恩的一代
[00:10:25.000 --> 00:10:28.000]  讓他們的智慧新量
[00:10:28.000 --> 00:10:31.000]  神和人喜愛的心都增長
[00:10:31.000 --> 00:10:34.000]  我很留意這句聖經
[00:10:34.000 --> 00:10:36.000]  如果人喜愛的心增長
[00:10:36.000 --> 00:10:37.000]  神不喜愛他
[00:10:37.000 --> 00:10:39.000]  好不好?
[00:10:43.000 --> 00:10:47.000]  要神和人都喜愛他
[00:10:47.000 --> 00:10:50.000]  一同增長
[00:10:50.000 --> 00:10:51.000]  弟子妹
[00:10:51.000 --> 00:10:54.000]  我們這個先決條件告訴我們
[00:10:54.000 --> 00:10:56.000]  我們今生是活在一個
[00:10:56.000 --> 00:10:59.000]  暫時相對的世界上
[00:10:59.000 --> 00:11:02.000]  相對即是有好有壞
[00:11:02.000 --> 00:11:04.000]  但是
[00:11:04.000 --> 00:11:06.000]  一生無論怎樣豐盛
[00:11:06.000 --> 00:11:08.000]  怎樣茂盛
[00:11:08.000 --> 00:11:10.000]  都是很短暫的
[00:11:10.000 --> 00:11:13.000]  最近我中學也好大學的同學
[00:11:13.000 --> 00:11:14.000]  紛紛敘舊
[00:11:14.000 --> 00:11:15.000]  一敘舊
[00:11:15.000 --> 00:11:17.000]  個個都年紀幾十歲了
[00:11:17.000 --> 00:11:19.000]  是不是?
[00:11:19.000 --> 00:11:23.000]  當一見到的時候
[00:11:23.000 --> 00:11:26.000]  當然很多人很唏噓
[00:11:26.000 --> 00:11:27.000]  我昨晚
[00:11:27.000 --> 00:11:29.000]  在途中見到一個
[00:11:29.000 --> 00:11:32.000]  昔日我在教書的時候
[00:11:32.000 --> 00:11:34.000]  我教夜校的時候
[00:11:34.000 --> 00:11:36.000]  夜校那些是白天上班
[00:11:36.000 --> 00:11:37.000]  晚上上學
[00:11:37.000 --> 00:11:39.000]  很勤力的那些
[00:11:39.000 --> 00:11:41.000]  他還認得我
[00:11:41.000 --> 00:11:42.000]  他說你沒變
[00:11:42.000 --> 00:11:43.000]  我說不是
[00:11:43.000 --> 00:11:45.000]  四十幾年沒變
[00:11:45.000 --> 00:11:47.000]  真是怪物來的
[00:11:47.000 --> 00:11:52.000]  他還記得我那天請他們回家
[00:11:52.000 --> 00:11:55.000]  他說很少見老師請學生回家
[00:11:55.000 --> 00:11:58.000]  跟你回家有些擦肩
[00:11:58.000 --> 00:12:01.000]  他現在在教會裡面住
[00:12:01.000 --> 00:12:03.000]  四十幾年
[00:12:03.000 --> 00:12:05.000]  他還記得當時我女兒
[00:12:05.000 --> 00:12:06.000]  好像幼稚園
[00:12:06.000 --> 00:12:07.000]  幼稚生
[00:12:07.000 --> 00:12:08.000]  幼稚園的
[00:12:09.000 --> 00:12:12.000]  地上的東西很快就會暫時
[00:12:12.000 --> 00:12:14.000]  但是
[00:12:14.000 --> 00:12:17.000]  基督徒你確不確信到
[00:12:17.000 --> 00:12:19.000]  我們所侍奉所敬拜
[00:12:19.000 --> 00:12:21.000]  生活的核心
[00:12:21.000 --> 00:12:24.000]  不是這個暫時會變的人
[00:12:24.000 --> 00:12:26.000]  留心
[00:12:26.000 --> 00:12:30.000]  重點不是在那個小孩怎樣成長
[00:12:30.000 --> 00:12:33.000]  成長是神叫他成長
[00:12:33.000 --> 00:12:36.000]  主權絕對在神那裡
[00:12:36.000 --> 00:12:37.000]  這是永恆的
[00:12:37.000 --> 00:12:38.000]  絕對
[00:12:38.000 --> 00:12:41.000]  這個觀念請弟兄姊妹留意
[00:12:41.000 --> 00:12:43.000]  在這個世上有好有不好
[00:12:43.000 --> 00:12:45.000]  在上帝裡面只有好
[00:12:45.000 --> 00:12:47.000]  沒有不好的東西
[00:12:47.000 --> 00:12:49.000]  是絕對的
[00:12:49.000 --> 00:12:54.000]  弟兄姊妹如果我們能夠明白到這個永恆絕對的上主
[00:12:54.000 --> 00:12:57.000]  你能夠領略一點點這件事
[00:12:57.000 --> 00:13:00.000]  你就明白為什麼彼得會說這句話
[00:13:00.000 --> 00:13:02.000]  約翰福音第六章十八節
[00:13:02.000 --> 00:13:03.000]  彼得怎麼說
[00:13:03.000 --> 00:13:04.000]  他說主啊
[00:13:04.000 --> 00:13:08.000]  你有永生之道我們還歸從誰
[00:13:08.000 --> 00:13:12.000]  我還跟誰
[00:13:12.000 --> 00:13:14.000]  弟兄姊妹
[00:13:14.000 --> 00:13:16.000]  什麼叫永生之道
[00:13:16.000 --> 00:13:19.000]  什麼叫永生之道
[00:13:19.000 --> 00:13:21.000]  這是一個名詞
[00:13:21.000 --> 00:13:22.000]  說說而已
[00:13:22.000 --> 00:13:24.000]  你有沒有永生
[00:13:24.000 --> 00:13:27.000]  你是不是走過永生路
[00:13:27.000 --> 00:13:30.000]  不走永生路就走滅亡路
[00:13:30.000 --> 00:13:32.000]  沒有中間路可走
[00:13:32.000 --> 00:13:35.000]  永生就是永生滅亡就是滅亡
[00:13:35.000 --> 00:13:38.000]  走永生路還跟誰呢
[00:13:38.000 --> 00:13:43.000]  所以弟兄姊妹
[00:13:43.000 --> 00:13:48.000]  基督徒的生活應該是行在永生的道上
[00:13:48.000 --> 00:13:50.000]  是不是
[00:13:50.000 --> 00:13:54.000]  是絕對的
[00:13:54.000 --> 00:13:55.000]  是永恆的
[00:13:55.000 --> 00:13:58.000]  而基督徒的生命
[00:13:58.000 --> 00:14:01.000]  能夠幫助你走過永生道上
[00:14:01.000 --> 00:14:04.000]  這個生命裏面一定有兩樣東西
[00:14:04.000 --> 00:14:07.000]  令到你上上要記住
[00:14:07.000 --> 00:14:10.000]  一個就是聖靈在裏面的工作
[00:14:10.000 --> 00:14:12.000]  沒有聖靈你不會接受耶穌基督為主
[00:14:12.000 --> 00:14:13.000]  第二
[00:14:13.000 --> 00:14:16.000]  讓基督在裏面作主掌權
[00:14:16.000 --> 00:14:20.000]  一旦你在生活中間發覺
[00:14:20.000 --> 00:14:22.000]  沒有聖靈的感動
[00:14:22.000 --> 00:14:24.000]  你自把自為的時候
[00:14:24.000 --> 00:14:27.000]  沒有耶穌基督在裏面
[00:14:27.000 --> 00:14:28.000]  居住在裏面
[00:14:28.000 --> 00:14:30.000]  沒有神的話語的時候
[00:14:30.000 --> 00:14:31.000]  你要小心
[00:14:31.000 --> 00:14:33.000]  因為為什麼
[00:14:33.000 --> 00:14:36.000]  你的生命有問題
[00:14:36.000 --> 00:14:38.000]  是什麼生命
[00:14:38.000 --> 00:14:39.000]  不是活著的生命
[00:14:39.000 --> 00:14:41.000]  是你裏面永生的生命有問題
[00:14:41.000 --> 00:14:44.000]  怎樣可以幫助我們上上
[00:14:44.000 --> 00:14:47.000]  保持在基督耶穌裏面
[00:14:47.000 --> 00:14:49.000]  祂在我們裏面
[00:14:49.000 --> 00:14:51.000]  讓聖靈上來互動呢
[00:14:51.000 --> 00:14:53.000]  請聽《生命的第六章》第三節
[00:14:53.000 --> 00:14:55.000]  剛才羅素多聖經這樣說
[00:14:55.000 --> 00:14:56.000]  以色列人
[00:14:56.000 --> 00:14:57.000]  你要聽
[00:14:57.000 --> 00:14:59.000]  要謹守進行
[00:14:59.000 --> 00:15:00.000]  要聽
[00:15:00.000 --> 00:15:01.000]  要進行
[00:15:01.000 --> 00:15:04.000]  以致你可以在地上
[00:15:04.000 --> 00:15:06.000]  享福
[00:15:06.000 --> 00:15:08.000]  不單單物質的福
[00:15:08.000 --> 00:15:10.000]  是有永恆之福
[00:15:10.000 --> 00:15:13.000]  是正如耶和華
[00:15:13.000 --> 00:15:15.000]  你列祖的神
[00:15:15.000 --> 00:15:16.000]  所英許
[00:15:16.000 --> 00:15:19.000]  第二節
[00:15:19.000 --> 00:15:20.000]  問題就是這些
[00:15:20.000 --> 00:15:22.000]  我們以為神對以色列人說的
[00:15:22.000 --> 00:15:24.000]  但在新約的時代
[00:15:24.000 --> 00:15:25.000]  我們蒙恩德救人
[00:15:25.000 --> 00:15:27.000]  其實我們一樣蒙了恩典
[00:15:28.000 --> 00:15:30.000]  當你信耶穌的那一刻
[00:15:30.000 --> 00:15:31.000]  你跟隨耶穌之後
[00:15:31.000 --> 00:15:33.000]  你走到永生道上面之後
[00:15:33.000 --> 00:15:35.000]  應該沒有問題的了
[00:15:35.000 --> 00:15:36.000]  不過
[00:15:36.000 --> 00:15:37.000]  私慾在裏面
[00:15:37.000 --> 00:15:39.000]  人仍然會跌倒軟弱
[00:15:39.000 --> 00:15:40.000]  還有
[00:15:40.000 --> 00:15:41.000]  你的信心
[00:15:41.000 --> 00:15:42.000]  不是對準這個神的時候
[00:15:42.000 --> 00:15:44.000]  一定出差的
[00:15:44.000 --> 00:15:46.000]  出差之後
[00:15:46.000 --> 00:15:47.000]  我們看看
[00:15:47.000 --> 00:15:49.000]  在希伯來書第三章怎樣說
[00:15:49.000 --> 00:15:50.000]  弟兄們
[00:15:50.000 --> 00:15:51.000]  你們要謹慎
[00:15:51.000 --> 00:15:52.000]  免得你們中間有人
[00:15:52.000 --> 00:15:55.000]  存在不信的惡心
[00:15:55.000 --> 00:15:56.000]  留心
[00:15:56.000 --> 00:15:57.000]  是不信的惡心
[00:15:58.000 --> 00:16:00.000]  不是惡劣的行為
[00:16:00.000 --> 00:16:02.000]  行為是從心發出來的
[00:16:02.000 --> 00:16:06.000]  從不信的惡心開始
[00:16:06.000 --> 00:16:09.000]  就將永生神利棄了
[00:16:09.000 --> 00:16:12.000]  這句不是對外邦的人說的
[00:16:12.000 --> 00:16:16.000]  是對那些說信了耶穌的人說的
[00:16:16.000 --> 00:16:19.000]  你說信
[00:16:19.000 --> 00:16:21.000]  但你不肯去遵行
[00:16:21.000 --> 00:16:24.000]  你說信
[00:16:24.000 --> 00:16:26.000]  但你不接受那件事實
[00:16:26.000 --> 00:16:28.000]  什麼? 你是一個罪人
[00:16:28.000 --> 00:16:29.000]  我是一個罪人
[00:16:29.000 --> 00:16:34.000]  沒有承認自己是罪人的人
[00:16:34.000 --> 00:16:36.000]  他得不到恩典憐憫
[00:16:36.000 --> 00:16:39.000]  總要趁著今天
[00:16:39.000 --> 00:16:41.000]  天天彼此相勸
[00:16:41.000 --> 00:16:42.000]  免得你們有人
[00:16:42.000 --> 00:16:44.000]  被罪迷惑
[00:16:44.000 --> 00:16:46.000]  心裏就剛硬了
[00:16:46.000 --> 00:16:47.000]  留心剛硬這兩個字
[00:16:47.000 --> 00:16:49.000]  正正就是描述了
[00:16:49.000 --> 00:16:51.000]  以色列人在抗疫的時候的光景一樣
[00:16:51.000 --> 00:16:53.000]  見過神蹟
[00:16:53.000 --> 00:16:54.000]  吃過馬拿
[00:16:54.000 --> 00:16:56.000]  仍然是不信
[00:16:56.000 --> 00:16:59.000]  在我們第一次聚會生活中間
[00:16:59.000 --> 00:17:02.000]  我都聽過你們說過很多見證
[00:17:02.000 --> 00:17:03.000]  說是神的作為
[00:17:03.000 --> 00:17:05.000]  是神蹟來的
[00:17:05.000 --> 00:17:09.000]  但是為什麼?
