
[00:00:00.000 --> 00:00:03.480]  各位大英姐妹,上個禮拜天氣很好
[00:12:22.680 --> 00:12:25.680]  耶穌的意思不是說彼得是撒旦
[00:12:27.680 --> 00:12:28.680]  他要撒旦離開他
[00:12:28.680 --> 00:12:32.680]  只不過是耶穌知道這一段時間
[00:12:32.680 --> 00:12:36.680]  彼得是被撒旦利用了
[00:12:36.680 --> 00:12:38.680]  為什麼這樣說
[00:12:38.680 --> 00:12:40.680]  彼得被撒旦利用了
[00:12:40.680 --> 00:12:42.680]  彼得原本是很愛耶穌
[00:12:42.680 --> 00:12:44.680]  很愛很愛
[00:12:44.680 --> 00:12:46.680]  但是反而他這樣去做的時候
[00:12:46.680 --> 00:12:48.680]  成為了一種試探
[00:12:48.680 --> 00:12:51.680]  連我最心愛的門徒都叫我不支持我走這條路
[00:12:51.680 --> 00:12:53.680]  叫我放棄
[00:12:56.680 --> 00:12:59.680]  彼得這份愛是完完全全
[00:12:59.680 --> 00:13:06.680]  只是從自己的眼從自己的角度出發
[00:13:06.680 --> 00:13:08.680]  他完全沒有想過
[00:13:08.680 --> 00:13:12.680]  沒有從神的角度從神的眼去了解整件事
[00:13:12.680 --> 00:13:14.680]  為什麼耶穌要這樣去做
[00:13:14.680 --> 00:13:17.680]  他完全是自己心裡面這樣想
[00:13:17.680 --> 00:13:19.680]  自己的眼是這樣看的時候
[00:13:19.680 --> 00:13:23.680]  他就很強烈要求很想耶穌跟著他這樣去做
[00:13:24.680 --> 00:13:26.680]  彼得是完全沒有想過
[00:13:26.680 --> 00:13:29.680]  思想過主耶穌的計劃和心意
[00:13:29.680 --> 00:13:32.680]  所以在經文之前
[00:13:32.680 --> 00:13:35.680]  當彼得在很多門徒裡面
[00:13:35.680 --> 00:13:37.680]  首先第一個就說
[00:13:37.680 --> 00:13:39.680]  你就是主你就是基督
[00:13:39.680 --> 00:13:41.680]  耶穌讚他的
[00:13:41.680 --> 00:13:43.680]  讚彼得是什麼
[00:13:43.680 --> 00:13:46.680]  你就是教會的盤石
[00:13:46.680 --> 00:13:50.680]  教會中流砥柱將來發展教會
[00:13:50.680 --> 00:13:53.680]  彼得是佔一個很重要的地位
[00:13:54.680 --> 00:13:55.680]  但是現在還是石什麼石
[00:13:55.680 --> 00:13:57.680]  是絆腳石
[00:13:57.680 --> 00:14:02.680]  阻礙著耶穌走前面完成使命的路的一塊石頭
[00:14:02.680 --> 00:14:06.680]  弟兄姊妹
[00:14:06.680 --> 00:14:09.680]  我們做基督徒做了一段時間
[00:14:09.680 --> 00:14:12.680]  有一個字我們經常在教會聽到
[00:14:12.680 --> 00:14:14.680]  知不知道是什麼字
[00:14:14.680 --> 00:14:19.680]  愛字
[00:14:19.680 --> 00:14:21.680]  愛
[00:14:22.680 --> 00:14:24.680]  其實我們基督徒是很講求愛
[00:14:24.680 --> 00:14:26.680]  是講求愛的地方
[00:14:26.680 --> 00:14:29.680]  我們愛因為神先愛我們
[00:14:29.680 --> 00:14:32.680]  但是現實裡面來說
[00:14:32.680 --> 00:14:34.680]  我們很容易經歷到
[00:14:34.680 --> 00:14:36.680]  我們越去愛
[00:14:36.680 --> 00:14:39.680]  越愛就越傷心
[00:14:39.680 --> 00:14:43.680]  我們越愛會很容易越傷自己的心
[00:14:43.680 --> 00:14:45.680]  傷人的心
[00:14:45.680 --> 00:14:47.680]  因為我們不可以不承認
[00:14:47.680 --> 00:14:49.680]  當我們去愛的時候
[00:14:50.680 --> 00:14:52.680]  我們是帶著自己的老我
[00:14:52.680 --> 00:14:54.680]  我們的老我去愛其他人
[00:14:54.680 --> 00:14:56.680]  我們很期望
[00:14:56.680 --> 00:14:58.680]  我們去愛別人一定要愛我們
[00:14:58.680 --> 00:15:00.680]  別人要接受我們的愛
[00:15:00.680 --> 00:15:02.680]  多謝我們的愛
[00:15:02.680 --> 00:15:04.680]  我們很希望別人接受我們的幫助
[00:15:04.680 --> 00:15:06.680]  接受我們的愛的時候
[00:15:06.680 --> 00:15:08.680]  他能夠有某一個的反應
[00:15:08.680 --> 00:15:12.680]  或者他能夠達到某一個的成長
[00:15:12.680 --> 00:15:18.680]  前面那一張
[00:15:19.680 --> 00:15:22.680]  有一個弟兄他以前在加拿大讀書
[00:15:22.680 --> 00:15:24.680]  加拿大我其實也很喜歡
[00:15:24.680 --> 00:15:26.680]  我很喜歡下雪
[00:15:26.680 --> 00:15:28.680]  不過當我要剷雪的時候
[00:15:28.680 --> 00:15:30.680]  我想我就不喜歡了
[00:15:30.680 --> 00:15:32.680]  我聽他說的時候
[00:15:32.680 --> 00:15:34.680]  下雪
[00:15:34.680 --> 00:15:36.680]  他以前在加拿大讀書
[00:15:36.680 --> 00:15:40.680]  他是一個比較貧窮的學生
[00:15:40.680 --> 00:15:44.680]  但是他有一輛老爺車
[00:15:44.680 --> 00:15:47.680]  他每一次回教會團契的時候
[00:15:48.680 --> 00:15:53.680]  他就負責接載其他學生的弟兄姊妹回去教會
[00:15:53.680 --> 00:15:57.680]  有一次外面下著很大的雪
[00:15:57.680 --> 00:16:00.680]  他照樣都是這樣開他的老爺車
[00:16:00.680 --> 00:16:02.680]  去接弟兄姊妹
[00:16:02.680 --> 00:16:06.680]  但是開著開著的時候
[00:16:06.680 --> 00:16:08.680]  老爺車就不太聽話
[00:16:08.680 --> 00:16:12.680]  老爺前面的水缽就不動了
[00:16:12.680 --> 00:16:15.680]  不動的時候怎麼辦呢
[00:16:15.680 --> 00:16:17.680]  我都沒有經歷過
[00:16:18.680 --> 00:16:20.680]  那些雪堆在他的車頭前面
[00:16:20.680 --> 00:16:23.680]  那弟兄就分享他怎麼做
[00:16:23.680 --> 00:16:25.680]  你知道他怎麼做嗎
[00:16:25.680 --> 00:16:27.680]  你試過嗎
[00:16:27.680 --> 00:16:29.680]  Angus你也試過嗎
[00:16:29.680 --> 00:16:31.680]  我就想像不到
[00:16:31.680 --> 00:16:33.680]  怎麼可以這麼厲害
[00:16:33.680 --> 00:16:35.680]  一邊開車一邊用手撥
[00:16:35.680 --> 00:16:37.680]  手可以有這麼長撥到雪
[00:16:37.680 --> 00:16:41.680]  但是弟兄說他那時候真的這樣去做
[00:16:41.680 --> 00:16:45.680]  接著他們平安回到教會
[00:16:46.680 --> 00:16:48.680]  在教會團契沒多久
[00:16:48.680 --> 00:16:50.680]  他就收到一個信封
[00:16:50.680 --> 00:16:54.680]  信封裡面就裝了一些零錢
[00:16:54.680 --> 00:16:56.680]  一些大餅之類
[00:16:56.680 --> 00:16:59.680]  上面就寫著
[00:16:59.680 --> 00:17:03.680]  給這個弟兄修理他的雪缽
[00:17:03.680 --> 00:17:08.680]  你知道這個弟兄收到這個信封之後
[00:17:08.680 --> 00:17:10.680]  他怎麼樣嗎
[00:17:10.680 --> 00:17:12.680]  他很生氣
[00:17:14.680 --> 00:17:16.680]  你們為什麼要這樣給錢我
[00:17:16.680 --> 00:17:18.680]  我雖然窮
[00:17:18.680 --> 00:17:21.680]  我雖然家裡不是太多錢
[00:17:21.680 --> 00:17:23.680]  我開個老爺車
[00:17:23.680 --> 00:17:25.680]  但是我自己一直有讀書
[00:17:25.680 --> 00:17:27.680]  我都可以一直打工
[00:17:27.680 --> 00:17:29.680]  賺到一些錢給自己生活
[00:17:29.680 --> 00:17:33.680]  他覺得身邊的弟兄姐妹
[00:17:33.680 --> 00:17:36.680]  很多個都沒有賺錢
[00:17:36.680 --> 00:17:38.680]  很多個來讀書
[00:17:38.680 --> 00:17:40.680]  只是讀書都沒有做兼職
[00:17:40.680 --> 00:17:42.680]  所以他覺得
[00:17:43.680 --> 00:17:45.680]  他不可以要這群弟兄姐妹的錢
[00:17:45.680 --> 00:17:47.680]  他覺得如果收了他們的錢
[00:17:47.680 --> 00:17:49.680]  自己就很丟臉
[00:17:49.680 --> 00:17:51.680]  很慚愧
[00:17:51.680 --> 00:17:53.680]  不好意思很對不起這群弟兄姐妹
[00:17:53.680 --> 00:17:56.680]  自己有手有腳
[00:17:56.680 --> 00:17:58.680]  不需要其他人這樣幫助
[00:17:58.680 --> 00:18:01.680]  何況是這群自己都不能賺錢的弟兄姐妹
[00:18:01.680 --> 00:18:08.680]  於是這個弟兄就在人家給錢他的信封上
[00:18:08.680 --> 00:18:12.680]  原封不動就封面寫了
[00:18:13.680 --> 00:18:14.680]  新典救我用
[00:18:14.680 --> 00:18:16.680]  這幾個字
[00:18:16.680 --> 00:18:19.680]  然後就把這個信封和錢
[00:18:19.680 --> 00:18:21.680]  扔回奉獻箱
[00:18:21.680 --> 00:18:25.680]  過了一個星期之後
[00:18:25.680 --> 00:18:31.680]  教會有一個弟兄來找他聊天
[00:18:31.680 --> 00:18:33.680]  弟兄跟他說
[00:18:33.680 --> 00:18:37.680]  原來當他把信封和錢
[00:18:37.680 --> 00:18:39.680]  扔回奉獻箱的時候
[00:18:39.680 --> 00:18:42.680]  很多有份夾錢的弟兄姐妹
[00:18:43.680 --> 00:18:44.680]  覺得很難過
[00:18:44.680 --> 00:18:46.680]  心裡很不舒服
[00:18:46.680 --> 00:18:50.680]  因為他們覺得平時
[00:18:50.680 --> 00:18:52.680]  這個弟兄這麼幫助他
[00:18:52.680 --> 00:18:55.680]  當這個弟兄的車有這樣的困難
[00:18:55.680 --> 00:18:58.680]  他們很想很想一起
[00:18:58.680 --> 00:19:00.680]  去有少許表示
[00:19:00.680 --> 00:19:02.680]  去支持去關心
[00:19:02.680 --> 00:19:04.680]  但是怎知道
[00:19:04.680 --> 00:19:06.680]  這樣打回頭
[00:19:06.680 --> 00:19:12.680]  那個人和這個弟兄分享說
[00:19:13.680 --> 00:19:14.680]  沒錯你好像覺得
[00:19:14.680 --> 00:19:16.680]  對不起這些弟兄姐妹
[00:19:16.680 --> 00:19:17.680]  但是你這樣去想
[00:19:17.680 --> 00:19:18.680]  你從自己的角度去想的時候
[00:19:18.680 --> 00:19:19.680]  很自私
[00:19:19.680 --> 00:19:21.680]  你有沒有想過其他人呢
[00:19:21.680 --> 00:19:24.680]  你有沒有想過神的愛在哪裡呢
[00:19:24.680 --> 00:19:28.680]  當然這個弟兄聽完之後
[00:19:28.680 --> 00:19:33.680]  你知道弟兄需要時間去消化這些東西
[00:19:33.680 --> 00:19:35.680]  他自己靜一靜想一想
[00:19:35.680 --> 00:19:38.680]  他自己流眼淚
[00:19:38.680 --> 00:19:40.680]  他悔改
[00:19:40.680 --> 00:19:42.680]  他知道原來
[00:19:43.680 --> 00:19:44.680]  這樣自私地去想
[00:19:44.680 --> 00:19:46.680]  傷害了很多人的心
[00:19:46.680 --> 00:19:48.680]  所以他再一次
[00:19:48.680 --> 00:19:50.680]  帶著一個感恩的心
[00:19:50.680 --> 00:19:52.680]  去接受那個奉獻奉
[00:19:52.680 --> 00:19:55.680]  拿了那些錢去修理自己的車
[00:19:55.680 --> 00:19:58.680]  弟兄姐妹
[00:19:58.680 --> 00:20:04.680]  今天
[00:20:04.680 --> 00:20:07.680]  你都很愛你們的家人
[00:20:07.680 --> 00:20:09.680]  你很愛你們身邊的朋友
[00:20:09.680 --> 00:20:11.680]  很愛身邊的弟兄姐妹
[00:20:12.680 --> 00:20:14.680]  但是你那一份的愛
[00:20:14.680 --> 00:20:18.680]  是完全
[00:20:18.680 --> 00:20:20.680]  是自己這樣想
[00:20:20.680 --> 00:20:22.680]  還是你都有為身邊的人
[00:20:22.680 --> 00:20:24.680]  從其他人的角度去想呢
[00:20:24.680 --> 00:20:27.680]  甚至我們今天說作主的門徒
[00:20:27.680 --> 00:20:30.680]  我們去愛的時候
[00:20:30.680 --> 00:20:33.680]  我們有沒有從神的角度去思想
[00:20:33.680 --> 00:20:36.680]  神的心意和神的計劃
[00:20:36.680 --> 00:20:39.680]  這個很不同
[00:20:40.680 --> 00:20:42.680]  我們同樣很有愛心去愛其他人
[00:20:42.680 --> 00:20:44.680]  但是今天如果我們能夠從神的角度
[00:20:44.680 --> 00:20:46.680]  神的心意
[00:20:46.680 --> 00:20:48.680]  去出發的時候
[00:20:48.680 --> 00:20:51.680]  我們的愛會有很多的不同
