
[00:00:00.000 --> 00:00:01.760]  各位頂姐妹早上好
[00:01:35.440 --> 00:01:36.880]  最怕在街上撲一撲
[00:01:36.880 --> 00:01:39.640]  不見了,不知道掉在哪裏
[00:01:39.640 --> 00:01:42.200]  先敬羅衣後敬人
[00:01:42.200 --> 00:01:45.320]  或人靠衣裝,佛靠金裝
[00:01:45.320 --> 00:01:47.400]  認衫不認人
[00:01:47.400 --> 00:01:50.600]  其實這是世界的標準
[00:01:50.600 --> 00:01:53.840]  上帝的標準並非如此
[00:01:53.840 --> 00:01:55.720]  很多人,包括教會
[00:01:55.720 --> 00:02:00.800]  有時不知不覺都受這種世俗的文化影響
[00:02:00.800 --> 00:02:02.680]  例如自古至今
[00:02:02.680 --> 00:02:07.560]  很多人都以貧窮人為恥辱
[00:02:07.560 --> 00:02:10.200]  不過美國開國功臣
[00:02:10.200 --> 00:02:11.280]  富蘭克林
[00:02:11.280 --> 00:02:13.400]  他出身貧窮,他就說
[00:02:13.400 --> 00:02:15.560]  貧窮不可恥
[00:02:15.560 --> 00:02:17.920]  以貧窮為恥辱的
[00:02:17.920 --> 00:02:20.920]  才是可恥
[00:02:20.920 --> 00:02:25.240]  頂姐妹,當人以貧窮人為恥辱的時候
[00:02:25.240 --> 00:02:29.160]  我們的上帝卻賜給他們尊榮
[00:02:29.160 --> 00:02:32.560]  今天你和我其實都有一個照明
[00:02:32.560 --> 00:02:37.720]  就是顛覆世上榮辱價值的照明
[00:02:37.720 --> 00:02:40.000]  甚麼是榮耀
[00:02:40.000 --> 00:02:42.280]  甚麼是恥辱
[00:02:42.280 --> 00:02:44.840]  我願意用《雅各書》這段經文
[00:02:44.840 --> 00:02:46.640]  繼續與頂姐妹分享
[00:02:46.640 --> 00:02:48.440]  前文一章二十七節
[00:02:48.440 --> 00:02:50.080]  雅各曾經教導信徒
[00:02:50.080 --> 00:02:52.800]  不要沾染世俗的文化
[00:02:52.800 --> 00:02:53.720]  來到第二章
[00:02:53.720 --> 00:02:55.000]  他就提醒信徒
[00:02:55.000 --> 00:02:57.120]  如何在具體的生活中
[00:02:57.120 --> 00:02:59.200]  拒絕世俗化
[00:02:59.200 --> 00:03:01.800]  第二章可以分為兩大部分
[00:03:01.800 --> 00:03:04.040]  如果你看聖經
[00:03:04.040 --> 00:03:05.040]  你會看到
[00:03:05.040 --> 00:03:09.240]  我們叫做有些聖經的分段的標記
[00:03:09.240 --> 00:03:10.840]  第一節他就說我的弟兄們
[00:03:10.840 --> 00:03:14.440]  第二章五節就是我親愛的弟兄們
[00:03:14.440 --> 00:03:17.200]  一至四節是說不可按外貌待人
[00:03:17.200 --> 00:03:18.840]  然後有一個吩咐
[00:03:18.840 --> 00:03:21.760]  一個例子說問題在哪
[00:03:21.760 --> 00:03:24.560]  第五節至十三節就說
[00:03:24.560 --> 00:03:28.000]  不可按外貌待人的原因有兩點
[00:03:28.000 --> 00:03:31.840]  這個與上帝的作風是背道而馳的
[00:03:31.840 --> 00:03:36.480]  另外就是與律法的準則相違背
[00:03:36.480 --> 00:03:39.680]  我就與大家繼續進入這段經文
[00:03:39.680 --> 00:03:41.680]  細緻些去看看
[00:03:41.680 --> 00:03:45.320]  首先不可按外貌待人
[00:03:45.320 --> 00:03:47.920]  華本的翻譯是這樣的
[00:03:47.920 --> 00:03:50.920]  我的弟兄們你們信奉我們榮耀的主
[00:03:50.920 --> 00:03:52.920]  耶穌基督
[00:03:52.920 --> 00:03:55.920]  就不可以按著外貌待人
[00:03:55.920 --> 00:03:57.920]  這是很清楚的一個吩咐
[00:03:57.920 --> 00:03:59.920]  而這個吩咐裏面
[00:03:59.920 --> 00:04:03.920]  原本我們看一個直譯的版本
[00:04:03.920 --> 00:04:07.920]  我的弟兄們不可在偏袒中
[00:04:07.920 --> 00:04:10.920]  你們要有信心在我們的主
[00:04:10.920 --> 00:04:13.920]  榮耀的耶穌基督裏面
[00:04:13.920 --> 00:04:18.920]  你見到在偏袒裏面和主裏面有信心
[00:04:18.920 --> 00:04:21.920]  其實是對應著的
[00:04:21.920 --> 00:04:23.920]  我們信奉
[00:04:23.920 --> 00:04:25.920]  華本的翻譯就是我們信耶穌的人
[00:04:25.920 --> 00:04:27.920]  我們在耶穌基督面前有信仰的人
[00:04:27.920 --> 00:04:29.920]  其實就不會有偏袒
[00:04:29.920 --> 00:04:32.920]  這個偏袒字面的意思就是
[00:04:32.920 --> 00:04:35.920]  按著外貌來做判斷
[00:04:35.920 --> 00:04:38.920]  這個外貌不只是臉容
[00:04:38.920 --> 00:04:41.920]  這個外貌是包括我們的職業
[00:04:41.920 --> 00:04:43.920]  我們的財富
[00:04:43.920 --> 00:04:44.920]  我們的身份
[00:04:44.920 --> 00:04:45.920]  我們的地位
[00:04:45.920 --> 00:04:47.920]  或者是種族
[00:04:47.920 --> 00:04:50.920]  即是怎樣才是按著外貌待人
[00:04:50.920 --> 00:04:53.920]  或者怎樣才會偏袒
[00:04:53.920 --> 00:04:58.920]  二節三節就用了一個例子
[00:04:58.920 --> 00:05:00.920]  這個例子是他假設的例子
[00:05:00.920 --> 00:05:03.920]  亦都很可能是真實的例子
[00:05:03.920 --> 00:05:06.920]  他假設有兩個人來聚會
[00:05:06.920 --> 00:05:09.920]  但卻受到不一樣的對待
[00:05:09.920 --> 00:05:11.920]  一個是戴著金戒指
[00:05:11.920 --> 00:05:13.920]  穿著華美衣服
[00:05:13.920 --> 00:05:14.920]  沒有說他是甚麼人
[00:05:14.920 --> 00:05:16.920]  不過下一句說
[00:05:16.920 --> 00:05:18.920]  你是一個貧窮人
[00:05:18.920 --> 00:05:21.920]  一個窮人穿著康莊衣服
[00:05:21.920 --> 00:05:24.920]  你就猜到那個戴金戒指
[00:05:24.920 --> 00:05:25.920]  穿著華美衣服的
[00:05:25.920 --> 00:05:27.920]  應該是富足的人
[00:05:27.920 --> 00:05:28.920]  富有的人
[00:05:28.920 --> 00:05:30.920]  有錢的人
[00:05:30.920 --> 00:05:32.920]  值得留意
[00:05:32.920 --> 00:05:34.920]  其實窮人就不一定是
[00:05:34.920 --> 00:05:36.920]  穿衣服是康莊的
[00:05:36.920 --> 00:05:38.920]  即是衣衫藍柳
[00:05:38.920 --> 00:05:39.920]  不過很多時候
[00:05:39.920 --> 00:05:42.920]  生活的條件的確影響了
[00:05:42.920 --> 00:05:44.920]  我們的一些選擇
[00:05:44.920 --> 00:05:47.920]  或者一些生活的習慣
[00:05:47.920 --> 00:05:48.920]  剛剛說
[00:05:48.920 --> 00:05:52.920]  窮人不一定是穿衣服是骯髒的
[00:05:52.920 --> 00:05:54.920]  就好像今天住公屋的人
[00:05:54.920 --> 00:05:57.920]  其實都不一定是窮人一樣
[00:05:57.920 --> 00:05:58.920]  因為子女長大了
[00:05:58.920 --> 00:05:59.920]  最初住公屋的時候
[00:05:59.920 --> 00:06:01.920]  特別是大園邨大埔
[00:06:01.920 --> 00:06:02.920]  我們有這麼多條屋邨
[00:06:02.920 --> 00:06:03.920]  最初住的時候
[00:06:03.920 --> 00:06:05.920]  我們是符合入住公屋的資格
[00:06:05.920 --> 00:06:08.920]  但是子女長大了又有成就
[00:06:08.920 --> 00:06:10.920]  又賺多了一些錢
[00:06:10.920 --> 00:06:12.920]  然後生活環境就好很多
[00:06:12.920 --> 00:06:13.920]  改變了
[00:06:13.920 --> 00:06:15.920]  所以曾經大埔
[00:06:15.920 --> 00:06:17.920]  越來越多低密度住宅
[00:06:17.920 --> 00:06:20.920]  越來越多中產的人士
[00:06:20.920 --> 00:06:22.920]  想想這七條屋邨
[00:06:22.920 --> 00:06:23.920]  會不會都改名
[00:06:23.920 --> 00:06:25.920]  即是自己改那些
[00:06:25.920 --> 00:06:27.920]  不再叫做大園邨
[00:06:27.920 --> 00:06:30.920]  叫什麼呢?大園浩庭
[00:06:30.920 --> 00:06:35.920]  很想幫自己升格
[00:06:35.920 --> 00:06:38.920]  住公屋的人不一定是窮人
[00:06:38.920 --> 00:06:41.920]  窮人不一定穿衣服是衣衫難留
[00:06:41.920 --> 00:06:42.920]  不過在這裡
[00:06:42.920 --> 00:06:46.920]  作者他在說當時的處境就是這樣
[00:06:46.920 --> 00:06:47.920]  有兩個人來到
[00:06:47.920 --> 00:06:49.920]  那教會的人怎樣對待他們呢?
[00:06:49.920 --> 00:06:50.920]  第三節
[00:06:50.920 --> 00:06:54.920]  你們就看重那穿華美衣服的人
[00:06:54.920 --> 00:06:56.920]  說請坐在這好位上
[00:06:56.920 --> 00:06:58.920]  又對那窮人說
[00:06:58.920 --> 00:07:00.920]  請你站在那裡
[00:07:00.920 --> 00:07:02.920]  或坐在我腳椅下
[00:07:02.920 --> 00:07:03.920]  很明顯這兩個人
[00:07:03.920 --> 00:07:05.920]  受到不一樣的對待
[00:07:05.920 --> 00:07:07.920]  一個是坐好位
[00:07:07.920 --> 00:07:09.920]  一個是站在這裡
[00:07:09.920 --> 00:07:11.920]  或者坐腳椅下
[00:07:11.920 --> 00:07:13.920]  腳椅下是當時一個
[00:07:13.920 --> 00:07:15.920]  很低微的文化裡面
[00:07:15.920 --> 00:07:19.920]  是不顯眼被歧視的座位
[00:07:19.920 --> 00:07:21.920]  不單單待遇上有分別
[00:07:21.920 --> 00:07:23.920]  態度上你看到也有分別
[00:07:23.920 --> 00:07:25.920]  請你坐
[00:07:25.920 --> 00:07:27.920]  另一個你站在這裡
[00:07:27.920 --> 00:07:30.920]  在態度上也是不一樣
[00:07:30.920 --> 00:07:33.920]  這樣的對待有什麼問題呢?
[00:07:33.920 --> 00:07:35.920]  二章四節
[00:07:35.920 --> 00:07:38.920]  這豈不是你們偏心待人
[00:07:38.920 --> 00:07:41.920]  用惡意斷定人嗎?
[00:07:41.920 --> 00:07:44.920]  這裡很明顯就出現偏袒偏心
[00:07:44.920 --> 00:07:45.920]  其實這裡是說
[00:07:45.920 --> 00:07:48.920]  以自己的想法去判斷這個人
[00:07:48.920 --> 00:07:50.920]  自己想怎樣就怎樣
[00:07:50.920 --> 00:07:54.920]  使自己成為懷惡意的審判官
[00:07:54.920 --> 00:07:57.920]  自己做了一個審判官
[00:07:57.920 --> 00:08:00.920]  去判定這個人應該得到這樣的待遇
[00:08:00.920 --> 00:08:01.920]  那個人應該得到這樣的待遇
[00:08:01.920 --> 00:08:03.920]  不過他裡面那種態度是什麼呢?
[00:08:03.920 --> 00:08:05.920]  是懷惡意的
[00:08:05.920 --> 00:08:08.920]  雅各是用了這種反問的方式
[00:08:08.920 --> 00:08:10.920]  來告訴他
[00:08:10.920 --> 00:08:12.920]  這樣是要不得的
[00:08:12.920 --> 00:08:14.920]  這樣做是不對的
[00:08:14.920 --> 00:08:16.920]  來到這裡我們可能就會想
[00:08:16.920 --> 00:08:19.920]  我們名恩堂的弟妹絕對不會這樣
[00:08:19.920 --> 00:08:21.920]  因為我們是一間服侍社區的教會
[00:08:21.920 --> 00:08:25.920]  我們怎會重負輕貧呢?
[00:08:25.920 --> 00:08:29.920]  幾年前北區教會舉辦了一個陪寧聚會
[00:08:29.920 --> 00:08:32.920]  是為之後的報道會做準備的
[00:08:32.920 --> 00:08:34.920]  講完是陳一鳴牧師
[00:08:34.920 --> 00:08:36.920]  我記得應該是2015年
[00:08:36.920 --> 00:08:38.920]  大概這個時間
[00:08:38.920 --> 00:08:40.920]  陳牧師舉了一個例子
[00:08:40.920 --> 00:08:42.920]  其實令我很震撼
[00:08:42.920 --> 00:08:44.920]  也令我很慚愧
[00:08:44.920 --> 00:08:46.920]  他大意是說什麼呢?
[00:08:46.920 --> 00:08:50.920]  一個穿著拖鞋的男生
[00:08:50.920 --> 00:08:52.920]  他當時是說人字拖
[00:08:52.920 --> 00:08:54.920]  不過我找不到人字拖
[00:08:54.920 --> 00:08:58.920]  又是這麼殘舊的圖片
[00:08:58.920 --> 00:09:02.920]  有一個穿著人字拖的男生
[00:09:02.920 --> 00:09:04.920]  來到教會聚會
[00:09:04.920 --> 00:09:09.920]  一般教會的信徒是怎樣對待他們的呢?
[00:09:09.920 --> 00:09:11.920]  不准他入場?
[00:09:11.920 --> 00:09:14.920]  請他回家換一雙球鞋才來?
[00:09:14.920 --> 00:09:15.920]  又或者慷慨一點
[00:09:15.920 --> 00:09:17.920]  自己去買一雙給他
[00:09:17.920 --> 00:09:19.920]  換了之後參與聚會?
[00:09:19.920 --> 00:09:22.920]  他語重心長的跟教會的弟兄姊妹說
[00:09:22.920 --> 00:09:23.920]  弟兄姊妹啊
[00:09:23.920 --> 00:09:25.920]  那些未曾聽聞福音的人
[00:09:25.920 --> 00:09:28.920]  或者有心來聽聞福音的人
[00:09:28.920 --> 00:09:31.920]  其實我們是不是應該要跟他們認同
[00:09:31.920 --> 00:09:34.920]  為什麼要他們換鞋進入這個地方
[00:09:34.920 --> 00:09:38.920]  而不是我們有沒有想過
[00:09:38.920 --> 00:09:41.920]  我們換一雙拖鞋去迎合他?
[00:09:41.920 --> 00:09:44.920]  為什麼這樣做?
[00:09:44.920 --> 00:09:47.920]  是讓他不要覺得自己是異類
[00:09:47.920 --> 00:09:50.920]  讓他不要覺得自己是不合資格
[00:09:50.920 --> 00:09:53.920]  出席一個這樣的報道的聚會
[00:09:53.920 --> 00:09:55.920]  弟兄姊妹的說話令我反省到
[00:09:55.920 --> 00:09:59.920]  其實我們今天的聚會是怎樣對待新朋友
[00:09:59.920 --> 00:10:01.920]  特別是說對待新朋友
[00:10:01.920 --> 00:10:03.920]  教會歷史久了
[00:10:03.920 --> 00:10:05.920]  我們就會建立很多的規矩
[00:10:05.920 --> 00:10:06.920]  建立很多的文化
[00:10:06.920 --> 00:10:08.920]  我不是說規矩不重要
[00:10:08.920 --> 00:10:09.920]  不是說文化不重要
[00:10:09.920 --> 00:10:12.920]  就好像我們崇拜前有五分鐘安靜
[00:10:12.920 --> 00:10:13.920]  剛才我也提一提弟兄姊妹
[00:10:13.920 --> 00:10:14.920]  因為我們太久沒有回來
[00:10:14.920 --> 00:10:15.920]  忘記了
[00:10:15.920 --> 00:10:17.920]  我們有點安靜
[00:10:17.920 --> 00:10:19.920]  不過我們如果將這些規矩
[00:10:19.920 --> 00:10:22.920]  這些文化放在某些人身上
[00:10:22.920 --> 00:10:24.920]  特別是放在那些未曾聽聞福音
[00:10:24.920 --> 00:10:25.920]  他很有心理
[00:10:25.920 --> 00:10:28.920]  又不習慣教會那些文化的人
[00:10:28.920 --> 00:10:32.920]  我們會不會不知不覺間羞辱了他們?
[00:10:32.920 --> 00:10:37.920]  我們會不會不知不覺間貶低了他們?
[00:10:37.920 --> 00:10:40.920]  有一段短片
[00:10:40.920 --> 00:10:42.920]  很想放給大家看
[00:10:42.920 --> 00:10:44.920]  可能大家在網上看過
[00:10:44.920 --> 00:10:47.920]  就是說一個即將去一間教會
[00:10:47.920 --> 00:10:50.920]  擔任主任牧師的牧師
[00:10:50.920 --> 00:10:53.920]  他化身做流浪漢
[00:10:53.920 --> 00:10:55.920]  中堂應該多些弟兄姊妹
[00:10:55.920 --> 00:10:56.920]  都識字
[00:10:56.920 --> 00:10:57.920]  自己看好字幕
[00:10:57.920 --> 00:10:59.920]  我有些堂是會說的
[00:10:59.920 --> 00:11:00.920]  不過比較急促
[00:11:00.920 --> 00:11:01.920]  所以我就不說了
[00:11:01.920 --> 00:11:04.920]  大家靜心來看
[00:11:14.920 --> 00:11:15.920]  嗯
[00:11:45.920 --> 00:11:46.920]  嗯
[00:12:15.920 --> 00:12:16.920]  嗯
[00:12:16.920 --> 00:12:18.920]  嗯
[00:12:18.920 --> 00:12:20.920]  嗯
[00:12:20.920 --> 00:12:22.920]  嗯
[00:12:22.920 --> 00:12:24.920]  嗯
[00:12:24.920 --> 00:12:26.920]  嗯
[00:12:26.920 --> 00:12:28.920]  嗯
[00:12:28.920 --> 00:12:30.920]  嗯
[00:12:30.920 --> 00:12:32.920]  嗯
[00:12:32.920 --> 00:12:34.920]  嗯
[00:12:34.920 --> 00:12:36.920]  嗯
[00:12:36.920 --> 00:12:38.920]  嗯
[00:12:38.920 --> 00:12:40.920]  嗯
[00:12:40.920 --> 00:12:41.920]  嗯
[00:12:41.920 --> 00:12:43.920]  嗯
[00:12:44.920 --> 00:12:45.920]  嗯
[00:12:45.920 --> 00:12:47.920]  嗯
[00:12:47.920 --> 00:12:49.920]  嗯
[00:12:49.920 --> 00:12:51.920]  嗯
[00:12:51.920 --> 00:12:53.920]  嗯
[00:12:53.920 --> 00:12:55.920]  嗯
[00:12:55.920 --> 00:12:57.920]  嗯
[00:12:57.920 --> 00:12:59.920]  嗯
[00:12:59.920 --> 00:13:01.920]  嗯
[00:13:01.920 --> 00:13:03.920]  嗯
[00:13:03.920 --> 00:13:05.920]  嗯
[00:13:05.920 --> 00:13:07.920]  嗯
[00:13:07.920 --> 00:13:09.920]  嗯
[00:13:09.920 --> 00:13:11.920]  嗯
[00:13:11.920 --> 00:13:13.920]  嗯
[00:13:14.920 --> 00:13:15.920]  嗯
[00:13:15.920 --> 00:13:17.920]  嗯
[00:13:17.920 --> 00:13:19.920]  嗯
[00:13:19.920 --> 00:13:21.920]  嗯
[00:13:21.920 --> 00:13:23.920]  嗯
[00:13:23.920 --> 00:13:25.920]  嗯
[00:13:25.920 --> 00:13:27.920]  嗯
[00:13:27.920 --> 00:13:29.920]  嗯
[00:13:29.920 --> 00:13:31.920]  嗯
[00:13:31.920 --> 00:13:33.920]  嗯
[00:13:33.920 --> 00:13:35.920]  嗯
[00:13:35.920 --> 00:13:37.920]  嗯
[00:13:37.920 --> 00:13:39.920]  弟兄姊妹
[00:13:39.920 --> 00:13:42.920]  因為牧師的經驗
[00:13:42.920 --> 00:13:44.920]  不知道會不會可能是
[00:13:44.920 --> 00:13:46.920]  我們部份弟兄姊妹的經驗
[00:13:46.920 --> 00:13:48.920]  這裡說的是
[00:13:48.920 --> 00:13:49.920]  可能我們部份弟兄姊妹
[00:13:49.920 --> 00:13:51.920]  都受到這樣的對待
[00:13:51.920 --> 00:13:52.920]  心驚的人
[00:13:52.920 --> 00:13:53.920]  你回來
[00:13:53.920 --> 00:13:54.920]  心驚的人好像
[00:13:54.920 --> 00:13:56.920]  不會歡迎你
[00:13:56.920 --> 00:13:58.920]  或者不覺得你存在一樣
[00:13:58.920 --> 00:14:01.920]  有時我們回來教會
[00:14:01.920 --> 00:14:03.920]  特別是在崇拜前
[00:14:03.920 --> 00:14:04.920]  我們會和大家打招呼
[00:14:04.920 --> 00:14:06.920]  觀察到一個現象
[00:14:06.920 --> 00:14:07.920]  你認識的傳達人
[00:14:07.920 --> 00:14:08.920]  你會和他打招呼
[00:14:08.920 --> 00:14:09.920]  你會叫他很正常
[00:14:09.920 --> 00:14:11.920]  很多時都會叫我
[00:14:11.920 --> 00:14:12.920]  因為多些人認識
[00:14:12.920 --> 00:14:14.920]  但其實你眼前
[00:14:14.920 --> 00:14:15.920]  都有其他弟兄姊妹
[00:14:15.920 --> 00:14:17.920]  那些私事
[00:14:17.920 --> 00:14:19.920]  或者那些不顯眼的人
[00:14:19.920 --> 00:14:20.920]  其實你有沒有
[00:14:20.920 --> 00:14:22.920]  瞅他一眼呢
[00:14:22.920 --> 00:14:24.920]  有沒有點一下頭
[00:14:24.920 --> 00:14:26.920]  代表你注意到他
[00:14:26.920 --> 00:14:29.920]  看到這裡
[00:14:29.920 --> 00:14:30.920]  或者聽到這裡
[00:14:30.920 --> 00:14:31.920]  大家會問
[00:14:31.920 --> 00:14:32.920]  如果有一天
[00:14:32.920 --> 00:14:33.920]  真的有一位街友
[00:14:33.920 --> 00:14:35.920]  來教會聚會
[00:14:35.920 --> 00:14:36.920]  他身上
[00:14:36.920 --> 00:14:38.920]  是有尿呃味
[00:14:38.920 --> 00:14:40.920]  有汗臭味
[00:14:41.920 --> 00:14:42.920]  穿的衣服
[00:14:42.920 --> 00:14:43.920]  是真的
[00:14:43.920 --> 00:14:44.920]  蓉蓉爛爛
[00:14:44.920 --> 00:14:46.920]  手指甲
[00:14:46.920 --> 00:14:47.920]  捆黑邊
[00:14:47.920 --> 00:14:49.920]  又鬍鬚凹凸
[00:14:49.920 --> 00:14:51.920]  我們是不是
[00:14:51.920 --> 00:14:52.920]  什麼都不可以做
[00:14:52.920 --> 00:14:54.920]  就讓他坐進來呢
[00:14:54.920 --> 00:14:56.920]  和貧窮人認同
[00:14:56.920 --> 00:14:59.920]  或者不偏袒他們
[00:14:59.920 --> 00:15:01.920]  不歧視他們
[00:15:01.920 --> 00:15:02.920]  是不是不可以
[00:15:02.920 --> 00:15:03.920]  再有自己的
[00:15:03.920 --> 00:15:05.920]  價值判斷和底線呢
[00:15:05.920 --> 00:15:07.920]  我們平時喝汽水
[00:15:07.920 --> 00:15:09.920]  但有些新朋友來
[00:15:09.920 --> 00:15:10.920]  他說他喝天拿水
[00:15:10.920 --> 00:15:11.920]  難道我們真的
[00:15:11.920 --> 00:15:12.920]  為了和他認同
[00:15:12.920 --> 00:15:13.920]  我不喝汽水
[00:15:13.920 --> 00:15:14.920]  和他一起嗨天
[00:15:14.920 --> 00:15:16.920]  我們不會相信嗎
[00:15:16.920 --> 00:15:18.920]  他們平時
[00:15:18.920 --> 00:15:19.920]  是吃白粉的
[00:15:19.920 --> 00:15:21.920]  很多可能是
[00:15:21.920 --> 00:15:22.920]  你不知道
[00:15:22.920 --> 00:15:23.920]  我們吃什麼呢
[00:15:23.920 --> 00:15:24.920]  吃腸粉
[00:15:24.920 --> 00:15:25.920]  難道我們腸粉不吃
[00:15:25.920 --> 00:15:26.920]  和他吃白粉
[00:15:26.920 --> 00:15:27.920]  頂尖我知道
[00:15:27.920 --> 00:15:28.920]  我們懂得分
[00:15:28.920 --> 00:15:30.920]  或者是
[00:15:30.920 --> 00:15:31.920]  有時候你會聽到
[00:15:31.920 --> 00:15:32.920]  一些教導
[00:15:32.920 --> 00:15:33.920]  平日上班
[00:15:33.920 --> 00:15:34.920]  都要穿得整齊斯文
[00:15:34.920 --> 00:15:35.920]  星期日
[00:15:35.920 --> 00:15:36.920]  是不是應該
[00:15:36.920 --> 00:15:37.920]  穿得更好
[00:15:37.920 --> 00:15:39.920]  來見我們
[00:15:39.920 --> 00:15:40.920]  的大老闆
[00:15:40.920 --> 00:15:41.920]  或者是
[00:15:41.920 --> 00:15:42.920]  我們去見大人物
[00:15:42.920 --> 00:15:43.920]  都穿
[00:15:43.920 --> 00:15:44.920]  很漂亮的衣服
[00:15:44.920 --> 00:15:45.920]  何況見上帝呢
[00:15:45.920 --> 00:15:47.920]  這些教導
[00:15:47.920 --> 00:15:48.920]  特別是來自
[00:15:48.920 --> 00:15:49.920]  以前西方
[00:15:49.920 --> 00:15:50.920]  那種
[00:15:50.920 --> 00:15:51.920]  Sunday the best
[00:15:51.920 --> 00:15:53.920]  星期日是最好
[00:15:53.920 --> 00:15:54.920]  但上帝
[00:15:54.920 --> 00:15:55.920]  看我們是不是這些
[00:15:55.920 --> 00:15:56.920]  就叫做好呢
[00:15:56.920 --> 00:15:58.920]  我再說
[00:15:58.920 --> 00:15:59.920]  不是說
[00:15:59.920 --> 00:16:00.920]  我們穿得漂亮
[00:16:00.920 --> 00:16:01.920]  化妝漂亮
[00:16:01.920 --> 00:16:02.920]  回來教會
[00:16:02.920 --> 00:16:03.920]  或者對侍奉人員
[00:16:03.920 --> 00:16:04.920]  有些要求
[00:16:04.920 --> 00:16:06.920]  是錯
[00:16:06.920 --> 00:16:07.920]  沒錯
[00:16:07.920 --> 00:16:08.920]  OK的
[00:16:08.920 --> 00:16:09.920]  我們要留意的是
[00:16:09.920 --> 00:16:10.920]  無論我們
[00:16:10.920 --> 00:16:11.920]  接待新朋友
[00:16:11.920 --> 00:16:12.920]  或者對某些
[00:16:12.920 --> 00:16:13.920]  特別的情況的人
[00:16:13.920 --> 00:16:14.920]  我們可不可以
[00:16:14.920 --> 00:16:15.920]  體恤多一些
[00:16:15.920 --> 00:16:16.920]  或者我們不是
[00:16:16.920 --> 00:16:17.920]  將這種文化
[00:16:17.920 --> 00:16:18.920]  帶到來
[00:16:18.920 --> 00:16:19.920]  這種文化
[00:16:19.920 --> 00:16:20.920]  是什麼文化呢
[00:16:20.920 --> 00:16:22.920]  頂尖會是一種
[00:16:22.920 --> 00:16:24.920]  誰應該尊榮
[00:16:24.920 --> 00:16:26.920]  什麼人
[00:16:26.920 --> 00:16:28.920]  會受辱
[00:16:28.920 --> 00:16:29.920]  的文化
[00:16:29.920 --> 00:16:30.920]  但有很多
[00:16:30.920 --> 00:16:31.920]  這些情況出現的
[00:16:31.920 --> 00:16:32.920]  拍照
[00:16:32.920 --> 00:16:33.920]  一定是牧師中間
[00:16:33.920 --> 00:16:34.920]  冥恩堂已經很好了
[00:16:34.920 --> 00:16:35.920]  有梁牧師帶領下
[00:16:36.920 --> 00:16:38.920]  不是年紀大那些
[00:16:38.920 --> 00:16:39.920]  不是輩分高那些
[00:16:39.920 --> 00:16:40.920]  坐中間的
[00:16:40.920 --> 00:16:41.920]  不用的
[00:16:41.920 --> 00:16:42.920]  其他人坐
[00:16:42.920 --> 00:16:43.920]  我們那些在旁邊就行了
[00:16:43.920 --> 00:16:47.920]  這裡說的是什麼呢
