
[00:00:00.000 --> 00:00:01.500]  今天是八十週年
[00:03:26.760 --> 00:03:29.560]  文素記我們稍後有機會看到的經文
[00:03:29.560 --> 00:03:34.360]  重新來溫習摩西昔日所發生的事件
[00:03:34.360 --> 00:03:36.860]  教會八十歲了
[00:03:36.860 --> 00:03:38.660]  這個八十歲的Logo
[00:03:38.660 --> 00:03:40.460]  其實正是提醒我們
[00:03:40.460 --> 00:03:43.760]  耶穌基督被舉起的時候
[00:03:43.760 --> 00:03:45.560]  是要讓人知道
[00:03:45.560 --> 00:03:48.560]  祂就是那位神要差來的
[00:03:48.560 --> 00:03:51.360]  耶穌基督尼塞亞
[00:03:51.360 --> 00:03:54.360]  所以在這裡告訴他的門徒知道
[00:03:54.360 --> 00:03:56.460]  祂沒有一樣東西是自己的
[00:03:56.460 --> 00:04:00.060]  是聽從神的吩咐而行
[00:04:00.060 --> 00:04:04.160]  所以特別在三章二十一節後面再提醒
[00:04:04.160 --> 00:04:06.760]  我們行真理的人
[00:04:06.760 --> 00:04:09.660]  我們每一個願意真的跟從神的說話
[00:04:09.660 --> 00:04:10.760]  按照神的說話
[00:04:10.760 --> 00:04:13.160]  按照神的吩咐行真理的人的時候
[00:04:13.160 --> 00:04:16.560]  我們是依靠神信靠神而行
[00:04:16.560 --> 00:04:18.960]  這樣才能夠顯明
[00:04:18.960 --> 00:04:21.760]  我們是一個屬於耶穌基督的人
[00:04:21.760 --> 00:04:25.860]  所以這個仰望十架與主同行
[00:04:25.860 --> 00:04:28.560]  當我們看見十字架的時候
[00:04:28.560 --> 00:04:31.760]  其實是提醒我們要時時來到耶穌的面前
[00:04:31.760 --> 00:04:34.060]  我們要多些看耶穌基督
[00:04:34.060 --> 00:04:36.060]  不是看人不是看自己
[00:04:36.060 --> 00:04:38.160]  而是按照祂的吩咐
[00:04:38.160 --> 00:04:41.660]  靠著神的恩典而行
[00:04:41.660 --> 00:04:43.260]  你覺得我對耶穌說
[00:04:43.260 --> 00:04:46.360]  人已經老了怎麼可以重生呢?
[00:04:46.360 --> 00:04:47.260]  我想問問大家
[00:04:47.260 --> 00:04:50.360]  如果這句說話放在我們今天的教會裡面
[00:04:50.360 --> 00:04:55.360]  教會八十歲夠不夠老?
[00:04:55.360 --> 00:04:57.060]  不是很老吧?
[00:04:57.060 --> 00:04:58.660]  其實也挺老的八十歲
[00:04:58.660 --> 00:05:01.560]  不知道是人還是年紀比較大
[00:05:01.560 --> 00:05:03.260]  其實教會到八十年
[00:05:03.260 --> 00:05:06.860]  其實也算是一間比較老一點的教會
[00:05:06.860 --> 00:05:09.260]  當然我們不是算在香港最老的教會
[00:05:09.260 --> 00:05:12.060]  浸信會當中我們也不算最老
[00:05:12.060 --> 00:05:14.460]  堅島的香港浸信教會比我們老很多
[00:05:14.460 --> 00:05:15.660]  老三十多年
[00:05:15.660 --> 00:05:19.360]  有些浸信會可能在歷史當中更老
[00:05:19.360 --> 00:05:22.260]  其他宗派的教會更加老
[00:05:22.260 --> 00:05:22.960]  但我想問問
[00:05:22.960 --> 00:05:24.760]  如果將尼哥德姆的說話
[00:05:24.760 --> 00:05:26.160]  教會已經這麼老了
[00:05:26.160 --> 00:05:27.260]  八十歲
[00:05:27.260 --> 00:05:28.960]  可不可以重生呢?
[00:05:28.960 --> 00:05:30.660]  重生大概有個意思叫
[00:05:30.660 --> 00:05:33.660]  在一般理解就是從頭再開始
[00:05:33.660 --> 00:05:35.860]  所以尼哥德姆和耶穌的對話就說
[00:05:35.860 --> 00:05:36.960]  人已經老了
[00:05:36.960 --> 00:05:40.860]  怎麼可以進入媽媽的肚子裡再生出來呢?
[00:05:40.860 --> 00:05:44.960]  其實這正正就是尼哥德姆對耶穌所說的話
[00:05:44.960 --> 00:05:47.060]  其實也不是很明白
[00:05:47.060 --> 00:05:48.860]  甚至可能在猶太人
[00:05:48.860 --> 00:05:51.360]  或者尼哥德姆他們這群法利人裡面
[00:05:51.360 --> 00:05:53.360]  他們對信
[00:05:53.360 --> 00:05:56.460]  對無論是有關信心或者信仰
[00:05:56.460 --> 00:05:59.260]  其實也有一些不太正確的認識
[00:05:59.260 --> 00:06:02.160]  特別在《約翰福音》的三章之前的第二章裡面
[00:06:02.160 --> 00:06:03.960]  一個背景是這樣的
[00:06:03.960 --> 00:06:06.060]  耶穌曾經行過不同的神蹟
[00:06:06.060 --> 00:06:08.260]  尼哥德姆也聽過
[00:06:08.260 --> 00:06:10.560]  也有人在那裡傳說
[00:06:10.560 --> 00:06:12.060]  但是耶穌很清楚知道
[00:06:12.060 --> 00:06:14.660]  那些人為了神蹟而信去
[00:06:14.660 --> 00:06:15.860]  有些人是這樣的
[00:06:15.860 --> 00:06:18.860]  有些人可能是聽了耶穌的教訓而信
[00:06:18.860 --> 00:06:22.760]  但是耶穌很明白人的心在想什麼
[00:06:22.760 --> 00:06:25.060]  他更加明白尼哥德姆在想什麼
[00:06:25.060 --> 00:06:26.760]  所以他知道每一個人的心
[00:06:26.760 --> 00:06:30.460]  所以他不會將自己交託給這些人
[00:06:30.460 --> 00:06:34.760]  他很體會到人需要有一個正確的信
[00:06:34.760 --> 00:06:37.260]  猶太人其實他們的信仰是怎樣的呢?
[00:06:37.260 --> 00:06:38.660]  他們最主要有三方面
[00:06:38.660 --> 00:06:40.660]  特別在這段經文裡給我們看見的
[00:06:40.660 --> 00:06:43.060]  他們是很恨律法的
[00:06:43.060 --> 00:06:49.060]  很喜歡用律法作為他們行事為人的一個做法
[00:06:49.060 --> 00:06:51.260]  他們很靠肉體
[00:06:51.260 --> 00:06:54.460]  然後他們以為自己很明白聖經的知識
[00:06:54.460 --> 00:06:58.060]  但是這些其實都是一些不太正確的信
[00:06:58.060 --> 00:07:00.860]  不單單是第二章說到一些因為神蹟而信
[00:07:00.860 --> 00:07:04.760]  其實在以色列人或猶太人的群體當中
[00:07:04.760 --> 00:07:08.160]  他們的教導或傳統裡
[00:07:08.160 --> 00:07:12.260]  就是這三方面成為他們的一個影響
[00:07:12.260 --> 00:07:15.660]  更加影響到他們想到神的時候
[00:07:15.660 --> 00:07:17.360]  以為靠律法
[00:07:17.360 --> 00:07:19.960]  以為靠自己能夠做一些事情
[00:07:19.960 --> 00:07:23.560]  甚至覺得我好像很明白聖經的知識的時候
[00:07:23.560 --> 00:07:26.860]  我就可以進入神的國
[00:07:26.860 --> 00:07:29.360]  我就是在做神所喜悅的事情
[00:07:29.360 --> 00:07:32.760]  其實這是猶太人一些不太正確的信仰
[00:07:32.760 --> 00:07:34.760]  所以耶穌基督要特別
[00:07:34.760 --> 00:07:37.760]  從你覺得沒有的對話當中來幫助他
[00:07:37.760 --> 00:07:39.560]  同樣提醒我們今天作為基督徒
[00:07:39.560 --> 00:07:43.260]  其實我們有可能都類似這些猶太人
[00:07:43.260 --> 00:07:45.260]  一些不正確的信仰
[00:07:45.260 --> 00:07:48.860]  我們如何從聖經裡提醒我們
[00:07:48.860 --> 00:07:53.660]  耶穌如何扭轉了這些不正確的信仰呢?
[00:07:53.660 --> 00:07:55.160]  恆律法是猶太人
[00:07:55.160 --> 00:07:59.260]  我們在過往在說方書的時候都提到的
[00:07:59.260 --> 00:08:01.760]  他們當然會覺得自己遵守一些律法
[00:08:01.760 --> 00:08:04.660]  要求上高所做的事情就行了
[00:08:04.660 --> 00:08:07.960]  就成為一個耶和華神所喜悅的人
[00:08:07.960 --> 00:08:10.360]  但是耶穌第一個要扭轉
[00:08:10.360 --> 00:08:12.660]  或者糾正這個猶太人的信仰
[00:08:12.660 --> 00:08:13.760]  是告訴他們
[00:08:13.760 --> 00:08:16.360]  信不是行律法
[00:08:16.360 --> 00:08:18.360]  真正的信是告訴我們
[00:08:18.360 --> 00:08:21.960]  我們要信的是從上而來的因典
[00:08:21.960 --> 00:08:24.160]  不是靠著人去守多少個律法
[00:08:24.160 --> 00:08:28.160]  去做多少事情來得著神的喜悅
[00:08:28.160 --> 00:08:32.360]  信是從上而來的因典
[00:08:32.360 --> 00:08:35.960]  在《約翰福音》第三章三節裡
[00:08:35.960 --> 00:08:37.560]  一個我們很熟悉的就是
[00:08:37.560 --> 00:08:41.660]  耶穌說「人若不重生就不能見神的國」
[00:08:41.660 --> 00:08:46.960]  這個「重生」在一般很多的分享或者說的時候
[00:08:46.960 --> 00:08:48.960]  都提到是一個叫「born again」
[00:08:48.960 --> 00:08:52.860]  即是重生,即是重新再出世的意思
[00:08:52.860 --> 00:08:55.360]  但是我相信大家有可能聽過
[00:08:55.360 --> 00:08:58.260]  其實「重生」的意思就是從上而來
[00:08:58.260 --> 00:09:01.660]  是從天上而來的
[00:09:01.660 --> 00:09:04.560]  不是說我們再從頭來過
[00:09:04.560 --> 00:09:09.860]  其實我們要從天上而來的因典
[00:09:09.860 --> 00:09:11.860]  十三到十五節特別提到
[00:09:11.860 --> 00:09:15.860]  從天降下營救在天的人子
[00:09:15.860 --> 00:09:17.860]  這裡正正就是提醒我們
[00:09:17.860 --> 00:09:21.560]  今天我們的信其實不是一個行律法
[00:09:21.560 --> 00:09:24.560]  不是一個靠地上的東西的信
[00:09:24.560 --> 00:09:26.960]  更加不是尼哥德姆他很想要求耶穌
[00:09:26.960 --> 00:09:30.360]  再顯一些更大的神蹟給他看
[00:09:30.360 --> 00:09:33.960]  這個正正就是很多時候人在信仰裡面
[00:09:33.960 --> 00:09:36.660]  很多時候看到的是地上的東西
[00:09:36.660 --> 00:09:40.460]  以為靠著地上一些的事或者是做的東西
[00:09:40.460 --> 00:09:42.260]  就可以信
[00:09:42.260 --> 00:09:46.360]  這裡提醒我們是從天上而來的因典
[00:09:46.360 --> 00:09:50.160]  是屬於天的,是屬於靈的
[00:09:50.160 --> 00:09:52.060]  是一個屬靈的事情
[00:09:52.060 --> 00:09:54.860]  信仰不是地上
[00:09:54.860 --> 00:09:56.960]  所以如果有人跟你說過
[00:09:56.960 --> 00:09:58.660]  你都曾經被人這樣形容
[00:09:58.660 --> 00:10:01.760]  覺得我們的信仰可能是很離地
[00:10:01.760 --> 00:10:03.960]  其實離地可能有很多的意思
[00:10:03.960 --> 00:10:04.760]  如果你說離地
[00:10:04.760 --> 00:10:06.660]  我相信是真的
[00:10:06.660 --> 00:10:09.160]  我們的信仰是從天上而來
[00:10:09.160 --> 00:10:12.660]  不是因為地上有什麼神蹟出現過
[00:10:12.660 --> 00:10:14.360]  我才來到信
[00:10:14.360 --> 00:10:18.560]  完全是神自己給我們的因典
[00:10:18.560 --> 00:10:20.860]  但我相信我們的信仰不是離地
[00:10:20.860 --> 00:10:22.460]  如果你要用離地來形容的話
[00:10:22.460 --> 00:10:24.960]  我們的信仰更加是很貼地
[00:10:24.960 --> 00:10:28.160]  是因為約翰福音提到我們
[00:10:28.160 --> 00:10:31.860]  這位道成肉身的耶穌基督
[00:10:31.860 --> 00:10:33.760]  原本是屬於天的
[00:10:33.760 --> 00:10:35.960]  營救在天的人之際提醒我們
[00:10:35.960 --> 00:10:37.460]  祂是屬於天的
[00:10:37.460 --> 00:10:40.260]  但祂是願意道成肉身
[00:10:40.260 --> 00:10:43.860]  很貼地來到人的當中
[00:10:43.860 --> 00:10:46.860]  完成神的救贖的因典
[00:10:46.860 --> 00:10:50.260]  所以我們不是走律法的一個基督徒
[00:10:50.260 --> 00:10:55.160]  我們是靠著從天上賜給我們的因典
[00:10:55.160 --> 00:10:56.760]  這一份信仰
[00:10:56.760 --> 00:11:02.760]  成為我們每天生活中的倚靠
[00:11:02.760 --> 00:11:06.660]  從摩西怎樣去舉蛇的歷史
[00:11:06.660 --> 00:11:08.460]  就在文數記21章
[00:11:08.460 --> 00:11:10.960]  是一群以色列人怎樣得罪了神
[00:11:10.960 --> 00:11:13.660]  怎樣埋怨神的開始
[00:11:13.660 --> 00:11:17.160]  以致他們經歷到神的懲罰
[00:11:17.160 --> 00:11:20.760]  神就派了一條火蛇來咬這些
[00:11:20.760 --> 00:11:23.260]  得罪他們的以色列人
[00:11:23.260 --> 00:11:26.760]  但是因為神有憐憫人
[00:11:26.760 --> 00:11:29.860]  在他們應該被懲罰的時候
[00:11:29.860 --> 00:11:34.860]  神仍然將這份因典賜給他們
[00:11:34.860 --> 00:11:38.360]  所以信就是要循上而來的因典
[00:11:38.360 --> 00:11:40.660]  不是靠著地上的神蹟
[00:11:40.660 --> 00:11:43.160]  也不是靠著人做到什麼
[00:11:43.160 --> 00:11:45.660]  信不是用人的方法
[00:11:45.660 --> 00:11:47.560]  信其實是神的方法
[00:11:47.560 --> 00:11:50.360]  更加是神自己的工作
[00:11:50.360 --> 00:11:51.360]  所以耶穌說
[00:11:51.360 --> 00:11:54.060]  你如果不是從水和聖靈所生的
[00:11:54.060 --> 00:11:56.260]  就不能夠進神的國
[00:11:56.260 --> 00:11:56.960]  就是提醒我們
[00:11:56.960 --> 00:11:58.560]  我們不是靠著人自己
[00:11:58.560 --> 00:12:01.660]  我對神有很大的信心
[00:12:01.660 --> 00:12:02.660]  我很早已經
[00:12:02.660 --> 00:12:04.660]  很小的時候已經成為一個基督徒
[00:12:04.660 --> 00:12:07.160]  我就可以比其他人早一點
[00:12:07.160 --> 00:12:09.460]  去到神的國裡面
[00:12:09.460 --> 00:12:11.460]  其實這個水和聖靈所生
[00:12:11.460 --> 00:12:12.760]  正正提醒我們
[00:12:12.760 --> 00:12:14.960]  相對於猶太人一個不正確的信仰
[00:12:14.960 --> 00:12:16.560]  他們是靠肉體的
[00:12:16.560 --> 00:12:17.460]  這裡提醒我們
[00:12:17.460 --> 00:12:19.160]  其實我們要靠神
[00:12:19.160 --> 00:12:20.260]  是神的方法
[00:12:20.260 --> 00:12:21.960]  是神的工作
[00:12:21.960 --> 00:12:25.760]  是神在我們的生命裡面來改變我們
[00:12:25.760 --> 00:12:27.260]  上一次我不知道大家還有沒有印象
[00:12:27.260 --> 00:12:28.960]  在講到《路加福音》第十一章
[00:12:28.960 --> 00:12:31.060]  講到祈禱的時候
[00:12:31.060 --> 00:12:31.960]  我都引用了一段
[00:12:31.960 --> 00:12:34.560]  《經文凱爾西傑書》的三十六章
[00:12:34.560 --> 00:12:37.560]  那裡提到我們以色列人的歷史裡面
[00:12:37.560 --> 00:12:40.460]  他們怎樣時時背叛神
[00:12:40.460 --> 00:12:43.960]  又回到神面前來認罪悔改
[00:12:43.960 --> 00:12:46.460]  以致神再一次將他們拯救
[00:12:46.460 --> 00:12:48.460]  在這個重重複複的過程裡面
[00:12:48.460 --> 00:12:50.760]  其實《凱爾西傑書》告訴我們
[00:12:50.760 --> 00:12:53.760]  不是因為以色列人願意悔改
[00:12:53.760 --> 00:12:55.260]  願意再歸向神的時候
[00:12:55.260 --> 00:12:56.860]  神就拯救他們
[00:12:56.860 --> 00:12:58.860]  其實是因為神自己的聖名
[00:12:58.860 --> 00:13:01.960]  是因為神自己愛以色列人的緣故
[00:13:01.960 --> 00:13:03.960]  所以這裡那段經文再一次提醒我們
[00:13:03.960 --> 00:13:06.460]  是神自己來動工
[00:13:06.460 --> 00:13:09.160]  神來潔淨這些以色列人
[00:13:09.160 --> 00:13:11.660]  神用水來潔淨他們
[00:13:11.660 --> 00:13:13.460]  神藉著自己的工作
[00:13:13.460 --> 00:13:16.560]  讓人重新可以回到神的面前
[00:13:16.560 --> 00:13:18.560]  然後將一個新的靈
[00:13:18.560 --> 00:13:19.760]  新的心
[00:13:19.760 --> 00:13:23.960]  擺在這群以色列人當中
[00:13:23.960 --> 00:13:27.260]  在耶穌和尼哥德姆所說的話
[00:13:27.260 --> 00:13:28.960]  其實正正就是這個意思
[00:13:28.960 --> 00:13:31.760]  不是尼哥德姆去讀多少聖經
[00:13:31.760 --> 00:13:33.960]  不是他可以經歷多少神蹟
[00:13:33.960 --> 00:13:35.160]  不是人的方法
[00:13:35.160 --> 00:13:37.160]  不是人的工作
[00:13:37.160 --> 00:13:39.760]  不是靠著人可以做多少事情
[00:13:39.760 --> 00:13:41.060]  你搞多少活動
[00:13:41.060 --> 00:13:43.760]  甚至可能說基督徒有多少的侍奉
[00:13:43.760 --> 00:13:46.660]  我們就能夠成為一個好的基督徒
[00:13:46.660 --> 00:13:48.660]  其實是因為神自己的工作
[00:13:48.660 --> 00:13:50.760]  不是靠我們肉體
[00:13:50.760 --> 00:13:53.560]  是神自己在我們的生命裡面
[00:13:53.560 --> 00:13:54.960]  藉著聖靈
[00:13:54.960 --> 00:13:57.860]  就是上次我們《路加福音》第十一章十三節提到
[00:13:57.860 --> 00:14:00.760]  天父將最好的東西賜給我們
[00:14:00.760 --> 00:14:02.460]  就是將聖靈賜給我們
[00:14:02.460 --> 00:14:06.760]  以致讓我們的生命可以得著改變
[00:14:06.760 --> 00:14:08.960]  我們能夠成為一個見證
[00:14:08.960 --> 00:14:11.860]  所以這是神自己透過聖靈
[00:14:11.860 --> 00:14:14.860]  在我們生命裡面動的功
[00:14:14.860 --> 00:14:17.860]  這才是正確的信
[00:14:17.860 --> 00:14:23.360]  信也不是單單只是明白了神的說話就夠
[00:14:23.360 --> 00:14:24.560]  更加是因為
[00:14:24.560 --> 00:14:28.060]  應該是我們有了神的說話
[00:14:28.060 --> 00:14:30.260]  而信靠神
[00:14:30.260 --> 00:14:31.560]  藉著聖靈的工作
[00:14:31.560 --> 00:14:33.560]  我們生命得到改變
[00:14:33.560 --> 00:14:34.960]  成為見證
[00:14:34.960 --> 00:14:39.360]  這才是更加的重要
[00:14:39.360 --> 00:14:41.560]  尼哥德姆給我們看的是什麼呢?
[00:14:41.560 --> 00:14:43.760]  耶穌在和他對話當中告訴他
[00:14:43.760 --> 00:14:46.060]  其實你是以色列人的先生
[00:14:46.060 --> 00:14:47.060]  這個意思是說
[00:14:47.060 --> 00:14:51.860]  尼哥德姆是當時有一個聖經的教師、老師
[00:14:51.860 --> 00:14:54.260]  他可以很明白聖經
[00:14:54.260 --> 00:14:57.560]  他們當時手上所有的舊約聖經
[00:14:57.560 --> 00:14:58.860]  他很明白
[00:14:58.860 --> 00:14:59.760]  但這個提醒我們
[00:14:59.760 --> 00:15:03.160]  我們不單單只是明白聖經就可以了
[00:15:03.160 --> 00:15:06.560]  我們到底有沒有依靠神或者信靠神
[00:15:06.560 --> 00:15:10.260]  將神的話可以實踐出來
[00:15:10.260 --> 00:15:15.360]  如果我們只是明白聖經的知識
[00:15:15.360 --> 00:15:16.560]  一個明白聖經的人
[00:15:16.560 --> 00:15:19.960]  不一定成為一個信靠神的人
[00:15:19.960 --> 00:15:20.760]  這個提醒我們
[00:15:20.760 --> 00:15:23.660]  每一個我們已經認識了神的話
[00:15:23.660 --> 00:15:26.460]  我們就要將真理走出來
[00:15:26.460 --> 00:15:28.560]  是走真理的人
[00:15:28.560 --> 00:15:31.460]  就可以和光靠近
[00:15:31.460 --> 00:15:35.260]  是走真理的人就可以和神同行
[00:15:35.260 --> 00:15:39.060]  以致讓他能夠成為一個見證顯明
[00:15:39.060 --> 00:15:42.260]  他是信靠神的人
[00:15:42.260 --> 00:15:45.260]  才能夠去實踐神的真理
[00:15:45.260 --> 00:15:49.260]  所以這是我們每一個基督徒同樣需要提醒
[00:15:49.260 --> 00:15:51.860]  我們不是單單明白神的話
[00:15:51.860 --> 00:15:54.060]  無論今天你回到教會
[00:15:54.060 --> 00:15:55.460]  藉著三一崇拜也好
[00:15:55.460 --> 00:15:56.960]  回到成長班
[00:15:56.960 --> 00:15:59.860]  有剛才提及我們查經的課程
[00:15:59.860 --> 00:16:02.460]  甚至可能你參加了我們的落享聖賢
[00:16:02.460 --> 00:16:06.860]  你每天都很乖去讀這些聖經
[00:16:06.860 --> 00:16:09.260]  但不單單是靠明白
[00:16:09.260 --> 00:16:10.360]  這個提醒我們
[00:16:10.360 --> 00:16:13.660]  其實我們應該是因為我們有了神的話
[00:16:13.660 --> 00:16:15.060]  這是我們最寶貴的
[00:16:15.060 --> 00:16:17.760]  然後我們有沒有依靠聖靈
[00:16:17.760 --> 00:16:18.960]  信靠神
[00:16:18.960 --> 00:16:22.760]  將神的話實踐在我們的生活當中
[00:16:22.760 --> 00:16:25.560]  你覺得沒有去很明白神的話
[00:16:25.560 --> 00:16:27.060]  去有神的話
[00:16:27.060 --> 00:16:30.260]  但他沒有信靠、沒有依靠神
[00:16:30.260 --> 00:16:34.060]  來將神的話實踐在我們的生活當中
[00:16:34.060 --> 00:16:36.060]  所以他只是轉向
[00:16:36.060 --> 00:16:38.760]  甚至去追求地上的神蹟
[00:16:38.760 --> 00:16:40.760]  以為有神蹟出現
[00:16:40.760 --> 00:16:45.560]  就更加可以讓他見到神
[00:16:45.560 --> 00:16:48.360]  我們需要更多的是
[00:16:48.360 --> 00:16:49.860]  掌握神的話
[00:16:49.860 --> 00:16:52.660]  好好地去認識
[00:16:52.660 --> 00:16:56.760]  和將神的話語實踐在我們的生活當中
[00:16:56.760 --> 00:16:57.960]  但在這個過程當中
[00:16:57.960 --> 00:16:58.660]  我很想提醒
[00:16:58.660 --> 00:17:00.260]  有時我們對神的話
[00:17:00.260 --> 00:17:04.460]  未必真的能夠完全地明白
[00:17:04.460 --> 00:17:08.260]  我們要承認其實我們很有限
[00:17:08.260 --> 00:17:11.560]  我們要不斷地來向神面前去學習
[00:17:11.560 --> 00:17:15.660]  所以有時我們縱然在一個階段
[00:17:15.660 --> 00:17:17.060]  或者處境的時候
[00:17:17.060 --> 00:17:19.060]  我們未必完全明白神的話
[00:17:19.060 --> 00:17:22.960]  但只要你是真的願意信靠神的時候
[00:17:22.960 --> 00:17:25.260]  我相信神的應許就是藉著聖靈
[00:17:25.260 --> 00:17:31.060]  幫助我們能夠更明白神的心意
[00:17:31.060 --> 00:17:34.160]  我想用今天我們能夠所面對的處境
[00:17:34.160 --> 00:17:38.660]  來和大家去更多的認識、體會
[00:17:38.660 --> 00:17:40.960]  在哥倫多前書第十章
[00:17:40.960 --> 00:17:43.860]  保羅給哥倫多教會一段教導
[00:17:43.860 --> 00:17:47.160]  其實正正就是用摩西舉蛇
[00:17:47.160 --> 00:17:52.660]  這個歷史來教導這班教會的弟兄姊妹
[00:17:52.660 --> 00:17:55.360]  他提到有時我們不是很明白
[00:17:55.360 --> 00:17:59.160]  甚至有時是人自己在試探神的時候
[00:17:59.160 --> 00:18:01.160]  我們面對一些考驗
[00:18:01.160 --> 00:18:03.060]  我們要經歷的是什麼呢?
[00:18:03.060 --> 00:18:05.560]  仍然要忍耐等候
[00:18:05.560 --> 00:18:06.760]  要信得過
[00:18:06.760 --> 00:18:08.960]  要倚靠我們這位信實的神
[00:18:08.960 --> 00:18:13.160]  我們會能夠找到一條出路
[00:18:13.160 --> 00:18:15.860]  在臨前的十章九到十三節
[00:18:15.860 --> 00:18:18.360]  前面一到八節是講到
