
[00:00:00.000 --> 00:00:01.760]  頂著每一早晨
[00:01:23.440 --> 00:01:25.400]  但一段這麼熟悉的經文
[00:01:25.400 --> 00:01:27.920]  其實有甚麼新的發現呢?
[00:01:27.920 --> 00:01:30.040]  或者我們再看看這段經文
[00:01:30.040 --> 00:01:33.280]  《馬太方第二章》一至二十三節
[00:01:33.280 --> 00:01:35.360]  整段經文其實在裏面
[00:01:35.360 --> 00:01:37.440]  在第一章裏面說到
[00:01:37.440 --> 00:01:39.360]  即是馬太去記載的時間
[00:01:39.360 --> 00:01:41.760]  說到耶穌的家譜
[00:01:41.760 --> 00:01:44.720]  一個君王的家譜
[00:01:44.720 --> 00:01:45.640]  有聲音學者說
[00:01:45.640 --> 00:01:48.200]  其實當說到一個君王的家譜的時候
[00:01:48.200 --> 00:01:49.040]  其實順理成章
[00:01:49.040 --> 00:01:50.880]  其實甚至不說第二章
[00:01:50.880 --> 00:01:52.360]  即是說到耶穌的生平
[00:01:52.360 --> 00:01:53.160]  說祂的事蹟
[00:01:53.160 --> 00:01:55.160]  說祂不同的作為
[00:01:55.160 --> 00:01:56.480]  其實對一個君王
[00:01:56.480 --> 00:01:57.480]  一個尼塞亞尼德
[00:01:57.480 --> 00:02:02.400]  更加表達到祂的權柄
[00:02:02.400 --> 00:02:04.080]  零零碎碎在第二章裏面
[00:02:04.080 --> 00:02:05.960]  其實讀到有些段落
[00:02:05.960 --> 00:02:08.200]  說到耶穌逃難
[00:02:08.200 --> 00:02:10.920]  其實如果以一個尼塞亞身份來說
[00:02:10.920 --> 00:02:13.240]  其實反而感覺上
[00:02:13.240 --> 00:02:16.080]  好像削弱了祂那種權力
[00:02:16.080 --> 00:02:18.920]  即是一個君王都要逃難
[00:02:18.920 --> 00:02:20.680]  但為甚麼這樣去描述呢?
[00:02:20.680 --> 00:02:23.000]  在第二章的描述裏面
[00:02:23.000 --> 00:02:25.440]  其實有學者說
[00:02:25.440 --> 00:02:28.880]  把摩西和耶穌做了一個比較
[00:02:28.880 --> 00:02:29.880]  在摩西的時候
[00:02:29.880 --> 00:02:31.400]  摩西在嬰孩的時間
[00:02:31.400 --> 00:02:32.720]  他的生命受到威脅
[00:02:32.720 --> 00:02:35.440]  當時法老下令追殺所有的男嬰
[00:02:35.440 --> 00:02:38.240]  我們記得摩西要收生婆
[00:02:38.240 --> 00:02:40.960]  將他放在一個蒲草的籃裏面
[00:02:40.960 --> 00:02:42.640]  扔到河裏面
[00:02:42.640 --> 00:02:45.000]  我們見到耶穌年幼的時候
[00:02:45.000 --> 00:02:49.080]  希律王亦下令追殺兩歲以下的男嬰
[00:02:49.080 --> 00:02:51.040]  摩西當時逃離埃及
[00:02:51.040 --> 00:02:52.120]  過了一段時間的時候
[00:02:52.120 --> 00:02:54.760]  要返回原本埃及的地方裏面
[00:02:54.760 --> 00:02:57.560]  耶穌逃到埃及去躲避追殺
[00:02:57.560 --> 00:02:58.600]  過了一段時間的時候
[00:02:58.600 --> 00:03:00.400]  要返回原本的地方
[00:03:00.400 --> 00:03:02.480]  都和埃及有關
[00:03:02.480 --> 00:03:05.520]  《馬太方言》15節引用了學生書11章1節
[00:03:05.520 --> 00:03:08.200]  形容耶穌逃到埃及的意義
[00:03:08.200 --> 00:03:09.920]  等同摩西時代
[00:03:09.920 --> 00:03:12.920]  神要拯救他的百姓離開埃及遺留之地
[00:03:12.920 --> 00:03:16.440]  都和拯救相關
[00:03:16.440 --> 00:03:17.520]  記載到摩西的時候
[00:03:17.520 --> 00:03:18.840]  講到法老的死
[00:03:18.840 --> 00:03:19.840]  記載到耶穌的時候
[00:03:19.840 --> 00:03:21.240]  講到希律的死
[00:03:21.240 --> 00:03:22.880]  《猜及記》4章19節
[00:03:22.880 --> 00:03:25.200]  主在米甸對摩西說話的時候
[00:03:25.200 --> 00:03:26.400]  你要返回埃及
[00:03:26.400 --> 00:03:28.640]  因為尋索你命的人死了
[00:03:28.640 --> 00:03:30.040]  《馬太方言》20節就說
[00:03:30.040 --> 00:03:32.040]  主的使者在夢中對約瑟說
[00:03:32.040 --> 00:03:36.360]  起來帶著小孩子和他母親往以色列地去
[00:03:36.360 --> 00:03:39.800]  因為害小孩子命的人已經死了
[00:03:39.800 --> 00:03:43.800]  摩西帶著他太太和兒女返回埃及
[00:03:43.800 --> 00:03:48.560]  約瑟就帶著耶穌和瑪利亞返回
[00:03:48.560 --> 00:03:50.360]  《文素記》24章第7至8節
[00:03:50.360 --> 00:03:52.840]  17節記載到巴蘭所說的話
[00:03:52.840 --> 00:03:56.520]  因為巴蘭指出以色列將來的統治者出於埃及
[00:03:56.520 --> 00:03:58.720]  且有星被他看見
[00:03:58.720 --> 00:04:00.720]  剛剛《馬太方言》2章1至13節
[00:04:00.720 --> 00:04:04.200]  就講到幾個博士朝拜的記載
[00:04:04.200 --> 00:04:09.240]  見到星特別來朝拜
[00:04:09.240 --> 00:04:10.040]  所以在裏面
[00:04:10.040 --> 00:04:11.480]  智慧行間可以見到
[00:04:11.480 --> 00:04:14.760]  在摩西和耶穌裏面的比較
[00:04:14.760 --> 00:04:21.760]  作者似乎刻意用了摩西的出生和耶穌的出生作比較
[00:04:21.760 --> 00:04:24.160]  摩西是一位偉大的領袖
[00:04:24.160 --> 00:04:26.160]  也是一位偉大的先知
[00:04:26.160 --> 00:04:30.360]  同樣在耶穌身上記載這樣的描述
[00:04:30.360 --> 00:04:31.360]  透過這段經文
[00:04:31.360 --> 00:04:32.560]  很想和大家看看
[00:04:32.560 --> 00:04:34.360]  一段很熟悉的經文
[00:04:34.360 --> 00:04:37.360]  有三方面的比較
[00:04:37.360 --> 00:04:38.360]  第一個比較
[00:04:38.360 --> 00:04:40.160]  兩個君王的比較
[00:04:40.160 --> 00:04:42.160]  我刻意用了不同的顏色
[00:04:42.160 --> 00:04:44.760]  去將兩個君王做了比較
[00:04:44.760 --> 00:04:46.560]  這裏講到希律王的時間
[00:04:46.560 --> 00:04:48.560]  其實整段經文用希律王
[00:04:48.560 --> 00:04:50.560]  只講了兩次
[00:04:50.560 --> 00:04:52.160]  講完希律王的時候
[00:04:52.160 --> 00:04:53.960]  後面就稱他為希律
[00:04:53.960 --> 00:04:55.760]  都不稱他為希律王
[00:04:55.760 --> 00:04:57.960]  亦都和耶穌做了一個比較
[00:04:57.960 --> 00:04:59.760]  這兩個君王
[00:04:59.760 --> 00:05:00.760]  當希律王的時候
[00:05:00.760 --> 00:05:02.760]  耶穌生在猶太的伯利恆
[00:05:02.760 --> 00:05:04.760]  即是一開始這段段落的時間
[00:05:04.760 --> 00:05:07.160]  就將希律和耶穌放在一起
[00:05:07.160 --> 00:05:10.760]  這兩個君王是怎樣的呢?
[00:05:10.760 --> 00:05:11.760]  有幾個博士
[00:05:11.760 --> 00:05:13.760]  從東方到耶路撒冷就說
[00:05:13.760 --> 00:05:16.760]  生下來作猶太人的王在那裏?
[00:05:16.760 --> 00:05:18.360]  我們看見他的星
[00:05:18.360 --> 00:05:21.760]  突來去拜他
[00:05:21.760 --> 00:05:23.760]  當希律王聽見的時候
[00:05:23.760 --> 00:05:25.760]  心裏面就不安
[00:05:25.760 --> 00:05:28.760]  耶路撒冷合成的人都不安
[00:05:28.760 --> 00:05:31.760]  其實大希律在公元前37年
[00:05:31.760 --> 00:05:34.760]  成為猶大分封的王
[00:05:34.760 --> 00:05:35.760]  在歷史記載裏面
[00:05:35.760 --> 00:05:38.760]  這個希律王其實以殘暴為名
[00:05:38.760 --> 00:05:41.560]  他甚至殺了自己三個兒子
[00:05:41.560 --> 00:05:42.760]  殺了他太太
[00:05:42.760 --> 00:05:45.760]  所以他那種凶殘成性
[00:05:45.760 --> 00:05:47.760]  過往的人都知道
[00:05:47.760 --> 00:05:49.760]  所以當這裡說到希律王
[00:05:49.760 --> 00:05:51.760]  聽見心裏面很不安的時候
[00:05:51.760 --> 00:05:53.760]  耶路撒冷的人都很不安
[00:05:53.760 --> 00:05:55.760]  大家都知道他的脾性
[00:05:55.760 --> 00:05:56.760]  他不安的時候
[00:05:56.760 --> 00:05:58.760]  對他們來說都很不安
[00:05:58.760 --> 00:06:00.760]  他不安的時候
[00:06:00.760 --> 00:06:05.760]  都可能有一些情況出現
[00:06:05.760 --> 00:06:06.760]  因為我們見到
[00:06:06.760 --> 00:06:09.760]  好像中國的宮廷劇
[00:06:09.760 --> 00:06:14.760]  知道BB出生的時候
[00:06:14.760 --> 00:06:15.760]  有機會繼承王位
[00:06:15.760 --> 00:06:17.760]  有機會做太子的時候
[00:06:17.760 --> 00:06:20.760]  為了免除威脅的時間
[00:06:20.760 --> 00:06:22.760]  通常向他痛下毒手
[00:06:22.760 --> 00:06:23.760]  等他一早的時間
[00:06:23.760 --> 00:06:24.760]  已經殺了他
[00:06:24.760 --> 00:06:26.760]  等他沒有機會成長
[00:06:26.760 --> 00:06:28.760]  有任何的威脅
[00:06:28.760 --> 00:06:31.760]  所以當希律有不安的時間
[00:06:31.760 --> 00:06:33.760]  耶路撒冷的人都不安
[00:06:33.760 --> 00:06:35.760]  他們就召齊祭司長和文士問他們
[00:06:35.760 --> 00:06:38.760]  基督當生在何處
[00:06:38.760 --> 00:06:40.760]  他們就回答
[00:06:40.760 --> 00:06:41.760]  在猶太的伯利恆
[00:06:41.760 --> 00:06:43.760]  引用了先知書
[00:06:43.760 --> 00:06:45.760]  尼加書第五章二節的經文
[00:06:45.760 --> 00:06:47.760]  在猶大地的伯利恆
[00:06:47.760 --> 00:06:49.760]  在猶大諸城裏面並不是最小
[00:06:49.760 --> 00:06:51.760]  因為將來在這裡會有一位君王
[00:06:51.760 --> 00:06:54.760]  而出 牧養我以色列民
[00:06:54.760 --> 00:06:58.760]  當希律暗暗召了博士
[00:06:58.760 --> 00:07:00.760]  博士就是那些占星家
[00:07:00.760 --> 00:07:03.760]  細問你見到那個星是什麼時間見到的
[00:07:03.760 --> 00:07:05.760]  然後就猜他們去伯利恆的時候
[00:07:05.760 --> 00:07:08.760]  因為問完那些文士和祭司長的時候
[00:07:08.760 --> 00:07:10.760]  知道在伯利恆就猜他們去伯利恆
[00:07:10.760 --> 00:07:12.760]  你們去尋訪
[00:07:12.760 --> 00:07:14.760]  即使去尋訪這個小孩子
[00:07:14.760 --> 00:07:16.760]  找到的時候就回來通風報信
[00:07:16.760 --> 00:07:18.760]  讓我也好去拜他
[00:07:18.760 --> 00:07:20.760]  其實他說就說去找
[00:07:20.760 --> 00:07:23.760]  其實他假意叫他們去找
[00:07:23.760 --> 00:07:26.760]  但實際他不是真的要去拜這位主人
[00:07:26.760 --> 00:07:29.760]  他們聽見王的吩咐的時候
[00:07:29.760 --> 00:07:31.760]  就出去
[00:07:31.760 --> 00:07:33.760]  在東方所見的星
[00:07:33.760 --> 00:07:34.760]  忽然在他前頭走
[00:07:34.760 --> 00:07:36.760]  就說這個星引領著他們
[00:07:36.760 --> 00:07:38.760]  帶領著他們
[00:07:38.760 --> 00:07:40.760]  其實星帶著他們找到小孩子
[00:07:40.760 --> 00:07:42.760]  這個也是一個神蹟
[00:07:42.760 --> 00:07:44.760]  一邊帶著他們怎樣前行
[00:07:44.760 --> 00:07:46.760]  去到那個小孩子的地方
[00:07:46.760 --> 00:07:47.760]  就停在這裡
[00:07:47.760 --> 00:07:50.760]  就告訴他們這個地方就是了
[00:07:50.760 --> 00:07:53.760]  他們看見那星就大大歡喜
[00:07:53.760 --> 00:07:54.760]  進入房子裏面
[00:07:54.760 --> 00:07:56.760]  見到小孩子和他媽媽瑪麗亞
[00:07:56.760 --> 00:08:00.760]  就俯伏去敬拜這個小孩子
[00:08:00.760 --> 00:08:02.760]  其實有些色經學者就一路去說
[00:08:02.760 --> 00:08:04.760]  究竟是嬰孩還是小孩子呢
[00:08:04.760 --> 00:08:06.760]  是不是在說成長呢
[00:08:06.760 --> 00:08:08.760]  其實在路加坊裏面
[00:08:08.760 --> 00:08:10.760]  二章十六節就用嬰孩
[00:08:10.760 --> 00:08:11.760]  二章十七節就講孩子
[00:08:11.760 --> 00:08:13.760]  其實嬰孩和孩子當時來說
[00:08:13.760 --> 00:08:15.760]  很大機會是互用的一個字眼
[00:08:15.760 --> 00:08:18.760]  在裏面當這些占星家
[00:08:18.760 --> 00:08:20.760]  他們去到找到耶穌的時候
[00:08:20.760 --> 00:08:21.760]  揭開寶盒
[00:08:21.760 --> 00:08:24.760]  拿著黃金與香末藥獻呈給他
[00:08:24.760 --> 00:08:28.760]  通常我們估傳統說
[00:08:28.760 --> 00:08:30.760]  是不是三個博士呢
[00:08:30.760 --> 00:08:31.760]  是不是三個我不知道
[00:08:31.760 --> 00:08:33.760]  其實應該是幾個
[00:08:33.760 --> 00:08:35.760]  不過純粹那些人估從禮物裏面
[00:08:35.760 --> 00:08:37.760]  獻三份禮物黃金與香末藥
[00:08:37.760 --> 00:08:39.760]  獻三份禮物應該是三個
[00:08:39.760 --> 00:08:41.760]  其實可以是三個四個五個六個八個
[00:08:41.760 --> 00:08:42.760]  十個都可以
[00:08:42.760 --> 00:08:43.760]  總之有幾個
[00:08:43.760 --> 00:08:45.760]  有幾個我們不知道
[00:08:45.760 --> 00:08:47.760]  當他們獻呈黃金與香禮物的時候
[00:08:47.760 --> 00:08:50.760]  其實黃金是不是一些極珍貴的禮物
[00:08:50.760 --> 00:08:52.760]  末藥是不是當時一些香料
[00:08:52.760 --> 00:08:54.760]  預備去埋葬耶穌
[00:08:54.760 --> 00:08:57.760]  所以有些人這樣去推敲
[00:08:57.760 --> 00:08:58.760]  但其實當我們看回
[00:08:58.760 --> 00:09:01.760]  七十二篇第十到十一節的時間
[00:09:01.760 --> 00:09:03.760]  其實當時外邦的王
[00:09:03.760 --> 00:09:04.760]  敬拜所羅門王
[00:09:04.760 --> 00:09:06.760]  他們帶了禮物來
[00:09:06.760 --> 00:09:08.760]  以賽亞書六十章第一到第六節
[00:09:08.760 --> 00:09:11.760]  講到外邦其實帶著黃金末藥
[00:09:11.760 --> 00:09:13.760]  來獻呈給耶和華
[00:09:13.760 --> 00:09:15.760]  其實是一個獻呈給神
[00:09:15.760 --> 00:09:16.760]  他們就帶黃金和末藥
[00:09:16.760 --> 00:09:18.760]  這些禮物獻呈
[00:09:18.760 --> 00:09:20.760]  在以賽亞書六十章第一至六節裏面
[00:09:20.760 --> 00:09:23.760]  其實講到萬邦萬國的王
[00:09:23.760 --> 00:09:26.760]  其實他配授萬民的敬拜
[00:09:26.760 --> 00:09:28.760]  在這裏用同樣的句式
[00:09:28.760 --> 00:09:30.760]  其實講到這些博士
[00:09:30.760 --> 00:09:32.760]  這些占星家
[00:09:32.760 --> 00:09:34.760]  用了在以賽亞書裏面的描述
[00:09:34.760 --> 00:09:36.760]  來敬拜這位萬王之王
[00:09:36.760 --> 00:09:37.760]  萬主之主
[00:09:37.760 --> 00:09:38.760]  用了同樣的句式
[00:09:38.760 --> 00:09:39.760]  同樣的禮物
[00:09:39.760 --> 00:09:43.760]  同樣的方式來對待主耶穌
[00:09:43.760 --> 00:09:44.760]  言下之意他是主耶穌
[00:09:44.760 --> 00:09:47.760]  就等於是萬國的主
[00:09:47.760 --> 00:09:48.760]  萬邦的主
[00:09:48.760 --> 00:09:49.760]  萬邦的王
[00:09:49.760 --> 00:09:51.760]  所以萬室要向他跪拜
[00:09:51.760 --> 00:09:55.760]  萬口要向他稱頌
[00:09:55.760 --> 00:09:57.760]  博士因為在夢裏面被主指示
[00:09:57.760 --> 00:09:58.760]  不要回去見希律
[00:09:58.760 --> 00:10:00.760]  就從別的路回去
[00:10:00.760 --> 00:10:02.760]  因為他知道主提示他
[00:10:02.760 --> 00:10:04.760]  不要回去見希律王
[00:10:04.760 --> 00:10:06.760]  因為他心裏不安
[00:10:06.760 --> 00:10:08.760]  也有麻煩
[00:10:08.760 --> 00:10:12.760]  所以他們不聽希律的說話
[00:10:12.760 --> 00:10:13.760]  他們就運路走了
[00:10:13.760 --> 00:10:14.760]  運另一條路走
[00:10:14.760 --> 00:10:16.760]  不回去見他
[00:10:16.760 --> 00:10:17.760]  他們走了之後
[00:10:17.760 --> 00:10:19.760]  有主的使者向藥室顯現
[00:10:19.760 --> 00:10:22.760]  起來帶著主耶穌和他媽媽
[00:10:22.760 --> 00:10:24.760]  瑪利亞逃亡埃及住在那裏
[00:10:24.760 --> 00:10:26.760]  讓我去吩咐你
[00:10:26.760 --> 00:10:29.760]  因為希律必定要找小孩子
[00:10:29.760 --> 00:10:31.760]  要除滅他
[00:10:31.760 --> 00:10:34.760]  然後就開始了一個逃難的情景
[00:10:34.760 --> 00:10:36.760]  起來晚上帶著主耶穌
[00:10:36.760 --> 00:10:39.760]  和他媽媽瑪利亞去埃及
[00:10:39.760 --> 00:10:40.760]  住在那裏
[00:10:40.760 --> 00:10:43.760]  住了一段時間直到希律死了
[00:10:43.760 --> 00:10:45.760]  這是應驗主的說話
[00:10:45.760 --> 00:10:47.760]  我要從埃及調出我的遺址
[00:10:47.760 --> 00:10:50.760]  當希律知道被博士占星家
[00:10:50.760 --> 00:10:51.760]  去愚弄的時候
[00:10:51.760 --> 00:10:53.760]  就惱羞成怒
[00:10:53.760 --> 00:10:55.760]  在巴黎行四處地方
[00:10:55.760 --> 00:10:57.760]  兩歲以下的都全部殺了
[00:10:57.760 --> 00:10:59.760]  寧願殺錯有殺錯
[00:10:59.760 --> 00:11:00.760]  沒有放過
[00:11:00.760 --> 00:11:04.760]  你看到是希律的情況
[00:11:04.760 --> 00:11:06.760]  經文去到19節就說
[00:11:06.760 --> 00:11:08.760]  希律死了之後
[00:11:08.760 --> 00:11:11.760]  有主的使者在埃及和藥室的夢裏顯現
[00:11:11.760 --> 00:11:14.760]  帶著小孩子和他媽媽回去以色列地
[00:11:14.760 --> 00:11:17.760]  因為害你命的人已經死了
[00:11:17.760 --> 00:11:20.760]  主因聽見阿基努接著他爸爸希律
[00:11:20.760 --> 00:11:21.760]  作為猶太王
[00:11:21.760 --> 00:11:24.760]  在那裏又在夢中被主指示
[00:11:24.760 --> 00:11:25.760]  你去加利利吧
[00:11:25.760 --> 00:11:27.760]  來到一座城名叫拿撒勒
[00:11:27.760 --> 00:11:28.760]  就住在那裏
[00:11:28.760 --> 00:11:29.760]  這是應驗先知的說話
[00:11:29.760 --> 00:11:33.760]  稱為拿撒勒人寮
[00:11:33.760 --> 00:11:35.760]  其實我們前面見到
[00:11:35.760 --> 00:11:37.760]  這個君王希律王
[00:11:37.760 --> 00:11:39.760]  要去將兩歲以下的殺了
[00:11:39.760 --> 00:11:42.760]  見到他那種兇殘成性
[00:11:42.760 --> 00:11:48.760]  然後見到無論是占星家
[00:11:48.760 --> 00:11:51.760]  收到主在夢裏的指示
[00:11:51.760 --> 00:11:53.760]  就混路走不回去
[00:11:53.760 --> 00:11:56.760]  明顯希律王發出命令
[00:11:56.760 --> 00:11:58.760]  不過他就不聽希律王的命令
[00:11:58.760 --> 00:11:59.760]  聽上帝的說話
[00:11:59.760 --> 00:12:01.760]  藥室也走了
[00:12:01.760 --> 00:12:02.760]  帶著耶穌走去埃及
[00:12:02.760 --> 00:12:07.760]  也不聽他的情況
[00:12:07.760 --> 00:12:12.760]  我們見到一個追殺兩歲小朋友的希律
[00:12:12.760 --> 00:12:14.760]  兇殘成性
[00:12:14.760 --> 00:12:17.760]  不過19節就說到他死了
[00:12:17.760 --> 00:12:19.760]  即是他追殺人
[00:12:19.760 --> 00:12:21.760]  要令那些兩歲以下的死
[00:12:21.760 --> 00:12:23.760]  但聖經的記載就記載希律的死
[00:12:23.760 --> 00:12:26.760]  後面接位的是阿基努
[00:12:26.760 --> 00:12:28.760]  其實歷史裏面說到阿基努
[00:12:28.760 --> 00:12:29.760]  其實在公元前四年
[00:12:29.760 --> 00:12:31.760]  去到公元六年的時間
[00:12:31.760 --> 00:12:33.760]  做猶太王
[00:12:33.760 --> 00:12:36.760]  然後就被流放
[00:12:36.760 --> 00:12:37.760]  其實在說甚麼呢
[00:12:37.760 --> 00:12:39.760]  歷世歷代的君王
[00:12:39.760 --> 00:12:41.760]  我相信都想千秋萬世
[00:12:41.760 --> 00:12:43.760]  不同的君王都覺得自己
[00:12:43.760 --> 00:12:44.760]  即是執掌王權
[00:12:44.760 --> 00:12:46.760]  所有的權力在自己的底下
[00:12:46.760 --> 00:12:48.760]  所有是我掌控
[00:12:48.760 --> 00:12:50.760]  所有是我操控
[00:12:50.760 --> 00:12:52.760]  所以那些君王覺得自己
[00:12:52.760 --> 00:12:54.760]  何其巴閉
[00:12:54.760 --> 00:12:57.760]  所有東西都在我掌管底下
[00:12:57.760 --> 00:13:00.760]  不過我們見到歷史裏面說
[00:13:00.760 --> 00:13:04.760]  就算多嚴峻的希律王也好
[00:13:04.760 --> 00:13:07.760]  聖經說記載他死
[00:13:07.760 --> 00:13:09.760]  接位的阿基努王
[00:13:09.760 --> 00:13:11.760]  其實他做的日子
[00:13:11.760 --> 00:13:13.760]  都是做得很短時間
[00:13:13.760 --> 00:13:18.760]  也都被人去流放
[00:13:18.760 --> 00:13:20.760]  其實就算秦始皇
[00:13:20.760 --> 00:13:22.760]  覺得可以千秋萬世
[00:13:22.760 --> 00:13:24.760]  覺得可以長生不老
[00:13:24.760 --> 00:13:26.760]  覺得可以歷世歷代去做皇帝
[00:13:26.760 --> 00:13:28.760]  秦始皇都死
[00:13:28.760 --> 00:13:30.760]  所以朝起朝落
[00:13:30.760 --> 00:13:32.760]  改朝換代
[00:13:32.760 --> 00:13:34.760]  君王一代一代的過去
[00:13:34.760 --> 00:13:37.760]  其實這個都是歷史的事實
[00:13:37.760 --> 00:13:40.760]  所以今天當我們一路去見的時候
[00:13:40.760 --> 00:13:41.760]  正如剛才唱詩歌
[00:13:41.760 --> 00:13:42.760]  我們默然等候
[00:13:42.760 --> 00:13:44.760]  如果講得俗一點
[00:13:44.760 --> 00:13:48.760]  其實大英姐妹不用那麼短視的看東西
[00:13:48.760 --> 00:13:51.760]  你放長雙眼一點
[00:13:51.760 --> 00:13:53.760]  看遠一點
[00:13:53.760 --> 00:13:56.760]  其實兩個君王的比較
[00:13:56.760 --> 00:13:59.760]  歷世歷代那些君王都要過去
[00:13:59.760 --> 00:14:02.760]  接著就說這位萬王之王萬主之主
[00:14:02.760 --> 00:14:04.760]  那些占星加尼向他獻情
[00:14:04.760 --> 00:14:06.760]  令他敬拜
[00:14:06.760 --> 00:14:09.760]  他是延續到永永遠遠
[00:14:09.760 --> 00:14:13.760]  所以兩個王做了一個比較
[00:14:13.760 --> 00:14:14.760]  第二個比較
[00:14:14.760 --> 00:14:18.760]  祭司文士和博士的比較
[00:14:18.760 --> 00:14:21.760]  有幾個博士從東方來到耶路撒冷
[00:14:21.760 --> 00:14:23.760]  生下來的猶太人的王在哪裏
[00:14:23.760 --> 00:14:25.760]  我們看見他的星特來拜他
[00:14:25.760 --> 00:14:27.760]  其實這些外邦的占星家
[00:14:27.760 --> 00:14:29.760]  其實本身不認識神
[00:14:29.760 --> 00:14:31.760]  不過他們來到就問
[00:14:31.760 --> 00:14:32.760]  猶太人的王在哪裏
[00:14:32.760 --> 00:14:34.760]  我們特意來拜他
[00:14:34.760 --> 00:14:36.760]  當希律暗暗召那些博士來
[00:14:36.760 --> 00:14:37.760]  問他們何時見到星
[00:14:37.760 --> 00:14:39.760]  接著就猜他們去伯尼行
[00:14:39.760 --> 00:14:41.760]  你去仔細尋訪小孩子
[00:14:41.760 --> 00:14:43.760]  找到的時候就回來通風報信
[00:14:43.760 --> 00:14:45.760]  我亦都好去拜他
[00:14:45.760 --> 00:14:47.760]  他們聽見這些說話的時候
[00:14:47.760 --> 00:14:50.760]  就跟著那顆星的引導去找小孩子
[00:14:50.760 --> 00:14:53.760]  找到的時候就大大歡喜
[00:14:53.760 --> 00:14:54.760]  進去的時候
[00:14:54.760 --> 00:14:56.760]  預備好禮物
[00:14:56.760 --> 00:14:58.760]  黃金與香末藥去獻情
[00:14:58.760 --> 00:14:59.760]  給這位小孩子
[00:14:59.760 --> 00:15:02.760]  這位君王
[00:15:02.760 --> 00:15:05.760]  同時間我們見到
[00:15:05.760 --> 00:15:08.760]  當希律心裏不安的時候
[00:15:08.760 --> 00:15:10.760]  其實當時他召了一些祭司長
[00:15:10.760 --> 00:15:12.760]  和民間的文士來
[00:15:12.760 --> 00:15:14.760]  祭司長和文士就是當時
[00:15:14.760 --> 00:15:16.760]  最熟悉聖經的人
[00:15:16.760 --> 00:15:18.760]  當他們去問的時候
[00:15:18.760 --> 00:15:20.760]  希律去問祭司長文士
[00:15:20.760 --> 00:15:23.760]  基督當生在何處
[00:15:23.760 --> 00:15:25.760]  這些祭司文士就馬上答
[00:15:25.760 --> 00:15:27.760]  在猶太的伯尼行
[00:15:27.760 --> 00:15:29.760]  其實他們滾瓜爛熟
[00:15:29.760 --> 00:15:31.760]  一講就講到
[00:15:31.760 --> 00:15:32.760]  聖經甚至引用了
[00:15:32.760 --> 00:15:34.760]  尼加書第五章第二節
[00:15:34.760 --> 00:15:35.760]  在猶太的伯尼行
[00:15:35.760 --> 00:15:37.760]  有一位君王從那裏移出
[00:15:37.760 --> 00:15:39.760]  牧養我以色列民
[00:15:39.760 --> 00:15:42.760]  對這些文士和祭司來說
[00:15:42.760 --> 00:15:44.760]  他們非常熟悉聖經
