
[00:00:00.000 --> 00:00:05.000]  奉主的名,問候弟兄姊妹平安。
[00:05:49.000 --> 00:05:51.000]  差不多3000年前了。
[00:05:51.000 --> 00:05:53.000]  差不多3000多年前。
[00:05:53.000 --> 00:05:54.000]  所以一個人壞呢?
[00:05:54.000 --> 00:05:55.000]  所以一個人糟糕了。
[00:05:55.000 --> 00:05:56.000]  一個國家壞呢?
[00:05:56.000 --> 00:05:57.000]  這個國家不好呢?
[00:05:57.000 --> 00:05:59.000]  他不只是現在壞。
[00:05:59.000 --> 00:06:01.000]  他現在才怎樣糟糕?
[00:06:01.000 --> 00:06:02.000]  他壞了很久了。
[00:06:02.000 --> 00:06:03.000]  原來從很久以前。
[00:06:03.000 --> 00:06:06.000]  這個只不過是一個花邊的新聞而已。
[00:06:06.000 --> 00:06:09.000]  只不過是,隨便說說吧。
[00:06:09.000 --> 00:06:16.000]  其實在這個經文之前的三年,他輸了,打仗輸了給以色列。
[00:06:16.000 --> 00:06:22.000]  其實上面在這三年前,亞蘭國家曾經輸給以色列國。
[00:06:22.000 --> 00:06:30.000]  但是他拿了一些基勒,叫做拉末基列那個地方,有一個河東的地方,輸給以色列。
[00:06:30.000 --> 00:06:32.000]  他不還給以色列。
[00:06:32.000 --> 00:06:37.000]  但是當時他拿到以色列一個地方,他不還給他們。
[00:06:37.000 --> 00:06:40.000]  那阿哈王很生氣的。
[00:06:40.000 --> 00:06:42.000]  阿哈王他很不……
[00:06:42.000 --> 00:06:43.000]  我贏了你。
[00:06:43.000 --> 00:06:44.000]  我打勝仗。
[00:06:44.000 --> 00:06:45.000]  我放了你回去。
[00:06:45.000 --> 00:06:47.000]  三年還還給我地?
[00:06:47.000 --> 00:06:48.000]  三年後你也不還給我。
[00:06:48.000 --> 00:06:52.000]  那各位領事們,這個故事不是說阿哈王不應該打這場仗。
[00:06:52.000 --> 00:06:55.000]  這個故事並不是說亞哈王不應該打這一場仗。
[00:06:55.000 --> 00:07:01.000]  而是上帝要用這場仗去結束阿哈王。
[00:07:01.000 --> 00:07:06.000]  這是使神利用這一場的戰爭來解除亞哈王的禮數。
[00:07:06.000 --> 00:07:09.000]  所以各位領事們,我們解聖經要很清楚。
[00:07:09.000 --> 00:07:12.000]  所以弟兄姐妹,當我們解釋聖經要非常小心。
[00:07:12.000 --> 00:07:15.000]  千萬不要說阿哈打這場是不義之戰。
[00:07:15.000 --> 00:07:18.000]  我們不要隨便說這一場戰爭是不義之戰。
[00:07:18.000 --> 00:07:19.000]  這場戰……
[00:07:19.000 --> 00:07:25.000]  阿哈的死與他打仗無關,是義而不義。
[00:07:25.000 --> 00:07:30.000]  這一場仗,亞哈王他死亡並不是因為這一場仗的意義還是不公平。
[00:07:30.000 --> 00:07:32.000]  是因為上帝認為阿哈是時候了。
[00:07:32.000 --> 00:07:36.000]  因為上帝認同亞哈王他已經時間到了。
[00:07:36.000 --> 00:07:38.000]  他要死了。
[00:07:38.000 --> 00:07:39.000]  他要死了。
[00:07:39.000 --> 00:07:40.000]  上帝忍了他很久了。
[00:07:40.000 --> 00:07:43.000]  忍了他很長的時間。
[00:07:43.000 --> 00:07:48.000]  所以你一定要從17章開始跟著這個故事,才能夠明白。
[00:07:48.000 --> 00:07:52.000]  所以我們要明白這個故事,必須要從第17章開始了解。
[00:07:52.000 --> 00:07:56.000]  好,那麼阿哈就養了400個星之。
[00:07:56.000 --> 00:08:02.000]  我們知道亞哈王他養活了400個星之,CNT。
[00:08:02.000 --> 00:08:04.000]  其實他根本沒有經過耶和華的。
[00:08:04.000 --> 00:08:07.000]  其實他根本沒有經過耶和華的。
[00:08:07.000 --> 00:08:09.000]  他養了400個映星蟲。
[00:08:09.000 --> 00:08:12.000]  他養了400個星之,CNT。
[00:08:12.000 --> 00:08:15.000]  基本上是跟著他說話的。
[00:08:15.000 --> 00:08:24.000]  他問星之,要不要打亞蘭軍,取回基烈的拉莫。
[00:08:24.000 --> 00:08:31.000]  他問星之,我們應不應該打這一場仗,來重新得到基摩的拉莫。
[00:08:31.000 --> 00:08:33.000]  基烈的拉莫。
[00:08:33.000 --> 00:08:35.000]  基摩的拉莫。
[00:08:35.000 --> 00:08:38.000]  英文就譯成Killian。
[00:08:38.000 --> 00:08:40.000]  這個地方的名字叫基烈。
[00:08:40.000 --> 00:08:43.000]  是在拉莫。
[00:08:43.000 --> 00:08:44.000]  是在…
[00:08:44.000 --> 00:08:46.000]  那個地方叫拉莫。
[00:08:46.000 --> 00:08:47.000]  拉莫。
[00:08:47.000 --> 00:08:52.000]  基烈的拉莫,就是基烈是大一點的地方,拉莫是小一點的地方。
[00:08:52.000 --> 00:08:57.000]  基烈是一個大的地區,拉莫是一個小的城市。
[00:08:57.000 --> 00:08:58.000]  OK。
[00:08:58.000 --> 00:09:02.000]  他取回這個地方是對的。
[00:09:02.000 --> 00:09:05.000]  他拿回這個地方是對的。
[00:09:05.000 --> 00:09:07.000]  因為是屬於以色列的地方。
[00:09:07.000 --> 00:09:09.000]  因為本來是屬於以色列國的。
[00:09:09.000 --> 00:09:14.000]  好。問題就是他的方法錯在這裡了。
[00:09:14.000 --> 00:09:17.000]  但是他錯的錯在他使用的方法。
[00:09:17.000 --> 00:09:18.000]  我想拿。
[00:09:18.000 --> 00:09:20.000]  我希望拿回來。
[00:09:20.000 --> 00:09:22.000]  於是那四百個已經上來了,Yes!
[00:09:22.000 --> 00:09:27.000]  於是那四百個跟隨他說話心意的星之說著,可以吧。
[00:09:27.000 --> 00:09:29.000]  看不看到他的方法是錯的?
[00:09:29.000 --> 00:09:30.000]  你可以看到他的方法是錯的。
[00:09:30.000 --> 00:09:31.000]  你說他有沒有求任何事?
[00:09:31.000 --> 00:09:34.000]  他有沒有求任何事?
[00:09:34.000 --> 00:09:35.000]  他只是演戲而已。
[00:09:35.000 --> 00:09:36.000]  他只是一場戲。
[00:09:36.000 --> 00:09:37.000]  大家看不看到?
[00:09:37.000 --> 00:09:38.000]  他是在演戲的。
[00:09:38.000 --> 00:09:39.000]  他只是一場戲。
[00:09:39.000 --> 00:09:42.000]  不過他的親家叫做約沙法王呢?
[00:09:42.000 --> 00:09:46.000]  但是他的親家叫……
[00:09:46.000 --> 00:09:47.000]  親家?
[00:09:47.000 --> 00:09:50.000]  是,是這個尤大房,對不對?
[00:09:50.000 --> 00:09:52.000]  是,對不起,他的親家叫約沙法,對嗎?
[00:09:52.000 --> 00:09:54.000]  他的親家是約沙法。
[00:09:54.000 --> 00:09:57.000]  要不要我解釋給你聽為什麼是親家?
[00:09:57.000 --> 00:09:59.000]  我們上一次說過了,是不是在……
[00:09:59.000 --> 00:10:01.000]  因為獵王記下有吉要說的。
[00:10:01.000 --> 00:10:03.000]  因為獵王記下哪裡要記下?
[00:10:03.000 --> 00:10:04.000]  阿哈王的女兒。
[00:10:04.000 --> 00:10:06.000]  阿哈王的女兒。
[00:10:06.000 --> 00:10:07.000]  嫁給約沙法的兒子。
[00:10:07.000 --> 00:10:10.000]  嫁給約沙法的兒子。
[00:10:10.000 --> 00:10:11.000]  是不是親家?
[00:10:11.000 --> 00:10:13.000]  是不是親家呢?
[00:10:13.000 --> 00:10:14.000]  是。
[00:10:14.000 --> 00:10:18.000]  這個親家呢,約沙法是一個敬畏耶和華的人。
[00:10:18.000 --> 00:10:22.000]  但約沙法這個親家,他是一個敬畏耶和華神的王。
[00:10:22.000 --> 00:10:25.000]  阿哈請約沙法一同打仗。
[00:10:25.000 --> 00:10:27.000]  阿哈邀請他一同打仗。
[00:10:27.000 --> 00:10:28.000]  我們是兄弟。
[00:10:28.000 --> 00:10:30.000]  我們好像是敵人。
[00:10:30.000 --> 00:10:31.000]  這個阿哈王是敵人。
[00:10:31.000 --> 00:10:34.000]  要拿我們地方不還。
[00:10:34.000 --> 00:10:37.000]  他拿了我們地方不還,我們一起打他吧。
[00:10:37.000 --> 00:10:39.000]  約沙法說沒問題。
[00:10:39.000 --> 00:10:41.000]  但約沙法是一個敬權的人。
[00:10:41.000 --> 00:10:44.000]  但約沙法他屬於敬拜神的人。
[00:10:44.000 --> 00:10:47.000]  他求問耶和華神。
[00:10:47.000 --> 00:10:51.000]  大家看舊約,王打仗一定要求問耶和華神。
[00:10:51.000 --> 00:10:56.000]  大家可以看到舊約裡面,王打仗必須要先求問耶和華神。
[00:10:56.000 --> 00:11:02.000]  但約沙法覺得四百個人在唱同一首歌。
[00:11:02.000 --> 00:11:08.000]  但約沙法他看到四百個先知,他們同唱一首歌。
[00:11:08.000 --> 00:11:14.000]  於是他說我們要找有沒有耶和華先知。
[00:11:14.000 --> 00:11:17.000]  於是他說還有沒有一個是耶和華的先知。
[00:11:17.000 --> 00:11:18.000]  於是帶出米蓋亞。
[00:11:18.000 --> 00:11:20.000]  於是他們帶出米蓋亞。
[00:11:20.000 --> 00:11:23.000]  米蓋亞一向是說反話的。
[00:11:23.000 --> 00:11:26.000]  米蓋亞一向是說反話的。
[00:11:26.000 --> 00:11:28.000]  他這次說正話。
[00:11:28.000 --> 00:11:31.000]  他這次好像跟他們說同一樣的說話。
[00:11:31.000 --> 00:11:36.000]  其實如果你們聽我說,他跟那些耶和華先知一起說反話。
[00:11:36.000 --> 00:11:42.000]  我們看到原來米蓋亞跟那四百個先知說同樣的說話。
[00:11:42.000 --> 00:11:45.000]  所以連哈王也在拗頭。
[00:11:45.000 --> 00:11:48.000]  所以在這個時候,央號王也有很多疑問。
[00:11:48.000 --> 00:11:50.000]  你要說真話給我聽。
[00:11:50.000 --> 00:11:52.000]  他說你必須要說真話告訴我。
[00:11:52.000 --> 00:11:53.000]  於是他就說真話了。
[00:11:53.000 --> 00:11:56.000]  就在這樣的情況下,他說真的事情。
[00:11:56.000 --> 00:12:01.000]  以色列現在好像沒有牧羊人一樣。
[00:12:01.000 --> 00:12:06.000]  這個先知說現在以色列好像沒有牧羊人一樣。
[00:12:06.000 --> 00:12:08.000]  但是不久之後呢?
[00:12:08.000 --> 00:12:10.000]  在不多久之後呢?
[00:12:10.000 --> 00:12:11.000]  這個牧羊人沒有了。
[00:12:11.000 --> 00:12:12.000]  這個牧羊人沒有了。
[00:12:12.000 --> 00:12:16.000]  但是以色列人可以平平安安回家。
[00:12:16.000 --> 00:12:19.000]  但是以色列人可以平平安安回家。
[00:12:19.000 --> 00:12:23.000]  然後他說出一件事來backup他的version。
[00:12:23.000 --> 00:12:27.000]  但是他說一些東西來支持他所說的這些說話。
[00:12:27.000 --> 00:12:28.000]  他說這個天庭一幕。
[00:12:28.000 --> 00:12:30.000]  他說這個天庭一幕。
[00:12:30.000 --> 00:12:34.000]  在這裡我想更正我上次說的天庭一幕的聲音。
[00:12:34.000 --> 00:12:39.000]  在這裡我想更正一下上次我講到天庭的這一幕的事情。
[00:12:39.000 --> 00:12:44.000]  從先知的口中講出天庭一幕是有兩位。
[00:12:44.000 --> 00:12:48.000]  從先知的口中講出天庭的情況有兩位。
[00:12:48.000 --> 00:12:51.000]  第一位就是米戈亞現在的經文。
[00:12:51.000 --> 00:12:53.000]  第一位就是這裡說的米戈亞。
[00:12:53.000 --> 00:12:58.000]  第二位就是以賽亞先知在以賽亞書的第六章。
[00:12:58.000 --> 00:13:01.000]  第二個就是以賽亞書裡面的第五章。
[00:13:01.000 --> 00:13:03.000]  是天庭一幕來的。
[00:13:03.000 --> 00:13:05.000]  也是講到天城的一幕。
[00:13:05.000 --> 00:13:07.000]  這兩個天庭一幕是先知的口講的。
[00:13:07.000 --> 00:13:12.000]  這兩幕的經文都是從先知的口說到有關天庭的經文。
[00:13:12.000 --> 00:13:16.000]  但是天庭一幕在約伯記的第一章和第二章也是有出現。
[00:13:16.000 --> 00:13:21.000]  天庭一幕的經文也在約伯記的第一章和第二章裡面說過。
[00:13:21.000 --> 00:13:25.000]  上次我說天庭一幕是有兩個,其實是有三個的。
[00:13:25.000 --> 00:13:29.000]  所以我上一次說到只有兩幕,其實上面真的有三幕。
[00:13:29.000 --> 00:13:31.000]  不過先知說的是兩個。
[00:13:31.000 --> 00:13:32.000]  不過先知所說的是兩個。
[00:13:32.000 --> 00:13:41.000]  書的記載也是其實如果約伯記,第一章是一幕,第二章又一幕,所以約伯記也有兩幕。
[00:13:41.000 --> 00:13:48.000]  如果在約伯記裡面,如果第一章和第二章是分開兩幕的話,總共就有四幕了。
[00:13:48.000 --> 00:13:51.000]  上帝給天庭一幕人看東西的時候呢,
[00:13:51.000 --> 00:13:54.000]  所以當神讓我們看到天庭一幕的情況的話,
[00:13:54.000 --> 00:13:56.000]  上帝也讓人明白很多東西的。
[00:13:56.000 --> 00:13:59.000]  這是神要求人明白很多東西。
[00:13:59.000 --> 00:14:03.000]  還有一樣東西,這個天庭一幕呢,
[00:14:03.000 --> 00:14:06.000]  還有天庭的一幕的情境,
[00:14:06.000 --> 00:14:08.000]  就是米瓜這一幕,同樣百記不同的地方在哪裡呢?
[00:14:08.000 --> 00:14:13.000]  還有我們現在看到的這一幕的情況跟約伯記的情況有什麼不同呢?
[00:14:13.000 --> 00:14:14.000]  先知告訴人家的。
[00:14:14.000 --> 00:14:16.000]  先知告訴人家知道的。
[00:14:16.000 --> 00:14:24.000]  但是約伯記的天堂的那兩幕,如果第一章是一幕,第二章是二幕,那兩幕呢,是世上沒有人知道的。
[00:14:24.000 --> 00:14:32.000]  但是在約伯記裡面第一章和第二章的兩幕的經文裡面所記載的內容,是當時世界的人不知道的。
[00:14:32.000 --> 00:14:33.000]  讀者知。
[00:14:33.000 --> 00:14:35.000]  只有讀者知道。
[00:14:35.000 --> 00:14:36.000]  就這麼多了。
[00:14:36.000 --> 00:14:37.000]  就是這麼多。
[00:14:37.000 --> 00:14:39.000]  約伯自己本人不知道。
[00:14:39.000 --> 00:14:40.000]  約伯自己不知道。
[00:14:40.000 --> 00:14:41.000]  約伯三個朋友不知道。
[00:14:41.000 --> 00:14:43.000]  約伯的三個朋友也不知道。
[00:14:43.000 --> 00:14:46.000]  所以那時候讀天庭的一幕是很有興趣的。
[00:14:46.000 --> 00:14:49.000]  所以弟兄姐妹讀天庭的一幕是很有興趣的。
[00:14:49.000 --> 00:14:55.000]  但是米瓜的這些天庭的一幕呢,是米瓜告訴阿哈王和所有假先知和約沙伯子。
[00:14:55.000 --> 00:15:04.000]  從這裡米瓜所告訴阿哈王的天堂的一幕,是只有他……
[00:15:04.000 --> 00:15:07.000]  什麼?忘記了。
[00:15:07.000 --> 00:15:13.000]  就是天庭這一幕呢?
[00:15:13.000 --> 00:15:17.000]  哦,我知道了。是他直接告訴這個王知道的。
[00:15:17.000 --> 00:15:20.000]  米瓜天庭這一幕?
[00:15:20.000 --> 00:15:22.000]  米瓜天庭的這一幕。
[00:15:22.000 --> 00:15:24.000]  是全世界都可以知道的?
[00:15:24.000 --> 00:15:26.000]  是全世界都可以知道的。
[00:15:26.000 --> 00:15:34.000]  OK,那麽他就告訴阿哈王你要死的原因了。
[00:15:34.000 --> 00:15:38.000]  他就在這裡告訴阿哈王他要死亡的原因在哪裡。
[00:15:38.000 --> 00:15:43.000]  因為阿哈王很壞的時候,天庭要開會要怎麼處置他。
[00:15:43.000 --> 00:15:50.000]  因為阿哈王他非常的壞,所以天庭要開會來決定他的下場是怎麼樣。
[00:15:50.000 --> 00:15:55.000]  於是就有一個決定,有一個議案。
[00:15:55.000 --> 00:16:08.000]  有幾隻不知道是哪一隻,說謊的靈進入這些假先知的口中說很想去打仗。
[00:16:08.000 --> 00:16:16.000]  就有一些說謊的靈進入這些假先知的裡面說可以吧去打仗。
[00:16:16.000 --> 00:16:21.000]  那麽他們決議之後呢,阿哈王聽了之後呢?
[00:16:21.000 --> 00:16:24.000]  就議案之後,阿哈王聽了之後,怎麼樣?
[00:16:24.000 --> 00:16:27.000]  這是真先知說的話。
[00:16:27.000 --> 00:16:29.000]  這是真先知的說話。
[00:16:29.000 --> 00:16:33.000]  真先知說話他以前不信,不聽。
[00:16:33.000 --> 00:16:36.000]  他以前真先知說的話都不相信。
[00:16:36.000 --> 00:16:38.000]  以前不聽,不聽。
[00:16:38.000 --> 00:16:40.000]  以前不信,不聽。
[00:16:40.000 --> 00:16:42.000]  以前不聽,現在不信了。
[00:16:42.000 --> 00:16:45.000]  他現在聽了之後就不信。
[00:16:45.000 --> 00:16:47.000]  他不相信耶和華要我死的?
[00:16:47.000 --> 00:16:50.000]  他不相信耶和華要他死。
[00:16:50.000 --> 00:16:52.000]  但是他心中有沒有數?
[00:16:52.000 --> 00:16:54.000]  他心中有沒有計算呢?
[00:16:54.000 --> 00:16:55.000]  一會兒再和你交代。
[00:16:55.000 --> 00:16:56.000]  一會兒我們再交代。
[00:16:56.000 --> 00:16:59.000]  各位靈姐妹,其實你看到一樣東西呢?
[00:16:59.000 --> 00:17:06.000]  我們可以看到上帝行事。
[00:17:06.000 --> 00:17:12.000]  他可以借用你喜歡的東西去除滅你的。
[00:17:12.000 --> 00:17:16.000]  他可以借用你喜歡的東西,喜歡的方法來除滅你。
[00:17:16.000 --> 00:17:19.000]  但是你看到一樣東西,阿哈要打仗。
[00:17:19.000 --> 00:17:21.000]  我們看到阿哈他希望打仗。
[00:17:21.000 --> 00:17:23.000]  那四百億英台,耶!
[00:17:23.000 --> 00:17:25.000]  那四百個先知說好,好。
[00:17:25.000 --> 00:17:33.000]  上帝就利用你這個喜好,來解決你。
[00:17:33.000 --> 00:17:40.000]  你不要以為我祈禱什麼都行,原來上帝是利用你喜歡的東西來解決你的。
[00:17:40.000 --> 00:17:45.000]  你不要以為我祈禱什麼都行,原來上帝是利用你喜歡的東西來解決你的。
[00:17:45.000 --> 00:17:49.000]  從另一個角度看到一樣東西,阿哈王是不是真的求問耶和華呢?
[00:17:49.000 --> 00:17:54.000]  從另一個角度我們看到,耶和王他是不是真的求問耶和華神呢?
[00:17:54.000 --> 00:17:55.000]  沒有。
[00:17:55.000 --> 00:17:56.000]  沒有。
[00:17:56.000 --> 00:17:57.000]  那四百個人今天聽他說話的。
[00:17:57.000 --> 00:18:00.000]  那四百個人是聽從他來做事。
[00:18:00.000 --> 00:18:02.000]  阿哈王他老人家就是上帝?
[00:18:02.000 --> 00:18:07.000]  某某就是說,耶和王他這個老人家就是上帝。
[00:18:07.000 --> 00:18:11.000]  你知道人坐了上帝的位有什麼後果嗎?
[00:18:11.000 --> 00:18:15.000]  你知道當人坐了上帝的位有什麼後果嗎?
[00:18:15.000 --> 00:18:19.000]  各位聽眾朋友,我從很多角度來看,阿哈王打這場仗。
[00:18:19.000 --> 00:18:24.000]  各位聽眾朋友,我從很多角度來看,阿哈王打這場仗。
[00:18:24.000 --> 00:18:26.000]  不是這場仗應打或不應打。
[00:18:26.000 --> 00:18:29.000]  並不是因為這場仗不應該打。
[00:18:29.000 --> 00:18:35.000]  而是他怎麼去拿上帝的旨意,這個步驟錯。
[00:18:35.000 --> 00:18:40.000]  他錯的錯在他用什麼方法來求問耶和華神的心意呢?
[00:18:40.000 --> 00:18:42.000]  他自己要去打那個仗。
[00:18:42.000 --> 00:18:44.000]  他自己喜歡打這個場仗。
[00:18:44.000 --> 00:18:47.000]  他就說上帝准許打這個仗。
[00:18:47.000 --> 00:18:49.000]  他就說這是上帝要打這個場仗。
[00:18:49.000 --> 00:18:55.000]  那這個是不是假什麼聖旨?
[00:18:55.000 --> 00:18:56.000]  假傳聖旨。
[00:18:56.000 --> 00:19:02.000]  是啊,上帝是最不喜歡人假傳他的意思。
[00:19:02.000 --> 00:19:06.000]  上帝最不喜歡人假傳他的意思。
[00:19:06.000 --> 00:19:09.000]  而當一個真的意思出現的時候呢?
[00:19:09.000 --> 00:19:11.000]  當一個真的意思出現的時候。
[00:19:11.000 --> 00:19:13.000]  他不相信了。
[00:19:13.000 --> 00:19:15.000]  最後阿哈王就不相信了。
[00:19:15.000 --> 00:19:17.000]  他就馬上去打了。
[00:19:17.000 --> 00:19:19.000]  他自己就去打仗。
[00:19:19.000 --> 00:19:22.000]  那他知道這個聖旨說打一場仗我會死。
[00:19:22.000 --> 00:19:25.000]  他知道這個聖旨說我打這一場仗我會死。
[00:19:25.000 --> 00:19:28.000]  那他就說我要不死回來。
[00:19:28.000 --> 00:19:31.000]  他就要決定我不死回來。
[00:19:31.000 --> 00:19:33.000]  好,我們現在看到本文第一點,
[00:19:33.000 --> 00:19:36.000]  就是阿哈不喜悅米蓋亞所說的真相。
[00:19:36.000 --> 00:19:38.000]  所以現在我們看到第一點有關
[00:19:38.000 --> 00:19:42.000]  亞哈不喜悅米蓋亞所說的真相。
[00:19:42.000 --> 00:19:44.000]  就困住這個米蓋亞。
[00:19:44.000 --> 00:19:46.000]  就扣押了米蓋亞。
[00:19:46.000 --> 00:19:48.000]  OK。
[00:19:48.000 --> 00:19:50.000]  將他落了監獄。
[00:19:50.000 --> 00:19:53.000]  把他陷在監獄裡面。
[00:19:53.000 --> 00:20:01.000]  讓他飲不飽喝不足。
[00:20:01.000 --> 00:20:04.000]  讓他吃不飽喝不足。
[00:20:04.000 --> 00:20:07.000]  等我平平安安的回來。
[00:20:07.000 --> 00:20:09.000]  等我平平安安的回來吧,
[00:20:09.000 --> 00:20:11.000]  在二十七節前說。
[00:20:11.000 --> 00:20:13.000]  王說我會平平安安的回來。
