
[00:00:00.000 --> 00:00:04.700]  在講禮節前,我們再次低頭禱告
[00:03:50.560 --> 00:03:54.720]  都是上帝親自揀選我和揀選你
[00:03:54.720 --> 00:03:56.160]  進入教會當中
[00:03:56.160 --> 00:03:58.760]  我們是蒙呼召來的
[00:03:58.760 --> 00:04:02.280]  也在約翰福音第十五章十六節
[00:04:02.280 --> 00:04:04.040]  耶穌自己也這麼說
[00:04:04.040 --> 00:04:06.840]  「不是你們揀選了我
[00:04:06.840 --> 00:04:09.720]  而是我揀選了你們」
[00:04:09.720 --> 00:04:11.280]  所以我們跟蒙呼召
[00:04:11.280 --> 00:04:13.880]  是上帝揀選我們的時候
[00:04:13.880 --> 00:04:15.440]  祂對我們要求就是說
[00:04:15.440 --> 00:04:19.120]  在主裡面合而為一
[00:04:19.120 --> 00:04:22.240]  當然從教會歷史的角度裡面
[00:04:22.240 --> 00:04:24.800]  我們承認我們做得不夠好的
[00:04:24.800 --> 00:04:27.680]  我們也做得不夠的
[00:04:27.680 --> 00:04:29.920]  不過既然聖經教導我們
[00:04:29.920 --> 00:04:31.720]  合而為一的時候
[00:04:31.720 --> 00:04:35.680]  我們要認定努力這個方向目標
[00:04:35.680 --> 00:04:37.800]  努力而前行
[00:04:37.800 --> 00:04:39.760]  其實我們也知道
[00:04:39.760 --> 00:04:42.240]  教會很多其他的提醒教導
[00:04:42.240 --> 00:04:46.560]  我們也沒辦法做得十全十美
[00:04:46.560 --> 00:04:48.360]  例如十誡
[00:04:48.360 --> 00:04:50.920]  例如剛才讀我們背的主禱文
[00:04:50.920 --> 00:04:52.240]  例如八福等等
[00:04:52.240 --> 00:04:55.400]  當我們細心咀嚼內容的時候
[00:04:55.400 --> 00:04:56.920]  我們不只是讀完算數
[00:04:56.920 --> 00:04:57.840]  我們要問一下
[00:04:57.840 --> 00:05:00.320]  我們有沒有進行完十誡主禱文
[00:05:00.320 --> 00:05:02.200]  或者八福的內容呢?
[00:05:02.200 --> 00:05:04.040]  我們承認我們有很多不足
[00:05:04.040 --> 00:05:06.320]  做得不好、做得不夠的地方
[00:05:06.320 --> 00:05:08.000]  不過我們是不是就放下不管呢?
[00:05:08.000 --> 00:05:09.320]  我們不會的
[00:05:09.320 --> 00:05:11.680]  我們會繼續努力前行
[00:05:11.680 --> 00:05:14.760]  實踐這些信仰的提醒
[00:05:14.760 --> 00:05:18.120]  教會裡面我們蒙呼召合而為一
[00:05:18.120 --> 00:05:20.760]  也是我們真的有一個
[00:05:20.760 --> 00:05:22.880]  努力、竭力的心
[00:05:22.880 --> 00:05:24.840]  所以第三節那裡說
[00:05:24.840 --> 00:05:27.680]  「竭力保守聖靈所賜的合一」
[00:05:27.680 --> 00:05:32.480]  是要「竭力竭盡所能」
[00:05:32.480 --> 00:05:34.240]  我們有沒有做過事情是
[00:05:34.240 --> 00:05:36.720]  「竭盡所能」去做呢?
[00:05:36.720 --> 00:05:37.760]  不容易的
[00:05:37.760 --> 00:05:39.480]  「竭盡所能」做一些事情
[00:05:39.480 --> 00:05:40.920]  我喜歡跑步的人
[00:05:40.920 --> 00:05:44.000]  我久不久會去跑步的
[00:05:44.000 --> 00:05:47.560]  不過要持久地、恆久地跑步
[00:05:47.560 --> 00:05:49.800]  卻並不是容易
[00:05:49.800 --> 00:05:53.160]  如果你經歷過做某些運動
[00:05:53.160 --> 00:05:56.240]  如果你還沒成為習慣的時候
[00:05:56.240 --> 00:05:59.720]  你要實踐運動要付出很多代價
[00:05:59.720 --> 00:06:03.000]  有時有些東西做一下就停下來了
[00:06:03.000 --> 00:06:05.920]  通常一停就停很久
[00:06:05.920 --> 00:06:09.400]  然後又說很久沒跑步了
[00:06:09.400 --> 00:06:13.000]  提醒自己要努力跑步
[00:06:13.000 --> 00:06:14.360]  所以我們其實
[00:06:14.360 --> 00:06:16.680]  「竭力」去做一件事不是很多
[00:06:16.680 --> 00:06:18.360]  不過聖經提醒我們用
[00:06:18.360 --> 00:06:21.440]  「竭力」去做一件事
[00:06:21.440 --> 00:06:27.440]  拼命維持合而為一
[00:06:27.440 --> 00:06:28.800]  拼命、竭力去做
[00:06:28.800 --> 00:06:31.640]  因為其實是不容易的
[00:06:31.640 --> 00:06:32.720]  因為我們實在
[00:06:32.720 --> 00:06:34.920]  大家各有不同
[00:06:34.920 --> 00:06:36.960]  在不同當中要合一
[00:06:36.960 --> 00:06:39.880]  是要努力地維持的
[00:06:39.880 --> 00:06:44.640]  這裡說聖靈給我們所賜的合一
[00:06:44.640 --> 00:06:46.240]  所以不是我們原先有的
[00:06:46.240 --> 00:06:48.280]  是聖靈給我們的
[00:06:48.280 --> 00:06:51.040]  這種聖靈所賜的合一
[00:06:51.040 --> 00:06:54.680]  有時因著我們自己的自我的緣故
[00:06:54.680 --> 00:06:57.080]  有時會真的丟淡了
[00:06:57.080 --> 00:06:59.440]  有時是會變質的
[00:06:59.440 --> 00:07:01.880]  當丟淡變質的時候
[00:07:01.880 --> 00:07:04.520]  我們重新努力地想起
[00:07:04.520 --> 00:07:06.600]  我們彼此在主裡面
[00:07:06.600 --> 00:07:09.440]  合而為一的努力方向
[00:07:09.440 --> 00:07:12.200]  我們首先第一要有這樣的心
[00:07:12.200 --> 00:07:14.000]  有這樣的心
[00:07:14.000 --> 00:07:16.920]  我們就排除一切的限制
[00:07:16.920 --> 00:07:18.840]  或者無論環境客觀的
[00:07:18.840 --> 00:07:22.000]  或者主觀的自己心裡面的困難
[00:07:22.000 --> 00:07:23.160]  放下那些東西
[00:07:23.160 --> 00:07:25.480]  尋求在主裡面的合一
[00:07:25.480 --> 00:07:28.920]  也是聖靈自己親自賜給我們
[00:07:28.920 --> 00:07:31.280]  幫助我們的
[00:07:31.280 --> 00:07:34.040]  當然在今天的社會裡面
[00:07:34.040 --> 00:07:38.000]  要從一個組織分裂出來
[00:07:38.000 --> 00:07:39.320]  比較容易一點
[00:07:39.320 --> 00:07:40.680]  分裂出來用什麼?
[00:07:40.680 --> 00:07:42.360]  走出門口
[00:07:42.360 --> 00:07:43.200]  不再在這裡了
[00:07:43.200 --> 00:07:44.840]  就可以分裂出來了
[00:07:44.840 --> 00:07:47.400]  不過要彼此合在一起
[00:07:47.400 --> 00:07:49.680]  要付出代價是不少的
[00:07:49.680 --> 00:07:51.440]  所以在第二節他說
[00:07:51.440 --> 00:07:59.880]  「凡兆謙虛溫柔忍耐謙虛謙卑虛心」
[00:07:59.880 --> 00:08:02.160]  我想我經常提醒自己
[00:08:02.160 --> 00:08:03.960]  與頂尖會互相提醒
[00:08:03.960 --> 00:08:06.680]  看別人比自己強的時候
[00:08:06.680 --> 00:08:08.960]  就會較為謙和一點
[00:08:08.960 --> 00:08:10.600]  原來有些東西是不行的
[00:08:10.600 --> 00:08:12.040]  對方才可以的
[00:08:12.040 --> 00:08:14.200]  有些東西也不是對方厲害的
[00:08:14.200 --> 00:08:17.200]  是需要其他頂尖才能協作的
[00:08:17.200 --> 00:08:19.160]  當我們看別人比自己強
[00:08:19.160 --> 00:08:20.680]  謙虛一點的時候
[00:08:20.680 --> 00:08:23.800]  我們看自己不是看整個事件的全面
[00:08:23.800 --> 00:08:26.120]  我們只看到部份
[00:08:26.120 --> 00:08:29.880]  我們就多點聆聽一下別人的聲音
[00:08:29.880 --> 00:08:31.160]  別人的看法
[00:08:31.160 --> 00:08:33.880]  別人做事的方式
[00:08:33.880 --> 00:08:36.400]  當我們謙虛一點的時候
[00:08:36.400 --> 00:08:41.240]  我們也同樣需要溫柔和忍耐
[00:08:41.240 --> 00:08:43.720]  今天的社會比較躁動一點
[00:08:43.720 --> 00:08:45.600]  我這些大叔呢
[00:08:45.600 --> 00:08:47.880]  也同樣是很躁動的
[00:08:47.880 --> 00:08:50.080]  不代表說年輕人躁動
[00:08:50.080 --> 00:08:51.560]  我這種年紀
[00:08:51.560 --> 00:08:54.400]  50多歲的大叔也很躁動
[00:08:54.400 --> 00:08:58.280]  我自己也不其然地會生氣一點
[00:08:58.280 --> 00:09:01.440]  最近我女兒跟媽媽說
[00:09:01.440 --> 00:09:04.160]  爸爸最近今天很生氣
[00:09:04.160 --> 00:09:05.560]  太太就跟我說
[00:09:05.560 --> 00:09:07.520]  你今天為甚麼這麼生氣
[00:09:07.520 --> 00:09:09.160]  我就會想
[00:09:09.160 --> 00:09:10.440]  今天我是不是真的
[00:09:10.440 --> 00:09:13.000]  有些地方自己也不為意地
[00:09:13.000 --> 00:09:17.120]  對自己的女兒太大聲
[00:09:17.120 --> 00:09:18.600]  太重手呢
[00:09:18.600 --> 00:09:21.200]  雖然我跟她可能有不同的見解
[00:09:21.200 --> 00:09:22.560]  不同的處事作風
[00:09:22.560 --> 00:09:24.680]  但是太太提醒我
[00:09:24.680 --> 00:09:27.760]  多點忍耐和溫柔
[00:09:27.760 --> 00:09:30.640]  特別當我們信服神自己
[00:09:30.640 --> 00:09:32.960]  讓我們在一個群體當中
[00:09:32.960 --> 00:09:35.040]  這個群體可能真的不是我們選的
[00:09:35.040 --> 00:09:37.120]  是神呼召我們出來的
[00:09:37.120 --> 00:09:38.360]  在這個時候
[00:09:38.360 --> 00:09:39.800]  我們就彼此學習
[00:09:39.800 --> 00:09:42.520]  忍耐、溫柔的態度
[00:09:42.520 --> 00:09:43.880]  當然是不夠的
[00:09:43.880 --> 00:09:44.720]  聖經還說
[00:09:44.720 --> 00:09:48.560]  用愛心互相寬容
[00:09:48.560 --> 00:09:51.080]  寬容就表示大家有不同
[00:09:51.080 --> 00:09:53.040]  相同又不用彼此寬容
[00:09:53.040 --> 00:09:55.760]  不同所以更加要寬容
[00:09:55.760 --> 00:09:58.080]  寬容是需要多點空間
[00:09:58.080 --> 00:10:00.080]  寬容相間
[00:10:00.080 --> 00:10:02.040]  空間越窄的時候
[00:10:02.040 --> 00:10:03.640]  越難忍受
[00:10:03.640 --> 00:10:06.560]  所以我見到大家坐位的時候
[00:10:06.560 --> 00:10:08.280]  都有一些空間給自己
[00:10:08.280 --> 00:10:09.920]  不會擠在一起
[00:10:09.920 --> 00:10:12.000]  等於擠到密集
[00:10:12.000 --> 00:10:13.640]  前面有空位
[00:10:13.640 --> 00:10:15.680]  大家先坐滿這五行
[00:10:15.680 --> 00:10:17.800]  我們有空間自由地坐
[00:10:17.800 --> 00:10:19.120]  這是我們的自由
[00:10:19.120 --> 00:10:21.040]  我們給自己空間
[00:10:21.040 --> 00:10:24.960]  有空間我們會容易接納到不同的弟兄姊妹
[00:10:24.960 --> 00:10:26.960]  不同的看法
[00:10:26.960 --> 00:10:29.720]  所以思想這個
[00:10:29.720 --> 00:10:33.000]  需要更多的愛心給我們的空間
[00:10:33.000 --> 00:10:35.280]  愛心互相寬容
[00:10:35.280 --> 00:10:37.120]  如果愛狹窄的話
[00:10:37.120 --> 00:10:39.080]  我這裡也狹窄的話
[00:10:39.080 --> 00:10:41.680]  我同樣沒什麼空間給我的弟兄姊妹
[00:10:41.680 --> 00:10:43.160]  或者給我家人
[00:10:43.160 --> 00:10:46.840]  所以愛心互相寬容
[00:10:46.840 --> 00:10:50.120]  愛的特質我想今天不在這裡太多說
[00:10:50.120 --> 00:10:52.160]  我相信我們在教會裡面
[00:10:52.160 --> 00:10:54.920]  都學了很多愛的特質
[00:10:54.920 --> 00:10:57.200]  愛是恆久忍耐又是恩慈那些
[00:10:57.200 --> 00:10:58.880]  我們背都背得到
[00:10:58.880 --> 00:11:00.680]  所以求主幫助我們
[00:11:00.680 --> 00:11:02.560]  愛心互相
[00:11:02.560 --> 00:11:04.160]  不只是對自己
[00:11:04.160 --> 00:11:05.560]  是對周圍的人
[00:11:05.560 --> 00:11:08.640]  有多點空間容忍度
[00:11:08.640 --> 00:11:10.120]  寬容對方
[00:11:10.120 --> 00:11:11.840]  當空間多一點的時候
[00:11:11.840 --> 00:11:14.400]  我們接納容易多一點
[00:11:14.400 --> 00:11:18.080]  以和平彼此聯繫
[00:11:18.080 --> 00:11:19.760]  聯繫的意思是什麼?
[00:11:19.760 --> 00:11:23.600]  是用繩子將大家連結在一起
[00:11:23.600 --> 00:11:26.200]  當然那條不是結婚的紅繩
[00:11:26.200 --> 00:11:28.080]  有時候連在一起的時候
[00:11:28.080 --> 00:11:29.800]  開心連在一起當然好
[00:11:29.800 --> 00:11:30.760]  黏在一起
[00:11:30.760 --> 00:11:33.000]  但是不開心不同的時候連在一起
[00:11:33.000 --> 00:11:35.360]  有時候都比較辛苦一點
[00:11:35.360 --> 00:11:36.480]  不過聖經提醒說
[00:11:36.480 --> 00:11:39.160]  用和平彼此聯繫
[00:11:39.160 --> 00:11:40.920]  彼此走在一起的時候
[00:11:40.920 --> 00:11:42.840]  彼此綁在一起的時候
[00:11:42.840 --> 00:11:46.960]  顯示和平相處之道
[00:11:46.960 --> 00:11:48.400]  剛剛這一兩天
[00:11:48.400 --> 00:11:50.520]  我在網上
[00:11:50.520 --> 00:11:52.000]  在自己的群組裏
[00:11:52.000 --> 00:11:53.080]  很多的頂尖會
[00:11:53.080 --> 00:11:55.600]  訂了宣導會北角堂
[00:11:55.600 --> 00:11:58.000]  蕭秀華牧師的一篇文章
[00:11:58.000 --> 00:12:00.040]  講到現在這個時代
[00:12:00.040 --> 00:12:04.800]  更加需要用愛和和平彼此的寬待
[00:12:04.800 --> 00:12:07.440]  所以我們真的需要在困難的時候
[00:12:07.440 --> 00:12:09.000]  越困難的時候
[00:12:09.000 --> 00:12:11.840]  在教會裏面越需要愛和和平
[00:12:11.840 --> 00:12:13.640]  彼此努力前行
[00:12:13.640 --> 00:12:16.240]  甚至蒲白地趴在那裏前行
[00:12:16.240 --> 00:12:17.840]  都要努力前行
[00:12:17.840 --> 00:12:20.960]  比被社會吞噬好
[00:12:20.960 --> 00:12:22.480]  求主幫助我們
[00:12:22.480 --> 00:12:24.520]  看我們有沒有這麼深
[00:12:24.520 --> 00:12:26.160]  若果你有這麼深的時候
[00:12:26.160 --> 00:12:27.280]  一切的困難
[00:12:27.280 --> 00:12:28.600]  一切的不同
[00:12:28.600 --> 00:12:30.600]  一切的狹窄
[00:12:30.600 --> 00:12:33.640]  都可以因著神呼召我們的緣故
[00:12:33.640 --> 00:12:35.560]  我們可以擴闊更多
[00:12:35.560 --> 00:12:37.600]  給對方更多空間
[00:12:37.600 --> 00:12:39.480]  愛心互相寬容
[00:12:39.480 --> 00:12:42.400]  和平彼此聯繫
[00:12:42.400 --> 00:12:44.680]  當然需要有第二個共同點
[00:12:44.680 --> 00:12:47.280]  第一個是我們有這麼深
[00:12:47.280 --> 00:12:50.480]  第二個我們需要有共同的信仰
[00:12:50.480 --> 00:12:52.440]  若果你沒有共同的信仰
[00:12:52.440 --> 00:12:55.000]  我們就會有很不同的看法
[00:12:55.000 --> 00:12:56.200]  第四節他說
[00:12:56.200 --> 00:12:57.920]  身體有一個
[00:12:57.920 --> 00:12:59.640]  性靈有一位
[00:12:59.640 --> 00:13:01.200]  正如我們夢召
[00:13:01.200 --> 00:13:04.000]  同有一個指望
[00:13:04.000 --> 00:13:05.640]  身體只有一個
[00:13:05.640 --> 00:13:07.440]  基督的身體只有一個
[00:13:07.440 --> 00:13:09.560]  不是分裂的身體
[00:13:09.560 --> 00:13:12.360]  無論我們在不同的堂會當中
[00:13:12.360 --> 00:13:16.920]  我們彼此都是同一個身體
[00:13:16.920 --> 00:13:19.720]  雖然真的有很多不同的宗派在香港
[00:13:19.720 --> 00:13:22.240]  有中華基督教會我們最熟悉的
[00:13:22.240 --> 00:13:24.280]  但我們也知道有聖公會
[00:13:24.280 --> 00:13:25.520]  有宣道會
[00:13:25.520 --> 00:13:28.480]  有浸信會等等很多不同宗派的名字
[00:13:28.480 --> 00:13:31.240]  很多宗派裡面有不同的堂會
[00:13:31.240 --> 00:13:34.520]  很多堂會都有不同的特色
[00:13:34.520 --> 00:13:38.640]  梁伯基的禮拜堂是傳統地長椅子
[00:13:38.640 --> 00:13:41.120]  小西灣堂我們無法傳統起來
[00:13:41.120 --> 00:13:42.880]  因為我們是社區會堂
[00:13:42.880 --> 00:13:45.040]  每次回來一張張膠椅子
[00:13:45.040 --> 00:13:46.800]  排隊排位
[00:13:46.800 --> 00:13:49.960]  像社區會堂就多於像聖堂
[00:13:49.960 --> 00:13:52.600]  所以我們要努力提醒我們自己
[00:13:52.600 --> 00:13:55.000]  雖然我們身處社區會堂
[00:13:55.000 --> 00:13:59.840]  但心裡是在崇敬永恆的上帝
[00:13:59.840 --> 00:14:01.080]  神聖的上帝
[00:14:01.080 --> 00:14:02.840]  調教我們的心境
[00:14:02.840 --> 00:14:04.880]  大於長椅子的教會
[00:14:04.880 --> 00:14:06.680]  一走進來
[00:14:06.680 --> 00:14:08.680]  有很美的聖堂的時候
[00:14:08.680 --> 00:14:11.640]  自然提升我們那種信仰的尊嚴
[00:14:11.640 --> 00:14:13.480]  所以很不同的環境
[00:14:13.480 --> 00:14:17.200]  就是同一個信仰同一個教會
[00:14:17.200 --> 00:14:19.360]  所以雖然在香港
[00:14:19.360 --> 00:14:21.560]  因為過去的背景不同
[00:14:21.560 --> 00:14:25.400]  有很多不同的教會的宗派
[00:14:25.400 --> 00:14:27.640]  從國內以前
[00:14:27.640 --> 00:14:30.120]  上個世紀走過來香港發展
[00:14:30.120 --> 00:14:33.640]  所以在香港有很多不同的宗派背景
[00:14:33.640 --> 00:14:35.040]  但我們知道
[00:14:35.040 --> 00:14:37.720]  我們都是同一個教會
[00:14:37.720 --> 00:14:41.880]  正如我們都拿著同一張香港的身份證
[00:14:41.880 --> 00:14:44.640]  不過可能有些人是土生土長的
[00:14:44.640 --> 00:14:46.920]  有些人從外地而來的
[00:14:46.920 --> 00:14:49.240]  有些人是回流回來的
[00:14:49.240 --> 00:14:51.680]  有些人可能目不識丁的
[00:14:51.680 --> 00:14:53.960]  有些人學富五居的
[00:14:53.960 --> 00:14:56.240]  有些人貧窮度日的
[00:14:56.240 --> 00:14:59.200]  有些人家財萬貫的
[00:14:59.200 --> 00:15:01.720]  所以我們都是拿著同一張身份證
[00:15:01.720 --> 00:15:03.520]  但可以差異很大
[00:15:03.520 --> 00:15:05.000]  我同樣進入教會當中
[00:15:05.000 --> 00:15:06.840]  我們教會一份子
[00:15:06.840 --> 00:15:09.720]  我們的教會可能都有不同
[00:15:09.720 --> 00:15:11.800]  手持同一本聖經
[00:15:11.800 --> 00:15:16.280]  信仰表達的方法可以不同的
[00:15:16.280 --> 00:15:19.040]  不如我們靠著聖靈
[00:15:19.040 --> 00:15:22.960]  走在上帝那個方面
[00:15:22.960 --> 00:15:24.840]  最近有些人都扔出來提醒
[00:15:24.840 --> 00:15:27.000]  林肯美國
[00:15:27.000 --> 00:15:29.080]  南北戰爭的時候林肯總統
[00:15:29.080 --> 00:15:31.840]  當時南北戰爭兩邊打仗的時候
[00:15:31.840 --> 00:15:33.080]  南北戰爭的時候
[00:15:33.080 --> 00:15:37.640]  兩邊都是很多教會信耶穌的人
[00:15:37.640 --> 00:15:40.720]  美國北邊有很多教會的支持
[00:15:40.720 --> 00:15:43.200]  南部的教會也都有很多教會的支持
[00:15:43.200 --> 00:15:46.320]  南北兩邊都想上帝幫在他們那邊
[00:15:46.320 --> 00:15:47.800]  打贏對方
[00:15:47.800 --> 00:15:50.000]  打贏自己敵對的人
[00:15:50.000 --> 00:15:52.920]  但當時林肯總統在最困難的時候
[00:15:52.920 --> 00:15:57.320]  他說願自己站在上帝那邊
[00:15:57.320 --> 00:15:58.680]  求主引導他
[00:15:58.680 --> 00:16:00.680]  所以聖靈只是一個
[00:16:00.680 --> 00:16:02.920]  願神感動我們的心靈
[00:16:02.920 --> 00:16:05.120]  在我們內心指引我們
[00:16:05.120 --> 00:16:08.960]  只有一個聖靈的提醒
[00:16:08.960 --> 00:16:10.880]  我是一個很固執的人
[00:16:10.880 --> 00:16:14.360]  我太太都說你經常都很固執
[00:16:14.360 --> 00:16:15.800]  我提醒我自己
[00:16:15.800 --> 00:16:18.240]  我需要知道有對的東西
[00:16:18.240 --> 00:16:19.960]  我需要繼續持守
[00:16:19.960 --> 00:16:22.640]  擇善而固執
[00:16:22.640 --> 00:16:25.040]  我想我們中國人很清楚明白的
[00:16:25.040 --> 00:16:28.000]  不過我也有另一個平衡給自己
[00:16:28.000 --> 00:16:31.000]  就是知錯而能改
[00:16:31.000 --> 00:16:33.320]  提醒我自己擇善而固執
[00:16:33.320 --> 00:16:36.960]  所以當我們知道那樣東西是應該做的事
[00:16:36.960 --> 00:16:38.800]  我努力而行
[00:16:38.800 --> 00:16:40.280]  無論被人說也好
[00:16:40.280 --> 00:16:42.680]  我都努力前行
[00:16:42.680 --> 00:16:45.440]  但如果我發現我自己錯的話
[00:16:45.440 --> 00:16:48.800]  我知錯而能改
[00:16:48.800 --> 00:16:51.440]  明天的我可以打到今天的我
[00:16:51.440 --> 00:16:52.800]  不會打到信仰
[00:16:52.800 --> 00:16:54.360]  信仰基本不會變
[00:16:54.360 --> 00:16:57.880]  不過如果我是搞錯了的事情
[00:16:57.880 --> 00:16:59.400]  我不斷地提醒自己
[00:16:59.400 --> 00:17:02.200]  有沒有地方是知錯而能改
[00:17:02.200 --> 00:17:04.080]  對的地方繼續持守
[00:17:04.080 --> 00:17:06.440]  錯的去改變
[00:17:06.440 --> 00:17:09.200]  我們同一個指望
[00:17:09.200 --> 00:17:11.040]  當然我們今天可能在世上
[00:17:11.040 --> 00:17:13.240]  可能有很多不同的期盼
[00:17:13.240 --> 00:17:15.280]  不同的人生目標
[00:17:15.280 --> 00:17:17.240]  不過終極的指望
[00:17:17.240 --> 00:17:18.080]  耶穌的救贖
[00:17:18.080 --> 00:17:20.800]  我相信每一個基督徒都沒有改變的
[00:17:20.800 --> 00:17:24.360]  我們都需要先找永恆的救贖
[00:17:24.360 --> 00:17:26.560]  我們不能夠自己救自己
[00:17:26.560 --> 00:17:28.280]  在永恆的救贖裡面
[00:17:28.280 --> 00:17:30.280]  我們同樣需要耶穌基督
[00:17:30.280 --> 00:17:32.680]  所以這是我們永恆終極的盼望
[00:17:32.680 --> 00:17:36.000]  我們共同都需要主耶穌基督幫助救贖
[00:17:36.000 --> 00:17:37.000]  我們只有一個主
