
[00:00:00.000 --> 00:00:06.520]  今天的講題是信仰生活升級的第三講
[00:03:29.520 --> 00:03:33.440]  我個人覺得人禍是慘過天災的
[00:03:33.440 --> 00:03:35.280]  這是我個人的感受
[00:03:35.280 --> 00:03:37.160]  當我們去巴西短孫的時候
[00:03:37.160 --> 00:03:38.360]  有時也說到
[00:03:38.360 --> 00:03:40.240]  巴西是一個很富庶的地方
[00:03:40.240 --> 00:03:41.280]  很好的地方
[00:03:41.280 --> 00:03:42.480]  當地人說
[00:03:42.480 --> 00:03:43.960]  我們巴西沒有打風
[00:03:43.960 --> 00:03:45.600]  沒有地震
[00:03:45.600 --> 00:03:46.520]  什麼都沒有
[00:03:46.520 --> 00:03:48.320]  不過只是人禍
[00:03:48.320 --> 00:03:49.600]  所以在巴西出街
[00:03:49.600 --> 00:03:50.880]  都很怕被人打劫
[00:03:50.880 --> 00:03:53.800]  被人捅一兩刀
[00:03:53.800 --> 00:03:55.320]  很怕這些事發生
[00:03:55.320 --> 00:03:56.880]  人禍呢
[00:03:56.880 --> 00:03:58.840]  人禍又再分類
[00:03:58.840 --> 00:04:01.320]  有些人禍是外面來給你的
[00:04:01.320 --> 00:04:03.040]  這個也是很辛苦的
[00:04:03.040 --> 00:04:03.640]  很慘的
[00:04:03.640 --> 00:04:05.840]  突然間你家裏有小偷來
[00:04:05.840 --> 00:04:07.120]  來搶你的東西
[00:04:07.120 --> 00:04:09.280]  這個人禍是不簡單的
[00:04:09.280 --> 00:04:11.120]  但是有一種人禍是什麼呢
[00:04:11.120 --> 00:04:15.120]  是我們本來好的地方
[00:04:15.120 --> 00:04:16.800]  變成了不好的地方
[00:04:16.800 --> 00:04:18.400]  這個人禍才慘
[00:04:18.400 --> 00:04:19.320]  所以很多年前
[00:04:19.320 --> 00:04:21.280]  香港有個電視節目叫《家變》
[00:04:21.280 --> 00:04:22.520]  不知道記不記得
[00:04:22.520 --> 00:04:23.560]  大家都看過
[00:04:23.560 --> 00:04:24.960]  不過我都忘記了
[00:04:24.960 --> 00:04:26.280]  家本來是很好的
[00:04:26.280 --> 00:04:27.240]  變了
[00:04:27.240 --> 00:04:29.000]  變成了不好
[00:04:29.000 --> 00:04:30.920]  我發覺這件事
[00:04:30.920 --> 00:04:32.960]  變成了不好
[00:04:32.960 --> 00:04:35.600]  本來那種變成了不好
[00:04:35.600 --> 00:04:36.520]  是很痛苦的
[00:04:36.520 --> 00:04:38.200]  所以痛苦的地方
[00:04:38.200 --> 00:04:40.400]  是有些人家裏突然間
[00:04:40.400 --> 00:04:44.040]  有殉情
[00:04:44.040 --> 00:04:46.960]  彼此之間不和
[00:04:46.960 --> 00:04:48.760]  本來是一個很好的地方
[00:04:48.760 --> 00:04:51.480]  變成了不好的地方
[00:04:51.480 --> 00:04:53.440]  講到信徒
[00:04:53.440 --> 00:04:55.440]  信徒有一個責任
[00:04:55.440 --> 00:04:57.960]  是竭力使人和睦的
[00:04:57.960 --> 00:05:00.600]  我們要成爲神的兒子
[00:05:00.600 --> 00:05:03.440]  我們要將人帶到和睦
[00:05:03.440 --> 00:05:04.240]  使人和睦
[00:05:04.240 --> 00:05:06.680]  這個不是一個選擇
[00:05:06.680 --> 00:05:08.560]  不是一個可有可無的事
[00:05:08.560 --> 00:05:11.200]  是我們信徒應有的責任
[00:05:11.200 --> 00:05:12.720]  我們信徒的責任是什麼呢
[00:05:12.720 --> 00:05:15.680]  我們上個星期講到做嚴做光
[00:05:15.680 --> 00:05:16.880]  嚴有一個責任
[00:05:16.880 --> 00:05:18.840]  就是調和的作用
[00:05:18.840 --> 00:05:20.960]  調和就是一個和諧
[00:05:20.960 --> 00:05:23.320]  將愛這種的合一
[00:05:23.320 --> 00:05:25.280]  帶到人羣當中
[00:05:25.280 --> 00:05:29.320]  所以當我們見到別人有爭拗的時候
[00:05:29.320 --> 00:05:32.280]  我們有責任去幫助
[00:05:32.280 --> 00:05:33.600]  去調理
[00:05:33.600 --> 00:05:36.080]  去幫助人可以和好
[00:05:36.080 --> 00:05:38.720]  當別人向你面前講其他人是非
[00:05:38.720 --> 00:05:40.200]  講不好的時候
[00:05:40.200 --> 00:05:42.800]  你是怎樣來回應呢
[00:05:42.800 --> 00:05:45.440]  你可以火上加油
[00:05:45.440 --> 00:05:48.160]  是啦,都是他不好,打他吧
[00:05:48.160 --> 00:05:49.280]  可以講這樣東西
[00:05:49.280 --> 00:05:53.840]  或者你可以有一個很正面的心態
[00:05:53.840 --> 00:05:54.840]  叫他明白
[00:05:54.840 --> 00:05:57.200]  其實他不是這樣的心意
[00:05:57.200 --> 00:05:59.280]  我們應該和他和好
[00:05:59.280 --> 00:06:01.040]  我們可以做調和的作用
[00:06:01.040 --> 00:06:03.200]  我們自己本身
[00:06:03.200 --> 00:06:06.600]  我們在教會當中要學習功課
[00:06:06.600 --> 00:06:07.760]  在教會當中
[00:06:07.760 --> 00:06:10.000]  我們在小組當中
[00:06:10.000 --> 00:06:11.160]  在我們的朋友當中
[00:06:11.160 --> 00:06:12.920]  在我們的家庭當中
[00:06:12.920 --> 00:06:15.160]  要做調和的關係
[00:06:15.160 --> 00:06:19.760]  這是我們信徒之間彼此的責任
[00:06:19.760 --> 00:06:21.280]  先講一講
[00:06:21.280 --> 00:06:23.720]  當我們不和睦的時候
[00:06:23.720 --> 00:06:25.560]  我們有一種煎熬
[00:06:25.560 --> 00:06:29.200]  在哥倫多前書第三章裏面講
[00:06:29.200 --> 00:06:30.440]  其實哥倫多前書
[00:06:30.440 --> 00:06:31.760]  哥倫多後書
[00:06:31.760 --> 00:06:35.480]  我們發覺裏面都講到很多教會里面的困難
[00:06:35.480 --> 00:06:40.440]  保羅也有很多的情感
[00:06:40.440 --> 00:06:43.920]  因爲見到教會里面有執道紛爭
[00:06:43.920 --> 00:06:45.240]  是很不開心的
[00:06:45.240 --> 00:06:47.720]  我們先從負面的角度來看
[00:06:47.720 --> 00:06:50.000]  原來不和睦有一種煎熬
[00:06:50.000 --> 00:06:53.080]  有一種很痛苦的感覺在我們當中
[00:06:53.080 --> 00:06:55.520]  第三章一至三節
[00:06:55.520 --> 00:06:57.560]  這是《新義本》裏面所寫的
[00:06:57.560 --> 00:07:00.840]  弟兄們,我從前對你們說話
[00:07:00.840 --> 00:07:03.480]  還不能把你看作是屬靈的人
[00:07:03.480 --> 00:07:05.600]  只能看作屬肉體的人
[00:07:05.600 --> 00:07:08.440]  看作在基督裏的英雄
[00:07:08.440 --> 00:07:11.280]  我惟給你們喫的是奶,不是飯
[00:07:11.280 --> 00:07:13.200]  因爲那時你們不能喫
[00:07:13.200 --> 00:07:15.480]  就是現在還是不能
[00:07:15.480 --> 00:07:19.240]  因爲你們仍然是屬肉體的
[00:07:19.240 --> 00:07:23.200]  在你們當中既然有執道紛爭
[00:07:23.200 --> 00:07:25.480]  你們不還是屬肉體
[00:07:25.480 --> 00:07:29.480]  照着世人的方式行魔
[00:07:29.480 --> 00:07:31.360]  這裏講到屬肉體
[00:07:31.360 --> 00:07:34.840]  我們肉體其實是喜歡爭鬥的
[00:07:34.840 --> 00:07:38.240]  我們屬肉體本來的本性是怎樣的呢
[00:07:38.240 --> 00:07:42.040]  我們本來的本性是喜歡以恨爲樂的
[00:07:42.040 --> 00:07:43.760]  有沒有聽過
[00:07:43.760 --> 00:07:45.840]  所以爲什麼武學小說那麼多人看呢
[00:07:45.840 --> 00:07:48.480]  以恨爲樂,報仇纔行
[00:07:48.480 --> 00:07:52.200]  所以我們見到恨是我們的天性
[00:07:52.200 --> 00:07:54.640]  有些人他不生氣是不行的
[00:07:54.640 --> 00:07:57.280]  一定要生氣一下其他人纔可以
[00:07:57.280 --> 00:07:59.800]  他不生氣就不覺得不過癮不開心
[00:07:59.800 --> 00:08:04.120]  一定會找一些人去冤枉一些人
[00:08:04.120 --> 00:08:06.240]  所以這種煎熬
[00:08:06.240 --> 00:08:08.720]  我們發覺保羅是一個使徒
[00:08:08.720 --> 00:08:10.760]  寫信給哥倫多教會
[00:08:10.760 --> 00:08:12.720]  說你們沒有長大
[00:08:12.720 --> 00:08:15.120]  你們現在應該是喫乾糧
[00:08:15.120 --> 00:08:16.720]  但是還在喝奶
[00:08:16.720 --> 00:08:17.720]  還在扔錢
[00:08:17.720 --> 00:08:19.840]  還有很多的爭拗
[00:08:19.840 --> 00:08:21.760]  很多的紛爭在當中
[00:08:21.760 --> 00:08:25.240]  希伯來書第十二章第十四節
[00:08:25.240 --> 00:08:27.920]  你們追求與衆人和睦
[00:08:27.920 --> 00:08:30.600]  並要追求聖潔非聖潔
[00:08:30.600 --> 00:08:32.560]  沒有人能見主
[00:08:32.560 --> 00:08:36.360]  這個聖潔特別是講到跟和睦有關係
[00:08:36.360 --> 00:08:39.320]  這個聖潔就是當我們與人和睦的時候
[00:08:39.320 --> 00:08:42.720]  我們纔會明白到什麼是聖潔
[00:08:42.720 --> 00:08:45.680]  如果我們與人不和睦的時候
[00:08:45.680 --> 00:08:47.000]  就是非聖潔
[00:08:47.000 --> 00:08:50.120]  非聖潔是沒有人能夠見主
[00:08:50.120 --> 00:08:52.960]  意思是當我們的心有恨的時候
[00:08:52.960 --> 00:08:57.360]  我們是站不住的
[00:08:57.360 --> 00:08:59.600]  你有沒有試過生氣
[00:08:59.600 --> 00:09:00.800]  當你夫妻生氣的時候
[00:09:00.800 --> 00:09:03.400]  本來在晚上睡前祈禱
[00:09:03.400 --> 00:09:05.240]  祈什麼祈?不祈了
[00:09:05.240 --> 00:09:08.320]  喫飯也不能祈禱了
[00:09:08.320 --> 00:09:10.600]  我們發覺是我們見不到神
[00:09:10.600 --> 00:09:13.720]  因爲我們心裏是不聖潔的
[00:09:13.720 --> 00:09:15.760]  剛纔講到馬爾夫人說到
[00:09:15.760 --> 00:09:16.880]  鹽是好的
[00:09:16.880 --> 00:09:19.840]  若失了味怎可以叫它再鹹
[00:09:19.840 --> 00:09:23.760]  你們裏應當有鹽比此和睦
[00:09:23.760 --> 00:09:29.480]  首先我們看到這個煎熬講到家庭當中
[00:09:29.480 --> 00:09:32.840]  其實魔鬼攻擊的對象是家庭
[00:09:32.840 --> 00:09:33.800]  第一個是家庭
[00:09:33.800 --> 00:09:36.480]  家庭事實上有冷戰
[00:09:36.480 --> 00:09:39.880]  家庭有不和
[00:09:39.880 --> 00:09:44.560]  家其實本來是一個好的地方
[00:09:44.560 --> 00:09:46.720]  但亦是魔鬼攻擊的對象
[00:09:46.720 --> 00:09:48.880]  所以我只是講冷戰
[00:09:48.880 --> 00:09:53.840]  因爲通常家庭裏發生一些家變
[00:09:53.840 --> 00:09:56.560]  六國大風霜不是很多
[00:09:56.560 --> 00:10:00.480]  不過家裏事實上冷戰很多
[00:10:00.480 --> 00:10:04.000]  我們今天承認我們做了基督徒有冷戰
[00:10:04.000 --> 00:10:07.200]  有些人問牧師你和太太有沒有冷戰
[00:10:07.200 --> 00:10:09.240]  我們所有牧師都講
[00:10:09.240 --> 00:10:13.360]  我們經常都會發生一些衝突
[00:10:13.360 --> 00:10:18.880]  經常和我們的配偶有些不開心的地方
[00:10:18.880 --> 00:10:23.440]  你知不知道最近的人可能是最遠的人
[00:10:23.440 --> 00:10:27.240]  最近的人容易發生不和
[00:10:27.240 --> 00:10:29.200]  所以人有些空間
[00:10:29.200 --> 00:10:31.520]  在音樂上兩個音最近的
[00:10:31.520 --> 00:10:32.640]  mi fa do re
[00:10:32.640 --> 00:10:35.760]  加起來響就是撞音
[00:10:35.760 --> 00:10:37.480]  所以空間在三度
[00:10:37.480 --> 00:10:38.440]  do mi
[00:10:38.440 --> 00:10:41.000]  就會松一點
[00:10:41.000 --> 00:10:43.400]  我們人會有冷戰
[00:10:43.400 --> 00:10:45.720]  所以有幾樣東西
[00:10:45.720 --> 00:10:48.000]  有些人是有家歸不得
[00:10:48.000 --> 00:10:49.960]  所以現在很多人有happy hour
[00:10:49.960 --> 00:10:51.880]  就是下班之後的happy hour
[00:10:51.880 --> 00:10:52.680]  爲什麼是happy hour呢
[00:10:52.680 --> 00:10:54.760]  因爲家裏不開心
[00:10:54.760 --> 00:10:57.000]  就去那個地方開心一下
[00:10:57.000 --> 00:11:00.120]  有一次我有一個弟兄帶我去喫happy hour
[00:11:00.120 --> 00:11:01.840]  那些東西很便宜的
[00:11:01.840 --> 00:11:04.000]  本來有一個很漂亮的餐館
[00:11:04.000 --> 00:11:06.760]  happy hour好像是五點鐘至七點鐘
[00:11:06.760 --> 00:11:07.840]  那些東西特別便宜
[00:11:07.840 --> 00:11:09.560]  可以吸引人去
[00:11:09.560 --> 00:11:11.400]  其實去happy hour的人
[00:11:11.400 --> 00:11:13.040]  都不是很開心
[00:11:13.040 --> 00:11:14.240]  因爲回不了家
[00:11:14.240 --> 00:11:15.800]  有家歸不得
[00:11:15.800 --> 00:11:16.840]  有話說不得
[00:11:16.840 --> 00:11:18.440]  說不了話
[00:11:18.440 --> 00:11:19.800]  沒有communication
[00:11:19.800 --> 00:11:21.920]  communication breakdown
[00:11:21.920 --> 00:11:24.680]  痛苦程度慘到什麼呢
[00:11:24.680 --> 00:11:26.080]  慘到現在現代人來說
[00:11:26.080 --> 00:11:29.480]  慘到我們的internet breakdown
[00:11:29.480 --> 00:11:31.360]  你現在上網上不了
[00:11:31.360 --> 00:11:34.280]  很多審問者覺得很痛苦
[00:11:34.280 --> 00:11:36.680]  其實我們家庭裏面
[00:11:36.680 --> 00:11:40.280]  communication 有話說不得
[00:11:40.280 --> 00:11:41.840]  有些是有兒見不得
[00:11:41.840 --> 00:11:45.280]  有兒子見不得
[00:11:45.280 --> 00:11:46.920]  你知不知道是很痛苦的
[00:11:46.920 --> 00:11:49.200]  我記得有一次有一個弟兄
[00:11:49.200 --> 00:11:50.800]  很多年前的弟兄說
[00:11:50.800 --> 00:11:52.880]  牧師可不可以幫助我
[00:11:52.880 --> 00:11:56.040]  我很想見一下我兒子
[00:11:56.040 --> 00:11:58.240]  我很奇怪 爲什麼這麼說呢
[00:11:58.240 --> 00:11:59.480]  兒子剛出世不久
[00:11:59.480 --> 00:12:02.200]  原來他和太太不和
[00:12:02.200 --> 00:12:06.000]  太太不准他回家
[00:12:06.000 --> 00:12:07.640]  我就不知道他那麼嚴重
[00:12:07.640 --> 00:12:08.640]  就說好吧 幫你去吧
[00:12:08.640 --> 00:12:11.520]  希望你太太見到牧師的面
[00:12:11.520 --> 00:12:13.560]  都給點面子
[00:12:13.560 --> 00:12:15.000]  誰知道他太太見到我
[00:12:15.000 --> 00:12:15.760]  又不太認識我
[00:12:15.760 --> 00:12:16.560]  沒有面子給
[00:12:16.560 --> 00:12:18.080]  馬上打電話去
[00:12:18.080 --> 00:12:19.080]  給誰呢
[00:12:19.080 --> 00:12:20.360]  警察
[00:12:20.360 --> 00:12:22.360]  原來警察是禁制令不准他來
[00:12:22.360 --> 00:12:24.680]  接着警車衝過來
[00:12:24.680 --> 00:12:27.760]  那時候是很尷尬的場面
[00:12:27.760 --> 00:12:29.880]  好在我和警察說了兩句
[00:12:29.880 --> 00:12:32.840]  嚇了他走
[00:12:32.840 --> 00:12:35.240]  可以稍微見到面
[00:12:35.240 --> 00:12:38.200]  有撐着兒子但見不到
[00:12:38.200 --> 00:12:40.520]  你知道那種痛苦嗎
[00:12:40.520 --> 00:12:42.160]  很痛苦
[00:12:42.160 --> 00:12:45.120]  很多人夫婦有困難的時候
[00:12:45.120 --> 00:12:47.000]  他就不說我很想念我的妻子
[00:12:47.000 --> 00:12:48.440]  很想念我丈夫
[00:12:48.440 --> 00:12:50.760]  他只是把重點放在兒子身上
[00:12:50.760 --> 00:12:52.520]  我很想念我的兒子
[00:12:52.520 --> 00:12:54.040]  很想念我的女兒
[00:12:54.040 --> 00:12:55.520]  所以我們見到家庭裏面
[00:12:55.520 --> 00:12:58.160]  很多慘劇當中
[00:12:58.160 --> 00:13:00.080]  有些慘劇是什麼呢
[00:13:00.080 --> 00:13:01.640]  有牀就睡不着
[00:13:01.640 --> 00:13:02.920]  睡不着就睡不着
[00:13:02.920 --> 00:13:04.720]  有沒有試過睡不着
[00:13:04.720 --> 00:13:06.000]  睡不着就起牀
[00:13:06.000 --> 00:13:07.080]  起牀去哪裏呢
[00:13:07.080 --> 00:13:09.360]  去車裏睡
[00:13:09.360 --> 00:13:11.000]  我們中間可能有些人有這個經驗
[00:13:11.000 --> 00:13:12.720]  不過不敢說
[00:13:12.720 --> 00:13:14.000]  所以要買車要買好一點
[00:13:14.000 --> 00:13:17.200]  可以睡的
[00:13:17.200 --> 00:13:19.400]  有些人就晚上開車
[00:13:19.400 --> 00:13:21.880]  去其他地方轉一圈
[00:13:21.880 --> 00:13:23.800]  都是沒什麼辦法
[00:13:23.800 --> 00:13:26.600]  唯有死死方便站在客廳裏睡
[00:13:26.600 --> 00:13:31.160]  我發現很多家庭的不和、不和睦
[00:13:31.160 --> 00:13:32.640]  這些冷戰
[00:13:32.640 --> 00:13:34.520]  是經常出現的
[00:13:34.520 --> 00:13:36.080]  講到教會是什麼呢
[00:13:36.080 --> 00:13:38.440]  教會里面我們發覺教會分裂
[00:13:38.440 --> 00:13:43.680]  也是一個很痛苦的事情
[00:13:43.680 --> 00:13:45.800]  教會分裂
[00:13:45.800 --> 00:13:49.920]  我覺得家庭和教會都是很寶貴的
[00:13:49.920 --> 00:13:51.720]  家庭有冷戰
[00:13:51.720 --> 00:13:53.440]  教會有分裂
[00:13:53.440 --> 00:13:55.480]  是很痛苦的事情
[00:13:55.480 --> 00:13:57.600]  我見過很多的教會分裂
[00:13:57.600 --> 00:13:59.920]  哥倫多前書
[00:13:59.920 --> 00:14:04.560]  講到教會的紛爭、教會的分裂
[00:14:04.560 --> 00:14:06.840]  教會分裂有幾個原因
[00:14:06.840 --> 00:14:09.280]  我覺得最大的原因是什麼呢
[00:14:09.280 --> 00:14:12.840]  最大的原因是我們只是聽道不行道
[00:14:12.840 --> 00:14:15.000]  我們聽了就算了
[00:14:15.000 --> 00:14:17.720]  所以教會的人在你知識上
[00:14:17.720 --> 00:14:20.240]  在屬靈的知識上很多
[00:14:20.240 --> 00:14:22.480]  不過全部不去行道
[00:14:22.480 --> 00:14:25.440]  聽道不去行道
[00:14:25.440 --> 00:14:27.120]  這是教會分裂的原因
[00:14:27.120 --> 00:14:28.800]  當我們只是聽道不行道
[00:14:28.800 --> 00:14:31.560]  其實我們的生命沒有長進
[00:14:31.560 --> 00:14:32.680]  我們以爲長進了
[00:14:32.680 --> 00:14:35.520]  我們在騙自己
[00:14:35.520 --> 00:14:37.280]  醫生配藥給你
[00:14:37.280 --> 00:14:39.840]  你不喫藥呢
[00:14:39.840 --> 00:14:41.200]  我記得我媽媽就是這樣
[00:14:41.200 --> 00:14:44.520]  我媽媽是心臟病離開世界的
[00:14:44.520 --> 00:14:46.400]  後來我爸爸就幫我講
[00:14:46.400 --> 00:14:48.160]  你媽媽很不聽話
[00:14:48.160 --> 00:14:48.960]  爲什麼不聽話呢
[00:14:48.960 --> 00:14:51.680]  她覺得藥太大粒不吞
[00:14:51.680 --> 00:14:54.680]  看醫生等於沒看
[00:14:54.680 --> 00:14:55.720]  她發覺是這樣
[00:14:55.720 --> 00:14:57.240]  今天很多人都是這樣
[00:14:57.240 --> 00:15:00.320]  我們知道我們聽了道之後
[00:15:00.320 --> 00:15:02.400]  神告訴我們要這樣做
[00:15:02.400 --> 00:15:04.120]  但我們卻不去做
[00:15:04.120 --> 00:15:06.040]  這就等於零
[00:15:06.040 --> 00:15:08.080]  我們以爲自己行其實不行
[00:15:08.080 --> 00:15:11.360]  我們一定要聽道而不是行道
[00:15:11.360 --> 00:15:13.280]  我們要行道而不是聽道
[00:15:13.280 --> 00:15:15.480]  所以我時常講
[00:15:15.480 --> 00:15:17.080]  我們研讀聖經
[00:15:17.080 --> 00:15:20.200]  不是爲了研讀聖經
[00:15:20.200 --> 00:15:22.560]  不是爲了可以背讀多少聖經
[00:15:22.560 --> 00:15:25.280]  是爲了我們有沒有真的去行出來
[00:15:25.280 --> 00:15:28.200]  耶穌說我所教訓的都教訓什麼呢
[00:15:28.200 --> 00:15:29.120]  遵守
[00:15:29.120 --> 00:15:33.360]  這是做耶穌基督的門徒的要點
[00:15:33.360 --> 00:15:35.240]  做耶穌的門徒的要點就是
[00:15:35.240 --> 00:15:37.960]  遵守耶穌的吩咐
[00:15:37.960 --> 00:15:39.840]  不只是聽了就去行
[00:15:39.840 --> 00:15:43.160]  我們生命的改變就是要遵守整個道
[00:15:43.160 --> 00:15:44.840]  教會的分裂就是很多人
[00:15:44.840 --> 00:15:47.360]  簡單來講就是扮
[00:15:47.360 --> 00:15:49.960]  扮俗齡
[00:15:49.960 --> 00:15:51.480]  我們有沒有扮過
[00:15:51.480 --> 00:15:54.640]  人越大越會扮
[00:15:54.640 --> 00:15:55.840]  我們扮都不錯
[00:15:55.840 --> 00:15:56.960]  多好多好
[00:15:56.960 --> 00:15:58.840]  其實我們心裏面有很多污穢
[00:15:58.840 --> 00:16:01.720]  很多東西我們沒有去清楚
[00:16:01.720 --> 00:16:06.000]  我們很多時候在教會里面有很多服侍
[00:16:06.000 --> 00:16:10.120]  教會里面第二個分裂的原因
[00:16:10.120 --> 00:16:13.360]  教會有很多服侍
[00:16:13.360 --> 00:16:15.720]  這些服侍不是真正的服侍神
[00:16:15.720 --> 00:16:17.680]  這些服侍只是一個平臺
[00:16:17.680 --> 00:16:18.480]  一個platform
[00:16:18.480 --> 00:16:19.600]  這個platform是什麼呢
[00:16:19.600 --> 00:16:21.840]  是在高舉自己
[00:16:21.840 --> 00:16:23.880]  所以有很多人很熱心
[00:16:23.880 --> 00:16:25.080]  在教會里面服侍
[00:16:25.080 --> 00:16:26.920]  其實他們不是服侍神
[00:16:26.920 --> 00:16:28.240]  也不是服侍人
[00:16:28.240 --> 00:16:30.040]  他們是建立一個平臺
[00:16:30.040 --> 00:16:34.320]  想得到人的稱讚
[00:16:34.320 --> 00:16:37.760]  我們很容易在別人看到的視線上
[00:16:37.760 --> 00:16:39.920]  我們上臺
