
[00:00:00.000 --> 00:00:06.000]  我們在今天的早上已經是接近聖誕節的時候
[00:01:57.600 --> 00:01:59.880]  當這個揭開第六印的時候
[00:01:59.880 --> 00:02:00.960]  是不是
[00:02:00.960 --> 00:02:03.360]  當揭開第五印的時候
[00:02:03.360 --> 00:02:06.920]  那時候有殉道者的血
[00:02:06.920 --> 00:02:09.120]  殉道者的血在這個祭壇底下
[00:02:09.120 --> 00:02:10.840]  然後有這個聲音發出來
[00:02:10.840 --> 00:02:12.600]  他們在一個地方呼喊說
[00:02:12.600 --> 00:02:16.280]  他說要等到幾時呢
[00:02:16.280 --> 00:02:19.640]  他們說你為我們申冤要等到幾時呢
[00:02:19.640 --> 00:02:20.560]  親愛的兄弟妹妹
[00:02:20.560 --> 00:02:21.960]  我們上禮拜提到說
[00:02:21.960 --> 00:02:23.840]  這一個大災難來臨
[00:02:23.840 --> 00:02:25.640]  在前面的四印的當中
[00:02:25.640 --> 00:02:29.040]  全世界有四分之一的人死亡
[00:02:29.040 --> 00:02:34.520]  所以今天我們這一個所謂的COVID-19
[00:02:34.520 --> 00:02:36.800]  到目前為止
[00:02:36.800 --> 00:02:41.680]  全世界還沒有所謂的四分之一的人死亡
[00:02:41.680 --> 00:02:43.440]  所以你可以感覺到
[00:02:43.440 --> 00:02:48.040]  到了那個這個就是所謂的大災難的時期的時候
[00:02:48.040 --> 00:02:51.320]  那個災難是一步一步的越來越厲害
[00:02:51.320 --> 00:02:52.320]  越來越厲害
[00:02:52.320 --> 00:02:55.000]  那個災難的頻繁也是越來越頻繁
[00:02:55.000 --> 00:02:57.960]  主耶穌在馬太福音二十四章也提到這件事情
[00:02:57.960 --> 00:02:59.880]  就好像是慘難的富人一樣
[00:02:59.880 --> 00:03:01.200]  生慘的富人一樣
[00:03:01.200 --> 00:03:02.760]  那個災難會越來越頻繁
[00:03:02.760 --> 00:03:04.080]  越來越來越多
[00:03:04.080 --> 00:03:05.040]  親愛的兄弟妹妹
[00:03:05.040 --> 00:03:06.480]  所以我們要問一句話
[00:03:06.480 --> 00:03:11.920]  明天會更好嗎
[00:03:11.920 --> 00:03:16.360]  明天會更好嗎
[00:03:16.360 --> 00:03:19.040]  親愛的兄弟妹妹
[00:03:19.040 --> 00:03:22.040]  我想今天在教會的裡面
[00:03:22.040 --> 00:03:25.400]  也有一派的神學思想
[00:03:25.400 --> 00:03:27.960]  明天會更好
[00:03:27.960 --> 00:03:30.560]  日子會越來越好過
[00:03:30.560 --> 00:03:31.400]  但是親愛的兄弟妹妹
[00:03:31.400 --> 00:03:32.840]  如果你去看聖經裡面
[00:03:32.840 --> 00:03:34.040]  你看見一件事情
[00:03:34.040 --> 00:03:35.600]  不管是耶穌或者是保羅
[00:03:35.600 --> 00:03:38.320]  或者是這些書信裡面所講的
[00:03:38.320 --> 00:03:39.720]  都讓我們看見一件事情
[00:03:39.720 --> 00:03:43.160]  這個世界會越來越敗壞
[00:03:43.160 --> 00:03:44.720]  在幕後的日子
[00:03:44.720 --> 00:03:46.200]  你會發現一件事情
[00:03:46.200 --> 00:03:49.200]  人的愛心漸漸怎麼樣
[00:03:49.200 --> 00:03:51.560]  不是增加是冷淡
[00:03:51.560 --> 00:03:53.120]  因為有許多的事情發生
[00:03:53.120 --> 00:03:54.720]  有許多不好的事情發生
[00:03:54.720 --> 00:03:56.640]  人的愛心就漸漸冷淡
[00:03:56.640 --> 00:03:57.840]  所以親愛的兄弟妹妹
[00:03:57.840 --> 00:03:59.720]  當我們有這樣一個觀念的時候
[00:03:59.720 --> 00:04:01.040]  當我們看著這個世界
[00:04:01.040 --> 00:04:03.000]  看著這個社會越來越敗壞
[00:04:03.000 --> 00:04:04.640]  越多越多不法的事情
[00:04:04.640 --> 00:04:06.880]  越來越多罪惡的事情發生的時候
[00:04:06.880 --> 00:04:08.360]  甚至你可以看見那些
[00:04:08.360 --> 00:04:11.200]  埃主的基督徒的猥瑣信仰的緣故
[00:04:11.200 --> 00:04:12.600]  他們犧牲的時候
[00:04:12.600 --> 00:04:13.440]  在這個時候
[00:04:13.440 --> 00:04:14.960]  就像喜事錄在這裡
[00:04:14.960 --> 00:04:16.960]  我們上面信息所提到的時候
[00:04:16.960 --> 00:04:19.360]  他們在那邊也會在那邊呼喊
[00:04:19.360 --> 00:04:21.360]  他們也會在那邊覺得不公平
[00:04:21.360 --> 00:04:22.400]  上帝啊
[00:04:22.400 --> 00:04:26.240]  什麼時候你才能夠伸張公益呢?
[00:04:26.240 --> 00:04:29.440]  弟兄姊妹
[00:04:29.440 --> 00:04:30.600]  他說要等到什麼時候?
[00:04:30.600 --> 00:04:31.920]  上禮拜我們進了戲台
[00:04:31.920 --> 00:04:33.960]  還記得嗎?
[00:04:33.960 --> 00:04:37.760]  什麼時候?
[00:04:37.760 --> 00:04:44.160]  要等到什麼時候?
[00:04:44.160 --> 00:04:46.400]  OK
[00:04:46.400 --> 00:04:47.320]  等到什麼時候?
[00:04:47.320 --> 00:04:48.000]  弟兄姊妹
[00:04:48.000 --> 00:04:50.760]  上禮拜在講信息
[00:04:50.760 --> 00:04:53.760]  等到那些弟兄和做僕人的
[00:04:53.760 --> 00:04:55.760]  跟我們一同被殺的時候
[00:04:55.760 --> 00:04:56.720]  那意思就是說
[00:04:56.720 --> 00:05:00.600]  等到殉道者的數目滿了
[00:05:00.600 --> 00:05:02.200]  所以如果我們今天這樣
[00:05:02.200 --> 00:05:03.280]  我假設
[00:05:03.280 --> 00:05:11.720]  如果現在殉道者的數目還有一百萬
[00:05:11.720 --> 00:05:13.400]  我們在這裡
[00:05:13.400 --> 00:05:20.080]  請問你願不願意報名成為這一百萬當中的
[00:05:20.080 --> 00:05:21.160]  一百萬你說哎呀
[00:05:21.160 --> 00:05:23.000]  慢慢的
[00:05:23.000 --> 00:05:24.360]  還早還早
[00:05:24.360 --> 00:05:26.240]  等久一點是不是
[00:05:26.240 --> 00:05:27.560]  親愛的弟兄姊妹
[00:05:27.560 --> 00:05:31.120]  這個first come first serve
[00:05:31.120 --> 00:05:33.120]  趕快先來先得
[00:05:33.120 --> 00:05:36.040]  趕快報名啊
[00:05:36.040 --> 00:05:40.880]  Come on
[00:05:40.880 --> 00:05:42.200]  報名舉手
[00:05:42.200 --> 00:05:43.480]  報名舉手
[00:05:43.480 --> 00:05:45.000]  在這個電視機前面
[00:05:45.000 --> 00:05:46.800]  在手機前面的報名舉手
[00:05:46.800 --> 00:05:47.560]  弟兄姊妹
[00:05:47.560 --> 00:05:49.920]  我不是開玩笑的
[00:05:49.920 --> 00:05:51.920]  我不是開玩笑的
[00:05:51.920 --> 00:05:52.840]  我現在看不見你
[00:05:52.840 --> 00:05:55.080]  但是主都知道你
[00:05:55.080 --> 00:05:55.920]  你沒舉手
[00:05:55.920 --> 00:05:57.720]  主都知道你的心
[00:05:57.720 --> 00:05:59.560]  親愛的弟兄姊妹
[00:05:59.560 --> 00:06:00.560]  你要看見
[00:06:00.560 --> 00:06:02.840]  如果你聽了幾十路推了半天
[00:06:02.840 --> 00:06:04.120]  你聽到的只是一些
[00:06:04.120 --> 00:06:04.400]  哎呀
[00:06:04.400 --> 00:06:06.160]  這些好像是神話故事
[00:06:06.160 --> 00:06:06.800]  親愛的弟兄姊妹
[00:06:06.800 --> 00:06:07.600]  你浪費時間
[00:06:07.600 --> 00:06:09.320]  你也浪費我的時間
[00:06:09.320 --> 00:06:10.600]  你一定要看見
[00:06:10.600 --> 00:06:13.160]  聖經上面一步一步的照著神
[00:06:13.160 --> 00:06:15.680]  他自己的旨意在進行
[00:06:15.680 --> 00:06:17.520]  所以你一定要pay attention
[00:06:17.520 --> 00:06:19.560]  這個幕後的時間到了
[00:06:19.560 --> 00:06:21.080]  今天大家在美國的人
[00:06:21.080 --> 00:06:23.160]  都把這個目光
[00:06:23.160 --> 00:06:25.400]  就焦點放在哪裡呢
[00:06:25.400 --> 00:06:28.640]  放在12月中旬
[00:06:28.640 --> 00:06:29.680]  我的女兒跟我說
[00:06:29.680 --> 00:06:30.480]  他們下個禮拜
[00:06:30.480 --> 00:06:32.080]  他們醫院第一戶人員
[00:06:32.080 --> 00:06:34.240]  就可以開始打針了
[00:06:34.240 --> 00:06:36.720]  可以打疫苗了
[00:06:36.720 --> 00:06:38.360]  那麼這個疫苗打兩針
[00:06:38.360 --> 00:06:38.800]  第一個
[00:06:38.800 --> 00:06:39.480]  第一個
[00:06:39.480 --> 00:06:40.080]  第一次
[00:06:40.080 --> 00:06:41.480]  然後再隔三個禮拜
[00:06:41.480 --> 00:06:42.840]  再打一次
[00:06:42.840 --> 00:06:44.880]  據說效果95%
[00:06:44.880 --> 00:06:48.920]  有沒有
[00:06:48.920 --> 00:06:50.640]  弟兄姊妹
[00:06:50.640 --> 00:06:52.760]  所以等到疫苗
[00:06:52.760 --> 00:06:54.440]  這個都打了
[00:06:54.440 --> 00:06:55.800]  明年三月
[00:06:55.800 --> 00:06:59.640]  可能會有一億劑的疫苗來到
[00:06:59.640 --> 00:07:00.960]  那麼給他久一點時間
[00:07:00.960 --> 00:07:03.560]  等到明年的六月
[00:07:03.560 --> 00:07:06.520]  怎麼樣
[00:07:06.520 --> 00:07:07.520]  全部都打完了
[00:07:07.520 --> 00:07:09.120]  全美國的人都打完了
[00:07:09.120 --> 00:07:11.160]  假設
[00:07:11.160 --> 00:07:14.480]  那個時候我們就可以怎麼樣
[00:07:14.480 --> 00:07:16.680]  就繼續慈體聚會
[00:07:16.680 --> 00:07:18.800]  我們就繼續吃喝玩樂
[00:07:18.800 --> 00:07:22.040]  我們就繼續做吃喝起來玩耍
[00:07:22.040 --> 00:07:22.920]  親愛的弟兄姊妹
[00:07:22.920 --> 00:07:24.680]  是嗎
[00:07:24.680 --> 00:07:26.040]  如果我們的基督徒
[00:07:26.040 --> 00:07:28.120]  我們的盼望也是如此
[00:07:28.120 --> 00:07:30.120]  我弟兄姊妹我的意思不是反對疫苗
[00:07:30.120 --> 00:07:32.800]  千萬不要誤會我意思
[00:07:32.800 --> 00:07:34.840]  但是我擔心那件事情
[00:07:34.840 --> 00:07:35.800]  我們人裡面
[00:07:35.800 --> 00:07:38.200]  人性裡面有一種傾向
[00:07:38.200 --> 00:07:43.200]  就是我們想要去依靠可看見的東西
[00:07:43.200 --> 00:07:45.080]  所以我們對那一位看不見的神
[00:07:45.080 --> 00:07:47.080]  很多時候我們就沒有辦法依靠
[00:07:47.080 --> 00:07:49.520]  所以救援你可以看見以色列人拜偶像
[00:07:49.520 --> 00:07:50.880]  就是這樣子
[00:07:50.880 --> 00:07:52.080]  親愛的弟兄姊妹
[00:07:52.080 --> 00:07:53.520]  請你記得一件事情
[00:07:53.520 --> 00:07:55.880]  疫情在我們前面講到第四頁的時候
[00:07:55.880 --> 00:07:56.720]  已經講過了
[00:07:56.720 --> 00:07:59.080]  瘟疫飢荒戰爭
[00:07:59.080 --> 00:08:01.880]  還有甚至野獸的這些的傷害
[00:08:01.880 --> 00:08:06.480]  要殺死當時候四分之一的人口
[00:08:06.480 --> 00:08:08.800]  而那個還不是最慘的
[00:08:08.800 --> 00:08:11.080]  接下來今天我們要講到的
[00:08:11.080 --> 00:08:12.200]  接下來我們要講到
[00:08:12.200 --> 00:08:14.880]  今天所講到這一個災難
[00:08:14.880 --> 00:08:16.760]  那個是災難的
[00:08:16.760 --> 00:08:17.680]  很可怕
[00:08:17.680 --> 00:08:21.760]  天崩地裂
[00:08:21.760 --> 00:08:23.160]  我們稍微再看一下
[00:08:23.160 --> 00:08:25.360]  在啟示錄裡面這個年代表
[00:08:25.360 --> 00:08:26.680]  你就可以有一個概念
[00:08:26.680 --> 00:08:28.160]  我盼望在這段時間
[00:08:28.160 --> 00:08:31.080]  你也可能以前都從來沒有看過啟示錄
[00:08:31.080 --> 00:08:32.680]  好好的去看一下
[00:08:32.680 --> 00:08:35.280]  你不必一定要去找什麼解經書
[00:08:35.280 --> 00:08:38.280]  但是你就好好的把這個仔細的內容看一下
[00:08:38.280 --> 00:08:40.080]  更多的去了解熟悉
[00:08:40.080 --> 00:08:42.280]  你看看
[00:08:42.280 --> 00:08:43.760]  在這個啟示錄裡面提到說
[00:08:43.760 --> 00:08:45.560]  我們剛才已經我們已經講過了
[00:08:45.560 --> 00:08:46.960]  對不對 講到七個教會
[00:08:46.960 --> 00:08:48.760]  講到寶座 講到七印
[00:08:48.760 --> 00:08:49.360]  是不是
[00:08:49.360 --> 00:08:51.960]  那麼七印在第六第七章
[00:08:51.960 --> 00:08:53.080]  第六第七章
[00:08:53.080 --> 00:08:54.280]  接下來
[00:08:54.280 --> 00:08:57.480]  接下來就會開始講到七號
[00:08:57.480 --> 00:08:59.080]  再過來就是七晚
[00:08:59.080 --> 00:09:02.480]  那這些都是在災難要發生的時候
[00:09:02.480 --> 00:09:05.680]  而第六印開始
[00:09:05.680 --> 00:09:09.080]  這一個情況是什麼呢
[00:09:09.080 --> 00:09:10.880]  這個情況是一個
[00:09:10.880 --> 00:09:18.880]  好像是天崩地裂的情況
[00:09:18.880 --> 00:09:22.080]  看看這一個圖片
[00:09:22.080 --> 00:09:24.880]  好像是世界末日的光景
[00:09:24.880 --> 00:09:26.480]  其實這個世界末日的光景
[00:09:26.480 --> 00:09:28.280]  這個當中沒有辦法把它形容出來
[00:09:28.280 --> 00:09:30.280]  因為我們今天所讀到的是一個
[00:09:30.280 --> 00:09:32.480]  整個自然界的一個現象
[00:09:32.480 --> 00:09:37.880]  可以說整個自然界都發生了一個崩解
[00:09:37.880 --> 00:09:40.080]  天崩地裂
[00:09:40.080 --> 00:09:41.880]  在第六印揭開的時候
[00:09:41.880 --> 00:09:45.680]  會發生天崩地裂的情況
[00:09:45.680 --> 00:09:46.680]  在這裡
[00:09:46.680 --> 00:09:48.280]  他把用七個
[00:09:48.280 --> 00:09:50.080]  你仔細看生機裡面
[00:09:50.080 --> 00:09:52.480]  第一個他講到地
[00:09:52.480 --> 00:09:53.480]  再來呢
[00:09:53.480 --> 00:09:54.880]  他說地大震動
[00:09:54.880 --> 00:09:56.080]  再來講到什麼
[00:09:56.080 --> 00:09:57.080]  日 有沒有
[00:09:57.080 --> 00:10:01.480]  日頭變黑
[00:10:01.480 --> 00:10:03.480]  你看看日頭變黑
[00:10:03.480 --> 00:10:09.080]  這七個都代表著整個自然界的代表
[00:10:09.080 --> 00:10:12.080]  他用這七件事情來代表整個自然界
[00:10:12.080 --> 00:10:15.680]  表明整個自然界都要發生一種
[00:10:15.680 --> 00:10:18.280]  從來未見的一種變化
[00:10:18.280 --> 00:10:19.280]  我們來看看
[00:10:19.280 --> 00:10:20.880]  他這裡說日頭變黑
[00:10:20.880 --> 00:10:21.280]  有沒有
[00:10:21.280 --> 00:10:23.480]  日頭變黑
[00:10:23.480 --> 00:10:25.080]  日頭變黑並不是新事
[00:10:25.080 --> 00:10:25.680]  為什麼呢
[00:10:25.680 --> 00:10:29.880]  因為在歷史上曾經發生過
[00:10:29.880 --> 00:10:32.080]  他說變黑像毛布
[00:10:32.080 --> 00:10:35.080]  然後又變紅
[00:10:35.080 --> 00:10:36.280]  月要變紅
[00:10:36.280 --> 00:10:37.080]  有沒有
[00:10:37.080 --> 00:10:37.880]  那變黑呢
[00:10:37.880 --> 00:10:39.880]  這叫月全食
[00:10:39.880 --> 00:10:42.280]  那麼這個月變紅呢
[00:10:42.280 --> 00:10:44.280]  這個叫做什麼
[00:10:44.280 --> 00:10:48.480]  這叫月全食
[00:10:48.480 --> 00:10:53.480]  再過來他說天上的星辰墜落於地
[00:10:53.480 --> 00:10:55.880]  天上的星辰墜落於地
[00:10:55.880 --> 00:10:56.680]  這是什麼呢
[00:10:56.680 --> 00:11:01.280]  這是好像是流星雨
[00:11:01.280 --> 00:11:05.880]  流星雨
[00:11:05.880 --> 00:11:08.480]  在1833年的時候
[00:11:08.480 --> 00:11:12.680]  當時候曾經發生過一次的流星雨
[00:11:12.680 --> 00:11:14.480]  那個流星雨
[00:11:14.480 --> 00:11:21.080]  幾十萬顆的流星就這樣掉下來
[00:11:21.080 --> 00:11:25.080]  當時候的人真的是感覺到好像世界末日來臨
[00:11:25.080 --> 00:11:28.080]  我們1833年到現在
[00:11:28.080 --> 00:11:29.880]  中間也隔了多少年了
[00:11:29.880 --> 00:11:31.880]  隔了上百年的時間
[00:11:31.880 --> 00:11:33.480]  一百多年的時間
[00:11:33.480 --> 00:11:35.880]  那1833年那個年代的人
[00:11:35.880 --> 00:11:37.680]  看到這個流星雨的時候
[00:11:37.680 --> 00:11:40.880]  他們就感覺到真的是好像是末日來臨了
[00:11:40.880 --> 00:11:41.480]  丟子妹
[00:11:41.480 --> 00:11:44.880]  所以這些都是在歷史上面曾經發生過的
[00:11:44.880 --> 00:11:47.680]  並不是說我們在這裡捏造
[00:11:47.680 --> 00:11:48.880]  可是丟子妹
[00:11:48.880 --> 00:11:50.680]  我相信在這個地方
[00:11:50.680 --> 00:11:53.280]  很多的解經家也這樣子的認為
[00:11:53.280 --> 00:11:54.680]  這個並不是說
[00:11:54.680 --> 00:12:01.280]  你要用這個現在已經發生的天象來對照它
[00:12:01.280 --> 00:12:03.880]  神可不可以使這個宇宙萬物
[00:12:03.880 --> 00:12:06.280]  整個天空這樣子做一些的變化
[00:12:06.280 --> 00:12:08.080]  是我們過去從來沒有經驗過的
[00:12:08.080 --> 00:12:09.680]  可不可以
[00:12:09.680 --> 00:12:11.680]  可不可以
[00:12:11.680 --> 00:12:14.080]  否則今天很多科學家
[00:12:14.080 --> 00:12:16.280]  或者是研究什麼Global Warming的人
[00:12:16.280 --> 00:12:18.280]  他就用這些大自然的一些
[00:12:18.280 --> 00:12:21.080]  過去的一些經驗來解釋這些現象
[00:12:21.080 --> 00:12:23.280]  總之他解釋最後的結論就是說
[00:12:23.280 --> 00:12:24.280]  你不用擔心
[00:12:24.280 --> 00:12:27.080]  這些過去都發生過
[00:12:27.080 --> 00:12:27.880]  千萬小心
[00:12:27.880 --> 00:12:29.080]  千萬小心
[00:12:29.080 --> 00:12:32.880]  千萬不要變成這一種的解經了
[00:12:32.880 --> 00:12:35.680]  丟子妹
[00:12:35.680 --> 00:12:41.480]  月亮、星球、星辰都在改變
[00:12:41.480 --> 00:12:44.880]  所以揭開第六印
[00:12:44.880 --> 00:12:47.080]  那麼大地震
[00:12:47.080 --> 00:12:50.480]  日全食、月全食、流星雨
[00:12:50.480 --> 00:12:55.280]  還有天地移位
[00:12:55.280 --> 00:13:00.680]  我們看看這是從2008年到2018年的
[00:13:00.680 --> 00:13:03.880]  這個有關全世界的地震的統計
[00:13:03.880 --> 00:13:07.280]  你可以看見這個數據有沒有
[00:13:07.280 --> 00:13:10.280]  一直這樣子的
[00:13:10.280 --> 00:13:13.680]  這個頻率很頻繁的
[00:13:13.680 --> 00:13:15.880]  這些的地震
[00:13:15.880 --> 00:13:18.280]  就我們自己所經歷到的
[00:13:18.280 --> 00:13:21.480]  我去過中國的汶川大地震
[00:13:21.480 --> 00:13:23.280]  台灣的921大地震
[00:13:23.280 --> 00:13:25.280]  尼泊爾大地震
[00:13:25.280 --> 00:13:28.280]  這些都是比較近來近發生的這些大地震
[00:13:28.280 --> 00:13:30.680]  你去看那個地方的時候就覺得說
[00:13:30.680 --> 00:13:36.280]  真的是到處都好像是廢墟一樣
[00:13:36.280 --> 00:13:41.280]  其中怎麼那麼大的地震
[00:13:41.280 --> 00:13:44.080]  並沒有是哪一個原子彈炸彈
[00:13:44.080 --> 00:13:46.480]  但是就蹦一下
[00:13:46.480 --> 00:13:52.080]  整個的那個城市就瓦解了
[00:13:52.080 --> 00:13:53.480]  在這裡面還提到說
[00:13:53.480 --> 00:13:59.280]  剛才提到那個雪紅月有沒有
[00:13:59.280 --> 00:14:02.080]  那麼根據這個
[00:14:02.080 --> 00:14:04.280]  在這個歷史上面來講
[00:14:04.280 --> 00:14:09.680]  其實過去也曾經發生過這個雪紅月的情況
[00:14:09.680 --> 00:14:14.080]  那麼到了2014到2015年的時候
[00:14:14.080 --> 00:14:17.080]  這一段時間就發生了
[00:14:17.080 --> 00:14:19.480]  特別是連環的
[00:14:19.480 --> 00:14:23.080]  連環四個雪紅月發生
[00:14:23.080 --> 00:14:25.480]  好像感覺到那個
[00:14:25.480 --> 00:14:30.680]  這個月變紅的這一個天階的這個意象
[00:14:30.680 --> 00:14:32.680]  好像越來越厲害
[00:14:32.680 --> 00:14:36.480]  越來越頻繁
[00:14:36.480 --> 00:14:40.080]  那就是當我們看見這些
[00:14:40.080 --> 00:14:42.680]  這些的現象發生之後
[00:14:42.680 --> 00:14:44.080]  這裡提到說
[00:14:44.080 --> 00:14:46.080]  第六應的開始
[00:14:46.080 --> 00:14:47.680]  只不過是要帶出
[00:14:47.680 --> 00:14:49.680]  接著還是什麼第七應
[00:14:49.680 --> 00:14:51.480]  第七應揭開之後
[00:14:51.480 --> 00:14:53.880]  就要帶進七號的災難
[00:14:53.880 --> 00:14:55.680]  那麼七號的災難
[00:14:55.680 --> 00:15:01.480]  就可能是末後七連大災難的開始
[00:15:01.480 --> 00:15:02.880]  所以丟子妹
[00:15:02.880 --> 00:15:04.280]  你說很多人說
[00:15:04.280 --> 00:15:06.080]  你說祖來的日子近了
[00:15:06.080 --> 00:15:09.480]  這個好像已經講了一兩千年了
[00:15:09.480 --> 00:15:11.480]  為什麼還是這樣子還沒有來啊
[00:15:11.480 --> 00:15:12.680]  親愛的丟子妹
[00:15:12.680 --> 00:15:15.480]  我覺得我們今天生活在這個時代的人
[00:15:15.480 --> 00:15:19.080]  我們會比以前的要會更容易去感覺到這個世界的脈動
[00:15:19.080 --> 00:15:19.680]  是不是
[00:15:19.680 --> 00:15:20.680]  藉著網路
[00:15:20.680 --> 00:15:22.280]  藉著這些五眼佛教的媒體
[00:15:22.280 --> 00:15:24.680]  我們很快就知道這世界發生的事情
[00:15:24.680 --> 00:15:26.280]  以前可能你今天在俄羅斯
[00:15:26.280 --> 00:15:28.280]  在這個歐洲發生的事情
[00:15:28.280 --> 00:15:29.880]  你也不曉得
[00:15:29.880 --> 00:15:31.880]  但是現在你一下就知道了
[00:15:31.880 --> 00:15:33.680]  你就越來越能夠感覺到
[00:15:33.680 --> 00:15:34.680]  神的手
[00:15:34.680 --> 00:15:37.480]  神好像在整個的大環境
[00:15:37.480 --> 00:15:39.280]  讓我們看見神來的日子
[00:15:39.280 --> 00:15:42.880]  祖來的日子越來越近了
[00:15:42.880 --> 00:15:43.880]  那聖經上裡面
[00:15:43.880 --> 00:15:49.280]  舊約裡面講的這個日子叫做耶和華的日子
[00:15:49.280 --> 00:15:55.080]  耶爾書第二章三十節到三十一節
[00:15:55.080 --> 00:15:56.680]  我們看這裡講什麼
[00:15:56.680 --> 00:15:59.480]  耶爾說在天上地下我要顯出旗幟
[00:15:59.480 --> 00:16:02.080]  有雪有火有煙柱
[00:16:02.080 --> 00:16:03.880]  日頭要變黑
[00:16:03.880 --> 00:16:05.080]  月亮要變為雪
[00:16:05.080 --> 00:16:05.680]  看到沒有
[00:16:05.680 --> 00:16:07.480]  又講了這件事情
[00:16:07.480 --> 00:16:11.480]  這都在耶和華大而可畏的日子
[00:16:11.480 --> 00:16:15.480]  未到以前
[00:16:15.480 --> 00:16:17.880]  所以請記得耶和華的日子
[00:16:17.880 --> 00:16:19.680]  聖經上講耶和華的日子
[00:16:19.680 --> 00:16:21.280]  就是指的什麼
[00:16:21.280 --> 00:16:24.280]  就是主再來的那個日子
[00:16:24.280 --> 00:16:28.280]  那也就是這個新約講末後的日子
[00:16:28.280 --> 00:16:29.480]  末日
[00:16:29.480 --> 00:16:31.280]  這個日子之前
[00:16:31.280 --> 00:16:33.480]  剛才說的那些現象都會發生
[00:16:33.480 --> 00:16:34.880]  喜事錄第六章這邊
[00:16:34.880 --> 00:16:37.280]  已經講到這個天崩地裂的現象
[00:16:37.280 --> 00:16:43.280]  換句話說是那個日子要來之前的現象
[00:16:43.280 --> 00:16:44.680]  那我們再來看
[00:16:44.680 --> 00:16:49.080]  在這個以色亞書十三章九到十節
[00:16:49.080 --> 00:16:50.080]  這裡也提到說
[00:16:50.080 --> 00:16:52.280]  耶和華的日子臨到
[00:16:52.280 --> 00:16:53.680]  然後接著說什麼呢
[00:16:53.680 --> 00:16:57.080]  天上的眾星樹都不發光
[00:16:57.080 --> 00:16:58.880]  日頭一出就變黑暗
[00:16:58.880 --> 00:17:00.880]  月亮也不放光
[00:17:00.880 --> 00:17:04.280]  看到沒有
[00:17:04.280 --> 00:17:06.080]  那不僅僅是舊約裡面講
[00:17:06.080 --> 00:17:08.280]  先知們在講
