
[00:00:00.000 --> 00:00:04.000]  一起來低頭先有個祈禱
[00:04:36.720 --> 00:04:41.560]  但是對我來說手術室對我來說是一個很精彩
[00:04:41.560 --> 00:04:44.080]  開我眼界的地方
[00:04:44.080 --> 00:04:49.560]  而今天這個主角來講彼得
[00:04:49.560 --> 00:04:53.160]  神也是這樣來開了他的眼睛
[00:04:53.160 --> 00:04:55.280]  開了他的眼光
[00:04:55.280 --> 00:04:57.960]  我們一起來看一看這段經文
[00:04:57.960 --> 00:05:02.480]  我們今天來讀的是《士蘭傳》十章
[00:05:02.480 --> 00:05:05.080]  我們先來讀一到八節 好嗎?
[00:05:05.080 --> 00:05:07.080]  我們預備開始
[00:05:07.080 --> 00:05:13.720]  這裡一開始就介紹了一個人物叫哥利劉
[00:05:13.720 --> 00:05:16.640]  接著就介紹了兩個西門
[00:05:16.640 --> 00:05:20.840]  一個本身就住在這個叫約柏地方的西門
[00:05:20.840 --> 00:05:23.800]  他就是一個做皮革的
[00:05:23.800 --> 00:05:25.120]  就是處理一些皮革
[00:05:25.120 --> 00:05:31.000]  可能是怎樣將那些皮的屍體的皮整理好
[00:05:31.000 --> 00:05:34.960]  以致可以做成一些皮革來出售
[00:05:34.960 --> 00:05:37.240]  或者是做一些加工的東西
[00:05:37.240 --> 00:05:39.040]  而另外一個的西門
[00:05:39.040 --> 00:05:42.840]  就是在耶穌的十二門徒裡面的西門彼得
[00:05:42.840 --> 00:05:44.480]  而現在這個西門彼得
[00:05:44.480 --> 00:05:49.160]  這個耶穌的門徒就住在這個西門的家裡面
[00:05:49.160 --> 00:05:51.360]  他是因為知道那裡有人信主
[00:05:51.360 --> 00:05:55.240]  而來到接著走了一個叫死人復活
[00:05:55.240 --> 00:05:57.840]  是不是?上個星期講到大比大
[00:05:57.840 --> 00:06:00.520]  一個很好的姊妹
[00:06:00.520 --> 00:06:04.360]  他會照顧周濟窮人的一個這樣的姊妹
[00:06:04.360 --> 00:06:08.440]  彼得就令到她從死中復活
[00:06:08.440 --> 00:06:10.680]  從死人裡面來到去復活
[00:06:10.680 --> 00:06:17.960]  整個第十章一共有48節這麼長
[00:06:17.960 --> 00:06:24.120]  而我們今天看的只是三部份裡面的頭一部份
[00:06:24.120 --> 00:06:28.920]  是很小的一小部
[00:06:28.920 --> 00:06:33.000]  不過這個影響非常之深遠
[00:06:33.000 --> 00:06:36.640]  在第一到二十三節這一段
[00:06:36.640 --> 00:06:45.360]  其實就是說怎樣預備彼得去接受哥利留的邀請
[00:06:45.360 --> 00:06:47.960]  有沒有試過請人很艱難?
[00:06:47.960 --> 00:06:51.240]  請人吃飯很艱難
[00:06:51.240 --> 00:06:52.680]  請人吃飯
[00:06:52.680 --> 00:07:01.720]  這裡就是說哥利留要請彼得來家裡吃一頓飯的預備
[00:07:01.720 --> 00:07:07.440]  你會看到這個預備是誰來做主動的呢?聖靈
[00:07:07.440 --> 00:07:12.000]  聖靈來做主動去促成這件事
[00:07:12.000 --> 00:07:15.600]  所以說沒有聖靈就沒有這頓飯了
[00:07:15.600 --> 00:07:17.440]  你可以這樣去講
[00:07:17.440 --> 00:07:21.160]  而當你發覺特別在第二年
[00:07:21.160 --> 00:07:22.360]  我再講這個分段
[00:07:22.360 --> 00:07:25.200]  然後二十四到四十三節應該是下次會講到
[00:07:25.200 --> 00:07:28.240]  就是他們兩個終於相遇了
[00:07:28.240 --> 00:07:33.080]  這個見面在哥利留的家裡發生
[00:07:33.080 --> 00:07:36.120]  然後就是彼得的講道
[00:07:36.120 --> 00:07:39.480]  接著四十四到四十八節就是信主
[00:07:39.480 --> 00:07:41.920]  這位哥利留信主很開心
[00:07:41.920 --> 00:07:43.800]  有人信主當然開心
[00:07:43.800 --> 00:07:46.080]  然後還是接受水禮
[00:07:46.080 --> 00:07:48.360]  有些人說這段經文當然重要
[00:07:48.360 --> 00:07:50.000]  講外邦人信主
[00:07:50.000 --> 00:07:51.800]  第一個外邦人信主
[00:07:51.800 --> 00:07:54.360]  No 第八章已經講了
[00:07:54.360 --> 00:07:59.280]  有一個叫古實的埃塞俄比亞的太監
[00:07:59.280 --> 00:08:02.840]  他的信主比這個早
[00:08:02.840 --> 00:08:05.800]  是不是路加寫的時候
[00:08:05.800 --> 00:08:14.080]  刻意將那位無名無姓的太監先講
[00:08:14.080 --> 00:08:15.680]  告訴你不要搞錯
[00:08:15.680 --> 00:08:19.280]  我不是想告訴你第一個外邦人信主的事蹟
[00:08:19.280 --> 00:08:25.160]  但其實你記得耶穌都稱讚過一個伯夫長
[00:08:25.160 --> 00:08:28.920]  他說他的信心你在耶路撒冷是找不到的
[00:08:28.920 --> 00:08:34.960]  所以外邦人對耶穌的信任
[00:08:34.960 --> 00:08:36.240]  不是今天開始
[00:08:36.240 --> 00:08:38.160]  也不是在《少林寺傳》開始
[00:08:38.160 --> 00:08:41.040]  耶穌的時期當時也有
[00:08:41.040 --> 00:08:43.200]  不是講這個外邦人信主
[00:08:43.200 --> 00:08:46.360]  因為我們知道上一章不是講了第九章
[00:08:46.360 --> 00:08:47.600]  講了保羅
[00:08:47.600 --> 00:08:51.240]  保羅就是一個外邦福音的使者
[00:08:51.240 --> 00:08:54.360]  就是神要準備猜他去到外邦
[00:08:54.360 --> 00:08:58.560]  甚至他繼續向西北那方面
[00:08:58.560 --> 00:08:59.760]  向亞細亞走
[00:08:59.760 --> 00:09:01.640]  也繼續向歐洲走
[00:09:01.640 --> 00:09:06.040]  將福音帶到當時羅馬帝國的核心
[00:09:06.040 --> 00:09:08.520]  羅馬這個城市
[00:09:08.520 --> 00:09:11.480]  就應驗了《使徒函傳》一章八節裏面
[00:09:11.480 --> 00:09:13.800]  講這個在地域上面
[00:09:13.800 --> 00:09:17.960]  地區上怎樣由耶路撒冷這個地方
[00:09:17.960 --> 00:09:20.960]  開始直至去到地極
[00:09:20.960 --> 00:09:24.360]  而當時來到講羅馬整個的統治
[00:09:24.360 --> 00:09:27.120]  上次第八章講肥利帶著這個太監
[00:09:27.120 --> 00:09:35.800]  是去到這個西南方的埃塞俄比亞
[00:09:35.800 --> 00:09:38.280]  如果你這樣看的時候
[00:09:38.280 --> 00:09:40.000]  一個向下走
[00:09:40.000 --> 00:09:41.400]  一個橫走
[00:09:41.400 --> 00:09:42.800]  其實是一個C字
[00:09:42.800 --> 00:09:45.960]  這個擴展其實是正在去
[00:09:45.960 --> 00:09:46.880]  不是單向
[00:09:46.880 --> 00:09:48.240]  只是向歐洲
[00:09:48.240 --> 00:09:50.040]  其實非洲都有
[00:09:50.040 --> 00:09:52.360]  這個是《使徒函傳》一章八節裏面
[00:09:52.360 --> 00:09:54.040]  所講的一個應驗
[00:09:54.040 --> 00:09:55.880]  但是回到這裏
[00:09:55.880 --> 00:09:58.320]  又會講在塞馬利亞
[00:09:58.320 --> 00:10:00.120]  在該塞尼亞這個地方
[00:10:00.120 --> 00:10:03.920]  這個地方的特點就是一個駐軍城
[00:10:03.920 --> 00:10:06.200]  駐軍城就是一個
[00:10:06.200 --> 00:10:08.320]  羅馬他們統治的時候
[00:10:08.320 --> 00:10:14.200]  有的官長或者他們的兵團怎樣團聚在這裏
[00:10:14.200 --> 00:10:16.840]  你看到這個是意大利人
[00:10:16.840 --> 00:10:22.080]  他是一個百分百的外邦人
[00:10:22.080 --> 00:10:24.680]  也是一個百分百的羅馬人
[00:10:24.680 --> 00:10:27.240]  因為他要管治這個城市
[00:10:27.240 --> 00:10:32.880]  所以他要用羅馬兵來管理猶太人
[00:10:32.880 --> 00:10:34.880]  這個就是羅馬政府
[00:10:34.880 --> 00:10:38.040]  我想每個政府都是這樣的
[00:10:38.040 --> 00:10:40.040]  就是用你自己的親信
[00:10:40.040 --> 00:10:43.560]  用你的人來去管一些殖民地的人
[00:10:43.560 --> 00:10:48.480]  或者一些不屬於你們地區的人
[00:10:48.480 --> 00:10:49.880]  而來到這裏
[00:10:49.880 --> 00:10:54.560]  你就會以為第十章就講完整個哥利樓的信主
[00:10:54.560 --> 00:10:55.880]  其實還沒有
[00:10:55.880 --> 00:10:59.080]  因為去到十一章一到十八節
[00:10:59.080 --> 00:11:01.680]  他會繼續講回這件事
[00:11:01.680 --> 00:11:04.520]  而講回這件事是由彼得來講
[00:11:04.520 --> 00:11:10.480]  是彼得去講為這件事辯護
[00:11:10.480 --> 00:11:13.120]  我們來看那段輔助經文
[00:11:13.120 --> 00:11:18.640]  在《史達林傳》十一章一到三節
[00:11:18.640 --> 00:11:21.040]  我們一起來讀出
[00:11:21.040 --> 00:11:23.440]  司徒
[00:11:23.440 --> 00:11:25.240]  他為甚麼辯護
[00:11:25.240 --> 00:11:28.320]  就是為這一餐飯辯護
[00:11:28.320 --> 00:11:35.360]  而這一餐飯是給一班在猶太地區的基督徒
[00:11:35.360 --> 00:11:37.840]  來去質問
[00:11:37.840 --> 00:11:39.520]  是自己人
[00:11:39.520 --> 00:11:41.960]  他不是給法利塞人去問他
[00:11:41.960 --> 00:11:43.400]  而是給自己人
[00:11:43.400 --> 00:11:47.360]  那班在一到七章裏面所講的
[00:11:47.360 --> 00:11:49.640]  有三千有五千
[00:11:49.640 --> 00:11:52.880]  一路信主那班的人來去問他
[00:11:52.880 --> 00:11:54.080]  我不知道是哪一個
[00:11:54.080 --> 00:11:59.600]  不過似乎他們的質問是他們很關注的事
[00:11:59.600 --> 00:12:01.600]  為甚麼你跟外邦人
[00:12:01.600 --> 00:12:02.600]  甚麼
[00:12:02.600 --> 00:12:03.880]  吃飯
[00:12:03.880 --> 00:12:05.920]  嘩 這麼嚴重的
[00:12:05.920 --> 00:12:08.040]  是不是一件很嚴重的事情
[00:12:08.040 --> 00:12:09.520]  還有這件事
[00:12:09.520 --> 00:12:12.920]  去到《史達林傳》十五章又再提
[00:12:12.920 --> 00:12:16.160]  不過在那裏就不再提哥利留這個名字
[00:12:16.160 --> 00:12:18.560]  不過這件事又拿出來
[00:12:18.560 --> 00:12:22.520]  所以重要性就是這件事有一個連續性
[00:12:22.520 --> 00:12:25.000]  就好像上一章第九章
[00:12:25.000 --> 00:12:29.240]  保羅信主是有連續性的
[00:12:29.240 --> 00:12:31.640]  因為講到第一個的太監信主
[00:12:31.640 --> 00:12:33.960]  我們就沒有他的消息
[00:12:33.960 --> 00:12:35.680]  沒有他的下落
[00:12:35.680 --> 00:12:39.520]  但第九章這個前名叫掃羅
[00:12:39.520 --> 00:12:41.520]  一個碧巴教會的人
[00:12:41.520 --> 00:12:43.000]  後來信主
[00:12:43.000 --> 00:12:47.040]  而在後面還一直在講他的事情
[00:12:47.040 --> 00:12:54.560]  所以這三個用個人得救來看這三章的時候
[00:12:54.560 --> 00:12:57.200]  你就會覺得有一些連貫性
[00:12:57.200 --> 00:12:59.040]  有一些相同的地方
[00:12:59.040 --> 00:13:02.080]  亦都有不同的地方
[00:13:02.080 --> 00:13:04.520]  相同的地方就是你看的時候
[00:13:04.520 --> 00:13:06.920]  你就要溫習一下你記不記得了
[00:13:06.920 --> 00:13:11.400]  就是聖靈怎樣來主導整件事情
[00:13:11.400 --> 00:13:12.600]  每一步
[00:13:12.600 --> 00:13:15.560]  你記得我上次講經證就是講肥理
[00:13:15.560 --> 00:13:17.080]  就是神就說你去吧
[00:13:17.080 --> 00:13:18.480]  走那條路
[00:13:18.480 --> 00:13:20.480]  曠野那條路
[00:13:20.480 --> 00:13:22.880]  然後就說你去吧前面有輛車
[00:13:22.880 --> 00:13:24.440]  他去到之後
[00:13:24.440 --> 00:13:27.160]  他就開始肥理就上那輛車
[00:13:27.160 --> 00:13:28.080]  很自然的
[00:13:28.080 --> 00:13:29.000]  是不是走到過去
[00:13:29.000 --> 00:13:31.560]  你看耳塞書你認不認識
[00:13:31.560 --> 00:13:33.040]  你知不知道講什麼
[00:13:33.040 --> 00:13:35.440]  然後那個太監就問問題
[00:13:35.440 --> 00:13:38.440]  跟著他們就很自然邀請了他上那輛車
[00:13:38.440 --> 00:13:39.720]  很自然的
[00:13:39.720 --> 00:13:42.040]  亦都沒有需要辯護的
[00:13:42.040 --> 00:13:44.200]  但是來到這件事情
[00:13:44.200 --> 00:13:48.360]  彼得要為這件事情來辯護
[00:13:48.360 --> 00:13:52.000]  最妙的都不是在這裡
[00:13:52.000 --> 00:13:55.920]  最妙的就是我們來看《哲行傳》十章的二十七到三十節
[00:13:55.920 --> 00:14:00.040]  就是我開一點估下個禮拜
[00:14:00.040 --> 00:14:00.760]  港獨
[00:14:00.760 --> 00:14:01.600]  下次啦
[00:14:01.600 --> 00:14:03.400]  港獨會講的內容
[00:14:03.400 --> 00:14:04.640]  我們一起來看
[00:14:04.640 --> 00:14:08.840]  都是在《輔助經文》的十章的二十七到三十節
[00:14:08.840 --> 00:14:10.680]  我們一起來讀
[00:14:10.680 --> 00:14:16.800]  彼得見到高麗樓一進去
[00:14:16.800 --> 00:14:22.720]  他就講了兩個很重要的消息給我們知道
[00:14:22.720 --> 00:14:24.280]  或者是很重要
[00:14:24.280 --> 00:14:26.880]  他困惑些什麼
[00:14:26.880 --> 00:14:30.720]  因為我今天給的主題就是在困惑裡面前行
[00:14:30.720 --> 00:14:32.000]  他困惑什麼呢
[00:14:32.000 --> 00:14:33.200]  第一個就是說
[00:14:33.200 --> 00:14:34.720]  進到別人家裡
[00:14:34.720 --> 00:14:35.880]  你知不知道
[00:14:35.880 --> 00:14:41.000]  其實猶太人和別國的人就是外邦人
[00:14:41.000 --> 00:14:46.640]  的結交來往是不符合規矩的
[00:14:46.640 --> 00:14:51.680]  就是請人吃了一個很大的什麼麵
[00:14:51.680 --> 00:14:52.280]  我不知道
[00:14:52.280 --> 00:14:55.640]  總之就是
[00:14:55.640 --> 00:14:58.280]  他告訴你不符合規矩的
[00:14:58.280 --> 00:15:01.000]  不過他來了
[00:15:01.000 --> 00:15:04.640]  但是他告訴你其實這樣是不符合規矩的
[00:15:04.640 --> 00:15:05.520]  也不要緊
[00:15:05.520 --> 00:15:08.080]  第二個就是說什麼
[00:15:08.080 --> 00:15:10.280]  你叫我來做什麼
[00:15:10.280 --> 00:15:15.120]  他連來做什麼都好像還不知道
[00:15:15.120 --> 00:15:21.320]  所以他是帶著這兩個這樣的困惑
[00:15:21.320 --> 00:15:24.800]  來開始他的行程
[00:15:24.800 --> 00:15:28.320]  或者怎樣神來預備他
[00:15:28.320 --> 00:15:30.120]  我們後面剛才也開了一股
[00:15:30.120 --> 00:15:31.960]  這個高麗樓最後信主
[00:15:31.960 --> 00:15:33.640]  這個信主的經過是怎樣
[00:15:33.640 --> 00:15:38.280]  還有他怎樣回應這個質問
[00:15:38.280 --> 00:15:41.520]  所以接下來這幾個星期不要停止
[00:15:41.520 --> 00:15:42.480]  繼續回來聚會
[00:15:42.480 --> 00:15:45.640]  你就會聽完整個司徒幸主
[00:15:45.640 --> 00:15:49.120]  好像賣廣告一樣
[00:15:49.120 --> 00:15:50.880]  我們來看一下
[00:15:50.880 --> 00:15:54.120]  這個高麗樓是什麼這麼特別的人呢
[00:15:54.120 --> 00:15:57.960]  而神怎樣來給他一個意象呢
[00:15:57.960 --> 00:15:59.440]  他就稱呼他是一個意大利人
[00:15:59.440 --> 00:16:00.160]  剛才也說了
[00:16:00.160 --> 00:16:04.040]  羅馬人特別派來去管理這些猶太人
[00:16:04.040 --> 00:16:05.560]  這樣羅馬人才放心
[00:16:05.560 --> 00:16:07.360]  然後說他是一個白夫長
[00:16:07.360 --> 00:16:12.760]  通常在那個地區裏大概有六個白夫長
[00:16:12.760 --> 00:16:15.160]  一個這樣的職位去管理一個地區
[00:16:15.160 --> 00:16:20.400]  所以可想而知一個白夫長是管理100個兵
[00:16:20.400 --> 00:16:21.560]  80至100個兵
[00:16:21.560 --> 00:16:25.760]  可想而知他的兵團的聚集是不少人
[00:16:25.760 --> 00:16:27.000]  但是他的形容
[00:16:27.000 --> 00:16:28.800]  說到他的官階
[00:16:28.800 --> 00:16:32.160]  說到他是一個人的民族
[00:16:32.160 --> 00:16:33.800]  說到他的名字
[00:16:33.800 --> 00:16:36.720]  然後就說到他是一個虔誠人
[00:16:36.720 --> 00:16:38.880]  我們在聖經裏面看到
[00:16:38.880 --> 00:16:40.440]  他形容他是一個虔誠人
[00:16:40.440 --> 00:16:44.120]  就知道他是一個敬拜耶和華的人
[00:16:44.120 --> 00:16:48.840]  一個去認識上帝
[00:16:48.840 --> 00:16:50.880]  認識這個猶太人所說的
[00:16:50.880 --> 00:16:55.560]  這位獨一真神的耶和華
[00:16:55.560 --> 00:16:57.240]  而他就是和他們一樣敬拜
[00:16:57.240 --> 00:17:01.600]  甚至他和他的全家都是敬畏神的
[00:17:01.600 --> 00:17:03.560]  敬畏神是一個標明
[00:17:03.560 --> 00:17:06.320]  就是他們對神的那種尊重
[00:17:06.320 --> 00:17:07.720]  不是玩玩下
[00:17:07.720 --> 00:17:09.000]  不是好奇
[00:17:09.000 --> 00:17:09.640]  不是出於好奇
[00:17:09.640 --> 00:17:13.400]  而是那種信仰上的尊重
[00:17:13.400 --> 00:17:16.840]  那種對上帝的敬畏
[00:17:16.840 --> 00:17:20.320]  然後他做了另外兩件事情
[00:17:20.320 --> 00:17:23.200]  就說他多多去周濟百姓
[00:17:23.200 --> 00:17:25.680]  說的百姓當然就是猶太人
[00:17:25.680 --> 00:17:29.880]  他用很多的金錢在這方面去周濟
[00:17:29.880 --> 00:17:33.320]  就是支持那些窮困的人士
[00:17:33.320 --> 00:17:36.680]  他很愛這裏的民族
[00:17:36.680 --> 00:17:38.120]  還有他說他常常禱告
[00:17:38.120 --> 00:17:41.840]  但其實這兩個正正就是神子民
[00:17:41.840 --> 00:17:43.080]  或者屬神的人
[00:17:43.080 --> 00:17:43.920]  屬上帝的人
[00:17:43.920 --> 00:17:44.840]  一個敬拜
[00:17:44.840 --> 00:17:50.560]  一個敬虔人的大家對他所說的期望
[00:17:50.560 --> 00:17:51.920]  所以都告訴你
[00:17:51.920 --> 00:18:00.640]  大家都覺得他是一個認真敬拜上帝的人
[00:18:00.640 --> 00:18:03.680]  然後說他的禱告
[00:18:03.680 --> 00:18:08.080]  特別說他遇到這個異象的時候
[00:18:08.080 --> 00:18:09.200]  是下午三點鐘
[00:18:09.200 --> 00:18:13.600]  這個是猶太人慣常的祈禱時間
[00:18:13.600 --> 00:18:15.080]  所以可想而知
[00:18:15.080 --> 00:18:19.400]  天使就說你的禱告已經夢神垂聽的時候
[00:18:19.400 --> 00:18:22.520]  即是說他已經有一個恆常
[00:18:22.520 --> 00:18:27.760]  觀賞了好像猶太人那樣的禱告生活
[00:18:27.760 --> 00:18:29.600]  一個這樣的祈禱生活
[00:18:29.600 --> 00:18:32.240]  還去幫助人
[00:18:32.240 --> 00:18:34.760]  好像尼加斯所說的
[00:18:34.760 --> 00:18:36.760]  好憐憫
[00:18:36.760 --> 00:18:40.560]  而這裏與神同行就說到他的這個祈禱生活
[00:18:40.560 --> 00:18:43.360]  所以當來到形容哥利留的時候
[00:18:43.360 --> 00:18:46.080]  其實如果你心水清一點
[00:18:46.080 --> 00:18:47.800]  或者你的記性好一點
[00:18:47.800 --> 00:18:50.600]  其實第九章的尾章
[00:18:50.600 --> 00:18:55.200]  彼得去到對著大比大的時候
[00:18:55.200 --> 00:18:56.440]  其實是差不多的
[00:18:56.440 --> 00:18:58.160]  那個形容那個描述
[00:18:58.160 --> 00:19:01.440]  都是說大比大是一個很樂意去幫助人
[00:19:01.440 --> 00:19:02.640]  一個很好的人
[00:19:02.640 --> 00:19:05.320]  然後彼得就叫他從死人中復活
[00:19:05.320 --> 00:19:07.280]  所以你可以聯想到
[00:19:07.280 --> 00:19:09.600]  就是這個這麼好的人
[00:19:09.600 --> 00:19:11.960]  好像大比大這麼好的人
[00:19:11.960 --> 00:19:16.000]  是配得神的祝福的
[00:19:16.000 --> 00:19:20.000]  是不是啊 好像是想告訴你一個這樣的圖畫
[00:19:20.000 --> 00:19:20.880]  來去形容
[00:19:20.880 --> 00:19:23.560]  而神也繼續引領著他
[00:19:23.560 --> 00:19:26.720]  就叫他去找西門彼得
[00:19:26.720 --> 00:19:28.080]  還給了一個地點
[00:19:28.080 --> 00:19:29.800]  在哪裏 近海邊的
[00:19:29.800 --> 00:19:30.800]  說得很清楚
[00:19:30.800 --> 00:19:34.560]  而這個官似乎也很有影響力
[00:19:34.560 --> 00:19:36.560]  他的一個兵
[00:19:36.560 --> 00:19:38.560]  也是一個敬虔的
[00:19:38.560 --> 00:19:42.320]  他的影響力可以影響到下屬的
[00:19:42.320 --> 00:19:44.320]  試過做老闆沒有呢
[00:19:45.600 --> 00:19:49.600]  有多少個你的下屬真是稱讚你的
[00:19:49.600 --> 00:19:51.840]  或者你是一個下屬
[00:19:51.840 --> 00:19:55.080]  有多少個老闆值得你稱讚的
[00:19:55.080 --> 00:19:56.360]  是不是 不容易的
[00:19:56.360 --> 00:19:58.760]  因為大家那個等級
[00:19:58.760 --> 00:20:02.640]  所以牧師你明白的
[00:20:02.640 --> 00:20:05.920]  在一個規格上 一個機構上來說
[00:20:05.920 --> 00:20:09.600]  我是他的下屬
[00:20:09.600 --> 00:20:11.800]  所以有眼睇的
[00:20:11.800 --> 00:20:15.040]  大家 那我不說了
[00:20:15.040 --> 00:20:17.040]  而下一段 我們來看
[00:20:17.040 --> 00:20:23.800]  神是怎樣引領彼得來去接受這個邀請呢
[00:20:23.800 --> 00:20:27.320]  我們來讀9到16節 好嗎
[00:20:27.320 --> 00:20:28.320]  預備起
