
[00:00:00.000 --> 00:00:03.160]  我想和你看看他為什麼要寫羅馬書
[00:02:06.800 --> 00:02:08.920]  是要在這些事上
[00:02:08.920 --> 00:02:11.720]  給你們一些提醒」
[00:02:11.720 --> 00:02:12.880]  真的很厲害
[00:02:12.880 --> 00:02:15.760]  我今天去講一篇
[00:02:15.760 --> 00:02:16.720]  30分鐘
[00:02:16.720 --> 00:02:19.800]  人家都嫌我的提醒很長
[00:02:19.800 --> 00:02:23.000]  他寫了16章的《羅馬書》
[00:02:23.000 --> 00:02:23.920]  是非常之長
[00:02:23.920 --> 00:02:26.360]  而且是非常之艱深的一本書
[00:02:26.360 --> 00:02:27.600]  他說「我寫給你們
[00:02:27.600 --> 00:02:30.560]  是一個小小的提醒
[00:02:30.560 --> 00:02:32.920]  是多重要的提醒
[00:02:32.920 --> 00:02:36.320]  因為這個提醒可以建立他們
[00:02:36.320 --> 00:02:37.960]  我因上帝所賜的恩
[00:02:37.960 --> 00:02:39.240]  使我作愛邦人
[00:02:39.240 --> 00:02:42.760]  作基督耶穌的伏翼
[00:02:42.760 --> 00:02:44.920]  作上帝福音的祭司
[00:02:44.920 --> 00:02:47.160]  使所獻上的愛邦人
[00:02:47.160 --> 00:02:49.800]  因著聖靈成為聖傑
[00:02:49.800 --> 00:02:51.880]  可蒙月立」
[00:02:51.880 --> 00:02:53.360]  保羅是一個宣教士
[00:02:53.360 --> 00:02:56.160]  但他的目的不是傳了福音
[00:02:56.160 --> 00:02:57.480]  令很多人信主
[00:02:57.480 --> 00:02:58.840]  他就走了算了
[00:02:58.840 --> 00:03:01.400]  他不斷在思想
[00:03:01.400 --> 00:03:03.520]  這班人是否正在成長
[00:03:03.520 --> 00:03:05.640]  因為他要他們最終成為
[00:03:05.640 --> 00:03:07.640]  一個聖傑的祭物
[00:03:07.640 --> 00:03:09.800]  一個成熟的教會
[00:03:09.800 --> 00:03:13.360]  一群可以見證福音的群體
[00:03:13.360 --> 00:03:16.720]  以至將他們成為一個
[00:03:16.720 --> 00:03:18.680]  福音的獻祭獻給上帝
[00:03:18.680 --> 00:03:21.840]  最後的目的是因為要榮耀
[00:03:21.840 --> 00:03:23.840]  上帝
[00:03:23.840 --> 00:03:27.360]  他不僅想將福音再傳給羅馬
[00:03:27.360 --> 00:03:29.320]  更加想通過羅馬去西班牙
[00:03:29.320 --> 00:03:30.840]  「但如今在這一帶
[00:03:30.840 --> 00:03:32.440]  我再沒有可傳的地方
[00:03:32.440 --> 00:03:34.120]  而且這許多年來
[00:03:34.120 --> 00:03:36.040]  我迫切想去你們那裡
[00:03:36.040 --> 00:03:38.080]  盼望到西班牙去的時候
[00:03:38.080 --> 00:03:39.840]  經過得見你們
[00:03:39.840 --> 00:03:42.160]  先與你們彼此交往
[00:03:42.160 --> 00:03:43.480]  心裡稍得滿足
[00:03:43.480 --> 00:03:45.120]  然後蒙你們
[00:03:45.120 --> 00:03:46.360]  為我送行」
[00:03:46.360 --> 00:03:48.640]  他可能希望他們支持他
[00:03:48.640 --> 00:03:52.240]  支持他去更遙遠的西班牙
[00:03:52.240 --> 00:03:54.120]  這是羅馬書的背景
[00:03:54.120 --> 00:03:55.480]  他對福音的熱誠
[00:03:55.480 --> 00:03:57.200]  我現在想帶你看兩段聖經
[00:03:57.200 --> 00:04:00.080]  是羅馬書的中心思想
[00:04:00.080 --> 00:04:02.840]  我想大家很多人都會背
[00:04:02.840 --> 00:04:04.560]  「我不以福音為恥
[00:04:04.560 --> 00:04:10.640]  這福音本是神的炸彈
[00:04:10.640 --> 00:04:12.800]  這福音是上帝的炸彈
[00:04:12.800 --> 00:04:15.920]  它炸到我粉身碎骨了
[00:04:15.920 --> 00:04:18.640]  它也會炸到你粉身碎骨
[00:04:18.640 --> 00:04:22.000]  它也會炸到羅馬粉身碎骨
[00:04:22.000 --> 00:04:24.320]  這福音本是上帝的大能
[00:04:24.320 --> 00:04:26.080]  要救一切相信的
[00:04:26.080 --> 00:04:27.800]  先是猶太人
[00:04:27.800 --> 00:04:29.960]  救後是希臘人
[00:04:29.960 --> 00:04:33.800]  因為神的義正在這福音上顯明出來
[00:04:33.800 --> 00:04:35.920]  這義是本於信
[00:04:35.920 --> 00:04:36.960]  以至於信」
[00:04:36.960 --> 00:04:38.400]  我們稍後會看到
[00:04:38.400 --> 00:04:42.640]  神的義是羅馬書整個主幹的中心思想
[00:04:42.640 --> 00:04:45.160]  上帝的義在福音裡面顯明
[00:04:45.160 --> 00:04:50.600]  這就是掌管整本書的架構的一個中心思想
[00:04:50.600 --> 00:04:52.160]  這個福音
[00:04:52.160 --> 00:04:54.080]  這個義是本於信
[00:04:54.080 --> 00:04:55.280]  以至於信
[00:04:55.280 --> 00:04:57.840]  如經上所記載
[00:04:57.840 --> 00:05:00.080]  義人必因信特生
[00:05:00.080 --> 00:05:03.240]  我不知道你們知不知道這段聖經是從哪裡出來的
[00:05:03.240 --> 00:05:05.000]  經上所在
[00:05:05.000 --> 00:05:07.000]  義人必因信特生
[00:05:07.000 --> 00:05:08.800]  是舊約裡面出來的
[00:05:08.800 --> 00:05:13.000]  哈巴谷書二章四節
[00:05:13.000 --> 00:05:15.320]  哈巴谷是一個小仙之來的
[00:05:15.320 --> 00:05:16.160]  但是你知不知道
[00:05:16.160 --> 00:05:18.400]  如果你去看回舊約的拉比
[00:05:18.400 --> 00:05:21.120]  有些拉比覺得哈巴谷書二章四節
[00:05:21.120 --> 00:05:23.960]  是整本舊約的中心來的
[00:05:23.960 --> 00:05:25.640]  其實很有意思的
[00:05:25.640 --> 00:05:27.960]  因為如果你有機會去看哈巴谷書
[00:05:27.960 --> 00:05:28.800]  這一節聖經
[00:05:28.800 --> 00:05:30.400]  義人因信特生
[00:05:30.400 --> 00:05:32.720]  是三次在新約再出現的
[00:05:32.720 --> 00:05:34.480]  第一次是羅馬書
[00:05:34.480 --> 00:05:36.080]  第二次是迦勒泰書
[00:05:36.080 --> 00:05:38.040]  第三次是希臘書
[00:05:38.040 --> 00:05:41.640]  而三次的應用都有少許不同的
[00:05:41.640 --> 00:05:42.400]  很厲害的
[00:05:42.400 --> 00:05:44.920]  就好像你當它是舊約
[00:05:44.920 --> 00:05:47.120]  義人因信特生是那個根
[00:05:47.120 --> 00:05:48.240]  一個樹的根
[00:05:48.240 --> 00:05:49.080]  你看不到的
[00:05:49.080 --> 00:05:50.400]  而且已經過了
[00:05:50.400 --> 00:05:54.000]  但是這個根引至於新約的時候
[00:05:54.000 --> 00:05:55.240]  三條主幹
[00:05:55.240 --> 00:05:56.920]  三個很重要的書卷
[00:05:56.920 --> 00:05:58.080]  羅馬書
[00:05:58.080 --> 00:05:58.840]  迦勒泰書
[00:05:58.840 --> 00:06:01.800]  以及希伯來書出來了
[00:06:01.800 --> 00:06:06.280]  這三個支幹就是整個基督徒人生的支幹
[00:06:06.280 --> 00:06:07.880]  我們可以講這麼多
[00:06:07.880 --> 00:06:09.000]  如果你有興趣
[00:06:09.000 --> 00:06:09.960]  你去上網
[00:06:09.960 --> 00:06:11.520]  你找到有一次
[00:06:11.520 --> 00:06:14.160]  我是被人邀請去講哈巴谷書
[00:06:14.160 --> 00:06:16.520]  我就講了義人因信特生
[00:06:16.520 --> 00:06:18.720]  在新約和舊約裡面
[00:06:18.720 --> 00:06:20.440]  是怎樣彰顯出來的
[00:06:20.440 --> 00:06:22.640]  我們講回羅馬書
[00:06:22.640 --> 00:06:25.960]  羅馬書的主幹是上帝的義
[00:06:25.960 --> 00:06:29.080]  上帝的義在福音中顯明
[00:06:29.080 --> 00:06:31.040]  這個是羅馬書的主幹
[00:06:31.040 --> 00:06:33.600]  我們通常一講福音的時候
[00:06:33.600 --> 00:06:35.160]  我們想得很簡單
[00:06:35.160 --> 00:06:36.400]  福音就是
[00:06:36.400 --> 00:06:38.080]  耶穌為你死
[00:06:38.080 --> 00:06:38.840]  你信祂
[00:06:38.840 --> 00:06:40.280]  你就可以得永生這麼簡單
[00:06:40.280 --> 00:06:43.400]  但是你去看保羅講福音的時候
[00:06:43.400 --> 00:06:45.960]  你發覺祂有很多很多的角度
[00:06:45.960 --> 00:06:48.480]  很多不同的層次
[00:06:48.480 --> 00:06:49.760]  我們可以這麼講
[00:06:49.760 --> 00:06:51.640]  如果你用神的義
[00:06:51.640 --> 00:06:53.720]  作為一個主幹
[00:06:53.720 --> 00:06:56.080]  神的義在福音中顯明
[00:06:56.080 --> 00:06:59.040]  這個福音裡面包括了很多很多東西
[00:06:59.040 --> 00:07:00.200]  包括了什麼呢?
[00:07:00.200 --> 00:07:05.720]  福音中有神的義在上帝的憤怒當中顯明
[00:07:05.720 --> 00:07:07.880]  有沒有想過上帝的憤怒
[00:07:07.880 --> 00:07:10.160]  是祂公義的顯明
[00:07:10.160 --> 00:07:14.360]  神的義在上帝使人依靠恩典
[00:07:14.360 --> 00:07:16.720]  因信稱義當中顯明
[00:07:16.720 --> 00:07:21.040]  因為耶穌基督被奉獻
[00:07:21.040 --> 00:07:23.840]  去止息了上帝的怒氣
[00:07:23.840 --> 00:07:26.720]  以致上帝可以稱人為義
[00:07:26.720 --> 00:07:29.440]  所以上帝稱人為義的時候
[00:07:29.440 --> 00:07:30.320]  公不公義?
[00:07:30.320 --> 00:07:31.400]  是公義的
[00:07:31.400 --> 00:07:33.640]  上帝要審判人公不公義?
[00:07:33.640 --> 00:07:34.880]  當然公義了
[00:07:34.880 --> 00:07:36.920]  上帝要稱人為義
[00:07:36.920 --> 00:07:37.480]  公不公義?
[00:07:37.480 --> 00:07:37.880]  公義
[00:07:37.880 --> 00:07:38.400]  為什麼?
[00:07:38.400 --> 00:07:39.640]  因為耶穌為你死
[00:07:39.640 --> 00:07:41.160]  如果耶穌沒有死
[00:07:41.160 --> 00:07:43.440]  上帝不可以隨便就說
[00:07:43.440 --> 00:07:45.320]  我當你無罪
[00:07:45.320 --> 00:07:47.240]  上帝不能做這件事
[00:07:47.240 --> 00:07:49.440]  但是上帝可以稱人為義
[00:07:49.440 --> 00:07:52.600]  是因為祂的兒子為我們受死
[00:07:52.600 --> 00:07:54.600]  奪去了上帝的憤怒
[00:07:54.600 --> 00:07:56.840]  上帝的義
[00:07:56.840 --> 00:08:01.760]  是在罪人從罪裡面被釋放中顯明
[00:08:01.760 --> 00:08:03.320]  如果你去看《羅馬書》的時候
[00:08:03.320 --> 00:08:05.560]  它不只是跟你講恩順稱義
[00:08:05.560 --> 00:08:07.200]  如果你只是恩順稱義
[00:08:07.200 --> 00:08:08.880]  我們每個人拿著免稅金牌
[00:08:08.880 --> 00:08:10.320]  於是不斷去犯罪
[00:08:10.320 --> 00:08:13.160]  但是它一到第六章的時候
[00:08:13.160 --> 00:08:14.720]  有人會說
[00:08:14.720 --> 00:08:17.480]  那我是不是現在不斷犯罪
[00:08:17.480 --> 00:08:19.520]  讓恩典顯為更大
[00:08:19.520 --> 00:08:21.280]  保羅說萬萬不能
[00:08:21.280 --> 00:08:22.880]  為什麼?
[00:08:22.880 --> 00:08:25.120]  因為上帝的義
[00:08:25.120 --> 00:08:26.960]  現在要掌管你的生命
[00:08:26.960 --> 00:08:31.080]  他說你不可以再做罪的奴隸
[00:08:31.080 --> 00:08:33.160]  你要成為公義的奴隸
[00:08:33.160 --> 00:08:34.720]  你不相信我們回去看看
[00:08:34.720 --> 00:08:35.840]  這個很重要的
[00:08:35.840 --> 00:08:37.760]  所以兩件事缺一不可
[00:08:37.760 --> 00:08:39.160]  什麼叫做信耶穌
[00:08:39.160 --> 00:08:41.920]  不是單單我們說恩順稱義這麼簡單
[00:08:41.920 --> 00:08:45.240]  而是我們成為公義的奴隸
[00:08:45.240 --> 00:08:46.640]  我們的一生
[00:08:46.640 --> 00:08:48.000]  不再為自己而活
[00:08:48.000 --> 00:08:49.080]  不為罪而活
[00:08:49.080 --> 00:08:50.400]  不為這個世界而活
[00:08:50.400 --> 00:08:51.680]  而是為上帝而活
[00:08:51.680 --> 00:08:52.960]  還有
[00:08:52.960 --> 00:08:54.000]  神的義
[00:08:54.000 --> 00:08:56.400]  在上帝的奧秘當中顯明
[00:08:56.400 --> 00:09:00.480]  這個奧秘是講到愛邦人和猶太人
[00:09:00.480 --> 00:09:01.480]  以合為一
[00:09:01.480 --> 00:09:02.360]  OK
[00:09:02.360 --> 00:09:04.240]  這些當然是很複雜的東西
[00:09:04.240 --> 00:09:07.080]  九至十一章是非常複雜的東西
[00:09:07.080 --> 00:09:09.880]  可能今天你去寫一個博士論文
[00:09:09.880 --> 00:09:12.120]  可能九章至十一章裏面寫一章
[00:09:12.120 --> 00:09:12.840]  即是玲瓏
[00:09:12.840 --> 00:09:14.200]  這樣就幾百頁了
[00:09:14.200 --> 00:09:16.080]  我們沒有時間去講
[00:09:16.080 --> 00:09:17.640]  我也不懂得講
[00:09:17.640 --> 00:09:21.120]  不過你知道這個都是上帝的義
[00:09:21.120 --> 00:09:22.840]  在福音裏面顯明的一部分
[00:09:22.840 --> 00:09:24.760]  但還未完
[00:09:24.760 --> 00:09:26.160]  上帝的義
[00:09:26.160 --> 00:09:27.440]  在活祭
[00:09:27.440 --> 00:09:30.680]  人獻自己為活祭中顯明
[00:09:30.680 --> 00:09:32.240]  最後上帝的義
[00:09:32.240 --> 00:09:35.560]  在我們宣揚福音中顯明
[00:09:35.560 --> 00:09:36.640]  OK
[00:09:36.640 --> 00:09:38.840]  我不知道你剛才有沒有留意到
[00:09:38.840 --> 00:09:42.320]  我給你看這一段和這一段是有一點不同的
[00:09:42.320 --> 00:09:43.720]  前面這一段
[00:09:43.720 --> 00:09:46.280]  我們出來的時候
[00:09:46.280 --> 00:09:48.240]  是向上的
[00:09:48.240 --> 00:09:49.560]  是不是?
[00:09:49.560 --> 00:09:51.360]  去到下面
[00:09:51.360 --> 00:09:53.760]  最後那兩個是向下的
[00:09:53.760 --> 00:09:56.760]  我是故意這樣告訴你的
[00:09:56.760 --> 00:09:58.160]  為什麼呢?
[00:09:58.160 --> 00:10:00.720]  因為一至十一章
[00:10:00.720 --> 00:10:04.840]  是在講上帝為我們所做的事情
[00:10:05.840 --> 00:10:08.800]  去到十二章至十六章開始
[00:10:08.800 --> 00:10:12.200]  就是我們怎樣去回應上帝的事情
[00:10:12.200 --> 00:10:12.800]  你明白嗎?
[00:10:12.800 --> 00:10:13.760]  有一個分別的
[00:10:13.760 --> 00:10:15.120]  所以這裡有一個gap的
[00:10:15.120 --> 00:10:18.320]  如果你有機會去看
[00:10:18.320 --> 00:10:21.000]  羅馬書一至十一章的時候
[00:10:21.000 --> 00:10:23.320]  你會發現一個很奇怪的事情
[00:10:23.320 --> 00:10:25.080]  一至十一章裏面
[00:10:25.080 --> 00:10:28.120]  羅馬書保羅好像在草紙丹
[00:10:28.120 --> 00:10:29.840]  什麼叫做草紙丹?
[00:10:29.840 --> 00:10:32.360]  一至十一章這麼長的一段經文裏面
[00:10:32.360 --> 00:10:36.760]  保羅只是有三次給我們命令式
[00:10:36.760 --> 00:10:38.200]  就是形容
[00:10:38.200 --> 00:10:39.360]  叫你做些什麼
[00:10:39.360 --> 00:10:40.920]  大部分的時間
[00:10:40.920 --> 00:10:44.200]  99%是在講上帝為我們所做的事情
[00:10:44.200 --> 00:10:49.720]  只有三次他是叫你開子彈
[00:10:49.720 --> 00:10:51.560]  而且開子彈是打自己
[00:10:51.560 --> 00:10:52.880]  你明白嗎?
[00:10:52.880 --> 00:10:53.480]  自殺
[00:10:53.480 --> 00:10:54.640]  一會兒你去看一會兒
[00:10:54.640 --> 00:10:55.920]  你去看你就明白了
[00:10:55.920 --> 00:10:58.600]  他不給你形容他是草紙丹
[00:10:58.600 --> 00:11:00.040]  但是你去到第十二章
[00:11:00.040 --> 00:11:02.920]  把身體獻上當作活祭之後厲害了
[00:11:02.920 --> 00:11:04.280]  你去到第十二章
[00:11:04.280 --> 00:11:05.480]  好像開機關窗一樣
[00:11:05.480 --> 00:11:06.840]  砰砰砰砰砰砰
[00:11:06.840 --> 00:11:12.840]  第十二章就出了三十多個不同的形容
[00:11:12.840 --> 00:11:14.720]  他命令你做些什麼
[00:11:14.720 --> 00:11:17.240]  你可以這麼說
[00:11:17.240 --> 00:11:19.400]  前面十一章
[00:11:19.400 --> 00:11:22.480]  如果你用練功夫的角度來說
[00:11:22.480 --> 00:11:24.000]  是在講內功
[00:11:24.000 --> 00:11:26.880]  後面十二章開始是外功
[00:11:26.880 --> 00:11:28.760]  前面你看不到發生了什麼事
[00:11:29.320 --> 00:11:30.840]  你在練內功
[00:11:30.840 --> 00:11:33.280]  後面才叫你應用
[00:11:33.280 --> 00:11:37.960]  這個對於我們怎樣明白基督徒人生是非常重要的事
[00:11:37.960 --> 00:11:39.080]  我如果問你
[00:11:39.080 --> 00:11:40.440]  如果你練功夫的話
[00:11:40.440 --> 00:11:42.520]  外功重要還是內功重要?
[00:11:42.520 --> 00:11:45.880]  說到底當然是內功重要
[00:11:45.880 --> 00:11:48.120]  外功不就是虛招而已
[00:11:48.120 --> 00:11:52.280]  如果你的外功是沒有內功支持的話
[00:11:52.280 --> 00:11:54.760]  是完全沒有威力的
[00:11:54.760 --> 00:11:58.400]  所以保羅花了十一章的時間
[00:11:58.400 --> 00:12:01.800]  在迫你
[00:12:01.800 --> 00:12:04.800]  迫到你有了上乘的內功
[00:12:04.800 --> 00:12:08.680]  你才可以讓你去外功
[00:12:08.680 --> 00:12:12.080]  這樣你的外功就有巨大的威力
[00:12:12.080 --> 00:12:16.000]  我想帶大家去看看少少保羅的內功
[00:12:16.000 --> 00:12:20.440]  如果你記得我們講恩順清二
[00:12:20.440 --> 00:12:21.600]  講階太書的時候
[00:12:21.600 --> 00:12:24.440]  我和你說基督教的內功就是恩順清二
[00:12:25.520 --> 00:12:28.480]  就是看到上帝在我們最無能的時候
[00:12:28.480 --> 00:12:29.560]  怎樣去拯救我們
[00:12:29.560 --> 00:12:31.080]  這個是基督教
[00:12:31.080 --> 00:12:32.840]  基督徒最大的內功
[00:12:32.840 --> 00:12:35.600]  最大的爆發力就是出於這裡
[00:12:35.600 --> 00:12:37.960]  保羅在《羅馬書》第三章
[00:12:37.960 --> 00:12:39.000]  繼續去講這件事
[00:12:39.000 --> 00:12:40.920]  他說:但如今上帝的義
[00:12:40.920 --> 00:12:43.840]  在律法以外已經顯明出來
[00:12:43.840 --> 00:12:46.240]  有律法和先知為證
[00:12:46.240 --> 00:12:47.440]  就是上帝的義
[00:12:47.440 --> 00:12:49.000]  恩順耶穌基督
[00:12:49.000 --> 00:12:51.400]  加給一切信的人
[00:12:52.160 --> 00:12:57.080]  這並沒有分別,因為世人都犯了罪,規決了上帝的榮耀
[00:12:57.080 --> 00:12:59.720]  如今卻蒙上帝的恩典
[00:12:59.720 --> 00:13:02.520]  藉著在耶穌基督裡的救贖
[00:13:02.520 --> 00:13:05.360]  就白白的得稱為義
[00:13:05.360 --> 00:13:07.160]  當然如果你繼續讀下去
[00:13:07.160 --> 00:13:09.560]  第四章又繼續在講恩順清二
[00:13:09.560 --> 00:13:11.720]  對於保羅來說
[00:13:11.720 --> 00:13:13.760]  恩順清二是他
[00:13:13.760 --> 00:13:14.880]  去到晚年
[00:13:14.880 --> 00:13:17.240]  去到他臨死都沒有辦法
[00:13:17.240 --> 00:13:19.720]  我又不可以說想通
[00:13:19.720 --> 00:13:24.640]  但他臨死的時候仍然是在練同一個內功心法
[00:13:24.640 --> 00:13:28.840]  就是他驚訝上帝怎樣用他的兒子
[00:13:28.840 --> 00:13:30.800]  讓他可以稱義
[00:13:30.800 --> 00:13:33.240]  而這件事是保羅最大的動力
[00:13:33.240 --> 00:13:35.720]  我們都記得保羅會說
[00:13:35.720 --> 00:13:38.280]  原來基督的愛激勵我們
[00:13:38.280 --> 00:13:40.040]  我們經常都會這樣說
[00:13:40.040 --> 00:13:41.480]  我們愛因為祂先愛我
[00:13:41.480 --> 00:13:42.080]  但是
[00:13:42.080 --> 00:13:44.800]  祂如何明白上帝的愛
[00:13:44.800 --> 00:13:46.400]  和我們如何明白上帝的愛
[00:13:46.400 --> 00:13:47.480]  其實是差很遠的
[00:13:47.480 --> 00:13:50.400]  因為大家的內功真的是差很遠的,你明白嗎?
[00:13:50.400 --> 00:13:54.880]  保羅的內功是令他至死不屈
[00:13:54.880 --> 00:13:57.840]  我們的內功就是令我們開心一天而已
[00:13:57.840 --> 00:14:02.040]  因為我們很多時候我們練的內功
[00:14:02.040 --> 00:14:04.320]  我們說上帝很愛我們
[00:14:04.320 --> 00:14:07.000]  可能都是因為你今天考試過了關
[00:14:07.000 --> 00:14:09.400]  因為你今天升了職
[00:14:09.400 --> 00:14:11.320]  因為這件生意做得成
[00:14:11.320 --> 00:14:13.960]  因為你的病痛沒有了
[00:14:13.960 --> 00:14:16.520]  不是建立在十字架上
[00:14:16.520 --> 00:14:17.920]  但是保羅的內功
[00:14:17.920 --> 00:14:20.600]  保羅為什麼說上帝對我好
[00:14:20.600 --> 00:14:24.160]  因為他將他最寶貴的獨生兒子
[00:14:24.160 --> 00:14:25.600]  他將他一切
[00:14:25.600 --> 00:14:27.120]  給了我
[00:14:27.120 --> 00:14:29.440]  這件事是不會變的
[00:14:29.440 --> 00:14:31.120]  如果你今天考過試
[00:14:31.120 --> 00:14:32.760]  不代表明天你會合格的
[00:14:32.760 --> 00:14:34.760]  你今天沒有病
[00:14:34.760 --> 00:14:37.480]  或者上帝奇蹟地醫治了你的癌症
[00:14:37.480 --> 00:14:38.760]  不代表你不會死的
[00:14:38.760 --> 00:14:40.160]  你一定死定了
[00:14:40.160 --> 00:14:41.600]  誰不知道你會死呢?
[00:14:41.600 --> 00:14:44.760]  你今天
[00:14:45.800 --> 00:14:48.480]  升職不代表你他人會升職
[00:14:48.480 --> 00:14:50.560]  如果我們靠著這件事的話
[00:14:50.560 --> 00:14:51.600]  那你就死定了
[00:14:51.600 --> 00:14:56.480]  你根本你的內功是完全沒有東西的
[00:14:56.480 --> 00:14:57.240]  沒有了道
[00:14:57.240 --> 00:14:59.040]  完全是沒有辦法發揮任何東西
[00:14:59.040 --> 00:15:00.440]  但是保羅的內功
[00:15:00.440 --> 00:15:03.240]  是完全基於一個不能改變的事實
[00:15:03.240 --> 00:15:04.960]  就是耶穌已經釘在十字架上
[00:15:04.960 --> 00:15:05.800]  祂不會下來
[00:15:05.800 --> 00:15:07.160]  祂下不來的了
[00:15:07.160 --> 00:15:11.840]  祂不可以再去十字架再下來
