
[00:00:00.000 --> 00:00:05.020]  不知道大家有沒有在網上聽過一分鐘的港獨
[00:01:40.720 --> 00:01:43.180]  是需要一些功夫的
[00:01:43.180 --> 00:01:48.960]  所以我們今天這篇港獨,最後會出了兩篇一分鐘的港獨
[00:01:48.960 --> 00:01:51.660]  一個是隱言,一個是河西雅書
[00:01:51.660 --> 00:01:54.560]  但在我們還沒出過一分鐘之前
[00:01:54.560 --> 00:01:58.320]  我們需要做很多的預備功夫
[00:01:58.320 --> 00:02:05.120]  讓大家一起去期待這兩分鐘港獨的出現
[00:02:05.120 --> 00:02:09.020]  歡迎大家來到我們的週六順拜
[00:02:09.020 --> 00:02:14.220]  去年年初,我們開始了一個橫跨兩年的港獨系列
[00:02:14.220 --> 00:02:16.320]  叫做《未來報告》
[00:02:16.320 --> 00:02:21.440]  系列的內容是《舊約聖經》裏面的十二小先知
[00:02:21.860 --> 00:02:28.360]  整個學者相信十二小先知不單止是十二本獨立的先知書
[00:02:28.360 --> 00:02:32.240]  他們也是一套經過後期編輯
[00:02:32.240 --> 00:02:37.080]  精心編排合十二唯一的先知冊
[00:02:37.080 --> 00:02:40.680]  經過了一年的努力
[00:02:40.680 --> 00:02:45.920]  兩個星期之前,我們終於完成了十二本小先知書
[00:02:45.920 --> 00:02:51.960]  去到最後,我們驚喜發現第一位小先知河西雅
[00:02:51.960 --> 00:02:55.200]  和第十二位小先知馬拉基
[00:02:55.200 --> 00:02:58.840]  剛剛好是首尾呼應
[00:02:58.840 --> 00:03:01.760]  將十二位各有特色
[00:03:01.760 --> 00:03:06.840]  事功橫跨好幾百年的小先知連成一體
[00:03:06.840 --> 00:03:11.400]  不知你記不記得河西雅開始的時候是怎樣的
[00:03:11.400 --> 00:03:17.760]  耶和華對河西雅說你要去娶一個淫蕩的女子爲妻
[00:03:17.760 --> 00:03:22.800]  去到第十二本馬拉基書的時候耶和華開始的第一句是
[00:03:22.800 --> 00:03:27.400]  我心愛着你們
[00:03:27.400 --> 00:03:38.480]  整本十二小先知冊其實是耶和華上帝對他半翼指紋高唱的一首愛歌
[00:03:38.480 --> 00:03:42.200]  愛歌的內容不是我們會想的
[00:03:42.200 --> 00:03:46.160]  無論你怎樣選擇,無論你變成怎樣
[00:03:46.160 --> 00:03:48.160]  我都永遠愛着你
[00:03:48.160 --> 00:03:52.240]  這個很多人的誤會以爲上帝對於所有人的愛
[00:03:52.240 --> 00:03:55.240]  就是無論你怎樣選擇,我都會愛你愛死你
[00:03:55.240 --> 00:04:00.920]  不是,上帝的愛歌的內容是不停地向他們呼喚
[00:04:00.920 --> 00:04:05.640]  你們必須要悔改,從心裏面悔改
[00:04:05.640 --> 00:04:11.320]  跟着傳人的迴轉回到我的身邊
[00:04:11.320 --> 00:04:14.200]  這首愛歌到了新約聖經
[00:04:14.200 --> 00:04:19.160]  到了今天仍然掛在上帝的嘴邊
[00:04:19.160 --> 00:04:24.880]  呼喚着你和我要回轉,要悔改,要逃離審判
[00:04:24.880 --> 00:04:32.160]  要領受救恩跟隨上帝揀選的基督
[00:04:32.160 --> 00:04:36.040]  兩個星期之前,我講完《馬拉基書》之後
[00:04:36.040 --> 00:04:40.840]  有一位無名氏的朋友問了一個問題
[00:04:40.840 --> 00:04:44.600]  這個朋友可能是微信主的
[00:04:44.600 --> 00:04:50.320]  這個問題問得很好,他說:小先知,與我何干?
[00:04:50.320 --> 00:04:54.000]  小先知,與我何干?
[00:04:54.000 --> 00:04:55.760]  讀了一整年了
[00:04:55.760 --> 00:04:57.200]  與我何干?
[00:04:57.200 --> 00:04:59.760]  這個是一個極好的問題
[00:04:59.760 --> 00:05:02.640]  這是一個最終極的問題
[00:05:02.640 --> 00:05:05.040]  這個問題令我想起
[00:05:05.040 --> 00:05:10.240]  一個我之前和大家分享過的故事
[00:05:10.240 --> 00:05:12.880]  在很多年前的美國
[00:05:12.880 --> 00:05:19.640]  有一幫年輕的基督徒在西岸華盛頓州的西雅圖市
[00:05:19.640 --> 00:05:22.240]  去開一個新的教會
[00:05:22.240 --> 00:05:25.560]  你要知道西雅圖是一個什麼樣的城市
[00:05:25.560 --> 00:05:29.920]  今天我們知道的西雅圖就是Microsoft
[00:05:29.920 --> 00:05:35.720]  西雅圖是其中美國最少人回教會的地方
[00:05:35.720 --> 00:05:40.120]  這幫年輕人想在西雅圖開一個新的教會
[00:05:40.120 --> 00:05:42.000]  這個教會有一個特點
[00:05:42.000 --> 00:05:49.920]  專門去聚集一些沒教會背景的人
[00:05:49.920 --> 00:05:54.720]  靠着上帝的恩典福音的大能竟然有人來
[00:05:54.720 --> 00:05:59.160]  而且他們來完一個星期又一個星期繼續來
[00:05:59.160 --> 00:06:03.480]  接着他們又再帶他們沒教會的朋友繼續來
[00:06:03.480 --> 00:06:05.480]  越來越多人來
[00:06:05.480 --> 00:06:07.120]  去到一個時候
[00:06:07.120 --> 00:06:10.360]  那幫年輕基督徒的領袖開始問一個問題
[00:06:10.360 --> 00:06:12.520]  他們說現在死了
[00:06:12.520 --> 00:06:14.920]  這些人開始來我們教會
[00:06:14.920 --> 00:06:18.560]  但他們又不知道基督教的信仰是什麼
[00:06:18.560 --> 00:06:20.960]  我們怎麼可以幫他們呢?
[00:06:20.960 --> 00:06:24.880]  他們說我們可不可以用幾個簡短的句子
[00:06:24.880 --> 00:06:28.160]  去總結我們基督徒的信仰
[00:06:28.160 --> 00:06:30.720]  以至這些新進來
[00:06:30.720 --> 00:06:34.280]  第一次、第二次、第三次、第四次走進來教會的人
[00:06:34.280 --> 00:06:37.160]  可以很快速就知道
[00:06:37.160 --> 00:06:39.880]  我們的信仰是什麼
[00:06:39.880 --> 00:06:42.080]  討論完畢
[00:06:42.080 --> 00:06:47.360]  他們的結論是我們可以有四句的宣言
[00:06:47.360 --> 00:06:51.480]  掛在教會里面,這四句的宣言是什麼呢?
[00:06:51.480 --> 00:06:53.600]  The Bible is true
[00:06:53.600 --> 00:06:55.840]  Sin is the problem
[00:06:55.840 --> 00:06:58.240]  Jesus is the answer
[00:06:58.240 --> 00:07:00.440]  and hell is hot
[00:07:00.440 --> 00:07:01.760]  hot
[00:07:01.760 --> 00:07:02.720]  and hot
[00:07:02.720 --> 00:07:05.600]  這就是他們想出來的四個宣言
[00:07:05.600 --> 00:07:08.280]  幫助那些從來沒進過教會的人
[00:07:08.280 --> 00:07:10.560]  或者很少進過教會的人
[00:07:10.560 --> 00:07:13.360]  一眼就知道基督教的信仰是什麼
[00:07:13.360 --> 00:07:18.640]  聖經、自真實、罪惡、奶根源
[00:07:18.640 --> 00:07:24.000]  耶穌、韋答案、地獄、火紅紅
[00:07:24.000 --> 00:07:28.080]  於是他們將這四句的句子變成了巨型的海報
[00:07:28.080 --> 00:07:29.200]  放在教會里面
[00:07:29.200 --> 00:07:32.240]  有時候我也夢想我們教會也會做這件事
[00:07:32.240 --> 00:07:39.080]  因爲他們一走進來就知道你們信的是什麼
[00:07:39.080 --> 00:07:41.760]  回到我們手上的問題
[00:07:41.760 --> 00:07:45.760]  小先知與我何干呢?
[00:07:45.760 --> 00:07:50.600]  爲什麼要花上一整年的時間去講小先知?
[00:07:50.600 --> 00:07:54.200]  爲什麼你要花上一整年的時間
[00:07:54.200 --> 00:07:58.520]  不厭其煩地聽倫牧師去講小先知?
[00:07:58.520 --> 00:08:00.080]  答案是什麼?
[00:08:00.080 --> 00:08:01.680]  答案是
[00:08:01.680 --> 00:08:03.040]  The Bible is true
[00:08:03.040 --> 00:08:04.280]  Sin is the problem
[00:08:04.280 --> 00:08:05.760]  Jesus is the answer
[00:08:05.760 --> 00:08:07.600]  and hell is hot
[00:08:07.600 --> 00:08:08.080]  hot
[00:08:08.080 --> 00:08:09.200]  hot
[00:08:09.200 --> 00:08:11.280]  這就是答案
[00:08:11.280 --> 00:08:14.960]  如果小先知書不是聖經的一部分
[00:08:14.960 --> 00:08:16.320]  我不用這麼拼命講
[00:08:16.320 --> 00:08:18.680]  你不用這麼用心聽
[00:08:18.680 --> 00:08:22.280]  如果小先知不是講罪
[00:08:22.280 --> 00:08:23.240]  我不用講
[00:08:23.240 --> 00:08:24.800]  你不用聽
[00:08:24.800 --> 00:08:28.240]  如果小先知不是指向耶穌
[00:08:28.240 --> 00:08:29.320]  叫未來報告
[00:08:29.320 --> 00:08:30.280]  聽到沒有?
[00:08:30.280 --> 00:08:31.480]  叫未來報告
[00:08:31.480 --> 00:08:34.240]  如果小先知不是指向耶穌
[00:08:34.240 --> 00:08:35.400]  我不用講
[00:08:35.400 --> 00:08:36.760]  你不用聽
[00:08:36.760 --> 00:08:37.480]  最後
[00:08:37.480 --> 00:08:39.760]  如果小先知書
[00:08:39.760 --> 00:08:43.000]  不是向罪人發出審判的警告
[00:08:43.000 --> 00:08:44.400]  我不用講
[00:08:44.400 --> 00:08:45.600]  你不用聽
[00:08:45.600 --> 00:08:48.920]  小先知與我何干?
[00:08:48.920 --> 00:08:52.760]  爲什麼我們要講小先知書?
[00:08:52.760 --> 00:08:54.880]  因爲世人都犯了罪
[00:08:54.880 --> 00:08:56.320]  規決了上帝的榮耀
[00:08:56.320 --> 00:08:58.520]  罪的功架乃是死
[00:08:58.520 --> 00:09:04.200]  死後且有審判
[00:09:04.200 --> 00:09:05.720]  所以我們講完
[00:09:05.720 --> 00:09:08.920]  聽完之後還要翻炒
[00:09:08.920 --> 00:09:10.840]  還要回顧
[00:09:10.840 --> 00:09:13.440]  還要堅固
[00:09:13.440 --> 00:09:16.000]  以至我們不會忘記上帝
[00:09:16.000 --> 00:09:20.680]  給我們寶貝的救恩
[00:09:20.680 --> 00:09:24.480]  甚至小先知書不單止幫助我們去認識
[00:09:24.480 --> 00:09:27.640]  一、二、三、四
[00:09:27.640 --> 00:09:30.000]  其實小先知書還給了我們一個
[00:09:30.000 --> 00:09:32.600]  終極的應用和認許
[00:09:32.600 --> 00:09:35.480]  終極的應用和認許是什麼?
[00:09:35.480 --> 00:09:36.880]  是第五點
[00:09:36.880 --> 00:09:39.240]  第五點是什麼?
[00:09:39.240 --> 00:09:41.240]  會轉必得救
[00:09:41.240 --> 00:09:43.760]  You turn is the way
[00:09:43.760 --> 00:09:48.480]  所以我們現在又要加多另外一個巨型的海報
[00:09:48.480 --> 00:09:51.880]  我們未來的教會有另外一張巨型的海報
[00:09:51.880 --> 00:09:53.280]  五張巨型的海報
[00:09:53.280 --> 00:09:55.320]  The Bible is true
[00:09:55.320 --> 00:09:57.120]  Sin is the problem
[00:09:57.120 --> 00:09:59.200]  Jesus is the answer
[00:09:59.200 --> 00:10:00.760]  Hell is hard
[00:10:00.760 --> 00:10:02.280]  And finally
[00:10:02.280 --> 00:10:04.640]  You turn is the way
[00:10:04.640 --> 00:10:09.280]  會轉必得救
[00:10:09.280 --> 00:10:14.000]  呼喚我們每一個人走進來教會的時候
[00:10:14.000 --> 00:10:17.200]  悔改、迴轉、信服
[00:10:17.200 --> 00:10:18.560]  跟隨耶穌基督
[00:10:18.560 --> 00:10:23.200]  我們獨一的救主
[00:10:23.200 --> 00:10:26.560]  這個就是我們從舊約的小先知書
[00:10:26.560 --> 00:10:28.800]  進入新約聖經
[00:10:28.800 --> 00:10:33.200]  耶穌基督福音裏面的一個終極的迴轉故事
[00:10:33.200 --> 00:10:35.560]  我們說小先知書是關於迴轉
[00:10:35.560 --> 00:10:38.840]  聖經裏面有一個終極的迴轉故事
[00:10:38.840 --> 00:10:42.880]  這個終極的迴轉故事也是死而復活
[00:10:42.880 --> 00:10:46.400]  死裏逃生的一個故事
[00:10:46.400 --> 00:10:50.640]  這個故事是在路加福音第24章裏面
[00:10:50.640 --> 00:10:52.600]  我想帶大家去看
[00:10:52.600 --> 00:10:54.960]  這個路加福音第24章
[00:10:54.960 --> 00:10:58.080]  大家都很熟悉的一個故事
[00:10:58.080 --> 00:11:01.800]  以馬五屍路上的故事
[00:11:01.800 --> 00:11:04.520]  你覺得我早了幾個禮拜就講了嗎?
[00:11:04.520 --> 00:11:06.080]  應該等復活節纔講
[00:11:06.080 --> 00:11:09.080]  但是每一個崇拜都是復活節
[00:11:09.080 --> 00:11:11.120]  因爲耶穌已經死了
[00:11:11.120 --> 00:11:12.920]  耶穌已經復活了
[00:11:12.920 --> 00:11:17.560]  復活的大能在我們的當中
[00:11:17.560 --> 00:11:20.880]  以馬五屍路上的故事
[00:11:20.880 --> 00:11:22.600]  是耶穌受死復活之後
[00:11:22.600 --> 00:11:27.280]  第一個完整的福音見證
[00:11:27.280 --> 00:11:32.800]  是一個奇妙的故事
[00:11:32.800 --> 00:11:35.560]  路加寫的是一個真實的歷史
[00:11:35.560 --> 00:11:37.320]  是一個歷史的故事
[00:11:37.320 --> 00:11:38.080]  但是有沒有留意
[00:11:38.080 --> 00:11:41.440]  他寫的是一個精緻的文學作品
[00:11:41.440 --> 00:11:43.600]  他是專門這樣寫的
[00:11:43.600 --> 00:11:47.160]  有七部分首尾呼應
[00:11:47.160 --> 00:11:51.640]  最後他寫的是震撼人心的福音
[00:11:51.640 --> 00:11:54.040]  是震撼人心的神學
[00:11:54.040 --> 00:11:58.240]  但我沒有時間逐節逐節再跟你回去看這個故事
[00:11:58.240 --> 00:12:00.440]  但是你立刻看到
[00:12:00.440 --> 00:12:02.160]  七段的聖經
[00:12:02.160 --> 00:12:07.000]  形成了一個首尾呼應的架構
[00:12:07.000 --> 00:12:10.720]  這個故事是一個什麼的故事?
[00:12:10.720 --> 00:12:11.680]  可能有些人會說
[00:12:11.680 --> 00:12:13.080]  林牧師我記得這個故事
[00:12:13.080 --> 00:12:15.560]  小時候教會都經常聽的
[00:12:15.560 --> 00:12:18.200]  擺明就是復活節的故事
[00:12:18.200 --> 00:12:20.040]  復活節講什麼?
[00:12:20.040 --> 00:12:22.280]  復活節走進教會里講什麼?
[00:12:22.280 --> 00:12:27.240]  復活節最喜歡講的是無望到有盼望
[00:12:27.240 --> 00:12:28.720]  有很多教會
[00:12:28.720 --> 00:12:30.760]  復活節裏面有些人
[00:12:30.760 --> 00:12:33.160]  只是復活節纔回教會
[00:12:33.160 --> 00:12:35.640]  你不可以硬生生的呼應給他
[00:12:35.640 --> 00:12:36.640]  不要跟他講罪了
[00:12:36.640 --> 00:12:37.880]  不要跟他講其他東西
[00:12:37.880 --> 00:12:42.200]  講從無望到盼望
[00:12:42.200 --> 00:12:43.280]  那就正面一點
[00:12:43.280 --> 00:12:46.840]  下個禮拜他會繼續回來的
[00:12:46.840 --> 00:12:48.960]  《老家姑娘》二十四章
[00:12:48.960 --> 00:12:51.000]  以晚五思路上的故事
[00:12:51.000 --> 00:12:55.400]  講的是否從無望到有盼望?
[00:12:55.400 --> 00:12:57.280]  好像是的
[00:12:57.280 --> 00:13:00.480]  兩個很失望的門頭走
[00:13:00.480 --> 00:13:03.040]  然後他回頭很開心的
[00:13:03.040 --> 00:13:05.360]  是不是?不是
[00:13:05.360 --> 00:13:06.760]  他講的是什麼故事?
[00:13:06.760 --> 00:13:08.960]  第一他講的是一個迴轉悔改的故事
[00:13:08.960 --> 00:13:09.680]  我怎麼知道?
[00:13:09.680 --> 00:13:12.280]  A和A'
[00:13:12.280 --> 00:13:15.440]  在A裏面他們走着一條路
[00:13:15.440 --> 00:13:16.920]  走去以晚五思
[00:13:16.920 --> 00:13:20.880]  我不是抹黑以晚五思
[00:13:20.880 --> 00:13:22.960]  但是他們沒理由走那條路
[00:13:22.960 --> 00:13:25.800]  耶路撒冷是耶穌會復活的地方
[00:13:25.800 --> 00:13:27.960]  走錯路
[00:13:27.960 --> 00:13:30.760]  你看看最後A'的時候他們怎麼樣?
[00:13:30.760 --> 00:13:34.120]  他們迴轉
[00:13:34.120 --> 00:13:36.680]  迴轉回到耶路撒冷
[00:13:36.680 --> 00:13:39.880]  這個是《老家》寫作告訴我們
[00:13:39.880 --> 00:13:41.320]  這個講的是什麼故事?
[00:13:41.320 --> 00:13:43.120]  是一個迴轉悔改的故事
[00:13:43.120 --> 00:13:45.080]  這兩個人走錯了
[00:13:45.080 --> 00:13:47.400]  走錯了
[00:13:47.400 --> 00:13:51.240]  他們必須要回轉回到上帝的地方
[00:13:51.240 --> 00:13:55.920]  第二這個故事是一個從黑眼去到看見的故事
[00:13:55.920 --> 00:13:58.960]  B和B'
[00:13:58.960 --> 00:14:00.800]  在B開始的時候
[00:14:00.800 --> 00:14:04.920]  他們的眼睛就認不出耶穌
[00:14:04.920 --> 00:14:06.840]  直到耶穌跟他們查完經之後
[00:14:06.840 --> 00:14:10.000]  他突然間看見耶穌
[00:14:10.000 --> 00:14:13.320]  在做聖餐的動作的時候
[00:14:13.320 --> 00:14:17.560]  一個從黑眼去到看見的故事
[00:14:17.560 --> 00:14:19.000]  第三
[00:14:19.000 --> 00:14:23.000]  從心持盾去到心裏火熱的故事
[00:14:23.000 --> 00:14:26.680]  C和C'
[00:14:26.680 --> 00:14:29.800]  這個直接是一個死裏復活的故事
[00:14:29.800 --> 00:14:31.960]  從最終逃離
[00:14:31.960 --> 00:14:35.000]  回到上帝身邊的故事
[00:14:35.000 --> 00:14:38.280]  如果你還記得這個故事
[00:14:38.280 --> 00:14:42.320]  你會知道這兩個無名的門徒
[00:14:42.320 --> 00:14:44.200]  因着耶穌
[00:14:44.200 --> 00:14:47.600]  非常哀傷和失望
[00:14:47.600 --> 00:14:48.960]  不過如果你熟悉這個故事
[00:14:48.960 --> 00:14:53.360]  你知道他們哀傷不是因爲耶穌慘死
[00:14:53.360 --> 00:14:58.720]  他們哀傷是因爲耶穌未能登基
[00:14:58.720 --> 00:15:00.040]  所以他們大失所望
[00:15:00.040 --> 00:15:01.680]  因爲如果耶穌登基
[00:15:01.680 --> 00:15:03.800]  他們就發達了
[00:15:03.800 --> 00:15:06.640]  跟着耶穌三年四年
[00:15:06.640 --> 00:15:08.040]  兩年三年
[00:15:08.040 --> 00:15:12.400]  跟着耶穌投資了這麼多時間在他身上
[00:15:12.400 --> 00:15:14.000]  就是望他做皇帝
[00:15:14.000 --> 00:15:15.160]  我們可以發達
[00:15:15.160 --> 00:15:18.360]  現在真的爆湯
[00:15:18.360 --> 00:15:20.640]  這兩個人有很大的問題
[00:15:20.640 --> 00:15:25.040]  他們的眼睛注目在今生的富貴
[00:15:25.040 --> 00:15:29.120]  他們的心流連在地上的國度
[00:15:29.120 --> 00:15:32.480]  他們不是眼睛看不見東西
[00:15:32.480 --> 00:15:35.520]  他們是眼睛看不見永恆的東西
[00:15:35.520 --> 00:15:38.560]  他們不是心臟不會跳
[00:15:38.560 --> 00:15:40.280]  是他們的心
[00:15:40.280 --> 00:15:42.520]  沒辦法爲上帝的事情
[00:15:42.520 --> 00:15:44.680]  屬上帝的事情而跳動
[00:15:44.680 --> 00:15:46.320]  你明不明白
[00:15:46.320 --> 00:15:49.800]  路加在畫一個屬靈的圖畫
[00:15:49.800 --> 00:15:51.640]  這兩個人
[00:15:51.640 --> 00:15:54.120]  健康正正常常
[00:15:54.120 --> 00:15:56.320]  在上帝眼中
[00:15:56.320 --> 00:15:58.560]  死人一角
[00:15:58.560 --> 00:16:01.560]  這個是不是你的光景
[00:16:01.560 --> 00:16:04.440]  你有沒有這樣的傾向
[00:16:04.440 --> 00:16:06.920]  對於眼睛看得見的東西
[00:16:06.920 --> 00:16:08.080]  你會很緊張
[00:16:08.080 --> 00:16:09.960]  對於這個世界的東西
[00:16:09.960 --> 00:16:12.520]  你的心會薄薄跳
[00:16:12.520 --> 00:16:13.640]  打開一本聖經
[00:16:13.640 --> 00:16:15.640]  看得見
[00:16:15.640 --> 00:16:16.640]  他思考上帝
[00:16:16.640 --> 00:16:17.520]  頭痛了
[00:16:17.520 --> 00:16:19.360]  不行了
[00:16:19.360 --> 00:16:21.480]  如果這個是你的光景
[00:16:21.480 --> 00:16:22.400]  在上帝面前
[00:16:22.400 --> 00:16:25.320]  你圓同死人
[00:16:25.320 --> 00:16:30.480]  你極之需要耶穌基督的拯救
[00:16:30.480 --> 00:16:32.960]  這個故事有一個轉折點
[00:16:32.960 --> 00:16:34.040]  有一個轉折點
[00:16:34.040 --> 00:16:36.960]  這個轉折點是D
[00:16:36.960 --> 00:16:38.360]  耶穌基督的福音
[00:16:38.360 --> 00:16:41.200]  耶穌開始跟他們查經
[00:16:41.200 --> 00:16:45.400]  講到這個福音的中心是什麼
[00:16:45.400 --> 00:16:49.560]  基督受苦進入榮耀的福音
[00:16:49.560 --> 00:16:52.600]  這個受苦進入榮耀的福音
[00:16:52.600 --> 00:16:56.320]  正是耶穌的復活神功
[00:16:56.320 --> 00:17:01.320]  令他們起死回生
[00:17:01.320 --> 00:17:06.480]  第24章第26和27節
[00:17:06.480 --> 00:17:10.840]  基督不是必須受這些苦難
[00:17:10.840 --> 00:17:12.520]  然後進入他的榮耀嗎
[00:17:12.520 --> 00:17:14.320]  耶穌自己在講
[00:17:14.320 --> 00:17:15.640]  他剛剛受死了
[00:17:15.640 --> 00:17:16.640]  他剛剛復活了
[00:17:16.640 --> 00:17:20.720]  他說基督不是必須受這些苦難
[00:17:20.720 --> 00:17:22.840]  然後進入他的榮耀嗎
[00:17:22.840 --> 00:17:24.000]  27節
[00:17:24.000 --> 00:17:26.560]  於是他同摩西
[00:17:26.560 --> 00:17:27.640]  並衆先知
[00:17:27.640 --> 00:17:29.160]  包括十二小先知
[00:17:29.160 --> 00:17:34.280]  凡經上所指着關於他自己的話
[00:17:34.280 --> 00:17:38.840]  都給他們解釋了
[00:17:38.840 --> 00:17:40.160]  耶穌的講道
[00:17:40.160 --> 00:17:42.400]  耶穌的查經很特別
[00:17:42.400 --> 00:17:43.960]  滔滔江水
[00:17:43.960 --> 00:17:47.520]  從舊約講到新約
[00:17:47.520 --> 00:17:49.720]  我們講十節都嫌多
[00:17:49.720 --> 00:17:51.720]  耶穌滔滔江水
[00:17:51.720 --> 00:17:54.520]  在那兩三小時裏面
[00:17:54.520 --> 00:17:55.960]  不斷跟他們講
[00:17:55.960 --> 00:18:00.440]  不知道有多少篇舊約引導到新約
[00:18:00.440 --> 00:18:04.000]  耶穌說原來所有的舊約故事
[00:18:04.000 --> 00:18:05.320]  所有的摩西
[00:18:05.320 --> 00:18:07.160]  衆先知的故事
[00:18:07.160 --> 00:18:09.120]  當你正確地去理解
[00:18:09.120 --> 00:18:11.640]  正確地去解釋明白的時候
[00:18:11.640 --> 00:18:13.760]  全部都是耶穌的故事
[00:18:13.760 --> 00:18:17.040]  全部都是十字架的故事
[00:18:17.040 --> 00:18:20.760]  所有的故事只向耶穌
[00:18:20.760 --> 00:18:23.200]  上帝所認識的君王
[00:18:23.200 --> 00:18:29.240]  只向他受苦進入榮耀
[00:18:29.240 --> 00:18:30.880]  這個是我們的救主
[00:18:30.880 --> 00:18:35.360]  這個是我們的溫和
[00:18:35.360 --> 00:18:38.800]  我們的《聖經》
[00:18:38.800 --> 00:18:43.000]  是由六十六本書所組成
[00:18:43.000 --> 00:18:48.080]  經過了一本千年的鉅著
[00:18:48.080 --> 00:18:51.120]  當中的作者衆多
[00:18:51.120 --> 00:18:52.120]  但是《聖經》告訴我們
[00:18:52.120 --> 00:18:54.000]  其實《聖經》又是一本
[00:18:54.000 --> 00:18:56.520]  這本書出於上帝
[00:18:56.520 --> 00:18:58.120]  他自己所有的故事
[00:18:58.120 --> 00:19:00.760]  在上帝的腦子裏面
[00:19:00.760 --> 00:19:04.080]  最終聚焦在他的獨生兒子
[00:19:04.080 --> 00:19:08.200]  耶穌基督的身上
[00:19:08.200 --> 00:19:09.560]  這個可以說是
[00:19:09.560 --> 00:19:11.440]  《聖經》101
[00:19:11.440 --> 00:19:12.720]  《聖經》101
[00:19:12.720 --> 00:19:13.640]  什麼意思?
[00:19:13.640 --> 00:19:15.600]  是最基本
[00:19:15.600 --> 00:19:17.880]  但是有最重要的
[00:19:17.880 --> 00:19:20.240]  讀經、解經的原則
[00:19:20.240 --> 00:19:23.360]  整本《聖經》是一本
[00:19:23.360 --> 00:19:26.160]  整本《聖經》都是流向耶穌基督
[00:19:26.160 --> 00:19:32.360]  《聖經》101
[00:19:32.360 --> 00:19:35.360]  所以你來到我們的崇拜當中
[00:19:35.360 --> 00:19:36.800]  如果你有小朋友在這裏
[00:19:36.800 --> 00:19:38.440]  長久了
[00:19:38.440 --> 00:19:41.080]  每一位小朋友都會拿到一本
[00:19:41.080 --> 00:19:46.960]  免費的大圖書《聖經》
[00:19:46.960 --> 00:19:49.960]  這個名字是很有意思的
[00:19:49.960 --> 00:19:52.840]  什麼叫做大圖書《聖經》
[00:19:52.840 --> 00:19:54.240]  這本《聖經》也很大
[00:19:54.240 --> 00:19:55.440]  叫做大圖書《聖經》
[00:19:55.440 --> 00:19:56.400]  可以嗎?
[00:19:56.400 --> 00:19:57.840]  這本《聖經》打開裏面
[00:19:57.840 --> 00:19:58.840]  全部都是圖畫
[00:19:58.840 --> 00:20:00.840]  所以叫做大圖書《聖經》
[00:20:00.840 --> 00:20:03.160]  大圖書《聖經》
[00:20:03.160 --> 00:20:06.000]  給小朋友看最適合的
[00:20:06.000 --> 00:20:09.280]  但是另一個名字的意思是
[00:20:09.280 --> 00:20:10.040]  大圖書《聖經》
[00:20:10.040 --> 00:20:12.320]  這本《聖經》給你的是一個大圖畫
[00:20:12.320 --> 00:20:14.120]  大圖畫是什麼?
[00:20:14.120 --> 00:20:16.040]  所有的東西
[00:20:16.040 --> 00:20:18.080]  所有的故事
[00:20:18.080 --> 00:20:19.800]  都是耶穌基督的故事
[00:20:19.800 --> 00:20:21.040]  所有的故事
[00:20:21.040 --> 00:20:25.640]  最終都是十字架的故事
[00:20:25.640 --> 00:20:27.600]  我們今天去讀《聖經》
[00:20:27.600 --> 00:20:29.440]  很容易迷失
[00:20:29.440 --> 00:20:32.600]  因爲我們忘了《拜步論奧運》
